,Concept_ID,av,hr
767,schlecht::A,къадараб,rđav
768,richtig::A,битӏараб,tačan
769,richtig::A,битӏараб,ispravan
770,schlimm::A,нажасаб,zao
771,schlimm::A,нажасаб,zločest
772,schlimm::A,къабихӏаб,zao
773,schlimm::A,къабихӏаб,zločest
774,wahr::A,хӏакъаб,istinit
775,wahr::A,битӏараб,istinit
776,alt::A,басрияб,star
777,neu::A,цӏияб,nov
778,ehemalig::A,цебе́госеб,bivši
779,alt[Lebewesen]::A,хераб,star
780,jung::A,тӏинчӏаб,mlad
781,jung::A,гӏолохъанаб,mlad
782,arm::A,пакъираб,ubog
783,arm::A,пакъираб,siromašan
784,reich::A,бечедаб,bogat
785,bekannt::A,лъалеб,poznat
786,berühmt::A,машгьураб,čuven
787,berühmt::A,машгьураб,slavan
788,fremd::A,чияр,tuđ
789,fremd::A,чияр,stran
790,verschieden::A,батӏи-батӏияб,razan
791,verschieden::A,батӏи-батӏияб,različan
792,nah::A,гӏагарда бугеб,blizak
793,fern::A,рикӏкӏадаб,dalek
794,fern::A,рикӏкӏадаб,daljnji
795,linker::A,квегӏаб,lijevi
796,rechter::A,кваранаб,desni
797,anderer::A,батӏияб,drugi
798,anderer::A,батӏияб,drugačiji
799,erster::A,тӏоцебесеб,prvi
800,zweiter::A,кӏиабилеб,drugi
801,dritter::A,лъабабилеб,treći
802,letzter::A,ахирисеб,zadnji
803,allein::ADV,ялгъузго,sam
804,auf einmal::ADV,цихӏинтӏаго,istodobno
805,zusammen::ADV,цойида,skupa
806,zusammen::ADV,цойида,zajedno
807,plötzlich::ADV,цойидасанго,naglo
808,plötzlich::ADV,цойидасанго,iznenada
809,sofort::ADV,гьебсагӏат,odmah
810,jetzt::ADV,гьанже,sad
811,jetzt::ADV,гьанже,sada
812,heute::ADV,жакъа,danas
813,morgen::ADV,метер,sutra
814,bald::ADV,гьабсагӏаталъ,skoro
815,bald::ADV,гьабсагӏаталъ,doskora
816,dann::ADV,цинги,zatim
817,gestern::ADV,сон,juče
818,gestern::ADV,сон,jučer
819,einst::ADV,цин,negda
820,einst::ADV,цин,nekada
821,damals::ADV,гьебмехалъ,tada
822,damals::ADV,гьебмехалъ,onda
823,damals::ADV,гьебмехалда,tada
824,damals::ADV,гьебмехалда,onda
825,danach::ADV,цинги,poslije
826,danach::ADV,цинги,nakon toga
827,danach::ADV,хадуса,poslije
828,danach::ADV,хадуса,nakon toga
829,vorher::ADV,цебе,prije
830,vorher::ADV,цебе,prije toga
831,zuerst::ADV,тӏоцебе,prvo
832,zuerst::ADV,тӏоцебе,najprije
833,einmal::ADV,цинцӏул,jednom
834,einmal::ADV,цинцӏул,jedanput
835,einmal::ADV,цихӏин,jednom
836,einmal::ADV,цихӏин,jedanput
837,einmal::ADV,цоцӏул,jednom
838,einmal::ADV,цоцӏул,jedanput
839,manchmal::ADV,олоцӏул,katkad
840,manchmal::ADV,олоцӏул,katkada
841,oft::ADV,гӏемерго,često
842,immer::ADV,кидаго,vazda
843,immer::ADV,кидаго,uvijek
844,niemals::ADV,киданиги,nikad
845,niemals::ADV,киданиги,nikada
846,hier::ADV,аниб,tu
847,hier::ADV,аниб,ovdje
848,hierhin::ADV,анибехун,amo
849,hierhin::ADV,анибехун,ovamo
850,von hier::ADV,гьаниса,odavde
851,dort::ADV,гьениб,ondje
852,dorthin::ADV,гьадаба,onamo
853,geradeaus::ADV,битӏутӏа,ravno
854,vorwärts::ADV,цебехун,naprijed
855,rückwärts::ADV,нахъ-нахъ,natrag
856,zurück::ADV,нахъе,nazad
857,zurück::ADV,нахъе,natrag
858,unten::ADV,ахакь,dolje
859,unten::ADV,гъоркь,dolje
860,hinab::ADV,эхебе,nizbrdo
861,oben::ADV,тӏад,gore
862,oben::ADV,тӏадехун,gore
863,hinauf::ADV,эхеде,uzbrdo
864,überall::ADV,кибго,svuda
865,überall::ADV,кибго,svagdje
866,ein wenig::ADV,дагьабго,malo
867,kaum::ADV,хӏалалъ,tek
868,kaum::ADV,хӏалалъ,jedva
869,sehr::ADV,кутакалда,jako
870,sehr::ADV,кутакалда,veoma
871,so::ADV,гьедин,tako
872,so::ADV,гьедин,ovako
873,noch::ADV,жеги,još
874,nur::ADV,гӏӣцӏго,samo
875,wieder::ADV,на́хъеги,opet
876,wieder::ADV,на́хъеги,ponovo
877,vergebens::ADV,чӏалгӏаде,uzalud
878,vergebens::ADV,чӏалгӏаде,zabadava
879,vor::PRP,цебе,pred
880,vor::PRP,цебе,ispred
881,hinter::PRP,хадуса,za
882,hinter::PRP,хадуса,iza
883,unter::PRP,ахакь,pod
884,unter::PRP,ахакь,ispod
885,unter::PRP,гъоркь,pod
886,unter::PRP,гъоркь,ispod
887,neben::PRP,аскӏо,kraj
888,neben::PRP,аскӏо,pored
889,neben::PRP,аскӏо,pokraj
890,zwischen::PRP,гьоркьоб,među
891,zwischen::PRP,гьоркьоб,između
892,wegen::PRP,гьелда,radi
893,wegen::PRP,гьелда,zbog
894,dies::PRN,гьаб,ovo
895,dies::PRN,гьеб,ovo
896,das::PRN,доб,to
897,das::PRN,доб,ono
898,ich::PRN,дун,ja
899,du::PRN,дуца,ti
900,er::PRN,доб,on
901,wir::PRN,ниж,mi
902,ihr::PRN,нуж,vi
903,sie::PRN,дол,oni
904,sie::PRN,эл,oni
905,was::FPRN,щиб,što
906,wer::FPRN,щиб,tko
907,wo::FADV,киб,gdje
908,wo::FADV,кибехун,gdje
909,wohin::FADV,кибехун,kuda
910,wohin::FADV,кибехун,kamo
911,wie::FADV,кин,kako
912,warum::FADV,щай,zašto
913,wieviel::FNUM,кигӏан,koliko
914,eins::NUM,цо,jedan
915,zwei::NUM,кӏиго,dva
916,drei::NUM,лъабго,tri
917,vier::NUM,ункъо,četiri
918,fünf::NUM,щуго,pet
919,sechs::NUM,анлъго,šest
920,sieben::NUM,анкьго,sedam
921,acht::NUM,микьго,osam
922,neun::NUM,ичӏго,devet
923,zehn::NUM,анцӏго,deset
924,elf::NUM,анцӏила цо,jedanaest
925,zwölf::NUM,кӏиго-анцӏила,dvanaest
926,zwanzig::NUM,къого,dvadeset
927,dreißig::NUM,лъеберго,trideset
928,vierzig::NUM,кӏикъого,četrdeset
929,fünfzig::NUM,кӏикъо́ялда анцӏго,pedeset
930,sechzig::NUM,лъабкъого,šezdeset
931,siebzig::NUM,лъабкъо́ялда анцӏго,sedamdeset
932,achtzig::NUM,ункъого,osamdeset
933,neunzig::NUM,ункъоялда а́нцӏила,devetdeset
934,hundert::NUM,нусго,sto
935,tausend::NUM,азарго,tisuća
936,und::CNJ,ва,i
937,und::CNJ,ва,te
938,und::CNJ,-ги,i
939,und::CNJ,-ги,te
940,oder::CNJ,ялъуни,ili
941,stehen::V,бахъунчӏезе,stajati
942,sitzen::V,гӏодов чӏезе,sjediti
943,liegen::V,бегизе,ležati
944,hängen::V,базе,visiti
945,werden::V,бахъине,postati
946,werden::V,бахъине,činiti se
947,passieren::V,лъугьине,desiti se
948,passieren::V,лъугьине,dogoditi se
949,passieren::V,лъугьа-бахъине,desiti se
950,passieren::V,лъугьа-бахъине,dogoditi se
951,beginnen::V,байбихьизе,početi
952,enden::V,лъугӏизе,prestati
953,enden::V,лъугӏизе,svršiti se
954,wechseln::V,хиса-басизе,mijenjati se
955,wechseln::V,хисизе,mijenjati se
956,aufgehen[Sonne]::V,баккизе,izići
957,untergehen[Sonne]::V,щинкӏизе,zaći
958,scheinen[Sonne]::V,къалъ-къалъизе,sijati
959,donnern::V,гъугъазе,grmjeti
960,wehen::V,пуйзе,duhati
961,strömen::V,чвахизе,strujati
962,fließen::V,чвахизе,teći
963,sich drehen::V,сверизе,obrtati se
964,sich drehen::V,сверизе,vrtjeti se
965,schwanken::V,хьвагӏезе,teturati
966,schwanken::V,хьвагӏезе,kolebati se
967,schwanken::V,багъа-бачаризе,teturati
968,schwanken::V,багъа-бачаризе,kolebati se
969,schwingen::V,щвартӏезе,njihati
970,schwingen::V,щвартӏезе,titrati
971,fallen::V,бортизе,padati
972,brennen::V,рекӏине,gorjeti
973,rauchen::V,кӏкӏуй буризе,dimiti se
974,regnen::V,базе,kišiti
975,regnen::V,базе,daždjeti
976,gefrieren::V,гӏу́низе,smrznuti se
977,tauen::V,биаризе,kopnjeti
978,tauen::V,биаризе,kraviti se
979,schmelzen::V,биине,topiti se
980,trocknen::V,бакъвазе,sušiti se
981,sieden::V,гьалдезе,kipjeti
982,sieden::V,гьалдезе,ključati
983,faulen::V,махӏцине,gnjiti
984,verfaulen::V,туризе,sagnjiti
985,reißen::V,бихъизе,otrgnuti se
986,versinken::V,гъанкъизе,tonuti
987,versinken::V,гъанкъизе,propasti
988,vergehen::V,базе,prolaziti
989,vergehen::V,бахъизе,prolaziti
990,vergehen::V,ине,prolaziti
991,erscheinen::V,баккизе,pojaviti se
992,verschwinden::V,къине,nestati
993,verschwinden::V,къине,izgubiti se
994,verschwinden::V,билизе,nestati
995,verschwinden::V,билизе,izgubiti se
996,sinken::V,гӏодо́бе ккезе,trgnuti
997,sinken::V,гӏодо́бе ккезе,spustiti se
998,abnehmen::V,тӏаса камизе,opasti
999,zunehmen::V,гӏемерлъизе,povećati se
1000,steigen::V,бахине,uzići
1001,steigen::V,бахине,nadoći
1002,wachsen::V,кӏодолъизе,rasti
1003,glänzen::V,цӏвакизе,blistati
1004,glänzen::V,цӏвакизе,sjati se
1005,funkeln::V,паркъезе,svjetlucati
1006,lärmen::V,хъудизе,bučati
1007,lärmen::V,хъудизе,galamiti
1008,lärmen::V,чӏиргъдизе,bučati
1009,lärmen::V,чӏиргъдизе,galamiti
1010,läuten::V,кьабизе,zvoniti
1011,klingeln::V,кьабизе,zvoniti
1012,klirren::V,зваргъизе,zvečati
1013,brausen::V,гьалаглъизе,hujati
1014,rauschen::V,шуршудизе,šumiti
1015,rauschen::V,шуршудизе,šuškati
1016,klingen::V,бахъине,zvučati
1017,bellen::V,гъанчдезе,lajati
1018,heulen::V,рурудизе,zavijati
1019,blasen::V,гьохьизе,puhati
1020,pfeifen::V,гьещтӏезе,fućkati
1021,schreien::V,ахӏизе,vikati
1022,schreien::V,ахӏизе,kričati
1023,schreien::V,ахӏдезе,vikati
1024,schreien::V,ахӏдезе,kričati
1025,stöhnen::V,зигардизе,stenjati
1026,zittern::V,дарран,drhtati
1027,zittern::V,дарран,trepetati
1028,zittern::V,гьаргьадизе,drhtati
1029,zittern::V,гьаргьадизе,trepetati
1030,leben::V,бетӏербахъизе,živjeti
1031,geboren werden::V,лъугьине,roditi se
1032,atmen::V,хӏухьел биччазе,disati
1033,trinken::V,гьекъезе,piti
1034,essen::V,квине,jesti
1035,essen::V,кваназе,jesti
1036,schlucken::V,кӏкӏвине,gutati
1037,schlucken::V,къулчӏизе,gutati
1038,müde werden::V,сваказе,umoriti se
1039,einschlafen::V,кьижизе,usnuti
1040,einschlafen::V,кьижизе,zaspati
1041,einschlafen::V,гъапуллъизе,usnuti
1042,einschlafen::V,гъапуллъизе,zaspati
1043,schlafen::V,кьижизе,spati
1044,aufwachen::V,бигьине,probuditi se
1045,aufstehen::V,бахъине,ustati
1046,aufstehen::V,тӏадебахъине,ustati
1047,sich erholen::V,хьи бахъизе,odmoriti se
1048,sich erholen::V,хӏалхьи гьабизе,odmoriti se
1049,krank werden::V,унтизе,oboljeti se
1050,krank werden::V,унтизе,razboljeti se
1051,krank sein::V,унтизе,bolovati
1052,schmerzen::V,унтизе,boljeti
1053,husten::V,хъегӏизе,kašljati
1054,genesen::V,лъилъизе,ozdraviti
1055,genesen::V,лъилъизе,oporaviti se
1056,sterben::V,хвезе,umrijeti
1057,umkommen::V,гьалаглъизе,skapati
1058,sich bewegen::V,багъаризе,gibati se
1059,sich bewegen::V,багъаризе,kretati se
1060,sich bewegen::V,багъаргъизе,gibati se
1061,sich bewegen::V,багъаргъизе,kretati se
1062,sich rühren::V,багъаризе,maknuti se
1063,sich erheben::V,тӏадебахъине,dići se
1064,sich erheben::V,бахъине,dići se
1065,sich setzen::V,гӏодов чӏезе,sjesti
1066,hinfallen::V,щапизе,pasti
1067,laufen::V,хьвадизе,hodati
1068,schreiten::V,чӏезе,stupati
1069,spazierengehen::V,тира-сверизе,šetati se
1070,eilen::V,ракӏхӏалакине,hitati
1071,eilen::V,дуризе,hitati
1072,sich beeilen::V,дуризе,požuriti se
1073,sich beeilen::V,гӏедегӏизе,požuriti se
1074,sausen::V,тӏуризе,juriti
1075,rennen::V,бекеризе,trčati
1076,springen::V,кӏанцӏизе,skakati
1077,klettern::V,хархадизе,popeti se
1078,klettern::V,хархадизе,penjati se
1079,schaukeln::V,гьерщезе,ljuljati se
1080,kriechen::V,хъурщизе,puzati
1081,kriechen::V,хъурщизе,gmizati
1082,schwimmen::V,лъедезе,plivati
1083,tauchen::V,букъардизе,roniti
1084,tauchen::V,букъардизе,gnjuriti
1085,rudern::V,хазе,veslati
1086,fahren::V,ине,voziti se
1087,fliegen::V,боржине,letjeti
1088,fliegen::V,боржине,lijetati
1089,gehen::V,ине,ići
1090,weggehen::V,ине,otići
1091,abfahren::V,къокъине,krenuti
1092,abfahren::V,къокъине,otputovati
1093,anhalten::V,чӏезе,stati
1094,anhalten::V,чӏезе,zaustaviti
1095,anhalten::V,тархъизе,stati
1096,anhalten::V,тархъизе,zaustaviti
1097,anhalten::V,лъалхъизе,stati
1098,anhalten::V,лъалхъизе,zaustaviti
1099,hineingehen::V,тӏаделъугьине,ulaziti
1100,eintreten::V,лъугьине,ući
1101,kommen::V,бачӏине,doći
1102,ankommen::V,щвезе,stići
1103,ankommen::V,тӏадебачӏине,stići
1104,zurückkommen::V,тадбуссине,vratiti se
1105,zurückkommen::V,тадбуссине,povratiti se
1106,zurückkommen::V,тӏадбуссине,vratiti se
1107,zurückkommen::V,тӏадбуссине,povratiti se
1108,bleiben::V,чӏезе,ostati
1109,bleiben::V,хутӏизе,ostati
1110,warten::V,чӏезе,čekati
1111,erwarten::V,балагьизе,očekivati
1112,suchen::V,балагьизе,tražiti
1113,finden::V,батизе,naći
1114,versuchen::V,хӏалбихьизе,pokušati
1115,vorbereiten::V,хӏадурлъизабизе,spremiti
1116,vorbereiten::V,хӏадурлъизабизе,pripremiti
1117,lieben::V,балай бегьизе,voljeti
1118,mögen::V,бокьизе,voljeti
1119,lachen::V,белъизе,smijati se
1120,weinen::V,гӏодизе,plakati
1121,schimpfen::V,гъанчдезе,psovati
1122,sich ärgern::V,вагъизе,ljutiti se
1123,sich ärgern::V,ццида́хине,ljutiti se
1124,sich fürchten::V,хӏинкъизе,bojati se
1125,fürchten::V,беркъазе,bojati se
1126,fürchten::V,хӏинкъа-къазе,bojati se
1127,fliehen::V,лъутизе,pobjeći
1128,flüchten::V,лъутизе,utjeći
1129,sehen::V,бихьизе,vidjeti
1130,anschauen::V,бертӏамизе,ogledati
1131,anschauen::V,балагьизе,ogledati
1132,ansehen::V,бала-гъалагьизе,gledati
1133,hören::V,рагӏизе,čuti
1134,zuhören::V,гӏенеккизе,slušati
1135,probieren::V,кӏалдиб хъва́зе,probati
1136,probieren::V,чӏамизе,probati
1137,riechen::V,су́нтӏизе,osjećati miris
1138,fühlen::V,чӏвазе,osjećati
1139,zu sehen sein::V,бихьизе,biti vidljiv
1140,vernehmen::V,рагӏизе,saznati
1141,frieren::V,цӏорозе,zima je
1142,tun::V,гьабизе,raditi
1143,können::V,кӏвезе,moći
1144,können::V,лъазе,moći
1145,wollen::V,бокьизе,htjeti
1146,anfangen::V,байбихьизе,početi
1147,beenden::V,тӏубазабизе,svršiti
1148,beenden::V,тӏубазабизе,dovršiti
1149,beenden::V,лъугӏизабизе,svršiti
1150,beenden::V,лъугӏизабизе,dovršiti
1151,aufhören::V,бахъизе,prestati
1152,gelingen::V,бахъизе,uspjeti
1153,geraten::V,бахъизе,desiti se
1154,öffnen::V,рагьизе,otvoriti
1155,schließen::V,къазе,zatvoriti
1156,stellen::V,чӏвазе,metnuti
1157,stellen::V,чӏвазе,postaviti
1158,setzen::V,рекӏинабизе,posaditi
1159,setzen::V,гӏодор чӏезаризе,posaditi
1160,legen::V,лъезе,polagati
1161,berühren::V,хъвазе,doticati
1162,berühren::V,хъвазе,dodirivati
1163,verbinden::V,хьухьине,spojiti
1164,verbinden::V,хьухьине,zavezati
1165,verbinden::V,бухьине,spojiti
1166,verbinden::V,бухьине,zavezati
1167,bedecken::V,кквезе,pokriti
1168,aufhängen::V,базе,objesiti
1169,anzünden::V,бакизе,upaliti
1170,anzünden::V,бакизе,zapaliti
1171,anzünden::V,рекӏинабизе,upaliti
1172,anzünden::V,рекӏинабизе,zapaliti
1173,zurücklassen::V,тезе,ostaviti
1174,zurücklassen::V,тезе,pustiti natrag
1175,verlieren::V,билизабизе,izgubiti
1176,fallen lassen::V,бортизабизе,ispustiti
1177,machen::V,гьабизе,uraditi
1178,machen::V,гьабизе,načiniti
1179,machen::V,гьабизе,napraviti
1180,herstellen::V,гьабизе,proizvesti
1181,herstellen::V,хӏадурлъизабизе,proizvesti
1182,bauen::V,базе,graditi
1183,bauen::V,гьабизе,graditi
1184,reparieren::V,къачӏазе,popraviti
1185,verbessern::V,лъикӏлъизабизе,poboljšati
1186,ändern::V,хисизабизе,promijeniti
1187,graben::V,бухъизе,kopati
1188,graben::V,бухъизе,kopkati
1189,beugen::V,хьетӏизабизе,saviti
1190,biegen::V,гьетӏизабизе,saviti
1191,biegen::V,гьетӏизабизе,sagnuti
1192,drehen::V,тиризабизе,vrtjeti
1193,drehen::V,свердизабизе,vrtjeti
1194,wenden::V,бегизе,obrnuti
1195,umdrehen::V,бегизе,okrenuti
1196,umdrehen::V,бегизе,prevŕnuti
1197,umdrehen::V,бега-битӏизе,okrenuti
1198,umdrehen::V,бега-битӏизе,prevŕnuti
1199,heben::V,борхизе,dizati
1200,hochheben::V,борхалъизабизе,dignuti
1201,hochheben::V,борхизе,dignuti
1202,ergreifen::V,кквезе,uhvatiti
1203,ergreifen::V,кквезе,prihvatiti
1204,halten::V,кквезе,držati
1205,drücken::V,къазе,pritiskivati
1206,drücken::V,къанцӏу́зе,pritiskivati
1207,drücken::V,къвал ба́зе,pritiskivati
1208,schieben::V,хъилдизе,gurati
1209,kratzen::V,хачазе,česati
1210,kratzen::V,хачазе,grepsti
1211,lecken::V,чӏикӏизе,lizati
1212,beißen::V,хӏанчӏизе,ujesti
1213,beißen::V,хӏанчӏизе,gristi
1214,beißen::V,хӏанчӏизабизе,ujesti
1215,beißen::V,хӏанчӏизабизе,gristi
1216,abreißen::V,тӏезе,otkinuti
1217,abreißen::V,тӏезабизе,otkinuti
1218,abschneiden::V,къотӏизе,odrezati
1219,binden::V,бухьине,vezati
1220,stecken::V,къазабизе,turiti
1221,brechen::V,бекизе,slomiti
1222,klopfen::V,дванкезе,lupati
1223,klopfen::V,дванкезе,kucati
1224,hauen::V,базе,tući
1225,hauen::V,базе,udarati
1226,kleben::V,бацӏцӏине,lijepiti
1227,reiben::V,хачазе,trti
1228,streichen::V,бахине,namazati
1229,streichen::V,жужазе,namazati
1230,schleifen::V,лъухьизе,brusiti
1231,schneiden::V,къотӏизе,rezati
1232,rütteln::V,багъа-бачаризабизе,drmati
1233,schütteln::V,кӏобокӏизе,tresti
1234,schwenken::V,гьесадизе,mahati
1235,schwenken::V,хьвагӏезабизе,mahati
1236,schütten::V,тӏезе,sipati
1237,schütten::V,тӏезе,lijevati
1238,füllen::V,цӏезабизе,napuniti
1239,einwickeln::V,жемизе,umotati
1240,einwickeln::V,жемизе,zamotati
1241,tragen::V,баччизе,nositi
1242,schleppen::V,бехъерхъизе,tegliti
1243,ziehen::V,цӏазе,vući
1244,aufbewahren::V,цӏунизе,čuvati
1245,werfen::V,рехизе,bacati
1246,fangen::V,кквезе,loviti
1247,fangen::V,кквезе,hvatati
1248,packen::V,кквезе,ščepati
1249,packen::V,кквезе,zgrabiti
1250,verstecken::V,бахчизе,sakriti
1251,teilen::V,бикьизе,podijeliti
1252,schicken::V,битӏизе,slati
1253,bringen::V,баччизе,donijeti
1254,hinzufügen::V,жубазе,dodati
1255,hinzufügen::V,жубазе,pridati
1256,bekommen::V,щвезе,dobiti
1257,erhalten::V,щвезе,primiti
1258,erhalten::V,босизе,primiti
1259,nehmen::V,босизе,uzeti
1260,wählen::V,бищизе,izabrati
1261,auswählen::V,тӏасабищизе,odabrati
1262,bewahren::V,цӏунизе,sačuvati
1263,behindern::V,квекӏен гьабизе,smetati
1264,verderben::V,хвезабизе,pokvariti
1265,beschädigen::V,галгъазабизе,oštetiti
1266,zerbrechen::V,щущазабизе,razbiti
1267,zerbrechen::V,щущазабизе,prelomiti
1268,zerreißen::V,бихъизе,poderati
1269,zerreißen::V,бихъизе,rastrgnuti
1270,zerstören::V,биххизабизе,razoriti
1271,zerstören::V,биххизабизе,razrušiti
1272,verbrennen::V,бухӏизе,spaliti
1273,verbrennen::V,бухӏизе,sagorjeti
1274,geben::V,кьезе,dati
1275,reichen::V,кьезе,pružiti
1276,schenken::V,кьезе,darivati
1277,versprechen::V,назру гьабизе,obećati
1278,wünschen::V,бокьизе,željeti
1279,loben::V,беццизе,hvaliti
1280,loben::V,бецца-бекъизе,hvaliti
1281,küssen::V,баизе,ljubiti
1282,wiegen::V,чӏучӏадизабизе,njihati
1283,wiegen::V,чӏучӏадизабизе,ljuljati
1284,zudecken::V,тӏадбигъине,pokriti
1285,wecken::V,бигьинабизе,probuditi
1286,zeigen::V,бихьизабизе,pokazati
1287,führen::V,бачине,voditi
1288,lehren::V,малъизе,učiti
1289,lehren::V,цӏализабизе,učiti
1290,unterrichten::V,цӏализабизе,poučiti
1291,aufziehen::V,гӏезабизе,uzgajati
1292,leiten::V,нухмалъи гьабизе,upravljati
1293,antreiben::V,гӏедегӏизабизе,natjeravati
1294,einladen::V,ахӏизе,pozvati
1295,einladen::V,тӏадеахӏизе,pozvati
1296,vereinigen::V,цолъизабизе,ujediniti
1297,besuchen::V,баккизе,posjetiti
1298,besuchen::V,хьвадизе,posjetiti
1299,treffen::V,дандчӏвазе,sresti
1300,sich versammeln::V,данделъизе,okupiti se
1301,sich versammeln::V,бакӏаризе,okupiti se
1302,spielen::V,басандизе,igrati se
1303,singen::V,ахӏизе,pjevati
1304,tanzen::V,кьурдизе,plesati
1305,sich trennen::V,батӏалъизе,razići se
1306,verlassen::V,тезе,ostaviti
1307,verlassen::V,тезе,napustiti
1308,verlassen::V,рехунтезе,ostaviti
1309,verlassen::V,рехунтезе,napustiti
1310,retten::V,хвасар гьабизе,spasiti
1311,retten::V,хвасарлъизабизе,spasiti
1312,bewachen::V,цӏунизе,čuvati
1313,bewachen::V,цӏунизе,stražariti
1314,schützen::V,цӏунизе,čuvati
1315,verteidigen::V,цӏунизе,obraniti
1316,sich schlagen::V,багъизе,biti se
1317,sich schlagen::V,багъизе,udariti se
1318,schießen::V,речӏчӏизе,pucati
1319,schießen::V,речӏчӏизе,strijeljati
1320,siegen::V,бергьине,pobijediti
1321,ärgern::V,вагъизавизе,ljutiti
1322,schlagen::V,кьабизе,biti
1323,schlagen::V,кьабизе,udariti
1324,treten::V,мал тункизе,šutnuti
1325,stechen::V,къазабизе,ubosti
1326,stoßen::V,тункизе,gurnuti
1327,stoßen::V,хъилдизе,gurnuti
1328,stehlen::V,щинкӏизабизе,ukrasti
1329,stören::V,квекӏен гьабизе,smetati
1330,stören::V,татубахъи гьабизе,smetati
1331,belästigen::V,рахӏатхвезабизе,smetati
1332,belästigen::V,рахӏатхвезабизе,dosaditi
1333,verbergen::V,бахчизе,skriti
1334,verbergen::V,балъго тезе,skriti
1335,täuschen::V,божуда рекӏкӏ гьабизе,obmanuti
1336,täuschen::V,гуккизе,obmanuti
1337,betrügen::V,хӏилла гьабизе,prevarati
1338,betrügen::V,сандирахълъи гьабизе,prevarati
1339,töten::V,чӏвазе,ubiti
1340,wohnen::V,яшав гьабизе,stanovati
1341,arbeiten::V,хӏалтӏизе,raditi
1342,sammeln::V,бакӏаризе,sabrati
1343,pflücken::V,бетӏизе,ubrati
1344,jagen::V,чан гьабизе,loviti
1345,fischen::V,ччугӏа кквезе,ribati
1346,fischen::V,ччугӏа кквезе,loviti ribu
1347,fassen::V,кквезе,uloviti
1348,hüten::V,кваназабизе,pasti
1349,treiben::V,гъезе,goniti
1350,anbinden::V,бухьине,privezati
1351,füttern::V,кваназабизе,hraniti
1352,melken::V,бечӏчӏизе,musti
1353,hacken::V,чӏвазе,sjeckati
1354,gießen::V,лъалъазе,politi
1355,reifen::V,барщизе,sazreti
1356,zubereiten::V,бежа-белъине,prigotoviti
1357,kochen::V,белъине,kuhati
1358,backen::V,базе,peći
1359,braten::V,бежизе,peći
1360,braten::V,бежизе,pržiti
1361,umrühren::V,багъаризе,promiješati
1362,stricken::V,хьухьине,plesti
1363,nähen::V,букъизе,šiti
1364,färben::V,кьер гьабизе,obojiti
1365,reinigen::V,бацӏцӏине,očistiti
1366,reinigen::V,бацӏцӏине,počistiti
1367,waschen::V,чуризе,prati
1368,abwischen::V,бацӏцӏине,otrti
1369,spülen::V,хулизе,isprati
1370,spülen::V,хулизе,oplakati
1371,fegen::V,лъухьизе,mesti
1372,fegen::V,лъухьизе,pomesti
1373,kehren::V,лъухьизе,mesti
1374,baden::V,чордезе,kupati se
1375,ausziehen::V,бахъизе,svući
1376,anziehen::V,ретӏине,obući
1377,sich anziehen::V,ретӏине,obući se
1378,kämmen::V,хазе,češljati
1379,schmücken::V,чӏухӏизабизе,uresiti
1380,schmücken::V,чӏухӏизабизе,nakititi
1381,sagen::V,бицине,reći
1382,sagen::V,бицине,kazati
1383,sprechen::V,бицине,govoriti
1384,reden::V,гаргадизе,govoriti
1385,reden::V,гаргадизе,besjediti
1386,sich unterhalten::V,гаргадизе,razgovarati se
1387,fragen::V,цӏехезе,pitati
1388,fragen::V,гьикъизе,pitati
1389,bitten::V,гьаризе,moliti
1390,erzählen::V,бицине,ispričati
1391,erzählen::V,бицине,pripovjediti
1392,mitteilen::V,лъазабизе,saopćiti
1393,nennen::V,цӏар лъезе,nazvati
1394,rufen::V,ахӏизе,zvati
1395,rufen::V,ахӏизе,dozvati
1396,prahlen::V,беццаризе,hvalisati se
1397,übersetzen::V,буссинабизе,prevesti
1398,denken::V,ургъизе,misliti
1399,glauben::V,божизе,vjerovati
1400,bemerken::V,берречӏчӏизе,zapaziti
1401,bemerken::V,берречӏчӏизе,primijetiti
1402,erkennen::V,лъазе,prepoznati
1403,erkennen::V,батӏаго бахъизе,prepoznati
1404,begreifen::V,бичӏчӏизе,pojmiti
1405,begreifen::V,бичӏчӏизе,shvatiti
1406,lernen::V,цӏализе,učiti se
1407,wissen::V,лъазе,znati
1408,sich erinnern an::V,ракӏалде щвезе,sjetiti se
1409,vergessen::V,кӏочене,zaboraviti
1410,messen::V,борцине,mjeriti
1411,zählen::V,рикӏкӏине,brojiti
1412,rechnen::V,рикӏкӏине,računati
1413,lesen::V,цӏализе,čitati
1414,malen::V,бахъизе,slikati
1415,zeichnen::V,бахъизе,crtati
1416,schreiben::V,хъвазе,pisati
1417,besitzen::V,щвезе,imati
1418,besitzen::V,щвезе,posjedovati
1419,besitzen::V,бу́кӏине,imati
1420,besitzen::V,бу́кӏине,posjedovati
1421,kaufen::V,босизе,kupiti
1422,verkaufen::V,бичизе,prodati
1423,verkaufen::V,бичизе,raspačati
1424,bezahlen::V,кьезе,platiti
1425,zahlen::V,кьезе,plaćati
1426,ertragen::V,баччизе,trpjeti
1427,ertragen::V,баччизе,podnijeti
1428,Auge::N,,oko
1429,Sehne::N,,tetiva
1430,Funke::N,,iskra
1431,Funke::N,,varnica
1432,Moor::N,,močvara
1433,Elch::N,,los
1434,Beere::N,,boba
1435,Beere::N,,bobica
