,Concept_ID,hu,cv
741,blind::A,vak,суккӑр
742,taub::A,süket,хӑлхасӑр
743,kräftig::A,erős,хӑватлӑ
744,stark::A,erős,вирлӗ
745,schwach::A,gyenge,халсӑр
746,schwach::A,erőtlen,халсӑр
747,fett::A,hájas,самӑр
748,fett::A,hájas,мӑнтӑр
749,schlank::A,karcsú,йӑрӑс
750,schlank::A,karcsú,яштака
751,hübsch::A,csinos,хитре
752,böse::A,rossz,усал
753,böse::A,gonosz,усал
754,dumm::A,buta,ухмах
755,dumm::A,ostoba,ухмах
756,faul::A,lusta,наян
757,faul::A,lusta,юлхав
758,faul::A,lusta,ӳркенчӗк
759,fleißig::A,szorgalmas,хастар
760,geizig::A,fukar,хытӑ
761,geizig::A,fösvény,хытӑ
762,klug::A,okos,ӑслӑ
763,klug::A,eszes,ӑслӑ
764,geschickt::A,ügyes,ӑста
765,lieb::A,drága,савнӑ
766,lieb::A,kedves,савнӑ
767,lustig::A,víg,хаваслӑ
768,lustig::A,vidám,хаваслӑ
769,sanft::A,enyhe,ачаш
770,hungrig::A,éhes,выҫӑ
771,krank::A,beteg,чирлӗ
772,nackt::A,csupasz,ҫара
773,nackt::A,meztelen,ҫара
774,traurig::A,bús,салхуллӑ
775,traurig::A,szomorú,салхуллӑ
776,lebendig::A,élő,чӗрӗ
777,gut::A,jó,аван
778,gut::A,jó,лайӑх
779,schlecht::A,rossz,япӑх
780,schlecht::A,rossz,начар
781,richtig::A,helyes,тӗрӗс
782,schlimm::A,rossz,йӗрӗнчӗк
783,wahr::A,igaz,чӑн
784,alt::A,ó,кивӗ
785,alt::A,régi,кивӗ
786,neu::A,új,ҫӗнӗ
787,ehemalig::A,volt,пулнӑ
788,ehemalig::A,egykori,пулнӑ
789,alt[Lebewesen]::A,öreg,ватӑ
790,jung::A,fiatal,яш
791,jung::A,fiatal,ҫамрӑк
792,arm::A,szegény,чухӑн
793,reich::A,gazdag,пуян
794,bekannt::A,ismert,пӗлӗш
795,bekannt::A,ismeretes,пӗлӗш
796,berühmt::A,híres,чаплӑ
797,fremd::A,idegen,ют
798,verschieden::A,különböző,расна
799,nah::A,közeli,ҫывӑх
800,nah::A,közeli,ҫывӑхри
801,fern::A,távoli,инҫе
802,fern::A,távoli,аякри
803,linker::A,bal,сулахай
804,rechter::A,jobb,сылтӑм
805,anderer::A,más,урӑх
806,anderer::A,másik,урӑх
807,erster::A,első,пӗрремӗш
808,zweiter::A,második,иккӗмӗш
809,dritter::A,harmadik,виҫҫӗмӗш
810,letzter::A,utolsó,юлашки
811,allein::ADV,egyedül,пӗччен
812,auf einmal::ADV,egyszerre,кӗмӗрккен
813,zusammen::ADV,együtt,пӗрле
814,zusammen::ADV,összesen,пӗрле
815,lange::ADV,sokáig,вӑрах
816,lange::ADV,hosszan,вӑрах
817,plötzlich::ADV,hirtelen,сасартӑк
818,plötzlich::ADV,egyszerre,сасартӑк
819,sofort::ADV,rögtön,тӳрех
820,sofort::ADV,tüstént,тӳрех
821,später::ADV,későn,кайран
822,jetzt::ADV,most,халь
823,jetzt::ADV,most,халӗ
824,heute::ADV,ma,паян
825,morgen::ADV,holnap,ыран
826,bald::ADV,majd,халех
827,bald::ADV,majd,кӗҫех
828,bald::ADV,nemsokára,халех
829,bald::ADV,nemsokára,кӗҫех
830,dann::ADV,akkor,унтан
831,gestern::ADV,tegnap,ӗнер
832,einst::ADV,hajdan,пӗррехинче
833,damals::ADV,akkor,ун чухне
834,damals::ADV,akkor,апла пулсан
835,damals::ADV,akkoriban,ун чухне
836,damals::ADV,akkoriban,апла пулсан
837,danach::ADV,azután,унтан
838,vorher::ADV,előbb,малтан
839,zuerst::ADV,először,пирвай
840,einmal::ADV,egyszer,пӗррехинче
841,manchmal::ADV,néha,хӑш чухне
842,manchmal::ADV,olykor,хӑш чухне
843,oft::ADV,sokszor,тӑтӑш
844,immer::ADV,mindig,ялан
845,niemals::ADV,sohasem,нихӑҫан та
846,hier::ADV,itt,кунта
847,hierhin::ADV,erre,кунта
848,von hier::ADV,innen,кунтан
849,dort::ADV,ott,унта
850,dort::ADV,ott,ҫавӑнта
851,dorthin::ADV,oda,унта
852,dorthin::ADV,oda,ҫавӑнта
853,geradeaus::ADV,egyenesen,тикӗс
854,vorwärts::ADV,előre,малалла
855,rückwärts::ADV,hátrafelé,хыҫала
856,zurück::ADV,hátra,каялла
857,zurück::ADV,vissza,каялла
858,unten::ADV,alul,аялта
859,hinab::ADV,le,аялта
860,hinab::ADV,lefelé,аялта
861,oben::ADV,fenn,ҫӳлте
862,oben::ADV,felül,ҫӳлте
863,hinauf::ADV,fel,ҫӳле
864,hinauf::ADV,felfelé,ҫӳле
865,überall::ADV,mindenütt,таҫта та
866,überall::ADV,mindenütt,пур ҫӗрте те
867,überall::ADV,mindenütt,кирек ӑҫта та
868,nicht::ADV,nem,мар
869,ein wenig::ADV,egy kicsit,пӑртак
870,kaum::ADV,alig,аран
871,sehr::ADV,nagyon,питӗ
872,so::ADV,úgy,апла
873,noch::ADV,még,татах
874,nur::ADV,csak,ҫех
875,nur::ADV,csupán,ҫех
876,schon::ADV,már,ӗнтӗ
877,wieder::ADV,ismét,каллех
878,wieder::ADV,megint,каллех
879,vergebens::ADV,hiába,харам
880,vor::PRP,előtt,умӗнче
881,hinter::PRP,mögött,кайра
882,unter::PRP,alatt,айне
883,unter::PRP,alatt,айӗпе
884,unter::PRP,alatt,айӗнче
885,unter::PRP,alatt,ҫитеспе
886,durch::PRP,át,витӗр
887,durch::PRP,keresztül,витӗр
888,neben::PRP,mellett,патӗнче
889,zwischen::PRP,között,хушшинче
890,wegen::PRP,miatt,пула
891,wegen::PRP,miatt,пирки
892,wegen::PRP,végett,пула
893,wegen::PRP,végett,пирки
894,dies::PRN,ez,ку
895,dies::PRN,ez,ҫак
896,das::PRN,az,ҫав
897,alles::PRN,minden,пурте
898,alles::PRN,minden,йӑлт
899,ich::PRN,én,эп
900,du::PRN,te,эс
901,er::PRN,ő,вӑл
902,wir::PRN,mi,эпир
903,ihr::PRN,ti,эсир
904,sie::PRN,ők,вӗсем
905,was::FPRN,mi,мӗн
906,was::FPRN,mi,мӗскер
907,was::FPRN,mi,мӗн те пулин
908,wer::FPRN,ki,кам
909,wo::FADV,hol,ӑҫта
910,wohin::FADV,hova,ӑҫта
911,wie::FADV,hogy,епле
912,wie::FADV,hogy,мӗнле
913,wie::FADV,hogyan,епле
914,wie::FADV,hogyan,мӗнле
915,warum::FADV,miért,ма
916,warum::FADV,miért,мӗншӗн
917,wieviel::FNUM,hány,миҫе
918,wieviel::FNUM,mennyi,миҫе
919,eins::NUM,egy,пӗр
920,eins::NUM,egy,пӗрре
921,zwei::NUM,kettő,ик
922,zwei::NUM,kettő,икӗ
923,zwei::NUM,kettő,иккӗ
924,drei::NUM,három,виҫ
925,drei::NUM,három,виҫӗ
926,drei::NUM,három,виҫҫӗ
927,vier::NUM,négy,тӑват
928,fünf::NUM,öt,пилӗк
929,fünf::NUM,öt,пиллӗк
930,sechs::NUM,hat,улт
931,sechs::NUM,hat,ултӑ
932,sechs::NUM,hat,улттӑ
933,sieben::NUM,hét,ҫич
934,sieben::NUM,hét,ҫичӗ
935,sieben::NUM,hét,ҫиччӗ
936,acht::NUM,nyolc,сакӑр
937,acht::NUM,nyolc,саккӑр
938,neun::NUM,kilenc,тӑхӑр
939,neun::NUM,kilenc,тӑххӑр
940,zehn::NUM,tíz,вунӑ
941,zehn::NUM,tíz,вуннӑ
942,elf::NUM,tizenegy,вун пӗр
943,zwölf::NUM,tizenkettő,вун ик
944,zwölf::NUM,tizenkettő,вун икӗ
945,zwölf::NUM,tizenkettő,вун иккӗ
946,zwanzig::NUM,húsz,ҫирӗм
947,dreißig::NUM,harminc,вӑтӑр
948,vierzig::NUM,negyven,хӗрӗх
949,fünfzig::NUM,ötven,аллӑ
950,sechzig::NUM,hatvan,утмӑл
951,siebzig::NUM,hetven,ҫитмӗл
952,achtzig::NUM,nyolcvan,сакӑр вунӑ
953,achtzig::NUM,nyolcvan,сакӑр вуннӑ
954,neunzig::NUM,kilencven,тӑхӑр вун
955,neunzig::NUM,kilencven,тӑхӑр вунӑ
956,neunzig::NUM,kilencven,тӑхӑр вуннӑ
957,hundert::NUM,száz,ҫӗр
958,tausend::NUM,ezer,пин
959,und::CNJ,és,та
960,und::CNJ,meg,та
961,oder::CNJ,vagy,е
962,stehen::V,áll,тӑр
963,sitzen::V,ül,лар
964,liegen::V,fekszik,вырт
965,hängen::V,függ,усӑнса тӑр
966,hängen::V,függ,ҫакӑнса тӑр
967,werden::V,lesz,пул
968,passieren::V,történik,пул
969,beginnen::V,kezdődik,пуҫлан
970,enden::V,végződik,пӗт
971,enden::V,végződik,вӗҫлен
972,enden::V,befejeződik,пӗт
973,enden::V,befejeződik,вӗҫлен
974,wechseln::V,változik,улшӑн
975,aufgehen[Sonne]::V,kel,тух
976,untergehen[Sonne]::V,lemegy,анса лар
977,scheinen[Sonne]::V,süt,пӑх
978,donnern::V,dörög,кӗмсӗртет
979,donnern::V,dörög,авӑт
980,wehen::V,fúj,варкӑш
981,strömen::V,áramlik,тӑкӑн
982,fließen::V,folyik,юх
983,sich drehen::V,forog,ҫаврӑн
984,schwanken::V,inog,чӳхен
985,schwanken::V,ingadozik,чӳхен
986,schwingen::V,leng,суллан
987,fallen::V,esik,кип
988,fallen::V,esik,тӳр кип
989,fallen::V,esik,татӑлса ан
990,brennen::V,ég,ҫун
991,rauchen::V,füstöl,мӑкӑрлан
992,rauchen::V,füstöl,тӗтӗм кӑлар
993,regnen::V,esik,ҫумӑр ҫӑвать
994,gefrieren::V,megfagy,шӑн
995,tauen::V,olvad,ирӗл
996,schmelzen::V,olvad,ирӗл
997,schmelzen::V,elolvad,ирӗл
998,trocknen::V,szárad,тип
999,sieden::V,forr,вӗре
1000,faulen::V,rothad,ҫӗр
1001,verfaulen::V,elrothad,ҫӗр
1002,verfaulen::V,megrothad,ҫӗр
1003,reißen::V,szakad,ҫурӑл
1004,versinken::V,süllyed,пут
1005,versinken::V,elsüllyed,пут
1006,vergehen::V,múlik,ирт
1007,vergehen::V,elmúlik,ирт
1008,erscheinen::V,feltűnik,курӑн
1009,erscheinen::V,feltűnik,курӑнса кай
1010,erscheinen::V,megjelenik,курӑн
1011,erscheinen::V,megjelenik,курӑнса кай
1012,verschwinden::V,letűnik,ҫухал
1013,sinken::V,süllyed,чак
1014,abnehmen::V,apad,чак
1015,abnehmen::V,csökken,чак
1016,zunehmen::V,növekszik,пысӑклан
1017,zunehmen::V,gyarapszik,пысӑклан
1018,steigen::V,emelkedik,ҫӗклен
1019,wachsen::V,nő,ӳс
1020,wachsen::V,terem,ӳс
1021,wachsen::V,növekszik,ӳс
1022,glänzen::V,ragyog,ҫиҫ
1023,glänzen::V,fénylik,ҫиҫ
1024,funkeln::V,csillog,ялкӑш
1025,funkeln::V,csillog,йӑлтӑртат
1026,funkeln::V,tündöklik,ялкӑш
1027,funkeln::V,tündöklik,йӑлтӑртат
1028,lärmen::V,lármázik,шавла
1029,läuten::V,cseng,шӑнкӑравла
1030,klingeln::V,csenget,шӑнкӑравла
1031,klirren::V,csörömpöl,калтлат
1032,klirren::V,csörömpöl,шӑнкӑлтат
1033,brausen::V,zúg,ахӑр
1034,brausen::V,morajlik,ахӑр
1035,rauschen::V,zúg,вашӑлтат
1036,rauschen::V,zúg,чашӑлтат
1037,klingen::V,hangzik,янӑра
1038,bellen::V,ugat,вӗр
1039,heulen::V,bőg,ула
1040,heulen::V,üvölt,ула
1041,blasen::V,fúj,вӗр
1042,pfeifen::V,fütyül,шӑхӑр
1043,schreien::V,kiált,кӑшкӑр
1044,schreien::V,kiabál,кӑшкӑр
1045,stöhnen::V,nyög,йынӑш
1046,zittern::V,remeg,чӗтре
1047,zittern::V,reszket,чӗтре
1048,leben::V,él,пурӑн
1049,geboren werden::V,születik,ҫурал
1050,atmen::V,lélegzik,сывла
1051,trinken::V,iszik,ӗҫ
1052,essen::V,eszik,ҫи
1053,schlucken::V,nyel,ҫӑт
1054,müde werden::V,elfárad,ӗшен
1055,müde werden::V,kifárad,ӗшен
1056,einschlafen::V,elalszik,ыйха пут
1057,einschlafen::V,elalszik,ҫывӑрса кай
1058,schlafen::V,alszik,ҫывӑр
1059,aufwachen::V,felébred,вӑран
1060,aufstehen::V,felkel,тӑр
1061,sich erholen::V,pihen,кан
1062,krank werden::V,megbetegedik,чирле
1063,krank werden::V,belebetegszik,чирле
1064,krank sein::V,betegeskedik,чирле
1065,schmerzen::V,fáj,сур
1066,schmerzen::V,fáj,ырат
1067,husten::V,köhög,ӳсӗр
1068,genesen::V,meggyógyul,сывал
1069,genesen::V,meggyógyul,тӳрлен
1070,sterben::V,hal,вил
1071,umkommen::V,elpusztul,вил
1072,sich bewegen::V,mozog,куҫ
1073,sich rühren::V,mozdul,хускал
1074,sich erheben::V,feláll,тӑр
1075,sich erheben::V,felemelkedik,тӑр
1076,sich setzen::V,ül,лар
1077,sich setzen::V,leül,лар
1078,hinfallen::V,bukik,ӳк
1079,hinfallen::V,elesik,ӳк
1080,laufen::V,jár,ут
1081,schreiten::V,lép,ут
1082,spazierengehen::V,sétál,уҫӑлса ҫӳре
1083,spazierengehen::V,sétál,уткаласа ҫӳре
1084,eilen::V,siet,васка
1085,eilen::V,siet,хыпалан
1086,sich beeilen::V,siet,васка
1087,sich beeilen::V,siet,хыпалан
1088,sausen::V,robog,ыткӑн
1089,sausen::V,robog,вӗҫтер
1090,rennen::V,fut,чуп
1091,rennen::V,szalad,чуп
1092,springen::V,ugrik,сик
1093,klettern::V,kúszik,улӑх
1094,schaukeln::V,hintázik,йӳрӗн
1095,kriechen::V,kúszik,шу
1096,kriechen::V,kúszik,упален
1097,schwimmen::V,úszik,иш
1098,tauchen::V,merül,чӑм
1099,rudern::V,evez,авӑс
1100,fahren::V,jár,пыр
1101,fahren::V,megy,пыр
1102,fahren::V,utazik,пыр
1103,fliegen::V,száll,вӗҫ
1104,gehen::V,megy,кай
1105,weggehen::V,elmegy,кай
1106,abfahren::V,indul,тапран
1107,anhalten::V,megáll,чарӑн
1108,hineingehen::V,bemegy,кӗр
1109,eintreten::V,belép,кӗр
1110,kommen::V,jön,кил
1111,ankommen::V,érkezik,ҫит
1112,ankommen::V,megérkezik,ҫит
1113,zurückkommen::V,visszajön,таврӑн
1114,zurückkommen::V,visszajön,каялла кил
1115,bleiben::V,marad,юл
1116,bleiben::V,megmarad,юл
1117,warten::V,vár,кӗт
1118,warten::V,várakozik,кӗт
1119,erwarten::V,vár,кӗт
1120,erwarten::V,megvár,кӗт
1121,suchen::V,kutat,шыра
1122,finden::V,talál,туп
1123,versuchen::V,megpróbál,пикен
1124,versuchen::V,megkísérel,пикен
1125,vorbereiten::V,előkészít,хатӗрле
1126,lieben::V,szeret,юрат
1127,mögen::V,szeret,кӑмӑлла
1128,mögen::V,szeret,килӗштер
1129,lachen::V,nevet,кул
1130,lachen::V,nevet,ахӑлтат
1131,rühren::V,mozdít,ҫулӑх
1132,weinen::V,sír,йӗр
1133,weinen::V,sír,макӑр
1134,schimpfen::V,szid,вӑрҫ
1135,schimpfen::V,szid,ятлаҫ
1136,schimpfen::V,szitkozódik,вӑрҫ
1137,schimpfen::V,szitkozódik,ятлаҫ
1138,sich ärgern::V,mérgelődik,ҫиллен
1139,sich ärgern::V,bosszankodik,ҫиллен
1140,sich fürchten::V,fél,шиклен
1141,sich fürchten::V,retteg,шиклен
1142,fürchten::V,fél,хӑра
1143,fliehen::V,menekül,тар
1144,flüchten::V,elmenekül,чупса тар
1145,sehen::V,néz,кур
1146,anschauen::V,megnéz,пӑхса ил
1147,ansehen::V,néz,пӑх
1148,ansehen::V,ránéz,пӑх
1149,ansehen::V,megnéz,пӑх
1150,hören::V,hall,илт
1151,zuhören::V,hallgat,итле
1152,zuhören::V,hallgat,тӑнла
1153,zuhören::V,meghallgat,итле
1154,zuhören::V,meghallgat,тӑнла
1155,probieren::V,kóstol,астив
1156,probieren::V,megkóstol,астив
1157,riechen::V,szagol,шӑршла
1158,fühlen::V,érez,туй
1159,fühlen::V,érez,сис
1160,scheinen::V,tűnik,туйӑн
1161,scheinen::V,látszik,туйӑн
1162,zu sehen sein::V,mutatkozik,курӑн
1163,vernehmen::V,hall,пӑл
1164,frieren::V,fázik,йӳтен
1165,tun::V,csinál,ту
1166,tun::V,cselekszik,ту
1167,können::V,tud,пултар
1168,wollen::V,akar,те
1169,anfangen::V,kezd,пуҫла
1170,beenden::V,befejez,пӗтер
1171,aufhören::V,megszűnik,пӑрах
1172,gelingen::V,sikerül,ӑн
1173,geraten::V,kerül,пул
1174,geraten::V,jut,пул
1175,öffnen::V,nyit,уҫ
1176,öffnen::V,kinyit,уҫ
1177,schließen::V,csuk,хуп
1178,schließen::V,becsuk,хуп
1179,stellen::V,állít,ларт
1180,stellen::V,állít,тӑрат
1181,stellen::V,helyez,ларт
1182,stellen::V,helyez,тӑрат
1183,setzen::V,ültet,ларт
1184,setzen::V,helyez,ларт
1185,legen::V,tesz,хур
1186,legen::V,fektet,хур
1187,berühren::V,érint,перӗн
1188,verbinden::V,beköt,сып
1189,verbinden::V,összeköt,сып
1190,bedecken::V,betakar,вит
1191,bedecken::V,beborít,вит
1192,aufhängen::V,felakaszt,ҫак
1193,anzünden::V,gyújt,ҫут
1194,anzünden::V,meggyújt,ҫут
1195,aufheben::V,felemel,ҫӗкле
1196,zurücklassen::V,hátrahagy,манса хӑвар
1197,verlieren::V,veszít,ҫӗтер
1198,verlieren::V,elveszít,ҫӗтер
1199,fallen lassen::V,elejt,ӳкер
1200,machen::V,tesz,ту
1201,machen::V,csinál,ту
1202,herstellen::V,gyárt,ӑстала
1203,herstellen::V,előállít,ӑстала
1204,bauen::V,épít,ту
1205,reparieren::V,javít,юса
1206,reparieren::V,kijavít,юса
1207,reparieren::V,megjavít,юса
1208,verbessern::V,megjavít,лайӑхлат
1209,ändern::V,változtat,улӑштар
1210,ändern::V,megváltoztat,улӑштар
1211,graben::V,ás,чав
1212,graben::V,ás,чакала
1213,beugen::V,meghajt,кукӑрт
1214,biegen::V,hajlít,ав
1215,biegen::V,hajlít,кукӑрт
1216,drehen::V,forgat,ҫавӑр
1217,wenden::V,fordít,ӳпӗнтер
1218,wenden::V,megfordít,ӳпӗнтер
1219,umdrehen::V,megfordít,ҫавӑр
1220,umdrehen::V,megforgat,ҫавӑр
1221,heben::V,emel,хӑпарт
1222,hochheben::V,felemel,йӑт
1223,ergreifen::V,megfog,тыт
1224,halten::V,tart,тыт
1225,drücken::V,nyom,пус
1226,drücken::V,megnyom,пус
1227,schieben::V,tol,тӗк
1228,schieben::V,tol,тӗрт
1229,kratzen::V,vakar,хыр
1230,lecken::V,nyal,ҫула
1231,beißen::V,harap,ҫырт
1232,beißen::V,harap,хып
1233,abreißen::V,letép,тат
1234,abschneiden::V,levág,кас
1235,binden::V,köt,ҫых
1236,binden::V,kötöz,ҫых
1237,stecken::V,dug,чик
1238,brechen::V,tör,хуҫ
1239,brechen::V,eltör,хуҫ
1240,klopfen::V,kopogtat,такка
1241,hauen::V,vág,шакка
1242,hauen::V,levág,шакка
1243,kleben::V,tapaszt,ҫыпӑҫтар
1244,reiben::V,dörzsöl,сӑтӑр
1245,reiben::V,súrol,сӑтӑр
1246,streichen::V,simít,сӗр
1247,schleifen::V,fen,хӑйра
1248,schleifen::V,csiszol,хӑйра
1249,schleifen::V,köszörül,хӑйра
1250,schneiden::V,vág,кас
1251,schneiden::V,szel,кас
1252,schneiden::V,metsz,кас
1253,rütteln::V,ráz,лӑка
1254,rütteln::V,ráz,силлентер
1255,schütteln::V,ráz,лӑка
1256,schütteln::V,ráz,силлентер
1257,schütteln::V,megráz,лӑка
1258,schütteln::V,megráz,силлентер
1259,schwenken::V,lóbál,сулла
1260,schwenken::V,lobogtat,сулла
1261,schütten::V,önt,тултар
1262,füllen::V,tölt,тултар
1263,füllen::V,megtölt,тултар
1264,einwickeln::V,becsavar,чӗрке
1265,tragen::V,hord,ҫӗкле
1266,schleppen::V,vonszol,сӗтӗр
1267,ziehen::V,húz,тӑс
1268,aufbewahren::V,megőriz,усра
1269,werfen::V,dob,пӑрах
1270,werfen::V,hajít,пӑрах
1271,fangen::V,fog,тыт
1272,packen::V,megragad,тыт
1273,verstecken::V,eldug,пытарса хур
1274,verstecken::V,elrejt,пытарса хур
1275,teilen::V,oszt,уйӑр
1276,teilen::V,oszt,пайла
1277,teilen::V,megoszt,уйӑр
1278,teilen::V,megoszt,пайла
1279,schicken::V,küld,яр
1280,bringen::V,hoz,кӳр
1281,bringen::V,visz,кӳр
1282,hinzufügen::V,hozzáad,хуш
1283,bekommen::V,kap,ил
1284,bekommen::V,kap,туян
1285,bekommen::V,megkap,ил
1286,bekommen::V,megkap,туян
1287,erhalten::V,kap,ил
1288,erhalten::V,kap,туян
1289,erhalten::V,megkap,ил
1290,erhalten::V,megkap,туян
1291,nehmen::V,vesz,ил
1292,wählen::V,választ,суйла
1293,auswählen::V,kiválaszt,суйла
1294,bewahren::V,megtart,упра
1295,behindern::V,akadályoz,кансӗрле
1296,behindern::V,akadályoz,чӑрмантар
1297,behindern::V,gátol,кансӗрле
1298,behindern::V,gátol,чӑрмантар
1299,verderben::V,elront,пӑс
1300,beschädigen::V,rongál,пӑс
1301,zerbrechen::V,eltör,ват
1302,zerbrechen::V,eltör,ҫӗмӗр
1303,zerbrechen::V,széttör,ват
1304,zerbrechen::V,széttör,ҫӗмӗр
1305,zerbrechen::V,kettétör,ват
1306,zerbrechen::V,kettétör,ҫӗмӗр
1307,zerreißen::V,eltép,ҫур
1308,zerreißen::V,széttép,ҫур
1309,zerstören::V,elpusztít,иш
1310,verbrennen::V,éget,ҫунтар
1311,verbrennen::V,eléget,ҫунтар
1312,geben::V,ad,пар
1313,reichen::V,nyújt,пар
1314,schenken::V,ajándékoz,парнеле
1315,versprechen::V,ígér,тума пул
1316,versprechen::V,ígér,сӑмах пар
1317,wünschen::V,kíván,сун
1318,loben::V,dicsér,ырла
1319,küssen::V,csókol,чуп ту
1320,wiegen::V,ringat,сиктер
1321,wiegen::V,ringat,силле
1322,zudecken::V,betakar,вит
1323,wecken::V,kelt,вӑрат
1324,wecken::V,ébreszt,вӑрат
1325,zeigen::V,mutat,кӑтарт
1326,führen::V,visz,илсе пыр
1327,führen::V,visz,ҫавӑтса пыр
1328,führen::V,vezet,илсе пыр
1329,führen::V,vezet,ҫавӑтса пыр
1330,lehren::V,tanít,вёрент
1331,unterrichten::V,tanít,вёрент
1332,aufziehen::V,felnevel,вӗрент
1333,leiten::V,vezet,тытса пыр
1334,leiten::V,vezérel,тытса пыр
1335,antreiben::V,hajt,васкат
1336,lassen::V,-tat,пусахла
1337,lassen::V,-tat,хуш
1338,lassen::V,-at,пусахла
1339,lassen::V,-at,хуш
1340,einladen::V,meghív,чӗн
1341,vereinigen::V,egyesít,пӗрлештер
1342,besuchen::V,látogat,ҫит
1343,besuchen::V,látogat,кӗрсе кур
1344,treffen::V,talál,тӗл пул
1345,sich versammeln::V,gyülekezik,пуҫтарӑн
1346,sich versammeln::V,összegyűlik,пуҫтарӑн
1347,spielen::V,játszik,выля
1348,singen::V,énekel,юрла
1349,tanzen::V,táncol,ташла
1350,sich trennen::V,elválik,уйрӑл
1351,verlassen::V,elhagy,хӑвар
1352,retten::V,ment,ҫӑл
1353,bewachen::V,őriz,хуралла
1354,schützen::V,óv,сыхла
1355,schützen::V,véd,сыхла
1356,verteidigen::V,véd,хӳтӗле
1357,sich schlagen::V,verekszik,ҫапӑҫ
1358,schießen::V,lő,пер
1359,siegen::V,győz,ҫӗн
1360,siegen::V,győz,ҫӗнтер
1361,ärgern::V,bosszant,тарӑхтар
1362,ärgern::V,bosszant,ҫиллентер
1363,schlagen::V,üt,ҫап
1364,schlagen::V,ver,ҫап
1365,treten::V,rúg,тап
1366,stechen::V,döf,чик
1367,stechen::V,szúr,чик
1368,stoßen::V,lök,чыш
1369,stehlen::V,lop,вӑрла
1370,stören::V,zavar,кансӗрле
1371,belästigen::V,zaklat,аптӑрат
1372,belästigen::V,zaklat,хупла
1373,verbergen::V,rejt,пытар
1374,verbergen::V,elrejt,пытар
1375,täuschen::V,megtéveszt,суй
1376,betrügen::V,csal,ултала
1377,töten::V,öl,вӗлер
1378,wohnen::V,lakik,чуна пар
1379,wohnen::V,lakik,парӑнса тӑр
1380,arbeiten::V,dolgozik,ӗҫле
1381,sammeln::V,szed,пух
1382,sammeln::V,gyűjt,пух
1383,pflücken::V,szed,тат
1384,jagen::V,vadászik,сунара ҫӳре
1385,fischen::V,halászik,пулӑ тыт
1386,fassen::V,fog,тыт
1387,hüten::V,őriz,кӗт
1388,hüten::V,legeltet,кӗт
1389,treiben::V,hajt,хӑвала
1390,anbinden::V,köt,кӑкар
1391,füttern::V,etet,ҫитер
1392,melken::V,fej,су
1393,hacken::V,vág,вакла
1394,gießen::V,öntöz,шӑвар
1395,reifen::V,érik,пиҫ
1396,zubereiten::V,elkészít,пӗҫер
1397,kochen::V,főz,пӗҫер
1398,backen::V,süt,пӗҫер
1399,braten::V,süt,ӑшала
1400,umrühren::V,megkever,хутӑштар
1401,stricken::V,köt,ҫых
1402,nähen::V,varr,ҫӗле
1403,färben::V,fest,пӗвет
1404,reinigen::V,tisztít,тасат
1405,waschen::V,mos,ҫу
1406,abwischen::V,letöröl,шӑл
1407,spülen::V,mosogat,чӳхе
1408,fegen::V,söpör,шӑл
1409,kehren::V,söpör,шӑл
1410,baden::V,fürdik,шыва кӗр
1411,sich waschen::V,mosdik,ҫӑвӑн
1412,sich waschen::V,mosakszik,ҫӑвӑн
1413,ausziehen::V,levesz,салан
1414,anziehen::V,felölt,тӑхӑн
1415,anziehen::V,felvesz,тӑхӑн
1416,sich anziehen::V,öltözik,тӑхӑн
1417,sich anziehen::V,felöltözik,тӑхӑн
1418,kämmen::V,fésül,тура
1419,schmücken::V,díszít,илемлет
1420,sagen::V,mond,те
1421,sprechen::V,beszél,кала
1422,reden::V,beszél,сӑмахла
1423,reden::V,beszél,калаҫ
1424,sich unterhalten::V,beszélget,пупле
1425,fragen::V,kérdez,ыйт
1426,bitten::V,kér,ыйт
1427,erzählen::V,mesél,каласа пар
1428,erzählen::V,elbeszél,каласа пар
1429,mitteilen::V,közöl,пӗлтер
1430,mitteilen::V,közöl,хыпарла
1431,nennen::V,hív,те
1432,nennen::V,hív,чӗн
1433,nennen::V,nevez,те
1434,nennen::V,nevez,чӗн
1435,rufen::V,hív,чӗн
1436,prahlen::V,dicsekszik,мухтан
1437,prahlen::V,dicsekszik,вӗҫкӗнлен
1438,übersetzen::V,fordít,куҫар
1439,denken::V,gondol,шухӑшла
1440,glauben::V,hisz,ӗнен
1441,bemerken::V,észrevesz,асӑрха
1442,erkennen::V,ráismer,палла
1443,erkennen::V,felismer,палла
1444,begreifen::V,felfog,ӑнлан
1445,verstehen::V,ért,пӗл
1446,verstehen::V,megért,пӗл
1447,lernen::V,tanul,вӗрен
1448,lernen::V,megtanul,вӗрен
1449,wissen::V,tud,пӗл
1450,wissen::V,tud,ӑнкар
1451,sich erinnern an::V,emlékszik,аса ил
1452,vergessen::V,felejt,ман
1453,vergessen::V,felejt,манса кай
1454,vergessen::V,elfelejt,ман
1455,vergessen::V,elfelejt,манса кай
1456,messen::V,mér,виҫ
1457,messen::V,megmér,виҫ
1458,zählen::V,számol,шутла
1459,zählen::V,megszámol,шутла
1460,rechnen::V,számít,шутла
1461,lesen::V,olvas,вула
1462,malen::V,fest,ӳкер
1463,zeichnen::V,rajzol,ӳкер
1464,schreiben::V,ír,ҫыр
1465,besitzen::V,birtokol,тыт
1466,kaufen::V,vesz,ил
