,Concept_ID,kk,de
778,kaum::ADV,зорға,kaum
779,sehr::ADV,орасан,sehr
780,so::ADV,бұлай,so
781,so::ADV,былайша,so
782,noch::ADV,әлі,noch
783,nur::ADV,ғана,nur
784,schon::ADV,түге,schon
785,wieder::ADV,жаңа,wieder
786,wieder::ADV,қайта,wieder
787,wieder::ADV,жаңадан,wieder
788,vergebens::ADV,бекер,vergebens
789,vor::PRP,алды,vor
790,hinter::PRP,артынан,hinter
791,unter::PRP,түп,unter
792,unter::PRP,маңында,unter
793,durch::PRP,арқылы,durch
794,neben::PRP,іргеде,neben
795,neben::PRP,жанында,neben
796,zwischen::PRP,арада,zwischen
797,wegen::PRP,үшін,wegen
798,dies::PRN,бұ,dies
799,dies::PRN,осы,dies
800,das::PRN,сол,das
801,alles::PRN,дүйім,alles
802,alles::PRN,күллі,alles
803,ich::PRN,мен,ich
804,du::PRN,сен,du
805,er::PRN,ол,er
806,wir::PRN,біз,wir
807,ihr::PRN,сіз,ihr
808,sie::PRN,олар,sie
809,was::FPRN,не,was
810,wer::FPRN,кім,wer
811,wo::FADV,кәні,wo
812,wo::FADV,қайда,wo
813,wohin::FADV,қайда,wohin
814,wie::FADV,калай,wie
815,warum::FADV,неғып,warum
816,wieviel::FNUM,неше,wieviel
817,wieviel::FNUM,қанша,wieviel
818,eins::NUM,бір,eins
819,zwei::NUM,екі,zwei
820,drei::NUM,үш,drei
821,vier::NUM,төрт,vier
822,fünf::NUM,бес,fünf
823,sechs::NUM,алты,sechs
824,sieben::NUM,жеті,sieben
825,acht::NUM,сегіз,acht
826,neun::NUM,тоғыз,neun
827,zehn::NUM,он,zehn
828,elf::NUM,он бір,elf
829,zwölf::NUM,он екі,zwölf
830,zwanzig::NUM,жиырма,zwanzig
831,dreißig::NUM,отыз,dreißig
832,vierzig::NUM,қырық,vierzig
833,fünfzig::NUM,елу,fünfzig
834,sechzig::NUM,алпыс,sechzig
835,siebzig::NUM,жетпіс,siebzig
836,achtzig::NUM,сексен,achtzig
837,neunzig::NUM,тоқсан,neunzig
838,hundert::NUM,жүз,hundert
839,tausend::NUM,мың,tausend
840,und::CNJ,та,und
841,oder::CNJ,әлде,oder
842,oder::CNJ,немесе,oder
843,stehen::V,тұру,stehen
844,sitzen::V,отыру,sitzen
845,liegen::V,жату,liegen
846,hängen::V,ілу,hängen
847,werden::V,болу,werden
848,werden::V,түрегелу,werden
849,passieren::V,болу,passieren
850,beginnen::V,басталу,beginnen
851,enden::V,ада болу,enden
852,wechseln::V,құбылу,wechseln
853,wechseln::V,өзгеру,wechseln
854,aufgehen[Sonne]::V,шығу,aufgehen
855,untergehen[Sonne]::V,батыру,untergehen
856,scheinen[Sonne]::V,жылтырау,scheinen
857,donnern::V,күркіреу,donnern
858,wehen::V,огып тур,wehen
859,strömen::V,сорғалау,strömen
860,fließen::V,ағу,fließen
861,sich drehen::V,айналу,sich drehen
862,schwanken::V,толықсу,schwanken
863,schwingen::V,тербелу,schwingen
864,fallen::V,құлау,fallen
865,fallen::V,жығылу,fallen
866,fallen::V,төмендеу,fallen
867,brennen::V,жану,brennen
868,rauchen::V,түтету,rauchen
869,regnen::V,жауу,regnen
870,gefrieren::V,мұздай қату,gefrieren
871,gefrieren::V,мұз боп қату,gefrieren
872,tauen::V,жібу,tauen
873,schmelzen::V,еру,schmelzen
874,trocknen::V,курау,trocknen
875,sieden::V,қайнау,sieden
876,faulen::V,иістену,faulen
877,verfaulen::V,шіру,verfaulen
878,reißen::V,жыртылу,reißen
879,versinken::V,малтығу,versinken
880,vergehen::V,өту,vergehen
881,erscheinen::V,көріну,erscheinen
882,erscheinen::V,көрініп қалу,erscheinen
883,verschwinden::V,ғайып_болу,verschwinden
884,sinken::V,ылдилау,sinken
885,sinken::V,төмендеу,sinken
886,abnehmen::V,кемітілу,abnehmen
887,zunehmen::V,көбею,zunehmen
888,steigen::V,қобу,steigen
889,steigen::V,көтерілу,steigen
890,steigen::V,жоғарылау,steigen
891,wachsen::V,өсу,wachsen
892,glänzen::V,жалтырау,glänzen
893,funkeln::V,жарқырау,funkeln
894,funkeln::V,нұрлану,funkeln
895,funkeln::V,жылтылдау,funkeln
896,lärmen::V,шулау,lärmen
897,lärmen::V,шуылдау,lärmen
898,läuten::V,қоңыраулату,läuten
899,klingeln::V,дыңғырлау,klingeln
900,klirren::V,дыңылдату,klirren
901,brausen::V,тасу,brausen
902,rauschen::V,сусылдау,rauschen
903,rauschen::V,сыбдырлау,rauschen
904,klingen::V,дыбыс шығару,klingen
905,bellen::V,үру,bellen
906,heulen::V,ұлу,heulen
907,blasen::V,үру,blasen
908,pfeifen::V,ысқыру,pfeifen
909,schreien::V,шыңғыру,schreien
910,schreien::V,айғайлау,schreien
911,schreien::V,байбайлау,schreien
912,schreien::V,бажалақтау,schreien
913,stöhnen::V,ыңырсу,stöhnen
914,stöhnen::V,ыңкылдау,stöhnen
915,zittern::V,қалш,zittern
916,zittern::V,қалшылдату,zittern
917,leben::V,жасау,leben
918,leben::V,күнелту,leben
919,leben::V,күн көру,leben
920,leben::V,тіршілік ету,leben
921,geboren werden::V,туу,geboren werden
922,atmen::V,дем алу,atmen
923,atmen::V,ауа жұту,atmen
924,trinken::V,ішу,trinken
925,trinken::V,ұрттау,trinken
926,essen::V,жеу,essen
927,essen::V,тамақтану,essen
928,schlucken::V,жұту,schlucken
929,müde werden::V,болдыру,müde werden
930,einschlafen::V,үйыктап калу,einschlafen
931,schlafen::V,ұйықтау,schlafen
932,aufwachen::V,ояну,aufwachen
933,aufstehen::V,ояну,aufstehen
934,sich erholen::V,тынығу,sich erholen
935,krank werden::V,кеселдену,krank werden
936,krank werden::V,сырқаттану,krank werden
937,krank werden::V,ауырып қалу,krank werden
938,krank werden::V,ауыра бастау,krank werden
939,krank werden::V,кеселге ұшырау,krank werden
940,krank werden::V,сырқаттанып қалу,krank werden
941,krank sein::V,ауыру,krank sein
942,krank sein::V,сырқаттану,krank sein
943,schmerzen::V,ауырады,schmerzen
944,husten::V,жөтелу,husten
945,genesen::V,айығу,genesen
946,sterben::V,өлу,sterben
947,sterben::V,қайтыс,sterben
948,sterben::V,жантапсыру,sterben
949,umkommen::V,өлу,umkommen
950,umkommen::V,қаза табу,umkommen
951,sich bewegen::V,жылжу,sich bewegen
952,sich rühren::V,қыбырлау,sich rühren
953,sich erheben::V,тұру,sich erheben
954,sich setzen::V,отыру,sich setzen
955,hinfallen::V,жығылу,hinfallen
956,laufen::V,жояу жүру,laufen
957,schreiten::V,кадамдау,schreiten
958,spazierengehen::V,қыдыру,spazierengehen
959,eilen::V,асығу,eilen
960,eilen::V,жеделдену,eilen
961,eilen::V,жедепдеу,eilen
962,sich beeilen::V,асығу,sich beeilen
963,sich beeilen::V,жеделдену,sich beeilen
964,sausen::V,заулау,sausen
965,rennen::V,жүгіру,rennen
966,springen::V,секіру,springen
967,klettern::V,өрмелеп шығу,klettern
968,schaukeln::V,тербелу,schaukeln
969,kriechen::V,еңбектеу,kriechen
970,schwimmen::V,жүзу,schwimmen
971,schwimmen::V,малту,schwimmen
972,schwimmen::V,қалықтау,schwimmen
973,tauchen::V,сүңгу,tauchen
974,rudern::V,есу,rudern
975,fahren::V,бару,fahren
976,fliegen::V,ұшу,fliegen
977,gehen::V,бару,gehen
978,weggehen::V,кету,weggehen
979,abfahren::V,жөнелу,abfahren
980,anhalten::V,тоқтау,anhalten
981,hineingehen::V,кіру,hineingehen
982,eintreten::V,ену,eintreten
983,kommen::V,жету,kommen
984,ankommen::V,келу,ankommen
985,zurückkommen::V,қайту,zurückkommen
986,bleiben::V,қалу,bleiben
987,warten::V,тосу,warten
988,erwarten::V,күту,erwarten
989,suchen::V,іздеу,suchen
990,finden::V,табу,finden
991,versuchen::V,талпыну,versuchen
992,vorbereiten::V,әзірлеу,vorbereiten
993,lieben::V,сүю,lieben
994,mögen::V,жарату,mögen
995,mögen::V,жақсы_көру,mögen
996,lachen::V,күлу,lachen
997,lachen::V,күлісу,lachen
998,rühren::V,көңілін бұзу,rühren
999,weinen::V,жылау,weinen
1000,schimpfen::V,ақырып-бақыру,schimpfen
1001,sich ärgern::V,ашулану,sich ärgern
1002,sich fürchten::V,сескену,sich fürchten
1003,fürchten::V,қауіптену,fürchten
1004,fürchten::V,сақсыну,fürchten
1005,fliehen::V,қашу,fliehen
1006,fliehen::V,қашып кету,fliehen
1007,flüchten::V,қашу,flüchten
1008,flüchten::V,қашып кету,flüchten
1009,sehen::V,көру,sehen
1010,anschauen::V,назар салу,anschauen
1011,ansehen::V,тамашалау,ansehen
1012,hören::V,есту,hören
1013,zuhören::V,тыңдау,zuhören
1014,zuhören::V,құлақ қою,zuhören
1015,probieren::V,тату,probieren
1016,probieren::V,дәм тату,probieren
1017,riechen::V,иіскеу,riechen
1018,fühlen::V,сезу,fühlen
1019,fühlen::V,сезіну,fühlen
1020,scheinen::V,болып көріну,scheinen
1021,zu sehen sein::V,көріну,zu sehen sein
1022,vernehmen::V,есту,vernehmen
1023,vernehmen::V,есітіп қалу,vernehmen
1024,frieren::V,тоңу,frieren
1025,frieren::V,жаурау,frieren
1026,tun::V,ету,tun
1027,tun::V,істеу,tun
1028,können::V,білу,können
1029,wollen::V,қалау,wollen
1030,anfangen::V,бастау,anfangen
1031,beenden::V,бітіру,beenden
1032,beenden::V,адақтау,beenden
1033,beenden::V,тамамдау,beenden
1034,beenden::V,аяқтап шығу,beenden
1035,aufhören::V,доғару,aufhören
1036,gelingen::V,жолы түсу,gelingen
1037,geraten::V,калу,geraten
1038,öffnen::V,ашу,öffnen
1039,öffnen::V,ашып қою,öffnen
1040,schließen::V,жабу,schließen
1041,stellen::V,қою,stellen
1042,stellen::V,қойдыру,stellen
1043,setzen::V,отырғызу,setzen
1044,legen::V,салу,legen
1045,legen::V,калау,legen
1046,berühren::V,тию,berühren
1047,verbinden::V,байлап алу,verbinden
1048,verbinden::V,сабақтастыру,verbinden
1049,bedecken::V,бүркеу,bedecken
1050,aufhängen::V,ілу,aufhängen
1051,aufhängen::V,асып қою,aufhängen
1052,anzünden::V,тұтату,anzünden
1053,aufheben::V,көтеру,aufheben
1054,zurücklassen::V,қалдыру,zurücklassen
1055,verlieren::V,жоғалту,verlieren
1056,fallen lassen::V,құлатып алу,fallen lassen
1057,fallen lassen::V,қолдан түсіріп алу,fallen lassen
1058,machen::V,ету,machen
1059,machen::V,жасау,machen
1060,machen::V,жасап шығару,machen
1061,herstellen::V,жасап шығару,herstellen
1062,bauen::V,тұрғызу,bauen
1063,reparieren::V,оңдау,reparieren
1064,verbessern::V,дұрыстау,verbessern
1065,ändern::V,өзгерту,ändern
1066,graben::V,үңгу,graben
1067,beugen::V,буғу,beugen
1068,biegen::V,ию,biegen
1069,biegen::V,майыстыру,biegen
1070,drehen::V,айналдыру,drehen
1071,wenden::V,екінші жағын айналдыру,wenden
1072,umdrehen::V,бұру,umdrehen
1073,heben::V,көтеру,heben
1074,hochheben::V,жоғарылату,hochheben
1075,hochheben::V,көтеру,hochheben
1076,ergreifen::V,бас_салу,ergreifen
1077,ergreifen::V,шап_беріп_ұстап_алу,ergreifen
1078,ergreifen::V,шап_беру,ergreifen
1079,ergreifen::V,шап_ете_түсу,ergreifen
1080,halten::V,тұту,halten
1081,halten::V,ұстау,halten
1082,drücken::V,басу,drücken
1083,schieben::V,итеру,schieben
1084,kratzen::V,қыру,kratzen
1085,lecken::V,жалау,lecken
1086,beißen::V,қабу,beißen
1087,beißen::V,тістеу,beißen
1088,beißen::V,қауып алу,beißen
1089,abreißen::V,үзу,abreißen
1090,abschneiden::V,қырқу,abschneiden
1091,binden::V,байланыстыру,binden
1092,binden::V,байлап_алу,binden
1093,binden::V,байластыру,binden
1094,binden::V,байлау,binden
1095,binden::V,буу,binden
1096,binden::V,матау,binden
1097,binden::V,сабақтастыру,binden
1098,binden::V,ұштастыру,binden
1099,stecken::V,сұғу,stecken
1100,brechen::V,сындыру,brechen
1101,klopfen::V,қағу,klopfen
1102,hauen::V,соғу,hauen
1103,kleben::V,желімдеу,kleben
1104,reiben::V,үйкеу,reiben
1105,streichen::V,сүйкеу,streichen
1106,schleifen::V,егеу,schleifen
1107,schleifen::V,қайрау,schleifen
1108,schleifen::V,егеулеу,schleifen
1109,schneiden::V,кесу,schneiden
1110,rütteln::V,қозғау,rütteln
1111,rütteln::V,жұлмалау,rütteln
1112,schütteln::V,дірілдету,schütteln
1113,schütteln::V,селкілдету,schütteln
1114,schwenken::V,бұлғау,schwenken
1115,schwenken::V,сермеу,schwenken
1116,schütten::V,құю,schütten
1117,füllen::V,толтыру,füllen
1118,einwickeln::V,орау,einwickeln
1119,tragen::V,алып жүру,tragen
1120,schleppen::V,тарту,schleppen
1121,ziehen::V,тарту,ziehen
1122,aufbewahren::V,сақтау,aufbewahren
1123,werfen::V,лақтыру,werfen
1124,fangen::V,қармау,fangen
1125,fangen::V,қағып алу,fangen
1126,packen::V,шап беру,packen
1127,packen::V,шап ете түсу,packen
1128,packen::V,шап беріп ұстап алу,packen
1129,verstecken::V,тығу,verstecken
1130,verstecken::V,жасыру,verstecken
1131,teilen::V,бөлу,teilen
1132,schicken::V,жіберу,schicken
1133,bringen::V,әкелу,bringen
1134,bringen::V,алып келу,bringen
1135,hinzufügen::V,қосу,hinzufügen
1136,hinzufügen::V,үстеу,hinzufügen
1137,bekommen::V,алу,bekommen
1138,erhalten::V,алмақ,erhalten
1139,nehmen::V,алу,nehmen
1140,nehmen::V,алмақ,nehmen
1141,wählen::V,таңдау,wählen
1142,auswählen::V,екшеу,auswählen
1143,auswählen::V,саралау,auswählen
1144,auswählen::V,сұрыптау,auswählen
1145,auswählen::V,сайлап алу,auswählen
1146,bewahren::V,сақтау,bewahren
1147,behindern::V,оралғы болу,behindern
1148,verderben::V,бүлдіру,verderben
1149,beschädigen::V,бұзу,beschädigen
1150,zerbrechen::V,уату,zerbrechen
1151,zerreißen::V,жырту,zerreißen
1152,zerstören::V,қирату,zerstören
1153,zerstören::V,талқандау,zerstören
1154,verbrennen::V,өртеу,verbrennen
1155,verbrennen::V,жандыру,verbrennen
1156,verbrennen::V,өртеп жіберу,verbrennen
1157,verbrennen::V,жандырып жіберу,verbrennen
1158,geben::V,беру,geben
1159,reichen::V,беру,reichen
1160,schenken::V,тарту,schenken
1161,versprechen::V,уәде беру,versprechen
1162,wünschen::V,тілеу,wünschen
1163,loben::V,мақтау,loben
1164,loben::V,дәріптеу,loben
1165,küssen::V,сүю,küssen
1166,wiegen::V,тербеу,wiegen
1167,zudecken::V,бүркеу,zudecken
1168,wecken::V,ояту,wecken
1169,zeigen::V,көрсету,zeigen
1170,führen::V,ерту,führen
1171,führen::V,жетектеу,führen
1172,lehren::V,оқыту,lehren
1173,unterrichten::V,оқыту,unterrichten
1174,aufziehen::V,бағу,aufziehen
1175,leiten::V,басқару,leiten
1176,leiten::V,жетекшілік ету,leiten
1177,antreiben::V,асықтыру,antreiben
1178,lassen::V,-ткізу,lassen
1179,lassen::V,мәжбүр ету,lassen
1180,einladen::V,шақыру,einladen
1181,vereinigen::V,біріктіру,vereinigen
1182,vereinigen::V,біріктіріп қою,vereinigen
1183,besuchen::V,кіріп шығу,besuchen
1184,besuchen::V,барып шығу,besuchen
1185,treffen::V,кездесу,treffen
1186,sich versammeln::V,топталу,sich versammeln
1187,spielen::V,ойнау,spielen
1188,singen::V,сайрау,singen
1189,tanzen::V,билеу,tanzen
1190,sich trennen::V,айрылысу,sich trennen
1191,verlassen::V,тастау,verlassen
1192,retten::V,құтқару,retten
1193,bewachen::V,күзету,bewachen
1194,schützen::V,жақтау,schützen
1195,schützen::V,жақтасу,schützen
1196,verteidigen::V,қорғау,verteidigen
1197,sich schlagen::V,алысу,sich schlagen
1198,schießen::V,ату,schießen
1199,siegen::V,жеңу,siegen
1200,ärgern::V,ашуландыру,ärgern
1201,schlagen::V,ұру,schlagen
1202,treten::V,тебу,treten
1203,stechen::V,шаншу,stechen
1204,stoßen::V,түрту,stoßen
1205,stehlen::V,ұрлау,stehlen
1206,stören::V,кесірлен,stören
1207,belästigen::V,мазасын алу,belästigen
1208,verbergen::V,сездірмеу,verbergen
1209,täuschen::V,жалған айту,täuschen
1210,betrügen::V,алдау,betrügen
1211,betrügen::V,алдап кету,betrügen
1212,betrügen::V,ақымақ қылу,betrügen
1213,töten::V,құрту,töten
1214,töten::V,өлтіру,töten
1215,wohnen::V,мекендеу,wohnen
1216,wohnen::V,өмір сүру,wohnen
1217,arbeiten::V,істеу,arbeiten
1218,arbeiten::V,еңбектену,arbeiten
1219,sammeln::V,жыю,sammeln
1220,pflücken::V,жұлу,pflücken
1221,jagen::V,аулау,jagen
1222,fischen::V,балык_аулау,fischen
1223,fassen::V,ұстау,fassen
1224,hüten::V,жаю,hüten
1225,hüten::V,бағу,hüten
1226,treiben::V,айдау,treiben
1227,anbinden::V,байлау,anbinden
1228,füttern::V,ас ішкізу,füttern
1229,füttern::V,азықтандыру,füttern
1230,füttern::V,қоректендіру,füttern
1231,melken::V,сауу,melken
1232,hacken::V,турау,hacken
1233,gießen::V,суару,gießen
1234,reifen::V,жетілу,reifen
1235,zubereiten::V,даяр ету,zubereiten
1236,kochen::V,асу,kochen
1237,backen::V,пісіру,backen
1238,braten::V,қуыру,braten
1239,umrühren::V,былғалау,umrühren
1240,umrühren::V,сапырылыстыру,umrühren
1241,stricken::V,торлау,stricken
1242,stricken::V,тоқу,stricken
1243,nähen::V,тігу,nähen
1244,färben::V,бояу,färben
1245,färben::V,сырлау,färben
1246,reinigen::V,аршу,reinigen
1247,reinigen::V,тазалау,reinigen
1248,waschen::V,жуу,waschen
1249,abwischen::V,сүрту,abwischen
1250,spülen::V,шаю,spülen
1251,fegen::V,сыпыру,fegen
1252,kehren::V,сыпыру,kehren
1253,baden::V,шомылу,baden
1254,sich waschen::V,жуыну,sich waschen
1255,ausziehen::V,шешу,ausziehen
1256,anziehen::V,кигізу,anziehen
1257,sich anziehen::V,киіну,sich anziehen
1258,kämmen::V,тарау,kämmen
1259,schmücken::V,әсемдеу,schmücken
1260,schmücken::V,мәнерлеу,schmücken
1261,schmücken::V,көріктендіру,schmücken
1262,sagen::V,деу,sagen
1263,sagen::V,айту,sagen
1264,sprechen::V,деу,sprechen
1265,sprechen::V,айту,sprechen
1266,reden::V,сөйлеу,reden
1267,reden::V,сөйлесу,reden
1268,reden::V,тіл қатысу,reden
1269,sich unterhalten::V,сұхбаттасу,sich unterhalten
1270,fragen::V,сұрау,fragen
1271,bitten::V,өтіну,bitten
1272,bitten::V,жалыну,bitten
1273,erzählen::V,айту,erzählen
1274,mitteilen::V,білдіру,mitteilen
1275,nennen::V,атау,nennen
1276,rufen::V,шақыру,rufen
1277,prahlen::V,бөсу,prahlen
1278,übersetzen::V,аудару,übersetzen
1279,denken::V,ойлау,denken
1280,glauben::V,нану,glauben
1281,glauben::V,илану,glauben
1282,bemerken::V,аңғару,bemerken
1283,erkennen::V,тану,erkennen
1284,begreifen::V,ұғу,begreifen
1285,begreifen::V,аңғарып алу,begreifen
1286,verstehen::V,пайым,verstehen
1287,verstehen::V,түсіну,verstehen
1288,lernen::V,оқу,lernen
1289,wissen::V,хабардар болу,wissen
1290,sich erinnern an::V,еске түсіру,sich erinnern an
1291,vergessen::V,ұмыту,vergessen
1292,messen::V,өлшеу,messen
1293,zählen::V,санау,zählen
1294,rechnen::V,санап шығару,rechnen
1295,rechnen::V,санап шығу,rechnen
1296,rechnen::V,санау,rechnen
1297,lesen::V,оқу,lesen
1298,malen::V,сурет салу,malen
1299,zeichnen::V,сурет салу,zeichnen
1300,schreiben::V,жазу,schreiben
1301,besitzen::V,болу,besitzen
1302,kaufen::V,алу,kaufen
1303,kaufen::V,әперу,kaufen
1304,verkaufen::V,сату,verkaufen
1305,bezahlen::V,төлеу,bezahlen
1306,bezahlen::V,ақы беру,bezahlen
1307,bezahlen::V,ақы төлеу,bezahlen
1308,zahlen::V,төлеу,zahlen
1309,beherrschen::V,билеу,beherrschen
1310,ertragen::V,төзу,ertragen
1311,ertragen::V,шыдау,ertragen
