,Concept_ID,pl,kl
753,richtig::A,słuszny,iluarpoq
754,richtig::A,właściwy,iluarpoq
755,schlimm::A,zły,amiilaarnarpoq
756,wahr::A,prawdziwy,ilumoorpoq
757,alt::A,stary,pisoqaq
758,neu::A,nowy,nutaavoq
759,ehemalig::A,były,
760,alt[Lebewesen]::A,stary,utoqqaq
761,jung::A,młody,inuusuppoq
762,jung::A,młody,kingulliarsuk
763,arm::A,ubogi,piillasoq
764,arm::A,ubogi,piitsuuvoq
765,arm::A,biedny,piillasoq
766,arm::A,biedny,piitsuuvoq
767,reich::A,bogaty,pisuuvoq
768,bekannt::A,znany,
769,berühmt::A,słynny,tusaamasaq
770,fremd::A,obcy,ajasoornarpoq
771,fremd::A,cudzy,ajasoornarpoq
772,verschieden::A,różny,allatut
773,verschieden::A,różny,tamalaat
774,nah::A,bliski,qanippoq
775,fern::A,daleki,ungasippoq
776,linker::A,lewy,saamerleq
777,rechter::A,prawy,innarluissut
778,anderer::A,inny,
779,erster::A,pierwszy,siulleq
780,zweiter::A,drugi,qataatsup tullia
781,dritter::A,trzeci,pingajorarterut
782,letzter::A,ostatni,kingulleq
783,allein::ADV,sam,kisimiippoq
784,auf einmal::ADV,naraz,tassanngaannaq
785,zusammen::ADV,razem,attaasa
786,zusammen::ADV,razem,attarmik
787,lange::ADV,długo,akuni
788,plötzlich::ADV,nagle,tassanngaannaq
789,sofort::ADV,natychmiast,erniinnaq
790,später::ADV,później,kingorna
791,jetzt::ADV,teraz,maanna
792,jetzt::ADV,teraz,massakkut
793,jetzt::ADV,obecnie,maanna
794,jetzt::ADV,obecnie,massakkut
795,heute::ADV,dziś,ullumi
796,heute::ADV,dzisiaj,ullumi
797,morgen::ADV,jutro,aqagu
798,bald::ADV,wkrótce,erniinnaq
799,dann::ADV,potem,taava
800,gestern::ADV,wczoraj,ippassaq
801,einst::ADV,kiedyś,ataatsimik
802,einst::ADV,kiedyś,ilaanni
803,einst::ADV,niegdyś,ataatsimik
804,einst::ADV,niegdyś,ilaanni
805,damals::ADV,wtedy,taamani
806,damals::ADV,wtedy,taamanikkut
807,damals::ADV,wtedy,taassumuunakkut
808,damals::ADV,wówczas,taamani
809,damals::ADV,wówczas,taamanikkut
810,damals::ADV,wówczas,taassumuunakkut
811,danach::ADV,następnie,taava
812,vorher::ADV,przedtem,siornagut
813,zuerst::ADV,naprzód,
814,zuerst::ADV,najpierw,
815,einmal::ADV,raz,ilaanni
816,einmal::ADV,raz,ataatsimik
817,manchmal::ADV,czasem,qaqutigu
818,manchmal::ADV,czasem,qaqutigut
819,oft::ADV,często,akulikitsumik
820,immer::ADV,zawsze,tamatigut
821,niemals::ADV,nigdy,
822,hier::ADV,tu,maani
823,hier::ADV,tutaj,maani
824,hierhin::ADV,tu,maani
825,von hier::ADV,stąd,
826,dort::ADV,tam,
827,dorthin::ADV,tam,ikuuna
828,geradeaus::ADV,prosto,narlumut
829,vorwärts::ADV,naprzód,pilangavoc
830,rückwärts::ADV,wstecz,kingumut
831,rückwärts::ADV,wstecz,tunumut or tunummut
832,zurück::ADV,z powrotem,kingumut
833,zurück::ADV,z powrotem,tunumut or tunummut
834,unten::ADV,u dołu,kana
835,unten::ADV,na dole,kana
836,hinab::ADV,na_dół,qiviu
837,hinab::ADV,w_dół,qiviu
838,oben::ADV,w górze,
839,oben::ADV,na górze,
840,hinauf::ADV,w górę,
841,hinauf::ADV,na górę,
842,überall::ADV,wszędzie,tamaginni
843,überall::ADV,wszędzie,tamani tamaani
844,nicht::ADV,nie,
845,ein wenig::ADV,trochę,
846,kaum::ADV,ledwie,qaqutigorsuaq
847,kaum::ADV,prawie nie,qaqutigorsuaq
848,sehr::ADV,bardzo,assut
849,so::ADV,tak,
850,noch::ADV,jeszcze,qeratavoq
851,nur::ADV,tylko,
852,schon::ADV,już,taava-una
853,wieder::ADV,znów,kingumut
854,wieder::ADV,znowu,kingumut
855,vergebens::ADV,na próżno,angiluk
856,vor::PRP,przed,
857,hinter::PRP,za,
858,unter::PRP,pod,
859,durch::PRP,przez,
860,neben::PRP,obok,
861,zwischen::PRP,między,
862,wegen::PRP,z powodu,
863,dies::PRN,to,manna
864,dies::PRN,to,matuma
865,das::PRN,to,ua
866,alles::PRN,wszystko,
867,ich::PRN,ja,uanga
868,du::PRN,ty,illit
869,er::PRN,on,una
870,wir::PRN,my,uagut
871,ihr::PRN,wy,ilissi
872,sie::PRN,oni,uku
873,was::FPRN,co,aat?
874,wer::FPRN,kto,kikkut
875,wo::FADV,gdzie,sumi
876,wohin::FADV,dokąd,sumut
877,wie::FADV,jak,qanoq
878,warum::FADV,dlaczego,sooq
879,wieviel::FNUM,ile,qassit
880,wieviel::FNUM,ile,qanoq atsigisumik?
881,eins::NUM,jeden,ataaseq
882,zwei::NUM,dwa,marluk
883,drei::NUM,trzy,pingasut
884,vier::NUM,cztery,sisamat
885,vier::NUM,cztery,qajuusat
886,fünf::NUM,pięć,tallimat
887,sechs::NUM,sześć,arfineq
888,sechs::NUM,sześć,arfinillit
889,sieben::NUM,siedem,arfineq-marluk
890,acht::NUM,osiem,arfineq pingasut
891,neun::NUM,dziewięć,qulingiluat
892,neun::NUM,dziewięć,arfineq sisamat
893,zehn::NUM,dziesięć,qulit
894,elf::NUM,jedenaście,aqqaneq
895,zwölf::NUM,dwanaście,aqqaneq-marluk
896,zwanzig::NUM,dwadzieścia,tyve
897,dreißig::NUM,trzydzieści,tredive
898,dreißig::NUM,trzydzieści,pingasunik qulillit
899,vierzig::NUM,czterdzieści,fyrre
900,fünfzig::NUM,pięćdziesiąt,halvtreds
901,fünfzig::NUM,pięćdziesiąt,tallimanik qulillit
902,sechzig::NUM,sześćdziesiąt,tres
903,siebzig::NUM,siedemdziesiąt,halvfjerds
904,achtzig::NUM,osiemdziesiąt,firs
905,neunzig::NUM,dziewięćdziesiąt,halvfems
906,hundert::NUM,sto,et hundrede
907,tausend::NUM,tysiąc,et tusinde
908,und::CNJ,i,aamma
909,oder::CNJ,lub,imalluunnit
910,oder::CNJ,albo,imalluunnit
911,stehen::V,stać,sikingavoq
912,sitzen::V,siedzieć,ingippoq
913,liegen::V,leżeć,nalavoq
914,liegen::V,leżeć,aqupivoq
915,hängen::V,wisieć,nivinngarpaa
916,werden::V,zostać,pinngorpoq
917,werden::V,stać się,pinngorpoq
918,passieren::V,dziać się,pivoq
919,passieren::V,zdarzyć się,pivoq
920,beginnen::V,zacząć się,aallarnerpaa
921,enden::V,kończyć się,naggaserpaa
922,wechseln::V,zmienić się,immikkut ilivoq
923,aufgehen[Sonne]::V,wzejść,
924,untergehen[Sonne]::V,zajść,ilioqqaasoq
925,scheinen[Sonne]::V,świecić,qinnorpoq
926,scheinen[Sonne]::V,świecić,qinngorpoq
927,donnern::V,grzmieć,kalleq
928,wehen::V,wiać,timmivoq
929,strömen::V,płynąć,
930,strömen::V,lać się,
931,fließen::V,ciec,
932,fließen::V,płynąć,
933,sich drehen::V,obracać się,ipippaa
934,schwanken::V,chwiać się,aalavoq
935,schwingen::V,wahać się,issakajaat or issakatsiaarut
936,fallen::V,padać,quasivaa
937,brennen::V,palić się,seerpoq
938,brennen::V,palić się,uuppaa
939,rauchen::V,dymić,pujoorpoq
940,rauchen::V,dymić się,pujoorpoq
941,regnen::V,padać,siallerpoq
942,gefrieren::V,zamarznąć,qiulerpoq
943,tauen::V,tajać,aappoq
944,schmelzen::V,topnieć,aappoq
945,schmelzen::V,topnieć,aatsippaa
946,trocknen::V,schnąć,panerserpaa
947,sieden::V,wrzeć,qalappoq
948,sieden::V,kipieć,qalappoq
949,faulen::V,gnić,
950,verfaulen::V,zgnić,
951,reißen::V,urywać się,qulli
952,reißen::V,urywać się,alittorpaa
953,reißen::V,urywać się,kimillanneq
954,versinken::V,tonąć,kivivaa
955,versinken::V,tonąć,apparpoq
956,vergehen::V,przechodzić,qaangerpaa
957,vergehen::V,przechodzić,sarsuppoq
958,erscheinen::V,zjawiać się,takutippoq
959,verschwinden::V,zniknąć,
960,sinken::V,spadać,kivivaa
961,sinken::V,spadać,apparpoq
962,abnehmen::V,spadać,ikillipput
963,zunehmen::V,wzrosnąć,allisippaa
964,steigen::V,wzrastać,allisippaa
965,wachsen::V,rosnąć,allivoq
966,glänzen::V,błyszczeć,qinngorpoq
967,glänzen::V,błyszczeć,qinnorpoq
968,funkeln::V,zabłyszczeć,uisorilavoq
969,lärmen::V,hałasować,
970,läuten::V,dzwonić,avilualaarpoq
971,klingeln::V,dzwonić,aviluarpoq
972,klingeln::V,dzwonić,aviluarpaluppoq
973,klirren::V,brzęczeć,
974,brausen::V,huczeć,ittuk
975,brausen::V,huczeć,ittuppoq
976,brausen::V,huczeć,ittuppaluppoq
977,rauschen::V,szumieć,
978,rauschen::V,szeleścić,
979,klingen::V,brzmieć,
980,klingen::V,dźwięczeć,
981,bellen::V,szczekać,qiluppoq
982,heulen::V,wyć,maarpoq
983,heulen::V,wyć,maalavoq
984,heulen::V,wyć,miaggoorpoq
985,blasen::V,dmuchnąć,aporneq
986,pfeifen::V,gwizdać,siggartartitsivoq
987,pfeifen::V,gwizdać,siorsulavoq
988,schreien::V,krzyczeć,suaarpoq
989,stöhnen::V,stękać,nipiliorpoq
990,stöhnen::V,stękać,nipilliorpoq
991,zittern::V,drżeć,qarsulivik
992,leben::V,żyć,inuuvoq
993,geboren werden::V,urodzić się,inuuvoq
994,geboren werden::V,urodzić się,inunngorpoq
995,atmen::V,oddychać,anersaarpoq
996,trinken::V,pić,imerpoq
997,essen::V,jeść,tamorpoq
998,schlucken::V,połknąć,tuluarnaq
999,müde werden::V,zmęczyć się,
1000,einschlafen::V,zasnąć,sinippoq
1001,schlafen::V,spać,sinik
1002,aufwachen::V,obudzić się,iterpoq
1003,aufwachen::V,obudzić się,eqqumavoq
1004,aufstehen::V,wstać,makippoq
1005,sich erholen::V,wypoczywać,qasuerserpoq
1006,krank werden::V,zachorować,
1007,krank sein::V,chorować,
1008,schmerzen::V,boleć,anneraa
1009,schmerzen::V,boleć,annernarpoq
1010,husten::V,kaszlać,quersorpoq
1011,genesen::V,wyzdrowieć,ajunngissivoq
1012,genesen::V,wyzdrowieć,ilisimmarpoq
1013,genesen::V,wyzdrowieć,ilorrippoq
1014,sterben::V,umrzeć,toquvoq
1015,umkommen::V,zginąć,
1016,sich bewegen::V,poruszać się,ingerlavoq
1017,sich rühren::V,ruszyć się,
1018,sich erheben::V,podnieść się,
1019,sich setzen::V,usiąść,ingippoq
1020,hinfallen::V,upaść,
1021,laufen::V,chodzić,arpappoq
1022,schreiten::V,kroczyć,ingerlavoq
1023,spazierengehen::V,iść na spacer,utertakajaarpoq
1024,spazierengehen::V,iść na spacer,utertakattajaarpoq
1025,eilen::V,pospieszać,qaa qaa
1026,eilen::V,pospieszać,qiilasaarpoq
1027,eilen::V,pospieszać,ingerlasaarpaa
1028,sich beeilen::V,pospieszyć się,tuaviorpoq
1029,sausen::V,pędzić,uiguut
1030,rennen::V,biec,igivoq
1031,rennen::V,biegać,igivoq
1032,springen::V,skakać,upernassaq
1033,klettern::V,wspinać się,pilaakkeerpoq
1034,schaukeln::V,huśtać,aalavoq
1035,schaukeln::V,kołysać,aalavoq
1036,kriechen::V,pełzać,
1037,kriechen::V,czołgać się,
1038,schwimmen::V,pływać,naluppoq
1039,tauchen::V,zanurzać się,allorpoq
1040,rudern::V,wiosłować,ipuppaa
1041,fahren::V,jechać,qimusserpoq
1042,fliegen::V,latać,timmivoq
1043,fliegen::V,lecieć,timmivoq
1044,gehen::V,iść,
1045,weggehen::V,odejść,piiarpoq
1046,abfahren::V,odjechać,
1047,anhalten::V,zatrzymać się,unitsippaa
1048,hineingehen::V,wchodzić,timaappaa
1049,eintreten::V,wejść,allattorpaa
1050,eintreten::V,nastąpić,allattorpaa
1051,kommen::V,przyjść,qaa-
1052,kommen::V,przyjść,pivaa
1053,ankommen::V,przybyć,tikippoq
1054,zurückkommen::V,wrócić,angerlarpoq
1055,bleiben::V,zostać,uninngavoq
1056,warten::V,czekać,paavoq
1057,warten::V,czekać,utaqqivoq
1058,erwarten::V,oczekiwać,
1059,suchen::V,szukać,nivivaa
1060,finden::V,znaleźć,nanivaa
1061,versuchen::V,próbować,uuppaa
1062,versuchen::V,próbować,ussersarpaa
1063,vorbereiten::V,przygotować,piareersarpaa
1064,lieben::V,kochać,asavaa
1065,mögen::V,lubić,akaaraa
1066,lachen::V,śmiać się,
1067,rühren::V,wzruszyć,qeerlerpaa
1068,weinen::V,płakać,qiavoq
1069,schimpfen::V,kląć,qatimaarpoq
1070,sich ärgern::V,gniewać się,ugguutigaa
1071,sich fürchten::V,bać się,eqqanaarpoq
1072,fürchten::V,bać się,ersigaa
1073,fliehen::V,uciekać,qimaavoq
1074,flüchten::V,uciec,allikarfigaa
1075,sehen::V,widzieć,isigaa
1076,sehen::V,zobaczyć,isigaa
1077,anschauen::V,oglądać,
1078,ansehen::V,popatrzeć na,alaatsinaappaa
1079,hören::V,słyszeć,tusarpaa
1080,zuhören::V,słuchać,naalappoq
1081,probieren::V,kosztować,
1082,riechen::V,wąchać,tipippoq
1083,fühlen::V,czuć,misigaa
1084,fühlen::V,odczuwać,misigaa
1085,scheinen::V,wydawać się,takutippoq
1086,zu sehen sein::V,widnieć,
1087,vernehmen::V,usłyszeć,
1088,frieren::V,marznąć,qiiavoq
1089,tun::V,czynić,iliorpoq
1090,können::V,móc,
1091,können::V,umieć,
1092,wollen::V,chcieć,piumavaa
1093,anfangen::V,zacząć,pilerpoq
1094,beenden::V,zakończyć,naggaserpaa
1095,aufhören::V,przestać,naammatsippaa
1096,gelingen::V,udać się,
1097,geraten::V,udać się,
1098,öffnen::V,otworzyć,ammarpaa
1099,schließen::V,zamknąć,matuaa
1100,stellen::V,postawić,ilivaa
1101,stellen::V,postawić,iliorarpai
1102,stellen::V,postawić,ilioqqarpai
1103,setzen::V,posadzić,iliorarpai
1104,setzen::V,posadzić,ilioqqarpai
1105,legen::V,kłaść,ilivaa
1106,berühren::V,dotykać,attorpaa
1107,verbinden::V,łączyć,taperserpaa
1108,bedecken::V,przykryć,iikkerpaa
1109,bedecken::V,przykryć,iikkersorpaa
1110,aufhängen::V,powiesić,inivaa
1111,aufhängen::V,powiesić,iniorarpai
1112,anzünden::V,zapalić,saggaavoq
1113,aufheben::V,podnieść,allisippaa
1114,zurücklassen::V,zostawić,aallarpoq
1115,verlieren::V,zgubić,annaavaa
1116,fallen lassen::V,upuścić,nakkaavaa
1117,machen::V,zrobić,iliorpoq
1118,herstellen::V,wytworzyć,anillatsippaa
1119,bauen::V,budować,marrarterpaa
1120,reparieren::V,naprawiać,iluarsaappaa
1121,verbessern::V,ulepszyć,naqqippaa
1122,ändern::V,zmienić,
1123,graben::V,kopać,assappaa
1124,beugen::V,zagiąć,qappappoq
1125,biegen::V,zgiąć,qappappoq
1126,drehen::V,obracać,
1127,wenden::V,obrocić,assappaa
1128,wenden::V,obrocić,assakarpoq
1129,umdrehen::V,obrocić,assakartippaa
1130,heben::V,podnosić,kivippaa
1131,hochheben::V,podnieść,kissumiarpaa
1132,ergreifen::V,chwycić,isaappaa
1133,ergreifen::V,chwycić,isaguppaa
1134,halten::V,trzymać,minarpaa
1135,drücken::V,naciskać,naqittaat
1136,schieben::V,pchać,
1137,schieben::V,posuwać,
1138,kratzen::V,drapać,qitsuppaa
1139,lecken::V,lizać,aluppaa
1140,beißen::V,kąsać,kiivaa
1141,abreißen::V,oderwać,aqqarpaa
1142,abreißen::V,oderwać,isaterpaa
1143,abschneiden::V,odciąć,kipivaa
1144,binden::V,wiązać,kakkersarpaa
1145,stecken::V,wetknąć,kussunneq
1146,brechen::V,złamać,nallorpaa
1147,klopfen::V,pukać,pattappaa
1148,klopfen::V,stukać,pattappaa
1149,hauen::V,bić,aqivaa
1150,kleben::V,kleić,qaappoq
1151,reiben::V,trzeć,tagiarpaa
1152,reiben::V,trzeć,tangiarpaa
1153,streichen::V,smarować,erlerpoq
1154,schleifen::V,ostrzyć,sequppaa
1155,schneiden::V,ciąć,uullivoq
1156,schneiden::V,krajać,uullivoq
1157,rütteln::V,trząść,
1158,schütteln::V,trząść,aalavoq
1159,schwenken::V,machać,issarpoq
1160,schütten::V,nasypać,
1161,füllen::V,napełnić,immerpaa
1162,einwickeln::V,zawinąć,immoqquserpaa
1163,tragen::V,nieść,maqippaa
1164,tragen::V,nieść,assartorpoq
1165,schleppen::V,wlec,assartorpoq
1166,ziehen::V,ciągnąć,kalippaa
1167,ziehen::V,ciągnąć,kalissarpoq
1168,aufbewahren::V,przechowywać,toqqorpaa
1169,werfen::V,rzucać,kuivaa
1170,fangen::V,łowić,anguaa
1171,packen::V,chwycić,
1172,verstecken::V,ukryć,anngigaa
1173,verstecken::V,schować,anngigaa
1174,teilen::V,podzielić,agguut
1175,teilen::V,podzielić,agguusersorpaa
1176,schicken::V,posyłać,nassiuppaa
1177,bringen::V,przynieść,aggiuppaa
1178,bringen::V,przynieść,nassataraa
1179,hinzufügen::V,dodać,
1180,bekommen::V,dostać,tiguaa
1181,erhalten::V,otrzymać,tiguaa
1182,nehmen::V,wziąć,pivoq
1183,nehmen::V,wziąć,tiguaa
1184,wählen::V,wybrać,
1185,auswählen::V,wybrać,
1186,bewahren::V,zachować,sukkunik simerserpaa
1187,behindern::V,utrudnić,
1188,behindern::V,przeszkadzać,
1189,verderben::V,zepsuć,asiutippaa
1190,verderben::V,zepsuć,piuneerunnerit
1191,beschädigen::V,uszkodzić,
1192,zerbrechen::V,złamać,ukuvoq
1193,zerreißen::V,drzeć,tisavaa
1194,zerreißen::V,drzeć,alittorpaa
1195,zerreißen::V,rozdzierać,tisavaa
1196,zerreißen::V,rozdzierać,alittorpaa
1197,zerstören::V,zniszczyć,aserorpaa
1198,verbrennen::V,spalić,seerpoq
1199,geben::V,dać,pivoq
1200,reichen::V,podać,
1201,schenken::V,darować,
1202,versprechen::V,obiecać,neriorsorpaa
1203,wünschen::V,życzyć,kissaat
1204,loben::V,chwalić,nersorpaa
1205,loben::V,chwalić,nersornaat
1206,küssen::V,całować,kunippaa
1207,küssen::V,całować,kunissorpaa
1208,wiegen::V,kołysać,
1209,zudecken::V,przykryć,majorpaa
1210,wecken::V,zbudzić,itersarpaa
1211,zeigen::V,pokazać,tikkuuppaa
1212,führen::V,wieść,tasissiuppaa
1213,führen::V,wieść,ilitsersorpaa
1214,führen::V,wieść,tasissersuuppaa
1215,führen::V,prowadzić,tasissiuppaa
1216,führen::V,prowadzić,ilitsersorpaa
1217,führen::V,prowadzić,tasissersuuppaa
1218,lehren::V,uczyć,ilinniartippaa
1219,unterrichten::V,nauczać,ajoqerpaa
1220,unterrichten::V,nauczać,ajoqersorpaa
1221,unterrichten::V,nauczać,ilinniartitsivoq
1222,aufziehen::V,wychować,inororsarpaa
1223,leiten::V,kierować,iluatsippaa
1224,antreiben::V,popędzić,ikusimmippaa
1225,lassen::V,zostawić,
1226,einladen::V,zaprosić,qaaqquaa
1227,einladen::V,zaprosić,qaasarpaa
1228,vereinigen::V,zjednoczyć,taperserpaa
1229,besuchen::V,odwiedzić,tikeraarpaa
1230,treffen::V,trafić,aporappaa
1231,treffen::V,spotkać,aporappaa
1232,sich versammeln::V,zebrać się,majorpoq
1233,sich versammeln::V,zgromadzić się,majorpoq
1234,spielen::V,grać,pinnguarpoq
1235,spielen::V,bawić się,pinnguarpoq
1236,singen::V,śpiewać,erinarsorpoq
1237,tanzen::V,pląsać,qitippoq
1238,tanzen::V,tańczyć,qitippoq
1239,sich trennen::V,rozstać się,immikkoortippaa
1240,verlassen::V,opuścić,
1241,retten::V,ocalić,annaappaa
1242,retten::V,uratować,annaappaa
1243,bewachen::V,pilnować,
1244,schützen::V,ochronić,eriagaa
1245,schützen::V,ochronić,pineqartaalivaa
1246,verteidigen::V,bronić,
1247,sich schlagen::V,pobić się,
1248,schießen::V,strzelać,aallaavaa
1249,schießen::V,strzelać,piseriuppaa
1250,siegen::V,zwycziężyć,
1251,ärgern::V,gniewać,ninngassarpaa
1252,ärgern::V,gniewać,ninngassaarpaa
1253,schlagen::V,bić,unatarpaa
1254,schlagen::V,uderzyć,unatarpaa
1255,treten::V,kopnąć,tukerpoq
1256,stechen::V,ukłuć,iguppaa
1257,stechen::V,ukłuć,qasilippoq
1258,stoßen::V,popchnąć,ikuserpaa
1259,stoßen::V,popchnąć,ikusimmippaa
1260,stehlen::V,ukraść,tillippaa
1261,stören::V,zakłócić,akornuserpaa
1262,stören::V,przeszkodzić,akornuserpaa
1263,belästigen::V,dokuczać,
1264,verbergen::V,ukryć,anngigaa
1265,täuschen::V,łudzić,
1266,betrügen::V,oszukać,peqquserluttuliorfigaa
1267,töten::V,zabić,maappaa
1268,töten::V,zabić,toquppaa
1269,wohnen::V,mieszkać,najugaqarpoq
1270,arbeiten::V,pracować,sulivoq
1271,sammeln::V,zebrać,katersorpai
1272,pflücken::V,zerwać,
1273,jagen::V,polować,piniarpoq
1274,fischen::V,łowić ryby,aalisarpoq
1275,fassen::V,złapać,
1276,hüten::V,paść,
1277,treiben::V,pędzić,
1278,anbinden::V,przywiązać,qilerut
1279,anbinden::V,przywiązać,qilersorpaa
1280,anbinden::V,przywiązać,ungerlatserpaa
1281,füttern::V,karmić,nerlerpaa
1282,melken::V,doić,
1283,hacken::V,rąbać,
1284,gießen::V,lać,imerterpaa
1285,gießen::V,podlać,imerterpaa
1286,reifen::V,dojrzeć,
1287,zubereiten::V,przyrządzić,
1288,kochen::V,gotować,igavoq
1289,backen::V,piec,
1290,braten::V,piec,siappaa
1291,braten::V,smażyć,siappaa
1292,umrühren::V,przemieszać,qeerlerpaa
1293,stricken::V,dziać,
1294,nähen::V,szyć,
1295,färben::V,pofarbować,misuppaa
1296,reinigen::V,oczyścić,sanniarpaa
1297,waschen::V,prać,asappaa
1298,abwischen::V,obetrzeć,saligarpaa
1299,abwischen::V,obetrzeć,saligartorpaa
1300,spülen::V,płukać,
1301,fegen::V,zamiatać,sanngiarpaa
1302,kehren::V,zamieść,
1303,baden::V,kąpać się,uffarpoq
1304,sich waschen::V,myć się,uffarpoq
1305,ausziehen::V,zdjąć,annoraajarpaa
1306,anziehen::V,włożyć,ativaa
1307,anziehen::V,włożyć,atitippaa
1308,sich anziehen::V,ubrać się,atisalersorpoq
1309,kämmen::V,uczesać,
1310,schmücken::V,ozdabiać,
1311,sagen::V,powiedzieć,oqarpoq
1312,sprechen::V,mówić,oqaluttarpoq
1313,reden::V,mówić,oqaluppoq
1314,sich unterhalten::V,rozmawiać,
1315,fragen::V,zapytać,aperaa
1316,bitten::V,prosić,aperaa
1317,bitten::V,prosić,qinnuigaa
1318,erzählen::V,opowiedzieć,oqaluttuaraa
1319,mitteilen::V,zawiadomić o,oqalualaarpoq
1320,nennen::V,nazwać,
1321,rufen::V,wołać,qaaqquaa
1322,prahlen::V,chełpić się,oqqartuvoq
1323,prahlen::V,chełpić się,oqallortuvoq
1324,übersetzen::V,tłumaczyć,ikaarpoq
1325,übersetzen::V,tłumaczyć,nutserpaa
1326,denken::V,myśleć,isumaqarpoq
1327,glauben::V,sądzić,upperaa
1328,glauben::V,sądzić,isumaqarpoq
1329,glauben::V,wierzyć,upperaa
1330,glauben::V,wierzyć,isumaqarpoq
1331,bemerken::V,zauważyć,
1332,erkennen::V,poznać,ilisaraa
1333,begreifen::V,zrozumieć,
1334,verstehen::V,rozumieć,paasivaa
1335,verstehen::V,dosłyszeć,paasivaa
1336,lernen::V,uczyć się,ilinniarpoq
1337,wissen::V,wiedzieć,nalunngilaa
1338,sich erinnern an::V,przypomnieć sobie,eqqaavaa
1339,vergessen::V,zapomnieć,puiorpaa
1340,messen::V,mierzyć,ussersarpaa
1341,zählen::V,liczyć,kisitsivoq
1342,rechnen::V,rachować,kisitsivoq
1343,lesen::V,czytać,atuarpoq
1344,malen::V,malować,qalipappaa
1345,zeichnen::V,rysować,
1346,schreiben::V,pisać,allappoq
1347,besitzen::V,posiadać,
1348,kaufen::V,kupić,pisiaraa
1349,verkaufen::V,sprzedać,akigaa
1350,bezahlen::V,zapłacić,akilerpaa
1351,zahlen::V,płacić,
1352,beherrschen::V,opanować,inappaa
1353,ertragen::V,znieść,ernertaaraa
