,Concept_ID,kl,ar
726,verschieden::A,allatut,مختلف
727,verschieden::A,tamalaat,مختلف
728,nah::A,qanippoq,قريب
729,fern::A,ungasippoq,بعيد
730,linker::A,saamerleq,يسار
731,rechter::A,innarluissut,يمين
732,erster::A,siulleq,أول
733,zweiter::A,qataatsup tullia,ثان
734,dritter::A,pingajorarterut,ثالث
735,letzter::A,kingulleq,أخير
736,allein::ADV,kisimiippoq,وحده
737,auf einmal::ADV,tassanngaannaq,بالمرة
738,zusammen::ADV,attaasa,معا
739,zusammen::ADV,attarmik,معا
740,lange::ADV,akuni,مدة طويلة
741,plötzlich::ADV,tassanngaannaq,فجأة
742,sofort::ADV,erniinnaq,حالا
743,sofort::ADV,erniinnaq,فورا
744,später::ADV,kingorna,فيما بعد
745,jetzt::ADV,maanna,الآن
746,jetzt::ADV,maanna,حاليا
747,jetzt::ADV,massakkut,الآن
748,jetzt::ADV,massakkut,حاليا
749,heute::ADV,ullumi,اليوم
750,morgen::ADV,aqagu,غدا
751,bald::ADV,erniinnaq,قريبا
752,dann::ADV,taava,ثم
753,gestern::ADV,ippassaq,أمس
754,gestern::ADV,ippassaq,البارحة
755,einst::ADV,ataatsimik,قديما
756,einst::ADV,ilaanni,قديما
757,damals::ADV,taamani,حينئذ
758,damals::ADV,taamanikkut,حينئذ
759,damals::ADV,taassumuunakkut,حينئذ
760,danach::ADV,taava,ثم
761,danach::ADV,taava,بعد ذلك
762,vorher::ADV,siornagut,من قبل
763,vorher::ADV,siornagut,قبل ذلك
764,einmal::ADV,ilaanni,مرة
765,einmal::ADV,ataatsimik,مرة
766,manchmal::ADV,qaqutigu,أحيانا
767,manchmal::ADV,qaqutigut,أحيانا
768,oft::ADV,akulikitsumik,كثيرا
769,immer::ADV,tamatigut,دائما
770,hier::ADV,maani,هنا
771,hierhin::ADV,maani,إلى هنا
772,dorthin::ADV,ikuuna,إلى هناك
773,geradeaus::ADV,narlumut,إلى الأمام
774,vorwärts::ADV,pilangavoc,إلى الأمام
775,rückwärts::ADV,kingumut,إلى الوراء
776,rückwärts::ADV,tunumut or tunummut,إلى الوراء
777,zurück::ADV,kingumut,عودا
778,zurück::ADV,kingumut,إلى الخلف
779,zurück::ADV,tunumut or tunummut,عودا
780,zurück::ADV,tunumut or tunummut,إلى الخلف
781,unten::ADV,kana,تحت
782,unten::ADV,kana,في الأسفل
783,hinab::ADV,qiviu,إلى تحت
784,überall::ADV,tamaginni,في كل مكان
785,überall::ADV,tamani tamaani,في كل مكان
786,kaum::ADV,qaqutigorsuaq,كاد لا
787,sehr::ADV,assut,جدا
788,sehr::ADV,assut,كثيرا
789,noch::ADV,qeratavoq,ما زال
790,schon::ADV,taava-una,قد
791,wieder::ADV,kingumut,من جديد
792,wieder::ADV,kingumut,مرة أخرى
793,vergebens::ADV,angiluk,عبثا
794,dies::PRN,manna,هذا
795,dies::PRN,matuma,هذا
796,das::PRN,ua,ذلك
797,ich::PRN,uanga,أنا
798,du::PRN,illit,أنت
799,er::PRN,una,هو
800,wir::PRN,uagut,نحن
801,ihr::PRN,ilissi,أنتم
802,ihr::PRN,ilissi,أنتن
803,sie::PRN,uku,هم
804,sie::PRN,uku,هن
805,was::FPRN,aat?,ما
806,wer::FPRN,kikkut,من
807,wo::FADV,sumi,أين
808,wohin::FADV,sumut,إلى أين
809,wie::FADV,qanoq,كيف
810,warum::FADV,sooq,لماذا
811,wieviel::FNUM,qassit,كم
812,wieviel::FNUM,qanoq atsigisumik?,كم
813,eins::NUM,ataaseq,واحد
814,zwei::NUM,marluk,اثنين
815,drei::NUM,pingasut,ثلاثة
816,vier::NUM,sisamat,أربعة
817,vier::NUM,qajuusat,أربعة
818,fünf::NUM,tallimat,خمسة
819,sechs::NUM,arfineq,ستة
820,sechs::NUM,arfinillit,ستة
821,sieben::NUM,arfineq-marluk,سبعة
822,acht::NUM,arfineq pingasut,ثمانية
823,neun::NUM,qulingiluat,تسعة
824,neun::NUM,arfineq sisamat,تسعة
825,zehn::NUM,qulit,عشرة
826,elf::NUM,aqqaneq,أحد عشر
827,zwölf::NUM,aqqaneq-marluk,اثنا عشر
828,zwanzig::NUM,tyve,عشرون
829,dreißig::NUM,tredive,ثلاثون
830,dreißig::NUM,pingasunik qulillit,ثلاثون
831,vierzig::NUM,fyrre,أربعون
832,fünfzig::NUM,halvtreds,خمسون
833,fünfzig::NUM,tallimanik qulillit,خمسون
834,sechzig::NUM,tres,ستون
835,siebzig::NUM,halvfjerds,سبعون
836,achtzig::NUM,firs,ثمانون
837,neunzig::NUM,halvfems,تسعون
838,hundert::NUM,et hundrede,مئة
839,tausend::NUM,et tusinde,ألف
840,und::CNJ,aamma,و
841,oder::CNJ,imalluunnit,أو
842,stehen::V,sikingavoq,وقف
843,sitzen::V,ingippoq,جلس
844,liegen::V,nalavoq,رقد
845,liegen::V,aqupivoq,رقد
846,hängen::V,nivinngarpaa,تعلق
847,werden::V,pinngorpoq,صار
848,werden::V,pinngorpoq,أصبح
849,passieren::V,pivoq,حدث
850,beginnen::V,aallarnerpaa,ابتدأ
851,enden::V,naggaserpaa,انتهى
852,wechseln::V,immikkut ilivoq,تغير
853,untergehen[Sonne]::V,ilioqqaasoq,غرب
854,scheinen[Sonne]::V,qinnorpoq,أضاء
855,scheinen[Sonne]::V,qinngorpoq,أضاء
856,donnern::V,kalleq,رعد
857,wehen::V,timmivoq,هب
858,sich drehen::V,ipippaa,دار
859,schwanken::V,aalavoq,ترنح
860,schwingen::V,issakajaat or issakatsiaarut,ترجح
861,fallen::V,quasivaa,سقط
862,brennen::V,seerpoq,احترق
863,brennen::V,uuppaa,احترق
864,rauchen::V,pujoorpoq,دخن
865,regnen::V,siallerpoq,أمطر
866,gefrieren::V,qiulerpoq,تجمد
867,tauen::V,aappoq,ذاب
868,schmelzen::V,aappoq,ذاب
869,schmelzen::V,aatsippaa,ذاب
870,trocknen::V,panerserpaa,نشف
871,sieden::V,qalappoq,غلى
872,reißen::V,qulli,انقطع
873,reißen::V,alittorpaa,انقطع
874,reißen::V,kimillanneq,انقطع
875,versinken::V,kivivaa,غرق
876,versinken::V,apparpoq,غرق
877,vergehen::V,qaangerpaa,مضى
878,vergehen::V,sarsuppoq,مضى
879,erscheinen::V,takutippoq,لاح
880,erscheinen::V,takutippoq,ظهر
881,sinken::V,kivivaa,هبط
882,sinken::V,apparpoq,هبط
883,abnehmen::V,ikillipput,نقص
884,zunehmen::V,allisippaa,ازداد
885,steigen::V,allisippaa,صعد
886,steigen::V,allisippaa,ارتفع
887,wachsen::V,allivoq,نما
888,wachsen::V,allivoq,نبت
889,glänzen::V,qinngorpoq,لمع
890,glänzen::V,qinnorpoq,لمع
891,funkeln::V,uisorilavoq,تلألأ
892,läuten::V,avilualaarpoq,قرع
893,klingeln::V,aviluarpoq,دق
894,klingeln::V,aviluarpaluppoq,دق
895,brausen::V,ittuk,عج
896,brausen::V,ittuppoq,عج
897,brausen::V,ittuppaluppoq,عج
898,bellen::V,qiluppoq,نبح
899,heulen::V,maarpoq,عوى
900,heulen::V,maalavoq,عوى
901,heulen::V,miaggoorpoq,عوى
902,blasen::V,aporneq,نفخ
903,pfeifen::V,siggartartitsivoq,صفر
904,pfeifen::V,siorsulavoq,صفر
905,schreien::V,suaarpoq,صرخ
906,stöhnen::V,nipiliorpoq,أن
907,stöhnen::V,nipilliorpoq,أن
908,zittern::V,qarsulivik,ارتعش
909,leben::V,inuuvoq,عاش
910,geboren werden::V,inuuvoq,ولد
911,geboren werden::V,inunngorpoq,ولد
912,atmen::V,anersaarpoq,تنفس
913,trinken::V,imerpoq,شرب
914,essen::V,tamorpoq,أكل
915,schlucken::V,tuluarnaq,جرع
916,einschlafen::V,sinippoq,نام
917,schlafen::V,sinik,نام
918,aufwachen::V,iterpoq,استيقظ
919,aufwachen::V,eqqumavoq,استيقظ
920,aufstehen::V,makippoq,قام
921,sich erholen::V,qasuerserpoq,استجم
922,schmerzen::V,anneraa,آلم
923,schmerzen::V,annernarpoq,آلم
924,husten::V,quersorpoq,كح
925,husten::V,quersorpoq,سعل
926,genesen::V,ajunngissivoq,نقه
927,genesen::V,ilisimmarpoq,نقه
928,genesen::V,ilorrippoq,نقه
929,sterben::V,toquvoq,مات
930,sich bewegen::V,ingerlavoq,تحرك
931,sich setzen::V,ingippoq,جلس
932,laufen::V,arpappoq,مشى
933,schreiten::V,ingerlavoq,خطا
934,spazierengehen::V,utertakajaarpoq,تنزه
935,spazierengehen::V,utertakattajaarpoq,تنزه
936,eilen::V,qaa qaa,عجل
937,eilen::V,qiilasaarpoq,عجل
938,eilen::V,ingerlasaarpaa,عجل
939,sich beeilen::V,tuaviorpoq,استعجل
940,sausen::V,uiguut,أسرع
941,rennen::V,igivoq,عدا
942,rennen::V,igivoq,ركض
943,springen::V,upernassaq,قفز
944,klettern::V,pilaakkeerpoq,تسلق
945,schaukeln::V,aalavoq,تأرجح
946,schwimmen::V,naluppoq,سبح
947,tauchen::V,allorpoq,غطس
948,rudern::V,ipuppaa,جذف
949,fahren::V,qimusserpoq,ركب
950,fahren::V,qimusserpoq,سافر
951,fliegen::V,timmivoq,طار
952,weggehen::V,piiarpoq,ذهب
953,weggehen::V,piiarpoq,انصرف
954,anhalten::V,unitsippaa,توقف
955,hineingehen::V,timaappaa,دخل
956,eintreten::V,allattorpaa,دخل
957,kommen::V,qaa-,أتى
958,kommen::V,qaa-,جاء
959,kommen::V,pivaa,أتى
960,kommen::V,pivaa,جاء
961,ankommen::V,tikippoq,وصل
962,zurückkommen::V,angerlarpoq,عاد
963,zurückkommen::V,angerlarpoq,رجع
964,bleiben::V,uninngavoq,مكث
965,warten::V,paavoq,انتظر
966,warten::V,utaqqivoq,انتظر
967,suchen::V,nivivaa,بحث
968,finden::V,nanivaa,وجد
969,versuchen::V,uuppaa,حاول
970,versuchen::V,ussersarpaa,حاول
971,vorbereiten::V,piareersarpaa,أعد
972,vorbereiten::V,piareersarpaa,حضر
973,lieben::V,asavaa,أحب
974,mögen::V,akaaraa,أحب
975,rühren::V,qeerlerpaa,أثر
976,weinen::V,qiavoq,بكى
977,schimpfen::V,qatimaarpoq,سب
978,schimpfen::V,qatimaarpoq,شتم
979,sich ärgern::V,ugguutigaa,زعل
980,sich fürchten::V,eqqanaarpoq,هاب
981,fürchten::V,ersigaa,خاف
982,fürchten::V,ersigaa,خشي
983,fliehen::V,qimaavoq,هرب
984,flüchten::V,allikarfigaa,فر
985,sehen::V,isigaa,رأى
986,ansehen::V,alaatsinaappaa,نظر
987,hören::V,tusarpaa,سمع
988,zuhören::V,naalappoq,أصغى
989,riechen::V,tipippoq,شم
990,riechen::V,tipippoq,استنشق
991,fühlen::V,misigaa,شعر
992,scheinen::V,takutippoq,ظهر
993,frieren::V,qiiavoq,بردان
994,tun::V,iliorpoq,فعل
995,wollen::V,piumavaa,شاء
996,wollen::V,piumavaa,أراد
997,anfangen::V,pilerpoq,بدأ
998,beenden::V,naggaserpaa,أنهى
999,aufhören::V,naammatsippaa,توقف
1000,aufhören::V,naammatsippaa,انقطع
1001,öffnen::V,ammarpaa,فتح
1002,schließen::V,matuaa,أغلق
1003,stellen::V,ilivaa,وضع
1004,stellen::V,ilivaa,أقام
1005,stellen::V,iliorarpai,وضع
1006,stellen::V,iliorarpai,أقام
1007,stellen::V,ilioqqarpai,وضع
1008,stellen::V,ilioqqarpai,أقام
1009,setzen::V,iliorarpai,أجلس
1010,setzen::V,ilioqqarpai,أجلس
1011,legen::V,ilivaa,وضع
1012,berühren::V,attorpaa,مس
1013,berühren::V,attorpaa,لمس
1014,verbinden::V,taperserpaa,ربط
1015,verbinden::V,taperserpaa,وصل
1016,bedecken::V,iikkerpaa,غطى
1017,bedecken::V,iikkersorpaa,غطى
1018,aufhängen::V,inivaa,علق
1019,aufhängen::V,iniorarpai,علق
1020,anzünden::V,saggaavoq,أوقد
1021,aufheben::V,allisippaa,لقط
1022,zurücklassen::V,aallarpoq,ترك
1023,verlieren::V,annaavaa,فقد
1024,fallen lassen::V,nakkaavaa,أسقط
1025,machen::V,iliorpoq,فعل
1026,herstellen::V,anillatsippaa,صنع
1027,herstellen::V,anillatsippaa,أنتج
1028,bauen::V,marrarterpaa,بنى
1029,bauen::V,marrarterpaa,شيد
1030,reparieren::V,iluarsaappaa,صلح
1031,verbessern::V,naqqippaa,صحح
1032,graben::V,assappaa,حفر
1033,beugen::V,qappappoq,ثنى
1034,beugen::V,qappappoq,أحنى
1035,biegen::V,qappappoq,لوى
1036,wenden::V,assappaa,قلب
1037,wenden::V,assakarpoq,قلب
1038,umdrehen::V,assakartippaa,قلب
1039,heben::V,kivippaa,رفع
1040,hochheben::V,kissumiarpaa,رفع
1041,ergreifen::V,isaappaa,مسك
1042,ergreifen::V,isaguppaa,مسك
1043,halten::V,minarpaa,مسك
1044,drücken::V,naqittaat,ضغط
1045,kratzen::V,qitsuppaa,خدش
1046,lecken::V,aluppaa,لعق
1047,beißen::V,kiivaa,عض
1048,abreißen::V,aqqarpaa,قلع
1049,abreißen::V,isaterpaa,قلع
1050,abschneiden::V,kipivaa,قطع
1051,binden::V,kakkersarpaa,ربط
1052,stecken::V,kussunneq,دس
1053,brechen::V,nallorpaa,كسر
1054,klopfen::V,pattappaa,طرق
1055,hauen::V,aqivaa,ضرب
1056,kleben::V,qaappoq,ألصق
1057,reiben::V,tagiarpaa,حك
1058,reiben::V,tangiarpaa,حك
1059,streichen::V,erlerpoq,نشر
1060,schleifen::V,sequppaa,سن
1061,schneiden::V,uullivoq,قطع
1062,schütteln::V,aalavoq,هز
1063,schwenken::V,issarpoq,لوح
1064,füllen::V,immerpaa,ملأ
1065,einwickeln::V,immoqquserpaa,لف
1066,tragen::V,maqippaa,حمل
1067,tragen::V,assartorpoq,حمل
1068,schleppen::V,assartorpoq,سحب
1069,ziehen::V,kalippaa,سحب
1070,ziehen::V,kalissarpoq,سحب
1071,aufbewahren::V,toqqorpaa,حفظ
1072,werfen::V,kuivaa,رمى
1073,werfen::V,kuivaa,ألقى
1074,fangen::V,anguaa,التقط
1075,verstecken::V,anngigaa,خبأ
1076,teilen::V,agguut,قسم
1077,teilen::V,agguusersorpaa,قسم
1078,schicken::V,nassiuppaa,بعث
1079,schicken::V,nassiuppaa,أرسل
1080,bringen::V,aggiuppaa,جلب
1081,bringen::V,nassataraa,جلب
1082,bekommen::V,tiguaa,حصل
1083,erhalten::V,tiguaa,استلم
1084,nehmen::V,pivoq,أخذ
1085,nehmen::V,tiguaa,أخذ
1086,bewahren::V,sukkunik simerserpaa,حافظ
1087,verderben::V,asiutippaa,أفسد
1088,verderben::V,piuneerunnerit,أفسد
1089,zerbrechen::V,ukuvoq,كسر
1090,zerreißen::V,tisavaa,مزق
1091,zerreißen::V,alittorpaa,مزق
1092,zerstören::V,aserorpaa,دمر
1093,verbrennen::V,seerpoq,حرق
1094,geben::V,pivoq,أعطى
1095,versprechen::V,neriorsorpaa,وعد
1096,wünschen::V,kissaat,تمنى
1097,loben::V,nersorpaa,مدح
1098,loben::V,nersornaat,مدح
1099,küssen::V,kunippaa,قبل
1100,küssen::V,kunissorpaa,قبل
1101,zudecken::V,majorpaa,غطى
1102,wecken::V,itersarpaa,أيقظ
1103,zeigen::V,tikkuuppaa,أرى
1104,führen::V,tasissiuppaa,دل
1105,führen::V,ilitsersorpaa,دل
1106,führen::V,tasissersuuppaa,دل
1107,lehren::V,ilinniartippaa,علم
1108,unterrichten::V,ajoqerpaa,علم
1109,unterrichten::V,ajoqersorpaa,علم
1110,unterrichten::V,ilinniartitsivoq,علم
1111,aufziehen::V,inororsarpaa,ربى
1112,leiten::V,iluatsippaa,دل
1113,leiten::V,iluatsippaa,أدار
1114,antreiben::V,ikusimmippaa,حث
1115,einladen::V,qaaqquaa,دعا
1116,einladen::V,qaasarpaa,دعا
1117,vereinigen::V,taperserpaa,وحد
1118,besuchen::V,tikeraarpaa,زار
1119,treffen::V,aporappaa,قابل
1120,sich versammeln::V,majorpoq,اجتمع
1121,spielen::V,pinnguarpoq,لعب
1122,singen::V,erinarsorpoq,غنى
1123,tanzen::V,qitippoq,رقص
1124,sich trennen::V,immikkoortippaa,افترق
1125,retten::V,annaappaa,نجى
1126,retten::V,annaappaa,أنقذ
1127,schützen::V,eriagaa,حمى
1128,schützen::V,pineqartaalivaa,حمى
1129,schießen::V,aallaavaa,أطلق
1130,schießen::V,piseriuppaa,أطلق
1131,ärgern::V,ninngassarpaa,أزعل
1132,ärgern::V,ninngassaarpaa,أزعل
1133,schlagen::V,unatarpaa,ضرب
1134,treten::V,tukerpoq,رفس
1135,stechen::V,iguppaa,شك
1136,stechen::V,qasilippoq,شك
1137,stoßen::V,ikuserpaa,دفع
1138,stoßen::V,ikusimmippaa,دفع
1139,stehlen::V,tillippaa,سرق
1140,stören::V,akornuserpaa,ضايق
1141,verbergen::V,anngigaa,كتم
1142,betrügen::V,peqquserluttuliorfigaa,غش
1143,töten::V,maappaa,قتل
1144,töten::V,toquppaa,قتل
1145,wohnen::V,najugaqarpoq,سكن
1146,arbeiten::V,sulivoq,عمل
1147,arbeiten::V,sulivoq,اشتغل
1148,sammeln::V,katersorpai,جمع
1149,jagen::V,piniarpoq,صاد
1150,fischen::V,aalisarpoq,اصطاد
1151,anbinden::V,qilerut,ربط
1152,anbinden::V,qilersorpaa,ربط
1153,anbinden::V,ungerlatserpaa,ربط
1154,füttern::V,nerlerpaa,علف
1155,gießen::V,imerterpaa,سقى
1156,kochen::V,igavoq,طبخ
1157,braten::V,siappaa,قلى
1158,braten::V,siappaa,حمر
1159,umrühren::V,qeerlerpaa,قلب
1160,färben::V,misuppaa,صبغ
1161,färben::V,misuppaa,لون
1162,reinigen::V,sanniarpaa,نظف
1163,waschen::V,asappaa,غسل
1164,abwischen::V,saligarpaa,مسح
1165,abwischen::V,saligartorpaa,مسح
1166,fegen::V,sanngiarpaa,كنس
1167,baden::V,uffarpoq,استحم
1168,sich waschen::V,uffarpoq,اغتسل
1169,ausziehen::V,annoraajarpaa,خلع
1170,anziehen::V,ativaa,لبس
1171,anziehen::V,atitippaa,لبس
1172,sich anziehen::V,atisalersorpoq,اكتسى
1173,sagen::V,oqarpoq,قال
1174,sprechen::V,oqaluttarpoq,تكلم
1175,reden::V,oqaluppoq,تكلم
1176,fragen::V,aperaa,سأل
1177,bitten::V,aperaa,رجا
1178,bitten::V,qinnuigaa,رجا
1179,erzählen::V,oqaluttuaraa,حكي
1180,mitteilen::V,oqalualaarpoq,بلغ
1181,rufen::V,qaaqquaa,نادى
1182,prahlen::V,oqqartuvoq,فشر
1183,prahlen::V,oqqartuvoq,تفاخر
1184,prahlen::V,oqallortuvoq,فشر
1185,prahlen::V,oqallortuvoq,تفاخر
1186,übersetzen::V,ikaarpoq,ترجم
1187,übersetzen::V,nutserpaa,ترجم
1188,denken::V,isumaqarpoq,فكر
1189,glauben::V,upperaa,اعتقد
1190,glauben::V,isumaqarpoq,اعتقد
1191,erkennen::V,ilisaraa,عرف
1192,verstehen::V,paasivaa,فهم
1193,lernen::V,ilinniarpoq,درس
1194,wissen::V,nalunngilaa,علم
1195,sich erinnern an::V,eqqaavaa,تذكر
1196,vergessen::V,puiorpaa,نسي
1197,messen::V,ussersarpaa,قاس
1198,zählen::V,kisitsivoq,عد
1199,zählen::V,kisitsivoq,أحصى
1200,rechnen::V,kisitsivoq,حسب
1201,lesen::V,atuarpoq,قرأ
1202,malen::V,qalipappaa,صور
1203,schreiben::V,allappoq,كتب
1204,kaufen::V,pisiaraa,اشترى
1205,verkaufen::V,akigaa,باع
1206,bezahlen::V,akilerpaa,دفع
1207,beherrschen::V,inappaa,حكم
1208,ertragen::V,ernertaaraa,أطاق
1209,ertragen::V,ernertaaraa,تحمل
1210,Nase::N,,أنف
1211,Schnurrbart::N,,شارب
1212,Fuß::N,,قدم
1213,Schlaf::N,,نوم
1214,Schlaf::N,,منام
1215,Strömung::N,,تيار
1216,Moor::N,,مستنقع
1217,Wald::N,,غابة
1218,Anhöhe::N,,تل
1219,Gipfel::N,,قمة
1220,Quelle::N,,منبع
1221,Festland::N,,بر
1222,Kiefer[Baum]::N,,صنوبرة
1223,Pferd::N,,خيل
1224,Elch::N,,موظ
1225,Schwarm::N,,سرب
1226,Ente::N,,بطة
1227,Barsch::N,,فرخ أوربي
1228,Hecht::N,,سمك الكراكي
1229,Wurm::N,,دودة
1230,Heu::N,,دريس
1231,Kummer::N,,غم
1232,Gespräch::N,,محادثة
1233,Spiel::N,,لعب
1234,Gesellschaft::N,,صحبة
1235,Angelegenheit::N,,أمر
1236,Angelegenheit::N,,شأن
1237,Anzahl::N,,عدد
1238,Strich::N,,شرطة
1239,Gegenstand::N,,موضوع
1240,Höhe::N,,علو
1241,Höhe::N,,ارتفاع
1242,Lagerfeuer::N,,نار المخيم
1243,Gang::N,,مشية
1244,Heim::N,,بيت
1245,Heim::N,,مسكن
1246,Beutel::N,,كيس
1247,Eimer::N,,سطل
1248,Eimer::N,,جردل
1249,Sack::N,,زكيبة
1250,Brei::N,,عصيدة
1251,Leder::N,,جلد
1252,Gott::N,,إله
1253,Reichtum::N,,غنى
1254,Reichtum::N,,ثروة
1255,Staat::N,,دولة
1256,Gewalt::N,,عنف
1257,Bogen[Waffe]::N,,قوس
1258,Lüge::N,,كذب
1259,Schaden::N,,تلف
1260,April::N,,نيسان
1261,frisch::A,,طازج
1262,lecker::A,,لذيذ
1263,sauer::A,,حامض
1264,bunt::A,,ملوب
1265,teuer::A,,غال
1266,geschickt::A,,ماهر
1267,nackt::A,,عار
1268,ehemalig::A,,سابق
1269,bekannt::A,,معلوم
1270,anderer::A,,آخر
1271,zuerst::ADV,,أولا
1272,niemals::ADV,,لا أبدا
1273,von hier::ADV,,من هنا
1274,dort::ADV,,هناك
1275,oben::ADV,,فوق
1276,oben::ADV,,في الأعلى
1277,hinauf::ADV,,إلى فوق
1278,hinauf::ADV,,إلى الأعلى
1279,nicht::ADV,,لا
1280,nicht::ADV,,لم
1281,ein wenig::ADV,,قليلا
1282,so::ADV,,كذا
1283,so::ADV,,كذلك
1284,nur::ADV,,فقط
1285,vor::PRP,,أمام
1286,hinter::PRP,,خلف
1287,hinter::PRP,,وراء
1288,unter::PRP,,تحت
1289,durch::PRP,,عبر
1290,durch::PRP,,خلال
1291,neben::PRP,,جنب
1292,neben::PRP,,بجانب
1293,zwischen::PRP,,بين
1294,wegen::PRP,,بسبب
1295,alles::PRN,,الكل
1296,aufgehen[Sonne]::V,,شرق
1297,strömen::V,,جرى
1298,fließen::V,,سال
1299,faulen::V,,فسد
1300,verfaulen::V,,تعفن
1301,verschwinden::V,,غاب
1302,lärmen::V,,ضج
1303,lärmen::V,,صخب
1304,klirren::V,,قعقع
1305,rauschen::V,,حف
1306,klingen::V,,رن
1307,müde werden::V,,تعب
1308,krank werden::V,,مرض
1309,krank sein::V,,مرض
1310,umkommen::V,,هلك
1311,sich rühren::V,,تحرك
1312,sich erheben::V,,قام
1313,hinfallen::V,,وقع
1314,kriechen::V,,دب
1315,kriechen::V,,زحف
1316,gehen::V,,سار
1317,gehen::V,,ذهب
1318,abfahren::V,,رحل
1319,erwarten::V,,ترقب
1320,erwarten::V,,انتظر
1321,lachen::V,,ضحك
1322,anschauen::V,,نظر
1323,probieren::V,,ذاق
1324,zu sehen sein::V,,ظهر
1325,vernehmen::V,,سمع
1326,können::V,,قدر
1327,können::V,,استطاع
1328,gelingen::V,,نجح
1329,geraten::V,,طلع
1330,ändern::V,,غير
1331,drehen::V,,أدار
1332,drehen::V,,دور
1333,schieben::V,,حرك
1334,rütteln::V,,رج
1335,schütten::V,,صب
1336,packen::V,,مسك
1337,hinzufügen::V,,أضاف
1338,wählen::V,,اختار
1339,auswählen::V,,انتقى
1340,behindern::V,,عاق
1341,beschädigen::V,,أضر
1342,reichen::V,,ناول
1343,schenken::V,,وهب
1344,wiegen::V,,هدهد
1345,lassen::V,,حدا
1346,verlassen::V,,ترك
1347,bewachen::V,,حرس
1348,verteidigen::V,,دافع
1349,sich schlagen::V,,تضارب
1350,siegen::V,,انتصر
1351,belästigen::V,,أزعج
1352,täuschen::V,,خدع
1353,pflücken::V,,جنى
1354,pflücken::V,,قطف
1355,fassen::V,,قبض
1356,hüten::V,,رعى
1357,treiben::V,,ساق
1358,melken::V,,حلب
1359,hacken::V,,فرم
1360,reifen::V,,نضج
1361,zubereiten::V,,حضر
1362,backen::V,,خبز
1363,stricken::V,,حاك
1364,nähen::V,,خاط
1365,spülen::V,,شطف
1366,kehren::V,,كنس
1367,kämmen::V,,مشط
1368,schmücken::V,,زين
1369,sich unterhalten::V,,تحادث
1370,nennen::V,,سمى
1371,bemerken::V,,لاحظ
1372,begreifen::V,,فهم
1373,begreifen::V,,أدرك
1374,zeichnen::V,,رسم
1375,besitzen::V,,حاز
1376,besitzen::V,,ملك
1377,zahlen::V,,سدد
