,Concept_ID,lez,fi
785,sehr::ADV,лап,kovin
786,sehr::ADV,лап,oikein
787,so::ADV,икӏ,näin
788,noch::ADV,гьеле,vielä
789,nur::ADV,анжах,vain
790,nur::ADV,анжах,ainoastaan
791,schon::ADV,хъувуна,jo
792,schon::ADV,мадни дардиз,jo
793,schon::ADV,мадни гуьтӏуьз,jo
794,schon::ADV,мадни гуьтӏуь я,jo
795,vergebens::ADV,нагьакь,turhaan
796,vergebens::ADV,нагьакьа,turhaan
797,vor::PRP,вилик,edessä
798,hinter::PRP,кьулухъ,takana
799,unter::PRP,кӏаник,alla
800,durch::PRP,арадай,läpi
801,durch::PRP,арадай,kautta
802,durch::PRP,-кай хкатна,läpi
803,durch::PRP,-кай хкатна,kautta
804,neben::PRP,патав,vieressä
805,neben::PRP,мукьув,vieressä
806,zwischen::PRP,ара,välillä
807,zwischen::PRP,арада,välillä
808,wegen::PRP,гъиляй,takia
809,wegen::PRP,гъиляй,vuoksi
810,dies::PRN,и,tämä
811,dies::PRN,им,tämä
812,das::PRN,а,se
813,das::PRN,ам,se
814,alles::PRN,вири,kaikki
815,alles::PRN,михьиз,kaikki
816,ich::PRN,за,minä
817,ich::PRN,зун,minä
818,du::PRN,вун,sinä
819,er::PRN,ам,hän
820,er::PRN,гьа,hän
821,wir::PRN,чун,me
822,ihr::PRN,куьн,te
823,sie::PRN,абур,he
824,was::FPRN,вуч,mikä
825,wer::FPRN,вуж,ken
826,wer::FPRN,вуж,kuka
827,wo::FADV,гьина,missä
828,wohin::FADV,гьиниз,mihin
829,wie::FADV,гьикӏ,miten
830,wie::FADV,гьикӏ,kuinka
831,warum::FADV,вучиз,miksi
832,wieviel::FNUM,шумуд,paljonko
833,wieviel::FNUM,шумуд,kuinka paljon
834,eins::NUM,са,yksi
835,zwei::NUM,кьвед,kaksi
836,drei::NUM,пуд,kolme
837,vier::NUM,кьуд,neljä
838,fünf::NUM,вад,viisi
839,sechs::NUM,ругуд,kuusi
840,sieben::NUM,ирид,seitsemän
841,acht::NUM,муьжуьд,kahdeksan
842,neun::NUM,кӏуьд,yhdeksän
843,zehn::NUM,цӏуд,kymmenen
844,elf::NUM,цӏусад,yksitoista
845,zwölf::NUM,цӏикьвед,kaksitoista
846,zwanzig::NUM,къад,kaksikymmentä
847,dreißig::NUM,къанницӏуд,kolmekymmentä
848,vierzig::NUM,яхцӏур,neljäkymmentä
849,fünfzig::NUM,яхцӏурни цӏуд,viisikymmentä
850,sechzig::NUM,пудкъад,kuusikymmentä
851,siebzig::NUM,пудкъанни цӏуд,seitsemänkymmentä
852,achtzig::NUM,кьудкъад,kahdeksankymmentä
853,neunzig::NUM,кьудкъанни цӏуд,yhdeksänkymmentä
854,hundert::NUM,виш,sata
855,tausend::NUM,агъзур,tuhat
856,und::CNJ,ва,ja
857,oder::CNJ,я,tai
858,stehen::V,акъвазун,seisoa
859,sitzen::V,ацукьун,istua
860,liegen::V,къаткун,maata
861,hängen::V,куьрс хьун,riippua
862,werden::V,хьун,tulla
863,werden::V,хьун,joutua
864,passieren::V,хьун,sattua
865,passieren::V,хьун,tapahtua
866,beginnen::V,башламиш хьун,alkaa
867,enden::V,куьтягь хьун,loppua
868,enden::V,куьтягь хьун,päättyä
869,wechseln::V,дегиш хьун,vaihtua
870,wechseln::V,дегиш хьун,vaihdella
871,aufgehen[Sonne]::V,экъечӏун,nousta
872,untergehen[Sonne]::V,акӏун,laskea
873,scheinen[Sonne]::V,ишигь гун,paistaa
874,donnern::V,къукърумар авун,jyristä
875,strömen::V,авахьун,virrata
876,fließen::V,авахьун,valua
877,fließen::V,авахьун,juosta
878,sich drehen::V,элкъуьн,pyöriä
879,schwanken::V,юзун,horjua
880,schwingen::V,галтад хьун,heilua
881,schwingen::V,галтад хьун,värähdellä
882,fallen::V,аватун,pudota
883,fallen::V,аватун,langeta
884,brennen::V,кун,palaa
885,brennen::V,ккун,palaa
886,regnen::V,къун,sataa
887,gefrieren::V,муркӏади кьун,jäätyä
888,tauen::V,цӏурун,sulaa
889,schmelzen::V,цӏурун,sulaa
890,trocknen::V,кьурун,kuivua
891,sieden::V,ругун,kiehua
892,faulen::V,кутӏун,mädätä
893,verfaulen::V,чуьруьтмиш хьун,mädätä
894,verfaulen::V,чуьруьтмиш хьун,mädäntyä
895,verfaulen::V,кутӏун,mädätä
896,verfaulen::V,кутӏун,mädäntyä
897,reißen::V,атӏун,revetä
898,reißen::V,къазунун,revetä
899,versinken::V,батмиш хьун,upota
900,versinken::V,батмиш хьун,vajota
901,vergehen::V,алатун,kulua
902,erscheinen::V,майдандиз акъатун,ilmestyä
903,verschwinden::V,квахьун,kadota
904,sinken::V,элекьун,vajota
905,abnehmen::V,тӏимил хьун,vähetä
906,abnehmen::V,гъвечӏи хьун,vähetä
907,zunehmen::V,артух хьун,kasvaa
908,zunehmen::V,артух хьун,lisääntyä
909,steigen::V,хкаж хьун,nousta
910,wachsen::V,экъечӏун,kasvaa
911,glänzen::V,цӏарцӏар гун,kiiltää
912,funkeln::V,нур гун,kipinöidä
913,lärmen::V,ван авун,meluta
914,läuten::V,зенг ягъун,soida
915,klingeln::V,зенг ягъун,soida
916,klirren::V,зигринг авун,kalista
917,brausen::V,къати хьун,kohista
918,rauschen::V,вишриш авун,kohista
919,klingen::V,ван авун,soida
920,bellen::V,элуькьун,haukkua
921,heulen::V,къув ягъун,ulvoa
922,blasen::V,уф гун,puhaltaa
923,pfeifen::V,уьфт ягъун,viheltää
924,schreien::V,гьараюн,kirkua
925,stöhnen::V,суза авун,voihkia
926,zittern::V,зурзун,vapista
927,leben::V,яшамиш хьун,elää
928,geboren werden::V,хьун,syntyä
929,atmen::V,нефес чӏугун,hengittää
930,trinken::V,хъун,juoda
931,essen::V,тӏуьн,syödä
932,schlucken::V,туькьуьнун,niellä
933,müde werden::V,галатун,uupua
934,müde werden::V,юргъун хьун,uupua
935,einschlafen::V,ксун,uinahtaa
936,schlafen::V,ксун,maata
937,schlafen::V,ксун,nukkua
938,aufwachen::V,ахварай аватун,herätä
939,aufstehen::V,къарагъун,nousta
940,aufstehen::V,къарагъун,nousta ylös
941,sich erholen::V,ял ягъун,levätä
942,krank werden::V,кефсуз хьун,sairastua
943,krank sein::V,тӏа хьун,potea
944,krank sein::V,тӏа хьун,sairastaa
945,schmerzen::V,тӏа хьун,särkeä
946,schmerzen::V,тӏа хьун,kivistää
947,husten::V,уьгьуь ягъун,yskiä
948,genesen::V,сагъ хъхьун,toipua
949,sterben::V,кьин,kuolla
950,umkommen::V,терг хьун,saada surmansa
951,umkommen::V,терг хьун,kuolla
952,sich bewegen::V,юзун,liikkua
953,sich rühren::V,юзун,liikahtaa
954,sich erheben::V,къарагъун,nousta
955,sich setzen::V,ацукьун,istuutua
956,hinfallen::V,алукьун,kaatua
957,laufen::V,къекъуьн,kävellä
958,schreiten::V,ккамар къачун,astua
959,schreiten::V,ккамар къачун,astella
960,spazierengehen::V,сейр авун,kävellä
961,eilen::V,тади авун,kiirehtiä
962,sich beeilen::V,гьерекатун,kiirehtiä
963,sich beeilen::V,гьерекатун,olla kiireissään
964,sausen::V,чкурун,rynnätä
965,sausen::V,чкурун,viilettää
966,rennen::V,катун,juosta
967,rennen::V,зверун,juosta
968,springen::V,хкадарун,hypätä
969,klettern::V,акьахун,kiivetä
970,kriechen::V,капаралди фин,ryömiä
971,schwimmen::V,сирнав авун,uida
972,tauchen::V,кьилихъди циз вегьин,sukeltaa
973,rudern::V,кьусуйралди лодка гьалун,soutaa
974,rudern::V,цуьруьгъуьлдалди кӏватӏун,soutaa
975,fahren::V,фин,ajaa
976,fahren::V,фин,kulkea
977,fliegen::V,лув гун,lentää
978,fliegen::V,цавай фин,lentää
979,gehen::V,фин,käydä
980,weggehen::V,хъфин,lähteä
981,weggehen::V,хъфин,poistua
982,abfahren::V,фин,lähteä
983,abfahren::V,рекье гьатун,lähteä
984,anhalten::V,акъвазун,pysähtyä
985,anhalten::V,акъвазун,seisahtua
986,hineingehen::V,гьахьун,mennä sisään
987,eintreten::V,гьахьун,astua sisään
988,kommen::V,атун,tulla
989,ankommen::V,атун,saapua
990,zurückkommen::V,хтун,palata
991,bleiben::V,амукьун,jäädä
992,bleiben::V,амукьун,viipyä
993,warten::V,гуьзлемишун,odottaa
994,erwarten::V,вил алаз акъвазун,odottaa
995,suchen::V,къекъуьн,etsiä
996,finden::V,жугъун,löytää
997,versuchen::V,алахъун,yrittää
998,vorbereiten::V,гьазурун,valmistaa
999,lieben::V,кӏан хьун,pitää
1000,lieben::V,кӏан хьун,rakastaa
1001,mögen::V,рикӏ ацукьун,pitää
1002,mögen::V,рикӏ ацукьун,tykätä
1003,lachen::V,хъуьруьн,nauraa
1004,weinen::V,шехьун,itkeä
1005,schimpfen::V,сеперар гун,haukkua
1006,schimpfen::V,экъуьгъунар авун,haukkua
1007,sich ärgern::V,хъел акатун,suuttua
1008,sich fürchten::V,кичӏе хьун,pelätä
1009,fürchten::V,къурхутмиш хьун,pelätä
1010,fliehen::V,катун,paeta
1011,flüchten::V,катун,paeta
1012,sehen::V,акун,nähdä
1013,anschauen::V,вил вегьин,katsoa
1014,ansehen::V,килигун,katsoa
1015,hören::V,ван хьун,kuulla
1016,zuhören::V,яб гун,kuunnella
1017,probieren::V,дад акун,maistaa
1018,riechen::V,ни чӏугун,haistaa
1019,fühlen::V,гьисс авун,tuntea
1020,frieren::V,кьун,palella
1021,frieren::V,мекьи хьун,palella
1022,tun::V,авун,tehdä
1023,können::V,хьун,osata
1024,können::V,акъакьун,osata
1025,wollen::V,кӏан хьун,tahtoa
1026,anfangen::V,башламишун,ruveta
1027,anfangen::V,башламишун,aloittaa
1028,beenden::V,куьтягьун,lopettaa
1029,aufhören::V,акъвазун,loppua
1030,gelingen::V,арадал атун,onnistua
1031,geraten::V,акъатун,sujua
1032,geraten::V,акъатун,joutua
1033,öffnen::V,ахъаюн,avata
1034,öffnen::V,ахъаюн,aukaista
1035,schließen::V,акьалун,sulkea
1036,stellen::V,эцигун,panna
1037,stellen::V,эцигун,asettaa
1038,setzen::V,ацукьарун,panna
1039,setzen::V,ацукьарун,istuttaa
1040,legen::V,эцигун,panna
1041,legen::V,эцигун,asettaa
1042,berühren::V,хкӏурун,koskea
1043,berühren::V,хкӏурун,koskettaa
1044,verbinden::V,гилигун,liittää
1045,verbinden::V,гилигун,yhdistää
1046,bedecken::V,кӏевун,kattaa
1047,bedecken::V,кӏевун,peittää
1048,aufhängen::V,куьрсарун,ripustaa
1049,anzünden::V,куькӏуьрун,sytyttää
1050,aufheben::V,хкажун,ylös nostaa
1051,aufheben::V,хкажун,nostaa
1052,zurücklassen::V,тун,jättää
1053,verlieren::V,квадарун,kadottaa
1054,fallen lassen::V,авадрун,pudottaa
1055,machen::V,авун,tehdä
1056,machen::V,кар авун,tehdä
1057,herstellen::V,расун,tuottaa
1058,herstellen::V,расун,valmistaa
1059,bauen::V,туькӏуьрун,rakentaa
1060,reparieren::V,расун,korjata
1061,verbessern::V,хъсанрун,parantaa
1062,ändern::V,табдил авун,muuttaa
1063,graben::V,эгъуьнун,kaivaa
1064,beugen::V,акӏажарун,taivuttaa
1065,beugen::V,кангур авун,taivuttaa
1066,biegen::V,патахъарун,taivuttaa
1067,drehen::V,алчударун,kääntää
1068,umdrehen::V,элкъуьрун,kääntää
1069,heben::V,хкажун,nostaa
1070,heben::V,хкажун,kohottaa
1071,hochheben::V,хкажун,nostaa
1072,ergreifen::V,агалчна кьун,tarttua
1073,halten::V,кьун,pitää
1074,drücken::V,чуькьуьн,painaa
1075,drücken::V,чуькьуьн,puristaa
1076,schieben::V,хуртӏ гун,työntää
1077,kratzen::V,къадгъунун,raapia
1078,lecken::V,мез гун,nuolla
1079,beißen::V,кӏасун,purra
1080,abreißen::V,галудун,repiä
1081,abschneiden::V,атӏун,leikata poikki
1082,abschneiden::V,атӏун,leikata
1083,stecken::V,сухун,pistää
1084,brechen::V,хун,murtaa
1085,brechen::V,кукӏварун,murtaa
1086,klopfen::V,тахъ-тахъ авун,koputtaa
1087,klopfen::V,тахъ-тахъ авун,kolkuttaa
1088,hauen::V,ягъун,lyödä
1089,kleben::V,алкӏурун,liimata
1090,kleben::V,кукӏурун,liimata
1091,reiben::V,тӏушунун,hieroa
1092,reiben::V,тӏушунун,hangata
1093,streichen::V,алтадун,sivellä
1094,schleifen::V,кӏвенкӏв авун,hioa
1095,schneiden::V,атӏун,leikata
1096,rütteln::V,къарсурун,ravistaa
1097,schütteln::V,къарсурун,pudistaa
1098,schwenken::V,элягъун,heiluttaa
1099,schwenken::V,галтадун,heiluttaa
1100,schütten::V,цун,kaataa
1101,füllen::V,ацӏурун,täyttää
1102,einwickeln::V,кутун,kääriä
1103,einwickeln::V,элкъуьрун,kääriä
1104,tragen::V,тухун,kantaa
1105,schleppen::V,галчӏурун,raahata
1106,ziehen::V,ялун,vetää
1107,ziehen::V,чӏугун,vetää
1108,aufbewahren::V,хуьн,säilyttää
1109,werfen::V,гадрун,viskata
1110,fangen::V,кьун,napata
1111,fangen::V,кьун,ottaa kiinni
1112,packen::V,кьун,tarttua
1113,verstecken::V,кӏевун,kätkeä
1114,verstecken::V,кӏевун,piilottaa
1115,teilen::V,паюн,jakaa
1116,schicken::V,ракъурун,lähettää
1117,bringen::V,гъун,viedä
1118,hinzufügen::V,алава авун,lisätä
1119,bekommen::V,къачун,saada
1120,bekommen::V,жугъурун,saada
1121,erhalten::V,къачун,saada
1122,nehmen::V,къачун,ottaa
1123,wählen::V,хкягъун,valita
1124,auswählen::V,хкягъун,valikoida
1125,bewahren::V,хуьн,säilyttää
1126,behindern::V,манийвал авун,estää
1127,verderben::V,чӏурун,pilata
1128,verderben::V,чӏурун,turmella
1129,beschädigen::V,нукьсанвал гун,vioittaa
1130,beschädigen::V,нукьсанвал гун,vahingoittaa
1131,zerbrechen::V,хун,rikkoa
1132,zerreißen::V,къазунун,repiä rikki
1133,zerreißen::V,къазунун,repiä palasiksi
1134,zerstören::V,чӏурун,hävittää
1135,zerstören::V,барбатӏун,hävittää
1136,verbrennen::V,ккун,polttaa
1137,geben::V,гун,antaa
1138,reichen::V,вугун,ojentaa
1139,reichen::V,гун,ojentaa
1140,schenken::V,пишкеш авун,lahjoittaa
1141,versprechen::V,гаф гун,luvata
1142,wünschen::V,дуьа авун,toivottaa
1143,loben::V,тариф авун,ylistää
1144,küssen::V,темен гун,suudella
1145,wiegen::V,эчӏягъун,tuudittaa
1146,wiegen::V,эчӏягъун,keinuttaa
1147,zudecken::V,гьалдун,peittää
1148,wecken::V,ахварай авудун,herättää
1149,zeigen::V,къалурун,näyttää
1150,zeigen::V,къалурун,osoittaa
1151,führen::V,тухун,johdattaa
1152,lehren::V,кӏелиз тун,opettaa
1153,unterrichten::V,тарс гун,opettaa
1154,aufziehen::V,тербия гун,kasvattaa
1155,aufziehen::V,тербияламишун,kasvattaa
1156,leiten::V,идара авун,johtaa
1157,antreiben::V,тади кутун,hoputtaa
1158,einladen::V,теклиф авун,kutsua
1159,vereinigen::V,сад авун,yhdistää
1160,besuchen::V,кьилив атун,vierailla
1161,treffen::V,гьалтун,tavata
1162,sich versammeln::V,алтӏушун,kokoontua
1163,spielen::V,къугъун,pelata
1164,spielen::V,къугъун,leikkiä
1165,singen::V,лугьун,laulaa
1166,singen::V,мани лугьун,laulaa
1167,tanzen::V,кьуьл авун,tanssia
1168,sich trennen::V,къакъатун,erota
1169,verlassen::V,гъил къачун,jättää
1170,retten::V,къутармишун,pelastaa
1171,bewachen::V,хуьн,vartioida
1172,schützen::V,хуьн,suojella
1173,verteidigen::V,хуьн,puolustaa
1174,sich schlagen::V,кукӏун,tapella
1175,schießen::V,акъатун,ampua
1176,siegen::V,гъалиб хьун,voittaa
1177,ärgern::V,хъел гъун,ärsyttää
1178,ärgern::V,хъел кутун,ärsyttää
1179,schlagen::V,ягъун,lyödä
1180,schlagen::V,галукьарун,lyödä
1181,treten::V,кьуьл къекъягъун,potkaista
1182,treten::V,кьуьл эцягъун,potkaista
1183,stechen::V,акьадарун,pistää
1184,stoßen::V,эцягъун,sysätä
1185,stoßen::V,эцягъун,työntää
1186,stehlen::V,чуьнуьхун,varastaa
1187,stören::V,хкуьрун,häiritä
1188,belästigen::V,хкуьрун,häiritä
1189,belästigen::V,азият гун,häiritä
1190,verbergen::V,далдаламишун,kätkeä
1191,täuschen::V,алцурарун,harhauttaa
1192,täuschen::V,алцуррун,harhauttaa
1193,betrügen::V,алцурарун,pettää
1194,betrügen::V,алцурарун,petkuttaa
1195,betrügen::V,гьарамзадавал авун,pettää
1196,betrügen::V,гьарамзадавал авун,petkuttaa
1197,töten::V,яна кьин,tappaa
1198,wohnen::V,дуланмиш хьун,asua
1199,arbeiten::V,кӏвалахун,tehdä työtä
1200,arbeiten::V,кӏвалахун,työskennellä
1201,arbeiten::V,кӏвалах авун,tehdä työtä
1202,arbeiten::V,кӏвалах авун,työskennellä
1203,sammeln::V,кӏватӏун,koota
1204,sammeln::V,кӏватӏун,kerätä
1205,pflücken::V,атӏун,poimia
1206,jagen::V,гъуьрч авун,metsästää
1207,fischen::V,гъетер кьун,kalastaa
1208,fassen::V,кьун,pyydystää
1209,fassen::V,кьун,saalistaa
1210,hüten::V,чӏура хуьн,paimentaa
1211,treiben::V,гьалун,ajaa
1212,anbinden::V,акалун,kytkeä
1213,füttern::V,ем гун,ruokkia
1214,melken::V,ацун,lypsää
1215,hacken::V,куьткуьнун,hakata
1216,gießen::V,яд гун,kastella
1217,reifen::V,чурун,kypsyä
1218,reifen::V,агакьун,kypsyä
1219,zubereiten::V,гьазурун,valmistaa
1220,kochen::V,ругун,keittää
1221,backen::V,чурун,leipoa
1222,braten::V,чурун,paistaa
1223,umrühren::V,какадарун,hämmentää
1224,stricken::V,хурун,kutoa
1225,stricken::V,хурун,neuloa
1226,nähen::V,цун,ommella
1227,färben::V,шир ягъун,värjätä
1228,färben::V,шир ягъун,värittää
1229,reinigen::V,михьун,puhdistaa
1230,waschen::V,чуьхуьн,pestä
1231,abwischen::V,гуьцӏун,pyyhkiä
1232,spülen::V,экъуьрун,huuhtoa
1233,fegen::V,шуткун,pyyhkäistä
1234,kehren::V,кул алтадун,lakaista
1235,baden::V,эхъуьн,kylpeä
1236,sich waschen::V,жендек чуьхуьн,peseytyä
1237,ausziehen::V,хутӏунун,riisua
1238,ausziehen::V,галудун,riisua
1239,anziehen::V,алукӏун,pukea ylleen
1240,sich anziehen::V,алукӏун,pukeutua
1241,sich anziehen::V,парталар алукӏун,pukeutua
1242,kämmen::V,эвягъун,kammata
1243,schmücken::V,безетмишун,koristaa
1244,schmücken::V,безетмишун,kaunistaa
1245,schmücken::V,гуьрчегарун,koristaa
1246,schmücken::V,гуьрчегарун,kaunistaa
1247,sagen::V,лугьун,sanoa
1248,sprechen::V,рахун,puhua
1249,reden::V,рахун,keskustella
1250,sich unterhalten::V,ихтилат авун,jutella
1251,fragen::V,жузун,kysyä
1252,bitten::V,тӏалабун,pyytää
1253,erzählen::V,ахъаюн,kertoa
1254,mitteilen::V,хабар гун,ilmoittaa
1255,nennen::V,тӏвар гун,kutsua
1256,nennen::V,тӏвар гун,nimittää
1257,rufen::V,эверун,kutsua
1258,prahlen::V,яцӏу гафар авун,kerskailla
1259,übersetzen::V,таржума авун,kääntää
1260,übersetzen::V,гафладун,kääntää
1261,denken::V,фикир авун,miettiä
1262,denken::V,фикир авун,ajatella
1263,glauben::V,агъун,uskoa
1264,bemerken::V,фикир гун,huomata
1265,begreifen::V,гъавурда акьун,ymmärtää
1266,lernen::V,кӏелун,oppia
1267,wissen::V,чир хьун,tietää
1268,wissen::V,чирхьун,tietää
1269,sich erinnern an::V,рикӏел хуьн,muistaa
1270,vergessen::V,рикӏелай фин,unohtaa
1271,vergessen::V,рикӏелай алатун,unohtaa
1272,messen::V,алцумун,mitata
1273,zählen::V,гьисабун,laskea
1274,rechnen::V,гьисабун,laskea
1275,lesen::V,кӏелун,lukea
1276,malen::V,кхьин,maalata
1277,malen::V,шикилар чӏугун,maalata
1278,zeichnen::V,чӏугун,piirtää
1279,zeichnen::V,чӏугун,piirustaa
1280,schreiben::V,кхьин,kirjoittaa
1281,besitzen::V,иеси хьун,omistaa
1282,kaufen::V,къачун,ostaa
1283,kaufen::V,маса къачун,ostaa
1284,verkaufen::V,гун,myydä
1285,verkaufen::V,маса гун,myydä
1286,bezahlen::V,къимет гун,maksaa
1287,bezahlen::V,эвезда авун,maksaa
1288,bezahlen::V,гьакъи агакьрун,maksaa
1289,zahlen::V,къимет гун,maksaa
1290,zahlen::V,эвезда авун,maksaa
1291,zahlen::V,гьакъи агакьрун,maksaa
1292,beherrschen::V,иеси хьун,hallita
1293,ertragen::V,таб гун,kestää
1294,Oberschenkel::N,,reisi
1295,Strömung::N,,virtaus
1296,Moor::N,,räme
1297,Gedächtnis::N,,muisti
1298,Ski::N,,suksi
1299,Platte::N,,levy
1300,Leine::N,,talutushihna
1301,Geschäft::N,,liike
1302,dick[Gegenstand]::A,,paksu
1303,auf einmal::ADV,,yhdellä kertaa
1304,zurück::ADV,,takaisin
1305,wieder::ADV,,taas
1306,wieder::ADV,,jälleen
1307,wehen::V,,tuulla
1308,wehen::V,,puhaltaa
1309,rauchen::V,,savuta
1310,schaukeln::V,,kiikkua
1311,rühren::V,,liikuttaa
1312,scheinen::V,,tuntua
1313,zu sehen sein::V,,näkyä
1314,vernehmen::V,,kuulla
1315,wenden::V,,kääntää
1316,binden::V,,sitoa
1317,lassen::V,,antaa
1318,erkennen::V,,tunnistaa
1319,verstehen::V,,ymmärtää
