,Concept_ID,hi,pt
778,Schmerz::N,पीड़ा,dor
779,Wunde::N,घाव,chaga
780,Wunde::N,घाव,ferida
781,Wunde::N,ज़ख़्म,chaga
782,Wunde::N,ज़ख़्म,ferida
783,Fieber::N,ज्वर,febre
784,Fieber::N,बुख़ार,febre
785,Arznei::N,दवा,remédio
786,Arznei::N,औषाधि,remédio
787,Brücke::N,पुल,ponte
788,Brücke::N,सेतु,ponte
789,Brunnen::N,कुआँ,poço
790,Weide::N,चरागाह,pastagem
791,Pfad::N,पथ,senda
792,Pfad::N,पथ,trilho
793,Pfad::N,पगडंडी,senda
794,Pfad::N,पगडंडी,trilho
795,Weg::N,मार्ग,caminho
796,Straße::N,राह,via
797,Straße::N,राह,estrada
798,Straße::N,रास्ता,via
799,Straße::N,रास्ता,estrada
800,Dorf::N,गाँव,aldeia
801,Dorf::N,ग्राम,aldeia
802,Stadt::N,शहर,cidade
803,Brief::N,ख़त,carta
804,Brief::N,पत्र,carta
805,Brief::N,चिट्ठी,carta
806,Buch::N,किताब,livro
807,Buch::N,पुस्तक,livro
808,Buchstabe::N,अक्षर,letra
809,Zeitung::N,अख़बार,jornal
810,Zeitung::N,समाचार-पत्र,jornal
811,Leben::N,जीवन,vida
812,Leben::N,ज़िंदगी,vida
813,Tod::N,मौत,morte
814,Tod::N,मृत्यु,morte
815,Grab::N,क़ब्र,túmulo
816,Grab::N,क़ब्र,sepultura
817,Kirche::N,चर्च,igreja
818,Kirche::N,गिरजा,igreja
819,Sünde::N,पाप,pecado
820,Sünde::N,गुनाह,pecado
821,Gott::N,देव,deus
822,Gott::N,ईश्वर,deus
823,Arbeiter::N,मज़दूर,operário
824,Arbeiter::N,मज़दूर,trabalhador
825,Chef::N,अध्यक्ष,chefe
826,Chef::N,अध्यक्ष,patrão
827,Meister::N,शिल्पज्ञ,mestre
828,Arzt::N,वैद्य,médico
829,Arzt::N,डॉक्टर,médico
830,Arzt::N,चिकित्सक,médico
831,Lehrer::N,शिक्षक,professor
832,Lehrer::N,अध्यापक,professor
833,Geld::N,धन,dinheiro
834,Geld::N,पैसा,dinheiro
835,Geschäft::N,सौदा,negócio
836,Geschäft::N,व्यापार,negócio
837,Laden::N,दुकान,loja
838,Preis::N,दाम,preço
839,Preis::N,मूल्य,preço
840,Ware::N,माल,mercadoria
841,Ware::N,पण्य,mercadoria
842,Nutzen::N,लाभ,proveito
843,Nutzen::N,फ़ायदा,proveito
844,Reichtum::N,धन,riqueza
845,Reichtum::N,दौलत,riqueza
846,Welt::N,विश्व,mundo
847,Welt::N,दुनिया,mundo
848,Land::N,देश,país
849,Land::N,मुल्क,país
850,Staat::N,राज्य,Estado
851,Staat::N,राष्ट्र,Estado
852,König::N,राजा,rei
853,König::N,बादशाह,rei
854,Macht::N,शासन,poder
855,Macht::N,शासन,potência
856,Macht::N,सत्ता,poder
857,Macht::N,सत्ता,potência
858,Grenze::N,सरहद,fronteira
859,Krieg::N,जंग,guerra
860,Krieg::N,युद्ध,guerra
861,Feind::N,शत्रु,inimigo
862,Feind::N,दुश्मन,inimigo
863,Gewalt::N,हिंसा,violência
864,Kampf::N,लड़ाई,luta
865,Kampf::N,लड़ाई,combate
866,Kampf::N,संघर्ष,luta
867,Kampf::N,संघर्ष,combate
868,Bogen[Waffe]::N,कमान,arco
869,Pfeil::N,बान,seta
870,Pfeil::N,बान,flecha
871,Gewehr::N,बंदूक़,espingarda
872,Fehler::N,भूल,erro
873,Fehler::N,भूल,falha
874,Fehler::N,ग़लती,erro
875,Fehler::N,ग़लती,falha
876,Lüge::N,झूठ,mentira
877,Lüge::N,असत्य,mentira
878,Schaden::N,हानि,dano
879,Schaden::N,हानि,estrago
880,Schaden::N,नुक़सान,dano
881,Schaden::N,नुक़सान,estrago
882,Unglück::N,मुसीबत,desgraça
883,Unglück::N,विपात्ति,desgraça
884,Schuld::N,दोष,culpa
885,Schuld::N,क़सूर,culpa
886,Alter::N,आयु,idade
887,Alter::N,उम्र,idade
888,Schluss::N,अंत,fim
889,Schluss::N,समाप्ति,fim
890,Zeit::N,काल,tempo
891,Zeit::N,वक़्त,tempo
892,Tag::N,दिन,dia
893,Tag::N,रोज़,dia
894,Morgen::N,सुबह,manhã
895,Mittag::N,दोपहर,meio-dia
896,Mittag::N,मध्याह्न,meio-dia
897,Abend::N,शाम,noite
898,Abend::N,शाम,tardinha
899,Abend::N,संध्या,noite
900,Abend::N,संध्या,tardinha
901,Nacht::N,रात,noite
902,Nacht::N,रात्रि,noite
903,Woche::N,हफ़्ता,semana
904,Monat::N,मास,mês
905,Monat::N,महीना,mês
906,Jahr::N,बरस,ano
907,Jahr::N,वर्ष,ano
908,Frühling::N,वसंत,primavera
909,Sommer::N,गरमी,verão
910,Sommer::N,ग्रीष्म,verão
911,Herbst::N,शरत्,outono
912,Herbst::N,पतझड़,outono
913,Winter::N,जाड़ा,inverno
914,Winter::N,सर्दियाँ,inverno
915,Januar::N,जनवरी,Janeiro
916,Februar::N,फ़रवरी,Fevereiro
917,März::N,मार्च,Março
918,April::N,अप्रैल,Abril
919,Mai::N,मई,Maio
920,Juni::N,जून,Junho
921,Juli::N,जुलाई,Julho
922,August::N,अगस्त,Agosto
923,September::N,सितंबर,Setembro
924,Oktober::N,अक्तूबर,Outubro
925,November::N,नवंबर,Novembro
926,Dezember::N,दिसंबर,Dezembro
927,Montag::N,पीर,segunda-feira
928,Montag::N,सोमवार,segunda-feira
929,Dienstag::N,मंगलवार,terça-feira
930,Mittwoch::N,बुधवार,quarta-feira
931,Donnerstag::N,गुरुवार,quinta-feira
932,Donnerstag::N,बृहस्पतिवार,quinta-feira
933,Freitag::N,शुक्रवार,sexta-feira
934,Samstag::N,सनीचर,sábado
935,Samstag::N,शनिवार,sábado
936,Sonntag::N,इतवार,domingo
937,Sonntag::N,रविवार,domingo
938,groß::A,बड़ा,grande
939,klein::A,कम,pequeno
940,klein::A,छोटा,pequeno
941,lang::A,लंबा,comprido
942,lang::A,दीर्घ,comprido
943,kurz::A,लधु,curto
944,kurz::A,छोटा,curto
945,breit::A,चौड़ा,largo
946,schmal::A,तंग,estreito
947,schmal::A,सँकरा,estreito
948,dicht::A,सघन,denso
949,dick[Gegenstand]::A,मोटा,grosso
950,dünn::A,महीन,delgado
951,dünn::A,बारीक,delgado
952,fein::A,कोमल,fino
953,fein::A,कोमल,subtil
954,fein::A,सूक्ष्म,fino
955,fein::A,सूक्ष्म,subtil
956,fest::A,दृढ़,firme
957,fest::A,दृढ़,sólido
958,fest::A,मज़बूत,firme
959,fest::A,मज़बूत,sólido
960,flach::A,चपटा,plano
961,glatt::A,चौरस,liso
962,glatt::A,चिकना,liso
963,hart::A,कठोर,duro
964,hart::A,सख़्त,duro
965,weich::A,नरम,mole
966,weich::A,मुलायम,mole
967,rund::A,गोल,redondo
968,rund::A,वर्तुल,redondo
969,spitz::A,नुकीला,agudo
970,scharf::A,पैना,afiado
971,stumpf::A,भोथरा,rombo
972,schwer::A,भारी,pesado
973,schwer::A,वज़नी,pesado
974,schön::A,सुंदर,belo
975,schön::A,सुंदर,bonito
976,heiß::A,उष्ण,quente
977,warm::A,गरम,quente
978,kalt::A,सर्द,frio
979,kühl::A,ठंडा,fresco
980,frisch::A,तर,fresco
981,frisch::A,ताज़ा,fresco
982,feucht::A,नम,húmido
983,feucht::A,भीगा,húmido
984,nass::A,गीला,molhado
985,trocken::A,सूखा,seco
986,trocken::A,ख़ुश्क,seco
987,voll::A,भरा,cheio
988,voll::A,पूरा,cheio
989,leer::A,ख़ाली,vazio
990,offen::A,खुला,aberto
991,geschlossen::A,बंद,fechado
992,sauber::A,साफ़,limpo
993,sauber::A,सुथरा,limpo
994,schmutzig::A,गंदा,sujo
995,roh::A,कच्चा,cru
996,reif::A,पक्व,maduro
997,reif::A,पक्का,maduro
998,lecker::A,मज़ेदार,delicioso
999,lecker::A,स्वादिष्ट,delicioso
1000,süß::A,मीठा,doce
1001,bitter::A,कटु,amargo
1002,bitter::A,कड़वा,amargo
1003,sauer::A,खट्टा,azedo
1004,hell::A,रोशन,claro
1005,dunkel::A,अँधेरा,escuro
1006,dunkel::A,अँधेरा,sombrio
1007,schwarz::A,काला,preto
1008,schwarz::A,स्याह,preto
1009,weiß::A,सफ़ेद,branco
1010,rot::A,लाल,vermelho
1011,rot::A,सुर्ख़,vermelho
1012,gelb::A,पीला,amarelo
1013,gelb::A,ज़र्द,amarelo
1014,blau::A,नीला,azul
1015,blau::A,आसमानी,azul
1016,grün::A,हरा,verde
1017,grau::A,धूसर,cinzento
1018,bunt::A,रंगीन,colorido
1019,bunt::A,बहुरंगा,colorido
1020,billig::A,सस्ता,barato
1021,teuer::A,महँगा,caro
1022,wertvoll::A,क़ीमती,valioso
1023,wertvoll::A,क़ीमती,precioso
1024,wertvoll::A,मूल्यवान्,valioso
1025,wertvoll::A,मूल्यवान्,precioso
1026,blind::A,अंधा,cego
1027,taub::A,बहरा,surdo
1028,kräftig::A,ताक़तवर,forte
1029,kräftig::A,ताक़तवर,poderoso
1030,kräftig::A,शक्तिशाली,forte
1031,kräftig::A,शक्तिशाली,poderoso
1032,stark::A,प्रबल,forte
1033,stark::A,प्रबल,robusto
1034,stark::A,बलवान्,forte
1035,stark::A,बलवान्,robusto
1036,schwach::A,कमज़ोर,débil
1037,fett::A,मोटा,gordo
1038,fett::A,मांसल,gordo
1039,schlank::A,पतला,esbelto
1040,schlank::A,छरहरा,esbelto
1041,hübsch::A,सुंदर,giro
1042,hübsch::A,सुंदर,bonito
1043,hübsch::A,ख़ूबसूरत,giro
1044,hübsch::A,ख़ूबसूरत,bonito
1045,böse::A,पापी,mau
1046,böse::A,दुष्ट,mau
1047,dumm::A,मूर्ख,parvo
1048,dumm::A,मूर्ख,estúpido
1049,dumm::A,बुद्धू,parvo
1050,dumm::A,बुद्धू,estúpido
1051,faul::A,आलसी,preguiçoso
1052,faul::A,सुस्त,preguiçoso
1053,fleißig::A,मेहनती,aplicado
1054,fleißig::A,मेहनती,diligente
1055,fleißig::A,परिश्रमी,aplicado
1056,fleißig::A,परिश्रमी,diligente
1057,geizig::A,कृपण,avarento
1058,geizig::A,कंजूस,avarento
1059,klug::A,समझदार,prudente
1060,klug::A,समझदार,inteligente
1061,klug::A,होशियार,prudente
1062,klug::A,होशियार,inteligente
1063,klug::A,अक़्लमंद,prudente
1064,klug::A,अक़्लमंद,inteligente
1065,geschickt::A,किशल,hábil
1066,lieb::A,प्रिय,caro
1067,lieb::A,प्रिय,querido
1068,lieb::A,प्यारा,caro
1069,lieb::A,प्यारा,querido
1070,lustig::A,हँसमुख,alegre
1071,lustig::A,ख़ुशदिल,alegre
1072,sanft::A,नम्र,suave
1073,sanft::A,नम्र,brando
1074,hungrig::A,भूखा,faminto
1075,krank::A,बीमार,doente
1076,krank::A,बीमार,enfermo
1077,krank::A,अस्वस्थ,doente
1078,krank::A,अस्वस्थ,enfermo
1079,nackt::A,नग्न,nu
1080,nackt::A,नग्न,despido
1081,traurig::A,उदास,triste
1082,traurig::A,रंजीदा,triste
1083,lebendig::A,जीता,vivo
1084,lebendig::A,ज़िंदा,vivo
1085,gut::A,अच्छा,bom
1086,schlecht::A,बुरा,mau
1087,schlecht::A,बुरा,ruim
1088,schlecht::A,ख़राब,mau
1089,schlecht::A,ख़राब,ruim
1090,richtig::A,ठीक,justo
1091,richtig::A,ठीक,correcto
1092,schlimm::A,बुरा,mau
1093,schlimm::A,बुरा,grave
1094,schlimm::A,अप्रिय,mau
1095,schlimm::A,अप्रिय,grave
1096,wahr::A,सच,verdadeiro
1097,alt::A,पुराना,velho
1098,alt::A,पुराना,antigo
1099,neu::A,नया,novo
1100,ehemalig::A,भूतपूर्व,antigo
1101,alt[Lebewesen]::A,बूढ़ा,velho
1102,alt[Lebewesen]::A,वृद्ध,velho
1103,jung::A,जवान,jovem
1104,arm::A,ग़रीब,pobre
1105,reich::A,धनी,rico
1106,reich::A,अमीर,rico
1107,bekannt::A,मालूम,conhecido
1108,berühmt::A,मशहूर,famoso
1109,berühmt::A,मशहूर,célebre
1110,berühmt::A,प्रसिद्ध,famoso
1111,berühmt::A,प्रसिद्ध,célebre
1112,fremd::A,विदेशी,alheio
1113,fremd::A,विदेशी,estranho
1114,fremd::A,अपरिचित,alheio
1115,fremd::A,अपरिचित,estranho
1116,verschieden::A,अलग,diverso
1117,verschieden::A,अलग,diferente
1118,verschieden::A,भिन्न,diverso
1119,verschieden::A,भिन्न,diferente
1120,nah::A,नज़दीकी,próximo
1121,fern::A,दूर,remoto
1122,fern::A,दूर,distante
1123,fern::A,दूरस्थ,remoto
1124,fern::A,दूरस्थ,distante
1125,linker::A,बायाँ,esquerdo
1126,rechter::A,दायाँ,direito
1127,rechter::A,दाहिना,direito
1128,anderer::A,अन्य,outro
1129,anderer::A,दूसरा,outro
1130,erster::A,पहला,primeiro
1131,erster::A,प्रथम,primeiro
1132,zweiter::A,दूसरा,segundo
1133,zweiter::A,द्वितीय,segundo
1134,dritter::A,तीसरा,terceiro
1135,letzter::A,अंतिम,final
1136,letzter::A,अंतिम,último
1137,letzter::A,आख़िरी,final
1138,letzter::A,आख़िरी,último
1139,allein::ADV,तनहा,só
1140,allein::ADV,अकेले,só
1141,auf einmal::ADV,वक़्त में,de vez
1142,zusammen::ADV,एक साथ,juntos
1143,zusammen::ADV,साथ साथ,juntos
1144,lange::ADV,देर तक,muito tempo
1145,plötzlich::ADV,सहसा,de repente
1146,plötzlich::ADV,अचानक,de repente
1147,sofort::ADV,तुरंत,imediatamente
1148,später::ADV,बाद को,mais tarde
1149,später::ADV,बाद में,mais tarde
1150,jetzt::ADV,अब,agora
1151,jetzt::ADV,अभी,agora
1152,heute::ADV,आज,hoje
1153,morgen::ADV,कल,amanhã
1154,bald::ADV,जल्दी,logo
1155,bald::ADV,जल्दी,breve
1156,dann::ADV,तब,então
1157,dann::ADV,तब,depois
1158,gestern::ADV,कल,ontem
1159,einst::ADV,एक दिन,antigamente
1160,einst::ADV,पहले कभी,antigamente
1161,damals::ADV,उस समय,então
1162,damals::ADV,उन दिनों,então
1163,danach::ADV,इसके बाद,logo
1164,danach::ADV,इसके बाद,depois
1165,danach::ADV,इसके पश्चात्,logo
1166,danach::ADV,इसके पश्चात्,depois
1167,vorher::ADV,पहले,antes
1168,vorher::ADV,पेशतर,antes
1169,zuerst::ADV,पहले,primeiro
1170,einmal::ADV,एक बार,uma vez
1171,einmal::ADV,एक दफ़ा,uma vez
1172,manchmal::ADV,कभी कभी,às vezes
1173,oft::ADV,अक्सर,muitas vezes
1174,immer::ADV,सदा,sempre
1175,immer::ADV,हमेशा,sempre
1176,niemals::ADV,कभी नहीं,nunca
1177,niemals::ADV,कदापि नहीं,nunca
1178,hier::ADV,इधर,cá
1179,hier::ADV,इधर,aqui
1180,hier::ADV,यहाँ,cá
1181,hier::ADV,यहाँ,aqui
1182,hierhin::ADV,इधर को,para cá
1183,hierhin::ADV,यहाँ को,para cá
1184,von hier::ADV,यहाँ से,daqui
1185,dort::ADV,उधर,lá
1186,dort::ADV,उधर,ali
1187,dort::ADV,वहाँ,lá
1188,dort::ADV,वहाँ,ali
1189,dorthin::ADV,उधर को,lá
1190,dorthin::ADV,उधर को,para lá
1191,dorthin::ADV,वहाँ को,lá
1192,dorthin::ADV,वहाँ को,para lá
1193,geradeaus::ADV,सीधे,em frente
1194,vorwärts::ADV,आगे,avante
1195,vorwärts::ADV,आगे को,avante
1196,rückwärts::ADV,पीछे को,para trás
1197,zurück::ADV,वापस,atrás
1198,unten::ADV,नीचे,debaixo
1199,unten::ADV,नीचे,em baixo
1200,hinab::ADV,नीचे को,para baixo
1201,oben::ADV,ऊपर,em cima
1202,hinauf::ADV,ऊपर को,para cima
1203,überall::ADV,हर जगह,em toda parte
1204,überall::ADV,हर स्थान,em toda parte
1205,nicht::ADV,न,não
1206,nicht::ADV,नहीं,não
1207,ein wenig::ADV,कुछ,um pouco
1208,ein wenig::ADV,कुछ,um bocado
1209,ein wenig::ADV,ज़रा,um pouco
1210,ein wenig::ADV,ज़रा,um bocado
1211,ein wenig::ADV,थोड़ा,um pouco
1212,ein wenig::ADV,थोड़ा,um bocado
1213,kaum::ADV,लगभग नहीं,apenas
1214,kaum::ADV,बराबर नहीं,apenas
1215,sehr::ADV,बहुत,muito
1216,so::ADV,ऐसा,tão
1217,so::ADV,ऐसा,assim
1218,noch::ADV,अभी तक,ainda
1219,nur::ADV,केवल,só
1220,nur::ADV,केवल,apenas
1221,nur::ADV,केवल,somente
1222,nur::ADV,सिर्फ़,só
1223,nur::ADV,सिर्फ़,apenas
1224,nur::ADV,सिर्फ़,somente
1225,schon::ADV,चुकना,já
1226,wieder::ADV,फिर,outra vez
1227,wieder::ADV,दुबारा,outra vez
1228,vergebens::ADV,व्यर्थ,em vão
1229,vor::PRP,के आगे,diante de
1230,vor::PRP,के सामने,diante de
1231,hinter::PRP,के पीछे,atrás de
1232,unter::PRP,के तले,sob
1233,unter::PRP,के तले,debaixo de
1234,unter::PRP,के नीचे,sob
1235,unter::PRP,के नीचे,debaixo de
1236,durch::PRP,के पार,por
1237,durch::PRP,के पार,através de
1238,neben::PRP,के पास,junto de
1239,neben::PRP,के पास,ao lado de
1240,neben::PRP,की बग़ल में,junto de
1241,neben::PRP,की बग़ल में,ao lado de
1242,zwischen::PRP,के बीच,entre
1243,wegen::PRP,के कारण,por
1244,wegen::PRP,के कारण,por causa de
1245,wegen::PRP,की वजह से,por
1246,wegen::PRP,की वजह से,por causa de
1247,dies::PRN,यह,isto
1248,das::PRN,वह,isso
1249,das::PRN,वह,aquilo
1250,alles::PRN,सब,todo
1251,alles::PRN,सब कुछ,todo
1252,ich::PRN,मैं,eu
1253,du::PRN,तू,tu
1254,er::PRN,यह,ele
1255,wir::PRN,हम,nós
1256,ihr::PRN,तुम,vós
1257,ihr::PRN,तुम,vocês
1258,sie::PRN,ये,eles
1259,was::FPRN,क्या,quê
1260,wer::FPRN,कौन,quem
1261,wo::FADV,किधर,onde
1262,wohin::FADV,किधर,aonde
1263,wohin::FADV,किधर,para onde
1264,wie::FADV,कैसे,como
1265,warum::FADV,क्यों,porquê
1266,warum::FADV,क्यों,por que
1267,wieviel::FNUM,कितना,quanto
1268,eins::NUM,एक,um
1269,zwei::NUM,दो,dois
1270,drei::NUM,तीन,três
1271,vier::NUM,चार,quatro
1272,fünf::NUM,पाँच,cinco
1273,sechs::NUM,छह,seis
1274,sieben::NUM,सात,sete
1275,acht::NUM,आठ,oito
1276,neun::NUM,नौ,nove
1277,zehn::NUM,दस,dez
1278,elf::NUM,ग्यारह,onze
1279,zwölf::NUM,बारह,doze
1280,zwanzig::NUM,बीस,vinte
1281,dreißig::NUM,तीस,trinta
1282,vierzig::NUM,चालीस,quarenta
1283,fünfzig::NUM,पचास,cinquenta
1284,sechzig::NUM,साठ,sessenta
1285,siebzig::NUM,सत्तर,setenta
1286,achtzig::NUM,अस्सी,oitenta
1287,neunzig::NUM,नव्वे,noventa
1288,hundert::NUM,सौ,cem
1289,hundert::NUM,सौ,cento
1290,tausend::NUM,हज़ार,mil
1291,und::CNJ,और,e
1292,oder::CNJ,या,ou
1293,stehen::V,खड़ा होना,estar em pé
1294,sitzen::V,बैठना,estar sentado
1295,liegen::V,लेटना,jazer
1296,liegen::V,लेटना,estar deitado
1297,hängen::V,लटकना,pender
1298,hängen::V,लटकना,estar pendurado
1299,werden::V,बनना,tornar-se
1300,passieren::V,होना,acontecer
1301,beginnen::V,आरंभ होना,começar
1302,beginnen::V,प्रारंभ होना,começar
1303,enden::V,अंत होना,acabar
1304,enden::V,अंत होना,terminar
1305,enden::V,ख़तम होना,acabar
1306,enden::V,ख़तम होना,terminar
1307,wechseln::V,बदलना,variar
1308,wechseln::V,बदलना,alternar
1309,aufgehen[Sonne]::V,चढ़ना,nascer
1310,aufgehen[Sonne]::V,उदित होना,nascer
1311,untergehen[Sonne]::V,अस्त हो जाना,pôr-se
1312,scheinen[Sonne]::V,रोशनी देना,brilhar
1313,donnern::V,गरजना,trovejar
1314,wehen::V,चलना,soprar
1315,strömen::V,बहना,correr
1316,strömen::V,प्रवाहित होना,correr
1317,fließen::V,बहना,fluir
1318,fließen::V,प्रवाहित होना,fluir
1319,sich drehen::V,घूमना,girar
1320,schwanken::V,हिलना,oscilar
1321,schwingen::V,हिलना,vibrar
1322,fallen::V,गिरना,cair
1323,brennen::V,जलना,arder
1324,rauchen::V,धुआँ उड़ाना,fumegar
1325,regnen::V,बरसना,chover
1326,gefrieren::V,जमना,gelar
1327,gefrieren::V,जमना,congelar
1328,tauen::V,गलना,derreter
1329,tauen::V,गलना,descongelar
1330,tauen::V,पिघलना,derreter
1331,tauen::V,पिघलना,descongelar
1332,schmelzen::V,गलना,fundir-se
1333,schmelzen::V,पिघलना,fundir-se
1334,trocknen::V,सूखना,secar
1335,sieden::V,उबलना,ferver
1336,faulen::V,गलना,estragar-se
1337,faulen::V,सड़ना,estragar-se
1338,verfaulen::V,गलना,apodrecer
1339,verfaulen::V,सड़ना,apodrecer
1340,reißen::V,फटना,romper-se
1341,versinken::V,डूबना,afundar-se
1342,vergehen::V,बीतना,passar
1343,vergehen::V,गुज़रना,passar
1344,erscheinen::V,दिखाई देना,aparecer
1345,verschwinden::V,ग़ायब होना,desaparecer
1346,sinken::V,घटना,descer
1347,sinken::V,उतरना,descer
1348,abnehmen::V,घटना,diminuir
1349,abnehmen::V,घटना,decrescer
1350,zunehmen::V,बढ़ना,crescer
1351,zunehmen::V,बढ़ना,aumentar
1352,steigen::V,बढ़ना,subir
1353,wachsen::V,उगना,crescer
1354,glänzen::V,चमकना,brilhar
1355,funkeln::V,जगमगाना,cintilar
1356,funkeln::V,टिमटिमाना,cintilar
1357,lärmen::V,शोर मचाना,fazer barulho
1358,läuten::V,बजना,chocalhar
1359,klingeln::V,बजना,tocar
1360,klirren::V,झनझनाना,tinir
1361,brausen::V,साँय-साँय करना,bramar
1362,rauschen::V,सरसराना,murmurar
1363,rauschen::V,सरसराना,rumorejar
1364,klingen::V,बजना,soar
1365,bellen::V,भौंकना,ladrar
1366,heulen::V,गुर्राना,uivar
1367,blasen::V,फूँकना,soprar
1368,pfeifen::V,सीटी देना,assobiar
1369,schreien::V,चिल्लाना,gritar
1370,stöhnen::V,कराहना,gemer
1371,stöhnen::V,आहें भरना,gemer
1372,zittern::V,काँपना,tremer
1373,leben::V,जीना,viver
1374,geboren werden::V,पैदा होना,nascer
1375,atmen::V,साँस लेना,respirar
1376,trinken::V,पीना,beber
1377,essen::V,खाना,comer
1378,schlucken::V,निगलना,engolir
1379,müde werden::V,थकना,cansar-se
1380,müde werden::V,उकताना,cansar-se
1381,einschlafen::V,सो जाना,adormecer
1382,schlafen::V,सोना,dormir
1383,aufwachen::V,जागना,acordar
1384,aufstehen::V,उठना,levantar-se
1385,sich erholen::V,सुस्ताना,descansar
1386,sich erholen::V,आराम करना,descansar
1387,krank werden::V,बीमार पड़ना,adoecer
1388,krank werden::V,बीमार पड़ना,ficar doente
1389,krank sein::V,बीमार होना,estar doente
1390,schmerzen::V,दुखना,doer
1391,schmerzen::V,दर्द करना,doer
1392,husten::V,खाँसना,tossir
1393,genesen::V,ठीक हो जाना,convalescer
1394,genesen::V,स्वस्थ हो जाना,convalescer
1395,sterben::V,मरना,morrer
1396,umkommen::V,मरना,perecer
1397,sich bewegen::V,चलना,mover-se
1398,sich bewegen::V,हिलना,mover-se
1399,sich rühren::V,हिलना,mexer-se
1400,sich erheben::V,उठना,levantar-se
1401,sich setzen::V,बैठना,sentar-se
1402,hinfallen::V,गिरना,cair
1403,laufen::V,चलना,andar
1404,laufen::V,चलना,caminhar
1405,schreiten::V,क़दम जाना,andar
1406,schreiten::V,क़दम जाना,caminhar
1407,spazierengehen::V,सैर करना,passear
1408,eilen::V,तेज़ी से जाना,apressar-se
1409,eilen::V,शीघ्रता से चलना,apressar-se
1410,sich beeilen::V,जल्दी करना,apressar-se
1411,sich beeilen::V,जल्दी करना,despachar-se
1412,sich beeilen::V,शीघ्रता करना,apressar-se
1413,sich beeilen::V,शीघ्रता करना,despachar-se
1414,sausen::V,बड़ी तेज़ी से चलना,correr
1415,rennen::V,भागना,correr
1416,rennen::V,दौड़ना,correr
1417,springen::V,उछलना,saltar
1418,klettern::V,चढ़ना,trepar
1419,schaukeln::V,झूलना,baloiçar
1420,kriechen::V,रेंगना,rastejar
1421,kriechen::V,रेंगना,arrastar-se
1422,schwimmen::V,तैरना,nadar
1423,tauchen::V,डूबना,mergulhar
1424,rudern::V,खेना,remar
1425,rudern::V,चप्पू चलाना,remar
1426,fahren::V,चलना,ir
1427,fahren::V,यात्रा करना,ir
1428,fliegen::V,उड़ना,voar
1429,gehen::V,जाना,ir
1430,gehen::V,जाना,andar
1431,weggehen::V,चला जाना,partir
1432,weggehen::V,चला जाना,ir-se embora
1433,weggehen::V,बाहर जाना,partir
1434,weggehen::V,बाहर जाना,ir-se embora
1435,abfahren::V,छूटना,sair
1436,abfahren::V,छूटना,partir
1437,abfahren::V,रवाना होना,sair
1438,abfahren::V,रवाना होना,partir
1439,anhalten::V,रुकना,parar
1440,anhalten::V,खड़ा होना,parar
1441,hineingehen::V,घुसना,entrar
1442,hineingehen::V,अंदर जाना,entrar
1443,eintreten::V,प्रवेश करना,entrar
1444,kommen::V,आना,vir
1445,ankommen::V,पहुँचना,chegar
1446,zurückkommen::V,लौटना,voltar
1447,zurückkommen::V,लौटना,regressar
1448,zurückkommen::V,वापस आना,voltar
1449,zurückkommen::V,वापस आना,regressar
1450,bleiben::V,रहना,ficar
1451,bleiben::V,रहना,permanecer
1452,bleiben::V,रुकना,ficar
1453,bleiben::V,रुकना,permanecer
1454,warten::V,इंतज़ार करना,esperar
1455,erwarten::V,प्रतीक्षा करना,esperar
1456,erwarten::V,प्रतीक्षा करना,aguardar
1457,suchen::V,ढूँढ़ना,buscar
1458,suchen::V,ढूँढ़ना,procurar
1459,finden::V,पाना,achar
1460,finden::V,पाना,encontrar
1461,finden::V,ढूँढ़ निकालना,achar
1462,finden::V,ढूँढ़ निकालना,encontrar
1463,versuchen::V,कोशिश करना,tentar
1464,vorbereiten::V,तैयार करना,preparar
1465,lieben::V,प्यार करना,amar
1466,lieben::V,प्यार करना,querer
1467,mögen::V,पसंद होना,gostar de
1468,lachen::V,हँसना,rir
1469,lachen::V,हँसना,rir-se
1470,rühren::V,छूना,comover
1471,weinen::V,रोना,chorar
1472,schimpfen::V,गाली देना,ralhar
1473,sich ärgern::V,चिढ़ना,zangar-se
1474,sich ärgern::V,नाराज़ होना,zangar-se
1475,sich fürchten::V,डरना,ter medo de
1476,sich fürchten::V,डरना,ter receio de
1477,sich fürchten::V,भय खाना,ter medo de
1478,sich fürchten::V,भय खाना,ter receio de
1479,fürchten::V,डरना से,temer
1480,fürchten::V,डरना से,recear
1481,fürchten::V,भय खाना से,temer
1482,fürchten::V,भय खाना से,recear
1483,fliehen::V,भागना,fugir
1484,flüchten::V,निकल भागना,refugiar-se
1485,sehen::V,देखना,ver
1486,anschauen::V,देखना,olhar
1487,ansehen::V,दृष्टि डालना पर,mirar
1488,hören::V,सुनना,ouvir
1489,zuhören::V,सुनना,escutar
1490,probieren::V,चखना,provar
1491,probieren::V,चखना,saborear
1492,riechen::V,सूँघना,cheirar
1493,fühlen::V,महसूस करना,sentir
1494,scheinen::V,लगना,parecer
1495,zu sehen sein::V,दिखाई देना,estar à vista
1496,vernehmen::V,सुनना,ouvir
1497,frieren::V,ठंड लगना,ter frio
1498,frieren::V,सर्दी लगना,ter frio
1499,tun::V,करना,fazer
1500,können::V,सकना,saber
1501,können::V,जानना,saber
1502,wollen::V,चाहना,querer
