,Concept_ID,lv,fa
1542,hübsch::A,лӧсьыд,قشنگ
1543,hübsch::A,лӧсьыд,خوشگل
1544,hübsch::A,glīts,قشنگ
1545,hübsch::A,glīts,خوشگل
1546,böse::A,лёк,بد
1547,böse::A,ļauns,بد
1548,böse::A,negants,بد
1549,dumm::A,йӧй,احمق
1550,dumm::A,вежӧртӧм,احمق
1551,dumm::A,stulbs,احمق
1552,dumm::A,muļķīgs,احمق
1553,faul::A,дыш,لش
1554,faul::A,дыш,تنبل
1555,faul::A,slinks,لش
1556,faul::A,slinks,تنبل
1557,fleißig::A,зільысь,زرنگ
1558,fleißig::A,čakls,زرنگ
1559,fleißig::A,cītīgs,زرنگ
1560,geizig::A,топыд,خسیس
1561,geizig::A,skops,خسیس
1562,geizig::A,sīksts,خسیس
1563,klug::A,юра,عاقل
1564,klug::A,юра,باهوش
1565,klug::A,вежӧра,عاقل
1566,klug::A,вежӧра,باهوش
1567,klug::A,gudrs,عاقل
1568,klug::A,gudrs,باهوش
1569,geschickt::A,кипода,ماهر
1570,geschickt::A,кужысь,ماهر
1571,geschickt::A,manīgs,ماهر
1572,lieb::A,муса,عزیز
1573,lieb::A,мича,عزیز
1574,lieb::A,лӧсьыд,عزیز
1575,lieb::A,mīļš,عزیز
1576,lustig::A,кыпыд,شاد
1577,lustig::A,кыпыд,خوشحال
1578,lustig::A,jautrs,شاد
1579,lustig::A,jautrs,خوشحال
1580,sanft::A,мелі,لطیف
1581,sanft::A,liegs,لطیف
1582,hungrig::A,тшыг,گرسنه
1583,hungrig::A,izsalcis,گرسنه
1584,krank::A,висьысь,مریض
1585,krank::A,висьысь,بیمار
1586,krank::A,slims,مریض
1587,krank::A,slims,بیمار
1588,nackt::A,пасьтӧм,لخت
1589,nackt::A,пасьтӧм,برهنه
1590,nackt::A,pliks,لخت
1591,nackt::A,pliks,برهنه
1592,traurig::A,гажтӧм,غمگین
1593,traurig::A,bēdīgs,غمگین
1594,traurig::A,skumīgs,غمگین
1595,lebendig::A,ловъя,زنده
1596,lebendig::A,dzīvs,زنده
1597,gut::A,бур,خوب
1598,gut::A,labs,خوب
1599,schlecht::A,лёк,بد
1600,schlecht::A,омӧль,بد
1601,schlecht::A,slikts,بد
1602,richtig::A,инӧд,درست
1603,richtig::A,riktīgs,درست
1604,schlimm::A,омӧль,وخيم
1605,schlimm::A,туйтӧм,وخيم
1606,schlimm::A,nelāgs,وخيم
1607,schlimm::A,nejauks,وخيم
1608,wahr::A,абу ылӧг,درست
1609,wahr::A,абу ылӧг,حقیقی
1610,wahr::A,īsts,درست
1611,wahr::A,īsts,حقیقی
1612,wahr::A,patiess,درست
1613,wahr::A,patiess,حقیقی
1614,alt::A,важ,کهنه
1615,alt::A,sens,کهنه
1616,alt::A,vęcs,کهنه
1617,neu::A,выль,نو
1618,neu::A,jauns,نو
1619,ehemalig::A,вӧвлӧм,قبلی
1620,ehemalig::A,bijušais,قبلی
1621,alt[Lebewesen]::A,пӧрысь,پیر
1622,alt[Lebewesen]::A,vecs,پیر
1623,jung::A,том,جوان
1624,jung::A,jauns,جوان
1625,arm::A,гӧль,فقیر
1626,arm::A,nabags,فقیر
1627,reich::A,озыр,پولدار
1628,reich::A,озыр,ثروتمند
1629,reich::A,bagāts,پولدار
1630,reich::A,bagāts,ثروتمند
1631,bekannt::A,тӧдса,آشنا
1632,bekannt::A,тӧдса,معلوم
1633,bekannt::A,zināms,آشنا
1634,bekannt::A,zināms,معلوم
1635,bekannt::A,pazīstams,آشنا
1636,bekannt::A,pazīstams,معلوم
1637,berühmt::A,нималан,مشهور
1638,berühmt::A,кывсян,مشهور
1639,berühmt::A,slavens,مشهور
1640,fremd::A,йӧз,خارجی
1641,fremd::A,йӧз,بیگانه
1642,fremd::A,svešs,خارجی
1643,fremd::A,svešs,بیگانه
1644,verschieden::A,абу ӧткодь,مختلف
1645,verschieden::A,абу ӧткодь,متفاوت
1646,verschieden::A,разнӧй,مختلف
1647,verschieden::A,разнӧй,متفاوت
1648,verschieden::A,dažāds,مختلف
1649,verschieden::A,dažāds,متفاوت
1650,nah::A,матыс,نزدیک
1651,nah::A,tuvs,نزدیک
1652,fern::A,ылі,دور
1653,fern::A,tāls,دور
1654,linker::A,шуйга,چپ
1655,linker::A,kreisais,چپ
1656,rechter::A,веськыд,راست
1657,rechter::A,labais,راست
1658,anderer::A,мукӧд,دیگر
1659,anderer::A,otrs,دیگر
1660,erster::A,медводдза,اول
1661,erster::A,pirmais,اول
1662,zweiter::A,мӧд,دوم
1663,zweiter::A,otrais,دوم
1664,dritter::A,коймӧд,سوم
1665,dritter::A,trešais,سوم
1666,letzter::A,бӧръя,آخر
1667,letzter::A,beidzamais,آخر
1668,allein::ADV,ӧтка,تنها
1669,allein::ADV,viens pats,تنها
1670,auf einmal::ADV,ӧтпырйӧ,همزمان
1671,auf einmal::ADV,reizē,همزمان
1672,zusammen::ADV,тшӧтш,باهم
1673,zusammen::ADV,kopā,باهم
1674,zusammen::ADV,vienviet,باهم
1675,lange::ADV,дыр,مدت‌ها
1676,lange::ADV,дыр,مدت زیادی
1677,lange::ADV,ilgi,مدت‌ها
1678,lange::ADV,ilgi,مدت زیادی
1679,plötzlich::ADV,друг,ناگهان
1680,plötzlich::ADV,pēkšņi,ناگهان
1681,sofort::ADV,дзик пыр,فوراً
1682,sofort::ADV,tūlīt,فوراً
1683,später::ADV,сэсся,بعدها
1684,später::ADV,vēlāk,بعدها
1685,jetzt::ADV,ӧні,حالا
1686,jetzt::ADV,ӧні,اکنون
1687,jetzt::ADV,tagad,حالا
1688,jetzt::ADV,tagad,اکنون
1689,heute::ADV,талун,امروز
1690,heute::ADV,šodien,امروز
1691,morgen::ADV,аски,فردا
1692,morgen::ADV,rīt,فردا
1693,bald::ADV,регыд,زود
1694,bald::ADV,регыд,بزودی
1695,bald::ADV,drīz,زود
1696,bald::ADV,drīz,بزودی
1697,dann::ADV,бӧрын,سپس
1698,dann::ADV,бӧрын,آنوقت
1699,dann::ADV,бӧрти,سپس
1700,dann::ADV,бӧрти,آنوقت
1701,dann::ADV,tad,سپس
1702,dann::ADV,tad,آنوقت
1703,gestern::ADV,тӧнлун,دیروز
1704,gestern::ADV,vakar,دیروز
1705,einst::ADV,ӧтчыд,وقتی
1706,einst::ADV,ӧтчыд,زمانی
1707,einst::ADV,ӧтпыр,وقتی
1708,einst::ADV,ӧтпыр,زمانی
1709,einst::ADV,citreiz,وقتی
1710,einst::ADV,citreiz,زمانی
1711,damals::ADV,сэки,آنوقت
1712,damals::ADV,сэки,آنزمان
1713,damals::ADV,toreiz,آنوقت
1714,damals::ADV,toreiz,آنزمان
1715,danach::ADV,сэсся,بعد
1716,danach::ADV,pēc tam,بعد
1717,vorher::ADV,войдӧр,قبلاً
1718,vorher::ADV,iepriekš,قبلاً
1719,vorher::ADV,pirms tam,قبلاً
1720,zuerst::ADV,войдӧр,اول
1721,zuerst::ADV,войдӧр,ابتداء
1722,zuerst::ADV,vis'pirms,اول
1723,zuerst::ADV,vis'pirms,ابتداء
1724,einmal::ADV,ӧтчыдысь,یکدفعه
1725,einmal::ADV,reiz,یکدفعه
1726,einmal::ADV,vienreiz,یکدفعه
1727,manchmal::ADV,корсюрӧ,گاهی
1728,manchmal::ADV,корсюрӧ,بعضی اوقات
1729,manchmal::ADV,dažkārt,گاهی
1730,manchmal::ADV,dažkārt,بعضی اوقات
1731,oft::ADV,тшӧкыда,اغلب
1732,oft::ADV,bieži,اغلب
1733,immer::ADV,век,همیشه
1734,immer::ADV,allaž,همیشه
1735,immer::ADV,vien'mēr,همیشه
1736,niemals::ADV,оз некор,هرگز
1737,niemals::ADV,nemūžam,هرگز
1738,hier::ADV,со,اینجا
1739,hier::ADV,тонӧ,اینجا
1740,hier::ADV,te,اینجا
1741,hier::ADV,šeit,اینجا
1742,hierhin::ADV,татчӧ,به اینجا
1743,hierhin::ADV,талань,به اینجا
1744,hierhin::ADV,šurp,به اینجا
1745,hierhin::ADV,uz šejieni,به اینجا
1746,von hier::ADV,тасянь,از اینجا
1747,von hier::ADV,no šejienes,از اینجا
1748,dort::ADV,сэні,آنجا
1749,dort::ADV,tur,آنجا
1750,dorthin::ADV,сэтчӧ,به آنجا
1751,dorthin::ADV,turp,به آنجا
1752,dorthin::ADV,uz turieni,به آنجا
1753,geradeaus::ADV,веськыда,راست
1754,geradeaus::ADV,taisni uz priekšu,راست
1755,vorwärts::ADV,водзӧ,جلو
1756,vorwärts::ADV,водзӧ,به پیش
1757,vorwärts::ADV,uz priekšu,جلو
1758,vorwärts::ADV,uz priekšu,به پیش
1759,rückwärts::ADV,бӧрӧ,عقب
1760,rückwärts::ADV,atmuguriski,عقب
1761,zurück::ADV,бӧр,پس
1762,zurück::ADV,бӧр,عقب
1763,zurück::ADV,бӧр,بالعکس
1764,zurück::ADV,atpakāļ,پس
1765,zurück::ADV,atpakāļ,عقب
1766,zurück::ADV,atpakāļ,بالعکس
1767,unten::ADV,улын,زیر
1768,unten::ADV,улын,پایین
1769,unten::ADV,уліын,زیر
1770,unten::ADV,уліын,پایین
1771,unten::ADV,lejā,زیر
1772,unten::ADV,lejā,پایین
1773,unten::ADV,apakšā,زیر
1774,unten::ADV,apakšā,پایین
1775,hinab::ADV,улӧ,به پایین
1776,hinab::ADV,увлан,به پایین
1777,hinab::ADV,uz leju,به پایین
1778,oben::ADV,вылын,بالا
1779,oben::ADV,выліын,بالا
1780,oben::ADV,virsū,بالا
1781,hinauf::ADV,выліӧ,به بالا
1782,hinauf::ADV,augšā,به بالا
1783,hinauf::ADV,uz augšu,به بالا
1784,überall::ADV,быдлаын,همه‌جا
1785,überall::ADV,visur,همه‌جا
1786,nicht::ADV,oз,نه
1787,nicht::ADV,ne,نه
1788,ein wenig::ADV,неуна,کمی
1789,ein wenig::ADV,drusku,کمی
1790,kaum::ADV,мырдэм,به سختی
1791,kaum::ADV,diezin vai,به سختی
1792,sehr::ADV,зэв,خیلی
1793,sehr::ADV,зэв,بسیار
1794,sehr::ADV,ļoti,خیلی
1795,sehr::ADV,ļoti,بسیار
1796,sehr::ADV,gaužām,خیلی
1797,sehr::ADV,gaužām,بسیار
1798,so::ADV,тадз,چنین
1799,so::ADV,тадз,اینطور
1800,so::ADV,сідз,چنین
1801,so::ADV,сідз,اینطور
1802,so::ADV,tā,چنین
1803,so::ADV,tā,اینطور
1804,so::ADV,tik,چنین
1805,so::ADV,tik,اینطور
1806,noch::ADV,на,هنوز
1807,noch::ADV,нӧшта,هنوز
1808,noch::ADV,vēl,هنوز
1809,nur::ADV,куш,فقط
1810,nur::ADV,куш,تنها
1811,nur::ADV,сӧмын,فقط
1812,nur::ADV,сӧмын,تنها
1813,nur::ADV,vien,فقط
1814,nur::ADV,vien,تنها
1815,nur::ADV,tikai,فقط
1816,nur::ADV,tikai,تنها
1817,schon::ADV,нин,قبلاً
1818,schon::ADV,нин,به این زودی
1819,schon::ADV,jau,قبلاً
1820,schon::ADV,jau,به این زودی
1821,wieder::ADV,бара,باز
1822,wieder::ADV,бара,دوباره
1823,wieder::ADV,atkal,باز
1824,wieder::ADV,atkal,دوباره
1825,vergebens::ADV,весьшӧрӧ,بیهوده
1826,vergebens::ADV,velti,بیهوده
1827,vor::PRP,водзын,در جلوی
1828,vor::PRP,priekš,در جلوی
1829,hinter::PRP,бӧрнын,پشت
1830,hinter::PRP,aiz,پشت
1831,unter::PRP,улын,تحت
1832,unter::PRP,zem,تحت
1833,durch::PRP,пыр,از وسط
1834,durch::PRP,пыр,از ميان
1835,durch::PRP,пырыс,از وسط
1836,durch::PRP,пырыс,از ميان
1837,durch::PRP,caur,از وسط
1838,durch::PRP,caur,از ميان
1839,durch::PRP,cauri,از وسط
1840,durch::PRP,cauri,از ميان
1841,neben::PRP,бердын,کنار
1842,neben::PRP,бердын,پهلوی
1843,neben::PRP,līdzās,کنار
1844,neben::PRP,līdzās,پهلوی
1845,zwischen::PRP,костын,بین
1846,zwischen::PRP,костын,میان
1847,zwischen::PRP,starp,بین
1848,zwischen::PRP,starp,میان
1849,wegen::PRP,вӧсна,برای
1850,wegen::PRP,вӧсна,بخاطر
1851,wegen::PRP,pēc,برای
1852,wegen::PRP,pēc,بخاطر
1853,dies::PRN,тайӧ,این
1854,dies::PRN,šis,این
1855,das::PRN,ciйö,آن
1856,das::PRN,tas,آن
1857,alles::PRN,став,تمام
1858,alles::PRN,став,همه‌چیر
1859,alles::PRN,viss,تمام
1860,alles::PRN,viss,همه‌چیر
1861,ich::PRN,ме,من
1862,ich::PRN,es,من
1863,du::PRN,тэ,تو
1864,du::PRN,tu,تو
1865,er::PRN,сійӧ,او
1866,er::PRN,viņš,او
1867,wir::PRN,ми,ما
1868,wir::PRN,mēs,ما
1869,ihr::PRN,тi,شما
1870,ihr::PRN,jūs,شما
1871,sie::PRN,найö,آنها
1872,sie::PRN,viņi,آنها
1873,sie::PRN,viņas,آنها
1874,was::FPRN,мый,چه
1875,was::FPRN,kas,چه
1876,wer::FPRN,код,کی
1877,wer::FPRN,kas,کی
1878,wo::FADV,кыті,کجا
1879,wo::FADV,kur,کجا
1880,wohin::FADV,кытчӧ,بکجا
1881,wohin::FADV,kurp,بکجا
1882,wohin::FADV,uz kurieni,بکجا
1883,wie::FADV,кыдзи,چطور
1884,wie::FADV,кыдзи,چگونه
1885,wie::FADV,kā,چطور
1886,wie::FADV,kā,چگونه
1887,warum::FADV,мыйла,چرا
1888,warum::FADV,мыйла,برای چه
1889,warum::FADV,kāpēc,چرا
1890,warum::FADV,kāpēc,برای چه
1891,wieviel::FNUM,кымын,چند
1892,wieviel::FNUM,кымын,چقدر
1893,wieviel::FNUM,cik,چند
1894,wieviel::FNUM,cik,چقدر
1895,eins::NUM,ӧтик,یک
1896,eins::NUM,viens,یک
1897,zwei::NUM,кык,دو
1898,zwei::NUM,divi,دو
1899,drei::NUM,куим,سه
1900,drei::NUM,trīs,سه
1901,vier::NUM,нель,چهار
1902,vier::NUM,četri,چهار
1903,fünf::NUM,вит,پنج
1904,fünf::NUM,pieci,پنج
1905,sechs::NUM,квайт,شش
1906,sechs::NUM,seši,شش
1907,sieben::NUM,сизим,هفت
1908,sieben::NUM,septiņi,هفت
1909,acht::NUM,кӧкъямыс,هشت
1910,acht::NUM,astoņi,هشت
1911,neun::NUM,ӧкмыс,نه
1912,neun::NUM,deviņi,نه
1913,zehn::NUM,дас,ده
1914,zehn::NUM,desmit,ده
1915,elf::NUM,дас ӧтик,یازده
1916,elf::NUM,vienpadsmit,یازده
1917,zwölf::NUM,дас кык,دوازده
1918,zwölf::NUM,divpadsmit,دوازده
1919,zwanzig::NUM,кызь,بیست
1920,zwanzig::NUM,divdesmit,بیست
1921,dreißig::NUM,комын,سی
1922,dreißig::NUM,trīsdesmit,سی
1923,vierzig::NUM,нелямын,چهل
1924,vierzig::NUM,četrdesmit,چهل
1925,fünfzig::NUM,ветымын,پنجاه
1926,fünfzig::NUM,piecdesmit,پنجاه
1927,sechzig::NUM,квайтымын,شصت
1928,sechzig::NUM,sešdesmit,شصت
1929,siebzig::NUM,сизимдас,هفتاد
1930,siebzig::NUM,septiņdesmit,هفتاد
1931,achtzig::NUM,кӧкъямысдас,هشتاد
1932,achtzig::NUM,astoņdesmit,هشتاد
1933,neunzig::NUM,ӧкмысдас,نود
1934,neunzig::NUM,deviņdesmit,نود
1935,hundert::NUM,сё,صد
1936,hundert::NUM,simt,صد
1937,tausend::NUM,сюрс,هزار
1938,tausend::NUM,tūkstoš,هزار
1939,und::CNJ,и,و
1940,und::CNJ,un,و
1941,oder::CNJ,либӧ,یا
1942,oder::CNJ,jeb,یا
1943,stehen::V,сулавны,ایستادن
1944,stehen::V,stāvēt,ایستادن
1945,sitzen::V,пукавны,نشستن
1946,sitzen::V,sēdēt,نشستن
1947,liegen::V,куйлыны,خوابیدن
1948,liegen::V,куйлыны,دراز کشیدن
1949,liegen::V,gulēt,خوابیدن
1950,liegen::V,gulēt,دراز کشیدن
1951,hängen::V,ӧшавны,آویزان بودن
1952,hängen::V,karāties,آویزان بودن
1953,werden::V,лоны,شدن
1954,werden::V,tapt,شدن
1955,passieren::V,лоны,گذشتن
1956,passieren::V,лоны,اتفاق افتادن
1957,passieren::V,notikt,گذشتن
1958,passieren::V,notikt,اتفاق افتادن
1959,beginnen::V,кутчысьны,شروع شدن
1960,beginnen::V,кутны,شروع شدن
1961,beginnen::V,sākties,شروع شدن
1962,enden::V,помасьны,تمام شدن
1963,enden::V,beigties,تمام شدن
1964,wechseln::V,вежсьыны,عوض شدن
1965,wechseln::V,mainīties,عوض شدن
1966,aufgehen[Sonne]::V,петны,برآمدن
1967,aufgehen[Sonne]::V,петны,طلوع کردن
1968,aufgehen[Sonne]::V,lēkt,برآمدن
1969,aufgehen[Sonne]::V,lēkt,طلوع کردن
1970,aufgehen[Sonne]::V,uzlēkt,برآمدن
1971,aufgehen[Sonne]::V,uzlēkt,طلوع کردن
1972,untergehen[Sonne]::V,пуксьыны,غروب کردن
1973,untergehen[Sonne]::V,noiet,غروب کردن
1974,untergehen[Sonne]::V,rietēt,غروب کردن
1975,scheinen[Sonne]::V,югъявны,تابیدن
1976,scheinen[Sonne]::V,югвидзны,تابیدن
1977,scheinen[Sonne]::V,spīdēt,تابیدن
1978,donnern::V,гымавны,رعد زدن
1979,donnern::V,dārdēt,رعد زدن
1980,wehen::V,пӧльтны,دمیدن
1981,wehen::V,pūst,دمیدن
1982,strömen::V,киссьыны,روان شدن
1983,strömen::V,līt,روان شدن
1984,strömen::V,plūst,روان شدن
1985,fließen::V,визувтны,روان شدن
1986,fließen::V,tecēt,روان شدن
1987,sich drehen::V,бергавны,چرخیدن
1988,sich drehen::V,grozīties,چرخیدن
1989,schwanken::V,легны,خم و راست شدن
1990,schwanken::V,лайкъявны,خم و راست شدن
1991,schwanken::V,līgoties,خم و راست شدن
1992,schwanken::V,grīļoties,خم و راست شدن
1993,schwingen::V,лайкъявны,تاب خوردن
1994,schwingen::V,лайкъявны,نوسان کردن
1995,schwingen::V,люллявны,تاب خوردن
1996,schwingen::V,люллявны,نوسان کردن
1997,schwingen::V,vēzēties,تاب خوردن
1998,schwingen::V,vēzēties,نوسان کردن
1999,fallen::V,усьны,افتادن
2000,fallen::V,усьны,سقوط کردن
2001,fallen::V,krist,افتادن
2002,fallen::V,krist,سقوط کردن
2003,brennen::V,сотчыны,سوزاندن
2004,brennen::V,degt,سوزاندن
2005,rauchen::V,тшынӧдны,دود کردن
2006,rauchen::V,dūmot,دود کردن
2007,regnen::V,зэрны,باران آمدن
2008,regnen::V,līt,باران آمدن
2009,gefrieren::V,кынмыны,یخ بستن
2010,gefrieren::V,sasalt,یخ بستن
2011,tauen::V,сывны,آب شدن
2012,tauen::V,kust,آب شدن
2013,schmelzen::V,сывны,آب شدن
2014,schmelzen::V,kust,آب شدن
2015,schmelzen::V,nokust,آب شدن
2016,trocknen::V,косьмыны,خشک شدن
2017,trocknen::V,žūt,خشک شدن
2018,trocknen::V,kaltēties,خشک شدن
2019,sieden::V,пуны,جوشیدن
2020,sieden::V,virt,جوشیدن
2021,sieden::V,vārīties,جوشیدن
2022,faulen::V,сісьмыны,فاسد شدن
2023,faulen::V,pūt,فاسد شدن
2024,faulen::V,trudēt,فاسد شدن
2025,verfaulen::V,сісьмыны,پوسیدن
2026,verfaulen::V,sapūt,پوسیدن
2027,verfaulen::V,satrūdēt,پوسیدن
2028,reißen::V,орны,پاره شدن
2029,reißen::V,plīst,پاره شدن
2030,reißen::V,satrūkt,پاره شدن
2031,versinken::V,вӧйны,غرق شدن
2032,versinken::V,grimt,غرق شدن
2033,versinken::V,nogrimt,غرق شدن
2034,vergehen::V,кольны,گذشتن
2035,vergehen::V,ордйыны,گذشتن
2036,vergehen::V,paiet,گذشتن
2037,erscheinen::V,петкӧдчыны,ظاهر شدن
2038,erscheinen::V,parādīties,ظاهر شدن
2039,verschwinden::V,бырны,گم شدن
2040,verschwinden::V,бырны,از بین رفتن
2041,verschwinden::V,nozust,گم شدن
2042,verschwinden::V,nozust,از بین رفتن
2043,sinken::V,вӧйны,پایین آمدن
2044,sinken::V,kristies,پایین آمدن
2045,abnehmen::V,чинны,کم شدن
2046,abnehmen::V,noplakt,کم شدن
2047,abnehmen::V,mazināties,کم شدن
2048,zunehmen::V,содны,زیاد شدن
2049,zunehmen::V,ыдждыны,زیاد شدن
2050,zunehmen::V,pieaugt,زیاد شدن
2051,zunehmen::V,pieņemties,زیاد شدن
2052,steigen::V,лыбны,بالا رفتن
2053,steigen::V,kāpt,بالا رفتن
2054,wachsen::V,быдмыны,قد کشیدن
2055,wachsen::V,augt,قد کشیدن
2056,glänzen::V,югъявны,برق زدن
2057,glänzen::V,дзирдавны,برق زدن
2058,glänzen::V,zaigot,برق زدن
2059,glänzen::V,laistīties,برق زدن
2060,funkeln::V,югъявны,جرقه زدن
2061,funkeln::V,дзирдавны,جرقه زدن
2062,funkeln::V,mirdzēt,جرقه زدن
2063,funkeln::V,dzirkstēt,جرقه زدن
2064,lärmen::V,жувгыны,شلوغ کردن
2065,lärmen::V,ыугыны,شلوغ کردن
2066,lärmen::V,шумитны,شلوغ کردن
2067,lärmen::V,ālēties,شلوغ کردن
2068,lärmen::V,trokšņot,شلوغ کردن
2069,läuten::V,жургыны,زنگ زدن
2070,läuten::V,zvanīt,زنگ زدن
2071,klingeln::V,звӧнитны,زنگ زدن
2072,klingeln::V,zvanīt,زنگ زدن
2073,klirren::V,гольскöдчыны,جرنگ جرنگ صدا کردن
2074,klirren::V,tinkšķēt,جرنگ جرنگ صدا کردن
2075,klirren::V,džinkstēt,جرنگ جرنگ صدا کردن
2076,brausen::V,буавны,طوفانی بودن
2077,brausen::V,krākt,طوفانی بودن
2078,brausen::V,brāzmot,طوفانی بودن
2079,rauschen::V,кышакывны,خش‌خش کردن
2080,rauschen::V,šalkt,خش‌خش کردن
2081,klingen::V,шыавны,صدا دادن
2082,klingen::V,юргыны,صدا دادن
2083,klingen::V,skanēt,صدا دادن
2084,klingen::V,izklausīties,صدا دادن
2085,bellen::V,увтны,عوعو کردن
2086,bellen::V,riet,عوعو کردن
2087,heulen::V,омлявны,زوزه کشیدن
2088,heulen::V,вурзавны,زوزه کشیدن
2089,heulen::V,kaukt,زوزه کشیدن
2090,heulen::V,gaudot,زوزه کشیدن
2091,blasen::V,пӧльтны,فوت کردن
2092,blasen::V,pūst,فوت کردن
2093,pfeifen::V,шутьлявны,سوت زدن
2094,pfeifen::V,svilpt,سوت زدن
2095,pfeifen::V,svilpot,سوت زدن
2096,schreien::V,горзыны,فریاد زدن
2097,schreien::V,brēkt,فریاد زدن
2098,schreien::V,kliegt,فریاد زدن
2099,stöhnen::V,ымзыны,نالیدن
2100,stöhnen::V,vaidēt,نالیدن
2101,zittern::V,тіравны,لرزیدن
2102,zittern::V,drebēt,لرزیدن
2103,leben::V,овны,زیستن
2104,leben::V,овны,زندگی کردن
2105,leben::V,dzīvot,زیستن
2106,leben::V,dzīvot,زندگی کردن
2107,geboren werden::V,чужны,متولد شدن
2108,geboren werden::V,dzimt,متولد شدن
2109,atmen::V,кашкыны,تنفس کردن
2110,atmen::V,пошиктыны,تنفس کردن
2111,atmen::V,elpot,تنفس کردن
2112,trinken::V,юны,نوشیدن
2113,trinken::V,dzert,نوشیدن
2114,essen::V,сёйны,خوردن
2115,essen::V,ēst,خوردن
2116,schlucken::V,ньылавны,بلعیدن
2117,schlucken::V,ньылавны,قورت دادن
2118,schlucken::V,rīt,بلعیدن
2119,schlucken::V,rīt,قورت دادن
2120,müde werden::V,мудзны,خسته شدن
2121,müde werden::V,nokust,خسته شدن
2122,einschlafen::V,ланьтны,خواب رفتن
2123,einschlafen::V,унмовсьны,خواب رفتن
2124,einschlafen::V,iemigt,خواب رفتن
2125,einschlafen::V,aizmigt,خواب رفتن
2126,schlafen::V,узьны,خوابیدن
2127,schlafen::V,gulēt,خوابیدن
2128,aufwachen::V,садьмыны,از خواب بیدار شدن
2129,aufwachen::V,mosties,از خواب بیدار شدن
2130,aufstehen::V,чеччыны,بیدار شدن
2131,aufstehen::V,celties,بیدار شدن
2132,sich erholen::V,шойччыны,استراحت کردن
2133,sich erholen::V,atžirgt,استراحت کردن
2134,sich erholen::V,atpūsties,استراحت کردن
2135,krank werden::V,висьмыны,مریض شدن
2136,krank werden::V,sasirgt,مریض شدن
2137,krank sein::V,висьны,بیمار بودن
2138,krank sein::V,slimot,بیمار بودن
2139,schmerzen::V,висьны,درد کردن
2140,schmerzen::V,sāpēt,درد کردن
2141,schmerzen::V,smelgt,درد کردن
2142,husten::V,кызны,سرفه کردن
2143,husten::V,klepot,سرفه کردن
2144,genesen::V,бурдны,بهبود یافتن
2145,genesen::V,veseļoties,بهبود یافتن
2146,sterben::V,кувны,مردن
2147,sterben::V,mirt,مردن
2148,sterben::V,nomirt,مردن
2149,umkommen::V,кувны,کشته شدن
2150,umkommen::V,apsprāgt,کشته شدن
2151,umkommen::V,aiziet bojā,کشته شدن
2152,sich bewegen::V,вӧрзьыны,حرکت کردن
2153,sich bewegen::V,virzīties,حرکت کردن
2154,sich rühren::V,вӧрны,تکان خوردن
2155,sich rühren::V,вӧрӧдчыны,تکان خوردن
2156,sich rühren::V,sagrozīties,تکان خوردن
2157,sich erheben::V,сувтны,برخواستن
2158,sich erheben::V,piecelties,برخواستن
2159,sich setzen::V,пуксьыны,نشستن
2160,sich setzen::V,sēsties,نشستن
2161,hinfallen::V,усьны,زمین خوردن
2162,hinfallen::V,sabirt,زمین خوردن
2163,hinfallen::V,pakrist,زمین خوردن
2164,laufen::V,мyнны,پیاده رفتن
2165,laufen::V,iet,پیاده رفتن
2166,laufen::V,skraidīt,پیاده رفتن
2167,schreiten::V,восьлавны,قدم زدن
2168,schreiten::V,soļot,قدم زدن
2169,spazierengehen::V,гуляйтны,گردش رفتن
2170,spazierengehen::V,staigāt,گردش رفتن
2171,spazierengehen::V,pastaigāties,گردش رفتن
2172,eilen::V,тэрмасьны,شتاب کردن
2173,eilen::V,traukt,شتاب کردن
2174,sich beeilen::V,тэрмасьны,عجله کردن
2175,sich beeilen::V,steigties,عجله کردن
2176,sich beeilen::V,pasteigties,عجله کردن
2177,sausen::V,тӧвзьыны,صفیر کشیدن
2178,sausen::V,drāzt,صفیر کشیدن
2179,sausen::V,brāzties,صفیر کشیدن
2180,rennen::V,котӧртны,دویدن
2181,rennen::V,skriet,دویدن
2182,springen::V,чеччавны,پریدن
2183,springen::V,lēkt,پریدن
2184,klettern::V,кышасьны,بالا رفتن
2185,klettern::V,кавшасьны,بالا رفتن
2186,klettern::V,kāpt,بالا رفتن
2187,klettern::V,rāpties,بالا رفتن
2188,schaukeln::V,гычасьны,تاب خوردن
2189,schaukeln::V,šūpoties,تاب خوردن
2190,schaukeln::V,zvalstīties,تاب خوردن
2191,kriechen::V,кыссьыны,خزیدن
2192,kriechen::V,līst,خزیدن
2193,kriechen::V,rāpot,خزیدن
2194,schwimmen::V,уявны,شنا کردن
2195,schwimmen::V,peldēt,شنا کردن
2196,tauchen::V,сунавны,غواصی کردن
2197,tauchen::V,gremdēties,غواصی کردن
2198,rudern::V,пелысасьны,پارو زدن
2199,rudern::V,airēt,پارو زدن
2200,rudern::V,irties,پارو زدن
2201,fahren::V,мунны,سواره رفتن
2202,fahren::V,braukt,سواره رفتن
2203,fliegen::V,лэбны,پریدن
2204,fliegen::V,lidot,پریدن
2205,fliegen::V,laisties,پریدن
2206,gehen::V,мyнны,رفتن
2207,gehen::V,iet,رفتن
2208,weggehen::V,мунавны,رفتن
2209,weggehen::V,aiziet,رفتن
2210,abfahren::V,мӧдӧдчыны,حرکت کردن
2211,abfahren::V,atiet,حرکت کردن
