,Concept_ID,os,kv
736,zweiter::A,дыккаг,кыкӧт
737,zweiter::A,дыккæгæм,кыкӧт
738,dritter::A,æртыккаг,куимӧт
739,dritter::A,æртыккаг,куимӧдз
740,dritter::A,æртыккæгæм,куимӧт
741,dritter::A,æртыккæгæм,куимӧдз
742,letzter::A,фӕстаг,бӧрья
743,letzter::A,фӕстаг,мёдбӧрья
744,allein::ADV,иунæг,
745,auf einmal::ADV,уайтагъд,тшӧтш
746,auf einmal::ADV,æвиппайды,тшӧтш
747,auf einmal::ADV,æваст,тшӧтш
748,zusammen::ADV,иумӕ,ӧтлаын
749,lange::ADV,бирæ рæстæг,дыр
750,plötzlich::ADV,æвиппайды,друг
751,plötzlich::ADV,æваст,друг
752,sofort::ADV,уыцы сахат,тшӧтш
753,sofort::ADV,уайтагъд,тшӧтш
754,später::ADV,фæстæдæр,медбӧрын
755,jetzt::ADV,ныр,ӧні
756,heute::ADV,абон,талун
757,morgen::ADV,райсом,ашын
758,bald::ADV,тагъд,чожа
759,bald::ADV,рæхджы,чожа
760,dann::ADV,стæй,сыбӧрын
761,gestern::ADV,знон,тӧн
762,einst::ADV,кӕддӕр,ӧтпыр
763,damals::ADV,уæд,сэк
764,damals::ADV,уæд,сэки
765,danach::ADV,стæй,сэсся
766,danach::ADV,уый фæстæ,сэсся
767,vorher::ADV,раздæр,одзжык
768,zuerst::ADV,фыццаг,наперво
769,einmal::ADV,иу хатт,ӧтпыр
770,manchmal::ADV,хатт,мукӧдпыр
771,oft::ADV,арæх,-лы-
772,immer::ADV,ӕдзух,быдпыр
773,immer::ADV,ӕдзух,быдпырся
774,niemals::ADV,никуы,некӧр
775,niemals::ADV,никæд,некӧр
776,hier::ADV,ам,татӧн
777,hierhin::ADV,ардӕм,татчӧ
778,von hier::ADV,ардыгæй,тасянь
779,dort::ADV,уым,сэтӧн
780,dorthin::ADV,уырдӕм,сэтчин
781,geradeaus::ADV,æргом,веськыта
782,vorwärts::ADV,размӕ,одзӧ
783,rückwärts::ADV,фӕстӕмӕ,бӧр
784,zurück::ADV,фӕстӕмӕ,бӧр
785,unten::ADV,дæлæ,увтын
786,unten::ADV,дæлейы,увтын
787,unten::ADV,бынæй,увтын
788,hinab::ADV,дӕлӕмӕ,увтас
789,hinab::ADV,уырдыгмӕ,увтас
790,oben::ADV,уӕле,вевдӧрас
791,hinauf::ADV,уӕлӕмӕ,вывлань
792,hinauf::ADV,уӕлӕмӕ,вывланьӧ
793,überall::ADV,алыран,быдлан
794,überall::ADV,алкæм,быдлан
795,überall::ADV,кæмдæриддæр,быдлан
796,nicht::ADV,нӕ,ог
797,ein wenig::ADV,чысыл,-ышт
798,ein wenig::ADV,чысыл,невна
799,kaum::ADV,цъус,ӧдва
800,sehr::ADV,тынг,вывтi
801,sehr::ADV,иттӕг,вывтi
802,so::ADV,афтӕ,сiдз
803,noch::ADV,ма,эшӧ
804,nur::ADV,канд,только
805,nur::ADV,ӕрмӕст,только
806,schon::ADV,нырид,ни
807,wieder::ADV,ногӕй,бӧра
808,vergebens::ADV,дзæгъæлы,весись
809,vergebens::ADV,уæгъды,весись
810,vergebens::ADV,æнæхъуаджы,весись
811,vor::PRP,разы,одзас
812,hinter::PRP,фӕстӕ,бӧрӧ
813,unter::PRP,бын,увтын
814,durch::PRP,æхсæнты,пыр
815,neben::PRP,цур,бокам
816,neben::PRP,цур,боксиным
817,zwischen::PRP,астӕу,коласас
818,wegen::PRP,тыххай,понда
819,dies::PRN,ай,эта
820,das::PRN,уый,сiя
821,alles::PRN,алцы,быдӧс
822,alles::PRN,æппæтдæр,быдӧс
823,alles::PRN,иууылдӕр,быдӧс
824,ich::PRN,æз,ме
825,du::PRN,ды,тэ
826,er::PRN,уый,сiя
827,wir::PRN,мах,мийӧ
828,ihr::PRN,сымах,ті
829,sie::PRN,уыдон,нія
830,was::FPRN,цы,мый
831,wer::FPRN,чи,кин
832,wo::FADV,кӕм,кытӧн
833,wohin::FADV,кӕдӕм,кытчӧ
834,wie::FADV,куыд,дзик
835,warum::FADV,цӕмӕн,мыля
836,warum::FADV,цӕмӕн,мыйсянь
837,wieviel::FNUM,цал,мымда
838,eins::NUM,иу,ӧт
839,zwei::NUM,дыууӕ,кык
840,drei::NUM,ӕртӕ,куим
841,vier::NUM,цыппар,нёль
842,fünf::NUM,фондз,вит
843,sechs::NUM,ӕхсӕз,квать
844,sieben::NUM,авд,сизим
845,acht::NUM,аст,кыкьямыс
846,neun::NUM,фараст,ӧкмыс
847,zehn::NUM,дӕс,дас
848,elf::NUM,иуæндæс,дасотік
849,zwölf::NUM,дыууадæс,даскык
850,zwanzig::NUM,дыууын,кыкдас
851,dreißig::NUM,æртын,куимдас
852,dreißig::NUM,дæсæмæссæдз,куимдас
853,vierzig::NUM,цыппор,нёльдас
854,vierzig::NUM,цыппур,нёльдас
855,vierzig::NUM,дыууиссæдзы,нёльдас
856,fünfzig::NUM,фӕндзай,витдас
857,sechzig::NUM,æхсай,кватьдас
858,sechzig::NUM,æртиссæдзы,кватьдас
859,siebzig::NUM,æвдай,сизимдас
860,siebzig::NUM,дæс æмæ æртиссæдзы,сизимдас
861,achtzig::NUM,цыппарыссæдзы,кыкьямысдас
862,achtzig::NUM,æстай,кыкьямысдас
863,neunzig::NUM,нæуæдз,ӧкмысдас
864,neunzig::NUM,дæс æмæ цыппарыссæдзы,ӧкмысдас
865,hundert::NUM,сӕдӕ,сто
866,tausend::NUM,мин,тысяча
867,und::CNJ,ӕмӕ,и
868,und::CNJ,ӕмӕ,да
869,oder::CNJ,кӕнӕ,или
870,stehen::V,лӕууын,сулавны
871,sitzen::V,бадын,пукавны
872,liegen::V,хуыссын,куйлыны
873,hängen::V,ауыгъд уын,ӧшавны
874,werden::V,суӕвын,лоны
875,passieren::V,æрцæуын,аркмыны
876,beginnen::V,райдайын,петны
877,enden::V,фæуын,-сь
878,enden::V,фæуын,бырны
879,wechseln::V,ивын,вежсьыны
880,aufgehen[Sonne]::V,скæсын,петавны
881,untergehen[Sonne]::V, аныгуылын,пуксьыны
882,scheinen[Sonne]::V,рухс кӕнын,югьявны
883,donnern::V,нæрын,гымавны
884,wehen::V,дымын,пӧлявны
885,strömen::V,кӕлын,киссьыны
886,fließen::V,цæуын,визывтны
887,fließen::V,уайын,визывтны
888,fließen::V,кæлын,визывтны
889,sich drehen::V,зилын,бергавны
890,schwanken::V,æнкъуысын,кӧвьясьны
891,schwingen::V,æнкъуысын,дюттясьны
892,schwingen::V,змæлын,дюттясьны
893,fallen::V,хауын,усьны
894,brennen::V,судзын,сотчыны
895,rauchen::V,фæздæг кæнын,тшынасьны
896,regnen::V,уарын,зэрны
897,gefrieren::V,сӕлын,гегдыны
898,tauen::V,стайын,сывны
899,schmelzen::V,тайын,сывны
900,trocknen::V,хус кæнын,косьмыны
901,sieden::V,фыцын,пизьны
902,faulen::V,ӕмбийын,нёльзьыны
903,verfaulen::V,бамбийын,тӧрмыны
904,verfaulen::V,бамбийын,сiсьмыны
905,reißen::V,скъуийын,косясьны
906,versinken::V,дӕлдон_кӕнын,вӧйны
907,vergehen::V,аивгъуийын,мунны
908,erscheinen::V,разынын,мыччисьны
909,verschwinden::V,фæтары уын,ӧшны
910,verschwinden::V,фæдæлдзæх уын,ӧшны
911,verschwinden::V,фесæфын,ӧшны
912,verschwinden::V,æрбайсæфын,ӧшны
913,sinken::V,дæлæмæ æрхауын,ямны
914,abnehmen::V,фæкъаддæр уын,ямны
915,abnehmen::V,фæцух уын,ямны
916,zunehmen::V,фæфылдæр уын,паськавны
917,zunehmen::V,сбирæ уын,паськавны
918,zunehmen::V,сахадын,паськавны
919,steigen::V,сыстын,лэбтiсьны
920,wachsen::V,рӕзын,быдмыны
921,glänzen::V,ӕрттивын,свиттявны
922,funkeln::V,тыбар-тыбур_кӕнын,югйовтлыны
923,funkeln::V,тыбар-тыбур_кӕнын,югйӧв-керны
924,lärmen::V,хъæлæба кæнын,чавзыны
925,läuten::V,цæгъдын,диньгыны
926,klingeln::V,цæгъдын,силькӧтны
927,klirren::V,дзыгъал-мыгъул кæнын,жольӧтны
928,klirren::V,дзæгъ-дзæгъ кæнын,жольӧтны
929,brausen::V,абухын,гуасьны
930,klingen::V,зæлын,горавны
931,klingen::V,азæлын,горавны
932,klingen::V,хъуысын,горавны
933,bellen::V,рæйын,увтны
934,bellen::V,рæйын,вувтны
935,heulen::V,ниуын,уннявны
936,blasen::V,фу кӕнын,пӧлявны
937,pfeifen::V,æхситт кæнын,пиксыны
938,pfeifen::V,къуыззитт кæнын,пиксыны
939,schreien::V,хъӕр кӕнын,айзыны
940,stöhnen::V,хъæрзын,ойзыны
941,stöhnen::V,хъæрзын,ружтыны
942,stöhnen::V,дзыназын,ойзыны
943,stöhnen::V,дзыназын,ружтыны
944,zittern::V,ризын,легьявны
945,leben::V,цӕрын,овны
946,geboren werden::V,райгуырын,шогмыны
947,atmen::V,улӕфын,лолавны
948,trinken::V,нуазын,юны
949,essen::V,хӕрын,сёйны
950,schlucken::V,ныхъуырын,ньылавны
951,müde werden::V,бафæллайын,мыдзны
952,müde werden::V,бафæлмæцын,мыдзны
953,müde werden::V,сфæлмæцын,мыдзны
954,einschlafen::V,бафынæй уын,ланьтны
955,schlafen::V,хуыссын,узьны
956,schlafen::V,фынӕй кӕнын,узьны
957,aufwachen::V,райхъал уын,саймыны
958,aufwachen::V,райхъал уын,пальмыны
959,aufstehen::V,стын,сувтны
960,sich erholen::V,фæллад уадзын,шоччисьлыны
961,sich erholen::V,улæфын,шоччисьлыны
962,krank werden::V,фӕрынчын уын,моржитны
963,krank sein::V,сӕйын,шогавны
964,krank sein::V,сӕйын,визьӧтны
965,schmerzen::V,риссын,висьны
966,husten::V,хуыфын,кашляйтны
967,genesen::V,сдзæбæх уын,бурдны
968,genesen::V,рандидзын,бурдны
969,genesen::V,сæндидзын,бурдны
970,sterben::V,мӕлын,кувны
971,umkommen::V,фесæфын,вийсьыны
972,umkommen::V,байсæфын,вийсьыны
973,umkommen::V,бабын уын,вийсьыны
974,umkommen::V,мард фæуын,вийсьыны
975,sich bewegen::V,тæлфын,локны
976,sich bewegen::V,тæлфын,ветлӧтны
977,sich bewegen::V,цæуын,локны
978,sich bewegen::V,цæуын,ветлӧтны
979,sich rühren::V,змӕлын,вӧрзьӧтчыны
980,sich erheben::V,стын,сувтны
981,sich setzen::V,сбадын,пуксьыны
982,hinfallen::V,ӕрхауын,пӧрласьны
983,laufen::V,цӕуын,мунны
984,laufen::V,рацу-бацу_кӕнын,мунны
985,schreiten::V,къахдзæф кæнын,тальччавны
986,schreiten::V,санчъех кæнын,тальччавны
987,schreiten::V,цæуын,тальччавны
988,spazierengehen::V,озер кæнын,котрасьны
989,spazierengehen::V,тезгъо кæнын,котрасьны
990,eilen::V,тагъд кæнын,тэрмасьны
991,eilen::V,тындзын,тэрмасьны
992,sich beeilen::V,тагъд кæнын,тэрмасьны
993,sich beeilen::V,тындзын,тэрмасьны
994,sausen::V,уайын,вирдавны-котӧртны
995,sausen::V,тæхын,вирдавны-котӧртны
996,rennen::V,згъорын,
997,springen::V,гæпп кæнын,чеччавны
998,springen::V,сæррæтт кæнын,чеччавны
999,springen::V,лиуырын,чеччавны
1000,klettern::V,хилын,кышасьны
1001,schaukeln::V,хецъро кæнын,чурликасьны
1002,schaukeln::V,херыйыл бадын,чурликасьны
1003,kriechen::V,бырын,кыскасьны-мунны
1004,schwimmen::V,ленк кӕнын,вартчыны
1005,tauchen::V,ныгъуылын,сунгисьны ваӧ
1006,rudern::V,бæлæгъ тæрын,сынны
1007,rudern::V,чема тæрын,сынны
1008,fahren::V,цӕуын,мунны
1009,fliegen::V,тӕхын,лэбавны
1010,gehen::V,цӕуын,мунны
1011,weggehen::V,ацӕуын,мунны
1012,abfahren::V,араст уын,иньдӧтчыны
1013,abfahren::V,араст уын,мунны
1014,anhalten::V,æрлæууын,сувтны
1015,hineingehen::V,мидæмæ цæуын,пырны
1016,eintreten::V,бацӕуын,пырны
1017,kommen::V,æрцæуын,локны
1018,ankommen::V,æрцæуын,локны
1019,zurückkommen::V,раздæхын,бертны
1020,zurückkommen::V,раздæхын,панӧвтсьыны
1021,zurückkommen::V,фæстæмæ_раздæхын,бертны
1022,zurückkommen::V,фæстæмæ_раздæхын,панӧвтсьыны
1023,zurückkommen::V,æрбаздæхын,бертны
1024,zurückkommen::V,æрбаздæхын,панӧвтсьыны
1025,zurückkommen::V,аздæхын,бертны
1026,zurückkommen::V,аздæхын,панӧвтсьыны
1027,bleiben::V,лӕууын,кольччыны
1028,warten::V,ӕнхъӕлмӕ кӕсын,видзчисьны
1029,erwarten::V,ӕнхъӕлмӕ кӕсын,видзчисьны
1030,suchen::V,агурын,кошшыны
1031,finden::V,ссарын,адззыны
1032,versuchen::V,фӕлварын,пондыны
1033,versuchen::V,фӕлварын,пондӧтны
1034,vorbereiten::V,бацаттæ кæнын,лӧсьӧтны
1035,vorbereiten::V,æрæввонг кæнын,лӧсьӧтны
1036,lieben::V,уарзын,милуйтны
1037,mögen::V,зæрдæмæ цæуын,радейтны
1038,lachen::V,худын,серавны
1039,rühren::V,зæрдæ суынгæг кæнын,сьӧлӧм вӧрзьӧтны
1040,weinen::V,кӕуын,горзыны
1041,schimpfen::V,æлгъитын,видчыны
1042,sich ärgern::V,мæсты кæнын,лёкавны
1043,sich fürchten::V,тæрсын,повны
1044,fürchten::V,тæрсын,повны
1045,fliehen::V,лидзын,пышшыны
1046,flüchten::V,алидзын,пышшыны
1047,sehen::V,уынын,адззыны
1048,anschauen::V,акӕсын,видзӧтны
1049,ansehen::V,кӕсын,видзӧтны
1050,hören::V,хъусын,кывны
1051,zuhören::V,хъусын,кывзыны
1052,probieren::V,уынын,пешлыны
1053,probieren::V,аходын,пешлыны
1054,riechen::V,смудын,дукавны
1055,fühlen::V,ӕнкъарын,кывны
1056,scheinen::V,зынын,декуйтчыны
1057,zu sehen sein::V,зынын,тыдавны
1058,vernehmen::V,фехъусын,тӧдмавны
1059,frieren::V,сийын,гегдыны
1060,tun::V,кӕнын,керны
1061,können::V,фӕразын,вермыны
1062,wollen::V,фӕндын,мӧдны
1063,anfangen::V,райдайын,петны
1064,beenden::V,фӕуын,ештӧтны
1065,beenden::V,фӕуын,керыштны
1066,aufhören::V,банцайын,дугдыны
1067,aufhören::V,фенцайын,дугдыны
1068,gelingen::V,бантысын,шогмыны
1069,geraten::V,разынын,мыччисьны
1070,öffnen::V,гом кӕнын,осьтны
1071,schließen::V,ӕхгӕнын,пӧднавны
1072,stellen::V,ӕвӕрын,сувтӧтны
1073,setzen::V,сбадын кӕнын,пуксьӧтны
1074,legen::V,ӕрӕвӕрын,пуктыны
1075,berühren::V,агайын,вӧрзьӧтны
1076,verbinden::V,бӕттын,йитны
1077,bedecken::V,ӕмбӕрзын,вевттьыны
1078,aufhängen::V,ауындзын,ӧшӧтны
1079,anzünden::V,ссудзын,ӧзтыны
1080,aufheben::V,сисын,лэбтыны
1081,zurücklassen::V,ныууадзын,кольны
1082,verlieren::V,фесафын,ӧштыны
1083,fallen lassen::V,ӕрӕппарын,уськӧтны
1084,fallen lassen::V,къухтӕй феуӕгъд кӕнын,уськӧтны
1085,machen::V,саразын,керны
1086,herstellen::V,сцæттæ кæнын,вӧчны
1087,herstellen::V,саразын,вӧчны
1088,bauen::V,амайын,строитны
1089,reparieren::V,æмпъузын,вочны
1090,reparieren::V,цалцæг кæнын,вочны
1091,verbessern::V,фæхуыздæр кæнын,бурсьӧтны
1092,ändern::V,аивын,вежны
1093,graben::V,къахын,гарйыны
1094,beugen::V,æркъæдз кæнын,кусіньтны
1095,beugen::V,æртасын кæнын,кусіньтны
1096,biegen::V,тасын кӕнын,чукыльтыштны
1097,drehen::V,здухын,бергӧтны
1098,wenden::V,афæлдахын,бергӧтны
1099,wenden::V,рафæлдахын,бергӧтны
1100,umdrehen::V,афæлдахын,бергӧтны
1101,heben::V,сдарын,лэбтыны
1102,heben::V,схæцын,лэбтыны
1103,hochheben::V,уæлæмæ хæцын,лэбтыны
1104,ergreifen::V,фӕлӕбурын,кватитны
1105,halten::V,дарын,видзны
1106,drücken::V,æлхъивын,личкыны
1107,drücken::V,хæцын,личкыны
1108,schieben::V,схойын,тойлавны
1109,kratzen::V,хафын,шаркӧтны
1110,lecken::V,сдæрын,нювны
1111,beißen::V,хæцын,йирны
1112,abreißen::V,ратонын,орӧтны
1113,abschneiden::V,ралыг кӕнын,шӧрыштны
1114,abschneiden::V,ралыг кӕнын,вундыштны
1115,binden::V,бабӕттын,гӧрдззыны
1116,stecken::V,ныссадзын,мӧртны
1117,brechen::V,асæттын,жугдыны
1118,brechen::V,басæттын,жугдыны
1119,brechen::V,ныссæттын,жугдыны
1120,klopfen::V,хойын,зукӧтны
1121,klopfen::V,гуыпп-гуыпп кæнын,зукӧтны
1122,klopfen::V,къуырцц-къуырцц кæнын,зукӧтны
1123,hauen::V,цӕвын,желльыны
1124,hauen::V,нӕмын,желльыны
1125,kleben::V,ныхасын,лякӧтны
1126,kleben::V,æндадзын,лякӧтны
1127,reiben::V,сӕрфын,зыртны
1128,reiben::V,хафын,зыртны
1129,streichen::V,байсæрдын,мавтны
1130,streichen::V,сахорын,мавтны
1131,schleifen::V,ссын,кыскыны
1132,schleifen::V,цыргъ кӕнын,кыскыны
1133,schneiden::V,кӕрдын,вундавны
1134,rütteln::V,æнкъусын,шатлавны
1135,schütteln::V,уигъын,зыбӧтны
1136,schwenken::V,тилын,ӧвтны
1137,schwenken::V,тилын,макайтны
1138,schwenken::V,уигъын,ӧвтны
1139,schwenken::V,уигъын,макайтны
1140,schütten::V,ныккӕнын,кисьтны
1141,füllen::V,байдзаг кæнын,тыртны
1142,füllen::V,байдзаг кæнын,тырсьӧтны
1143,einwickeln::V,батухын,тубны
1144,tragen::V,хӕссын,новйӧтны
1145,schleppen::V,ласын,кыскыны
1146,ziehen::V,ласын,кыскыны
1147,aufbewahren::V,æвæрын,видзны
1148,werfen::V,зыввытт кӕнын,шентывлыны
1149,fangen::V,ӕрцахсын,кутны
1150,packen::V,рацахсын,кутасьны
1151,packen::V,рацахсын,кватитны
1152,verstecken::V,æмбæхсын,дзебны
1153,verstecken::V,нымæхсын,дзебны
1154,teilen::V,уарын,торйӧтны
1155,schicken::V,ӕрвитын,иньдыны
1156,bringen::V,æрхæссын,вайны
1157,bringen::V,æрбахæссын,вайны
1158,hinzufügen::V,ӕфтауын,содтыны
1159,bekommen::V,ссарын,получитны
1160,bekommen::V,сфæрæз кæнын,получитны
1161,bekommen::V,самал кæнын,получитны
1162,erhalten::V,райсын,получитны
1163,nehmen::V,райсын,босьтны
1164,wählen::V,равзарын,бӧрйыны
1165,auswählen::V,авзарын,бӧрйыны
1166,bewahren::V,бавæрын,видзны
1167,bewahren::V,нывæрын,видзны
1168,behindern::V,цæлхдур æвæрын,падтыны
1169,behindern::V,ныхдур æвæрын,падтыны
1170,behindern::V,къуылымпы кæнын,падтыны
1171,behindern::V,хъыг дарын,падтыны
1172,verderben::V,фесафын,изводавны
1173,beschädigen::V,халын,паздыны
1174,zerbrechen::V,асӕттын,паздыны
1175,zerreißen::V,аскъуынын,косявны
1176,zerstören::V,фехалын,паздыны
1177,verbrennen::V,басудзын,сотны
1178,geben::V,дӕттын,сетны
1179,reichen::V,адæттын,сетны
1180,schenken::V,лæвар кæнын,козьнавны
1181,versprechen::V,дзырд раттын,кӧсйыны
1182,versprechen::V,зӕрдӕ бавӕрын,кӧсйыны
1183,wünschen::V,зæрдæ зæгъы,бурсьыны
1184,loben::V,раппӕлын,ошкыны
1185,küssen::V,пъа кæнын,окавны
1186,küssen::V,ба кæнын,окавны
1187,wiegen::V,узын,тюттьӧтны
1188,zudecken::V,бамбӕрзын,вевттьыны
1189,wecken::V,райхъал кӕнын,саймӧтны
1190,zeigen::V,амонын,мыччавны
1191,führen::V,кӕнын,нуӧтны
1192,führen::V,фæкæнын,нуӧтны
1193,lehren::V,ахуыр кæнын,велӧтны
1194,unterrichten::V,ахуыр кæнын,велӧтны
1195,aufziehen::V,хъомыл кӕнын,быдтыны
1196,leiten::V,разамынд дӕттын,юравны
1197,leiten::V,разамынд дӕттын,веськӧтлыны
1198,antreiben::V,тагъд кæнын,тэрмӧтны
1199,antreiben::V,рог кæнын,тэрмӧтны
1200,lassen::V,кæнын,-ӧтыны
1201,einladen::V,ӕрхонын,корны
1202,einladen::V,ӕрбахонын,корны
1203,vereinigen::V,баиу кӕнын,ӧтувтны
1204,vereinigen::V,баиу кӕнын,ӧтлаавны
1205,besuchen::V,абæрæг кæнын,пыравлыны
1206,besuchen::V,бабæрæг кæнын,пыравлыны
1207,besuchen::V,бауайын,пыравлыны
1208,treffen::V,фембæлын,пантавны
1209,sich versammeln::V,æрæмбырд уын,ӧксьыны
1210,spielen::V,хъазын,орсны
1211,singen::V,зарын,сьывны
1212,tanzen::V,кафын,йӧктыны
1213,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,торьясьны
1214,verlassen::V,ныууадзын,кольны
1215,retten::V,фервӕзын кӕнын,мынтны
1216,bewachen::V,хъахъхъӕнын,смекайтны
1217,schützen::V,хъахъхъӕнын,дорйыны
1218,verteidigen::V,бахизын,дорйыны
1219,sich schlagen::V,хыл кæнын,тышкасьны
1220,schießen::V,ӕхсын,лыйны
1221,siegen::V,басӕттын,вермыны
1222,siegen::V,фӕуӕлахиз уӕвын,вермыны
1223,ärgern::V,мӕсты кӕнын,лӧгӧтны
1224,schlagen::V,ныццæвын,базнитны
1225,stechen::V,фæрæхойын,бытшкыны
1226,stoßen::V,риуыгъын,тапкыны
1227,stoßen::V,риуыгъын,тойыштны
1228,stehlen::V,давын,гусявны
1229,stören::V,хъыгдарын,костіавны
1230,belästigen::V,хъыгдарын,назыляйтны
1231,verbergen::V,бамбӕхсын,дзебны
1232,verbergen::V,басусӕг кӕнын,дзебны
1233,täuschen::V,фӕливын,бӧбӧтны
1234,täuschen::V,фӕливын,пӧрьявны
1235,täuschen::V,асайын,бӧбӧтны
1236,täuschen::V,асайын,пӧрьявны
1237,betrügen::V,асайын,муклачитны
1238,töten::V,амарын,вийны
1239,wohnen::V,цӕрын,овны
1240,arbeiten::V,кусын,уджавны
1241,sammeln::V,æртонын,ӧктыны
1242,pflücken::V,тонын,судзлавны
1243,jagen::V,цуан кæнын,вӧравны
1244,fischen::V,кæсаг ахсын æнгуырæй,чериавны
1245,fischen::V,æнгуыр дарын,чериавны
1246,fassen::V,ӕрцахсын,кутны
1247,hüten::V,хизын,вердны
1248,hüten::V,хизын,йирсьӧтны
1249,treiben::V,скъӕрын,вашӧтны
1250,anbinden::V,бабæттын,кӧртавны
1251,anbinden::V,æрбæттын,кӧртавны
1252,füttern::V,холлаг дæттын,вердны
1253,füttern::V,холлаг æвæрын,вердны
1254,füttern::V,дарын,вердны
1255,melken::V,дуцын,высьтыны
1256,melken::V,дуцын,чилькӧтны
1257,hacken::V,кæрдын,керавны
1258,hacken::V,лыгтæ кæнын,керавны
1259,gießen::V,бакалын,киськавны
1260,reifen::V,срæгъæд уын,кисьмыны
1261,reifen::V,сцæттæ уын,кисьмыны
1262,zubereiten::V,сцӕттӕ кӕнын,лӧсьӧтны
1263,kochen::V,фыцын,пуны
1264,backen::V,фыцын,пӧжавны
1265,braten::V,цурын,жаритны
1266,umrühren::V,ахæццæ кæнын,соравны
1267,umrühren::V,азмæнтын,соравны
1268,umrühren::V,астауын,соравны
1269,stricken::V,кæнын,домавны
1270,stricken::V,бийын,домавны
1271,nähen::V,хуыйын,вурны
1272,färben::V,ахорын,краситны
1273,reinigen::V,ссыгъдæг кæнын,весӧтны
1274,reinigen::V,ныссыгъдæг кæнын,весӧтны
1275,reinigen::V,ныссæрфын,весӧтны
1276,waschen::V,ӕхсын,пеславны
1277,abwischen::V,сӕрфын,чышкыны
1278,spülen::V,æнхъæвзын,гывьявны
1279,fegen::V,мӕрзын,чышкыны
1280,kehren::V,мӕрзын,чышкыны
1281,baden::V,хи найын,купайтчыны 
1282,sich waschen::V,хи æхсын,миссьыны
1283,ausziehen::V,ласын,гыжтӧтны
1284,ausziehen::V,ласын,пӧрччавны
1285,anziehen::V,скæнын,пасьтавны
1286,sich anziehen::V,дзаума скæнын,пасьтасьны
1287,sich anziehen::V,дарæс скæнын,пасьтасьны
1288,kämmen::V,ныффасын,сынавны
1289,kämmen::V,æрфасын,сынавны
1290,schmücken::V,фӕлындын,баситны
1291,sagen::V,зæгъын,висьтавны
1292,sprechen::V,дзурын,шуны
1293,reden::V,ныхас кӕнын,баитны
1294,sich unterhalten::V,ныхас кæнын,сёрнитны
1295,fragen::V,фӕрсын,юавны
1296,bitten::V,курын,корны
1297,erzählen::V,радзурын,висьтавны
1298,erzählen::V,ратаурæгъ кæнын,висьтавны
1299,mitteilen::V,фехъусын кæнын,висьтавны
1300,nennen::V,хонын,нимтны
1301,rufen::V,сидын,китсавны
1302,rufen::V,сидын,корны
1303,rufen::V,сидын,чукӧстны
1304,prahlen::V,ӕппӕлын,ошшасьны
1305,übersetzen::V,ратæлмац кæнын,вуджӧтны
1306,denken::V,ӕнхъӕлын,чайтны
1307,denken::V,хъуыды кӕнын,чайтны
1308,glauben::V,уырнын,веритны
1309,bemerken::V,фенын,казявны
1310,erkennen::V,базонын,тӧдсавны
1311,begreifen::V,ӕмбарын,вежӧртны
1312,begreifen::V,бамбарын,вежӧртны
1313,lernen::V,ахуыр кӕнын,велӧтчыны
1314,wissen::V,зонын,тӧдны
1315,sich erinnern an::V,зæрдыл æрлæууын,касьтывны
1316,sich erinnern an::V,æрымысын,касьтывны
1317,sich erinnern an::V,æрбаймысын,касьтывны
1318,sich erinnern an::V,æрхъуыды кæнын,касьтывны
1319,vergessen::V,ферох кæнын,вунӧтны
1320,vergessen::V,айрох кæнын,вунӧтны
1321,messen::V,барын,меряйтны
1322,zählen::V,нымайын,лыддьыны
1323,rechnen::V,хынцын,лыддьыны
1324,lesen::V,кӕсын,лыддьӧтны
1325,lesen::V,фӕрсын,лыддьӧтны
1326,malen::V,ныв кӕнын,
1327,zeichnen::V,ныв кӕнын,гижмавны
1328,schreiben::V,фыссын,гижны
1329,besitzen::V,хицау уын,лоны
1330,kaufen::V,балхӕнын,небны
1331,verkaufen::V,уӕй кӕнын,вузавны
1332,bezahlen::V,бафидын,вештыны
1333,zahlen::V,фидын,вештыны
1334,beherrschen::V,æлдариуæг кæнын,
1335,ertragen::V,бавзарын,терпитны
1336,Leine::N,,повод
1337,rauschen::V,,кышӧтны
1338,treten::V,,чужьявны
1339,verstehen::V,,кывны
