,Concept_ID,hr,ca
863,vorher::ADV,prije,abāns
864,vorher::ADV,prije toga,abāns
865,zuerst::ADV,prvo,primer
866,zuerst::ADV,najprije,primer
867,einmal::ADV,jednom,una vegada
868,einmal::ADV,jedanput,una vegada
869,manchmal::ADV,katkad,de vegades
870,manchmal::ADV,katkada,de vegades
871,oft::ADV,često,sovint
872,immer::ADV,vazda,sempre
873,immer::ADV,uvijek,sempre
874,niemals::ADV,nikad,no ... mai
875,niemals::ADV,nikada,no ... mai
876,hier::ADV,tu,aquí
877,hier::ADV,ovdje,aquí
878,hierhin::ADV,amo,per aquí
879,hierhin::ADV,ovamo,per aquí
880,von hier::ADV,odavde,des d'aquí
881,dort::ADV,ondje,allí
882,dorthin::ADV,onamo,hi
883,geradeaus::ADV,ravno,tot dret
884,vorwärts::ADV,naprijed,endavānt
885,rückwärts::ADV,natrag,endarrera
886,zurück::ADV,nazad,darrere
887,zurück::ADV,natrag,darrere
888,unten::ADV,dolje,a baix
889,hinab::ADV,nizbrdo,cap avall
890,oben::ADV,gore,dalt
891,hinauf::ADV,uzbrdo,cap amunt
892,überall::ADV,svuda,pertot
893,überall::ADV,svuda,per tot arreu
894,überall::ADV,svagdje,pertot
895,überall::ADV,svagdje,per tot arreu
896,nicht::ADV,ne,no
897,ein wenig::ADV,malo,una mica
898,kaum::ADV,tek,a penes
899,kaum::ADV,jedva,a penes
900,sehr::ADV,jako,molt
901,sehr::ADV,veoma,molt
902,so::ADV,tako,així
903,so::ADV,ovako,així
904,noch::ADV,još,encara
905,nur::ADV,samo,només
906,schon::ADV,već,ja
907,wieder::ADV,opet,de nou
908,wieder::ADV,ponovo,de nou
909,vergebens::ADV,uzalud,en va
910,vergebens::ADV,zabadava,en va
911,vor::PRP,pred,davānt
912,vor::PRP,pred,enfront de
913,vor::PRP,ispred,davānt
914,vor::PRP,ispred,enfront de
915,hinter::PRP,za,darrera
916,hinter::PRP,iza,darrera
917,unter::PRP,pod,sota
918,unter::PRP,ispod,sota
919,durch::PRP,po,per
920,durch::PRP,kroz,per
921,neben::PRP,kraj,al costāt de
922,neben::PRP,pored,al costāt de
923,neben::PRP,pokraj,al costāt de
924,zwischen::PRP,među,entre
925,zwischen::PRP,između,entre
926,wegen::PRP,radi,a causa de
927,wegen::PRP,zbog,a causa de
928,dies::PRN,ovo,aquest
929,das::PRN,to,això
930,das::PRN,ono,això
931,alles::PRN,sve,tot
932,ich::PRN,ja,jo
933,du::PRN,ti,tu
934,er::PRN,on,ell
935,wir::PRN,mi,nosaltres
936,ihr::PRN,vi,vosaltres
937,sie::PRN,oni,ells
938,sie::PRN,oni,elles
939,was::FPRN,što,què
940,wer::FPRN,tko,qui
941,wo::FADV,gdje,on
942,wohin::FADV,kuda,cap a on
943,wohin::FADV,kamo,cap a on
944,wie::FADV,kako,com
945,warum::FADV,zašto,per què
946,wieviel::FNUM,koliko,quant
947,eins::NUM,jedan,u
948,zwei::NUM,dva,dos
949,drei::NUM,tri,tres
950,vier::NUM,četiri,quatre
951,fünf::NUM,pet,cinc
952,sechs::NUM,šest,sis
953,sieben::NUM,sedam,set
954,acht::NUM,osam,vuit
955,neun::NUM,devet,nou
956,zehn::NUM,deset,deu
957,elf::NUM,jedanaest,onze
958,zwölf::NUM,dvanaest,dotze
959,zwanzig::NUM,dvadeset,vint
960,dreißig::NUM,trideset,trenta
961,vierzig::NUM,četrdeset,quaranta
962,fünfzig::NUM,pedeset,cinquanta
963,sechzig::NUM,šezdeset,seixanta
964,siebzig::NUM,sedamdeset,setanta
965,achtzig::NUM,osamdeset,vuitanta
966,neunzig::NUM,devetdeset,noranta
967,hundert::NUM,sto,cent
968,tausend::NUM,tisuća,mil
969,und::CNJ,i,i
970,und::CNJ,te,i
971,oder::CNJ,ili,o
972,stehen::V,stajati,estar de peu
973,sitzen::V,sjediti,seure
974,liegen::V,ležati,jeure
975,hängen::V,visiti,penjar
976,werden::V,postati,fer-se
977,werden::V,postati,posar-se
978,werden::V,činiti se,fer-se
979,werden::V,činiti se,posar-se
980,passieren::V,desiti se,succeir
981,passieren::V,dogoditi se,succeir
982,beginnen::V,početi,iniciar-se
983,enden::V,prestati,acabar-se
984,enden::V,prestati,terminar-se
985,enden::V,svršiti se,acabar-se
986,enden::V,svršiti se,terminar-se
987,wechseln::V,mijenjati se,canviar
988,aufgehen[Sonne]::V,izići,sortir
989,untergehen[Sonne]::V,zaći,posar-se
990,scheinen[Sonne]::V,sijati,brillar
991,donnern::V,grmjeti,tronar
992,wehen::V,duhati,bufar
993,strömen::V,strujati,afluir
994,fließen::V,teći,fluir
995,sich drehen::V,obrtati se,girar
996,sich drehen::V,vrtjeti se,girar
997,schwanken::V,teturati,vacil·lar
998,schwanken::V,kolebati se,vacil·lar
999,schwingen::V,njihati,oscil·lar
1000,schwingen::V,titrati,oscil·lar
1001,fallen::V,padati,caure
1002,fallen::V,padati,tombar
1003,brennen::V,gorjeti,cremar
1004,rauchen::V,dimiti se,fumejar
1005,regnen::V,kišiti,ploure
1006,regnen::V,daždjeti,ploure
1007,gefrieren::V,smrznuti se,gelar-se
1008,tauen::V,kopnjeti,fondre's
1009,tauen::V,kraviti se,fondre's
1010,schmelzen::V,topiti se,fondre's
1011,trocknen::V,sušiti se,assecar-se
1012,sieden::V,kipjeti,bullir
1013,sieden::V,ključati,bullir
1014,faulen::V,gnjiti,podrir-se
1015,verfaulen::V,sagnjiti,podrir-se
1016,reißen::V,otrgnuti se,trencar-se
1017,versinken::V,tonuti,enfonsar-se
1018,versinken::V,propasti,enfonsar-se
1019,vergehen::V,prolaziti,passar
1020,erscheinen::V,pojaviti se,aparèixer
1021,verschwinden::V,nestati,desaparèixer
1022,verschwinden::V,izgubiti se,desaparèixer
1023,sinken::V,trgnuti,baixar
1024,sinken::V,trgnuti,descendir
1025,sinken::V,spustiti se,baixar
1026,sinken::V,spustiti se,descendir
1027,abnehmen::V,opasti,decréixer
1028,zunehmen::V,povećati se,augmentar
1029,steigen::V,uzići,pujar
1030,steigen::V,nadoći,pujar
1031,wachsen::V,rasti,créixer
1032,glänzen::V,blistati,brillar
1033,glänzen::V,blistati,resplendir
1034,glänzen::V,sjati se,brillar
1035,glänzen::V,sjati se,resplendir
1036,funkeln::V,svjetlucati,espurnejar
1037,lärmen::V,bučati,fer soroll
1038,lärmen::V,galamiti,fer soroll
1039,läuten::V,zvoniti,sonar
1040,klingeln::V,zvoniti,trucar
1041,klirren::V,zvečati,dringar
1042,brausen::V,hujati,rugir
1043,rauschen::V,šumiti,murmurar
1044,rauschen::V,šuškati,murmurar
1045,klingen::V,zvučati,sonar
1046,bellen::V,lajati,lladrar
1047,heulen::V,zavijati,udolar
1048,blasen::V,puhati,bufar
1049,pfeifen::V,fućkati,xiular
1050,schreien::V,vikati,cridar
1051,schreien::V,kričati,cridar
1052,stöhnen::V,stenjati,gemegar
1053,zittern::V,drhtati,tremolar
1054,zittern::V,trepetati,tremolar
1055,leben::V,živjeti,vīure
1056,geboren werden::V,roditi se,néixer
1057,atmen::V,disati,respirar
1058,trinken::V,piti,beure
1059,essen::V,jesti,menjar
1060,schlucken::V,gutati,empassar-se
1061,müde werden::V,umoriti se,cansar-se
1062,einschlafen::V,usnuti,adormir-se
1063,einschlafen::V,zaspati,adormir-se
1064,schlafen::V,spati,dormir
1065,aufwachen::V,probuditi se,despertar-se
1066,aufstehen::V,ustati,llevar-se
1067,sich erholen::V,odmoriti se,descansar
1068,krank werden::V,oboljeti se,posar-se malalt
1069,krank werden::V,razboljeti se,posar-se malalt
1070,krank sein::V,bolovati,estar malalt
1071,schmerzen::V,boljeti,doldre
1072,husten::V,kašljati,tossir
1073,genesen::V,ozdraviti,recuperar-se
1074,genesen::V,oporaviti se,recuperar-se
1075,sterben::V,umrijeti,morir
1076,umkommen::V,skapati,perir
1077,sich bewegen::V,gibati se,moure's
1078,sich bewegen::V,kretati se,moure's
1079,sich rühren::V,maknuti se,moure's
1080,sich erheben::V,dići se,aixecar-se
1081,sich setzen::V,sjesti,asseure's
1082,hinfallen::V,pasti,caure's
1083,laufen::V,hodati,caminar
1084,schreiten::V,stupati,procedir
1085,spazierengehen::V,šetati se,passejar
1086,eilen::V,hitati,anar corrent
1087,sich beeilen::V,požuriti se,afanyar-se
1088,sausen::V,juriti,córrer
1089,rennen::V,trčati,córrer
1090,springen::V,skakati,saltar
1091,klettern::V,popeti se,escalar
1092,klettern::V,penjati se,escalar
1093,schaukeln::V,ljuljati se,gronxar-se
1094,schaukeln::V,ljuljati se,balancejar-se
1095,kriechen::V,puzati,reptar
1096,kriechen::V,puzati,arrossegar-se
1097,kriechen::V,gmizati,reptar
1098,kriechen::V,gmizati,arrossegar-se
1099,schwimmen::V,plivati,nadar
1100,tauchen::V,roniti,bussejar
1101,tauchen::V,roniti,submergir-se
1102,tauchen::V,gnjuriti,bussejar
1103,tauchen::V,gnjuriti,submergir-se
1104,rudern::V,veslati,remar
1105,fahren::V,voziti se,anar
1106,fliegen::V,letjeti,volar
1107,fliegen::V,lijetati,volar
1108,gehen::V,ići,caminar
1109,weggehen::V,otići,anar-se'n
1110,abfahren::V,krenuti,partir
1111,abfahren::V,otputovati,partir
1112,anhalten::V,stati,aturar-se
1113,anhalten::V,zaustaviti,aturar-se
1114,hineingehen::V,ulaziti,entrar
1115,eintreten::V,ući,entrar
1116,kommen::V,doći,venir
1117,ankommen::V,stići,arribar
1118,zurückkommen::V,vratiti se,tornar
1119,zurückkommen::V,povratiti se,tornar
1120,bleiben::V,ostati,quedar-se
1121,warten::V,čekati,esperar
1122,erwarten::V,očekivati,esperar
1123,suchen::V,tražiti,buscar
1124,finden::V,naći,trobar
1125,versuchen::V,pokušati,intentar
1126,vorbereiten::V,spremiti,preparar
1127,vorbereiten::V,pripremiti,preparar
1128,lieben::V,voljeti,estimar
1129,mögen::V,voljeti,agradar a
1130,lachen::V,smijati se,riure
1131,rühren::V,taknuti,commoure
1132,rühren::V,taknuti,emocionar
1133,weinen::V,plakati,plorar
1134,schimpfen::V,psovati,renyar
1135,sich ärgern::V,ljutiti se,enfadar-se
1136,sich fürchten::V,bojati se,tenir por
1137,fürchten::V,bojati se,témer
1138,fliehen::V,pobjeći,fugir
1139,flüchten::V,utjeći,refugiar-se
1140,sehen::V,vidjeti,veure
1141,anschauen::V,ogledati,mirar
1142,ansehen::V,gledati,mirar
1143,hören::V,čuti,oir
1144,zuhören::V,slušati,escoltar
1145,probieren::V,probati,provar
1146,riechen::V,osjećati miris,olorar
1147,fühlen::V,osjećati,sentīr
1148,scheinen::V,činiti se,semblar
1149,zu sehen sein::V,biti vidljiv,poder-se veure
1150,vernehmen::V,saznati,percebre
1151,frieren::V,zima je,tenir fred
1152,tun::V,raditi,fer
1153,können::V,moći,poder
1154,wollen::V,htjeti,voler
1155,anfangen::V,početi,iniciar
1156,beenden::V,svršiti,acabar
1157,beenden::V,dovršiti,acabar
1158,aufhören::V,prestati,deixar
1159,gelingen::V,uspjeti,sortir bé
1160,geraten::V,desiti se,sortir
1161,öffnen::V,otvoriti,obrir
1162,schließen::V,zatvoriti,tancar
1163,stellen::V,metnuti,posar
1164,stellen::V,metnuti,col·locar
1165,stellen::V,postaviti,posar
1166,stellen::V,postaviti,col·locar
1167,setzen::V,posaditi,assentar
1168,legen::V,polagati,posar
1169,berühren::V,doticati,tocar
1170,berühren::V,dodirivati,tocar
1171,verbinden::V,spojiti,unir
1172,verbinden::V,spojiti,connectar
1173,verbinden::V,zavezati,unir
1174,verbinden::V,zavezati,connectar
1175,bedecken::V,pokriti,tapar
1176,bedecken::V,pokriti,cobrir
1177,aufhängen::V,objesiti,penjar
1178,anzünden::V,upaliti,encendre
1179,anzünden::V,zapaliti,encendre
1180,aufheben::V,podići,aixecar
1181,aufheben::V,podignuti,aixecar
1182,zurücklassen::V,ostaviti,deixar
1183,zurücklassen::V,pustiti natrag,deixar
1184,verlieren::V,izgubiti,pērdre
1185,fallen lassen::V,ispustiti,deixar caure
1186,machen::V,uraditi,fer
1187,machen::V,načiniti,fer
1188,machen::V,napraviti,fer
1189,herstellen::V,proizvesti,producir
1190,bauen::V,graditi,construir
1191,reparieren::V,popraviti,reparar
1192,verbessern::V,poboljšati,millorar
1193,ändern::V,promijeniti,canviar
1194,graben::V,kopati,cavar
1195,graben::V,kopkati,cavar
1196,beugen::V,saviti,doblegar
1197,biegen::V,saviti,corbar
1198,biegen::V,saviti,arquejar
1199,biegen::V,sagnuti,corbar
1200,biegen::V,sagnuti,arquejar
1201,drehen::V,vrtjeti,girar
1202,wenden::V,obrnuti,girar
1203,umdrehen::V,okrenuti,voltar
1204,umdrehen::V,prevŕnuti,voltar
1205,heben::V,dizati,pujar
1206,heben::V,dizati,aixecar
1207,hochheben::V,dignuti,aixecar
1208,ergreifen::V,uhvatiti,agafar
1209,ergreifen::V,prihvatiti,agafar
1210,halten::V,držati,mantenir
1211,drücken::V,pritiskivati,prémer
1212,drücken::V,pritiskivati,estrènyer
1213,schieben::V,gurati,empènyer
1214,kratzen::V,česati,raspar
1215,kratzen::V,grepsti,raspar
1216,lecken::V,lizati,llepar
1217,beißen::V,ujesti,mossegar
1218,beißen::V,gristi,mossegar
1219,abreißen::V,otkinuti,arrencar
1220,abschneiden::V,odrezati,tallar
1221,binden::V,vezati,lligar
1222,stecken::V,turiti,ficar
1223,brechen::V,slomiti,trencar
1224,klopfen::V,lupati,trucar
1225,klopfen::V,kucati,trucar
1226,hauen::V,tući,picar
1227,hauen::V,tući,colpejar
1228,hauen::V,udarati,picar
1229,hauen::V,udarati,colpejar
1230,kleben::V,lijepiti,enganxar
1231,reiben::V,trti,fregar
1232,streichen::V,namazati,untar
1233,schleifen::V,brusiti,afilar
1234,schleifen::V,brusiti,esmolar
1235,schneiden::V,rezati,tallar
1236,rütteln::V,drmati,sacsejar
1237,schütteln::V,tresti,agitar
1238,schütteln::V,tresti,sacsejar
1239,schwenken::V,mahati,agitar
1240,schütten::V,sipati,abocar
1241,schütten::V,lijevati,abocar
1242,füllen::V,napuniti,omplir
1243,einwickeln::V,umotati,embolicar
1244,einwickeln::V,zamotati,embolicar
1245,tragen::V,nositi,dur
1246,tragen::V,nositi,portar
1247,schleppen::V,tegliti,arrossegar
1248,ziehen::V,vući,tirar
1249,ziehen::V,vući,estirar
1250,aufbewahren::V,čuvati,conservar
1251,werfen::V,bacati,llançar
1252,fangen::V,loviti,agafar
1253,fangen::V,loviti,atrapar
1254,fangen::V,hvatati,agafar
1255,fangen::V,hvatati,atrapar
1256,packen::V,ščepati,engrapar
1257,packen::V,zgrabiti,engrapar
1258,verstecken::V,sakriti,amagar
1259,teilen::V,podijeliti,dividir
1260,schicken::V,slati,enviar
1261,bringen::V,donijeti,portar
1262,hinzufügen::V,dodati,afegir
1263,hinzufügen::V,pridati,afegir
1264,bekommen::V,dobiti,obtenir
1265,erhalten::V,primiti,rebre
1266,nehmen::V,uzeti,prendre
1267,wählen::V,izabrati,triar
1268,wählen::V,izabrati,elegir
1269,auswählen::V,odabrati,escollir
1270,auswählen::V,odabrati,seleccionar
1271,bewahren::V,sačuvati,conservar
1272,behindern::V,smetati,impedir
1273,behindern::V,smetati,obstaculitzar
1274,verderben::V,pokvariti,espatllar
1275,beschädigen::V,oštetiti,danyar
1276,beschädigen::V,oštetiti,destrossar
1277,zerbrechen::V,razbiti,trencar
1278,zerbrechen::V,prelomiti,trencar
1279,zerreißen::V,poderati,estripar
1280,zerreißen::V,rastrgnuti,estripar
1281,zerstören::V,razoriti,destruir
1282,zerstören::V,razrušiti,destruir
1283,verbrennen::V,spaliti,cremar
1284,verbrennen::V,sagorjeti,cremar
1285,geben::V,dati,donar
1286,reichen::V,pružiti,passar
1287,schenken::V,darivati,regalar
1288,versprechen::V,obećati,prometre
1289,wünschen::V,željeti,desitjar
1290,loben::V,hvaliti,elogiar
1291,küssen::V,ljubiti,fer un petó a
1292,wiegen::V,njihati,bressolar
1293,wiegen::V,ljuljati,bressolar
1294,zudecken::V,pokriti,tapar
1295,zudecken::V,pokriti,cobrir
1296,wecken::V,probuditi,despertar
1297,zeigen::V,pokazati,mostrar
1298,zeigen::V,pokazati,ensenyar
1299,führen::V,voditi,guiar
1300,führen::V,voditi,conduir
1301,lehren::V,učiti,ensenyar
1302,unterrichten::V,poučiti,ensenyar
1303,aufziehen::V,uzgajati,criar
1304,leiten::V,upravljati,dirigir
1305,antreiben::V,natjeravati,impel·lir
1306,lassen::V,dati,fer
1307,einladen::V,pozvati,invitar
1308,einladen::V,pozvati,convidar
1309,vereinigen::V,ujediniti,unir
1310,besuchen::V,posjetiti,visitar
1311,besuchen::V,posjetiti,anar a veure
1312,treffen::V,sresti,trobar
1313,sich versammeln::V,okupiti se,reunir-se
1314,spielen::V,igrati se,jugar
1315,singen::V,pjevati,cantār
1316,tanzen::V,plesati,ballar
1317,sich trennen::V,razići se,separar-se
1318,verlassen::V,ostaviti,deixar
1319,verlassen::V,ostaviti,abandonar
1320,verlassen::V,napustiti,deixar
1321,verlassen::V,napustiti,abandonar
1322,retten::V,spasiti,salvar
1323,bewachen::V,čuvati,vigilar
1324,bewachen::V,stražariti,vigilar
1325,schützen::V,čuvati,protegir
1326,verteidigen::V,obraniti,defensar
1327,sich schlagen::V,biti se,barallar-se
1328,sich schlagen::V,udariti se,barallar-se
1329,schießen::V,pucati,tirar
1330,schießen::V,pucati,disparar
1331,schießen::V,strijeljati,tirar
1332,schießen::V,strijeljati,disparar
1333,siegen::V,pobijediti,vèncer
1334,ärgern::V,ljutiti,enfadar
1335,schlagen::V,biti,pegar
1336,schlagen::V,biti,colpejar
1337,schlagen::V,udariti,pegar
1338,schlagen::V,udariti,colpejar
1339,treten::V,šutnuti,donar un cop de peu a
1340,stechen::V,ubosti,punxar
1341,stechen::V,ubosti,apunyalar
1342,stoßen::V,gurnuti,empènyer
1343,stehlen::V,ukrasti,robar
1344,stören::V,smetati,molestar
1345,belästigen::V,smetati,importunar
1346,belästigen::V,dosaditi,importunar
1347,verbergen::V,skriti,amagar
1348,verbergen::V,skriti,ocultar
1349,täuschen::V,obmanuti,enganyar
1350,betrügen::V,prevarati,estafar
1351,töten::V,ubiti,matar
1352,wohnen::V,stanovati,vīure
1353,wohnen::V,stanovati,habitar
1354,arbeiten::V,raditi,treballar
1355,sammeln::V,sabrati,col·leccionar
1356,pflücken::V,ubrati,collir
1357,jagen::V,loviti,caçar
1358,fischen::V,ribati,pescar
1359,fischen::V,loviti ribu,pescar
1360,fassen::V,uloviti,atrapar
1361,hüten::V,pasti,pasturar
1362,treiben::V,goniti,arriar
1363,anbinden::V,privezati,lligar
1364,füttern::V,hraniti,donar menjar a
1365,melken::V,musti,munyir
1366,hacken::V,sjeckati,picar
1367,hacken::V,sjeckati,tallar
1368,gießen::V,politi,regar
1369,reifen::V,sazreti,madurar
1370,zubereiten::V,prigotoviti,preparar
1371,kochen::V,kuhati,coure
1372,backen::V,peći,coure al forn
1373,braten::V,peći,rostir
1374,braten::V,pržiti,rostir
1375,umrühren::V,promiješati,remenar
1376,stricken::V,plesti,tricotar
1377,stricken::V,plesti,fer punt de mitja
1378,nähen::V,šiti,cosir
1379,färben::V,obojiti,tenyir
1380,reinigen::V,očistiti,netejar
1381,reinigen::V,počistiti,netejar
1382,waschen::V,prati,rentār
1383,abwischen::V,otrti,eixugar
1384,spülen::V,isprati,esbandir
1385,spülen::V,oplakati,esbandir
1386,fegen::V,mesti,escombrar
1387,fegen::V,pomesti,escombrar
1388,kehren::V,mesti,escombrar
1389,baden::V,kupati se,banyar-se
1390,sich waschen::V,umiti se,rentār-se
1391,sich waschen::V,prati se,rentār-se
1392,ausziehen::V,svući,treure's
1393,anziehen::V,obući,posar-se
1394,sich anziehen::V,obući se,vestir-se
1395,kämmen::V,češljati,pentinar
1396,schmücken::V,uresiti,adornar
1397,schmücken::V,nakititi,adornar
1398,sagen::V,reći,dir
1399,sagen::V,kazati,dir
1400,sprechen::V,govoriti,parlar
1401,reden::V,govoriti,parlar
1402,reden::V,besjediti,parlar
1403,sich unterhalten::V,razgovarati se,conversar
1404,fragen::V,pitati,preguntar
1405,bitten::V,moliti,demanar
1406,erzählen::V,ispričati,contar
1407,erzählen::V,ispričati,explicar
1408,erzählen::V,pripovjediti,contar
1409,erzählen::V,pripovjediti,explicar
1410,mitteilen::V,saopćiti,comunicar
1411,nennen::V,nazvati,nomenar
1412,rufen::V,zvati,cridar
1413,rufen::V,dozvati,cridar
1414,prahlen::V,hvalisati se,lloar-se
1415,prahlen::V,hvalisati se,jactar-se
1416,übersetzen::V,prevesti,traduir
1417,denken::V,misliti,pensar
1418,glauben::V,vjerovati,creure
1419,bemerken::V,zapaziti,notar
1420,bemerken::V,primijetiti,notar
1421,erkennen::V,prepoznati,reconèixer
1422,begreifen::V,pojmiti,comprendre
1423,begreifen::V,shvatiti,comprendre
1424,verstehen::V,razabrati,entendre
1425,lernen::V,učiti se,aprendre
1426,wissen::V,znati,saber
1427,sich erinnern an::V,sjetiti se,recordar
1428,vergessen::V,zaboraviti,oblidar
1429,messen::V,mjeriti,mesurar
1430,zählen::V,brojiti,comptar
1431,rechnen::V,računati,calcular
1432,lesen::V,čitati,llegir
1433,malen::V,slikati,pintar
1434,zeichnen::V,crtati,dibuixar
1435,schreiben::V,pisati,escrīure
1436,besitzen::V,imati,posseir
1437,besitzen::V,posjedovati,posseir
1438,kaufen::V,kupiti,comprar
1439,verkaufen::V,prodati,vendre
1440,verkaufen::V,raspačati,vendre
1441,bezahlen::V,platiti,pagar
1442,zahlen::V,plaćati,pagar per
1443,beherrschen::V,vladati,dominar
1444,beherrschen::V,gospodariti,dominar
1445,ertragen::V,trpjeti,aguantar
1446,ertragen::V,podnijeti,aguantar
1447,Gehirn::N,,cervell
