,Concept_ID,zh,is
846,krank sein::V,生病,vera veikur
847,schmerzen::V,疼痛,kenna til
848,husten::V,咳,hósta
849,genesen::V,痊愈,batna
850,genesen::V,痊愈,frískast
851,sterben::V,死,deyja
852,umkommen::V,丧命,farast
853,sich bewegen::V,移动,bifast
854,sich rühren::V,动弹,hreyfast
855,sich erheben::V,站起,standa upp
856,sich setzen::V,坐,setjast
857,hinfallen::V,跌倒,detta
858,laufen::V,步行,labba
859,schreiten::V,迈步,ganga
860,spazierengehen::V,散步,ganga sér til skemmtunar
861,eilen::V,急忙,fara hratt
862,sich beeilen::V,赶快,flýta sér
863,sausen::V,疾驰,þjóta
864,rennen::V,奔跑,hlaupa
865,springen::V,跳,stökkva
866,klettern::V,攀缘,klifra
867,schaukeln::V,荡秋千,róla
868,schaukeln::V,荡秋千,rugga
869,kriechen::V,爬行,skríða
870,schwimmen::V,游泳,synda
871,tauchen::V,潜水,kafa
872,rudern::V,划船,róa
873,fahren::V,行驶,aka
874,fahren::V,行驶,fara
875,fliegen::V,飞,fljúga
876,gehen::V,走,fara
877,gehen::V,走,ganga
878,weggehen::V,离去,fara burt
879,weggehen::V,离去,ganga burt
880,abfahren::V,出发,aka burt
881,anhalten::V,停住,stöðva
882,hineingehen::V,进去,ganga inn
883,eintreten::V,进入,koma inn
884,eintreten::V,进入,ganga inn
885,kommen::V,来,koma
886,ankommen::V,到达,koma til
887,zurückkommen::V,回来,koma til baka
888,bleiben::V,停留,haldast
889,bleiben::V,停留,vera kyrr
890,warten::V,等,bíða
891,erwarten::V,等候,búast við
892,erwarten::V,等候,eiga von á
893,suchen::V,找,leita
894,finden::V,找到,finna
895,versuchen::V,尝试,reyna
896,vorbereiten::V,预备,undirbúa
897,lieben::V,爱,elska
898,mögen::V,喜欢,þykja gott
899,mögen::V,喜欢,falla í geð
900,lachen::V,笑,hlæja
901,weinen::V,哭,gráta
902,schimpfen::V,骂,skammast
903,sich ärgern::V,生气,sárna
904,sich ärgern::V,生气,gremjast
905,sich fürchten::V,害怕,óttast
906,fürchten::V,害怕,óttast
907,fliehen::V,逃走,flýja
908,flüchten::V,逃跑,strjúka
909,sehen::V,看,sjá
910,anschauen::V,注视,horfa á
911,ansehen::V,注视,líta á
912,hören::V,听,heyra
913,zuhören::V,倾听,hlusta
914,probieren::V,尝,smakka
915,riechen::V,闻,þefa
916,fühlen::V,感到,finna til
917,scheinen::V,照耀,virðast
918,zu sehen sein::V,可以看到,vera að sjá
919,vernehmen::V,审讯,heyra
920,vernehmen::V,审讯,greina
921,frieren::V,觉得冷,frjósa
922,tun::V,作,gera
923,können::V,能,geta
924,wollen::V,要,ætla
925,wollen::V,要,vilja
926,anfangen::V,开始,hefja
927,beenden::V,结束,enda
928,beenden::V,结束,ljúka
929,aufhören::V,停止,lykta
930,gelingen::V,成功,heppnast
931,geraten::V,陷于,lukkast
932,öffnen::V,打开,opna
933,schließen::V,关,loka
934,stellen::V,放,láta
935,stellen::V,放,setja
936,setzen::V,放,láta
937,setzen::V,放,setja
938,legen::V,摆,láta
939,legen::V,摆,leggja
940,berühren::V,触,koma við
941,verbinden::V,联结,sameina
942,bedecken::V,覆盖,hylja
943,aufhängen::V,挂,hengja
944,aufhängen::V,挂,hengja upp
945,anzünden::V,点,kveikja í
946,aufheben::V,拾起,taka upp
947,aufheben::V,拾起,lyfta upp
948,zurücklassen::V,遗留,skilja eftir
949,verlieren::V,丧失,týna
950,verlieren::V,丧失,glata
951,fallen lassen::V,让掉下,missa
952,machen::V,做,búa til
953,herstellen::V,生产,framleiða
954,bauen::V,建造,smíða
955,bauen::V,建造,byggja
956,reparieren::V,修理,gera við
957,verbessern::V,改进,bæta
958,ändern::V,改变,breyta
959,graben::V,挖,grafa
960,beugen::V,弯下,beygja
961,biegen::V,弯,sveigja
962,drehen::V,转动,snúa
963,wenden::V,转动,snúa
964,wenden::V,转动,venda
965,umdrehen::V,转动,venda
966,umdrehen::V,转动,snúa við
967,heben::V,举起,hefja
968,hochheben::V,抬高,lyfta upp
969,ergreifen::V,抓住,grípa
970,halten::V,拿着,rúma
971,halten::V,拿着,halda
972,drücken::V,压,þjá
973,drücken::V,压,þrýsta
974,schieben::V,推,ýta
975,kratzen::V,搔,klóra
976,lecken::V,舔,sleikja
977,beißen::V,咬,bíta
978,abreißen::V,撕下,rífa af
979,abreißen::V,撕下,rífa frá
980,abschneiden::V,切断,skera af
981,abschneiden::V,切断,klippa af
982,binden::V,捆,binda
983,stecken::V,插,stinga
984,brechen::V,断裂,brjóta
985,klopfen::V,敲,berja
986,klopfen::V,敲,klappa
987,hauen::V,揍,berja
988,hauen::V,揍,höggva
989,kleben::V,粘,líma
990,reiben::V,摩擦,núa
991,streichen::V,涂,smyrja
992,schleifen::V,拖曳,slípa
993,schneiden::V,切,skera
994,schneiden::V,切,klippa
995,rütteln::V,颠簸,skaka
996,schütteln::V,摇动,hrista
997,schwenken::V,摇动,sveifla
998,schütten::V,倒,hella
999,füllen::V,填满,fylla
1000,einwickeln::V,包,vefja inn í
1001,tragen::V,提,bera
1002,schleppen::V,扛,draga
1003,ziehen::V,拉,toga
1004,ziehen::V,拉,draga
1005,aufbewahren::V,保存,geyma
1006,werfen::V,扔,kasta
1007,fangen::V,捕捉,grípa
1008,packen::V,抓住,þrífa í
1009,verstecken::V,藏,fela
1010,teilen::V,分,deila
1011,schicken::V,派遣,senda
1012,bringen::V,带来,færa
1013,bringen::V,带来,flytja
1014,hinzufügen::V,添加,bæta við
1015,bekommen::V,得到,hljóta
1016,bekommen::V,得到,ná
1017,erhalten::V,接到,fá
1018,nehmen::V,拿,taka
1019,wählen::V,挑选,velja
1020,auswählen::V,选择,velja úr
1021,bewahren::V,保持,gæta
1022,bewahren::V,保持,vernda
1023,behindern::V,防碍,varna
1024,verderben::V,败坏,spilla
1025,beschädigen::V,损坏,skemma
1026,zerbrechen::V,破碎,brjóta
1027,zerreißen::V,撕碎,rífa
1028,zerreißen::V,撕碎,rífa sundur
1029,zerstören::V,毁坏,rífa niður
1030,verbrennen::V,燃烧,brenna
1031,geben::V,给,gefa
1032,reichen::V,递给,rétta
1033,schenken::V,赠送,gefa
1034,versprechen::V,许诺,lofa
1035,versprechen::V,许诺,heita
1036,wünschen::V,祝,óska
1037,loben::V,表扬,lofa
1038,loben::V,表扬,hrósa
1039,küssen::V,亲,kyssa
1040,wiegen::V,轻摇,rugga
1041,zudecken::V,盖上,þekja
1042,zudecken::V,盖上,breiða yfir
1043,wecken::V,唤起,vekja
1044,zeigen::V,指,sýna
1045,führen::V,带领,leiða
1046,lehren::V,教,kenna
1047,unterrichten::V,讲课,fræða
1048,aufziehen::V,抚养,ala upp
1049,leiten::V,领导,stjórna
1050,antreiben::V,催促,hvetja
1051,lassen::V,让,láta
1052,einladen::V,邀请,bjóða heim
1053,vereinigen::V,统一,sameina
1054,besuchen::V,参观,heimsækja
1055,treffen::V,会面,hitta
1056,sich versammeln::V,聚集,safnast saman
1057,spielen::V,玩,leika sér
1058,singen::V,唱歌,syngja
1059,tanzen::V,跳舞,dansa
1060,sich trennen::V,分别,skiljast
1061,verlassen::V,离开,yfirgefa
1062,retten::V,救,bjarga
1063,bewachen::V,守卫,gæta
1064,bewachen::V,守卫,hafa vörð á
1065,schützen::V,保护,vernda
1066,verteidigen::V,保卫,verja
1067,sich schlagen::V,打架,slást
1068,sich schlagen::V,打架,berjast
1069,schießen::V,射击,skjóta
1070,siegen::V,获胜,sigra
1071,ärgern::V,激怒,ergja
1072,ärgern::V,激怒,skaprauna
1073,schlagen::V,打,slá
1074,schlagen::V,打,lemja
1075,treten::V,踢,sparka
1076,stechen::V,刺,stinga
1077,stoßen::V,撞,hrinda
1078,stehlen::V,盗窃,stela
1079,stören::V,干扰,trufla
1080,belästigen::V,打搅,ónáða
1081,verbergen::V,隐藏,leyna
1082,täuschen::V,欺骗,gabba
1083,täuschen::V,欺骗,blekkja
1084,betrügen::V,欺骗,svíkja
1085,betrügen::V,欺骗,blekkja
1086,töten::V,杀,drepa
1087,wohnen::V,居住,búa
1088,arbeiten::V,工作,vinna
1089,sammeln::V,收集,safna
1090,pflücken::V,采,tína
1091,pflücken::V,采,reyta
1092,jagen::V,打猎,veiða
1093,fischen::V,捕鱼,fiska
1094,fassen::V,捉住,veiða
1095,hüten::V,守护,gæta
1096,hüten::V,守护,vakta
1097,treiben::V,漂,reka
1098,anbinden::V,拴,binda við
1099,anbinden::V,拴,binda fast
1100,füttern::V,喂,fóðra
1101,melken::V,挤奶,mjólka
1102,hacken::V,剁细,höggva
1103,gießen::V,浇,hella
1104,reifen::V,成熟,þroskast
1105,kochen::V,煮,sjóða
1106,backen::V,烤,baka
1107,braten::V,煎,steikja
1108,umrühren::V,搅拌,hræra í
1109,stricken::V,织,prjóna
1110,nähen::V,缝,sauma
1111,färben::V,染色,lita
1112,reinigen::V,清洁,hreinsa
1113,waschen::V,洗,þvo
1114,abwischen::V,擦掉,þerra
1115,spülen::V,清洗,skola
1116,spülen::V,清洗,þvo upp
1117,fegen::V,扫,sópa
1118,fegen::V,扫,hreinsa
1119,kehren::V,打扫,sópa
1120,baden::V,给...洗澡,baða sig
1121,sich waschen::V,洗澡,þvo sér
1122,ausziehen::V,脱,fara úr
1123,anziehen::V,穿,fara í
1124,sich anziehen::V,穿衣,klæðast
1125,kämmen::V,梳,greiða
1126,schmücken::V,装饰,prýða
1127,schmücken::V,装饰,skreyta
1128,sagen::V,说,segja
1129,sprechen::V,说,tala
1130,reden::V,讲,ræða
1131,sich unterhalten::V,聊天,spjalla
1132,sich unterhalten::V,聊天,ræðast við
1133,fragen::V,问,spyrja
1134,bitten::V,请,biðja
1135,erzählen::V,叙述,segja frá
1136,mitteilen::V,通知,tilkynna
1137,nennen::V,叫做,nefna
1138,rufen::V,叫,kalla
1139,prahlen::V,吹牛,gorta
1140,übersetzen::V,翻译,þýða
1141,denken::V,想,hugsa
1142,glauben::V,以为,trúa
1143,bemerken::V,发觉,taka eftir
1144,erkennen::V,识别,þekkja
1145,begreifen::V,理解,skilja
1146,verstehen::V,明白,skilja
1147,lernen::V,学,læra
1148,wissen::V,知道,vita
1149,sich erinnern an::V,回忆,minnast
1150,vergessen::V,忘记,gleyma
1151,messen::V,测量,mæla
1152,zählen::V,数,telja
1153,rechnen::V,计算,reikna
1154,lesen::V,读,lesa
1155,malen::V,画,mála
1156,zeichnen::V,绘制,teikna
1157,schreiben::V,写,skrifa
1158,besitzen::V,占有,hafa
1159,kaufen::V,买,kaupa
1160,verkaufen::V,卖,selja
1161,bezahlen::V,付钱,borga
1162,zahlen::V,支付,borga
1163,beherrschen::V,统治,hafa á valdi sínu
1164,ertragen::V,忍耐,þola
1165,vergebens::ADV,,árangurslaust
1166,klirren::V,,glamra
1167,klirren::V,,skrölta
1168,rauschen::V,,suða
1169,rühren::V,,snerta
1170,zubereiten::V,,elda
1171,zubereiten::V,,tilbúa
