,Concept_ID,en,vep
865,rennen::V,run,joksta
866,springen::V,jump,hüptä
867,klettern::V,climb,libuda
868,schaukeln::V,seesaw,čibuda
869,kriechen::V,creep,ličtas
870,schwimmen::V,swim,ujuda
871,tauchen::V,dive,čukautas
872,rudern::V,row,souta
873,fahren::V,drive,ajada
874,fahren::V,drive,ajelda
875,fliegen::V,fly,leta
876,gehen::V,go,mända
877,gehen::V,go,kävuda
878,weggehen::V,go away,päzda
879,weggehen::V,go away,lähtta
880,abfahren::V,depart,tönduda
881,anhalten::V,stop,seižutadas
882,hineingehen::V,go in,mända südäimehe
883,eintreten::V,enter,tulda
884,kommen::V,come,tulda
885,ankommen::V,arrive,tulda
886,zurückkommen::V,come back,pörtas
887,bleiben::V,stay,jäda
888,warten::V,wait,varastada
889,erwarten::V,wait for,varastada
890,suchen::V,seek,ectä
891,suchen::V,look for,ectä
892,finden::V,find,löuta
893,versuchen::V,try,ladida
894,versuchen::V,try,rohkaita
895,vorbereiten::V,prepare,vaumita
896,lieben::V,love,armastada
897,mögen::V,like,navedida
898,lachen::V,laugh,nagrda
899,rühren::V,move,likutada
900,weinen::V,weep,itkta
901,schimpfen::V,grumble,laidas
902,schimpfen::V,grumble,pačatada
903,sich ärgern::V,be annoyed,rändüda
904,sich fürchten::V,be afraid,varaita
905,fürchten::V,be afraid of,varaita
906,fliehen::V,flee,pageta
907,flüchten::V,escape,pageta
908,flüchten::V,escape,joksta
909,sehen::V,see,nähta
910,anschauen::V,look at,kacta
911,ansehen::V,watch,kacta
912,hören::V,hear,kulda
913,zuhören::V,listen,kundeltas
914,probieren::V,taste,mujada
915,riechen::V,smell,rižada
916,fühlen::V,feel,mujada
917,scheinen::V,seem,näguda
918,zu sehen sein::V,show,näguda
919,vernehmen::V,hear,kulištada
920,frieren::V,be cold,kül'mdä
921,tun::V,do,tehta
922,können::V,can,voida
923,können::V,can,mahtta
924,wollen::V,want,himoita
925,wollen::V,want,tahtoida
926,anfangen::V,start,zavottä
927,anfangen::V,start,augotada
928,beenden::V,finish,loptä
929,aufhören::V,stop,loptas
930,gelingen::V,succeed,lähtta
931,gelingen::V,succeed,tehtas
932,geraten::V,turn out,tulda
933,öffnen::V,open,avaita
934,schließen::V,close,saubata
935,stellen::V,put,panda
936,stellen::V,put,seižutada
937,setzen::V,place,ištutada
938,legen::V,lay,panda
939,berühren::V,touch,koskta
940,berühren::V,touch,käziduda
941,verbinden::V,connect,ühtenzoitta
942,bedecken::V,cover,katta
943,bedecken::V,cover,peitta
944,aufhängen::V,hang up,riputada
945,anzünden::V,light,sütutada
946,aufheben::V,pick up,leta
947,zurücklassen::V,leave,jätta
948,verlieren::V,lose,kadotada
949,fallen lassen::V,drop,kirbotada
950,machen::V,make,säta
951,machen::V,make,tehta
952,herstellen::V,produce,tehta
953,bauen::V,build,leta
954,bauen::V,build,sauda
955,reparieren::V,mend,koheta
956,verbessern::V,improve,paremboita
957,ändern::V,alter,vajehtada
958,graben::V,dig,kaida
959,graben::V,dig,čongoida
960,beugen::V,bow,koverta
961,biegen::V,bend,painda
962,drehen::V,spin,punotada
963,wenden::V,turn,käta
964,wenden::V,turn,kärauta
965,umdrehen::V,turn around,käta
966,heben::V,raise,leta
967,hochheben::V,lift,libutada
968,ergreifen::V,seize,tabata
969,halten::V,hold,pidada
970,drücken::V,press,painda
971,schieben::V,push,žigutada
972,kratzen::V,scrape,künstä
973,lecken::V,lick,nolda
974,beißen::V,bite,purda
975,beißen::V,bite,hambastada
976,abreißen::V,tear off,ratketa
977,abschneiden::V,cut off,čapata
978,abschneiden::V,cut off,leikata
979,binden::V,tie,sidoda
980,stecken::V,stick,čokaita
981,brechen::V,break,katkaita
982,klopfen::V,knock,kolkotada
983,hauen::V,hit,löda
984,kleben::V,glue,klejata
985,reiben::V,rub,hosta
986,reiben::V,rub,törkita
987,reiben::V,rub,jorotada
988,streichen::V,spread,voita
989,schleifen::V,grind,hijoida
990,schleifen::V,grind,teravzoitta
991,schneiden::V,cut,leikata
992,rütteln::V,jolt,heilutada
993,schütteln::V,shake,pudištada
994,schwenken::V,swing,maihutada
995,schütten::V,pour,valada
996,füllen::V,fill,täutta
997,einwickeln::V,wrap,kärdä
998,tragen::V,carry,kantta
999,tragen::V,carry,kandišta
1000,schleppen::V,drag,vedätada
1001,ziehen::V,pull,vedada
1002,aufbewahren::V,keep,kaita
1003,werfen::V,throw,čuta
1004,werfen::V,throw,tactä
1005,fangen::V,catch,püta
1006,packen::V,grab,tabata
1007,verstecken::V,hide,peitta
1008,teilen::V,divide,jagada
1009,schicken::V,send,oigeta
1010,bringen::V,bring,veda
1011,hinzufügen::V,add,ližata
1012,bekommen::V,get,sada
1013,erhalten::V,receive,sada
1014,nehmen::V,take,otta
1015,wählen::V,choose,valita
1016,auswählen::V,select,valita
1017,bewahren::V,preserve,kaita
1018,behindern::V,hinder,telustada
1019,verderben::V,spoil,travida
1020,beschädigen::V,damage,satatada
1021,zerbrechen::V,break,mureta
1022,zerreißen::V,tear,rebitada
1023,zerstören::V,destroy,mureta
1024,verbrennen::V,burn,poltta
1025,geben::V,give,antta
1026,reichen::V,hand,antta
1027,schenken::V,give,lahjoita
1028,versprechen::V,promise,toivotada
1029,wünschen::V,wish,toivotada
1030,loben::V,praise,kitta
1031,küssen::V,kiss,tervehtada
1032,wiegen::V,rock,likutada
1033,zudecken::V,cover,katta
1034,wecken::V,wake,noustatada
1035,zeigen::V,show,ozutada
1036,führen::V,guide,astutada
1037,lehren::V,teach,opeta
1038,unterrichten::V,instruct,opeta
1039,aufziehen::V,bring up,kazvatada
1040,leiten::V,lead,ohjata
1041,antreiben::V,urge,rigehtoitta
1042,lassen::V,let,käskta
1043,einladen::V,invite,kucta
1044,vereinigen::V,unite,ühtenzoitta
1045,besuchen::V,visit,rižada
1046,treffen::V,meet,vastata
1047,sich versammeln::V,assemble,kägeta
1048,sich versammeln::V,assemble,sätas
1049,spielen::V,play,väta
1050,singen::V,sing,pajatada
1051,tanzen::V,dance,kargaita
1052,sich trennen::V,separate,erigata
1053,verlassen::V,leave,jätta
1054,retten::V,rescue,päzutada
1055,bewachen::V,guard,varjoita
1056,schützen::V,protect,kaita
1057,verteidigen::V,defend,kaita
1058,sich schlagen::V,brawl,torata
1059,schießen::V,shoot,ampta
1060,siegen::V,win,vägestada
1061,ärgern::V,annoy,verdutada
1062,ärgern::V,annoy,rändütada
1063,schlagen::V,beat,löda
1064,schlagen::V,beat,iškta
1065,treten::V,kick,peksta
1066,treten::V,kick,topsta
1067,stechen::V,sting,pystiä
1068,stoßen::V,shove,iškta
1069,stoßen::V,shove,pudištada
1070,stehlen::V,steal,vargastada
1071,stören::V,disturb,keskustada
1072,belästigen::V,bother,tartuteldas
1073,verbergen::V,conceal,katelda
1074,täuschen::V,deceive,manitada
1075,betrügen::V,cheat,manitada
1076,töten::V,kill,rikta
1077,töten::V,kill,surmita
1078,wohnen::V,dwell,eläda
1079,arbeiten::V,work,rata
1080,sammeln::V,gather,kogota
1081,pflücken::V,pick,poimda
1082,jagen::V,hunt,mecata
1083,fischen::V,fish,kalatada
1084,fassen::V,catch,tabata
1085,hüten::V,herd,paimeta
1086,treiben::V,drive,ajada
1087,anbinden::V,tie up,küttestada
1088,anbinden::V,tie up,sidoda
1089,füttern::V,feed,sötta
1090,melken::V,milk,lüpsta
1091,hacken::V,chop,sauda
1092,gießen::V,water,valada
1093,reifen::V,ripen,küpseta
1094,zubereiten::V,cook,vaumištada
1095,kochen::V,boil,keitta
1096,backen::V,bake,paštta
1097,braten::V,fry,žarda
1098,umrühren::V,stir,segoitada
1099,stricken::V,knit,kudoda
1100,nähen::V,sew,ombelta
1101,färben::V,dye,mujutada
1102,reinigen::V,clean,puhtastada
1103,waschen::V,wash,pesta
1104,abwischen::V,wipe,pühktä
1105,spülen::V,rinse,huhtoida
1106,fegen::V,sweep,pühkta
1107,kehren::V,sweep,uhoita
1108,baden::V,bath,kül'ptäs
1109,sich waschen::V,wash,pestas
1110,ausziehen::V,take off,riičta
1111,ausziehen::V,take off,rušta
1112,anziehen::V,put on,panda päle
1113,anziehen::V,put on,panda kädehe
1114,anziehen::V,put on,panda jaugha
1115,sich anziehen::V,get dressed,sobdas
1116,kämmen::V,comb,harjata
1117,schmücken::V,decorate,čomitada
1118,sagen::V,say,sanuda
1119,sprechen::V,speak,pagišta
1120,reden::V,talk,pagišta
1121,sich unterhalten::V,chat,lodaita
1122,fragen::V,ask,küzuda
1123,bitten::V,request,pakita
1124,erzählen::V,tell,sanuda
1125,erzählen::V,tell,starinoita
1126,mitteilen::V,convey,tedotada
1127,nennen::V,name,nimitada
1128,rufen::V,call,kucta
1129,prahlen::V,brag,kittäs
1130,übersetzen::V,translate,käta
1131,denken::V,think,meletada
1132,glauben::V,believe,uskta
1133,bemerken::V,notice,homaita
1134,erkennen::V,recognize,tundištada
1135,begreifen::V,grasp,tabata
1136,verstehen::V,understand,el'geta
1137,verstehen::V,understand,toimetada
1138,lernen::V,learn,opetas
1139,wissen::V,know,teta
1140,sich erinnern an::V,remember,johtutada
1141,vergessen::V,forget,unohtada
1142,messen::V,measure,märita
1143,zählen::V,count,lugeda
1144,rechnen::V,calculate,lugeda
1145,lesen::V,read,lugeda
1146,malen::V,paint,pirta
1147,zeichnen::V,draw,pirta
1148,schreiben::V,write,kirjutada
1149,besitzen::V,own,omištada
1150,kaufen::V,buy,ostta
1151,verkaufen::V,sell,möda
1152,bezahlen::V,pay for,maksta
1153,zahlen::V,pay,maksta
1154,beherrschen::V,rule,valdoita
1155,ertragen::V,endure,tirpta
