,Concept_ID,udm,es
815,nicht::ADV,уз,no
816,ein wenig::ADV,ичи,un poco
817,ein wenig::ADV,ӧжыт,un poco
818,ein wenig::ADV,огшап,un poco
819,kaum::ADV,муртса,apenas
820,sehr::ADV,туж,muy
821,sehr::ADV,туж,mucho
822,sehr::ADV,лекос,muy
823,sehr::ADV,лекос,mucho
824,so::ADV,озьы,tan
825,so::ADV,тазьы,tan
826,noch::ADV,на,aún
827,noch::ADV,на,todavía
828,nur::ADV,гинэ,solamente
829,schon::ADV,ни,ya
830,schon::ADV,ини,ya
831,wieder::ADV,нош,de nuevo
832,wieder::ADV,кайта,de nuevo
833,vergebens::ADV,юнме,en vano
834,vor::PRP,азьын,antes de
835,vor::PRP,азьын,delante de
836,hinter::PRP,берын,tras
837,hinter::PRP,берын,detrás de
838,hinter::PRP,бӧрсьы,tras
839,hinter::PRP,бӧрсьы,detrás de
840,unter::PRP,улын,bajo
841,unter::PRP,улын,debajo de
842,durch::PRP,пыр,por
843,durch::PRP,пыр,a través de
844,durch::PRP,пыртӥ,por
845,durch::PRP,пыртӥ,a través de
846,neben::PRP,бордын,al lado de
847,zwischen::PRP,вискын,entre
848,wegen::PRP,сэрен,por
849,wegen::PRP,сэрен,a causa de
850,dies::PRN,та,esto
851,das::PRN,со,eso
852,das::PRN,со,esto
853,alles::PRN,ваньмыз,todo
854,ich::PRN,мон,yo
855,du::PRN,тон,tú
856,er::PRN,со,él
857,wir::PRN,ми,nosotros
858,ihr::PRN,тӥ,vosotros
859,sie::PRN,соос,ellos
860,was::FPRN,ма,qué
861,wer::FPRN,кин,quién
862,wo::FADV,кытын,dónde
863,wohin::FADV,кытчы,adónde
864,wohin::FADV,кытчы,hacia dónde
865,wie::FADV,кызьы,cómo
866,warum::FADV,малы,por qué
867,wieviel::FNUM,кӧня,cuánto
868,eins::NUM,одӥг,uno
869,zwei::NUM,кык,dos
870,drei::NUM,куинь,tres
871,vier::NUM,ньыль,cuatro
872,fünf::NUM,вить,cinco
873,sechs::NUM,куать,seis
874,sieben::NUM,сизьым,siete
875,acht::NUM,тямыс,ocho
876,neun::NUM,укмыс,nueve
877,zehn::NUM,дас,diez
878,elf::NUM,дас одӥг,once
879,zwölf::NUM,дас кык,doce
880,zwanzig::NUM,кызь,veinte
881,dreißig::NUM,куамын,treinta
882,vierzig::NUM,ньыльдон,cuarenta
883,fünfzig::NUM,витьтон,cincuenta
884,sechzig::NUM,куатьтон,sesenta
885,siebzig::NUM,сизьымдон,setenta
886,achtzig::NUM,тямыстон,ochenta
887,neunzig::NUM,укмыстон,noventa
888,hundert::NUM,сю,cien
889,hundert::NUM,сю,ciento
890,tausend::NUM,сюрс,mil
891,und::CNJ,и,y
892,und::CNJ,но,y
893,oder::CNJ,яке,o
894,stehen::V,сылыны,estar de pie
895,sitzen::V,пукыны,estar sentado
896,liegen::V,кылльыны,yacer
897,liegen::V,кылльыны,estar acostado
898,hängen::V,ошкыса улыны,pender
899,werden::V,луыны,hacerse
900,passieren::V,луыны,suceder
901,beginnen::V,кутскыны,iniciarse
902,beginnen::V,кутскыны,principiar
903,enden::V,бырыны,acabar
904,enden::V,бырыны,terminar
905,wechseln::V,воштӥськыны,variar
906,wechseln::V,воштӥськыны,alternar
907,aufgehen[Sonne]::V,ӝужаны,salir
908,untergehen[Sonne]::V,пуксьыны,ponerse
909,untergehen[Sonne]::V,пуксьыны,descender
910,scheinen[Sonne]::V,пиштыны,brillar
911,scheinen[Sonne]::V,чиляны,brillar
912,donnern::V,гудыръяны,tronar
913,wehen::V,пелляськыны,soplar
914,strömen::V,киськыны,afluir
915,strömen::V,исьтӥськыны,afluir
916,fließen::V,бызьыны,fluir
917,fließen::V,бызьыны,correr
918,sich drehen::V,берганы,girar
919,schwanken::V,вошъяськыны,vacilar
920,schwingen::V,шонаськыны,oscilar
921,fallen::V,усьыны,caer
922,brennen::V,ӝуаны,arder
923,brennen::V,ӝуаны,quemar
924,rauchen::V,ӵындыны,humear
925,rauchen::V,ӵындыны,echar humo
926,regnen::V,зорыны,llover
927,gefrieren::V,кынмыны,helarse
928,tauen::V,шунаны,deshelarse
929,schmelzen::V,шунаны,fundirse
930,schmelzen::V,шунаны,derretirse
931,trocknen::V,куасьмыны,secarse
932,sieden::V,пӧзьыны,hervir
933,faulen::V,сисьмыны,pudrirse
934,verfaulen::V,сисьмыны,pudrirse
935,reißen::V,кеськыны,romperse
936,versinken::V,выйыны,hundirse
937,vergehen::V,ортчыны,pasar
938,erscheinen::V,адскыны,aparecer
939,verschwinden::V,бырыны,desaparecer
940,sinken::V,усьыны,bajar
941,abnehmen::V,синыны,decrecer
942,abnehmen::V,синыны,disminuir
943,zunehmen::V,йылыны,crecer
944,zunehmen::V,йылыны,aumentar
945,steigen::V,лӧпкыны,subir
946,steigen::V,лӧпкыны,ascender
947,wachsen::V,будыны,crecer
948,glänzen::V,чиляны,brillar
949,glänzen::V,чиляны,resplandecer
950,glänzen::V,пиштыны,brillar
951,glänzen::V,пиштыны,resplandecer
952,funkeln::V,чилекъяны,chispear
953,lärmen::V,уретыны,hacer ruido
954,lärmen::V,ӵашетыны,hacer ruido
955,läuten::V,жингыртыны,sonar
956,läuten::V,жингыртыны,repicar
957,klingeln::V,жингыртыны,tocar el timbre
958,klirren::V,жильккетыны,tintinear
959,brausen::V,лекъяськыны,zumbar
960,rauschen::V,ӵашетыны,murmurar
961,klingen::V,кылӥськыны,sonar
962,bellen::V,утыны,ladrar
963,heulen::V,вузыны,ulular
964,blasen::V,пельтыны,soplar
965,pfeifen::V,шуланы,silbar
966,schreien::V,черекъяны,gritar
967,schreien::V,кесяськыны,gritar
968,stöhnen::V,ӝуштыны,gemir
969,zittern::V,дырекъяны,temblar
970,zittern::V,куалекъяны,temblar
971,leben::V,улыны,vivir
972,geboren werden::V,вордӥськыны,nacer
973,atmen::V,шоканы,respirar
974,trinken::V,юыны,beber
975,essen::V,сиыны,comer
976,schlucken::V,ньылыны,tragar
977,müde werden::V,жадьыны,cansarse
978,müde werden::V,жадьыны,fatigarse
979,einschlafen::V,умме усьыны,dormirse
980,schlafen::V,кӧлыны,dormir
981,aufwachen::V,сайканы,despertarse
982,aufstehen::V,султыны,levantarse
983,sich erholen::V,шутэтскыны,reposar
984,sich erholen::V,шутэтскыны,descansar
985,krank werden::V,висьыны,caer enfermo
986,krank sein::V,висьыны,estar enfermo
987,schmerzen::V,висьыны,doler
988,husten::V,кызыны,toser
989,genesen::V,юнматскыны,convalecer
990,genesen::V,юнматскыны,restablecerse
991,genesen::V,бурмытскылыны,convalecer
992,genesen::V,бурмытскылыны,restablecerse
993,sterben::V,кулыны,morir
994,umkommen::V,бырыны,perecer
995,sich bewegen::V,вырыны,moverse
996,sich rühren::V,вырӟыны,rebullir
997,sich rühren::V,вырӟылыны,rebullir
998,sich erheben::V,султыны,levantarse
999,sich setzen::V,пуксьыны,sentarse
1000,hinfallen::V,усьыны,caerse
1001,laufen::V,мыныны,andar
1002,schreiten::V,вамышъяны,proceder
1003,spazierengehen::V,мыныны,pasear
1004,spazierengehen::V,мыныны,pasearse
1005,spazierengehen::V,ветлыны,pasear
1006,spazierengehen::V,ветлыны,pasearse
1007,eilen::V,дыртыны,correr prisa
1008,sich beeilen::V,дыртыны,darse prisa
1009,sausen::V,туж ӝог мыныны,correr
1010,rennen::V,бызьылыны,correr
1011,springen::V,тэтчаны,saltar
1012,klettern::V,тубаны,trepar
1013,klettern::V,тубаны,escalar
1014,schaukeln::V,лэйканы,bambolearse
1015,schaukeln::V,шонаськыны,bambolearse
1016,kriechen::V,нюж ветлыны,reptar
1017,kriechen::V,нюж ветлыны,arrastrarse
1018,schwimmen::V,уяны,nadar
1019,tauchen::V,зумылыны,bucear
1020,tauchen::V,зумылыны,sumergirse
1021,rudern::V,полсаны,remar
1022,fahren::V,ветлыны,ir
1023,fliegen::V,лобаны,volar
1024,gehen::V,мыныны,ir
1025,gehen::V,мыныны,andar
1026,weggehen::V,кошкыны,irse
1027,weggehen::V,кошкыны,marcharse
1028,abfahren::V,кошкыны,salir
1029,abfahren::V,кошкыны,partir
1030,anhalten::V,дугдыны,parar
1031,anhalten::V,дугдыны,pararse
1032,hineingehen::V,пырыны,entrar
1033,eintreten::V,пырыны,entrar
1034,kommen::V,вуыны,venir
1035,kommen::V,лыктыны,venir
1036,ankommen::V,вуыны,llegar
1037,zurückkommen::V,берытскыны,volver
1038,zurückkommen::V,берытскыны,regresar
1039,bleiben::V,кыльыны,quedarse
1040,warten::V,витьыны,esperar
1041,erwarten::V,витьыны,esperar
1042,erwarten::V,возьманы,esperar
1043,suchen::V,утчаны,buscar
1044,finden::V,шедьтыны,hallar
1045,finden::V,шедьтыны,encontrar
1046,versuchen::V,турттыны,intentar
1047,vorbereiten::V,дасяны,preparar
1048,lieben::V,гажаны,amar
1049,lieben::V,гажаны,querer
1050,mögen::V,яратыны,querer
1051,lachen::V,серекъяны,reír
1052,rühren::V,сюлме йӧтыны,conmover
1053,weinen::V,бӧрдыны,llorar
1054,schimpfen::V,даллашыны,regañar
1055,sich ärgern::V,лекъяськыны,enfadarse
1056,sich fürchten::V,кышканы,tener miedo
1057,sich fürchten::V,курданы,tener miedo
1058,fürchten::V,курданы,temer
1059,fürchten::V,курданы,tener miedo a
1060,fürchten::V,кышканы,temer
1061,fürchten::V,кышканы,tener miedo a
1062,fliehen::V,пегӟыны,huir
1063,flüchten::V,пегӟыны,escaparse
1064,sehen::V,адӟыны,ver
1065,anschauen::V,учкыны,mirar
1066,ansehen::V,учкыны,mirar
1067,hören::V,кылыны,oír
1068,zuhören::V,кылзыны,escuchar
1069,probieren::V,веръяны,probar
1070,probieren::V,веръяны,degustar
1071,riechen::V,зынъяны,oler
1072,fühlen::V,шӧдыны,sentir
1073,scheinen::V,адскыны,parecer
1074,zu sehen sein::V,адӟиськыны,poder verse
1075,vernehmen::V,кылыны,oír
1076,vernehmen::V,кылыны,percibir
1077,frieren::V,кынмыны,tener frío
1078,tun::V,карыны,hacer
1079,können::V,быгатыны,poder
1080,wollen::V,потыны,querer
1081,anfangen::V,кутскыны,iniciar
1082,beenden::V,быдтыны,acabar
1083,beenden::V,быдтыны,terminar
1084,beenden::V,быдэстыны,acabar
1085,beenden::V,быдэстыны,terminar
1086,aufhören::V,дугдыны,cesar
1087,gelingen::V,быгатыны,salir bien
1088,gelingen::V,луыны,salir bien
1089,geraten::V,лэсяны,salir
1090,geraten::V,лэсяны,dar resultado
1091,öffnen::V,усьтыны,abrir
1092,schließen::V,пытсаны,cerrar
1093,stellen::V,пуктыны,poner
1094,stellen::V,пуктыны,colocar
1095,setzen::V,пуктыны,poner
1096,setzen::V,пуктыны,colocar
1097,legen::V,поныны,poner
1098,berühren::V,исаны,tocar
1099,verbinden::V,герӟаны,unir
1100,verbinden::V,герӟаны,juntar
1101,bedecken::V,пытсаны,tapar
1102,bedecken::V,пытсаны,cubrir
1103,aufhängen::V,ошыны,colgar
1104,anzünden::V,ӝуатыны,encender
1105,aufheben::V,ӝутыны,recoger
1106,zurücklassen::V,кельтыны,dejar
1107,verlieren::V,ыштыны,perder
1108,fallen lassen::V,уськытыны,dejar caer
1109,machen::V,лэсьтыны,hacer
1110,herstellen::V,лэсьтыны,fabricar
1111,bauen::V,пуктыны,construir
1112,reparieren::V,тупатыны,reparar
1113,verbessern::V,умоятыны,mejorar
1114,ändern::V,воштыны,mudar
1115,ändern::V,воштыны,modificar
1116,graben::V,копаны,cavar
1117,beugen::V,губыртыны,doblar
1118,beugen::V,губыртыны,inclinar
1119,biegen::V,куасаны,doblar
1120,drehen::V,бергатыны,volver
1121,drehen::V,бергатыны,hacer girar
1122,wenden::V,берыктыны,volver
1123,umdrehen::V,берыктыны,revolver
1124,heben::V,ӝутыны,levantar
1125,hochheben::V,ӝутъяны,alzar
1126,ergreifen::V,кутыны,coger
1127,ergreifen::V,кырмыны,coger
1128,halten::V,возьыны,tener
1129,drücken::V,зӥбыны,apretar
1130,drücken::V,пачкатыны,apretar
1131,schieben::V,донганы,empujar
1132,kratzen::V,вуштыны,rascar
1133,lecken::V,нюлыны,lamer
1134,beißen::V,куртчыны,morder
1135,abreißen::V,ишкалтыны,arrancar
1136,abschneiden::V,шорыны,cortar
1137,abschneiden::V,вандыны,cortar
1138,binden::V,керттыны,atar
1139,stecken::V,мертчытыны,meter
1140,brechen::V,тӥяны,romper
1141,brechen::V,тӥяны,quebrar
1142,klopfen::V,йыганы,golpear
1143,klopfen::V,шарккетыны,golpear
1144,hauen::V,жугыны,pegar
1145,hauen::V,тышканы,pegar
1146,kleben::V,лякыны,pegar
1147,kleben::V,лякыны,encolar
1148,reiben::V,зыраны,frotar
1149,reiben::V,вуштыны,frotar
1150,streichen::V,зыраны,untar
1151,streichen::V,зыраны,recubrir
1152,schleifen::V,шерыны,afilar
1153,schneiden::V,вандыны,cortar
1154,rütteln::V,зуркатыны,agitar
1155,schütteln::V,куалекъятыны,agitar
1156,schütteln::V,куалекъятыны,sacudir
1157,schwenken::V,шонаны,menear
1158,schütten::V,лэзьыны,verter
1159,füllen::V,тырмытыны,llenar
1160,einwickeln::V,биньыны,envolver
1161,tragen::V,нуыны,llevar
1162,schleppen::V,кыскыны,arrastrar
1163,ziehen::V,кыскыны,tirar
1164,aufbewahren::V,возьыны,conservar
1165,werfen::V,куяны,echar
1166,werfen::V,куяны,lanzar
1167,werfen::V,лэзяны,echar
1168,werfen::V,лэзяны,lanzar
1169,fangen::V,кутыны,coger
1170,packen::V,кутыны,agarrar
1171,packen::V,кырмыны,agarrar
1172,verstecken::V,ватыны,esconder
1173,teilen::V,люкыны,partir
1174,teilen::V,люкыны,dividir
1175,schicken::V,ыстыны,enviar
1176,bringen::V,вайыны,traer
1177,hinzufügen::V,ватсаны,añadir
1178,bekommen::V,басьтыны,obtener
1179,bekommen::V,басьтыны,conseguir
1180,erhalten::V,басьтыны,recibir
1181,nehmen::V,кутыны,tomar
1182,nehmen::V,басьтыны,tomar
1183,wählen::V,бырйыны,elegir
1184,auswählen::V,бырйыны,escoger
1185,auswählen::V,бырйыны,seleccionar
1186,bewahren::V,возьыны,guardar
1187,bewahren::V,возьыны,preservar
1188,behindern::V,могӟытыны,estorbar
1189,behindern::V,могӟытыны,obstaculizar
1190,verderben::V,сӧрыны,estropear
1191,beschädigen::V,урод лэсьтыны,deteriorar
1192,zerbrechen::V,сӧрыны,romper
1193,zerbrechen::V,сӧрыны,quebrar
1194,zerreißen::V,кесяны,desgarrar
1195,zerreißen::V,кесяны,despedazar
1196,zerstören::V,куашкатыны,destruir
1197,zerstören::V,куашкатыны,destrozar
1198,verbrennen::V,сутыны,quemar
1199,geben::V,сётыны,dar
1200,reichen::V,сётыны,pasar
1201,schenken::V,кузьманы,regalar
1202,versprechen::V,кыл сётыны,prometer
1203,wünschen::V,сӥзьыны,desear
1204,loben::V,ушъяны,alabar
1205,küssen::V,чупаны,besar
1206,wiegen::V,веттаны,mecer
1207,wiegen::V,лэйкатыны,mecer
1208,zudecken::V,шобыртыны,tapar
1209,zudecken::V,шобыртыны,cubrir
1210,wecken::V,сайкатыны,despertar
1211,zeigen::V,возьматыны,mostrar
1212,führen::V,нуыны,guiar
1213,führen::V,нуыны,conducir
1214,lehren::V,дышетыны,enseñar
1215,lehren::V,дышетыны,instruir
1216,unterrichten::V,дышетыны,enseñar
1217,aufziehen::V,будэтыны,criar
1218,leiten::V,кивалтыны,guiar
1219,leiten::V,кивалтыны,dirigir
1220,antreiben::V,дыртытыны,impeler
1221,antreiben::V,дыртытыны,impulsar
1222,lassen::V,-ытыны,hacer
1223,einladen::V,ӧтьыны,invitar
1224,vereinigen::V,огазеяны,unir
1225,besuchen::V,адӟыськыны,visitar
1226,besuchen::V,адӟыськыны,ir a ver
1227,treffen::V,пумитаны,encontrar
1228,sich versammeln::V,люкаськыны,reunirse
1229,sich versammeln::V,люкаськыны,congregarse
1230,spielen::V,шудыны,jugar
1231,singen::V,кырӟаны,cantar
1232,tanzen::V,эктыны,bailar
1233,sich trennen::V,люкиськыны,separarse
1234,verlassen::V,куштыны,dejar
1235,verlassen::V,куштыны,abandonar
1236,retten::V,утьыны,salvar
1237,bewachen::V,возьманы,vigilar
1238,schützen::V,утялтыны,proteger
1239,verteidigen::V,возьманы,defender
1240,sich schlagen::V,жугиськыны,batirse
1241,schießen::V,ыбылӥськны,tirar
1242,schießen::V,ыбылӥськны,disparar
1243,siegen::V,вормыны,vencer
1244,ärgern::V,вожпоттыны,enojar
1245,ärgern::V,вожпоттыны,enfadar
1246,schlagen::V,жуккыны,pegar
1247,schlagen::V,жуккыны,golpear
1248,treten::V,лёганы,dar una patada a
1249,stechen::V,бышкалтыны,pinchar
1250,stoßen::V,донгыны,empujar
1251,stehlen::V,вораны,robar
1252,stehlen::V,вораны,hurtar
1253,stehlen::V,лушканы,robar
1254,stehlen::V,лушканы,hurtar
1255,stören::V,люкетыны,molestar
1256,belästigen::V,акыльтыны,molestar
1257,belästigen::V,акыльтыны,importunar
1258,belästigen::V,вукылмыны,molestar
1259,belästigen::V,вукылмыны,importunar
1260,verbergen::V,ватыны,ocultar
1261,verbergen::V,ватыны,esconder
1262,täuschen::V,алданы,engañar
1263,betrügen::V,пӧяны,engañar
1264,töten::V,виыны,matar
1265,wohnen::V,улыны,vivir
1266,wohnen::V,улыны,habitar
1267,arbeiten::V,ужаны,trabajar
1268,sammeln::V,бичаны,recoger
1269,sammeln::V,бичаны,coleccionar
1270,pflücken::V,ишкыны,coger
1271,jagen::V,пӧйшураны,cazar
1272,fischen::V,чорыганы,pescar
1273,fassen::V,кутыны,atrapar
1274,fassen::V,кутыны,capturar
1275,hüten::V,возьманы,guardar
1276,treiben::V,улляны,aballar
1277,anbinden::V,думыны,atar
1278,füttern::V,сюдыны,echar de comer
1279,melken::V,кыскыны,ordeñar
1280,hacken::V,кораны,picar
1281,hacken::V,кораны,cortar
1282,gießen::V,киськаны,regar
1283,reifen::V,вуыны,madurar
1284,reifen::V,кисьманы,madurar
1285,zubereiten::V,лесьтыны,preparar
1286,kochen::V,пӧзьтыны,cocer
1287,kochen::V,пӧзьтыны,guisar
1288,backen::V,пыжыны,hornear
1289,backen::V,пыжыны,cocer al horno
1290,braten::V,пыжыны,asar
1291,braten::V,пыжыны,freír
1292,umrühren::V,сураны,remover
1293,stricken::V,керттыны,hacer punto
1294,stricken::V,керттыны,hacer calceta
1295,nähen::V,вурыны,coser
1296,färben::V,буяны,teñir
1297,färben::V,буяны,colorear
1298,reinigen::V,сузяны,limpiar
1299,waschen::V,мисьтаськыны,lavar
1300,abwischen::V,ӵушылыны,fregar
1301,abwischen::V,ӵушылыны,limpiar
1302,spülen::V,гылъяны,aclarar
1303,spülen::V,гылъяны,enjuagar
1304,fegen::V,ӵужыны,barrer
1305,fegen::V,ӵужыны,pasar la escoba
1306,kehren::V,ӵужыны,barrer
1307,baden::V,пыласькыны,bañarse
1308,sich waschen::V,пыласькыны,lavarse
1309,ausziehen::V,кыльыны,quitar
1310,ausziehen::V,кыльыны,quitarse
1311,anziehen::V,дӥсяны,ponerse
1312,sich anziehen::V,дӥсьяськыны,vestirse
1313,kämmen::V,сынаны,peinar
1314,schmücken::V,чеберъяны,adornar
1315,sagen::V,шуыны,decir
1316,sagen::V,вераны,decir
1317,sprechen::V,вераськыны,hablar
1318,reden::V,вераськыны,hablar
1319,reden::V,вераськыны,conversar
1320,sich unterhalten::V,вераськыны,charlar
1321,sich unterhalten::V,вераськыны,conversar
1322,fragen::V,юаны,preguntar
1323,bitten::V,курыны,rogar
1324,erzählen::V,вераны,contar
1325,erzählen::V,мадьыны,contar
1326,mitteilen::V,ивортыны,comunicar
1327,mitteilen::V,ивортыны,participar
1328,nennen::V,шуыны,llamar
1329,nennen::V,шуыны,nombrar
1330,rufen::V,ӧтьыны,llamar
1331,prahlen::V,ушъяськыны,jactarse
1332,übersetzen::V,берыктыны,traducir
1333,denken::V,малпаны,pensar
1334,glauben::V,оскыны,creer
1335,bemerken::V,адӟыны,notar
1336,erkennen::V,тодыны,reconocer
1337,begreifen::V,валаны,concebir
1338,verstehen::V,валаны,entender
1339,verstehen::V,валаны,comprender
1340,lernen::V,дышетскыны,aprender
1341,wissen::V,тодыны,saber
1342,sich erinnern an::V,тодэ вайыны,recordar
1343,sich erinnern an::V,тодэ вайыны,acordarse de
1344,vergessen::V,вунэтыны,olvidar
1345,messen::V,мертаны,medir
1346,zählen::V,лыдъяны,contar
1347,rechnen::V,лыдъяны,contar
1348,rechnen::V,лыдъяны,calcular
1349,lesen::V,лыдӟыны,leer
1350,malen::V,суреданы,pintar
1351,zeichnen::V,суреданы,dibujar
1352,schreiben::V,гожъяны,escribir
1353,besitzen::V,луыны,poseer
1354,kaufen::V,басьтыны,comprar
1355,verkaufen::V,вузаны,vender
1356,bezahlen::V,тырыны,pagar
1357,zahlen::V,тырыны,pagar
1358,beherrschen::V,кузёяськыны,dominar
1359,ertragen::V,чиданы,soportar
