,Concept_ID,kn,vep
1107,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,lodaita
1108,fragen::V,ವಿಚಾರಿಸು,küzuda
1109,bitten::V,ಬೇಡು,pakita
1110,erzählen::V,ಹೇಳು,sanuda
1111,erzählen::V,ಹೇಳು,starinoita
1112,mitteilen::V,ತಿಳಿಸು,tedotada
1113,nennen::V,ಹೆಸರಿಡು,nimitada
1114,rufen::V,ಕರೆ,kucta
1115,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,kittäs
1116,übersetzen::V,ಭಾಷಾಂತರಿಸು,käta
1117,denken::V,ಯೋಚಿಸು,meletada
1118,glauben::V,ನಂಬು,uskta
1119,bemerken::V,ಗಮನಿಸು,homaita
1120,erkennen::V,ಗುರುತುಹಿಡಿ,tundištada
1121,begreifen::V,ಗ್ರಹಿಸು,tabata
1122,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,el'geta
1123,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,toimetada
1124,lernen::V,ಕಲಿ,opetas
1125,wissen::V,ಅರಿ,teta
1126,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,johtutada
1127,vergessen::V,ಮರೆತುವಿಡು,unohtada
1128,messen::V,ಅಳೆ,märita
1129,zählen::V,ಗಣಿಸು,lugeda
1130,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,lugeda
1131,lesen::V,ಓದು,lugeda
1132,malen::V,ಬಿಡಿಸು,pirta
1133,zeichnen::V,ಬಿಡಿಸು,pirta
1134,schreiben::V,ಬರೆ,kirjutada
1135,besitzen::V,ಒಡೆಯನಾಗಿರು,omištada
1136,kaufen::V,ಕೊಳ್ಳು,ostta
1137,verkaufen::V,ಕೊಡು,möda
1138,bezahlen::V,ಬೆಲೆತೆರು,maksta
1139,zahlen::V,ಹಣವನ್ನುಕೊಡು,maksta
1140,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,valdoita
1141,ertragen::V,ಸಹಿಸು,tirpta
