,Concept_ID,cy,eu
809,krank::A,gwael,gaixo
810,nackt::A,noeth,biluzi
811,traurig::A,trist,itun
812,traurig::A,trist,betilun
813,lebendig::A,yn fyw,bizirik
814,gut::A,da,on
815,schlecht::A,drwg,txar
816,schlecht::A,gwael,txar
817,richtig::A,cywir,zuzen
818,schlimm::A,enbyd,larri
819,wahr::A,gwir,egiazko
820,alt::A,hen,zahar
821,neu::A,newydd,berri
822,ehemalig::A,blaenorol,lehengo
823,alt[Lebewesen]::A,oedrannus,adindun
824,jung::A,ifanc,gazte
825,arm::A,tlawd,txiro
826,arm::A,tlawd,behartsu
827,reich::A,cyfoethog,dirudun
828,bekannt::A,cynefin,ezagun
829,bekannt::A,cyfarwydd,ezagun
830,berühmt::A,enwog,entzun
831,berühmt::A,enwog,ospetsu
832,fremd::A,estron,arrotz
833,verschieden::A,gwahanol,ezberdin
834,verschieden::A,gwahanol,desberdin
835,nah::A,agos,hurre
836,nah::A,agos,hurbil
837,fern::A,pell,urrun
838,linker::A,aswy,ezker
839,linker::A,chwith,ezker
840,rechter::A,de,eskuin
841,rechter::A,deau,eskuin
842,anderer::A,arall,beste
843,erster::A,cyntaf,lehen
844,erster::A,cyntaf,aurren
845,zweiter::A,ail,bigarren
846,dritter::A,trydydd,hirugarren
847,letzter::A,olaf,azken
848,letzter::A,olaf,hondar
849,allein::ADV,unig,bakarrik
850,allein::ADV,ar ei ben ei hun,bakarrik
851,auf einmal::ADV,ar yr un pryd,batera
852,zusammen::ADV,ynghyd,elkarrekin
853,zusammen::ADV,gyda'i gilydd,elkarrekin
854,lange::ADV,amser hir,luzaro
855,plötzlich::ADV,yn sydyn,bat-batean
856,sofort::ADV,ar unwaith,berehala
857,später::ADV,yn ddiweddarach,gero
858,jetzt::ADV,yn awr,orain
859,heute::ADV,heddiw,gaur
860,morgen::ADV,yfory,bihar
861,bald::ADV,yn fuan,aurki
862,bald::ADV,yn fuan,laster
863,bald::ADV,gyda hyn,aurki
864,bald::ADV,gyda hyn,laster
865,dann::ADV,yna,ondoren
866,dann::ADV,y pryd hwnnw,ondoren
867,gestern::ADV,ddoe,atzo
868,einst::ADV,gynt,antzina
869,damals::ADV,ar y pryd,orduan
870,damals::ADV,bryd hynny,orduan
871,danach::ADV,wedyn,gerora
872,danach::ADV,wedyn,ondoren
873,vorher::ADV,o'r blaen,lehenago
874,zuerst::ADV,yn gyntaf,aurrena
875,zuerst::ADV,yn gyntaf,lehenbizi
876,einmal::ADV,unwaith,behin
877,einmal::ADV,unwaith,aldi bat
878,manchmal::ADV,weithiau,batzuetan
879,manchmal::ADV,weithiau,zenbaitetan
880,manchmal::ADV,ar brydiau,batzuetan
881,manchmal::ADV,ar brydiau,zenbaitetan
882,oft::ADV,yn aml,maiz
883,oft::ADV,yn aml,askotan
884,oft::ADV,yn fynych,maiz
885,oft::ADV,yn fynych,askotan
886,immer::ADV,bob amser,beti
887,niemals::ADV,ni ... byth,inoiz ez
888,niemals::ADV,ni ... byth,sekula ez
889,niemals::ADV,ni ... erioed,inoiz ez
890,niemals::ADV,ni ... erioed,sekula ez
891,hier::ADV,yma,hemen
892,hierhin::ADV,hyd yma,hona
893,von hier::ADV,oddi yma,hemendik
894,von hier::ADV,oddi yma,honetatik
895,dort::ADV,acw,han
896,dorthin::ADV,tuag yno,hara
897,geradeaus::ADV,syth ymlaen,artez
898,vorwärts::ADV,ymlaen,aurrera
899,rückwärts::ADV,yn ôl,atzera
900,rückwärts::ADV,yn ôl,atzerantz
901,zurück::ADV,yn ôl,atzera
902,unten::ADV,isod,behean
903,unten::ADV,oddi tanodd,behean
904,hinab::ADV,i lawr,behera
905,hinab::ADV,i lawr,beherantz
906,hinab::ADV,i waered,behera
907,hinab::ADV,i waered,beherantz
908,oben::ADV,fry,goian
909,hinauf::ADV,i fyny,gora
910,hinauf::ADV,i fyny,gorantz
911,hinauf::ADV,i'r lan,gora
912,hinauf::ADV,i'r lan,gorantz
913,überall::ADV,ym mhobman,edonon
914,nicht::ADV,ni,ez
915,nicht::ADV,nid,ez
916,ein wenig::ADV,tipyn,apur bat
917,ein wenig::ADV,tipyn,pixka bat
918,ein wenig::ADV,ychydig,apur bat
919,ein wenig::ADV,ychydig,pixka bat
920,kaum::ADV,prin,ozta
921,kaum::ADV,prin,nekez
922,sehr::ADV,iawn,oso
923,so::ADV,fel,hala
924,so::ADV,fel,honela
925,so::ADV,felly,hala
926,so::ADV,felly,honela
927,noch::ADV,eto,oraindik
928,nur::ADV,yn unig,bakarrik
929,schon::ADV,eisoes,ja
930,schon::ADV,eisoes,jada
931,schon::ADV,yn barod,ja
932,schon::ADV,yn barod,jada
933,wieder::ADV,drachefn,berriro
934,vergebens::ADV,yn ofer,alferrik
935,vor::PRP,o flaen,aurrean
936,hinter::PRP,ar ôl,ostean
937,hinter::PRP,ar ôl,gibelean
938,unter::PRP,islaw,pean
939,unter::PRP,islaw,azpian
940,durch::PRP,trwy,zehar
941,neben::PRP,ar bwys,ondoan
942,neben::PRP,ar bwys,aldamenean
943,zwischen::PRP,rhwng,artean
944,zwischen::PRP,cydrhwng,artean
945,wegen::PRP,o achos,-gatik
946,wegen::PRP,oherwydd,-gatik
947,dies::PRN,hyn,hau
948,das::PRN,hynny,hura
949,alles::PRN,popeth,dena
950,ich::PRN,fi,ni
951,du::PRN,ti,zu
952,er::PRN,fe,bera
953,wir::PRN,ni,gu
954,ihr::PRN,chi,zuek
955,sie::PRN,hwy,berak
956,was::FPRN,pa beth,zer
957,wer::FPRN,pwy,nor
958,wo::FADV,ble,non
959,wo::FADV,ym mha le,non
960,wohin::FADV,i ble,nora
961,wohin::FADV,i ba le,nora
962,wie::FADV,sut,nola
963,wie::FADV,sut,zelan
964,warum::FADV,pam,zeren
965,warum::FADV,pam,zergatik
966,wieviel::FNUM,faint,zenbat
967,eins::NUM,un,bat
968,zwei::NUM,dau,bi
969,zwei::NUM,dau,biga
970,drei::NUM,tri,hiru
971,vier::NUM,pedwar,lau
972,fünf::NUM,pump,bost
973,sechs::NUM,chwech,sei
974,sieben::NUM,saith,zazpi
975,acht::NUM,wyth,zortzi
976,neun::NUM,naw,bederatzi
977,zehn::NUM,deg,hamar
978,elf::NUM,un ar ddeg,hamaika
979,zwölf::NUM,deuddeg,hamabi
980,zwölf::NUM,un deg dau,hamabi
981,zwanzig::NUM,ugain,hogei
982,dreißig::NUM,tri deg,hogeita hamar
983,dreißig::NUM,deg ar hugain,hogeita hamar
984,vierzig::NUM,deugain,berrogei
985,fünfzig::NUM,hanner cant,berrogeita hamar
986,sechzig::NUM,chwe deg,hirurogei
987,siebzig::NUM,saith deg,hirurogeita hamar
988,siebzig::NUM,deg a thrigain,hirurogeita hamar
989,achtzig::NUM,wyth deg,laurogei
990,achtzig::NUM,pedar ugain,laurogei
991,neunzig::NUM,naw deg,laurogeita hamar
992,neunzig::NUM,deg a phedwar ugain,laurogeita hamar
993,hundert::NUM,cant,ehun
994,tausend::NUM,mil,mila
995,und::CNJ,a,eta
996,oder::CNJ,neu,edo
997,stehen::V,sefyll,zutik egon
998,sitzen::V,eistedd,eserita egon
999,liegen::V,gorwedd,etzan
1000,hängen::V,hongian,eskegita egon
1001,hängen::V,hongian,zintzilik egon
1002,werden::V,dod yn,bihurtu
1003,werden::V,dod yn,bilakatu
1004,werden::V,mynd yn,bihurtu
1005,werden::V,mynd yn,bilakatu
1006,passieren::V,digwydd,pasatu
1007,passieren::V,digwydd,gertatu
1008,beginnen::V,cychwyn,hasi
1009,enden::V,gorffen,bukatu
1010,wechseln::V,newid,aldatu
1011,aufgehen[Sonne]::V,codi,ilki
1012,aufgehen[Sonne]::V,codi,sortu
1013,untergehen[Sonne]::V,machlud,sartu
1014,scheinen[Sonne]::V,tywynnu,eguzkia egon
1015,donnern::V,taranu,trumoia jo
1016,wehen::V,chwythu,haizea ibili
1017,strömen::V,ffrydio,zorrotadaka isuri
1018,fließen::V,llifo,isuri
1019,sich drehen::V,troi,biratu
1020,sich drehen::V,cylchdroi,biratu
1021,schwanken::V,siglo,zabuka ibili
1022,schwingen::V,siglo,kulunkatu
1023,fallen::V,cwympo,erori
1024,brennen::V,llosgi,sutan egon
1025,rauchen::V,mygu,kea bota
1026,regnen::V,glawio,euria ari izan
1027,gefrieren::V,rhewi,izoztu
1028,gefrieren::V,rhewi,hormatu
1029,tauen::V,toddi,gesaldu
1030,tauen::V,meirioli,gesaldu
1031,schmelzen::V,toddi,urtu
1032,trocknen::V,sychu,idortu
1033,trocknen::V,sychu,lehortu
1034,sieden::V,berwi,irakin
1035,faulen::V,pydru,hirotu
1036,faulen::V,pydru,usteldu
1037,faulen::V,braenu,hirotu
1038,faulen::V,braenu,usteldu
1039,verfaulen::V,pydru,hirotu
1040,verfaulen::V,pydru,usteldu
1041,verfaulen::V,dadfeilio,hirotu
1042,verfaulen::V,dadfeilio,usteldu
1043,reißen::V,clecian,eten
1044,reißen::V,clecian,tarrat egin
1045,reißen::V,torri'n glats,eten
1046,reißen::V,torri'n glats,tarrat egin
1047,versinken::V,suddo,urperatu
1048,vergehen::V,myned heibio,iragan
1049,vergehen::V,pasio,iragan
1050,erscheinen::V,ymddangos,agertu
1051,verschwinden::V,diflannu,desagertu
1052,sinken::V,syrthio,beheititu
1053,abnehmen::V,lleihau,gutxitu
1054,abnehmen::V,lleihau,beheratu
1055,zunehmen::V,cynyddu,gora egin
1056,steigen::V,codi,igo
1057,wachsen::V,tyfu,hazi
1058,glänzen::V,disgleirio,distiratu
1059,funkeln::V,pefrio,izarniatu
1060,lärmen::V,cadw sŵn,zarata atera
1061,lärmen::V,gwneud twrw,zarata atera
1062,läuten::V,canu,jo
1063,läuten::V,canu,hots egin
1064,klingeln::V,canu,txirrina jo
1065,klingeln::V,seinio,txirrina jo
1066,klirren::V,tincian,tintin egin
1067,brausen::V,rhuo,marru egin
1068,rauschen::V,siffrwd,fir-fir egin
1069,rauschen::V,chwithrwd,fir-fir egin
1070,klingen::V,seinio,soinu egin
1071,bellen::V,cyfarth,zaunkatu
1072,heulen::V,udo,ulu egin
1073,heulen::V,udo,uhuri egin
1074,heulen::V,oernadu,ulu egin
1075,heulen::V,oernadu,uhuri egin
1076,blasen::V,chwythu,ufa egin
1077,blasen::V,chwythu,putz egin
1078,pfeifen::V,chwibanu,txistu egin
1079,schreien::V,gweiddi,oihu egin
1080,schreien::V,gweiddi,garrasi egin
1081,schreien::V,bloeddio,oihu egin
1082,schreien::V,bloeddio,garrasi egin
1083,stöhnen::V,griddfan,intziri egin
1084,zittern::V,crynu,ikara egin
1085,zittern::V,crynu,dar-dar egin
1086,leben::V,byw,bizi izan
1087,geboren werden::V,cael eich geni,jaio
1088,atmen::V,anadlu,hats egin
1089,atmen::V,anadlu,arnasa egin
1090,trinken::V,yfed,edan
1091,essen::V,bwyta,jan
1092,schlucken::V,llyncu,irentsi
1093,müde werden::V,blino,unatu
1094,müde werden::V,blino,nekatu
1095,einschlafen::V,mynd i gysgu,lokartu
1096,einschlafen::V,syrthio i gysgu,lokartu
1097,schlafen::V,huno,lo egin
1098,schlafen::V,cysgu,lo egin
1099,aufwachen::V,dihuno,esnatu
1100,aufwachen::V,dihuno,atzarri
1101,aufstehen::V,codi,jaiki
1102,sich erholen::V,ymlacio,atseden egin
1103,sich erholen::V,dadflino,atseden egin
1104,krank werden::V,mynd yn sâl,gaixotu
1105,krank werden::V,mynd yn wael,gaixotu
1106,krank sein::V,gwaelu,eri izan
1107,krank sein::V,gwaelu,gaixo izan
1108,schmerzen::V,brifo,min egin
1109,husten::V,pesychu,eztul egin
1110,genesen::V,gwella,osatu
1111,genesen::V,cael yn ôl,osatu
1112,sterben::V,marw,hil
1113,sterben::V,marw,zendu
1114,umkommen::V,trengi,istripuz hil
1115,sich bewegen::V,symud,higitu
1116,sich rühren::V,syflyd,zirkin egin
1117,sich erheben::V,codi,zutitu
1118,sich erheben::V,codi,altxatu
1119,sich setzen::V,eistedd,eseri
1120,sich setzen::V,eistedd,jesarri
1121,hinfallen::V,cwympo,erori
1122,laufen::V,cerdded,ibili
1123,schreiten::V,camu,oinkatu
1124,spazierengehen::V,mynd am dro,paseatu
1125,spazierengehen::V,mynd am dro,ostera bat egin
1126,eilen::V,rhuthro,lasterkatu
1127,sich beeilen::V,brysio,lehiatu
1128,sausen::V,rhuthro,ziztu bizian joan
1129,rennen::V,rhedeg,lasterka egin
1130,springen::V,llamu,jauzi egin
1131,springen::V,neidio,jauzi egin
1132,klettern::V,dringo,igo
1133,schaukeln::V,siglo,zabu egin
1134,schaukeln::V,siglo,zanbulu egin
1135,kriechen::V,cropian,narras egin
1136,schwimmen::V,nofio,igerikatu
1137,schwimmen::V,nofio,igeri egin
1138,tauchen::V,plymio,murgildu
1139,tauchen::V,plymio,pulunpatu
1140,tauchen::V,ymsuddo,murgildu
1141,tauchen::V,ymsuddo,pulunpatu
1142,rudern::V,rhwyfo,bogatu
1143,rudern::V,rhwyfo,arraun egin
1144,fahren::V,gyrru,joan
1145,fahren::V,dreifio,joan
1146,fliegen::V,hedfan,hegaldatu
1147,fliegen::V,hedfan,hegan egin
1148,gehen::V,mynd,joan
1149,weggehen::V,mynd,alde egin
1150,weggehen::V,ymadael,alde egin
1151,abfahren::V,ymadael,abiatu
1152,anhalten::V,stopio,geratu
1153,anhalten::V,stopio,gelditu
1154,hineingehen::V,mynd i mewn,sartu
1155,eintreten::V,mynd i,sartu
1156,kommen::V,dod,etorri
1157,ankommen::V,cyrraedd,heldu
1158,ankommen::V,cyrraedd,iritsi
1159,zurückkommen::V,dychwelyd,itzuli
1160,bleiben::V,aros,gelditu
1161,bleiben::V,sefyll,gelditu
1162,warten::V,aros,itxaron
1163,warten::V,aros,zain egon
1164,warten::V,disgwyl,itxaron
1165,warten::V,disgwyl,zain egon
1166,erwarten::V,disgwyl,iguriki
1167,suchen::V,chwilio am,bilatu
1168,finden::V,darganfod,idoro
1169,finden::V,darganfod,aurkitu
1170,versuchen::V,profi,saiatu
1171,versuchen::V,profi,ahalegindu
1172,versuchen::V,ceisio,saiatu
1173,versuchen::V,ceisio,ahalegindu
1174,vorbereiten::V,paratoi,gertatu
1175,lieben::V,caru,maitatu
1176,lieben::V,caru,maite izan
1177,mögen::V,hoffi,laket izan
1178,mögen::V,hoffi,atsegin izan
1179,lachen::V,chwerthin,irri egin
1180,lachen::V,chwerthin,barre egin
1181,rühren::V,cynhyrfu,hunkitu
1182,weinen::V,wylo,negar egin
1183,weinen::V,llefain,negar egin
1184,schimpfen::V,grwgnach,erneguka ari izan
1185,sich ärgern::V,gofidio,ernegatu
1186,sich ärgern::V,gofidio,haserretu
1187,sich fürchten::V,ofni,beldur izan
1188,fürchten::V,arswydo,beldur izan
1189,fliehen::V,ffoi,ihes egin
1190,flüchten::V,dianc,ihes egin
1191,sehen::V,gweld,ikusi
1192,anschauen::V,syllu,begietsi
1193,anschauen::V,edrych,begietsi
1194,ansehen::V,gwylio,begiratu
1195,hören::V,clywed,aditu
1196,zuhören::V,gwrando,entzun
1197,probieren::V,profi,dastatu
1198,riechen::V,arogli,usnatu
1199,riechen::V,arogli,usaindu
1200,fühlen::V,teimlo,sentitu
1201,fühlen::V,clywed,sentitu
1202,scheinen::V,ymddangos,iruditu
1203,scheinen::V,ymddangos,begitandu
1204,zu sehen sein::V,dod i'r golwg,azaldu
1205,vernehmen::V,clywed sôn am,aditu
1206,frieren::V,bod yn oer,hotz izan
1207,tun::V,gwneud,egin
1208,können::V,gallu,ahal izan
1209,wollen::V,bod mewn angen,nahi izan
1210,anfangen::V,dechrau,hasi
1211,beenden::V,darfod,bukatu
1212,beenden::V,gorffen,bukatu
1213,aufhören::V,peidio,utzi
1214,gelingen::V,llwyddo,lortu
1215,geraten::V,diweddu,heldu
1216,öffnen::V,agor,ireki
1217,öffnen::V,agor,zabaldu
1218,schließen::V,cau,itxi
1219,stellen::V,gosod,ipini
1220,setzen::V,gosod,jesarri
1221,legen::V,gosod,jarri
1222,berühren::V,cyffwrdd,ukitu
1223,verbinden::V,cysylltu,uztartu
1224,bedecken::V,gorchuddio,estali
1225,aufhängen::V,crogi,eseki
1226,aufhängen::V,crogi,eskegi
1227,aufhängen::V,hongian,eseki
1228,aufhängen::V,hongian,eskegi
1229,anzünden::V,cynnau,piztu
1230,aufheben::V,codi,jaso
1231,zurücklassen::V,gadael,atzean utzi
1232,verlieren::V,colli,galdu
1233,fallen lassen::V,gollwng,erortzen utzi
1234,machen::V,gwneud,egin
1235,herstellen::V,cynhyrchu,ekoiztu
1236,bauen::V,adeiladu,eraiki
1237,reparieren::V,trwsio,konpondu
1238,reparieren::V,atgyweirio,konpondu
1239,verbessern::V,diwygio,hobetu
1240,ändern::V,altro,mudatu
1241,graben::V,palu,aitzurtu
1242,graben::V,cloddio,aitzurtu
1243,beugen::V,plygu,makurtu
1244,biegen::V,plygu,malgutu
1245,biegen::V,plygu,makolatu
1246,drehen::V,troelli,jiratu
1247,wenden::V,troi,bihurtu
1248,umdrehen::V,troi,biratu
1249,umdrehen::V,troi,alderantzikatu
1250,heben::V,codi,jaso
1251,heben::V,codi,goratu
1252,hochheben::V,dyrchafu,goratu
1253,hochheben::V,dyrchafu,altxatu
1254,ergreifen::V,gafael,oratu
1255,halten::V,dal,eutsi
1256,drücken::V,pwyso,sakatu
1257,drücken::V,gwasgu,sakatu
1258,schieben::V,gwthio,bultzatu
1259,kratzen::V,crafu,hatz egin
1260,kratzen::V,crafu,hazka egin
1261,lecken::V,llyfu,miaztu
1262,lecken::V,llyfu,lamikatu
1263,beißen::V,cnoi,hozka egin
1264,beißen::V,cnoi,ausiki egin
1265,beißen::V,brathu,hozka egin
1266,beißen::V,brathu,ausiki egin
1267,abreißen::V,tynnu ymaith,kendu
1268,abschneiden::V,torri,moztu
1269,abschneiden::V,torri,pikatu
1270,binden::V,clymu,lotu
1271,binden::V,clymu,estekatu
1272,stecken::V,plannu,sartu
1273,brechen::V,torri,apurtu
1274,klopfen::V,taro,jo
1275,hauen::V,taro,jo
1276,kleben::V,gludio,itsatsi
1277,reiben::V,rhwbio,igurtzi
1278,streichen::V,taenu,igurtzi
1279,schleifen::V,hogi,zorroztu
1280,schneiden::V,torri,moztu
1281,rütteln::V,ysgytio,astindu
1282,rütteln::V,ysgytio,inarrosi
1283,schütteln::V,siglo,astindu
1284,schütteln::V,siglo,inarrosi
1285,schütteln::V,ysgwyd,astindu
1286,schütteln::V,ysgwyd,inarrosi
1287,schwenken::V,siglo,zabukatu
1288,schütten::V,tywallt,isuri
1289,füllen::V,llenwi,bete
1290,einwickeln::V,lapio,bildu
1291,tragen::V,cludo,eroan
1292,tragen::V,cludo,eraman
1293,schleppen::V,llusgo,narrastu
1294,schleppen::V,llusgo,herrestatu
1295,ziehen::V,tynnu,tira egin
1296,aufbewahren::V,cadw,gorde
1297,werfen::V,taflu,jaurti
1298,werfen::V,taflu,aurtiki
1299,fangen::V,dal,atzeman
1300,packen::V,cipio,heldu
1301,packen::V,crafangu,heldu
1302,verstecken::V,celu,ostendu
1303,verstecken::V,celu,ezkutatu
1304,verstecken::V,cuddio,ostendu
1305,verstecken::V,cuddio,ezkutatu
1306,teilen::V,rhannu,zatitu
1307,schicken::V,anfon,bidali
1308,bringen::V,dod â,ekarri
1309,hinzufügen::V,chwanegu,eratxiki
1310,hinzufügen::V,chwanegu,gaineratu
1311,bekommen::V,cael,jaso
1312,erhalten::V,derbyn,jaso
1313,nehmen::V,cymryd,hartu
1314,wählen::V,dewis,hautatu
1315,wählen::V,dewis,aukeratu
1316,auswählen::V,dethol,hautatu
1317,auswählen::V,dethol,aukeratu
1318,bewahren::V,cadw,begiratu
1319,behindern::V,atal,oztopatu
1320,behindern::V,rhwystro,oztopatu
1321,verderben::V,difetha,hondatu
1322,beschädigen::V,niweidio,akastu
1323,zerbrechen::V,torri,apurtu
1324,zerreißen::V,rhwygo,zarratatu
1325,zerstören::V,dinistrio,suntsitu
1326,verbrennen::V,llosgi,erre
1327,verbrennen::V,llosgi,kiskali
1328,geben::V,rhoi,eman
1329,reichen::V,estyn,luzatu
1330,reichen::V,estyn,helarazi
1331,schenken::V,rhoddi,oparitu
1332,versprechen::V,addo,agindu
1333,wünschen::V,dymuno,opatu
1334,wünschen::V,dymuno,opetsi
1335,loben::V,canmol,laudatu
1336,loben::V,canmol,goraipatu
1337,küssen::V,cusanu,musu eman
1338,wiegen::V,siglo,kulunkatu
1339,zudecken::V,gorchuddio,estali
1340,wecken::V,deffro,esnatu
1341,wecken::V,deffro,iratzartu
1342,zeigen::V,dangos,erakutsi
1343,führen::V,arwain,gidatu
1344,lehren::V,dysgu,irakatsi
1345,unterrichten::V,hyfforddi,eskolak eman
1346,aufziehen::V,dod i fyny,hazi
1347,leiten::V,arwain,arteztu
1348,antreiben::V,annog,bulkatu
1349,lassen::V,gadael,-arazi
1350,einladen::V,gwahodd,gonbidatu
1351,vereinigen::V,uno,batu
1352,vereinigen::V,uno,bateratu
1353,vereinigen::V,cyfuno,batu
1354,vereinigen::V,cyfuno,bateratu
1355,besuchen::V,ymweld â,ikustatu
1356,treffen::V,cwrdd,topatu
1357,treffen::V,cyfarfod,topatu
1358,sich versammeln::V,casglu,bildu
1359,sich versammeln::V,cynnull,bildu
1360,spielen::V,chwarae,jolastu
1361,singen::V,canu,abestu
1362,singen::V,canu,kantatu
1363,tanzen::V,dawnsio,dantzatu
1364,tanzen::V,dawnsio,dantzan egin
1365,sich trennen::V,ymwahanu,banandu
1366,verlassen::V,gadael,utzietsi
1367,retten::V,achub,salbatu
1368,retten::V,achub,gaizkatu
1369,bewachen::V,gwarchod,jagon
1370,bewachen::V,gwarchod,zaindu
1371,schützen::V,noddi,babestu
1372,schützen::V,noddi,gerizatu
1373,verteidigen::V,amddiffyn,aldeztu
1374,sich schlagen::V,ffraeo,elkar jo
1375,sich schlagen::V,ffraeo,elkar borrokatu
1376,sich schlagen::V,terfysgu,elkar jo
1377,sich schlagen::V,terfysgu,elkar borrokatu
1378,schießen::V,saethu,tiro egin
1379,siegen::V,ennill,irabazi
1380,ärgern::V,cythruddo,ernegatu
1381,ärgern::V,cythruddo,haserretu
1382,schlagen::V,curo,jo
1383,schlagen::V,curo,erauntsi
1384,treten::V,cicio,zapaldu
1385,treten::V,cicio,ostiaktu
1386,stechen::V,pigo,sastatu
1387,stoßen::V,gwthio,bultzatu
1388,stehlen::V,dwyn,ostu
1389,stehlen::V,dwyn,lapurtu
1390,stehlen::V,lladrata,ostu
1391,stehlen::V,lladrata,lapurtu
1392,stören::V,aflonyddu,galarazi
1393,belästigen::V,trafferthu,gohaindu
1394,belästigen::V,trafferthu,alamena eman
1395,verbergen::V,cuddio,ezkutatu
1396,täuschen::V,twyllo,tronpatu
1397,täuschen::V,twyllo,engainatu
1398,betrügen::V,hocedu,iruzurtu
1399,töten::V,lladd,hil
1400,töten::V,lladd,heriotza eman
1401,wohnen::V,byw,bizi izan
1402,arbeiten::V,gweithio,lan egin
1403,arbeiten::V,gweithio,behar egin
1404,sammeln::V,casglu,bildu
1405,sammeln::V,casglu,bildumatu
1406,pflücken::V,casglu,batu
1407,pflücken::V,casglu,bildu
1408,jagen::V,hela,ehizatu
1409,fischen::V,pysgota,arrantzatu
1410,fischen::V,pysgota,arrantza egin
1411,fassen::V,dal,harrapatu
1412,hüten::V,bugeilio,begiratu
1413,treiben::V,gyrru,bultza egin
1414,anbinden::V,clymu,estekatu
1415,füttern::V,porthi,bazkatu
1416,melken::V,godro,jetzi
1417,hacken::V,torri,xehatu
1418,gießen::V,dyfrhau,isuri
1419,reifen::V,aeddfedu,heldu
1420,reifen::V,aeddfedu,zoritu
1421,zubereiten::V,coginio,prestatu
1422,kochen::V,berwi,egosi
1423,backen::V,pobi,labean egin
1424,backen::V,crasu,labean egin
1425,braten::V,ffrio,erregosi
1426,umrühren::V,cyffroi,eragin
1427,stricken::V,gwau,trikotatu
1428,stricken::V,gwau,puntu egin
1429,nähen::V,gwnïo,josi
1430,färben::V,lliwio,tindatu
1431,reinigen::V,glanhau,ikuzi
1432,reinigen::V,glanhau,garbitu
1433,waschen::V,golchi,xahutu
1434,waschen::V,golchi,garbitu
1435,abwischen::V,sychu,xukatu
1436,spülen::V,streulio,irakutzi
1437,fegen::V,ysgubo,erraztatu
1438,kehren::V,ysgubo,isastu
1439,baden::V,cael bath,bainatu
1440,baden::V,cael bath,bainua hartu
1441,sich waschen::V,ymolchi,burua garbitu
1442,ausziehen::V,tynnu,erantzi
1443,anziehen::V,gwisgo,jantzi
1444,sich anziehen::V,ymwisgo,jantzi
1445,kämmen::V,cribo,orraztu
1446,schmücken::V,harddu,apaindu
1447,schmücken::V,addurno,apaindu
1448,sagen::V,dweud,esan
1449,sprechen::V,llefaru,mintzatu
1450,sprechen::V,llefaru,hitz egin
1451,reden::V,siarad,hitz egin
1452,sich unterhalten::V,sgwrsio,solastu
1453,sich unterhalten::V,sgwrsio,solas egin
1454,fragen::V,gofyn,galdetu
1455,bitten::V,gofyn am,eskatu
1456,bitten::V,gofyn am,galdegin
1457,erzählen::V,dweud,edestu
1458,erzählen::V,dweud,kontatu
1459,mitteilen::V,cyfleu,jakinarazi
1460,nennen::V,enwi,izena eman
1461,rufen::V,galw,dei egin
1462,prahlen::V,brolio,harrokerian ibili
1463,prahlen::V,brolio,ahoberokeriak esan
1464,prahlen::V,ymffrostio,harrokerian ibili
1465,prahlen::V,ymffrostio,ahoberokeriak esan
1466,übersetzen::V,cyfieithu,itzuli
1467,denken::V,meddwl,pentsatu
1468,denken::V,meddwl,gogoeta egin
1469,glauben::V,credu,sinetsi
1470,glauben::V,coelio,sinetsi
1471,bemerken::V,sylwi,ohartu
1472,bemerken::V,sylwi,konturatu
1473,erkennen::V,adnabod,ezagutu
1474,erkennen::V,adnabod,antzeman
1475,begreifen::V,amgyffred,ulertu
1476,verstehen::V,deall,aditu
1477,lernen::V,dysgu,ikasi
1478,wissen::V,gwybod,jakin
1479,sich erinnern an::V,cofio,gogoratu
1480,sich erinnern an::V,cofio,gogoan izan
1481,vergessen::V,anghofio,ahaztu
1482,vergessen::V,anghofio,ahantzi
1483,messen::V,mesur,neurtu
1484,zählen::V,cyfrif,zenbatu
1485,zählen::V,cyfrif,kopuratu
1486,rechnen::V,cyfrifo,kalkulatu
1487,lesen::V,darllen,irakurri
1488,malen::V,peintio,margotu
1489,zeichnen::V,tynnu,marraztu
1490,schreiben::V,ysgrifennu,idatzi
1491,besitzen::V,meddu,ukan
1492,besitzen::V,meddu,eduki
1493,kaufen::V,prynu,erosi
1494,verkaufen::V,gwerthu,saldu
1495,bezahlen::V,talu am,ordaindu
1496,zahlen::V,talu,ordaindu
1497,beherrschen::V,rheoli,menpean izan
1498,beherrschen::V,llywodraethu,menpean izan
1499,ertragen::V,dioddef,jasan
1500,ertragen::V,dioddef,pairatu
