,Concept_ID,es,udm
815,nicht::ADV,no,уз
816,ein wenig::ADV,un poco,ичи
817,ein wenig::ADV,un poco,ӧжыт
818,ein wenig::ADV,un poco,огшап
819,kaum::ADV,apenas,муртса
820,sehr::ADV,muy,туж
821,sehr::ADV,muy,лекос
822,sehr::ADV,mucho,туж
823,sehr::ADV,mucho,лекос
824,so::ADV,tan,озьы
825,so::ADV,tan,тазьы
826,noch::ADV,aún,на
827,noch::ADV,todavía,на
828,nur::ADV,solamente,гинэ
829,schon::ADV,ya,ни
830,schon::ADV,ya,ини
831,wieder::ADV,de nuevo,нош
832,wieder::ADV,de nuevo,кайта
833,vergebens::ADV,en vano,юнме
834,vor::PRP,antes de,азьын
835,vor::PRP,delante de,азьын
836,hinter::PRP,tras,берын
837,hinter::PRP,tras,бӧрсьы
838,hinter::PRP,detrás de,берын
839,hinter::PRP,detrás de,бӧрсьы
840,unter::PRP,bajo,улын
841,unter::PRP,debajo de,улын
842,durch::PRP,por,пыр
843,durch::PRP,por,пыртӥ
844,durch::PRP,a través de,пыр
845,durch::PRP,a través de,пыртӥ
846,neben::PRP,al lado de,бордын
847,zwischen::PRP,entre,вискын
848,wegen::PRP,por,сэрен
849,wegen::PRP,a causa de,сэрен
850,dies::PRN,esto,та
851,das::PRN,eso,со
852,das::PRN,esto,со
853,alles::PRN,todo,ваньмыз
854,ich::PRN,yo,мон
855,du::PRN,tú,тон
856,er::PRN,él,со
857,wir::PRN,nosotros,ми
858,ihr::PRN,vosotros,тӥ
859,sie::PRN,ellos,соос
860,was::FPRN,qué,ма
861,wer::FPRN,quién,кин
862,wo::FADV,dónde,кытын
863,wohin::FADV,adónde,кытчы
864,wohin::FADV,hacia dónde,кытчы
865,wie::FADV,cómo,кызьы
866,warum::FADV,por qué,малы
867,wieviel::FNUM,cuánto,кӧня
868,eins::NUM,uno,одӥг
869,zwei::NUM,dos,кык
870,drei::NUM,tres,куинь
871,vier::NUM,cuatro,ньыль
872,fünf::NUM,cinco,вить
873,sechs::NUM,seis,куать
874,sieben::NUM,siete,сизьым
875,acht::NUM,ocho,тямыс
876,neun::NUM,nueve,укмыс
877,zehn::NUM,diez,дас
878,elf::NUM,once,дас одӥг
879,zwölf::NUM,doce,дас кык
880,zwanzig::NUM,veinte,кызь
881,dreißig::NUM,treinta,куамын
882,vierzig::NUM,cuarenta,ньыльдон
883,fünfzig::NUM,cincuenta,витьтон
884,sechzig::NUM,sesenta,куатьтон
885,siebzig::NUM,setenta,сизьымдон
886,achtzig::NUM,ochenta,тямыстон
887,neunzig::NUM,noventa,укмыстон
888,hundert::NUM,cien,сю
889,hundert::NUM,ciento,сю
890,tausend::NUM,mil,сюрс
891,und::CNJ,y,и
892,und::CNJ,y,но
893,oder::CNJ,o,яке
894,stehen::V,estar de pie,сылыны
895,sitzen::V,estar sentado,пукыны
896,liegen::V,yacer,кылльыны
897,liegen::V,estar acostado,кылльыны
898,hängen::V,pender,ошкыса улыны
899,werden::V,hacerse,луыны
900,passieren::V,suceder,луыны
901,beginnen::V,iniciarse,кутскыны
902,beginnen::V,principiar,кутскыны
903,enden::V,acabar,бырыны
904,enden::V,terminar,бырыны
905,wechseln::V,variar,воштӥськыны
906,wechseln::V,alternar,воштӥськыны
907,aufgehen[Sonne]::V,salir,ӝужаны
908,untergehen[Sonne]::V,ponerse,пуксьыны
909,untergehen[Sonne]::V,descender,пуксьыны
910,scheinen[Sonne]::V,brillar,пиштыны
911,scheinen[Sonne]::V,brillar,чиляны
912,donnern::V,tronar,гудыръяны
913,wehen::V,soplar,пелляськыны
914,strömen::V,afluir,киськыны
915,strömen::V,afluir,исьтӥськыны
916,fließen::V,fluir,бызьыны
917,fließen::V,correr,бызьыны
918,sich drehen::V,girar,берганы
919,schwanken::V,vacilar,вошъяськыны
920,schwingen::V,oscilar,шонаськыны
921,fallen::V,caer,усьыны
922,brennen::V,arder,ӝуаны
923,brennen::V,quemar,ӝуаны
924,rauchen::V,humear,ӵындыны
925,rauchen::V,echar humo,ӵындыны
926,regnen::V,llover,зорыны
927,gefrieren::V,helarse,кынмыны
928,tauen::V,deshelarse,шунаны
929,schmelzen::V,fundirse,шунаны
930,schmelzen::V,derretirse,шунаны
931,trocknen::V,secarse,куасьмыны
932,sieden::V,hervir,пӧзьыны
933,faulen::V,pudrirse,сисьмыны
934,verfaulen::V,pudrirse,сисьмыны
935,reißen::V,romperse,кеськыны
936,versinken::V,hundirse,выйыны
937,vergehen::V,pasar,ортчыны
938,erscheinen::V,aparecer,адскыны
939,verschwinden::V,desaparecer,бырыны
940,sinken::V,bajar,усьыны
941,abnehmen::V,decrecer,синыны
942,abnehmen::V,disminuir,синыны
943,zunehmen::V,crecer,йылыны
944,zunehmen::V,aumentar,йылыны
945,steigen::V,subir,лӧпкыны
946,steigen::V,ascender,лӧпкыны
947,wachsen::V,crecer,будыны
948,glänzen::V,brillar,чиляны
949,glänzen::V,brillar,пиштыны
950,glänzen::V,resplandecer,чиляны
951,glänzen::V,resplandecer,пиштыны
952,funkeln::V,chispear,чилекъяны
953,lärmen::V,hacer ruido,уретыны
954,lärmen::V,hacer ruido,ӵашетыны
955,läuten::V,sonar,жингыртыны
956,läuten::V,repicar,жингыртыны
957,klingeln::V,tocar el timbre,жингыртыны
958,klirren::V,tintinear,жильккетыны
959,brausen::V,zumbar,лекъяськыны
960,rauschen::V,murmurar,ӵашетыны
961,klingen::V,sonar,кылӥськыны
962,bellen::V,ladrar,утыны
963,heulen::V,ulular,вузыны
964,blasen::V,soplar,пельтыны
965,pfeifen::V,silbar,шуланы
966,schreien::V,gritar,черекъяны
967,schreien::V,gritar,кесяськыны
968,stöhnen::V,gemir,ӝуштыны
969,zittern::V,temblar,дырекъяны
970,zittern::V,temblar,куалекъяны
971,leben::V,vivir,улыны
972,geboren werden::V,nacer,вордӥськыны
973,atmen::V,respirar,шоканы
974,trinken::V,beber,юыны
975,essen::V,comer,сиыны
976,schlucken::V,tragar,ньылыны
977,müde werden::V,cansarse,жадьыны
978,müde werden::V,fatigarse,жадьыны
979,einschlafen::V,dormirse,умме усьыны
980,schlafen::V,dormir,кӧлыны
981,aufwachen::V,despertarse,сайканы
982,aufstehen::V,levantarse,султыны
983,sich erholen::V,reposar,шутэтскыны
984,sich erholen::V,descansar,шутэтскыны
985,krank werden::V,caer enfermo,висьыны
986,krank sein::V,estar enfermo,висьыны
987,schmerzen::V,doler,висьыны
988,husten::V,toser,кызыны
989,genesen::V,convalecer,юнматскыны
990,genesen::V,convalecer,бурмытскылыны
991,genesen::V,restablecerse,юнматскыны
992,genesen::V,restablecerse,бурмытскылыны
993,sterben::V,morir,кулыны
994,umkommen::V,perecer,бырыны
995,sich bewegen::V,moverse,вырыны
996,sich rühren::V,rebullir,вырӟыны
997,sich rühren::V,rebullir,вырӟылыны
998,sich erheben::V,levantarse,султыны
999,sich setzen::V,sentarse,пуксьыны
1000,hinfallen::V,caerse,усьыны
1001,laufen::V,andar,мыныны
1002,schreiten::V,proceder,вамышъяны
1003,spazierengehen::V,pasear,мыныны
1004,spazierengehen::V,pasear,ветлыны
1005,spazierengehen::V,pasearse,мыныны
1006,spazierengehen::V,pasearse,ветлыны
1007,eilen::V,correr prisa,дыртыны
1008,sich beeilen::V,darse prisa,дыртыны
1009,sausen::V,correr,туж ӝог мыныны
1010,rennen::V,correr,бызьылыны
1011,springen::V,saltar,тэтчаны
1012,klettern::V,trepar,тубаны
1013,klettern::V,escalar,тубаны
1014,schaukeln::V,bambolearse,лэйканы
1015,schaukeln::V,bambolearse,шонаськыны
1016,kriechen::V,reptar,нюж ветлыны
1017,kriechen::V,arrastrarse,нюж ветлыны
1018,schwimmen::V,nadar,уяны
1019,tauchen::V,bucear,зумылыны
1020,tauchen::V,sumergirse,зумылыны
1021,rudern::V,remar,полсаны
1022,fahren::V,ir,ветлыны
1023,fliegen::V,volar,лобаны
1024,gehen::V,ir,мыныны
1025,gehen::V,andar,мыныны
1026,weggehen::V,irse,кошкыны
1027,weggehen::V,marcharse,кошкыны
1028,abfahren::V,salir,кошкыны
1029,abfahren::V,partir,кошкыны
1030,anhalten::V,parar,дугдыны
1031,anhalten::V,pararse,дугдыны
1032,hineingehen::V,entrar,пырыны
1033,eintreten::V,entrar,пырыны
1034,kommen::V,venir,вуыны
1035,kommen::V,venir,лыктыны
1036,ankommen::V,llegar,вуыны
1037,zurückkommen::V,volver,берытскыны
1038,zurückkommen::V,regresar,берытскыны
1039,bleiben::V,quedarse,кыльыны
1040,warten::V,esperar,витьыны
1041,erwarten::V,esperar,витьыны
1042,erwarten::V,esperar,возьманы
1043,suchen::V,buscar,утчаны
1044,finden::V,hallar,шедьтыны
1045,finden::V,encontrar,шедьтыны
1046,versuchen::V,intentar,турттыны
1047,vorbereiten::V,preparar,дасяны
1048,lieben::V,amar,гажаны
1049,lieben::V,querer,гажаны
1050,mögen::V,querer,яратыны
1051,lachen::V,reír,серекъяны
1052,rühren::V,conmover,сюлме йӧтыны
1053,weinen::V,llorar,бӧрдыны
1054,schimpfen::V,regañar,даллашыны
1055,sich ärgern::V,enfadarse,лекъяськыны
1056,sich fürchten::V,tener miedo,кышканы
1057,sich fürchten::V,tener miedo,курданы
1058,fürchten::V,temer,курданы
1059,fürchten::V,temer,кышканы
1060,fürchten::V,tener miedo a,курданы
1061,fürchten::V,tener miedo a,кышканы
1062,fliehen::V,huir,пегӟыны
1063,flüchten::V,escaparse,пегӟыны
1064,sehen::V,ver,адӟыны
1065,anschauen::V,mirar,учкыны
1066,ansehen::V,mirar,учкыны
1067,hören::V,oír,кылыны
1068,zuhören::V,escuchar,кылзыны
1069,probieren::V,probar,веръяны
1070,probieren::V,degustar,веръяны
1071,riechen::V,oler,зынъяны
1072,fühlen::V,sentir,шӧдыны
1073,scheinen::V,parecer,адскыны
1074,zu sehen sein::V,poder verse,адӟиськыны
1075,vernehmen::V,oír,кылыны
1076,vernehmen::V,percibir,кылыны
1077,frieren::V,tener frío,кынмыны
1078,tun::V,hacer,карыны
1079,können::V,poder,быгатыны
1080,wollen::V,querer,потыны
1081,anfangen::V,iniciar,кутскыны
1082,beenden::V,acabar,быдтыны
1083,beenden::V,acabar,быдэстыны
1084,beenden::V,terminar,быдтыны
1085,beenden::V,terminar,быдэстыны
1086,aufhören::V,cesar,дугдыны
1087,gelingen::V,salir bien,быгатыны
1088,gelingen::V,salir bien,луыны
1089,geraten::V,salir,лэсяны
1090,geraten::V,dar resultado,лэсяны
1091,öffnen::V,abrir,усьтыны
1092,schließen::V,cerrar,пытсаны
1093,stellen::V,poner,пуктыны
1094,stellen::V,colocar,пуктыны
1095,setzen::V,poner,пуктыны
1096,setzen::V,colocar,пуктыны
1097,legen::V,poner,поныны
1098,berühren::V,tocar,исаны
1099,verbinden::V,unir,герӟаны
1100,verbinden::V,juntar,герӟаны
1101,bedecken::V,tapar,пытсаны
1102,bedecken::V,cubrir,пытсаны
1103,aufhängen::V,colgar,ошыны
1104,anzünden::V,encender,ӝуатыны
1105,aufheben::V,recoger,ӝутыны
1106,zurücklassen::V,dejar,кельтыны
1107,verlieren::V,perder,ыштыны
1108,fallen lassen::V,dejar caer,уськытыны
1109,machen::V,hacer,лэсьтыны
1110,herstellen::V,fabricar,лэсьтыны
1111,bauen::V,construir,пуктыны
1112,reparieren::V,reparar,тупатыны
1113,verbessern::V,mejorar,умоятыны
1114,ändern::V,mudar,воштыны
1115,ändern::V,modificar,воштыны
1116,graben::V,cavar,копаны
1117,beugen::V,doblar,губыртыны
1118,beugen::V,inclinar,губыртыны
1119,biegen::V,doblar,куасаны
1120,drehen::V,volver,бергатыны
1121,drehen::V,hacer girar,бергатыны
1122,wenden::V,volver,берыктыны
1123,umdrehen::V,revolver,берыктыны
1124,heben::V,levantar,ӝутыны
1125,hochheben::V,alzar,ӝутъяны
1126,ergreifen::V,coger,кутыны
1127,ergreifen::V,coger,кырмыны
1128,halten::V,tener,возьыны
1129,drücken::V,apretar,зӥбыны
1130,drücken::V,apretar,пачкатыны
1131,schieben::V,empujar,донганы
1132,kratzen::V,rascar,вуштыны
1133,lecken::V,lamer,нюлыны
1134,beißen::V,morder,куртчыны
1135,abreißen::V,arrancar,ишкалтыны
1136,abschneiden::V,cortar,шорыны
1137,abschneiden::V,cortar,вандыны
1138,binden::V,atar,керттыны
1139,stecken::V,meter,мертчытыны
1140,brechen::V,romper,тӥяны
1141,brechen::V,quebrar,тӥяны
1142,klopfen::V,golpear,йыганы
1143,klopfen::V,golpear,шарккетыны
1144,hauen::V,pegar,жугыны
1145,hauen::V,pegar,тышканы
1146,kleben::V,pegar,лякыны
1147,kleben::V,encolar,лякыны
1148,reiben::V,frotar,зыраны
1149,reiben::V,frotar,вуштыны
1150,streichen::V,untar,зыраны
1151,streichen::V,recubrir,зыраны
1152,schleifen::V,afilar,шерыны
1153,schneiden::V,cortar,вандыны
1154,rütteln::V,agitar,зуркатыны
1155,schütteln::V,agitar,куалекъятыны
1156,schütteln::V,sacudir,куалекъятыны
1157,schwenken::V,menear,шонаны
1158,schütten::V,verter,лэзьыны
1159,füllen::V,llenar,тырмытыны
1160,einwickeln::V,envolver,биньыны
1161,tragen::V,llevar,нуыны
1162,schleppen::V,arrastrar,кыскыны
1163,ziehen::V,tirar,кыскыны
1164,aufbewahren::V,conservar,возьыны
1165,werfen::V,echar,куяны
1166,werfen::V,echar,лэзяны
1167,werfen::V,lanzar,куяны
1168,werfen::V,lanzar,лэзяны
1169,fangen::V,coger,кутыны
1170,packen::V,agarrar,кутыны
1171,packen::V,agarrar,кырмыны
1172,verstecken::V,esconder,ватыны
1173,teilen::V,partir,люкыны
1174,teilen::V,dividir,люкыны
1175,schicken::V,enviar,ыстыны
1176,bringen::V,traer,вайыны
1177,hinzufügen::V,añadir,ватсаны
1178,bekommen::V,obtener,басьтыны
1179,bekommen::V,conseguir,басьтыны
1180,erhalten::V,recibir,басьтыны
1181,nehmen::V,tomar,кутыны
1182,nehmen::V,tomar,басьтыны
1183,wählen::V,elegir,бырйыны
1184,auswählen::V,escoger,бырйыны
1185,auswählen::V,seleccionar,бырйыны
1186,bewahren::V,guardar,возьыны
1187,bewahren::V,preservar,возьыны
1188,behindern::V,estorbar,могӟытыны
1189,behindern::V,obstaculizar,могӟытыны
1190,verderben::V,estropear,сӧрыны
1191,beschädigen::V,deteriorar,урод лэсьтыны
1192,zerbrechen::V,romper,сӧрыны
1193,zerbrechen::V,quebrar,сӧрыны
1194,zerreißen::V,desgarrar,кесяны
1195,zerreißen::V,despedazar,кесяны
1196,zerstören::V,destruir,куашкатыны
1197,zerstören::V,destrozar,куашкатыны
1198,verbrennen::V,quemar,сутыны
1199,geben::V,dar,сётыны
1200,reichen::V,pasar,сётыны
1201,schenken::V,regalar,кузьманы
1202,versprechen::V,prometer,кыл сётыны
1203,wünschen::V,desear,сӥзьыны
1204,loben::V,alabar,ушъяны
1205,küssen::V,besar,чупаны
1206,wiegen::V,mecer,веттаны
1207,wiegen::V,mecer,лэйкатыны
1208,zudecken::V,tapar,шобыртыны
1209,zudecken::V,cubrir,шобыртыны
1210,wecken::V,despertar,сайкатыны
1211,zeigen::V,mostrar,возьматыны
1212,führen::V,guiar,нуыны
1213,führen::V,conducir,нуыны
1214,lehren::V,enseñar,дышетыны
1215,lehren::V,instruir,дышетыны
1216,unterrichten::V,enseñar,дышетыны
1217,aufziehen::V,criar,будэтыны
1218,leiten::V,guiar,кивалтыны
1219,leiten::V,dirigir,кивалтыны
1220,antreiben::V,impeler,дыртытыны
1221,antreiben::V,impulsar,дыртытыны
1222,lassen::V,hacer,-ытыны
1223,einladen::V,invitar,ӧтьыны
1224,vereinigen::V,unir,огазеяны
1225,besuchen::V,visitar,адӟыськыны
1226,besuchen::V,ir a ver,адӟыськыны
1227,treffen::V,encontrar,пумитаны
1228,sich versammeln::V,reunirse,люкаськыны
1229,sich versammeln::V,congregarse,люкаськыны
1230,spielen::V,jugar,шудыны
1231,singen::V,cantar,кырӟаны
1232,tanzen::V,bailar,эктыны
1233,sich trennen::V,separarse,люкиськыны
1234,verlassen::V,dejar,куштыны
1235,verlassen::V,abandonar,куштыны
1236,retten::V,salvar,утьыны
1237,bewachen::V,vigilar,возьманы
1238,schützen::V,proteger,утялтыны
1239,verteidigen::V,defender,возьманы
1240,sich schlagen::V,batirse,жугиськыны
1241,schießen::V,tirar,ыбылӥськны
1242,schießen::V,disparar,ыбылӥськны
1243,siegen::V,vencer,вормыны
1244,ärgern::V,enojar,вожпоттыны
1245,ärgern::V,enfadar,вожпоттыны
1246,schlagen::V,pegar,жуккыны
1247,schlagen::V,golpear,жуккыны
1248,treten::V,dar una patada a,лёганы
1249,stechen::V,pinchar,бышкалтыны
1250,stoßen::V,empujar,донгыны
1251,stehlen::V,robar,вораны
1252,stehlen::V,robar,лушканы
1253,stehlen::V,hurtar,вораны
1254,stehlen::V,hurtar,лушканы
1255,stören::V,molestar,люкетыны
1256,belästigen::V,molestar,акыльтыны
1257,belästigen::V,molestar,вукылмыны
1258,belästigen::V,importunar,акыльтыны
1259,belästigen::V,importunar,вукылмыны
1260,verbergen::V,ocultar,ватыны
1261,verbergen::V,esconder,ватыны
1262,täuschen::V,engañar,алданы
1263,betrügen::V,engañar,пӧяны
1264,töten::V,matar,виыны
1265,wohnen::V,vivir,улыны
1266,wohnen::V,habitar,улыны
1267,arbeiten::V,trabajar,ужаны
1268,sammeln::V,recoger,бичаны
1269,sammeln::V,coleccionar,бичаны
1270,pflücken::V,coger,ишкыны
1271,jagen::V,cazar,пӧйшураны
1272,fischen::V,pescar,чорыганы
1273,fassen::V,atrapar,кутыны
1274,fassen::V,capturar,кутыны
1275,hüten::V,guardar,возьманы
1276,treiben::V,aballar,улляны
1277,anbinden::V,atar,думыны
1278,füttern::V,echar de comer,сюдыны
1279,melken::V,ordeñar,кыскыны
1280,hacken::V,picar,кораны
1281,hacken::V,cortar,кораны
1282,gießen::V,regar,киськаны
1283,reifen::V,madurar,вуыны
1284,reifen::V,madurar,кисьманы
1285,zubereiten::V,preparar,лесьтыны
1286,kochen::V,cocer,пӧзьтыны
1287,kochen::V,guisar,пӧзьтыны
1288,backen::V,hornear,пыжыны
1289,backen::V,cocer al horno,пыжыны
1290,braten::V,asar,пыжыны
1291,braten::V,freír,пыжыны
1292,umrühren::V,remover,сураны
1293,stricken::V,hacer punto,керттыны
1294,stricken::V,hacer calceta,керттыны
1295,nähen::V,coser,вурыны
1296,färben::V,teñir,буяны
1297,färben::V,colorear,буяны
1298,reinigen::V,limpiar,сузяны
1299,waschen::V,lavar,мисьтаськыны
1300,abwischen::V,fregar,ӵушылыны
1301,abwischen::V,limpiar,ӵушылыны
1302,spülen::V,aclarar,гылъяны
1303,spülen::V,enjuagar,гылъяны
1304,fegen::V,barrer,ӵужыны
1305,fegen::V,pasar la escoba,ӵужыны
1306,kehren::V,barrer,ӵужыны
1307,baden::V,bañarse,пыласькыны
1308,sich waschen::V,lavarse,пыласькыны
1309,ausziehen::V,quitar,кыльыны
1310,ausziehen::V,quitarse,кыльыны
1311,anziehen::V,ponerse,дӥсяны
1312,sich anziehen::V,vestirse,дӥсьяськыны
1313,kämmen::V,peinar,сынаны
1314,schmücken::V,adornar,чеберъяны
1315,sagen::V,decir,шуыны
1316,sagen::V,decir,вераны
1317,sprechen::V,hablar,вераськыны
1318,reden::V,hablar,вераськыны
1319,reden::V,conversar,вераськыны
1320,sich unterhalten::V,charlar,вераськыны
1321,sich unterhalten::V,conversar,вераськыны
1322,fragen::V,preguntar,юаны
1323,bitten::V,rogar,курыны
1324,erzählen::V,contar,вераны
1325,erzählen::V,contar,мадьыны
1326,mitteilen::V,comunicar,ивортыны
1327,mitteilen::V,participar,ивортыны
1328,nennen::V,llamar,шуыны
1329,nennen::V,nombrar,шуыны
1330,rufen::V,llamar,ӧтьыны
1331,prahlen::V,jactarse,ушъяськыны
1332,übersetzen::V,traducir,берыктыны
1333,denken::V,pensar,малпаны
1334,glauben::V,creer,оскыны
1335,bemerken::V,notar,адӟыны
1336,erkennen::V,reconocer,тодыны
1337,begreifen::V,concebir,валаны
1338,verstehen::V,entender,валаны
1339,verstehen::V,comprender,валаны
1340,lernen::V,aprender,дышетскыны
1341,wissen::V,saber,тодыны
1342,sich erinnern an::V,recordar,тодэ вайыны
1343,sich erinnern an::V,acordarse de,тодэ вайыны
1344,vergessen::V,olvidar,вунэтыны
1345,messen::V,medir,мертаны
1346,zählen::V,contar,лыдъяны
1347,rechnen::V,contar,лыдъяны
1348,rechnen::V,calcular,лыдъяны
1349,lesen::V,leer,лыдӟыны
1350,malen::V,pintar,суреданы
1351,zeichnen::V,dibujar,суреданы
1352,schreiben::V,escribir,гожъяны
1353,besitzen::V,poseer,луыны
1354,kaufen::V,comprar,басьтыны
1355,verkaufen::V,vender,вузаны
1356,bezahlen::V,pagar,тырыны
1357,zahlen::V,pagar,тырыны
1358,beherrschen::V,dominar,кузёяськыны
1359,ertragen::V,soportar,чиданы
