,Concept_ID,pl,nl
832,unter::PRP,pod,onder
833,unter::PRP,pod,beneden
834,durch::PRP,przez,door
835,neben::PRP,obok,naast
836,zwischen::PRP,między,tussen
837,wegen::PRP,z powodu,wegens
838,wegen::PRP,z powodu,vanwege
839,dies::PRN,to,dit
840,das::PRN,to,dat
841,alles::PRN,wszystko,alles
842,ich::PRN,ja,ik
843,du::PRN,ty,je
844,du::PRN,ty,jij
845,er::PRN,on,hij
846,wir::PRN,my,we
847,wir::PRN,my,wij
848,ihr::PRN,wy,jullie
849,sie::PRN,oni,ze
850,sie::PRN,oni,zij
851,was::FPRN,co,wat
852,wer::FPRN,kto,wie
853,wo::FADV,gdzie,waar
854,wohin::FADV,dokąd,waarheen
855,wie::FADV,jak,hoe
856,warum::FADV,dlaczego,waarom
857,wieviel::FNUM,ile,hoeveel
858,eins::NUM,jeden,één
859,zwei::NUM,dwa,twee
860,drei::NUM,trzy,drie
861,vier::NUM,cztery,vier
862,fünf::NUM,pięć,vijf
863,sechs::NUM,sześć,zes
864,sieben::NUM,siedem,zeven
865,acht::NUM,osiem,acht
866,neun::NUM,dziewięć,negen
867,zehn::NUM,dziesięć,tien
868,elf::NUM,jedenaście,elf
869,zwölf::NUM,dwanaście,twaalf
870,zwanzig::NUM,dwadzieścia,twintig
871,dreißig::NUM,trzydzieści,dertig
872,vierzig::NUM,czterdzieści,veertig
873,fünfzig::NUM,pięćdziesiąt,vijftig
874,sechzig::NUM,sześćdziesiąt,zestig
875,siebzig::NUM,siedemdziesiąt,zeventig
876,achtzig::NUM,osiemdziesiąt,tachtig
877,neunzig::NUM,dziewięćdziesiąt,negentig
878,hundert::NUM,sto,honderd
879,tausend::NUM,tysiąc,duizend
880,und::CNJ,i,en
881,oder::CNJ,lub,of
882,oder::CNJ,albo,of
883,stehen::V,stać,staan
884,sitzen::V,siedzieć,zitten
885,liegen::V,leżeć,liggen
886,hängen::V,wisieć,hangen
887,werden::V,zostać,worden
888,werden::V,stać się,worden
889,passieren::V,dziać się,gebeuren
890,passieren::V,zdarzyć się,gebeuren
891,beginnen::V,zacząć się,beginnen
892,enden::V,kończyć się,eindigen
893,wechseln::V,zmienić się,wijzigen
894,wechseln::V,zmienić się,veranderen
895,aufgehen[Sonne]::V,wzejść,opgaan
896,untergehen[Sonne]::V,zajść,ondergaan
897,scheinen[Sonne]::V,świecić,schijnen
898,donnern::V,grzmieć,donderen
899,wehen::V,wiać,waaien
900,strömen::V,płynąć,stromen
901,strömen::V,lać się,stromen
902,fließen::V,ciec,vloeien
903,fließen::V,płynąć,vloeien
904,sich drehen::V,obracać się,draaien
905,sich drehen::V,obracać się,zich draaien
906,schwanken::V,chwiać się,wankelen
907,schwingen::V,wahać się,zwieren
908,fallen::V,padać,vallen
909,brennen::V,palić się,branden
910,rauchen::V,dymić,roken
911,rauchen::V,dymić się,roken
912,regnen::V,padać,regenen
913,gefrieren::V,zamarznąć,bevriezen
914,tauen::V,tajać,dooien
915,schmelzen::V,topnieć,smelten
916,trocknen::V,schnąć,drogen
917,sieden::V,wrzeć,koken
918,sieden::V,wrzeć,zieden
919,sieden::V,kipieć,koken
920,sieden::V,kipieć,zieden
921,faulen::V,gnić,rotten
922,verfaulen::V,zgnić,verrotten
923,reißen::V,urywać się,scheuren
924,versinken::V,tonąć,verzinken
925,vergehen::V,przechodzić,vergaan
926,erscheinen::V,zjawiać się,opdagen
927,erscheinen::V,zjawiać się,verschijnen
928,verschwinden::V,zniknąć,verdwijnen
929,sinken::V,spadać,zinken
930,abnehmen::V,spadać,afnemen
931,abnehmen::V,spadać,verminderen
932,zunehmen::V,wzrosnąć,toenemen
933,steigen::V,wzrastać,stijgen
934,steigen::V,wzrastać,omhooggaan
935,wachsen::V,rosnąć,groeien
936,glänzen::V,błyszczeć,glanzen
937,glänzen::V,błyszczeć,schitteren
938,funkeln::V,zabłyszczeć,fonkelen
939,lärmen::V,hałasować,lawaai maken
940,läuten::V,dzwonić,luiden
941,klingeln::V,dzwonić,bellen
942,klirren::V,brzęczeć,rinkelen
943,brausen::V,huczeć,bruisen
944,rauschen::V,szumieć,ruisen
945,rauschen::V,szeleścić,ruisen
946,klingen::V,brzmieć,klinken
947,klingen::V,dźwięczeć,klinken
948,bellen::V,szczekać,blaffen
949,heulen::V,wyć,huilen
950,blasen::V,dmuchnąć,blazen
951,pfeifen::V,gwizdać,fluiten
952,schreien::V,krzyczeć,gillen
953,schreien::V,krzyczeć,schreeuwen
954,stöhnen::V,stękać,steunen
955,zittern::V,drżeć,beven
956,zittern::V,drżeć,sidderen
957,leben::V,żyć,leven
958,geboren werden::V,urodzić się,geboren worden
959,atmen::V,oddychać,ademen
960,trinken::V,pić,drinken
961,essen::V,jeść,eten
962,schlucken::V,połknąć,slikken
963,müde werden::V,zmęczyć się,moe worden
964,einschlafen::V,zasnąć,inslapen
965,schlafen::V,spać,slapen
966,aufwachen::V,obudzić się,ontwaken
967,aufwachen::V,obudzić się,wakker worden
968,aufstehen::V,wstać,opstaan
969,sich erholen::V,wypoczywać,zich ontspannen
970,krank werden::V,zachorować,ziek worden
971,krank sein::V,chorować,ziek zijn
972,schmerzen::V,boleć,pijn doen
973,husten::V,kaszlać,hoesten
974,genesen::V,wyzdrowieć,genezen
975,sterben::V,umrzeć,sterven
976,sterben::V,umrzeć,overlijden
977,umkommen::V,zginąć,omkomen
978,sich bewegen::V,poruszać się,zich bewegen
979,sich rühren::V,ruszyć się,zich verroeren
980,sich erheben::V,podnieść się,oprijzen
981,sich erheben::V,podnieść się,verrijzen
982,sich setzen::V,usiąść,gaan zitten
983,hinfallen::V,upaść,vallen
984,hinfallen::V,upaść,neervallen
985,laufen::V,chodzić,lopen
986,schreiten::V,kroczyć,stappen
987,schreiten::V,kroczyć,schrijden
988,spazierengehen::V,iść na spacer,gaan wandelen
989,eilen::V,pospieszać,ijlen
990,eilen::V,pospieszać,haasten
991,sich beeilen::V,pospieszyć się,zich haasten
992,sausen::V,pędzić,stuiven
993,rennen::V,biec,rennen
994,rennen::V,biegać,rennen
995,springen::V,skakać,springen
996,klettern::V,wspinać się,klimmen
997,klettern::V,wspinać się,klauteren
998,schaukeln::V,huśtać,schommelen
999,schaukeln::V,kołysać,schommelen
1000,kriechen::V,pełzać,kruipen
1001,kriechen::V,czołgać się,kruipen
1002,schwimmen::V,pływać,zwemmen
1003,tauchen::V,zanurzać się,duiken
1004,rudern::V,wiosłować,roeien
1005,fahren::V,jechać,rijden
1006,fliegen::V,latać,vliegen
1007,fliegen::V,lecieć,vliegen
1008,gehen::V,iść,gaan
1009,weggehen::V,odejść,weggaan
1010,abfahren::V,odjechać,vertrekken
1011,anhalten::V,zatrzymać się,stoppen
1012,anhalten::V,zatrzymać się,stilhouden
1013,hineingehen::V,wchodzić,ingaan
1014,hineingehen::V,wchodzić,binnengaan
1015,eintreten::V,wejść,binnenkomen
1016,eintreten::V,nastąpić,binnenkomen
1017,kommen::V,przyjść,komen
1018,ankommen::V,przybyć,aankomen
1019,zurückkommen::V,wrócić,terugkomen
1020,bleiben::V,zostać,blijven
1021,warten::V,czekać,wachten
1022,erwarten::V,oczekiwać,verwachten
1023,suchen::V,szukać,zoeken
1024,finden::V,znaleźć,vinden
1025,versuchen::V,próbować,proberen
1026,versuchen::V,próbować,beproeven
1027,vorbereiten::V,przygotować,voorbereiden
1028,lieben::V,kochać,houden van
1029,mögen::V,lubić,lusten
1030,mögen::V,lubić,houden van
1031,lachen::V,śmiać się,lachen
1032,rühren::V,wzruszyć,roeren
1033,weinen::V,płakać,huilen
1034,weinen::V,płakać,schreien
1035,schimpfen::V,kląć,kijven
1036,schimpfen::V,kląć,schelden
1037,sich ärgern::V,gniewać się,zich ergeren
1038,sich fürchten::V,bać się,bang zijn
1039,fürchten::V,bać się,vrezen
1040,fliehen::V,uciekać,vluchten
1041,flüchten::V,uciec,ontsnappen
1042,flüchten::V,uciec,ontkomen
1043,sehen::V,widzieć,zien
1044,sehen::V,zobaczyć,zien
1045,anschauen::V,oglądać,aankijken
1046,ansehen::V,popatrzeć na,aanzien
1047,ansehen::V,popatrzeć na,bekijken
1048,hören::V,słyszeć,horen
1049,zuhören::V,słuchać,luisteren
1050,probieren::V,kosztować,proeven
1051,riechen::V,wąchać,ruiken
1052,fühlen::V,czuć,voelen
1053,fühlen::V,odczuwać,voelen
1054,scheinen::V,wydawać się,lijken
1055,zu sehen sein::V,widnieć,te zien zijn
1056,vernehmen::V,usłyszeć,vernemen
1057,frieren::V,marznąć,het koud hebben
1058,tun::V,czynić,doen
1059,können::V,móc,kunnen
1060,können::V,umieć,kunnen
1061,wollen::V,chcieć,willen
1062,anfangen::V,zacząć,beginnen
1063,anfangen::V,zacząć,aanvangen
1064,beenden::V,zakończyć,beëindigen
1065,aufhören::V,przestać,ophouden
1066,gelingen::V,udać się,lukken
1067,gelingen::V,udać się,gelukken
1068,geraten::V,udać się,uitvallen
1069,öffnen::V,otworzyć,openen
1070,öffnen::V,otworzyć,opendoen
1071,schließen::V,zamknąć,sluiten
1072,schließen::V,zamknąć,dichtdoen
1073,stellen::V,postawić,stellen
1074,stellen::V,postawić,plaatsen
1075,setzen::V,posadzić,zetten
1076,setzen::V,posadzić,plaatsen
1077,legen::V,kłaść,leggen
1078,berühren::V,dotykać,aanraken
1079,verbinden::V,łączyć,verbinden
1080,bedecken::V,przykryć,bedekken
1081,aufhängen::V,powiesić,ophangen
1082,anzünden::V,zapalić,aansteken
1083,aufheben::V,podnieść,oprapen
1084,zurücklassen::V,zostawić,achterlaten
1085,verlieren::V,zgubić,verliezen
1086,fallen lassen::V,upuścić,laten vallen
1087,machen::V,zrobić,maken
1088,herstellen::V,wytworzyć,produceren
1089,herstellen::V,wytworzyć,voortbrengen
1090,bauen::V,budować,bouwen
1091,reparieren::V,naprawiać,repareren
1092,reparieren::V,naprawiać,herstellen
1093,verbessern::V,ulepszyć,verbeteren
1094,ändern::V,zmienić,wijzigen
1095,ändern::V,zmienić,veranderen
1096,graben::V,kopać,graven
1097,beugen::V,zagiąć,buigen
1098,biegen::V,zgiąć,buigen
1099,drehen::V,obracać,draaien
1100,wenden::V,obrocić,keren
1101,wenden::V,obrocić,wenden
1102,umdrehen::V,obrocić,omdraaien
1103,heben::V,podnosić,heffen
1104,heben::V,podnosić,optillen
1105,hochheben::V,podnieść,tillen
1106,ergreifen::V,chwycić,pakken
1107,ergreifen::V,chwycić,grijpen
1108,halten::V,trzymać,houden
1109,drücken::V,naciskać,drukken
1110,schieben::V,pchać,duwen
1111,schieben::V,pchać,schuiven
1112,schieben::V,posuwać,duwen
1113,schieben::V,posuwać,schuiven
1114,kratzen::V,drapać,krassen
1115,lecken::V,lizać,likken
1116,beißen::V,kąsać,bijten
1117,abreißen::V,oderwać,afrukken
1118,abreißen::V,oderwać,afscheuren
1119,abschneiden::V,odciąć,afsnijden
1120,binden::V,wiązać,binden
1121,stecken::V,wetknąć,steken
1122,brechen::V,złamać,breken
1123,klopfen::V,pukać,kloppen
1124,klopfen::V,stukać,kloppen
1125,hauen::V,bić,houwen
1126,kleben::V,kleić,plakken
1127,reiben::V,trzeć,wrijven
1128,streichen::V,smarować,smeren
1129,schleifen::V,ostrzyć,slijpen
1130,schneiden::V,ciąć,snijden
1131,schneiden::V,krajać,snijden
1132,rütteln::V,trząść,schudden
1133,schütteln::V,trząść,schudden
1134,schwenken::V,machać,wuiven
1135,schwenken::V,machać,zwaaien
1136,schütten::V,nasypać,gieten
1137,schütten::V,nasypać,storten
1138,füllen::V,napełnić,vullen
1139,einwickeln::V,zawinąć,inwikkelen
1140,tragen::V,nieść,dragen
1141,schleppen::V,wlec,slepen
1142,ziehen::V,ciągnąć,trekken
1143,aufbewahren::V,przechowywać,bewaren
1144,werfen::V,rzucać,gooien
1145,fangen::V,łowić,vangen
1146,packen::V,chwycić,pakken
1147,packen::V,chwycić,vastpakken
1148,verstecken::V,ukryć,verstoppen
1149,verstecken::V,schować,verstoppen
1150,teilen::V,podzielić,delen
1151,schicken::V,posyłać,sturen
1152,bringen::V,przynieść,brengen
1153,hinzufügen::V,dodać,toevoegen
1154,bekommen::V,dostać,verkrijgen
1155,erhalten::V,otrzymać,krijgen
1156,nehmen::V,wziąć,nemen
1157,wählen::V,wybrać,kiezen
1158,wählen::V,wybrać,verkiezen
1159,auswählen::V,wybrać,uitkiezen
1160,bewahren::V,zachować,bewaren
1161,behindern::V,utrudnić,hinderen
1162,behindern::V,przeszkadzać,hinderen
1163,verderben::V,zepsuć,bederven
1164,beschädigen::V,uszkodzić,beschadigen
1165,zerbrechen::V,złamać,breken
1166,zerbrechen::V,złamać,stukbreken
1167,zerreißen::V,drzeć,scheuren
1168,zerreißen::V,drzeć,verscheuren
1169,zerreißen::V,rozdzierać,scheuren
1170,zerreißen::V,rozdzierać,verscheuren
1171,zerstören::V,zniszczyć,vernielen
1172,verbrennen::V,spalić,branden
1173,verbrennen::V,spalić,verbranden
1174,geben::V,dać,geven
1175,reichen::V,podać,reiken
1176,reichen::V,podać,aanreiken
1177,schenken::V,darować,schenken
1178,versprechen::V,obiecać,beloven
1179,wünschen::V,życzyć,wensen
1180,loben::V,chwalić,loven
1181,loben::V,chwalić,prijzen
1182,küssen::V,całować,kussen
1183,wiegen::V,kołysać,wiegen
1184,zudecken::V,przykryć,toedekken
1185,wecken::V,zbudzić,wekken
1186,zeigen::V,pokazać,tonen
1187,zeigen::V,pokazać,wijzen
1188,führen::V,wieść,voeren
1189,führen::V,prowadzić,voeren
1190,lehren::V,uczyć,leren
1191,unterrichten::V,nauczać,onderwijzen
1192,aufziehen::V,wychować,grootbrengen
1193,leiten::V,kierować,leiden
1194,antreiben::V,popędzić,aandrijven
1195,lassen::V,zostawić,laten
1196,einladen::V,zaprosić,uitnodigen
1197,vereinigen::V,zjednoczyć,verenigen
1198,besuchen::V,odwiedzić,bezoeken
1199,treffen::V,trafić,treffen
1200,treffen::V,trafić,ontmoeten
1201,treffen::V,spotkać,treffen
1202,treffen::V,spotkać,ontmoeten
1203,sich versammeln::V,zebrać się,zich verzamelen
1204,sich versammeln::V,zgromadzić się,zich verzamelen
1205,spielen::V,grać,spelen
1206,spielen::V,bawić się,spelen
1207,singen::V,śpiewać,zingen
1208,tanzen::V,pląsać,dansen
1209,tanzen::V,tańczyć,dansen
1210,sich trennen::V,rozstać się,van elkaar gaan
1211,verlassen::V,opuścić,verlaten
1212,retten::V,ocalić,redden
1213,retten::V,uratować,redden
1214,bewachen::V,pilnować,bewaken
1215,schützen::V,ochronić,beschermen
1216,verteidigen::V,bronić,verdedigen
1217,sich schlagen::V,pobić się,knokken
1218,schießen::V,strzelać,schieten
1219,siegen::V,zwycziężyć,overwinnen
1220,ärgern::V,gniewać,ergeren
1221,schlagen::V,bić,slaan
1222,schlagen::V,uderzyć,slaan
1223,treten::V,kopnąć,trappen
1224,treten::V,kopnąć,schoppen
1225,stechen::V,ukłuć,steken
1226,stechen::V,ukłuć,prikken
1227,stoßen::V,popchnąć,stoten
1228,stehlen::V,ukraść,stelen
1229,stören::V,zakłócić,storen
1230,stören::V,zakłócić,verstoren
1231,stören::V,przeszkodzić,storen
1232,stören::V,przeszkodzić,verstoren
1233,belästigen::V,dokuczać,lastig vallen
1234,verbergen::V,ukryć,verbergen
1235,täuschen::V,łudzić,misleiden
1236,betrügen::V,oszukać,bedriegen
1237,töten::V,zabić,doden
1238,wohnen::V,mieszkać,wonen
1239,arbeiten::V,pracować,werken
1240,sammeln::V,zebrać,inzamelen
1241,sammeln::V,zebrać,verzamelen
1242,pflücken::V,zerwać,plukken
1243,jagen::V,polować,jagen
1244,fischen::V,łowić ryby,vissen
1245,fassen::V,złapać,vangen
1246,hüten::V,paść,hoeden
1247,treiben::V,pędzić,drijven
1248,anbinden::V,przywiązać,vastbinden
1249,füttern::V,karmić,voeren
1250,melken::V,doić,melken
1251,hacken::V,rąbać,hakken
1252,gießen::V,lać,gieten
1253,gießen::V,podlać,gieten
1254,reifen::V,dojrzeć,rijpen
1255,zubereiten::V,przyrządzić,klaarmaken
1256,zubereiten::V,przyrządzić,toebereiden
1257,kochen::V,gotować,koken
1258,backen::V,piec,bakken
1259,braten::V,piec,braden
1260,braten::V,smażyć,braden
1261,umrühren::V,przemieszać,omroeren
1262,stricken::V,dziać,breien
1263,nähen::V,szyć,naaien
1264,färben::V,pofarbować,verven
1265,färben::V,pofarbować,kleuren
1266,reinigen::V,oczyścić,reinigen
1267,waschen::V,prać,wassen
1268,abwischen::V,obetrzeć,afvegen
1269,spülen::V,płukać,spoelen
1270,spülen::V,płukać,afwassen
1271,fegen::V,zamiatać,vegen
1272,kehren::V,zamieść,vegen
1273,baden::V,kąpać się,baden
1274,sich waschen::V,myć się,zich wassen
1275,ausziehen::V,zdjąć,uittrekken
1276,anziehen::V,włożyć,aantrekken
1277,sich anziehen::V,ubrać się,zich aankleden
1278,kämmen::V,uczesać,kammen
1279,schmücken::V,ozdabiać,tooien
1280,sagen::V,powiedzieć,zeggen
1281,sprechen::V,mówić,spreken
1282,reden::V,mówić,praten
1283,sich unterhalten::V,rozmawiać,zich onderhouden
1284,fragen::V,zapytać,vragen
1285,bitten::V,prosić,vragen
1286,bitten::V,prosić,verzoeken
1287,erzählen::V,opowiedzieć,vertellen
1288,mitteilen::V,zawiadomić o,meedelen
1289,nennen::V,nazwać,noemen
1290,rufen::V,wołać,roepen
1291,prahlen::V,chełpić się,pralen
1292,übersetzen::V,tłumaczyć,vertalen
1293,denken::V,myśleć,denken
1294,glauben::V,sądzić,geloven
1295,glauben::V,wierzyć,geloven
1296,bemerken::V,zauważyć,bemerken
1297,erkennen::V,poznać,herkennen
1298,begreifen::V,zrozumieć,begrijpen
1299,verstehen::V,rozumieć,verstaan
1300,verstehen::V,dosłyszeć,verstaan
1301,lernen::V,uczyć się,leren
1302,wissen::V,wiedzieć,weten
1303,sich erinnern an::V,przypomnieć sobie,zich herinneren aan
1304,vergessen::V,zapomnieć,vergeten
1305,messen::V,mierzyć,meten
1306,zählen::V,liczyć,tellen
1307,rechnen::V,rachować,rekenen
1308,lesen::V,czytać,lezen
1309,malen::V,malować,schilderen
1310,zeichnen::V,rysować,tekenen
1311,schreiben::V,pisać,schrijven
1312,besitzen::V,posiadać,bezitten
1313,kaufen::V,kupić,kopen
1314,verkaufen::V,sprzedać,verkopen
1315,bezahlen::V,zapłacić,betalen
1316,zahlen::V,płacić,betalen
1317,beherrschen::V,opanować,beheersen
1318,ertragen::V,znieść,verdragen
