,Concept_ID,it,zh
856,gefrieren::V,gelarsi,结冰
857,gefrieren::V,congelarsi,结冰
858,tauen::V,sciògliersi,融化
859,schmelzen::V,fòndere,溶化
860,schmelzen::V,sciògliersi,溶化
861,trocknen::V,asciugarsi,变干
862,sieden::V,bollire,煮
863,faulen::V,marcire,腐烂
864,verfaulen::V,imputridire,腐烂
865,reißen::V,strapparsi,撕
866,versinken::V,affondare,下沉
867,vergehen::V,passare,流逝
868,erscheinen::V,apparire,出现
869,erscheinen::V,comparire,出现
870,verschwinden::V,sparire,消失
871,verschwinden::V,scomparire,消失
872,sinken::V,calare,下降
873,sinken::V,scendere,下降
874,abnehmen::V,diminuire,减少
875,zunehmen::V,aumentare,增加
876,steigen::V,salire,上升
877,steigen::V,montare,上升
878,wachsen::V,crescere,生长
879,glänzen::V,splèndere,发光
880,funkeln::V,brillare,闪烁
881,funkeln::V,scintillare,闪烁
882,lärmen::V,strepitare,吵闹
883,lärmen::V,fare chiasso,吵闹
884,läuten::V,suonare,响
885,klingeln::V,suonare,按铃
886,klirren::V,tintinnare,
887,brausen::V,rombare,疾驶
888,brausen::V,rumoreggiare,疾驶
889,rauschen::V,frusciare,
890,klingen::V,suonare,听起来
891,bellen::V,latrare,吠
892,bellen::V,abbaiare,吠
893,heulen::V,urlare,嗥
894,heulen::V,ululare,嗥
895,blasen::V,soffiare,吹
896,pfeifen::V,fischiare,吹口哨
897,schreien::V,gridare,叫喊
898,stöhnen::V,gèmere,呻吟
899,zittern::V,tremare,颤抖
900,leben::V,vìvere,生存
901,geboren werden::V,nàscere,出生
902,atmen::V,respirare,呼吸
903,trinken::V,bere,喝
904,essen::V,mangiare,吃
905,schlucken::V,inghiottire,咽
906,müde werden::V,stancarsi,疲倦
907,einschlafen::V,addormentarsi,入睡
908,schlafen::V,dormire,睡觉
909,aufwachen::V,svegliarsi,睡醒
910,aufstehen::V,levarsi,起床
911,sich erholen::V,riposarsi,休养
912,krank werden::V,ammalarsi,生病
913,krank sein::V,èssere malato,生病
914,schmerzen::V,dolere,疼痛
915,husten::V,tossire,咳
916,genesen::V,guarire,痊愈
917,sterben::V,morire,死
918,umkommen::V,perire,丧命
919,sich bewegen::V,agitarsi,移动
920,sich rühren::V,muòversi,动弹
921,sich erheben::V,alzarsi,站起
922,sich setzen::V,sedersi,坐
923,hinfallen::V,cadere,跌倒
924,laufen::V,camminare,步行
925,laufen::V,andare a piedi,步行
926,schreiten::V,andare,迈步
927,schreiten::V,procedere,迈步
928,spazierengehen::V,passeggiare,散步
929,spazierengehen::V,andare a passeggio,散步
930,eilen::V,andare in fretta,急忙
931,sich beeilen::V,affrettarsi,赶快
932,sausen::V,volare,疾驰
933,sausen::V,correre,疾驰
934,rennen::V,correre,奔跑
935,springen::V,saltare,跳
936,klettern::V,arrampicarsi,攀缘
937,schaukeln::V,fare l'altalena,荡秋千
938,kriechen::V,strisciare,爬行
939,schwimmen::V,nuotare,游泳
940,tauchen::V,tuffarsi,潜水
941,tauchen::V,immèrgersi,潜水
942,rudern::V,remare,划船
943,fahren::V,andare,行驶
944,fahren::V,viaggiare,行驶
945,fliegen::V,volare,飞
946,gehen::V,andare,走
947,weggehen::V,andàrsene,离去
948,weggehen::V,andare via,离去
949,abfahren::V,partire,出发
950,anhalten::V,fermarsi,停住
951,hineingehen::V,entrare,进去
952,eintreten::V,entrare,进入
953,kommen::V,venire,来
954,ankommen::V,arrivare,到达
955,zurückkommen::V,ritornare,回来
956,bleiben::V,restare,停留
957,bleiben::V,rimanere,停留
958,warten::V,aspettare,等
959,erwarten::V,attèndere,等候
960,suchen::V,cercare,找
961,finden::V,trovare,找到
962,versuchen::V,tentare,尝试
963,vorbereiten::V,preparare,预备
964,lieben::V,amare,爱
965,mögen::V,piacere a,喜欢
966,mögen::V,volere bene a,喜欢
967,lachen::V,rìdere,笑
968,rühren::V,commuòvere,
969,weinen::V,piàngere,哭
970,schimpfen::V,imprecare,骂
971,sich ärgern::V,stizzirsi,生气
972,sich ärgern::V,arrabbiarsi,生气
973,sich fürchten::V,avere paura,害怕
974,fürchten::V,temere,害怕
975,fliehen::V,fuggire,逃走
976,flüchten::V,sfuggire,逃跑
977,sehen::V,vedere,看
978,anschauen::V,guardare,注视
979,ansehen::V,guardare,注视
980,hören::V,udire,听
981,hören::V,sentire,听
982,zuhören::V,ascoltare,倾听
983,probieren::V,degustare,尝
984,probieren::V,assaggiare,尝
985,riechen::V,sentire,闻
986,fühlen::V,sentire,感到
987,scheinen::V,parere,照耀
988,scheinen::V,sembrare,照耀
989,zu sehen sein::V,vedersi,可以看到
990,vernehmen::V,sentire,审讯
991,vernehmen::V,percepire,审讯
992,frieren::V,aver freddo,觉得冷
993,tun::V,fare,作
994,können::V,sapere,能
995,wollen::V,volere,要
996,anfangen::V,iniziare,开始
997,anfangen::V,cominciare,开始
998,beenden::V,finire,结束
999,beenden::V,terminare,结束
1000,aufhören::V,finire,停止
1001,aufhören::V,cessare,停止
1002,gelingen::V,riuscire,成功
1003,geraten::V,stare,陷于
1004,öffnen::V,aprire,打开
1005,schließen::V,chiùdere,关
1006,stellen::V,porre,放
1007,stellen::V,mettere,放
1008,setzen::V,porre,放
1009,setzen::V,mettere,放
1010,legen::V,posare,摆
1011,legen::V,mettere,摆
1012,berühren::V,toccare,触
1013,verbinden::V,unire,联结
1014,verbinden::V,congiùngere,联结
1015,bedecken::V,coprire,覆盖
1016,bedecken::V,ricoprire,覆盖
1017,aufhängen::V,attaccare,挂
1018,anzünden::V,accèndere,点
1019,anzünden::V,incendiare,点
1020,aufheben::V,raccògliere,拾起
1021,zurücklassen::V,lasciare,遗留
1022,zurücklassen::V,lasciare indietro,遗留
1023,verlieren::V,pèrdere,丧失
1024,fallen lassen::V,lasciare cadere,让掉下
1025,machen::V,fare,做
1026,herstellen::V,produrre,生产
1027,herstellen::V,fabbricare,生产
1028,bauen::V,costruire,建造
1029,reparieren::V,riparare,修理
1030,verbessern::V,migliorare,改进
1031,ändern::V,mutare,改变
1032,ändern::V,cambiare,改变
1033,graben::V,scavare,挖
1034,beugen::V,chinare,弯下
1035,beugen::V,flettere,弯下
1036,biegen::V,tòrcere,弯
1037,drehen::V,girare,转动
1038,wenden::V,girare,转动
1039,wenden::V,voltare,转动
1040,umdrehen::V,rivoltare,转动
1041,heben::V,levare,举起
1042,hochheben::V,levare,抬高
1043,hochheben::V,sollevare,抬高
1044,ergreifen::V,afferrare,抓住
1045,halten::V,tenere,拿着
1046,drücken::V,premere,压
1047,schieben::V,spìngere,推
1048,kratzen::V,grattare,搔
1049,kratzen::V,graffiare,搔
1050,lecken::V,leccare,舔
1051,beißen::V,mòrdere,咬
1052,abreißen::V,staccarsi,撕下
1053,abreißen::V,strapparsi,撕下
1054,abschneiden::V,tagliare,切断
1055,binden::V,legare,捆
1056,binden::V,bendare,捆
1057,stecken::V,ficcare,插
1058,brechen::V,rompere,断裂
1059,klopfen::V,bàttere,敲
1060,hauen::V,picchiare,揍
1061,kleben::V,incollare,粘
1062,reiben::V,fregare,摩擦
1063,streichen::V,spalmare,涂
1064,schleifen::V,arrotare,拖曳
1065,schneiden::V,tagliare,切
1066,rütteln::V,scuòtere,颠簸
1067,schütteln::V,agitare,摇动
1068,schütteln::V,scuòtere,摇动
1069,schwenken::V,agitare,摇动
1070,schwenken::V,sventolare,摇动
1071,schütten::V,versare,倒
1072,füllen::V,riempire,填满
1073,einwickeln::V,involtare,包
1074,tragen::V,portare,提
1075,schleppen::V,trainare,扛
1076,schleppen::V,trascinare,扛
1077,ziehen::V,tirare,拉
1078,aufbewahren::V,custodire,保存
1079,aufbewahren::V,conservare,保存
1080,werfen::V,gettare,扔
1081,werfen::V,lanciare,扔
1082,fangen::V,prèndere,捕捉
1083,fangen::V,acchiappare,捕捉
1084,packen::V,pigliare,抓住
1085,packen::V,afferrare,抓住
1086,verstecken::V,nascondere,藏
1087,teilen::V,divìdere,分
1088,schicken::V,inviare,派遣
1089,bringen::V,portare,带来
1090,bringen::V,apportare,带来
1091,hinzufügen::V,aggiùngere,添加
1092,bekommen::V,ricevere,得到
1093,erhalten::V,ricevere,接到
1094,nehmen::V,prèndere,拿
1095,wählen::V,elèggere,挑选
1096,wählen::V,scegliere,挑选
1097,auswählen::V,scegliere,选择
1098,bewahren::V,conservare,保持
1099,behindern::V,impedire,防碍
1100,verderben::V,guastare,败坏
1101,beschädigen::V,danneggiare,损坏
1102,zerbrechen::V,rompere,破碎
1103,zerbrechen::V,spezzare,破碎
1104,zerreißen::V,stracciare,撕碎
1105,zerstören::V,distrùggere,毁坏
1106,verbrennen::V,bruciare,燃烧
1107,geben::V,dare,给
1108,reichen::V,pòrgere,递给
1109,schenken::V,regalare,赠送
1110,versprechen::V,promettere,许诺
1111,wünschen::V,augurare,祝
1112,loben::V,lodare,表扬
1113,küssen::V,baciare,亲
1114,wiegen::V,cullare,轻摇
1115,wiegen::V,dondolare,轻摇
1116,zudecken::V,coprire,盖上
1117,wecken::V,svegliare,唤起
1118,zeigen::V,indicare,指
1119,führen::V,guidare,带领
1120,führen::V,condurre,带领
1121,lehren::V,insegnare,教
1122,unterrichten::V,istruire,讲课
1123,unterrichten::V,insegnare,讲课
1124,aufziehen::V,allevare,抚养
1125,leiten::V,avviare,领导
1126,leiten::V,dirìgere,领导
1127,antreiben::V,incitare,催促
1128,lassen::V,fare,让
1129,einladen::V,invitare,邀请
1130,vereinigen::V,unire,统一
1131,besuchen::V,visitare,参观
1132,besuchen::V,far vìsita a,参观
1133,treffen::V,incontrare,会面
1134,sich versammeln::V,rinunirsi,聚集
1135,spielen::V,giocare,玩
1136,singen::V,cantare,唱歌
1137,tanzen::V,danzare,跳舞
1138,sich trennen::V,separarsi,分别
1139,verlassen::V,lasciare,离开
1140,verlassen::V,abbandonare,离开
1141,retten::V,salvare,救
1142,bewachen::V,custodire,守卫
1143,schützen::V,protèggere,保护
1144,verteidigen::V,difèndere,保卫
1145,sich schlagen::V,bàttersi,打架
1146,schießen::V,sparare,射击
1147,siegen::V,vìncere,获胜
1148,ärgern::V,stizzire,激怒
1149,schlagen::V,bàttere,打
1150,treten::V,calciare,踢
1151,stechen::V,pùngere,刺
1152,stoßen::V,urtare,撞
1153,stoßen::V,spìngere,撞
1154,stehlen::V,rubare,盗窃
1155,stören::V,disturbare,干扰
1156,belästigen::V,molestare,打搅
1157,belästigen::V,importunare,打搅
1158,verbergen::V,celare,隐藏
1159,verbergen::V,nascondere,隐藏
1160,täuschen::V,ingannare,欺骗
1161,betrügen::V,frodare,欺骗
1162,betrügen::V,truffare,欺骗
1163,töten::V,uccìdere,杀
1164,wohnen::V,abitare,居住
1165,arbeiten::V,lavorare,工作
1166,sammeln::V,raccògliere,收集
1167,sammeln::V,collezionare,收集
1168,pflücken::V,cògliere,采
1169,jagen::V,cacciare,打猎
1170,fischen::V,pescare,捕鱼
1171,fassen::V,catturare,捉住
1172,fassen::V,acchiappare,捉住
1173,hüten::V,pascolare,守护
1174,treiben::V,spìngere,漂
1175,anbinden::V,legare,拴
1176,anbinden::V,attaccare,拴
1177,füttern::V,dar da mangiare a,喂
1178,melken::V,mùngere,挤奶
1179,hacken::V,tritare,剁细
1180,hacken::V,spaccare,剁细
1181,gießen::V,annaffiare,浇
1182,reifen::V,maturare,成熟
1183,zubereiten::V,preparare,
1184,kochen::V,cuòcere,煮
1185,backen::V,cuòcere,烤
1186,backen::V,cuòcere al forno,烤
1187,braten::V,frìggere,煎
1188,braten::V,arrostire,煎
1189,umrühren::V,mescolare,搅拌
1190,stricken::V,llavorare a maglia,织
1191,nähen::V,cucire,缝
1192,färben::V,tìngere,染色
1193,reinigen::V,pulire,清洁
1194,reinigen::V,nettare,清洁
1195,waschen::V,lavare,洗
1196,abwischen::V,asciugare,擦掉
1197,spülen::V,lavare,清洗
1198,spülen::V,sciacquare,清洗
1199,fegen::V,spazzare,扫
1200,kehren::V,spazzare,打扫
1201,baden::V,bagnarsi,给...洗澡
1202,baden::V,fare il bagno,给...洗澡
1203,sich waschen::V,lavarsi,洗澡
1204,ausziehen::V,tògliersi,脱
1205,anziehen::V,mettersi,穿
1206,anziehen::V,indossare,穿
1207,sich anziehen::V,vestirsi,穿衣
1208,kämmen::V,pettinare,梳
1209,schmücken::V,ornare,装饰
1210,schmücken::V,decorare,装饰
1211,sagen::V,dire,说
1212,sprechen::V,parlare,说
1213,reden::V,parlare,讲
1214,sich unterhalten::V,conversare,聊天
1215,fragen::V,chièdere,问
1216,fragen::V,domandare,问
1217,bitten::V,pregare,请
1218,erzählen::V,narrare,叙述
1219,erzählen::V,raccontare,叙述
1220,mitteilen::V,comunicare,通知
1221,nennen::V,nominare,叫做
1222,rufen::V,chiamare,叫
1223,prahlen::V,vantarsi,吹牛
1224,übersetzen::V,tradurre,翻译
1225,denken::V,pensare,想
1226,glauben::V,credere,以为
1227,bemerken::V,notare,发觉
1228,bemerken::V,osservare,发觉
1229,erkennen::V,riconoscere,识别
1230,begreifen::V,capire,理解
1231,begreifen::V,comprèndere,理解
1232,verstehen::V,intèndere,明白
1233,verstehen::V,comprèndere,明白
1234,lernen::V,imparare,学
1235,lernen::V,apprèndere,学
1236,wissen::V,sapere,知道
1237,sich erinnern an::V,ricordare,回忆
1238,sich erinnern an::V,ricordarsi di,回忆
1239,vergessen::V,dimenticare,忘记
1240,messen::V,misurare,测量
1241,zählen::V,contare,数
1242,rechnen::V,contare,计算
1243,rechnen::V,calcolare,计算
1244,lesen::V,lèggere,读
1245,malen::V,dipìngere,画
1246,zeichnen::V,disegnare,绘制
1247,schreiben::V,scrìvere,写
1248,besitzen::V,possedere,占有
1249,kaufen::V,comprare,买
1250,kaufen::V,acquistare,买
1251,verkaufen::V,vendere,卖
1252,bezahlen::V,pagare,付钱
1253,zahlen::V,pagare,支付
1254,beherrschen::V,dominare,统治
1255,ertragen::V,sopportare,忍耐
