,Concept_ID,ar,eu
807,bekannt::A,معلوم,ezagun
808,berühmt::A,مشهور,entzun
809,berühmt::A,مشهور,ospetsu
810,fremd::A,أجنبي,arrotz
811,verschieden::A,مختلف,ezberdin
812,verschieden::A,مختلف,desberdin
813,nah::A,قريب,hurre
814,nah::A,قريب,hurbil
815,fern::A,بعيد,urrun
816,linker::A,يسار,ezker
817,rechter::A,يمين,eskuin
818,anderer::A,آخر,beste
819,erster::A,أول,lehen
820,erster::A,أول,aurren
821,zweiter::A,ثان,bigarren
822,dritter::A,ثالث,hirugarren
823,letzter::A,أخير,azken
824,letzter::A,أخير,hondar
825,allein::ADV,وحده,bakarrik
826,auf einmal::ADV,بالمرة,batera
827,zusammen::ADV,معا,elkarrekin
828,lange::ADV,مدة طويلة,luzaro
829,plötzlich::ADV,فجأة,bat-batean
830,sofort::ADV,حالا,berehala
831,sofort::ADV,فورا,berehala
832,später::ADV,فيما بعد,gero
833,jetzt::ADV,الآن,orain
834,jetzt::ADV,حاليا,orain
835,heute::ADV,اليوم,gaur
836,morgen::ADV,غدا,bihar
837,bald::ADV,قريبا,aurki
838,bald::ADV,قريبا,laster
839,dann::ADV,ثم,ondoren
840,gestern::ADV,أمس,atzo
841,gestern::ADV,البارحة,atzo
842,einst::ADV,قديما,antzina
843,damals::ADV,حينئذ,orduan
844,danach::ADV,ثم,gerora
845,danach::ADV,ثم,ondoren
846,danach::ADV,بعد ذلك,gerora
847,danach::ADV,بعد ذلك,ondoren
848,vorher::ADV,من قبل,lehenago
849,vorher::ADV,قبل ذلك,lehenago
850,zuerst::ADV,أولا,aurrena
851,zuerst::ADV,أولا,lehenbizi
852,einmal::ADV,مرة,behin
853,einmal::ADV,مرة,aldi bat
854,manchmal::ADV,أحيانا,batzuetan
855,manchmal::ADV,أحيانا,zenbaitetan
856,oft::ADV,كثيرا,maiz
857,oft::ADV,كثيرا,askotan
858,immer::ADV,دائما,beti
859,niemals::ADV,لا أبدا,inoiz ez
860,niemals::ADV,لا أبدا,sekula ez
861,hier::ADV,هنا,hemen
862,hierhin::ADV,إلى هنا,hona
863,von hier::ADV,من هنا,hemendik
864,von hier::ADV,من هنا,honetatik
865,dort::ADV,هناك,han
866,dorthin::ADV,إلى هناك,hara
867,geradeaus::ADV,إلى الأمام,artez
868,vorwärts::ADV,إلى الأمام,aurrera
869,rückwärts::ADV,إلى الوراء,atzera
870,rückwärts::ADV,إلى الوراء,atzerantz
871,zurück::ADV,عودا,atzera
872,zurück::ADV,إلى الخلف,atzera
873,unten::ADV,تحت,behean
874,unten::ADV,في الأسفل,behean
875,hinab::ADV,إلى تحت,behera
876,hinab::ADV,إلى تحت,beherantz
877,oben::ADV,فوق,goian
878,oben::ADV,في الأعلى,goian
879,hinauf::ADV,إلى فوق,gora
880,hinauf::ADV,إلى فوق,gorantz
881,hinauf::ADV,إلى الأعلى,gora
882,hinauf::ADV,إلى الأعلى,gorantz
883,überall::ADV,في كل مكان,edonon
884,nicht::ADV,لا,ez
885,nicht::ADV,لم,ez
886,ein wenig::ADV,قليلا,apur bat
887,ein wenig::ADV,قليلا,pixka bat
888,kaum::ADV,كاد لا,ozta
889,kaum::ADV,كاد لا,nekez
890,sehr::ADV,جدا,oso
891,sehr::ADV,كثيرا,oso
892,so::ADV,كذا,hala
893,so::ADV,كذا,honela
894,so::ADV,كذلك,hala
895,so::ADV,كذلك,honela
896,noch::ADV,ما زال,oraindik
897,nur::ADV,فقط,bakarrik
898,schon::ADV,قد,ja
899,schon::ADV,قد,jada
900,wieder::ADV,من جديد,berriro
901,wieder::ADV,مرة أخرى,berriro
902,vergebens::ADV,عبثا,alferrik
903,vor::PRP,أمام,aurrean
904,hinter::PRP,خلف,ostean
905,hinter::PRP,خلف,gibelean
906,hinter::PRP,وراء,ostean
907,hinter::PRP,وراء,gibelean
908,unter::PRP,تحت,pean
909,unter::PRP,تحت,azpian
910,durch::PRP,عبر,zehar
911,durch::PRP,خلال,zehar
912,neben::PRP,جنب,ondoan
913,neben::PRP,جنب,aldamenean
914,neben::PRP,بجانب,ondoan
915,neben::PRP,بجانب,aldamenean
916,zwischen::PRP,بين,artean
917,wegen::PRP,بسبب,-gatik
918,dies::PRN,هذا,hau
919,das::PRN,ذلك,hura
920,alles::PRN,الكل,dena
921,ich::PRN,أنا,ni
922,du::PRN,أنت,zu
923,er::PRN,هو,bera
924,wir::PRN,نحن,gu
925,ihr::PRN,أنتم,zuek
926,ihr::PRN,أنتن,zuek
927,sie::PRN,هم,berak
928,sie::PRN,هن,berak
929,was::FPRN,ما,zer
930,wer::FPRN,من,nor
931,wo::FADV,أين,non
932,wohin::FADV,إلى أين,nora
933,wie::FADV,كيف,nola
934,wie::FADV,كيف,zelan
935,warum::FADV,لماذا,zeren
936,warum::FADV,لماذا,zergatik
937,wieviel::FNUM,كم,zenbat
938,eins::NUM,واحد,bat
939,zwei::NUM,اثنين,bi
940,zwei::NUM,اثنين,biga
941,drei::NUM,ثلاثة,hiru
942,vier::NUM,أربعة,lau
943,fünf::NUM,خمسة,bost
944,sechs::NUM,ستة,sei
945,sieben::NUM,سبعة,zazpi
946,acht::NUM,ثمانية,zortzi
947,neun::NUM,تسعة,bederatzi
948,zehn::NUM,عشرة,hamar
949,elf::NUM,أحد عشر,hamaika
950,zwölf::NUM,اثنا عشر,hamabi
951,zwanzig::NUM,عشرون,hogei
952,dreißig::NUM,ثلاثون,hogeita hamar
953,vierzig::NUM,أربعون,berrogei
954,fünfzig::NUM,خمسون,berrogeita hamar
955,sechzig::NUM,ستون,hirurogei
956,siebzig::NUM,سبعون,hirurogeita hamar
957,achtzig::NUM,ثمانون,laurogei
958,neunzig::NUM,تسعون,laurogeita hamar
959,hundert::NUM,مئة,ehun
960,tausend::NUM,ألف,mila
961,und::CNJ,و,eta
962,oder::CNJ,أو,edo
963,stehen::V,وقف,zutik egon
964,sitzen::V,جلس,eserita egon
965,liegen::V,رقد,etzan
966,hängen::V,تعلق,eskegita egon
967,hängen::V,تعلق,zintzilik egon
968,werden::V,صار,bihurtu
969,werden::V,صار,bilakatu
970,werden::V,أصبح,bihurtu
971,werden::V,أصبح,bilakatu
972,passieren::V,حدث,pasatu
973,passieren::V,حدث,gertatu
974,beginnen::V,ابتدأ,hasi
975,enden::V,انتهى,bukatu
976,wechseln::V,تغير,aldatu
977,aufgehen[Sonne]::V,شرق,ilki
978,aufgehen[Sonne]::V,شرق,sortu
979,untergehen[Sonne]::V,غرب,sartu
980,scheinen[Sonne]::V,أضاء,eguzkia egon
981,donnern::V,رعد,trumoia jo
982,wehen::V,هب,haizea ibili
983,strömen::V,جرى,zorrotadaka isuri
984,fließen::V,سال,isuri
985,sich drehen::V,دار,biratu
986,schwanken::V,ترنح,zabuka ibili
987,schwingen::V,ترجح,kulunkatu
988,fallen::V,سقط,erori
989,brennen::V,احترق,sutan egon
990,rauchen::V,دخن,kea bota
991,regnen::V,أمطر,euria ari izan
992,gefrieren::V,تجمد,izoztu
993,gefrieren::V,تجمد,hormatu
994,tauen::V,ذاب,gesaldu
995,schmelzen::V,ذاب,urtu
996,trocknen::V,نشف,idortu
997,trocknen::V,نشف,lehortu
998,sieden::V,غلى,irakin
999,faulen::V,فسد,hirotu
1000,faulen::V,فسد,usteldu
1001,verfaulen::V,تعفن,hirotu
1002,verfaulen::V,تعفن,usteldu
1003,reißen::V,انقطع,eten
1004,reißen::V,انقطع,tarrat egin
1005,versinken::V,غرق,urperatu
1006,vergehen::V,مضى,iragan
1007,erscheinen::V,لاح,agertu
1008,erscheinen::V,ظهر,agertu
1009,verschwinden::V,غاب,desagertu
1010,sinken::V,هبط,beheititu
1011,abnehmen::V,نقص,gutxitu
1012,abnehmen::V,نقص,beheratu
1013,zunehmen::V,ازداد,gora egin
1014,steigen::V,صعد,igo
1015,steigen::V,ارتفع,igo
1016,wachsen::V,نما,hazi
1017,wachsen::V,نبت,hazi
1018,glänzen::V,لمع,distiratu
1019,funkeln::V,تلألأ,izarniatu
1020,lärmen::V,ضج,zarata atera
1021,lärmen::V,صخب,zarata atera
1022,läuten::V,قرع,jo
1023,läuten::V,قرع,hots egin
1024,klingeln::V,دق,txirrina jo
1025,klirren::V,قعقع,tintin egin
1026,brausen::V,عج,marru egin
1027,rauschen::V,حف,fir-fir egin
1028,klingen::V,رن,soinu egin
1029,bellen::V,نبح,zaunkatu
1030,heulen::V,عوى,ulu egin
1031,heulen::V,عوى,uhuri egin
1032,blasen::V,نفخ,ufa egin
1033,blasen::V,نفخ,putz egin
1034,pfeifen::V,صفر,txistu egin
1035,schreien::V,صرخ,oihu egin
1036,schreien::V,صرخ,garrasi egin
1037,stöhnen::V,أن,intziri egin
1038,zittern::V,ارتعش,ikara egin
1039,zittern::V,ارتعش,dar-dar egin
1040,leben::V,عاش,bizi izan
1041,geboren werden::V,ولد,jaio
1042,atmen::V,تنفس,hats egin
1043,atmen::V,تنفس,arnasa egin
1044,trinken::V,شرب,edan
1045,essen::V,أكل,jan
1046,schlucken::V,جرع,irentsi
1047,müde werden::V,تعب,unatu
1048,müde werden::V,تعب,nekatu
1049,einschlafen::V,نام,lokartu
1050,schlafen::V,نام,lo egin
1051,aufwachen::V,استيقظ,esnatu
1052,aufwachen::V,استيقظ,atzarri
1053,aufstehen::V,قام,jaiki
1054,sich erholen::V,استجم,atseden egin
1055,krank werden::V,مرض,gaixotu
1056,krank sein::V,مرض,eri izan
1057,krank sein::V,مرض,gaixo izan
1058,schmerzen::V,آلم,min egin
1059,husten::V,كح,eztul egin
1060,husten::V,سعل,eztul egin
1061,genesen::V,نقه,osatu
1062,sterben::V,مات,hil
1063,sterben::V,مات,zendu
1064,umkommen::V,هلك,istripuz hil
1065,sich bewegen::V,تحرك,higitu
1066,sich rühren::V,تحرك,zirkin egin
1067,sich erheben::V,قام,zutitu
1068,sich erheben::V,قام,altxatu
1069,sich setzen::V,جلس,eseri
1070,sich setzen::V,جلس,jesarri
1071,hinfallen::V,وقع,erori
1072,laufen::V,مشى,ibili
1073,schreiten::V,خطا,oinkatu
1074,spazierengehen::V,تنزه,paseatu
1075,spazierengehen::V,تنزه,ostera bat egin
1076,eilen::V,عجل,lasterkatu
1077,sich beeilen::V,استعجل,lehiatu
1078,sausen::V,أسرع,ziztu bizian joan
1079,rennen::V,عدا,lasterka egin
1080,rennen::V,ركض,lasterka egin
1081,springen::V,قفز,jauzi egin
1082,klettern::V,تسلق,igo
1083,schaukeln::V,تأرجح,zabu egin
1084,schaukeln::V,تأرجح,zanbulu egin
1085,kriechen::V,دب,narras egin
1086,kriechen::V,زحف,narras egin
1087,schwimmen::V,سبح,igerikatu
1088,schwimmen::V,سبح,igeri egin
1089,tauchen::V,غطس,murgildu
1090,tauchen::V,غطس,pulunpatu
1091,rudern::V,جذف,bogatu
1092,rudern::V,جذف,arraun egin
1093,fahren::V,ركب,joan
1094,fahren::V,سافر,joan
1095,fliegen::V,طار,hegaldatu
1096,fliegen::V,طار,hegan egin
1097,gehen::V,سار,joan
1098,gehen::V,ذهب,joan
1099,weggehen::V,ذهب,alde egin
1100,weggehen::V,انصرف,alde egin
1101,abfahren::V,رحل,abiatu
1102,anhalten::V,توقف,geratu
1103,anhalten::V,توقف,gelditu
1104,hineingehen::V,دخل,sartu
1105,eintreten::V,دخل,sartu
1106,kommen::V,أتى,etorri
1107,kommen::V,جاء,etorri
1108,ankommen::V,وصل,heldu
1109,ankommen::V,وصل,iritsi
1110,zurückkommen::V,عاد,itzuli
1111,zurückkommen::V,رجع,itzuli
1112,bleiben::V,مكث,gelditu
1113,warten::V,انتظر,itxaron
1114,warten::V,انتظر,zain egon
1115,erwarten::V,ترقب,iguriki
1116,erwarten::V,انتظر,iguriki
1117,suchen::V,بحث,bilatu
1118,finden::V,وجد,idoro
1119,finden::V,وجد,aurkitu
1120,versuchen::V,حاول,saiatu
1121,versuchen::V,حاول,ahalegindu
1122,vorbereiten::V,أعد,gertatu
1123,vorbereiten::V,حضر,gertatu
1124,lieben::V,أحب,maitatu
1125,lieben::V,أحب,maite izan
1126,mögen::V,أحب,laket izan
1127,mögen::V,أحب,atsegin izan
1128,lachen::V,ضحك,irri egin
1129,lachen::V,ضحك,barre egin
1130,rühren::V,أثر,hunkitu
1131,weinen::V,بكى,negar egin
1132,schimpfen::V,سب,erneguka ari izan
1133,schimpfen::V,شتم,erneguka ari izan
1134,sich ärgern::V,زعل,ernegatu
1135,sich ärgern::V,زعل,haserretu
1136,sich fürchten::V,هاب,beldur izan
1137,fürchten::V,خاف,beldur izan
1138,fürchten::V,خشي,beldur izan
1139,fliehen::V,هرب,ihes egin
1140,flüchten::V,فر,ihes egin
1141,sehen::V,رأى,ikusi
1142,anschauen::V,نظر,begietsi
1143,ansehen::V,نظر,begiratu
1144,hören::V,سمع,aditu
1145,zuhören::V,أصغى,entzun
1146,probieren::V,ذاق,dastatu
1147,riechen::V,شم,usnatu
1148,riechen::V,شم,usaindu
1149,riechen::V,استنشق,usnatu
1150,riechen::V,استنشق,usaindu
1151,fühlen::V,شعر,sentitu
1152,scheinen::V,ظهر,iruditu
1153,scheinen::V,ظهر,begitandu
1154,zu sehen sein::V,ظهر,azaldu
1155,vernehmen::V,سمع,aditu
1156,frieren::V,بردان,hotz izan
1157,tun::V,فعل,egin
1158,können::V,قدر,ahal izan
1159,können::V,استطاع,ahal izan
1160,wollen::V,شاء,nahi izan
1161,wollen::V,أراد,nahi izan
1162,anfangen::V,بدأ,hasi
1163,beenden::V,أنهى,bukatu
1164,aufhören::V,توقف,utzi
1165,aufhören::V,انقطع,utzi
1166,gelingen::V,نجح,lortu
1167,geraten::V,طلع,heldu
1168,öffnen::V,فتح,ireki
1169,öffnen::V,فتح,zabaldu
1170,schließen::V,أغلق,itxi
1171,stellen::V,وضع,ipini
1172,stellen::V,أقام,ipini
1173,setzen::V,أجلس,jesarri
1174,legen::V,وضع,jarri
1175,berühren::V,مس,ukitu
1176,berühren::V,لمس,ukitu
1177,verbinden::V,ربط,uztartu
1178,verbinden::V,وصل,uztartu
1179,bedecken::V,غطى,estali
1180,aufhängen::V,علق,eseki
1181,aufhängen::V,علق,eskegi
1182,anzünden::V,أوقد,piztu
1183,aufheben::V,لقط,jaso
1184,zurücklassen::V,ترك,atzean utzi
1185,verlieren::V,فقد,galdu
1186,fallen lassen::V,أسقط,erortzen utzi
1187,machen::V,فعل,egin
1188,herstellen::V,صنع,ekoiztu
1189,herstellen::V,أنتج,ekoiztu
1190,bauen::V,بنى,eraiki
1191,bauen::V,شيد,eraiki
1192,reparieren::V,صلح,konpondu
1193,verbessern::V,صحح,hobetu
1194,ändern::V,غير,mudatu
1195,graben::V,حفر,aitzurtu
1196,beugen::V,ثنى,makurtu
1197,beugen::V,أحنى,makurtu
1198,biegen::V,لوى,malgutu
1199,biegen::V,لوى,makolatu
1200,drehen::V,أدار,jiratu
1201,drehen::V,دور,jiratu
1202,wenden::V,قلب,bihurtu
1203,umdrehen::V,قلب,biratu
1204,umdrehen::V,قلب,alderantzikatu
1205,heben::V,رفع,jaso
1206,heben::V,رفع,goratu
1207,hochheben::V,رفع,goratu
1208,hochheben::V,رفع,altxatu
1209,ergreifen::V,مسك,oratu
1210,halten::V,مسك,eutsi
1211,drücken::V,ضغط,sakatu
1212,schieben::V,حرك,bultzatu
1213,kratzen::V,خدش,hatz egin
1214,kratzen::V,خدش,hazka egin
1215,lecken::V,لعق,miaztu
1216,lecken::V,لعق,lamikatu
1217,beißen::V,عض,hozka egin
1218,beißen::V,عض,ausiki egin
1219,abreißen::V,قلع,kendu
1220,abschneiden::V,قطع,moztu
1221,abschneiden::V,قطع,pikatu
1222,binden::V,ربط,lotu
1223,binden::V,ربط,estekatu
1224,stecken::V,دس,sartu
1225,brechen::V,كسر,apurtu
1226,klopfen::V,طرق,jo
1227,hauen::V,ضرب,jo
1228,kleben::V,ألصق,itsatsi
1229,reiben::V,حك,igurtzi
1230,streichen::V,نشر,igurtzi
1231,schleifen::V,سن,zorroztu
1232,schneiden::V,قطع,moztu
1233,rütteln::V,رج,astindu
1234,rütteln::V,رج,inarrosi
1235,schütteln::V,هز,astindu
1236,schütteln::V,هز,inarrosi
1237,schwenken::V,لوح,zabukatu
1238,schütten::V,صب,isuri
1239,füllen::V,ملأ,bete
1240,einwickeln::V,لف,bildu
1241,tragen::V,حمل,eroan
1242,tragen::V,حمل,eraman
1243,schleppen::V,سحب,narrastu
1244,schleppen::V,سحب,herrestatu
1245,ziehen::V,سحب,tira egin
1246,aufbewahren::V,حفظ,gorde
1247,werfen::V,رمى,jaurti
1248,werfen::V,رمى,aurtiki
1249,werfen::V,ألقى,jaurti
1250,werfen::V,ألقى,aurtiki
1251,fangen::V,التقط,atzeman
1252,packen::V,مسك,heldu
1253,verstecken::V,خبأ,ostendu
1254,verstecken::V,خبأ,ezkutatu
1255,teilen::V,قسم,zatitu
1256,schicken::V,بعث,bidali
1257,schicken::V,أرسل,bidali
1258,bringen::V,جلب,ekarri
1259,hinzufügen::V,أضاف,eratxiki
1260,hinzufügen::V,أضاف,gaineratu
1261,bekommen::V,حصل,jaso
1262,erhalten::V,استلم,jaso
1263,nehmen::V,أخذ,hartu
1264,wählen::V,اختار,hautatu
1265,wählen::V,اختار,aukeratu
1266,auswählen::V,انتقى,hautatu
1267,auswählen::V,انتقى,aukeratu
1268,bewahren::V,حافظ,begiratu
1269,behindern::V,عاق,oztopatu
1270,verderben::V,أفسد,hondatu
1271,beschädigen::V,أضر,akastu
1272,zerbrechen::V,كسر,apurtu
1273,zerreißen::V,مزق,zarratatu
1274,zerstören::V,دمر,suntsitu
1275,verbrennen::V,حرق,erre
1276,verbrennen::V,حرق,kiskali
1277,geben::V,أعطى,eman
1278,reichen::V,ناول,luzatu
1279,reichen::V,ناول,helarazi
1280,schenken::V,وهب,oparitu
1281,versprechen::V,وعد,agindu
1282,wünschen::V,تمنى,opatu
1283,wünschen::V,تمنى,opetsi
1284,loben::V,مدح,laudatu
1285,loben::V,مدح,goraipatu
1286,küssen::V,قبل,musu eman
1287,wiegen::V,هدهد,kulunkatu
1288,zudecken::V,غطى,estali
1289,wecken::V,أيقظ,esnatu
1290,wecken::V,أيقظ,iratzartu
1291,zeigen::V,أرى,erakutsi
1292,führen::V,دل,gidatu
1293,lehren::V,علم,irakatsi
1294,unterrichten::V,علم,eskolak eman
1295,aufziehen::V,ربى,hazi
1296,leiten::V,دل,arteztu
1297,leiten::V,أدار,arteztu
1298,antreiben::V,حث,bulkatu
1299,lassen::V,حدا,-arazi
1300,einladen::V,دعا,gonbidatu
1301,vereinigen::V,وحد,batu
1302,vereinigen::V,وحد,bateratu
1303,besuchen::V,زار,ikustatu
1304,treffen::V,قابل,topatu
1305,sich versammeln::V,اجتمع,bildu
1306,spielen::V,لعب,jolastu
1307,singen::V,غنى,abestu
1308,singen::V,غنى,kantatu
1309,tanzen::V,رقص,dantzatu
1310,tanzen::V,رقص,dantzan egin
1311,sich trennen::V,افترق,banandu
1312,verlassen::V,ترك,utzietsi
1313,retten::V,نجى,salbatu
1314,retten::V,نجى,gaizkatu
1315,retten::V,أنقذ,salbatu
1316,retten::V,أنقذ,gaizkatu
1317,bewachen::V,حرس,jagon
1318,bewachen::V,حرس,zaindu
1319,schützen::V,حمى,babestu
1320,schützen::V,حمى,gerizatu
1321,verteidigen::V,دافع,aldeztu
1322,sich schlagen::V,تضارب,elkar jo
1323,sich schlagen::V,تضارب,elkar borrokatu
1324,schießen::V,أطلق,tiro egin
1325,siegen::V,انتصر,irabazi
1326,ärgern::V,أزعل,ernegatu
1327,ärgern::V,أزعل,haserretu
1328,schlagen::V,ضرب,jo
1329,schlagen::V,ضرب,erauntsi
1330,treten::V,رفس,zapaldu
1331,treten::V,رفس,ostiaktu
1332,stechen::V,شك,sastatu
1333,stoßen::V,دفع,bultzatu
1334,stehlen::V,سرق,ostu
1335,stehlen::V,سرق,lapurtu
1336,stören::V,ضايق,galarazi
1337,belästigen::V,أزعج,gohaindu
1338,belästigen::V,أزعج,alamena eman
1339,verbergen::V,كتم,ezkutatu
1340,täuschen::V,خدع,tronpatu
1341,täuschen::V,خدع,engainatu
1342,betrügen::V,غش,iruzurtu
1343,töten::V,قتل,hil
1344,töten::V,قتل,heriotza eman
1345,wohnen::V,سكن,bizi izan
1346,arbeiten::V,عمل,lan egin
1347,arbeiten::V,عمل,behar egin
1348,arbeiten::V,اشتغل,lan egin
1349,arbeiten::V,اشتغل,behar egin
1350,sammeln::V,جمع,bildu
1351,sammeln::V,جمع,bildumatu
1352,pflücken::V,جنى,batu
1353,pflücken::V,جنى,bildu
1354,pflücken::V,قطف,batu
1355,pflücken::V,قطف,bildu
1356,jagen::V,صاد,ehizatu
1357,fischen::V,اصطاد,arrantzatu
1358,fischen::V,اصطاد,arrantza egin
1359,fassen::V,قبض,harrapatu
1360,hüten::V,رعى,begiratu
1361,treiben::V,ساق,bultza egin
1362,anbinden::V,ربط,estekatu
1363,füttern::V,علف,bazkatu
1364,melken::V,حلب,jetzi
1365,hacken::V,فرم,xehatu
1366,gießen::V,سقى,isuri
1367,reifen::V,نضج,heldu
1368,reifen::V,نضج,zoritu
1369,zubereiten::V,حضر,prestatu
1370,kochen::V,طبخ,egosi
1371,backen::V,خبز,labean egin
1372,braten::V,قلى,erregosi
1373,braten::V,حمر,erregosi
1374,umrühren::V,قلب,eragin
1375,stricken::V,حاك,trikotatu
1376,stricken::V,حاك,puntu egin
1377,nähen::V,خاط,josi
1378,färben::V,صبغ,tindatu
1379,färben::V,لون,tindatu
1380,reinigen::V,نظف,ikuzi
1381,reinigen::V,نظف,garbitu
1382,waschen::V,غسل,xahutu
1383,waschen::V,غسل,garbitu
1384,abwischen::V,مسح,xukatu
1385,spülen::V,شطف,irakutzi
1386,fegen::V,كنس,erraztatu
1387,kehren::V,كنس,isastu
1388,baden::V,استحم,bainatu
1389,baden::V,استحم,bainua hartu
1390,sich waschen::V,اغتسل,burua garbitu
1391,ausziehen::V,خلع,erantzi
1392,anziehen::V,لبس,jantzi
1393,sich anziehen::V,اكتسى,jantzi
1394,kämmen::V,مشط,orraztu
1395,schmücken::V,زين,apaindu
1396,sagen::V,قال,esan
1397,sprechen::V,تكلم,mintzatu
1398,sprechen::V,تكلم,hitz egin
1399,reden::V,تكلم,hitz egin
1400,sich unterhalten::V,تحادث,solastu
1401,sich unterhalten::V,تحادث,solas egin
1402,fragen::V,سأل,galdetu
1403,bitten::V,رجا,eskatu
1404,bitten::V,رجا,galdegin
1405,erzählen::V,حكي,edestu
1406,erzählen::V,حكي,kontatu
1407,mitteilen::V,بلغ,jakinarazi
1408,nennen::V,سمى,izena eman
1409,rufen::V,نادى,dei egin
1410,prahlen::V,فشر,harrokerian ibili
1411,prahlen::V,فشر,ahoberokeriak esan
1412,prahlen::V,تفاخر,harrokerian ibili
1413,prahlen::V,تفاخر,ahoberokeriak esan
1414,übersetzen::V,ترجم,itzuli
1415,denken::V,فكر,pentsatu
1416,denken::V,فكر,gogoeta egin
1417,glauben::V,اعتقد,sinetsi
1418,bemerken::V,لاحظ,ohartu
1419,bemerken::V,لاحظ,konturatu
1420,erkennen::V,عرف,ezagutu
1421,erkennen::V,عرف,antzeman
1422,begreifen::V,فهم,ulertu
1423,begreifen::V,أدرك,ulertu
1424,verstehen::V,فهم,aditu
1425,lernen::V,درس,ikasi
1426,wissen::V,علم,jakin
1427,sich erinnern an::V,تذكر,gogoratu
1428,sich erinnern an::V,تذكر,gogoan izan
1429,vergessen::V,نسي,ahaztu
1430,vergessen::V,نسي,ahantzi
1431,messen::V,قاس,neurtu
1432,zählen::V,عد,zenbatu
1433,zählen::V,عد,kopuratu
1434,zählen::V,أحصى,zenbatu
1435,zählen::V,أحصى,kopuratu
1436,rechnen::V,حسب,kalkulatu
1437,lesen::V,قرأ,irakurri
1438,malen::V,صور,margotu
1439,zeichnen::V,رسم,marraztu
1440,schreiben::V,كتب,idatzi
1441,besitzen::V,حاز,ukan
1442,besitzen::V,حاز,eduki
1443,besitzen::V,ملك,ukan
1444,besitzen::V,ملك,eduki
1445,kaufen::V,اشترى,erosi
1446,verkaufen::V,باع,saldu
1447,bezahlen::V,دفع,ordaindu
1448,zahlen::V,سدد,ordaindu
1449,beherrschen::V,حكم,menpean izan
1450,ertragen::V,أطاق,jasan
1451,ertragen::V,أطاق,pairatu
1452,ertragen::V,تحمل,jasan
1453,ertragen::V,تحمل,pairatu
