,Concept_ID,az,udm
790,zurück::ADV,geriyə,берен
791,zurück::ADV,geriyə,берлань
792,unten::ADV,aşağıda,улын
793,hinab::ADV,aşağı,улэ
794,oben::ADV,yuxarıda,вылын
795,oben::ADV,yuxarıda,вылӥын
796,hinauf::ADV,yuxarı,вылэ
797,hinauf::ADV,yuxarı,вылӥе
798,hinauf::ADV,yuxarı,выллань
799,überall::ADV,hər yerdə,котькытын
800,überall::ADV,hər yerdə,пасьтана
801,nicht::ADV,-ma-,уз
802,ein wenig::ADV,bir az,ичи
803,ein wenig::ADV,bir az,ӧжыт
804,ein wenig::ADV,bir az,огшап
805,kaum::ADV,güclə,муртса
806,sehr::ADV,çox,туж
807,sehr::ADV,çox,лекос
808,so::ADV,belə,озьы
809,so::ADV,belə,тазьы
810,noch::ADV,hələ,на
811,nur::ADV,yalnız,гинэ
812,schon::ADV,artıq,ни
813,schon::ADV,artıq,ини
814,wieder::ADV,yenə,нош
815,wieder::ADV,yenə,кайта
816,vergebens::ADV,boş yerə,юнме
817,vor::PRP,önündə,азьын
818,hinter::PRP,arxasında,берын
819,hinter::PRP,arxasında,бӧрсьы
820,unter::PRP,altında,улын
821,durch::PRP,içindən,пыр
822,durch::PRP,içindən,пыртӥ
823,neben::PRP,yanında,бордын
824,zwischen::PRP,arasında,вискын
825,wegen::PRP,üçün,сэрен
826,wegen::PRP,ötəri,сэрен
827,dies::PRN,bu,та
828,das::PRN,o,со
829,alles::PRN,hər şey,ваньмыз
830,ich::PRN,mən,мон
831,du::PRN,sən,тон
832,er::PRN,o,со
833,wir::PRN,biz,ми
834,ihr::PRN,siz,тӥ
835,sie::PRN,onlar,соос
836,was::FPRN,nə,ма
837,wer::FPRN,kim,кин
838,wo::FADV,harada,кытын
839,wohin::FADV,haraya,кытчы
840,wie::FADV,necə,кызьы
841,warum::FADV,niyə,малы
842,warum::FADV,nə üçün,малы
843,wieviel::FNUM,neçə,кӧня
844,wieviel::FNUM,nə qədər,кӧня
845,eins::NUM,bir,одӥг
846,zwei::NUM,iki,кык
847,drei::NUM,üç,куинь
848,vier::NUM,dörd,ньыль
849,fünf::NUM,beş,вить
850,sechs::NUM,altı,куать
851,sieben::NUM,yeddi,сизьым
852,acht::NUM,səkkiz,тямыс
853,neun::NUM,doqquz,укмыс
854,zehn::NUM,on,дас
855,elf::NUM,on bir,дас одӥг
856,zwölf::NUM,on iki,дас кык
857,zwanzig::NUM,iyirmi,кызь
858,dreißig::NUM,otuz,куамын
859,vierzig::NUM,qırx,ньыльдон
860,fünfzig::NUM,əlli,витьтон
861,sechzig::NUM,altmış,куатьтон
862,siebzig::NUM,yetmiş,сизьымдон
863,achtzig::NUM,səksən,тямыстон
864,neunzig::NUM,doxsan,укмыстон
865,hundert::NUM,yüz,сю
866,tausend::NUM,min,сюрс
867,und::CNJ,və,и
868,und::CNJ,və,но
869,oder::CNJ,ya,яке
870,stehen::V,durmaq,сылыны
871,sitzen::V,oturmaq,пукыны
872,liegen::V,uzanmaq,кылльыны
873,hängen::V,asılmaq,ошкыса улыны
874,werden::V,olmaq,луыны
875,passieren::V,olmaq,луыны
876,passieren::V,baş vermək,луыны
877,beginnen::V,başlamaq,кутскыны
878,enden::V,bitmək,бырыны
879,wechseln::V,dəyişmək,воштӥськыны
880,aufgehen[Sonne]::V,doğmaq,ӝужаны
881,untergehen[Sonne]::V,batmaq,пуксьыны
882,scheinen[Sonne]::V,parlamaq,пиштыны
883,scheinen[Sonne]::V,parlamaq,чиляны
884,donnern::V,guruldamaq,гудыръяны
885,wehen::V,əsmək,пелляськыны
886,strömen::V,axmaq,киськыны
887,strömen::V,axmaq,исьтӥськыны
888,fließen::V,axmaq,бызьыны
889,sich drehen::V,dönmək,берганы
890,schwanken::V,yellənmək,вошъяськыны
891,schwingen::V,yellənmək,шонаськыны
892,fallen::V,düşmek,усьыны
893,brennen::V,yanmaq,ӝуаны
894,rauchen::V,tüstüləmək,ӵындыны
895,regnen::V,yağmaq,зорыны
896,gefrieren::V,donmaq,кынмыны
897,tauen::V,ərimək,шунаны
898,schmelzen::V,ərimək,шунаны
899,trocknen::V,qurumaq,куасьмыны
900,sieden::V,qaynamaq,пӧзьыны
901,faulen::V,çürümək,сисьмыны
902,verfaulen::V,çürümək,сисьмыны
903,reißen::V,yırtılmaq,кеськыны
904,versinken::V,batmaq,выйыны
905,vergehen::V,ötmək,ортчыны
906,erscheinen::V,görünmək,адскыны
907,verschwinden::V,yox olmaq,бырыны
908,sinken::V,enmək,усьыны
909,abnehmen::V,azalmaq,синыны
910,zunehmen::V,artmaq,йылыны
911,steigen::V,yüksəlmək,лӧпкыны
912,wachsen::V,böyümək,будыны
913,glänzen::V,parlamaq,чиляны
914,glänzen::V,parlamaq,пиштыны
915,funkeln::V,parıldamaq,чилекъяны
916,lärmen::V,səs-küy etmək,уретыны
917,lärmen::V,səs-küy etmək,ӵашетыны
918,läuten::V,çalmaq,жингыртыны
919,klingeln::V,zəng etmək,жингыртыны
920,klirren::V,cingildəmək,жильккетыны
921,brausen::V,gurlamaq,лекъяськыны
922,rauschen::V,xışıldamaq,ӵашетыны
923,klingen::V,səslənmək,кылӥськыны
924,bellen::V,hürmək,утыны
925,heulen::V,ulamaq,вузыны
926,blasen::V,üfləmək,пельтыны
927,pfeifen::V,fit vermek,шуланы
928,schreien::V,bağırmaq,черекъяны
929,schreien::V,bağırmaq,кесяськыны
930,schreien::V,qışqırmaq,черекъяны
931,schreien::V,qışqırmaq,кесяськыны
932,stöhnen::V,inləmək,ӝуштыны
933,zittern::V,titrəmək,дырекъяны
934,zittern::V,titrəmək,куалекъяны
935,leben::V,yaşamaq,улыны
936,geboren werden::V,doğmaq,вордӥськыны
937,atmen::V,nəfəs almaq,шоканы
938,trinken::V,içmek,юыны
939,essen::V,yemək,сиыны
940,schlucken::V,udmaq,ньылыны
941,müde werden::V,yorulmaq,жадьыны
942,einschlafen::V,yuxuya getmək,умме усьыны
943,schlafen::V,uyumaq,кӧлыны
944,aufwachen::V,oyanmaq,сайканы
945,aufstehen::V,yuxudan durmaq,султыны
946,sich erholen::V,dincəlmək,шутэтскыны
947,krank werden::V,xəstə olmaq,висьыны
948,krank sein::V,azarlanmaq,висьыны
949,krank sein::V,xəstələnmək,висьыны
950,schmerzen::V,ağrimaq,висьыны
951,husten::V,öksürmək,кызыны
952,genesen::V,sağalmaq,юнматскыны
953,genesen::V,sağalmaq,бурмытскылыны
954,sterben::V,ölmək,кулыны
955,sterben::V,vəfat etmək,кулыны
956,umkommen::V,həlak olmaq,бырыны
957,sich bewegen::V,hərəkət etmək,вырыны
958,sich rühren::V,tərpənmək,вырӟыны
959,sich rühren::V,tərpənmək,вырӟылыны
960,sich erheben::V,qalxmaq,султыны
961,sich setzen::V,oturmaq,пуксьыны
962,hinfallen::V,yıxılmaq,усьыны
963,laufen::V,yerimək,мыныны
964,schreiten::V,addım atmaq,вамышъяны
965,spazierengehen::V,gəzmək,мыныны
966,spazierengehen::V,gəzmək,ветлыны
967,eilen::V,atılmaq,дыртыны
968,sich beeilen::V,tələsmək,дыртыны
969,sausen::V,çırpmaq,туж ӝог мыныны
970,rennen::V,qaçmaq,бызьылыны
971,springen::V,sıçramaq,тэтчаны
972,klettern::V,dırmanmaq,тубаны
973,schaukeln::V,sallanmaq,лэйканы
974,schaukeln::V,sallanmaq,шонаськыны
975,kriechen::V,sürünmək,нюж ветлыны
976,schwimmen::V,üzmek,уяны
977,tauchen::V,dalmaq,зумылыны
978,rudern::V,avarlamaq,полсаны
979,fahren::V,sürmək,ветлыны
980,fliegen::V,uçmaq,лобаны
981,gehen::V,getmək,мыныны
982,weggehen::V,getmək,кошкыны
983,abfahren::V,yola düşmək,кошкыны
984,anhalten::V,saxlamaq,дугдыны
985,hineingehen::V,girmək,пырыны
986,eintreten::V,girmək,пырыны
987,eintreten::V,daxil olmaq,пырыны
988,kommen::V,gəlmək,вуыны
989,kommen::V,gəlmək,лыктыны
990,ankommen::V,gəlib çatmaq,вуыны
991,zurückkommen::V,qayıtmaq,берытскыны
992,bleiben::V,qalmaq,кыльыны
993,warten::V,gözləmək,витьыны
994,erwarten::V,bəkləmək,витьыны
995,erwarten::V,bəkləmək,возьманы
996,suchen::V,aramaq,утчаны
997,suchen::V,axtarmaq,утчаны
998,finden::V,tapmaq,шедьтыны
999,versuchen::V,çalışmaq,турттыны
1000,vorbereiten::V,hazırlamaq,дасяны
1001,lieben::V,sevmək,гажаны
1002,mögen::V,xoşlamaq,яратыны
1003,lachen::V,gülmək,серекъяны
1004,rühren::V,həyəcanlandırmaq,сюлме йӧтыны
1005,weinen::V,ağlamaq,бӧрдыны
1006,schimpfen::V,küfr etmək,даллашыны
1007,sich ärgern::V,acıqlanmaq,лекъяськыны
1008,sich fürchten::V,qorxmaq,кышканы
1009,sich fürchten::V,qorxmaq,курданы
1010,fürchten::V,qorxmaq,курданы
1011,fürchten::V,qorxmaq,кышканы
1012,fliehen::V,qaçmaq,пегӟыны
1013,flüchten::V,qaçmaq,пегӟыны
1014,sehen::V,görmək,адӟыны
1015,anschauen::V,baxmaq,учкыны
1016,ansehen::V,baxmaq,учкыны
1017,hören::V,duymaq,кылыны
1018,hören::V,eşitmək,кылыны
1019,zuhören::V,dinləmək,кылзыны
1020,probieren::V,dadına baxmaq,веръяны
1021,riechen::V,qoxlamaq,зынъяны
1022,fühlen::V,duymaq,шӧдыны
1023,scheinen::V,görünmək,адскыны
1024,zu sehen sein::V,görünmək,адӟиськыны
1025,vernehmen::V,eşitmək,кылыны
1026,frieren::V,üşümək,кынмыны
1027,tun::V,etmək,карыны
1028,können::V,bilmək,быгатыны
1029,können::V,bacarmaq,быгатыны
1030,wollen::V,istəmək,потыны
1031,anfangen::V,başlamaq,кутскыны
1032,beenden::V,bitirmək,быдтыны
1033,beenden::V,bitirmək,быдэстыны
1034,aufhören::V,bitmək,дугдыны
1035,aufhören::V,qurtarmaq,дугдыны
1036,gelingen::V,müvəffəq olmaq,быгатыны
1037,gelingen::V,müvəffəq olmaq,луыны
1038,geraten::V,düşmək,лэсяны
1039,öffnen::V,açmaq,усьтыны
1040,schließen::V,qapamaq,пытсаны
1041,stellen::V,qoymaq,пуктыны
1042,setzen::V,oturtmaq,пуктыны
1043,legen::V,qoymaq,поныны
1044,berühren::V,toxunmaq,исаны
1045,verbinden::V,bağlamaq,герӟаны
1046,bedecken::V,örtmək,пытсаны
1047,aufhängen::V,asmaq,ошыны
1048,anzünden::V,yandırmaq,ӝуатыны
1049,aufheben::V,qaldırmaq,ӝутыны
1050,zurücklassen::V,buraxmaq,кельтыны
1051,verlieren::V,itirmək,ыштыны
1052,fallen lassen::V,düşürmək,уськытыны
1053,machen::V,etmək,лэсьтыны
1054,herstellen::V,istehsal etmək,лэсьтыны
1055,bauen::V,tikmək,пуктыны
1056,reparieren::V,təmir etmək,тупатыны
1057,verbessern::V,düzəltmək,умоятыны
1058,ändern::V,dəyişdirmək,воштыны
1059,graben::V,qazımaq,копаны
1060,beugen::V,əymək,губыртыны
1061,biegen::V,bükmək,куасаны
1062,drehen::V,döndərmək,бергатыны
1063,wenden::V,çevirmək,берыктыны
1064,umdrehen::V,çevirmək,берыктыны
1065,heben::V,qaldırmaq,ӝутыны
1066,hochheben::V,qaldırmaq,ӝутъяны
1067,ergreifen::V,tutmaq,кутыны
1068,ergreifen::V,tutmaq,кырмыны
1069,halten::V,saxlamaq,возьыны
1070,drücken::V,sıxmaq,зӥбыны
1071,drücken::V,sıxmaq,пачкатыны
1072,schieben::V,sürmək,донганы
1073,kratzen::V,qaşımaq,вуштыны
1074,lecken::V,yalamaq,нюлыны
1075,beißen::V,dişləmək,куртчыны
1076,abreißen::V,qoparmaq,ишкалтыны
1077,abschneiden::V,ayırmaq,шорыны
1078,abschneiden::V,ayırmaq,вандыны
1079,binden::V,bağlamaq,керттыны
1080,stecken::V,soxmaq,мертчытыны
1081,brechen::V,qırmaq,тӥяны
1082,klopfen::V,sındırmaq,йыганы
1083,klopfen::V,sındırmaq,шарккетыны
1084,hauen::V,vurmaq,жугыны
1085,hauen::V,vurmaq,тышканы
1086,kleben::V,apışdırmaq,лякыны
1087,reiben::V,ovmaq,зыраны
1088,reiben::V,ovmaq,вуштыны
1089,streichen::V,sürtmək,зыраны
1090,schleifen::V,bülövləmək,шерыны
1091,schneiden::V,kəsmək,вандыны
1092,rütteln::V,sirkələmək,зуркатыны
1093,schütteln::V,çalxalamaq,куалекъятыны
1094,schwenken::V,yelləmək,шонаны
1095,schütten::V,tökmək,лэзьыны
1096,füllen::V,doldurmaq,тырмытыны
1097,einwickeln::V,sarımaq,биньыны
1098,tragen::V,daşımaq,нуыны
1099,schleppen::V,sürükləmək,кыскыны
1100,ziehen::V,çəkmək,кыскыны
1101,aufbewahren::V,gizlətmək,возьыны
1102,werfen::V,atmaq,куяны
1103,werfen::V,atmaq,лэзяны
1104,fangen::V,tutmaq,кутыны
1105,packen::V,yaxalamaq,кутыны
1106,packen::V,yaxalamaq,кырмыны
1107,verstecken::V,gizlətmək,ватыны
1108,teilen::V,bölmək,люкыны
1109,schicken::V,yollamaq,ыстыны
1110,schicken::V,göndərmək,ыстыны
1111,bringen::V,gətirmək,вайыны
1112,hinzufügen::V,əlavə etmək,ватсаны
1113,bekommen::V,almaq,басьтыны
1114,bekommen::V,əldə etmək,басьтыны
1115,erhalten::V,almaq,басьтыны
1116,nehmen::V,almaq,кутыны
1117,nehmen::V,almaq,басьтыны
1118,wählen::V,seçmək,бырйыны
1119,auswählen::V,arımaq,бырйыны
1120,bewahren::V,qorumaq,возьыны
1121,behindern::V,mane olmaq,могӟытыны
1122,verderben::V,pozmaq,сӧрыны
1123,beschädigen::V,zədələmək,урод лэсьтыны
1124,zerbrechen::V,qırmaq,сӧрыны
1125,zerbrechen::V,sındırmaq,сӧрыны
1126,zerreißen::V,yırtmaq,кесяны
1127,zerstören::V,dağıtmaq,куашкатыны
1128,verbrennen::V,yandırmaq,сутыны
1129,geben::V,vermək,сётыны
1130,reichen::V,uzatmaq,сётыны
1131,schenken::V,vermək,кузьманы
1132,versprechen::V,vəd vermək,кыл сётыны
1133,wünschen::V,arzulamaq,сӥзьыны
1134,loben::V,tərifləmək,ушъяны
1135,küssen::V,öpmək,чупаны
1136,wiegen::V,tərpətmək,веттаны
1137,wiegen::V,tərpətmək,лэйкатыны
1138,zudecken::V,örtmək,шобыртыны
1139,wecken::V,oyatmaq,сайкатыны
1140,zeigen::V,göstərmək,возьматыны
1141,führen::V,rəhbərlik etmək,нуыны
1142,lehren::V,öyrətmək,дышетыны
1143,unterrichten::V,öyrətmək,дышетыны
1144,unterrichten::V,dərs vermək,дышетыны
1145,aufziehen::V,tərbiyə etmək,будэтыны
1146,leiten::V,idarə etmək,кивалтыны
1147,antreiben::V,bizləmək,дыртытыны
1148,lassen::V,-tırmaq,-ытыны
1149,einladen::V,dəvət etmək,ӧтьыны
1150,vereinigen::V,birləşdirmək,огазеяны
1151,besuchen::V,baş çəkmək,адӟыськыны
1152,besuchen::V,ziyarət etmək,адӟыськыны
1153,treffen::V,rastlaşmaq,пумитаны
1154,treffen::V,rast gəlmək,пумитаны
1155,sich versammeln::V,toplanmaq,люкаськыны
1156,spielen::V,oynamaq,шудыны
1157,singen::V,oxumaq,кырӟаны
1158,tanzen::V,oynamaq,эктыны
1159,tanzen::V,rəqs etmək,эктыны
1160,sich trennen::V,ayrılmaq,люкиськыны
1161,verlassen::V,tərk etmək,куштыны
1162,retten::V,xilas etmək,утьыны
1163,bewachen::V,gözətmək,возьманы
1164,schützen::V,qorumaq,утялтыны
1165,verteidigen::V,qorumaq,возьманы
1166,sich schlagen::V,döyüşmək,жугиськыны
1167,schießen::V,atmaq,ыбылӥськны
1168,schießen::V,atəş açmaq,ыбылӥськны
1169,siegen::V,yenmək,вормыны
1170,ärgern::V,acışdırmaq,вожпоттыны
1171,schlagen::V,döymək,жуккыны
1172,treten::V,təpmək,лёганы
1173,stechen::V,soxmaq,бышкалтыны
1174,stoßen::V,itələmək,донгыны
1175,stehlen::V,çalmaq,вораны
1176,stehlen::V,çalmaq,лушканы
1177,stehlen::V,oğurlamaq,вораны
1178,stehlen::V,oğurlamaq,лушканы
1179,stören::V,pozmaq,люкетыны
1180,belästigen::V,narahat etmək,акыльтыны
1181,belästigen::V,narahat etmək,вукылмыны
1182,verbergen::V,gizləmək,ватыны
1183,täuschen::V,aldatmaq,алданы
1184,betrügen::V,aldatmaq,пӧяны
1185,töten::V,öldürmək,виыны
1186,wohnen::V,yaşamaq,улыны
1187,arbeiten::V,işləmək,ужаны
1188,arbeiten::V,çalışmaq,ужаны
1189,sammeln::V,yığmaq,бичаны
1190,sammeln::V,toplamaq,бичаны
1191,pflücken::V,qoparmaq,ишкыны
1192,jagen::V,ovlamaq,пӧйшураны
1193,fischen::V,balıq tutmaq,чорыганы
1194,fassen::V,tutmaq,кутыны
1195,hüten::V,güdmək,возьманы
1196,treiben::V,haylamaq,улляны
1197,anbinden::V,bağlamaq,думыны
1198,füttern::V,bəsləmək,сюдыны
1199,melken::V,sağmaq,кыскыны
1200,hacken::V,yarmaq,кораны
1201,gießen::V,sulamaq,киськаны
1202,reifen::V,dəymək,вуыны
1203,reifen::V,dəymək,кисьманы
1204,zubereiten::V,bişirmək,лесьтыны
1205,kochen::V,qaynatmaq,пӧзьтыны
1206,backen::V,bişirmək,пыжыны
1207,braten::V,qızartmaq,пыжыны
1208,umrühren::V,qarışdırmaq,сураны
1209,stricken::V,hörmək,керттыны
1210,nähen::V,tikmək,вурыны
1211,färben::V,boyamaq,буяны
1212,reinigen::V,təmizləmək,сузяны
1213,waschen::V,yumaq,мисьтаськыны
1214,abwischen::V,silmək,ӵушылыны
1215,spülen::V,çalxamaq,гылъяны
1216,fegen::V,süpürmək,ӵужыны
1217,kehren::V,süpürmək,ӵужыны
1218,baden::V,çimmək,пыласькыны
1219,sich waschen::V,yuyunmaq,пыласькыны
1220,ausziehen::V,soyunmaq,кыльыны
1221,anziehen::V,geymək,дӥсяны
1222,sich anziehen::V,geyinmək,дӥсьяськыны
1223,kämmen::V,daramaq,сынаны
1224,schmücken::V,bəzəmək,чеберъяны
1225,sagen::V,demək,шуыны
1226,sagen::V,demək,вераны
1227,sagen::V,söymek,шуыны
1228,sagen::V,söymek,вераны
1229,sprechen::V,danışmaq,вераськыны
1230,reden::V,danışmaq,вераськыны
1231,sich unterhalten::V,söhbət etmək,вераськыны
1232,fragen::V,soruşmaq,юаны
1233,bitten::V,diləmək,курыны
1234,bitten::V,xahiş etmək,курыны
1235,erzählen::V,bəhs etmək,вераны
1236,erzählen::V,bəhs etmək,мадьыны
1237,mitteilen::V,bildirmək,ивортыны
1238,nennen::V,adlandırmaq,шуыны
1239,rufen::V,çağırmaq,ӧтьыны
1240,prahlen::V,öyünmək,ушъяськыны
1241,übersetzen::V,tərcümə etmək,берыктыны
1242,denken::V,düşünmək,малпаны
1243,denken::V,fikirləşmək,малпаны
1244,glauben::V,inanmaq,оскыны
1245,bemerken::V,qeyd etmək,адӟыны
1246,erkennen::V,tanımaq,тодыны
1247,begreifen::V,anlamaq,валаны
1248,verstehen::V,duymaq,валаны
1249,lernen::V,öyrənmək,дышетскыны
1250,wissen::V,bilmək,тодыны
1251,sich erinnern an::V,xatırlamaq,тодэ вайыны
1252,vergessen::V,unutmaq,вунэтыны
1253,messen::V,ölçmək,мертаны
1254,zählen::V,saymaq,лыдъяны
1255,rechnen::V,hesablamaq,лыдъяны
1256,lesen::V,oxumaq,лыдӟыны
1257,malen::V,şəkil çəkmək,суреданы
1258,zeichnen::V,cızmaq,суреданы
1259,schreiben::V,yazmaq,гожъяны
1260,besitzen::V,yiyələnmək,луыны
1261,besitzen::V,malik olmaq,луыны
1262,kaufen::V,satın almaq,басьтыны
1263,verkaufen::V,satmaq,вузаны
1264,bezahlen::V,ödəmək,тырыны
1265,zahlen::V,ödəmək,тырыны
1266,beherrschen::V,idarə etmək,кузёяськыны
1267,ertragen::V,dözmək,чиданы
