,Concept_ID,,kl
872,flüchten::V,,allikarfigaa
873,sehen::V,,isigaa
874,ansehen::V,,alaatsinaappaa
875,hören::V,,tusarpaa
876,zuhören::V,,naalappoq
877,riechen::V,,tipippoq
878,fühlen::V,,misigaa
879,scheinen::V,,takutippoq
880,frieren::V,,qiiavoq
881,tun::V,,iliorpoq
882,wollen::V,,piumavaa
883,anfangen::V,,pilerpoq
884,beenden::V,,naggaserpaa
885,aufhören::V,,naammatsippaa
886,öffnen::V,,ammarpaa
887,schließen::V,,matuaa
888,stellen::V,,ilivaa
889,stellen::V,,iliorarpai
890,stellen::V,,ilioqqarpai
891,setzen::V,,iliorarpai
892,setzen::V,,ilioqqarpai
893,legen::V,,ilivaa
894,berühren::V,,attorpaa
895,verbinden::V,,taperserpaa
896,bedecken::V,,iikkerpaa
897,bedecken::V,,iikkersorpaa
898,aufhängen::V,,inivaa
899,aufhängen::V,,iniorarpai
900,anzünden::V,,saggaavoq
901,aufheben::V,,allisippaa
902,zurücklassen::V,,aallarpoq
903,verlieren::V,,annaavaa
904,fallen lassen::V,,nakkaavaa
905,machen::V,,iliorpoq
906,herstellen::V,,anillatsippaa
907,bauen::V,,marrarterpaa
908,reparieren::V,,iluarsaappaa
909,verbessern::V,,naqqippaa
910,graben::V,,assappaa
911,beugen::V,,qappappoq
912,biegen::V,,qappappoq
913,wenden::V,,assappaa
914,wenden::V,,assakarpoq
915,umdrehen::V,,assakartippaa
916,heben::V,,kivippaa
917,hochheben::V,,kissumiarpaa
918,ergreifen::V,,isaappaa
919,ergreifen::V,,isaguppaa
920,halten::V,,minarpaa
921,drücken::V,,naqittaat
922,kratzen::V,,qitsuppaa
923,lecken::V,,aluppaa
924,beißen::V,,kiivaa
925,abreißen::V,,aqqarpaa
926,abreißen::V,,isaterpaa
927,abschneiden::V,,kipivaa
928,binden::V,,kakkersarpaa
929,stecken::V,,kussunneq
930,brechen::V,,nallorpaa
931,klopfen::V,,pattappaa
932,hauen::V,,aqivaa
933,kleben::V,,qaappoq
934,reiben::V,,tagiarpaa
935,reiben::V,,tangiarpaa
936,streichen::V,,erlerpoq
937,schleifen::V,,sequppaa
938,schneiden::V,,uullivoq
939,schütteln::V,,aalavoq
940,schwenken::V,,issarpoq
941,füllen::V,,immerpaa
942,einwickeln::V,,immoqquserpaa
943,tragen::V,,maqippaa
944,tragen::V,,assartorpoq
945,schleppen::V,,assartorpoq
946,ziehen::V,,kalippaa
947,ziehen::V,,kalissarpoq
948,aufbewahren::V,,toqqorpaa
949,werfen::V,,kuivaa
950,fangen::V,,anguaa
951,verstecken::V,,anngigaa
952,teilen::V,,agguut
953,teilen::V,,agguusersorpaa
954,schicken::V,,nassiuppaa
955,bringen::V,,aggiuppaa
956,bringen::V,,nassataraa
957,bekommen::V,,tiguaa
958,erhalten::V,,tiguaa
959,nehmen::V,,pivoq
960,nehmen::V,,tiguaa
961,bewahren::V,,sukkunik simerserpaa
962,verderben::V,,asiutippaa
963,verderben::V,,piuneerunnerit
964,zerbrechen::V,,ukuvoq
965,zerreißen::V,,tisavaa
966,zerreißen::V,,alittorpaa
967,zerstören::V,,aserorpaa
968,verbrennen::V,,seerpoq
969,geben::V,,pivoq
970,versprechen::V,,neriorsorpaa
971,wünschen::V,,kissaat
972,loben::V,,nersorpaa
973,loben::V,,nersornaat
974,küssen::V,,kunippaa
975,küssen::V,,kunissorpaa
976,zudecken::V,,majorpaa
977,wecken::V,,itersarpaa
978,zeigen::V,,tikkuuppaa
979,führen::V,,tasissiuppaa
980,führen::V,,ilitsersorpaa
981,führen::V,,tasissersuuppaa
982,lehren::V,,ilinniartippaa
983,unterrichten::V,,ajoqerpaa
984,unterrichten::V,,ajoqersorpaa
985,unterrichten::V,,ilinniartitsivoq
986,aufziehen::V,,inororsarpaa
987,leiten::V,,iluatsippaa
988,antreiben::V,,ikusimmippaa
989,einladen::V,,qaaqquaa
990,einladen::V,,qaasarpaa
991,vereinigen::V,,taperserpaa
992,besuchen::V,,tikeraarpaa
993,treffen::V,,aporappaa
994,sich versammeln::V,,majorpoq
995,spielen::V,,pinnguarpoq
996,singen::V,,erinarsorpoq
997,tanzen::V,,qitippoq
998,sich trennen::V,,immikkoortippaa
999,retten::V,,annaappaa
1000,schützen::V,,eriagaa
1001,schützen::V,,pineqartaalivaa
1002,schießen::V,,aallaavaa
1003,schießen::V,,piseriuppaa
1004,ärgern::V,,ninngassarpaa
1005,ärgern::V,,ninngassaarpaa
1006,schlagen::V,,unatarpaa
1007,treten::V,,tukerpoq
1008,stechen::V,,iguppaa
1009,stechen::V,,qasilippoq
1010,stoßen::V,,ikuserpaa
1011,stoßen::V,,ikusimmippaa
1012,stehlen::V,,tillippaa
1013,stören::V,,akornuserpaa
1014,verbergen::V,,anngigaa
1015,betrügen::V,,peqquserluttuliorfigaa
1016,töten::V,,maappaa
1017,töten::V,,toquppaa
1018,wohnen::V,,najugaqarpoq
1019,arbeiten::V,,sulivoq
1020,sammeln::V,,katersorpai
1021,jagen::V,,piniarpoq
1022,fischen::V,,aalisarpoq
1023,anbinden::V,,qilerut
1024,anbinden::V,,qilersorpaa
1025,anbinden::V,,ungerlatserpaa
1026,füttern::V,,nerlerpaa
1027,gießen::V,,imerterpaa
1028,kochen::V,,igavoq
1029,braten::V,,siappaa
1030,umrühren::V,,qeerlerpaa
1031,färben::V,,misuppaa
1032,reinigen::V,,sanniarpaa
1033,waschen::V,,asappaa
1034,abwischen::V,,saligarpaa
1035,abwischen::V,,saligartorpaa
1036,fegen::V,,sanngiarpaa
1037,baden::V,,uffarpoq
1038,sich waschen::V,,uffarpoq
1039,ausziehen::V,,annoraajarpaa
1040,anziehen::V,,ativaa
1041,anziehen::V,,atitippaa
1042,sich anziehen::V,,atisalersorpoq
1043,sagen::V,,oqarpoq
1044,sprechen::V,,oqaluttarpoq
1045,reden::V,,oqaluppoq
1046,fragen::V,,aperaa
1047,bitten::V,,aperaa
1048,bitten::V,,qinnuigaa
1049,erzählen::V,,oqaluttuaraa
1050,mitteilen::V,,oqalualaarpoq
1051,rufen::V,,qaaqquaa
1052,prahlen::V,,oqqartuvoq
1053,prahlen::V,,oqallortuvoq
1054,übersetzen::V,,ikaarpoq
1055,übersetzen::V,,nutserpaa
1056,denken::V,,isumaqarpoq
1057,glauben::V,,upperaa
1058,glauben::V,,isumaqarpoq
1059,erkennen::V,,ilisaraa
1060,verstehen::V,,paasivaa
1061,lernen::V,,ilinniarpoq
1062,wissen::V,,nalunngilaa
1063,sich erinnern an::V,,eqqaavaa
1064,vergessen::V,,puiorpaa
1065,messen::V,,ussersarpaa
1066,zählen::V,,kisitsivoq
1067,rechnen::V,,kisitsivoq
1068,lesen::V,,atuarpoq
1069,malen::V,,qalipappaa
1070,schreiben::V,,allappoq
1071,kaufen::V,,pisiaraa
1072,verkaufen::V,,akigaa
1073,bezahlen::V,,akilerpaa
1074,beherrschen::V,,inappaa
1075,ertragen::V,,ernertaaraa
