,Concept_ID,ca,se
1759,Wahrheit::N,veritāt,saetniesvoete
1760,Wahrheit::N,veritāt,sádnesvuohta
1761,Wahrheit::N,veritāt,duohtavuohta
1762,Wahrheit::N,veritāt,tuo'tâvuotâ
1763,Wahrheit::N,veritāt,tuõđâšvuõtt
1764,Wahrheit::N,veritāt,зо̄абэль
1765,Gespräch::N,conversa,gaskestalleme
1766,Gespräch::N,conversa,ságastibme
1767,Gespräch::N,conversa,ságastallam
1768,Gespräch::N,conversa,ságastallan
1769,Gespräch::N,conversa,ráđ̣ádâllâm
1770,Gespräch::N,conversa,мо̄а̄йнас
1771,Märchen::N,conte,heamture
1772,Märchen::N,conte,dålusj subtsas
1773,Märchen::N,conte,máinnas
1774,Märchen::N,conte,cukca
1775,Märchen::N,conte,maainâs
1776,Märchen::N,conte,maainâs
1777,Märchen::N,conte,ба̄йхьк
1778,Märchen::N,conte,мо̄а̄йнас
1779,Erzählung::N,narració,gåata
1780,Erzählung::N,narració,vaajese
1781,Erzählung::N,narració,soptsese
1782,Erzählung::N,narració,giehtto
1783,Erzählung::N,narració,mujttalus
1784,Erzählung::N,narració,muitalus
1785,Erzählung::N,narració,maainâs
1786,Erzählung::N,narració,maainâs
1787,Erzählung::N,narració,мо̄а̄йнас
1788,Nachricht::N,missatge,dïjre
1789,Nachricht::N,missatge,diedádus
1790,Nachricht::N,missatge,diededibme
1791,Nachricht::N,missatge,sáhka
1792,Nachricht::N,missatge,saahâ
1793,Nachricht::N,missatge,a'lmottâs
1794,Nachricht::N,missatge,saakk
1795,Nachricht::N,missatge,i´lmmtõs
1796,Nachricht::N,missatge,со̄а̄гк
1797,Neuigkeit::N,novetat,saernie
1798,Neuigkeit::N,novetat,ådås
1799,Neuigkeit::N,novetat,sáhka
1800,Neuigkeit::N,novetat,sáhka
1801,Neuigkeit::N,novetat,uuđâs
1802,Neuigkeit::N,novetat,saakk
1803,Neuigkeit::N,novetat,о̄дтс
1804,Neuigkeit::N,novetat,со̄а̄гк
1805,Name::N,nom,nomme
1806,Name::N,nom,namma
1807,Name::N,nom,namma
1808,Name::N,nom,nommâ
1809,Name::N,nom,nõmm
1810,Name::N,nom,нэ̄мм
1811,Rätsel::N,endevinalla,mojnestimmie
1812,Rätsel::N,endevinalla,árvvádus
1813,Rätsel::N,endevinalla,árvádus
1814,Rätsel::N,endevinalla,arvâdâs
1815,Rätsel::N,endevinalla,a´rvvtõs
1816,Rätsel::N,endevinalla,а̄ррьв
1817,Rede::N,discurs,håaleme
1818,Rede::N,discurs,hålla
1819,Rede::N,discurs,sáhka
1820,Rede::N,discurs,hástu
1821,Rede::N,discurs,са̄ррнмушш
1822,Sprache::N,llēngua,gïele
1823,Sprache::N,llēngua,giella
1824,Sprache::N,llēngua,giella
1825,Sprache::N,llēngua,kieḷâ
1826,Sprache::N,llēngua,ǩiõll
1827,Sprache::N,llēngua,кӣлл
1828,Stimme::N,veu,tjoeje
1829,Stimme::N,veu,jiedna
1830,Stimme::N,veu,giella
1831,Stimme::N,veu,jietna
1832,Stimme::N,veu,jieṇâ
1833,Stimme::N,veu,jiõnn
1834,Stimme::N,veu,ӣнн
1835,Wort::N,mot,baakoe
1836,Wort::N,mot,báhko
1837,Wort::N,mot,sátni
1838,Wort::N,mot,pááhu
1839,Wort::N,mot,sää´nn
1840,Wort::N,mot,са̄ннҍ
1841,Wort::N,paraula,baakoe
1842,Wort::N,paraula,báhko
1843,Wort::N,paraula,sátni
1844,Wort::N,paraula,pááhu
1845,Wort::N,paraula,sää´nn
1846,Wort::N,paraula,са̄ннҍ
1847,Zeichen::N,signe,væhta
1848,Zeichen::N,signe,mærkka
1849,Zeichen::N,signe,mearka
1850,Zeichen::N,signe,merkkâ
1851,Zeichen::N,signe,meârkk
1852,Zeichen::N,signe,тӣххт
1853,Zeichen::N,senyal,væhta
1854,Zeichen::N,senyal,mærkka
1855,Zeichen::N,senyal,mearka
1856,Zeichen::N,senyal,merkkâ
1857,Zeichen::N,senyal,meârkk
1858,Zeichen::N,senyal,тӣххт
1859,Ruf::N,crida,ruodja
1860,Ruf::N,crida,tjuorvas
1861,Ruf::N,crida,čurvestat
1862,Ruf::N,crida,koččom
1863,Ruf::N,crida,pákkum
1864,Ruf::N,crida,čuârvvmoš
1865,Lärm::N,sorōll,stujmie
1866,Lärm::N,sorōll,juhtsa
1867,Lärm::N,sorōll,šlápma
1868,Lärm::N,sorōll,ruojâ
1869,Lärm::N,sorōll,šlaaṃâ
1870,Lärm::N,sorōll,šuumm'mõš
1871,Lärm::N,sorōll,шэҏҏ
1872,Lärm::N,sorōll,ё̄афф
1873,Laut::N,so,tjoeje
1874,Laut::N,so,jiedna
1875,Laut::N,so,jietna
1876,Laut::N,so,jieṇâ
1877,Laut::N,so,jiõnn
1878,Laut::N,so,ӣнн
1879,Ton::N,to,tjoeje
1880,Ton::N,to,tåvnnå
1881,Ton::N,to,tjuodja
1882,Ton::N,to,šuokŋa
1883,Ton::N,to,nuot'tâ
1884,Ton::N,to,suõmm
1885,Ton::N,to,ӣнн
1886,Lied::N,cançó,laavloe
1887,Lied::N,cançó,lávla
1888,Lied::N,cançó,lávlla
1889,Lied::N,cançó,laavlâ
1890,Lied::N,cançó,laaul
1891,Lied::N,cançó,ла̄ввл
1892,Ruhe::N,calma,frïere
1893,Ruhe::N,calma,raeffie
1894,Ruhe::N,calma,vuojŋadibme
1895,Ruhe::N,calma,vuojŋadallam
1896,Ruhe::N,calma,ráfi
1897,Ruhe::N,calma,máššu
1898,Ruhe::N,calma,vuo'iŋâstus
1899,Ruhe::N,calma,ráávhu
1900,Ruhe::N,calma,rääuh
1901,Ruhe::N,calma,vuâŋŋmõš
1902,Ruhe::N,calma,юэв
1903,Ruhe::N,calma,вуэӈӈмушш
1904,Ruhe::N,silenci,frïere
1905,Ruhe::N,silenci,raeffie
1906,Ruhe::N,silenci,vuojŋadibme
1907,Ruhe::N,silenci,vuojŋadallam
1908,Ruhe::N,silenci,ráfi
1909,Ruhe::N,silenci,máššu
1910,Ruhe::N,silenci,vuo'iŋâstus
1911,Ruhe::N,silenci,ráávhu
1912,Ruhe::N,silenci,rääuh
1913,Ruhe::N,silenci,vuâŋŋmõš
1914,Ruhe::N,silenci,юэв
1915,Ruhe::N,silenci,вуэӈӈмушш
1916,Leute::N,gent,aalmoge
1917,Leute::N,gent,ulmutja
1918,Leute::N,gent,álbmot
1919,Leute::N,gent,viehâ
1920,Leute::N,gent,aalmi
1921,Leute::N,gent,о̄ллмэ
1922,Volk::N,poble,aalmoge
1923,Volk::N,poble,álmmuk
1924,Volk::N,poble,fuolkke
1925,Volk::N,poble,álbmot
1926,Volk::N,poble,aalmug
1927,Volk::N,poble,aalmi
1928,Volk::N,poble,нарэдт
1929,Arbeit::N,labor,barkoe
1930,Arbeit::N,labor,barggo
1931,Arbeit::N,labor,rahtjam
1932,Arbeit::N,labor,bargu
1933,Arbeit::N,labor,pargo
1934,Arbeit::N,labor,tyej̣i
1935,Arbeit::N,labor,likk
1936,Arbeit::N,labor,tue´jj
1937,Arbeit::N,labor,лыххк
1938,Arbeit::N,treball,barkoe
1939,Arbeit::N,treball,barggo
1940,Arbeit::N,treball,rahtjam
1941,Arbeit::N,treball,bargu
1942,Arbeit::N,treball,pargo
1943,Arbeit::N,treball,tyej̣i
1944,Arbeit::N,treball,likk
1945,Arbeit::N,treball,tue´jj
1946,Arbeit::N,treball,лыххк
1947,Gast::N,hoste,guessie
1948,Gast::N,hoste,guosse
1949,Gast::N,hoste,guossi
1950,Gast::N,hoste,kyes'si
1951,Gast::N,hoste,kue´s's
1952,Gast::N,hoste,кӯссь
1953,Geschenk::N,regal,daevere
1954,Geschenk::N,regal,sjielege
1955,Geschenk::N,regal,vadda
1956,Geschenk::N,regal,vattáldahka
1957,Geschenk::N,regal,skeaŋka
1958,Geschenk::N,regal,adaldâh
1959,Geschenk::N,regal,sǩiâŋkk
1960,Geschenk::N,regal,тӯмаш
1961,Geschenk::N,obsequi,daevere
1962,Geschenk::N,obsequi,sjielege
1963,Geschenk::N,obsequi,vadda
1964,Geschenk::N,obsequi,vattáldahka
1965,Geschenk::N,obsequi,skeaŋka
1966,Geschenk::N,obsequi,adaldâh
1967,Geschenk::N,obsequi,sǩiâŋkk
1968,Geschenk::N,obsequi,тӯмаш
1969,Spiel::N,joc,spïele
1970,Spiel::N,joc,stååkedimmie
1971,Spiel::N,joc,spella
1972,Spiel::N,joc,stoagos
1973,Spiel::N,joc,speallu
1974,Spiel::N,joc,leikkâ
1975,Spiel::N,joc,siõrr
1976,Spiel::N,joc,сӣрр
1977,Gesellschaft::N,companyia,sïelte
1978,Gesellschaft::N,companyia,rádnastallam
1979,Gesellschaft::N,companyia,searvi
1980,Gesellschaft::N,companyia,servi
1981,Gesellschaft::N,companyia,seä´brr
1982,Gesellschaft::N,companyia,се̄ббр
1983,Hilfe::N,ajut,viehkie
1984,Hilfe::N,ajut,viehkke
1985,Hilfe::N,ajut,veahkki
1986,Hilfe::N,ajut,iše
1987,Hilfe::N,ajut,veä´ǩ'ǩ
1988,Hilfe::N,ajut,ве̄ххьк
1989,Freund::N,amīc,voelpe
1990,Freund::N,amīc,ráddna
1991,Freund::N,amīc,venak
1992,Freund::N,amīc,ustit
1993,Freund::N,amīc,verdde
1994,Freund::N,amīc,veerdi
1995,Freund::N,amīc,na´zvan
1996,Freund::N,amīc,ка̄ннҌц
1997,Kamerad::N,company,guejmie
1998,Kamerad::N,company,ráddna
1999,Kamerad::N,company,guojmme
2000,Kamerad::N,company,guoibmi
2001,Kamerad::N,company,kyei'mi
2002,Kamerad::N,company,taaurõš
2003,Kamerad::N,company,то̄а̄врэшш
2004,Kamerad::N,camarada,guejmie
2005,Kamerad::N,camarada,ráddna
2006,Kamerad::N,camarada,guojmme
2007,Kamerad::N,camarada,guoibmi
2008,Kamerad::N,camarada,kyei'mi
2009,Kamerad::N,camarada,taaurõš
2010,Kamerad::N,camarada,то̄а̄врэшш
2011,Angelegenheit::N,afer,aate
2012,Angelegenheit::N,afer,saake
2013,Angelegenheit::N,afer,ássje
2014,Angelegenheit::N,afer,ášši
2015,Angelegenheit::N,afer,äšši
2016,Angelegenheit::N,afer,ä´šš
2017,Angelegenheit::N,afer,тӯйй
2018,Angelegenheit::N,assumpte,aate
2019,Angelegenheit::N,assumpte,saake
2020,Angelegenheit::N,assumpte,ássje
2021,Angelegenheit::N,assumpte,ášši
2022,Angelegenheit::N,assumpte,äšši
2023,Angelegenheit::N,assumpte,ä´šš
2024,Angelegenheit::N,assumpte,тӯйй
2025,Anzahl::N,nombre,taale
2026,Anzahl::N,nombre,låhkoe
2027,Anzahl::N,nombre,låhko
2028,Anzahl::N,nombre,mierre
2029,Anzahl::N,nombre,mearri
2030,Anzahl::N,nombre,lohkomearra
2031,Anzahl::N,nombre,meeṛi
2032,Anzahl::N,nombre,mie´rr
2033,Anzahl::N,nombre,чӣссел
2034,Anzahl::N,quantitat,taale
2035,Anzahl::N,quantitat,låhkoe
2036,Anzahl::N,quantitat,låhko
2037,Anzahl::N,quantitat,mierre
2038,Anzahl::N,quantitat,mearri
2039,Anzahl::N,quantitat,lohkomearra
2040,Anzahl::N,quantitat,meeṛi
2041,Anzahl::N,quantitat,mie´rr
2042,Anzahl::N,quantitat,чӣссел
2043,Art::N,tipus,aarhte
2044,Art::N,tipus,sládja
2045,Art::N,tipus,tjærdda
2046,Art::N,tipus,čearda
2047,Art::N,tipus,šlaaj̣â
2048,Art::N,tipus,nää´ll
2049,Art::N,tipus,на̄лль
2050,Art::N,classe,aarhte
2051,Art::N,classe,sládja
2052,Art::N,classe,tjærdda
2053,Art::N,classe,čearda
2054,Art::N,classe,šlaaj̣â
2055,Art::N,classe,nää´ll
2056,Art::N,classe,на̄лль
2057,Stück::N,peça,bæhta
2058,Stück::N,peça,biehkie
2059,Stück::N,peça,biehkke
2060,Stück::N,peça,bihttá
2061,Stück::N,peça,pittá
2062,Stück::N,peça,káppálâh
2063,Stück::N,peça,ku´sǩǩ
2064,Stück::N,peça,кусськ
2065,Teil::N,part,stuhtje
2066,Teil::N,part,oasse
2067,Teil::N,part,bielle
2068,Teil::N,part,guovllo
2069,Teil::N,part,oassi
2070,Teil::N,part,bihttá
2071,Teil::N,part,uási
2072,Teil::N,part,vuâ´ss
2073,Teil::N,part,pie´ǩ'ǩ
2074,Teil::N,part,кусськ
2075,Hälfte::N,meitat,lehkie
2076,Hälfte::N,meitat,lahkke
2077,Hälfte::N,meitat,bealli
2078,Hälfte::N,meitat,peeḷi
2079,Hälfte::N,meitat,lâ´ǩǩ
2080,Hälfte::N,meitat,pie´ll
2081,Hälfte::N,meitat,пе̄лль
2082,Kreis::N,cercle,rïngke
2083,Kreis::N,cercle,gievlle
2084,Kreis::N,cercle,gierdu
2085,Kreis::N,cercle,riggee
2086,Kreis::N,cercle,kruugg
2087,Kreis::N,cercle,круг
2088,Kreuz::N,creu,kroesse
2089,Kreuz::N,creu,ruossa
2090,Kreuz::N,creu,rista
2091,Kreuz::N,creu,ristâ
2092,Kreuz::N,creu,ristt
2093,Kreuz::N,creu,рысст
2094,Linie::N,línia,sïeve
2095,Linie::N,línia,linnja
2096,Linie::N,línia,linjá
2097,Linie::N,línia,linnjá
2098,Linie::N,línia,njuálgus
2099,Linie::N,línia,certldõk
2100,Linie::N,línia,це̄кесь
2101,Strich::N,traç,sïeve
2102,Strich::N,traç,sáhtso
2103,Strich::N,traç,sárggis
2104,Strich::N,traç,čálástâh
2105,Strich::N,traç,certldõk
2106,Strich::N,traç,ця̄кас
2107,Strich::N,traç,це̄кесь
2108,Strich::N,ratlla,sïeve
2109,Strich::N,ratlla,sáhtso
2110,Strich::N,ratlla,sárggis
2111,Strich::N,ratlla,čálástâh
2112,Strich::N,ratlla,certldõk
2113,Strich::N,ratlla,ця̄кас
2114,Strich::N,ratlla,це̄кесь
2115,Abstand::N,distància,gåhkoe
2116,Abstand::N,distància,gåhkaldahke
2117,Abstand::N,distància,lahka
2118,Abstand::N,distància,gasska
2119,Abstand::N,distància,gaska
2120,Abstand::N,distància,koskâ
2121,Abstand::N,distància,kõskk
2122,Abstand::N,distància,кэ̄сск
2123,Entfernung::N,distància,gåhkoe
2124,Entfernung::N,distància,gåhkaldahke
2125,Entfernung::N,distància,gasska
2126,Entfernung::N,distància,mælggat
2127,Entfernung::N,distància,gaska
2128,Entfernung::N,distància,mátkegaska
2129,Entfernung::N,distància,koskâ
2130,Entfernung::N,distància,kõskk
2131,Entfernung::N,distància,jäämkõskk
2132,Entfernung::N,distància,кэ̄сск
2133,Gegend::N,regió,haerie
2134,Gegend::N,regió,guovvlo
2135,Gegend::N,regió,bájkke
2136,Gegend::N,regió,guovlu
2137,Gegend::N,regió,duovdda
2138,Gegend::N,regió,kuáv'lu
2139,Gegend::N,regió,vu´vdd
2140,Gegend::N,regió,па̄йхьк
2141,Gegend::N,contrada,haerie
2142,Gegend::N,contrada,guovvlo
2143,Gegend::N,contrada,bájkke
2144,Gegend::N,contrada,guovlu
2145,Gegend::N,contrada,duovdda
2146,Gegend::N,contrada,kuáv'lu
2147,Gegend::N,contrada,vu´vdd
2148,Gegend::N,contrada,па̄йхьк
2149,Platz::N,cabuda,sijjie
2150,Platz::N,cabuda,sadje
2151,Platz::N,cabuda,sadji
2152,Platz::N,cabuda,tááḷu
2153,Platz::N,cabuda,tääll
2154,Platz::N,cabuda,сайй
2155,Ort::N,lloc,sijjie
2156,Ort::N,lloc,bájkke
2157,Ort::N,lloc,sadje
2158,Ort::N,lloc,báiki
2159,Ort::N,lloc,päikki
2160,Ort::N,lloc,pâi´ǩǩ
2161,Ort::N,lloc,сайй
2162,Ort::N,lloc,па̄йхьк
2163,Seite::N,banda,bielie
2164,Seite::N,banda,sijddo
2165,Seite::N,banda,bealli
2166,Seite::N,banda,ertti
2167,Seite::N,banda,jeä´rtt
2168,Seite::N,banda,пе̄лль
2169,Seite::N,banda,е̄ммьне
2170,Seite::N,costāt,bielie
2171,Seite::N,costāt,sijddo
2172,Seite::N,costāt,bealli
2173,Seite::N,costāt,ertti
2174,Seite::N,costāt,jeä´rtt
2175,Seite::N,costāt,пе̄лль
2176,Seite::N,costāt,е̄ммьне
2177,Mitte::N,mig,gaske
2178,Mitte::N,mig,jarnge
2179,Mitte::N,mig,gasska
2180,Mitte::N,mig,guovddaš
2181,Mitte::N,mig,gaskamuddu
2182,Mitte::N,mig,koskâ
2183,Mitte::N,mig,kõskk
2184,Mitte::N,mig,кэ̄сск
2185,Mitte::N,centre,gaske
2186,Mitte::N,centre,jarnge
2187,Mitte::N,centre,gasska
2188,Mitte::N,centre,guovddaš
2189,Mitte::N,centre,gaskamuddu
2190,Mitte::N,centre,koskâ
2191,Mitte::N,centre,kõskk
2192,Mitte::N,centre,кэ̄сск
2193,Gegenstand::N,objecte,daevere
2194,Gegenstand::N,objecte,oabme
2195,Gegenstand::N,objecte,gávnne
2196,Gegenstand::N,objecte,bierggas
2197,Gegenstand::N,objecte,ettâ
2198,Gegenstand::N,objecte,kápulâh
2199,Gegenstand::N,objecte,käu´nn
2200,Gegenstand::N,objecte,ка̄ввьн
2201,Sache::N,cosa,aate
2202,Sache::N,cosa,saake
2203,Sache::N,cosa,ássje
2204,Sache::N,cosa,ášši
2205,Sache::N,cosa,äšši
2206,Sache::N,cosa,ä´šš
2207,Sache::N,cosa,ве̄шш
2208,Rand::N,vora,raedtie
2209,Rand::N,vora,rabdda
2210,Rand::N,vora,ravda
2211,Rand::N,vora,robdâ
2212,Rand::N,vora,čårr
2213,Rand::N,vora,ruõbdd
2214,Rand::N,vora,рӯммт
2215,Rand::N,vora,ре̄ввьн
2216,Rand::N,marge,raedtie
2217,Rand::N,marge,rabdda
2218,Rand::N,marge,ravda
2219,Rand::N,marge,robdâ
2220,Rand::N,marge,čårr
2221,Rand::N,marge,ruõbdd
2222,Rand::N,marge,рӯммт
2223,Rand::N,marge,ре̄ввьн
2224,Kante::N,caire,raedtie
2225,Kante::N,caire,rabdda
2226,Kante::N,caire,ravda
2227,Kante::N,caire,robdâ
2228,Kante::N,caire,å´rdd
2229,Kante::N,caire,ruõbdd
2230,Kante::N,caire,рӯммт
2231,Kante::N,caire,ре̄ввьн
2232,Kante::N,cantell,raedtie
2233,Kante::N,cantell,rabdda
2234,Kante::N,cantell,ravda
2235,Kante::N,cantell,robdâ
2236,Kante::N,cantell,å´rdd
2237,Kante::N,cantell,ruõbdd
2238,Kante::N,cantell,рӯммт
2239,Kante::N,cantell,ре̄ввьн
2240,Ecke::N,cantonada,roene
2241,Ecke::N,cantonada,kråane
2242,Ecke::N,cantonada,náhpo
2243,Ecke::N,cantonada,nusske
2244,Ecke::N,cantonada,nurki
2245,Ecke::N,cantonada,čiehka
2246,Ecke::N,cantonada,čiehâ
2247,Ecke::N,cantonada,čiõkk
2248,Ecke::N,cantonada,suåp'p
2249,Ecke::N,cantonada,уггл
2250,Spitze::N,punta,gietjie
2251,Spitze::N,punta,snjuhtje
2252,Spitze::N,punta,gihttje
2253,Spitze::N,punta,geahči
2254,Spitze::N,punta,picci
2255,Spitze::N,punta,keeči
2256,Spitze::N,punta,ǩie´čč
2257,Spitze::N,punta,кя̄женч
2258,Ende::N,cap,gietjie
2259,Ende::N,cap,giehtje
2260,Ende::N,cap,geahči
2261,Ende::N,cap,keeči
2262,Ende::N,cap,puäš'š
2263,Ende::N,cap,ке̄джь
2264,Loch::N,forāt,raejkie
2265,Loch::N,forāt,rájgge
2266,Loch::N,forāt,ráigi
2267,Loch::N,forāt,räigi
2268,Loch::N,forāt,loikk
2269,Loch::N,forāt,râi´ǧǧ
2270,Loch::N,forāt,ра̄ййк
2271,Winkel::N,racó,skaavhte
2272,Winkel::N,racó,tjiehka
2273,Winkel::N,racó,soahppa
2274,Winkel::N,racó,čiehka
2275,Winkel::N,racó,sogge
2276,Winkel::N,racó,suåp'p
2277,Winkel::N,racó,уггл
2278,Muster::N,dibuix,goere
2279,Muster::N,dibuix,girjja
2280,Muster::N,dibuix,girjjit
2281,Muster::N,dibuix,kovos
2282,Muster::N,dibuix,кыррьй
2283,Muster::N,dibuix,кырьйнесс
2284,Muster::N,disseny,goere
2285,Muster::N,disseny,girjja
2286,Muster::N,disseny,girjjit
2287,Muster::N,disseny,kovos
2288,Muster::N,disseny,кыррьй
2289,Muster::N,disseny,кырьйнесс
2290,Größe::N,grandària,ståaroe
2291,Größe::N,grandària,stuorrudahka
2292,Größe::N,grandària,stūrrodat
2293,Größe::N,grandària,mahtodat
2294,Größe::N,grandària,allodat
2295,Größe::N,grandària,stuá'ṛudâh
2296,Größe::N,grandària,роаӈӈьк
2297,Länge::N,longitud,gåhkoe
2298,Länge::N,longitud,guhkkudahka
2299,Länge::N,longitud,guhkkodat
2300,Länge::N,longitud,kukkodâh
2301,Länge::N,longitud,õllâdvuõtt
2302,Länge::N,longitud,куххьквӯдт
2303,Höhe::N,altura,jalloe
2304,Höhe::N,altura,jalladahke
2305,Höhe::N,altura,alludahka
2306,Höhe::N,altura,allatvuohta
2307,Höhe::N,altura,allodat
2308,Höhe::N,altura,aḷodâh
2309,Höhe::N,altura,âlladvuõtt
2310,Höhe::N,altura,э̄ллвӯдт
2311,Höhe::N,altitud,jalloe
2312,Höhe::N,altitud,jalladahke
2313,Höhe::N,altitud,alludahka
2314,Höhe::N,altitud,allatvuohta
2315,Höhe::N,altitud,allodat
2316,Höhe::N,altitud,aḷodâh
2317,Höhe::N,altitud,âlladvuõtt
2318,Höhe::N,altitud,э̄ллвӯдт
2319,Gewicht::N,pes,leavloe
2320,Gewicht::N,pes,dædda
2321,Gewicht::N,pes,låssudahka
2322,Gewicht::N,pes,deaddu
2323,Gewicht::N,pes,tiäd'du
2324,Gewicht::N,pes,teäd'd
2325,Gewicht::N,pes,тя̄ннт
2326,Gewicht::N,pes,вӣссь
2327,Menge::N,quantitat,mierie
2328,Menge::N,quantitat,ållo
2329,Menge::N,quantitat,mearri
2330,Menge::N,quantitat,doahkki
2331,Menge::N,quantitat,meeṛi
2332,Menge::N,quantitat,tukk
2333,Menge::N,quantitat,mie´rr
2334,Menge::N,quantitat,туххк
2335,Menge::N,quantitat,ла̄ннҍт
2336,Haufen::N,pila,deava
2337,Haufen::N,pila,håevkie
2338,Haufen::N,pila,hårre
2339,Haufen::N,pila,látna
2340,Haufen::N,pila,laaṇâ
2341,Haufen::N,pila,laađđ
2342,Haufen::N,pila,поанн
2343,Reihe::N,fila,raajroe
2344,Reihe::N,fila,rájddo
2345,Reihe::N,fila,gurgadas
2346,Reihe::N,fila,kuáḷus
2347,Reihe::N,fila,riâd'd
2348,Reihe::N,fila,по̄ллт
2349,Boot::N,bot,vïnhtse
2350,Boot::N,bot,vanás
2351,Boot::N,bot,vanntsa
2352,Boot::N,bot,fanas
2353,Boot::N,bot,voonâs
2354,Boot::N,bot,käärbis
2355,Boot::N,bot,võõnâs
2356,Boot::N,bot,вэнс
2357,Boot::N,barca,vïnhtse
2358,Boot::N,barca,vanás
2359,Boot::N,barca,vanntsa
2360,Boot::N,barca,fanas
2361,Boot::N,barca,voonâs
2362,Boot::N,barca,käärbis
2363,Boot::N,barca,võõnâs
2364,Boot::N,barca,вэнс
2365,Ruder::N,rem,aajroe
2366,Ruder::N,rem,ájrro
2367,Ruder::N,rem,áiru
2368,Ruder::N,rem,áiru
2369,Ruder::N,rem,äirr
2370,Ruder::N,rem,а̄ррьй
2371,Schlitten::N,trineu,slærra
2372,Schlitten::N,trineu,tjïelhke
2373,Schlitten::N,trineu,gieris
2374,Schlitten::N,trineu,tjielkká
2375,Schlitten::N,trineu,gielká
2376,Schlitten::N,trineu,kiäl'kká
2377,Schlitten::N,trineu,saan
2378,Schlitten::N,trineu,ǩeâlkk
2379,Schlitten::N,trineu,со̄а̄н
2380,Ski::N,esquí,treavka
2381,Ski::N,esquí,sabek
2382,Ski::N,esquí,sabet
2383,Ski::N,esquí,saaveeh
2384,Ski::N,esquí,koolâs
2385,Ski::N,esquí,коаллас
2386,Ski::N,esquí,са̄вехь
2387,Lagerfeuer::N,foc de campament,dålle
2388,Lagerfeuer::N,foc de campament,sajijdållå
2389,Lagerfeuer::N,foc de campament,dolla
2390,Lagerfeuer::N,foc de campament,tullâ
2391,Lagerfeuer::N,foc de campament,toll
2392,Lagerfeuer::N,foc de campament,то̄лл
2393,Last::N,càrrega,maajsoe
2394,Last::N,càrrega,noade
2395,Last::N,càrrega,guorbmi
2396,Last::N,càrrega,kye'rmi
2397,Last::N,càrrega,nue´đđ
2398,Last::N,càrrega,kue´rmm
2399,Last::N,càrrega,нуэдът
2400,Gang::N,marxa,vaedtseme
2401,Gang::N,marxa,mannulahka
2402,Gang::N,marxa,johtu
2403,Gang::N,marxa,jotteem
2404,Gang::N,marxa,joto
2405,Gang::N,marxa,jäl'lmõš
2406,Gang::N,marxa,ёадтмушш
2407,Gang::N,marxa,ёадтҌмушш
2408,Schritt::N,pas,sïlle
2409,Schritt::N,pas,lávkke
2410,Schritt::N,pas,lávki
2411,Schritt::N,pas,lävkki
2412,Schritt::N,pas,läu´ǩǩ
2413,Schritt::N,pas,ла̄ффьк
2414,Norden::N,nord,noerhte
2415,Norden::N,nord,nuortta
2416,Norden::N,nord,davvi
2417,Norden::N,nord,taṿe
2418,Norden::N,nord,tâ´vv
2419,Norden::N,nord,таввял
2420,Süden::N,sud,åarjel
2421,Süden::N,sud,oarjje
2422,Süden::N,sud,lulli
2423,Süden::N,sud,mäddi
2424,Süden::N,sud,kesipieg'gâ
2425,Süden::N,sud,saujj
2426,Süden::N,sud,со̄а̄ййв
2427,Westen::N,oest,jillie
2428,Westen::N,oest,alle
2429,Westen::N,oest,oarji
2430,Westen::N,oest,uár'ji
2431,Westen::N,oest,viõstâr
2432,Westen::N,oest,вуэрьял
2433,Westen::N,occident,jillie
2434,Westen::N,occident,alle
2435,Westen::N,occident,oarji
2436,Westen::N,occident,uár'ji
2437,Westen::N,occident,viõstâr
2438,Westen::N,occident,вуэрьял
2439,Osten::N,est,luvlie
2440,Osten::N,est,lulle
2441,Osten::N,est,nuorta
2442,Osten::N,est,nuor'ttâ
2443,Osten::N,est,nuõrti
2444,Osten::N,est,нуҏҏьт
2445,Osten::N,orient,luvlie
2446,Osten::N,orient,lulle
2447,Osten::N,orient,nuorta
2448,Osten::N,orient,nuor'ttâ
2449,Osten::N,orient,nuõrti
2450,Osten::N,orient,нуҏҏьт
2451,Holz::N,fusta,moere
2452,Holz::N,fusta,muorra
2453,Holz::N,fusta,muorra
2454,Holz::N,fusta,muoṛâ
2455,Holz::N,fusta,muõrr
2456,Holz::N,fusta,мӯрр
2457,Brett::N,taula,fealloe
2458,Brett::N,taula,fiello
2459,Brett::N,taula,lávdi
2460,Brett::N,taula,lyev'di
2461,Brett::N,taula,lu´vdd
2462,Brett::N,taula,лаййт
2463,Platte::N,placa,spaagkoe
2464,Platte::N,placa,skierro
2465,Platte::N,placa,skearru
2466,Platte::N,placa,ráptu
2467,Platte::N,placa,ка̄ррьт
2468,Stütze::N,suport,dovtege
2469,Stütze::N,suport,dåarjege
2470,Stütze::N,suport,tsagge
2471,Stütze::N,suport,nihta
2472,Stütze::N,suport,duvdda
2473,Stütze::N,suport,caggi
2474,Stütze::N,suport,cagge
2475,Stütze::N,suport,cõgldõk
2476,Stütze::N,suport,стуэлльп
2477,Stange::N,vara,staavra
2478,Stange::N,vara,stággo
2479,Stange::N,vara,hålggå
2480,Stange::N,vara,stávrá
2481,Stange::N,vara,stággu
2482,Stange::N,vara,čuálgui
2483,Stange::N,vara,kaŋgg
2484,Stange::N,vara,кэ̄ллт
2485,Stange::N,vara,пе̄лльк
2486,Stock::N,pal,galte
