,Concept_ID,kl,mdf
723,gut::A,ajunngilaq,цебярь
724,schlecht::A,sualuppoq,кальдяв
725,richtig::A,iluarpoq,виде
726,schlimm::A,amiilaarnarpoq,кальдяв
727,wahr::A,ilumoorpoq,афкуксонь
728,alt::A,pisoqaq,ташта
729,neu::A,nutaavoq,од
730,alt[Lebewesen]::A,utoqqaq,сире
731,jung::A,inuusuppoq,од
732,jung::A,kingulliarsuk,од
733,arm::A,piillasoq,а́шу
734,arm::A,piitsuuvoq,а́шу
735,reich::A,pisuuvoq,козя
736,berühmt::A,tusaamasaq,содавикс
737,fremd::A,ajasoornarpoq,лия
738,fremd::A,ajasoornarpoq,аф содаф
739,verschieden::A,allatut,аф фкя ла́цонь
740,verschieden::A,tamalaat,аф фкя ла́цонь
741,nah::A,qanippoq,мала
742,nah::A,qanippoq,аф ичкоздень
743,fern::A,ungasippoq,и́чкоздень
744,fern::A,ungasippoq,куна́рдонь
745,linker::A,saamerleq,кержи
746,rechter::A,innarluissut,види
747,erster::A,siulleq,васенце
748,zweiter::A,qataatsup tullia,омбоце
749,dritter::A,pingajorarterut,колмоце
750,letzter::A,kingulleq,ме́кольце
751,allein::ADV,kisimiippoq,ськамонза
752,auf einmal::ADV,tassanngaannaq,вихцок
753,zusammen::ADV,attaasa,марс
754,zusammen::ADV,attaasa,ма́рса
755,zusammen::ADV,attarmik,марс
756,zusammen::ADV,attarmik,ма́рса
757,lange::ADV,akuni,кува́тьс
758,plötzlich::ADV,tassanngaannaq,а́пак учт
759,sofort::ADV,erniinnaq,тяникиге
760,später::ADV,kingorna,ме́ле
761,jetzt::ADV,maanna,тяни
762,jetzt::ADV,massakkut,тяни
763,heute::ADV,ullumi,тячи
764,morgen::ADV,aqagu,ва́нды
765,bald::ADV,erniinnaq,курок
766,dann::ADV,taava,меле
767,dann::ADV,taava,сяда меле
768,gestern::ADV,ippassaq,ися́к
769,einst::ADV,ataatsimik,весть
770,einst::ADV,ataatsimik,мзя́рда-бди
771,einst::ADV,ilaanni,весть
772,einst::ADV,ilaanni,мзя́рда-бди
773,damals::ADV,taamani,эста
774,damals::ADV,taamanikkut,эста
775,damals::ADV,taassumuunakkut,эста
776,danach::ADV,taava,меле
777,vorher::ADV,siornagut,инголи
778,einmal::ADV,ilaanni,весть
779,einmal::ADV,ataatsimik,весть
780,manchmal::ADV,qaqutigu,лия́ста
781,manchmal::ADV,qaqutigu,ко́ста-ко́ста
782,manchmal::ADV,qaqutigut,лия́ста
783,manchmal::ADV,qaqutigut,ко́ста-ко́ста
784,oft::ADV,akulikitsumik,си́деста
785,immer::ADV,tamatigut,фалу
786,immer::ADV,tamatigut,най
787,hier::ADV,maani,тяса
788,hierhin::ADV,maani,сей
789,hierhin::ADV,maani,тяза
790,dorthin::ADV,ikuuna,тов
791,dorthin::ADV,ikuuna,тоза
792,geradeaus::ADV,narlumut,ви́деста
793,vorwärts::ADV,pilangavoc,и́нголи
794,rückwärts::ADV,kingumut,ме́ки
795,rückwärts::ADV,tunumut or tunummut,ме́ки
796,zurück::ADV,kingumut,ме́ки
797,zurück::ADV,tunumut or tunummut,ме́ки
798,unten::ADV,kana,ала
799,hinab::ADV,qiviu,алу
800,überall::ADV,tamaginni,се́мбе ва́стова
801,überall::ADV,tamani tamaani,се́мбе ва́стова
802,kaum::ADV,qaqutigorsuaq,а́ньцек
803,sehr::ADV,assut,пяк
804,noch::ADV,qeratavoq,нинге
805,schon::ADV,taava-una,ни
806,wieder::ADV,kingumut,та́га
807,vergebens::ADV,angiluk,стак
808,dies::PRN,manna,тя
809,dies::PRN,matuma,тя
810,das::PRN,ua,ся
811,das::PRN,ua,тона
812,ich::PRN,uanga,мон
813,du::PRN,illit,тон
814,er::PRN,una,сон
815,wir::PRN,uagut,минь
816,ihr::PRN,ilissi,тинь
817,sie::PRN,uku,синь
818,was::FPRN,aat?,мезе
819,wer::FPRN,kikkut,кие
820,wo::FADV,sumi,коса
821,wohin::FADV,sumut,ков
822,wohin::FADV,sumut,коза
823,wie::FADV,qanoq,ко́да
824,warum::FADV,sooq,мес
825,wieviel::FNUM,qassit,мзя́ра
826,wieviel::FNUM,qanoq atsigisumik?,мзя́ра
827,eins::NUM,ataaseq,фкя
828,zwei::NUM,marluk,кафта
829,drei::NUM,pingasut,колма
830,vier::NUM,sisamat,ниле
831,vier::NUM,qajuusat,ниле
832,fünf::NUM,tallimat,вете
833,sechs::NUM,arfineq,кота
834,sechs::NUM,arfinillit,кота
835,sieben::NUM,arfineq-marluk,сисем
836,acht::NUM,arfineq pingasut,кафкса
837,neun::NUM,qulingiluat,ве́йхкса
838,neun::NUM,arfineq sisamat,ве́йхкса
839,zehn::NUM,qulit,кемонь
840,elf::NUM,aqqaneq,кефкие
841,zwölf::NUM,aqqaneq-marluk,кемгафтува
842,zwanzig::NUM,tyve,комсь
843,dreißig::NUM,tredive,колмогемонь
844,dreißig::NUM,pingasunik qulillit,колмогемонь
845,vierzig::NUM,fyrre,нильге́монь
846,fünfzig::NUM,halvtreds,ве́дьгемонь
847,fünfzig::NUM,tallimanik qulillit,ве́дьгемонь
848,sechzig::NUM,tres,ко́дгемонь
849,siebzig::NUM,halvfjerds,сизьге́монь
850,achtzig::NUM,firs,ка́фксогемонь
851,neunzig::NUM,halvfems,ве́йхксогемонь
852,hundert::NUM,et hundrede,сяда
853,tausend::NUM,et tusinde,тёжянь
854,und::CNJ,aamma,и
855,und::CNJ,aamma,дъ
856,oder::CNJ,imalluunnit,или
857,oder::CNJ,imalluunnit,али
858,stehen::V,sikingavoq,а́щемс стя́да
859,sitzen::V,ingippoq,ащемс озада
860,liegen::V,nalavoq,ма́дозь а́щемс
861,liegen::V,aqupivoq,ма́дозь а́щемс
862,hängen::V,nivinngarpaa,нюрьгомс
863,werden::V,pinngorpoq,арамс
864,werden::V,pinngorpoq,тиевомс
865,passieren::V,pivoq,лисэмс
866,passieren::V,pivoq,эвондамс
867,beginnen::V,aallarnerpaa,ушедомс
868,enden::V,naggaserpaa,лоткамс
869,wechseln::V,immikkut ilivoq,по́лафнемс
870,untergehen[Sonne]::V,ilioqqaasoq,валгомс
871,scheinen[Sonne]::V,qinnorpoq,ва́лдоптомс
872,scheinen[Sonne]::V,qinngorpoq,ва́лдоптомс
873,donnern::V,kalleq,торамс
874,wehen::V,timmivoq,уфа́мс
875,sich drehen::V,ipippaa,шаромс
876,schwanken::V,aalavoq,якамс
877,schwingen::V,issakajaat or issakatsiaarut,люксемс
878,schwingen::V,issakajaat or issakatsiaarut,нюрьсемс
879,fallen::V,quasivaa,прамс
880,fallen::V,quasivaa,прашендомс
881,brennen::V,seerpoq,паломс
882,brennen::V,uuppaa,паломс
883,rauchen::V,pujoorpoq,качадомс
884,regnen::V,siallerpoq,пиземс
885,gefrieren::V,qiulerpoq,эйндамс
886,gefrieren::V,qiulerpoq,кельмомс
887,tauen::V,aappoq,соламс
888,schmelzen::V,aappoq,соламс
889,schmelzen::V,aatsippaa,соламс
890,trocknen::V,panerserpaa,коськомс
891,sieden::V,qalappoq,лакамс
892,reißen::V,qulli,сязевомс
893,reißen::V,alittorpaa,сязевомс
894,reißen::V,kimillanneq,сязевомс
895,versinken::V,kivivaa,ваямс
896,versinken::V,apparpoq,ваямс
897,vergehen::V,qaangerpaa,ётамс
898,vergehen::V,sarsuppoq,ётамс
899,erscheinen::V,takutippoq,эвондамс
900,sinken::V,kivivaa,валгомс
901,sinken::V,apparpoq,валгомс
902,abnehmen::V,ikillipput,киремс
903,zunehmen::V,allisippaa,ламокстомс
904,zunehmen::V,allisippaa,рашнемс
905,steigen::V,allisippaa,кеподемс
906,wachsen::V,allivoq,касомс
907,glänzen::V,qinngorpoq,цинзелдомс
908,glänzen::V,qinngorpoq,цифордомс
909,glänzen::V,qinnorpoq,цинзелдомс
910,glänzen::V,qinnorpoq,цифордомс
911,funkeln::V,uisorilavoq,ци́фтордомс
912,läuten::V,avilualaarpoq,гайфтемс
913,klingeln::V,aviluarpoq,гайфтемс
914,klingeln::V,aviluarpaluppoq,гайфтемс
915,brausen::V,ittuk,жоледемс
916,brausen::V,ittuppoq,жоледемс
917,brausen::V,ittuppaluppoq,жоледемс
918,bellen::V,qiluppoq,ува́мс
919,heulen::V,maarpoq,сувомс
920,heulen::V,maarpoq,урнамс
921,heulen::V,maalavoq,сувомс
922,heulen::V,maalavoq,урнамс
923,heulen::V,miaggoorpoq,сувомс
924,heulen::V,miaggoorpoq,урнамс
925,blasen::V,aporneq,уфа́мс
926,pfeifen::V,siggartartitsivoq,вяшкомс
927,pfeifen::V,siorsulavoq,вяшкомс
928,schreien::V,suaarpoq,пешкодомс
929,stöhnen::V,nipiliorpoq,куфцемс
930,stöhnen::V,nipilliorpoq,куфцемс
931,zittern::V,qarsulivik,таромс
932,leben::V,inuuvoq,эрямс
933,geboren werden::V,inuuvoq,шачемс
934,geboren werden::V,inunngorpoq,шачемс
935,atmen::V,anersaarpoq,ажнамс
936,trinken::V,imerpoq,симомс
937,essen::V,tamorpoq,ярхцамс
938,schlucken::V,tuluarnaq,нилемс
939,einschlafen::V,sinippoq,матодовомс
940,schlafen::V,sinik,удомс
941,aufwachen::V,iterpoq,съргоземс
942,aufwachen::V,eqqumavoq,съргоземс
943,aufstehen::V,makippoq,стямс
944,sich erholen::V,qasuerserpoq,ваймосемс
945,schmerzen::V,anneraa,сярядемс
946,schmerzen::V,annernarpoq,сярядемс
947,husten::V,quersorpoq,козомс
948,genesen::V,ajunngissivoq,пъ́чкамс
949,genesen::V,ilisimmarpoq,пъ́чкамс
950,genesen::V,ilorrippoq,пъ́чкамс
951,sterben::V,toquvoq,куломс
952,sich bewegen::V,ingerlavoq,шаштомс
953,sich setzen::V,ingippoq,озамс
954,laufen::V,arpappoq,якамс
955,schreiten::V,ingerlavoq,молемс
956,schreiten::V,ingerlavoq,аськолямс
957,spazierengehen::V,utertakajaarpoq,якамс
958,spazierengehen::V,utertakattajaarpoq,якамс
959,eilen::V,qaa qaa,эряскодомс
960,eilen::V,qiilasaarpoq,эряскодомс
961,eilen::V,ingerlasaarpaa,эряскодомс
962,sich beeilen::V,tuaviorpoq,эряскодомс
963,sausen::V,uiguut,лиемс
964,rennen::V,igivoq,арнемс
965,springen::V,upernassaq,комотнемс
966,klettern::V,pilaakkeerpoq,ку́цемс
967,schaukeln::V,aalavoq,нюрямс
968,schwimmen::V,naluppoq,уемс
969,tauchen::V,allorpoq,юпиемс
970,tauchen::V,allorpoq,чёпафнемс
971,rudern::V,ipuppaa,па́немс ве́неж
972,fahren::V,qimusserpoq,ардомс
973,fliegen::V,timmivoq,лиемс
974,weggehen::V,piiarpoq,тумс
975,anhalten::V,unitsippaa,лоткамс
976,hineingehen::V,timaappaa,сува́мс
977,eintreten::V,allattorpaa,сува́мс
978,kommen::V,qaa-,самс
979,kommen::V,pivaa,самс
980,ankommen::V,tikippoq,самс
981,ankommen::V,tikippoq,пачкодемс
982,zurückkommen::V,angerlarpoq,мърдамс
983,bleiben::V,uninngavoq,иля́домс
984,warten::V,paavoq,учемс
985,warten::V,utaqqivoq,учемс
986,suchen::V,nivivaa,вешемс
987,finden::V,nanivaa,мумс
988,versuchen::V,uuppaa,варчсемс
989,versuchen::V,ussersarpaa,варчсемс
990,vorbereiten::V,piareersarpaa,анокламс
991,lieben::V,asavaa,кельгомс
992,mögen::V,akaaraa,кельгомс
993,rühren::V,qeerlerpaa,токамс седи
994,weinen::V,qiavoq,авардемс
995,schimpfen::V,qatimaarpoq,сюцемс
996,sich ärgern::V,ugguutigaa,кяжиямс
997,sich fürchten::V,eqqanaarpoq,пелемс
998,fürchten::V,ersigaa,пелемс
999,fliehen::V,qimaavoq,ворьгодемс
1000,flüchten::V,allikarfigaa,ша́домс
1001,flüchten::V,allikarfigaa,во́рьгодемс
1002,sehen::V,isigaa,няемс
1003,ansehen::V,alaatsinaappaa,ваномс
1004,hören::V,tusarpaa,марямс
1005,zuhören::V,naalappoq,ку́лхдоньомс
1006,riechen::V,tipippoq,никса́мс
1007,fühlen::V,misigaa,марямс
1008,scheinen::V,takutippoq,ня́евомс
1009,frieren::V,qiiavoq,паломс
1010,frieren::V,qiiavoq,кельмомс
1011,tun::V,iliorpoq,тиемс
1012,wollen::V,piumavaa,-не-
1013,anfangen::V,pilerpoq,ушедомс
1014,beenden::V,naggaserpaa,аде́ламс
1015,aufhören::V,naammatsippaa,лоткамс
1016,öffnen::V,ammarpaa,панжемс
1017,schließen::V,matuaa,сёлгомс
1018,stellen::V,ilivaa,путомс
1019,stellen::V,iliorarpai,путомс
1020,stellen::V,ilioqqarpai,путомс
1021,setzen::V,iliorarpai,озафнемс
1022,setzen::V,iliorarpai,озавтнемс
1023,setzen::V,ilioqqarpai,озафнемс
1024,setzen::V,ilioqqarpai,озавтнемс
1025,legen::V,ilivaa,путомс
1026,berühren::V,attorpaa,токамс
1027,verbinden::V,taperserpaa,сотомс
1028,bedecken::V,iikkerpaa,комачамс
1029,bedecken::V,iikkerpaa,вельхтямс
1030,bedecken::V,iikkersorpaa,комачамс
1031,bedecken::V,iikkersorpaa,вельхтямс
1032,aufhängen::V,inivaa,повфтамс
1033,aufhängen::V,iniorarpai,повфтамс
1034,anzünden::V,saggaavoq,крьвя́стемс
1035,aufheben::V,allisippaa,кеподемс
1036,aufheben::V,allisippaa,касфтомс
1037,zurücklassen::V,aallarpoq,ка́домс
1038,verlieren::V,annaavaa,юма́фтомс
1039,fallen lassen::V,nakkaavaa,прафтомс
1040,machen::V,iliorpoq,тиемс
1041,herstellen::V,anillatsippaa,анокламс
1042,bauen::V,marrarterpaa,путомс
1043,reparieren::V,iluarsaappaa,петемс
1044,verbessern::V,naqqippaa,цебярьгофтомс
1045,graben::V,assappaa,шу́вомс
1046,graben::V,assappaa,та́ргамс
1047,beugen::V,qappappoq,мяндемс
1048,biegen::V,qappappoq,комафтомс
1049,wenden::V,assappaa,ша́рфтомс
1050,wenden::V,assakarpoq,ша́рфтомс
1051,umdrehen::V,assakartippaa,шарфтомс
1052,heben::V,kivippaa,ке́подемс
1053,hochheben::V,kissumiarpaa,ке́подемс
1054,hochheben::V,kissumiarpaa,ка́сфтомс
1055,ergreifen::V,isaappaa,фатямс
1056,ergreifen::V,isaguppaa,фатямс
1057,halten::V,minarpaa,кирдемс
1058,drücken::V,naqittaat,люпшта́мс
1059,kratzen::V,qitsuppaa,а́нгорямс
1060,kratzen::V,qitsuppaa,киськоря́мс
1061,lecken::V,aluppaa,нолсемс
1062,beißen::V,kiivaa,сускомс
1063,abreißen::V,aqqarpaa,сяземс
1064,abreißen::V,isaterpaa,сяземс
1065,abschneiden::V,kipivaa,керомс
1066,binden::V,kakkersarpaa,сотомс
1067,stecken::V,kussunneq,сялгомс
1068,brechen::V,nallorpaa,си́ннемс
1069,brechen::V,nallorpaa,ка́лафтомс
1070,klopfen::V,pattappaa,чакамс
1071,klopfen::V,pattappaa,чакиемс
1072,hauen::V,aqivaa,шавомс
1073,hauen::V,aqivaa,пиксомс
1074,kleben::V,qaappoq,пе́тфнемс
1075,reiben::V,tagiarpaa,шо́вамс
1076,reiben::V,tangiarpaa,шо́вамс
1077,streichen::V,erlerpoq,вадемс
1078,schleifen::V,sequppaa,шо́вамс
1079,schneiden::V,uullivoq,керомс
1080,schütteln::V,aalavoq,шука́демс
1081,schwenken::V,issarpoq,яфодемс
1082,füllen::V,immerpaa,пяшкодемс
1083,einwickeln::V,immoqquserpaa,тапардамс
1084,tragen::V,maqippaa,кандомс
1085,tragen::V,assartorpoq,кандомс
1086,schleppen::V,assartorpoq,ускомс
1087,ziehen::V,kalippaa,ускомс
1088,ziehen::V,kalissarpoq,ускомс
1089,aufbewahren::V,toqqorpaa,ванфтомс
1090,werfen::V,kuivaa,ёрямс
1091,fangen::V,anguaa,кунда́мс
1092,verstecken::V,anngigaa,кяшемс
1093,teilen::V,agguut,явомс
1094,teilen::V,agguusersorpaa,явомс
1095,schicken::V,nassiuppaa,кучемс
1096,bringen::V,aggiuppaa,кандомс
1097,bringen::V,aggiuppaa,пачфтемс
1098,bringen::V,nassataraa,кандомс
1099,bringen::V,nassataraa,пачфтемс
1100,bekommen::V,tiguaa,сявомс
1101,erhalten::V,tiguaa,сявомс
1102,nehmen::V,pivoq,сявомс
1103,nehmen::V,tiguaa,сявомс
1104,bewahren::V,sukkunik simerserpaa,ванфтомс
1105,verderben::V,asiutippaa,коламс
1106,verderben::V,asiutippaa,гастямс
1107,verderben::V,piuneerunnerit,коламс
1108,verderben::V,piuneerunnerit,гастямс
1109,zerbrechen::V,ukuvoq,тапамс
1110,zerreißen::V,tisavaa,сяземс
1111,zerreißen::V,alittorpaa,сяземс
1112,zerstören::V,aserorpaa,ка́лафтомс
1113,verbrennen::V,seerpoq,пълхта́мс
1114,geben::V,pivoq,ма́ксомс
1115,versprechen::V,neriorsorpaa,ма́ксомс вал
1116,wünschen::V,kissaat,арьсемс
1117,loben::V,nersorpaa,шна́мс
1118,loben::V,nersornaat,шна́мс
1119,küssen::V,kunippaa,палсемс
1120,küssen::V,kunissorpaa,палсемс
1121,zudecken::V,majorpaa,вельхтямс
1122,wecken::V,itersarpaa,стя́фтомс
1123,wecken::V,itersarpaa,съ́ргозьфтемс
1124,zeigen::V,tikkuuppaa,няфтемс
1125,führen::V,tasissiuppaa,вятемс
1126,führen::V,ilitsersorpaa,вятемс
1127,führen::V,tasissersuuppaa,вятемс
1128,lehren::V,ilinniartippaa,тонафтомс
1129,unterrichten::V,ajoqerpaa,тонафтомс
1130,unterrichten::V,ajoqersorpaa,тонафтомс
1131,unterrichten::V,ilinniartitsivoq,тонафтомс
1132,aufziehen::V,inororsarpaa,касфтомс
1133,leiten::V,iluatsippaa,вятемс
1134,antreiben::V,ikusimmippaa,вятемс
1135,einladen::V,qaaqquaa,тердемс
1136,einladen::V,qaaqquaa,серьгядемс
1137,einladen::V,qaasarpaa,тердемс
1138,einladen::V,qaasarpaa,серьгядемс
1139,vereinigen::V,taperserpaa,пуроптомс
1140,vereinigen::V,taperserpaa,кочкамс марса
1141,besuchen::V,tikeraarpaa,варжамс
1142,treffen::V,aporappaa,васьфтомс
1143,sich versammeln::V,majorpoq,кочкавомс
1144,spielen::V,pinnguarpoq,налхксемс
1145,singen::V,erinarsorpoq,морамс
1146,tanzen::V,qitippoq,кштимс
1147,sich trennen::V,immikkoortippaa,явомс
1148,retten::V,annaappaa,идемс
1149,retten::V,annaappaa,араламс
1150,schützen::V,eriagaa,а́раламс
1151,schützen::V,pineqartaalivaa,а́раламс
1152,schießen::V,aallaavaa,ляцемс
1153,schießen::V,piseriuppaa,ляцемс
1154,ärgern::V,ninngassarpaa,кяжияфтомс
1155,ärgern::V,ninngassaarpaa,кяжияфтомс
1156,schlagen::V,unatarpaa,токамс
1157,treten::V,tukerpoq,тапамс
1158,stechen::V,iguppaa,пупамс
1159,stechen::V,iguppaa,сялгомс
1160,stechen::V,qasilippoq,пупамс
1161,stechen::V,qasilippoq,сялгомс
1162,stoßen::V,ikuserpaa,тостядемс
1163,stoßen::V,ikusimmippaa,тостядемс
1164,stehlen::V,tillippaa,саламс
1165,stören::V,akornuserpaa,шорсемс
1166,verbergen::V,anngigaa,кяшемс
1167,betrügen::V,peqquserluttuliorfigaa,васькафнемс
1168,töten::V,maappaa,шавомс
1169,töten::V,maappaa,аде́ламс
1170,töten::V,toquppaa,шавомс
1171,töten::V,toquppaa,аде́ламс
1172,wohnen::V,najugaqarpoq,эрямс
1173,arbeiten::V,sulivoq,покодемс
1174,sammeln::V,katersorpai,кочкамс
1175,sammeln::V,katersorpai,пу́роптомс
1176,jagen::V,piniarpoq,кунда́мс
1177,fischen::V,aalisarpoq,калонь кунда́мс
1178,anbinden::V,qilerut,сотомс
1179,anbinden::V,qilersorpaa,сотомс
1180,anbinden::V,ungerlatserpaa,сотомс
1181,füttern::V,nerlerpaa,трямс
1182,füttern::V,nerlerpaa,а́ндомс
1183,gießen::V,imerterpaa,валомс
1184,kochen::V,igavoq,пидемс
1185,braten::V,siappaa,пуштомс
1186,umrühren::V,qeerlerpaa,шорямс
1187,färben::V,misuppaa,а́рхтомс
1188,reinigen::V,sanniarpaa,ва́ткамс
1189,reinigen::V,sanniarpaa,а́роптомс
1190,waschen::V,asappaa,муськомс
1191,abwischen::V,saligarpaa,нардамс
1192,abwischen::V,saligartorpaa,нардамс
1193,fegen::V,sanngiarpaa,тяемс
1194,baden::V,uffarpoq,э́шелямс
1195,sich waschen::V,uffarpoq,штамс
1196,ausziehen::V,annoraajarpaa,кайсефтемс
1197,anziehen::V,ativaa,ща́фтомс
1198,anziehen::V,atitippaa,ща́фтомс
1199,sich anziehen::V,atisalersorpoq,щамс
1200,sagen::V,oqarpoq,азомс
1201,sagen::V,oqarpoq,мярьгомс
1202,sprechen::V,oqaluttarpoq,корхтамс
1203,reden::V,oqaluppoq,корхнемс
1204,fragen::V,aperaa,ки́зефтемс
1205,bitten::V,aperaa,а́намс
1206,bitten::V,aperaa,ве́шемс
1207,bitten::V,qinnuigaa,а́намс
1208,bitten::V,qinnuigaa,ве́шемс
1209,erzählen::V,oqaluttuaraa,а́зондомс
1210,mitteilen::V,oqalualaarpoq,азомс
1211,rufen::V,qaaqquaa,серьгядемс
1212,prahlen::V,oqqartuvoq,шна́фтомс пря́
1213,prahlen::V,oqallortuvoq,шна́фтомс пря́
1214,übersetzen::V,ikaarpoq,ётафтомс
1215,übersetzen::V,nutserpaa,ётафтомс
1216,denken::V,isumaqarpoq,арьсемс
1217,glauben::V,upperaa,кемамс
1218,glauben::V,isumaqarpoq,кемамс
1219,erkennen::V,ilisaraa,содамс
1220,verstehen::V,paasivaa,шарьхкодемс
1221,lernen::V,ilinniarpoq,тонафнемс
1222,wissen::V,nalunngilaa,со́дамс
1223,sich erinnern an::V,eqqaavaa,лятфтамс
1224,vergessen::V,puiorpaa,юкстамс
1225,messen::V,ussersarpaa,ункснемс
1226,zählen::V,kisitsivoq,лу́вомс
1227,zählen::V,kisitsivoq,а́рьсемс
1228,rechnen::V,kisitsivoq,лувомс
1229,lesen::V,atuarpoq,лувомс
1230,lesen::V,atuarpoq,морафтомс
1231,malen::V,qalipappaa,рисова́ндамс
1232,schreiben::V,allappoq,сёрмадомс
1233,kaufen::V,pisiaraa,рамамс
1234,verkaufen::V,akigaa,мимс
1235,bezahlen::V,akilerpaa,пандомс
1236,beherrschen::V,inappaa,азорондамс
1237,ertragen::V,ernertaaraa,кирдемс
1238,Nase::N,,шалхка
1239,Schnurrbart::N,,уса́
1240,Fuß::N,,пильге
1241,Fuß::N,,пильгелапа
1242,Schlaf::N,,удома́
1243,Strömung::N,,шудема́
1244,Moor::N,,шяй
1245,Wald::N,,вирь
1246,Anhöhe::N,,губо́р
1247,Gipfel::N,,пря
1248,Quelle::N,,эшиня
1249,Festland::N,,мода
1250,Kiefer[Baum]::N,,пиче
1251,Pferd::N,,лишме
1252,Elch::N,,ся́рда
1253,Schwarm::N,,ко́вол
1254,Schwarm::N,,ме́швеле
1255,Ente::N,,яксярга
1256,Barsch::N,,о́кунь
1257,Hecht::N,,щу́ка
1258,Wurm::N,,сукс
1259,Heu::N,,тише
1260,Kummer::N,,ризф
1261,Kummer::N,,пичефкс
1262,Gespräch::N,,корхтама
1263,Spiel::N,,налхкома
1264,Spiel::N,,налхксема
1265,Gesellschaft::N,,кружок
1266,Angelegenheit::N,,тев
1267,Anzahl::N,,лувкс
1268,Strich::N,,межа
1269,Gegenstand::N,,веща
1270,Höhe::N,,серь
1271,Lagerfeuer::N,,то́лмар
1272,Gang::N,,молема
1273,Heim::N,,куд
1274,Beutel::N,,кяскав
1275,Eimer::N,,ве́дарка
1276,Sack::N,,кяскав
1277,Brei::N,,ям
1278,Leder::N,,кедь
1279,Gott::N,,шкай
1280,Reichtum::N,,ко́зяши
1281,Staat::N,,государства
1282,Gewalt::N,,наругама
1283,Bogen[Waffe]::N,,нал
1284,Lüge::N,,васькафнема
1285,Schaden::N,,зия́н
1286,April::N,,шудиков
1287,frisch::A,,свежай
1288,lecker::A,,танцти
1289,sauer::A,,шапама
1290,bunt::A,,сёрмав
1291,teuer::A,,пи́тни
1292,geschickt::A,,маштозь тиф
1293,nackt::A,,штада
1294,nackt::A,,кърхтапа
1295,ehemalig::A,,и́нгольдень
1296,bekannt::A,,содаф
1297,anderer::A,,лия
1298,zuerst::ADV,,ва́сенда
1299,niemals::ADV,,аф мзя́рдонга
1300,von hier::ADV,,тя́ста
1301,dort::ADV,,тоса
1302,oben::ADV,,вяре
1303,hinauf::ADV,,вяри
1304,nicht::ADV,,аф
1305,ein wenig::ADV,,аф лама
1306,so::ADV,,ста́не
1307,nur::ADV,,аньцек
1308,vor::PRP,,инголе
1309,hinter::PRP,,фтала
1310,hinter::PRP,,мельге
1311,unter::PRP,,ала
1312,durch::PRP,,пачк
1313,neben::PRP,,ваксса
1314,zwischen::PRP,,ёткса
1315,wegen::PRP,,сюнеда
1316,alles::PRN,,сембе
1317,aufgehen[Sonne]::V,,стямс
1318,aufgehen[Sonne]::V,,лисемс
1319,strömen::V,,шудемс
1320,fließen::V,,шудемс
1321,faulen::V,,наксадомс
1322,verfaulen::V,,наксадомс
1323,verschwinden::V,,юма́мс
1324,lärmen::V,,жалнамс
1325,klirren::V,,ка́нзеркшнемс
1326,rauschen::V,,вжнамс
1327,rauschen::V,,гамнамс
1328,klingen::V,,кайгомс
1329,müde werden::V,,сиземс
1330,krank werden::V,,сярядькстомс
1331,krank sein::V,,сярядемс
1332,umkommen::V,,юма́мс
1333,sich rühren::V,,сърхка́мс
1334,sich erheben::V,,стямс
1335,hinfallen::V,,прамс
1336,hinfallen::V,,сяворемс
1337,kriechen::V,,шаштомс комада
1338,gehen::V,,молемс
1339,abfahren::V,,тумс
1340,erwarten::V,,учемс
1341,lachen::V,,рахамс
1342,lachen::V,,рахсемс
1343,anschauen::V,,ваномс
1344,probieren::V,,варжамс
1345,zu sehen sein::V,,ня́евомс
1346,vernehmen::V,,марямс
1347,können::V,,маштомс
1348,gelingen::V,,удалакшнемс
1349,geraten::V,,лисемс
1350,ändern::V,,полафтомс
1351,drehen::V,,шо́вамс
1352,drehen::V,,ша́рфнемс
1353,schieben::V,,шашфтомс
1354,rütteln::V,,та́рфтомс
1355,schütten::V,,каямс
1356,schütten::V,,нюрьхтя́мс
1357,packen::V,,фатямс
1358,hinzufügen::V,,пу́томс та́га
1359,hinzufügen::V,,ма́ксомс та́га
1360,wählen::V,,ко́чкамс
1361,auswählen::V,,кочкамс
1362,behindern::V,,шорямс
1363,beschädigen::V,,тиендемс зиян
1364,reichen::V,,максомс
1365,schenken::V,,каземс
1366,wiegen::V,,нюря́фтомс
1367,lassen::V,,кошардомс
1368,verlassen::V,,кадондомс
1369,bewachen::V,,ваномс
1370,verteidigen::V,,а́раламс
1371,sich schlagen::V,,тюремс
1372,siegen::V,,сяськомс
1373,belästigen::V,,токсамс
1374,belästigen::V,,аф кадомс ваймама
1375,täuschen::V,,васькафтомс
1376,täuschen::V,,кяльготнемс
1377,pflücken::V,,фатнемс
1378,pflücken::V,,нотфнемс
1379,fassen::V,,кунда́мс
1380,hüten::V,,ваномс
1381,treiben::V,,панемс
1382,melken::V,,потямс
1383,hacken::V,,лазондомс
1384,reifen::V,,кенеремс
1385,zubereiten::V,,анокламс
1386,backen::V,,пидемс
1387,stricken::V,,кодамс
1388,nähen::V,,стамс
1389,spülen::V,,оргалдомс
1390,kehren::V,,тяемс
1391,kämmen::V,,се́ендемс
1392,schmücken::V,,на́ряжамс
1393,schmücken::V,,ма́зоптомс
1394,sich unterhalten::V,,корхнемс
1395,nennen::V,,лемдемс
1396,nennen::V,,путомс лем
1397,bemerken::V,,ня́емс
