,Concept_ID,lez,lt
770,einst::ADV,садра,kadaise
771,einst::ADV,садра,kitą kartą
772,damals::ADV,а чӏавуз,anuomet
773,damals::ADV,а чӏавуз,anuokart
774,danach::ADV,ахпа,po to
775,danach::ADV,ахпа,paskui
776,vorher::ADV,вилик,anksčiau
777,zuerst::ADV,сифте,pirma
778,zuerst::ADV,сифте,iš pradžių̃
779,einmal::ADV,садра,kartą
780,einmal::ADV,садра,vieną kartą
781,manchmal::ADV,гагь-гагь,kai kada
782,oft::ADV,гзаф вахтара,dažnai
783,immer::ADV,гьамиша,visada
784,immer::ADV,гьамиша,visuomet
785,niemals::ADV,са чӏавузни,niekada
786,niemals::ADV,са чӏавузни,niekuomet
787,niemals::ADV,са вахтундани,niekada
788,niemals::ADV,са вахтундани,niekuomet
789,hier::ADV,ина,čia
790,hierhin::ADV,иниз,šen
791,hierhin::ADV,иниз,čionai
792,von hier::ADV,инай,iš čia
793,dort::ADV,ана,ten
794,dort::ADV,ана,tenai
795,dorthin::ADV,аниз,ten
796,dorthin::ADV,аниз,ten link
797,geradeaus::ADV,дуьз,tiesiai
798,vorwärts::ADV,вилик,pirmyn
799,vorwärts::ADV,виликди,pirmyn
800,rückwärts::ADV,кьулухъ,atbulai
801,unten::ADV,агъада,žemai
802,unten::ADV,агъада,apačioje
803,hinab::ADV,агъуз,žemyn
804,oben::ADV,винел,viršuj
805,hinauf::ADV,виниз,aukštyn
806,hinauf::ADV,виниз,į viršų
807,überall::ADV,вирина,visur
808,nicht::ADV,ваъ,ne
809,ein wenig::ADV,са тӏимил,truputį
810,kaum::ADV,жизви,vos
811,sehr::ADV,лап,labai
812,sehr::ADV,лап,baisiai
813,so::ADV,икӏ,taip
814,noch::ADV,гьеле,dar
815,nur::ADV,анжах,tik
816,nur::ADV,анжах,vien
817,schon::ADV,хъувуна,jau
818,schon::ADV,мадни дардиз,jau
819,schon::ADV,мадни гуьтӏуьз,jau
820,schon::ADV,мадни гуьтӏуь я,jau
821,vergebens::ADV,нагьакь,veltui
822,vergebens::ADV,нагьакь,bergždžiai
823,vergebens::ADV,нагьакьа,veltui
824,vergebens::ADV,нагьакьа,bergždžiai
825,vor::PRP,вилик,prieš
826,hinter::PRP,кьулухъ,už
827,unter::PRP,кӏаник,po
828,durch::PRP,арадай,pro
829,durch::PRP,арадай,per
830,durch::PRP,-кай хкатна,pro
831,durch::PRP,-кай хкатна,per
832,neben::PRP,патав,prie
833,neben::PRP,патав,šalia
834,neben::PRP,мукьув,prie
835,neben::PRP,мукьув,šalia
836,zwischen::PRP,ара,tarp
837,zwischen::PRP,арада,tarp
838,wegen::PRP,гъиляй,dėl
839,wegen::PRP,гъиляй,dėlei
840,dies::PRN,и,šis
841,dies::PRN,и,šitas
842,dies::PRN,им,šis
843,dies::PRN,им,šitas
844,das::PRN,а,tat
845,das::PRN,ам,tat
846,alles::PRN,вири,visas
847,alles::PRN,михьиз,visas
848,ich::PRN,за,aš
849,ich::PRN,зун,aš
850,du::PRN,вун,tu
851,er::PRN,ам,jis
852,er::PRN,гьа,jis
853,wir::PRN,чун,mes
854,ihr::PRN,куьн,jūs
855,sie::PRN,абур,ji
856,sie::PRN,абур,jos
857,was::FPRN,вуч,kas
858,wer::FPRN,вуж,kas
859,wo::FADV,гьина,kur
860,wohin::FADV,гьиниз,kur
861,wohin::FADV,гьиниз,kur link
862,wie::FADV,гьикӏ,kaip
863,warum::FADV,вучиз,kod̃ėl
864,warum::FADV,вучиз,dėl ko
865,wieviel::FNUM,шумуд,kiek
866,eins::NUM,са,vienas
867,zwei::NUM,кьвед,du
868,drei::NUM,пуд,trys
869,vier::NUM,кьуд,keturi
870,fünf::NUM,вад,penki
871,sechs::NUM,ругуд,šeši
872,sieben::NUM,ирид,septyni
873,acht::NUM,муьжуьд,aštuoni
874,neun::NUM,кӏуьд,devyni
875,zehn::NUM,цӏуд,dešimt
876,elf::NUM,цӏусад,vienuolika
877,zwölf::NUM,цӏикьвед,dvylika
878,zwanzig::NUM,къад,dvidešimt
879,dreißig::NUM,къанницӏуд,trisdešimt
880,vierzig::NUM,яхцӏур,keturiasdešimt
881,fünfzig::NUM,яхцӏурни цӏуд,penkiasdešimt
882,sechzig::NUM,пудкъад,šešiasdešimt
883,siebzig::NUM,пудкъанни цӏуд,septyniasdešimt
884,achtzig::NUM,кьудкъад,aštuoniasdešimt
885,neunzig::NUM,кьудкъанни цӏуд,devyniasdešimt
886,hundert::NUM,виш,šimtas
887,tausend::NUM,агъзур,tūkstantis
888,und::CNJ,ва,ĩr
889,oder::CNJ,я,ar
890,oder::CNJ,я,arba
891,stehen::V,акъвазун,stovėti
892,sitzen::V,ацукьун,sėdėti
893,liegen::V,къаткун,gulėti
894,hängen::V,куьрс хьун,kyboti
895,hängen::V,куьрс хьун,kabėti
896,werden::V,хьун,taptis
897,werden::V,хьун,darytis
898,passieren::V,хьун,atsitikti
899,passieren::V,хьун,pasitaikyti
900,beginnen::V,башламиш хьун,prasid́ėti
901,enden::V,куьтягь хьун,baigtis
902,wechseln::V,дегиш хьун,keistis
903,wechseln::V,дегиш хьун,pasikeisti
904,aufgehen[Sonne]::V,экъечӏун,tekėti
905,aufgehen[Sonne]::V,экъечӏун,patekėti
906,untergehen[Sonne]::V,акӏун,leistis
907,untergehen[Sonne]::V,акӏун,nusileisti
908,scheinen[Sonne]::V,ишигь гун,šviesti
909,donnern::V,къукърумар авун,griausti
910,donnern::V,къукърумар авун,griaudėti
911,strömen::V,авахьун,lietis
912,strömen::V,авахьун,plūsti
913,fließen::V,авахьун,tekėti
914,sich drehen::V,элкъуьн,suktis
915,sich drehen::V,элкъуьн,pasisukti
916,schwanken::V,юзун,svyruoti
917,schwingen::V,галтад хьун,suptis
918,fallen::V,аватун,pulti
919,fallen::V,аватун,kristi
920,brennen::V,кун,degti
921,brennen::V,ккун,degti
922,regnen::V,къун,lyti
923,gefrieren::V,муркӏади кьун,užšalti
924,tauen::V,цӏурун,tirpti
925,schmelzen::V,цӏурун,lydytis
926,trocknen::V,кьурун,džiūti
927,sieden::V,ругун,virti
928,faulen::V,кутӏун,pūti
929,verfaulen::V,чуьруьтмиш хьун,švinkti
930,verfaulen::V,кутӏун,švinkti
931,reißen::V,атӏун,plyšti
932,reißen::V,атӏун,trūkti
933,reißen::V,къазунун,plyšti
934,reißen::V,къазунун,trūkti
935,versinken::V,батмиш хьун,skę̃sti
936,versinken::V,батмиш хьун,grimzti
937,vergehen::V,алатун,praeiti
938,erscheinen::V,майдандиз акъатун,pasirodyti
939,verschwinden::V,квахьун,dingti
940,verschwinden::V,квахьун,išnykti
941,verschwinden::V,квахьун,pranykti
942,sinken::V,элекьун,kristi
943,abnehmen::V,тӏимил хьун,mažėti
944,abnehmen::V,тӏимил хьун,silpnėti
945,abnehmen::V,гъвечӏи хьун,mažėti
946,abnehmen::V,гъвечӏи хьун,silpnėti
947,zunehmen::V,артух хьун,didėti
948,zunehmen::V,артух хьун,padaugėti
949,steigen::V,хкаж хьун,kilti
950,wachsen::V,экъечӏун,augti
951,glänzen::V,цӏарцӏар гун,blizgėti
952,funkeln::V,нур гун,žibėti
953,lärmen::V,ван авун,triukšmauti
954,läuten::V,зенг ягъун,skambinti
955,klingeln::V,зенг ягъун,skambinti
956,klirren::V,зигринг авун,žvangėti
957,brausen::V,къати хьун,šniokšti
958,rauschen::V,вишриш авун,ošti
959,rauschen::V,вишриш авун,šlamėti
960,klingen::V,ван авун,skardėti
961,bellen::V,элуькьун,loti
962,heulen::V,къув ягъун,kaukti
963,heulen::V,къув ягъун,staugti
964,blasen::V,уф гун,pūsti
965,pfeifen::V,уьфт ягъун,švilpti
966,pfeifen::V,уьфт ягъун,švilpauti
967,schreien::V,гьараюн,šaukti
968,stöhnen::V,суза авун,dejuoti
969,stöhnen::V,суза авун,aimanuoti
970,zittern::V,зурзун,virpėti
971,leben::V,яшамиш хьун,gyventi
972,geboren werden::V,хьун,gimti
973,atmen::V,нефес чӏугун,alsuoti
974,atmen::V,нефес чӏугун,kvėpuoti
975,trinken::V,хъун,gerti
976,essen::V,тӏуьн,valgyti
977,schlucken::V,туькьуьнун,praryti
978,müde werden::V,галатун,nuvargti
979,müde werden::V,галатун,privargti
980,müde werden::V,юргъун хьун,nuvargti
981,müde werden::V,юргъун хьун,privargti
982,einschlafen::V,ксун,užmigti
983,schlafen::V,ксун,miegoti
984,aufwachen::V,ахварай аватун,pabusti
985,aufstehen::V,къарагъун,keltis
986,aufstehen::V,къарагъун,atsikelti
987,sich erholen::V,ял ягъун,pailsėti
988,sich erholen::V,ял ягъун,poilsiauti
989,krank werden::V,кефсуз хьун,susirgti
990,krank sein::V,тӏа хьун,sirgti
991,schmerzen::V,тӏа хьун,sopėti
992,schmerzen::V,тӏа хьун,skaudėti
993,husten::V,уьгьуь ягъун,kosėti
994,genesen::V,сагъ хъхьун,sveikti
995,genesen::V,сагъ хъхьун,taisytis
996,sterben::V,кьин,mirti
997,sterben::V,кьин,numirti
998,umkommen::V,терг хьун,žūti
999,sich bewegen::V,юзун,judėti
1000,sich bewegen::V,юзун,pasijudinti
1001,sich rühren::V,юзун,krutėti
1002,sich erheben::V,къарагъун,pakilti
1003,sich erheben::V,къарагъун,atsikelti
1004,sich setzen::V,ацукьун,sėstis
1005,sich setzen::V,ацукьун,atsisėsti
1006,hinfallen::V,алукьун,parkristi
1007,hinfallen::V,алукьун,pargriūti
1008,laufen::V,къекъуьн,eiti
1009,schreiten::V,ккамар къачун,žengti
1010,schreiten::V,ккамар къачун,žingsniuoti
1011,spazierengehen::V,сейр авун,pasivaikščioti
1012,eilen::V,тади авун,skubėti
1013,sich beeilen::V,гьерекатун,paskub́ėti
1014,sich beeilen::V,гьерекатун,pasiskubinti
1015,sausen::V,чкурун,dumti
1016,sausen::V,чкурун,lėkti
1017,rennen::V,катун,bėgti
1018,rennen::V,зверун,bėgti
1019,springen::V,хкадарун,šokti
1020,klettern::V,акьахун,kopti
1021,kriechen::V,капаралди фин,ropoti
1022,kriechen::V,капаралди фин,šliaužti
1023,schwimmen::V,сирнав авун,plaukti
1024,tauchen::V,кьилихъди циз вегьин,nerti
1025,rudern::V,кьусуйралди лодка гьалун,irtis
1026,rudern::V,кьусуйралди лодка гьалун,irkluoti
1027,rudern::V,цуьруьгъуьлдалди кӏватӏун,irtis
1028,rudern::V,цуьруьгъуьлдалди кӏватӏун,irkluoti
1029,fahren::V,фин,važiuoti
1030,fahren::V,фин,važinėti
1031,fliegen::V,лув гун,lėkti
1032,fliegen::V,лув гун,skristi
1033,fliegen::V,цавай фин,lėkti
1034,fliegen::V,цавай фин,skristi
1035,gehen::V,фин,eiti
1036,weggehen::V,хъфин,išeiti
1037,abfahren::V,фин,išvykti
1038,abfahren::V,фин,išvažiuoti
1039,abfahren::V,рекье гьатун,išvykti
1040,abfahren::V,рекье гьатун,išvažiuoti
1041,anhalten::V,акъвазун,sustoti
1042,hineingehen::V,гьахьун,įeiti
1043,eintreten::V,гьахьун,įžengti
1044,kommen::V,атун,ateiti
1045,ankommen::V,атун,ateiti
1046,zurückkommen::V,хтун,grį̃žti
1047,zurückkommen::V,хтун,sugrį̃žti
1048,bleiben::V,амукьун,likti
1049,bleiben::V,амукьун,pasilikti
1050,warten::V,гуьзлемишун,laukti
1051,erwarten::V,вил алаз акъвазун,laukti
1052,suchen::V,къекъуьн,ieškoti
1053,finden::V,жугъун,rasti
1054,finden::V,жугъун,surasti
1055,versuchen::V,алахъун,mėginti
1056,vorbereiten::V,гьазурун,rengti
1057,lieben::V,кӏан хьун,myĺėti
1058,mögen::V,рикӏ ацукьун,ḿėgti
1059,mögen::V,рикӏ ацукьун,patikti
1060,lachen::V,хъуьруьн,juoktis
1061,weinen::V,шехьун,verkti
1062,schimpfen::V,сеперар гун,bartis
1063,schimpfen::V,экъуьгъунар авун,bartis
1064,sich ärgern::V,хъел акатун,pykti
1065,sich ärgern::V,хъел акатун,apmaudauti
1066,sich fürchten::V,кичӏе хьун,bijoti
1067,sich fürchten::V,кичӏе хьун,baimintis
1068,fürchten::V,къурхутмиш хьун,bijoti
1069,fürchten::V,къурхутмиш хьун,baimintis
1070,fliehen::V,катун,bėgti
1071,fliehen::V,катун,sprukti
1072,flüchten::V,катун,pabėgti
1073,sehen::V,акун,žiūŕėti
1074,anschauen::V,вил вегьин,žiūŕėti
1075,ansehen::V,килигун,žiūrėti į
1076,ansehen::V,килигун,pažiūrėti į
1077,hören::V,ван хьун,girdėti
1078,zuhören::V,яб гун,klausytis
1079,probieren::V,дад акун,ragauti
1080,probieren::V,дад акун,paragauti
1081,riechen::V,ни чӏугун,uosti
1082,riechen::V,ни чӏугун,užuosti
1083,fühlen::V,гьисс авун,justi
1084,fühlen::V,гьисс авун,jausti
1085,fühlen::V,гьисс авун,pajusti
1086,frieren::V,кьун,šalti
1087,frieren::V,мекьи хьун,šalti
1088,tun::V,авун,daryti
1089,können::V,хьун,galėti
1090,können::V,хьун,pajėgti
1091,können::V,акъакьун,galėti
1092,können::V,акъакьун,pajėgti
1093,wollen::V,кӏан хьун,norėti
1094,anfangen::V,башламишун,pradėti
1095,anfangen::V,башламишун,prasid́ėti
1096,beenden::V,куьтягьун,baigti
1097,beenden::V,куьтягьун,užbaigti
1098,aufhören::V,акъвазун,liautis
1099,gelingen::V,арадал атун,pavykti
1100,gelingen::V,арадал атун,pasisekti
1101,geraten::V,акъатун,nusisekti
1102,öffnen::V,ахъаюн,atverti
1103,öffnen::V,ахъаюн,atidaryti
1104,schließen::V,акьалун,uždaryti
1105,stellen::V,эцигун,statyti
1106,stellen::V,эцигун,pastatyti
1107,setzen::V,ацукьарун,sodinti
1108,setzen::V,ацукьарун,pasodinti
1109,legen::V,эцигун,dėti
1110,legen::V,эцигун,pad́ėti
1111,berühren::V,хкӏурун,liesti
1112,berühren::V,хкӏурун,paliesti
1113,verbinden::V,гилигун,jungti
1114,verbinden::V,гилигун,surišti
1115,bedecken::V,кӏевун,uždengti
1116,aufhängen::V,куьрсарун,pakarti
1117,aufhängen::V,куьрсарун,pakabinti
1118,anzünden::V,куькӏуьрун,padegti
1119,aufheben::V,хкажун,pakelti
1120,zurücklassen::V,тун,palikti
1121,verlieren::V,квадарун,pamesti
1122,fallen lassen::V,авадрун,atsisakyti
1123,machen::V,авун,dirbti
1124,machen::V,кар авун,dirbti
1125,herstellen::V,расун,gaminti
1126,bauen::V,туькӏуьрун,statyti
1127,bauen::V,туькӏуьрун,pastatyti
1128,reparieren::V,расун,taisyti
1129,reparieren::V,расун,remontuoti
1130,verbessern::V,хъсанрун,gerinti
1131,verbessern::V,хъсанрун,ištaisyti
1132,ändern::V,табдил авун,keisti
1133,ändern::V,табдил авун,pakeisti
1134,graben::V,эгъуьнун,kasti
1135,beugen::V,акӏажарун,lenkti
1136,beugen::V,акӏажарун,palenkti
1137,beugen::V,кангур авун,lenkti
1138,beugen::V,кангур авун,palenkti
1139,biegen::V,патахъарун,lenkti
1140,biegen::V,патахъарун,palenkti
1141,drehen::V,алчударун,sukti
1142,umdrehen::V,элкъуьрун,sukti
1143,umdrehen::V,элкъуьрун,apversti
1144,heben::V,хкажун,kelti
1145,heben::V,хкажун,pakelti
1146,hochheben::V,хкажун,pakelti
1147,ergreifen::V,агалчна кьун,čiupti
1148,ergreifen::V,агалчна кьун,griebti
1149,halten::V,кьун,laikyti
1150,halten::V,кьун,palaikyti
1151,drücken::V,чуькьуьн,spausti
1152,schieben::V,хуртӏ гун,stumti
1153,kratzen::V,къадгъунун,kasyti
1154,kratzen::V,къадгъунун,grandyti
1155,lecken::V,мез гун,laižyti
1156,beißen::V,кӏасун,kandžioti
1157,abreißen::V,галудун,nuplėšti
1158,abschneiden::V,атӏун,atpjauti
1159,abschneiden::V,атӏун,atkirpti
1160,stecken::V,сухун,kišti
1161,stecken::V,сухун,įkišti
1162,brechen::V,хун,lūžti
1163,brechen::V,хун,laužyti
1164,brechen::V,кукӏварун,lūžti
1165,brechen::V,кукӏварун,laužyti
1166,klopfen::V,тахъ-тахъ авун,belsti
1167,klopfen::V,тахъ-тахъ авун,barbenti
1168,hauen::V,ягъун,mušti
1169,kleben::V,алкӏурун,lipdyti
1170,kleben::V,алкӏурун,klijuoti
1171,kleben::V,кукӏурун,lipdyti
1172,kleben::V,кукӏурун,klijuoti
1173,reiben::V,тӏушунун,trinti
1174,reiben::V,тӏушунун,tarkuoti
1175,streichen::V,алтадун,tepti
1176,streichen::V,алтадун,užtepti
1177,schleifen::V,кӏвенкӏв авун,galą́sti
1178,schneiden::V,атӏун,pjauti
1179,schneiden::V,атӏун,kirpti
1180,rütteln::V,къарсурун,purtyti
1181,schütteln::V,къарсурун,purtyti
1182,schwenken::V,элягъун,mojuoti
1183,schwenken::V,галтадун,mojuoti
1184,schütten::V,цун,pilti
1185,schütten::V,цун,berti
1186,füllen::V,ацӏурун,pildyti
1187,füllen::V,ацӏурун,pripildyti
1188,einwickeln::V,кутун,įvynioti
1189,einwickeln::V,кутун,suvynioti
1190,einwickeln::V,элкъуьрун,įvynioti
1191,einwickeln::V,элкъуьрун,suvynioti
1192,tragen::V,тухун,nešti
1193,tragen::V,тухун,nešioti
1194,schleppen::V,галчӏурун,vilkti
1195,ziehen::V,ялун,tempti
1196,ziehen::V,чӏугун,tempti
1197,aufbewahren::V,хуьн,laikyti
1198,werfen::V,гадрун,mesti
1199,werfen::V,гадрун,sviesti
1200,fangen::V,кьун,sugauti
1201,packen::V,кьун,čiupti
1202,packen::V,кьун,griebti
1203,verstecken::V,кӏевун,slėpti
1204,verstecken::V,кӏевун,slapstyti
1205,teilen::V,паюн,dalyti
1206,teilen::V,паюн,padalyti
1207,schicken::V,ракъурун,sių̃sti
1208,schicken::V,ракъурун,pasių̃sti
1209,bringen::V,гъун,atnešti
1210,hinzufügen::V,алава авун,pridėti
1211,bekommen::V,къачун,gauti
1212,bekommen::V,жугъурун,gauti
1213,erhalten::V,къачун,gauti
1214,nehmen::V,къачун,paimti
1215,wählen::V,хкягъун,rinkti
1216,wählen::V,хкягъун,išsirinkti
1217,auswählen::V,хкягъун,išrinkti
1218,bewahren::V,хуьн,išsaugoti
1219,behindern::V,манийвал авун,trukdyti
1220,verderben::V,чӏурун,sugadinti
1221,beschädigen::V,нукьсанвал гун,žaloti
1222,beschädigen::V,нукьсанвал гун,gadinti
1223,zerbrechen::V,хун,sukulti
1224,zerbrechen::V,хун,sudaužyti
1225,zerreißen::V,къазунун,perplėšti
1226,zerreißen::V,къазунун,suplėšyti
1227,zerstören::V,чӏурун,suardyti
1228,zerstören::V,чӏурун,sugriauti
1229,zerstören::V,барбатӏун,suardyti
1230,zerstören::V,барбатӏун,sugriauti
1231,verbrennen::V,ккун,deginti
1232,verbrennen::V,ккун,sudeginti
1233,geben::V,гун,duoti
1234,geben::V,гун,paduoti
1235,reichen::V,вугун,paduoti
1236,reichen::V,гун,paduoti
1237,schenken::V,пишкеш авун,dovanoti
1238,versprechen::V,гаф гун,žadėti
1239,versprechen::V,гаф гун,pažadėti
1240,wünschen::V,дуьа авун,norėti
1241,wünschen::V,дуьа авун,linḱėti
1242,loben::V,тариф авун,girti
1243,loben::V,тариф авун,pagirti
1244,küssen::V,темен гун,bučiuoti
1245,wiegen::V,эчӏягъун,supti
1246,zudecken::V,гьалдун,užkloti
1247,zudecken::V,гьалдун,uždengti
1248,wecken::V,ахварай авудун,žadinti
1249,zeigen::V,къалурун,rodyti
1250,führen::V,тухун,vesti
1251,führen::V,тухун,vadovauti
1252,lehren::V,кӏелиз тун,mokyti
1253,lehren::V,кӏелиз тун,išmokyti
1254,unterrichten::V,тарс гун,dėstyti
1255,aufziehen::V,тербия гун,išauginti
1256,aufziehen::V,тербияламишун,išauginti
1257,leiten::V,идара авун,valdyti
1258,leiten::V,идара авун,vadovauti
1259,antreiben::V,тади кутун,uiti
1260,antreiben::V,тади кутун,raginti
1261,antreiben::V,тади кутун,skubinti
1262,einladen::V,теклиф авун,kviesti
1263,einladen::V,теклиф авун,pakviesti
1264,vereinigen::V,сад авун,sujungti
1265,vereinigen::V,сад авун,suvienyti
1266,besuchen::V,кьилив атун,lankyti
1267,besuchen::V,кьилив атун,aplankyti
1268,treffen::V,гьалтун,sutikti
1269,treffen::V,гьалтун,pasitikti
1270,sich versammeln::V,алтӏушун,susirinkti
1271,spielen::V,къугъун,groti
1272,spielen::V,къугъун,žaisti
1273,singen::V,лугьун,dainuoti
1274,singen::V,мани лугьун,dainuoti
1275,tanzen::V,кьуьл авун,šokti
1276,sich trennen::V,къакъатун,skirtis
1277,sich trennen::V,къакъатун,išsiskirti
1278,verlassen::V,гъил къачун,palikti
1279,retten::V,къутармишун,gelbėti
1280,bewachen::V,хуьн,sergėti
1281,schützen::V,хуьн,ginti
1282,schützen::V,хуьн,apginti
1283,verteidigen::V,хуьн,ginti
1284,verteidigen::V,хуьн,apginti
1285,sich schlagen::V,кукӏун,muštis
1286,schießen::V,акъатун,šauti
1287,schießen::V,акъатун,šaudyti
1288,siegen::V,гъалиб хьун,nugalėti
1289,ärgern::V,хъел гъун,pykinti
1290,ärgern::V,хъел кутун,pykinti
1291,schlagen::V,ягъун,mušti
1292,schlagen::V,ягъун,smogti
1293,schlagen::V,ягъун,trenkti
1294,schlagen::V,галукьарун,mušti
1295,schlagen::V,галукьарун,smogti
1296,schlagen::V,галукьарун,trenkti
1297,treten::V,кьуьл къекъягъун,mygti
1298,treten::V,кьуьл эцягъун,mygti
1299,stechen::V,акьадарун,gelti
1300,stechen::V,акьадарун,smeigti
1301,stoßen::V,эцягъун,stumti
1302,stoßen::V,эцягъун,pastumti
1303,stehlen::V,чуьнуьхун,vogti
1304,stören::V,хкуьрун,trikdyti
1305,belästigen::V,хкуьрун,apsunkinti
1306,belästigen::V,азият гун,apsunkinti
1307,verbergen::V,далдаламишун,slėpti
1308,verbergen::V,далдаламишун,paslėpti
1309,täuschen::V,алцурарун,klaidinti
1310,täuschen::V,алцуррун,klaidinti
1311,betrügen::V,алцурарун,apgauti
1312,betrügen::V,гьарамзадавал авун,apgauti
1313,töten::V,яна кьин,žudyti
1314,töten::V,яна кьин,nužudyti
1315,wohnen::V,дуланмиш хьун,gyventi
1316,arbeiten::V,кӏвалахун,dirbti
1317,arbeiten::V,кӏвалахун,triūsti
1318,arbeiten::V,кӏвалах авун,dirbti
1319,arbeiten::V,кӏвалах авун,triūsti
1320,sammeln::V,кӏватӏун,rinkti
1321,pflücken::V,атӏун,skinti
1322,pflücken::V,атӏун,raškyti
1323,jagen::V,гъуьрч авун,medžioti
1324,fischen::V,гъетер кьун,žvejoti
1325,fassen::V,кьун,sučiupti
1326,hüten::V,чӏура хуьн,ganyti
1327,treiben::V,гьалун,ginti
1328,anbinden::V,акалун,pririšti
1329,füttern::V,ем гун,šerti
1330,melken::V,ацун,melžti
1331,hacken::V,куьткуьнун,kapoti
1332,gießen::V,яд гун,lieti
1333,gießen::V,яд гун,laistyti
1334,reifen::V,чурун,nokti
1335,reifen::V,чурун,sirpti
1336,reifen::V,агакьун,nokti
1337,reifen::V,агакьун,sirpti
1338,zubereiten::V,гьазурун,ruošti
1339,zubereiten::V,гьазурун,gaminti
1340,kochen::V,ругун,virti
1341,kochen::V,ругун,virinti
1342,backen::V,чурун,kepti
1343,braten::V,чурун,kepti
1344,braten::V,чурун,kepinti
1345,umrühren::V,какадарун,maišyti
1346,umrühren::V,какадарун,pamaišyti
1347,stricken::V,хурун,megzti
1348,nähen::V,цун,siūti
1349,färben::V,шир ягъун,dažyti
1350,färben::V,шир ягъун,nudažyti
1351,reinigen::V,михьун,valyti
1352,reinigen::V,михьун,švarinti
1353,waschen::V,чуьхуьн,plauti
1354,waschen::V,чуьхуьн,mazgoti
1355,waschen::V,чуьхуьн,skalbti
1356,abwischen::V,гуьцӏун,nušluostyti
1357,spülen::V,экъуьрун,plauti
1358,spülen::V,экъуьрун,skalauti
1359,fegen::V,шуткун,šluoti
1360,kehren::V,кул алтадун,šluoti
1361,baden::V,эхъуьн,maudytis
1362,sich waschen::V,жендек чуьхуьн,praustis
1363,ausziehen::V,хутӏунун,numauti
1364,ausziehen::V,хутӏунун,nuvilkti
1365,ausziehen::V,галудун,numauti
1366,ausziehen::V,галудун,nuvilkti
1367,anziehen::V,алукӏун,mauti
1368,anziehen::V,алукӏун,apsivilkti
1369,sich anziehen::V,алукӏун,rengtis
1370,sich anziehen::V,алукӏун,apsirengti
1371,sich anziehen::V,парталар алукӏун,rengtis
1372,sich anziehen::V,парталар алукӏун,apsirengti
1373,kämmen::V,эвягъун,šukuoti
1374,schmücken::V,безетмишун,puošti
1375,schmücken::V,безетмишун,dabinti
1376,schmücken::V,безетмишун,gražinti
1377,schmücken::V,гуьрчегарун,puošti
1378,schmücken::V,гуьрчегарун,dabinti
1379,schmücken::V,гуьрчегарун,gražinti
1380,sagen::V,лугьун,tarti
1381,sprechen::V,рахун,kalbėti
1382,reden::V,рахун,šnekėti
1383,sich unterhalten::V,ихтилат авун,kalbėtis
1384,sich unterhalten::V,ихтилат авун,šnekučiuotis
1385,fragen::V,жузун,klausti
1386,bitten::V,тӏалабун,prašyti
1387,erzählen::V,ахъаюн,pasakoti
1388,mitteilen::V,хабар гун,skelbti
1389,mitteilen::V,хабар гун,pranešti
1390,nennen::V,тӏвар гун,vadinti
1391,nennen::V,тӏвар гун,vardyti
1392,rufen::V,эверун,šaukti
1393,rufen::V,эверун,kviesti
1394,prahlen::V,яцӏу гафар авун,girtis
1395,übersetzen::V,таржума авун,versti
1396,übersetzen::V,таржума авун,išversti
1397,übersetzen::V,гафладун,versti
1398,übersetzen::V,гафладун,išversti
1399,denken::V,фикир авун,galvoti
1400,glauben::V,агъун,manyti
1401,glauben::V,агъун,tikėti
1402,bemerken::V,фикир гун,pamatyti
1403,bemerken::V,фикир гун,pastebėti
1404,begreifen::V,гъавурда акьун,suvokti
1405,lernen::V,кӏелун,mokytis
1406,wissen::V,чир хьун,žinoti
1407,wissen::V,чирхьун,žinoti
1408,sich erinnern an::V,рикӏел хуьн,prisiminti
1409,vergessen::V,рикӏелай фин,užmiršti
1410,vergessen::V,рикӏелай алатун,užmiršti
1411,messen::V,алцумун,matuoti
1412,zählen::V,гьисабун,skaičiuoti
1413,rechnen::V,гьисабун,skaičiuoti
1414,lesen::V,кӏелун,skaityti
1415,malen::V,кхьин,tapyti
1416,malen::V,шикилар чӏугун,tapyti
1417,zeichnen::V,чӏугун,piešti
1418,zeichnen::V,чӏугун,žymėti
1419,zeichnen::V,чӏугун,braižyti
1420,schreiben::V,кхьин,rašyti
1421,besitzen::V,иеси хьун,turėti
1422,kaufen::V,къачун,pirkti
1423,kaufen::V,маса къачун,pirkti
1424,verkaufen::V,гун,parduoti
1425,verkaufen::V,маса гун,parduoti
1426,bezahlen::V,къимет гун,apmokėti
1427,bezahlen::V,эвезда авун,apmokėti
1428,bezahlen::V,гьакъи агакьрун,apmokėti
1429,zahlen::V,къимет гун,mokėti
1430,zahlen::V,эвезда авун,mokėti
1431,zahlen::V,гьакъи агакьрун,mokėti
1432,beherrschen::V,иеси хьун,valdyti
1433,ertragen::V,таб гун,kę̃sti
1434,ertragen::V,таб гун,pakelti
1435,ertragen::V,таб гун,iškę̃sti
1436,Oberschenkel::N,,kulšis
1437,Oberschenkel::N,,šlaunis
1438,Strömung::N,,tėkmė
1439,Moor::N,,pelkė
1440,Gedächtnis::N,,atmintis
1441,Ski::N,,slidė
1442,Platte::N,,plokštė
1443,Leine::N,,pavadėlis
1444,Geschäft::N,,biznis
1445,dick[Gegenstand]::A,,storas
1446,auf einmal::ADV,,iš karto
1447,zurück::ADV,,atgal
1448,wieder::ADV,,vėl
1449,wieder::ADV,,iš naujo
