,Concept_ID,sah,sah
719,alt[Lebewesen]::A,кырдьаҕас,кырдьаҕас
720,jung::A,эдэр,эдэр
721,arm::A,дьадаҥы,дьадаҥы
722,reich::A,баай,баай
723,bekannt::A,билэр,билэр
724,berühmt::A,аатырбыт,аатырбыт
725,fremd::A,атын,атын
726,verschieden::A,араас,араас
727,nah::A,чугас,чугас
728,fern::A,ыраах,ыраах
729,linker::A,хаҥас,хаҥас
730,rechter::A,уҥа,уҥа
731,anderer::A,атын,атын
732,erster::A,маҥнайгы,маҥнайгы
733,zweiter::A,иккис,иккис
734,dritter::A,үһүс,үһүс
735,letzter::A,тиһэх,тиһэх
736,allein::ADV,соҕотох,соҕотох
737,auf einmal::ADV,биирдэ,биирдэ
738,zusammen::ADV,холбуу,холбуу
739,lange::ADV,уһуннук,уһуннук
740,plötzlich::ADV,эмискэ,эмискэ
741,sofort::ADV,тута,тута
742,später::ADV,хойут,хойут
743,jetzt::ADV,билигин,билигин
744,heute::ADV,бүгүн,бүгүн
745,morgen::ADV,сарсын,сарсын
746,bald::ADV,өтөр,өтөр
747,dann::ADV,кэнна,кэнна
748,gestern::ADV,бэҕэһээ,бэҕэһээ
749,einst::ADV,биир төгүл,биир төгүл
750,einst::ADV,биир төгүл,арай биирдэ
751,einst::ADV,арай биирдэ,биир төгүл
752,einst::ADV,арай биирдэ,арай биирдэ
753,damals::ADV,оччоҕо,оччоҕо
754,danach::ADV,аары,аары
755,danach::ADV,аары,ол кэнниттэн
756,danach::ADV,ол кэнниттэн,аары
757,danach::ADV,ол кэнниттэн,ол кэнниттэн
758,vorher::ADV,урут,урут
759,zuerst::ADV,маҥнай,маҥнай
760,einmal::ADV,биирдэ,биирдэ
761,manchmal::ADV,арыт,арыт
762,oft::ADV,чаастатык,чаастатык
763,immer::ADV,мэлдьи,мэлдьи
764,niemals::ADV,хаһан да,хаһан да
765,hier::ADV,маныаха,маныаха
766,hierhin::ADV,бэттэх,бэттэх
767,von hier::ADV,мантан,мантан
768,dort::ADV,онно,онно
769,dorthin::ADV,онно,онно
770,geradeaus::ADV,быһа,быһа
771,geradeaus::ADV,быһа,быһаччы
772,geradeaus::ADV,быһаччы,быһа
773,geradeaus::ADV,быһаччы,быһаччы
774,vorwärts::ADV,инники,инники
775,rückwärts::ADV,төттөру,төттөру
776,zurück::ADV,төттөрү,төттөрү
777,unten::ADV,аллара,аллара
778,hinab::ADV,аллара,аллара
779,oben::ADV,үөһэ,үөһэ
780,hinauf::ADV,өрө,өрө
781,hinauf::ADV,өрө,үөһэ
782,hinauf::ADV,үөһэ,өрө
783,hinauf::ADV,үөһэ,үөһэ
784,überall::ADV,бэйдиэ,бэйдиэ
785,nicht::ADV,буолбатах,буолбатах
786,ein wenig::ADV,кыратык,кыратык
787,kaum::ADV,нэһиилэ,нэһиилэ
788,sehr::ADV,бэрт,бэрт
789,sehr::ADV,бэрт,наһаа
790,sehr::ADV,наһаа,бэрт
791,sehr::ADV,наһаа,наһаа
792,so::ADV,оччо,оччо
793,so::ADV,оччо,оннук
794,so::ADV,оннук,оччо
795,so::ADV,оннук,оннук
796,noch::ADV,өссө,өссө
797,nur::ADV,эрэ,эрэ
798,nur::ADV,эрэ,сыччах
799,nur::ADV,сыччах,эрэ
800,nur::ADV,сыччах,сыччах
801,schon::ADV,бэлиэр,бэлиэр
802,wieder::ADV,эмиэ,эмиэ
803,vergebens::ADV,таак,таак
804,vor::PRP,иннигэр,иннигэр
805,hinter::PRP,кэлин,кэлин
806,unter::PRP,-ҕа,-ҕа
807,unter::PRP,-ҕа,оһох түгэҕэ
808,unter::PRP,оһох түгэҕэ,-ҕа
809,unter::PRP,оһох түгэҕэ,оһох түгэҕэ
810,durch::PRP,курдары,курдары
811,neben::PRP,аттыгар,аттыгар
812,zwischen::PRP,ыккардынан,ыккардынан
813,wegen::PRP,уҥуортан,уҥуортан
814,dies::PRN,ити,ити
815,dies::PRN,ити,бу
816,dies::PRN,бу,ити
817,dies::PRN,бу,бу
818,das::PRN,били,били
819,alles::PRN,барыта,барыта
820,ich::PRN,мин,мин
821,du::PRN,эн,эн
822,er::PRN,кнни,кнни
823,wir::PRN,биһиги,биһиги
824,ihr::PRN,эһиги,эһиги
825,sie::PRN,кинилэр,кинилэр
826,was::FPRN,туох,туох
827,wer::FPRN,ким,ким
828,wo::FADV,ханна,ханна
829,wohin::FADV,ханна,ханна
830,wie::FADV,хайдах,хайдах
831,warum::FADV,тоҕо,тоҕо
832,wieviel::FNUM,төһө,төһө
833,eins::NUM,биир,биир
834,zwei::NUM,икки,икки
835,drei::NUM,үс,үс
836,vier::NUM,түөрт,түөрт
837,fünf::NUM,биэс,биэс
838,sechs::NUM,алта,алта
839,sieben::NUM,сэттэ,сэттэ
840,acht::NUM,аҕыс,аҕыс
841,neun::NUM,тоҕус,тоҕус
842,zehn::NUM,уон,уон
843,elf::NUM,уон биир,уон биир
844,zwölf::NUM,уон икки,уон икки
845,zwanzig::NUM,сүүрбэ,сүүрбэ
846,dreißig::NUM,отут,отут
847,vierzig::NUM,түөрт уон,түөрт уон
848,fünfzig::NUM,биэс уон,биэс уон
849,sechzig::NUM,алта уон,алта уон
850,siebzig::NUM,сэттэ уон,сэттэ уон
851,achtzig::NUM,аҕыс уон,аҕыс уон
852,neunzig::NUM,тоҕус уонус,тоҕус уонус
853,hundert::NUM,сүүс,сүүс
854,tausend::NUM,тыһыынча,тыһыынча
855,und::CNJ,да,да
856,und::CNJ,да,уонна
857,und::CNJ,да,итиэннэ
858,und::CNJ,уонна,да
859,und::CNJ,уонна,уонна
860,und::CNJ,уонна,итиэннэ
861,und::CNJ,итиэннэ,да
862,und::CNJ,итиэннэ,уонна
863,und::CNJ,итиэннэ,итиэннэ
864,oder::CNJ,эбэтэр,эбэтэр
865,stehen::V,тур,тур
866,sitzen::V,олор,олор
867,liegen::V,сыт,сыт
868,hängen::V,санньылый,санньылый
869,werden::V,буол,буол
870,passieren::V,буол,буол
871,beginnen::V,саҕалан,саҕалан
872,enden::V,бүт,бүт
873,wechseln::V,уларый,уларый
874,aufgehen[Sonne]::V,ой,ой
875,untergehen[Sonne]::V,киир,киир
876,scheinen[Sonne]::V,сырдат,сырдат
877,donnern::V,эт,эт
878,wehen::V,үр,үр
879,strömen::V,кутулун,кутулун
880,fließen::V,сүүр,сүүр
881,sich drehen::V,эргий,эргий
882,schwanken::V,биэтэҥнээ,биэтэҥнээ
883,schwingen::V,эйэҥнээ,эйэҥнээ
884,fallen::V,оҕут,оҕут
885,brennen::V,умай,умай
886,rauchen::V,буруолаа,буруолаа
887,regnen::V,самыырдаа,самыырдаа
888,gefrieren::V,тоҥ,тоҥ
889,tauen::V,ир,ир
890,schmelzen::V,уулун,уулун
891,trocknen::V,куур,куур
892,sieden::V,оргуй,оргуй
893,faulen::V,сытый,сытый
894,verfaulen::V,сытыйан_хаал,сытыйан_хаал
895,reißen::V,хайыт,хайыт
896,reißen::V,хайыт,быһытталан
897,reißen::V,быһытталан,хайыт
898,reißen::V,быһытталан,быһытталан
899,versinken::V,тимир,тимир
900,versinken::V,тимир,батылын
901,versinken::V,батылын,тимир
902,versinken::V,батылын,батылын
903,vergehen::V,дьай,дьай
904,erscheinen::V,көһүн,көһүн
905,verschwinden::V,сүт,сүт
906,sinken::V,намтаа,намтаа
907,abnehmen::V,аччаа,аччаа
908,zunehmen::V,элбээ,элбээ
909,steigen::V,үрдээ,үрдээ
910,wachsen::V,үүн,үүн
911,glänzen::V,кылбай,кылбай
912,funkeln::V,күлүмнээ,күлүмнээ
913,funkeln::V,күлүмнээ,күлүмүрдээ
914,funkeln::V,күлүмүрдээ,күлүмнээ
915,funkeln::V,күлүмүрдээ,күлүмүрдээ
916,lärmen::V,тыаһаа,тыаһаа
917,läuten::V,собуоннаа,собуоннаа
918,klingeln::V,линкинээ,линкинээ
919,klirren::V,айгырат,айгырат
920,brausen::V,сирилээ,сирилээ
921,rauschen::V,суугунаа,суугунаа
922,klingen::V,доргуй,доргуй
923,bellen::V,үр,үр
924,heulen::V,улуй,улуй
925,blasen::V,үр,үр
926,pfeifen::V,иһиир,иһиир
927,schreien::V,кылан,кылан
928,schreien::V,кылан,хаһыытаа
929,schreien::V,хаһыытаа,кылан
930,schreien::V,хаһыытаа,хаһыытаа
931,stöhnen::V,ынчыктаа,ынчыктаа
932,zittern::V,титирээ,титирээ
933,zittern::V,титирээ,дьигиһий
934,zittern::V,дьигиһий,титирээ
935,zittern::V,дьигиһий,дьигиһий
936,leben::V,олор,олор
937,geboren werden::V,төрөө,төрөө
938,atmen::V,тыын,тыын
939,trinken::V,ис,ис
940,essen::V,аһаа,аһаа
941,schlucken::V,ыйыһын,ыйыһын
942,müde werden::V,сылай,сылай
943,einschlafen::V,утуйан хаал,утуйан хаал
944,schlafen::V,утуй,утуй
945,schlafen::V,утуй,утуйа сыт
946,schlafen::V,утуйа сыт,утуй
947,schlafen::V,утуйа сыт,утуйа сыт
948,aufwachen::V,уһугун,уһугун
949,aufstehen::V,тур,тур
950,sich erholen::V,сынньан,сынньан
951,krank werden::V,ыарый,ыарый
952,krank sein::V,ыарый,ыарый
953,krank sein::V,ыарый,ыарыт
954,krank sein::V,ыарыт,ыарый
955,krank sein::V,ыарыт,ыарыт
956,schmerzen::V,ыарыт,ыарыт
957,husten::V,сөтөлүн,сөтөлүн
958,genesen::V,көн,көн
959,sterben::V,өл,өл
960,umkommen::V,өл,өл
961,umkommen::V,өл,оҕут
962,umkommen::V,оҕут,өл
963,umkommen::V,оҕут,оҕут
964,sich bewegen::V,хамсаа,хамсаа
965,sich rühren::V,хамсаа,хамсаа
966,sich erheben::V,тур,тур
967,sich setzen::V,олор,олор
968,hinfallen::V,оҕут,оҕут
969,laufen::V,хаам,хаам
970,schreiten::V,атыллаа,атыллаа
971,spazierengehen::V,дьаарбай,дьаарбай
972,eilen::V,тиэтэй,тиэтэй
973,sich beeilen::V,ыксаа,ыксаа
974,sausen::V,элээр,элээр
975,rennen::V,сүүрэкэлээ,сүүрэкэлээ
976,springen::V,ой,ой
977,springen::V,ой,ыстан
978,springen::V,ыстан,ой
979,springen::V,ыстан,ыстан
980,klettern::V,ытын,ытын
981,schaukeln::V,эйэҥнээ,эйэҥнээ
982,schaukeln::V,эйэҥнээ,биэрэҥнээ
983,schaukeln::V,биэрэҥнээ,эйэҥнээ
984,schaukeln::V,биэрэҥнээ,биэрэҥнээ
985,kriechen::V,сыыл,сыыл
986,schwimmen::V,уһун,уһун
987,schwimmen::V,уһун,харбаа
988,schwimmen::V,харбаа,уһун
989,schwimmen::V,харбаа,харбаа
990,tauchen::V,умус,умус
991,rudern::V,эрт,эрт
992,fahren::V,айаннаа,айаннаа
993,fliegen::V,көт,көт
994,gehen::V,бар,бар
995,weggehen::V,бар,бар
996,abfahren::V,бар,бар
997,anhalten::V,тохтоо,тохтоо
998,hineingehen::V,киир,киир
999,eintreten::V,киир,киир
1000,kommen::V,кэл,кэл
1001,ankommen::V,кэл,кэл
1002,ankommen::V,кэл,тиий
1003,ankommen::V,тиий,кэл
1004,ankommen::V,тиий,тиий
1005,zurückkommen::V,төнүн,төнүн
1006,bleiben::V,хаал,хаал
1007,warten::V,көһүт,көһүт
1008,erwarten::V,күүт,күүт
1009,erwarten::V,күүт,көһүт
1010,erwarten::V,көһүт,күүт
1011,erwarten::V,көһүт,көһүт
1012,suchen::V,ирдээ,ирдээ
1013,suchen::V,ирдээ,көрдөө
1014,suchen::V,көрдөө,ирдээ
1015,suchen::V,көрдөө,көрдөө
1016,finden::V,бул,бул
1017,versuchen::V,сорун,сорун
1018,vorbereiten::V,бэлэмнээ,бэлэмнээ
1019,lieben::V,таптаа,таптаа
1020,mögen::V,сөбүл,сөбүл
1021,lachen::V,күл,күл
1022,rühren::V,долгут,долгут
1023,weinen::V,ытаа,ытаа
1024,schimpfen::V,үөҕүс,үөҕүс
1025,sich ärgern::V,кыыһыр,кыыһыр
1026,sich ärgern::V,кыыһыр,кыйахан
1027,sich ärgern::V,кыйахан,кыыһыр
1028,sich ärgern::V,кыйахан,кыйахан
1029,sich fürchten::V,куттан,куттан
1030,sich fürchten::V,куттан,дьиксин
1031,sich fürchten::V,дьиксин,куттан
1032,sich fürchten::V,дьиксин,дьиксин
1033,fürchten::V,дьиксин,дьиксин
1034,fürchten::V,дьиксин,куттан
1035,fürchten::V,куттан,дьиксин
1036,fürchten::V,куттан,куттан
1037,fliehen::V,күрээ,күрээ
1038,flüchten::V,күрээ,күрээ
1039,sehen::V,көр,көр
1040,anschauen::V,көр,көр
1041,ansehen::V,көр,көр
1042,hören::V,бил,бил
1043,hören::V,бил,иһит
1044,hören::V,иһит,бил
1045,hören::V,иһит,иһит
1046,zuhören::V,иһит,иһит
1047,probieren::V,боруобалаан көр,боруобалаан көр
1048,probieren::V,боруобалаан көр,амсайан көр
1049,probieren::V,амсайан көр,боруобалаан көр
1050,probieren::V,амсайан көр,амсайан көр
1051,riechen::V,сытырҕаа,сытырҕаа
1052,fühlen::V,бил,бил
1053,scheinen::V,көһүн,көһүн
1054,zu sehen sein::V,көһүн,көһүн
1055,vernehmen::V,иһит,иһит
1056,frieren::V,тоҥ,тоҥ
1057,frieren::V,тоҥ,үлүй
1058,frieren::V,үлүй,тоҥ
1059,frieren::V,үлүй,үлүй
1060,tun::V,гын,гын
1061,können::V,кыай,кыай
1062,wollen::V,баҕар,баҕар
1063,anfangen::V,саҕалаа,саҕалаа
1064,beenden::V,бүтэр,бүтэр
1065,aufhören::V,уурай,уурай
1066,gelingen::V,сатан,сатан
1067,geraten::V,баар буолан биэр,баар буолан биэр
1068,geraten::V,баар буолан биэр,баар буола тус
1069,geraten::V,баар буолан биэр,буолан таҕыс
1070,geraten::V,баар буола тус,баар буолан биэр
1071,geraten::V,баар буола тус,баар буола тус
1072,geraten::V,баар буола тус,буолан таҕыс
1073,geraten::V,буолан таҕыс,баар буолан биэр
1074,geraten::V,буолан таҕыс,баар буола тус
1075,geraten::V,буолан таҕыс,буолан таҕыс
1076,öffnen::V,ас,ас
1077,schließen::V,сап,сап
1078,schließen::V,сап,хатаа
1079,schließen::V,хатаа,сап
1080,schließen::V,хатаа,хатаа
1081,stellen::V,уур,уур
1082,stellen::V,уур,туруор
1083,stellen::V,туруор,уур
1084,stellen::V,туруор,туруор
1085,setzen::V,туруор,туруор
1086,setzen::V,туруор,уур
1087,setzen::V,уур,туруор
1088,setzen::V,уур,уур
1089,legen::V,уур,уур
1090,berühren::V,тыыт,тыыт
1091,berühren::V,тыыт,таарый
1092,berühren::V,таарый,тыыт
1093,berühren::V,таарый,таарый
1094,verbinden::V,кэлгий,кэлгий
1095,bedecken::V,бүрүй,бүрүй
1096,aufhängen::V,ыйаа,ыйаа
1097,anzünden::V,умат,умат
1098,aufheben::V,өрө тарт,өрө тарт
1099,zurücklassen::V,бырах,бырах
1100,verlieren::V,сүтэр,сүтэр
1101,fallen lassen::V,түһэр,түһэр
1102,fallen lassen::V,түһэр,мүлчү тут
1103,fallen lassen::V,мүлчү тут,түһэр
1104,fallen lassen::V,мүлчү тут,мүлчү тут
1105,machen::V,оҥор,оҥор
1106,machen::V,оҥор,оҥоһун
1107,machen::V,оҥоһун,оҥор
1108,machen::V,оҥоһун,оҥоһун
1109,herstellen::V,оҥор,оҥор
1110,bauen::V,тут,тут
1111,reparieren::V,абырахтаа,абырахтаа
1112,verbessern::V,тупсар,тупсар
1113,ändern::V,уларыт,уларыт
1114,graben::V,хас,хас
1115,beugen::V,бокут,бокут
1116,beugen::V,бокут,токурут
1117,beugen::V,бокут,бүк баттаа
1118,beugen::V,токурут,бокут
1119,beugen::V,токурут,токурут
1120,beugen::V,токурут,бүк баттаа
1121,beugen::V,бүк баттаа,бокут
1122,beugen::V,бүк баттаа,токурут
1123,beugen::V,бүк баттаа,бүк баттаа
1124,biegen::V,иэх,иэх
1125,biegen::V,иэх,өҕүлүннэр
1126,biegen::V,өҕүлүннэр,иэх
1127,biegen::V,өҕүлүннэр,өҕүлүннэр
1128,drehen::V,эргит,эргит
1129,drehen::V,эргит,эргичит
1130,drehen::V,эргичит,эргит
1131,drehen::V,эргичит,эргичит
1132,wenden::V,эргилин,эргилин
1133,umdrehen::V,түҥнэр,түҥнэр
1134,heben::V,көтөх,көтөх
1135,hochheben::V,таһаар,таһаар
1136,ergreifen::V,тут,тут
1137,halten::V,тут,тут
1138,drücken::V,ык,ык
1139,schieben::V,ас,ас
1140,kratzen::V,кыһыы,кыһыы
1141,lecken::V,салаа,салаа
1142,beißen::V,ытыр,ытыр
1143,abreißen::V,быһа тарт,быһа тарт
1144,abreißen::V,быһа тарт,туура тарт
1145,abreißen::V,туура тарт,быһа тарт
1146,abreißen::V,туура тарт,туура тарт
1147,abschneiden::V,быс,быс
1148,abschneiden::V,быс,быһан ыл
1149,abschneiden::V,быс,быһа баттаа
1150,abschneiden::V,быһан ыл,быс
1151,abschneiden::V,быһан ыл,быһан ыл
1152,abschneiden::V,быһан ыл,быһа баттаа
1153,abschneiden::V,быһа баттаа,быс
1154,abschneiden::V,быһа баттаа,быһан ыл
1155,abschneiden::V,быһа баттаа,быһа баттаа
1156,binden::V,кэлгий,кэлгий
1157,stecken::V,батары ас,батары ас
1158,brechen::V,тоһут,тоһут
1159,klopfen::V,тоҥсуй,тоҥсуй
1160,hauen::V,оҕус,оҕус
1161,kleben::V,силимнээ,силимнээ
1162,reiben::V,аал,аал
1163,streichen::V,сыбаа,сыбаа
1164,schleifen::V,чочуй,чочуй
1165,schneiden::V,быс,быс
1166,rütteln::V,иэҕэҥнэт,иэҕэҥнэт
1167,schütteln::V,сахсый,сахсый
1168,schwenken::V,дайбаа,дайбаа
1169,schütten::V,кут,кут
1170,füllen::V,толор,толор
1171,einwickeln::V,суулаа,суулаа
1172,tragen::V,ит,ит
1173,schleppen::V,сос,сос
1174,ziehen::V,тарт,тарт
1175,aufbewahren::V,уур,уур
1176,aufbewahren::V,уур,харай
1177,aufbewahren::V,харай,уур
1178,aufbewahren::V,харай,харай
1179,werfen::V,бырах,бырах
1180,fangen::V,хап,хап
1181,packen::V,тут,тут
1182,verstecken::V,саһыар,саһыар
1183,teilen::V,үллэр,үллэр
1184,schicken::V,ыыт,ыыт
1185,bringen::V,аҕал,аҕал
1186,hinzufügen::V,эп,эп
1187,bekommen::V,ыл,ыл
1188,bekommen::V,ыл,булун
1189,bekommen::V,булун,ыл
1190,bekommen::V,булун,булун
1191,erhalten::V,ыл,ыл
1192,nehmen::V,ыл,ыл
1193,wählen::V,быыбардаа,быыбардаа
1194,auswählen::V,тал,тал
1195,bewahren::V,харай,харай
1196,behindern::V,мэһэйдээ,мэһэйдээ
1197,verderben::V,буорту гын,буорту гын
1198,beschädigen::V,алдьат,алдьат
1199,zerbrechen::V,үлтүрүт,үлтүрүт
1200,zerreißen::V,хайыта тарт,хайыта тарт
1201,zerstören::V,алдьат,алдьат
1202,verbrennen::V,уоттаа,уоттаа
1203,geben::V,биэр,биэр
1204,reichen::V,аҕал,аҕал
1205,schenken::V,бэлэхтээ,бэлэхтээ
1206,versprechen::V,эрэннэр,эрэннэр
1207,wünschen::V,баҕар,баҕар
1208,loben::V,хайҕаа,хайҕаа
1209,küssen::V,уураа,уураа
1210,wiegen::V,бигээ,бигээ
1211,zudecken::V,сап,сап
1212,zudecken::V,сап,бүрүй
1213,zudecken::V,бүрүй,сап
1214,zudecken::V,бүрүй,бүрүй
1215,wecken::V,уһугуннар,уһугуннар
1216,zeigen::V,көрдөр,көрдөр
1217,führen::V,салай,салай
1218,lehren::V,үөрэт,үөрэт
1219,unterrichten::V,үөрэт,үөрэт
1220,aufziehen::V,иит,иит
1221,leiten::V,салай,салай
1222,antreiben::V,кыһай,кыһай
1223,lassen::V,күһэй,күһэй
1224,einladen::V,ыҥыр,ыҥыр
1225,vereinigen::V,холбоо,холбоо
1226,vereinigen::V,холбоо,түм
1227,vereinigen::V,түм,холбоо
1228,vereinigen::V,түм,түм
1229,besuchen::V,сырыт,сырыт
1230,besuchen::V,сырыт,билсэ сырыт
1231,besuchen::V,билсэ сырыт,сырыт
1232,besuchen::V,билсэ сырыт,билсэ сырыт
1233,treffen::V,көрүс,көрүс
1234,sich versammeln::V,мүһүн,мүһүн
1235,sich versammeln::V,мүһүн,түмүс
1236,sich versammeln::V,түмүс,мүһүн
1237,sich versammeln::V,түмүс,түмүс
1238,spielen::V,оонньоо,оонньоо
1239,singen::V,ыллаа,ыллаа
1240,tanzen::V,үҥкүүлээ,үҥкүүлээ
1241,sich trennen::V,араҕыс,араҕыс
1242,verlassen::V,хааллар,хааллар
1243,retten::V,өрүһүй,өрүһүй
1244,bewachen::V,араҥаччылаа,араҥаччылаа
1245,schützen::V,көмүскээ,көмүскээ
1246,verteidigen::V,көмүскээ,көмүскээ
1247,sich schlagen::V,охсус,охсус
1248,schießen::V,ытыалаа,ытыалаа
1249,siegen::V,хот,хот
1250,siegen::V,хот,кыай
1251,siegen::V,кыай,хот
1252,siegen::V,кыай,кыай
1253,ärgern::V,кыыһырт,кыыһырт
1254,schlagen::V,оҕус,оҕус
1255,treten::V,тэп,тэп
1256,stechen::V,кэй,кэй
1257,stoßen::V,кэп,кэп
1258,stoßen::V,кэп,үтүрүй
1259,stoßen::V,үтүрүй,кэп
1260,stoßen::V,үтүрүй,үтүрүй
1261,stehlen::V,уор,уор
1262,stören::V,мэһэйдээ,мэһэйдээ
1263,belästigen::V,батар,батар
1264,verbergen::V,кистээ,кистээ
1265,täuschen::V,албыннаа,албыннаа
1266,betrügen::V,албыннаа,албыннаа
1267,töten::V,өлөр,өлөр
1268,wohnen::V,олор,олор
1269,arbeiten::V,үлэлээ,үлэлээ
1270,sammeln::V,мус,мус
1271,sammeln::V,мус,хомуй
1272,sammeln::V,хомуй,мус
1273,sammeln::V,хомуй,хомуй
1274,pflücken::V,үргээ,үргээ
1275,jagen::V,бултаа,бултаа
1276,fischen::V,балыктаа,балыктаа
1277,fassen::V,тут,тут
1278,hüten::V,манаа,манаа
1279,treiben::V,үүр,үүр
1280,anbinden::V,баай,баай
1281,füttern::V,аһат,аһат
1282,melken::V,ыа,ыа
1283,hacken::V,кэрт,кэрт
1284,gießen::V,сиигирт,сиигирт
1285,reifen::V,бус,бус
1286,zubereiten::V,бэлэмнээ,бэлэмнээ
1287,kochen::V,буһар,буһар
1288,backen::V,буһар,буһар
1289,braten::V,хооруй,хооруй
1290,braten::V,хооруй,ыһаарылаа
1291,braten::V,хооруй,соркуойдаа
1292,braten::V,ыһаарылаа,хооруй
1293,braten::V,ыһаарылаа,ыһаарылаа
1294,braten::V,ыһаарылаа,соркуойдаа
1295,braten::V,соркуойдаа,хооруй
1296,braten::V,соркуойдаа,ыһаарылаа
1297,braten::V,соркуойдаа,соркуойдаа
1298,umrühren::V,былаа,былаа
1299,stricken::V,өр,өр
1300,nähen::V,иистэн,иистэн
1301,färben::V,кырааскалаа,кырааскалаа
1302,reinigen::V,ыраастаа,ыраастаа
1303,waschen::V,сууй,сууй
1304,abwischen::V,сот,сот
1305,spülen::V,сайҕаа,сайҕаа
1306,fegen::V,сиппий,сиппий
1307,kehren::V,харбаа,харбаа
1308,baden::V,сөтүөлээ,сөтүөлээ
1309,sich waschen::V,суун,суун
1310,ausziehen::V,уһул,уһул
1311,anziehen::V,кэтэрт,кэтэрт
1312,sich anziehen::V,таҥын,таҥын
1313,kämmen::V,тараа,тараа
1314,schmücken::V,симээ,симээ
1315,sagen::V,диэ,диэ
1316,sprechen::V,эт,эт
1317,sprechen::V,эт,саҥар
1318,sprechen::V,саҥар,эт
1319,sprechen::V,саҥар,саҥар
1320,reden::V,кэпсэт,кэпсэт
1321,sich unterhalten::V,кэпсэт,кэпсэт
1322,fragen::V,ыйыт,ыйыт
1323,bitten::V,көрдөс,көрдөс
1324,erzählen::V,кэпсээ,кэпсээ
1325,erzählen::V,кэпсээ,сэһэргээ
1326,erzählen::V,сэһэргээ,кэпсээ
1327,erzählen::V,сэһэргээ,сэһэргээ
1328,mitteilen::V,биллэр,биллэр
1329,nennen::V,ааттаа,ааттаа
1330,rufen::V,ыҥыр,ыҥыр
1331,prahlen::V,чабылан,чабылан
1332,prahlen::V,чабылан,киһиргээ
1333,prahlen::V,киһиргээ,чабылан
1334,prahlen::V,киһиргээ,киһиргээ
1335,übersetzen::V,тылбаастаа,тылбаастаа
1336,denken::V,санаа,санаа
1337,denken::V,санаа,толкуйдаа
1338,denken::V,толкуйдаа,санаа
1339,denken::V,толкуйдаа,толкуйдаа
1340,glauben::V,итэҕэй,итэҕэй
1341,bemerken::V,бэлиэтээ,бэлиэтээ
1342,erkennen::V,бил,бил
1343,begreifen::V,өйдөө,өйдөө
1344,verstehen::V,өйдөө,өйдөө
1345,lernen::V,үөрэн,үөрэн
1346,wissen::V,бил,бил
1347,sich erinnern an::V,аҕын,аҕын
1348,vergessen::V,умун,умун
1349,messen::V,кэмнээ,кэмнээ
1350,messen::V,кэмнээ,кээмэйдээ
1351,messen::V,кээмэйдээ,кэмнээ
1352,messen::V,кээмэйдээ,кээмэйдээ
1353,zählen::V,аах,аах
1354,rechnen::V,аах,аах
1355,lesen::V,аах,аах
1356,malen::V,уруһуйдаа,уруһуйдаа
1357,zeichnen::V,уруһуйдаа,уруһуйдаа
1358,schreiben::V,суруй,суруй
1359,besitzen::V,баһылаа,баһылаа
1360,kaufen::V,атыылас,атыылас
1361,verkaufen::V,атыылаа,атыылаа
1362,bezahlen::V,төлөө,төлөө
1363,zahlen::V,төлөө,төлөө
1364,beherrschen::V,баһылаа,баһылаа
1365,ertragen::V,тулуй,тулуй
