,Concept_ID,kv,hu
814,sechs::NUM,квать,hat
815,sieben::NUM,сизим,hét
816,acht::NUM,кыкьямыс,nyolc
817,neun::NUM,ӧкмыс,kilenc
818,zehn::NUM,дас,tíz
819,elf::NUM,дасотік,tizenegy
820,zwölf::NUM,даскык,tizenkettő
821,zwanzig::NUM,кыкдас,húsz
822,dreißig::NUM,куимдас,harminc
823,vierzig::NUM,нёльдас,negyven
824,fünfzig::NUM,витдас,ötven
825,sechzig::NUM,кватьдас,hatvan
826,siebzig::NUM,сизимдас,hetven
827,achtzig::NUM,кыкьямысдас,nyolcvan
828,neunzig::NUM,ӧкмысдас,kilencven
829,hundert::NUM,сто,száz
830,tausend::NUM,тысяча,ezer
831,und::CNJ,и,és
832,und::CNJ,и,meg
833,und::CNJ,да,és
834,und::CNJ,да,meg
835,oder::CNJ,или,vagy
836,stehen::V,сулавны,áll
837,sitzen::V,пукавны,ül
838,liegen::V,куйлыны,fekszik
839,hängen::V,ӧшавны,függ
840,werden::V,лоны,lesz
841,passieren::V,аркмыны,történik
842,beginnen::V,петны,kezdődik
843,enden::V,-сь,végződik
844,enden::V,-сь,befejeződik
845,enden::V,бырны,végződik
846,enden::V,бырны,befejeződik
847,wechseln::V,вежсьыны,változik
848,aufgehen[Sonne]::V,петавны,kel
849,untergehen[Sonne]::V,пуксьыны,lemegy
850,scheinen[Sonne]::V,югьявны,süt
851,donnern::V,гымавны,dörög
852,wehen::V,пӧлявны,fúj
853,strömen::V,киссьыны,áramlik
854,fließen::V,визывтны,folyik
855,sich drehen::V,бергавны,forog
856,schwanken::V,кӧвьясьны,inog
857,schwanken::V,кӧвьясьны,ingadozik
858,schwingen::V,дюттясьны,leng
859,fallen::V,усьны,esik
860,brennen::V,сотчыны,ég
861,rauchen::V,тшынасьны,füstöl
862,regnen::V,зэрны,esik
863,gefrieren::V,гегдыны,megfagy
864,tauen::V,сывны,olvad
865,schmelzen::V,сывны,olvad
866,schmelzen::V,сывны,elolvad
867,trocknen::V,косьмыны,szárad
868,sieden::V,пизьны,forr
869,faulen::V,нёльзьыны,rothad
870,verfaulen::V,тӧрмыны,elrothad
871,verfaulen::V,тӧрмыны,megrothad
872,verfaulen::V,сiсьмыны,elrothad
873,verfaulen::V,сiсьмыны,megrothad
874,reißen::V,косясьны,szakad
875,versinken::V,вӧйны,süllyed
876,versinken::V,вӧйны,elsüllyed
877,vergehen::V,мунны,múlik
878,vergehen::V,мунны,elmúlik
879,erscheinen::V,мыччисьны,feltűnik
880,erscheinen::V,мыччисьны,megjelenik
881,verschwinden::V,ӧшны,letűnik
882,sinken::V,ямны,süllyed
883,abnehmen::V,ямны,apad
884,abnehmen::V,ямны,csökken
885,zunehmen::V,паськавны,növekszik
886,zunehmen::V,паськавны,gyarapszik
887,steigen::V,лэбтiсьны,emelkedik
888,wachsen::V,быдмыны,nő
889,wachsen::V,быдмыны,terem
890,wachsen::V,быдмыны,növekszik
891,glänzen::V,свиттявны,ragyog
892,glänzen::V,свиттявны,fénylik
893,funkeln::V,югйовтлыны,csillog
894,funkeln::V,югйовтлыны,tündöklik
895,funkeln::V,югйӧв-керны,csillog
896,funkeln::V,югйӧв-керны,tündöklik
897,lärmen::V,чавзыны,lármázik
898,läuten::V,диньгыны,cseng
899,klingeln::V,силькӧтны,csenget
900,klirren::V,жольӧтны,csörömpöl
901,brausen::V,гуасьны,zúg
902,brausen::V,гуасьны,morajlik
903,rauschen::V,кышӧтны,zúg
904,klingen::V,горавны,hangzik
905,bellen::V,увтны,ugat
906,bellen::V,вувтны,ugat
907,heulen::V,уннявны,bőg
908,heulen::V,уннявны,üvölt
909,blasen::V,пӧлявны,fúj
910,pfeifen::V,пиксыны,fütyül
911,schreien::V,айзыны,kiált
912,schreien::V,айзыны,kiabál
913,stöhnen::V,ойзыны,nyög
914,stöhnen::V,ружтыны,nyög
915,zittern::V,легьявны,remeg
916,zittern::V,легьявны,reszket
917,leben::V,овны,él
918,geboren werden::V,шогмыны,születik
919,atmen::V,лолавны,lélegzik
920,trinken::V,юны,iszik
921,essen::V,сёйны,eszik
922,schlucken::V,ньылавны,nyel
923,müde werden::V,мыдзны,elfárad
924,müde werden::V,мыдзны,kifárad
925,einschlafen::V,ланьтны,elalszik
926,schlafen::V,узьны,alszik
927,aufwachen::V,саймыны,felébred
928,aufwachen::V,пальмыны,felébred
929,aufstehen::V,сувтны,felkel
930,sich erholen::V,шоччисьлыны,pihen
931,krank werden::V,моржитны,megbetegedik
932,krank werden::V,моржитны,belebetegszik
933,krank sein::V,шогавны,betegeskedik
934,krank sein::V,визьӧтны,betegeskedik
935,schmerzen::V,висьны,fáj
936,husten::V,кашляйтны,köhög
937,genesen::V,бурдны,meggyógyul
938,sterben::V,кувны,hal
939,umkommen::V,вийсьыны,elpusztul
940,sich bewegen::V,локны,mozog
941,sich bewegen::V,ветлӧтны,mozog
942,sich rühren::V,вӧрзьӧтчыны,mozdul
943,sich erheben::V,сувтны,feláll
944,sich erheben::V,сувтны,felemelkedik
945,sich setzen::V,пуксьыны,ül
946,sich setzen::V,пуксьыны,leül
947,hinfallen::V,пӧрласьны,bukik
948,hinfallen::V,пӧрласьны,elesik
949,laufen::V,мунны,jár
950,schreiten::V,тальччавны,lép
951,spazierengehen::V,котрасьны,sétál
952,eilen::V,тэрмасьны,siet
953,sich beeilen::V,тэрмасьны,siet
954,sausen::V,вирдавны-котӧртны,robog
955,springen::V,чеччавны,ugrik
956,klettern::V,кышасьны,kúszik
957,schaukeln::V,чурликасьны,hintázik
958,kriechen::V,кыскасьны-мунны,kúszik
959,schwimmen::V,вартчыны,úszik
960,tauchen::V,сунгисьны ваӧ,merül
961,rudern::V,сынны,evez
962,fahren::V,мунны,jár
963,fahren::V,мунны,megy
964,fahren::V,мунны,utazik
965,fliegen::V,лэбавны,száll
966,gehen::V,мунны,megy
967,weggehen::V,мунны,elmegy
968,abfahren::V,иньдӧтчыны,indul
969,abfahren::V,мунны,indul
970,anhalten::V,сувтны,megáll
971,hineingehen::V,пырны,bemegy
972,eintreten::V,пырны,belép
973,kommen::V,локны,jön
974,ankommen::V,локны,érkezik
975,ankommen::V,локны,megérkezik
976,zurückkommen::V,бертны,visszajön
977,zurückkommen::V,панӧвтсьыны,visszajön
978,bleiben::V,кольччыны,marad
979,bleiben::V,кольччыны,megmarad
980,warten::V,видзчисьны,vár
981,warten::V,видзчисьны,várakozik
982,erwarten::V,видзчисьны,vár
983,erwarten::V,видзчисьны,megvár
984,suchen::V,кошшыны,kutat
985,finden::V,адззыны,talál
986,versuchen::V,пондыны,megpróbál
987,versuchen::V,пондыны,megkísérel
988,versuchen::V,пондӧтны,megpróbál
989,versuchen::V,пондӧтны,megkísérel
990,vorbereiten::V,лӧсьӧтны,előkészít
991,lieben::V,милуйтны,szeret
992,mögen::V,радейтны,szeret
993,lachen::V,серавны,nevet
994,rühren::V,сьӧлӧм вӧрзьӧтны,mozdít
995,weinen::V,горзыны,sír
996,schimpfen::V,видчыны,szid
997,schimpfen::V,видчыны,szitkozódik
998,sich ärgern::V,лёкавны,mérgelődik
999,sich ärgern::V,лёкавны,bosszankodik
1000,sich fürchten::V,повны,fél
1001,sich fürchten::V,повны,retteg
1002,fürchten::V,повны,fél
1003,fliehen::V,пышшыны,menekül
1004,flüchten::V,пышшыны,elmenekül
1005,sehen::V,адззыны,néz
1006,anschauen::V,видзӧтны,megnéz
1007,ansehen::V,видзӧтны,néz
1008,ansehen::V,видзӧтны,ránéz
1009,ansehen::V,видзӧтны,megnéz
1010,hören::V,кывны,hall
1011,zuhören::V,кывзыны,hallgat
1012,zuhören::V,кывзыны,meghallgat
1013,probieren::V,пешлыны,kóstol
1014,probieren::V,пешлыны,megkóstol
1015,riechen::V,дукавны,szagol
1016,fühlen::V,кывны,érez
1017,scheinen::V,декуйтчыны,tűnik
1018,scheinen::V,декуйтчыны,látszik
1019,zu sehen sein::V,тыдавны,mutatkozik
1020,vernehmen::V,тӧдмавны,hall
1021,frieren::V,гегдыны,fázik
1022,tun::V,керны,csinál
1023,tun::V,керны,cselekszik
1024,können::V,вермыны,tud
1025,wollen::V,мӧдны,akar
1026,anfangen::V,петны,kezd
1027,beenden::V,ештӧтны,befejez
1028,beenden::V,керыштны,befejez
1029,aufhören::V,дугдыны,megszűnik
1030,gelingen::V,шогмыны,sikerül
1031,geraten::V,мыччисьны,kerül
1032,geraten::V,мыччисьны,jut
1033,öffnen::V,осьтны,nyit
1034,öffnen::V,осьтны,kinyit
1035,schließen::V,пӧднавны,csuk
1036,schließen::V,пӧднавны,becsuk
1037,stellen::V,сувтӧтны,állít
1038,stellen::V,сувтӧтны,helyez
1039,setzen::V,пуксьӧтны,ültet
1040,setzen::V,пуксьӧтны,helyez
1041,legen::V,пуктыны,tesz
1042,legen::V,пуктыны,fektet
1043,berühren::V,вӧрзьӧтны,érint
1044,verbinden::V,йитны,beköt
1045,verbinden::V,йитны,összeköt
1046,bedecken::V,вевттьыны,betakar
1047,bedecken::V,вевттьыны,beborít
1048,aufhängen::V,ӧшӧтны,felakaszt
1049,anzünden::V,ӧзтыны,gyújt
1050,anzünden::V,ӧзтыны,meggyújt
1051,aufheben::V,лэбтыны,felemel
1052,zurücklassen::V,кольны,hátrahagy
1053,verlieren::V,ӧштыны,veszít
1054,verlieren::V,ӧштыны,elveszít
1055,fallen lassen::V,уськӧтны,elejt
1056,machen::V,керны,tesz
1057,machen::V,керны,csinál
1058,herstellen::V,вӧчны,gyárt
1059,herstellen::V,вӧчны,előállít
1060,bauen::V,строитны,épít
1061,reparieren::V,вочны,javít
1062,reparieren::V,вочны,kijavít
1063,reparieren::V,вочны,megjavít
1064,verbessern::V,бурсьӧтны,megjavít
1065,ändern::V,вежны,változtat
1066,ändern::V,вежны,megváltoztat
1067,graben::V,гарйыны,ás
1068,beugen::V,кусіньтны,meghajt
1069,biegen::V,чукыльтыштны,hajlít
1070,drehen::V,бергӧтны,forgat
1071,wenden::V,бергӧтны,fordít
1072,wenden::V,бергӧтны,megfordít
1073,umdrehen::V,бергӧтны,megfordít
1074,umdrehen::V,бергӧтны,megforgat
1075,heben::V,лэбтыны,emel
1076,hochheben::V,лэбтыны,felemel
1077,ergreifen::V,кватитны,megfog
1078,halten::V,видзны,tart
1079,drücken::V,личкыны,nyom
1080,drücken::V,личкыны,megnyom
1081,schieben::V,тойлавны,tol
1082,kratzen::V,шаркӧтны,vakar
1083,lecken::V,нювны,nyal
1084,beißen::V,йирны,harap
1085,abreißen::V,орӧтны,letép
1086,abschneiden::V,шӧрыштны,levág
1087,abschneiden::V,вундыштны,levág
1088,binden::V,гӧрдззыны,köt
1089,binden::V,гӧрдззыны,kötöz
1090,stecken::V,мӧртны,dug
1091,brechen::V,жугдыны,tör
1092,brechen::V,жугдыны,eltör
1093,klopfen::V,зукӧтны,kopogtat
1094,hauen::V,желльыны,vág
1095,hauen::V,желльыны,levág
1096,kleben::V,лякӧтны,tapaszt
1097,reiben::V,зыртны,dörzsöl
1098,reiben::V,зыртны,súrol
1099,streichen::V,мавтны,simít
1100,schleifen::V,кыскыны,fen
1101,schleifen::V,кыскыны,csiszol
1102,schleifen::V,кыскыны,köszörül
1103,schneiden::V,вундавны,vág
1104,schneiden::V,вундавны,szel
1105,schneiden::V,вундавны,metsz
1106,rütteln::V,шатлавны,ráz
1107,schütteln::V,зыбӧтны,ráz
1108,schütteln::V,зыбӧтны,megráz
1109,schwenken::V,ӧвтны,lóbál
1110,schwenken::V,ӧвтны,lobogtat
1111,schwenken::V,макайтны,lóbál
1112,schwenken::V,макайтны,lobogtat
1113,schütten::V,кисьтны,önt
1114,füllen::V,тыртны,tölt
1115,füllen::V,тыртны,megtölt
1116,füllen::V,тырсьӧтны,tölt
1117,füllen::V,тырсьӧтны,megtölt
1118,einwickeln::V,тубны,becsavar
1119,tragen::V,новйӧтны,hord
1120,schleppen::V,кыскыны,vonszol
1121,ziehen::V,кыскыны,húz
1122,aufbewahren::V,видзны,megőriz
1123,werfen::V,шентывлыны,dob
1124,werfen::V,шентывлыны,hajít
1125,fangen::V,кутны,fog
1126,packen::V,кутасьны,megragad
1127,packen::V,кватитны,megragad
1128,verstecken::V,дзебны,eldug
1129,verstecken::V,дзебны,elrejt
1130,teilen::V,торйӧтны,oszt
1131,teilen::V,торйӧтны,megoszt
1132,schicken::V,иньдыны,küld
1133,bringen::V,вайны,hoz
1134,bringen::V,вайны,visz
1135,hinzufügen::V,содтыны,hozzáad
1136,bekommen::V,получитны,kap
1137,bekommen::V,получитны,megkap
1138,erhalten::V,получитны,kap
1139,erhalten::V,получитны,megkap
1140,nehmen::V,босьтны,vesz
1141,wählen::V,бӧрйыны,választ
1142,auswählen::V,бӧрйыны,kiválaszt
1143,bewahren::V,видзны,megtart
1144,behindern::V,падтыны,akadályoz
1145,behindern::V,падтыны,gátol
1146,verderben::V,изводавны,elront
1147,beschädigen::V,паздыны,rongál
1148,zerbrechen::V,паздыны,eltör
1149,zerbrechen::V,паздыны,széttör
1150,zerbrechen::V,паздыны,kettétör
1151,zerreißen::V,косявны,eltép
1152,zerreißen::V,косявны,széttép
1153,zerstören::V,паздыны,elpusztít
1154,verbrennen::V,сотны,éget
1155,verbrennen::V,сотны,eléget
1156,geben::V,сетны,ad
1157,reichen::V,сетны,nyújt
1158,schenken::V,козьнавны,ajándékoz
1159,versprechen::V,кӧсйыны,ígér
1160,wünschen::V,бурсьыны,kíván
1161,loben::V,ошкыны,dicsér
1162,küssen::V,окавны,csókol
1163,wiegen::V,тюттьӧтны,ringat
1164,zudecken::V,вевттьыны,betakar
1165,wecken::V,саймӧтны,kelt
1166,wecken::V,саймӧтны,ébreszt
1167,zeigen::V,мыччавны,mutat
1168,führen::V,нуӧтны,visz
1169,führen::V,нуӧтны,vezet
1170,lehren::V,велӧтны,tanít
1171,unterrichten::V,велӧтны,tanít
1172,aufziehen::V,быдтыны,felnevel
1173,leiten::V,юравны,vezet
1174,leiten::V,юравны,vezérel
1175,leiten::V,веськӧтлыны,vezet
1176,leiten::V,веськӧтлыны,vezérel
1177,antreiben::V,тэрмӧтны,hajt
1178,lassen::V,-ӧтыны,-tat
1179,lassen::V,-ӧтыны,-at
1180,einladen::V,корны,meghív
1181,vereinigen::V,ӧтувтны,egyesít
1182,vereinigen::V,ӧтлаавны,egyesít
1183,besuchen::V,пыравлыны,látogat
1184,treffen::V,пантавны,talál
1185,sich versammeln::V,ӧксьыны,gyülekezik
1186,sich versammeln::V,ӧксьыны,összegyűlik
1187,spielen::V,орсны,játszik
1188,singen::V,сьывны,énekel
1189,tanzen::V,йӧктыны,táncol
1190,sich trennen::V,торьясьны,elválik
1191,verlassen::V,кольны,elhagy
1192,retten::V,мынтны,ment
1193,bewachen::V,смекайтны,őriz
1194,schützen::V,дорйыны,óv
1195,schützen::V,дорйыны,véd
1196,verteidigen::V,дорйыны,véd
1197,sich schlagen::V,тышкасьны,verekszik
1198,schießen::V,лыйны,lő
1199,siegen::V,вермыны,győz
1200,ärgern::V,лӧгӧтны,bosszant
1201,schlagen::V,базнитны,üt
1202,schlagen::V,базнитны,ver
1203,treten::V,чужьявны,rúg
1204,stechen::V,бытшкыны,döf
1205,stechen::V,бытшкыны,szúr
1206,stoßen::V,тапкыны,lök
1207,stoßen::V,тойыштны,lök
1208,stehlen::V,гусявны,lop
1209,stören::V,костіавны,zavar
1210,belästigen::V,назыляйтны,zaklat
1211,verbergen::V,дзебны,rejt
1212,verbergen::V,дзебны,elrejt
1213,täuschen::V,бӧбӧтны,megtéveszt
1214,täuschen::V,пӧрьявны,megtéveszt
1215,betrügen::V,муклачитны,csal
1216,töten::V,вийны,öl
1217,wohnen::V,овны,lakik
1218,arbeiten::V,уджавны,dolgozik
1219,sammeln::V,ӧктыны,szed
1220,sammeln::V,ӧктыны,gyűjt
1221,pflücken::V,судзлавны,szed
1222,jagen::V,вӧравны,vadászik
1223,fischen::V,чериавны,halászik
1224,fassen::V,кутны,fog
1225,hüten::V,вердны,őriz
1226,hüten::V,вердны,legeltet
1227,hüten::V,йирсьӧтны,őriz
1228,hüten::V,йирсьӧтны,legeltet
1229,treiben::V,вашӧтны,hajt
1230,anbinden::V,кӧртавны,köt
1231,füttern::V,вердны,etet
1232,melken::V,высьтыны,fej
1233,melken::V,чилькӧтны,fej
1234,hacken::V,керавны,vág
1235,gießen::V,киськавны,öntöz
1236,reifen::V,кисьмыны,érik
1237,zubereiten::V,лӧсьӧтны,elkészít
1238,kochen::V,пуны,főz
1239,backen::V,пӧжавны,süt
1240,braten::V,жаритны,süt
1241,umrühren::V,соравны,megkever
1242,stricken::V,домавны,köt
1243,nähen::V,вурны,varr
1244,färben::V,краситны,fest
1245,reinigen::V,весӧтны,tisztít
1246,waschen::V,пеславны,mos
1247,abwischen::V,чышкыны,letöröl
1248,spülen::V,гывьявны,mosogat
1249,fegen::V,чышкыны,söpör
1250,kehren::V,чышкыны,söpör
1251,baden::V,купайтчыны ,fürdik
1252,sich waschen::V,миссьыны,mosdik
1253,sich waschen::V,миссьыны,mosakszik
1254,ausziehen::V,гыжтӧтны,levesz
1255,ausziehen::V,пӧрччавны,levesz
1256,anziehen::V,пасьтавны,felölt
1257,anziehen::V,пасьтавны,felvesz
1258,sich anziehen::V,пасьтасьны,öltözik
1259,sich anziehen::V,пасьтасьны,felöltözik
1260,kämmen::V,сынавны,fésül
1261,schmücken::V,баситны,díszít
1262,sagen::V,висьтавны,mond
1263,sprechen::V,шуны,beszél
1264,reden::V,баитны,beszél
1265,sich unterhalten::V,сёрнитны,beszélget
1266,fragen::V,юавны,kérdez
1267,bitten::V,корны,kér
1268,erzählen::V,висьтавны,mesél
1269,erzählen::V,висьтавны,elbeszél
1270,mitteilen::V,висьтавны,közöl
1271,nennen::V,нимтны,hív
1272,nennen::V,нимтны,nevez
1273,rufen::V,китсавны,hív
1274,rufen::V,корны,hív
1275,rufen::V,чукӧстны,hív
1276,prahlen::V,ошшасьны,dicsekszik
1277,übersetzen::V,вуджӧтны,fordít
1278,denken::V,чайтны,gondol
1279,glauben::V,веритны,hisz
1280,bemerken::V,казявны,észrevesz
1281,erkennen::V,тӧдсавны,ráismer
1282,erkennen::V,тӧдсавны,felismer
1283,begreifen::V,вежӧртны,felfog
1284,verstehen::V,кывны,ért
1285,verstehen::V,кывны,megért
1286,lernen::V,велӧтчыны,tanul
1287,lernen::V,велӧтчыны,megtanul
1288,wissen::V,тӧдны,tud
1289,sich erinnern an::V,касьтывны,emlékszik
1290,vergessen::V,вунӧтны,felejt
1291,vergessen::V,вунӧтны,elfelejt
1292,messen::V,меряйтны,mér
1293,messen::V,меряйтны,megmér
1294,zählen::V,лыддьыны,számol
1295,zählen::V,лыддьыны,megszámol
1296,rechnen::V,лыддьыны,számít
1297,lesen::V,лыддьӧтны,olvas
1298,zeichnen::V,гижмавны,rajzol
1299,schreiben::V,гижны,ír
1300,besitzen::V,лоны,birtokol
1301,kaufen::V,небны,vesz
1302,kaufen::V,небны,megvesz
1303,verkaufen::V,вузавны,elad
1304,bezahlen::V,вештыны,fizet
1305,bezahlen::V,вештыны,kifizet
1306,zahlen::V,вештыны,fizet
1307,zahlen::V,вештыны,megfizet
1308,ertragen::V,терпитны,elbír
1309,ertragen::V,терпитны,elvisel
1310,Insel::N,,sziget
1311,Menge::N,,sokaság
1312,Menge::N,,mennyiség
1313,Gewalt::N,,erőszak
1314,Alter::N,,kor
1315,richtig::A,,helyes
1316,wahr::A,,igaz
1317,berühmt::A,,híres
1318,allein::ADV,,egyedül
1319,rennen::V,,fut
1320,rennen::V,,szalad
1321,malen::V,,fest
1322,beherrschen::V,,ural
