,Concept_ID,ku,hi
763,Kampf::N,şer,संघर्ष
764,Bogen[Waffe]::N,kêvan,कमान
765,Pfeil::N,çîrik,बान
766,Gewehr::N,tifing,बंदूक़
767,Fehler::N,şaşî,भूल
768,Fehler::N,şaşî,ग़लती
769,Lüge::N,derew,झूठ
770,Lüge::N,derew,असत्य
771,Schaden::N,xisar,हानि
772,Schaden::N,xisar,नुक़सान
773,Unglück::N,bêbextî,मुसीबत
774,Unglück::N,bêbextî,विपात्ति
775,Schuld::N,suç,दोष
776,Schuld::N,suç,क़सूर
777,Alter::N,temen,आयु
778,Alter::N,temen,उम्र
779,Schluss::N,girtin,अंत
780,Schluss::N,girtin,समाप्ति
781,Zeit::N,çax,काल
782,Zeit::N,çax,वक़्त
783,Tag::N,roj,दिन
784,Tag::N,roj,रोज़
785,Morgen::N,sibeh,सुबह
786,Mittag::N,nîro,दोपहर
787,Mittag::N,nîro,मध्याह्न
788,Abend::N,êvar,शाम
789,Abend::N,êvar,संध्या
790,Nacht::N,şev,रात
791,Nacht::N,şev,रात्रि
792,Woche::N,heftî,हफ़्ता
793,Monat::N,meh,मास
794,Monat::N,meh,महीना
795,Jahr::N,sal,बरस
796,Jahr::N,sal,वर्ष
797,Frühling::N,bihar,वसंत
798,Sommer::N,havîn,गरमी
799,Sommer::N,havîn,ग्रीष्म
800,Herbst::N,payîz,शरत्
801,Herbst::N,payîz,पतझड़
802,Winter::N,zistan,जाड़ा
803,Winter::N,zistan,सर्दियाँ
804,Januar::N,çile,जनवरी
805,Februar::N,sibat,फ़रवरी
806,März::N,adar,मार्च
807,April::N,nîsan,अप्रैल
808,Mai::N,gûlan,मई
809,Juni::N,hezîran,जून
810,Juli::N,tîmeh,जुलाई
811,August::N,tebax,अगस्त
812,September::N,îlon,सितंबर
813,Oktober::N,çotmeh,अक्तूबर
814,November::N,mijdar,नवंबर
815,Dezember::N,kanûn,दिसंबर
816,Montag::N,duşemb,पीर
817,Montag::N,duşemb,सोमवार
818,Dienstag::N,sêşem,मंगलवार
819,Mittwoch::N,çarşemb,बुधवार
820,Donnerstag::N,pêşemb,गुरुवार
821,Donnerstag::N,pêşemb,बृहस्पतिवार
822,Freitag::N,în,शुक्रवार
823,Samstag::N,şemî,सनीचर
824,Samstag::N,şemî,शनिवार
825,Sonntag::N,yekşemb,इतवार
826,Sonntag::N,yekşemb,रविवार
827,groß::A,mezin,बड़ा
828,klein::A,çûçik,कम
829,klein::A,çûçik,छोटा
830,lang::A,dirêj,लंबा
831,lang::A,dirêj,दीर्घ
832,kurz::A,kin,लधु
833,kurz::A,kin,छोटा
834,breit::A,fireh,चौड़ा
835,schmal::A,tenik,तंग
836,schmal::A,tenik,सँकरा
837,dicht::A,gir,सघन
838,dick[Gegenstand]::A,şîşman,मोटा
839,dünn::A,zirav,महीन
840,dünn::A,zirav,बारीक
841,fein::A,tenik,कोमल
842,fein::A,tenik,सूक्ष्म
843,fest::A,saxlem,दृढ़
844,fest::A,saxlem,मज़बूत
845,flach::A,pahn,चपटा
846,glatt::A,dûz,चौरस
847,glatt::A,dûz,चिकना
848,glatt::A,şayîk,चौरस
849,glatt::A,şayîk,चिकना
850,hart::A,hişk,कठोर
851,hart::A,hişk,सख़्त
852,weich::A,nerm,नरम
853,weich::A,nerm,मुलायम
854,rund::A,gilover,गोल
855,rund::A,gilover,वर्तुल
856,spitz::A,pîj,नुकीला
857,scharf::A,tûj,पैना
858,stumpf::A,ne tûj,भोथरा
859,schwer::A,giran,भारी
860,schwer::A,giran,वज़नी
861,schön::A,xweş,सुंदर
862,schön::A,xweşik,सुंदर
863,heiß::A,kelandî,उष्ण
864,warm::A,germ,गरम
865,kalt::A,sar,सर्द
866,kühl::A,jemîrî,ठंडा
867,frisch::A,ter,तर
868,frisch::A,ter,ताज़ा
869,feucht::A,şil,नम
870,feucht::A,şil,भीगा
871,nass::A,şilek,गीला
872,trocken::A,zuwa,सूखा
873,trocken::A,zuwa,ख़ुश्क
874,voll::A,tijî,भरा
875,voll::A,tijî,पूरा
876,leer::A,vala,ख़ाली
877,offen::A,vekirî,खुला
878,geschlossen::A,asê,बंद
879,sauber::A,pakij,साफ़
880,sauber::A,pakij,सुथरा
881,schmutzig::A,lewitî,गंदा
882,roh::A,xav,कच्चा
883,reif::A,gihaştî,पक्व
884,reif::A,gihaştî,पक्का
885,lecker::A,xweş,मज़ेदार
886,lecker::A,xweş,स्वादिष्ट
887,süß::A,şîrîn,मीठा
888,bitter::A,tahl,कटु
889,bitter::A,tahl,कड़वा
890,sauer::A,tirş,खट्टा
891,hell::A,ronî,रोशन
892,dunkel::A,tarî,अँधेरा
893,schwarz::A,reş,काला
894,schwarz::A,reş,स्याह
895,weiß::A,sipî,सफ़ेद
896,rot::A,sor,लाल
897,rot::A,sor,सुर्ख़
898,gelb::A,zer,पीला
899,gelb::A,zer,ज़र्द
900,blau::A,şîn,नीला
901,blau::A,şîn,आसमानी
902,grün::A,şîn,हरा
903,grau::A,gewr,धूसर
904,bunt::A,rengîn,रंगीन
905,bunt::A,rengîn,बहुरंगा
906,billig::A,erzan,सस्ता
907,teuer::A,biha,महँगा
908,wertvoll::A,hêja,क़ीमती
909,wertvoll::A,hêja,मूल्यवान्
910,wertvoll::A,giranbiha,क़ीमती
911,wertvoll::A,giranbiha,मूल्यवान्
912,blind::A,kor,अंधा
913,taub::A,kerr,बहरा
914,kräftig::A,gir,ताक़तवर
915,kräftig::A,gir,शक्तिशाली
916,kräftig::A,xurt,ताक़तवर
917,kräftig::A,xurt,शक्तिशाली
918,stark::A,xurt,प्रबल
919,stark::A,xurt,बलवान्
920,schwach::A,kesad,कमज़ोर
921,fett::A,qelew,मोटा
922,fett::A,qelew,मांसल
923,schlank::A,zirav,पतला
924,schlank::A,zirav,छरहरा
925,hübsch::A,xweşik,सुंदर
926,hübsch::A,xweşik,ख़ूबसूरत
927,böse::A,xerab,पापी
928,böse::A,xerab,दुष्ट
929,böse::A,aciz,पापी
930,böse::A,aciz,दुष्ट
931,dumm::A,gêj,मूर्ख
932,dumm::A,gêj,बुद्धू
933,faul::A,têmbêl,आलसी
934,faul::A,têmbêl,सुस्त
935,fleißig::A,jêhatî,मेहनती
936,fleißig::A,jêhatî,परिश्रमी
937,geizig::A,destgirtî,कृपण
938,geizig::A,destgirtî,कंजूस
939,klug::A,baqil,समझदार
940,klug::A,baqil,होशियार
941,klug::A,baqil,अक़्लमंद
942,geschickt::A,zîrek,किशल
943,geschickt::A,ziring,किशल
944,lieb::A,delal,प्रिय
945,lieb::A,delal,प्यारा
946,lustig::A,kêfxweş,हँसमुख
947,lustig::A,kêfxweş,ख़ुशदिल
948,sanft::A,nazenîn,नम्र
949,hungrig::A,birçî,भूखा
950,krank::A,nexweş,बीमार
951,krank::A,nexweş,अस्वस्थ
952,nackt::A,rût,नग्न
953,nackt::A,tazî,नग्न
954,traurig::A,xemgîn,उदास
955,traurig::A,xemgîn,रंजीदा
956,lebendig::A,bisaxî,जीता
957,lebendig::A,bisaxî,ज़िंदा
958,gut::A,baş,अच्छा
959,schlecht::A,xerab,बुरा
960,schlecht::A,xerab,ख़राब
961,richtig::A,rast,ठीक
962,richtig::A,saxlem,ठीक
963,schlimm::A,nebaş,बुरा
964,schlimm::A,nebaş,अप्रिय
965,wahr::A,rast,सच
966,alt::A,pîr,पुराना
967,alt::A,kevn,पुराना
968,neu::A,nû,नया
969,ehemalig::A,kevnar,भूतपूर्व
970,ehemalig::A,peşidar,भूतपूर्व
971,alt[Lebewesen]::A,pîr,बूढ़ा
972,alt[Lebewesen]::A,pîr,वृद्ध
973,jung::A,xort,जवान
974,arm::A,feqîr,ग़रीब
975,arm::A,desteng,ग़रीब
976,reich::A,dewlemend,धनी
977,reich::A,dewlemend,अमीर
978,bekannt::A,naskirî,मालूम
979,berühmt::A,navdar,मशहूर
980,berühmt::A,navdar,प्रसिद्ध
981,fremd::A,xerîb,विदेशी
982,fremd::A,xerîb,अपरिचित
983,verschieden::A,çîhê,अलग
984,verschieden::A,çîhê,भिन्न
985,nah::A,nêzîk,नज़दीकी
986,fern::A,dûr,दूर
987,fern::A,dûr,दूरस्थ
988,linker::A,çepê,बायाँ
989,rechter::A,rastê,दायाँ
990,rechter::A,rastê,दाहिना
991,anderer::A,yê din,अन्य
992,anderer::A,yê din,दूसरा
993,erster::A,yekemîn,पहला
994,erster::A,yekemîn,प्रथम
995,zweiter::A,duda,दूसरा
996,zweiter::A,duda,द्वितीय
997,dritter::A,sisêya,तीसरा
998,letzter::A,paşîn,अंतिम
999,letzter::A,paşîn,आख़िरी
1000,allein::ADV,tenê,तनहा
1001,allein::ADV,tenê,अकेले
1002,auf einmal::ADV,jar kê,वक़्त में
1003,zusammen::ADV,tev,एक साथ
1004,zusammen::ADV,tev,साथ साथ
1005,zusammen::ADV,bi hev re,एक साथ
1006,zusammen::ADV,bi hev re,साथ साथ
1007,lange::ADV,dirêj,देर तक
1008,plötzlich::ADV,ji nişkave,सहसा
1009,plötzlich::ADV,ji nişkave,अचानक
1010,sofort::ADV,yekser,तुरंत
1011,später::ADV,paşiyê,बाद को
1012,später::ADV,paşiyê,बाद में
1013,jetzt::ADV,nuha,अब
1014,jetzt::ADV,nuha,अभी
1015,heute::ADV,îro,आज
1016,morgen::ADV,sibeh,कल
1017,bald::ADV,nêzîk,जल्दी
1018,dann::ADV,paşê,तब
1019,gestern::ADV,do,कल
1020,einst::ADV,jar ke,एक दिन
1021,einst::ADV,jar ke,पहले कभी
1022,damals::ADV,hîngî,उस समय
1023,damals::ADV,hîngî,उन दिनों
1024,danach::ADV,piştra,इसके बाद
1025,danach::ADV,piştra,इसके पश्चात्
1026,vorher::ADV,pîşî,पहले
1027,vorher::ADV,pîşî,पेशतर
1028,zuerst::ADV,bere,पहले
1029,einmal::ADV,çarik,एक बार
1030,einmal::ADV,çarik,एक दफ़ा
1031,manchmal::ADV,çarna,कभी कभी
1032,oft::ADV,gelek çaran,अक्सर
1033,immer::ADV,daîm,सदा
1034,immer::ADV,daîm,हमेशा
1035,niemals::ADV,tu çar,कभी नहीं
1036,niemals::ADV,tu çar,कदापि नहीं
1037,hier::ADV,li vir,इधर
1038,hier::ADV,li vir,यहाँ
1039,hierhin::ADV,vir,इधर को
1040,hierhin::ADV,vir,यहाँ को
1041,von hier::ADV,ji vir,यहाँ से
1042,dort::ADV,li wê derê,उधर
1043,dort::ADV,li wê derê,वहाँ
1044,dorthin::ADV,wêda,उधर को
1045,dorthin::ADV,wêda,वहाँ को
1046,geradeaus::ADV,rastê rast,सीधे
1047,vorwärts::ADV,ber bi pêş,आगे
1048,vorwärts::ADV,ber bi pêş,आगे को
1049,rückwärts::ADV,paşpê,पीछे को
1050,zurück::ADV,paşdo,वापस
1051,zurück::ADV,paşvê,वापस
1052,unten::ADV,jêrî,नीचे
1053,hinab::ADV,berjêr,नीचे को
1054,oben::ADV,banî,ऊपर
1055,hinauf::ADV,banî,ऊपर को
1056,überall::ADV,li her derê,हर जगह
1057,überall::ADV,li her derê,हर स्थान
1058,nicht::ADV,ne,न
1059,nicht::ADV,ne,नहीं
1060,nicht::ADV,nîn,न
1061,nicht::ADV,nîn,नहीं
1062,nicht::ADV,tine,न
1063,nicht::ADV,tine,नहीं
1064,ein wenig::ADV,hebkî,कुछ
1065,ein wenig::ADV,hebkî,ज़रा
1066,ein wenig::ADV,hebkî,थोड़ा
1067,kaum::ADV,tema,लगभग नहीं
1068,kaum::ADV,tema,बराबर नहीं
1069,kaum::ADV,himangi,लगभग नहीं
1070,kaum::ADV,himangi,बराबर नहीं
1071,sehr::ADV,gelek,बहुत
1072,so::ADV,weha,ऐसा
1073,noch::ADV,hêj,अभी तक
1074,noch::ADV,dîsa,अभी तक
1075,nur::ADV,tenê,केवल
1076,nur::ADV,tenê,सिर्फ़
1077,nur::ADV,bes,केवल
1078,nur::ADV,bes,सिर्फ़
1079,schon::ADV,hew,चुकना
1080,wieder::ADV,jar din,फिर
1081,wieder::ADV,jar din,दुबारा
1082,wieder::ADV,dîsa,फिर
1083,wieder::ADV,dîsa,दुबारा
1084,vergebens::ADV,deya çun,व्यर्थ
1085,vergebens::ADV,îfleh bûn,व्यर्थ
1086,vor::PRP,li ber,के आगे
1087,vor::PRP,li ber,के सामने
1088,hinter::PRP,li pişt,के पीछे
1089,unter::PRP,li bin,के तले
1090,unter::PRP,li bin,के नीचे
1091,durch::PRP,kura,के पार
1092,neben::PRP,li ba,के पास
1093,neben::PRP,li ba,की बग़ल में
1094,zwischen::PRP,nabeyne,के बीच
1095,zwischen::PRP,di nav...da,के बीच
1096,wegen::PRP,ji bo,के कारण
1097,wegen::PRP,ji bo,की वजह से
1098,wegen::PRP,ji ber,के कारण
1099,wegen::PRP,ji ber,की वजह से
1100,dies::PRN,ev,यह
1101,das::PRN,ev,वह
1102,alles::PRN,hemû,सब
1103,alles::PRN,hemû,सब कुछ
1104,ich::PRN,ez,मैं
1105,du::PRN,tu,तू
1106,er::PRN,wî,यह
1107,wir::PRN,êm,हम
1108,ihr::PRN,hûn,तुम
1109,sie::PRN,we,ये
1110,was::FPRN,çi,क्या
1111,wer::FPRN,ki,कौन
1112,wo::FADV,li ku dere,किधर
1113,wohin::FADV,li ku dere,किधर
1114,wie::FADV,çawa,कैसे
1115,warum::FADV,çima,क्यों
1116,wieviel::FNUM,çend,कितना
1117,eins::NUM,yek,एक
1118,zwei::NUM,didu,दो
1119,drei::NUM,sisê,तीन
1120,vier::NUM,çar,चार
1121,fünf::NUM,penç,पाँच
1122,sechs::NUM,şeş,छह
1123,sieben::NUM,heft,सात
1124,acht::NUM,heşt,आठ
1125,neun::NUM,neh,नौ
1126,zehn::NUM,deh,दस
1127,elf::NUM,yazdeh,ग्यारह
1128,zwölf::NUM,diwazdeh,बारह
1129,zwanzig::NUM,bîst,बीस
1130,dreißig::NUM,sih,तीस
1131,vierzig::NUM,çil,चालीस
1132,fünfzig::NUM,pençi,पचास
1133,sechzig::NUM,şêst,साठ
1134,siebzig::NUM,heftê,सत्तर
1135,achtzig::NUM,heştê,अस्सी
1136,neunzig::NUM,nod,नव्वे
1137,hundert::NUM,sêd,सौ
1138,tausend::NUM,hezar,हज़ार
1139,und::CNJ,û,और
1140,oder::CNJ,an,या
1141,oder::CNJ,yan,या
1142,stehen::V,sekinîn,खड़ा होना
1143,sitzen::V,rûniştin,बैठना
1144,liegen::V,paldan,लेटना
1145,hängen::V,darve kirin,लटकना
1146,werden::V,bûn,बनना
1147,passieren::V,hatin holê,होना
1148,passieren::V,hatin serê kesî,होना
1149,beginnen::V,li dest pêkirin,आरंभ होना
1150,beginnen::V,li dest pêkirin,प्रारंभ होना
1151,enden::V,xalas bû,अंत होना
1152,enden::V,xalas bû,ख़तम होना
1153,wechseln::V,guherandin,बदलना
1154,wechseln::V,dêgiş kirin,बदलना
1155,aufgehen[Sonne]::V,hilatin,चढ़ना
1156,aufgehen[Sonne]::V,hilatin,उदित होना
1157,untergehen[Sonne]::V,çun ava,अस्त हो जाना
1158,scheinen[Sonne]::V,şewk de,रोशनी देना
1159,donnern::V,gire-gir,गरजना
1160,wehen::V,ba le de,चलना
1161,strömen::V,xwe girtin,बहना
1162,strömen::V,xwe girtin,प्रवाहित होना
1163,fließen::V,herikîn,बहना
1164,fließen::V,herikîn,प्रवाहित होना
1165,sich drehen::V,xwe zivirandin,घूमना
1166,schwanken::V,hejandin,हिलना
1167,schwingen::V,libakirin,हिलना
1168,fallen::V,ketin,गिरना
1169,brennen::V,şewitîn,जलना
1170,rauchen::V,kişandin,धुआँ उड़ाना
1171,regnen::V,bahran tê,बरसना
1172,gefrieren::V,qefilandin,जमना
1173,tauen::V,helandin,गलना
1174,tauen::V,helandin,पिघलना
1175,schmelzen::V,helandin,गलना
1176,schmelzen::V,helandin,पिघलना
1177,trocknen::V,zuwabûn,सूखना
1178,sieden::V,kelîn,उबलना
1179,faulen::V,xerabûn,गलना
1180,faulen::V,xerabûn,सड़ना
1181,verfaulen::V,xerabûn,गलना
1182,verfaulen::V,xerabûn,सड़ना
1183,reißen::V,jêkirin,फटना
1184,versinken::V,xerq bûn,डूबना
1185,vergehen::V,derbas bûn,बीतना
1186,vergehen::V,derbas bûn,गुज़रना
1187,erscheinen::V,peyda bûn,दिखाई देना
1188,verschwinden::V,wendabûn,ग़ायब होना
1189,sinken::V,noq bûn,घटना
1190,sinken::V,noq bûn,उतरना
1191,abnehmen::V,kêm bûn,घटना
1192,zunehmen::V,qelew bûn,बढ़ना
1193,steigen::V,hildan,बढ़ना
1194,wachsen::V,mezin bûn,उगना
1195,glänzen::V,biriqîn,चमकना
1196,funkeln::V,çikisîn,जगमगाना
1197,funkeln::V,çikisîn,टिमटिमाना
1198,lärmen::V,guşîn,शोर मचाना
1199,läuten::V,lê de,बजना
1200,klingeln::V,sîl dan,बजना
1201,klingeln::V,ringerin,बजना
1202,klirren::V,zingzing hat,झनझनाना
1203,brausen::V,guşîn,साँय-साँय करना
1204,rauschen::V,guşîn,सरसराना
1205,klingen::V,deng pe ketin,बजना
1206,bellen::V,kewtîn,भौंकना
1207,heulen::V,ûrîn,गुर्राना
1208,blasen::V,puf kirin,फूँकना
1209,pfeifen::V,fîkandin,सीटी देना
1210,schreien::V,qîrîn,चिल्लाना
1211,stöhnen::V,nalîn,कराहना
1212,stöhnen::V,nalîn,आहें भरना
1213,zittern::V,hejîn,काँपना
1214,leben::V,jihîn,जीना
1215,geboren werden::V,hatin dinyê,पैदा होना
1216,geboren werden::V,bûn,पैदा होना
1217,atmen::V,hilmijîn,साँस लेना
1218,trinken::V,vexwarin,पीना
1219,essen::V,xwarin,खाना
1220,schlucken::V,daqulbandin,निगलना
1221,müde werden::V,betilîln,थकना
1222,müde werden::V,betilîln,उकताना
1223,müde werden::V,qerimîn,थकना
1224,müde werden::V,qerimîn,उकताना
1225,einschlafen::V,razan,सो जाना
1226,schlafen::V,razan,सोना
1227,schlafen::V,razandin,सोना
1228,aufwachen::V,şiyarbûn,जागना
1229,aufstehen::V,rabûn,उठना
1230,sich erholen::V,baş bûn,सुस्ताना
1231,sich erholen::V,baş bûn,आराम करना
1232,krank werden::V,nexweş kêt,बीमार पड़ना
1233,krank sein::V,nexweş bû,बीमार होना
1234,schmerzen::V,êşandin,दुखना
1235,schmerzen::V,êşandin,दर्द करना
1236,husten::V,kuxin,खाँसना
1237,genesen::V,baş bûn,ठीक हो जाना
1238,genesen::V,baş bûn,स्वस्थ हो जाना
1239,sterben::V,mirin,मरना
1240,umkommen::V,mirin,मरना
1241,sich bewegen::V,leqîn,चलना
1242,sich bewegen::V,leqîn,हिलना
1243,sich rühren::V,leqîn,हिलना
1244,sich erheben::V,rabûn,उठना
1245,sich setzen::V,runiştin,बैठना
1246,hinfallen::V,kêtin,गिरना
1247,laufen::V,meşîn,चलना
1248,schreiten::V,meşkirin,क़दम जाना
1249,spazierengehen::V,gerandin,सैर करना
1250,eilen::V,lezandin,तेज़ी से जाना
1251,eilen::V,lezandin,शीघ्रता से चलना
1252,sich beeilen::V,zûkirin,जल्दी करना
1253,sich beeilen::V,zûkirin,शीघ्रता करना
1254,sausen::V,fîzîn,बड़ी तेज़ी से चलना
1255,rennen::V,baz dan,भागना
1256,rennen::V,baz dan,दौड़ना
1257,springen::V,hilpekîn,उछलना
1258,klettern::V,hilperikîn,चढ़ना
1259,schaukeln::V,lorandin,झूलना
1260,kriechen::V,xuşandin,रेंगना
1261,schwimmen::V,avjenîn,तैरना
1262,tauchen::V,qutxuyardin,डूबना
1263,tauchen::V,noqîn,डूबना
1264,rudern::V,qaîq ajotin,खेना
1265,rudern::V,qaîq ajotin,चप्पू चलाना
1266,fahren::V,ajotin,चलना
1267,fahren::V,ajotin,यात्रा करना
1268,fliegen::V,firîn,उड़ना
1269,gehen::V,çûn,जाना
1270,weggehen::V,çûn,चला जाना
1271,weggehen::V,çûn,बाहर जाना
1272,abfahren::V,çûyin,छूटना
1273,abfahren::V,çûyin,रवाना होना
1274,anhalten::V,rawestîn,रुकना
1275,anhalten::V,rawestîn,खड़ा होना
1276,hineingehen::V,ketin hundir,घुसना
1277,hineingehen::V,ketin hundir,अंदर जाना
1278,eintreten::V,têketin,प्रवेश करना
1279,kommen::V,hatin,आना
1280,ankommen::V,gihan,पहुँचना
1281,ankommen::V,gihîştin,पहुँचना
1282,zurückkommen::V,vegerandin,लौटना
1283,zurückkommen::V,vegerandin,वापस आना
1284,bleiben::V,sekinîn,रहना
1285,bleiben::V,sekinîn,रुकना
1286,warten::V,payîn,इंतज़ार करना
1287,erwarten::V,payîn,प्रतीक्षा करना
1288,suchen::V,lêgerîn,ढूँढ़ना
1289,finden::V,peyda kirin,पाना
1290,finden::V,peyda kirin,ढूँढ़ निकालना
1291,versuchen::V,çeribandin,कोशिश करना
1292,vorbereiten::V,amade kirin,तैयार करना
1293,lieben::V,hez kirin,प्यार करना
1294,mögen::V,dil kirin,पसंद होना
1295,lachen::V,kenîn,हँसना
1296,rühren::V,hêjan,छूना
1297,weinen::V,girîn,रोना
1298,schimpfen::V,pevçûn,गाली देना
1299,sich ärgern::V,enirîn,चिढ़ना
1300,sich ärgern::V,enirîn,नाराज़ होना
1301,sich fürchten::V,tirsîn,डरना
1302,sich fürchten::V,tirsîn,भय खाना
1303,fürchten::V,tirsin,डरना से
1304,fürchten::V,tirsin,भय खाना से
1305,fliehen::V,bazdan,भागना
1306,flüchten::V,revîn,निकल भागना
1307,sehen::V,dîtin,देखना
1308,anschauen::V,sêr kirin,देखना
1309,ansehen::V,hesibandin,दृष्टि डालना पर
1310,hören::V,guhdar jirin,सुनना
1311,zuhören::V,guhdarî kirin,सुनना
1312,probieren::V,tehm kirin,चखना
1313,riechen::V,bihn kirin,सूँघना
1314,fühlen::V,hîs kirin,महसूस करना
1315,scheinen::V,xoyer kir,लगना
1316,zu sehen sein::V,diyar bûn,दिखाई देना
1317,vernehmen::V,bihîstin,सुनना
1318,frieren::V,qerişîn,ठंड लगना
1319,frieren::V,qerişîn,सर्दी लगना
1320,tun::V,kirin,करना
1321,können::V,karin,सकना
1322,können::V,karin,जानना
1323,wollen::V,xwestîn,चाहना
1324,anfangen::V,dest pêkirin,शुरू करना
1325,beenden::V,xelas kirin,ख़त्म करना
1326,beenden::V,xelas kirin,समाप्त करना
1327,aufhören::V,xelas kirin,बंद जाना
1328,aufhören::V,xelas kirin,समाप्त जाना
1329,gelingen::V,çe bûn,बनना
1330,gelingen::V,çe bûn,अच्छा होना
1331,geraten::V,qewîmîn,बन पड़ना
1332,öffnen::V,vekirin,खोलना
1333,schließen::V,girtin,बंद करना
1334,stellen::V,danîn,रखना
1335,setzen::V,rûniştin,रखना
1336,setzen::V,rûniştin,बिठाना
1337,legen::V,danîn,रखना
1338,legen::V,danîn,लिटाना
1339,legen::V,razandin,रखना
1340,legen::V,razandin,लिटाना
1341,berühren::V,lêketin,छूना
1342,berühren::V,lêketin,स्पर्श करना
1343,verbinden::V,anîn pê,बाँधना
1344,bedecken::V,sergirtin,ढकना
1345,aufhängen::V,aliqandin,लटकाना
1346,anzünden::V,pêxistin,जलाना
1347,aufheben::V,hildan,उठाना
1348,zurücklassen::V,hiştin,पीछे छोड़ना
1349,zurücklassen::V,vehiştin,पीछे छोड़ना
1350,verlieren::V,wendakirin,खोना
1351,verlieren::V,wendakirin,गँवाना
1352,fallen lassen::V,xistin bixe,गिराना
1353,fallen lassen::V,xistin,गिराना
1354,machen::V,kirin,करना
1355,machen::V,kirin,बनाना
1356,machen::V,çêkirin,करना
1357,machen::V,çêkirin,बनाना
1358,herstellen::V,çê kirin,बनाना
1359,herstellen::V,çê kirin,तैयार करना
1360,herstellen::V,peyda kirin,बनाना
1361,herstellen::V,peyda kirin,तैयार करना
1362,bauen::V,lêkirin,बनाना
1363,bauen::V,lêkirin,निर्माण करना
1364,reparieren::V,veherînerîn,मरम्मत करना
1365,verbessern::V,sererastkirin,सुधारना
1366,ändern::V,degiş kirin,बदलना
1367,ändern::V,degiş kirin,परीवर्तन करना
1368,graben::V,kolandin,खोदना
1369,beugen::V,tewîn,झुकाना
1370,beugen::V,xwar kirin,झुकाना
1371,biegen::V,tewandin,झुकाना
1372,biegen::V,xwarkirin,झुकाना
1373,drehen::V,fitilandin,फेरना
1374,drehen::V,fitilandin,घुमाना
1375,wenden::V,zivîrin,पलटना
1376,wenden::V,zivîrin,मोड़ना
1377,umdrehen::V,vegerandin,घुमाना
1378,heben::V,hildan,उठाना
1379,heben::V,hildan,ऊँचा करना
1380,hochheben::V,hildan,उठाना
1381,hochheben::V,hildan,ऊपर को उठाना
1382,ergreifen::V,dest avêtin,पकड़ना
1383,ergreifen::V,dest avêtin,हाथ में लेना
1384,halten::V,hîştin,धरना
1385,halten::V,hîştin,पकड़ना
1386,halten::V,sekinîn,धरना
1387,halten::V,sekinîn,पकड़ना
1388,drücken::V,pêl kirin,दबाना
1389,schieben::V,damdan,सरकाना
1390,schieben::V,damdan,खिसकाना
1391,kratzen::V,xurandin,खुरचना
1392,kratzen::V,xurandin,खुजलाना
1393,lecken::V,alastin,चाटना
1394,beißen::V,gez kirin,काटना
1395,abreißen::V,hilşandin,तोड़ना
1396,abschneiden::V,jêkirin,काट करना
1397,binden::V,girêdan,बाँधना
1398,stecken::V,têxistin,खोंसना
1399,brechen::V,şikandin,तोड़ना
1400,klopfen::V,kutandin,खटखटाना
1401,hauen::V,li dan,ठोकना
1402,kleben::V,zeliqîn,चिपकाना
1403,kleben::V,şirêz kirin,चिपकाना
1404,reiben::V,firikandin,घिसना
1405,reiben::V,firikandin,रगड़ना
1406,streichen::V,bax dan,लगाना
1407,schleifen::V,çarkirin,तेज़ करना
1408,schneiden::V,jêkirin,कतरना
1409,rütteln::V,hejandin,झकझोरना
1410,schütteln::V,daweşîn,हिलाना
1411,schwenken::V,têwdan,घुमाना
1412,schütten::V,rijandin,उँडेलना
1413,füllen::V,dagirtin,भरना
1414,füllen::V,dagirtin,ठूसना
1415,einwickeln::V,pêçandin,लपेटना
1416,tragen::V,kişandin,ढोना
1417,tragen::V,rajtin,ढोना
1418,schleppen::V,kişandin,घसीटना
1419,ziehen::V,kişandin,खींचना
1420,aufbewahren::V,hilandin,रखना
1421,werfen::V,avêtin,फेंकना
1422,fangen::V,sem kirin,पकड़ना
1423,fangen::V,girtin,पकड़ना
1424,packen::V,pê girtin,पकड़ना
1425,verstecken::V,hîlanin,छिपाना
1426,teilen::V,parvekirin,बाँटना
1427,schicken::V,şandin,भेजना
1428,bringen::V,anîn,लाना
1429,bringen::V,birin,लाना
1430,hinzufügen::V,dan ser,जोड़ना
1431,hinzufügen::V,li tiştekî zêde kirin,जोड़ना
1432,bekommen::V,standin,पाना
1433,erhalten::V,standin,पाना
1434,erhalten::V,standin,मिलना
1435,nehmen::V,girtin,लेना
1436,wählen::V,ray dan,चुनना
1437,auswählen::V,bijartin,चुनना
1438,bewahren::V,rê li ber girtin,बनाए रखना
1439,bewahren::V,lê xwedî derketin,बनाए रखना
1440,behindern::V,bara wi,रोकना
1441,verderben::V,heram bûn,ख़राब करना
1442,beschädigen::V,xerab kirin,नुक़सान पहुँचाना
1443,zerbrechen::V,şikênandin,तोड़ना
1444,zerbrechen::V,perçe kirin,तोड़ना
1445,zerreißen::V,qelişandin,तोड़ना
1446,zerstören::V,hilşandin,नष्ट करना
1447,zerstören::V,hilşandin,बरबाद करना
1448,verbrennen::V,şewitandin,जलाना
1449,geben::V,dan,देना
1450,geben::V,dayin,देना
1451,reichen::V,besbûn,थमाना
1452,reichen::V,têrkirin,थमाना
1453,schenken::V,diyarî kirin,भेंट देना
1454,versprechen::V,soz dan,वादा करना
1455,wünschen::V,dil kirin,कामना करना
