,Concept_ID,mrj,pl
755,zuerst::ADV,андак,naprzód
756,zuerst::ADV,андак,najpierw
757,einmal::ADV,гӓнӓк,raz
758,einmal::ADV,гӓнӓ,raz
759,manchmal::ADV,кынамжы,czasem
760,oft::ADV,чӹчкӹдӹн,często
761,immer::ADV,со,zawsze
762,immer::ADV,соок,zawsze
763,niemals::ADV,нинам,nigdy
764,niemals::ADV,нигынам,nigdy
765,niemals::ADV,нигынамат,nigdy
766,hier::ADV,тиштӹ,tu
767,hier::ADV,тиштӹ,tutaj
768,hierhin::ADV,тишкӹ,tu
769,von hier::ADV,тишец,stąd
770,von hier::ADV,тишецӹн,stąd
771,dort::ADV,тӹштӹ,tam
772,dorthin::ADV,тӹшкӹ,tam
773,dorthin::ADV,тӹшкӹлӓ,tam
774,geradeaus::ADV,вик,prosto
775,geradeaus::ADV,тура,prosto
776,vorwärts::ADV,анзыкы,naprzód
777,rückwärts::ADV,мӹнгеш,wstecz
778,zurück::ADV,мӹнгеш,z powrotem
779,unten::ADV,ӱлнӹ,u dołu
780,unten::ADV,ӱлнӹ,na dole
781,unten::ADV,лӹвӓлнӹ,u dołu
782,unten::ADV,лӹвӓлнӹ,na dole
783,hinab::ADV,ӱлӹкӹ,na_dół
784,hinab::ADV,ӱлӹкӹ,w_dół
785,hinab::ADV,лӹвӓкӹ,na_dół
786,hinab::ADV,лӹвӓкӹ,w_dół
787,oben::ADV,вӹлнӹ,w górze
788,oben::ADV,вӹлнӹ,na górze
789,hinauf::ADV,кӱшкӹлӓ,w górę
790,hinauf::ADV,кӱшкӹлӓ,na górę
791,hinauf::ADV,кӱш,w górę
792,hinauf::ADV,кӱш,na górę
793,überall::ADV,йӹлт,wszędzie
794,überall::ADV,цилӓ вӓре,wszędzie
795,nicht::ADV,уке,nie
796,ein wenig::ADV,изиш,trochę
797,ein wenig::ADV,иклаштык,trochę
798,kaum::ADV,цылик,ledwie
799,kaum::ADV,цылик,prawie nie
800,kaum::ADV,чучок-чучок,ledwie
801,kaum::ADV,чучок-чучок,prawie nie
802,sehr::ADV,чоте,bardzo
803,so::ADV,тенге,tak
804,so::ADV,тенгелӓ,tak
805,noch::ADV,мол,jeszcze
806,noch::ADV,моло,jeszcze
807,nur::ADV,веле,tylko
808,schon::ADV,уже,już
809,schon::ADV,ӹнде,już
810,wieder::ADV,уэш,znów
811,wieder::ADV,уэш,znowu
812,vergebens::ADV,зря,na próżno
813,vergebens::ADV,ӹзрӓ,na próżno
814,vergebens::ADV,ӹзӹрӓ,na próżno
815,vor::PRP,анзыц,przed
816,vor::PRP,анзыцын,przed
817,hinter::PRP,шайылан,za
818,hinter::PRP,шайылный,za
819,unter::PRP,лӹвӓкӹ,pod
820,durch::PRP,вашт,przez
821,neben::PRP,сага,obok
822,zwischen::PRP,лош,między
823,zwischen::PRP,лошкы,między
824,wegen::PRP,мычыц,z powodu
825,dies::PRN,тидӹ,to
826,dies::PRN,ти,to
827,das::PRN,тидӹ,to
828,das::PRN,ти,to
829,alles::PRN,цилӓ,wszystko
830,ich::PRN,мый,ja
831,du::PRN,тӹнь,ty
832,er::PRN,тӹдӹ,on
833,wir::PRN,мӓ,my
834,ihr::PRN,вӓ,wy
835,sie::PRN,нӹнӹ,oni
836,was::FPRN,ма,co
837,wer::FPRN,кӱ,kto
838,wo::FADV,кышан,gdzie
839,wo::FADV,кыштакен,gdzie
840,wohin::FADV,кышкы,dokąd
841,wie::FADV,кыце,jak
842,warum::FADV,малын,dlaczego
843,wieviel::FNUM,кынар,ile
844,wieviel::FNUM,кынары,ile
845,wieviel::FNUM,кынаркы,ile
846,eins::NUM,иктӹ,jeden
847,eins::NUM,иктӹт,jeden
848,zwei::NUM,кок,dwa
849,zwei::NUM,кокты,dwa
850,drei::NUM,кым,trzy
851,drei::NUM,кымыт,trzy
852,vier::NUM,нӹл,cztery
853,fünf::NUM,вӹц,pięć
854,sechs::NUM,куд,sześć
855,sechs::NUM,кудытмозн,sześć
856,sieben::NUM,шӹм,siedem
857,sieben::NUM,шӹмӹт,siedem
858,acht::NUM,кӓндӓкш,osiem
859,acht::NUM,кӓндӓкшӹ,osiem
860,neun::NUM,ӹндекшшӱдӹ,dziewięć
861,zehn::NUM,лу,dziesięć
862,elf::NUM,луатик,jedenaście
863,elf::NUM,луатиктӹ,jedenaście
864,zwölf::NUM,луаткок,dwanaście
865,zwölf::NUM,луаткокты,dwanaście
866,zwanzig::NUM,коклы,dwadzieścia
867,dreißig::NUM,кымлы,trzydzieści
868,vierzig::NUM,нӹллӹ,czterdzieści
869,fünfzig::NUM,вӹцлӹ,pięćdziesiąt
870,sechzig::NUM,кудлу,sześćdziesiąt
871,siebzig::NUM,шӹмлу,siedemdziesiąt
872,achtzig::NUM,кӓндӓкшлу,osiemdziesiąt
873,neunzig::NUM,ӹндекшлу,dziewięćdziesiąt
874,hundert::NUM,шӱдӹ,sto
875,tausend::NUM,тӹжем,tysiąc
876,und::CNJ,дöн,i
877,oder::CNJ,льывы,lub
878,oder::CNJ,льывы,albo
879,stehen::V,шалшаг,stać
880,sitzen::V,шӹнзӓш,siedzieć
881,liegen::V,киӓш,leżeć
882,hängen::V,кечӓш,wisieć
883,werden::V,шагалаш,zostać
884,werden::V,шагалаш,stać się
885,passieren::V,ӹштӓ́лтӓш,dziać się
886,passieren::V,ӹштӓ́лтӓш,zdarzyć się
887,beginnen::V,тӹнгӓлӓлтӓш,zacząć się
888,enden::V,пӹтӓш,kończyć się
889,wechseln::V,весемӓш,zmienić się
890,wechseln::V,весемӓлтӓш,zmienić się
891,aufgehen[Sonne]::V,авараш,wzejść
892,untergehen[Sonne]::V,шӹ́нзӓш,zajść
893,scheinen[Sonne]::V,сотемдӓрӓш,świecić
894,donnern::V,хӹдӹртӓш,grzmieć
895,wehen::V,ӹфӹлӓш,wiać
896,strömen::V,йогащ,płynąć
897,strömen::V,йогащ,lać się
898,fließen::V,йогащ,ciec
899,fließen::V,йогащ,płynąć
900,sich drehen::V,пöрдӓш,obracać się
901,schwanken::V,лыпшалташ,chwiać się
902,schwingen::V,кӓчӓйӓш,wahać się
903,fallen::V,кенвазаш,padać
904,fallen::V,шынгалташ,padać
905,brennen::V,йылаш,palić się
906,rauchen::V,шыпшаш,dymić
907,rauchen::V,шыпшаш,dymić się
908,regnen::V,юраш,padać
909,gefrieren::V,гӓш,zamarznąć
910,gefrieren::V,кӹлмаш,zamarznąć
911,tauen::V,шылаш,tajać
912,schmelzen::V,шӹрӓнӓш,topnieć
913,trocknen::V,кошкаш,schnąć
914,sieden::V,шолаш,wrzeć
915,sieden::V,шолаш,kipieć
916,faulen::V,шӱӓш,gnić
917,verfaulen::V,йӓнгӓрӓлтӓш,zgnić
918,reißen::V,кышкедӓлтӓш,urywać się
919,versinken::V,ва́лаш,tonąć
920,vergehen::V,эртӓш,przechodzić
921,erscheinen::V,каяш,zjawiać się
922,verschwinden::V,ямаш,zniknąć
923,sinken::V,пычаш,spadać
924,abnehmen::V,чӹдемӓш,spadać
925,abnehmen::V,кöтӹргӓш,spadać
926,zunehmen::V,когоэмӓш,wzrosnąć
927,steigen::V,лӱлта́лташ,wzrastać
928,wachsen::V,кушкаш,rosnąć
929,glänzen::V,йӹлгӹжӓш,błyszczeć
930,funkeln::V,валгалташ,zabłyszczeć
931,lärmen::V,юкланаш,hałasować
932,läuten::V,цоргаш,dzwonić
933,klingeln::V,цоргаш,dzwonić
934,klirren::V,цонгырталгаш,brzęczeć
935,brausen::V,ышдымыла́наш,huczeć
936,rauschen::V,шу́жгаш,szumieć
937,rauschen::V,шу́жгаш,szeleścić
938,klingen::V,йо́нгаш,brzmieć
939,klingen::V,йо́нгаш,dźwięczeć
940,bellen::V,опташ,szczekać
941,heulen::V,урмыжаш,wyć
942,blasen::V,ӹфӹлӓш,dmuchnąć
943,pfeifen::V,ши́шкаш,gwizdać
944,schreien::V,уташ,krzyczeć
945,schreien::V,саслаш,krzyczeć
946,schreien::V,варгынзаш,krzyczeć
947,stöhnen::V,ӹнгӹрӓш,stękać
948,zittern::V,цӹтӹрӓш,drżeć
949,leben::V,ӹлӓш,żyć
950,geboren werden::V,шачаш,urodzić się
951,atmen::V,шӱлӓш,oddychać
952,trinken::V,йӱӓш,pić
953,essen::V,качкаш,jeść
954,schlucken::V,нелӓш,połknąć
955,müde werden::V,янгылаш,zmęczyć się
956,einschlafen::V,амален кеӓш,zasnąć
957,schlafen::V,амалаш,spać
958,aufwachen::V,понгыжалташ,obudzić się
959,aufstehen::V,кӹньӹл шагалаш,wstać
960,sich erholen::V,кӓнаш,wypoczywać
961,krank werden::V,церлӓнен вазаш,zachorować
962,krank sein::V,церлӓнӓш,chorować
963,krank sein::V,ясланаш,chorować
964,krank sein::V,ясыланаш,chorować
965,schmerzen::V,каршташ,boleć
966,husten::V,кахыраш,kaszlać
967,genesen::V,паремӓш,wyzdrowieć
968,genesen::V,тöрлӓнӓш,wyzdrowieć
969,sterben::V,вазын колаш,umrzeć
970,umkommen::V,пӹтӓш,zginąć
971,sich bewegen::V,кашташ,poruszać się
972,sich rühren::V,тӓрвӓнӓш,ruszyć się
973,sich erheben::V,кӹньӹлӓш,podnieść się
974,sich setzen::V,шӹнзӓш,usiąść
975,hinfallen::V,кенвазаш,upaść
976,hinfallen::V,шынгалташ,upaść
977,laufen::V,кашташ,chodzić
978,schreiten::V,ашкедӓш,kroczyć
979,spazierengehen::V,мадын кашташ,iść na spacer
980,eilen::V,вӓшкӓш,pospieszać
981,sich beeilen::V,вӓшкӓш,pospieszyć się
982,sich beeilen::V,талашаш,pospieszyć się
983,sausen::V,хойхаланаш,pędzić
984,sausen::V,хояш,pędzić
985,rennen::V,кыргыжаш,biec
986,rennen::V,кыргыжаш,biegać
987,springen::V,тӹршештӓш,skakać
988,klettern::V,ку́заш,wspinać się
989,schaukeln::V,лыпшалташ,huśtać
990,schaukeln::V,лыпшалташ,kołysać
991,kriechen::V,авалянаш,pełzać
992,kriechen::V,авалянаш,czołgać się
993,kriechen::V,ньыжиклӓш,pełzać
994,kriechen::V,ньыжиклӓш,czołgać się
995,schwimmen::V,илӓш,pływać
996,tauchen::V,цымаш,zanurzać się
997,rudern::V,шуалташ,wiosłować
998,fahren::V,кеӓш,jechać
999,fliegen::V,чонгештӓш,latać
1000,fliegen::V,чонгештӓш,lecieć
1001,gehen::V,кеӓш,iść
1002,weggehen::V,кеӓш,odejść
1003,abfahren::V,кеӓш,odjechać
1004,anhalten::V,цӓрнӓш,zatrzymać się
1005,hineingehen::V,пыраш,wchodzić
1006,eintreten::V,пыраш,wejść
1007,eintreten::V,пыраш,nastąpić
1008,kommen::V,толаш,przyjść
1009,ankommen::V,шоаш,przybyć
1010,zurückkommen::V,пöртӹлӓш,wrócić
1011,bleiben::V,кодаш,zostać
1012,warten::V,вычаш,czekać
1013,erwarten::V,вычаш,oczekiwać
1014,suchen::V,кӹчӓлӓш,szukać
1015,finden::V,моаш,znaleźć
1016,versuchen::V,путаяш,próbować
1017,versuchen::V,цацаш,próbować
1018,vorbereiten::V,поспейӹктӓш,przygotować
1019,lieben::V,яраташ,kochać
1020,mögen::V,яраташ,lubić
1021,lachen::V,ваштылаш,śmiać się
1022,rühren::V,тӓрвӓтӓш,wzruszyć
1023,weinen::V,мӓгӹрӓш,płakać
1024,schimpfen::V,свырседӓлӓш,kląć
1025,sich ärgern::V,шӹдешкӓш,gniewać się
1026,sich fürchten::V,лӱдӓш,bać się
1027,fürchten::V,лӱдӓш,bać się
1028,fliehen::V,кыргыжаш,uciekać
1029,flüchten::V,кыргыж шӹлӓш,uciec
1030,sehen::V,ужаш,widzieć
1031,sehen::V,ужаш,zobaczyć
1032,anschauen::V,анжалаш,oglądać
1033,ansehen::V,анжаш,popatrzeć na
1034,hören::V,колаш,słyszeć
1035,zuhören::V,колышташ,słuchać
1036,probieren::V,тотештӓш,kosztować
1037,probieren::V,подыл анжаш,kosztować
1038,riechen::V,ӱпшӹнзӓш,wąchać
1039,fühlen::V,шижӓш,czuć
1040,fühlen::V,шижӓш,odczuwać
1041,scheinen::V,каяш,wydawać się
1042,zu sehen sein::V,каяш,widnieć
1043,vernehmen::V,колын колташ,usłyszeć
1044,frieren::V,кӹлмаш,marznąć
1045,frieren::V,тӹнгӹргӓш,marznąć
1046,tun::V,ӹштӓш,czynić
1047,können::V,кердӓш,móc
1048,können::V,кердӓш,umieć
1049,wollen::V,жалаяш,chcieć
1050,anfangen::V,тӹнгӓлӓш,zacząć
1051,beenden::V,пӹтӓрӓш,zakończyć
1052,aufhören::V,цӓрнӓш,przestać
1053,gelingen::V,цӓш лиӓш,udać się
1054,geraten::V,лиӓш,udać się
1055,öffnen::V,пачаш,otworzyć
1056,schließen::V,чӱчӓш,zamknąć
1057,stellen::V,шӹндӓш,postawić
1058,setzen::V,шӹндӓш,posadzić
1059,legen::V,опташ,kłaść
1060,legen::V,пиштӓш,kłaść
1061,berühren::V,тӹкӓлӓш,dotykać
1062,verbinden::V,пидӓш,łączyć
1063,bedecken::V,леведӓш,przykryć
1064,aufhängen::V,сӓкӓш,powiesić
1065,anzünden::V,чӱктӓш,zapalić
1066,aufheben::V,кузыкташ,podnieść
1067,zurücklassen::V,кодаш,zostawić
1068,verlieren::V,ямдаш,zgubić
1069,fallen lassen::V,кенвацтараш,upuścić
1070,machen::V,ӹштӓш,zrobić
1071,herstellen::V,йӓмдӹлӓш,wytworzyć
1072,bauen::V,ӹштӓш,budować
1073,reparieren::V,чиняш,naprawiać
1074,reparieren::V,алалаш,naprawiać
1075,verbessern::V,яжоэмден шӹндӓш,ulepszyć
1076,ändern::V,вашталташ,zmienić
1077,graben::V,капаяш,kopać
1078,beugen::V,лывырташ,zagiąć
1079,beugen::V,каклярташ,zagiąć
1080,biegen::V,лывырташ,zgiąć
1081,drehen::V,сӓрӓш,obracać
1082,drehen::V,сӓрӹкӓлӓш,obracać
1083,wenden::V,сӓрӓлӓш,obrocić
1084,umdrehen::V,сӓрӓлӓш,obrocić
1085,heben::V,лӱктӓш,podnosić
1086,hochheben::V,кузыкташ,podnieść
1087,ergreifen::V,хватяш,chwycić
1088,halten::V,кычаш,trzymać
1089,drücken::V,темдӓш,naciskać
1090,schieben::V,шӹкӓш,pchać
1091,schieben::V,шӹкӓш,posuwać
1092,kratzen::V,нӹжӓш,drapać
1093,lecken::V,нылаш,lizać
1094,beißen::V,пыралаш,kąsać
1095,abreißen::V,кӹрӓш,oderwać
1096,abreißen::V,кышкед нӓлӓш,oderwać
1097,abschneiden::V,шулаш,odciąć
1098,abschneiden::V,лаштыклаш,odciąć
1099,binden::V,пидӓш,wiązać
1100,stecken::V,шыралаш,wetknąć
1101,brechen::V,тодылаш,złamać
1102,brechen::V,пыдырташ,złamać
1103,klopfen::V,рушткаш,pukać
1104,klopfen::V,рушткаш,stukać
1105,hauen::V,шелӹштӓш,bić
1106,kleben::V,клейӓш,kleić
1107,reiben::V,нӹжӓш,trzeć
1108,streichen::V,шӹрӓш,smarować
1109,schleifen::V,шымаш,ostrzyć
1110,schneiden::V,пӹчкӓш,ciąć
1111,schneiden::V,пӹчкӓш,krajać
1112,rütteln::V,мыльгыкташ,trząść
1113,schütteln::V,цӹтӹртӓш,trząść
1114,schütteln::V,мыльгыкташ,trząść
1115,schwenken::V,машыяш,machać
1116,schütten::V,опталаш,nasypać
1117,füllen::V,темӓш,napełnić
1118,einwickeln::V,пӹтӹрӓ́лӓш,zawinąć
1119,tragen::V,намалаш,nieść
1120,schleppen::V,шӹдӹрӓш,wlec
1121,ziehen::V,шыпшаш,ciągnąć
1122,aufbewahren::V,перегӓш,przechowywać
1123,werfen::V,кӹшкӓш,rzucać
1124,fangen::V,кычаш,łowić
1125,packen::V,хватяш,chwycić
1126,verstecken::V,шӹлтӓш,ukryć
1127,verstecken::V,шӹлтӓш,schować
1128,teilen::V,пайылаш,podzielić
1129,schicken::V,колташ,posyłać
1130,bringen::V,кандаш,przynieść
1131,bekommen::V,лыкташ,dostać
1132,erhalten::V,получаяш,otrzymać
1133,nehmen::V,налаш,wziąć
1134,wählen::V,айыраш,wybrać
1135,auswählen::V,айыраш,wybrać
1136,bewahren::V,перегӓш,zachować
1137,behindern::V,мешӓйӓш,utrudnić
1138,behindern::V,мешӓйӓш,przeszkadzać
1139,verderben::V,портяш,zepsuć
1140,beschädigen::V,шушырташ,uszkodzić
1141,zerbrechen::V,пыдырташ,złamać
1142,zerreißen::V,кӹрӓш,drzeć
1143,zerreißen::V,кӹрӓш,rozdzierać
1144,zerstören::V,шӓлӓтӓш,zniszczyć
1145,verbrennen::V,йылаташ,spalić
1146,verbrennen::V,йылалташ,spalić
1147,geben::V,пуаш,dać
1148,reichen::V,пуаш,podać
1149,schenken::V,подараш,darować
1150,versprechen::V,сöрӓш,obiecać
1151,wünschen::V,жалаяш,życzyć
1152,loben::V,хваляш,chwalić
1153,küssen::V,шышшалаш,całować
1154,wiegen::V,лӱнгӓлтӓш,kołysać
1155,zudecken::V,пиштӓш,przykryć
1156,wecken::V,понгыжалтараш,zbudzić
1157,zeigen::V,анжыкташ,pokazać
1158,führen::V,видӓш,wieść
1159,führen::V,видӓш,prowadzić
1160,lehren::V,тымдаш,uczyć
1161,unterrichten::V,тымдаш,nauczać
1162,aufziehen::V,кушташ,wychować
1163,leiten::V,видӓш,kierować
1164,leiten::V,вуйлаташ,kierować
1165,leiten::V,вуйлалташ,kierować
1166,antreiben::V,талаштараш,popędzić
1167,lassen::V,-ыкт,zostawić
1168,einladen::V,ӱжӓш,zaprosić
1169,vereinigen::V,иктештӓш,zjednoczyć
1170,besuchen::V,толаш,odwiedzić
1171,treffen::V,вӓшлиӓш,trafić
1172,treffen::V,вӓшлиӓш,spotkać
1173,treffen::V,вӓшлиӓлтӓш,trafić
1174,treffen::V,вӓшлиӓлтӓш,spotkać
1175,sich versammeln::V,цымыргаш,zebrać się
1176,sich versammeln::V,цымыргаш,zgromadzić się
1177,spielen::V,мадаш,grać
1178,spielen::V,мадаш,bawić się
1179,singen::V,мыраш,śpiewać
1180,tanzen::V,кушташ,pląsać
1181,tanzen::V,кушташ,tańczyć
1182,sich trennen::V,айырлаш,rozstać się
1183,verlassen::V,шуаш,opuścić
1184,retten::V,ытараш,ocalić
1185,retten::V,ытараш,uratować
1186,bewachen::V,оролаш,pilnować
1187,schützen::V,перегӓш,ochronić
1188,verteidigen::V,перегӓш,bronić
1189,sich schlagen::V,шидӓлӓш,pobić się
1190,sich schlagen::V,шиэдӓлӓш,pobić się
1191,schießen::V,лӱӓш,strzelać
1192,siegen::V,сӹнгӓш,zwycziężyć
1193,ärgern::V,шӹдештӓрӓш,gniewać
1194,schlagen::V,пӓрен колташ,bić
1195,schlagen::V,пӓрен колташ,uderzyć
1196,schlagen::V,хӹрӹктен колташ,bić
1197,schlagen::V,хӹрӹктен колташ,uderzyć
1198,treten::V,чымаш,kopnąć
1199,stechen::V,пышкылаш,ukłuć
1200,stoßen::V,шыркедӓш,popchnąć
1201,stehlen::V,шолышт толаш,ukraść
1202,stören::V,ӓрештӹлӓш,zakłócić
1203,stören::V,ӓрештӹлӓш,przeszkodzić
1204,belästigen::V,кӓньӹсӹрлӓндӓрӓш,dokuczać
1205,belästigen::V,шытырланыкташ,dokuczać
1206,verbergen::V,шӹлтӓш,ukryć
1207,täuschen::V,алталаш,łudzić
1208,täuschen::V,аталаш,łudzić
1209,betrügen::V,мошеньӹчӓйӓш,oszukać
1210,töten::V,пуштын шуаш,zabić
1211,wohnen::V,ӹлӓш,mieszkać
1212,arbeiten::V,пӓшӓлӓш,pracować
1213,arbeiten::V,ровотаяш,pracować
1214,sammeln::V,погаш,zebrać
1215,pflücken::V,кӹрӓш,zerwać
1216,jagen::V,охотничӓйӓш,polować
1217,fischen::V,кол кычаш,łowić ryby
1218,fassen::V,кычаш,złapać
1219,hüten::V,кӹтӓш,paść
1220,treiben::V,шуруяш,pędzić
1221,anbinden::V,ялшташ,przywiązać
1222,anbinden::V,ялышташ,przywiązać
1223,füttern::V,пукшаш,karmić
1224,melken::V,шыпшылаш,doić
1225,hacken::V,роаш,rąbać
1226,gießen::V,шӓвӓш,lać
1227,gießen::V,шӓвӓш,podlać
1228,reifen::V,кӱӓш,dojrzeć
1229,reifen::V,поспейӓш,dojrzeć
1230,zubereiten::V,йӓмдӹлӓш,przyrządzić
1231,kochen::V,шолташ,gotować
1232,backen::V,кӱктӓш,piec
1233,braten::V,жӓрӓш,piec
1234,braten::V,жӓрӓш,smażyć
1235,umrühren::V,намалаш,przemieszać
1236,stricken::V,пидӓш,dziać
1237,nähen::V,ыргаш,szyć
1238,färben::V,пидӓш,pofarbować
1239,reinigen::V,чиӓлтӓш,oczyścić
1240,waschen::V,мышкаш,prać
1241,abwischen::V,ӹштӓш,obetrzeć
1242,spülen::V,шӱӓлтӓш,płukać
1243,fegen::V,ӹштӓш,zamiatać
1244,kehren::V,ӹштӓш,zamieść
1245,baden::V,нӱштӹлӓш,kąpać się
1246,sich waschen::V,мышкылташ,myć się
1247,ausziehen::V,кыдашаш,zdjąć
1248,anziehen::V,чиӓш,włożyć
1249,sich anziehen::V,чиӓш,ubrać się
1250,kämmen::V,шерӓш,uczesać
1251,schmücken::V,цеверемдӓш,ozdabiać
1252,sagen::V,манаш,powiedzieć
1253,sagen::V,келесӓш,powiedzieć
1254,sprechen::V,манаш,mówić
1255,reden::V,шайышташ,mówić
1256,sich unterhalten::V,хытыраш,rozmawiać
1257,sich unterhalten::V,хытыргаш,rozmawiać
1258,fragen::V,ядаш,zapytać
1259,bitten::V,ядаш,prosić
1260,erzählen::V,келесӓш,opowiedzieć
1261,mitteilen::V,попаш,zawiadomić o
1262,mitteilen::V,увертӓш,zawiadomić o
1263,mitteilen::V,увертӓрӓш,zawiadomić o
1264,nennen::V,лӹмдӓш,nazwać
1265,rufen::V,ӱжӓш,wołać
1266,prahlen::V,хайзаш,chełpić się
1267,prahlen::V,шаргаланаш,chełpić się
1268,übersetzen::V,вашташ,tłumaczyć
1269,denken::V,машанаш,myśleć
1270,glauben::V,ӹнянӓш,sądzić
1271,glauben::V,ӹнянӓш,wierzyć
1272,bemerken::V,цаклаш,zauważyć
1273,erkennen::V,пӓлӓш,poznać
1274,begreifen::V,ынгылаш,zrozumieć
1275,verstehen::V,ынгылаш,rozumieć
1276,verstehen::V,ынгылаш,dosłyszeć
1277,lernen::V,тыменяш,uczyć się
1278,wissen::V,пӓлӓш,wiedzieć
1279,sich erinnern an::V,ышештӓрӓш,przypomnieć sobie
1280,vergessen::V,монден кодаш,zapomnieć
1281,messen::V,висӓш,mierzyć
1282,zählen::V,шотаяш,liczyć
1283,rechnen::V,шотаяш,rachować
1284,lesen::V,лыдаш,czytać
1285,malen::V,рисуяш,malować
1286,zeichnen::V,ыдырка́лаш,rysować
1287,schreiben::V,вазаш,pisać
1288,besitzen::V,кы́чаш,posiadać
1289,kaufen::V,нӓлӓш,kupić
1290,verkaufen::V,выжалаш,sprzedać
1291,bezahlen::V,тӱлӓш,zapłacić
1292,zahlen::V,тӱлӓш,płacić
1293,beherrschen::V,кы́чаш,opanować
1294,ertragen::V,цӹтӓш,znieść
1295,Linie::N,,linia
1296,Strich::N,,kreska
1297,jetzt::ADV,,teraz
1298,jetzt::ADV,,obecnie
1299,hinzufügen::V,,dodać
