,Concept_ID,fa,sl
802,vorher::ADV,قبلاً,poprèj
803,zuerst::ADV,اول,spŕva
804,zuerst::ADV,ابتداء,spŕva
805,einmal::ADV,یکدفعه,ênkrat
806,manchmal::ADV,گاهی,včásih
807,manchmal::ADV,بعضی اوقات,včásih
808,oft::ADV,اغلب,pogósto
809,immer::ADV,همیشه,védno
810,immer::ADV,همیشه,zméraj
811,niemals::ADV,هرگز,nikdàr
812,hier::ADV,اینجا,tù
813,hier::ADV,اینجا,túkaj
814,hierhin::ADV,به اینجا,sèmkaj
815,von hier::ADV,از اینجا,od tú
816,dort::ADV,آنجا,tàm
817,dorthin::ADV,به آنجا,tjà
818,geradeaus::ADV,راست,rávno napréj
819,vorwärts::ADV,جلو,napréj
820,vorwärts::ADV,به پیش,napréj
821,rückwärts::ADV,عقب,zádaj
822,zurück::ADV,پس,nazáj
823,zurück::ADV,عقب,nazáj
824,zurück::ADV,بالعکس,nazáj
825,unten::ADV,زیر,dôli
826,unten::ADV,زیر,spôdaj
827,unten::ADV,پایین,dôli
828,unten::ADV,پایین,spôdaj
829,hinab::ADV,به پایین,dôl
830,oben::ADV,بالا,gôri
831,oben::ADV,بالا,zgôraj
832,hinauf::ADV,به بالا,gôr
833,überall::ADV,همه‌جا,povsód
834,nicht::ADV,نه,ne
835,ein wenig::ADV,کمی,málo
836,kaum::ADV,به سختی,kómaj
837,sehr::ADV,خیلی,zeló
838,sehr::ADV,بسیار,zeló
839,so::ADV,چنین,takó
840,so::ADV,اینطور,takó
841,noch::ADV,هنوز,še
842,nur::ADV,فقط,samó
843,nur::ADV,تنها,samó
844,schon::ADV,قبلاً,žè
845,schon::ADV,به این زودی,žè
846,wieder::ADV,باز,spét
847,wieder::ADV,دوباره,spét
848,vergebens::ADV,بیهوده,zamàn
849,vergebens::ADV,بیهوده,zastónj
850,vor::PRP,در جلوی,pred
851,hinter::PRP,پشت,za
852,unter::PRP,تحت,pod
853,durch::PRP,از وسط,skózi
854,durch::PRP,از ميان,skózi
855,neben::PRP,کنار,kràj
856,neben::PRP,کنار,póleg
857,neben::PRP,پهلوی,kràj
858,neben::PRP,پهلوی,póleg
859,zwischen::PRP,بین,med
860,zwischen::PRP,بین,izmed
861,zwischen::PRP,میان,med
862,zwischen::PRP,میان,izmed
863,wegen::PRP,برای,zarádi
864,wegen::PRP,بخاطر,zarádi
865,dies::PRN,این,tó
866,das::PRN,آن,tó
867,alles::PRN,تمام,vsè
868,alles::PRN,همه‌چیر,vsè
869,ich::PRN,من,jàz
870,du::PRN,تو,tí
871,er::PRN,او,òn
872,wir::PRN,ما,mí
873,ihr::PRN,شما,ví
874,sie::PRN,آنها,ôni
875,was::FPRN,چه,káj
876,wer::FPRN,کی,kdó
877,wo::FADV,کجا,kjé
878,wohin::FADV,بکجا,kám
879,wie::FADV,چطور,kakó
880,wie::FADV,چگونه,kakó
881,warum::FADV,چرا,zakáj
882,warum::FADV,برای چه,zakáj
883,wieviel::FNUM,چند,kóliko
884,wieviel::FNUM,چقدر,kóliko
885,eins::NUM,یک,êden
886,zwei::NUM,دو,dvá
887,drei::NUM,سه,trí
888,vier::NUM,چهار,štíri
889,fünf::NUM,پنج,pét
890,sechs::NUM,شش,šést
891,sieben::NUM,هفت,sédem
892,acht::NUM,هشت,ósem
893,neun::NUM,نه,devét
894,zehn::NUM,ده,desét
895,elf::NUM,یازده,enájst
896,zwölf::NUM,دوازده,dvánajst
897,zwanzig::NUM,بیست,dvájset
898,dreißig::NUM,سی,trídeset
899,vierzig::NUM,چهل,štírideset
900,fünfzig::NUM,پنجاه,pétdeset
901,sechzig::NUM,شصت,šéstdeset
902,siebzig::NUM,هفتاد,sédemdeset
903,achtzig::NUM,هشتاد,ósemdeset
904,neunzig::NUM,نود,devétdeset
905,hundert::NUM,صد,stó
906,tausend::NUM,هزار,tísoč
907,und::CNJ,و,in
908,oder::CNJ,یا,áli
909,stehen::V,ایستادن,státi
910,sitzen::V,نشستن,sedéti
911,liegen::V,خوابیدن,ležáti
912,liegen::V,دراز کشیدن,ležáti
913,hängen::V,آویزان بودن,viséti
914,werden::V,شدن,postáti
915,passieren::V,گذشتن,zgodíti se
916,passieren::V,اتفاق افتادن,zgodíti se
917,beginnen::V,شروع شدن,začéti se
918,enden::V,تمام شدن,končáti se
919,wechseln::V,عوض شدن,ménjati se
920,aufgehen[Sonne]::V,برآمدن,vzíti
921,aufgehen[Sonne]::V,طلوع کردن,vzíti
922,untergehen[Sonne]::V,غروب کردن,zaíti
923,scheinen[Sonne]::V,تابیدن,sijáti
924,donnern::V,رعد زدن,grméti
925,wehen::V,دمیدن,píhati
926,strömen::V,روان شدن,líti
927,fließen::V,روان شدن,têči
928,sich drehen::V,چرخیدن,vrtéti se
929,schwanken::V,خم و راست شدن,kolébati
930,schwingen::V,تاب خوردن,níhati
931,schwingen::V,نوسان کردن,níhati
932,fallen::V,افتادن,pádati
933,fallen::V,سقوط کردن,pádati
934,brennen::V,سوزاندن,goréti
935,rauchen::V,دود کردن,kadíti se
936,regnen::V,باران آمدن,deževáti
937,gefrieren::V,یخ بستن,zmŕzniti
938,tauen::V,آب شدن,tájati
939,schmelzen::V,آب شدن,kopnéti
940,trocknen::V,خشک شدن,sušíti se
941,sieden::V,جوشیدن,kipéti
942,faulen::V,فاسد شدن,gníti
943,verfaulen::V,پوسیدن,zgníti
944,reißen::V,پاره شدن,tŕgati se
945,versinken::V,غرق شدن,pogrézniti se
946,vergehen::V,گذشتن,miníti
947,erscheinen::V,ظاهر شدن,pojáviti se
948,verschwinden::V,گم شدن,izgíniti
949,verschwinden::V,از بین رفتن,izgíniti
950,sinken::V,پایین آمدن,péšati
951,abnehmen::V,کم شدن,pojémati
952,zunehmen::V,زیاد شدن,véčati se
953,zunehmen::V,زیاد شدن,množíti se
954,steigen::V,بالا رفتن,dvígati se
955,wachsen::V,قد کشیدن,rásti
956,glänzen::V,برق زدن,sijáti
957,funkeln::V,جرقه زدن,ískriti se
958,lärmen::V,شلوغ کردن,ropotáti
959,lärmen::V,شلوغ کردن,razgrájati
960,läuten::V,زنگ زدن,zvoníti
961,klingeln::V,زنگ زدن,zvončkljáti
962,klirren::V,جرنگ جرنگ صدا کردن,žvenketáti
963,brausen::V,طوفانی بودن,šuméti
964,rauschen::V,خش‌خش کردن,šuštéti
965,rauschen::V,خش‌خش کردن,šelestéti
966,klingen::V,صدا دادن,zvenéti
967,bellen::V,عوعو کردن,lájati
968,heulen::V,زوزه کشیدن,zavíjati
969,blasen::V,فوت کردن,píhniti
970,pfeifen::V,سوت زدن,pískati
971,pfeifen::V,سوت زدن,žvížgati
972,schreien::V,فریاد زدن,kričáti
973,stöhnen::V,نالیدن,stókati
974,zittern::V,لرزیدن,drgetáti
975,leben::V,زیستن,živéti
976,leben::V,زندگی کردن,živéti
977,geboren werden::V,متولد شدن,rodíti se
978,atmen::V,تنفس کردن,díhati
979,trinken::V,نوشیدن,píti
980,essen::V,خوردن,jésti
981,schlucken::V,بلعیدن,požírati
982,schlucken::V,قورت دادن,požírati
983,müde werden::V,خسته شدن,péšati
984,müde werden::V,خسته شدن,utrúditi se
985,einschlafen::V,خواب رفتن,zaspáti
986,schlafen::V,خوابیدن,spáti
987,aufwachen::V,از خواب بیدار شدن,zbudíti se
988,aufstehen::V,بیدار شدن,vstáti
989,sich erholen::V,استراحت کردن,oddahníti se
990,krank werden::V,مریض شدن,oboléti
991,krank sein::V,بیمار بودن,bíti bolán
992,schmerzen::V,درد کردن,boléti
993,husten::V,سرفه کردن,kášljati
994,genesen::V,بهبود یافتن,okrévati
995,sterben::V,مردن,umréti
996,umkommen::V,کشته شدن,pogíniti
997,sich bewegen::V,حرکت کردن,zganíti se
998,sich rühren::V,تکان خوردن,premakníti se
999,sich erheben::V,برخواستن,vstájati
1000,sich erheben::V,برخواستن,vzdígniti se
1001,sich setzen::V,نشستن,sésti
1002,hinfallen::V,زمین خوردن,pásti dôl
1003,laufen::V,پیاده رفتن,hodíti
1004,schreiten::V,قدم زدن,stópati
1005,spazierengehen::V,گردش رفتن,na sprehòd íti
1006,eilen::V,شتاب کردن,drvéti
1007,sich beeilen::V,عجله کردن,hitéti
1008,sausen::V,صفیر کشیدن,dírkati
1009,rennen::V,دویدن,dírjati
1010,springen::V,پریدن,skákati
1011,klettern::V,بالا رفتن,plézati
1012,schaukeln::V,تاب خوردن,kolébati
1013,kriechen::V,خزیدن,pláziti se
1014,schwimmen::V,شنا کردن,plávati
1015,tauchen::V,غواصی کردن,potápljati se
1016,rudern::V,پارو زدن,vesláti
1017,fahren::V,سواره رفتن,vozíti se
1018,fahren::V,سواره رفتن,peljáti se
1019,fliegen::V,پریدن,létati
1020,gehen::V,رفتن,íti
1021,weggehen::V,رفتن,odíti
1022,abfahren::V,حرکت کردن,odpeljáti se
1023,anhalten::V,ایست کردن,ustáviti se
1024,hineingehen::V,داخل شدن,íti nóter
1025,eintreten::V,وارد شدن,vstopíti
1026,kommen::V,آمدن,príti
1027,ankommen::V,رسیدن,prispéti
1028,ankommen::V,رسیدن,prihájati
1029,zurückkommen::V,برگشتن,vrníti se
1030,bleiben::V,ماندن,ostáti
1031,warten::V,منتظر بودن,čákati
1032,erwarten::V,انتظار داشتن,pričakováti
1033,suchen::V,جستجو کردن,iskáti
1034,finden::V,یافتن,nájti
1035,finden::V,پیدا کردن,nájti
1036,versuchen::V,سعی کردن,poskúšati
1037,versuchen::V,کوشش کردن,poskúšati
1038,vorbereiten::V,آماده کردن,pripráviti
1039,lieben::V,عاشق بودن,ljubíti
1040,mögen::V,میل داشتن,márati
1041,mögen::V,دوست داشتن,márati
1042,lachen::V,خندیدن,smejáti se
1043,rühren::V,به رقت آوردن,ganíti
1044,weinen::V,گریه کردن,jókati
1045,weinen::V,گریه کردن,plákati
1046,schimpfen::V,فحاشی کردن,psováti
1047,schimpfen::V,فحاشی کردن,zmérjati
1048,sich ärgern::V,ناراحت شدن,jezíti se
1049,sich fürchten::V,واهمه کردن,báti se
1050,fürchten::V,ترسیدن,báti se
1051,fliehen::V,گریختن,bežáti
1052,flüchten::V,فرار کردن,pobégniti
1053,sehen::V,دیدن,vídeti
1054,anschauen::V,نگاه کردن,oglédati
1055,ansehen::V,تماشا کردن,glédati
1056,hören::V,شنیدن,slíšati
1057,zuhören::V,گوش دادن,poslúšati
1058,probieren::V,چشیدن,poskúšati
1059,riechen::V,بوییدن,dúhati
1060,riechen::V,بو کردن,dúhati
1061,fühlen::V,احساس کردن,čutíti
1062,scheinen::V,بنظر آمدن,zdéti se
1063,zu sehen sein::V,دیده شدن,vídeti se
1064,vernehmen::V,شنیدن,čúti
1065,frieren::V,سرد بودن,zébsti
1066,tun::V,کردن,délati
1067,können::V,توانستن,môči
1068,wollen::V,خواستن,hotéti
1069,anfangen::V,شروع کردن,začéti
1070,beenden::V,تمام کردن,dokončáti
1071,beenden::V,پایان دادن,dokončáti
1072,aufhören::V,دست کشیدن,prenéhati
1073,gelingen::V,موفق شدن,uspéti
1074,gelingen::V,موفق شدن,posréčiti se
1075,geraten::V,نتیجه دادن,obnêsti se
1076,öffnen::V,گشودن,odpréti
1077,öffnen::V,باز کردن,odpréti
1078,schließen::V,بستن,zapréti
1079,schließen::V,قفل کردن,zapréti
1080,stellen::V,گذاردن,postáviti
1081,setzen::V,نشاندن,posadíti
1082,legen::V,گذاشتن,položíti
1083,berühren::V,دست زدن,dotíkati se
1084,berühren::V,لمس کردن,dotíkati se
1085,verbinden::V,وصل کردن,obvézati
1086,bedecken::V,پوشاندن,pokríti
1087,aufhängen::V,آویختن,obésiti
1088,anzünden::V,سوزاندن,zažgáti
1089,aufheben::V,برداشتن,vzdígniti
1090,aufheben::V,بلند کردن,vzdígniti
1091,zurücklassen::V,گذاشتن,zapustíti
1092,verlieren::V,گم کردن,izgubíti
1093,fallen lassen::V,انداختن,navréči
1094,machen::V,کردن,naredíti
1095,machen::V,کردن,napráviti
1096,machen::V,ساختن,naredíti
1097,machen::V,ساختن,napráviti
1098,herstellen::V,ساختن,izdélati
1099,herstellen::V,تولید کردن,izdélati
1100,bauen::V,ساختن,gradíti
1101,bauen::V,بنا کردن,gradíti
1102,reparieren::V,درست کردن,popráviti
1103,reparieren::V,تعمیر کردن,popráviti
1104,verbessern::V,بهتر کردن,izbóljšati
1105,ändern::V,تغییر دادن,spremeníti
1106,graben::V,کندن,kopáti
1107,graben::V,کندن,grêbsti
1108,graben::V,گود کردن,kopáti
1109,graben::V,گود کردن,grêbsti
1110,beugen::V,کج کردن,upogníti
1111,biegen::V,خم کردن,zavíjati
1112,drehen::V,چرخاندن,vrtéti
1113,wenden::V,برگرداندن,obrníti
1114,umdrehen::V,برگرداندن,zasúkati
1115,heben::V,برداشتن,dvígati
1116,hochheben::V,برآوردن,privzdígniti
1117,hochheben::V,بلند کردن,privzdígniti
1118,ergreifen::V,گرفتن,zgrábiti
1119,halten::V,نگاه داشتن,držáti
1120,drücken::V,فشار دادن,tiščáti
1121,drücken::V,فشار آوردن,tiščáti
1122,schieben::V,هل دادن,ríniti
1123,kratzen::V,خاریدن,práskati
1124,lecken::V,لیسیدن,lízati
1125,beißen::V,گاز زدن,grísti
1126,abreißen::V,پاره کردن,odtŕgati
1127,abschneiden::V,بریدن,odrézati
1128,abschneiden::V,قطع کردن,odrézati
1129,binden::V,بستن,vézati
1130,stecken::V,فرو کردن,vtakníti
1131,brechen::V,شکستن,lomíti
1132,klopfen::V,کوبیدن,tólči
1133,hauen::V,زدن,séči
1134,kleben::V,چسباندن,lépiti
1135,reiben::V,مالش دادن,tréti
1136,reiben::V,مالش دادن,dŕgniti
1137,streichen::V,مالیدن,namázati
1138,schleifen::V,تیز کردن,brúsiti
1139,schneiden::V,چیدن,rézati
1140,schneiden::V,بریدن,rézati
1141,rütteln::V,لرزاندن,strésti
1142,rütteln::V,تکان دادن,strésti
1143,schütteln::V,تکان دادن,majáti
1144,schwenken::V,تاب دادن,obrníti
1145,schütten::V,ریختن,sípati
1146,füllen::V,پر کردن,napolníti
1147,einwickeln::V,پیچیدن,zavíti
1148,tragen::V,بردن,nêsti
1149,tragen::V,حمل کردن,nêsti
1150,schleppen::V,کشیدن,vláčiti
1151,ziehen::V,کشیدن,vléči
1152,aufbewahren::V,نگهداری کردن,shranjeváti
1153,werfen::V,انداختن,lúčati
1154,werfen::V,پرتاب کردن,lúčati
1155,fangen::V,گرفتن,ujéti
1156,packen::V,گرفتن,prijéti
1157,verstecken::V,قایم کردن,skríti
1158,verstecken::V,پنهان کردن,skríti
1159,teilen::V,قسمت کردن,razdelíti
1160,teilen::V,تقسیم کردن,razdelíti
1161,schicken::V,فرستادن,pošíljati
1162,schicken::V,ارسال کردن,pošíljati
1163,bringen::V,آوردن,prinêsti
1164,hinzufügen::V,افزودن,pristáviti
1165,hinzufügen::V,اضافه کردن,pristáviti
1166,bekommen::V,گرفتن,dobíti
1167,erhalten::V,دریافت کردن,prejéti
1168,nehmen::V,گرفتن,vzéti
1169,nehmen::V,برداشتن,vzéti
1170,wählen::V,انتخاب کردن,izbírati
1171,auswählen::V,برگزیدن,izbráti
1172,bewahren::V,حفظ کردن,ohraníti
1173,bewahren::V,حفاظت کردن,ohraníti
1174,behindern::V,مانع بودن,ovírati
1175,verderben::V,از بین بردن,pokváriti
1176,beschädigen::V,صدمه زدن,poškodováti
1177,zerbrechen::V,شکستن,razlomíti
1178,zerreißen::V,دریدن,raztŕgati
1179,zerreißen::V,پاره کردن,raztŕgati
1180,zerstören::V,خراب کردن,razrúšiti
1181,zerstören::V,ویران کردن,razrúšiti
1182,verbrennen::V,سوزاندن,sežgáti
1183,geben::V,دادن,dáti
1184,reichen::V,دادن,séči
1185,reichen::V,دادن,molíti
1186,schenken::V,هدیه دادن,podáriti
1187,versprechen::V,قول دادن,obljubíti
1188,versprechen::V,وعده دادن,obljubíti
1189,wünschen::V,آرزو کردن,vóščiti
1190,loben::V,ستایش کردن,hváliti
1191,küssen::V,بوسیدن,poljubováti
1192,wiegen::V,نوسان کردن,zíbati
1193,zudecken::V,پوشاندن,pokríti
1194,wecken::V,بیدار کردن,zbudíti
1195,zeigen::V,نشان دادن,pokázati
1196,führen::V,رهنمائی کردن,vêsti
1197,lehren::V,آموختن,učíti
1198,lehren::V,یاد دادن,učíti
1199,unterrichten::V,درس دادن,poučeváti
1200,unterrichten::V,تدریس کردن,poučeváti
1201,aufziehen::V,تربیت کردن,vzgojíti
1202,leiten::V,اداره کردن,uprávljati
1203,antreiben::V,عجله دادن,goníti
1204,lassen::V,وادار کردن,povzročíti
1205,einladen::V,دعوت کردن,povábiti
1206,einladen::V,مهمان کردن,povábiti
1207,vereinigen::V,یکی کردن,zdrúžiti
1208,vereinigen::V,متحد کردن,zdrúžiti
1209,besuchen::V,دیدار کردن,obiskáti
1210,treffen::V,ملاقات کردن,pogodíti
1211,sich versammeln::V,جمع شدن,zbráti se
1212,spielen::V,بازی کردن,igráti se
1213,singen::V,آواز خواندن,péti
1214,tanzen::V,رقصیدن,plésati
1215,sich trennen::V,جدا شدن,ločíti se
1216,verlassen::V,ترک کردن,zapustíti
1217,retten::V,نجات دادن,réšiti
1218,bewachen::V,حراست کردن,strážiti
1219,schützen::V,حفظ کردن,sčítiti
1220,verteidigen::V,دفاع کردن,braníti
1221,sich schlagen::V,کتک‌کاری کردن,têpsti se
1222,schießen::V,تیر زدن,stréljati
1223,siegen::V,پیروز شدن,zmágati
1224,ärgern::V,ناراحت کردن,jezíti
1225,ärgern::V,ناراحت کردن,razbúriti
1226,schlagen::V,زدن,têpsti
1227,schlagen::V,زدن,udáriti
1228,schlagen::V,کوبیدن,têpsti
1229,schlagen::V,کوبیدن,udáriti
1230,treten::V,لگد زدن,teptáti
1231,stechen::V,چاقو زدن,ubôsti
1232,stoßen::V,هل دادن,peháti
1233,stoßen::V,هل دادن,drégniti
1234,stehlen::V,دزدیدن,ukrásti
1235,stehlen::V,دزدیدن,pokrásti
1236,stören::V,مزاحم شدن,motíti
1237,belästigen::V,زحمت دادن,nadlegováti
1238,verbergen::V,پنهان کردن,skríti
1239,täuschen::V,گول زدن,slepíti
1240,täuschen::V,فریب دادن,slepíti
1241,betrügen::V,گول زدن,várati
1242,betrügen::V,گول زدن,ogoljufáti
1243,betrügen::V,فریب دادن,várati
1244,betrügen::V,فریب دادن,ogoljufáti
1245,töten::V,کشتن,ubíti
1246,wohnen::V,منزل داشتن,prebívati
1247,wohnen::V,سکونت داشتن,prebívati
1248,arbeiten::V,کار کردن,délati
1249,sammeln::V,جمع کردن,zbráti
1250,pflücken::V,چیدن,obráti
1251,jagen::V,شکار کردن,lovíti
1252,fischen::V,صید کردن,ribáriti
1253,fischen::V,ماهی‌گیری کردن,ribáriti
1254,fassen::V,گرفتن,zajéti
1255,hüten::V,چراندن,pásti
1256,hüten::V,مراقبت کردن,pásti
1257,treiben::V,راندن,pogánjati
1258,anbinden::V,متصل کردن,privézati
1259,füttern::V,غذا دادن,kŕmiti
1260,melken::V,دوشیدن,mólsti
1261,hacken::V,خرد کردن,sékati
1262,gießen::V,ریختن,ulíti
1263,reifen::V,رسیدن,zoréti
1264,zubereiten::V,طبخ کردن,pripráviti
1265,zubereiten::V,آماده کردن,pripráviti
1266,kochen::V,پختن,kúhati
1267,kochen::V,آشپزی کردن,kúhati
1268,backen::V,پختن,cvréti
1269,braten::V,سرخ کردن,pêči
1270,umrühren::V,هم زدن,preméšati
1271,stricken::V,بافتن,plêsti
1272,nähen::V,دوختن,šívati
1273,färben::V,رنگ زدن,bárvati
1274,reinigen::V,پاک کردن,očístiti
1275,reinigen::V,تمیز کردن,očístiti
1276,waschen::V,شستن,opráti
1277,abwischen::V,زدودن,obrísati
1278,spülen::V,شستن,splakováti
1279,fegen::V,جارو کردن,pométati
1280,kehren::V,جارو کردن,mésti
1281,baden::V,شنا کردن,kópati se
1282,baden::V,حمام کردن,kópati se
1283,sich waschen::V,شستشو کردن,umíti se
1284,ausziehen::V,درآوردن,izvléči
1285,anziehen::V,پوشیدن,obléči
1286,sich anziehen::V,لباس پوشیدن,obléči se
1287,kämmen::V,شانه زدن,česáti
1288,schmücken::V,زینت دادن,okrasíti
1289,sagen::V,گفتن,dejáti
1290,sprechen::V,حرف زدن,govoríti
1291,sprechen::V,صحبت کردن,govoríti
1292,reden::V,حرف زدن,rêči
1293,reden::V,صحبت کردن,rêči
1294,sich unterhalten::V,گپ زدن,razgovárjati se
1295,fragen::V,پرسیدن,vprášati
1296,fragen::V,سؤال کردن,vprášati
1297,bitten::V,خواهش کردن,prosíti
1298,bitten::V,درخواست کردن,prosíti
1299,erzählen::V,نقل کردن,práviti
1300,erzählen::V,حکایت کردن,práviti
1301,mitteilen::V,خبر دادن,naznániti
1302,nennen::V,نامیدن,imenováti
1303,rufen::V,صدا کردن,klícati
1304,prahlen::V,پز آمدن,baháti se
1305,übersetzen::V,ترجمه کردن,prevêsti
1306,denken::V,فکر کردن,mísliti
1307,glauben::V,باور کردن,verjéti
1308,glauben::V,عقیده داشتن,verjéti
1309,bemerken::V,متوجه شدن,opáziti
1310,erkennen::V,شناختن,spoznáti
1311,erkennen::V,تشخیص دادن,spoznáti
1312,begreifen::V,فهمیدن,pôjmiti
1313,begreifen::V,درک کردن,pôjmiti
1314,verstehen::V,فهمیدن,razuméti
1315,lernen::V,آموختن,učíti se
1316,lernen::V,یاد گرفتن,učíti se
1317,wissen::V,دانستن,znáti
1318,wissen::V,دانستن,védeti
1319,sich erinnern an::V,به یاد آوردن,spómniti se
1320,vergessen::V,فراموش کردن,pozábiti
1321,messen::V,اندازه گرفتن,mériti
1322,zählen::V,شمردن,štéti
1323,rechnen::V,حساب کردن,račúnati
1324,lesen::V,خواندن,bráti
1325,lesen::V,خواندن,čítati
1326,malen::V,نقاشی کردن,slíkati
1327,zeichnen::V,کشیدن,rísati
1328,zeichnen::V,رسم کردن,rísati
1329,schreiben::V,نوشتن,písati
1330,besitzen::V,داشتن,iméti
1331,kaufen::V,خریدن,kupíti
1332,kaufen::V,خرید کردن,kupíti
1333,verkaufen::V,فروختن,prodáti
1334,bezahlen::V,پرداختن,pláčati
1335,zahlen::V,پرداخت کردن,plačeváti
1336,beherrschen::V,مسلط بودن,obvládati
1337,ertragen::V,تحمل کردن,prenêsti
