,Concept_ID,kn,ps
1072,aufziehen::V,ಸಲಹು,روزل
1073,leiten::V,ಮುಂದಾಳಾಗಿರು ,رهبری کول
1074,leiten::V,ಮುಂದಾಳಾಗಿರು ,لارښوونه کول
1075,antreiben::V,ಓಡಿಸು,چټک کول
1076,lassen::V,ಮಾಡಲುಬಿಡು,اړکول
1077,einladen::V,ಆಹ್ವಾನಿಸು,بلل
1078,vereinigen::V,ಒಂದಾಗು,متحد کول
1079,vereinigen::V,ಒಂದಾಗು,یوځای کول
1080,besuchen::V,ಭೇಟಿಯಾಗು,کتنه کول
1081,treffen::V,ಸಂಧಿಸು,ليدل
1082,treffen::V,ಸಂಧಿಸು,تلقی کول
1083,sich versammeln::V,ನೆರೆ,راغونډېدل
1084,spielen::V,ಆಡು,لوبه کول
1085,singen::V,ಹಾಡು,سندرې وېل
1086,tanzen::V,ಕುಣಿ,ګډېدل
1087,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,بېلېدل
1088,verlassen::V,ಕಳೆ,ترک کول
1089,retten::V,ರಕ್ಷಿಸು,نجات ورکول
1090,bewachen::V,ಕಾಪಾಡು,ساتل
1091,bewachen::V,ಕಾಪಾಡು,حفاظت کول
1092,schützen::V,ಸಂರಕ್ಷಿಸು,ژغورل
1093,verteidigen::V,ಕಾಪಿಡು,دفاع کول
1094,sich schlagen::V,ಕಿತ್ತಾಟ,جنګېدل
1095,schießen::V,ಎಸೆ,ویشتل
1096,siegen::V,ಗೆಲ್ಲು,غالبېدل
1097,ärgern::V,ರೇಗಿಸು,خپه کول
1098,schlagen::V,ಹೊಡೆ,وهل
1099,treten::V,ಒದೆ,په لغته وهل
1100,stechen::V,ಚುಚ್ಚು,ټومبل
1101,stoßen::V,ತಳ್ಳು,ټېل وهل
1102,stoßen::V,ತಳ್ಳು,پوری وهل
1103,stehlen::V,ಕದಿ,تښتول
1104,stehlen::V,ಕದಿ,غلا کول
1105,stören::V,ಕತಕು,ماتول
1106,belästigen::V,ತೊಂದರೆ,ځورول
1107,belästigen::V,ತೊಂದರೆ,تکلیف ورکول
1108,verbergen::V,ಮರೆಮಾಜು,پټول
1109,täuschen::V,ಠಕ್ಕಿಸು,تېرایستل
1110,täuschen::V,ಠಕ್ಕಿಸು,خطا ایستل
1111,betrügen::V,ವಂಚಿಸು,غولول
1112,töten::V,ಕೊಲ್ಲು,وژل
1113,töten::V,ಕೊಲ್ಲು,مړ کول
1114,wohnen::V,ವಾಸಿಸು,اوسېدل
1115,arbeiten::V,ಕೆಲಸ ಮಾಡು,کار کول
1116,sammeln::V,ಸಂಚಯಿಸು,راټولول
1117,sammeln::V,ಸಂಚಯಿಸು,راغونډول
1118,pflücken::V,ಬಿಡಿಸು,شکول
1119,jagen::V,ಬೇಟೆಯಾಡು,ښکار کول
1120,fischen::V,ಮೀನು ಹಿಡಿ,کب نيول
1121,fassen::V,ಹಿಡಿ,نیول
1122,fassen::V,ಹಿಡಿ,ګیرول
1123,hüten::V,ಗುಂಪುಸೇರಿಸು,پوول
1124,treiben::V,ದಬ್ಬು,بیول
1125,anbinden::V,ಬಿಗಿ,تړل
1126,füttern::V,ಮೇಯಿಸು,خوراک ورکول
1127,melken::V,ಹಾಲು ಕರೆ,لوشل
1128,hacken::V,ತುಂಡರಿಸು,پی کول
1129,gießen::V,ನೀರುಹಾಕು,اوبه کول
1130,reifen::V,ಕಳಿ,رسېدل
1131,zubereiten::V,ಅಡಿಗೆಮಾಡು,تیارول
1132,kochen::V,ಅಡು,پخول
1133,backen::V,ಬೇಯಿಸು,پخول
1134,braten::V,ಕರಿ,وريتول
1135,umrühren::V,ಕಲಕು,لړل
1136,stricken::V,ಹೆಣೆ,اوبدل
1137,nähen::V,ಹೊಲಿ,ګنډل
1138,färben::V,ಬಣ್ಣ ಹತ್ತು,رنګول
1139,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,صافول
1140,waschen::V,ತೊಳೆ,مینځل
1141,abwischen::V,ಒರಸು,وچول
1142,spülen::V,ಗಲಬರಿಸು,کنګالول
1143,fegen::V,ಗುಡಿಸು,جارو کول
1144,kehren::V,ಗುಡಿಸು,جارو کول
1145,baden::V,ಸ್ನಾನಮಾಡು,لمبېدل
1146,sich waschen::V,ತೊಳೆ,ځان مينځل
1147,ausziehen::V,ಬಿಚ್ಚು,کښل
1148,ausziehen::V,ಬಿಚ್ಚು,ایستل
1149,anziehen::V,ಹಾಕು,اغوستل
1150,sich anziehen::V,ಹಾಕು,کالی اغوستل
1151,kämmen::V,ಬಾಚು,ګمنځول
1152,schmücken::V,ಅಲಂಕರಿಸು,ښکلی کول
1153,sagen::V,ಹೇಳು,وېل
1154,sprechen::V,ನುಡಿ,وېل
1155,sprechen::V,ನುಡಿ,غږېدل
1156,reden::V,ನುಡಿ,ګړېدل
1157,reden::V,ನುಡಿ,خبرې کول
1158,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,خبری کول
1159,fragen::V,ವಿಚಾರಿಸು,پوښتنه کول
1160,bitten::V,ಬೇಡು,غوښتل
1161,erzählen::V,ಹೇಳು,کيسه کول
1162,erzählen::V,ಹೇಳು,حکايت کول
1163,mitteilen::V,ತಿಳಿಸು,خبرول
1164,mitteilen::V,ತಿಳಿಸು,خبر ورکول
1165,nennen::V,ಹೆಸರಿಡು,نوم ايښودل
1166,rufen::V,ಕರೆ,بلل
1167,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,لاپې وهل
1168,übersetzen::V,ಭಾಷಾಂತರಿಸು,ژباړل
1169,übersetzen::V,ಭಾಷಾಂತರಿಸು,ترجمه کول
1170,denken::V,ಯೋಚಿಸು,فکر کول
1171,glauben::V,ನಂಬು,باور کول
1172,bemerken::V,ಗಮನಿಸು,لیدل
1173,erkennen::V,ಗುರುತುಹಿಡಿ,پېژندل
1174,begreifen::V,ಗ್ರಹಿಸು,رسېدل
1175,begreifen::V,ಗ್ರಹಿಸು,پوهېدل
1176,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,پوهېدل
1177,lernen::V,ಕಲಿ,زده کول
1178,lernen::V,ಕಲಿ,درس لوستل
1179,wissen::V,ಅರಿ,پوهېدل
1180,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,یادول
1181,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,په یاد راوړل
1182,vergessen::V,ಮರೆತುವಿಡು,هېرول
1183,messen::V,ಅಳೆ,اندازه کول
1184,zählen::V,ಗಣಿಸು,شمارل
1185,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,حسابول
1186,lesen::V,ಓದು,لوستل
1187,malen::V,ಬಿಡಿಸು,رسمول
1188,zeichnen::V,ಬಿಡಿಸು,رسمول
1189,schreiben::V,ಬರೆ,لیکل
1190,besitzen::V,ಒಡೆಯನಾಗಿರು,لرل
1191,kaufen::V,ಕೊಳ್ಳು,رانیول
1192,verkaufen::V,ಕೊಡು,خرڅول
1193,bezahlen::V,ಬೆಲೆತೆರು,تأدیه کول
1194,zahlen::V,ಹಣವನ್ನುಕೊಡು,کسات اخيستل
1195,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,تسلط لرل
1196,ertragen::V,ಸಹಿಸು,زغمل
