,Concept_ID,lbe,vep
743,hier::ADV,шикку,täs
744,hier::ADV,шикку,tägä
745,hierhin::ADV,шиккун,tänna
746,von hier::ADV,шичча,täspäi
747,von hier::ADV,шичча,sid'päi
748,dort::ADV,гикку,sigä
749,dorthin::ADV,тиккун,sinna
750,dorthin::ADV,тиккун,nakkale
751,geradeaus::ADV,тӏайланм,kohtha
752,vorwärts::ADV,хьхьичӏунмай,edehe
753,rückwärts::ADV,махъа-хьхьичӏунмай,sel'gin
754,zurück::ADV,махъунмай,tagaze
755,unten::ADV,лув,alahan
756,hinab::ADV,бакӏ-ялавай,alaz
757,hinab::ADV,бакӏ-ялавай,alahaks
758,hinab::ADV,бакӏъялавай,alaz
759,hinab::ADV,бакӏъялавай,alahaks
760,oben::ADV,ялув,ülähän
761,hinauf::ADV,лавай,ülez
762,hinauf::ADV,лавай,ülähäks
763,überall::ADV,гьариий,kaikjal
764,überall::ADV,хьу-хьуний,kaikjal
765,überall::ADV,гьарца кӏанай,kaikjal
766,nicht::ADV,къа-,ei
767,ein wenig::ADV,чанни,vähän
768,ein wenig::ADV,ца чансса,vähän
769,kaum::ADV,дахьа,habi
770,sehr::ADV,оьну,lujas
771,sehr::ADV,гужну,lujas
772,sehr::ADV,хъинну,lujas
773,so::ADV,укукн,muga
774,so::ADV,укукн,ninga
775,noch::ADV,гьала,völ
776,noch::ADV,уттигу,völ
777,noch::ADV,цакьинва,völ
778,noch::ADV,ттигу-шилагу,völ
779,nur::ADV,анжагь,järg
780,nur::ADV,анжагь,vaiše
781,wieder::ADV,цӏуницӏа,möst
782,vergebens::ADV,аьдада,uhtei
783,vergebens::ADV,нахӏакь,uhtei
784,vor::PRP,хьхьичӏ,edes
785,hinter::PRP,махъ,taga
786,unter::PRP,лув,al
787,durch::PRP,-х,läbi
788,durch::PRP,-х,kal't
789,neben::PRP,чӏарав,rindal
790,zwischen::PRP,дянив,keskes
791,wegen::PRP,цӏаний,tagut
792,dies::PRN,ва,nece
793,das::PRN,та,se
794,das::PRN,кӏа,se
795,das::PRN,га,se
796,alles::PRN,щала,kaik
797,ich::PRN,на,minä
798,du::PRN,ина,sinä
799,er::PRN,му,hän
800,wir::PRN,жу,mö
801,ihr::PRN,зу,tö
802,was::FPRN,ци,mi
803,wer::FPRN,цу,ken
804,wo::FADV,чув,kus
805,wohin::FADV,чун,kuna
806,wie::FADV,цукун,kut
807,wie::FADV,цукун,mit'
808,warum::FADV,цан,mikš
809,wieviel::FNUM,циксса,äjak
810,wieviel::FNUM,циксса,kuverz'
811,eins::NUM,ца,üks'
812,zwei::NUM,кӏива,kaks'
813,drei::NUM,шамма,koume
814,vier::NUM,мукьа,nel'l'
815,vier::NUM,мукьва,nel'l'
816,fünf::NUM,ххюва,viž
817,sechs::NUM,ряхва,kuz'
818,sieben::NUM,арула,seičeme
819,acht::NUM,мяйва,kahesa
820,neun::NUM,урчӏва,ühesa
821,zehn::NUM,ацӏва,kümne
822,elf::NUM,ацӏния цава,üks'toštkümne
823,zwölf::NUM,ацӏиия кӏива,kaks'toštkümne
824,zwanzig::NUM,кьува,kaks'kümne
825,dreißig::NUM,зувира,koumekümne
826,vierzig::NUM,мукьцӏала,nel'l'kümne
827,fünfzig::NUM,ххюцӏала,vižkümne
828,sechzig::NUM,ряхцӏала,kuz'kümne
829,achtzig::NUM,мяйцӏала,kahesakümne
830,neunzig::NUM,урчӏцӏала,ühesakümne
831,hundert::NUM,ттурш,sada
832,hundert::NUM,ттуршва,sada
833,tausend::NUM,азарва,tuha
834,und::CNJ,-гу,i
835,und::CNJ,-гу,da
836,oder::CNJ,я,vai
837,oder::CNJ,ягу,vai
838,stehen::V,ацӏан,seišta
839,sitzen::V,щяивкӏун икӏан,ištta
840,liegen::V,утту нвхьуну икӏан,venuda
841,hängen::V,зурчӏай тӏун,ripta
842,werden::V,хьун,lindä
843,werden::V,хьун,tehtas
844,passieren::V,хьун,ozaitas
845,beginnen::V,дайдишин,augotadas
846,beginnen::V,дайдирхьуну дикӏан,augotadas
847,enden::V,къуртал дан,loptas
848,wechseln::V,даххана хьун,vajehtadas
849,wechseln::V,даххана дуллан,vajehtadas
850,aufgehen[Sonne]::V,буклай бур,nousta
851,untergehen[Sonne]::V,лаглай бур,lasktas
852,scheinen[Sonne]::V,битан,paštta
853,scheinen[Sonne]::V,чани буллан,paštta
854,donnern::V,тӏий бур,juraita
855,wehen::V,бишлай бур,dölta
856,wehen::V,бишлай бур,puhuda
857,strömen::V,экьинан,valadas
858,fließen::V,экьинан,valuda
859,sich drehen::V,гьанан,punotas
860,schwanken::V,хъюлчу тӏун,čibuda
861,schwanken::V,хӏуркку тӏун,čibuda
862,schwingen::V,хъюлчай тӏун,čibuda
863,schwingen::V,хъюлчу тӏун,čibuda
864,fallen::V,багьлан,langeta
865,brennen::V,ччучлан,pallada
866,rauchen::V,пуркӏу тӏун,savustada
867,regnen::V,лачӏун,vihmda
868,regnen::V,лачIлай дур,vihmda
869,gefrieren::V,микӏ лачӏун,jäduda
870,gefrieren::V,микӏ лачӏун,kül'mdä
871,tauen::V,баслан,sulada
872,schmelzen::V,баслан,sulada
873,trocknen::V,кьакьан,kuida
874,trocknen::V,кьакьан,kuivehtuda
875,sieden::V,щаран,kehuda
876,faulen::V,аьллан,hapata
877,faulen::V,аьллан,traudäs
878,verfaulen::V,аьллан,hapata
879,verfaulen::V,аьян,hapata
880,reißen::V,ххя дукан,rebita
881,versinken::V,оькьлан,upota
882,versinken::V,оькьан,upota
883,vergehen::V,лялиян,mända
884,erscheinen::V,буккан,ozutadas
885,erscheinen::V,загьир хьун,ozutadas
886,verschwinden::V,бат хьун,hajeta
887,verschwinden::V,акъа хьун,hajeta
888,sinken::V,чахь учин,väheta
889,sinken::V,чахь учин,lasktas
890,abnehmen::V,чан хьун,peneta
891,abnehmen::V,ссуссукьу хьун,peneta
892,zunehmen::V,гьарза хьун,ližaduda
893,steigen::V,гьаз хьун,nousta
894,wachsen::V,ххяххан,kazda
895,glänzen::V,цӏай буккан,loštta
896,funkeln::V,цӏай-цӏай тӏун,hoštta
897,lärmen::V,чӏу буллан,robaita
898,lärmen::V,аьлагъужа буллан,robaita
899,läuten::V,занг ришлан,judaita
900,läuten::V,занг дуллан,judaita
901,klingeln::V,занг ришлан,kelotada
902,klingeln::V,занг дуллан,kelotada
903,brausen::V,никъащилан,bruncta
904,rauschen::V,щурщур тӏун,šobaita
905,klingen::V,чӏу буклан,heläita
906,bellen::V,хӏап тӏун,nutta
907,blasen::V,уф тӏун,puhuda
908,pfeifen::V,щютӏа тӏун,pistta
909,pfeifen::V,щютӏа тӏун,vihelta
910,schreien::V,чӏу бан,kirkta
911,schreien::V,чӏу бан,kidastada
912,stöhnen::V,угь-къак тӏун,ohkta
913,stöhnen::V,угь-къак тӏун,voivotada
914,zittern::V,зурзу чин,säraita
915,zittern::V,зурзу тӏун,säraita
916,leben::V,ялапар хъанан,eläda
917,geboren werden::V,ан,sünduda
918,atmen::V,ссихӏ ласлан,henktä
919,atmen::V,ссихӏ бигьлан,henktä
920,trinken::V,хӏачӏан,joda
921,trinken::V,хӏачӏлан,joda
922,essen::V,канан,söda
923,schlucken::V,кьюлтӏа тӏун,lainata
924,müde werden::V,аьхчӏин,väzuda
925,müde werden::V,аьхчӏин,šuštuda
926,einschlafen::V,шанан икӏан,uinota
927,schlafen::V,шанан,magata
928,schlafen::V,шанан,nukkuda
929,aufwachen::V,чантӏ учин,heraštuda
930,aufstehen::V,бизан,nousta
931,sich erholen::V,бигьалаган,lebaitas
932,krank werden::V,къашай хьун,läžegata
933,krank sein::V,къашай хъанан,läžuda
934,krank sein::V,къашавай икӏан,läžuda
935,schmerzen::V,цӏун,kibištada
936,husten::V,хъугьу чин,rügda
937,husten::V,хъугьу тӏун,rügda
938,genesen::V,хъин хьун,tervehtuda
939,genesen::V,сагъ лаган,tervehtuda
940,sterben::V,ивчӏан,kolda
941,umkommen::V,лиллан,kolda
942,umkommen::V,литӏлан,kolda
943,umkommen::V,ажал биян,kolda
944,umkommen::V,личӏи хьун,kolda
945,umkommen::V,иакьлу хьун,kolda
946,umkommen::V,ахир жан хъанан,kolda
947,umkommen::V,рухӏирачӏа икӏан,kolda
948,sich bewegen::V,сукку хьун,likkuda
949,sich rühren::V,сукку хьун,likahtada
950,sich rühren::V,сукку хьун,kubahtada
951,sich erheben::V,бизан,nousta
952,sich setzen::V,щяикӏан,išttas
953,sich setzen::V,щябикӏан,išttas
954,hinfallen::V,багьан,langeta
955,laufen::V,занан,kävuda
956,schreiten::V,ша ласлан,astta
957,schreiten::V,ша ласлан,haškta
958,spazierengehen::V,сайр буллан,kävelta
959,eilen::V,анавар буккан,kiruhtada
960,sich beeilen::V,анавар буккан,kiruhtada
961,sausen::V,никъа щилан,fun'urta
962,sausen::V,никъа щун,fun'urta
963,rennen::V,лечлан,joksta
964,springen::V,тӏанкӏ дан,hüptä
965,klettern::V,лахълан,libuda
966,schaukeln::V,гьайжак бигьлан,čibuda
967,kriechen::V,ххярк тӏун,ličtas
968,schwimmen::V,гьузун,ujuda
969,tauchen::V,лултту уккан,čukautas
970,rudern::V,бяхлан,souta
971,rudern::V,батӏлан,souta
972,rudern::V,ххялаххи дуклан,souta
973,fahren::V,гьан,ajada
974,fahren::V,гьан,ajelda
975,fliegen::V,лехлан,leta
976,gehen::V,нан,mända
977,gehen::V,нан,kävuda
978,weggehen::V,ялагьан,päzda
979,weggehen::V,ялагьан,lähtta
980,abfahren::V,гьан,tönduda
981,anhalten::V,бацӏан,seižutadas
982,hineingehen::V,буххан,mända südäimehe
983,eintreten::V,буххан,tulda
984,kommen::V,учӏан,tulda
985,ankommen::V,биян,tulda
986,ankommen::V,бучӏан,tulda
987,zurückkommen::V,зана хъун,pörtas
988,zurückkommen::V,зана бикӏан,pörtas
989,bleiben::V,личӏан,jäda
990,warten::V,ялугьлан,varastada
991,erwarten::V,ялугьлан,varastada
992,suchen::V,луглан,ectä
993,finden::V,лякъин,löuta
994,versuchen::V,ххал буллан,ladida
995,versuchen::V,ххал буллан,rohkaita
996,vorbereiten::V,хӏадур бан,vaumita
997,lieben::V,эшкьи хьуиу бикӏан,armastada
998,mögen::V,ххиран бикӏан,navedida
999,lachen::V,хъян,nagrda
1000,weinen::V,аьтӏун,itkta
1001,schimpfen::V,дяъван,laidas
1002,schimpfen::V,дяъван,pačatada
1003,schimpfen::V,ссугайи агьан,laidas
1004,schimpfen::V,ссугайи агьан,pačatada
1005,sich ärgern::V,ссибизлан,rändüda
1006,sich fürchten::V,ингъауслан,varaita
1007,fürchten::V,хӏучӏ тӏун,varaita
1008,fliehen::V,ака бан,pageta
1009,flüchten::V,лихъан,pageta
1010,flüchten::V,лихъан,joksta
1011,sehen::V,чӏалан,nähta
1012,anschauen::V,урган,kacta
1013,ansehen::V,буруглан,kacta
1014,hören::V,баллан,kulda
1015,zuhören::V,вичӏи дихьлан,kundeltas
1016,probieren::V,тӏин ххал буллан,mujada
1017,riechen::V,ссунтӏа тӏун,rižada
1018,fühlen::V,дакӏнил буслан,mujada
1019,scheinen::V,ххан,näguda
1020,scheinen::V,бизан,näguda
1021,scheinen::V,ххан бикӏлай бикӏан,näguda
1022,vernehmen::V,баян,kulištada
1023,frieren::V,лигьулул хъанан,kül'mdä
1024,tun::V,бан,tehta
1025,können::V,хьун,voida
1026,können::V,хьун,mahtta
1027,anfangen::V,дайдишин,zavottä
1028,anfangen::V,дайдишин,augotada
1029,beenden::V,къуртал бан,loptä
1030,aufhören::V,кьабагьан,loptas
1031,gelingen::V,бюхъан,lähtta
1032,gelingen::V,бюхъан,tehtas
1033,öffnen::V,тӏитӏин,avaita
1034,schließen::V,лакьин,saubata
1035,stellen::V,дацӏан дан,panda
1036,stellen::V,дацӏан дан,seižutada
1037,stellen::V,бишин,panda
1038,stellen::V,бишин,seižutada
1039,setzen::V,щяитан,ištutada
1040,legen::V,бишин,panda
1041,berühren::V,ка щун,koskta
1042,berühren::V,ка щун,käziduda
1043,verbinden::V,бахӏин,ühtenzoitta
1044,verbinden::V,дахӏин,ühtenzoitta
1045,bedecken::V,ялтту бущин,katta
1046,bedecken::V,ялтту бущин,peitta
1047,bedecken::V,ялтту бакьин,katta
1048,bedecken::V,ялтту бакьин,peitta
1049,aufhängen::V,лахъан,riputada
1050,anzünden::V,лахъан,sütutada
1051,aufheben::V,гьаз бан,leta
1052,zurücklassen::V,кьаитан,jätta
1053,zurücklassen::V,битан,jätta
1054,verlieren::V,дакъа дан,kadotada
1055,fallen lassen::V,рутан,kirbotada
1056,machen::V,дан,säta
1057,machen::V,дан,tehta
1058,herstellen::V,яраг ишла бувиу бан,tehta
1059,bauen::V,дан,leta
1060,bauen::V,дан,sauda
1061,reparieren::V,дакьин дан,koheta
1062,verbessern::V,ххуй дан,paremboita
1063,ändern::V,баххана бан,vajehtada
1064,graben::V,дуклан,kaida
1065,graben::V,дуклан,čongoida
1066,beugen::V,лахӏан бан,koverta
1067,beugen::V,кьус бикӏан,koverta
1068,biegen::V,баччин,painda
1069,biegen::V,лахӏан бан,painda
1070,drehen::V,гьанан,punotada
1071,wenden::V,кӏура баен бан,käta
1072,wenden::V,кӏура баен бан,kärauta
1073,umdrehen::V,кӏура баен бан,käta
1074,heben::V,гьаз бан,leta
1075,hochheben::V,гьаз бан,libutada
1076,ergreifen::V,хъап дан,tabata
1077,ergreifen::V,хъап увиу угьан,tabata
1078,halten::V,бугьлан,pidada
1079,drücken::V,кьюч бигьлан,painda
1080,schieben::V,щун,žigutada
1081,lecken::V,ланцӏа тӏун,nolda
1082,beißen::V,хъапа тӏун,purda
1083,beißen::V,хъапа тӏун,hambastada
1084,beißen::V,кьацӏа тӏун,purda
1085,beißen::V,кьацӏа тӏун,hambastada
1086,abreißen::V,буцан,ratketa
1087,abschneiden::V,бухъан,čapata
1088,abschneiden::V,бухъан,leikata
1089,abschneiden::V,кьукьин,čapata
1090,abschneiden::V,кьукьин,leikata
1091,binden::V,бахӏин,sidoda
1092,binden::V,дахӏин,sidoda
1093,brechen::V,гъагъан,katkaita
1094,klopfen::V,кьутӏа тӏун,kolkotada
1095,hauen::V,рищун,löda
1096,kleben::V,лачӏун буллан,klejata
1097,reiben::V,ссуку буллан,hosta
1098,reiben::V,ссуку буллан,törkita
1099,reiben::V,ссуку буллан,jorotada
1100,streichen::V,дугъан,voita
1101,streichen::V,аьгъу дан,voita
1102,schneiden::V,духълан,leikata
1103,schneiden::V,кьукьлан,leikata
1104,schütteln::V,хъюлчу буллан,pudištada
1105,schwenken::V,палцӏ дуллан,maihutada
1106,schütten::V,рутӏин,valada
1107,füllen::V,буцӏин бан,täutta
1108,einwickeln::V,кай-кай бан,kärdä
1109,tragen::V,ларсун занан,kantta
1110,tragen::V,ларсун занан,kandišta
1111,tragen::V,ларсун ачин,kantta
1112,tragen::V,ларсун ачин,kandišta
1113,schleppen::V,ххилан,vedätada
1114,aufbewahren::V,ядан,kaita
1115,aufbewahren::V,ядуллан,kaita
1116,werfen::V,личин,čuta
1117,werfen::V,личин,tactä
1118,fangen::V,бугьан,püta
1119,fangen::V,бугьлан,püta
1120,verstecken::V,ладитан,peitta
1121,verstecken::V,кьюлтӏ дан,peitta
1122,verstecken::V,дахьлаган дан,peitta
1123,teilen::V,бачӏин,jagada
1124,teilen::V,бутӏа бан,jagada
1125,schicken::V,тӏайла буккан,oigeta
1126,bringen::V,диян дан,veda
1127,hinzufügen::V,ххи бан,ližata
1128,bekommen::V,ласун,sada
1129,erhalten::V,ласун,sada
1130,nehmen::V,ласун,otta
1131,wählen::V,бувчӏин,valita
1132,auswählen::V,бувчӏин,valita
1133,auswählen::V,язи бугьан,valita
1134,bewahren::V,ядан,kaita
1135,behindern::V,дайщишруду дуллан,telustada
1136,verderben::V,зия дан,travida
1137,beschädigen::V,зарал буллан,satatada
1138,zerbrechen::V,гьагъан,mureta
1139,zerbrechen::V,гьагъан бан,mureta
1140,zerreißen::V,ххяхха дуккан,rebitada
1141,zerstören::V,лекьан дан,mureta
1142,verbrennen::V,ччуччин,poltta
1143,geben::V,дулун,antta
1144,reichen::V,дулун,antta
1145,schenken::V,пишкаш дан,lahjoita
1146,schenken::V,багъишла дан,lahjoita
1147,schenken::V,ихӏсандалун дуллун,lahjoita
1148,versprechen::V,банна чин,toivotada
1149,loben::V,цӏа дан,kitta
1150,küssen::V,ппай тӏун,tervehtada
1151,wiegen::V,гьуркку тӏун,likutada
1152,wiegen::V,гьуркку буллан,likutada
1153,wiegen::V,гьуркку бан,likutada
1154,wecken::V,чантӏ учин ан,noustatada
1155,zeigen::V,ккаккан бан,ozutada
1156,führen::V,буцин,astutada
1157,lehren::V,лахьхьин бан,opeta
1158,lehren::V,лахьхьин буллан,opeta
1159,unterrichten::V,дарс дишаван,opeta
1160,aufziehen::V,хъуна ан,kazvatada
1161,aufziehen::V,тарбия ан,kazvatada
1162,leiten::V,каялувшиву дан,ohjata
1163,einladen::V,хъамалу оьвчин,kucta
1164,vereinigen::V,ца бан,ühtenzoitta
1165,besuchen::V,ялун уххан,rižada
1166,treffen::V,хьуна бакьин,vastata
1167,sich versammeln::V,батӏин,kägeta
1168,sich versammeln::V,батӏин,sätas
1169,spielen::V,тӏуркӏу тӏун,väta
1170,singen::V,балай тӏун,pajatada
1171,tanzen::V,къавтӏун,kargaita
1172,sich trennen::V,ппив хьун,erigata
1173,verlassen::V,увккун гьан,jätta
1174,retten::V,ххассал бан,päzutada
1175,bewachen::V,къарал бан,varjoita
1176,schützen::V,ябан,kaita
1177,verteidigen::V,буруччин,kaita
1178,sich schlagen::V,биян,torata
1179,schießen::V,битлан,ampta
1180,siegen::V,ххув хьун,vägestada
1181,siegen::V,ххувшаву ласун,vägestada
1182,ärgern::V,ссибизан уллан,verdutada
1183,ärgern::V,ссибизан уллан,rändütada
1184,schlagen::V,рищун,löda
1185,schlagen::V,рищун,iškta
1186,stechen::V,кьутӏин,pystiä
1187,stoßen::V,щун,iškta
1188,stoßen::V,щун,pudištada
1189,stehlen::V,дацин,vargastada
1190,stören::V,кьючин,keskustada
1191,belästigen::V,бизар уллан,tartuteldas
1192,verbergen::V,лабитан,katelda
1193,verbergen::V,кӏучӏ бан,katelda
1194,täuschen::V,хъяврин ан,manitada
1195,betrügen::V,аьикьин ан,manitada
1196,töten::V,ивчӏан,rikta
1197,töten::V,ивчӏан,surmita
1198,wohnen::V,оьрму бутлан,eläda
1199,arbeiten::V,зун,rata
1200,sammeln::V,ттихӏин,kogota
1201,sammeln::V,вив дишин,kogota
1202,pflücken::V,риттун,poimda
1203,jagen::V,авли занан,mecata
1204,fischen::V,чавахъру бугьлан,kalatada
1205,fassen::V,бугьан,tabata
1206,hüten::V,урттуйн бакьлан,paimeta
1207,treiben::V,дачин дуллан,ajada
1208,treiben::V,лихъан буллан,ajada
1209,anbinden::V,бахӏин,küttestada
1210,anbinden::V,бахӏин,sidoda
1211,füttern::V,канаки буллан,sötta
1212,melken::V,ттизин,lüpsta
1213,hacken::V,мюрш буллан,sauda
1214,hacken::V,мюрш бан,sauda
1215,gießen::V,щин дишин,valada
1216,reifen::V,диян,küpseta
1217,zubereiten::V,хӏадур дан,vaumištada
1218,zubereiten::V,хӏадур бан,vaumištada
1219,kochen::V,шашан,keitta
1220,kochen::V,шашан дуллан,keitta
1221,backen::V,бишлан,paštta
1222,backen::V,шахьлан,paštta
1223,braten::V,цӏарайх дуллан,žarda
1224,umrühren::V,хӏала бан,segoitada
1225,stricken::V,щащлан,kudoda
1226,stricken::V,щащан,kudoda
1227,nähen::V,дуруххан,ombelta
1228,färben::V,ранг щун,mujutada
1229,reinigen::V,марцӏ бан,puhtastada
1230,waschen::V,шюшин,pesta
1231,abwischen::V,лишин,pühktä
1232,spülen::V,вилаган,huhtoida
1233,fegen::V,башин,pühkta
1234,kehren::V,бахьлан,uhoita
1235,baden::V,щинавун учӏлан,kül'ptäs
1236,sich waschen::V,диссун,pestas
1237,sich waschen::V,лажин диссун,pestas
1238,sich waschen::V,лажин дислан,pestas
1239,sich waschen::V,биссун,pestas
1240,sich waschen::V,чурх бислан,pestas
1241,ausziehen::V,ликкан,riičta
1242,ausziehen::V,ликкан,rušta
1243,anziehen::V,лаххан,panda päle
1244,anziehen::V,лаххан,panda kädehe
1245,anziehen::V,лаххан,panda jaugha
1246,sich anziehen::V,янна лаххан,sobdas
1247,kämmen::V,ттарал дуккан,harjata
1248,schmücken::V,чӏюлу бан,čomitada
1249,sagen::V,учин,sanuda
1250,sprechen::V,гъалгъа тӏун,pagišta
1251,reden::V,гъалгъа тӏун,pagišta
1252,sich unterhalten::V,гъалгъа тӏун,lodaita
1253,fragen::V,цӏуххин,küzuda
1254,bitten::V,тавакъю буллан,pakita
1255,erzählen::V,хавар бусан,sanuda
1256,erzählen::V,хавар бусан,starinoita
1257,mitteilen::V,баян бан,tedotada
1258,mitteilen::V,хавар бан,tedotada
1259,nennen::V,цӏа дизан,nimitada
1260,rufen::V,оьвтӏун,kucta
1261,prahlen::V,цӏа дуллан,kittäs
1262,übersetzen::V,таржума бан,käta
1263,denken::V,пикри буллан,meletada
1264,glauben::V,вих хьун,uskta
1265,bemerken::V,хӏисав хъун,homaita
1266,erkennen::V,увчӏин,tundištada
1267,begreifen::V,бувчӏин,tabata
1268,lernen::V,лахьлан,opetas
1269,lernen::V,лахьхьин,opetas
1270,wissen::V,кӏулну бикӏан,teta
1271,wissen::V,хавар бикӏан,teta
1272,sich erinnern an::V,дакӏнин бутан,johtutada
1273,vergessen::V,хъама битан,unohtada
1274,messen::V,дуцин дуллан,märita
1275,messen::V,дуцин дан,märita
1276,zählen::V,дуккин,lugeda
1277,rechnen::V,хӏисав дан,lugeda
1278,lesen::V,ккалан,lugeda
1279,malen::V,сурат дуллан,pirta
1280,zeichnen::V,сурат дуллан,pirta
1281,schreiben::V,чичин,kirjutada
1282,schreiben::V,чичлан,kirjutada
1283,besitzen::V,дуну икӏан,omištada
1284,besitzen::V,дуну дикӏан,omištada
1285,besitzen::V,заллуну икӏан,omištada
1286,kaufen::V,машан ласун,ostta
1287,verkaufen::V,баххан,möda
1288,bezahlen::V,арцу дулун,maksta
1289,bezahlen::V,багьа булун,maksta
1290,zahlen::V,арцу дулун,maksta
1291,zahlen::V,багьа булун,maksta
1292,beherrschen::V,дуну икӏан,valdoita
1293,beherrschen::V,заллуну икӏан,valdoita
1294,ertragen::V,бухӏан,tirpta
1295,Leber::N,,maks
1296,Moor::N,,so
1297,Anhöhe::N,,kukaz
1298,Bucht::N,,laht
1299,Barsch::N,,ahven
1300,Hecht::N,,haug'
1301,Laus::N,,täi
1302,Ruf::N,,kida
1303,Ruf::N,,kucund
1304,Platz::N,,avaruz'
1305,Kante::N,,röun
1306,Größe::N,,suruz'
1307,Menge::N,,äjüz'
1308,Figur::N,,figur
1309,Tasche::N,,sumk
1310,Öl::N,,voi
1311,Schuh::N,,keng'
1312,Leine::N,,talutimnor
1313,König::N,,kunigaz
1314,fein::A,,hen
1315,auf einmal::ADV,,ühten aigan
1316,bald::ADV,,pigai
1317,einst::ADV,,ende
1318,einst::ADV,,kerdan
1319,schon::ADV,,jo
1320,sie::PRN,,hö
1321,siebzig::NUM,,seičemekümne
1322,klirren::V,,biraita
1323,heulen::V,,ulaita
1324,rühren::V,,likutada
1325,zu sehen sein::V,,näguda
1326,wollen::V,,himoita
1327,wollen::V,,tahtoida
1328,geraten::V,,tulda
1329,kratzen::V,,künstä
1330,stecken::V,,čokaita
1331,schleifen::V,,hijoida
1332,schleifen::V,,teravzoitta
1333,rütteln::V,,heilutada
1334,ziehen::V,,vedada
1335,packen::V,,tabata
1336,wünschen::V,,toivotada
1337,zudecken::V,,katta
1338,antreiben::V,,rigehtoitta
1339,lassen::V,,käskta
1340,treten::V,,peksta
1341,treten::V,,topsta
1342,verstehen::V,,el'geta
1343,verstehen::V,,toimetada
