,Concept_ID,fi,lez
787,zurück::ADV,takaisin,
788,unten::ADV,alhaalla,агъада
789,hinab::ADV,alas,агъуз
790,oben::ADV,ylhäällä,винел
791,hinauf::ADV,ylös,виниз
792,überall::ADV,kaikkialla,вирина
793,nicht::ADV,ei,ваъ
794,ein wenig::ADV,vähän,са тӏимил
795,kaum::ADV,tuskin,жизви
796,sehr::ADV,kovin,лап
797,sehr::ADV,oikein,лап
798,so::ADV,näin,икӏ
799,noch::ADV,vielä,гьеле
800,nur::ADV,vain,анжах
801,nur::ADV,ainoastaan,анжах
802,schon::ADV,jo,хъувуна
803,schon::ADV,jo,мадни дардиз
804,schon::ADV,jo,мадни гуьтӏуьз
805,schon::ADV,jo,мадни гуьтӏуь я
806,wieder::ADV,taas,
807,wieder::ADV,jälleen,
808,vergebens::ADV,turhaan,нагьакь
809,vergebens::ADV,turhaan,нагьакьа
810,vor::PRP,edessä,вилик
811,hinter::PRP,takana,кьулухъ
812,unter::PRP,alla,кӏаник
813,durch::PRP,läpi,арадай
814,durch::PRP,läpi,-кай хкатна
815,durch::PRP,kautta,арадай
816,durch::PRP,kautta,-кай хкатна
817,neben::PRP,vieressä,патав
818,neben::PRP,vieressä,мукьув
819,zwischen::PRP,välillä,ара
820,zwischen::PRP,välillä,арада
821,wegen::PRP,takia,гъиляй
822,wegen::PRP,vuoksi,гъиляй
823,dies::PRN,tämä,и
824,dies::PRN,tämä,им
825,das::PRN,se,а
826,das::PRN,se,ам
827,alles::PRN,kaikki,вири
828,alles::PRN,kaikki,михьиз
829,ich::PRN,minä,за
830,ich::PRN,minä,зун
831,du::PRN,sinä,вун
832,er::PRN,hän,ам
833,er::PRN,hän,гьа
834,wir::PRN,me,чун
835,ihr::PRN,te,куьн
836,sie::PRN,he,абур
837,was::FPRN,mikä,вуч
838,wer::FPRN,ken,вуж
839,wer::FPRN,kuka,вуж
840,wo::FADV,missä,гьина
841,wohin::FADV,mihin,гьиниз
842,wie::FADV,miten,гьикӏ
843,wie::FADV,kuinka,гьикӏ
844,warum::FADV,miksi,вучиз
845,wieviel::FNUM,paljonko,шумуд
846,wieviel::FNUM,kuinka paljon,шумуд
847,eins::NUM,yksi,са
848,zwei::NUM,kaksi,кьвед
849,drei::NUM,kolme,пуд
850,vier::NUM,neljä,кьуд
851,fünf::NUM,viisi,вад
852,sechs::NUM,kuusi,ругуд
853,sieben::NUM,seitsemän,ирид
854,acht::NUM,kahdeksan,муьжуьд
855,neun::NUM,yhdeksän,кӏуьд
856,zehn::NUM,kymmenen,цӏуд
857,elf::NUM,yksitoista,цӏусад
858,zwölf::NUM,kaksitoista,цӏикьвед
859,zwanzig::NUM,kaksikymmentä,къад
860,dreißig::NUM,kolmekymmentä,къанницӏуд
861,vierzig::NUM,neljäkymmentä,яхцӏур
862,fünfzig::NUM,viisikymmentä,яхцӏурни цӏуд
863,sechzig::NUM,kuusikymmentä,пудкъад
864,siebzig::NUM,seitsemänkymmentä,пудкъанни цӏуд
865,achtzig::NUM,kahdeksankymmentä,кьудкъад
866,neunzig::NUM,yhdeksänkymmentä,кьудкъанни цӏуд
867,hundert::NUM,sata,виш
868,tausend::NUM,tuhat,агъзур
869,und::CNJ,ja,ва
870,oder::CNJ,tai,я
871,stehen::V,seisoa,акъвазун
872,sitzen::V,istua,ацукьун
873,liegen::V,maata,къаткун
874,hängen::V,riippua,куьрс хьун
875,werden::V,tulla,хьун
876,werden::V,joutua,хьун
877,passieren::V,sattua,хьун
878,passieren::V,tapahtua,хьун
879,beginnen::V,alkaa,башламиш хьун
880,enden::V,loppua,куьтягь хьун
881,enden::V,päättyä,куьтягь хьун
882,wechseln::V,vaihtua,дегиш хьун
883,wechseln::V,vaihdella,дегиш хьун
884,aufgehen[Sonne]::V,nousta,экъечӏун
885,untergehen[Sonne]::V,laskea,акӏун
886,scheinen[Sonne]::V,paistaa,ишигь гун
887,donnern::V,jyristä,къукърумар авун
888,wehen::V,tuulla,
889,wehen::V,puhaltaa,
890,strömen::V,virrata,авахьун
891,fließen::V,valua,авахьун
892,fließen::V,juosta,авахьун
893,sich drehen::V,pyöriä,элкъуьн
894,schwanken::V,horjua,юзун
895,schwingen::V,heilua,галтад хьун
896,schwingen::V,värähdellä,галтад хьун
897,fallen::V,pudota,аватун
898,fallen::V,langeta,аватун
899,brennen::V,palaa,кун
900,brennen::V,palaa,ккун
901,rauchen::V,savuta,
902,regnen::V,sataa,къун
903,gefrieren::V,jäätyä,муркӏади кьун
904,tauen::V,sulaa,цӏурун
905,schmelzen::V,sulaa,цӏурун
906,trocknen::V,kuivua,кьурун
907,sieden::V,kiehua,ругун
908,faulen::V,mädätä,кутӏун
909,verfaulen::V,mädätä,чуьруьтмиш хьун
910,verfaulen::V,mädätä,кутӏун
911,verfaulen::V,mädäntyä,чуьруьтмиш хьун
912,verfaulen::V,mädäntyä,кутӏун
913,reißen::V,revetä,атӏун
914,reißen::V,revetä,къазунун
915,versinken::V,upota,батмиш хьун
916,versinken::V,vajota,батмиш хьун
917,vergehen::V,kulua,алатун
918,erscheinen::V,ilmestyä,майдандиз акъатун
919,verschwinden::V,kadota,квахьун
920,sinken::V,vajota,элекьун
921,abnehmen::V,vähetä,тӏимил хьун
922,abnehmen::V,vähetä,гъвечӏи хьун
923,zunehmen::V,kasvaa,артух хьун
924,zunehmen::V,lisääntyä,артух хьун
925,steigen::V,nousta,хкаж хьун
926,wachsen::V,kasvaa,экъечӏун
927,glänzen::V,kiiltää,цӏарцӏар гун
928,funkeln::V,kipinöidä,нур гун
929,lärmen::V,meluta,ван авун
930,läuten::V,soida,зенг ягъун
931,klingeln::V,soida,зенг ягъун
932,klirren::V,kalista,зигринг авун
933,brausen::V,kohista,къати хьун
934,rauschen::V,kohista,вишриш авун
935,klingen::V,soida,ван авун
936,bellen::V,haukkua,элуькьун
937,heulen::V,ulvoa,къув ягъун
938,blasen::V,puhaltaa,уф гун
939,pfeifen::V,viheltää,уьфт ягъун
940,schreien::V,kirkua,гьараюн
941,stöhnen::V,voihkia,суза авун
942,zittern::V,vapista,зурзун
943,leben::V,elää,яшамиш хьун
944,geboren werden::V,syntyä,хьун
945,atmen::V,hengittää,нефес чӏугун
946,trinken::V,juoda,хъун
947,essen::V,syödä,тӏуьн
948,schlucken::V,niellä,туькьуьнун
949,müde werden::V,uupua,галатун
950,müde werden::V,uupua,юргъун хьун
951,einschlafen::V,uinahtaa,ксун
952,schlafen::V,maata,ксун
953,schlafen::V,nukkua,ксун
954,aufwachen::V,herätä,ахварай аватун
955,aufstehen::V,nousta,къарагъун
956,aufstehen::V,nousta ylös,къарагъун
957,sich erholen::V,levätä,ял ягъун
958,krank werden::V,sairastua,кефсуз хьун
959,krank sein::V,potea,тӏа хьун
960,krank sein::V,sairastaa,тӏа хьун
961,schmerzen::V,särkeä,тӏа хьун
962,schmerzen::V,kivistää,тӏа хьун
963,husten::V,yskiä,уьгьуь ягъун
964,genesen::V,toipua,сагъ хъхьун
965,sterben::V,kuolla,кьин
966,umkommen::V,saada surmansa,терг хьун
967,umkommen::V,kuolla,терг хьун
968,sich bewegen::V,liikkua,юзун
969,sich rühren::V,liikahtaa,юзун
970,sich erheben::V,nousta,къарагъун
971,sich setzen::V,istuutua,ацукьун
972,hinfallen::V,kaatua,алукьун
973,laufen::V,kävellä,къекъуьн
974,schreiten::V,astua,ккамар къачун
975,schreiten::V,astella,ккамар къачун
976,spazierengehen::V,kävellä,сейр авун
977,eilen::V,kiirehtiä,тади авун
978,sich beeilen::V,kiirehtiä,гьерекатун
979,sich beeilen::V,olla kiireissään,гьерекатун
980,sausen::V,rynnätä,чкурун
981,sausen::V,viilettää,чкурун
982,rennen::V,juosta,катун
983,rennen::V,juosta,зверун
984,springen::V,hypätä,хкадарун
985,klettern::V,kiivetä,акьахун
986,schaukeln::V,kiikkua,
987,kriechen::V,ryömiä,капаралди фин
988,schwimmen::V,uida,сирнав авун
989,tauchen::V,sukeltaa,кьилихъди циз вегьин
990,rudern::V,soutaa,кьусуйралди лодка гьалун
991,rudern::V,soutaa,цуьруьгъуьлдалди кӏватӏун
992,fahren::V,ajaa,фин
993,fahren::V,kulkea,фин
994,fliegen::V,lentää,лув гун
995,fliegen::V,lentää,цавай фин
996,gehen::V,käydä,фин
997,weggehen::V,lähteä,хъфин
998,weggehen::V,poistua,хъфин
999,abfahren::V,lähteä,фин
1000,abfahren::V,lähteä,рекье гьатун
1001,anhalten::V,pysähtyä,акъвазун
1002,anhalten::V,seisahtua,акъвазун
1003,hineingehen::V,mennä sisään,гьахьун
1004,eintreten::V,astua sisään,гьахьун
1005,kommen::V,tulla,атун
1006,ankommen::V,saapua,атун
1007,zurückkommen::V,palata,хтун
1008,bleiben::V,jäädä,амукьун
1009,bleiben::V,viipyä,амукьун
1010,warten::V,odottaa,гуьзлемишун
1011,erwarten::V,odottaa,вил алаз акъвазун
1012,suchen::V,etsiä,къекъуьн
1013,finden::V,löytää,жугъун
1014,versuchen::V,yrittää,алахъун
1015,vorbereiten::V,valmistaa,гьазурун
1016,lieben::V,pitää,кӏан хьун
1017,lieben::V,rakastaa,кӏан хьун
1018,mögen::V,pitää,рикӏ ацукьун
1019,mögen::V,tykätä,рикӏ ацукьун
1020,lachen::V,nauraa,хъуьруьн
1021,rühren::V,liikuttaa,
1022,weinen::V,itkeä,шехьун
1023,schimpfen::V,haukkua,сеперар гун
1024,schimpfen::V,haukkua,экъуьгъунар авун
1025,sich ärgern::V,suuttua,хъел акатун
1026,sich fürchten::V,pelätä,кичӏе хьун
1027,fürchten::V,pelätä,къурхутмиш хьун
1028,fliehen::V,paeta,катун
1029,flüchten::V,paeta,катун
1030,sehen::V,nähdä,акун
1031,anschauen::V,katsoa,вил вегьин
1032,ansehen::V,katsoa,килигун
1033,hören::V,kuulla,ван хьун
1034,zuhören::V,kuunnella,яб гун
1035,probieren::V,maistaa,дад акун
1036,riechen::V,haistaa,ни чӏугун
1037,fühlen::V,tuntea,гьисс авун
1038,scheinen::V,tuntua,
1039,zu sehen sein::V,näkyä,
1040,vernehmen::V,kuulla,
1041,frieren::V,palella,кьун
1042,frieren::V,palella,мекьи хьун
1043,tun::V,tehdä,авун
1044,können::V,osata,хьун
1045,können::V,osata,акъакьун
1046,wollen::V,tahtoa,кӏан хьун
1047,anfangen::V,ruveta,башламишун
1048,anfangen::V,aloittaa,башламишун
1049,beenden::V,lopettaa,куьтягьун
1050,aufhören::V,loppua,акъвазун
1051,gelingen::V,onnistua,арадал атун
1052,geraten::V,sujua,акъатун
1053,geraten::V,joutua,акъатун
1054,öffnen::V,avata,ахъаюн
1055,öffnen::V,aukaista,ахъаюн
1056,schließen::V,sulkea,акьалун
1057,stellen::V,panna,эцигун
1058,stellen::V,asettaa,эцигун
1059,setzen::V,panna,ацукьарун
1060,setzen::V,istuttaa,ацукьарун
1061,legen::V,panna,эцигун
1062,legen::V,asettaa,эцигун
1063,berühren::V,koskea,хкӏурун
1064,berühren::V,koskettaa,хкӏурун
1065,verbinden::V,liittää,гилигун
1066,verbinden::V,yhdistää,гилигун
1067,bedecken::V,kattaa,кӏевун
1068,bedecken::V,peittää,кӏевун
1069,aufhängen::V,ripustaa,куьрсарун
1070,anzünden::V,sytyttää,куькӏуьрун
1071,aufheben::V,ylös nostaa,хкажун
1072,aufheben::V,nostaa,хкажун
1073,zurücklassen::V,jättää,тун
1074,verlieren::V,kadottaa,квадарун
1075,fallen lassen::V,pudottaa,авадрун
1076,machen::V,tehdä,авун
1077,machen::V,tehdä,кар авун
1078,herstellen::V,tuottaa,расун
1079,herstellen::V,valmistaa,расун
1080,bauen::V,rakentaa,туькӏуьрун
1081,reparieren::V,korjata,расун
1082,verbessern::V,parantaa,хъсанрун
1083,ändern::V,muuttaa,табдил авун
1084,graben::V,kaivaa,эгъуьнун
1085,beugen::V,taivuttaa,акӏажарун
1086,beugen::V,taivuttaa,кангур авун
1087,biegen::V,taivuttaa,патахъарун
1088,drehen::V,kääntää,алчударун
1089,wenden::V,kääntää,
1090,umdrehen::V,kääntää,элкъуьрун
1091,heben::V,nostaa,хкажун
1092,heben::V,kohottaa,хкажун
1093,hochheben::V,nostaa,хкажун
1094,ergreifen::V,tarttua,агалчна кьун
1095,halten::V,pitää,кьун
1096,drücken::V,painaa,чуькьуьн
1097,drücken::V,puristaa,чуькьуьн
1098,schieben::V,työntää,хуртӏ гун
1099,kratzen::V,raapia,къадгъунун
1100,lecken::V,nuolla,мез гун
1101,beißen::V,purra,кӏасун
1102,abreißen::V,repiä,галудун
1103,abschneiden::V,leikata poikki,атӏун
1104,abschneiden::V,leikata,атӏун
1105,binden::V,sitoa,
1106,stecken::V,pistää,сухун
1107,brechen::V,murtaa,хун
1108,brechen::V,murtaa,кукӏварун
1109,klopfen::V,koputtaa,тахъ-тахъ авун
1110,klopfen::V,kolkuttaa,тахъ-тахъ авун
1111,hauen::V,lyödä,ягъун
1112,kleben::V,liimata,алкӏурун
1113,kleben::V,liimata,кукӏурун
1114,reiben::V,hieroa,тӏушунун
1115,reiben::V,hangata,тӏушунун
1116,streichen::V,sivellä,алтадун
1117,schleifen::V,hioa,кӏвенкӏв авун
1118,schneiden::V,leikata,атӏун
1119,rütteln::V,ravistaa,къарсурун
1120,schütteln::V,pudistaa,къарсурун
1121,schwenken::V,heiluttaa,элягъун
1122,schwenken::V,heiluttaa,галтадун
1123,schütten::V,kaataa,цун
1124,füllen::V,täyttää,ацӏурун
1125,einwickeln::V,kääriä,кутун
1126,einwickeln::V,kääriä,элкъуьрун
1127,tragen::V,kantaa,тухун
1128,schleppen::V,raahata,галчӏурун
1129,ziehen::V,vetää,ялун
1130,ziehen::V,vetää,чӏугун
1131,aufbewahren::V,säilyttää,хуьн
1132,werfen::V,viskata,гадрун
1133,fangen::V,napata,кьун
1134,fangen::V,ottaa kiinni,кьун
1135,packen::V,tarttua,кьун
1136,verstecken::V,kätkeä,кӏевун
1137,verstecken::V,piilottaa,кӏевун
1138,teilen::V,jakaa,паюн
1139,schicken::V,lähettää,ракъурун
1140,bringen::V,viedä,гъун
1141,hinzufügen::V,lisätä,алава авун
1142,bekommen::V,saada,къачун
1143,bekommen::V,saada,жугъурун
1144,erhalten::V,saada,къачун
1145,nehmen::V,ottaa,къачун
1146,wählen::V,valita,хкягъун
1147,auswählen::V,valikoida,хкягъун
1148,bewahren::V,säilyttää,хуьн
1149,behindern::V,estää,манийвал авун
1150,verderben::V,pilata,чӏурун
1151,verderben::V,turmella,чӏурун
1152,beschädigen::V,vioittaa,нукьсанвал гун
1153,beschädigen::V,vahingoittaa,нукьсанвал гун
1154,zerbrechen::V,rikkoa,хун
1155,zerreißen::V,repiä rikki,къазунун
1156,zerreißen::V,repiä palasiksi,къазунун
1157,zerstören::V,hävittää,чӏурун
1158,zerstören::V,hävittää,барбатӏун
1159,verbrennen::V,polttaa,ккун
1160,geben::V,antaa,гун
1161,reichen::V,ojentaa,вугун
1162,reichen::V,ojentaa,гун
1163,schenken::V,lahjoittaa,пишкеш авун
1164,versprechen::V,luvata,гаф гун
1165,wünschen::V,toivottaa,дуьа авун
1166,loben::V,ylistää,тариф авун
1167,küssen::V,suudella,темен гун
1168,wiegen::V,tuudittaa,эчӏягъун
1169,wiegen::V,keinuttaa,эчӏягъун
1170,zudecken::V,peittää,гьалдун
1171,wecken::V,herättää,ахварай авудун
1172,zeigen::V,näyttää,къалурун
1173,zeigen::V,osoittaa,къалурун
1174,führen::V,johdattaa,тухун
1175,lehren::V,opettaa,кӏелиз тун
1176,unterrichten::V,opettaa,тарс гун
1177,aufziehen::V,kasvattaa,тербия гун
1178,aufziehen::V,kasvattaa,тербияламишун
1179,leiten::V,johtaa,идара авун
1180,antreiben::V,hoputtaa,тади кутун
1181,lassen::V,antaa,
1182,einladen::V,kutsua,теклиф авун
1183,vereinigen::V,yhdistää,сад авун
1184,besuchen::V,vierailla,кьилив атун
1185,treffen::V,tavata,гьалтун
1186,sich versammeln::V,kokoontua,алтӏушун
1187,spielen::V,pelata,къугъун
1188,spielen::V,leikkiä,къугъун
1189,singen::V,laulaa,лугьун
1190,singen::V,laulaa,мани лугьун
1191,tanzen::V,tanssia,кьуьл авун
1192,sich trennen::V,erota,къакъатун
1193,verlassen::V,jättää,гъил къачун
1194,retten::V,pelastaa,къутармишун
1195,bewachen::V,vartioida,хуьн
1196,schützen::V,suojella,хуьн
1197,verteidigen::V,puolustaa,хуьн
1198,sich schlagen::V,tapella,кукӏун
1199,schießen::V,ampua,акъатун
1200,siegen::V,voittaa,гъалиб хьун
1201,ärgern::V,ärsyttää,хъел гъун
1202,ärgern::V,ärsyttää,хъел кутун
1203,schlagen::V,lyödä,ягъун
1204,schlagen::V,lyödä,галукьарун
1205,treten::V,potkaista,кьуьл къекъягъун
1206,treten::V,potkaista,кьуьл эцягъун
1207,stechen::V,pistää,акьадарун
1208,stoßen::V,sysätä,эцягъун
1209,stoßen::V,työntää,эцягъун
1210,stehlen::V,varastaa,чуьнуьхун
1211,stören::V,häiritä,хкуьрун
1212,belästigen::V,häiritä,хкуьрун
1213,belästigen::V,häiritä,азият гун
1214,verbergen::V,kätkeä,далдаламишун
1215,täuschen::V,harhauttaa,алцурарун
1216,täuschen::V,harhauttaa,алцуррун
1217,betrügen::V,pettää,алцурарун
1218,betrügen::V,pettää,гьарамзадавал авун
1219,betrügen::V,petkuttaa,алцурарун
1220,betrügen::V,petkuttaa,гьарамзадавал авун
1221,töten::V,tappaa,яна кьин
1222,wohnen::V,asua,дуланмиш хьун
1223,arbeiten::V,tehdä työtä,кӏвалахун
1224,arbeiten::V,tehdä työtä,кӏвалах авун
1225,arbeiten::V,työskennellä,кӏвалахун
1226,arbeiten::V,työskennellä,кӏвалах авун
1227,sammeln::V,koota,кӏватӏун
1228,sammeln::V,kerätä,кӏватӏун
1229,pflücken::V,poimia,атӏун
1230,jagen::V,metsästää,гъуьрч авун
1231,fischen::V,kalastaa,гъетер кьун
1232,fassen::V,pyydystää,кьун
1233,fassen::V,saalistaa,кьун
1234,hüten::V,paimentaa,чӏура хуьн
1235,treiben::V,ajaa,гьалун
1236,anbinden::V,kytkeä,акалун
1237,füttern::V,ruokkia,ем гун
1238,melken::V,lypsää,ацун
1239,hacken::V,hakata,куьткуьнун
1240,gießen::V,kastella,яд гун
1241,reifen::V,kypsyä,чурун
1242,reifen::V,kypsyä,агакьун
1243,zubereiten::V,valmistaa,гьазурун
1244,kochen::V,keittää,ругун
1245,backen::V,leipoa,чурун
1246,braten::V,paistaa,чурун
1247,umrühren::V,hämmentää,какадарун
1248,stricken::V,kutoa,хурун
1249,stricken::V,neuloa,хурун
1250,nähen::V,ommella,цун
1251,färben::V,värjätä,шир ягъун
1252,färben::V,värittää,шир ягъун
1253,reinigen::V,puhdistaa,михьун
1254,waschen::V,pestä,чуьхуьн
1255,abwischen::V,pyyhkiä,гуьцӏун
1256,spülen::V,huuhtoa,экъуьрун
1257,fegen::V,pyyhkäistä,шуткун
1258,kehren::V,lakaista,кул алтадун
1259,baden::V,kylpeä,эхъуьн
1260,sich waschen::V,peseytyä,жендек чуьхуьн
1261,ausziehen::V,riisua,хутӏунун
1262,ausziehen::V,riisua,галудун
1263,anziehen::V,pukea ylleen,алукӏун
1264,sich anziehen::V,pukeutua,алукӏун
1265,sich anziehen::V,pukeutua,парталар алукӏун
1266,kämmen::V,kammata,эвягъун
1267,schmücken::V,koristaa,безетмишун
1268,schmücken::V,koristaa,гуьрчегарун
1269,schmücken::V,kaunistaa,безетмишун
1270,schmücken::V,kaunistaa,гуьрчегарун
1271,sagen::V,sanoa,лугьун
1272,sprechen::V,puhua,рахун
1273,reden::V,keskustella,рахун
1274,sich unterhalten::V,jutella,ихтилат авун
1275,fragen::V,kysyä,жузун
1276,bitten::V,pyytää,тӏалабун
1277,erzählen::V,kertoa,ахъаюн
1278,mitteilen::V,ilmoittaa,хабар гун
1279,nennen::V,kutsua,тӏвар гун
1280,nennen::V,nimittää,тӏвар гун
1281,rufen::V,kutsua,эверун
1282,prahlen::V,kerskailla,яцӏу гафар авун
1283,übersetzen::V,kääntää,таржума авун
1284,übersetzen::V,kääntää,гафладун
1285,denken::V,miettiä,фикир авун
1286,denken::V,ajatella,фикир авун
1287,glauben::V,uskoa,агъун
1288,bemerken::V,huomata,фикир гун
1289,erkennen::V,tunnistaa,
1290,begreifen::V,ymmärtää,гъавурда акьун
1291,verstehen::V,ymmärtää,
1292,lernen::V,oppia,кӏелун
1293,wissen::V,tietää,чир хьун
1294,wissen::V,tietää,чирхьун
1295,sich erinnern an::V,muistaa,рикӏел хуьн
1296,vergessen::V,unohtaa,рикӏелай фин
1297,vergessen::V,unohtaa,рикӏелай алатун
1298,messen::V,mitata,алцумун
1299,zählen::V,laskea,гьисабун
1300,rechnen::V,laskea,гьисабун
1301,lesen::V,lukea,кӏелун
1302,malen::V,maalata,кхьин
1303,malen::V,maalata,шикилар чӏугун
1304,zeichnen::V,piirtää,чӏугун
1305,zeichnen::V,piirustaa,чӏугун
1306,schreiben::V,kirjoittaa,кхьин
1307,besitzen::V,omistaa,иеси хьун
1308,kaufen::V,ostaa,къачун
1309,kaufen::V,ostaa,маса къачун
1310,verkaufen::V,myydä,гун
1311,verkaufen::V,myydä,маса гун
1312,bezahlen::V,maksaa,къимет гун
1313,bezahlen::V,maksaa,эвезда авун
1314,bezahlen::V,maksaa,гьакъи агакьрун
1315,zahlen::V,maksaa,къимет гун
1316,zahlen::V,maksaa,эвезда авун
1317,zahlen::V,maksaa,гьакъи агакьрун
1318,beherrschen::V,hallita,иеси хьун
1319,ertragen::V,kestää,таб гун
