,Concept_ID,de,lbe
727,unter::PRP,unter,лув
728,durch::PRP,durch,-х
729,neben::PRP,neben,чӏарав
730,zwischen::PRP,zwischen,дянив
731,wegen::PRP,wegen,цӏаний
732,dies::PRN,dies,ва
733,das::PRN,das,та
734,das::PRN,das,кӏа
735,das::PRN,das,га
736,alles::PRN,alles,щала
737,ich::PRN,ich,на
738,du::PRN,du,ина
739,er::PRN,er,му
740,wir::PRN,wir,жу
741,ihr::PRN,ihr,зу
742,sie::PRN,sie,
743,was::FPRN,was,ци
744,wer::FPRN,wer,цу
745,wo::FADV,wo,чув
746,wohin::FADV,wohin,чун
747,wie::FADV,wie,цукун
748,warum::FADV,warum,цан
749,wieviel::FNUM,wieviel,циксса
750,eins::NUM,eins,ца
751,zwei::NUM,zwei,кӏива
752,drei::NUM,drei,шамма
753,vier::NUM,vier,мукьа
754,vier::NUM,vier,мукьва
755,fünf::NUM,fünf,ххюва
756,sechs::NUM,sechs,ряхва
757,sieben::NUM,sieben,арула
758,acht::NUM,acht,мяйва
759,neun::NUM,neun,урчӏва
760,zehn::NUM,zehn,ацӏва
761,elf::NUM,elf,ацӏния цава
762,zwölf::NUM,zwölf,ацӏиия кӏива
763,zwanzig::NUM,zwanzig,кьува
764,dreißig::NUM,dreißig,зувира
765,vierzig::NUM,vierzig,мукьцӏала
766,fünfzig::NUM,fünfzig,ххюцӏала
767,sechzig::NUM,sechzig,ряхцӏала
768,siebzig::NUM,siebzig,
769,achtzig::NUM,achtzig,мяйцӏала
770,neunzig::NUM,neunzig,урчӏцӏала
771,hundert::NUM,hundert,ттурш
772,hundert::NUM,hundert,ттуршва
773,tausend::NUM,tausend,азарва
774,und::CNJ,und,-гу
775,oder::CNJ,oder,я
776,oder::CNJ,oder,ягу
777,stehen::V,stehen,ацӏан
778,sitzen::V,sitzen,щяивкӏун икӏан
779,liegen::V,liegen,утту нвхьуну икӏан
780,hängen::V,hängen,зурчӏай тӏун
781,werden::V,werden,хьун
782,passieren::V,passieren,хьун
783,beginnen::V,beginnen,дайдишин
784,beginnen::V,beginnen,дайдирхьуну дикӏан
785,enden::V,enden,къуртал дан
786,wechseln::V,wechseln,даххана хьун
787,wechseln::V,wechseln,даххана дуллан
788,aufgehen[Sonne]::V,aufgehen,буклай бур
789,untergehen[Sonne]::V,untergehen,лаглай бур
790,scheinen[Sonne]::V,scheinen,битан
791,scheinen[Sonne]::V,scheinen,чани буллан
792,donnern::V,donnern,тӏий бур
793,wehen::V,wehen,бишлай бур
794,strömen::V,strömen,экьинан
795,fließen::V,fließen,экьинан
796,sich drehen::V,sich drehen,гьанан
797,schwanken::V,schwanken,хъюлчу тӏун
798,schwanken::V,schwanken,хӏуркку тӏун
799,schwingen::V,schwingen,хъюлчай тӏун
800,schwingen::V,schwingen,хъюлчу тӏун
801,fallen::V,fallen,багьлан
802,brennen::V,brennen,ччучлан
803,rauchen::V,rauchen,пуркӏу тӏун
804,regnen::V,regnen,лачӏун
805,regnen::V,regnen,лачIлай дур
806,gefrieren::V,gefrieren,микӏ лачӏун
807,tauen::V,tauen,баслан
808,schmelzen::V,schmelzen,баслан
809,trocknen::V,trocknen,кьакьан
810,sieden::V,sieden,щаран
811,faulen::V,faulen,аьллан
812,verfaulen::V,verfaulen,аьллан
813,verfaulen::V,verfaulen,аьян
814,reißen::V,reißen,ххя дукан
815,versinken::V,versinken,оькьлан
816,versinken::V,versinken,оькьан
817,vergehen::V,vergehen,лялиян
818,erscheinen::V,erscheinen,буккан
819,erscheinen::V,erscheinen,загьир хьун
820,verschwinden::V,verschwinden,бат хьун
821,verschwinden::V,verschwinden,акъа хьун
822,sinken::V,sinken,чахь учин
823,abnehmen::V,abnehmen,чан хьун
824,abnehmen::V,abnehmen,ссуссукьу хьун
825,zunehmen::V,zunehmen,гьарза хьун
826,steigen::V,steigen,гьаз хьун
827,wachsen::V,wachsen,ххяххан
828,glänzen::V,glänzen,цӏай буккан
829,funkeln::V,funkeln,цӏай-цӏай тӏун
830,lärmen::V,lärmen,чӏу буллан
831,lärmen::V,lärmen,аьлагъужа буллан
832,läuten::V,läuten,занг ришлан
833,läuten::V,läuten,занг дуллан
834,klingeln::V,klingeln,занг ришлан
835,klingeln::V,klingeln,занг дуллан
836,klirren::V,klirren,
837,brausen::V,brausen,никъащилан
838,rauschen::V,rauschen,щурщур тӏун
839,klingen::V,klingen,чӏу буклан
840,bellen::V,bellen,хӏап тӏун
841,heulen::V,heulen,
842,blasen::V,blasen,уф тӏун
843,pfeifen::V,pfeifen,щютӏа тӏун
844,schreien::V,schreien,чӏу бан
845,stöhnen::V,stöhnen,угь-къак тӏун
846,zittern::V,zittern,зурзу чин
847,zittern::V,zittern,зурзу тӏун
848,leben::V,leben,ялапар хъанан
849,geboren werden::V,geboren werden,ан
850,atmen::V,atmen,ссихӏ ласлан
851,atmen::V,atmen,ссихӏ бигьлан
852,trinken::V,trinken,хӏачӏан
853,trinken::V,trinken,хӏачӏлан
854,essen::V,essen,канан
855,schlucken::V,schlucken,кьюлтӏа тӏун
856,müde werden::V,müde werden,аьхчӏин
857,einschlafen::V,einschlafen,шанан икӏан
858,schlafen::V,schlafen,шанан
859,aufwachen::V,aufwachen,чантӏ учин
860,aufstehen::V,aufstehen,бизан
861,sich erholen::V,sich erholen,бигьалаган
862,krank werden::V,krank werden,къашай хьун
863,krank sein::V,krank sein,къашай хъанан
864,krank sein::V,krank sein,къашавай икӏан
865,schmerzen::V,schmerzen,цӏун
866,husten::V,husten,хъугьу чин
867,husten::V,husten,хъугьу тӏун
868,genesen::V,genesen,хъин хьун
869,genesen::V,genesen,сагъ лаган
870,sterben::V,sterben,ивчӏан
871,umkommen::V,umkommen,лиллан
872,umkommen::V,umkommen,литӏлан
873,umkommen::V,umkommen,ажал биян
874,umkommen::V,umkommen,личӏи хьун
875,umkommen::V,umkommen,иакьлу хьун
876,umkommen::V,umkommen,ахир жан хъанан
877,umkommen::V,umkommen,рухӏирачӏа икӏан
878,sich bewegen::V,sich bewegen,сукку хьун
879,sich rühren::V,sich rühren,сукку хьун
880,sich erheben::V,sich erheben,бизан
881,sich setzen::V,sich setzen,щяикӏан
882,sich setzen::V,sich setzen,щябикӏан
883,hinfallen::V,hinfallen,багьан
884,laufen::V,laufen,занан
885,schreiten::V,schreiten,ша ласлан
886,spazierengehen::V,spazierengehen,сайр буллан
887,eilen::V,eilen,анавар буккан
888,sich beeilen::V,sich beeilen,анавар буккан
889,sausen::V,sausen,никъа щилан
890,sausen::V,sausen,никъа щун
891,rennen::V,rennen,лечлан
892,springen::V,springen,тӏанкӏ дан
893,klettern::V,klettern,лахълан
894,schaukeln::V,schaukeln,гьайжак бигьлан
895,kriechen::V,kriechen,ххярк тӏун
896,schwimmen::V,schwimmen,гьузун
897,tauchen::V,tauchen,лултту уккан
898,rudern::V,rudern,бяхлан
899,rudern::V,rudern,батӏлан
900,rudern::V,rudern,ххялаххи дуклан
901,fahren::V,fahren,гьан
902,fliegen::V,fliegen,лехлан
903,gehen::V,gehen,нан
904,weggehen::V,weggehen,ялагьан
905,abfahren::V,abfahren,гьан
906,anhalten::V,anhalten,бацӏан
907,hineingehen::V,hineingehen,буххан
908,eintreten::V,eintreten,буххан
909,kommen::V,kommen,учӏан
910,ankommen::V,ankommen,биян
911,ankommen::V,ankommen,бучӏан
912,zurückkommen::V,zurückkommen,зана хъун
913,zurückkommen::V,zurückkommen,зана бикӏан
914,bleiben::V,bleiben,личӏан
915,warten::V,warten,ялугьлан
916,erwarten::V,erwarten,ялугьлан
917,suchen::V,suchen,луглан
918,finden::V,finden,лякъин
919,versuchen::V,versuchen,ххал буллан
920,vorbereiten::V,vorbereiten,хӏадур бан
921,lieben::V,lieben,эшкьи хьуиу бикӏан
922,mögen::V,mögen,ххиран бикӏан
923,lachen::V,lachen,хъян
924,rühren::V,rühren,
925,weinen::V,weinen,аьтӏун
926,schimpfen::V,schimpfen,дяъван
927,schimpfen::V,schimpfen,ссугайи агьан
928,sich ärgern::V,sich ärgern,ссибизлан
929,sich fürchten::V,sich fürchten,ингъауслан
930,fürchten::V,fürchten,хӏучӏ тӏун
931,fliehen::V,fliehen,ака бан
932,flüchten::V,flüchten,лихъан
933,sehen::V,sehen,чӏалан
934,anschauen::V,anschauen,урган
935,ansehen::V,ansehen,буруглан
936,hören::V,hören,баллан
937,zuhören::V,zuhören,вичӏи дихьлан
938,probieren::V,probieren,тӏин ххал буллан
939,riechen::V,riechen,ссунтӏа тӏун
940,fühlen::V,fühlen,дакӏнил буслан
941,scheinen::V,scheinen,ххан
942,scheinen::V,scheinen,бизан
943,scheinen::V,scheinen,ххан бикӏлай бикӏан
944,zu sehen sein::V,zu sehen sein,
945,vernehmen::V,vernehmen,баян
946,frieren::V,frieren,лигьулул хъанан
947,tun::V,tun,бан
948,können::V,können,хьун
949,wollen::V,wollen,
950,anfangen::V,anfangen,дайдишин
951,beenden::V,beenden,къуртал бан
952,aufhören::V,aufhören,кьабагьан
953,gelingen::V,gelingen,бюхъан
954,geraten::V,geraten,
955,öffnen::V,öffnen,тӏитӏин
956,schließen::V,schließen,лакьин
957,stellen::V,stellen,дацӏан дан
958,stellen::V,stellen,бишин
959,setzen::V,setzen,щяитан
960,legen::V,legen,бишин
961,berühren::V,berühren,ка щун
962,verbinden::V,verbinden,бахӏин
963,verbinden::V,verbinden,дахӏин
964,bedecken::V,bedecken,ялтту бущин
965,bedecken::V,bedecken,ялтту бакьин
966,aufhängen::V,aufhängen,лахъан
967,anzünden::V,anzünden,лахъан
968,aufheben::V,aufheben,гьаз бан
969,zurücklassen::V,zurücklassen,кьаитан
970,zurücklassen::V,zurücklassen,битан
971,verlieren::V,verlieren,дакъа дан
972,fallen lassen::V,fallen lassen,рутан
973,machen::V,machen,дан
974,herstellen::V,herstellen,яраг ишла бувиу бан
975,bauen::V,bauen,дан
976,reparieren::V,reparieren,дакьин дан
977,verbessern::V,verbessern,ххуй дан
978,ändern::V,ändern,баххана бан
979,graben::V,graben,дуклан
980,beugen::V,beugen,лахӏан бан
981,beugen::V,beugen,кьус бикӏан
982,biegen::V,biegen,баччин
983,biegen::V,biegen,лахӏан бан
984,drehen::V,drehen,гьанан
985,wenden::V,wenden,кӏура баен бан
986,umdrehen::V,umdrehen,кӏура баен бан
987,heben::V,heben,гьаз бан
988,hochheben::V,hochheben,гьаз бан
989,ergreifen::V,ergreifen,хъап дан
990,ergreifen::V,ergreifen,хъап увиу угьан
991,halten::V,halten,бугьлан
992,drücken::V,drücken,кьюч бигьлан
993,schieben::V,schieben,щун
994,kratzen::V,kratzen,
995,lecken::V,lecken,ланцӏа тӏун
996,beißen::V,beißen,хъапа тӏун
997,beißen::V,beißen,кьацӏа тӏун
998,abreißen::V,abreißen,буцан
999,abschneiden::V,abschneiden,бухъан
1000,abschneiden::V,abschneiden,кьукьин
1001,binden::V,binden,бахӏин
1002,binden::V,binden,дахӏин
1003,stecken::V,stecken,
1004,brechen::V,brechen,гъагъан
1005,klopfen::V,klopfen,кьутӏа тӏун
1006,hauen::V,hauen,рищун
1007,kleben::V,kleben,лачӏун буллан
1008,reiben::V,reiben,ссуку буллан
1009,streichen::V,streichen,дугъан
1010,streichen::V,streichen,аьгъу дан
1011,schleifen::V,schleifen,
1012,schneiden::V,schneiden,духълан
1013,schneiden::V,schneiden,кьукьлан
1014,rütteln::V,rütteln,
1015,schütteln::V,schütteln,хъюлчу буллан
1016,schwenken::V,schwenken,палцӏ дуллан
1017,schütten::V,schütten,рутӏин
1018,füllen::V,füllen,буцӏин бан
1019,einwickeln::V,einwickeln,кай-кай бан
1020,tragen::V,tragen,ларсун занан
1021,tragen::V,tragen,ларсун ачин
1022,schleppen::V,schleppen,ххилан
1023,ziehen::V,ziehen,
1024,aufbewahren::V,aufbewahren,ядан
1025,aufbewahren::V,aufbewahren,ядуллан
1026,werfen::V,werfen,личин
1027,fangen::V,fangen,бугьан
1028,fangen::V,fangen,бугьлан
1029,packen::V,packen,
1030,verstecken::V,verstecken,ладитан
1031,verstecken::V,verstecken,кьюлтӏ дан
1032,verstecken::V,verstecken,дахьлаган дан
1033,teilen::V,teilen,бачӏин
1034,teilen::V,teilen,бутӏа бан
1035,schicken::V,schicken,тӏайла буккан
1036,bringen::V,bringen,диян дан
1037,hinzufügen::V,hinzufügen,ххи бан
1038,bekommen::V,bekommen,ласун
1039,erhalten::V,erhalten,ласун
1040,nehmen::V,nehmen,ласун
1041,wählen::V,wählen,бувчӏин
1042,auswählen::V,auswählen,бувчӏин
1043,auswählen::V,auswählen,язи бугьан
1044,bewahren::V,bewahren,ядан
1045,behindern::V,behindern,дайщишруду дуллан
1046,verderben::V,verderben,зия дан
1047,beschädigen::V,beschädigen,зарал буллан
1048,zerbrechen::V,zerbrechen,гьагъан
1049,zerbrechen::V,zerbrechen,гьагъан бан
1050,zerreißen::V,zerreißen,ххяхха дуккан
1051,zerstören::V,zerstören,лекьан дан
1052,verbrennen::V,verbrennen,ччуччин
1053,geben::V,geben,дулун
1054,reichen::V,reichen,дулун
1055,schenken::V,schenken,пишкаш дан
1056,schenken::V,schenken,багъишла дан
1057,schenken::V,schenken,ихӏсандалун дуллун
1058,versprechen::V,versprechen,банна чин
1059,wünschen::V,wünschen,
1060,loben::V,loben,цӏа дан
1061,küssen::V,küssen,ппай тӏун
1062,wiegen::V,wiegen,гьуркку тӏун
1063,wiegen::V,wiegen,гьуркку буллан
1064,wiegen::V,wiegen,гьуркку бан
1065,zudecken::V,zudecken,
1066,wecken::V,wecken,чантӏ учин ан
1067,zeigen::V,zeigen,ккаккан бан
1068,führen::V,führen,буцин
1069,lehren::V,lehren,лахьхьин бан
1070,lehren::V,lehren,лахьхьин буллан
1071,unterrichten::V,unterrichten,дарс дишаван
1072,aufziehen::V,aufziehen,хъуна ан
1073,aufziehen::V,aufziehen,тарбия ан
1074,leiten::V,leiten,каялувшиву дан
1075,antreiben::V,antreiben,
1076,lassen::V,lassen,
1077,einladen::V,einladen,хъамалу оьвчин
1078,vereinigen::V,vereinigen,ца бан
1079,besuchen::V,besuchen,ялун уххан
1080,treffen::V,treffen,хьуна бакьин
1081,sich versammeln::V,sich versammeln,батӏин
1082,spielen::V,spielen,тӏуркӏу тӏун
1083,singen::V,singen,балай тӏун
1084,tanzen::V,tanzen,къавтӏун
1085,sich trennen::V,sich trennen,ппив хьун
1086,verlassen::V,verlassen,увккун гьан
1087,retten::V,retten,ххассал бан
1088,bewachen::V,bewachen,къарал бан
1089,schützen::V,schützen,ябан
1090,verteidigen::V,verteidigen,буруччин
1091,sich schlagen::V,sich schlagen,биян
1092,schießen::V,schießen,битлан
1093,siegen::V,siegen,ххув хьун
1094,siegen::V,siegen,ххувшаву ласун
1095,ärgern::V,ärgern,ссибизан уллан
1096,schlagen::V,schlagen,рищун
1097,treten::V,treten,
1098,stechen::V,stechen,кьутӏин
1099,stoßen::V,stoßen,щун
1100,stehlen::V,stehlen,дацин
1101,stören::V,stören,кьючин
1102,belästigen::V,belästigen,бизар уллан
1103,verbergen::V,verbergen,лабитан
1104,verbergen::V,verbergen,кӏучӏ бан
1105,täuschen::V,täuschen,хъяврин ан
1106,betrügen::V,betrügen,аьикьин ан
1107,töten::V,töten,ивчӏан
1108,wohnen::V,wohnen,оьрму бутлан
1109,arbeiten::V,arbeiten,зун
1110,sammeln::V,sammeln,ттихӏин
1111,sammeln::V,sammeln,вив дишин
1112,pflücken::V,pflücken,риттун
1113,jagen::V,jagen,авли занан
1114,fischen::V,fischen,чавахъру бугьлан
1115,fassen::V,fassen,бугьан
1116,hüten::V,hüten,урттуйн бакьлан
1117,treiben::V,treiben,дачин дуллан
1118,treiben::V,treiben,лихъан буллан
1119,anbinden::V,anbinden,бахӏин
1120,füttern::V,füttern,канаки буллан
1121,melken::V,melken,ттизин
1122,hacken::V,hacken,мюрш буллан
1123,hacken::V,hacken,мюрш бан
1124,gießen::V,gießen,щин дишин
1125,reifen::V,reifen,диян
1126,zubereiten::V,zubereiten,хӏадур дан
1127,zubereiten::V,zubereiten,хӏадур бан
1128,kochen::V,kochen,шашан
1129,kochen::V,kochen,шашан дуллан
1130,backen::V,backen,бишлан
1131,backen::V,backen,шахьлан
1132,braten::V,braten,цӏарайх дуллан
1133,umrühren::V,umrühren,хӏала бан
1134,stricken::V,stricken,щащлан
1135,stricken::V,stricken,щащан
1136,nähen::V,nähen,дуруххан
1137,färben::V,färben,ранг щун
1138,reinigen::V,reinigen,марцӏ бан
1139,waschen::V,waschen,шюшин
1140,abwischen::V,abwischen,лишин
1141,spülen::V,spülen,вилаган
1142,fegen::V,fegen,башин
1143,kehren::V,kehren,бахьлан
1144,baden::V,baden,щинавун учӏлан
1145,sich waschen::V,sich waschen,диссун
1146,sich waschen::V,sich waschen,лажин диссун
1147,sich waschen::V,sich waschen,лажин дислан
1148,sich waschen::V,sich waschen,биссун
1149,sich waschen::V,sich waschen,чурх бислан
1150,ausziehen::V,ausziehen,ликкан
1151,anziehen::V,anziehen,лаххан
1152,sich anziehen::V,sich anziehen,янна лаххан
1153,kämmen::V,kämmen,ттарал дуккан
1154,schmücken::V,schmücken,чӏюлу бан
1155,sagen::V,sagen,учин
1156,sprechen::V,sprechen,гъалгъа тӏун
1157,reden::V,reden,гъалгъа тӏун
1158,sich unterhalten::V,sich unterhalten,гъалгъа тӏун
1159,fragen::V,fragen,цӏуххин
1160,bitten::V,bitten,тавакъю буллан
1161,erzählen::V,erzählen,хавар бусан
1162,mitteilen::V,mitteilen,баян бан
1163,mitteilen::V,mitteilen,хавар бан
1164,nennen::V,nennen,цӏа дизан
1165,rufen::V,rufen,оьвтӏун
1166,prahlen::V,prahlen,цӏа дуллан
1167,übersetzen::V,übersetzen,таржума бан
1168,denken::V,denken,пикри буллан
1169,glauben::V,glauben,вих хьун
1170,bemerken::V,bemerken,хӏисав хъун
1171,erkennen::V,erkennen,увчӏин
1172,begreifen::V,begreifen,бувчӏин
1173,verstehen::V,verstehen,
1174,lernen::V,lernen,лахьлан
1175,lernen::V,lernen,лахьхьин
1176,wissen::V,wissen,кӏулну бикӏан
1177,wissen::V,wissen,хавар бикӏан
1178,sich erinnern an::V,sich erinnern an,дакӏнин бутан
1179,vergessen::V,vergessen,хъама битан
1180,messen::V,messen,дуцин дуллан
1181,messen::V,messen,дуцин дан
1182,zählen::V,zählen,дуккин
1183,rechnen::V,rechnen,хӏисав дан
1184,lesen::V,lesen,ккалан
1185,malen::V,malen,сурат дуллан
1186,zeichnen::V,zeichnen,сурат дуллан
1187,schreiben::V,schreiben,чичин
1188,schreiben::V,schreiben,чичлан
1189,besitzen::V,besitzen,дуну икӏан
1190,besitzen::V,besitzen,дуну дикӏан
1191,besitzen::V,besitzen,заллуну икӏан
1192,kaufen::V,kaufen,машан ласун
1193,verkaufen::V,verkaufen,баххан
1194,bezahlen::V,bezahlen,арцу дулун
1195,bezahlen::V,bezahlen,багьа булун
1196,zahlen::V,zahlen,арцу дулун
1197,zahlen::V,zahlen,багьа булун
1198,beherrschen::V,beherrschen,дуну икӏан
1199,beherrschen::V,beherrschen,заллуну икӏан
1200,ertragen::V,ertragen,бухӏан
