,Concept_ID,bg,fa
836,letzter::A,последен,آخر
837,allein::ADV,само,تنها
838,auf einmal::ADV,същевременно,همزمان
839,zusammen::ADV,заедно,باهم
840,lange::ADV,дълго,مدت‌ها
841,lange::ADV,дълго,مدت زیادی
842,plötzlich::ADV,изведнъж,ناگهان
843,sofort::ADV,веднага,فوراً
844,später::ADV,по-късно,بعدها
845,jetzt::ADV,сега,حالا
846,jetzt::ADV,сега,اکنون
847,heute::ADV,днес,امروز
848,morgen::ADV,утре,فردا
849,bald::ADV,скоро,زود
850,bald::ADV,скоро,بزودی
851,dann::ADV,после,سپس
852,dann::ADV,после,آنوقت
853,dann::ADV,тогава,سپس
854,dann::ADV,тогава,آنوقت
855,gestern::ADV,вчера,دیروز
856,einst::ADV,някога,وقتی
857,einst::ADV,някога,زمانی
858,damals::ADV,тогава,آنوقت
859,damals::ADV,тогава,آنزمان
860,danach::ADV,после,بعد
861,danach::ADV,след това,بعد
862,vorher::ADV,преди,قبلاً
863,vorher::ADV,преди това,قبلاً
864,zuerst::ADV,най-напред,اول
865,zuerst::ADV,най-напред,ابتداء
866,einmal::ADV,веднъж,یکدفعه
867,einmal::ADV,един път,یکدفعه
868,manchmal::ADV,понякога,گاهی
869,manchmal::ADV,понякога,بعضی اوقات
870,oft::ADV,често,اغلب
871,immer::ADV,винаги,همیشه
872,niemals::ADV,никога,هرگز
873,hier::ADV,тук,اینجا
874,hier::ADV,тука,اینجا
875,hierhin::ADV,насам,به اینجا
876,von hier::ADV,оттук,از اینجا
877,von hier::ADV,оттука,از اینجا
878,dort::ADV,там,آنجا
879,dorthin::ADV,натам,به آنجا
880,dorthin::ADV,нататък,به آنجا
881,geradeaus::ADV,направо,راست
882,vorwärts::ADV,напред,جلو
883,vorwärts::ADV,напред,به پیش
884,rückwärts::ADV,назад,عقب
885,zurück::ADV,обратно,پس
886,zurück::ADV,обратно,عقب
887,zurück::ADV,обратно,بالعکس
888,unten::ADV,долу,زیر
889,unten::ADV,долу,پایین
890,hinab::ADV,надолу,به پایین
891,oben::ADV,горе,بالا
892,hinauf::ADV,нагоре,به بالا
893,überall::ADV,навсякъде,همه‌جا
894,nicht::ADV,не,نه
895,ein wenig::ADV,малко,کمی
896,kaum::ADV,едва,به سختی
897,kaum::ADV,едвам,به سختی
898,sehr::ADV,много,خیلی
899,sehr::ADV,много,بسیار
900,sehr::ADV,твърде,خیلی
901,sehr::ADV,твърде,بسیار
902,so::ADV,тъй,چنین
903,so::ADV,тъй,اینطور
904,so::ADV,така,چنین
905,so::ADV,така,اینطور
906,noch::ADV,още,هنوز
907,nur::ADV,само,فقط
908,nur::ADV,само,تنها
909,schon::ADV,вече,قبلاً
910,schon::ADV,вече,به این زودی
911,wieder::ADV,пак,باز
912,wieder::ADV,пак,دوباره
913,wieder::ADV,отново,باز
914,wieder::ADV,отново,دوباره
915,vergebens::ADV,напразно,بیهوده
916,vor::PRP,пред,در جلوی
917,hinter::PRP,зад,پشت
918,unter::PRP,под,تحت
919,durch::PRP,през,از وسط
920,durch::PRP,през,از ميان
921,neben::PRP,до,کنار
922,neben::PRP,до,پهلوی
923,neben::PRP,при,کنار
924,neben::PRP,при,پهلوی
925,zwischen::PRP,между,بین
926,zwischen::PRP,между,میان
927,zwischen::PRP,помежду,بین
928,zwischen::PRP,помежду,میان
929,wegen::PRP,заради,برای
930,wegen::PRP,заради,بخاطر
931,dies::PRN,този,این
932,das::PRN,туй,آن
933,das::PRN,това,آن
934,alles::PRN,всичко,تمام
935,alles::PRN,всичко,همه‌چیر
936,ich::PRN,аз,من
937,du::PRN,ти,تو
938,er::PRN,той,او
939,wir::PRN,ние,ما
940,ihr::PRN,вие,شما
941,sie::PRN,те,آنها
942,was::FPRN,що,چه
943,was::FPRN,какво,چه
944,wer::FPRN,кой,کی
945,wo::FADV,къде,کجا
946,wohin::FADV,накъде,بکجا
947,wohin::FADV,накъдето,بکجا
948,wie::FADV,как,چطور
949,wie::FADV,как,چگونه
950,warum::FADV,защо,چرا
951,warum::FADV,защо,برای چه
952,wieviel::FNUM,колко,چند
953,wieviel::FNUM,колко,چقدر
954,eins::NUM,един,یک
955,zwei::NUM,два,دو
956,drei::NUM,три,سه
957,vier::NUM,четири,چهار
958,fünf::NUM,пет,پنج
959,sechs::NUM,шест,شش
960,sieben::NUM,седем,هفت
961,acht::NUM,осем,هشت
962,neun::NUM,девет,نه
963,zehn::NUM,десет,ده
964,elf::NUM,единайсет,یازده
965,elf::NUM,единадесет,یازده
966,zwölf::NUM,дванайсет,دوازده
967,zwölf::NUM,дванадесет,دوازده
968,zwanzig::NUM,двайсет,بیست
969,zwanzig::NUM,двадесет,بیست
970,dreißig::NUM,тридесет,سی
971,vierzig::NUM,четиридесет,چهل
972,fünfzig::NUM,петдесет,پنجاه
973,sechzig::NUM,шестдесет,شصت
974,siebzig::NUM,седемдесет,هفتاد
975,achtzig::NUM,осемдесет,هشتاد
976,neunzig::NUM,деветдесет,نود
977,hundert::NUM,сто,صد
978,tausend::NUM,хиляда,هزار
979,und::CNJ,а,و
980,und::CNJ,та,و
981,oder::CNJ,или,یا
982,stehen::V,стоя,ایستادن
983,sitzen::V,седя,نشستن
984,liegen::V,лежа,خوابیدن
985,liegen::V,лежа,دراز کشیدن
986,hängen::V,вися,آویزان بودن
987,werden::V,бъда,شدن
988,werden::V,стана,شدن
989,passieren::V,случа се,گذشتن
990,passieren::V,случа се,اتفاق افتادن
991,beginnen::V,започна,شروع شدن
992,enden::V,свърша,تمام شدن
993,wechseln::V,променям,عوض شدن
994,aufgehen[Sonne]::V,изгрея,برآمدن
995,aufgehen[Sonne]::V,изгрея,طلوع کردن
996,untergehen[Sonne]::V,заляза,غروب کردن
997,scheinen[Sonne]::V,грея,تابیدن
998,scheinen[Sonne]::V,светя,تابیدن
999,donnern::V,гърмя,رعد زدن
1000,wehen::V,вея,دمیدن
1001,wehen::V,духам,دمیدن
1002,strömen::V,тека,روان شدن
1003,strömen::V,лея се,روان شدن
1004,fließen::V,тека,روان شدن
1005,sich drehen::V,въртя се,چرخیدن
1006,schwanken::V,клатя се,خم و راست شدن
1007,schwingen::V,трептя,تاب خوردن
1008,schwingen::V,трептя,نوسان کردن
1009,fallen::V,падам,افتادن
1010,fallen::V,падам,سقوط کردن
1011,brennen::V,горя,سوزاندن
1012,rauchen::V,димя,دود کردن
1013,regnen::V,вали дъжд,باران آمدن
1014,gefrieren::V,замръзна,یخ بستن
1015,tauen::V,топя се,آب شدن
1016,schmelzen::V,разтопя се,آب شدن
1017,trocknen::V,съхна,خشک شدن
1018,sieden::V,вря,جوشیدن
1019,sieden::V,кипя,جوشیدن
1020,faulen::V,гния,فاسد شدن
1021,verfaulen::V,изгния,پوسیدن
1022,reißen::V,напукам се,پاره شدن
1023,versinken::V,потъна,غرق شدن
1024,vergehen::V,минавам,گذشتن
1025,erscheinen::V,явя се,ظاهر شدن
1026,verschwinden::V,изчезна,گم شدن
1027,verschwinden::V,изчезна,از بین رفتن
1028,sinken::V,падна,پایین آمدن
1029,abnehmen::V,отслабна,کم شدن
1030,zunehmen::V,нарасна,زیاد شدن
1031,steigen::V,увелича се,بالا رفتن
1032,steigen::V,покачвам се,بالا رفتن
1033,wachsen::V,раста,قد کشیدن
1034,glänzen::V,лъщя,برق زدن
1035,glänzen::V,блестя,برق زدن
1036,funkeln::V,искря,جرقه زدن
1037,lärmen::V,шумя,شلوغ کردن
1038,läuten::V,звъня,زنگ زدن
1039,klingeln::V,звъня,زنگ زدن
1040,klirren::V,звънтя,جرنگ جرنگ صدا کردن
1041,klirren::V,дрънкам,جرنگ جرنگ صدا کردن
1042,brausen::V,буча,طوفانی بودن
1043,rauschen::V,шумя,خش‌خش کردن
1044,klingen::V,звуча,صدا دادن
1045,bellen::V,лая,عوعو کردن
1046,heulen::V,вия,زوزه کشیدن
1047,heulen::V,рева,زوزه کشیدن
1048,blasen::V,духна,فوت کردن
1049,pfeifen::V,свиря,سوت زدن
1050,schreien::V,крещя,فریاد زدن
1051,stöhnen::V,стена,نالیدن
1052,stöhnen::V,пъшкам,نالیدن
1053,zittern::V,треперя,لرزیدن
1054,leben::V,живея,زیستن
1055,leben::V,живея,زندگی کردن
1056,geboren werden::V,родя се,متولد شدن
1057,atmen::V,дишам,تنفس کردن
1058,trinken::V,пия,نوشیدن
1059,essen::V,ям,خوردن
1060,schlucken::V,гълтам,بلعیدن
1061,schlucken::V,гълтам,قورت دادن
1062,müde werden::V,уморя се,خسته شدن
1063,einschlafen::V,заспя,خواب رفتن
1064,schlafen::V,спя,خوابیدن
1065,aufwachen::V,събудя се,از خواب بیدار شدن
1066,aufstehen::V,стана,بیدار شدن
1067,sich erholen::V,отдъхвам си,استراحت کردن
1068,krank werden::V,заболея,مریض شدن
1069,krank sein::V,боледувам,بیمار بودن
1070,schmerzen::V,боля,درد کردن
1071,husten::V,кашлям,سرفه کردن
1072,genesen::V,оздравея,بهبود یافتن
1073,sterben::V,умра,مردن
1074,umkommen::V,загина,کشته شدن
1075,sich bewegen::V,движа се,حرکت کردن
1076,sich bewegen::V,мърдам се,حرکت کردن
1077,sich rühren::V,движа се,تکان خوردن
1078,sich erheben::V,стана,برخواستن
1079,sich setzen::V,седна,نشستن
1080,hinfallen::V,падна,زمین خوردن
1081,laufen::V,ходя,پیاده رفتن
1082,schreiten::V,крача,قدم زدن
1083,spazierengehen::V,разхождам се,گردش رفتن
1084,eilen::V,бързам,شتاب کردن
1085,sich beeilen::V,побързам,عجله کردن
1086,sausen::V,тичам,صفیر کشیدن
1087,rennen::V,бягам,دویدن
1088,springen::V,скачам,پریدن
1089,klettern::V,катеря се,بالا رفتن
1090,schaukeln::V,люлея се,تاب خوردن
1091,kriechen::V,лазя,خزیدن
1092,kriechen::V,пълзя,خزیدن
1093,schwimmen::V,плувам,شنا کردن
1094,tauchen::V,гмуркам се,غواصی کردن
1095,rudern::V,греба,پارو زدن
1096,fahren::V,пътувам,سواره رفتن
1097,fliegen::V,летя,پریدن
1098,fliegen::V,хвърча,پریدن
1099,gehen::V,ида,رفتن
1100,gehen::V,вървя,رفتن
1101,weggehen::V,отида си,رفتن
1102,abfahren::V,отпътувам,حرکت کردن
1103,anhalten::V,спра се,ایست کردن
1104,hineingehen::V,влизам,داخل شدن
1105,eintreten::V,вляза,وارد شدن
1106,kommen::V,ида,آمدن
1107,kommen::V,дойда,آمدن
1108,ankommen::V,пристигна,رسیدن
1109,zurückkommen::V,върна се,برگشتن
1110,bleiben::V,остана,ماندن
1111,warten::V,чакам,منتظر بودن
1112,erwarten::V,очаквам,انتظار داشتن
1113,suchen::V,търся,جستجو کردن
1114,finden::V,намеря,یافتن
1115,finden::V,намеря,پیدا کردن
1116,versuchen::V,опитам,سعی کردن
1117,versuchen::V,опитам,کوشش کردن
1118,vorbereiten::V,подготвя,آماده کردن
1119,lieben::V,любя,عاشق بودن
1120,mögen::V,обичам,میل داشتن
1121,mögen::V,обичам,دوست داشتن
1122,lachen::V,смея се,خندیدن
1123,rühren::V,трогна,به رقت آوردن
1124,weinen::V,плача,گریه کردن
1125,schimpfen::V,ругая,فحاشی کردن
1126,schimpfen::V,псувам,فحاشی کردن
1127,sich ärgern::V,ядосам се,ناراحت شدن
1128,sich fürchten::V,боя се,واهمه کردن
1129,sich fürchten::V,страхувам се,واهمه کردن
1130,fürchten::V,боя се от,ترسیدن
1131,fürchten::V,страхувам се от,ترسیدن
1132,fliehen::V,бягам,گریختن
1133,flüchten::V,бягам,فرار کردن
1134,flüchten::V,избягам,فرار کردن
1135,sehen::V,видя,دیدن
1136,anschauen::V,гледам,نگاه کردن
1137,ansehen::V,поглеждам,تماشا کردن
1138,hören::V,чувам,شنیدن
1139,zuhören::V,слушам,گوش دادن
1140,probieren::V,опитам,چشیدن
1141,riechen::V,подуша,بوییدن
1142,riechen::V,подуша,بو کردن
1143,fühlen::V,усещам,احساس کردن
1144,fühlen::V,чувствувам,احساس کردن
1145,scheinen::V,изглеждам,بنظر آمدن
1146,zu sehen sein::V,виждам се,دیده شدن
1147,vernehmen::V,доловя,شنیدن
1148,frieren::V,мръзна,سرد بودن
1149,tun::V,правя,کردن
1150,können::V,мога,توانستن
1151,wollen::V,ща,خواستن
1152,wollen::V,искам,خواستن
1153,anfangen::V,започна,شروع کردن
1154,beenden::V,свърша,تمام کردن
1155,beenden::V,свърша,پایان دادن
1156,beenden::V,завърша,تمام کردن
1157,beenden::V,завърша,پایان دادن
1158,aufhören::V,престана,دست کشیدن
1159,gelingen::V,успея,موفق شدن
1160,gelingen::V,сполуча,موفق شدن
1161,geraten::V,удам се,نتیجه دادن
1162,öffnen::V,отворя,گشودن
1163,öffnen::V,отворя,باز کردن
1164,schließen::V,затворя,بستن
1165,schließen::V,затворя,قفل کردن
1166,stellen::V,поставя,گذاردن
1167,setzen::V,туря,نشاندن
1168,legen::V,сложа,گذاشتن
1169,legen::V,слагам,گذاشتن
1170,berühren::V,докосна,دست زدن
1171,berühren::V,докосна,لمس کردن
1172,verbinden::V,свържа,وصل کردن
1173,bedecken::V,покрия,پوشاندن
1174,aufhängen::V,закача,آویختن
1175,anzünden::V,запаля,سوزاندن
1176,aufheben::V,вдигна,برداشتن
1177,aufheben::V,вдигна,بلند کردن
1178,aufheben::V,повдигна,برداشتن
1179,aufheben::V,повдигна,بلند کردن
1180,zurücklassen::V,оставя,گذاشتن
1181,verlieren::V,загубя,گم کردن
1182,fallen lassen::V,изпусна,انداختن
1183,machen::V,направя,کردن
1184,machen::V,направя,ساختن
1185,herstellen::V,произведа,ساختن
1186,herstellen::V,произведа,تولید کردن
1187,bauen::V,строя,ساختن
1188,bauen::V,строя,بنا کردن
1189,reparieren::V,поправя,درست کردن
1190,reparieren::V,поправя,تعمیر کردن
1191,verbessern::V,подобря,بهتر کردن
1192,ändern::V,променя,تغییر دادن
1193,graben::V,копая,کندن
1194,graben::V,копая,گود کردن
1195,beugen::V,прегъна,کج کردن
1196,biegen::V,прегъна,خم کردن
1197,drehen::V,въртя,چرخاندن
1198,wenden::V,обърна,برگرداندن
1199,umdrehen::V,обърна,برگرداندن
1200,heben::V,вдигам,برداشتن
1201,hochheben::V,издигна,برآوردن
1202,hochheben::V,издигна,بلند کردن
1203,ergreifen::V,хвана,گرفتن
1204,ergreifen::V,обхвана,گرفتن
1205,halten::V,държа,نگاه داشتن
1206,drücken::V,натискам,فشار دادن
1207,drücken::V,натискам,فشار آوردن
1208,drücken::V,притискам,فشار دادن
1209,drücken::V,притискам,فشار آوردن
1210,schieben::V,тикам,هل دادن
1211,kratzen::V,одраскам,خاریدن
1212,lecken::V,лижа,لیسیدن
1213,lecken::V,ближа,لیسیدن
1214,beißen::V,хапя,گاز زدن
1215,beißen::V,ухапя,گاز زدن
1216,abreißen::V,откъсна,پاره کردن
1217,abschneiden::V,отрежа,بریدن
1218,abschneiden::V,отрежа,قطع کردن
1219,binden::V,вържа,بستن
1220,stecken::V,пъхна,فرو کردن
1221,brechen::V,троша,شکستن
1222,klopfen::V,чукам,کوبیدن
1223,hauen::V,бия,زدن
1224,kleben::V,лепя,چسباندن
1225,kleben::V,залепя,چسباندن
1226,reiben::V,трия,مالش دادن
1227,reiben::V,търкам,مالش دادن
1228,streichen::V,намажа,مالیدن
1229,schleifen::V,остря,تیز کردن
1230,schneiden::V,режа,چیدن
1231,schneiden::V,режа,بریدن
1232,rütteln::V,разтърсвам,لرزاندن
1233,rütteln::V,разтърсвам,تکان دادن
1234,schütteln::V,клатя,تکان دادن
1235,schütteln::V,друсам,تکان دادن
1236,schwenken::V,размахам,تاب دادن
1237,schütten::V,сипя,ریختن
1238,füllen::V,напълня,پر کردن
1239,einwickeln::V,увия,پیچیدن
1240,einwickeln::V,завия,پیچیدن
1241,tragen::V,нося,بردن
1242,tragen::V,нося,حمل کردن
1243,schleppen::V,влача,کشیدن
1244,ziehen::V,тегля,کشیدن
1245,ziehen::V,дръпна,کشیدن
1246,aufbewahren::V,съхраня,نگهداری کردن
1247,werfen::V,хвърля,انداختن
1248,werfen::V,хвърля,پرتاب کردن
1249,fangen::V,ловя,گرفتن
1250,fangen::V,уловя,گرفتن
1251,packen::V,хвана,گرفتن
1252,verstecken::V,крия,قایم کردن
1253,verstecken::V,крия,پنهان کردن
1254,verstecken::V,скрия,قایم کردن
1255,verstecken::V,скрия,پنهان کردن
1256,teilen::V,разделя,قسمت کردن
1257,teilen::V,разделя,تقسیم کردن
1258,schicken::V,изпращам,فرستادن
1259,schicken::V,изпращам,ارسال کردن
1260,bringen::V,донеса,آوردن
1261,hinzufügen::V,прибавя,افزودن
1262,hinzufügen::V,прибавя,اضافه کردن
1263,bekommen::V,сдобия се,گرفتن
1264,erhalten::V,получа,دریافت کردن
1265,nehmen::V,взема,گرفتن
1266,nehmen::V,взема,برداشتن
1267,wählen::V,избирам,انتخاب کردن
1268,auswählen::V,избера,برگزیدن
1269,bewahren::V,пазя,حفظ کردن
1270,bewahren::V,пазя,حفاظت کردن
1271,behindern::V,преча,مانع بودن
1272,behindern::V,спъвам,مانع بودن
1273,verderben::V,разваля,از بین بردن
1274,beschädigen::V,повредя,صدمه زدن
1275,zerbrechen::V,счупя,شکستن
1276,zerreißen::V,скъсам,دریدن
1277,zerreißen::V,скъсам,پاره کردن
1278,zerstören::V,разруша,خراب کردن
1279,zerstören::V,разруша,ویران کردن
1280,verbrennen::V,изгоря,سوزاندن
1281,geben::V,дам,دادن
1282,reichen::V,подам,دادن
1283,schenken::V,подаря,هدیه دادن
1284,versprechen::V,обещая,قول دادن
1285,versprechen::V,обещая,وعده دادن
1286,wünschen::V,желая,آرزو کردن
1287,loben::V,хваля,ستایش کردن
1288,küssen::V,целувам,بوسیدن
1289,wiegen::V,люлея,نوسان کردن
1290,zudecken::V,покрия,پوشاندن
1291,wecken::V,събудя,بیدار کردن
1292,zeigen::V,покажа,نشان دادن
1293,führen::V,водя,رهنمائی کردن
1294,führen::V,заведа,رهنمائی کردن
1295,lehren::V,уча,آموختن
1296,lehren::V,уча,یاد دادن
1297,unterrichten::V,преподавам,درس دادن
1298,unterrichten::V,преподавам,تدریس کردن
1299,aufziehen::V,отгледам,تربیت کردن
1300,leiten::V,ръководя,اداره کردن
1301,leiten::V,управлявам,اداره کردن
1302,antreiben::V,подкарвам,عجله دادن
1303,lassen::V,накарам,وادار کردن
1304,einladen::V,поканя,دعوت کردن
1305,einladen::V,поканя,مهمان کردن
1306,vereinigen::V,съединя,یکی کردن
1307,vereinigen::V,съединя,متحد کردن
1308,besuchen::V,посетя,دیدار کردن
1309,treffen::V,срещна,ملاقات کردن
1310,sich versammeln::V,събера се,جمع شدن
1311,spielen::V,играя,بازی کردن
1312,singen::V,пея,آواز خواندن
1313,tanzen::V,танцувам,رقصیدن
1314,sich trennen::V,разделя се,جدا شدن
1315,verlassen::V,напусна,ترک کردن
1316,retten::V,спася,نجات دادن
1317,bewachen::V,охранявам,حراست کردن
1318,schützen::V,запазя,حفظ کردن
1319,verteidigen::V,защитя,دفاع کردن
1320,sich schlagen::V,бия се,کتک‌کاری کردن
1321,schießen::V,стрелям,تیر زدن
1322,siegen::V,победя,پیروز شدن
1323,ärgern::V,ядосам,ناراحت کردن
1324,schlagen::V,бия,زدن
1325,schlagen::V,бия,کوبیدن
1326,schlagen::V,ударя,زدن
1327,schlagen::V,ударя,کوبیدن
1328,treten::V,ритам,لگد زدن
1329,stechen::V,бодна,چاقو زدن
1330,stoßen::V,бутна,هل دادن
1331,stoßen::V,блъсна,هل دادن
1332,stören::V,смутя,مزاحم شدن
1333,belästigen::V,отегча,زحمت دادن
1334,belästigen::V,безпокоя,زحمت دادن
1335,verbergen::V,скрия,پنهان کردن
1336,täuschen::V,измамя,گول زدن
1337,täuschen::V,измамя,فریب دادن
1338,betrügen::V,измамя,گول زدن
1339,betrügen::V,измамя,فریب دادن
1340,töten::V,убия,کشتن
1341,töten::V,умъртвя,کشتن
1342,wohnen::V,живея,منزل داشتن
1343,wohnen::V,живея,سکونت داشتن
1344,arbeiten::V,работя,کار کردن
1345,sammeln::V,събера,جمع کردن
1346,pflücken::V,бера,چیدن
1347,pflücken::V,откъсна,چیدن
1348,jagen::V,ловувам,شکار کردن
1349,fischen::V,ловя риба,صید کردن
1350,fischen::V,ловя риба,ماهی‌گیری کردن
1351,fassen::V,хвана,گرفتن
1352,hüten::V,пазя,چراندن
1353,hüten::V,пазя,مراقبت کردن
1354,treiben::V,карам,راندن
1355,anbinden::V,завържа,متصل کردن
1356,füttern::V,храня,غذا دادن
1357,melken::V,доя,دوشیدن
1358,hacken::V,сека,خرد کردن
1359,gießen::V,полея,ریختن
1360,reifen::V,узрея,رسیدن
1361,zubereiten::V,приготвя,طبخ کردن
1362,zubereiten::V,приготвя,آماده کردن
1363,kochen::V,варя,پختن
1364,kochen::V,варя,آشپزی کردن
1365,backen::V,пека,پختن
1366,braten::V,пържа,سرخ کردن
1367,umrühren::V,разбъркам,هم زدن
1368,stricken::V,плета,بافتن
1369,nähen::V,шия,دوختن
1370,färben::V,боядисам,رنگ زدن
1371,reinigen::V,почистя,پاک کردن
1372,reinigen::V,почистя,تمیز کردن
1373,waschen::V,мия,شستن
1374,waschen::V,пера,شستن
1375,abwischen::V,избърша,زدودن
1376,spülen::V,плакна,شستن
1377,fegen::V,измета,جارو کردن
1378,kehren::V,мета,جارو کردن
1379,baden::V,къпя се,شنا کردن
1380,baden::V,къпя се,حمام کردن
1381,sich waschen::V,мия се,شستشو کردن
1382,ausziehen::V,съблека,درآوردن
1383,anziehen::V,облека,پوشیدن
1384,sich anziehen::V,облека се,لباس پوشیدن
1385,kämmen::V,реша,شانه زدن
1386,kämmen::V,вчеша,شانه زدن
1387,schmücken::V,накича,زینت دادن
1388,sagen::V,кажа,گفتن
1389,sprechen::V,говоря,حرف زدن
1390,sprechen::V,говоря,صحبت کردن
1391,reden::V,говоря,حرف زدن
1392,reden::V,говоря,صحبت کردن
1393,sich unterhalten::V,разговарям,گپ زدن
1394,fragen::V,запитам,پرسیدن
1395,fragen::V,запитам,سؤال کردن
1396,bitten::V,моля,خواهش کردن
1397,bitten::V,моля,درخواست کردن
1398,erzählen::V,разкажа,نقل کردن
1399,erzählen::V,разкажа,حکایت کردن
1400,mitteilen::V,съобщя,خبر دادن
1401,nennen::V,нарека,نامیدن
1402,rufen::V,викам,صدا کردن
1403,rufen::V,повикам,صدا کردن
1404,prahlen::V,хваля се,پز آمدن
1405,übersetzen::V,преведа,ترجمه کردن
1406,denken::V,мисля,فکر کردن
1407,glauben::V,вярвам,باور کردن
1408,glauben::V,вярвам,عقیده داشتن
1409,bemerken::V,забележа,متوجه شدن
1410,erkennen::V,позная,شناختن
1411,erkennen::V,позная,تشخیص دادن
1412,begreifen::V,схвана,فهمیدن
1413,begreifen::V,схвана,درک کردن
1414,verstehen::V,разбера,فهمیدن
1415,lernen::V,уча се,آموختن
1416,lernen::V,уча се,یاد گرفتن
1417,wissen::V,зная,دانستن
1418,sich erinnern an::V,спомня си за,به یاد آوردن
1419,vergessen::V,забравя,فراموش کردن
1420,messen::V,меря,اندازه گرفتن
1421,zählen::V,броя,شمردن
1422,rechnen::V,сметна,حساب کردن
1423,lesen::V,чета,خواندن
1424,malen::V,рисувам,نقاشی کردن
1425,zeichnen::V,рисувам,کشیدن
1426,zeichnen::V,рисувам,رسم کردن
1427,schreiben::V,пиша,نوشتن
1428,besitzen::V,имам,داشتن
1429,besitzen::V,притежавам,داشتن
1430,kaufen::V,купя,خریدن
1431,kaufen::V,купя,خرید کردن
1432,kaufen::V,купувам,خریدن
1433,kaufen::V,купувам,خرید کردن
1434,verkaufen::V,продам,فروختن
1435,bezahlen::V,заплатя,پرداختن
1436,zahlen::V,платя,پرداخت کردن
1437,beherrschen::V,владея,مسلط بودن
1438,ertragen::V,понеса,تحمل کردن
1439,Platte::N,,صفحه
1440,Stütze::N,,تکیه
1441,stehlen::V,,دزدیدن
