,Concept_ID,hi,ja
795,Monat::N,महीना,月
796,Jahr::N,बरस,年
797,Jahr::N,वर्ष,年
798,Frühling::N,वसंत,春
799,Sommer::N,गरमी,夏
800,Sommer::N,ग्रीष्म,夏
801,Herbst::N,शरत्,秋
802,Herbst::N,पतझड़,秋
803,Winter::N,जाड़ा,冬
804,Winter::N,सर्दियाँ,冬
805,Januar::N,जनवरी,一月
806,Februar::N,फ़रवरी,二月
807,März::N,मार्च,三月
808,April::N,अप्रैल,四月
809,Mai::N,मई,五月
810,Juni::N,जून,六月
811,Juli::N,जुलाई,七月
812,August::N,अगस्त,八月
813,September::N,सितंबर,九月
814,Oktober::N,अक्तूबर,十月
815,November::N,नवंबर,十一月
816,Dezember::N,दिसंबर,十二月
817,Montag::N,पीर,月曜日
818,Montag::N,सोमवार,月曜日
819,Dienstag::N,मंगलवार,火曜日
820,Mittwoch::N,बुधवार,水曜日
821,Donnerstag::N,गुरुवार,木曜日
822,Donnerstag::N,बृहस्पतिवार,木曜日
823,Freitag::N,शुक्रवार,金曜日
824,Samstag::N,सनीचर,土曜日
825,Samstag::N,शनिवार,土曜日
826,Sonntag::N,इतवार,日曜日
827,Sonntag::N,रविवार,日曜日
828,groß::A,बड़ा,大きい
829,klein::A,कम,小さい
830,klein::A,छोटा,小さい
831,lang::A,लंबा,長い
832,lang::A,दीर्घ,長い
833,kurz::A,लधु,短い
834,kurz::A,छोटा,短い
835,breit::A,चौड़ा,広い
836,schmal::A,तंग,狭い
837,schmal::A,सँकरा,狭い
838,dicht::A,सघन,密な
839,dick[Gegenstand]::A,मोटा,厚い
840,dünn::A,महीन,薄い
841,dünn::A,बारीक,薄い
842,fein::A,कोमल,細い
843,fein::A,सूक्ष्म,細い
844,fest::A,दृढ़,硬い
845,fest::A,मज़बूत,硬い
846,flach::A,चपटा,平らな
847,glatt::A,चौरस,滑らかな
848,glatt::A,चिकना,滑らかな
849,hart::A,कठोर,堅い
850,hart::A,सख़्त,堅い
851,weich::A,नरम,柔らかい
852,weich::A,मुलायम,柔らかい
853,rund::A,गोल,丸い
854,rund::A,वर्तुल,丸い
855,spitz::A,नुकीला,尖った
856,scharf::A,पैना,鋭い
857,stumpf::A,भोथरा,鈍い
858,schwer::A,भारी,重い
859,schwer::A,वज़नी,重い
860,schön::A,सुंदर,綺麗な
861,heiß::A,उष्ण,熱い
862,warm::A,गरम,温かい
863,kalt::A,सर्द,寒い
864,kalt::A,सर्द,冷たい
865,kühl::A,ठंडा,涼しい
866,frisch::A,तर,ひんやりした
867,frisch::A,ताज़ा,ひんやりした
868,feucht::A,नम,湿った
869,feucht::A,भीगा,湿った
870,nass::A,गीला,濡れた
871,trocken::A,सूखा,乾いた
872,trocken::A,ख़ुश्क,乾いた
873,voll::A,भरा,いっぱいの
874,voll::A,पूरा,いっぱいの
875,leer::A,ख़ाली,空の
876,offen::A,खुला,開いた
877,geschlossen::A,बंद,閉まった
878,sauber::A,साफ़,清潔な
879,sauber::A,सुथरा,清潔な
880,schmutzig::A,गंदा,汚い
881,roh::A,कच्चा,生の
882,reif::A,पक्व,熟した
883,reif::A,पक्का,熟した
884,lecker::A,मज़ेदार,美味しい
885,lecker::A,स्वादिष्ट,美味しい
886,süß::A,मीठा,甘い
887,bitter::A,कटु,苦い
888,bitter::A,कड़वा,苦い
889,sauer::A,खट्टा,酸っぱい
890,hell::A,रोशन,明るい
891,dunkel::A,अँधेरा,暗い
892,schwarz::A,काला,黒い
893,schwarz::A,स्याह,黒い
894,weiß::A,सफ़ेद,白い
895,rot::A,लाल,赤い
896,rot::A,सुर्ख़,赤い
897,gelb::A,पीला,黄色い
898,gelb::A,ज़र्द,黄色い
899,blau::A,नीला,青い
900,blau::A,आसमानी,青い
901,grün::A,हरा,緑の
902,grau::A,धूसर,灰色の
903,bunt::A,रंगीन,色取り取りの
904,bunt::A,बहुरंगा,色取り取りの
905,billig::A,सस्ता,安い
906,teuer::A,महँगा,高い
907,wertvoll::A,क़ीमती,貴重な
908,wertvoll::A,मूल्यवान्,貴重な
909,blind::A,अंधा,盲目の
910,taub::A,बहरा,耳が聞こえない
911,kräftig::A,ताक़तवर,強力な
912,kräftig::A,शक्तिशाली,強力な
913,stark::A,प्रबल,強い
914,stark::A,बलवान्,強い
915,schwach::A,कमज़ोर,弱い
916,fett::A,मोटा,太った
917,fett::A,मांसल,太った
918,schlank::A,पतला,ほっそりした
919,schlank::A,छरहरा,ほっそりした
920,hübsch::A,सुंदर,素敵な
921,hübsch::A,ख़ूबसूरत,素敵な
922,böse::A,पापी,悪い
923,böse::A,दुष्ट,悪い
924,dumm::A,मूर्ख,馬鹿な
925,dumm::A,बुद्धू,馬鹿な
926,faul::A,आलसी,怠惰な
927,faul::A,सुस्त,怠惰な
928,fleißig::A,मेहनती,勤勉な
929,fleißig::A,परिश्रमी,勤勉な
930,geizig::A,कृपण,けちな
931,geizig::A,कंजूस,けちな
932,klug::A,समझदार,賢い
933,klug::A,समझदार,頭のいい
934,klug::A,होशियार,賢い
935,klug::A,होशियार,頭のいい
936,klug::A,अक़्लमंद,賢い
937,klug::A,अक़्लमंद,頭のいい
938,geschickt::A,किशल,器用な
939,lieb::A,प्रिय,愛らしい
940,lieb::A,प्यारा,愛らしい
941,lustig::A,हँसमुख,楽しい
942,lustig::A,ख़ुशदिल,楽しい
943,sanft::A,नम्र,温和な
944,hungrig::A,भूखा,空腹の
945,krank::A,बीमार,病気の
946,krank::A,अस्वस्थ,病気の
947,nackt::A,नग्न,裸の
948,traurig::A,उदास,悲しい
949,traurig::A,रंजीदा,悲しい
950,lebendig::A,जीता,生きた
951,lebendig::A,ज़िंदा,生きた
952,gut::A,अच्छा,良い
953,schlecht::A,बुरा,悪い
954,schlecht::A,बुरा,駄目な
955,schlecht::A,ख़राब,悪い
956,schlecht::A,ख़राब,駄目な
957,richtig::A,ठीक,正しい
958,schlimm::A,बुरा,ひどい
959,schlimm::A,अप्रिय,ひどい
960,wahr::A,सच,本当の
961,alt::A,पुराना,古い
962,neu::A,नया,新しい
963,ehemalig::A,भूतपूर्व,以前の
964,alt[Lebewesen]::A,बूढ़ा,年を取った
965,alt[Lebewesen]::A,वृद्ध,年を取った
966,jung::A,जवान,若い
967,arm::A,ग़रीब,貧乏な
968,reich::A,धनी,裕福な
969,reich::A,अमीर,裕福な
970,bekannt::A,मालूम,有名な
971,berühmt::A,मशहूर,有名な
972,berühmt::A,प्रसिद्ध,有名な
973,fremd::A,विदेशी,見知らぬ
974,fremd::A,अपरिचित,見知らぬ
975,verschieden::A,अलग,色々な
976,verschieden::A,भिन्न,色々な
977,nah::A,नज़दीकी,近い
978,fern::A,दूर,遠い
979,fern::A,दूरस्थ,遠い
980,linker::A,बायाँ,左の
981,rechter::A,दायाँ,右の
982,rechter::A,दाहिना,右の
983,anderer::A,अन्य,別の
984,anderer::A,दूसरा,別の
985,erster::A,पहला,一番目
986,erster::A,प्रथम,一番目
987,zweiter::A,दूसरा,二番目
988,zweiter::A,द्वितीय,二番目
989,dritter::A,तीसरा,三番目
990,letzter::A,अंतिम,最後の
991,letzter::A,आख़िरी,最後の
992,allein::ADV,तनहा,一人で
993,allein::ADV,अकेले,一人で
994,auf einmal::ADV,वक़्त में,同時に
995,zusammen::ADV,एक साथ,一緒に
996,zusammen::ADV,साथ साथ,一緒に
997,lange::ADV,देर तक,長い間
998,plötzlich::ADV,सहसा,急に
999,plötzlich::ADV,अचानक,急に
1000,sofort::ADV,तुरंत,すぐに
1001,später::ADV,बाद को,後で
1002,später::ADV,बाद में,後で
1003,jetzt::ADV,अब,今
1004,jetzt::ADV,अभी,今
1005,heute::ADV,आज,今日
1006,morgen::ADV,कल,明日
1007,bald::ADV,जल्दी,間もなく
1008,dann::ADV,तब,それから
1009,gestern::ADV,कल,昨日
1010,einst::ADV,एक दिन,過去に
1011,einst::ADV,पहले कभी,過去に
1012,damals::ADV,उस समय,あの時
1013,damals::ADV,उन दिनों,あの時
1014,danach::ADV,इसके बाद,その後で
1015,danach::ADV,इसके पश्चात्,その後で
1016,vorher::ADV,पहले,以前に
1017,vorher::ADV,पेशतर,以前に
1018,zuerst::ADV,पहले,まず
1019,zuerst::ADV,पहले,最初に
1020,einmal::ADV,एक बार,一回
1021,einmal::ADV,एक दफ़ा,一回
1022,manchmal::ADV,कभी कभी,時々
1023,oft::ADV,अक्सर,よく
1024,immer::ADV,सदा,いつも
1025,immer::ADV,हमेशा,いつも
1026,niemals::ADV,कभी नहीं,一度も...ない
1027,niemals::ADV,कदापि नहीं,一度も...ない
1028,hier::ADV,इधर,こちら
1029,hier::ADV,यहाँ,こちら
1030,hierhin::ADV,इधर को,ここへ
1031,hierhin::ADV,इधर को,こちらへ
1032,hierhin::ADV,यहाँ को,ここへ
1033,hierhin::ADV,यहाँ को,こちらへ
1034,von hier::ADV,यहाँ से,ここから
1035,dort::ADV,उधर,そちら
1036,dort::ADV,वहाँ,そちら
1037,dorthin::ADV,उधर को,そこへ
1038,dorthin::ADV,उधर को,そちらへ
1039,dorthin::ADV,वहाँ को,そこへ
1040,dorthin::ADV,वहाँ को,そちらへ
1041,geradeaus::ADV,सीधे,真っ直ぐに
1042,vorwärts::ADV,आगे,前へ
1043,vorwärts::ADV,आगे को,前へ
1044,rückwärts::ADV,पीछे को,後ろへ
1045,zurück::ADV,वापस,後ろへ
1046,unten::ADV,नीचे,下に
1047,hinab::ADV,नीचे को,下へ
1048,oben::ADV,ऊपर,上に
1049,hinauf::ADV,ऊपर को,上へ
1050,überall::ADV,हर जगह,どこでも
1051,überall::ADV,हर स्थान,どこでも
1052,nicht::ADV,न,ない
1053,nicht::ADV,नहीं,ない
1054,ein wenig::ADV,कुछ,少し
1055,ein wenig::ADV,कुछ,ちょっと
1056,ein wenig::ADV,ज़रा,少し
1057,ein wenig::ADV,ज़रा,ちょっと
1058,ein wenig::ADV,थोड़ा,少し
1059,ein wenig::ADV,थोड़ा,ちょっと
1060,kaum::ADV,लगभग नहीं,ほとんど～ない
1061,kaum::ADV,बराबर नहीं,ほとんど～ない
1062,sehr::ADV,बहुत,とても
1063,so::ADV,ऐसा,こう
1064,noch::ADV,अभी तक,まだ
1065,nur::ADV,केवल,～だけ
1066,nur::ADV,सिर्फ़,～だけ
1067,schon::ADV,चुकना,もう
1068,wieder::ADV,फिर,再び
1069,wieder::ADV,दुबारा,再び
1070,vergebens::ADV,व्यर्थ,無駄に
1071,vor::PRP,के आगे,前に
1072,vor::PRP,के सामने,前に
1073,hinter::PRP,के पीछे,後ろに
1074,unter::PRP,के तले,下に
1075,unter::PRP,के नीचे,下に
1076,durch::PRP,के पार,通して
1077,neben::PRP,के पास,横に
1078,neben::PRP,की बग़ल में,横に
1079,zwischen::PRP,के बीच,間に
1080,wegen::PRP,के कारण,為に
1081,wegen::PRP,के कारण,せいで
1082,wegen::PRP,की वजह से,為に
1083,wegen::PRP,की वजह से,せいで
1084,dies::PRN,यह,これ
1085,das::PRN,वह,それ
1086,alles::PRN,सब,全部
1087,alles::PRN,सब कुछ,全部
1088,ich::PRN,मैं,私
1089,du::PRN,तू,あなた
1090,er::PRN,यह,彼
1091,wir::PRN,हम,私達
1092,ihr::PRN,तुम,あなた達
1093,sie::PRN,ये,彼ら
1094,was::FPRN,क्या,何
1095,wer::FPRN,कौन,誰
1096,wer::FPRN,कौन,どなた
1097,wo::FADV,किधर,どこ
1098,wo::FADV,किधर,どこに
1099,wohin::FADV,किधर,どこへ
1100,wie::FADV,कैसे,どう
1101,warum::FADV,क्यों,何故
1102,warum::FADV,क्यों,どうして
1103,wieviel::FNUM,कितना,どのくらい
1104,eins::NUM,एक,一
1105,zwei::NUM,दो,二
1106,zwei::NUM,दो,二つ
1107,drei::NUM,तीन,三
1108,drei::NUM,तीन,三つ
1109,vier::NUM,चार,四
1110,vier::NUM,चार,四つ
1111,fünf::NUM,पाँच,五
1112,fünf::NUM,पाँच,五つ
1113,sechs::NUM,छह,六
1114,sechs::NUM,छह,六つ
1115,sieben::NUM,सात,七
1116,sieben::NUM,सात,七つ
1117,acht::NUM,आठ,八
1118,acht::NUM,आठ,八つ
1119,neun::NUM,नौ,九
1120,neun::NUM,नौ,九つ
1121,zehn::NUM,दस,十
1122,elf::NUM,ग्यारह,十一
1123,zwölf::NUM,बारह,十二
1124,zwanzig::NUM,बीस,二十
1125,dreißig::NUM,तीस,三十
1126,vierzig::NUM,चालीस,四十
1127,fünfzig::NUM,पचास,五十
1128,sechzig::NUM,साठ,六十
1129,siebzig::NUM,सत्तर,七十
1130,achtzig::NUM,अस्सी,八十
1131,neunzig::NUM,नव्वे,九十
1132,hundert::NUM,सौ,百
1133,tausend::NUM,हज़ार,千
1134,und::CNJ,और,-と
1135,und::CNJ,और,そして
1136,oder::CNJ,या,或いは
1137,stehen::V,खड़ा होना,立っている
1138,sitzen::V,बैठना,座っている
1139,liegen::V,लेटना,横になっている
1140,hängen::V,लटकना,掛かっている
1141,werden::V,बनना,なる
1142,passieren::V,होना,起こる
1143,beginnen::V,आरंभ होना,始まる
1144,beginnen::V,प्रारंभ होना,始まる
1145,enden::V,अंत होना,終わる
1146,enden::V,ख़तम होना,終わる
1147,wechseln::V,बदलना,変わる
1148,aufgehen[Sonne]::V,चढ़ना,出る
1149,aufgehen[Sonne]::V,उदित होना,出る
1150,untergehen[Sonne]::V,अस्त हो जाना,沈む
1151,scheinen[Sonne]::V,रोशनी देना,輝く
1152,donnern::V,गरजना,雷が鳴る
1153,wehen::V,चलना,吹く
1154,strömen::V,बहना,流れる
1155,strömen::V,प्रवाहित होना,流れる
1156,fließen::V,बहना,流れる
1157,fließen::V,प्रवाहित होना,流れる
1158,sich drehen::V,घूमना,回転する
1159,schwanken::V,हिलना,揺れる
1160,schwingen::V,हिलना,振動する
1161,fallen::V,गिरना,落ちる
1162,brennen::V,जलना,燃える
1163,rauchen::V,धुआँ उड़ाना,煙を出す
1164,regnen::V,बरसना,雨が降る
1165,gefrieren::V,जमना,凍る
1166,tauen::V,गलना,溶ける
1167,tauen::V,पिघलना,溶ける
1168,schmelzen::V,गलना,溶ける
1169,schmelzen::V,पिघलना,溶ける
1170,trocknen::V,सूखना,乾く
1171,sieden::V,उबलना,沸く
1172,faulen::V,गलना,腐る
1173,faulen::V,सड़ना,腐る
1174,verfaulen::V,गलना,朽ちる
1175,verfaulen::V,सड़ना,朽ちる
1176,reißen::V,फटना,切れる
1177,versinken::V,डूबना,沈む
1178,vergehen::V,बीतना,経つ
1179,vergehen::V,गुज़रना,経つ
1180,erscheinen::V,दिखाई देना,現れる
1181,verschwinden::V,ग़ायब होना,消える
1182,sinken::V,घटना,下がる
1183,sinken::V,उतरना,下がる
1184,abnehmen::V,घटना,減る
1185,zunehmen::V,बढ़ना,増える
1186,steigen::V,बढ़ना,上がる
1187,wachsen::V,उगना,伸びる
1188,glänzen::V,चमकना,輝く
1189,funkeln::V,जगमगाना,ぴかぴか光る
1190,funkeln::V,टिमटिमाना,ぴかぴか光る
1191,lärmen::V,शोर मचाना,騒ぐ
1192,läuten::V,बजना,鳴る
1193,klingeln::V,बजना,鳴る
1194,klirren::V,झनझनाना,がらんがらんと鳴る
1195,brausen::V,साँय-साँय करना,逆巻く
1196,rauschen::V,सरसराना,戦ぐ
1197,klingen::V,बजना,鳴る
1198,bellen::V,भौंकना,吠える
1199,heulen::V,गुर्राना,きゃんきゃん鳴く
1200,blasen::V,फूँकना,吹く
1201,pfeifen::V,सीटी देना,口笛を吹く
1202,schreien::V,चिल्लाना,叫ぶ
1203,stöhnen::V,कराहना,うめく
1204,stöhnen::V,आहें भरना,うめく
1205,zittern::V,काँपना,震える
1206,leben::V,जीना,生きている
1207,geboren werden::V,पैदा होना,生まれる
1208,atmen::V,साँस लेना,呼吸する
1209,trinken::V,पीना,飲む
1210,essen::V,खाना,食べる
1211,schlucken::V,निगलना,飲み込む
1212,müde werden::V,थकना,眠くなる
1213,müde werden::V,उकताना,眠くなる
1214,einschlafen::V,सो जाना,寝付く
1215,schlafen::V,सोना,眠る
1216,aufwachen::V,जागना,目が覚める
1217,aufstehen::V,उठना,起きる
1218,sich erholen::V,सुस्ताना,休養する
1219,sich erholen::V,आराम करना,休養する
1220,krank werden::V,बीमार पड़ना,病気になる
1221,krank sein::V,बीमार होना,病気である
1222,schmerzen::V,दुखना,痛む
1223,schmerzen::V,दर्द करना,痛む
1224,husten::V,खाँसना,咳をする
1225,genesen::V,ठीक हो जाना,元気になる
1226,genesen::V,स्वस्थ हो जाना,元気になる
1227,sterben::V,मरना,死ぬ
1228,sterben::V,मरना,亡くなる
1229,umkommen::V,मरना,死亡する
1230,sich bewegen::V,चलना,移動する
1231,sich bewegen::V,हिलना,移動する
1232,sich rühren::V,हिलना,動く
1233,sich erheben::V,उठना,立ち上がる
1234,sich setzen::V,बैठना,座る
1235,hinfallen::V,गिरना,転ぶ
1236,laufen::V,चलना,歩く
1237,schreiten::V,क़दम जाना,跨ぐ
1238,spazierengehen::V,सैर करना,散歩する
1239,eilen::V,तेज़ी से जाना,急ぐ
1240,eilen::V,शीघ्रता से चलना,急ぐ
1241,sich beeilen::V,जल्दी करना,焦る
1242,sich beeilen::V,शीघ्रता करना,焦る
1243,sausen::V,बड़ी तेज़ी से चलना,疾駆する
1244,rennen::V,भागना,走る
1245,rennen::V,दौड़ना,走る
1246,springen::V,उछलना,跳ぶ
1247,klettern::V,चढ़ना,よじ登る
1248,schaukeln::V,झूलना,ぶらんこに乗る
1249,kriechen::V,रेंगना,這う
1250,schwimmen::V,तैरना,泳ぐ
1251,tauchen::V,डूबना,潜る
1252,rudern::V,खेना,漕ぐ
1253,rudern::V,चप्पू चलाना,漕ぐ
1254,fahren::V,चलना,行く
1255,fahren::V,चलना,乗車する
1256,fahren::V,यात्रा करना,行く
1257,fahren::V,यात्रा करना,乗車する
1258,fliegen::V,उड़ना,飛ぶ
1259,gehen::V,जाना,行く
1260,weggehen::V,चला जाना,立ち去る
1261,weggehen::V,बाहर जाना,立ち去る
1262,abfahren::V,छूटना,出発する
1263,abfahren::V,रवाना होना,出発する
1264,anhalten::V,रुकना,止まる
1265,anhalten::V,खड़ा होना,止まる
1266,hineingehen::V,घुसना,入る
1267,hineingehen::V,अंदर जाना,入る
1268,eintreten::V,प्रवेश करना,中に入る
1269,kommen::V,आना,来る
1270,ankommen::V,पहुँचना,着く
1271,ankommen::V,पहुँचना,到着する
1272,zurückkommen::V,लौटना,帰る
1273,zurückkommen::V,वापस आना,帰る
1274,bleiben::V,रहना,留まる
1275,bleiben::V,रुकना,留まる
1276,warten::V,इंतज़ार करना,待つ
1277,erwarten::V,प्रतीक्षा करना,期待する
1278,suchen::V,ढूँढ़ना,探る
1279,finden::V,पाना,見つける
1280,finden::V,ढूँढ़ निकालना,見つける
1281,versuchen::V,कोशिश करना,試す
1282,vorbereiten::V,तैयार करना,準備する
1283,lieben::V,प्यार करना,愛する
1284,mögen::V,पसंद होना,好きである
1285,lachen::V,हँसना,笑う
1286,rühren::V,छूना,感情を動かす
1287,weinen::V,रोना,泣く
1288,schimpfen::V,गाली देना,叱る
1289,sich ärgern::V,चिढ़ना,怒る
1290,sich ärgern::V,चिढ़ना,腹を立てる
1291,sich ärgern::V,नाराज़ होना,怒る
1292,sich ärgern::V,नाराज़ होना,腹を立てる
1293,sich fürchten::V,डरना,怖がる
1294,sich fürchten::V,भय खाना,怖がる
1295,fürchten::V,डरना से,恐れる
1296,fürchten::V,भय खाना से,恐れる
1297,fliehen::V,भागना,逃げる
1298,flüchten::V,निकल भागना,逃亡する
1299,sehen::V,देखना,見る
1300,anschauen::V,देखना,眺める
1301,ansehen::V,दृष्टि डालना पर,見る
1302,hören::V,सुनना,聞く
1303,zuhören::V,सुनना,聴く
1304,probieren::V,चखना,食べてみる
1305,riechen::V,सूँघना,気取る
1306,fühlen::V,महसूस करना,感じる
1307,scheinen::V,लगना,ように見える
1308,zu sehen sein::V,दिखाई देना,見える
1309,vernehmen::V,सुनना,承る
1310,frieren::V,ठंड लगना,寒気がする
1311,frieren::V,सर्दी लगना,寒気がする
1312,tun::V,करना,する
1313,können::V,सकना,出来る
1314,können::V,जानना,出来る
1315,wollen::V,चाहना,-たい
1316,anfangen::V,शुरू करना,始める
1317,beenden::V,ख़त्म करना,終える
1318,beenden::V,समाप्त करना,終える
1319,aufhören::V,बंद जाना,止める
1320,aufhören::V,समाप्त जाना,止める
1321,gelingen::V,बनना,成功する
1322,gelingen::V,अच्छा होना,成功する
1323,geraten::V,बन पड़ना,当たる
1324,öffnen::V,खोलना,開く
1325,öffnen::V,खोलना,開ける
1326,schließen::V,बंद करना,閉める
1327,stellen::V,रखना,置く
1328,stellen::V,रखना,据える
1329,setzen::V,रखना,座らせる
1330,setzen::V,बिठाना,座らせる
1331,legen::V,रखना,置く
1332,legen::V,लिटाना,置く
1333,berühren::V,छूना,触る
1334,berühren::V,छूना,触れる
1335,berühren::V,स्पर्श करना,触る
1336,berühren::V,स्पर्श करना,触れる
1337,verbinden::V,बाँधना,結びつける
1338,bedecken::V,ढकना,覆う
1339,aufhängen::V,लटकाना,掛ける
1340,anzünden::V,जलाना,燃やす
1341,anzünden::V,जलाना,火をつける
1342,aufheben::V,उठाना,拾う
1343,zurücklassen::V,पीछे छोड़ना,残す
1344,verlieren::V,खोना,無くす
1345,verlieren::V,गँवाना,無くす
1346,fallen lassen::V,गिराना,落とす
1347,machen::V,करना,作る
1348,machen::V,बनाना,作る
1349,herstellen::V,बनाना,製造する
1350,herstellen::V,तैयार करना,製造する
1351,bauen::V,बनाना,建設する
1352,bauen::V,निर्माण करना,建設する
1353,reparieren::V,मरम्मत करना,直す
1354,reparieren::V,मरम्मत करना,修理する
1355,verbessern::V,सुधारना,改良する
1356,ändern::V,बदलना,変える
1357,ändern::V,परीवर्तन करना,変える
1358,graben::V,खोदना,掘る
1359,beugen::V,झुकाना,折る
1360,biegen::V,झुकाना,曲げる
1361,drehen::V,फेरना,回す
1362,drehen::V,घुमाना,回す
1363,wenden::V,पलटना,裏返す
1364,wenden::V,मोड़ना,裏返す
1365,umdrehen::V,घुमाना,裏返す
1366,heben::V,उठाना,挙げる
1367,heben::V,ऊँचा करना,挙げる
1368,hochheben::V,उठाना,持ち上げる
1369,hochheben::V,ऊपर को उठाना,持ち上げる
1370,ergreifen::V,पकड़ना,取り上げる
1371,ergreifen::V,हाथ में लेना,取り上げる
1372,halten::V,धरना,持つ
1373,halten::V,पकड़ना,持つ
1374,drücken::V,दबाना,押す
1375,schieben::V,सरकाना,ずらす
1376,schieben::V,खिसकाना,ずらす
1377,kratzen::V,खुरचना,引っ掻く
1378,kratzen::V,खुजलाना,引っ掻く
1379,lecken::V,चाटना,なめる
1380,beißen::V,काटना,噛む
1381,abreißen::V,तोड़ना,剝ぎ取る
1382,abschneiden::V,काट करना,切り取る
1383,binden::V,बाँधना,縛る
1384,stecken::V,खोंसना,差し込む
1385,brechen::V,तोड़ना,破る
1386,klopfen::V,खटखटाना,とんとん叩く
1387,hauen::V,ठोकना,叩く
1388,kleben::V,चिपकाना,貼る
1389,kleben::V,चिपकाना,くっ付ける
1390,reiben::V,घिसना,擦る
1391,reiben::V,रगड़ना,擦る
1392,streichen::V,लगाना,塗る
1393,schleifen::V,तेज़ करना,研ぐ
1394,schneiden::V,कतरना,切る
1395,rütteln::V,झकझोरना,揺さぶる
1396,schütteln::V,हिलाना,振る
1397,schütteln::V,हिलाना,揺さぶる
1398,schwenken::V,घुमाना,振る
1399,schütten::V,उँडेलना,注ぐ
1400,füllen::V,भरना,いっぱいにする
1401,füllen::V,ठूसना,いっぱいにする
1402,einwickeln::V,लपेटना,包む
1403,tragen::V,ढोना,運ぶ
1404,schleppen::V,घसीटना,引きずる
1405,ziehen::V,खींचना,引く
1406,aufbewahren::V,रखना,預かる
1407,werfen::V,फेंकना,投げる
1408,fangen::V,पकड़ना,受ける
1409,packen::V,पकड़ना,掴む
1410,verstecken::V,छिपाना,隠す
1411,teilen::V,बाँटना,分ける
1412,schicken::V,भेजना,送る
1413,bringen::V,लाना,持って行く
1414,hinzufügen::V,जोड़ना,加える
1415,bekommen::V,पाना,得る
1416,erhalten::V,पाना,受ける
1417,erhalten::V,मिलना,受ける
1418,nehmen::V,लेना,取る
1419,wählen::V,चुनना,選ぶ
1420,auswählen::V,चुनना,選ぶ
1421,bewahren::V,बनाए रखना,保存する
1422,behindern::V,रोकना,妨害する
1423,verderben::V,ख़राब करना,台無しにする
1424,beschädigen::V,नुक़सान पहुँचाना,損傷する
1425,zerbrechen::V,तोड़ना,割る
1426,zerreißen::V,तोड़ना,引き裂く
1427,zerstören::V,नष्ट करना,破壊する
1428,zerstören::V,बरबाद करना,破壊する
1429,verbrennen::V,जलाना,焼く
1430,geben::V,देना,上げる
1431,reichen::V,थमाना,渡す
1432,schenken::V,भेंट देना,贈る
1433,versprechen::V,वादा करना,約束する
1434,wünschen::V,कामना करना,望む
1435,loben::V,तारीफ़ करना,褒める
1436,küssen::V,चूमना,キスする
1437,wiegen::V,झुलाना,揺する
1438,zudecken::V,ढकना,覆う
1439,wecken::V,जगाना,起こす
1440,zeigen::V,दिखाना,見せる
1441,führen::V,रास्ता दिखाना,案内する
1442,lehren::V,पढ़ाना,教える
1443,unterrichten::V,सिखाना,通知する
1444,aufziehen::V,पालना,育てる
1445,leiten::V,संचालन करना,導く
1446,antreiben::V,हड़बड़ाना,励ます
1447,lassen::V,-आना,～させる
1448,lassen::V,कराना,～させる
1449,einladen::V,बुलाना,誘う
1450,einladen::V,बुलाना,招待する
1451,vereinigen::V,मिलाना,一つにする
1452,vereinigen::V,संयुक्त करना,一つにする
1453,besuchen::V,मिलना से,訪ねる
1454,besuchen::V,मिलने जाना से,訪ねる
1455,treffen::V,मिलना,出会う
1456,sich versammeln::V,इकट्ठा होना,集まる
1457,spielen::V,खेलना,遊ぶ
1458,singen::V,गाना,歌う
1459,tanzen::V,नाचना,踊る
1460,sich trennen::V,अलग होना,別れる
1461,verlassen::V,छोड़ना,別れる
1462,retten::V,बचाना,救う
1463,retten::V,बचाना,助ける
1464,bewachen::V,आँख रखना पर,見張る
1465,bewachen::V,आँख रखना पर,軽微する
1466,schützen::V,रक्षा करना,保護する
1467,verteidigen::V,रक्षा करना,守る
1468,sich schlagen::V,हाथापाई करना,殴る
1469,schießen::V,गोली मारना,撃つ
1470,siegen::V,जीतना,勝つ
1471,siegen::V,विजय पाना,勝つ
1472,ärgern::V,चिढ़ाना,怒らせる
1473,schlagen::V,मारना,殴る
1474,treten::V,ठोकर मारना,蹴る
1475,stechen::V,भेदना,突く
1476,stechen::V,भोंकना,突く
1477,stoßen::V,धक्का देना,突く
1478,stoßen::V,झटका देना,突く
1479,stehlen::V,चोरी करना,盗る
1480,stören::V,बुरा लगना,構う
1481,belästigen::V,तंग करना,邪魔する
1482,verbergen::V,लुकाना,隠す
1483,täuschen::V,धोखा देना,だます
1484,betrügen::V,धोखा देना,だます
1485,töten::V,मारना,殺す
1486,töten::V,मार डालना,殺す
1487,wohnen::V,रहना,住む
1488,arbeiten::V,काम करना,働く
1489,sammeln::V,जमा करना,集める
1490,sammeln::V,जमा करना,収集する
1491,pflücken::V,चुनना,摘む
1492,pflücken::V,तोड़ना,摘む
1493,jagen::V,आखेट करना,狩りをする
1494,jagen::V,शिकार करना,狩りをする
1495,fischen::V,मछली पकड़ना,釣る
1496,fassen::V,पकड़ना,捕る
1497,hüten::V,चराना,放牧する
1498,treiben::V,हाँकना,追う
1499,anbinden::V,बाँधना,繋ぐ
1500,füttern::V,खिलाना,餌をやる
1501,melken::V,दुहना,搾乳する
1502,hacken::V,काटना,刻む
1503,gießen::V,सींचना,水をやる
1504,reifen::V,पकना,熟す
