,Concept_ID,vep,lv
809,Heim::N,kodi,mājas
810,Ofen::N,päč,пач
811,Ofen::N,päč,krāsns
812,Fußboden::N,lava,джодж
813,Fußboden::N,lava,grīda
814,Tisch::N,laud,пызан
815,Tisch::N,laud,galds
816,Tisch::N,stal'c,пызан
817,Tisch::N,stal'c,galds
818,Stuhl::N,ištim,улӧс
819,Stuhl::N,ištim,krēsls
820,Wiege::N,kätte,зыбка
821,Wiege::N,kätte,šūpulis
822,Bett::N,sija,вольпась
823,Bett::N,sija,gulta
824,Bett::N,magaduzsija,вольпась
825,Bett::N,magaduzsija,gulta
826,Regal::N,palič,джадж
827,Regal::N,palič,plaukts
828,Kiste::N,mülütim,куд
829,Kiste::N,mülütim,ящик
830,Kiste::N,mülütim,kaste
831,Kiste::N,mülütim,šķirsts
832,Fenster::N,ikun,ӧшинь
833,Fenster::N,ikun,logs
834,Tür::N,uks',ӧдзӧс
835,Tür::N,uks',durvis
836,Tor::N,verai,дзиръя
837,Tor::N,verai,vārti
838,Zaun::N,aid,потшӧс
839,Zaun::N,aid,žogs
840,Dach::N,katuz,вевт
841,Dach::N,katuz,jumts
842,Leiter::N,pordhad,пос
843,Leiter::N,pordhad,kāpnes
844,Leiter::N,pordhad,redeles
845,Besen::N,lud,рос
846,Besen::N,lud,slota
847,Besen::N,vast,рос
848,Besen::N,vast,slota
849,Spaten::N,labid,зыр
850,Spaten::N,labid,lāpsta
851,Schaufel::N,labid,тэльӧб
852,Schaufel::N,labid,liekšķere
853,Gabel::N,hangoine,вилки
854,Gabel::N,hangoine,dakšiņa
855,Löffel::N,luzik,пань
856,Löffel::N,luzik,karote
857,Messer::N,veič,пурт
858,Messer::N,veič,nazis
859,Nagel::N,nagl,тув
860,Nagel::N,nagl,кӧрт тув
861,Nagel::N,nagl,nagla
862,Netz::N,verk,тыв
863,Netz::N,verk,tīkls
864,Haken::N,kouk,крук
865,Haken::N,kouk,āķis
866,Haken::N,kouk,kāsis
867,Haken::N,kouk,krampis
868,Griff::N,kägä,нуд
869,Griff::N,kägä,kāts
870,Griff::N,kägä,rokturis
871,Griff::N,varz',нуд
872,Griff::N,varz',kāts
873,Griff::N,varz',rokturis
874,Schloss::N,lukkol,томан
875,Schloss::N,lukkol,aizslēgs
876,Bild::N,kuva,серпас
877,Bild::N,kuva,glezna
878,Figur::N,figur,пертас
879,Figur::N,figur,вежньӧг
880,Figur::N,figur,figūra
881,Puppe::N,tätüine,акань
882,Puppe::N,tätüine,lelle
883,Beutel::N,havad,мешӧк
884,Beutel::N,havad,kule
885,Beutel::N,havad,maisiņš
886,Bündel::N,toppaz,кӧртӧд
887,Bündel::N,toppaz,sainis
888,Bündel::N,käč,кӧртӧд
889,Bündel::N,käč,sainis
890,Tasche::N,sumk,сумка
891,Tasche::N,sumk,soma
892,Eimer::N,vädr,ведра
893,Eimer::N,vädr,spainis
894,Deckel::N,katuz,пӧдан
895,Deckel::N,katuz,тупкӧд
896,Deckel::N,katuz,vāks
897,Geschirr::N,astii,дозмук
898,Geschirr::N,astii,тасьті-пань
899,Geschirr::N,astii,trauki
900,Sack::N,havad,мешӧк
901,Sack::N,havad,maiss
902,Tasse::N,čašk,бекар
903,Tasse::N,čašk,тасьті
904,Tasse::N,čašk,tase
905,Topf::N,pada,гырнич
906,Topf::N,pada,pods
907,Kessel::N,katil,пӧрт
908,Kessel::N,katil,katls
909,Essen::N,sönd,сёйӧм
910,Essen::N,sönd,ēdiens
911,Nahrung::N,söm,сёян
912,Nahrung::N,söm,barība
913,Speise::N,sömine,сёян
914,Speise::N,sömine,сёянтор
915,Speise::N,sömine,ēdiens
916,Fleisch::N,liha,яй
917,Fleisch::N,liha,gaļa
918,Getreide::N,vill',нянь
919,Getreide::N,vill',labība
920,Brei::N,pudr,рок
921,Brei::N,pudr,putra
922,Brei::N,pudr,biezenis
923,Brot::N,leib,нянь
924,Brot::N,leib,maize
925,Scheibe::N,bibaleh,шӧрӧм
926,Scheibe::N,bibaleh,чӧлан
927,Scheibe::N,bibaleh,šķēle
928,Scheibe::N,bibaleh,rieciens
929,Scheibe::N,šlik,шӧрӧм
930,Scheibe::N,šlik,чӧлан
931,Scheibe::N,šlik,šķēle
932,Scheibe::N,šlik,rieciens
933,Fett::N,razv,гос
934,Fett::N,razv,тшог
935,Fett::N,razv,tauki
936,Butter::N,voi,вый
937,Butter::N,voi,sviests
938,Öl::N,voi,вый
939,Öl::N,voi,eļļa
940,Salz::N,sol,сов
941,Salz::N,sol,sāls
942,Suppe::N,lem',шыд
943,Suppe::N,lem',zupa
944,Suppe::N,keitoz,шыд
945,Suppe::N,keitoz,zupa
946,Honig::N,mezi,ма
947,Honig::N,mezi,medus
948,Milch::N,maid,йӧв
949,Milch::N,maid,piens
950,Tee::N,čai,чай
951,Tee::N,čai,tēja
952,Leder::N,nahk,ку
953,Leder::N,nahk,āda
954,Wolle::N,vill,вурун
955,Wolle::N,vill,vilna
956,Stoff::N,kangaz,дӧра
957,Stoff::N,kangaz,drāna
958,Stoff::N,kangaz,audums
959,Nadel::N,negl,ем
960,Nadel::N,negl,adata
961,Faden::N,nit',сунис
962,Faden::N,nit',diegs
963,Faden::N,nit',pavediens
964,Knopf::N,nübl',кизь
965,Knopf::N,nübl',poga
966,Knoten::N,sol'm,гӧрӧд
967,Knoten::N,sol'm,mezgls
968,Farbe::N,muju,краска
969,Farbe::N,muju,вап
970,Farbe::N,muju,krāsa
971,Kleidung::N,sobad,паськӧм
972,Kleidung::N,sobad,tērps
973,Kleidung::N,sobad,drēbes
974,Hemd::N,paid,дӧрӧм
975,Hemd::N,paid,krekls
976,Kragen::N,kagluz,воротник
977,Kragen::N,kagluz,apkakle
978,Ärmel::N,hijam,сос
979,Ärmel::N,hijam,piedurkne
980,Hose::N,štanad,гач
981,Hose::N,štanad,bikses
982,Gürtel::N,vö,вӧнь
983,Gürtel::N,vö,josta
984,Mütze::N,šapuk,шапка
985,Mütze::N,šapuk,cepure
986,Schuh::N,keng',башмак
987,Schuh::N,keng',ботинки
988,Schuh::N,keng',kurpe
989,Stiefel::N,sapug,сапӧг
990,Stiefel::N,sapug,zābaks
991,Ring::N,rengaz,кытш
992,Ring::N,rengaz,gredzens
993,Band::N,lentaine,лента
994,Band::N,lentaine,вундас
995,Band::N,lentaine,lente
996,Kamm::N,suga,сынан
997,Kamm::N,suga,ķemme
998,Spiegel::N,zerkol,рӧмпӧштан
999,Spiegel::N,zerkol,spogulis
1000,Riemen::N,vö,тасма
1001,Riemen::N,vö,siksna
1002,Schnur::N,nor,гез
1003,Schnur::N,nor,aukla
1004,Leine::N,talutimnor,юргез
1005,Leine::N,talutimnor,saite
1006,Decke::N,sijakatuz,эшкын
1007,Decke::N,sijakatuz,шебрас
1008,Decke::N,sijakatuz,sega
1009,Kissen::N,pöluz,юрлӧс
1010,Kissen::N,pöluz,spilvens
1011,Tuch::N,paik,чышъян
1012,Tuch::N,paik,vadmala
1013,Handtuch::N,käzipaik,ки чышкӧд
1014,Handtuch::N,käzipaik,кизьчышъян
1015,Handtuch::N,käzipaik,dvielis
1016,Kraft::N,vägi,этш
1017,Kraft::N,vägi,эбӧс
1018,Kraft::N,vägi,spēks
1019,Stärke::N,vahvuz',ёнлун
1020,Stärke::N,vahvuz',чорыдлун
1021,Stärke::N,vahvuz',stiprums
1022,Gesundheit::N,tervhuz,дзоньвидзалун
1023,Gesundheit::N,tervhuz,veselība
1024,Krankheit::N,läžund,висьӧм
1025,Krankheit::N,läžund,slimība
1026,Schmerz::N,kibu,висьӧм
1027,Schmerz::N,kibu,sāpes
1028,Wunde::N,čapatez,дой
1029,Wunde::N,čapatez,brūce
1030,Wunde::N,čapatez,jēlums
1031,Fieber::N,säru,жар
1032,Fieber::N,säru,drudzis
1033,Fieber::N,säru,karstums
1034,Arznei::N,zel'l',лекарство
1035,Arznei::N,zel'l',зелля
1036,Arznei::N,zel'l',zāles
1037,Arznei::N,zel'l',medikaments
1038,Brücke::N,sild,пос
1039,Brücke::N,sild,tilts
1040,Brunnen::N,kaiv,юкмӧс
1041,Brunnen::N,kaiv,aka
1042,Weide::N,omaluine,пӧскӧтина
1043,Weide::N,omaluine,ganības
1044,Pfad::N,tehut,туй
1045,Pfad::N,tehut,кыснан
1046,Pfad::N,tehut,taka
1047,Weg::N,te,туй
1048,Weg::N,te,ceļš
1049,Straße::N,te,туй
1050,Straße::N,te,iela
1051,Dorf::N,külä,сикт
1052,Dorf::N,külä,ciems
1053,Stadt::N,lidn,кар
1054,Stadt::N,lidn,pilsēta
1055,Brief::N,kirjeine,письмӧ
1056,Brief::N,kirjeine,vēstule
1057,Buch::N,kirj,небӧг
1058,Buch::N,kirj,grāmata
1059,Buchstabe::N,kirjam,шыпас
1060,Buchstabe::N,kirjam,burts
1061,Zeitung::N,lehtez,газет
1062,Zeitung::N,lehtez,avīze
1063,Zeitung::N,lehtez,laikraksts
1064,Leben::N,elo,лов
1065,Leben::N,elo,олӧм
1066,Leben::N,elo,dzīve
1067,Tod::N,surm,кулӧм
1068,Tod::N,surm,nāve
1069,Grab::N,kaum,гу
1070,Grab::N,kaum,kaps
1071,Kirche::N,jumalanpert',вичко
1072,Kirche::N,jumalanpert',baznīca
1073,Sünde::N,grähk,мыж
1074,Sünde::N,grähk,grēks
1075,Gott::N,jumal,ен
1076,Gott::N,jumal,dievs
1077,Arbeiter::N,radnik,уджалысь
1078,Arbeiter::N,radnik,strādnieks
1079,Chef::N,pämez',юралысь
1080,Chef::N,pämez',веськӧдлысь
1081,Chef::N,pämez',šefs
1082,Chef::N,pämez',vadītajs
1083,Chef::N,pämez',priekšnieks
1084,Meister::N,mastar,вӧчысь
1085,Meister::N,mastar,meistars
1086,Arzt::N,lekar',врач
1087,Arzt::N,lekar',бурдӧдысь
1088,Arzt::N,lekar',ārsts
1089,Lehrer::N,opendai,велӧдысь
1090,Lehrer::N,opendai,skolotājs
1091,Geld::N,rahad,сьӧм
1092,Geld::N,rahad,nauda
1093,Geschäft::N,biznes,удж
1094,Geschäft::N,biznes,bizness
1095,Geschäft::N,biznes,darījums
1096,Laden::N,lauk,вузасянін
1097,Laden::N,lauk,bode
1098,Laden::N,lauk,veikals
1099,Preis::N,arv,дон
1100,Preis::N,arv,cena
1101,Ware::N,tavar,тӧвар
1102,Ware::N,tavar,prece
1103,Nutzen::N,liža,воӧм
1104,Nutzen::N,liža,выгӧда
1105,Nutzen::N,liža,labums
1106,Reichtum::N,kodielo,озырлун
1107,Reichtum::N,kodielo,bagātība
1108,Reichtum::N,kal'huz',озырлун
1109,Reichtum::N,kal'huz',bagātība
1110,Welt::N,mail'm,енкӧла
1111,Welt::N,mail'm,pasaule
1112,Land::N,ma,му
1113,Land::N,ma,zeme
1114,Staat::N,valdkund,канму
1115,Staat::N,valdkund,государство
1116,Staat::N,valdkund,valsts
1117,König::N,kunigaz,кан
1118,König::N,kunigaz,ķēniņš
1119,König::N,kunigaz,karalis
1120,Macht::N,vald,каналӧм
1121,Macht::N,vald,vara
1122,Grenze::N,röun,су
1123,Grenze::N,röun,суйӧр
1124,Grenze::N,röun,robeža
1125,Krieg::N,soda,ожман
1126,Krieg::N,soda,karš
1127,Feind::N,vihanik,враг
1128,Feind::N,vihanik,вӧрӧг
1129,Feind::N,vihanik,ienaidnieks
1130,Feind::N,vastustai,враг
1131,Feind::N,vastustai,вӧрӧг
1132,Feind::N,vastustai,ienaidnieks
1133,Gewalt::N,vägivald,мырдöналöм
1134,Gewalt::N,vägivald,vara
1135,Gewalt::N,vägivald,vardarbība
1136,Kampf::N,tora,вермасьӧм
1137,Kampf::N,tora,cīņa
1138,Bogen[Waffe]::N,taug,ньӧввуж
1139,Bogen[Waffe]::N,taug,loks
1140,Pfeil::N,nol,ньӧв
1141,Pfeil::N,nol,bulta
1142,Gewehr::N,oružj,пишшаль
1143,Gewehr::N,oružj,šautene
1144,Fehler::N,viga,сорсьӧм
1145,Fehler::N,viga,дзугсьӧм
1146,Fehler::N,viga,kļūda
1147,Lüge::N,kelastuz,пӧръясьӧм
1148,Lüge::N,kelastuz,ылӧдлӧм
1149,Lüge::N,kelastuz,meli
1150,Schaden::N,pahuz',лёк
1151,Schaden::N,pahuz',изъян
1152,Schaden::N,pahuz',пакӧсьт
1153,Schaden::N,pahuz',bojājums
1154,Schaden::N,pahuz',kaitējums
1155,Unglück::N,bed,шог
1156,Unglück::N,bed,kļūme
1157,Unglück::N,bed,klizma
1158,Unglück::N,bed,nelaime
1159,Unglück::N,gor'a,шог
1160,Unglück::N,gor'a,kļūme
1161,Unglück::N,gor'a,klizma
1162,Unglück::N,gor'a,nelaime
1163,Schuld::N,värhuz',мыж
1164,Schuld::N,värhuz',vaina
1165,Alter::N,igä,арлыд
1166,Alter::N,igä,vecums
1167,Schluss::N,lop,пом
1168,Schluss::N,lop,beigas
1169,Zeit::N,aig,кад
1170,Zeit::N,aig,laiks
1171,Tag::N,päiv,лун
1172,Tag::N,päiv,diena
1173,Morgen::N,homendez,асыв
1174,Morgen::N,homendez,rīts
1175,Mittag::N,keskpäiv,лун шӧр
1176,Mittag::N,keskpäiv,pusdiena
1177,Abend::N,eht,рыт
1178,Abend::N,eht,vakars
1179,Nacht::N,ö,вой
1180,Nacht::N,ö,nakts
1181,Woche::N,nedal',вежон
1182,Woche::N,nedal',nedēļa
1183,Monat::N,ku,тӧлысь
1184,Monat::N,ku,mēnesis
1185,Jahr::N,voz',во
1186,Jahr::N,voz',gads
1187,Frühling::N,keväz',тулыс
1188,Frühling::N,keväz',pavasaris
1189,Sommer::N,keza,гожӧм
1190,Sommer::N,keza,vasara
1191,Herbst::N,sügüz',ар
1192,Herbst::N,sügüz',rudens
1193,Winter::N,tal'v,тӧв
1194,Winter::N,tal'v,ziema
1195,Januar::N,viluku,тӧв шӧр
1196,Januar::N,viluku,janvāris
1197,Februar::N,uhoku,урасьӧм
1198,Februar::N,uhoku,februāris
1199,März::N,keväz'ku,рака
1200,März::N,keväz'ku,marts
1201,April::N,sulaku,кос му
1202,April::N,sulaku,aprīlis
1203,Mai::N,semendku,ода-кора
1204,Mai::N,semendku,maijs
1205,Juni::N,kezaku,лӧддза-номъя
1206,Juni::N,kezaku,jūnijs
1207,Juli::N,heinku,сора
1208,Juli::N,heinku,jūlijs
1209,August::N,eloku,моз
1210,August::N,eloku,augusts
1211,September::N,sügüz'ku,кӧч
1212,September::N,sügüz'ku,septembris
1213,Oktober::N,reduku,йирым
1214,Oktober::N,reduku,oktobris
1215,November::N,kül'mku,вӧльгым
1216,November::N,kül'mku,novembris
1217,Dezember::N,tal'vku,ӧшым
1218,Dezember::N,tal'vku,decembris
1219,Montag::N,ezmärg,выльлун
1220,Montag::N,ezmärg,pirmdiena
1221,Dienstag::N,tožnarg,воторник
1222,Dienstag::N,tožnarg,otrdiena
1223,Mittwoch::N,koumanz'päiv,середа
1224,Mittwoch::N,koumanz'päiv,trešdiena
1225,Donnerstag::N,nellänz'päiv,четверг
1226,Donnerstag::N,nellänz'päiv,ceturtdiena
1227,Freitag::N,pätnič,пекнича
1228,Freitag::N,pätnič,piektdiena
1229,Freitag::N,videnz'päiv,пекнича
1230,Freitag::N,videnz'päiv,piektdiena
1231,Samstag::N,sobat,субӧта
1232,Samstag::N,sobat,sestdiena
1233,Sonntag::N,pühäpäiv,вӧскресенньӧ
1234,Sonntag::N,pühäpäiv,svētdiena
1235,groß::A,sur',ыджыд
1236,groß::A,sur',dižs
1237,groß::A,sur',liels
1238,groß::A,järed,ыджыд
1239,groß::A,järed,dižs
1240,groß::A,järed,liels
1241,klein::A,pen',ичӧт
1242,klein::A,pen',mazs
1243,klein::A,pičuine,ичӧт
1244,klein::A,pičuine,mazs
1245,lang::A,pit'k,кузь
1246,lang::A,pit'k,garš
1247,kurz::A,lühüd,дженьыд
1248,kurz::A,lühüd,īss
1249,breit::A,leved,ота
1250,breit::A,leved,паськыд
1251,breit::A,leved,plats
1252,schmal::A,kaid,оттӧм
1253,schmal::A,kaid,tievs
1254,dicht::A,tihed,сук
1255,dicht::A,tihed,blīvs
1256,dick[Gegenstand]::A,paks,кыз
1257,dick[Gegenstand]::A,paks,biezs
1258,dünn::A,hoik,вӧсни
1259,dünn::A,hoik,вӧсньыд
1260,dünn::A,hoik,plāns
1261,fein::A,hen,посни
1262,fein::A,hen,smalks
1263,fest::A,luja,зумыд
1264,fest::A,luja,tvirts
1265,fest::A,luja,noturīgs
1266,fest::A,ninev,зумыд
1267,fest::A,ninev,tvirts
1268,fest::A,ninev,noturīgs
1269,flach::A,lapak,плавкӧс
1270,flach::A,lapak,тшӧтшкӧс
1271,flach::A,lapak,lēzens
1272,flach::A,lapak,līdzens
1273,glatt::A,siled,вольк
1274,glatt::A,siled,мольыд
1275,glatt::A,siled,gluds
1276,glatt::A,siled,slidens
1277,hart::A,kova,зумыд
1278,hart::A,kova,ciets
1279,weich::A,pehmed,небыд
1280,weich::A,pehmed,mīksts
1281,rund::A,kehker,гӧгрӧс
1282,rund::A,kehker,apaļš
1283,spitz::A,nügu,ёсь йыла
1284,spitz::A,nügu,smails
1285,spitz::A,terav,ёсь йыла
1286,spitz::A,terav,smails
1287,scharf::A,terav,ёсь
1288,scharf::A,terav,ass
1289,stumpf::A,tül'c,ныж
1290,stumpf::A,tül'c,truls
1291,stumpf::A,tül'c,strups
1292,schwer::A,jüged,сьӧкыд
1293,schwer::A,jüged,smags
1294,schön::A,čoma,мича
1295,schön::A,čoma,лӧсьыд
1296,schön::A,čoma,daiļš
1297,schön::A,čoma,skaists
1298,heiß::A,räk,пӧсь
1299,heiß::A,räk,karsts
1300,warm::A,läm',шоныд
1301,warm::A,läm',silts
1302,kalt::A,vilu,кӧдзыд
1303,kalt::A,vilu,salts
1304,kalt::A,vilu,auksts
1305,kühl::A,raibak,юзыд
1306,kühl::A,raibak,ыркыд
1307,kühl::A,raibak,vēss
1308,kühl::A,raibak,dzestrs
1309,kühl::A,viluhk,юзыд
1310,kühl::A,viluhk,ыркыд
1311,kühl::A,viluhk,vēss
1312,kühl::A,viluhk,dzestrs
1313,frisch::A,lahed,выль
1314,frisch::A,lahed,svaigs
1315,feucht::A,neps,уль
1316,feucht::A,neps,mitrs
1317,feucht::A,neps,drēgns
1318,feucht::A,toreh,уль
1319,feucht::A,toreh,mitrs
1320,feucht::A,toreh,drēgns
1321,nass::A,märg,ва
1322,nass::A,märg,slapjš
1323,trocken::A,kuiv,кос
1324,trocken::A,kuiv,sauss
1325,voll::A,täuz',кыз
1326,voll::A,täuz',pilns
1327,leer::A,joudai,куш
1328,leer::A,joudai,тыртӧм
1329,leer::A,joudai,tukšs
1330,offen::A,avoin,восьса
1331,offen::A,avoin,vaļējs
1332,offen::A,avoin,atvērts
1333,offen::A,avol'jaine,восьса
1334,offen::A,avol'jaine,vaļējs
1335,offen::A,avol'jaine,atvērts
1336,geschlossen::A,saubaline,пӧдса
1337,geschlossen::A,saubaline,slēgts
1338,sauber::A,puhtaz,сӧстӧм
1339,sauber::A,puhtaz,tīrs
1340,sauber::A,puhtaz,spodrs
1341,schmutzig::A,redukaz,няйт
1342,schmutzig::A,redukaz,netīrs
1343,schmutzig::A,redukaz,dubļains
1344,roh::A,rohk,уль
1345,roh::A,rohk,jēls
1346,roh::A,toreh,уль
1347,roh::A,toreh,jēls
1348,reif::A,küps,кисьмӧм
1349,reif::A,küps,gatavs
1350,reif::A,küps,nobriedis
1351,lecker::A,magukaz,чӧскыд
1352,lecker::A,magukaz,gards
1353,lecker::A,magukaz,garšīgs
1354,süß::A,maged,юмов
1355,süß::A,maged,чӧскыд
1356,süß::A,maged,salds
1357,bitter::A,karged,курыд
1358,bitter::A,karged,sūrs
1359,bitter::A,karged,rūgts
1360,sauer::A,muiged,шома
1361,sauer::A,muiged,skābs
1362,hell::A,kirkas,югыд
1363,hell::A,kirkas,gaišs
1364,hell::A,valgei,югыд
1365,hell::A,valgei,gaišs
1366,dunkel::A,pimed,пемыд
1367,dunkel::A,pimed,tumšs
1368,schwarz::A,must,сьӧд
1369,schwarz::A,must,melns
1370,weiß::A,vauged,еджыд
1371,weiß::A,vauged,balts
1372,rot::A,rusked,гӧрд
1373,rot::A,rusked,sarkans
1374,gelb::A,pakuine,виж
1375,gelb::A,pakuine,dzeltens
1376,blau::A,sinine,лӧз
1377,blau::A,sinine,zils
1378,grün::A,vihand,веж
1379,grün::A,vihand,турунвиж
1380,grün::A,vihand,zaļš
1381,grau::A,hahk,руд
1382,grau::A,hahk,pelēks
1383,bunt::A,kirjav,сера
1384,bunt::A,kirjav,raibs
1385,bunt::A,kirjav,krāsains
1386,billig::A,odav,донтӧг
1387,billig::A,odav,lēts
1388,teuer::A,kalliž,дона
1389,teuer::A,kalliž,dārgs
1390,wertvoll::A,arvokas,дона
1391,wertvoll::A,arvokas,vērtīgs
1392,blind::A,soged,синтӧм
1393,blind::A,soged,akls
1394,taub::A,kurdiž,пельтӧм
1395,taub::A,kurdiž,kurls
1396,kräftig::A,vägev,вынйӧра
1397,kräftig::A,vägev,spēcīgs
1398,stark::A,vahv,ён
1399,stark::A,vahv,вына
1400,stark::A,vahv,stiprs
1401,stark::A,vägekaz,ён
1402,stark::A,vägekaz,вына
1403,stark::A,vägekaz,stiprs
1404,schwach::A,väll',жеб
1405,schwach::A,väll',vājš
1406,fett::A,razvakaz,госа
1407,fett::A,razvakaz,brangs
1408,schlank::A,kapos,веськыд
1409,schlank::A,kapos,slaids
1410,hübsch::A,čoma,мича
1411,hübsch::A,čoma,лӧсьыд
1412,hübsch::A,čoma,glīts
1413,böse::A,äred,лёк
1414,böse::A,äred,ļauns
1415,böse::A,äred,negants
1416,böse::A,käred,лёк
1417,böse::A,käred,ļauns
1418,böse::A,käred,negants
1419,dumm::A,el'getoi,йӧй
1420,dumm::A,el'getoi,вежӧртӧм
1421,dumm::A,el'getoi,stulbs
1422,dumm::A,el'getoi,muļķīgs
1423,faul::A,lašk,дыш
1424,faul::A,lašk,slinks
1425,fleißig::A,radonnavedii,зільысь
1426,fleißig::A,radonnavedii,čakls
1427,fleißig::A,radonnavedii,cītīgs
1428,geizig::A,ažlak,топыд
1429,geizig::A,ažlak,skops
1430,geizig::A,ažlak,sīksts
1431,klug::A,melev,юра
1432,klug::A,melev,вежӧра
1433,klug::A,melev,gudrs
1434,klug::A,melekaz,юра
1435,klug::A,melekaz,вежӧра
1436,klug::A,melekaz,gudrs
1437,geschickt::A,mahtokaz,кипода
1438,geschickt::A,mahtokaz,кужысь
1439,geschickt::A,mahtokaz,manīgs
1440,lieb::A,izo,муса
1441,lieb::A,izo,мича
1442,lieb::A,izo,лӧсьыд
1443,lieb::A,izo,mīļš
1444,lieb::A,sula,муса
1445,lieb::A,sula,мича
1446,lieb::A,sula,лӧсьыд
1447,lieb::A,sula,mīļš
1448,lustig::A,ilokaz,кыпыд
1449,lustig::A,ilokaz,jautrs
1450,sanft::A,laskav,мелі
1451,sanft::A,laskav,liegs
1452,hungrig::A,näl'ghine,тшыг
1453,hungrig::A,näl'ghine,izsalcis
1454,krank::A,läžui,висьысь
1455,krank::A,läžui,slims
1456,nackt::A,alastoi,пасьтӧм
1457,nackt::A,alastoi,pliks
1458,traurig::A,opalahine,гажтӧм
1459,traurig::A,opalahine,bēdīgs
1460,traurig::A,opalahine,skumīgs
1461,lebendig::A,eläb,ловъя
1462,lebendig::A,eläb,dzīvs
1463,gut::A,hüvä,бур
1464,gut::A,hüvä,labs
1465,schlecht::A,huba,лёк
1466,schlecht::A,huba,омӧль
1467,schlecht::A,huba,slikts
1468,richtig::A,oiged,инӧд
1469,richtig::A,oiged,riktīgs
1470,schlimm::A,paha,омӧль
1471,schlimm::A,paha,туйтӧм
1472,schlimm::A,paha,nelāgs
1473,schlimm::A,paha,nejauks
1474,wahr::A,todesine,абу ылӧг
1475,wahr::A,todesine,īsts
1476,wahr::A,todesine,patiess
1477,alt::A,vanh,важ
1478,alt::A,vanh,sens
1479,alt::A,vanh,vęcs
1480,neu::A,uz',выль
1481,neu::A,uz',jauns
1482,ehemalig::A,edeline,вӧвлӧм
1483,ehemalig::A,edeline,bijušais
1484,alt[Lebewesen]::A,ravaz,пӧрысь
1485,alt[Lebewesen]::A,ravaz,vecs
1486,jung::A,nor',том
1487,jung::A,nor',jauns
1488,arm::A,gol'l',гӧль
1489,arm::A,gol'l',nabags
1490,reich::A,elokaz,озыр
1491,reich::A,elokaz,bagāts
1492,bekannt::A,tutab,тӧдса
1493,bekannt::A,tutab,zināms
1494,bekannt::A,tutab,pazīstams
1495,berühmt::A,tetab,нималан
1496,berühmt::A,tetab,кывсян
1497,berühmt::A,tetab,slavens
1498,fremd::A,veraz,йӧз
1499,fremd::A,veraz,svešs
1500,verschieden::A,erazvuitte,абу ӧткодь
1501,verschieden::A,erazvuitte,разнӧй
1502,verschieden::A,erazvuitte,dažāds
1503,nah::A,läheline,матыс
1504,nah::A,läheline,tuvs
1505,fern::A,edahaine,ылі
1506,fern::A,edahaine,tāls
1507,linker::A,hura,шуйга
1508,linker::A,hura,kreisais
1509,rechter::A,oiged,веськыд
1510,rechter::A,oiged,labais
1511,anderer::A,toine,мукӧд
1512,anderer::A,toine,otrs
1513,erster::A,ezmäine,медводдза
1514,erster::A,ezmäine,pirmais
1515,zweiter::A,toine,мӧд
1516,zweiter::A,toine,otrais
1517,dritter::A,koumanz',коймӧд
1518,dritter::A,koumanz',trešais
1519,letzter::A,jäl'gmäine,бӧръя
1520,letzter::A,jäl'gmäine,beidzamais
1521,allein::ADV,üksnäze,ӧтка
1522,allein::ADV,üksnäze,viens pats
1523,auf einmal::ADV,ühten aigan,ӧтпырйӧ
1524,auf einmal::ADV,ühten aigan,reizē
1525,zusammen::ADV,ühtes,тшӧтш
1526,zusammen::ADV,ühtes,kopā
1527,zusammen::ADV,ühtes,vienviet
1528,lange::ADV,hätken,дыр
1529,lange::ADV,hätken,ilgi
1530,plötzlich::ADV,äkkid,друг
1531,plötzlich::ADV,äkkid,pēkšņi
1532,sofort::ADV,kerdalaz,дзик пыр
1533,sofort::ADV,kerdalaz,tūlīt
1534,später::ADV,möhemba,сэсся
1535,später::ADV,möhemba,vēlāk
1536,jetzt::ADV,nügüd',ӧні
1537,jetzt::ADV,nügüd',tagad
1538,heute::ADV,tämbei,талун
1539,heute::ADV,tämbei,šodien
1540,morgen::ADV,homen,аски
1541,morgen::ADV,homen,rīt
1542,bald::ADV,pigai,регыд
1543,bald::ADV,pigai,drīz
1544,dann::ADV,sid',бӧрын
1545,dann::ADV,sid',бӧрти
1546,dann::ADV,sid',tad
1547,gestern::ADV,eglai,тӧнлун
1548,gestern::ADV,eglai,vakar
1549,einst::ADV,ende,ӧтчыд
1550,einst::ADV,ende,ӧтпыр
1551,einst::ADV,ende,citreiz
1552,einst::ADV,kerdan,ӧтчыд
1553,einst::ADV,kerdan,ӧтпыр
1554,einst::ADV,kerdan,citreiz
1555,damals::ADV,siloi,сэки
1556,damals::ADV,siloi,toreiz
1557,danach::ADV,sid',сэсся
1558,danach::ADV,sid',pēc tam
1559,vorher::ADV,ende,войдӧр
1560,vorher::ADV,ende,iepriekš
1561,vorher::ADV,ende,pirms tam
1562,zuerst::ADV,ezmäi,войдӧр
1563,zuerst::ADV,ezmäi,vis'pirms
1564,einmal::ADV,kerdan,ӧтчыдысь
1565,einmal::ADV,kerdan,reiz
1566,einmal::ADV,kerdan,vienreiz
1567,manchmal::ADV,erašti,корсюрӧ
1568,manchmal::ADV,erašti,dažkārt
1569,oft::ADV,paksus,тшӧкыда
1570,oft::ADV,paksus,bieži
1571,immer::ADV,kaiken,век
1572,immer::ADV,kaiken,allaž
1573,immer::ADV,kaiken,vien'mēr
1574,niemals::ADV,ei nikonz,оз некор
