,Concept_ID,az,kn
562,scharf::A,kəskin,ತೀಕ್ಷ್ಣ
563,stumpf::A,küt,ಮೊಂಡು
564,schwer::A,ağır,ಭಾರಿ
565,schön::A,gözəl,ಸುಂದರ
566,schön::A,gəşəng,ಸುಂದರ
567,heiß::A,isti,ಬಿಸಿ
568,warm::A,ilıq,ಬಿಸಿ
569,kalt::A,soyuq,ತಣ್ಣನೆಯ
570,kühl::A,sərin,ತಂಪಾದ
571,frisch::A,təzə,ನಿರ್ಮಲ
572,feucht::A,nəm,ಒದ್ದೆಯಾದ
573,nass::A,yaş,ಒದ್ದೆಯಾದ
574,trocken::A,quru,ಶುಷ್ಕ
575,voll::A,dolu,ತುಂಬಿದ
576,leer::A,boş,ಖಾಲಿ
577,offen::A,açıq,ಮುಚ್ಚಲ್ಲದ
578,geschlossen::A,qapalı,ಮುಚ್ಚಿದ
579,sauber::A,təmiz,ಶುದ್ಧ
580,schmutzig::A,kirli,ಅಶುದ್ಧ
581,roh::A,çiy,ಹಸಿ
582,reif::A,yetişmiş,ಹಣ್ಣಾದ
583,lecker::A,dadlı,ಗುಚಿಕರ
584,lecker::A,ləzzətli,ಗುಚಿಕರ
585,süß::A,şirin,ಸಿಹಿ
586,bitter::A,acı,ಕಹಿ
587,sauer::A,turş,ಹುಳಿಯಾದ
588,hell::A,aydın,ಹೊಳೆಯುವ
589,dunkel::A,qaranlıq,ಮಬ್ಬಾದ
590,schwarz::A,qara,ಕಪ್ಪು
591,weiß::A,ağ,ಬಿಳಿಯ
592,rot::A,qırmızı,ಕೆಂಪು
593,gelb::A,sarı,ಹಳದಯ
594,blau::A,göy,ನೀಲ
595,blau::A,mavi,ನೀಲ
596,grün::A,yaşıl,ಕಾಯಾದ
597,grau::A,boz,ಬೂದುಬಣ್ಣದ
598,bunt::A,əlvan,ವರ್ಣರಂಜಿತ
599,bunt::A,rəngli,ವರ್ಣರಂಜಿತ
600,billig::A,ucuz,ಅಗ್ಗ
601,teuer::A,bahalı,ದುಬಾರಿಯಾದ
602,wertvoll::A,qiymətli,ಅಮೂಲ್ಯ
603,blind::A,kor,ಅಂಧ
604,taub::A,kar,ಕಿವುಡಾದ
605,kräftig::A,güclü,ಪ್ರಬಲ
606,stark::A,qüvvətli,ಶಕ್ತಿವಂತ
607,schwach::A,zəif,ದುರ್ಬಲ
608,schwach::A,gücsüz,ದುರ್ಬಲ
609,fett::A,şişman,ಕೊಬ್ಬಿದ
610,schlank::A,zərif,ತೆಳ್ಳಗಿನ
611,hübsch::A,göyçək,ಅಂದವಾದ
612,böse::A,fəna,ಕೆಟ್ಟ
613,dumm::A,axmaq,ಮಂದ
614,faul::A,tənbəl,ಆಲಸ
615,fleißig::A,çalışqan,ಕಡಗುವ
616,geizig::A,xəsis,ಜುಗ್ಗ
617,klug::A,ağıllı,ಚತುರ
618,geschickt::A,bacarıqlı,ದಕ್ಷ
619,lieb::A,əziz,ಪ್ರಿಯ
620,lieb::A,sevimli,ಪ್ರಿಯ
621,lustig::A,məzəli,ಖುಷಿಯಾದ
622,lustig::A,gülməli,ಖುಷಿಯಾದ
623,sanft::A,mülayim,ಸೌಮ್ಯ
624,hungrig::A,ac,ಹಸಿದ
625,krank::A,xəstə,ಅಸ್ವಸ್ಥ
626,nackt::A,çılpaq,ನಗ್ನ
627,traurig::A,qəmgin,ದುಃಖಿತ
628,traurig::A,kədərli,ದುಃಖಿತ
629,lebendig::A,canlı,ಜೀವಂತ
630,gut::A,yaxşı,ಒಳ್ಳೆಯ
631,schlecht::A,pis,ದುಷ್ಟ
632,richtig::A,doğru,ಸರಿ
633,schlimm::A,fəna,ಅಸಹ್ಯ
634,wahr::A,gərçək,ನಿಜ
635,alt::A,əski,ಮುದಿ
636,alt::A,köhnə,ಮುದಿ
637,neu::A,yeni,ಹೊಸ
638,ehemalig::A,əvvəlki,ಮಾಜೀ
639,alt[Lebewesen]::A,qoca,ವೃದ್ಧ
640,jung::A,gənc,ಎಳ
641,arm::A,kasıb,ಬಡ
642,arm::A,yoxsul,ಬಡ
643,reich::A,zəngin,ಶ್ರೀಮಂತ
644,bekannt::A,tanış,ಅಪ್ತ
645,berühmt::A,məşhur,ಪ್ರಸಿದ್ಧ
646,fremd::A,yad,ಪರಕೀಯ
647,verschieden::A,dürlü,ಬೇರೆ
648,nah::A,yaxın,ಹತ್ತಿರವಾದ
649,fern::A,uzaq,ದೂರದ
650,linker::A,sol,ಎಡ
651,rechter::A,sağ,ಬಲ
652,anderer::A,başqa,ಇತರ
653,erster::A,birinci,ಪ್ರಥಮ
654,zweiter::A,ikinci,ದ್ವಿತೀಯ
655,dritter::A,üçüncü,ಮೂರನೆಯಜಗತ್ತು
656,letzter::A,sonuncu,ಅಂತ್ಯ
657,letzter::A,axırıncı,ಅಂತ್ಯ
658,allein::ADV,tək,ಒಬ್ಬನೇ
659,allein::ADV,yalqız,ಒಬ್ಬನೇ
660,auf einmal::ADV,birdən,ಒಡನೆ
661,zusammen::ADV,birlikdə,ಒಟ್ಟಿಗೆ
662,lange::ADV,uzun,ದೀರ್ಘ
663,plötzlich::ADV,qəfildən,ಅನಾಮತ್ತು
664,sofort::ADV,həmən,ಜಾಗ್ರತೆ
665,sofort::ADV,dərhal,ಜಾಗ್ರತೆ
666,später::ADV,sonra,ತರುವಾಯ
667,jetzt::ADV,indi,ಈಗ
668,heute::ADV,bugün,ಇಂದು
669,morgen::ADV,sabah,ನಾಳೆ
670,bald::ADV,yaxında,ಬೇಗ
671,bald::ADV,tezliklə,ಬೇಗ
672,dann::ADV,onda,ಆಗ
673,gestern::ADV,dünən,ನಿನ್ನೆ
674,einst::ADV,əvvəllər,ಪೂರ್ವದಲ್ಲಿ
675,damals::ADV,o vaxt,ಆಗ
676,danach::ADV,sonra,ಆಮೇಲೆ
677,vorher::ADV,qabaqcadan,ಮುಂಚೆ
678,zuerst::ADV,əvvəl,ಮೊದಲಿಗೆ
679,einmal::ADV,bir dəfə,ಒಮ್ಮೆ
680,manchmal::ADV,hərdənbir,ಆಗಾಗ
681,oft::ADV,tez-tez,ಅನೇಕಸಲ
682,oft::ADV,çox vaxt,ಅನೇಕಸಲ
683,immer::ADV,daimi,ಯಾವಾಗಲೂ
684,immer::ADV,həmişə,ಯಾವಾಗಲೂ
685,niemals::ADV,əsla,ಯಾವಾಗಲೂ ಇಲ್ಲ
686,niemals::ADV,heç bir zaman,ಯಾವಾಗಲೂ ಇಲ್ಲ
687,hier::ADV,bura,ಇಲ್ಲಿ
688,hier::ADV,burada,ಇಲ್ಲಿ
689,hierhin::ADV,buraya,ಇತ್ತ
690,von hier::ADV,buradan,ಇಲ್ಲಿಂದ
691,dort::ADV,ora,ಅಲ್ಲಿ
692,dort::ADV,orada,ಅಲ್ಲಿ
693,dorthin::ADV,oraya,ಅಲ್ಲಿಗೆ
694,geradeaus::ADV,düz,ಸೀದಾ
695,vorwärts::ADV,irəli,ಮುನ್ನೆಡೆವ
696,rückwärts::ADV,geri,ಹಿಂದುಗಡೆಗೆ
697,zurück::ADV,geriyə,ಹಿಂದಕ್ಕೆ
698,unten::ADV,aşağıda,ಕೆಳಗೆ
699,hinab::ADV,aşağı,ಕೆಳಕ್ಕೆ
700,oben::ADV,yuxarıda,ಮೇಲೆ
701,hinauf::ADV,yuxarı,ಮೇಲಕ್ಕೆ
702,überall::ADV,hər yerdə,ಎಲ್ಲಸ್ಥಳಗಳು
703,nicht::ADV,-ma-,ಇಲ್ಲ
704,nicht::ADV,-ma-,ಅಲ್ಲ
705,ein wenig::ADV,bir az,ತುಸು
706,kaum::ADV,güclə,ಕಠಿನವಾಗಿ
707,sehr::ADV,çox,ಬಹು
708,so::ADV,belə,ಅಷ್ಟು
709,noch::ADV,hələ,ಇನ್ನು
710,nur::ADV,yalnız,ಕೇವಲ
711,schon::ADV,artıq,ಆಗಲೇ
712,wieder::ADV,yenə,ಪುನಃ
713,vergebens::ADV,boş yerə,ನಿಷ್ಫಲವಾಗಿ
714,vor::PRP,önündə,ಮುಂದೆ
715,hinter::PRP,arxasında,ಹಿಂದ
716,unter::PRP,altında,ಕೆಳ
717,durch::PRP,içindən,ನೇರವಾಗಿ
718,neben::PRP,yanında,ಅಧರ ಬಲಿಕ
719,zwischen::PRP,arasında,ನಡುವೆ
720,wegen::PRP,üçün,ಅಧಕ್ಕಗಿ
721,wegen::PRP,ötəri,ಅಧಕ್ಕಗಿ
722,dies::PRN,bu,ಈ
723,das::PRN,o,ಅದು
724,alles::PRN,hər şey,ಎಲ್ಲ
725,ich::PRN,mən,ನಾನು
726,du::PRN,sən,ನೀನು
727,er::PRN,o,ಅವನು
728,er::PRN,o,ಇವನು
729,wir::PRN,biz,ನಾವು
730,ihr::PRN,siz,ನೀವು
731,sie::PRN,onlar,ಅವರು
732,was::FPRN,nə,ಏನು
733,wer::FPRN,kim,ಯಾರಿಗೆ
734,wo::FADV,harada,ಎಲ್ಲಿ
735,wohin::FADV,haraya,ಎಲ್ಲಿಗೆ
736,wie::FADV,necə,ಹೇಗೆ
737,warum::FADV,niyə,ಏಕೆ
738,warum::FADV,nə üçün,ಏಕೆ
739,wieviel::FNUM,neçə,ಎಷ್ಟು
740,wieviel::FNUM,nə qədər,ಎಷ್ಟು
741,eins::NUM,bir,ಒಂದು
742,zwei::NUM,iki,ಎರಡು
743,drei::NUM,üç,ಮೂರು
744,vier::NUM,dörd,ನಾಲ್ಕು
745,fünf::NUM,beş,ಅಯ್ದು
746,sechs::NUM,altı,ಆರು
747,sieben::NUM,yeddi,ಏಳು
748,acht::NUM,səkkiz,ಎಂಟು
749,neun::NUM,doqquz,ಒಂಭಬತ್ತು
750,zehn::NUM,on,ಹತ್ತು
751,elf::NUM,on bir,ಹನ್ನೊಂದು
752,zwölf::NUM,on iki,ಹನ್ನೆರಡು
753,zwanzig::NUM,iyirmi,ಇಪ್ಪತ್ತು
754,dreißig::NUM,otuz,ಮೂವತ್ತು
755,vierzig::NUM,qırx,ನಲವತ್ತು
756,fünfzig::NUM,əlli,ಐವತ್ತು
757,sechzig::NUM,altmış,ಅರುವತ್ತು
758,siebzig::NUM,yetmiş,ಎಪ್ಪತ್ತು
759,achtzig::NUM,səksən,ಎಂಬತ್ತು
760,neunzig::NUM,doxsan,ತೊಂಬತ್ತು
761,hundert::NUM,yüz,ನೂರು
762,tausend::NUM,min,ಸಾವಿರ
763,und::CNJ,və,ಮತ್ತು
764,oder::CNJ,ya,ಅಥವಾ
765,stehen::V,durmaq,ನಿಲ್ಲು
766,sitzen::V,oturmaq,ಕುಳ್ಳಿರು
767,liegen::V,uzanmaq,ಮಲಗಿಕೊ
768,hängen::V,asılmaq,ಇಳಿಯಬಿಡು
769,werden::V,olmaq,ಆಗು
770,passieren::V,olmaq,ಆಗು
771,passieren::V,baş vermək,ಆಗು
772,beginnen::V,başlamaq,ಆರಂಭಿಸು
773,enden::V,bitmək,ಕೊನೆಗಾಣು
774,wechseln::V,dəyişmək,ಮಾರ್ಪಡಿಸು
775,aufgehen[Sonne]::V,doğmaq,ಮೂಡು
776,untergehen[Sonne]::V,batmaq,ಮುಳುಗು
777,scheinen[Sonne]::V,parlamaq,ಹೊಳೆ
778,donnern::V,guruldamaq,ಗುಡುಗಾಗು
779,wehen::V,əsmək,ತೀಡು
780,strömen::V,axmaq,ಹರಿ
781,fließen::V,axmaq,ಹರಿ
782,sich drehen::V,dönmək,ಸುತ್ತು
783,schwanken::V,yellənmək,ಓಲಾಡು
784,schwingen::V,yellənmək,ತೂಗು
785,fallen::V,düşmek,ಉದುರು
786,brennen::V,yanmaq,ಉರಿ
787,rauchen::V,tüstüləmək,ಹೊಗೆಬಿಡು
788,regnen::V,yağmaq,ಸುರಿ
789,gefrieren::V,donmaq,ಹೆಪ್ಪುಗಟ್ಟು
790,tauen::V,ərimək,ಬೆಚ್ಚಗಾಗು
791,schmelzen::V,ərimək,ಕರಗು
792,trocknen::V,qurumaq,ಒಣಗು
793,sieden::V,qaynamaq,ಕುದಿ
794,faulen::V,çürümək,ಕೊಳೆ
795,verfaulen::V,çürümək,ನಶಿಸು
796,reißen::V,yırtılmaq,ಒಡೆ
797,versinken::V,batmaq,ಮುಳುಗು
798,vergehen::V,ötmək,ಸಾಗು
799,erscheinen::V,görünmək,ತೋರು
800,verschwinden::V,yox olmaq,ಮಾಯವಾಗು
801,sinken::V,enmək,ಕುಸಿ
802,abnehmen::V,azalmaq,ತಗ್ಗು
803,zunehmen::V,artmaq,ಬೆಳೆ
804,steigen::V,yüksəlmək,ಉಬ್ಬು
805,wachsen::V,böyümək,ಬೆಳೆ
806,glänzen::V,parlamaq,ಮಿರುಗು
807,funkeln::V,parıldamaq,ಮಿನುಗು
808,lärmen::V,səs-küy etmək,ಶಬ್ದ ಮಾಡಲು
809,läuten::V,çalmaq,ಬಾರಿಸು
810,klingeln::V,zəng etmək,ಅನುರಣಿಸು
811,klirren::V,cingildəmək,ಕಿಣಿಕಿಣಿಸು
812,brausen::V,gurlamaq,ಅಬ್ಬರಿಸು
813,rauschen::V,xışıldamaq,ಮರ್ಮರಗುಟ್ಟಿಸು
814,klingen::V,səslənmək,ಉಸಿರು
815,bellen::V,hürmək,ಬಗುಳು
816,heulen::V,ulamaq,ಅರಚು
817,blasen::V,üfləmək,ಗಾಳಿ ಊದು
818,pfeifen::V,fit vermek,ಸಿಳ್ಳೆಯೂದು
819,schreien::V,bağırmaq,ಕರೆ
820,schreien::V,qışqırmaq,ಕರೆ
821,stöhnen::V,inləmək,ನರಳು
822,zittern::V,titrəmək,ನಡುಗು
823,leben::V,yaşamaq,ಇರು
824,geboren werden::V,doğmaq,ಉಂಟಾಗು
825,atmen::V,nəfəs almaq,ಉಸಿರು
826,trinken::V,içmek,ಕುಡಿ
827,essen::V,yemək,ತಿನ್ನು
828,schlucken::V,udmaq,ನುಂಗು
829,müde werden::V,yorulmaq,ಬಳಲು
830,einschlafen::V,yuxuya getmək,ನಿದ್ಧೆಹೋಗು
831,schlafen::V,uyumaq,ನಿದ್ರಿಸು
832,aufwachen::V,oyanmaq,ಏಳು
833,aufstehen::V,yuxudan durmaq,ಏಳು
834,sich erholen::V,dincəlmək,ಸುಧಾರಿಸು
835,krank werden::V,xəstə olmaq,ಬೇನೆಬೀಳು
836,krank sein::V,azarlanmaq,ಕೆಟ್ಟ ಎಂದು
837,krank sein::V,xəstələnmək,ಕೆಟ್ಟ ಎಂದು
838,schmerzen::V,ağrimaq,ಕಚ್ಚು
839,husten::V,öksürmək,ಕೆಮ್ಮು
840,genesen::V,sağalmaq,ಮತ್ತೆಹೊದಿಸು
841,sterben::V,ölmək,ಮೃತಪಡು
842,sterben::V,vəfat etmək,ಮೃತಪಡು
843,umkommen::V,həlak olmaq,ಹಾಳಾಗು
844,sich bewegen::V,hərəkət etmək,ಚಲಿಸು
845,sich rühren::V,tərpənmək,ಕದಲು
846,sich erheben::V,qalxmaq,ಏಳು
847,sich setzen::V,oturmaq,ಕೂರು
848,hinfallen::V,yıxılmaq,ಬೀಳು
849,laufen::V,yerimək,ನಡೆ
850,schreiten::V,addım atmaq,ಮೆಲ್ಲಗೆ ನಡೆ
851,spazierengehen::V,gəzmək,ವಿಹರಿಸು
852,eilen::V,atılmaq,ಮುನ್ನುಗ್ಗು
853,sich beeilen::V,tələsmək,ಆತುರಪಡು
854,sausen::V,çırpmaq,ಒಗೆ
855,rennen::V,qaçmaq,ಓಡು
856,springen::V,sıçramaq,ಜಿಗಿ
857,klettern::V,dırmanmaq,ಏರು
858,schaukeln::V,sallanmaq,ತೂಗು
859,kriechen::V,sürünmək,ತೆವಳು
860,schwimmen::V,üzmek,ಈಜು
861,tauchen::V,dalmaq,ಕೆಳಗಿಳಿ
862,rudern::V,avarlamaq,ಸಾಗಿಸು
863,fahren::V,sürmək,ನಡೆಸು
864,fliegen::V,uçmaq,ಹಾರು
865,gehen::V,getmək,ಹೋಗು
866,weggehen::V,getmək,ಹೊರಡು
867,abfahren::V,yola düşmək,ತೆರಳು
868,anhalten::V,saxlamaq,ನಿಲ್ಲು
869,hineingehen::V,girmək,ಒಳಹೊಗು
870,eintreten::V,girmək,ಒಳಹೊಗು
871,eintreten::V,daxil olmaq,ಒಳಹೊಗು
872,kommen::V,gəlmək,ಬರು
873,ankommen::V,gəlib çatmaq,ಬರು
874,zurückkommen::V,qayıtmaq,ಹಿಂದಿರುಗು
875,bleiben::V,qalmaq,ಇರು
876,warten::V,gözləmək,ಇರು
877,erwarten::V,bəkləmək,ನಿರೀಕ್ಷಿಸು
878,suchen::V,aramaq,ಹುಡುಕು
879,suchen::V,axtarmaq,ಹುಡುಕು
880,finden::V,tapmaq,ಕಂಡುಕೊ
881,versuchen::V,çalışmaq,ಪ್ರಯತ್ನಿಸು
882,vorbereiten::V,hazırlamaq,ಸಿದ್ಧವಾಗು
883,lieben::V,sevmək,ಪ್ರೀತಿಸು
884,mögen::V,xoşlamaq,ಇಷ್ಟಪಡು
885,lachen::V,gülmək,ನಗು
886,rühren::V,həyəcanlandırmaq,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
887,weinen::V,ağlamaq,ಅಳು
888,schimpfen::V,küfr etmək,ಗೊಣಗು
889,sich ärgern::V,acıqlanmaq,ಗಣಗಾಡು
890,sich fürchten::V,qorxmaq,ನಡುಗು
891,fürchten::V,qorxmaq,ಹೆದರು
892,fliehen::V,qaçmaq,ಓಡಿಹೋಗು
893,flüchten::V,qaçmaq,ಪಾರಾಗು
894,sehen::V,görmək,ಕಾಣು
895,anschauen::V,baxmaq,ನೋಡು
896,ansehen::V,baxmaq,ನಿರೀಕ್ಷಿಸು
897,hören::V,duymaq,ಕೇಳು
898,hören::V,eşitmək,ಕೇಳು
899,zuhören::V,dinləmək,ಆಲಿಸು
900,probieren::V,dadına baxmaq,ರುಚಿ ನೋಡು
901,riechen::V,qoxlamaq,ಮೂಸು
902,fühlen::V,duymaq,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
903,scheinen::V,görünmək,ತೋರು
904,zu sehen sein::V,görünmək,ಕಾಣಿಸು
905,vernehmen::V,eşitmək,ಕೇಳು
906,frieren::V,üşümək,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
907,tun::V,etmək,ಮಾಡು
908,können::V,bilmək,ಮಾಡಬಲ್ಲ
909,können::V,bacarmaq,ಮಾಡಬಲ್ಲ
910,wollen::V,istəmək,ಬಯಸು
911,anfangen::V,başlamaq,ಪ್ರಾರಂಭಿಸು
912,beenden::V,bitirmək,ನಿಲ್ಲಿಸು
913,aufhören::V,bitmək,ಮುಗಿಸು
914,aufhören::V,qurtarmaq,ಮುಗಿಸು
915,gelingen::V,müvəffəq olmaq,ಯಶಸ್ವಿಯಾಗು
916,geraten::V,düşmək,ಉತ್ಪತ್ತಿಮಾಡು
917,öffnen::V,açmaq,ತೆರೆ
918,schließen::V,qapamaq,ಮುಚ್ಚು
919,stellen::V,qoymaq,ಇಕ್ಕು
920,setzen::V,oturtmaq,ಇಡು
921,legen::V,qoymaq,ಇಡು
922,berühren::V,toxunmaq,ತಾಕು
923,verbinden::V,bağlamaq,ಕೂಡಿಸು
924,bedecken::V,örtmək,ಮುಚ್ಚು
925,aufhängen::V,asmaq,ತೂಗುಹಾಕು
926,anzünden::V,yandırmaq,ಹತ್ತಿಸು
927,aufheben::V,qaldırmaq,ಆಯಿ
928,zurücklassen::V,buraxmaq,ಬಿಡು
929,verlieren::V,itirmək,ಕಳೆ
930,fallen lassen::V,düşürmək,ಬೀಳಿಸು
931,machen::V,etmək,ಮಾಡು
932,herstellen::V,istehsal etmək,ತಯಾರಿಸು
933,bauen::V,tikmək,ಕಟ್ಟು
934,reparieren::V,təmir etmək,ಸರಿಪಡಿಸು
935,verbessern::V,düzəltmək,ತಿದ್ದು
936,ändern::V,dəyişdirmək,ಬದಲಾಯಿಸು
937,graben::V,qazımaq,ಅಗೆ
938,beugen::V,əymək,ಬಗ್ಗಿಸು
939,biegen::V,bükmək,ಬಗ್ಗಿಸು
940,drehen::V,döndərmək,ತಿರುಗು
941,wenden::V,çevirmək,ತಿರುಗು
942,umdrehen::V,çevirmək,ತಿರುಗಿಸು
943,heben::V,qaldırmaq,ಎತ್ತು
944,hochheben::V,qaldırmaq,ಎತ್ತು
945,ergreifen::V,tutmaq,ಆಕ್ರಮಿಸು
946,halten::V,saxlamaq,ಹಿಡಿ
947,drücken::V,sıxmaq,ಒತ್ತು
948,schieben::V,sürmək,ನೂಕು
949,kratzen::V,qaşımaq,ತರಚಿಕೊಳ್ಳು
950,lecken::V,yalamaq,ನೆಕ್ಕು
951,beißen::V,dişləmək,ಕಚ್ಚು
952,abreißen::V,qoparmaq,ಹರಿ
953,abschneiden::V,ayırmaq,ಕತ್ತರಿಸು
954,binden::V,bağlamaq,ಕಟ್ಟು
955,stecken::V,soxmaq,ಸಿಕ್ಕಿಸು
956,brechen::V,qırmaq,ಮುರಿ
957,klopfen::V,sındırmaq,ತಟ್ಟು
958,hauen::V,vurmaq,ಹೊಡೆ
959,kleben::V,apışdırmaq,ಅಂಟಿಸು
960,reiben::V,ovmaq,ಉಜ್ಜು
961,streichen::V,sürtmək,ಹರಡು
962,schleifen::V,bülövləmək,ಮಸೆ
963,schneiden::V,kəsmək,ಕತ್ತರಿಸು
964,rütteln::V,sirkələmək,ಕುಲುಕಿಸು
965,schütteln::V,çalxalamaq,ಅಲುಗಿಸು
966,schwenken::V,yelləmək,ತೂಗಾಡು
967,schütten::V,tökmək,ಎರೆ
968,füllen::V,doldurmaq,ತುಂಬಿಸು
969,einwickeln::V,sarımaq,ಹೊದಿಸು
970,tragen::V,daşımaq,ಹೊರು
971,schleppen::V,sürükləmək,ಜಗ್ಗು
972,ziehen::V,çəkmək,ಎಳೆ
973,aufbewahren::V,gizlətmək,ಇಟ್ಟುಕೊ
974,werfen::V,atmaq,ಎಸೆ
975,fangen::V,tutmaq,ಹಿಡಿ
976,packen::V,yaxalamaq,ಸೆಳೆ
977,verstecken::V,gizlətmək,ಮುಚ್ಚಿಡು
978,teilen::V,bölmək,ವಿಭಜಿಸು
979,schicken::V,yollamaq,ಕಳುಹಿಸು
980,schicken::V,göndərmək,ಕಳುಹಿಸು
981,bringen::V,gətirmək,ತರು
982,hinzufügen::V,əlavə etmək,ಕೂಡಿಸು
983,bekommen::V,almaq,ಸಂಪಾದಿಸು
984,bekommen::V,əldə etmək,ಸಂಪಾದಿಸು
985,erhalten::V,almaq,ಪಡೆ
986,nehmen::V,almaq,ಹಿಡಿ
987,wählen::V,seçmək,ಆರಿಸು
988,auswählen::V,arımaq,ಆಯಿ
989,bewahren::V,qorumaq,ರಕ್ಷಿಸಿಡು
990,behindern::V,mane olmaq,ಅಡ್ಡಿಮಾಡು
991,verderben::V,pozmaq,ಕೆಡಿಸು
992,beschädigen::V,zədələmək,ಹಾಳುಮಾಡು
993,zerbrechen::V,qırmaq,ಮುರಿ
994,zerbrechen::V,sındırmaq,ಮುರಿ
995,zerreißen::V,yırtmaq,ಸೀಳು
996,zerstören::V,dağıtmaq,ಅಳಿಸು
997,verbrennen::V,yandırmaq,ಸುಡು
998,geben::V,vermək,ಕೊಡು
999,reichen::V,uzatmaq,ಕೊಡು
1000,schenken::V,vermək,ಅರ್ಪಿಸು
1001,versprechen::V,vəd vermək,ವಾಗ್ದಾನಮಾಡು
1002,wünschen::V,arzulamaq,ಬಯಸು
1003,loben::V,tərifləmək,ಹೊಗಳು
1004,küssen::V,öpmək,ಚುಂಬಿಸು
1005,wiegen::V,tərpətmək,ತೂಗು
1006,zudecken::V,örtmək,ಹಾಸು
1007,wecken::V,oyatmaq,ಎಬ್ಬಿಸು
1008,zeigen::V,göstərmək,ತೋರಿಸು
1009,führen::V,rəhbərlik etmək,ದಾರಿತೋರಿಸು
1010,lehren::V,öyrətmək,ಕಲಿಸು
1011,unterrichten::V,öyrətmək,ಬೋಧಿಸು
1012,unterrichten::V,dərs vermək,ಬೋಧಿಸು
1013,aufziehen::V,tərbiyə etmək,ಸಲಹು
1014,leiten::V,idarə etmək,ಮುಂದಾಳಾಗಿರು 
1015,antreiben::V,bizləmək,ಓಡಿಸು
1016,lassen::V,-tırmaq,ಮಾಡಲುಬಿಡು
1017,einladen::V,dəvət etmək,ಆಹ್ವಾನಿಸು
1018,vereinigen::V,birləşdirmək,ಒಂದಾಗು
1019,besuchen::V,baş çəkmək,ಭೇಟಿಯಾಗು
1020,besuchen::V,ziyarət etmək,ಭೇಟಿಯಾಗು
1021,treffen::V,rastlaşmaq,ಸಂಧಿಸು
1022,treffen::V,rast gəlmək,ಸಂಧಿಸು
1023,sich versammeln::V,toplanmaq,ನೆರೆ
1024,spielen::V,oynamaq,ಆಡು
1025,singen::V,oxumaq,ಹಾಡು
1026,tanzen::V,oynamaq,ಕುಣಿ
1027,tanzen::V,rəqs etmək,ಕುಣಿ
1028,sich trennen::V,ayrılmaq,ಪ್ರತ್ಯೇಮಾಡು
1029,verlassen::V,tərk etmək,ಕಳೆ
1030,retten::V,xilas etmək,ರಕ್ಷಿಸು
1031,bewachen::V,gözətmək,ಕಾಪಾಡು
1032,schützen::V,qorumaq,ಸಂರಕ್ಷಿಸು
1033,verteidigen::V,qorumaq,ಕಾಪಿಡು
1034,sich schlagen::V,döyüşmək,ಕಿತ್ತಾಟ
1035,schießen::V,atmaq,ಎಸೆ
1036,schießen::V,atəş açmaq,ಎಸೆ
1037,siegen::V,yenmək,ಗೆಲ್ಲು
1038,ärgern::V,acışdırmaq,ರೇಗಿಸು
1039,schlagen::V,döymək,ಹೊಡೆ
1040,treten::V,təpmək,ಒದೆ
1041,stechen::V,soxmaq,ಚುಚ್ಚು
1042,stoßen::V,itələmək,ತಳ್ಳು
1043,stehlen::V,çalmaq,ಕದಿ
1044,stehlen::V,oğurlamaq,ಕದಿ
1045,stören::V,pozmaq,ಕತಕು
1046,belästigen::V,narahat etmək,ತೊಂದರೆ
1047,verbergen::V,gizləmək,ಮರೆಮಾಜು
1048,täuschen::V,aldatmaq,ಠಕ್ಕಿಸು
1049,betrügen::V,aldatmaq,ವಂಚಿಸು
1050,töten::V,öldürmək,ಕೊಲ್ಲು
1051,wohnen::V,yaşamaq,ವಾಸಿಸು
1052,arbeiten::V,işləmək,ಕೆಲಸ ಮಾಡು
1053,arbeiten::V,çalışmaq,ಕೆಲಸ ಮಾಡು
1054,sammeln::V,yığmaq,ಸಂಚಯಿಸು
1055,sammeln::V,toplamaq,ಸಂಚಯಿಸು
1056,pflücken::V,qoparmaq,ಬಿಡಿಸು
1057,jagen::V,ovlamaq,ಬೇಟೆಯಾಡು
1058,fischen::V,balıq tutmaq,ಮೀನು ಹಿಡಿ
1059,fassen::V,tutmaq,ಹಿಡಿ
1060,hüten::V,güdmək,ಗುಂಪುಸೇರಿಸು
1061,treiben::V,haylamaq,ದಬ್ಬು
1062,anbinden::V,bağlamaq,ಬಿಗಿ
1063,füttern::V,bəsləmək,ಮೇಯಿಸು
1064,melken::V,sağmaq,ಹಾಲು ಕರೆ
1065,hacken::V,yarmaq,ತುಂಡರಿಸು
1066,gießen::V,sulamaq,ನೀರುಹಾಕು
1067,reifen::V,dəymək,ಕಳಿ
1068,zubereiten::V,bişirmək,ಅಡಿಗೆಮಾಡು
1069,kochen::V,qaynatmaq,ಅಡು
1070,backen::V,bişirmək,ಬೇಯಿಸು
1071,braten::V,qızartmaq,ಕರಿ
1072,umrühren::V,qarışdırmaq,ಕಲಕು
1073,stricken::V,hörmək,ಹೆಣೆ
1074,nähen::V,tikmək,ಹೊಲಿ
1075,färben::V,boyamaq,ಬಣ್ಣ ಹತ್ತು
1076,reinigen::V,təmizləmək,ಸ್ವಚ್ಛಮಾಡು
1077,waschen::V,yumaq,ತೊಳೆ
