,Concept_ID,vep,se
2201,Muster::N,kirjam,kovos
2202,Muster::N,kirjam,кыррьй
2203,Muster::N,kirjam,кырьйнесс
2204,Größe::N,suruz',ståaroe
2205,Größe::N,suruz',stuorrudahka
2206,Größe::N,suruz',stūrrodat
2207,Größe::N,suruz',mahtodat
2208,Größe::N,suruz',allodat
2209,Größe::N,suruz',stuá'ṛudâh
2210,Größe::N,suruz',роаӈӈьк
2211,Länge::N,piduz,gåhkoe
2212,Länge::N,piduz,guhkkudahka
2213,Länge::N,piduz,guhkkodat
2214,Länge::N,piduz,kukkodâh
2215,Länge::N,piduz,õllâdvuõtt
2216,Länge::N,piduz,куххьквӯдт
2217,Höhe::N,korktuz',jalloe
2218,Höhe::N,korktuz',jalladahke
2219,Höhe::N,korktuz',alludahka
2220,Höhe::N,korktuz',allatvuohta
2221,Höhe::N,korktuz',allodat
2222,Höhe::N,korktuz',aḷodâh
2223,Höhe::N,korktuz',âlladvuõtt
2224,Höhe::N,korktuz',э̄ллвӯдт
2225,Gewicht::N,jügu,leavloe
2226,Gewicht::N,jügu,dædda
2227,Gewicht::N,jügu,låssudahka
2228,Gewicht::N,jügu,deaddu
2229,Gewicht::N,jügu,tiäd'du
2230,Gewicht::N,jügu,teäd'd
2231,Gewicht::N,jügu,тя̄ннт
2232,Gewicht::N,jügu,вӣссь
2233,Gewicht::N,vedäduz,leavloe
2234,Gewicht::N,vedäduz,dædda
2235,Gewicht::N,vedäduz,låssudahka
2236,Gewicht::N,vedäduz,deaddu
2237,Gewicht::N,vedäduz,tiäd'du
2238,Gewicht::N,vedäduz,teäd'd
2239,Gewicht::N,vedäduz,тя̄ннт
2240,Gewicht::N,vedäduz,вӣссь
2241,Menge::N,äjüz',mierie
2242,Menge::N,äjüz',ållo
2243,Menge::N,äjüz',mearri
2244,Menge::N,äjüz',doahkki
2245,Menge::N,äjüz',meeṛi
2246,Menge::N,äjüz',tukk
2247,Menge::N,äjüz',mie´rr
2248,Menge::N,äjüz',туххк
2249,Menge::N,äjüz',ла̄ннҍт
2250,Haufen::N,kogo,deava
2251,Haufen::N,kogo,håevkie
2252,Haufen::N,kogo,hårre
2253,Haufen::N,kogo,látna
2254,Haufen::N,kogo,laaṇâ
2255,Haufen::N,kogo,laađđ
2256,Haufen::N,kogo,поанн
2257,Reihe::N,rivi,raajroe
2258,Reihe::N,rivi,rájddo
2259,Reihe::N,rivi,gurgadas
2260,Reihe::N,rivi,kuáḷus
2261,Reihe::N,rivi,riâd'd
2262,Reihe::N,rivi,по̄ллт
2263,Boot::N,veneh,vïnhtse
2264,Boot::N,veneh,vanás
2265,Boot::N,veneh,vanntsa
2266,Boot::N,veneh,fanas
2267,Boot::N,veneh,voonâs
2268,Boot::N,veneh,käärbis
2269,Boot::N,veneh,võõnâs
2270,Boot::N,veneh,вэнс
2271,Ruder::N,air,aajroe
2272,Ruder::N,air,ájrro
2273,Ruder::N,air,áiru
2274,Ruder::N,air,áiru
2275,Ruder::N,air,äirr
2276,Ruder::N,air,а̄ррьй
2277,Schlitten::N,regi,slærra
2278,Schlitten::N,regi,tjïelhke
2279,Schlitten::N,regi,gieris
2280,Schlitten::N,regi,tjielkká
2281,Schlitten::N,regi,gielká
2282,Schlitten::N,regi,kiäl'kká
2283,Schlitten::N,regi,saan
2284,Schlitten::N,regi,ǩeâlkk
2285,Schlitten::N,regi,со̄а̄н
2286,Schlitten::N,regut,slærra
2287,Schlitten::N,regut,tjïelhke
2288,Schlitten::N,regut,gieris
2289,Schlitten::N,regut,tjielkká
2290,Schlitten::N,regut,gielká
2291,Schlitten::N,regut,kiäl'kká
2292,Schlitten::N,regut,saan
2293,Schlitten::N,regut,ǩeâlkk
2294,Schlitten::N,regut,со̄а̄н
2295,Ski::N,suks',treavka
2296,Ski::N,suks',sabek
2297,Ski::N,suks',sabet
2298,Ski::N,suks',saaveeh
2299,Ski::N,suks',koolâs
2300,Ski::N,suks',коаллас
2301,Ski::N,suks',са̄вехь
2302,Lagerfeuer::N,nodj,dålle
2303,Lagerfeuer::N,nodj,sajijdållå
2304,Lagerfeuer::N,nodj,dolla
2305,Lagerfeuer::N,nodj,tullâ
2306,Lagerfeuer::N,nodj,toll
2307,Lagerfeuer::N,nodj,то̄лл
2308,Lagerfeuer::N,pažag,dålle
2309,Lagerfeuer::N,pažag,sajijdållå
2310,Lagerfeuer::N,pažag,dolla
2311,Lagerfeuer::N,pažag,tullâ
2312,Lagerfeuer::N,pažag,toll
2313,Lagerfeuer::N,pažag,то̄лл
2314,Last::N,jüguz,maajsoe
2315,Last::N,jüguz,noade
2316,Last::N,jüguz,guorbmi
2317,Last::N,jüguz,kye'rmi
2318,Last::N,jüguz,nue´đđ
2319,Last::N,jüguz,kue´rmm
2320,Last::N,jüguz,нуэдът
2321,Gang::N,astund,vaedtseme
2322,Gang::N,astund,mannulahka
2323,Gang::N,astund,johtu
2324,Gang::N,astund,jotteem
2325,Gang::N,astund,joto
2326,Gang::N,astund,jäl'lmõš
2327,Gang::N,astund,ёадтмушш
2328,Gang::N,astund,ёадтҌмушш
2329,Schritt::N,hašk,sïlle
2330,Schritt::N,hašk,lávkke
2331,Schritt::N,hašk,lávki
2332,Schritt::N,hašk,lävkki
2333,Schritt::N,hašk,läu´ǩǩ
2334,Schritt::N,hašk,ла̄ффьк
2335,Norden::N,pohjoine,noerhte
2336,Norden::N,pohjoine,nuortta
2337,Norden::N,pohjoine,davvi
2338,Norden::N,pohjoine,taṿe
2339,Norden::N,pohjoine,tâ´vv
2340,Norden::N,pohjoine,таввял
2341,Süden::N,suvi,åarjel
2342,Süden::N,suvi,oarjje
2343,Süden::N,suvi,lulli
2344,Süden::N,suvi,mäddi
2345,Süden::N,suvi,kesipieg'gâ
2346,Süden::N,suvi,saujj
2347,Süden::N,suvi,со̄а̄ййв
2348,Westen::N,päivlaskm,jillie
2349,Westen::N,päivlaskm,alle
2350,Westen::N,päivlaskm,oarji
2351,Westen::N,päivlaskm,uár'ji
2352,Westen::N,päivlaskm,viõstâr
2353,Westen::N,päivlaskm,вуэрьял
2354,Osten::N,päivnouzm,luvlie
2355,Osten::N,päivnouzm,lulle
2356,Osten::N,päivnouzm,nuorta
2357,Osten::N,päivnouzm,nuor'ttâ
2358,Osten::N,päivnouzm,nuõrti
2359,Osten::N,päivnouzm,нуҏҏьт
2360,Holz::N,pu,moere
2361,Holz::N,pu,muorra
2362,Holz::N,pu,muorra
2363,Holz::N,pu,muoṛâ
2364,Holz::N,pu,muõrr
2365,Holz::N,pu,мӯрр
2366,Brett::N,laud,fealloe
2367,Brett::N,laud,fiello
2368,Brett::N,laud,lávdi
2369,Brett::N,laud,lyev'di
2370,Brett::N,laud,lu´vdd
2371,Brett::N,laud,лаййт
2372,Platte::N,keitim,spaagkoe
2373,Platte::N,keitim,skierro
2374,Platte::N,keitim,skearru
2375,Platte::N,keitim,ráptu
2376,Platte::N,keitim,ка̄ррьт
2377,Stütze::N,tugi,dovtege
2378,Stütze::N,tugi,dåarjege
2379,Stütze::N,tugi,tsagge
2380,Stütze::N,tugi,nihta
2381,Stütze::N,tugi,duvdda
2382,Stütze::N,tugi,caggi
2383,Stütze::N,tugi,cagge
2384,Stütze::N,tugi,cõgldõk
2385,Stütze::N,tugi,стуэлльп
2386,Stange::N,arz',staavra
2387,Stange::N,arz',stággo
2388,Stange::N,arz',hålggå
2389,Stange::N,arz',stávrá
2390,Stange::N,arz',stággu
2391,Stange::N,arz',čuálgui
2392,Stange::N,arz',kaŋgg
2393,Stange::N,arz',кэ̄ллт
2394,Stange::N,arz',пе̄лльк
2395,Stock::N,kalu,galte
2396,Stock::N,kalu,klåbpoe
2397,Stock::N,kalu,soabbe
2398,Stock::N,kalu,soabbi
2399,Stock::N,kalu,suáb'bi
2400,Stock::N,kalu,suä´b'b
2401,Stock::N,kalu,суэммьп
2402,Stab::N,seibaz,klaahka
2403,Stab::N,seibaz,soabbe
2404,Stab::N,seibaz,soabbi
2405,Stab::N,seibaz,suáb'bi
2406,Stab::N,seibaz,suä´b'b
2407,Stab::N,seibaz,суэммьп
2408,Rohr::N,torv,gïrse
2409,Rohr::N,torv,båhttså
2410,Rohr::N,torv,bohcci
2411,Rohr::N,torv,poccee
2412,Rohr::N,torv,puu´lčiǩ
2413,Rohr::N,torv,туррьп
2414,Haus::N,pert',ståapoe
2415,Haus::N,pert',goahte
2416,Haus::N,pert',stohpu
2417,Haus::N,pert',tááḷu
2418,Haus::N,pert',tääll
2419,Haus::N,pert',пэ̄ҏҏт
2420,Heim::N,kodi,hïejme
2421,Heim::N,kodi,viesso
2422,Heim::N,kodi,ruoktu
2423,Heim::N,kodi,päikki
2424,Heim::N,kodi,päi´ǩǩ
2425,Heim::N,kodi,пэ̄ҏҏт
2426,Ofen::N,päč,vuebnie
2427,Ofen::N,päč,vuodná
2428,Ofen::N,päč,vuobnne
2429,Ofen::N,päč,uvdna
2430,Ofen::N,päč,uvnâ
2431,Ofen::N,päč,ǩiiuǥân
2432,Ofen::N,päč,пе̄ххц
2433,Ofen::N,päč,кыввкан
2434,Fußboden::N,lava,guelpie
2435,Fußboden::N,lava,guolbbe
2436,Fußboden::N,lava,láhtti
2437,Fußboden::N,lava,šalde
2438,Fußboden::N,lava,šâ´ldd
2439,Fußboden::N,lava,шалльт
2440,Tisch::N,laud,buertie
2441,Tisch::N,laud,bievdde
2442,Tisch::N,laud,beavdi
2443,Tisch::N,laud,pevdi
2444,Tisch::N,laud,på´rdd
2445,Tisch::N,laud,stue´ll
2446,Tisch::N,laud,туэлль
2447,Tisch::N,stal'c,buertie
2448,Tisch::N,stal'c,bievdde
2449,Tisch::N,stal'c,beavdi
2450,Tisch::N,stal'c,pevdi
2451,Tisch::N,stal'c,på´rdd
2452,Tisch::N,stal'c,stue´ll
2453,Tisch::N,stal'c,туэлль
2454,Stuhl::N,ištim,stovle
2455,Stuhl::N,ištim,ståvllå
2456,Stuhl::N,ištim,stuollu
2457,Stuhl::N,ištim,stovli
2458,Stuhl::N,ištim,stuu´l
2459,Stuhl::N,ištim,стула
2460,Wiege::N,kätte,gïerhkeme
2461,Wiege::N,kätte,vuoggo
2462,Wiege::N,kätte,geaŧŧu
2463,Wiege::N,kätte,geaktu
2464,Wiege::N,kätte,gietkka
2465,Wiege::N,kätte,kiäh'tu
2466,Wiege::N,kätte,vogga
2467,Wiege::N,kätte,кӣткэм
2468,Bett::N,sija,seangkoe
2469,Bett::N,sija,sæŋŋga
2470,Bett::N,sija,seaŋga
2471,Bett::N,sija,seŋgâ
2472,Bett::N,sija,sââ´jj
2473,Bett::N,sija,вуэдтӭмсайй
2474,Bett::N,magaduzsija,seangkoe
2475,Bett::N,magaduzsija,sæŋŋga
2476,Bett::N,magaduzsija,seaŋga
2477,Bett::N,magaduzsija,seŋgâ
2478,Bett::N,magaduzsija,sââ´jj
2479,Bett::N,magaduzsija,вуэдтӭмсайй
2480,Regal::N,palič,hælla
2481,Regal::N,palič,hilldo
2482,Regal::N,palič,hildu
2483,Regal::N,palič,ildee
2484,Regal::N,palič,i´lddi
2485,Regal::N,palič,ылльтэ
2486,Kiste::N,mülütim,aeskie
2487,Kiste::N,mülütim,kássa
2488,Kiste::N,mülütim,kássa
2489,Kiste::N,mülütim,árkku
2490,Kiste::N,mülütim,ču´ǩǩ
2491,Kiste::N,mülütim,чуххьк
2492,Fenster::N,ikun,klaase
2493,Fenster::N,ikun,vinndek
2494,Fenster::N,ikun,láse
2495,Fenster::N,ikun,laasâ
2496,Fenster::N,ikun,ikkân
2497,Fenster::N,ikun,эххкан
2498,Tür::N,uks',okse
2499,Tür::N,uks',uksa
2500,Tür::N,uks',uksa
2501,Tür::N,uks',uksâ
2502,Tür::N,uks',uhss
2503,Tür::N,uks',уккс
2504,Tor::N,verai,okse
2505,Tor::N,verai,pårttå
2506,Tor::N,verai,uksa
2507,Tor::N,verai,poarta
2508,Tor::N,verai,porttâ
2509,Tor::N,verai,uustõk
2510,Tor::N,verai,čuâlluhss
2511,Tor::N,verai,уккс
2512,Zaun::N,aid,haakene
2513,Zaun::N,aid,jerra
2514,Zaun::N,aid,gárdde
2515,Zaun::N,aid,áidi
2516,Zaun::N,aid,äiđi
2517,Zaun::N,aid,äidd
2518,Zaun::N,aid,čuâll
2519,Zaun::N,aid,а̄ййт
2520,Dach::N,katuz,rehpie
2521,Dach::N,katuz,dæhkko
2522,Dach::N,katuz,gáhttu
2523,Dach::N,katuz,káttu
2524,Dach::N,katuz,laakk
2525,Dach::N,katuz,пэ̄ҏҏтэ̄ля
2526,Dach::N,katuz,кры̄ша
2527,Leiter::N,pordhad,raajtere
2528,Leiter::N,pordhad,tjajmos
2529,Leiter::N,pordhad,boagos
2530,Leiter::N,pordhad,ráidalas
2531,Leiter::N,pordhad,raidlâs
2532,Leiter::N,pordhad,лествец
2533,Besen::N,lud,saehpie
2534,Besen::N,lud,gaerpene
2535,Besen::N,lud,njáman
2536,Besen::N,lud,luvdá
2537,Besen::N,lud,luvdá
2538,Besen::N,lud,västt
2539,Besen::N,lud,ва̄сст
2540,Besen::N,vast,saehpie
2541,Besen::N,vast,gaerpene
2542,Besen::N,vast,njáman
2543,Besen::N,vast,luvdá
2544,Besen::N,vast,luvdá
2545,Besen::N,vast,västt
2546,Besen::N,vast,ва̄сст
2547,Spaten::N,labid,gåajvoe
2548,Spaten::N,labid,spádá
2549,Spaten::N,labid,goajvvo
2550,Spaten::N,labid,goaivu
2551,Spaten::N,labid,kuái'vu
2552,Spaten::N,labid,kuäivv
2553,Spaten::N,labid,куаййв
2554,Schaufel::N,labid,gåajvoe
2555,Schaufel::N,labid,gåjvun
2556,Schaufel::N,labid,goajvvo
2557,Schaufel::N,labid,goaivu
2558,Schaufel::N,labid,kuái'vu
2559,Schaufel::N,labid,kuäivv
2560,Schaufel::N,labid,куаййв
2561,Gabel::N,hangoine,tjåagka
2562,Gabel::N,hangoine,gáffil
2563,Gabel::N,hangoine,káffal
2564,Gabel::N,hangoine,kaahvâl
2565,Gabel::N,hangoine,velkk
2566,Gabel::N,hangoine,а̄лльс
2567,Löffel::N,luzik,buste
2568,Löffel::N,luzik,bassti
2569,Löffel::N,luzik,baste
2570,Löffel::N,luzik,pastem
2571,Löffel::N,luzik,pâ´sttem
2572,Löffel::N,luzik,пасьтэмь
2573,Messer::N,veič,nejpie
2574,Messer::N,veič,nijbbe
2575,Messer::N,veič,niibi
2576,Messer::N,veič,nijbe
2577,Messer::N,veič,nei´bb
2578,Messer::N,veič,ныййп
2579,Nagel::N,nagl,spæjhkere
2580,Nagel::N,nagl,spiger
2581,Nagel::N,nagl,návlle
2582,Nagel::N,nagl,spiikkár
2583,Nagel::N,nagl,spijkkár
2584,Nagel::N,nagl,näu´ll
2585,Nagel::N,nagl,на̄ввьл
2586,Netz::N,verk,viermie
2587,Netz::N,verk,viermme
2588,Netz::N,verk,næhtta
2589,Netz::N,verk,fierbmi
2590,Netz::N,verk,viermi
2591,Netz::N,verk,säi´mm
2592,Netz::N,verk,нӯжхьт
2593,Haken::N,kouk,kruehkie
2594,Haken::N,kouk,ruohkke
2595,Haken::N,kouk,vagge
2596,Haken::N,kouk,roahkki
2597,Haken::N,kouk,faggi
2598,Haken::N,kouk,kuák'ki
2599,Haken::N,kouk,kuä´ǩ'ǩ
2600,Haken::N,kouk,ва̄ӈӈк
2601,Haken::N,kouk,куэххьк
2602,Griff::N,kägä,rehpie
2603,Griff::N,kägä,taatje
2604,Griff::N,kägä,gavlla
2605,Griff::N,kägä,guottáldahka
2606,Griff::N,kägä,geavja
2607,Griff::N,kägä,novdâ
2608,Griff::N,kägä,nõđđ
2609,Griff::N,kägä,kå´ǧǧ
2610,Griff::N,kägä,нэ̄дт
2611,Griff::N,varz',rehpie
2612,Griff::N,varz',taatje
2613,Griff::N,varz',gavlla
2614,Griff::N,varz',guottáldahka
2615,Griff::N,varz',geavja
2616,Griff::N,varz',novdâ
2617,Griff::N,varz',nõđđ
2618,Griff::N,varz',kå´ǧǧ
2619,Griff::N,varz',нэ̄дт
2620,Schloss::N,lukkol,laesie
2621,Schloss::N,lukkol,lássa
2622,Schloss::N,lukkol,lohkka
2623,Schloss::N,lukkol,lukkâ
2624,Schloss::N,lukkol,lokk
2625,Schloss::N,lukkol,ло̄ххк
2626,Bild::N,kuva,guvvie
2627,Bild::N,kuva,gåvvå
2628,Bild::N,kuva,govva
2629,Bild::N,kuva,koṿe
2630,Bild::N,kuva,kartt
2631,Bild::N,kuva,картина
2632,Figur::N,figur,guvvie
2633,Figur::N,figur,gåvos
2634,Figur::N,figur,figuvrra
2635,Figur::N,figur,figuvra
2636,Figur::N,figur,kovos
2637,Figur::N,figur,kuâŋas
2638,Puppe::N,tätüine,dåahka
2639,Puppe::N,tätüine,dåhkko
2640,Puppe::N,tätüine,doahkko
2641,Puppe::N,tätüine,dohkká
2642,Puppe::N,tätüine,duhkká
2643,Puppe::N,tätüine,kuuhlaž
2644,Puppe::N,tätüine,кукла
2645,Beutel::N,havad,voessetje
2646,Beutel::N,havad,påvsså
2647,Beutel::N,havad,seahkaš
2648,Beutel::N,havad,bursa
2649,Beutel::N,havad,guhkkár
2650,Beutel::N,havad,čooṿâs
2651,Beutel::N,havad,siâk'k
2652,Beutel::N,havad,kå´ššel
2653,Beutel::N,havad,ве̄ҏҏц
2654,Bündel::N,toppaz,paantje
2655,Bündel::N,toppaz,buduk
2656,Bündel::N,toppaz,gurppe
2657,Bündel::N,toppaz,gihppu
2658,Bündel::N,toppaz,kiäs'tu
2659,Bündel::N,toppaz,šnâpp
2660,Bündel::N,toppaz,пуччк
2661,Bündel::N,käč,paantje
2662,Bündel::N,käč,buduk
2663,Bündel::N,käč,gurppe
2664,Bündel::N,käč,gihppu
2665,Bündel::N,käč,kiäs'tu
2666,Bündel::N,käč,šnâpp
2667,Bündel::N,käč,пуччк
2668,Tasche::N,sumk,veaskoe
2669,Tasche::N,sumk,væssko
2670,Tasche::N,sumk,lávkka
2671,Tasche::N,sumk,lávka
2672,Tasche::N,sumk,seahkka
2673,Tasche::N,sumk,lavkkâ
2674,Tasche::N,sumk,laukk
2675,Tasche::N,sumk,суӎӎьк
2676,Tasche::N,sumk,ло̄а̄ффк
2677,Eimer::N,vädr,bæhtoe
2678,Eimer::N,vädr,skiello
2679,Eimer::N,vädr,skállu
2680,Eimer::N,vädr,eebir
2681,Eimer::N,vädr,skääll
2682,Eimer::N,vädr,е̄мьперь
2683,Deckel::N,katuz,luehkie
2684,Deckel::N,katuz,låhkke
2685,Deckel::N,katuz,lohkki
2686,Deckel::N,katuz,lokke
2687,Deckel::N,katuz,lå´ǩǩ
2688,Deckel::N,katuz,ко̄а̄ххтнэсс
2689,Geschirr::N,astii,lihtie
2690,Geschirr::N,astii,lihte
2691,Geschirr::N,astii,lihtit
2692,Geschirr::N,astii,litte
2693,Geschirr::N,astii,kärldõk
2694,Geschirr::N,astii,ка̄ррь
2695,Sack::N,havad,voesse
2696,Sack::N,havad,vuossa
2697,Sack::N,havad,seahkka
2698,Sack::N,havad,sekkâ
2699,Sack::N,havad,siâk'k
2700,Sack::N,havad,ве̄ҏҏц
2701,Tasse::N,čašk,guksie
2702,Tasse::N,čašk,gåhppå
2703,Tasse::N,čašk,gohppu
2704,Tasse::N,čašk,pollo
2705,Tasse::N,čašk,kopp
2706,Tasse::N,čašk,на̄ххьп
2707,Topf::N,pada,baetie
2708,Topf::N,pada,krovhte
2709,Topf::N,pada,rujtta
2710,Topf::N,pada,giebbme
2711,Topf::N,pada,báhti
2712,Topf::N,pada,gievdni
2713,Topf::N,pada,pääti
2714,Topf::N,pada,kruâitt
2715,Topf::N,pada,кӣммьн
2716,Kessel::N,katil,giebnie
2717,Kessel::N,katil,skallo
2718,Kessel::N,katil,giebbme
2719,Kessel::N,katil,gieđbmi
2720,Kessel::N,katil,kiem'ni
2721,Kessel::N,katil,ǩie´mnn
2722,Kessel::N,katil,кӣммьн
2723,Essen::N,sönd,åesie
2724,Essen::N,sönd,beapmoe
2725,Essen::N,sönd,biebbmo
2726,Essen::N,sönd,borramuš
2727,Essen::N,sönd,purrâmâš
2728,Essen::N,sönd,porrmõš
2729,Essen::N,sönd,по̄ррмушш
2730,Nahrung::N,söm,beapmoe
2731,Nahrung::N,söm,biebbmo
2732,Nahrung::N,söm,biebmu
2733,Nahrung::N,söm,purrâmâš
2734,Nahrung::N,söm,porrmõš
2735,Nahrung::N,söm,по̄ррмушш
2736,Speise::N,sömine,beapmoe
2737,Speise::N,sömine,biebbmo
2738,Speise::N,sömine,biebmu
2739,Speise::N,sömine,määlis
2740,Speise::N,sömine,aasâs
2741,Speise::N,sömine,porrmõš
2742,Speise::N,sömine,по̄ррмушш
2743,Fleisch::N,liha,bearkoe
2744,Fleisch::N,liha,oadtje
2745,Fleisch::N,liha,bierggo
2746,Fleisch::N,liha,biergu
2747,Fleisch::N,liha,uáž'ži
2748,Fleisch::N,liha,vuä´ǯ'ǯ
2749,Fleisch::N,liha,вуэннч
2750,Getreide::N,vill',gernie
2751,Getreide::N,vill',gårnne
2752,Getreide::N,vill',gordni
2753,Getreide::N,vill',valje
2754,Getreide::N,vill',ле̄ййп
2755,Brei::N,pudr,kraavhtse
2756,Brei::N,pudr,ráktsa
2757,Brei::N,pudr,buvru
2758,Brei::N,pudr,suoḥâd
2759,Brei::N,pudr,hutt
2760,Brei::N,pudr,уххт
2761,Brot::N,leib,gaahkoe
2762,Brot::N,leib,lájbbe
2763,Brot::N,leib,stummpa
2764,Brot::N,leib,láibi
2765,Brot::N,leib,gáhkku
2766,Brot::N,leib,leibi
2767,Brot::N,leib,lei´bb
2768,Brot::N,leib,ле̄ййп
2769,Scheibe::N,bibaleh,snaejrie
2770,Scheibe::N,bibaleh,sárdde
2771,Scheibe::N,bibaleh,vajahas
2772,Scheibe::N,bibaleh,časkkis
2773,Scheibe::N,bibaleh,ča'skes
2774,Scheibe::N,bibaleh,ku´sǩǩ
2775,Scheibe::N,bibaleh,кусськ
2776,Scheibe::N,šlik,snaejrie
2777,Scheibe::N,šlik,sárdde
2778,Scheibe::N,šlik,vajahas
2779,Scheibe::N,šlik,časkkis
2780,Scheibe::N,šlik,ča'skes
2781,Scheibe::N,šlik,ku´sǩǩ
2782,Scheibe::N,šlik,кусськ
2783,Fett::N,razv,buejtie
2784,Fett::N,razv,vuodja
2785,Fett::N,razv,buoidi
2786,Fett::N,razv,pyei'di
2787,Fett::N,razv,puõi´dd
2788,Fett::N,razv,пуййт
2789,Butter::N,voi,voeje
2790,Butter::N,voi,vuodja
2791,Butter::N,voi,vuodja
2792,Butter::N,voi,vuojâ
2793,Butter::N,voi,vuõjj
2794,Butter::N,voi,вӯйй
2795,Öl::N,voi,ålja
2796,Öl::N,voi,ulljo
2797,Öl::N,voi,oalljo
2798,Öl::N,voi,olju
2799,Öl::N,voi,oljo
2800,Öl::N,voi,vuõjj
2801,Öl::N,voi,вӯйй
2802,Salz::N,sol,saelhtie
2803,Salz::N,sol,sállte
2804,Salz::N,sol,sálti
2805,Salz::N,sol,sältti
2806,Salz::N,sol,sä´ltt
2807,Salz::N,sol,сӯлль
2808,Suppe::N,lem',joptse
2809,Suppe::N,lem',jupptsa
2810,Suppe::N,lem',málli
2811,Suppe::N,lem',määḷi
2812,Suppe::N,lem',lieṃâ
2813,Suppe::N,lem',liõmm
2814,Suppe::N,lem',лӣмм
2815,Suppe::N,keitoz,joptse
2816,Suppe::N,keitoz,jupptsa
2817,Suppe::N,keitoz,málli
2818,Suppe::N,keitoz,määḷi
2819,Suppe::N,keitoz,lieṃâ
2820,Suppe::N,keitoz,liõmm
2821,Suppe::N,keitoz,лӣмм
2822,Honig::N,mezi,hååneske
2823,Honig::N,mezi,meda
2824,Honig::N,mezi,miehta
2825,Honig::N,mezi,mietâ
2826,Honig::N,mezi,miõtt
2827,Honig::N,mezi,мӣдт
2828,Milch::N,maid,mielhkie
2829,Milch::N,maid,mielkke
2830,Milch::N,maid,mielki
2831,Milch::N,maid,miel'kki
2832,Milch::N,maid,mie´lǩǩ
2833,Milch::N,maid,ма̄ййт
2834,Tee::N,čai,löövje
2835,Tee::N,čai,tedja
2836,Tee::N,čai,deadju
2837,Tee::N,čai,čee
2838,Tee::N,čai,teej̣â
2839,Tee::N,čai,čee
2840,Tee::N,čai,чайй
2841,Leder::N,nahk,hovre
2842,Leder::N,nahk,sassne
2843,Leder::N,nahk,náhkki
2844,Leder::N,nahk,leaira
2845,Leder::N,nahk,čevđi
2846,Leder::N,nahk,čåu´dd
2847,Leder::N,nahk,на̄ххьк
2848,Wolle::N,vill,ålloe
2849,Wolle::N,vill,hullo
2850,Wolle::N,vill,ullu
2851,Wolle::N,vill,ullo
2852,Wolle::N,vill,oll
2853,Wolle::N,vill,улл
2854,Stoff::N,kangaz,tyjje
2855,Stoff::N,kangaz,gápptás
2856,Stoff::N,kangaz,stoaffa
2857,Stoff::N,kangaz,ávnnas
2858,Stoff::N,kangaz,käägus
2859,Stoff::N,kangaz,aaunâs
2860,Stoff::N,kangaz,лыййн
2861,Nadel::N,negl,naaloe
2862,Nadel::N,negl,nállo
2863,Nadel::N,negl,nállu
2864,Nadel::N,negl,nááḷu
2865,Nadel::N,negl,neu´ll
2866,Nadel::N,negl,нӣввьл
2867,Faden::N,nit',laejkie
2868,Faden::N,nit',hárppo
2869,Faden::N,nit',árpu
2870,Faden::N,nit',läigi
2871,Faden::N,nit',lääi´j
2872,Faden::N,nit',сӯнн
2873,Knopf::N,nübl',balhka
2874,Knopf::N,nübl',boallo
2875,Knopf::N,nübl',boallu
2876,Knopf::N,nübl',puál'lu
2877,Knopf::N,nübl',puäll
2878,Knopf::N,nübl',пуалл
2879,Knoten::N,sol'm,tjoelme
2880,Knoten::N,sol'm,tjuolmma
2881,Knoten::N,sol'm,čuolbma
2882,Knoten::N,sol'm,čuol'mâ
2883,Knoten::N,sol'm,čuõlmm
2884,Knoten::N,sol'm,чӯллм
2885,Farbe::N,muju,klaerie
2886,Farbe::N,muju,ivnne
2887,Farbe::N,muju,bájnno
2888,Farbe::N,muju,mola
2889,Farbe::N,muju,fearga
2890,Farbe::N,muju,maalâ
2891,Farbe::N,muju,páinu
2892,Farbe::N,muju,kälkk
2893,Farbe::N,muju,по̄а̄ййн
2894,Kleidung::N,sobad,tyjje
2895,Kleidung::N,sobad,gárvvo
2896,Kleidung::N,sobad,bivttas
2897,Kleidung::N,sobad,piivtâs
2898,Kleidung::N,sobad,pivoh
2899,Kleidung::N,sobad,piiutâs
2900,Kleidung::N,sobad,о̄а̄з
2901,Hemd::N,paid,sjåarhtoe
2902,Hemd::N,paid,skirtto
2903,Hemd::N,paid,báidi
2904,Hemd::N,paid,päiđi
2905,Hemd::N,paid,päidd
2906,Hemd::N,paid,па̄ййт
2907,Kragen::N,kagluz,döörhke
2908,Kragen::N,kagluz,tjiebet
2909,Kragen::N,kagluz,tjehpuris
2910,Kragen::N,kagluz,čeabet
2911,Kragen::N,kagluz,kráva
2912,Kragen::N,kagluz,siä'pulâs
2913,Kragen::N,kagluz,seäp'plõs
2914,Kragen::N,kagluz,ко̄а̄влас
2915,Ärmel::N,hijam,sissie
2916,Ärmel::N,hijam,sasse
2917,Ärmel::N,hijam,soadji
2918,Ärmel::N,hijam,suájá
2919,Ärmel::N,hijam,suäjj
2920,Ärmel::N,hijam,суэйй
2921,Hose::N,štanad,måvhka
2922,Hose::N,štanad,båkså
2923,Hose::N,štanad,buvssat
2924,Hose::N,štanad,puuvsah
2925,Hose::N,štanad,puus
2926,Hose::N,štanad,пукс
2927,Hose::N,štanad,ко̄а̄дтӭ
2928,Gürtel::N,vö,juvvie
2929,Gürtel::N,vö,beelhte
2930,Gürtel::N,vö,avve
