,Concept_ID,kn,bg
582,flach::A,ಚಪ್ಪಟೆ,плосък
583,glatt::A,ನಯ,гладък
584,hart::A,ಗಟ್ಟಿ,твърд
585,hart::A,ಗಟ್ಟಿ,корав
586,weich::A,ಮೃದುವಾದ,мек
587,rund::A,ವರ್ತುಳ,кръгъл
588,spitz::A,ಮೊನಚಾದ,островръх
589,scharf::A,ತೀಕ್ಷ್ಣ,остър
590,stumpf::A,ಮೊಂಡು,тъп
591,schwer::A,ಭಾರಿ,тежък
592,schön::A,ಸುಂದರ,хубав
593,schön::A,ಸುಂದರ,красив
594,heiß::A,ಬಿಸಿ,жарък
595,warm::A,ಬಿಸಿ,топъл
596,kalt::A,ತಣ್ಣನೆಯ,студен
597,kühl::A,ತಂಪಾದ,хладен
598,frisch::A,ನಿರ್ಮಲ,свеж
599,feucht::A,ಒದ್ದೆಯಾದ,влажен
600,nass::A,ಒದ್ದೆಯಾದ,мокър
601,trocken::A,ಶುಷ್ಕ,сух
602,voll::A,ತುಂಬಿದ,пълен
603,leer::A,ಖಾಲಿ,празен
604,offen::A,ಮುಚ್ಚಲ್ಲದ,откровен
605,geschlossen::A,ಮುಚ್ಚಿದ,закрит
606,geschlossen::A,ಮುಚ್ಚಿದ,затворен
607,sauber::A,ಶುದ್ಧ,чист
608,schmutzig::A,ಅಶುದ್ಧ,мръсен
609,roh::A,ಹಸಿ,суров
610,reif::A,ಹಣ್ಣಾದ,зрял
611,lecker::A,ಗುಚಿಕರ,вкусен
612,süß::A,ಸಿಹಿ,сладък
613,bitter::A,ಕಹಿ,горчив
614,sauer::A,ಹುಳಿಯಾದ,кисел
615,hell::A,ಹೊಳೆಯುವ,ясен
616,hell::A,ಹೊಳೆಯುವ,светъл
617,dunkel::A,ಮಬ್ಬಾದ,тъмен
618,schwarz::A,ಕಪ್ಪು,черен
619,weiß::A,ಬಿಳಿಯ,бял
620,rot::A,ಕೆಂಪು,червен
621,gelb::A,ಹಳದಯ,жълт
622,blau::A,ನೀಲ,син
623,grün::A,ಕಾಯಾದ,зелен
624,grau::A,ಬೂದುಬಣ್ಣದ,сив
625,bunt::A,ವರ್ಣರಂಜಿತ,шарен
626,bunt::A,ವರ್ಣರಂಜಿತ,пъстър
627,billig::A,ಅಗ್ಗ,евтин
628,teuer::A,ದುಬಾರಿಯಾದ,скъп
629,wertvoll::A,ಅಮೂಲ್ಯ,ценен
630,blind::A,ಅಂಧ,сляп
631,taub::A,ಕಿವುಡಾದ,глух
632,kräftig::A,ಪ್ರಬಲ,силен
633,stark::A,ಶಕ್ತಿವಂತ,здрав
634,stark::A,ಶಕ್ತಿವಂತ,силен
635,schwach::A,ದುರ್ಬಲ,слаб
636,fett::A,ಕೊಬ್ಬಿದ,тлъст
637,schlank::A,ತೆಳ್ಳಗಿನ,тънък
638,schlank::A,ತೆಳ್ಳಗಿನ,строен
639,hübsch::A,ಅಂದವಾದ,хубав
640,böse::A,ಕೆಟ್ಟ,зъл
641,dumm::A,ಮಂದ,глупав
642,faul::A,ಆಲಸ,ленив
643,faul::A,ಆಲಸ,мързелив
644,fleißig::A,ಕಡಗುವ,прилежен
645,geizig::A,ಜುಗ್ಗ,скъпернически
646,klug::A,ಚತುರ,умен
647,klug::A,ಚತುರ,разумен
648,geschickt::A,ದಕ್ಷ,умел
649,geschickt::A,ದಕ್ಷ,сръчен
650,lieb::A,ಪ್ರಿಯ,мил
651,lieb::A,ಪ್ರಿಯ,драг
652,lustig::A,ಖುಷಿಯಾದ,весел
653,sanft::A,ಸೌಮ್ಯ,нежен
654,sanft::A,ಸೌಮ್ಯ,кротък
655,hungrig::A,ಹಸಿದ,гладен
656,krank::A,ಅಸ್ವಸ್ಥ,болен
657,nackt::A,ನಗ್ನ,гол
658,traurig::A,ದುಃಖಿತ,тъжен
659,traurig::A,ದುಃಖಿತ,печален
660,lebendig::A,ಜೀವಂತ,жив
661,gut::A,ಒಳ್ಳೆಯ,добър
662,schlecht::A,ದುಷ್ಟ,лош
663,richtig::A,ಸರಿ,правилен
664,schlimm::A,ಅಸಹ್ಯ,лош
665,wahr::A,ನಿಜ,верен
666,wahr::A,ನಿಜ,истински
667,alt::A,ಮುದಿ,стар
668,alt::A,ಮುದಿ,древен
669,neu::A,ಹೊಸ,нов
670,ehemalig::A,ಮಾಜೀ,бивш
671,alt[Lebewesen]::A,ವೃದ್ಧ,стар
672,jung::A,ಎಳ,млад
673,arm::A,ಬಡ,беден
674,reich::A,ಶ್ರೀಮಂತ,богат
675,bekannt::A,ಅಪ್ತ,познат
676,bekannt::A,ಅಪ್ತ,известен
677,berühmt::A,ಪ್ರಸಿದ್ಧ,почут
678,berühmt::A,ಪ್ರಸಿದ್ಧ,известен
679,fremd::A,ಪರಕೀಯ,чужд
680,verschieden::A,ಬೇರೆ,разен
681,verschieden::A,ಬೇರೆ,различен
682,nah::A,ಹತ್ತಿರವಾದ,близък
683,fern::A,ದೂರದ,далечен
684,linker::A,ಎಡ,ляв
685,rechter::A,ಬಲ,прав
686,anderer::A,ಇತರ,друг
687,erster::A,ಪ್ರಥಮ,пръв
688,erster::A,ಪ್ರಥಮ,първи
689,zweiter::A,ದ್ವಿತೀಯ,втори
690,dritter::A,ಮೂರನೆಯಜಗತ್ತು,трети
691,letzter::A,ಅಂತ್ಯ,последен
692,allein::ADV,ಒಬ್ಬನೇ,само
693,auf einmal::ADV,ಒಡನೆ,същевременно
694,zusammen::ADV,ಒಟ್ಟಿಗೆ,заедно
695,lange::ADV,ದೀರ್ಘ,дълго
696,plötzlich::ADV,ಅನಾಮತ್ತು,изведнъж
697,sofort::ADV,ಜಾಗ್ರತೆ,веднага
698,später::ADV,ತರುವಾಯ,по-късно
699,jetzt::ADV,ಈಗ,сега
700,heute::ADV,ಇಂದು,днес
701,morgen::ADV,ನಾಳೆ,утре
702,bald::ADV,ಬೇಗ,скоро
703,dann::ADV,ಆಗ,после
704,dann::ADV,ಆಗ,тогава
705,gestern::ADV,ನಿನ್ನೆ,вчера
706,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,някога
707,damals::ADV,ಆಗ,тогава
708,danach::ADV,ಆಮೇಲೆ,после
709,danach::ADV,ಆಮೇಲೆ,след това
710,vorher::ADV,ಮುಂಚೆ,преди
711,vorher::ADV,ಮುಂಚೆ,преди това
712,zuerst::ADV,ಮೊದಲಿಗೆ,най-напред
713,einmal::ADV,ಒಮ್ಮೆ,веднъж
714,einmal::ADV,ಒಮ್ಮೆ,един път
715,manchmal::ADV,ಆಗಾಗ,понякога
716,oft::ADV,ಅನೇಕಸಲ,често
717,immer::ADV,ಯಾವಾಗಲೂ,винаги
718,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,никога
719,hier::ADV,ಇಲ್ಲಿ,тук
720,hier::ADV,ಇಲ್ಲಿ,тука
721,hierhin::ADV,ಇತ್ತ,насам
722,von hier::ADV,ಇಲ್ಲಿಂದ,оттук
723,von hier::ADV,ಇಲ್ಲಿಂದ,оттука
724,dort::ADV,ಅಲ್ಲಿ,там
725,dorthin::ADV,ಅಲ್ಲಿಗೆ,натам
726,dorthin::ADV,ಅಲ್ಲಿಗೆ,нататък
727,geradeaus::ADV,ಸೀದಾ,направо
728,vorwärts::ADV,ಮುನ್ನೆಡೆವ,напред
729,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,назад
730,zurück::ADV,ಹಿಂದಕ್ಕೆ,обратно
731,unten::ADV,ಕೆಳಗೆ,долу
732,hinab::ADV,ಕೆಳಕ್ಕೆ,надолу
733,oben::ADV,ಮೇಲೆ,горе
734,hinauf::ADV,ಮೇಲಕ್ಕೆ,нагоре
735,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,навсякъде
736,nicht::ADV,ಇಲ್ಲ,не
737,nicht::ADV,ಅಲ್ಲ,не
738,ein wenig::ADV,ತುಸು,малко
739,kaum::ADV,ಕಠಿನವಾಗಿ,едва
740,kaum::ADV,ಕಠಿನವಾಗಿ,едвам
741,sehr::ADV,ಬಹು,много
742,sehr::ADV,ಬಹು,твърде
743,so::ADV,ಅಷ್ಟು,тъй
744,so::ADV,ಅಷ್ಟು,така
745,noch::ADV,ಇನ್ನು,още
746,nur::ADV,ಕೇವಲ,само
747,schon::ADV,ಆಗಲೇ,вече
748,wieder::ADV,ಪುನಃ,пак
749,wieder::ADV,ಪುನಃ,отново
750,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,напразно
751,vor::PRP,ಮುಂದೆ,пред
752,hinter::PRP,ಹಿಂದ,зад
753,unter::PRP,ಕೆಳ,под
754,durch::PRP,ನೇರವಾಗಿ,през
755,neben::PRP,ಅಧರ ಬಲಿಕ,до
756,neben::PRP,ಅಧರ ಬಲಿಕ,при
757,zwischen::PRP,ನಡುವೆ,между
758,zwischen::PRP,ನಡುವೆ,помежду
759,wegen::PRP,ಅಧಕ್ಕಗಿ,заради
760,dies::PRN,ಈ,този
761,das::PRN,ಅದು,туй
762,das::PRN,ಅದು,това
763,alles::PRN,ಎಲ್ಲ,всичко
764,ich::PRN,ನಾನು,аз
765,du::PRN,ನೀನು,ти
766,er::PRN,ಅವನು,той
767,er::PRN,ಇವನು,той
768,wir::PRN,ನಾವು,ние
769,ihr::PRN,ನೀವು,вие
770,sie::PRN,ಅವರು,те
771,was::FPRN,ಏನು,що
772,was::FPRN,ಏನು,какво
773,wer::FPRN,ಯಾರಿಗೆ,кой
774,wo::FADV,ಎಲ್ಲಿ,къде
775,wohin::FADV,ಎಲ್ಲಿಗೆ,накъде
776,wohin::FADV,ಎಲ್ಲಿಗೆ,накъдето
777,wie::FADV,ಹೇಗೆ,как
778,warum::FADV,ಏಕೆ,защо
779,wieviel::FNUM,ಎಷ್ಟು,колко
780,eins::NUM,ಒಂದು,един
781,zwei::NUM,ಎರಡು,два
782,drei::NUM,ಮೂರು,три
783,vier::NUM,ನಾಲ್ಕು,четири
784,fünf::NUM,ಅಯ್ದು,пет
785,sechs::NUM,ಆರು,шест
786,sieben::NUM,ಏಳು,седем
787,acht::NUM,ಎಂಟು,осем
788,neun::NUM,ಒಂಭಬತ್ತು,девет
789,zehn::NUM,ಹತ್ತು,десет
790,elf::NUM,ಹನ್ನೊಂದು,единайсет
791,elf::NUM,ಹನ್ನೊಂದು,единадесет
792,zwölf::NUM,ಹನ್ನೆರಡು,дванайсет
793,zwölf::NUM,ಹನ್ನೆರಡು,дванадесет
794,zwanzig::NUM,ಇಪ್ಪತ್ತು,двайсет
795,zwanzig::NUM,ಇಪ್ಪತ್ತು,двадесет
796,dreißig::NUM,ಮೂವತ್ತು,тридесет
797,vierzig::NUM,ನಲವತ್ತು,четиридесет
798,fünfzig::NUM,ಐವತ್ತು,петдесет
799,sechzig::NUM,ಅರುವತ್ತು,шестдесет
800,siebzig::NUM,ಎಪ್ಪತ್ತು,седемдесет
801,achtzig::NUM,ಎಂಬತ್ತು,осемдесет
802,neunzig::NUM,ತೊಂಬತ್ತು,деветдесет
803,hundert::NUM,ನೂರು,сто
804,tausend::NUM,ಸಾವಿರ,хиляда
805,und::CNJ,ಮತ್ತು,а
806,und::CNJ,ಮತ್ತು,та
807,oder::CNJ,ಅಥವಾ,или
808,stehen::V,ನಿಲ್ಲು,стоя
809,sitzen::V,ಕುಳ್ಳಿರು,седя
810,liegen::V,ಮಲಗಿಕೊ,лежа
811,hängen::V,ಇಳಿಯಬಿಡು,вися
812,werden::V,ಆಗು,бъда
813,werden::V,ಆಗು,стана
814,passieren::V,ಆಗು,случа се
815,beginnen::V,ಆರಂಭಿಸು,започна
816,enden::V,ಕೊನೆಗಾಣು,свърша
817,wechseln::V,ಮಾರ್ಪಡಿಸು,променям
818,aufgehen[Sonne]::V,ಮೂಡು,изгрея
819,untergehen[Sonne]::V,ಮುಳುಗು,заляза
820,scheinen[Sonne]::V,ಹೊಳೆ,грея
821,scheinen[Sonne]::V,ಹೊಳೆ,светя
822,donnern::V,ಗುಡುಗಾಗು,гърмя
823,wehen::V,ತೀಡು,вея
824,wehen::V,ತೀಡು,духам
825,strömen::V,ಹರಿ,тека
826,strömen::V,ಹರಿ,лея се
827,fließen::V,ಹರಿ,тека
828,sich drehen::V,ಸುತ್ತು,въртя се
829,schwanken::V,ಓಲಾಡು,клатя се
830,schwingen::V,ತೂಗು,трептя
831,fallen::V,ಉದುರು,падам
832,brennen::V,ಉರಿ,горя
833,rauchen::V,ಹೊಗೆಬಿಡು,димя
834,regnen::V,ಸುರಿ,вали дъжд
835,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,замръзна
836,tauen::V,ಬೆಚ್ಚಗಾಗು,топя се
837,schmelzen::V,ಕರಗು,разтопя се
838,trocknen::V,ಒಣಗು,съхна
839,sieden::V,ಕುದಿ,вря
840,sieden::V,ಕುದಿ,кипя
841,faulen::V,ಕೊಳೆ,гния
842,verfaulen::V,ನಶಿಸು,изгния
843,reißen::V,ಒಡೆ,напукам се
844,versinken::V,ಮುಳುಗು,потъна
845,vergehen::V,ಸಾಗು,минавам
846,erscheinen::V,ತೋರು,явя се
847,verschwinden::V,ಮಾಯವಾಗು,изчезна
848,sinken::V,ಕುಸಿ,падна
849,abnehmen::V,ತಗ್ಗು,отслабна
850,zunehmen::V,ಬೆಳೆ,нарасна
851,steigen::V,ಉಬ್ಬು,увелича се
852,steigen::V,ಉಬ್ಬು,покачвам се
853,wachsen::V,ಬೆಳೆ,раста
854,glänzen::V,ಮಿರುಗು,лъщя
855,glänzen::V,ಮಿರುಗು,блестя
856,funkeln::V,ಮಿನುಗು,искря
857,lärmen::V,ಶಬ್ದ ಮಾಡಲು,шумя
858,läuten::V,ಬಾರಿಸು,звъня
859,klingeln::V,ಅನುರಣಿಸು,звъня
860,klirren::V,ಕಿಣಿಕಿಣಿಸು,звънтя
861,klirren::V,ಕಿಣಿಕಿಣಿಸು,дрънкам
862,brausen::V,ಅಬ್ಬರಿಸು,буча
863,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,шумя
864,klingen::V,ಉಸಿರು,звуча
865,bellen::V,ಬಗುಳು,лая
866,heulen::V,ಅರಚು,вия
867,heulen::V,ಅರಚು,рева
868,blasen::V,ಗಾಳಿ ಊದು,духна
869,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,свиря
870,schreien::V,ಕರೆ,крещя
871,stöhnen::V,ನರಳು,стена
872,stöhnen::V,ನರಳು,пъшкам
873,zittern::V,ನಡುಗು,треперя
874,leben::V,ಇರು,живея
875,geboren werden::V,ಉಂಟಾಗು,родя се
876,atmen::V,ಉಸಿರು,дишам
877,trinken::V,ಕುಡಿ,пия
878,essen::V,ತಿನ್ನು,ям
879,schlucken::V,ನುಂಗು,гълтам
880,müde werden::V,ಬಳಲು,уморя се
881,einschlafen::V,ನಿದ್ಧೆಹೋಗು,заспя
882,schlafen::V,ನಿದ್ರಿಸು,спя
883,aufwachen::V,ಏಳು,събудя се
884,aufstehen::V,ಏಳು,стана
885,sich erholen::V,ಸುಧಾರಿಸು,отдъхвам си
886,krank werden::V,ಬೇನೆಬೀಳು,заболея
887,krank sein::V,ಕೆಟ್ಟ ಎಂದು,боледувам
888,schmerzen::V,ಕಚ್ಚು,боля
889,husten::V,ಕೆಮ್ಮು,кашлям
890,genesen::V,ಮತ್ತೆಹೊದಿಸು,оздравея
891,sterben::V,ಮೃತಪಡು,умра
892,umkommen::V,ಹಾಳಾಗು,загина
893,sich bewegen::V,ಚಲಿಸು,движа се
894,sich bewegen::V,ಚಲಿಸು,мърдам се
895,sich rühren::V,ಕದಲು,движа се
896,sich erheben::V,ಏಳು,стана
897,sich setzen::V,ಕೂರು,седна
898,hinfallen::V,ಬೀಳು,падна
899,laufen::V,ನಡೆ,ходя
900,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,крача
901,spazierengehen::V,ವಿಹರಿಸು,разхождам се
902,eilen::V,ಮುನ್ನುಗ್ಗು,бързам
903,sich beeilen::V,ಆತುರಪಡು,побързам
904,sausen::V,ಒಗೆ,тичам
905,rennen::V,ಓಡು,бягам
906,springen::V,ಜಿಗಿ,скачам
907,klettern::V,ಏರು,катеря се
908,schaukeln::V,ತೂಗು,люлея се
909,kriechen::V,ತೆವಳು,лазя
910,kriechen::V,ತೆವಳು,пълзя
911,schwimmen::V,ಈಜು,плувам
912,tauchen::V,ಕೆಳಗಿಳಿ,гмуркам се
913,rudern::V,ಸಾಗಿಸು,греба
914,fahren::V,ನಡೆಸು,пътувам
915,fliegen::V,ಹಾರು,летя
916,fliegen::V,ಹಾರು,хвърча
917,gehen::V,ಹೋಗು,ида
918,gehen::V,ಹೋಗು,вървя
919,weggehen::V,ಹೊರಡು,отида си
920,abfahren::V,ತೆರಳು,отпътувам
921,anhalten::V,ನಿಲ್ಲು,спра се
922,hineingehen::V,ಒಳಹೊಗು,влизам
923,eintreten::V,ಒಳಹೊಗು,вляза
924,kommen::V,ಬರು,ида
925,kommen::V,ಬರು,дойда
926,ankommen::V,ಬರು,пристигна
927,zurückkommen::V,ಹಿಂದಿರುಗು,върна се
928,bleiben::V,ಇರು,остана
929,warten::V,ಇರು,чакам
930,erwarten::V,ನಿರೀಕ್ಷಿಸು,очаквам
931,suchen::V,ಹುಡುಕು,търся
932,finden::V,ಕಂಡುಕೊ,намеря
933,versuchen::V,ಪ್ರಯತ್ನಿಸು,опитам
934,vorbereiten::V,ಸಿದ್ಧವಾಗು,подготвя
935,lieben::V,ಪ್ರೀತಿಸು,любя
936,mögen::V,ಇಷ್ಟಪಡು,обичам
937,lachen::V,ನಗು,смея се
938,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,трогна
939,weinen::V,ಅಳು,плача
940,schimpfen::V,ಗೊಣಗು,ругая
941,schimpfen::V,ಗೊಣಗು,псувам
942,sich ärgern::V,ಗಣಗಾಡು,ядосам се
943,sich fürchten::V,ನಡುಗು,боя се
944,sich fürchten::V,ನಡುಗು,страхувам се
945,fürchten::V,ಹೆದರು,боя се от
946,fürchten::V,ಹೆದರು,страхувам се от
947,fliehen::V,ಓಡಿಹೋಗು,бягам
948,flüchten::V,ಪಾರಾಗು,бягам
949,flüchten::V,ಪಾರಾಗು,избягам
950,sehen::V,ಕಾಣು,видя
951,anschauen::V,ನೋಡು,гледам
952,ansehen::V,ನಿರೀಕ್ಷಿಸು,поглеждам
953,hören::V,ಕೇಳು,чувам
954,zuhören::V,ಆಲಿಸು,слушам
955,probieren::V,ರುಚಿ ನೋಡು,опитам
956,riechen::V,ಮೂಸು,подуша
957,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,усещам
958,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,чувствувам
959,scheinen::V,ತೋರು,изглеждам
960,zu sehen sein::V,ಕಾಣಿಸು,виждам се
961,vernehmen::V,ಕೇಳು,доловя
962,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,мръзна
963,tun::V,ಮಾಡು,правя
964,können::V,ಮಾಡಬಲ್ಲ,мога
965,wollen::V,ಬಯಸು,ща
966,wollen::V,ಬಯಸು,искам
967,anfangen::V,ಪ್ರಾರಂಭಿಸು,започна
968,beenden::V,ನಿಲ್ಲಿಸು,свърша
969,beenden::V,ನಿಲ್ಲಿಸು,завърша
970,aufhören::V,ಮುಗಿಸು,престана
971,gelingen::V,ಯಶಸ್ವಿಯಾಗು,успея
972,gelingen::V,ಯಶಸ್ವಿಯಾಗು,сполуча
973,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,удам се
974,öffnen::V,ತೆರೆ,отворя
975,schließen::V,ಮುಚ್ಚು,затворя
976,stellen::V,ಇಕ್ಕು,поставя
977,setzen::V,ಇಡು,туря
978,legen::V,ಇಡು,сложа
979,legen::V,ಇಡು,слагам
980,berühren::V,ತಾಕು,докосна
981,verbinden::V,ಕೂಡಿಸು,свържа
982,bedecken::V,ಮುಚ್ಚು,покрия
983,aufhängen::V,ತೂಗುಹಾಕು,закача
984,anzünden::V,ಹತ್ತಿಸು,запаля
985,aufheben::V,ಆಯಿ,вдигна
986,aufheben::V,ಆಯಿ,повдигна
987,zurücklassen::V,ಬಿಡು,оставя
988,verlieren::V,ಕಳೆ,загубя
989,fallen lassen::V,ಬೀಳಿಸು,изпусна
990,machen::V,ಮಾಡು,направя
991,herstellen::V,ತಯಾರಿಸು,произведа
992,bauen::V,ಕಟ್ಟು,строя
993,reparieren::V,ಸರಿಪಡಿಸು,поправя
994,verbessern::V,ತಿದ್ದು,подобря
995,ändern::V,ಬದಲಾಯಿಸು,променя
996,graben::V,ಅಗೆ,копая
997,beugen::V,ಬಗ್ಗಿಸು,прегъна
998,biegen::V,ಬಗ್ಗಿಸು,прегъна
999,drehen::V,ತಿರುಗು,въртя
1000,wenden::V,ತಿರುಗು,обърна
1001,umdrehen::V,ತಿರುಗಿಸು,обърна
1002,heben::V,ಎತ್ತು,вдигам
1003,hochheben::V,ಎತ್ತು,издигна
1004,ergreifen::V,ಆಕ್ರಮಿಸು,хвана
1005,ergreifen::V,ಆಕ್ರಮಿಸು,обхвана
1006,halten::V,ಹಿಡಿ,държа
1007,drücken::V,ಒತ್ತು,натискам
1008,drücken::V,ಒತ್ತು,притискам
1009,schieben::V,ನೂಕು,тикам
1010,kratzen::V,ತರಚಿಕೊಳ್ಳು,одраскам
1011,lecken::V,ನೆಕ್ಕು,лижа
1012,lecken::V,ನೆಕ್ಕು,ближа
1013,beißen::V,ಕಚ್ಚು,хапя
1014,beißen::V,ಕಚ್ಚು,ухапя
1015,abreißen::V,ಹರಿ,откъсна
1016,abschneiden::V,ಕತ್ತರಿಸು,отрежа
1017,binden::V,ಕಟ್ಟು,вържа
1018,stecken::V,ಸಿಕ್ಕಿಸು,пъхна
1019,brechen::V,ಮುರಿ,троша
1020,klopfen::V,ತಟ್ಟು,чукам
1021,hauen::V,ಹೊಡೆ,бия
1022,kleben::V,ಅಂಟಿಸು,лепя
1023,kleben::V,ಅಂಟಿಸು,залепя
1024,reiben::V,ಉಜ್ಜು,трия
1025,reiben::V,ಉಜ್ಜು,търкам
1026,streichen::V,ಹರಡು,намажа
1027,schleifen::V,ಮಸೆ,остря
1028,schneiden::V,ಕತ್ತರಿಸು,режа
1029,rütteln::V,ಕುಲುಕಿಸು,разтърсвам
1030,schütteln::V,ಅಲುಗಿಸು,клатя
1031,schütteln::V,ಅಲುಗಿಸು,друсам
1032,schwenken::V,ತೂಗಾಡು,размахам
1033,schütten::V,ಎರೆ,сипя
1034,füllen::V,ತುಂಬಿಸು,напълня
1035,einwickeln::V,ಹೊದಿಸು,увия
1036,einwickeln::V,ಹೊದಿಸು,завия
1037,tragen::V,ಹೊರು,нося
1038,schleppen::V,ಜಗ್ಗು,влача
1039,ziehen::V,ಎಳೆ,тегля
1040,ziehen::V,ಎಳೆ,дръпна
1041,aufbewahren::V,ಇಟ್ಟುಕೊ,съхраня
1042,werfen::V,ಎಸೆ,хвърля
1043,fangen::V,ಹಿಡಿ,ловя
1044,fangen::V,ಹಿಡಿ,уловя
1045,packen::V,ಸೆಳೆ,хвана
1046,verstecken::V,ಮುಚ್ಚಿಡು,крия
1047,verstecken::V,ಮುಚ್ಚಿಡು,скрия
1048,teilen::V,ವಿಭಜಿಸು,разделя
1049,schicken::V,ಕಳುಹಿಸು,изпращам
1050,bringen::V,ತರು,донеса
1051,hinzufügen::V,ಕೂಡಿಸು,прибавя
1052,bekommen::V,ಸಂಪಾದಿಸು,сдобия се
1053,erhalten::V,ಪಡೆ,получа
1054,nehmen::V,ಹಿಡಿ,взема
1055,wählen::V,ಆರಿಸು,избирам
1056,auswählen::V,ಆಯಿ,избера
1057,bewahren::V,ರಕ್ಷಿಸಿಡು,пазя
1058,behindern::V,ಅಡ್ಡಿಮಾಡು,преча
1059,behindern::V,ಅಡ್ಡಿಮಾಡು,спъвам
1060,verderben::V,ಕೆಡಿಸು,разваля
1061,beschädigen::V,ಹಾಳುಮಾಡು,повредя
1062,zerbrechen::V,ಮುರಿ,счупя
1063,zerreißen::V,ಸೀಳು,скъсам
1064,zerstören::V,ಅಳಿಸು,разруша
1065,verbrennen::V,ಸುಡು,изгоря
1066,geben::V,ಕೊಡು,дам
1067,reichen::V,ಕೊಡು,подам
1068,schenken::V,ಅರ್ಪಿಸು,подаря
1069,versprechen::V,ವಾಗ್ದಾನಮಾಡು,обещая
1070,wünschen::V,ಬಯಸು,желая
1071,loben::V,ಹೊಗಳು,хваля
1072,küssen::V,ಚುಂಬಿಸು,целувам
1073,wiegen::V,ತೂಗು,люлея
1074,zudecken::V,ಹಾಸು,покрия
1075,wecken::V,ಎಬ್ಬಿಸು,събудя
1076,zeigen::V,ತೋರಿಸು,покажа
1077,führen::V,ದಾರಿತೋರಿಸು,водя
1078,führen::V,ದಾರಿತೋರಿಸು,заведа
1079,lehren::V,ಕಲಿಸು,уча
1080,unterrichten::V,ಬೋಧಿಸು,преподавам
1081,aufziehen::V,ಸಲಹು,отгледам
1082,leiten::V,ಮುಂದಾಳಾಗಿರು ,ръководя
1083,leiten::V,ಮುಂದಾಳಾಗಿರು ,управлявам
1084,antreiben::V,ಓಡಿಸು,подкарвам
1085,lassen::V,ಮಾಡಲುಬಿಡು,накарам
1086,einladen::V,ಆಹ್ವಾನಿಸು,поканя
1087,vereinigen::V,ಒಂದಾಗು,съединя
1088,besuchen::V,ಭೇಟಿಯಾಗು,посетя
1089,treffen::V,ಸಂಧಿಸು,срещна
1090,sich versammeln::V,ನೆರೆ,събера се
1091,spielen::V,ಆಡು,играя
1092,singen::V,ಹಾಡು,пея
1093,tanzen::V,ಕುಣಿ,танцувам
1094,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,разделя се
1095,verlassen::V,ಕಳೆ,напусна
1096,retten::V,ರಕ್ಷಿಸು,спася
1097,bewachen::V,ಕಾಪಾಡು,охранявам
1098,schützen::V,ಸಂರಕ್ಷಿಸು,запазя
1099,verteidigen::V,ಕಾಪಿಡು,защитя
1100,sich schlagen::V,ಕಿತ್ತಾಟ,бия се
1101,schießen::V,ಎಸೆ,стрелям
1102,siegen::V,ಗೆಲ್ಲು,победя
1103,ärgern::V,ರೇಗಿಸು,ядосам
1104,schlagen::V,ಹೊಡೆ,бия
1105,schlagen::V,ಹೊಡೆ,ударя
1106,treten::V,ಒದೆ,ритам
1107,stechen::V,ಚುಚ್ಚು,бодна
1108,stoßen::V,ತಳ್ಳು,бутна
1109,stoßen::V,ತಳ್ಳು,блъсна
1110,stehlen::V,ಕದಿ,
1111,stören::V,ಕತಕು,смутя
1112,belästigen::V,ತೊಂದರೆ,отегча
1113,belästigen::V,ತೊಂದರೆ,безпокоя
1114,verbergen::V,ಮರೆಮಾಜು,скрия
1115,täuschen::V,ಠಕ್ಕಿಸು,измамя
1116,betrügen::V,ವಂಚಿಸು,измамя
1117,töten::V,ಕೊಲ್ಲು,убия
1118,töten::V,ಕೊಲ್ಲು,умъртвя
1119,wohnen::V,ವಾಸಿಸು,живея
1120,arbeiten::V,ಕೆಲಸ ಮಾಡು,работя
1121,sammeln::V,ಸಂಚಯಿಸು,събера
1122,pflücken::V,ಬಿಡಿಸು,бера
1123,pflücken::V,ಬಿಡಿಸು,откъсна
1124,jagen::V,ಬೇಟೆಯಾಡು,ловувам
1125,fischen::V,ಮೀನು ಹಿಡಿ,ловя риба
1126,fassen::V,ಹಿಡಿ,хвана
1127,hüten::V,ಗುಂಪುಸೇರಿಸು,пазя
1128,treiben::V,ದಬ್ಬು,карам
1129,anbinden::V,ಬಿಗಿ,завържа
1130,füttern::V,ಮೇಯಿಸು,храня
1131,melken::V,ಹಾಲು ಕರೆ,доя
1132,hacken::V,ತುಂಡರಿಸು,сека
