,Concept_ID,tt,hr
830,morgen::ADV,иртәгә,sutra
831,bald::ADV,тиздән,skoro
832,bald::ADV,тиздән,doskora
833,dann::ADV,аннары,zatim
834,gestern::ADV,кичә,juče
835,gestern::ADV,кичә,jučer
836,einst::ADV,берчак,negda
837,einst::ADV,берчак,nekada
838,damals::ADV,ул вакытта,tada
839,damals::ADV,ул вакытта,onda
840,damals::ADV,ул чакта,tada
841,damals::ADV,ул чакта,onda
842,danach::ADV,да,poslije
843,danach::ADV,да,nakon toga
844,vorher::ADV,элек,prije
845,vorher::ADV,элек,prije toga
846,zuerst::ADV,башта,prvo
847,zuerst::ADV,башта,najprije
848,einmal::ADV,бер,jednom
849,einmal::ADV,бер,jedanput
850,einmal::ADV,бер мәртәбә,jednom
851,einmal::ADV,бер мәртәбә,jedanput
852,manchmal::ADV,кайчакта,katkad
853,manchmal::ADV,кайчакта,katkada
854,oft::ADV,еш,često
855,immer::ADV,һәркайчан,vazda
856,immer::ADV,һәркайчан,uvijek
857,niemals::ADV,hичбер вакыт,nikad
858,niemals::ADV,hичбер вакыт,nikada
859,hier::ADV,монда,tu
860,hier::ADV,монда,ovdje
861,hier::ADV,биредә,tu
862,hier::ADV,биредә,ovdje
863,hierhin::ADV,монда,amo
864,hierhin::ADV,монда,ovamo
865,von hier::ADV,моннан,odavde
866,dort::ADV,анда,ondje
867,dorthin::ADV,тегеләй,onamo
868,geradeaus::ADV,турыдан-туры,ravno
869,vorwärts::ADV,алга,naprijed
870,rückwärts::ADV,кире,natrag
871,zurück::ADV,кире,nazad
872,zurück::ADV,кире,natrag
873,unten::ADV,түбәндә,dolje
874,hinab::ADV,аска,nizbrdo
875,oben::ADV,өстә,gore
876,oben::ADV,югарыда,gore
877,hinauf::ADV,өскә,uzbrdo
878,überall::ADV,hәркайда,svuda
879,überall::ADV,hәркайда,svagdje
880,nicht::ADV,түгел,ne
881,ein wenig::ADV,бераз,malo
882,kaum::ADV,көчкә,tek
883,kaum::ADV,көчкә,jedva
884,sehr::ADV,бик,jako
885,sehr::ADV,бик,veoma
886,so::ADV,алай,tako
887,so::ADV,алай,ovako
888,noch::ADV,янә,još
889,noch::ADV,тагын,još
890,nur::ADV,фәкать,samo
891,schon::ADV,инде,već
892,wieder::ADV,янә,opet
893,wieder::ADV,янә,ponovo
894,wieder::ADV,тагын,opet
895,wieder::ADV,тагын,ponovo
896,vergebens::ADV,юкка,uzalud
897,vergebens::ADV,юкка,zabadava
898,vor::PRP,алдыннан,pred
899,vor::PRP,алдыннан,ispred
900,hinter::PRP,арттан,za
901,hinter::PRP,арттан,iza
902,unter::PRP,астында,pod
903,unter::PRP,астында,ispod
904,durch::PRP,аша,po
905,durch::PRP,аша,kroz
906,neben::PRP,тирәсендә,kraj
907,neben::PRP,тирәсендә,pored
908,neben::PRP,тирәсендә,pokraj
909,zwischen::PRP,арасында,među
910,zwischen::PRP,арасында,između
911,wegen::PRP,сәбәпле,radi
912,wegen::PRP,сәбәпле,zbog
913,dies::PRN,бу,ovo
914,das::PRN,ул,to
915,das::PRN,ул,ono
916,alles::PRN,һәммә,sve
917,ich::PRN,мин,ja
918,du::PRN,син,ti
919,er::PRN,ул,on
920,wir::PRN,без,mi
921,ihr::PRN,сез,vi
922,sie::PRN,ул,oni
923,was::FPRN,ни,što
924,was::FPRN,нәрсә,što
925,wer::FPRN,кем,tko
926,wo::FADV,кайда,gdje
927,wohin::FADV,кая,kuda
928,wohin::FADV,кая,kamo
929,wie::FADV,ничек,kako
930,warum::FADV,нигә,zašto
931,wieviel::FNUM,ничә,koliko
932,eins::NUM,бер,jedan
933,zwei::NUM,ике,dva
934,drei::NUM,өч,tri
935,vier::NUM,дүрт,četiri
936,fünf::NUM,биш,pet
937,sechs::NUM,алты,šest
938,sieben::NUM,җиде,sedam
939,acht::NUM,сигез,osam
940,neun::NUM,тугыз,devet
941,zehn::NUM,ун,deset
942,elf::NUM,унбер,jedanaest
943,zwölf::NUM,унике,dvanaest
944,zwanzig::NUM,егерме,dvadeset
945,dreißig::NUM,утыз,trideset
946,vierzig::NUM,кырык,četrdeset
947,fünfzig::NUM,илле,pedeset
948,sechzig::NUM,алтмыш,šezdeset
949,siebzig::NUM,җитмеш,sedamdeset
950,achtzig::NUM,сиксән,osamdeset
951,neunzig::NUM,туксан,devetdeset
952,hundert::NUM,йөз,sto
953,tausend::NUM,мең,tisuća
954,und::CNJ,вә,i
955,und::CNJ,вә,te
956,oder::CNJ,яки,ili
957,oder::CNJ,яисә,ili
958,stehen::V,тору,stajati
959,sitzen::V,утыру,sjediti
960,liegen::V,яту,ležati
961,hängen::V,эленү,visiti
962,werden::V,булу,postati
963,werden::V,булу,činiti se
964,passieren::V,булу,desiti se
965,passieren::V,булу,dogoditi se
966,beginnen::V,башлану,početi
967,enden::V,бетү,prestati
968,enden::V,бетү,svršiti se
969,wechseln::V,үзгәртү,mijenjati se
970,aufgehen[Sonne]::V,чыгу,izići
971,untergehen[Sonne]::V,бату,zaći
972,scheinen[Sonne]::V,яктырту,sijati
973,donnern::V,күкрәү,grmjeti
974,wehen::V,исү,duhati
975,strömen::V,агу,strujati
976,fließen::V,агу,teći
977,sich drehen::V,бөтерелү,obrtati se
978,sich drehen::V,бөтерелү,vrtjeti se
979,schwanken::V,икеләнү,teturati
980,schwanken::V,икеләнү,kolebati se
981,schwingen::V,тирбәлү,njihati
982,schwingen::V,тирбәлү,titrati
983,fallen::V,егылу,padati
984,brennen::V,яну,gorjeti
985,rauchen::V,төтәү,dimiti se
986,rauchen::V,төтенләү,dimiti se
987,regnen::V,яву,kišiti
988,regnen::V,яву,daždjeti
989,gefrieren::V,кату,smrznuti se
990,tauen::V,эрү,kopnjeti
991,tauen::V,эрү,kraviti se
992,tauen::V,эретү,kopnjeti
993,tauen::V,эретү,kraviti se
994,schmelzen::V,эрү,topiti se
995,schmelzen::V,эретү,topiti se
996,trocknen::V,кибү,sušiti se
997,sieden::V,ургылу,kipjeti
998,sieden::V,ургылу,ključati
999,faulen::V,черү,gnjiti
1000,verfaulen::V,черү,sagnjiti
1001,reißen::V,өзелү,otrgnuti se
1002,versinken::V,бату,tonuti
1003,versinken::V,бату,propasti
1004,vergehen::V,авышу,prolaziti
1005,erscheinen::V,пәйда булу,pojaviti se
1006,verschwinden::V,югалу,nestati
1007,verschwinden::V,югалу,izgubiti se
1008,verschwinden::V,юк булу,nestati
1009,verschwinden::V,юк булу,izgubiti se
1010,sinken::V,кимү,trgnuti
1011,sinken::V,кимү,spustiti se
1012,sinken::V,кайту,trgnuti
1013,sinken::V,кайту,spustiti se
1014,abnehmen::V,азаю,opasti
1015,zunehmen::V,арту,povećati se
1016,zunehmen::V,күбәю,povećati se
1017,zunehmen::V,ишәю,povećati se
1018,steigen::V,үсү,uzići
1019,steigen::V,үсү,nadoći
1020,wachsen::V,үсү,rasti
1021,glänzen::V,ялкылдау,blistati
1022,glänzen::V,ялкылдау,sjati se
1023,funkeln::V,ялтырау,svjetlucati
1024,lärmen::V,шаулау,bučati
1025,lärmen::V,шаулау,galamiti
1026,läuten::V,шалтырату,zvoniti
1027,klingeln::V,шалтырату,zvoniti
1028,klirren::V,чылтырау,zvečati
1029,brausen::V,давыллау,hujati
1030,brausen::V,дулау,hujati
1031,rauschen::V,кыштырдау,šumiti
1032,rauschen::V,кыштырдау,šuškati
1033,klingen::V,ишетелү,zvučati
1034,bellen::V,өрү,lajati
1035,heulen::V,улау,zavijati
1036,blasen::V,өрү,puhati
1037,pfeifen::V,сызгырту,fućkati
1038,schreien::V,кычкыру,vikati
1039,schreien::V,кычкыру,kričati
1040,stöhnen::V,ыңгырашу,stenjati
1041,zittern::V,калтырау,drhtati
1042,zittern::V,калтырау,trepetati
1043,zittern::V,калтырану,drhtati
1044,zittern::V,калтырану,trepetati
1045,leben::V,яшәү,živjeti
1046,leben::V,гомер итү,živjeti
1047,geboren werden::V,туу,roditi se
1048,atmen::V,сулау,disati
1049,trinken::V,эчү,piti
1050,essen::V,ашау,jesti
1051,schlucken::V,йоту,gutati
1052,müde werden::V,ялыгу,umoriti se
1053,müde werden::V,йөгенү,umoriti se
1054,einschlafen::V,йокыга китү,usnuti
1055,einschlafen::V,йокыга китү,zaspati
1056,schlafen::V,йоклау,spati
1057,aufwachen::V,уяну,probuditi se
1058,aufstehen::V,тору,ustati
1059,sich erholen::V,ял алу,odmoriti se
1060,sich erholen::V,истирахәт итү,odmoriti se
1061,krank werden::V,чирләү,oboljeti se
1062,krank werden::V,чирләү,razboljeti se
1063,krank sein::V,чирләү,bolovati
1064,schmerzen::V,авырту,boljeti
1065,husten::V,ютәлләү,kašljati
1066,genesen::V,савыгу,ozdraviti
1067,genesen::V,савыгу,oporaviti se
1068,genesen::V,сәламәтләнү,ozdraviti
1069,genesen::V,сәламәтләнү,oporaviti se
1070,sterben::V,үлү,umrijeti
1071,sterben::V,дөнья кую,umrijeti
1072,sterben::V,вафат булу,umrijeti
1073,umkommen::V,үлү,skapati
1074,sich bewegen::V,йөрү,gibati se
1075,sich bewegen::V,йөрү,kretati se
1076,sich rühren::V,кыймылдау,maknuti se
1077,sich erheben::V,басу,dići se
1078,sich setzen::V,утыру,sjesti
1079,hinfallen::V,егылу,pasti
1080,laufen::V,җәяүләү,hodati
1081,schreiten::V,атлау,stupati
1082,spazierengehen::V,йөрү,šetati se
1083,spazierengehen::V,йөргенү,šetati se
1084,eilen::V,ашыгу,hitati
1085,sich beeilen::V,ашыгу,požuriti se
1086,sich beeilen::V,кызулау,požuriti se
1087,sausen::V,җилдерү,juriti
1088,rennen::V,йөгерү,trčati
1089,springen::V,сикерү,skakati
1090,klettern::V,үрмәләү,popeti se
1091,klettern::V,үрмәләү,penjati se
1092,schaukeln::V,атыну,ljuljati se
1093,kriechen::V,шуышу,puzati
1094,kriechen::V,шуышу,gmizati
1095,kriechen::V,үрмәләү,puzati
1096,kriechen::V,үрмәләү,gmizati
1097,schwimmen::V,йөзү,plivati
1098,tauchen::V,чуму,roniti
1099,tauchen::V,чуму,gnjuriti
1100,rudern::V,ишү,veslati
1101,fahren::V,бару,voziti se
1102,fliegen::V,очу,letjeti
1103,fliegen::V,очу,lijetati
1104,gehen::V,йөрү,ići
1105,weggehen::V,китү,otići
1106,abfahren::V,кузгалу,krenuti
1107,abfahren::V,кузгалу,otputovati
1108,anhalten::V,тукталу,stati
1109,anhalten::V,тукталу,zaustaviti
1110,hineingehen::V,инү,ulaziti
1111,eintreten::V,инү,ući
1112,kommen::V,килү,doći
1113,ankommen::V,бару,stići
1114,zurückkommen::V,кире кайту,vratiti se
1115,zurückkommen::V,кире кайту,povratiti se
1116,bleiben::V,калу,ostati
1117,warten::V,көтү,čekati
1118,erwarten::V,көтү,očekivati
1119,suchen::V,эзләү,tražiti
1120,finden::V,табу,naći
1121,versuchen::V,маташу,pokušati
1122,vorbereiten::V,хәзерләү,spremiti
1123,vorbereiten::V,хәзерләү,pripremiti
1124,lieben::V,сөю,voljeti
1125,lieben::V,ярату,voljeti
1126,mögen::V,өнәү,voljeti
1127,lachen::V,көлү,smijati se
1128,rühren::V,дулкынландыру,taknuti
1129,weinen::V,елау,plakati
1130,schimpfen::V,сүгү,psovati
1131,schimpfen::V,сүгенү,psovati
1132,sich ärgern::V,ачулану,ljutiti se
1133,sich fürchten::V,курку,bojati se
1134,fürchten::V,калтырау,bojati se
1135,fürchten::V,калтырану,bojati se
1136,fliehen::V,арка бирү,pobjeći
1137,flüchten::V,качу,utjeći
1138,sehen::V,күрү,vidjeti
1139,anschauen::V,карау,ogledati
1140,ansehen::V,карау,gledati
1141,ansehen::V,күзәтү,gledati
1142,hören::V,ишетү,čuti
1143,zuhören::V,тыңлау,slušati
1144,probieren::V,тату,probati
1145,riechen::V,иснәү,osjećati miris
1146,fühlen::V,тою,osjećati
1147,fühlen::V,сизү,osjećati
1148,scheinen::V,күренү,činiti se
1149,zu sehen sein::V,күренү,biti vidljiv
1150,vernehmen::V,ишетү,saznati
1151,frieren::V,өшү,zima je
1152,frieren::V,күшегү,zima je
1153,tun::V,итү,raditi
1154,können::V,алу,moći
1155,wollen::V,теләү,htjeti
1156,anfangen::V,керешү,početi
1157,beenden::V,бетерү,svršiti
1158,beenden::V,бетерү,dovršiti
1159,beenden::V,тәмамлау,svršiti
1160,beenden::V,тәмамлау,dovršiti
1161,aufhören::V,бетү,prestati
1162,gelingen::V,уңу,uspjeti
1163,geraten::V,сабышу,desiti se
1164,öffnen::V,ачу,otvoriti
1165,schließen::V,ябу,zatvoriti
1166,stellen::V,кую,metnuti
1167,stellen::V,кую,postaviti
1168,setzen::V,утырту,posaditi
1169,legen::V,яткыру,polagati
1170,berühren::V,тию,doticati
1171,berühren::V,тию,dodirivati
1172,verbinden::V,ялгау,spojiti
1173,verbinden::V,ялгау,zavezati
1174,bedecken::V,өрту,pokriti
1175,bedecken::V,каплау,pokriti
1176,bedecken::V,томалау,pokriti
1177,aufhängen::V,асу,objesiti
1178,anzünden::V,кабызу,upaliti
1179,anzünden::V,кабызу,zapaliti
1180,aufheben::V,күтәрү,podići
1181,aufheben::V,күтәрү,podignuti
1182,zurücklassen::V,калдыру,ostaviti
1183,zurücklassen::V,калдыру,pustiti natrag
1184,verlieren::V,югалту,izgubiti
1185,fallen lassen::V,төшерү,ispustiti
1186,machen::V,ясау,uraditi
1187,machen::V,ясау,načiniti
1188,machen::V,ясау,napraviti
1189,machen::V,эшләү,uraditi
1190,machen::V,эшләү,načiniti
1191,machen::V,эшләү,napraviti
1192,herstellen::V,ясау,proizvesti
1193,bauen::V,кору,graditi
1194,reparieren::V,төзәтү,popraviti
1195,verbessern::V,яхшырту,poboljšati
1196,ändern::V,үзгәртү,promijeniti
1197,graben::V,казу,kopati
1198,graben::V,казу,kopkati
1199,beugen::V,ию,saviti
1200,biegen::V,бөгү,saviti
1201,biegen::V,бөгү,sagnuti
1202,drehen::V,бору,vrtjeti
1203,drehen::V,бөтерү,vrtjeti
1204,wenden::V,бору,obrnuti
1205,umdrehen::V,түнтәрү,okrenuti
1206,umdrehen::V,түнтәрү,prevŕnuti
1207,heben::V,күтәрү,dizati
1208,hochheben::V,күтәрү,dignuti
1209,ergreifen::V,эләктерү,uhvatiti
1210,ergreifen::V,эләктерү,prihvatiti
1211,halten::V,тоту,držati
1212,drücken::V,кысу,pritiskivati
1213,schieben::V,кузгату,gurati
1214,kratzen::V,тырнау,česati
1215,kratzen::V,тырнау,grepsti
1216,lecken::V,ялау,lizati
1217,beißen::V,тешләү,ujesti
1218,beißen::V,тешләү,gristi
1219,abreißen::V,өзү,otkinuti
1220,abschneiden::V,кыю,odrezati
1221,abschneiden::V,кисү,odrezati
1222,binden::V,бәйләү,vezati
1223,stecken::V,төртү,turiti
1224,stecken::V,тыгу,turiti
1225,brechen::V,сындыру,slomiti
1226,klopfen::V,шаку,lupati
1227,klopfen::V,шаку,kucati
1228,klopfen::V,шакылдау,lupati
1229,klopfen::V,шакылдау,kucati
1230,hauen::V,кыйнау,tući
1231,hauen::V,кыйнау,udarati
1232,kleben::V,ябыштыру,lijepiti
1233,reiben::V,ышку,trti
1234,streichen::V,ягу,namazati
1235,schleifen::V,кайрау,brusiti
1236,schneiden::V,кисү,rezati
1237,rütteln::V,селкетү,drmati
1238,schütteln::V,селкетү,tresti
1239,schwenken::V,болгау,mahati
1240,schütten::V,кою,sipati
1241,schütten::V,кою,lijevati
1242,füllen::V,тутыру,napuniti
1243,einwickeln::V,төрү,umotati
1244,einwickeln::V,төрү,zamotati
1245,tragen::V,ташу,nositi
1246,schleppen::V,сөйрәү,tegliti
1247,schleppen::V,өстерәү,tegliti
1248,ziehen::V,тарту,vući
1249,aufbewahren::V,саклау,čuvati
1250,werfen::V,ыргыту,bacati
1251,fangen::V,тоту,loviti
1252,fangen::V,тоту,hvatati
1253,packen::V,эләктерү,ščepati
1254,packen::V,эләктерү,zgrabiti
1255,verstecken::V,яшерү,sakriti
1256,teilen::V,бүлү,podijeliti
1257,schicken::V,җибәрү,slati
1258,bringen::V,китерү,donijeti
1259,hinzufügen::V,өстәү,dodati
1260,hinzufügen::V,өстәү,pridati
1261,bekommen::V,алу,dobiti
1262,erhalten::V,алу,primiti
1263,nehmen::V,алу,uzeti
1264,wählen::V,сайлау,izabrati
1265,auswählen::V,сайлау,odabrati
1266,bewahren::V,саклау,sačuvati
1267,behindern::V,комачаулау,smetati
1268,verderben::V,бозу,pokvariti
1269,beschädigen::V,бозу,oštetiti
1270,zerbrechen::V,вату,razbiti
1271,zerbrechen::V,вату,prelomiti
1272,zerreißen::V,өзү,poderati
1273,zerreißen::V,өзү,rastrgnuti
1274,zerreißen::V,ерту,poderati
1275,zerreißen::V,ерту,rastrgnuti
1276,zerstören::V,җимерү,razoriti
1277,zerstören::V,җимерү,razrušiti
1278,verbrennen::V,яндыру,spaliti
1279,verbrennen::V,яндыру,sagorjeti
1280,verbrennen::V,көйдерү,spaliti
1281,verbrennen::V,көйдерү,sagorjeti
1282,geben::V,бирү,dati
1283,reichen::V,тапшыру,pružiti
1284,schenken::V,бүләкләү,darivati
1285,versprechen::V,вәгъдә бирү,obećati
1286,wünschen::V,котлау,željeti
1287,loben::V,мактау,hvaliti
1288,küssen::V,үбү,ljubiti
1289,wiegen::V,тирбәтү,njihati
1290,wiegen::V,тирбәтү,ljuljati
1291,zudecken::V,ябу,pokriti
1292,zudecken::V,бөркәү,pokriti
1293,wecken::V,уяту,probuditi
1294,zeigen::V,күрсәтү,pokazati
1295,führen::V,йөртү,voditi
1296,lehren::V,өйрәтү,učiti
1297,unterrichten::V,укыту,poučiti
1298,aufziehen::V,асрау,uzgajati
1299,leiten::V,җитәкләү,upravljati
1300,antreiben::V,куалау,natjeravati
1301,antreiben::V,әйдәләү,natjeravati
1302,antreiben::V,ашыктыру,natjeravati
1303,lassen::V,мәҗбүр итү,dati
1304,einladen::V,чакыру,pozvati
1305,vereinigen::V,берләштерү,ujediniti
1306,besuchen::V,керешү,posjetiti
1307,treffen::V,очрату,sresti
1308,sich versammeln::V,җыелышу,okupiti se
1309,spielen::V,уйнау,igrati se
1310,singen::V,җырлау,pjevati
1311,tanzen::V,бию,plesati
1312,sich trennen::V,аерылу,razići se
1313,sich trennen::V,ташлашу,razići se
1314,verlassen::V,ташлау,ostaviti
1315,verlassen::V,ташлау,napustiti
1316,verlassen::V,калдыру,ostaviti
1317,verlassen::V,калдыру,napustiti
1318,retten::V,коткару,spasiti
1319,bewachen::V,каравыллау,čuvati
1320,bewachen::V,каравыллау,stražariti
1321,schützen::V,ышыклау,čuvati
1322,verteidigen::V,яклау,obraniti
1323,verteidigen::V,саклау,obraniti
1324,sich schlagen::V,сугышу,biti se
1325,sich schlagen::V,сугышу,udariti se
1326,schießen::V,ату,pucati
1327,schießen::V,ату,strijeljati
1328,siegen::V,җиңү,pobijediti
1329,ärgern::V,ачуландыру,ljutiti
1330,schlagen::V,ору,biti
1331,schlagen::V,ору,udariti
1332,schlagen::V,бәрү,biti
1333,schlagen::V,бәрү,udariti
1334,schlagen::V,тукмау,biti
1335,schlagen::V,тукмау,udariti
1336,treten::V,тибү,šutnuti
1337,stechen::V,кадау,ubosti
1338,stoßen::V,этү,gurnuti
1339,stehlen::V,урлау,ukrasti
1340,stören::V,комачаулау,smetati
1341,belästigen::V,борчу,smetati
1342,belästigen::V,борчу,dosaditi
1343,belästigen::V,билмазалау,smetati
1344,belästigen::V,билмазалау,dosaditi
1345,verbergen::V,яшерү,skriti
1346,täuschen::V,алдату,obmanuti
1347,betrügen::V,хәрәмләшү,prevarati
1348,töten::V,үтерү,ubiti
1349,wohnen::V,яшәү,stanovati
1350,arbeiten::V,эшләү,raditi
1351,sammeln::V,туплау,sabrati
1352,pflücken::V,өзү,ubrati
1353,jagen::V,аулау,loviti
1354,fischen::V,балык тоту,ribati
1355,fischen::V,балык тоту,loviti ribu
1356,fassen::V,тоту,uloviti
1357,hüten::V,көтү,pasti
1358,treiben::V,куалау,goniti
1359,anbinden::V,бәйләү,privezati
1360,füttern::V,туйдыру,hraniti
1361,melken::V,саву,musti
1362,hacken::V,чабу,sjeckati
1363,gießen::V,сугару,politi
1364,reifen::V,җитешү,sazreti
1365,zubereiten::V,пешеренү,prigotoviti
1366,kochen::V,пешерү,kuhati
1367,kochen::V,кайнату,kuhati
1368,backen::V,пешерү,peći
1369,braten::V,куыру,peći
1370,braten::V,куыру,pržiti
1371,braten::V,кыздыру,peći
1372,braten::V,кыздыру,pržiti
1373,umrühren::V,бутау,promiješati
1374,umrühren::V,болгату,promiješati
1375,stricken::V,бәйләү,plesti
1376,nähen::V,тегү,šiti
1377,färben::V,ману,obojiti
1378,reinigen::V,чистарту,očistiti
1379,reinigen::V,чистарту,počistiti
1380,waschen::V,юу,prati
1381,abwischen::V,сөртү,otrti
1382,spülen::V,чайкау,isprati
1383,spülen::V,чайкау,oplakati
1384,fegen::V,себерү,mesti
1385,fegen::V,себерү,pomesti
1386,kehren::V,себерү,mesti
1387,baden::V,коену,kupati se
1388,sich waschen::V,юыну,umiti se
1389,sich waschen::V,юыну,prati se
1390,ausziehen::V,чишенү,svući
1391,anziehen::V,кию,obući
1392,sich anziehen::V,киенү,obući se
1393,kämmen::V,тарау,češljati
1394,schmücken::V,бизәү,uresiti
1395,schmücken::V,бизәү,nakititi
1396,schmücken::V,бизәкләү,uresiti
1397,schmücken::V,бизәкләү,nakititi
1398,sagen::V,дию,reći
1399,sagen::V,дию,kazati
1400,sagen::V,әйтү,reći
1401,sagen::V,әйтү,kazati
1402,sprechen::V,сөйләү,govoriti
1403,sprechen::V,сөйләшү,govoriti
1404,reden::V,сөйләү,govoriti
1405,reden::V,сөйләү,besjediti
1406,sich unterhalten::V,сөйләшү,razgovarati se
1407,fragen::V,сорау,pitati
1408,fragen::V,сорашу,pitati
1409,bitten::V,үтенү,moliti
1410,erzählen::V,сөйләү,ispričati
1411,erzählen::V,сөйләү,pripovjediti
1412,mitteilen::V,белдерү,saopćiti
1413,nennen::V,дию,nazvati
1414,rufen::V,дәшү,zvati
1415,rufen::V,дәшү,dozvati
1416,prahlen::V,мактану,hvalisati se
1417,prahlen::V,шапырыну,hvalisati se
1418,übersetzen::V,күчерү,prevesti
1419,denken::V,уйлау,misliti
1420,glauben::V,инану,vjerovati
1421,bemerken::V,искәрү,zapaziti
1422,bemerken::V,искәрү,primijetiti
1423,erkennen::V,тану,prepoznati
1424,begreifen::V,аңлау,pojmiti
1425,begreifen::V,аңлау,shvatiti
1426,begreifen::V,төшенү,pojmiti
1427,begreifen::V,төшенү,shvatiti
1428,verstehen::V,аңлау,razabrati
1429,verstehen::V,төшенү,razabrati
1430,lernen::V,уку,učiti se
1431,lernen::V,өйрәнү,učiti se
1432,wissen::V,белү,znati
1433,sich erinnern an::V,хәтерләү,sjetiti se
1434,vergessen::V,оныту,zaboraviti
1435,messen::V,үлчәү,mjeriti
1436,zählen::V,санау,brojiti
1437,rechnen::V,исәпләү,računati
1438,lesen::V,уку,čitati
1439,malen::V,рәсем ясау,slikati
1440,malen::V,сурәт ясау,slikati
1441,malen::V,сурәтләү,slikati
1442,zeichnen::V,язу-сызу,crtati
1443,zeichnen::V,сурәт ясау,crtati
1444,schreiben::V,язу,pisati
1445,besitzen::V,биләү,imati
1446,besitzen::V,биләү,posjedovati
1447,kaufen::V,алу,kupiti
1448,verkaufen::V,сату,prodati
1449,verkaufen::V,сату,raspačati
1450,bezahlen::V,түләү,platiti
1451,zahlen::V,түләү,plaćati
1452,beherrschen::V,ия булу,vladati
1453,beherrschen::V,ия булу,gospodariti
1454,ertragen::V,чыдау,trpjeti
1455,ertragen::V,чыдау,podnijeti
