,Concept_ID,myv,ro
828,linker::A,керш,stâng
829,rechter::A,вить,drept
830,anderer::A,лия,alt
831,erster::A,васень,prim
832,erster::A,васенце,prim
833,zweiter::A,омбоце,al doilea
834,dritter::A,колмоце,treilea
835,letzter::A,меельце,final
836,allein::ADV,башка,singur
837,allein::ADV,ськамонзо,singur
838,auf einmal::ADV,вейсэ,dintrodată
839,zusammen::ADV,вейс,împreună
840,zusammen::ADV,вейсэ,împreună
841,lange::ADV,кувать,îndelung
842,lange::ADV,кувать,mult timp
843,plötzlich::ADV,апак учо,deodată
844,plötzlich::ADV,апак учо,pe neașteptate
845,sofort::ADV,курок,imediat
846,sofort::ADV,курок,numaidecît
847,sofort::ADV,нейке,imediat
848,sofort::ADV,нейке,numaidecît
849,später::ADV,мейле,mai apoi
850,später::ADV,мейле,mai târziu
851,jetzt::ADV,ней,acum
852,heute::ADV,течи,azi
853,heute::ADV,течи,astăzi
854,morgen::ADV,ванды,mâine
855,bald::ADV,курок,curând
856,dann::ADV,мейле,apoi
857,dann::ADV,седе мейле,apoi
858,gestern::ADV,исяк,ieri
859,einst::ADV,весть,odată
860,einst::ADV,весть,odinioară
861,einst::ADV,зярдо-бути,odată
862,einst::ADV,зярдо-бути,odinioară
863,damals::ADV,сестэ,atunci
864,damals::ADV,сестэ,pe atunci
865,danach::ADV,мейле,după aceasta
866,danach::ADV,седе мейле,după aceasta
867,vorher::ADV,васняяк,mai întâi
868,vorher::ADV,васняяк,în prealabil
869,zuerst::ADV,васня,întâi
870,zuerst::ADV,васня,în primul rând
871,einmal::ADV,весть,odată
872,manchmal::ADV,лиясто,uneori
873,manchmal::ADV,лиясто,câteodată
874,oft::ADV,сеетьстэ,des
875,oft::ADV,сеетьстэ,deseori
876,immer::ADV,свал,mereu
877,immer::ADV,свал,întotdeauna
878,niemals::ADV,а зярдояк,niciodată
879,hier::ADV,тесэ,aci
880,hier::ADV,тесэ,aici
881,hierhin::ADV,тей,încoace
882,von hier::ADV,тестэ,de aici
883,dort::ADV,тосо,acolo
884,dorthin::ADV,тов,dincolo
885,geradeaus::ADV,витьстэ,drept înainte
886,vorwärts::ADV,икелев,înainte
887,rückwärts::ADV,мекев,îndărăt
888,zurück::ADV,мекев,înapoi
889,unten::ADV,ало,jos
890,unten::ADV,ало,dedesubt
891,hinab::ADV,алов,în jos
892,hinab::ADV,алов,de vale
893,oben::ADV,вере,sus
894,oben::ADV,вере,deasupra
895,hinauf::ADV,верев,în sus
896,überall::ADV,эрьва косо,peste tot
897,überall::ADV,эрьва косо,pretutindeni
898,nicht::ADV,а,nu
899,ein wenig::ADV,аламошка,puțin
900,kaum::ADV,ансяк,cu greu
901,kaum::ADV,ансяк,cu anevoie
902,sehr::ADV,пек,mult
903,sehr::ADV,пек,foarte
904,sehr::ADV,вельть,mult
905,sehr::ADV,вельть,foarte
906,so::ADV,истя,așa
907,so::ADV,истя,atât
908,noch::ADV,таго,încă
909,nur::ADV,ансяк,doar
910,schon::ADV,уш,și
911,schon::ADV,уш,deja
912,wieder::ADV,таго,iar
913,wieder::ADV,таго,iarăși
914,vergebens::ADV,стяко,în zadar
915,vor::PRP,икеле,înainte de
916,hinter::PRP,вельде,după
917,hinter::PRP,вельде,în spatele
918,unter::PRP,ало,sub
919,durch::PRP,пачк,prin
920,neben::PRP,вакссо,lângă
921,neben::PRP,вакссо,alături de
922,zwischen::PRP,ютксо,între
923,zwischen::PRP,ютксо,dintre
924,wegen::PRP,кис,pentru
925,wegen::PRP,коряс,pentru
926,wegen::PRP,кувалт,pentru
927,dies::PRN,те,acesta
928,das::PRN,те,asta
929,das::PRN,тона,asta
930,alles::PRN,весе,tot
931,alles::PRN,весемесь,tot
932,ich::PRN,мон,eu
933,du::PRN,тон,tu
934,er::PRN,сон,el
935,er::PRN,сон,dânsul
936,wir::PRN,минь,noi
937,ihr::PRN,тынь,voi
938,sie::PRN,сынь,ei
939,sie::PRN,сынь,dânșii
940,was::FPRN,мезе,ce
941,wer::FPRN,ки,cine
942,wo::FADV,косо,unde
943,wohin::FADV,ков,încotro
944,wohin::FADV,козо,încotro
945,wie::FADV,кода,cum
946,warum::FADV,мекс,de ce
947,warum::FADV,мекс,pentru ce
948,wieviel::FNUM,зяро,cât
949,eins::NUM,вейке,unu
950,zwei::NUM,кавто,doi
951,drei::NUM,колмо,trei
952,vier::NUM,ниле,patru
953,fünf::NUM,вете,cinci
954,sechs::NUM,кото,șase
955,sieben::NUM,сисем,șapte
956,acht::NUM,кавксо,opt
957,neun::NUM,вейксэ,nouă
958,zehn::NUM,кемень,zece
959,elf::NUM,кевейкее,unsprezece
960,zwölf::NUM,кемгавтово,douăsprezece
961,zwanzig::NUM,комсь,douăzeci
962,dreißig::NUM,колоньгемень,treizeci
963,vierzig::NUM,ниленьгемень,patruzeci
964,fünfzig::NUM,ведьгемень,cincizeci
965,sechzig::NUM,кодгемень,șaizeci
966,siebzig::NUM,сизьгемень,șaptezeci
967,achtzig::NUM,кавксоньгемень,optzeci
968,neunzig::NUM,вейксэньгемень,nouăzeci
969,hundert::NUM,сядо,sută
970,tausend::NUM,тыща,mie
971,und::CNJ,ды,și
972,oder::CNJ,или,ori
973,stehen::V,аштемс стядо,sta
974,sitzen::V,аштемс озадо,ședea
975,liegen::V,мадезь аштемс,zăcea
976,liegen::V,мадезь аштемс,fi culcat
977,hängen::V,нурьгемс,atârna
978,werden::V,арамс,deveni
979,werden::V,арамс,se face
980,passieren::V,лисэмс,se întâmpla
981,beginnen::V,ушодомс,începe
982,enden::V,лоткамс,se sfârși
983,enden::V,лоткамс,se termina
984,wechseln::V,полавтнемс,se schimba
985,aufgehen[Sonne]::V,лисемс,răsări
986,aufgehen[Sonne]::V,стямс,răsări
987,untergehen[Sonne]::V,валгомс,apune
988,scheinen[Sonne]::V,валдомтомс,străluci
989,donnern::V,цярномс,tuna
990,donnern::V,галдордомс,tuna
991,wehen::V,пувамс,bate
992,strömen::V,чудемс,curge în șiroaie
993,fließen::V,чудемс,curge
994,sich drehen::V,велямс,se învârti
995,schwanken::V,лыкамс,se clătina
996,schwanken::V,якамс,se clătina
997,schwingen::V,нурсемс,vibra
998,schwingen::V,нурсемс,flutura
999,schwingen::V,лыкамс,vibra
1000,schwingen::V,лыкамс,flutura
1001,fallen::V,прамс,cădea
1002,fallen::V,сяворемс,cădea
1003,brennen::V,паломс,arde
1004,rauchen::V,качадомс,fuma
1005,regnen::V,пиземс,ploua
1006,gefrieren::V,кельмемс,îngheța
1007,tauen::V,соламс,se dezgheța
1008,schmelzen::V,соламс,se topi
1009,trocknen::V,коськемс,se usca
1010,sieden::V,лакамс,fierbe
1011,sieden::V,лакамс,clocoti
1012,sieden::V,пиксемс,fierbe
1013,sieden::V,пиксемс,clocoti
1014,faulen::V,наксадомс,se împuți
1015,verfaulen::V,наксадомс,putrezi
1016,reißen::V,сезневемс,se rupe
1017,reißen::V,сезневемс,se sfâșia
1018,versinken::V,ваямс,se scufunda
1019,vergehen::V,ютамс,trece
1020,vergehen::V,ютамс,se scurge
1021,erscheinen::V,лисемс,apărea
1022,verschwinden::V,ёмамс,dispărea
1023,sinken::V,явамс,cădea
1024,sinken::V,явамс,coborî
1025,abnehmen::V,киремемс,scădea
1026,abnehmen::V,киремемс,descrește
1027,zunehmen::V,ламолгадомс,spori
1028,zunehmen::V,ламолгадомс,crește
1029,zunehmen::V,ламолгадомс,augmenta
1030,zunehmen::V,раштамс,spori
1031,zunehmen::V,раштамс,crește
1032,zunehmen::V,раштамс,augmenta
1033,steigen::V,куземс,urca
1034,steigen::V,кепсевемс,urca
1035,wachsen::V,касомс,crește
1036,glänzen::V,цитнемс,luci
1037,glänzen::V,цитнемс,străluci
1038,funkeln::V,пиндолдомс,scânteia
1039,funkeln::V,цивтёрдомс,scânteia
1040,lärmen::V,шалномс,face larmă
1041,läuten::V,гайгезевемс,suna
1042,klingeln::V,чавомс баягас,suna
1043,klirren::V,калдордомс,zăngăni
1044,klirren::V,кальцяемс,zăngăni
1045,brausen::V,лакамс,vui
1046,rauschen::V,лажномс,vâjâi
1047,klingen::V,гайгемс,suna
1048,bellen::V,онгомс,lătra
1049,heulen::V,урномс,urla
1050,blasen::V,пувамс,sufla
1051,pfeifen::V,вешкемс,fluiera
1052,schreien::V,пижнемс,țipa
1053,stöhnen::V,кувсемс,geme
1054,zittern::V,тарномс,tremura
1055,leben::V,эрямс,trăi
1056,geboren werden::V,чачомс,se naște
1057,atmen::V,лексемс,respira
1058,trinken::V,симемс,bea
1059,essen::V,ярсамс,mânca
1060,schlucken::V,нилемс,înghiți
1061,schlucken::V,порнемс,înghiți
1062,müde werden::V,сиземс,se obosi
1063,einschlafen::V,матедевемс,adormi
1064,schlafen::V,удомс,dormi
1065,aufwachen::V,сыргоземс,se deștepta
1066,aufstehen::V,стямс,fi se scula
1067,sich erholen::V,оймсемс,se relaxa
1068,sich erholen::V,оймсемс,se destinde
1069,krank werden::V,сэредезевемс,se îmbolnăvi
1070,krank sein::V,сэредемс,zăcea
1071,krank sein::V,сэредемс,fi bolnav
1072,schmerzen::V,сэредемс,durea
1073,husten::V,козомс,tuși
1074,genesen::V,пичкамс,se însănătoși
1075,sterben::V,куломс,muri
1076,umkommen::V,чавовомс,pieri
1077,umkommen::V,ёмамс,pieri
1078,sich bewegen::V,шаштомс,se mișca
1079,sich rühren::V,сыргамс,se mișca
1080,sich erheben::V,куземс,se ridica
1081,sich setzen::V,озамс,lua loc
1082,sich setzen::V,озамс,se așeza
1083,hinfallen::V,прамс,cădea jos
1084,hinfallen::V,сяворемс,cădea jos
1085,laufen::V,якамс,merge
1086,laufen::V,якамс,merge pe jos
1087,schreiten::V,эскелямс,păși
1088,schreiten::V,молемс,păși
1089,spazierengehen::V,якамс,se plimba
1090,eilen::V,эрзкалемс,fi se grăbi
1091,eilen::V,капшамс,fi se grăbi
1092,sich beeilen::V,капшамс,se grăbi
1093,sausen::V,ливтямс,țâșni
1094,rennen::V,чийнемс,fugi
1095,rennen::V,чийнемс,alerga
1096,rennen::V,ардтнемс,fugi
1097,rennen::V,ардтнемс,alerga
1098,springen::V,кирнявтнемс,sări
1099,klettern::V,куземс,urca
1100,klettern::V,куземс,se cățăra
1101,schaukeln::V,нурямс,legăna
1102,kriechen::V,ёзмолдомс,se târî
1103,schwimmen::V,уемс,înota
1104,tauchen::V,чопавтомс,se scufunda
1105,tauchen::V,чопавтнемс,se scufunda
1106,rudern::V,миледемс,vâsli
1107,rudern::V,миледемс,lopăta
1108,fahren::V,ардомс,merge
1109,fliegen::V,ливтямс,zbura
1110,gehen::V,туемс,merge
1111,gehen::V,молемс,merge
1112,weggehen::V,туемс,se duce
1113,abfahren::V,туемс,pleca
1114,anhalten::V,лоткамс,se opri
1115,hineingehen::V,совамс,intra
1116,eintreten::V,совамс,intra
1117,eintreten::V,эскельдямс,intra
1118,kommen::V,самс,veni
1119,ankommen::V,самс,sosi
1120,ankommen::V,самс,ajunge
1121,ankommen::V,пачкодемс,sosi
1122,ankommen::V,пачкодемс,ajunge
1123,zurückkommen::V,велявтомс,se întoarce
1124,bleiben::V,кадовомс,rămâne
1125,warten::V,учомс,aștepta
1126,erwarten::V,учомс,aștepta
1127,suchen::V,вешнемс,căuta
1128,finden::V,муемс,găsi
1129,versuchen::V,варштамс,încerca
1130,vorbereiten::V,анокстамс,pregăti
1131,lieben::V,вечкемс,iubi
1132,mögen::V,вечкемс,plăcea a
1133,lachen::V,пейдемс,râde
1134,rühren::V,токамс седейс,mișca
1135,rühren::V,токамс седейс,înduioșa
1136,weinen::V,авардемс,plânge
1137,schimpfen::V,сёвномс,înjura
1138,sich ärgern::V,кежиявтнемс,se supăra
1139,sich fürchten::V,пелемс,se teme
1140,sich fürchten::V,пелемс,fi teamă a
1141,fürchten::V,пелемс,se teme de
1142,fliehen::V,оргодемс,fugi
1143,flüchten::V,ворьгодемс,evada
1144,flüchten::V,чадомс,evada
1145,sehen::V,неемс,vedea
1146,anschauen::V,ваномс,privi
1147,ansehen::V,ваномс,privi
1148,hören::V,марямс,auzi
1149,zuhören::V,кунсоломс,asculta
1150,probieren::V,варшамс,gusta
1151,riechen::V,никсемс,mirosi
1152,fühlen::V,марямс,simți
1153,fühlen::V,марямс,resimți
1154,scheinen::V,марявомс,părea
1155,zu sehen sein::V,неявомс,se vedea
1156,vernehmen::V,марямс,auzi
1157,frieren::V,кельмемс,fi frig
1158,tun::V,теемс,face
1159,können::V,маштомс,ști
1160,können::V,маштомс,putea
1161,wollen::V,бажамс,dori
1162,anfangen::V,кармамс,începe
1163,beenden::V,прядомс,sfârși
1164,beenden::V,прядомс,termina
1165,aufhören::V,лоткамс,înceta
1166,gelingen::V,удаламс,reuși
1167,gelingen::V,удаламс,izbuti
1168,geraten::V,лисемс,reuși
1169,öffnen::V,панжомс,deschide
1170,schließen::V,пекстамс,închide
1171,schließen::V,сёлгомс,închide
1172,schließen::V,конямс,închide
1173,stellen::V,аравтомс,pune
1174,stellen::V,аравтомс,așeza
1175,setzen::V,ойсевтемс,pune
1176,setzen::V,ойсевтемс,așeza
1177,setzen::V,озавтнемс,pune
1178,setzen::V,озавтнемс,așeza
1179,legen::V,путомс,pune
1180,berühren::V,токамс,atinge
1181,verbinden::V,содомс,lega
1182,bedecken::V,вельтямс,acoperi
1183,aufhängen::V,понгавтомс,atârna
1184,aufhängen::V,понгавтомс,spânzura
1185,anzünden::V,кирвастемс,aprinde
1186,aufheben::V,кепедемс,ridica
1187,aufheben::V,кепедемс,lua de jos
1188,zurücklassen::V,кадомс,lăsa
1189,zurücklassen::V,кадомс,lăsa în urmă
1190,verlieren::V,ёмавтомс,pierde
1191,fallen lassen::V,правтомс,scăpa
1192,fallen lassen::V,правтомс,arunca
1193,machen::V,теемс,face
1194,herstellen::V,анокстамс,fabrica
1195,herstellen::V,анокстамс,confecționa
1196,bauen::V,путомс,clădi
1197,bauen::V,путомс,construi
1198,reparieren::V,витемс,repara
1199,verbessern::V,паролгавтомс,ameliora
1200,verbessern::V,паролгавтомс,îmbunătăți
1201,verbessern::V,вадрялгавтомс,ameliora
1202,verbessern::V,вадрялгавтомс,îmbunătăți
1203,ändern::V,полавтомс,schimba
1204,ändern::V,полавтомс,modifica
1205,graben::V,чувомс,săpa
1206,graben::V,таргамс,săpa
1207,beugen::V,мендемс,curba
1208,biegen::V,комавтомс,îndoi
1209,biegen::V,комавтомс,încovoia
1210,drehen::V,чаравтомс,învârti
1211,drehen::V,велявтнемс,învârti
1212,wenden::V,велявтомс,întoarce
1213,umdrehen::V,велявтомс,învârti
1214,umdrehen::V,велявтомс,întoarce
1215,heben::V,кепедемс,ridica
1216,hochheben::V,кепедемс,ridica
1217,ergreifen::V,кундамс,lua
1218,ergreifen::V,кундамс,apuca
1219,halten::V,кирдемс,ține
1220,drücken::V,нуемс,apăsa
1221,drücken::V,нуемс,strânge
1222,schieben::V,шаштомс,împinge
1223,kratzen::V,ангордамс,zgâria
1224,lecken::V,нолсемс,linge
1225,beißen::V,сускомс,mușca
1226,abreißen::V,сеземс,rupe
1227,abreißen::V,сеземс,smulge
1228,abschneiden::V,печкемс,scurta
1229,binden::V,кодамс,lega
1230,binden::V,сюлмамс,lega
1231,stecken::V,сялгомс,pune
1232,brechen::V,синдемс,rupe
1233,brechen::V,синдемс,frânge
1234,brechen::V,калавтомс,rupe
1235,brechen::V,калавтомс,frânge
1236,klopfen::V,калтаямс,ciocăni
1237,hauen::V,чавомс,lovi
1238,kleben::V,педявтнемс,lipi
1239,reiben::V,ёзамс,freca
1240,reiben::V,ёзамс,fricționa
1241,streichen::V,вадемс,unge
1242,schleifen::V,човамс,ascuți
1243,schneiden::V,керямс,tăia
1244,rütteln::V,чукамс,zgâlțâi
1245,rütteln::V,лыкавтомс,zgâlțâi
1246,schütteln::V,чукамс,scutura
1247,schwenken::V,яхолемс,agita
1248,schütten::V,каямс,vărsa
1249,füllen::V,пештямс,umple
1250,einwickeln::V,тапарямс,înveli
1251,einwickeln::V,тапарямс,înfășura
1252,tragen::V,кандомс,căra
1253,schleppen::V,ускомс,târî
1254,ziehen::V,ускомс,trage
1255,aufbewahren::V,ванстомс,păstra
1256,aufbewahren::V,ванстомс,conserva
1257,werfen::V,ёртомс,arunca
1258,fangen::V,кундамс,prinde
1259,packen::V,кундамс,apuca
1260,verstecken::V,кекшемс,ascunde
1261,teilen::V,явомс,împărți
1262,schicken::V,кучомс,trimite
1263,bringen::V,кандомс,aduce
1264,hinzufügen::V,путомс,adăuga
1265,hinzufügen::V,максомс,adăuga
1266,bekommen::V,саемс,obține
1267,bekommen::V,саемс,dobândi
1268,erhalten::V,саемс,primi
1269,erhalten::V,саемс,căpăta
1270,nehmen::V,саемс,lua
1271,wählen::V,кочкамс,opta
1272,wählen::V,кочкамс,alege
1273,auswählen::V,кочкамс,selecta
1274,bewahren::V,ванстомс,păstra
1275,behindern::V,кирдемс,stingheri
1276,verderben::V,коламс,strica
1277,beschädigen::V,теемс зыян,strica
1278,zerbrechen::V,коламс,rupe
1279,zerbrechen::V,коламс,frânge
1280,zerreißen::V,сеземс,rupe
1281,zerreißen::V,сеземс,sfâșia
1282,zerstören::V,калавтомс,distruge
1283,verbrennen::V,пултамс,arde
1284,verbrennen::V,пултамс,incendia
1285,geben::V,максомс,da
1286,reichen::V,максомс,întinde
1287,schenken::V,каземс,dărui
1288,versprechen::V,алтамс,făgădui
1289,wünschen::V,арсемс,ura
1290,loben::V,шнамс,lăuda
1291,küssen::V,палсемс,săruta
1292,wiegen::V,нурсемс,legăna
1293,zudecken::V,тавадомс,acoperi
1294,zudecken::V,вельтямс,acoperi
1295,wecken::V,стявтомс,trezi
1296,wecken::V,стявтомс,deștepta
1297,zeigen::V,невтемс,arăta
1298,führen::V,ветямс,călăuzi
1299,lehren::V,тонавтомс,preda
1300,lehren::V,тонавтомс,învăța
1301,unterrichten::V,тонавтомс,învăța
1302,unterrichten::V,тонавтомс,instrui
1303,aufziehen::V,трямс,crește
1304,aufziehen::V,кастомс,crește
1305,leiten::V,ветямс,duce
1306,leiten::V,ветямс,conduce
1307,leiten::V,азоркстамс,duce
1308,leiten::V,азоркстамс,conduce
1309,antreiben::V,ветямс,împinge
1310,antreiben::V,ветямс,încuraja
1311,lassen::V,кармавтомс,pune pe să
1312,einladen::V,тердемс,invita
1313,vereinigen::V,вейсэндямс,uni
1314,vereinigen::V,вейсэндямс,întruni
1315,vereinigen::V,вейс путомс,uni
1316,vereinigen::V,вейс путомс,întruni
1317,vereinigen::V,вейс пурнамс,uni
1318,vereinigen::V,вейс пурнамс,întruni
1319,besuchen::V,варштамс,vizita
1320,besuchen::V,варштамс,face o vizită
1321,treffen::V,вастомс,întâlni
1322,sich versammeln::V,промокшномс,se aduna
1323,spielen::V,налксемс,se juca
1324,singen::V,морамс,cânta
1325,tanzen::V,киштемс,dansa
1326,sich trennen::V,явомс,se separa
1327,sich trennen::V,явомс,se despărți
1328,verlassen::V,кадомс,părăsi
1329,verlassen::V,кадомс,abandona
1330,retten::V,идемс,salva
1331,bewachen::V,ванстомс,păzi
1332,schützen::V,аштемс,ocroti
1333,schützen::V,аштемс,proteja
1334,verteidigen::V,ваномс,apăra
1335,sich schlagen::V,тюремс,se bate
1336,schießen::V,ледемс,trage
1337,siegen::V,изнямс,birui
1338,siegen::V,изнямс,învinge
1339,ärgern::V,кежейгавтомс,supăra
1340,schlagen::V,токамс,lovi
1341,treten::V,тапамс,călca
1342,stechen::V,пупамс,înțepa
1343,stechen::V,пупамс,împunge
1344,stoßen::V,тулкадемс,împinge
1345,stehlen::V,саламс,fura
1346,stören::V,пирямс ки,deranja
1347,belästigen::V,а максомс,importuna
1348,belästigen::V,а кадомс оймамо,importuna
1349,verbergen::V,сёпомс,ascunde
1350,verbergen::V,кекшемс,ascunde
1351,täuschen::V,манямс,amăgi
1352,betrügen::V,манчемс,înșela
1353,töten::V,чавномс,omorî
1354,töten::V,маштнемс,omorî
1355,wohnen::V,эрямс,sta
1356,wohnen::V,эрямс,locui
1357,arbeiten::V,важодемс,lucra
1358,sammeln::V,пурнамс,aduna
1359,sammeln::V,пурнамс,colecționa
1360,pflücken::V,ноцковтнемс,culege
1361,jagen::V,кундамс,vâna
1362,fischen::V,калонь кундамс,pescui
1363,fassen::V,кундамс,prinde
1364,hüten::V,ваномс,paște
1365,treiben::V,панемс,mână
1366,anbinden::V,сюлмамс,lega
1367,füttern::V,андомс,da de mâncare
1368,melken::V,потявтомс,mulge
1369,hacken::V,лазномс,toca
1370,hacken::V,лазномс,sparge
1371,gießen::V,валомс,uda
1372,reifen::V,кенеремс,pârgui
1373,zubereiten::V,анокстамс,găti
1374,kochen::V,пидемс,găti
1375,backen::V,пидемс,coace
1376,braten::V,пуштамс,coace
1377,umrühren::V,човорямс,mesteca
1378,stricken::V,кодамс,împleti
1379,nähen::V,стамс,coase
1380,färben::V,артомс,vopsi
1381,färben::V,артомс,colora
1382,reinigen::V,урядамс,curăți
1383,waschen::V,муськемс,spăla
1384,abwischen::V,нардамс,șterge
1385,spülen::V,ёрвалдомс,clăti
1386,fegen::V,тенсемс,mătura
1387,kehren::V,тенсемс,mătura
1388,baden::V,экшелямс,se scălda
1389,sich waschen::V,шлямс,se spăla
1390,ausziehen::V,кайсевтемс,și scoate
1391,anziehen::V,оршамс,îmbrăca
1392,sich anziehen::V,оршамс,se îmbrăca
1393,kämmen::V,судрямс,pieptăna
1394,schmücken::V,мазылгавтомс,împodobi
1395,schmücken::V,наряжамс,împodobi
1396,sagen::V,меремс,zice
1397,sagen::V,меремс,spune
1398,sprechen::V,кортамс,vorbi
1399,reden::V,кортамс,vorbi
1400,reden::V,кортамс,discuta
1401,sich unterhalten::V,кортнемс,conversa
1402,sich unterhalten::V,кортнемс,sta de vorbă
1403,fragen::V,кевкстемс,întreba
1404,bitten::V,вешемс,ruga
1405,erzählen::V,ёвтнемс,spune
1406,erzählen::V,ёвтнемс,povesti
1407,mitteilen::V,ёвтамс,comunica
1408,mitteilen::V,ёвтамс,înștiința
1409,nennen::V,лемдемс,numi
1410,nennen::V,лемдемс,chema
1411,nennen::V,путомс лем,numi
1412,nennen::V,путомс лем,chema
1413,rufen::V,тердемс,chema
1414,rufen::V,серьгедемс,chema
1415,prahlen::V,шнамс пря,se făli
1416,übersetzen::V,ютавтомс,traduce
1417,denken::V,арсемс,gândi
1418,glauben::V,кемемс,crede
1419,bemerken::V,неемс,observa
1420,erkennen::V,содамс,cunoaște
1421,erkennen::V,содамс,recunoaște
1422,begreifen::V,пачкодемс,pricepe
1423,begreifen::V,пачкодемс,înțelege
1424,verstehen::V,чарькодемс,înțelege
1425,lernen::V,тонавтнемс,învăța
1426,wissen::V,содамс,ști
1427,sich erinnern an::V,ледстямс,a-și aminti de
1428,vergessen::V,стувтомс,uita
1429,messen::V,онкстнемс,măsura
1430,zählen::V,ловомс,număra
1431,rechnen::V,ловомс,calcula
1432,lesen::V,ловномс,citi
1433,malen::V,рисовамс,picta
1434,zeichnen::V,рисовамс,desena
1435,schreiben::V,сёрмадомс,scrie
1436,besitzen::V,улемс,avea
1437,besitzen::V,улемс,poseda
1438,besitzen::V,улемс азорокс,avea
1439,besitzen::V,улемс азорокс,poseda
1440,kaufen::V,рамамс,cumpăra
1441,verkaufen::V,миемс,vinde
1442,bezahlen::V,пандомс,plăti
1443,bezahlen::V,пандомс,achita
1444,zahlen::V,пандомс,plăti
1445,beherrschen::V,азоркстамс,stăpâni
1446,ertragen::V,кирдемс,răbda
1447,ertragen::V,кирдемс,suporta
