,Concept_ID,kk,hr
1540,schützen::V,жақтау,čuvati
1541,schützen::V,жақтасу,čuvati
1542,verteidigen::V,қорғау,obraniti
1543,sich schlagen::V,алысу,biti se
1544,sich schlagen::V,алысу,udariti se
1545,schießen::V,ату,pucati
1546,schießen::V,ату,strijeljati
1547,siegen::V,жеңу,pobijediti
1548,ärgern::V,ашуландыру,ljutiti
1549,schlagen::V,ұру,biti
1550,schlagen::V,ұру,udariti
1551,treten::V,тебу,šutnuti
1552,stechen::V,шаншу,ubosti
1553,stoßen::V,түрту,gurnuti
1554,stehlen::V,ұрлау,ukrasti
1555,stören::V,кесірлен,smetati
1556,belästigen::V,мазасын алу,smetati
1557,belästigen::V,мазасын алу,dosaditi
1558,verbergen::V,сездірмеу,skriti
1559,täuschen::V,жалған айту,obmanuti
1560,betrügen::V,алдау,prevarati
1561,betrügen::V,алдап кету,prevarati
1562,betrügen::V,ақымақ қылу,prevarati
1563,töten::V,құрту,ubiti
1564,töten::V,өлтіру,ubiti
1565,wohnen::V,мекендеу,stanovati
1566,wohnen::V,өмір сүру,stanovati
1567,arbeiten::V,істеу,raditi
1568,arbeiten::V,еңбектену,raditi
1569,sammeln::V,жыю,sabrati
1570,pflücken::V,жұлу,ubrati
1571,jagen::V,аулау,loviti
1572,fischen::V,балык_аулау,ribati
1573,fischen::V,балык_аулау,loviti ribu
1574,fassen::V,ұстау,uloviti
1575,hüten::V,жаю,pasti
1576,hüten::V,бағу,pasti
1577,treiben::V,айдау,goniti
1578,anbinden::V,байлау,privezati
1579,füttern::V,ас ішкізу,hraniti
1580,füttern::V,азықтандыру,hraniti
1581,füttern::V,қоректендіру,hraniti
1582,melken::V,сауу,musti
1583,hacken::V,турау,sjeckati
1584,gießen::V,суару,politi
1585,reifen::V,жетілу,sazreti
1586,zubereiten::V,даяр ету,prigotoviti
1587,kochen::V,асу,kuhati
1588,backen::V,пісіру,peći
1589,braten::V,қуыру,peći
1590,braten::V,қуыру,pržiti
1591,umrühren::V,былғалау,promiješati
1592,umrühren::V,сапырылыстыру,promiješati
1593,stricken::V,торлау,plesti
1594,stricken::V,тоқу,plesti
1595,nähen::V,тігу,šiti
1596,färben::V,бояу,obojiti
1597,färben::V,сырлау,obojiti
1598,reinigen::V,аршу,očistiti
1599,reinigen::V,аршу,počistiti
1600,reinigen::V,тазалау,očistiti
1601,reinigen::V,тазалау,počistiti
1602,waschen::V,жуу,prati
1603,abwischen::V,сүрту,otrti
1604,spülen::V,шаю,isprati
1605,spülen::V,шаю,oplakati
1606,fegen::V,сыпыру,mesti
1607,fegen::V,сыпыру,pomesti
1608,kehren::V,сыпыру,mesti
1609,baden::V,шомылу,kupati se
1610,sich waschen::V,жуыну,umiti se
1611,sich waschen::V,жуыну,prati se
1612,ausziehen::V,шешу,svući
1613,anziehen::V,кигізу,obući
1614,sich anziehen::V,киіну,obući se
1615,kämmen::V,тарау,češljati
1616,schmücken::V,әсемдеу,uresiti
1617,schmücken::V,әсемдеу,nakititi
1618,schmücken::V,мәнерлеу,uresiti
1619,schmücken::V,мәнерлеу,nakititi
1620,schmücken::V,көріктендіру,uresiti
1621,schmücken::V,көріктендіру,nakititi
1622,sagen::V,деу,reći
1623,sagen::V,деу,kazati
1624,sagen::V,айту,reći
1625,sagen::V,айту,kazati
1626,sprechen::V,деу,govoriti
1627,sprechen::V,айту,govoriti
1628,reden::V,сөйлеу,govoriti
1629,reden::V,сөйлеу,besjediti
1630,reden::V,сөйлесу,govoriti
1631,reden::V,сөйлесу,besjediti
1632,reden::V,тіл қатысу,govoriti
1633,reden::V,тіл қатысу,besjediti
1634,sich unterhalten::V,сұхбаттасу,razgovarati se
1635,fragen::V,сұрау,pitati
1636,bitten::V,өтіну,moliti
1637,bitten::V,жалыну,moliti
1638,erzählen::V,айту,ispričati
1639,erzählen::V,айту,pripovjediti
1640,mitteilen::V,білдіру,saopćiti
1641,nennen::V,атау,nazvati
1642,rufen::V,шақыру,zvati
1643,rufen::V,шақыру,dozvati
1644,prahlen::V,бөсу,hvalisati se
1645,übersetzen::V,аудару,prevesti
1646,denken::V,ойлау,misliti
1647,glauben::V,нану,vjerovati
1648,glauben::V,илану,vjerovati
1649,bemerken::V,аңғару,zapaziti
1650,bemerken::V,аңғару,primijetiti
1651,erkennen::V,тану,prepoznati
1652,begreifen::V,ұғу,pojmiti
1653,begreifen::V,ұғу,shvatiti
1654,begreifen::V,аңғарып алу,pojmiti
1655,begreifen::V,аңғарып алу,shvatiti
1656,verstehen::V,пайым,razabrati
1657,verstehen::V,түсіну,razabrati
1658,lernen::V,оқу,učiti se
1659,wissen::V,хабардар болу,znati
1660,sich erinnern an::V,еске түсіру,sjetiti se
1661,vergessen::V,ұмыту,zaboraviti
1662,messen::V,өлшеу,mjeriti
1663,zählen::V,санау,brojiti
1664,rechnen::V,санап шығару,računati
1665,rechnen::V,санап шығу,računati
1666,rechnen::V,санау,računati
1667,lesen::V,оқу,čitati
1668,malen::V,сурет салу,slikati
1669,zeichnen::V,сурет салу,crtati
1670,schreiben::V,жазу,pisati
1671,besitzen::V,болу,imati
1672,besitzen::V,болу,posjedovati
1673,kaufen::V,алу,kupiti
1674,kaufen::V,әперу,kupiti
1675,verkaufen::V,сату,prodati
1676,verkaufen::V,сату,raspačati
1677,bezahlen::V,төлеу,platiti
1678,bezahlen::V,ақы беру,platiti
1679,bezahlen::V,ақы төлеу,platiti
1680,zahlen::V,төлеу,plaćati
1681,beherrschen::V,билеу,vladati
1682,beherrschen::V,билеу,gospodariti
1683,ertragen::V,төзу,trpjeti
1684,ertragen::V,төзу,podnijeti
1685,ertragen::V,шыдау,trpjeti
1686,ertragen::V,шыдау,podnijeti
