,Concept_ID,fr,es
860,einst::ADV,autrefois,antaño
861,damals::ADV,alors,entonces
862,damals::ADV,à l'époque,entonces
863,danach::ADV,après,después
864,danach::ADV,ensuite,después
865,vorher::ADV,auparavant,antes
866,zuerst::ADV,d'abord,primero
867,zuerst::ADV,premièrement,primero
868,einmal::ADV,une fois,una vez
869,manchmal::ADV,parfois,a veces
870,manchmal::ADV,quelquefois,a veces
871,oft::ADV,souvent,a menudo
872,oft::ADV,souvent,con frecuencia
873,immer::ADV,toujours,siempre
874,niemals::ADV,ne ... jamais,jamás
875,hier::ADV,ici,aquí
876,hierhin::ADV,par ici,acá
877,von hier::ADV,d'ici,desde aquí
878,dort::ADV,là,ahí
879,dort::ADV,là,allí
880,dort::ADV,là-bas,ahí
881,dort::ADV,là-bas,allí
882,dorthin::ADV,y,allí
883,dorthin::ADV,y,hacia allí
884,dorthin::ADV,par là,allí
885,dorthin::ADV,par là,hacia allí
886,geradeaus::ADV,tout droit,todo derecho
887,vorwärts::ADV,en avant,adelante
888,rückwärts::ADV,en arrière,hacia atrás
889,zurück::ADV,de retour,atrás
890,unten::ADV,en bas,abajo
891,unten::ADV,au-dessous,abajo
892,hinab::ADV,en bas,hacia abajo
893,hinab::ADV,vers le bas,hacia abajo
894,oben::ADV,dessus,arriba
895,oben::ADV,en haut,arriba
896,hinauf::ADV,en haut,hacia arriba
897,hinauf::ADV,vers le haut,hacia arriba
898,überall::ADV,partout,por todas partes
899,nicht::ADV,ne ... pas,no
900,ein wenig::ADV,un peu,un poco
901,kaum::ADV,à peine,apenas
902,sehr::ADV,très,muy
903,sehr::ADV,très,mucho
904,so::ADV,si,tan
905,so::ADV,ainsi,tan
906,noch::ADV,encore,aún
907,noch::ADV,encore,todavía
908,nur::ADV,seulement,solamente
909,nur::ADV,ne ... que,solamente
910,schon::ADV,déjà,ya
911,wieder::ADV,de nouveau,de nuevo
912,vergebens::ADV,en vain,en vano
913,vor::PRP,devant,antes de
914,vor::PRP,devant,delante de
915,hinter::PRP,derrière,tras
916,hinter::PRP,derrière,detrás de
917,unter::PRP,sous,bajo
918,unter::PRP,sous,debajo de
919,unter::PRP,au-dessous de,bajo
920,unter::PRP,au-dessous de,debajo de
921,durch::PRP,par,por
922,durch::PRP,par,a través de
923,durch::PRP,à travers,por
924,durch::PRP,à travers,a través de
925,neben::PRP,à côté de,al lado de
926,zwischen::PRP,entre,entre
927,wegen::PRP,à cause de,por
928,wegen::PRP,à cause de,a causa de
929,dies::PRN,ceci,esto
930,das::PRN,ce,eso
931,das::PRN,ce,esto
932,das::PRN,cela,eso
933,das::PRN,cela,esto
934,alles::PRN,tout,todo
935,ich::PRN,je,yo
936,ich::PRN,moi,yo
937,du::PRN,tu,tú
938,du::PRN,toi,tú
939,er::PRN,il,él
940,er::PRN,lui,él
941,wir::PRN,nous,nosotros
942,ihr::PRN,vous,vosotros
943,sie::PRN,ils,ellos
944,sie::PRN,elles,ellos
945,was::FPRN,que,qué
946,was::FPRN,quoi,qué
947,wer::FPRN,qui,quién
948,wo::FADV,où,dónde
949,wohin::FADV,où,adónde
950,wohin::FADV,où,hacia dónde
951,wie::FADV,comment,cómo
952,warum::FADV,pourquoi,por qué
953,wieviel::FNUM,combien,cuánto
954,eins::NUM,un,uno
955,zwei::NUM,deux,dos
956,drei::NUM,trois,tres
957,vier::NUM,quatre,cuatro
958,fünf::NUM,cinq,cinco
959,sechs::NUM,six,seis
960,sieben::NUM,sept,siete
961,acht::NUM,huit,ocho
962,neun::NUM,neuf,nueve
963,zehn::NUM,dix,diez
964,elf::NUM,onze,once
965,zwölf::NUM,douze,doce
966,zwanzig::NUM,vingt,veinte
967,dreißig::NUM,trente,treinta
968,vierzig::NUM,quarante,cuarenta
969,fünfzig::NUM,cinquante,cincuenta
970,sechzig::NUM,soixante,sesenta
971,siebzig::NUM,soixante-dix,setenta
972,achtzig::NUM,quatre-vingt,ochenta
973,neunzig::NUM,quatre-vingt-dix,noventa
974,hundert::NUM,cent,cien
975,hundert::NUM,cent,ciento
976,tausend::NUM,mille,mil
977,und::CNJ,et,y
978,oder::CNJ,ou,o
979,stehen::V,être debout,estar de pie
980,sitzen::V,être assis,estar sentado
981,liegen::V,être couché,yacer
982,liegen::V,être couché,estar acostado
983,hängen::V,pendre,pender
984,werden::V,devenir,hacerse
985,passieren::V,se passer,suceder
986,beginnen::V,commencer,iniciarse
987,beginnen::V,commencer,principiar
988,enden::V,finir,acabar
989,enden::V,finir,terminar
990,enden::V,se terminer,acabar
991,enden::V,se terminer,terminar
992,wechseln::V,changer,variar
993,wechseln::V,changer,alternar
994,wechseln::V,alterner,variar
995,wechseln::V,alterner,alternar
996,aufgehen[Sonne]::V,se lever,salir
997,untergehen[Sonne]::V,se coucher,ponerse
998,untergehen[Sonne]::V,se coucher,descender
999,scheinen[Sonne]::V,briller,brillar
1000,donnern::V,tonner,tronar
1001,wehen::V,souffler,soplar
1002,strömen::V,affluer,afluir
1003,fließen::V,couler,fluir
1004,fließen::V,couler,correr
1005,sich drehen::V,tourner,girar
1006,schwanken::V,osciller,vacilar
1007,schwanken::V,chanceler,vacilar
1008,schwingen::V,vibrer,oscilar
1009,schwingen::V,osciller,oscilar
1010,fallen::V,tomber,caer
1011,brennen::V,brûler,arder
1012,brennen::V,brûler,quemar
1013,brennen::V,flamber,arder
1014,brennen::V,flamber,quemar
1015,rauchen::V,fumer,humear
1016,rauchen::V,fumer,echar humo
1017,regnen::V,pleuvoir,llover
1018,gefrieren::V,geler,helarse
1019,tauen::V,dégeler,deshelarse
1020,schmelzen::V,fondre,fundirse
1021,schmelzen::V,fondre,derretirse
1022,trocknen::V,sécher,secarse
1023,sieden::V,bouillir,hervir
1024,faulen::V,pourrir,pudrirse
1025,faulen::V,se putréfier,pudrirse
1026,verfaulen::V,pourrir,pudrirse
1027,reißen::V,rompre,romperse
1028,reißen::V,se déchirer,romperse
1029,versinken::V,s'enfoncer,hundirse
1030,vergehen::V,passer,pasar
1031,erscheinen::V,apparaître,aparecer
1032,verschwinden::V,disparaître,desaparecer
1033,sinken::V,descendre,bajar
1034,sinken::V,s'abaisser,bajar
1035,abnehmen::V,diminuer,decrecer
1036,abnehmen::V,diminuer,disminuir
1037,zunehmen::V,augmenter,crecer
1038,zunehmen::V,augmenter,aumentar
1039,steigen::V,monter,subir
1040,steigen::V,monter,ascender
1041,wachsen::V,croître,crecer
1042,glänzen::V,briller,brillar
1043,glänzen::V,briller,resplandecer
1044,funkeln::V,étinceler,chispear
1045,lärmen::V,faire du bruit,hacer ruido
1046,läuten::V,sonner,sonar
1047,läuten::V,sonner,repicar
1048,klingeln::V,sonner,tocar el timbre
1049,klirren::V,cliqueter,tintinear
1050,brausen::V,mugir,zumbar
1051,rauschen::V,bruire,murmurar
1052,klingen::V,sonner,sonar
1053,bellen::V,aboyer,ladrar
1054,heulen::V,hurler,ulular
1055,blasen::V,souffler,soplar
1056,pfeifen::V,siffler,silbar
1057,schreien::V,crier,gritar
1058,stöhnen::V,gémir,gemir
1059,zittern::V,trembler,temblar
1060,leben::V,vivre,vivir
1061,geboren werden::V,naître,nacer
1062,atmen::V,respirer,respirar
1063,trinken::V,boire,beber
1064,essen::V,manger,comer
1065,schlucken::V,avaler,tragar
1066,müde werden::V,se lasser,cansarse
1067,müde werden::V,se lasser,fatigarse
1068,müde werden::V,se fatiguer,cansarse
1069,müde werden::V,se fatiguer,fatigarse
1070,einschlafen::V,s'endormir,dormirse
1071,schlafen::V,dormir,dormir
1072,aufwachen::V,se réveiller,despertarse
1073,aufstehen::V,se lever,levantarse
1074,sich erholen::V,se reposer,reposar
1075,sich erholen::V,se reposer,descansar
1076,sich erholen::V,se détendre,reposar
1077,sich erholen::V,se détendre,descansar
1078,krank werden::V,tomber malade,caer enfermo
1079,krank sein::V,être malade,estar enfermo
1080,schmerzen::V,faire mal,doler
1081,husten::V,tousser,toser
1082,genesen::V,guérir,convalecer
1083,genesen::V,guérir,restablecerse
1084,genesen::V,se remettre,convalecer
1085,genesen::V,se remettre,restablecerse
1086,sterben::V,mourir,morir
1087,umkommen::V,périr,perecer
1088,sich bewegen::V,bouger,moverse
1089,sich rühren::V,broncher,rebullir
1090,sich erheben::V,se lever,levantarse
1091,sich setzen::V,s'asseoir,sentarse
1092,hinfallen::V,tomber,caerse
1093,laufen::V,marcher,andar
1094,laufen::V,aller à pied,andar
1095,schreiten::V,marcher,proceder
1096,spazierengehen::V,se promener,pasear
1097,spazierengehen::V,se promener,pasearse
1098,eilen::V,courir,correr prisa
1099,sich beeilen::V,se hâter,darse prisa
1100,sich beeilen::V,se dépêcher,darse prisa
1101,sausen::V,filer,correr
1102,rennen::V,courir,correr
1103,springen::V,sauter,saltar
1104,klettern::V,grimper,trepar
1105,klettern::V,grimper,escalar
1106,schaukeln::V,se balancer,bambolearse
1107,kriechen::V,ramper,reptar
1108,kriechen::V,ramper,arrastrarse
1109,schwimmen::V,nager,nadar
1110,tauchen::V,plonger,bucear
1111,tauchen::V,plonger,sumergirse
1112,rudern::V,ramer,remar
1113,fahren::V,aller,ir
1114,fahren::V,rouler,ir
1115,fliegen::V,voler,volar
1116,gehen::V,aller,ir
1117,gehen::V,aller,andar
1118,weggehen::V,s'en aller,irse
1119,weggehen::V,s'en aller,marcharse
1120,abfahren::V,partir,salir
1121,abfahren::V,partir,partir
1122,anhalten::V,s'arrêter,parar
1123,anhalten::V,s'arrêter,pararse
1124,hineingehen::V,entrer,entrar
1125,eintreten::V,entrer,entrar
1126,kommen::V,venir,venir
1127,ankommen::V,arriver,llegar
1128,zurückkommen::V,revenir,volver
1129,zurückkommen::V,revenir,regresar
1130,bleiben::V,rester,quedarse
1131,bleiben::V,demeurer,quedarse
1132,warten::V,attendre,esperar
1133,erwarten::V,attendre,esperar
1134,suchen::V,chercher,buscar
1135,finden::V,trouver,hallar
1136,finden::V,trouver,encontrar
1137,versuchen::V,essayer,intentar
1138,vorbereiten::V,préparer,preparar
1139,lieben::V,aimer,amar
1140,lieben::V,aimer,querer
1141,mögen::V,aimer,querer
1142,mögen::V,vouloir,querer
1143,lachen::V,rire,reír
1144,rühren::V,toucher,conmover
1145,rühren::V,attendrir,conmover
1146,weinen::V,pleurer,llorar
1147,schimpfen::V,gronder,regañar
1148,sich ärgern::V,se fâcher,enfadarse
1149,sich fürchten::V,avoir peur,tener miedo
1150,fürchten::V,craindre,temer
1151,fürchten::V,craindre,tener miedo a
1152,fürchten::V,avoir peur de,temer
1153,fürchten::V,avoir peur de,tener miedo a
1154,fliehen::V,fuir,huir
1155,flüchten::V,s'enfuir,escaparse
1156,sehen::V,voir,ver
1157,anschauen::V,regarder,mirar
1158,ansehen::V,regarder,mirar
1159,hören::V,entendre,oír
1160,zuhören::V,écouter,escuchar
1161,probieren::V,goûter,probar
1162,probieren::V,goûter,degustar
1163,riechen::V,sentir,oler
1164,fühlen::V,sentir,sentir
1165,scheinen::V,sembler,parecer
1166,scheinen::V,paraître,parecer
1167,zu sehen sein::V,se voir,poder verse
1168,zu sehen sein::V,être visible,poder verse
1169,vernehmen::V,entendre,oír
1170,vernehmen::V,entendre,percibir
1171,vernehmen::V,percevoir,oír
1172,vernehmen::V,percevoir,percibir
1173,frieren::V,avoir froid,tener frío
1174,tun::V,faire,hacer
1175,können::V,savoir,poder
1176,können::V,pouvoir,poder
1177,wollen::V,vouloir,querer
1178,anfangen::V,commencer,iniciar
1179,beenden::V,finir,acabar
1180,beenden::V,finir,terminar
1181,beenden::V,terminer,acabar
1182,beenden::V,terminer,terminar
1183,aufhören::V,cesser,cesar
1184,aufhören::V,arrêter,cesar
1185,gelingen::V,réussir,salir bien
1186,geraten::V,réussir,salir
1187,geraten::V,réussir,dar resultado
1188,öffnen::V,ouvrir,abrir
1189,schließen::V,fermer,cerrar
1190,stellen::V,poser,poner
1191,stellen::V,poser,colocar
1192,stellen::V,mettre,poner
1193,stellen::V,mettre,colocar
1194,setzen::V,placer,poner
1195,setzen::V,placer,colocar
1196,legen::V,placer,poner
1197,berühren::V,toucher,tocar
1198,verbinden::V,lier,unir
1199,verbinden::V,lier,juntar
1200,bedecken::V,couvrir,tapar
1201,bedecken::V,couvrir,cubrir
1202,aufhängen::V,accrocher,colgar
1203,anzünden::V,allumer,encender
1204,aufheben::V,ramasser,recoger
1205,zurücklassen::V,laisser,dejar
1206,verlieren::V,perdre,perder
1207,fallen lassen::V,lâcher,dejar caer
1208,fallen lassen::V,laisser tomber,dejar caer
1209,machen::V,faire,hacer
1210,herstellen::V,produire,fabricar
1211,herstellen::V,fabriquer,fabricar
1212,bauen::V,bâtir,construir
1213,bauen::V,construire,construir
1214,reparieren::V,réparer,reparar
1215,verbessern::V,améliorer,mejorar
1216,ändern::V,changer,mudar
1217,ändern::V,changer,modificar
1218,ändern::V,modifier,mudar
1219,ändern::V,modifier,modificar
1220,graben::V,creuser,cavar
1221,beugen::V,plier,doblar
1222,beugen::V,plier,inclinar
1223,beugen::V,ployer,doblar
1224,beugen::V,ployer,inclinar
1225,biegen::V,courber,doblar
1226,drehen::V,tordre,volver
1227,drehen::V,tordre,hacer girar
1228,drehen::V,tourner,volver
1229,drehen::V,tourner,hacer girar
1230,wenden::V,retourner,volver
1231,umdrehen::V,tourner,revolver
1232,heben::V,soulever,levantar
1233,hochheben::V,lever,alzar
1234,ergreifen::V,saisir,coger
1235,ergreifen::V,prendre,coger
1236,halten::V,tenir,tener
1237,drücken::V,presser,apretar
1238,schieben::V,pousser,empujar
1239,kratzen::V,gratter,rascar
1240,kratzen::V,égratigner,rascar
1241,lecken::V,lécher,lamer
1242,beißen::V,mordre,morder
1243,abreißen::V,arracher,arrancar
1244,abschneiden::V,couper,cortar
1245,binden::V,lier,atar
1246,binden::V,attacher,atar
1247,stecken::V,enfoncer,meter
1248,brechen::V,rompre,romper
1249,brechen::V,rompre,quebrar
1250,klopfen::V,frapper,golpear
1251,hauen::V,frapper,pegar
1252,kleben::V,coller,pegar
1253,kleben::V,coller,encolar
1254,reiben::V,frotter,frotar
1255,streichen::V,empâter,untar
1256,streichen::V,empâter,recubrir
1257,schleifen::V,affiler,afilar
1258,schleifen::V,aiguiser,afilar
1259,schneiden::V,couper,cortar
1260,schneiden::V,trancher,cortar
1261,rütteln::V,cahoter,agitar
1262,schütteln::V,secouer,agitar
1263,schütteln::V,secouer,sacudir
1264,schwenken::V,agiter,menear
1265,schütten::V,verser,verter
1266,füllen::V,remplir,llenar
1267,einwickeln::V,envelopper,envolver
1268,tragen::V,porter,llevar
1269,schleppen::V,traîner,arrastrar
1270,ziehen::V,tirer,tirar
1271,aufbewahren::V,garder,conservar
1272,aufbewahren::V,conserver,conservar
1273,werfen::V,jeter,echar
1274,werfen::V,jeter,lanzar
1275,werfen::V,lancer,echar
1276,werfen::V,lancer,lanzar
1277,fangen::V,attraper,coger
1278,packen::V,agripper,agarrar
1279,verstecken::V,cacher,esconder
1280,teilen::V,diviser,partir
1281,teilen::V,diviser,dividir
1282,schicken::V,envoyer,enviar
1283,bringen::V,apporter,traer
1284,hinzufügen::V,ajouter,añadir
1285,bekommen::V,obtenir,obtener
1286,bekommen::V,obtenir,conseguir
1287,erhalten::V,recevoir,recibir
1288,nehmen::V,prendre,tomar
1289,wählen::V,choisir,elegir
1290,auswählen::V,choisir,escoger
1291,auswählen::V,choisir,seleccionar
1292,auswählen::V,sélectionner,escoger
1293,auswählen::V,sélectionner,seleccionar
1294,bewahren::V,préserver,guardar
1295,bewahren::V,préserver,preservar
1296,behindern::V,gêner,estorbar
1297,behindern::V,gêner,obstaculizar
1298,verderben::V,gâter,estropear
1299,verderben::V,corrompre,estropear
1300,beschädigen::V,endommager,deteriorar
1301,zerbrechen::V,casser,romper
1302,zerbrechen::V,casser,quebrar
1303,zerreißen::V,déchirer,desgarrar
1304,zerreißen::V,déchirer,despedazar
1305,zerstören::V,détruire,destruir
1306,zerstören::V,détruire,destrozar
1307,verbrennen::V,brûler,quemar
1308,geben::V,donner,dar
1309,reichen::V,tendre,pasar
1310,schenken::V,offrir,regalar
1311,versprechen::V,promettre,prometer
1312,wünschen::V,souhaiter,desear
1313,loben::V,louer,alabar
1314,küssen::V,embrasser,besar
1315,wiegen::V,bercer,mecer
1316,zudecken::V,couvrir,tapar
1317,zudecken::V,couvrir,cubrir
1318,wecken::V,éveiller,despertar
1319,wecken::V,réveiller,despertar
1320,zeigen::V,montrer,mostrar
1321,zeigen::V,faire voir,mostrar
1322,führen::V,guider,guiar
1323,führen::V,guider,conducir
1324,lehren::V,apprendre,enseñar
1325,lehren::V,apprendre,instruir
1326,unterrichten::V,instruire,enseñar
1327,aufziehen::V,élever,criar
1328,leiten::V,diriger,guiar
1329,leiten::V,diriger,dirigir
1330,leiten::V,conduire,guiar
1331,leiten::V,conduire,dirigir
1332,antreiben::V,pousser,impeler
1333,antreiben::V,pousser,impulsar
1334,lassen::V,faire,hacer
1335,einladen::V,inviter,invitar
1336,vereinigen::V,unir,unir
1337,vereinigen::V,réunir,unir
1338,besuchen::V,visiter,visitar
1339,besuchen::V,visiter,ir a ver
1340,besuchen::V,aller voir,visitar
1341,besuchen::V,aller voir,ir a ver
1342,treffen::V,rencontrer,encontrar
1343,sich versammeln::V,s'assembler,reunirse
1344,sich versammeln::V,s'assembler,congregarse
1345,spielen::V,jouer,jugar
1346,singen::V,chanter,cantar
1347,tanzen::V,danser,bailar
1348,sich trennen::V,se séparer,separarse
1349,verlassen::V,quitter,dejar
1350,verlassen::V,quitter,abandonar
1351,retten::V,sauver,salvar
1352,bewachen::V,garder,vigilar
1353,schützen::V,protéger,proteger
1354,verteidigen::V,défendre,defender
1355,sich schlagen::V,se taper,batirse
1356,schießen::V,tirer,tirar
1357,schießen::V,tirer,disparar
1358,siegen::V,vaincre,vencer
1359,ärgern::V,agacer,enojar
1360,ärgern::V,agacer,enfadar
1361,schlagen::V,battre,pegar
1362,schlagen::V,battre,golpear
1363,schlagen::V,frapper,pegar
1364,schlagen::V,frapper,golpear
1365,treten::V,botter,dar una patada a
1366,treten::V,donner un coup de pied à,dar una patada a
1367,stechen::V,piquer,pinchar
1368,stoßen::V,heurter,empujar
1369,stehlen::V,voler,robar
1370,stehlen::V,voler,hurtar
1371,stören::V,gêner,molestar
1372,stören::V,déranger,molestar
1373,belästigen::V,molester,molestar
1374,belästigen::V,molester,importunar
1375,belästigen::V,importuner,molestar
1376,belästigen::V,importuner,importunar
1377,verbergen::V,cacher,ocultar
1378,verbergen::V,cacher,esconder
1379,verbergen::V,dissimuler,ocultar
1380,verbergen::V,dissimuler,esconder
1381,täuschen::V,abuser,engañar
1382,täuschen::V,tromper,engañar
1383,betrügen::V,duper,engañar
1384,betrügen::V,frauder,engañar
1385,töten::V,tuer,matar
1386,wohnen::V,habiter,vivir
1387,wohnen::V,habiter,habitar
1388,wohnen::V,demeurer,vivir
1389,wohnen::V,demeurer,habitar
1390,arbeiten::V,travailler,trabajar
1391,sammeln::V,collectionner,recoger
1392,sammeln::V,collectionner,coleccionar
1393,pflücken::V,cueillir,coger
1394,jagen::V,chasser,cazar
1395,fischen::V,pêcher,pescar
1396,fassen::V,capturer,atrapar
1397,fassen::V,capturer,capturar
1398,hüten::V,garder,guardar
1399,treiben::V,mener,aballar
1400,anbinden::V,attacher,atar
1401,füttern::V,faire manger,echar de comer
1402,melken::V,traire,ordeñar
1403,hacken::V,fendre,picar
1404,hacken::V,fendre,cortar
1405,gießen::V,arroser,regar
1406,reifen::V,mûrir,madurar
1407,zubereiten::V,préparer,preparar
1408,kochen::V,cuire,cocer
1409,kochen::V,cuire,guisar
1410,backen::V,cuire,hornear
1411,backen::V,cuire,cocer al horno
1412,braten::V,rôtir,asar
1413,braten::V,rôtir,freír
1414,umrühren::V,remuer,remover
1415,stricken::V,tricoter,hacer punto
1416,stricken::V,tricoter,hacer calceta
1417,nähen::V,coudre,coser
1418,färben::V,teindre,teñir
1419,färben::V,teindre,colorear
1420,reinigen::V,nettoyer,limpiar
1421,waschen::V,laver,lavar
1422,abwischen::V,essuyer,fregar
1423,abwischen::V,essuyer,limpiar
1424,spülen::V,rincer,aclarar
1425,spülen::V,rincer,enjuagar
1426,fegen::V,balayer,barrer
1427,fegen::V,balayer,pasar la escoba
1428,kehren::V,balayer,barrer
1429,baden::V,se baigner,bañarse
1430,sich waschen::V,se laver,lavarse
1431,ausziehen::V,ôter,quitar
1432,ausziehen::V,ôter,quitarse
1433,ausziehen::V,enlever,quitar
1434,ausziehen::V,enlever,quitarse
1435,anziehen::V,mettre,ponerse
1436,sich anziehen::V,s'habiller,vestirse
1437,kämmen::V,peigner,peinar
1438,schmücken::V,orner,adornar
1439,schmücken::V,décorer,adornar
1440,sagen::V,dire,decir
1441,sprechen::V,parler,hablar
1442,reden::V,parler,hablar
1443,reden::V,parler,conversar
1444,sich unterhalten::V,bavarder,charlar
1445,sich unterhalten::V,bavarder,conversar
1446,sich unterhalten::V,s'entretenir,charlar
1447,sich unterhalten::V,s'entretenir,conversar
1448,fragen::V,demander,preguntar
1449,bitten::V,prier,rogar
1450,erzählen::V,raconter,contar
1451,mitteilen::V,communiquer,comunicar
1452,mitteilen::V,communiquer,participar
1453,nennen::V,nommer,llamar
1454,nennen::V,nommer,nombrar
1455,nennen::V,appeler,llamar
1456,nennen::V,appeler,nombrar
1457,rufen::V,appeler,llamar
1458,prahlen::V,se vanter,jactarse
1459,übersetzen::V,traduire,traducir
1460,denken::V,penser,pensar
1461,glauben::V,croire,creer
1462,bemerken::V,remarquer,notar
1463,bemerken::V,apercevoir,notar
1464,erkennen::V,reconnaître,reconocer
1465,begreifen::V,concevoir,concebir
1466,verstehen::V,entendre,entender
1467,verstehen::V,entendre,comprender
1468,verstehen::V,comprendre,entender
1469,verstehen::V,comprendre,comprender
1470,lernen::V,apprendre,aprender
1471,wissen::V,savoir,saber
1472,sich erinnern an::V,se souvenir de,recordar
1473,sich erinnern an::V,se souvenir de,acordarse de
1474,vergessen::V,oublier,olvidar
1475,messen::V,mesurer,medir
1476,zählen::V,compter,contar
1477,rechnen::V,calculer,contar
1478,rechnen::V,calculer,calcular
1479,lesen::V,lire,leer
1480,malen::V,peindre,pintar
1481,zeichnen::V,dessiner,dibujar
1482,schreiben::V,écrire,escribir
1483,besitzen::V,posséder,poseer
1484,kaufen::V,acheter,comprar
1485,verkaufen::V,vendre,vender
1486,bezahlen::V,payer,pagar
1487,zahlen::V,payer,pagar
1488,beherrschen::V,dominer,dominar
1489,beherrschen::V,maîtriser,dominar
1490,ertragen::V,tolérer,soportar
1491,ertragen::V,supporter,soportar
