,Concept_ID,pl,bn
712,wieder::ADV,znowu,আবার
713,vergebens::ADV,na próżno,বিফলে
714,vor::PRP,przed,সম্মুখে
715,hinter::PRP,za,পশ্চাতে
716,unter::PRP,pod,নীচে
717,durch::PRP,przez,দ্বারা
718,neben::PRP,obok,কাছে
719,zwischen::PRP,między,মধ্যে
720,wegen::PRP,z powodu,জন্য
721,dies::PRN,to,এটা
722,das::PRN,to,ওটা
723,alles::PRN,wszystko,সব
724,ich::PRN,ja,আমি
725,du::PRN,ty,তুমি
726,er::PRN,on,উনি
727,wir::PRN,my,আমরা
728,ihr::PRN,wy,তোমরা
729,sie::PRN,oni,তারা
730,was::FPRN,co,কি
731,wer::FPRN,kto,কে
732,wo::FADV,gdzie,কোথায়
733,wohin::FADV,dokąd,কোথায়
734,wie::FADV,jak,কেমন
735,warum::FADV,dlaczego,কেন
736,wieviel::FNUM,ile,কত
737,eins::NUM,jeden,অক
738,zwei::NUM,dwa,দুই
739,drei::NUM,trzy,তিন
740,vier::NUM,cztery,চার
741,fünf::NUM,pięć,পাঁচ
742,sechs::NUM,sześć,ছয়
743,sieben::NUM,siedem,সাত
744,acht::NUM,osiem,আট
745,neun::NUM,dziewięć,নয়
746,zehn::NUM,dziesięć,দশ
747,elf::NUM,jedenaście,এগারো
748,zwölf::NUM,dwanaście,দ্বাদশ
749,zwanzig::NUM,dwadzieścia,বিশ
750,dreißig::NUM,trzydzieści,ত্রিশ
751,vierzig::NUM,czterdzieści,চল্লিশ
752,fünfzig::NUM,pięćdziesiąt,পঞ্চাশ
753,sechzig::NUM,sześćdziesiąt,ষাট
754,siebzig::NUM,siedemdziesiąt,সত্তর
755,achtzig::NUM,osiemdziesiąt,আশি
756,neunzig::NUM,dziewięćdziesiąt,নব্বুই
757,hundert::NUM,sto,শত
758,tausend::NUM,tysiąc,হাজার
759,und::CNJ,i,আর
760,und::CNJ,i,এবং
761,oder::CNJ,lub,বা
762,oder::CNJ,albo,বা
763,stehen::V,stać,দাঁড়ানো
764,sitzen::V,siedzieć,বসা
765,liegen::V,leżeć,শোয়া
766,hängen::V,wisieć,ঝোলা
767,werden::V,zostać,হইয়া উঠা
768,werden::V,stać się,হইয়া উঠা
769,passieren::V,dziać się,ঘটা
770,passieren::V,zdarzyć się,ঘটা
771,beginnen::V,zacząć się,আরম্ভ হওয়া
772,enden::V,kończyć się,শেষ হওয়া
773,wechseln::V,zmienić się,রূপাস্তর করা
774,aufgehen[Sonne]::V,wzejść,উদিত হওয়া
775,untergehen[Sonne]::V,zajść,অস্ত যাওয়া
776,scheinen[Sonne]::V,świecić,আলো দেওয়া
777,donnern::V,grzmieć,বজ্রধ্বনি করা
778,wehen::V,wiać,প্রবাহিত হওয়া
779,strömen::V,płynąć,প্রবাহিত হওয়া
780,strömen::V,lać się,প্রবাহিত হওয়া
781,fließen::V,ciec,ছুটা
782,fließen::V,płynąć,ছুটা
783,sich drehen::V,obracać się,পাক খাওয়া
784,schwanken::V,chwiać się,দোলা
785,schwingen::V,wahać się,দোলা
786,fallen::V,padać,পড়া
787,brennen::V,palić się,সেঁকা
788,rauchen::V,dymić,ধোঁয়া ছড়ান
789,rauchen::V,dymić się,ধোঁয়া ছড়ান
790,regnen::V,padać,বর্ষণ_করা
791,gefrieren::V,zamarznąć,হিমায়িত হওয়া
792,tauen::V,tajać,গলা
793,schmelzen::V,topnieć,গলা
794,trocknen::V,schnąć,শুষ্ক করা
795,sieden::V,wrzeć,ফোঁড়া
796,sieden::V,kipieć,ফোঁড়া
797,faulen::V,gnić,ক্ষয় হওয়া
798,verfaulen::V,zgnić,ক্ষয় হওয়া 
799,reißen::V,urywać się,ছিঁড়া
800,versinken::V,tonąć,ডুবা
801,vergehen::V,przechodzić,যাওয়া
802,erscheinen::V,zjawiać się,আসা
803,verschwinden::V,zniknąć,অদৃশ্য হওয়া
804,sinken::V,spadać,হ্রাস হওয়া
805,abnehmen::V,spadać,হ্রাস হওয়া
806,zunehmen::V,wzrosnąć,বৃদ্ধি পাওয়া
807,steigen::V,wzrastać,ওঠা
808,wachsen::V,rosnąć,বড় হওয়া
809,glänzen::V,błyszczeć,জ্বলা
810,funkeln::V,zabłyszczeć,জ্বল্জ্বল করা
811,lärmen::V,hałasować,
812,läuten::V,dzwonić,রুসুঝুসু করা
813,klingeln::V,dzwonić,বাজা
814,klirren::V,brzęczeć,টুংটাং-শব্দ করা
815,brausen::V,huczeć,গর্জন করা
816,rauschen::V,szumieć,মর্মরধ্বনি করা
817,rauschen::V,szeleścić,মর্মরধ্বনি করা
818,klingen::V,brzmieć,শব্দ করা
819,klingen::V,dźwięczeć,শব্দ করা
820,bellen::V,szczekać,ঘেউ ঘেউ করা
821,heulen::V,wyć,গর্জন করা
822,blasen::V,dmuchnąć,ফুঁ দেওয়া
823,pfeifen::V,gwizdać,শিস্ দেওয়া
824,schreien::V,krzyczeć,চিৎকার করা
825,stöhnen::V,stękać,গোঁ-গো করা
826,zittern::V,drżeć,কাঁপা
827,leben::V,żyć,বাঁচা
828,geboren werden::V,urodzić się,জন্মানো
829,atmen::V,oddychać,শ্বাস ফেলা
830,trinken::V,pić,পান করা
831,essen::V,jeść,ভক্ষণ করা
832,schlucken::V,połknąć,গেলা
833,müde werden::V,zmęczyć się,পরিশ্রান্ত হওয়া
834,einschlafen::V,zasnąć,নিদ্রামগ্ন হওয়া
835,schlafen::V,spać,নিদ্রা যাওয়া
836,aufwachen::V,obudzić się,জাগা
837,aufstehen::V,wstać,জাগা
838,sich erholen::V,wypoczywać,আরাম করা
839,krank werden::V,zachorować,অসুস্থ হত্তয়া
840,krank sein::V,chorować,রূগ্ণ হত্তয়া
841,schmerzen::V,boleć,কন্কন করা
842,husten::V,kaszlać,কাশা
843,genesen::V,wyzdrowieć,আরোগ্য হওয়া
844,sterben::V,umrzeć,মারা যাওয়া
845,umkommen::V,zginąć,মারা যাওয়া
846,sich bewegen::V,poruszać się,চলা
847,sich rühren::V,ruszyć się,নড়া
848,sich erheben::V,podnieść się,উদিত হওয়া
849,sich setzen::V,usiąść,বসা
850,hinfallen::V,upaść,পড়া
851,laufen::V,chodzić,হাঁটা
852,schreiten::V,kroczyć,হাঁটা
853,spazierengehen::V,iść na spacer,পায়চারি করা
854,eilen::V,pospieszać,ত্বরাম্বিত করা
855,sich beeilen::V,pospieszyć się,ত্বরাম্বিত করা
856,sausen::V,pędzić,ধেয়ে যাওয়া
857,rennen::V,biec,চলা
858,rennen::V,biegać,চলা
859,springen::V,skakać,লাফানো
860,klettern::V,wspinać się,আরোহণ করা
861,schaukeln::V,huśtać,দোলা
862,schaukeln::V,kołysać,দোলা
863,kriechen::V,pełzać,হামাগুড়ি দেওয়া
864,kriechen::V,czołgać się,হামাগুড়ি দেওয়া
865,schwimmen::V,pływać,সাঁতার কাটা
866,tauchen::V,zanurzać się,ডোবা
867,rudern::V,wiosłować,দাঁড় টানা
868,fahren::V,jechać,চালান
869,fliegen::V,latać,ওড়া
870,fliegen::V,lecieć,ওড়া
871,gehen::V,iść,যাওয়া
872,weggehen::V,odejść,প্রস্থান করা
873,abfahren::V,odjechać,প্রস্থান করা
874,anhalten::V,zatrzymać się,থামা
875,hineingehen::V,wchodzić,ঢোকা
876,eintreten::V,wejść,ঢোকা
877,eintreten::V,nastąpić,ঢোকা
878,kommen::V,przyjść,আসা
879,ankommen::V,przybyć,আসা
880,zurückkommen::V,wrócić,ফিরা
881,bleiben::V,zostać,থাকা
882,warten::V,czekać,অপেক্ষা করা
883,erwarten::V,oczekiwać,অপেক্ষা করা
884,suchen::V,szukać,খোঁজ করা
885,finden::V,znaleźć,পাওয়া
886,versuchen::V,próbować,পরখ করা
887,vorbereiten::V,przygotować,প্রস্তুত করা
888,lieben::V,kochać,ভালবাসা
889,mögen::V,lubić,পছন্দ করা
890,lachen::V,śmiać się,হাসা
891,rühren::V,wzruszyć,হৃদয়ম্পর্শ করা
892,weinen::V,płakać,কাঁদা
893,schimpfen::V,kląć,নালিশ করা
894,sich ärgern::V,gniewać się,রাগ হত্তয়া
895,sich fürchten::V,bać się,ভয় করা
896,fürchten::V,bać się,ডরা
897,fliehen::V,uciekać,পালানো
898,flüchten::V,uciec,পালানো
899,sehen::V,widzieć,দেখা
900,sehen::V,zobaczyć,দেখা
901,anschauen::V,oglądać,দেখা
902,ansehen::V,popatrzeć na,দেখা
903,hören::V,słyszeć,শোনা
904,zuhören::V,słuchać,শোনা
905,probieren::V,kosztować,পরখ করা
906,riechen::V,wąchać,শুঁকা
907,fühlen::V,czuć,অনুভব করা
908,fühlen::V,odczuwać,অনুভব করা
909,scheinen::V,wydawać się,মনে হত্তয়া
910,zu sehen sein::V,widnieć,দেখা দেত্তয়া
911,vernehmen::V,usłyszeć,শোনা
912,frieren::V,marznąć,শীত লাগা
913,tun::V,czynić,করা
914,können::V,móc,পারা
915,können::V,umieć,পারা
916,wollen::V,chcieć,ইচ্ছা করা
917,anfangen::V,zacząć,আরম্ভ করা
918,beenden::V,zakończyć,শেষ করা
919,aufhören::V,przestać,থামা
920,gelingen::V,udać się,সিদ্ধিলাভ করা
921,geraten::V,udać się,পরিণত হত্তয়া
922,öffnen::V,otworzyć,খোলা
923,schließen::V,zamknąć,বন্ধ করা
924,stellen::V,postawić,স্থাপন করা
925,setzen::V,posadzić,স্থাপন করা
926,legen::V,kłaść,স্থাপন করা
927,berühren::V,dotykać,স্পর্শ করা
928,verbinden::V,łączyć,সংযুক্ত করা
929,bedecken::V,przykryć,ঢাকা
930,aufhängen::V,powiesić,ঝুলানো
931,anzünden::V,zapalić,জ্বালান
932,aufheben::V,podnieść,কুড়াইয়া তোলা
933,zurücklassen::V,zostawić,পরিত্যাগ করা
934,verlieren::V,zgubić,হারান
935,fallen lassen::V,upuścić,ফেলা
936,machen::V,zrobić,গঠন করা
937,herstellen::V,wytworzyć,সৃষ্টি করা
938,bauen::V,budować,নির্মাণ করা
939,reparieren::V,naprawiać,মেরামত করা
940,verbessern::V,ulepszyć,উন্নতিলাভ করা
941,ändern::V,zmienić,পরিবর্তিত করা
942,graben::V,kopać,খনন করা
943,beugen::V,zagiąć,নোয়া
944,biegen::V,zgiąć,নোয়া
945,drehen::V,obracać,ঘোরান
946,wenden::V,obrocić,উলটাইয়া দেত্তয়া
947,umdrehen::V,obrocić,উলটানো
948,heben::V,podnosić,উত্তোলন করা
949,hochheben::V,podnieść,উঁচু করা
950,ergreifen::V,chwycić,দখল করা
951,halten::V,trzymać,ধরা
952,drücken::V,naciskać,টেপা
953,schieben::V,pchać,ঠেলা
954,schieben::V,posuwać,ঠেলা
955,kratzen::V,drapać,চাঁচা
956,lecken::V,lizać,চাটা
957,beißen::V,kąsać,দংশন করা
958,abreißen::V,oderwać,বিচ্ছিন্ন করা
959,abschneiden::V,odciąć,বিচ্ছিন্ন করা
960,binden::V,wiązać,বন্ধন করা
961,stecken::V,wetknąć,বিদ্ধ করা
962,brechen::V,złamać,ভাঙা
963,klopfen::V,pukać,আঘাত করা
964,klopfen::V,stukać,আঘাত করা
965,hauen::V,bić,আঘাত করা
966,kleben::V,kleić,সাঁটা
967,reiben::V,trzeć,ঘষা
968,streichen::V,smarować,ছড়াইয়া
969,schleifen::V,ostrzyć,ধার দেওয়া
970,schneiden::V,ciąć,কাটা
971,schneiden::V,krajać,কাটা
972,rütteln::V,trząść,নাড়ান
973,schütteln::V,trząść,নড়া
974,schwenken::V,machać,দোলা
975,schütten::V,nasypać,বর্ষণ করা
976,füllen::V,napełnić,পরিপূর্ণ করা
977,einwickeln::V,zawinąć,মুড়া
978,tragen::V,nieść,বহন করা
979,schleppen::V,wlec,টানা
980,ziehen::V,ciągnąć,টানা
981,aufbewahren::V,przechowywać,রাখা
982,werfen::V,rzucać,ছুড়া
983,fangen::V,łowić,লোফা
984,packen::V,chwycić,ধরা
985,verstecken::V,ukryć,গোপন করা
986,verstecken::V,schować,গোপন করা
987,teilen::V,podzielić,বিভক্ত করা
988,schicken::V,posyłać,প্রেরণ করা
989,bringen::V,przynieść,আনা
990,hinzufügen::V,dodać,একত্র করা
991,bekommen::V,dostać,পাওয়া
992,erhalten::V,otrzymać,পাওয়া
993,nehmen::V,wziąć,নেওয়া
994,wählen::V,wybrać,বাছা
995,auswählen::V,wybrać,বাছা
996,bewahren::V,zachować,বাঁচাইয়া রাখা
997,behindern::V,utrudnić,বাধা দেওয়া
998,behindern::V,przeszkadzać,বাধা দেওয়া
999,verderben::V,zepsuć,নষ্ট করা
1000,beschädigen::V,uszkodzić,ক্ষতি করা
1001,zerbrechen::V,złamać,ভাঙ্গিয়া যাওয়া
1002,zerreißen::V,drzeć,ছিঁড়া
1003,zerreißen::V,rozdzierać,ছিঁড়া
1004,zerstören::V,zniszczyć,বিনাশ করা
1005,verbrennen::V,spalić,দহন করা
1006,geben::V,dać,দেওয়া
1007,reichen::V,podać,দেওয়া
1008,schenken::V,darować,উপহার দেত্তয়া
1009,versprechen::V,obiecać,প্রতিশ্রুতি দেওয়া
1010,wünschen::V,życzyć,আকাঙ্ক্ষা করা
1011,loben::V,chwalić,প্রশংসা করা
1012,küssen::V,całować,চুম্বন করা
1013,wiegen::V,kołysać,দুলানো
1014,zudecken::V,przykryć,ঢাকা
1015,wecken::V,zbudzić,জাগানো
1016,zeigen::V,pokazać,দেখানো
1017,führen::V,wieść,পথ দেখানো
1018,führen::V,prowadzić,পথ দেখানো
1019,lehren::V,uczyć,শেখানো
1020,unterrichten::V,nauczać,শিক্ষা দেওয়া
1021,aufziehen::V,wychować,পালন করা
1022,leiten::V,kierować,পরিচালনা করা
1023,antreiben::V,popędzić,চালনা করা
1024,lassen::V,zostawić,অনুমতি দেওয়া
1025,einladen::V,zaprosić,নিমন্ত্রণ করা
1026,vereinigen::V,zjednoczyć,এক করা
1027,besuchen::V,odwiedzić,দেখিতে যাওয়া
1028,treffen::V,trafić,সন্মুখীন হওয়া
1029,treffen::V,spotkać,সন্মুখীন হওয়া
1030,sich versammeln::V,zebrać się,জড়ো হওয়া
1031,sich versammeln::V,zgromadzić się,জড়ো হওয়া
1032,spielen::V,grać,খেলা
1033,spielen::V,bawić się,খেলা
1034,singen::V,śpiewać,গাওয়া
1035,tanzen::V,pląsać,নাচা
1036,tanzen::V,tańczyć,নাচা
1037,sich trennen::V,rozstać się,পৃথক করা
1038,verlassen::V,opuścić,পরিত্যাগ করা
1039,retten::V,ocalić,উদ্ধার করা
1040,retten::V,uratować,উদ্ধার করা
1041,bewachen::V,pilnować,পাহারা দেওয়া
1042,schützen::V,ochronić,রক্ষা করা
1043,verteidigen::V,bronić,রক্ষা করা
1044,sich schlagen::V,pobić się,লড়াই করা
1045,schießen::V,strzelać,তীরবেগে ছোটা
1046,siegen::V,zwycziężyć,জেতা
1047,ärgern::V,gniewać,বিরক্ত করা
1048,schlagen::V,bić,আঘাত করা
1049,schlagen::V,uderzyć,আঘাত করা
1050,treten::V,kopnąć,লাথি মারা
1051,stechen::V,ukłuć,দংশন করা
1052,stoßen::V,popchnąć,ঠেলা
1053,stehlen::V,ukraść,অপহরণ করা
1054,stören::V,zakłócić,ঘাঁটান
1055,stören::V,przeszkodzić,ঘাঁটান
1056,belästigen::V,dokuczać,বিরক্ত করা
1057,verbergen::V,ukryć,গোপন করা
1058,täuschen::V,łudzić,প্রবঞ্চনা করা
1059,betrügen::V,oszukać,প্রতারণা করা
1060,töten::V,zabić,হত্যা করা
1061,wohnen::V,mieszkać,বাস করা
1062,arbeiten::V,pracować,কাজ করা
1063,sammeln::V,zebrać,সংগ্রহ করা
1064,pflücken::V,zerwać,চয়ন করা
1065,jagen::V,polować,শিকার করা
1066,fischen::V,łowić ryby,মাছ ধরা
1067,fassen::V,złapać,ধরা
1068,hüten::V,paść,যুথভুক্ত করা
1069,treiben::V,pędzić,চালনা করা
1070,anbinden::V,przywiązać,বন্ধন করা
1071,füttern::V,karmić,ভোজন করানো
1072,melken::V,doić,দুগ্ধ দোহন করা
1073,hacken::V,rąbać,কাটা
1074,gießen::V,lać,বর্ষণ করা
1075,gießen::V,podlać,বর্ষণ করা
1076,reifen::V,dojrzeć,পাকা
1077,zubereiten::V,przyrządzić,রন্ধন করা
1078,kochen::V,gotować,রন্ধন করা
1079,backen::V,piec,সেকা
1080,braten::V,piec,ভাজা
1081,braten::V,smażyć,ভাজা
1082,umrühren::V,przemieszać,নড়ানো
1083,stricken::V,dziać,বোনা
1084,nähen::V,szyć,সেলাই করা
1085,färben::V,pofarbować,রঞ্জিত করা
1086,reinigen::V,oczyścić,পরিষ্কার করা
1087,waschen::V,prać,পরিষ্কার করা
1088,abwischen::V,obetrzeć,মুছা
1089,spülen::V,płukać,পরিষ্কার করা
1090,fegen::V,zamiatać,ঝাঁট দেওয়া
1091,kehren::V,zamieść,ঝাঁট দেওয়া
1092,baden::V,kąpać się,অবগাহন করা
1093,sich waschen::V,myć się,ধোয়া
1094,ausziehen::V,zdjąć,খুলা
1095,anziehen::V,włożyć,গায়ে দেত্তয়া
1096,sich anziehen::V,ubrać się,পোশাক পরা
1097,kämmen::V,uczesać,আঁচড়ানো
1098,schmücken::V,ozdabiać,সাজান করা
1099,sagen::V,powiedzieć,উচ্চারণ করা
1100,sprechen::V,mówić,বলা
1101,reden::V,mówić,আলাপ করা
1102,sich unterhalten::V,rozmawiać,আড্ডা দেওয়া
1103,fragen::V,zapytać,জিজ্ঞাসা করা
1104,bitten::V,prosić,প্রার্থনা করা
1105,erzählen::V,opowiedzieć,বর্ণনা করা
1106,mitteilen::V,zawiadomić o,বলা
1107,nennen::V,nazwać,নাম দেওয়া
1108,rufen::V,wołać,আমন্ত্রণ করা
1109,prahlen::V,chełpić się,বড়াই করা
1110,übersetzen::V,tłumaczyć,ভাষাস্তরিত করা
1111,denken::V,myśleć,ভাবা
1112,glauben::V,sądzić,বিশ্বাস করা
1113,glauben::V,wierzyć,বিশ্বাস করা
1114,bemerken::V,zauważyć,লক্ষ্য করা
1115,erkennen::V,poznać,চিনিতে পারা
1116,begreifen::V,zrozumieć,উপলব্ধি করা
1117,verstehen::V,rozumieć,উপলব্ধি করা
1118,verstehen::V,dosłyszeć,উপলব্ধি করা
1119,lernen::V,uczyć się,শেখা
1120,wissen::V,wiedzieć,জানা
1121,sich erinnern an::V,przypomnieć sobie,মনে করা
1122,vergessen::V,zapomnieć,বিস্মৃত হওয়া
1123,messen::V,mierzyć,মাপা
1124,zählen::V,liczyć,গণনা করা
1125,rechnen::V,rachować,হিসাব করা
1126,lesen::V,czytać,পাঠ করা
1127,malen::V,malować,আঁকা
1128,zeichnen::V,rysować,ছকা
1129,schreiben::V,pisać,লেখা
1130,besitzen::V,posiadać,অধিকার করা
1131,kaufen::V,kupić,ক্রয় করা
1132,verkaufen::V,sprzedać,বেচা
1133,bezahlen::V,zapłacić,প্রদান করা
1134,zahlen::V,płacić,প্রদান করা
1135,beherrschen::V,opanować,শাসন করা
1136,ertragen::V,znieść,বহন করা
