,Concept_ID,bn,tt
711,so::ADV,তত,алай
712,noch::ADV,এখন পর্যস্ত,янә
713,noch::ADV,এখন পর্যস্ত,тагын
714,nur::ADV,শুধু,фәкать
715,schon::ADV,ইতঃপুর্বে,инде
716,wieder::ADV,আবার,янә
717,wieder::ADV,আবার,тагын
718,vergebens::ADV,বিফলে,юкка
719,vor::PRP,সম্মুখে,алдыннан
720,hinter::PRP,পশ্চাতে,арттан
721,unter::PRP,নীচে,астында
722,durch::PRP,দ্বারা,аша
723,neben::PRP,কাছে,тирәсендә
724,zwischen::PRP,মধ্যে,арасында
725,wegen::PRP,জন্য,сәбәпле
726,dies::PRN,এটা,бу
727,das::PRN,ওটা,ул
728,alles::PRN,সব,һәммә
729,ich::PRN,আমি,мин
730,du::PRN,তুমি,син
731,er::PRN,উনি,ул
732,wir::PRN,আমরা,без
733,ihr::PRN,তোমরা,сез
734,sie::PRN,তারা,ул
735,was::FPRN,কি,ни
736,was::FPRN,কি,нәрсә
737,wer::FPRN,কে,кем
738,wo::FADV,কোথায়,кайда
739,wohin::FADV,কোথায়,кая
740,wie::FADV,কেমন,ничек
741,warum::FADV,কেন,нигә
742,wieviel::FNUM,কত,ничә
743,eins::NUM,অক,бер
744,zwei::NUM,দুই,ике
745,drei::NUM,তিন,өч
746,vier::NUM,চার,дүрт
747,fünf::NUM,পাঁচ,биш
748,sechs::NUM,ছয়,алты
749,sieben::NUM,সাত,җиде
750,acht::NUM,আট,сигез
751,neun::NUM,নয়,тугыз
752,zehn::NUM,দশ,ун
753,elf::NUM,এগারো,унбер
754,zwölf::NUM,দ্বাদশ,унике
755,zwanzig::NUM,বিশ,егерме
756,dreißig::NUM,ত্রিশ,утыз
757,vierzig::NUM,চল্লিশ,кырык
758,fünfzig::NUM,পঞ্চাশ,илле
759,sechzig::NUM,ষাট,алтмыш
760,siebzig::NUM,সত্তর,җитмеш
761,achtzig::NUM,আশি,сиксән
762,neunzig::NUM,নব্বুই,туксан
763,hundert::NUM,শত,йөз
764,tausend::NUM,হাজার,мең
765,und::CNJ,আর,вә
766,und::CNJ,এবং,вә
767,oder::CNJ,বা,яки
768,oder::CNJ,বা,яисә
769,stehen::V,দাঁড়ানো,тору
770,sitzen::V,বসা,утыру
771,liegen::V,শোয়া,яту
772,hängen::V,ঝোলা,эленү
773,werden::V,হইয়া উঠা,булу
774,passieren::V,ঘটা,булу
775,beginnen::V,আরম্ভ হওয়া,башлану
776,enden::V,শেষ হওয়া,бетү
777,wechseln::V,রূপাস্তর করা,үзгәртү
778,aufgehen[Sonne]::V,উদিত হওয়া,чыгу
779,untergehen[Sonne]::V,অস্ত যাওয়া,бату
780,scheinen[Sonne]::V,আলো দেওয়া,яктырту
781,donnern::V,বজ্রধ্বনি করা,күкрәү
782,wehen::V,প্রবাহিত হওয়া,исү
783,strömen::V,প্রবাহিত হওয়া,агу
784,fließen::V,ছুটা,агу
785,sich drehen::V,পাক খাওয়া,бөтерелү
786,schwanken::V,দোলা,икеләнү
787,schwingen::V,দোলা,тирбәлү
788,fallen::V,পড়া,егылу
789,brennen::V,সেঁকা,яну
790,rauchen::V,ধোঁয়া ছড়ান,төтәү
791,rauchen::V,ধোঁয়া ছড়ান,төтенләү
792,regnen::V,বর্ষণ_করা,яву
793,gefrieren::V,হিমায়িত হওয়া,кату
794,tauen::V,গলা,эрү
795,tauen::V,গলা,эретү
796,schmelzen::V,গলা,эрү
797,schmelzen::V,গলা,эретү
798,trocknen::V,শুষ্ক করা,кибү
799,sieden::V,ফোঁড়া,ургылу
800,faulen::V,ক্ষয় হওয়া,черү
801,verfaulen::V,ক্ষয় হওয়া ,черү
802,reißen::V,ছিঁড়া,өзелү
803,versinken::V,ডুবা,бату
804,vergehen::V,যাওয়া,авышу
805,erscheinen::V,আসা,пәйда булу
806,verschwinden::V,অদৃশ্য হওয়া,югалу
807,verschwinden::V,অদৃশ্য হওয়া,юк булу
808,sinken::V,হ্রাস হওয়া,кимү
809,sinken::V,হ্রাস হওয়া,кайту
810,abnehmen::V,হ্রাস হওয়া,азаю
811,zunehmen::V,বৃদ্ধি পাওয়া,арту
812,zunehmen::V,বৃদ্ধি পাওয়া,күбәю
813,zunehmen::V,বৃদ্ধি পাওয়া,ишәю
814,steigen::V,ওঠা,үсү
815,wachsen::V,বড় হওয়া,үсү
816,glänzen::V,জ্বলা,ялкылдау
817,funkeln::V,জ্বল্জ্বল করা,ялтырау
818,läuten::V,রুসুঝুসু করা,шалтырату
819,klingeln::V,বাজা,шалтырату
820,klirren::V,টুংটাং-শব্দ করা,чылтырау
821,brausen::V,গর্জন করা,давыллау
822,brausen::V,গর্জন করা,дулау
823,rauschen::V,মর্মরধ্বনি করা,кыштырдау
824,klingen::V,শব্দ করা,ишетелү
825,bellen::V,ঘেউ ঘেউ করা,өрү
826,heulen::V,গর্জন করা,улау
827,blasen::V,ফুঁ দেওয়া,өрү
828,pfeifen::V,শিস্ দেওয়া,сызгырту
829,schreien::V,চিৎকার করা,кычкыру
830,stöhnen::V,গোঁ-গো করা,ыңгырашу
831,zittern::V,কাঁপা,калтырау
832,zittern::V,কাঁপা,калтырану
833,leben::V,বাঁচা,яшәү
834,leben::V,বাঁচা,гомер итү
835,geboren werden::V,জন্মানো,туу
836,atmen::V,শ্বাস ফেলা,сулау
837,trinken::V,পান করা,эчү
838,essen::V,ভক্ষণ করা,ашау
839,schlucken::V,গেলা,йоту
840,müde werden::V,পরিশ্রান্ত হওয়া,ялыгу
841,müde werden::V,পরিশ্রান্ত হওয়া,йөгенү
842,einschlafen::V,নিদ্রামগ্ন হওয়া,йокыга китү
843,schlafen::V,নিদ্রা যাওয়া,йоклау
844,aufwachen::V,জাগা,уяну
845,aufstehen::V,জাগা,тору
846,sich erholen::V,আরাম করা,ял алу
847,sich erholen::V,আরাম করা,истирахәт итү
848,krank werden::V,অসুস্থ হত্তয়া,чирләү
849,krank sein::V,রূগ্ণ হত্তয়া,чирләү
850,schmerzen::V,কন্কন করা,авырту
851,husten::V,কাশা,ютәлләү
852,genesen::V,আরোগ্য হওয়া,савыгу
853,genesen::V,আরোগ্য হওয়া,сәламәтләнү
854,sterben::V,মারা যাওয়া,үлү
855,sterben::V,মারা যাওয়া,дөнья кую
856,sterben::V,মারা যাওয়া,вафат булу
857,umkommen::V,মারা যাওয়া,үлү
858,sich bewegen::V,চলা,йөрү
859,sich rühren::V,নড়া,кыймылдау
860,sich erheben::V,উদিত হওয়া,басу
861,sich setzen::V,বসা,утыру
862,hinfallen::V,পড়া,егылу
863,laufen::V,হাঁটা,җәяүләү
864,schreiten::V,হাঁটা,атлау
865,spazierengehen::V,পায়চারি করা,йөрү
866,spazierengehen::V,পায়চারি করা,йөргенү
867,eilen::V,ত্বরাম্বিত করা,ашыгу
868,sich beeilen::V,ত্বরাম্বিত করা,ашыгу
869,sich beeilen::V,ত্বরাম্বিত করা,кызулау
870,sausen::V,ধেয়ে যাওয়া,җилдерү
871,rennen::V,চলা,йөгерү
872,springen::V,লাফানো,сикерү
873,klettern::V,আরোহণ করা,үрмәләү
874,schaukeln::V,দোলা,атыну
875,kriechen::V,হামাগুড়ি দেওয়া,шуышу
876,kriechen::V,হামাগুড়ি দেওয়া,үрмәләү
877,schwimmen::V,সাঁতার কাটা,йөзү
878,tauchen::V,ডোবা,чуму
879,rudern::V,দাঁড় টানা,ишү
880,fahren::V,চালান,бару
881,fliegen::V,ওড়া,очу
882,gehen::V,যাওয়া,йөрү
883,weggehen::V,প্রস্থান করা,китү
884,abfahren::V,প্রস্থান করা,кузгалу
885,anhalten::V,থামা,тукталу
886,hineingehen::V,ঢোকা,инү
887,eintreten::V,ঢোকা,инү
888,kommen::V,আসা,килү
889,ankommen::V,আসা,бару
890,zurückkommen::V,ফিরা,кире кайту
891,bleiben::V,থাকা,калу
892,warten::V,অপেক্ষা করা,көтү
893,erwarten::V,অপেক্ষা করা,көтү
894,suchen::V,খোঁজ করা,эзләү
895,finden::V,পাওয়া,табу
896,versuchen::V,পরখ করা,маташу
897,vorbereiten::V,প্রস্তুত করা,хәзерләү
898,lieben::V,ভালবাসা,сөю
899,lieben::V,ভালবাসা,ярату
900,mögen::V,পছন্দ করা,өнәү
901,lachen::V,হাসা,көлү
902,rühren::V,হৃদয়ম্পর্শ করা,дулкынландыру
903,weinen::V,কাঁদা,елау
904,schimpfen::V,নালিশ করা,сүгү
905,schimpfen::V,নালিশ করা,сүгенү
906,sich ärgern::V,রাগ হত্তয়া,ачулану
907,sich fürchten::V,ভয় করা,курку
908,fürchten::V,ডরা,калтырау
909,fürchten::V,ডরা,калтырану
910,fliehen::V,পালানো,арка бирү
911,flüchten::V,পালানো,качу
912,sehen::V,দেখা,күрү
913,anschauen::V,দেখা,карау
914,ansehen::V,দেখা,карау
915,ansehen::V,দেখা,күзәтү
916,hören::V,শোনা,ишетү
917,zuhören::V,শোনা,тыңлау
918,probieren::V,পরখ করা,тату
919,riechen::V,শুঁকা,иснәү
920,fühlen::V,অনুভব করা,тою
921,fühlen::V,অনুভব করা,сизү
922,scheinen::V,মনে হত্তয়া,күренү
923,zu sehen sein::V,দেখা দেত্তয়া,күренү
924,vernehmen::V,শোনা,ишетү
925,frieren::V,শীত লাগা,өшү
926,frieren::V,শীত লাগা,күшегү
927,tun::V,করা,итү
928,können::V,পারা,алу
929,wollen::V,ইচ্ছা করা,теләү
930,anfangen::V,আরম্ভ করা,керешү
931,beenden::V,শেষ করা,бетерү
932,beenden::V,শেষ করা,тәмамлау
933,aufhören::V,থামা,бетү
934,gelingen::V,সিদ্ধিলাভ করা,уңу
935,geraten::V,পরিণত হত্তয়া,сабышу
936,öffnen::V,খোলা,ачу
937,schließen::V,বন্ধ করা,ябу
938,stellen::V,স্থাপন করা,кую
939,setzen::V,স্থাপন করা,утырту
940,legen::V,স্থাপন করা,яткыру
941,berühren::V,স্পর্শ করা,тию
942,verbinden::V,সংযুক্ত করা,ялгау
943,bedecken::V,ঢাকা,өрту
944,bedecken::V,ঢাকা,каплау
945,bedecken::V,ঢাকা,томалау
946,aufhängen::V,ঝুলানো,асу
947,anzünden::V,জ্বালান,кабызу
948,aufheben::V,কুড়াইয়া তোলা,күтәрү
949,zurücklassen::V,পরিত্যাগ করা,калдыру
950,verlieren::V,হারান,югалту
951,fallen lassen::V,ফেলা,төшерү
952,machen::V,গঠন করা,ясау
953,machen::V,গঠন করা,эшләү
954,herstellen::V,সৃষ্টি করা,ясау
955,bauen::V,নির্মাণ করা,кору
956,reparieren::V,মেরামত করা,төзәтү
957,verbessern::V,উন্নতিলাভ করা,яхшырту
958,ändern::V,পরিবর্তিত করা,үзгәртү
959,graben::V,খনন করা,казу
960,beugen::V,নোয়া,ию
961,biegen::V,নোয়া,бөгү
962,drehen::V,ঘোরান,бору
963,drehen::V,ঘোরান,бөтерү
964,wenden::V,উলটাইয়া দেত্তয়া,бору
965,umdrehen::V,উলটানো,түнтәрү
966,heben::V,উত্তোলন করা,күтәрү
967,hochheben::V,উঁচু করা,күтәрү
968,ergreifen::V,দখল করা,эләктерү
969,halten::V,ধরা,тоту
970,drücken::V,টেপা,кысу
971,schieben::V,ঠেলা,кузгату
972,kratzen::V,চাঁচা,тырнау
973,lecken::V,চাটা,ялау
974,beißen::V,দংশন করা,тешләү
975,abreißen::V,বিচ্ছিন্ন করা,өзү
976,abschneiden::V,বিচ্ছিন্ন করা,кыю
977,abschneiden::V,বিচ্ছিন্ন করা,кисү
978,binden::V,বন্ধন করা,бәйләү
979,stecken::V,বিদ্ধ করা,төртү
980,stecken::V,বিদ্ধ করা,тыгу
981,brechen::V,ভাঙা,сындыру
982,klopfen::V,আঘাত করা,шаку
983,klopfen::V,আঘাত করা,шакылдау
984,hauen::V,আঘাত করা,кыйнау
985,kleben::V,সাঁটা,ябыштыру
986,reiben::V,ঘষা,ышку
987,streichen::V,ছড়াইয়া,ягу
988,schleifen::V,ধার দেওয়া,кайрау
989,schneiden::V,কাটা,кисү
990,rütteln::V,নাড়ান,селкетү
991,schütteln::V,নড়া,селкетү
992,schwenken::V,দোলা,болгау
993,schütten::V,বর্ষণ করা,кою
994,füllen::V,পরিপূর্ণ করা,тутыру
995,einwickeln::V,মুড়া,төрү
996,tragen::V,বহন করা,ташу
997,schleppen::V,টানা,сөйрәү
998,schleppen::V,টানা,өстерәү
999,ziehen::V,টানা,тарту
1000,aufbewahren::V,রাখা,саклау
1001,werfen::V,ছুড়া,ыргыту
1002,fangen::V,লোফা,тоту
1003,packen::V,ধরা,эләктерү
1004,verstecken::V,গোপন করা,яшерү
1005,teilen::V,বিভক্ত করা,бүлү
1006,schicken::V,প্রেরণ করা,җибәрү
1007,bringen::V,আনা,китерү
1008,hinzufügen::V,একত্র করা,өстәү
1009,bekommen::V,পাওয়া,алу
1010,erhalten::V,পাওয়া,алу
1011,nehmen::V,নেওয়া,алу
1012,wählen::V,বাছা,сайлау
1013,auswählen::V,বাছা,сайлау
1014,bewahren::V,বাঁচাইয়া রাখা,саклау
1015,behindern::V,বাধা দেওয়া,комачаулау
1016,verderben::V,নষ্ট করা,бозу
1017,beschädigen::V,ক্ষতি করা,бозу
1018,zerbrechen::V,ভাঙ্গিয়া যাওয়া,вату
1019,zerreißen::V,ছিঁড়া,өзү
1020,zerreißen::V,ছিঁড়া,ерту
1021,zerstören::V,বিনাশ করা,җимерү
1022,verbrennen::V,দহন করা,яндыру
1023,verbrennen::V,দহন করা,көйдерү
1024,geben::V,দেওয়া,бирү
1025,reichen::V,দেওয়া,тапшыру
1026,schenken::V,উপহার দেত্তয়া,бүләкләү
1027,versprechen::V,প্রতিশ্রুতি দেওয়া,вәгъдә бирү
1028,wünschen::V,আকাঙ্ক্ষা করা,котлау
1029,loben::V,প্রশংসা করা,мактау
1030,küssen::V,চুম্বন করা,үбү
1031,wiegen::V,দুলানো,тирбәтү
1032,zudecken::V,ঢাকা,ябу
1033,zudecken::V,ঢাকা,бөркәү
1034,wecken::V,জাগানো,уяту
1035,zeigen::V,দেখানো,күрсәтү
1036,führen::V,পথ দেখানো,йөртү
1037,lehren::V,শেখানো,өйрәтү
1038,unterrichten::V,শিক্ষা দেওয়া,укыту
1039,aufziehen::V,পালন করা,асрау
1040,leiten::V,পরিচালনা করা,җитәкләү
1041,antreiben::V,চালনা করা,куалау
1042,antreiben::V,চালনা করা,әйдәләү
1043,antreiben::V,চালনা করা,ашыктыру
1044,lassen::V,অনুমতি দেওয়া,мәҗбүр итү
1045,einladen::V,নিমন্ত্রণ করা,чакыру
1046,vereinigen::V,এক করা,берләштерү
1047,besuchen::V,দেখিতে যাওয়া,керешү
1048,treffen::V,সন্মুখীন হওয়া,очрату
1049,sich versammeln::V,জড়ো হওয়া,җыелышу
1050,spielen::V,খেলা,уйнау
1051,singen::V,গাওয়া,җырлау
1052,tanzen::V,নাচা,бию
1053,sich trennen::V,পৃথক করা,аерылу
1054,sich trennen::V,পৃথক করা,ташлашу
1055,verlassen::V,পরিত্যাগ করা,ташлау
1056,verlassen::V,পরিত্যাগ করা,калдыру
1057,retten::V,উদ্ধার করা,коткару
1058,bewachen::V,পাহারা দেওয়া,каравыллау
1059,schützen::V,রক্ষা করা,ышыклау
1060,verteidigen::V,রক্ষা করা,яклау
1061,verteidigen::V,রক্ষা করা,саклау
1062,sich schlagen::V,লড়াই করা,сугышу
1063,schießen::V,তীরবেগে ছোটা,ату
1064,siegen::V,জেতা,җиңү
1065,ärgern::V,বিরক্ত করা,ачуландыру
1066,schlagen::V,আঘাত করা,ору
1067,schlagen::V,আঘাত করা,бәрү
1068,schlagen::V,আঘাত করা,тукмау
1069,treten::V,লাথি মারা,тибү
1070,stechen::V,দংশন করা,кадау
1071,stoßen::V,ঠেলা,этү
1072,stehlen::V,অপহরণ করা,урлау
1073,stören::V,ঘাঁটান,комачаулау
1074,belästigen::V,বিরক্ত করা,борчу
1075,belästigen::V,বিরক্ত করা,билмазалау
1076,verbergen::V,গোপন করা,яшерү
1077,täuschen::V,প্রবঞ্চনা করা,алдату
1078,betrügen::V,প্রতারণা করা,хәрәмләшү
1079,töten::V,হত্যা করা,үтерү
1080,wohnen::V,বাস করা,яшәү
1081,arbeiten::V,কাজ করা,эшләү
1082,sammeln::V,সংগ্রহ করা,туплау
1083,pflücken::V,চয়ন করা,өзү
1084,jagen::V,শিকার করা,аулау
1085,fischen::V,মাছ ধরা,балык тоту
1086,fassen::V,ধরা,тоту
1087,hüten::V,যুথভুক্ত করা,көтү
1088,treiben::V,চালনা করা,куалау
1089,anbinden::V,বন্ধন করা,бәйләү
1090,füttern::V,ভোজন করানো,туйдыру
1091,melken::V,দুগ্ধ দোহন করা,саву
1092,hacken::V,কাটা,чабу
1093,gießen::V,বর্ষণ করা,сугару
1094,reifen::V,পাকা,җитешү
1095,zubereiten::V,রন্ধন করা,пешеренү
1096,kochen::V,রন্ধন করা,пешерү
1097,kochen::V,রন্ধন করা,кайнату
1098,backen::V,সেকা,пешерү
1099,braten::V,ভাজা,куыру
1100,braten::V,ভাজা,кыздыру
1101,umrühren::V,নড়ানো,бутау
1102,umrühren::V,নড়ানো,болгату
1103,stricken::V,বোনা,бәйләү
1104,nähen::V,সেলাই করা,тегү
1105,färben::V,রঞ্জিত করা,ману
1106,reinigen::V,পরিষ্কার করা,чистарту
1107,waschen::V,পরিষ্কার করা,юу
1108,abwischen::V,মুছা,сөртү
1109,spülen::V,পরিষ্কার করা,чайкау
1110,fegen::V,ঝাঁট দেওয়া,себерү
1111,kehren::V,ঝাঁট দেওয়া,себерү
1112,baden::V,অবগাহন করা,коену
1113,sich waschen::V,ধোয়া,юыну
1114,ausziehen::V,খুলা,чишенү
1115,anziehen::V,গায়ে দেত্তয়া,кию
1116,sich anziehen::V,পোশাক পরা,киенү
1117,kämmen::V,আঁচড়ানো,тарау
1118,schmücken::V,সাজান করা,бизәү
1119,schmücken::V,সাজান করা,бизәкләү
1120,sagen::V,উচ্চারণ করা,дию
1121,sagen::V,উচ্চারণ করা,әйтү
1122,sprechen::V,বলা,сөйләү
1123,sprechen::V,বলা,сөйләшү
1124,reden::V,আলাপ করা,сөйләү
1125,sich unterhalten::V,আড্ডা দেওয়া,сөйләшү
1126,fragen::V,জিজ্ঞাসা করা,сорау
1127,fragen::V,জিজ্ঞাসা করা,сорашу
1128,bitten::V,প্রার্থনা করা,үтенү
1129,erzählen::V,বর্ণনা করা,сөйләү
1130,mitteilen::V,বলা,белдерү
1131,nennen::V,নাম দেওয়া,дию
1132,rufen::V,আমন্ত্রণ করা,дәшү
1133,prahlen::V,বড়াই করা,мактану
1134,prahlen::V,বড়াই করা,шапырыну
1135,übersetzen::V,ভাষাস্তরিত করা,күчерү
1136,denken::V,ভাবা,уйлау
1137,glauben::V,বিশ্বাস করা,инану
1138,bemerken::V,লক্ষ্য করা,искәрү
1139,erkennen::V,চিনিতে পারা,тану
1140,begreifen::V,উপলব্ধি করা,аңлау
1141,begreifen::V,উপলব্ধি করা,төшенү
1142,verstehen::V,উপলব্ধি করা,аңлау
1143,verstehen::V,উপলব্ধি করা,төшенү
1144,lernen::V,শেখা,уку
1145,lernen::V,শেখা,өйрәнү
1146,wissen::V,জানা,белү
1147,sich erinnern an::V,মনে করা,хәтерләү
1148,vergessen::V,বিস্মৃত হওয়া,оныту
1149,messen::V,মাপা,үлчәү
1150,zählen::V,গণনা করা,санау
1151,rechnen::V,হিসাব করা,исәпләү
1152,lesen::V,পাঠ করা,уку
1153,malen::V,আঁকা,рәсем ясау
1154,malen::V,আঁকা,сурәт ясау
1155,malen::V,আঁকা,сурәтләү
1156,zeichnen::V,ছকা,язу-сызу
1157,zeichnen::V,ছকা,сурәт ясау
1158,schreiben::V,লেখা,язу
1159,besitzen::V,অধিকার করা,биләү
1160,kaufen::V,ক্রয় করা,алу
1161,verkaufen::V,বেচা,сату
1162,bezahlen::V,প্রদান করা,түләү
1163,zahlen::V,প্রদান করা,түләү
1164,beherrschen::V,শাসন করা,ия булу
1165,ertragen::V,বহন করা,чыдау
1166,lärmen::V,,шаулау
