,Concept_ID,hy,he
745,noch::ADV,դեռ,עדין
746,nur::ADV,միայն,רק
747,schon::ADV,արդեն,כבר
748,wieder::ADV,նորից,שוב
749,wieder::ADV,դարձյալ,שוב
750,vergebens::ADV,իզուր,לריק
751,vergebens::ADV,իզուր,לשוא
752,vor::PRP,դիմացը,מול
753,hinter::PRP,ետեւը,מאחורי
754,unter::PRP,տակ,מתחת
755,durch::PRP,միջով,דרך
756,neben::PRP,քովը,ליד
757,neben::PRP,քովը,על-יד
758,zwischen::PRP,միջեւ,בין
759,wegen::PRP,պատճառով,בשל
760,wegen::PRP,պատճառով,בגלל
761,wegen::PRP,շնորհից,בשל
762,wegen::PRP,շնորհից,בגלל
763,dies::PRN,սա,זה
764,dies::PRN,այս,זה
765,das::PRN,դա,זה
766,das::PRN,այդ,זה
767,alles::PRN,ամեն ինչ,הכל
768,ich::PRN,ես,אני
769,du::PRN,դու,את
770,du::PRN,դու,אתה
771,er::PRN,նա,הוא
772,wir::PRN,մենք,אנחנו
773,ihr::PRN,դուք,לה
774,sie::PRN,նրանք,הם
775,was::FPRN,ինչ,מה
776,wer::FPRN,ով,מי
777,wo::FADV,ուր,איפה
778,wo::FADV,որտեղ,איפה
779,wohin::FADV,դեպի ուր,לאן
780,wie::FADV,ինչպես,איך
781,warum::FADV,ինչու,למה
782,wieviel::FNUM,որչափ,כמה
783,eins::NUM,մեկ,אחד
784,zwei::NUM,երկու,שתים
785,drei::NUM,երեք,שלושה
786,vier::NUM,չորս,ארבעה
787,fünf::NUM,հինգ,חמשה
788,sechs::NUM,վեց,ששה
789,sieben::NUM,յոթ,שבעה
790,acht::NUM,ութ,שמונה
791,neun::NUM,ինը,תשעה
792,zehn::NUM,տասը,עשרה
793,elf::NUM,տասնմեկ,אחת עשרה
794,zwölf::NUM,տասներկու,שתים עשרה
795,zwanzig::NUM,քսան,עשרים
796,dreißig::NUM,երեսուն,שלושים
797,vierzig::NUM,քառասուն,ארבעים
798,fünfzig::NUM,հիսուն,חמשים
799,sechzig::NUM,վաթսուն,ששים
800,siebzig::NUM,յոթանասուն,שבעים
801,achtzig::NUM,ութսուն,שמונים
802,neunzig::NUM,իննսուն,תשעים
803,hundert::NUM,հարյուր,מאה
804,tausend::NUM,հազար,אלף
805,und::CNJ,ու,ו
806,oder::CNJ,կամ,או
807,stehen::V,կանգնել,עמד
808,sitzen::V,նստել,ישב
809,liegen::V,ստել,שכב
810,hängen::V,կախվել,היה תלוי
811,werden::V,դառնալ,הפך ל
812,passieren::V,պատահել,קרה
813,beginnen::V,սկսվել,התחיל
814,enden::V,վերջանալ,הסתים
815,wechseln::V,փոխվել,השתנה
816,aufgehen[Sonne]::V,բարձրանալ,זרח
817,aufgehen[Sonne]::V,ելնել ,זרח
818,untergehen[Sonne]::V,մտնել,שקע
819,scheinen[Sonne]::V,շողալ,בהק
820,scheinen[Sonne]::V,փայլել,בהק
821,donnern::V,որոտալ,רעם
822,wehen::V,փչել,נשב
823,strömen::V,հոսել,זרם
824,fließen::V,հոսել,זרם
825,sich drehen::V,պտտվել,הסתובב
826,schwanken::V,տատանվել,התנודד
827,schwingen::V,ճոճվել,התנענע
828,fallen::V,ընկնել,נפל
829,brennen::V,այրվել,בער
830,rauchen::V,ծխել,עשן
831,regnen::V,անձրեւ գալ,ירד גשם
832,gefrieren::V,սառչել,קפא
833,tauen::V,լկիլ,נמס
834,schmelzen::V,հալիլ,התיך
835,trocknen::V,չորանալ,התיבש
836,sieden::V,եռալ,רתח
837,faulen::V,փտել,רקב
838,verfaulen::V,նեխել,רקב
839,reißen::V,պատռվել,נקרע
840,reißen::V,ճղվել,נקרע
841,versinken::V,սուզվել,טבע
842,vergehen::V,անցնել ,עבר
843,erscheinen::V,հայտնվել,נגלה
844,erscheinen::V,հայտնվել,הופיע
845,erscheinen::V,երեւալ,נגלה
846,erscheinen::V,երեւալ,הופיע
847,verschwinden::V,անհետանալ,נעלם
848,sinken::V,ընկնել,ירד
849,abnehmen::V,փոքրանալ,הפחית
850,zunehmen::V,մեծանալ,רבה
851,steigen::V,բարձրանալ,עלה
852,wachsen::V,աճել,גדל
853,glänzen::V,նշուլել,נצץ
854,glänzen::V,նշուլել,בהק
855,glänzen::V,փայլիլ,נצץ
856,glänzen::V,փայլիլ,בהק
857,funkeln::V,փայլատակել,נצנץ
858,lärmen::V,աղմուկ հանել,רעש
859,läuten::V,զնգալ,צלצל
860,klingeln::V,զնգալ,צלצל
861,klirren::V,զնգզնգալ,קרקש
862,brausen::V,մոլեգնել,געש
863,rauschen::V,սոսափել,רשרש
864,klingen::V,հնչել,נשמע
865,bellen::V,հաչել,נבח
866,heulen::V,ոռնալ ,ילל
867,blasen::V,փչել ,נשף
868,pfeifen::V,սուլել,שרק
869,schreien::V,գոռալ ,צעק
870,stöhnen::V,տնքալ,נאנק
871,zittern::V,դողալ,רעד
872,leben::V,ապրել,חי
873,geboren werden::V,ծնվել,נולד
874,atmen::V,շնչել,נשם
875,trinken::V,խմել,שתה
876,essen::V,ուտել,אכל
877,schlucken::V,կլանել,בלע
878,schlucken::V,կուլ տալ,בלע
879,müde werden::V,հոգնել,התעיף
880,einschlafen::V,քուն մտնել,נרדם
881,schlafen::V,քնել,ישן
882,aufwachen::V,արթննալ,התעורר
883,aufstehen::V,ելլել,קם
884,sich erholen::V,հանգստանալ,נפש
885,krank werden::V,հիւանդանալ,חלה
886,krank sein::V,հիվանդ լինել,היה חולה
887,schmerzen::V,ցավել,כאב
888,husten::V,հազալ,השתעל
889,genesen::V,ապաքինվել,הבריא
890,sterben::V,մեռնել,מת
891,sterben::V,վախճանվել,מת
892,umkommen::V,կործանվել,נספה
893,sich bewegen::V,ընթանալ,נע
894,sich rühren::V,շարժվել,זז
895,sich erheben::V,կանգնել,קם
896,sich erheben::V,վեր կենալ,קם
897,sich setzen::V,նստել,התישב
898,hinfallen::V,ընկնել,נפל
899,laufen::V,քայլել,הלך ברגל
900,schreiten::V,ճեմել,פסע
901,spazierengehen::V,շրջագայել,טיל
902,eilen::V,շտապել,אץ
903,eilen::V,շտապել,מהר
904,sich beeilen::V,շտապել ,מהר
905,sausen::V,սլանալ,אץ
906,rennen::V,վազել,רץ
907,springen::V,ցատկել,קפץ
908,klettern::V,մագլցել,טפס
909,schaukeln::V,ճոճվել,התנדנד
910,schaukeln::V,օրորվել,התנדנד
911,kriechen::V,սողալ,זחל
912,schwimmen::V,լողալ,שחה
913,tauchen::V,սուզվել,צלל
914,rudern::V,թիավարել,חתר
915,fahren::V,ընթանալ,נסע
916,fliegen::V,թռչել,עף
917,gehen::V,գնալ,הלך
918,weggehen::V,հեռանալ,עזב
919,abfahren::V,ճանապարհվել,יצא
920,anhalten::V,կանգնել,עצר
921,hineingehen::V,մտնել,נכנס
922,eintreten::V,մտնել,נכנס
923,kommen::V,գալ,בא
924,ankommen::V,ժամանել,הגיע
925,zurückkommen::V,վերադառնալ,שב
926,zurückkommen::V,վերադառնալ,חזר
927,bleiben::V,մնալ,נשאר
928,warten::V,սպասել,חכה
929,warten::V,սպասել,המתין
930,erwarten::V,սպասել,צפה
931,suchen::V,որոնել,חפש
932,finden::V,գտնել,מצא
933,versuchen::V,փորձել,נסה
934,vorbereiten::V,պատրաստել,הכין
935,lieben::V,սիրել,אהב
936,mögen::V,հավանել,אהב
937,mögen::V,սիրել,אהב
938,lachen::V,ծիծաղել,צחק
939,rühren::V,հուզել,נגע ללב
940,weinen::V,լալ,בכה
941,schimpfen::V,տրտնջալ,גער
942,schimpfen::V,քրթմնջել,גער
943,sich ärgern::V,զայրանալ,זעם
944,sich ärgern::V,զայրանալ,כעס
945,sich fürchten::V,վախնալ,פחד
946,sich fürchten::V,վախնալ,חשש
947,fürchten::V,վախենալ,פחד מ
948,fürchten::V,վախենալ,חשש מ
949,fliehen::V,փախչել,ברח
950,flüchten::V,փախչել,נמלט
951,sehen::V,տեսնել,ראה
952,anschauen::V,դիտել,הביט
953,ansehen::V,նայել,התבונן
954,hören::V,լսել,שמע
955,zuhören::V,ունկնդրել,הקשיב
956,probieren::V,համը տեսել,נסה
957,riechen::V,հոտ առնել,הריח
958,fühlen::V,զգալ,חש
959,scheinen::V,երեւալ,נדמה
960,zu sehen sein::V,երեւալ,נראה
961,vernehmen::V,իմանալ ,נודע ל
962,frieren::V,մրսել,קר ל
963,tun::V,անել,פעל
964,können::V,կարողանալ,יכל
965,wollen::V,ուզել,רצה
966,wollen::V,ցանկանալ,רצה
967,anfangen::V,սկսել,התחיל
968,beenden::V,վերջացնել,גמר
969,aufhören::V,դադարել,סים
970,gelingen::V,հաջողվել,הצליח
971,gelingen::V,գլուխ գալ,הצליח
972,geraten::V,ստացվել,עלה
973,öffnen::V,բաց անել,פתח
974,schließen::V,փակել ,סגר
975,stellen::V,դնել,העמיד
976,setzen::V,նստեցնել,הושיב
977,legen::V,դնել,שם
978,berühren::V,դիպչել,נגע
979,berühren::V,շոշափել,נגע
980,verbinden::V,շաղկապել,קשר
981,bedecken::V,ծածկել,כסה
982,aufhängen::V,կախել,תלה
983,anzünden::V,վառել,הצית
984,aufheben::V,վերցնել,אסף
985,zurücklassen::V,թողնել,השאיר
986,verlieren::V,կորցնել,אבד
987,fallen lassen::V,գցել,שמט
988,fallen lassen::V,գցել,הפיל
989,machen::V,անել,עשה
990,herstellen::V,արտադրել,יצר
991,bauen::V,կառուցել,בנה
992,reparieren::V,նորոգել,תקן
993,verbessern::V,բարելավել,שפר
994,ändern::V,փոխել,שנה
995,graben::V,փորել,חפר
996,beugen::V,ծռել,כפף
997,biegen::V,թեքել,כופף
998,drehen::V,ոլորել,סובב
999,wenden::V,պտտել,הפך
1000,umdrehen::V,շրջել,סובב
1001,heben::V,բարձրացնել,הרים
1002,hochheben::V,բարձրացնել,הרים
1003,ergreifen::V,վարակվել,אחז
1004,halten::V,բռնել,החזיק
1005,drücken::V,ճնշել,לחץ
1006,schieben::V,հրել,הזיז
1007,kratzen::V,քերել,שרט
1008,kratzen::V,քերել,שפשף
1009,lecken::V,լիզել,לקק
1010,beißen::V,կծել,נשך
1011,abreißen::V,պոկել,קרע
1012,abschneiden::V,կտրել ,חתך
1013,binden::V,կապել,קשר
1014,stecken::V,խրել,תקע
1015,brechen::V,կոտրել ,שבר
1016,klopfen::V,թակել,נקש
1017,hauen::V,ծեծել,הכה
1018,kleben::V,կպցնել,הדביק
1019,reiben::V,շփել,שפשף
1020,streichen::V,վրան քսել,מרח
1021,schleifen::V,սրել ,השחיז
1022,schneiden::V,կտրել,גזר
1023,rütteln::V,ցնցել,נענע
1024,schütteln::V,թափահարել,נער
1025,schwenken::V,ճոճել,נופף
1026,schwenken::V,ճոճել,טלטל
1027,schütten::V,լցնել,שפך
1028,füllen::V,լիքը լցնել,מלא
1029,einwickeln::V,փաթաթել,עטף
1030,tragen::V,կրել,נשא
1031,tragen::V,տանել,נשא
1032,schleppen::V,քաշել,סחב
1033,ziehen::V,ձգել,משך
1034,ziehen::V,քաշել,משך
1035,aufbewahren::V,պահել ,שמר
1036,werfen::V,նետել,זרק
1037,packen::V,հափշտակել,אחז
1038,verstecken::V,ծածկել,החביא
1039,teilen::V,բաժանել,חלק
1040,schicken::V,ուղարկել,שלח
1041,bringen::V,բերել,הביא
1042,hinzufügen::V,ավելացնել,הוסיף
1043,bekommen::V,հայթայթել,תפס
1044,erhalten::V,ստանալ,קבל
1045,nehmen::V,վերցնել,אחז
1046,wählen::V,ընտրել,בחר
1047,auswählen::V,գերադասել,בחר ב
1048,bewahren::V,պահպանել,קים
1049,behindern::V,խոչընդոտել,מנע
1050,verderben::V,փչացնել,מנע
1051,beschädigen::V,վնասել,הזיק
1052,zerbrechen::V,ջարդել,נשבר
1053,zerbrechen::V,կոտրել,נשבר
1054,zerreißen::V,պատռել,קרע
1055,zerstören::V,քանդել,הרס
1056,zerstören::V,քանդել,השמיד
1057,verbrennen::V,այրել,שרף
1058,geben::V,տալ,נתן
1059,reichen::V,հանձնել,העביר
1060,schenken::V,նվիրել,נתן במתנה
1061,versprechen::V,խոստանալ,הבטיח
1062,wünschen::V,մաղթել,אחל
1063,loben::V,գովել,שבח
1064,küssen::V,համբուրել,נשק
1065,wiegen::V,օրորել,נדנד
1066,zudecken::V,վրան գցել,כסה
1067,wecken::V,զարթնեցնել,עורר
1068,zeigen::V,ցույց տալ,הראה
1069,führen::V,ուղեկցել,הביא
1070,führen::V,ուղեկցել,הוביל
1071,lehren::V,սովորեցնել,למד
1072,unterrichten::V,ավանդել,למד
1073,aufziehen::V,դաստիարակել,רומם
1074,leiten::V,ղեկավարել,נהל
1075,leiten::V,կառավարել,נהל
1076,antreiben::V,շտապեցնել,המרץ
1077,lassen::V,ստիպել,נתן
1078,einladen::V,հրավիրել,הזמין
1079,vereinigen::V,միացնել,אחד
1080,vereinigen::V,միացնել,לכד
1081,besuchen::V,այցելել,בקר
1082,treffen::V,հանդիպել,פגש
1083,sich versammeln::V,հավաքվել,התאסף
1084,spielen::V,խաղալ,שחק
1085,singen::V,երգել,שר
1086,tanzen::V,պարել,רקד
1087,sich trennen::V,ցրվել,נפרד
1088,verlassen::V,լքել,עזב
1089,retten::V,փրկել,הציל
1090,bewachen::V,պահել,שמר
1091,schützen::V,պաշտպանել,אבטח
1092,verteidigen::V,պաշտպանել,הגן
1093,sich schlagen::V,կռվել,התכתש
1094,schießen::V,կրակել,ירה
1095,siegen::V,հաղթել,גבר
1096,siegen::V,հաղթել,נצח
1097,ärgern::V,ձանձրացնել,עצבן
1098,schlagen::V,խփել,הכה
1099,schlagen::V,խփել,הלקה
1100,treten::V,քացի տալ,בעט
1101,stechen::V,խայթել,דקר
1102,stoßen::V,մղել,דחק
1103,stehlen::V,գողանալ,גנב
1104,stören::V,խանգարել,קטע
1105,stören::V,խանգարել,הפריע
1106,belästigen::V,անհանգստացնել,הציק
1107,belästigen::V,անհանգստացնել,הטריד
1108,verbergen::V,թաքցնել,הצניע
1109,täuschen::V,խաբել,שגע
1110,betrügen::V,խաբել,הונה
1111,töten::V,սպանել ,הרג
1112,wohnen::V,բնակվել,גר
1113,arbeiten::V,աշխատել,עבד
1114,sammeln::V,հավաքել,אסף
1115,pflücken::V,քաղել,קטף
1116,jagen::V,որս անել,צד
1117,fischen::V,ձուկ բռնել,דג
1118,fassen::V,բռնել,תפס
1119,hüten::V,արածեցնել,רעה
1120,treiben::V,հովուել,הוציא
1121,anbinden::V,չուանել,קשר
1122,füttern::V,կերակրել,הלעיט
1123,melken::V,կթել,חלב
1124,hacken::V,կոտորել,קצץ
1125,gießen::V,ջրել,השקה
1126,reifen::V,հասունանալ ,בשל
1127,zubereiten::V,պատրաստել,הכין
1128,kochen::V,եփել,בשל
1129,backen::V,թխել,אפה
1130,braten::V,տապակել,צלה
1131,braten::V,տապակել,טגן
1132,umrühren::V,խառնել,ערבב
1133,stricken::V,գործել,סרג
1134,nähen::V,կարել,תפר
1135,färben::V,ներկել,צבע
1136,reinigen::V,մաքրել,נקה
1137,waschen::V,լվանալ,רחץ
1138,waschen::V,լվանալ,כבס
1139,abwischen::V,սրբել,נגב
1140,spülen::V,ողողել,שטף
1141,spülen::V,պարզաջրել,שטף
1142,fegen::V,ավլել,טאטא
1143,kehren::V,ավլել,טאטא
1144,baden::V,լողանալ,טבל
1145,baden::V,լողանալ,שחה
1146,sich waschen::V,լվացվել,התרחץ
1147,ausziehen::V,հանել,הוריד
1148,anziehen::V,հագնել,לבש
1149,sich anziehen::V,հագնվել,התלבש
1150,kämmen::V,սանրել,סרק
1151,schmücken::V,զարդարել,קשט
1152,sagen::V,ասել,אמר
1153,sprechen::V,խոսել,דבר
1154,reden::V,զրուցել,דבר
1155,sich unterhalten::V,խոսակցել,שוחח
1156,fragen::V,հարցնել,שאל
1157,bitten::V,խնդրել,בקש
1158,erzählen::V,պատմել,ספר
1159,mitteilen::V,հաղորդել,מסר
1160,mitteilen::V,հաղորդել,הודיע
1161,nennen::V,անվանել,קרא בשם
1162,rufen::V,կանչել,גיס
1163,rufen::V,կանչել,הזמין לבוא
1164,prahlen::V,պարծենալ,התרברב
1165,übersetzen::V,թարգմանել,תרגם
1166,denken::V,մտածել,חשב
1167,glauben::V,հավատալ,האמין
1168,bemerken::V,նկատել,הבחין
1169,erkennen::V,ճանաչել,זהה
1170,begreifen::V,հասկանալ,קלט
1171,begreifen::V,հասկանալ,הבין
1172,verstehen::V,ըմբռնել,הבין
1173,lernen::V,սովորել,למד
1174,wissen::V,իմանալ,ידע
1175,sich erinnern an::V,հիշել,זכר
1176,sich erinnern an::V,մտաբերել,זכר
1177,vergessen::V,մոռանալ,שכח
1178,messen::V,չափել,מדד
1179,zählen::V,թվել,ספר
1180,zählen::V,հաշվել,ספר
1181,rechnen::V,հաշվել,חשב
1182,rechnen::V,հաշվարկել,חשב
1183,lesen::V,կարդալ,קרא
1184,malen::V,նկարել,ציר
1185,zeichnen::V,գծել,שרטט
1186,schreiben::V,գրել,כתב
1187,besitzen::V,ունենալ,היה בעל של
1188,besitzen::V,տեր լինել,היה בעל של
1189,kaufen::V,գնել,קנה
1190,kaufen::V,գնել,רכש
1191,verkaufen::V,վաճառել,מכר
1192,bezahlen::V,վճարել,שלם
1193,zahlen::V,վճարել,שלם
1194,beherrschen::V,ղեկավարել,שלט
1195,ertragen::V,դիմանալ,סבל
1196,Horn::N,,קרן
1197,fangen::V,,תפס
