,Concept_ID,ady,ce
672,das::PRN,мо,и
673,das::PRN,мо,иза
674,alles::PRN,зэкӏэ́,дерриг
675,ich::PRN,сэ,cо
676,du::PRN,о,хьо
677,er::PRN,ар,и
678,er::PRN,ар,иза
679,wir::PRN,тэ,тхо
680,wir::PRN,тэ,вай
681,ihr::PRN,шъо,шу
682,sie::PRN,ахэр,уьш
683,was::FPRN,сыд,хӏун
684,wer::FPRN,хэт,мила
685,wo::FADV,тыдэ́,мичaхь
686,wohin::FADV,тыдэ́,мича
687,wie::FADV,сыдэущтэ́у,муха
688,warum::FADV,сыд пае́,хӏунда
689,wieviel::FNUM,тхьапш,мел
690,wieviel::FNUM,тхьапш,маса
691,wieviel::FNUM,сыд фэди́з,мел
692,wieviel::FNUM,сыд фэди́з,маса
693,eins::NUM,зы,цхьаъ
694,zwei::NUM,тӏу,шиъ
695,drei::NUM,щы,кхоъ
696,vier::NUM,плӏы,диъ
697,fünf::NUM,тфы,пхиъ
698,sechs::NUM,хы,ялх
699,sieben::NUM,блы,ворхӏ
700,acht::NUM,и,бархӏ
701,neun::NUM,бгъу,исс
702,zehn::NUM,пшӏы,итт
703,elf::NUM,пшӏыкӏузы́,цхьайтта
704,zwölf::NUM,пшӏыкӏутӏу,шийтта
705,zwanzig::NUM,тӏокӏы́,ткъа
706,dreißig::NUM,щэкӏы,ткъе итт
707,vierzig::NUM,тӏокӏи́тӏу,шовзткъа
708,fünfzig::NUM,шъэны́ыкъу,шовзткъе итт
709,sechzig::NUM,тӏокӏи́щ,кхузткъа
710,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,кхузткъе итт
711,achtzig::NUM,тӏокӏи́пӏ,дезткъа
712,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,дезткъе итт
713,hundert::NUM,шъэ,бӏе
714,tausend::NUM,мин,эзар
715,und::CNJ,ыкӏи,a
716,oder::CNJ,е,я
717,stehen::V,ущытын,латта
718,stehen::V,умыхъыен,латта
719,sitzen::V,уисын,хиъна ӏан
720,sitzen::V,утесын,хиъна ӏан
721,liegen::V,телъы́н,ӏилла
722,hängen::V,къыщылэлын,кхаза
723,hängen::V,къыщылэлын щыгъын быхъур,кхаза
724,werden::V,хъун,хила
725,passieren::V,къэхъун,хила
726,beginnen::V,къежьэн,доло
727,beginnen::V,къыублэн,доло
728,enden::V,ухы́н,дӏадерза
729,wechseln::V,зэхъожьы́н,хийца
730,aufgehen[Sonne]::V,къыкъокӏы́н,кхета
731,untergehen[Sonne]::V,къохьан,чубуза
732,scheinen[Sonne]::V,къепсыи,серло яла
733,donnern::V,гъогъон,къекъа
734,wehen::V,епщэ́н,хьекха
735,strömen::V,чъэн,эха
736,fließen::V,чъэн,охьаэха
737,sich drehen::V,зыгъэчэрэгъу́н,хьийза
738,schwanken::V,хъые́н,леста
739,schwingen::V,зыгъэхъые́н,лесто
740,fallen::V,къефэхы́н,охьакхета
741,brennen::V,стын,дага
742,rauchen::V,ӏугъо къикӏын,оза
743,regnen::V,къещхы́н,догlа догlу
744,gefrieren::V,дыкъын,гӏоро
745,tauen::V,жъун,даша
746,schmelzen::V,ткӏун,лала
747,trocknen::V,гъушъы́н,дакъо
748,trocknen::V,чъэпхъу́н,дакъо
749,sieden::V,жъон,кхехка
750,faulen::V,шъун,дахкадала
751,verfaulen::V,шъун,дахкадала
752,reißen::V,зэӏэтхъы́н,хеда
753,versinken::V,чӏихьан,хичудаха
754,vergehen::V,блэкӏы́н,дlаэха
755,erscheinen::V,къэлъэгъон,схьадала
756,erscheinen::V,къэлъэгъон,ӏоттадала
757,verschwinden::V,кӏодыжьы́н,къайладала
758,abnehmen::V,къыкӏичын,
759,zunehmen::V,хэхъо́н,лакхадала
760,steigen::V,къежьэн,хьаладала
761,wachsen::V,хэхъо́н,кхиа
762,wachsen::V,къэкӏы́н,кхиа
763,glänzen::V,цӏыу́н,лепа
764,funkeln::V,жъыу́н,къега
765,lärmen::V,бырсыры́н,гӏовгӏаян
766,läuten::V,теон,детта
767,klingeln::V,теон,дека
768,brausen::V,шъуин,хьаьдда даха
769,rauschen::V,макъэ гъэӏун,леста
770,klingen::V,къыхэӏукӏын,дека
771,bellen::V,хьакъу́н,лета
772,heulen::V,быун,угӏа
773,blasen::V,епщэ́н,хӏуп баха
774,pfeifen::V,шъуин,шок етта
775,schreien::V,куо́н,мохь бетта
776,schreien::V,кӏыи́н,мохь бетта
777,stöhnen::V,щэӏун,узарш дан
778,zittern::V,кӏэзэзын,дега
779,leben::V,псэу́н,даха
780,geboren werden::V,къэхъун,хила
781,atmen::V,жьы къэщэ́н,садеӏа
782,trinken::V,ешъо́н,мала
783,essen::V,шхын,кхалла
784,schlucken::V,бдырыин,къурдбан
785,müde werden::V,пшъын,кӏаддала
786,einschlafen::V,хэчъыен,наб кхета
787,schlafen::V,чъые́н,вижа
788,schlafen::V,чъые́н,наб ян
789,schlafen::V,чъые́н,дижина хила
790,aufwachen::V,къэущы́н,самадала
791,aufstehen::V,уцу́н,гӏатта
792,sich erholen::V,зыгъэпсэфын,садаӏа
793,krank werden::V,сымаджэ́ хъун,цомгуш хила
794,krank sein::V,сымэджэ́н,цомгуш хила
795,schmerzen::V,сымэджэ́н,лаза
796,schmerzen::V,сымэджэ́н,ӏийжа
797,husten::V,пскэ́н,йовхарш етта
798,genesen::V,хъужьын,тадала
799,sterben::V,лӏэн,дала
800,umkommen::V,хэкӏодэн,хӏаллакхила
801,sich bewegen::V,хъые́н,лела
802,sich rühren::V,хъые́н,меттахъхьен
803,sich erheben::V,къэтэджын,хьалагlатта
804,sich setzen::V,тӏысы́н,хаа
805,hinfallen::V,ебэджы́н,дожа
806,hinfallen::V,ебэджы́н,охьакхета
807,laufen::V,кӏон,вада
808,laufen::V,кӏон,хьада
809,schreiten::V,кӏон,болар дан
810,schreiten::V,кӏон,ког баккха
811,spazierengehen::V,къэкӏухьэн,доладала
812,eilen::V,гузэжъон,сихдала
813,sich beeilen::V,гуӏэ́н,сихдала
814,sausen::V,псынкӏэ́у чъэн,
815,rennen::V,чъэн,дада
816,springen::V,пкӏэн,ирхкхийсадала
817,klettern::V,дэцохъоен,тӏедийла
818,schaukeln::V,уешӏэн,техко
819,kriechen::V,цохъо́н,такха
820,schwimmen::V,есы́н,некадан
821,tauchen::V,зычӏэгъэо́н,чулелха
822,rudern::V,къошъо бэщкӏэ фын,дига лело
823,rudern::V,къошъо бэщкӏэ фын,кема лело
824,fahren::V,кӏон,хахка
825,fliegen::V,быбы́н,тӏемадала
826,gehen::V,кӏон,лeла
827,weggehen::V,ӏукӏын,дӏадаха
828,abfahren::V,ежьэн,дӏадаха
829,anhalten::V,къэуцу́н,саца
830,hineingehen::V,ихьан,чудала
831,eintreten::V,чӏэхьан,чудала
832,kommen::V,къэкӏо́н,кхача
833,kommen::V,къэкӏо́н,дӏакхача
834,kommen::V,къэкӏо́н,схьакхача
835,ankommen::V,къэсы́н,кхача
836,ankommen::V,къэсы́н,схьакхача
837,zurückkommen::V,гъэзэжьын,юхада
838,bleiben::V,къэнэ́н,диса
839,warten::V,пэплъэ́н,хьежа
840,warten::V,пэплъэ́н,cобар дан
841,erwarten::V,ежэн,хьоьжуш ӏан
842,suchen::V,лъыхъу́н,леха
843,finden::V,къэгъоты́н,каро
844,finden::V,къыхэгъэщы́н,каро
845,versuchen::V,пылъы́н,дан хьажа
846,vorbereiten::V,гъэхьазыры́н,кечъян
847,lieben::V,шӏу плъэгъу́н,деза
848,mögen::V,шӏу плъэгъу́н,безамхила
849,lachen::V,щхын,дела
850,rühren::V,гур гъэузын,хьедан
851,weinen::V,гъын,делха
852,schimpfen::V,хъонэн,чехо
853,sich ärgern::V,губжы́н,оьгӏазъэха
854,sich fürchten::V,щынэ́н,кхера
855,fürchten::V,щынэ́н,кхера
856,sehen::V,льэгъу́н,ган
857,anschauen::V,плъэн,хьажа
858,anschauen::V,плъэн,хьежа
859,anschauen::V,еплъы́н,хьажа
860,anschauen::V,еплъы́н,хьежа
861,ansehen::V,плъэн,хьовса
862,hören::V,зэхэхын,хаза
863,zuhören::V,дэӏо́н,ладогӏа
864,probieren::V,хэӏэн,хьажа
865,riechen::V,пэмэ́н,хьожа яха
866,fühlen::V,зэхэпшӏэн,хаадала
867,scheinen::V,уащыхъу́н,мотта
868,scheinen::V,уашӏошӏы́н,мотта
869,zu sehen sein::V,зэрэлъэгъу́н,гуш хила
870,vernehmen::V,зэхэхын,бартхатта
871,frieren::V,дыкъын,гӏоро
872,frieren::V,пӏыкӏэн,гӏоро
873,frieren::V,чъыӏэ́ лӏэн,гӏоро
874,tun::V,шӏын,дан
875,können::V,лъэкӏы́н,дадала
876,wollen::V,фэе́н,тӏергӏа
877,anfangen::V,ублэн,доло
878,beenden::V,ухы́н,довла
879,aufhören::V,щыгъэтын,саца
880,gelingen::V,хъун,кадала
881,öffnen::V,ӏухы́н,дӏаделла
882,öffnen::V,ӏухы́н,схьаделла
883,schließen::V,игъэсэн,къовла
884,schließen::V,игъэсэн,дӏачӏагӏа
885,stellen::V,бгъэуцун,хlотто
886,setzen::V,гъэтӏысы́н,дийгӏа
887,legen::V,хэлъхьа́н,охьадилла
888,berühren::V,эӏэн,хьедан
889,berühren::V,нэсын,хьедан
890,verbinden::V,зэхэпхэ́н,вовшахтаса
891,verbinden::V,пхын,вовшахтаса
892,bedecken::V,техъо́н,тилла
893,bedecken::V,техъо́н,тӏетаса
894,aufhängen::V,пылъэ́н,хьалаолла
895,anzünden::V,хэгъэнэ́н,лато
896,zurücklassen::V,къэгъэнэ́н,дита
897,verlieren::V,чӏэ́нэн,дайа
898,verlieren::V,шӏокӏоды́н,дайа
899,fallen lassen::V,чӏэунэн,охьадожо
900,fallen lassen::V,пӏэпызын,охьадожо
901,machen::V,шӏын,дан
902,herstellen::V,шӏы́н,дан
903,bauen::V,шӏы́н,гӏишлоян
904,reparieren::V,дыжьы́н,тадан
905,verbessern::V,нахьышӏу пшӏын,нисдан
906,verbessern::V,нахь дэгъу пшӏын,нисдан
907,ändern::V,зэблэхъу́н,хийца
908,graben::V,тӏын,ахка
909,biegen::V,уфэн,сатто
910,drehen::V,гъэчэрегъу́,хьовзо
911,wenden::V,пӏонтӏэн,
912,wenden::V,бгъэзэн,
913,wenden::V,уӏубын,
914,heben::V,ӏэты́н,айа
915,heben::V,ӏэты́н,хьалаайа
916,hochheben::V,ӏэты́н,хьалаайа
917,ergreifen::V,къэубыты́н,дӏалаца
918,halten::V,ӏыгъы́н,латто
919,drücken::V,тэӏункӏэн,тӏетаӏо
920,schieben::V,уеӏункӏын,татта
921,schieben::V,уетӏыргун,татта
922,kratzen::V,цӏэнтхъун,мӏараш тийса
923,lecken::V,бзэи́н,мотт хьекха
924,beißen::V,ецэкъэ́н,катoха
925,abreißen::V,къичын,схьадаккха
926,abreißen::V,пытхъын,схьадаккха
927,abschneiden::V,пыупкӏын,кхада
928,abschneiden::V,гобзыкӏын,кхада
929,binden::V,епхын,дӏадехка
930,binden::V,епхын,вовшахтаса
931,stecken::V,хэсэн,чудахийта
932,brechen::V,зэпыпкӏын,кагдан
933,klopfen::V,теон,детта
934,hauen::V,теон,етта
935,kleben::V,щхэн,тӏелато
936,reiben::V,пӏотын,хьекхо
937,streichen::V,щыфэн,тlехьакха
938,schleifen::V,гъэчаны́н,ирдан
939,schleifen::V,кӏэлыкӏы́н,ирдан
940,schneiden::V,бзын,ларга
941,rütteln::V,гъэсысын,лесто
942,schütteln::V,гъэсысын,лесто
943,schwenken::V,ӏэ шӏын,лесто
944,schütten::V,икӏэ́н,дотта
945,füllen::V,из шӏын,дуза
946,einwickeln::V,кӏоцӏыщыхьа́н,хьарчо
947,tragen::V,хьын,дахьа
948,schleppen::V,пхьын,ийзо
949,schleppen::V,плъэшъун,ийзо
950,ziehen::V,пкъудыин,озо
951,ziehen::V,пщэн,озо
952,ziehen::V,плъэшъун,озо
953,aufbewahren::V,пӏыгъын,ӏалашдан
954,aufbewahren::V,уухъумэн,ӏалашдан
955,werfen::V,дзын,кхосса
956,fangen::V,къэубыты́н,леца
957,packen::V,къэубыты́н,леца
958,verstecken::V,бгъэбылъын,къайладаккха
959,teilen::V,гощы́н,декъа
960,schicken::V,гъахьы́н,дӏадахьийта
961,bringen::V,къэхьы́н,дан
962,hinzufügen::V,хэгъэхъо́н,тӏетоха
963,nehmen::V,къытехы́н,схьаэца
964,wählen::V,къыхэхы́н,харжа
965,auswählen::V,къыхэхы́н,харжа
966,bewahren::V,къэухъумэн,lалашдан
967,behindern::V,пэрыохъу хъун,новкъарло ян
968,verderben::V,къутэн,талхо
969,beschädigen::V,къутэн,дохо
970,zerbrechen::V,къутэн,дохо
971,zerbrechen::V,къутэн,кагдан
972,zerreißen::V,зэӏэтхъы́н,хадо
973,zerstören::V,къутэ́н,дохо
974,zerstören::V,къутэ́н,кагдан
975,verbrennen::V,гъэсты́н,даго
976,geben::V,еты́н,яла
977,reichen::V,еты́н,дӏадала
978,reichen::V,еты́н,дӏакховдо
979,schenken::V,еты́н,совгӏат дан
980,versprechen::V,гъэгугъэ́н,ваӏда дан
981,wünschen::V,шӏоигъо́н,лаа
982,loben::V,щытхъун,хасто
983,küssen::V,ебэу́н,оба яккха
984,wiegen::V,гъэхъыен,тахка
985,zudecken::V,техъо́н,тӏетаса
986,wecken::V,къэгъэущы́н,самадаккха
987,zeigen::V,гъэлъэгъо́н,гайта
988,führen::V,щэн,дига
989,lehren::V,егъэджэ́н,ӏамо
990,lehren::V,егъэшӏэн,ӏамо
991,unterrichten::V,егъэджэ́н,хьеха
992,aufziehen::V,пӏун,кхио
993,leiten::V,гъэзекӏон,урхалла дан
994,antreiben::V,къепфылӏэн,сихдан
995,lassen::V,еты́н,-йта
996,einladen::V,къегъэблэгъэн,кхайкха
997,vereinigen::V,зэгогъэхьан,цхьаьнатоха
998,besuchen::V,щыӏэ́н,хьажахIотта
999,treffen::V,ӏукӏэ́н,дуьхьалкхета
1000,treffen::V,пэгъокӏы́н,дуьхьалкхета
1001,sich versammeln::V,зэхэхьан,гулдан
1002,spielen::V,джэгу́н,ловза
1003,singen::V,орэ́д къэӏо́н,лакха
1004,tanzen::V,къэшъо́н,хелхадала
1005,sich trennen::V,зэгокӏыжьы́ных,къаста
1006,verlassen::V,бгынэн,дита
1007,verlassen::V,хэкӏыжьын,дита
1008,retten::V,къыхэпхыжьын,кӏелхьардаккха
1009,retten::V,къэбгъэнэжьын,кӏелхьардаккха
1010,bewachen::V,къэгъэгъунэн,ха дан
1011,schützen::V,ухъумэ́н,лардан
1012,verteidigen::V,къэухъумэн,лардан
1013,sich schlagen::V,эзэон,етта
1014,schießen::V,он,детта
1015,siegen::V,текӏо́н,тола
1016,ärgern::V,бгъэгубжын,оьгӏаздахийта
1017,schlagen::V,ео́н,тоха
1018,stechen::V,хэӏун,ӏотта
1019,stechen::V,хэӏун,къовзо
1020,stoßen::V,тӏыро́н,татта
1021,stoßen::V,уеӏункӏын,татта
1022,stehlen::V,тыгъу́н,лачкъо
1023,stören::V,бгъэгумэкӏын,новкъарло ян
1024,belästigen::V,бгъэгумэкӏын,сагатдан
1025,verbergen::V,ушъэфын,къайладаккха
1026,täuschen::V,гъэпцӏэ́н,ӏexo
1027,betrügen::V,гъэпцӏэ́н,ледан
1028,töten::V,уикӏын,ден
1029,wohnen::V,дэсын,даха
1030,arbeiten::V,лэжьэ́н,къахьега
1031,sammeln::V,угъои́н,гулдан
1032,pflücken::V,къыпычы́н,даха
1033,jagen::V,шэкӏон,талла
1034,jagen::V,ешэкӏон,талла
1035,fischen::V,пцэжъые уешэн,чӏерий леца
1036,fassen::V,къэубыты́н,лаца
1037,fassen::V,къэубыты́н,схьалаца
1038,hüten::V,хэхъо́н,лардан
1039,treiben::V,пфын,лахка
1040,anbinden::V,епхын,дӏадехка
1041,füttern::V,гъэшхэ́н,хӏума яла
1042,melken::V,щын,оза
1043,hacken::V,упкӏэтэн,
1044,gießen::V,тепкӏэн,хи тоха
1045,reifen::V,игъо хъун,хьекъа
1046,zubereiten::V,бгъэхьазырын,кечъян
1047,zubereiten::V,бгъэхьазырын,кхача бан
1048,kochen::V,шӏы́н,кхача бан
1049,backen::V,гъэжъэ́н,датта
1050,braten::V,гъэжъэ́н,кхарза
1051,umrühren::V,зэхэгъэкӏухьан,кего
1052,stricken::V,хъын,
1053,nähen::V,дэн,тега
1054,färben::V,бгъэлэн,басардан
1055,reinigen::V,укъэбзы́н,цӏандан
1056,waschen::V,бгыкӏын,йила
1057,waschen::V,бгыкӏын,йитта
1058,waschen::V,бгыкӏын,дӏадайа
1059,abwischen::V,лъэкӏы́н,дӏадайа
1060,spülen::V,дэгъэчъыхьан,хи кхарза
1061,fegen::V,пхъэнкӏы́н,нуй хьакха
1062,kehren::V,пхъэнкӏы́н,нуй хьакха
1063,baden::V,зыгъэпскӏын,лийча
1064,sich waschen::V,зытхьакӏы́н,юьхь йила
1065,ausziehen::V,къытехы́н,духар дӏадаккха
1066,anziehen::V,щылъэ́н,
1067,sich anziehen::V,зыфэпэн,духа
1068,kämmen::V,жьын,ехк хьакха
1069,schmücken::V,гъэдэхэ́н,хаздан
1070,sagen::V,къэӏон,ала
1071,sprechen::V,псэлъэ́н,баха
1072,sprechen::V,псэлъэ́н,мотт бийца
1073,reden::V,гущыӏэ́н,къамел дан
1074,sich unterhalten::V,зэдэгущыӏэн,къамел дан
1075,fragen::V,упчӏэ́н,хатта
1076,bitten::V,лъэӏо́н,деха
1077,erzählen::V,къэпӏотэ́н,дийца
1078,mitteilen::V,макъэ егъэӏун,хаам бан
1079,nennen::V,цӏэ фэусы́н,цӏе яккха
1080,rufen::V,джэн,кхайкха
1081,prahlen::V,узыщытхъужьы́н,куралла ян
1082,prahlen::V,узыщытхъужьы́н,дозалла дан
1083,übersetzen::V,бгъэкӏотэн,гоч дан
1084,denken::V,егупшысэ́н,ойла ян
1085,glauben::V,уивыхъэ́ телъы́н,теша
1086,bemerken::V,гу лъыптэ́н,ган
1087,erkennen::V,зэхэпхын,довза
1088,erkennen::V,зэбгъэшӏэн,довза
1089,begreifen::V,гурыӏо́н,кхета
1090,verstehen::V,зэхэхын,кхета
1091,lernen::V,еджэ́н,деша
1092,wissen::V,шӏэн,хаа
1093,sich erinnern an::V,къэшӏэжьын,дагадан
1094,vergessen::V,пщыгъупшэжьы́н,дицдала
1095,messen::V,шын,дуста
1096,zählen::V,плъытэ́н,дагардан
1097,rechnen::V,плъытэ́н,лара
1098,rechnen::V,угугъэ́н,лара
1099,lesen::V,еджэ́н,еша
1100,malen::V,шӏын,сурт дилла
1101,zeichnen::V,шӏын,сурт дилла
1102,schreiben::V,тхын,яздан
1103,besitzen::V,иӏэн,доладан
1104,kaufen::V,щэфы́н,эца
1105,verkaufen::V,щэн,дохка
1106,bezahlen::V,птын,мах бала
1107,bezahlen::V,лъыптын,мах бала
1108,bezahlen::V,птыжьы́н,мах бала
1109,zahlen::V,птын,мах бала
1110,zahlen::V,лъыптын,мах бала
1111,beherrschen::V,иунаеу иӏэн,собаре хила
1112,ertragen::V,щэчы́н,лан
1113,ertragen::V,щэчы́н,сатоха
1114,ertragen::V,щэчы́н,садетта
1115,Schnurrbart::N,,мекх
1116,Nabel::N,,цӏонга
1117,Wetter::N,,хенан хӏоттам
1118,Frost::N,,шело
1119,Raureif::N,,йис
1120,Adler::N,,aьрзу
1121,Schwan::N,,гӏургӏаз
1122,Ton::N,,aз
1123,Sache::N,,хӏума
1124,Schlitten::N,,салаз
1125,Last::N,,дукъ
1126,Bündel::N,,кочар
1127,Schuh::N,,мача
1128,Arzt::N,,лор
1129,lebendig::A,,дийна
1130,zuerst::ADV,,хьалха
1131,manchmal::ADV,,цкъаццкъа
1132,niemals::ADV,,цкъа а
1133,hier::ADV,,кхузахь
1134,hierhin::ADV,,кхуза
1135,von hier::ADV,,кхузара
1136,schon::ADV,,хӏинцале
1137,sinken::V,,лахдала
1138,klirren::V,,дека
1139,fliehen::V,,дӏадада
1140,flüchten::V,,дӏадада
1141,geraten::V,,хила
1142,aufheben::V,,айа
1143,beugen::V,,сатто
1144,umdrehen::V,,хьовзo
1145,bekommen::V,,даккха
1146,erhalten::V,,даккха
1147,treten::V,,мийра тоха
