,Concept_ID,lez,sl
790,wieviel::FNUM,шумуд,kóliko
791,eins::NUM,са,êden
792,zwei::NUM,кьвед,dvá
793,drei::NUM,пуд,trí
794,vier::NUM,кьуд,štíri
795,fünf::NUM,вад,pét
796,sechs::NUM,ругуд,šést
797,sieben::NUM,ирид,sédem
798,acht::NUM,муьжуьд,ósem
799,neun::NUM,кӏуьд,devét
800,zehn::NUM,цӏуд,desét
801,elf::NUM,цӏусад,enájst
802,zwölf::NUM,цӏикьвед,dvánajst
803,zwanzig::NUM,къад,dvájset
804,dreißig::NUM,къанницӏуд,trídeset
805,vierzig::NUM,яхцӏур,štírideset
806,fünfzig::NUM,яхцӏурни цӏуд,pétdeset
807,sechzig::NUM,пудкъад,šéstdeset
808,siebzig::NUM,пудкъанни цӏуд,sédemdeset
809,achtzig::NUM,кьудкъад,ósemdeset
810,neunzig::NUM,кьудкъанни цӏуд,devétdeset
811,hundert::NUM,виш,stó
812,tausend::NUM,агъзур,tísoč
813,und::CNJ,ва,in
814,oder::CNJ,я,áli
815,stehen::V,акъвазун,státi
816,sitzen::V,ацукьун,sedéti
817,liegen::V,къаткун,ležáti
818,hängen::V,куьрс хьун,viséti
819,werden::V,хьун,postáti
820,passieren::V,хьун,zgodíti se
821,beginnen::V,башламиш хьун,začéti se
822,enden::V,куьтягь хьун,končáti se
823,wechseln::V,дегиш хьун,ménjati se
824,aufgehen[Sonne]::V,экъечӏун,vzíti
825,untergehen[Sonne]::V,акӏун,zaíti
826,scheinen[Sonne]::V,ишигь гун,sijáti
827,donnern::V,къукърумар авун,grméti
828,strömen::V,авахьун,líti
829,fließen::V,авахьун,têči
830,sich drehen::V,элкъуьн,vrtéti se
831,schwanken::V,юзун,kolébati
832,schwingen::V,галтад хьун,níhati
833,fallen::V,аватун,pádati
834,brennen::V,кун,goréti
835,brennen::V,ккун,goréti
836,regnen::V,къун,deževáti
837,gefrieren::V,муркӏади кьун,zmŕzniti
838,tauen::V,цӏурун,tájati
839,schmelzen::V,цӏурун,kopnéti
840,trocknen::V,кьурун,sušíti se
841,sieden::V,ругун,kipéti
842,faulen::V,кутӏун,gníti
843,verfaulen::V,чуьруьтмиш хьун,zgníti
844,verfaulen::V,кутӏун,zgníti
845,reißen::V,атӏун,tŕgati se
846,reißen::V,къазунун,tŕgati se
847,versinken::V,батмиш хьун,pogrézniti se
848,vergehen::V,алатун,miníti
849,erscheinen::V,майдандиз акъатун,pojáviti se
850,verschwinden::V,квахьун,izgíniti
851,sinken::V,элекьун,péšati
852,abnehmen::V,тӏимил хьун,pojémati
853,abnehmen::V,гъвечӏи хьун,pojémati
854,zunehmen::V,артух хьун,véčati se
855,zunehmen::V,артух хьун,množíti se
856,steigen::V,хкаж хьун,dvígati se
857,wachsen::V,экъечӏун,rásti
858,glänzen::V,цӏарцӏар гун,sijáti
859,funkeln::V,нур гун,ískriti se
860,lärmen::V,ван авун,ropotáti
861,lärmen::V,ван авун,razgrájati
862,läuten::V,зенг ягъун,zvoníti
863,klingeln::V,зенг ягъун,zvončkljáti
864,klirren::V,зигринг авун,žvenketáti
865,brausen::V,къати хьун,šuméti
866,rauschen::V,вишриш авун,šuštéti
867,rauschen::V,вишриш авун,šelestéti
868,klingen::V,ван авун,zvenéti
869,bellen::V,элуькьун,lájati
870,heulen::V,къув ягъун,zavíjati
871,blasen::V,уф гун,píhniti
872,pfeifen::V,уьфт ягъун,pískati
873,pfeifen::V,уьфт ягъун,žvížgati
874,schreien::V,гьараюн,kričáti
875,stöhnen::V,суза авун,stókati
876,zittern::V,зурзун,drgetáti
877,leben::V,яшамиш хьун,živéti
878,geboren werden::V,хьун,rodíti se
879,atmen::V,нефес чӏугун,díhati
880,trinken::V,хъун,píti
881,essen::V,тӏуьн,jésti
882,schlucken::V,туькьуьнун,požírati
883,müde werden::V,галатун,péšati
884,müde werden::V,галатун,utrúditi se
885,müde werden::V,юргъун хьун,péšati
886,müde werden::V,юргъун хьун,utrúditi se
887,einschlafen::V,ксун,zaspáti
888,schlafen::V,ксун,spáti
889,aufwachen::V,ахварай аватун,zbudíti se
890,aufstehen::V,къарагъун,vstáti
891,sich erholen::V,ял ягъун,oddahníti se
892,krank werden::V,кефсуз хьун,oboléti
893,krank sein::V,тӏа хьун,bíti bolán
894,schmerzen::V,тӏа хьун,boléti
895,husten::V,уьгьуь ягъун,kášljati
896,genesen::V,сагъ хъхьун,okrévati
897,sterben::V,кьин,umréti
898,umkommen::V,терг хьун,pogíniti
899,sich bewegen::V,юзун,zganíti se
900,sich rühren::V,юзун,premakníti se
901,sich erheben::V,къарагъун,vstájati
902,sich erheben::V,къарагъун,vzdígniti se
903,sich setzen::V,ацукьун,sésti
904,hinfallen::V,алукьун,pásti dôl
905,laufen::V,къекъуьн,hodíti
906,schreiten::V,ккамар къачун,stópati
907,spazierengehen::V,сейр авун,na sprehòd íti
908,eilen::V,тади авун,drvéti
909,sich beeilen::V,гьерекатун,hitéti
910,sausen::V,чкурун,dírkati
911,rennen::V,катун,dírjati
912,rennen::V,зверун,dírjati
913,springen::V,хкадарун,skákati
914,klettern::V,акьахун,plézati
915,kriechen::V,капаралди фин,pláziti se
916,schwimmen::V,сирнав авун,plávati
917,tauchen::V,кьилихъди циз вегьин,potápljati se
918,rudern::V,кьусуйралди лодка гьалун,vesláti
919,rudern::V,цуьруьгъуьлдалди кӏватӏун,vesláti
920,fahren::V,фин,vozíti se
921,fahren::V,фин,peljáti se
922,fliegen::V,лув гун,létati
923,fliegen::V,цавай фин,létati
924,gehen::V,фин,íti
925,weggehen::V,хъфин,odíti
926,abfahren::V,фин,odpeljáti se
927,abfahren::V,рекье гьатун,odpeljáti se
928,anhalten::V,акъвазун,ustáviti se
929,hineingehen::V,гьахьун,íti nóter
930,eintreten::V,гьахьун,vstopíti
931,kommen::V,атун,príti
932,ankommen::V,атун,prispéti
933,ankommen::V,атун,prihájati
934,zurückkommen::V,хтун,vrníti se
935,bleiben::V,амукьун,ostáti
936,warten::V,гуьзлемишун,čákati
937,erwarten::V,вил алаз акъвазун,pričakováti
938,suchen::V,къекъуьн,iskáti
939,finden::V,жугъун,nájti
940,versuchen::V,алахъун,poskúšati
941,vorbereiten::V,гьазурун,pripráviti
942,lieben::V,кӏан хьун,ljubíti
943,mögen::V,рикӏ ацукьун,márati
944,lachen::V,хъуьруьн,smejáti se
945,weinen::V,шехьун,jókati
946,weinen::V,шехьун,plákati
947,schimpfen::V,сеперар гун,psováti
948,schimpfen::V,сеперар гун,zmérjati
949,schimpfen::V,экъуьгъунар авун,psováti
950,schimpfen::V,экъуьгъунар авун,zmérjati
951,sich ärgern::V,хъел акатун,jezíti se
952,sich fürchten::V,кичӏе хьун,báti se
953,fürchten::V,къурхутмиш хьун,báti se
954,fliehen::V,катун,bežáti
955,flüchten::V,катун,pobégniti
956,sehen::V,акун,vídeti
957,anschauen::V,вил вегьин,oglédati
958,ansehen::V,килигун,glédati
959,hören::V,ван хьун,slíšati
960,zuhören::V,яб гун,poslúšati
961,probieren::V,дад акун,poskúšati
962,riechen::V,ни чӏугун,dúhati
963,fühlen::V,гьисс авун,čutíti
964,frieren::V,кьун,zébsti
965,frieren::V,мекьи хьун,zébsti
966,tun::V,авун,délati
967,können::V,хьун,môči
968,können::V,акъакьун,môči
969,wollen::V,кӏан хьун,hotéti
970,anfangen::V,башламишун,začéti
971,beenden::V,куьтягьун,dokončáti
972,aufhören::V,акъвазун,prenéhati
973,gelingen::V,арадал атун,uspéti
974,gelingen::V,арадал атун,posréčiti se
975,geraten::V,акъатун,obnêsti se
976,öffnen::V,ахъаюн,odpréti
977,schließen::V,акьалун,zapréti
978,stellen::V,эцигун,postáviti
979,setzen::V,ацукьарун,posadíti
980,legen::V,эцигун,položíti
981,berühren::V,хкӏурун,dotíkati se
982,verbinden::V,гилигун,obvézati
983,bedecken::V,кӏевун,pokríti
984,aufhängen::V,куьрсарун,obésiti
985,anzünden::V,куькӏуьрун,zažgáti
986,aufheben::V,хкажун,vzdígniti
987,zurücklassen::V,тун,zapustíti
988,verlieren::V,квадарун,izgubíti
989,fallen lassen::V,авадрун,navréči
990,machen::V,авун,naredíti
991,machen::V,авун,napráviti
992,machen::V,кар авун,naredíti
993,machen::V,кар авун,napráviti
994,herstellen::V,расун,izdélati
995,bauen::V,туькӏуьрун,gradíti
996,reparieren::V,расун,popráviti
997,verbessern::V,хъсанрун,izbóljšati
998,ändern::V,табдил авун,spremeníti
999,graben::V,эгъуьнун,kopáti
1000,graben::V,эгъуьнун,grêbsti
1001,beugen::V,акӏажарун,upogníti
1002,beugen::V,кангур авун,upogníti
1003,biegen::V,патахъарун,zavíjati
1004,drehen::V,алчударун,vrtéti
1005,umdrehen::V,элкъуьрун,zasúkati
1006,heben::V,хкажун,dvígati
1007,hochheben::V,хкажун,privzdígniti
1008,ergreifen::V,агалчна кьун,zgrábiti
1009,halten::V,кьун,držáti
1010,drücken::V,чуькьуьн,tiščáti
1011,schieben::V,хуртӏ гун,ríniti
1012,kratzen::V,къадгъунун,práskati
1013,lecken::V,мез гун,lízati
1014,beißen::V,кӏасун,grísti
1015,abreißen::V,галудун,odtŕgati
1016,abschneiden::V,атӏун,odrézati
1017,stecken::V,сухун,vtakníti
1018,brechen::V,хун,lomíti
1019,brechen::V,кукӏварун,lomíti
1020,klopfen::V,тахъ-тахъ авун,tólči
1021,hauen::V,ягъун,séči
1022,kleben::V,алкӏурун,lépiti
1023,kleben::V,кукӏурун,lépiti
1024,reiben::V,тӏушунун,tréti
1025,reiben::V,тӏушунун,dŕgniti
1026,streichen::V,алтадун,namázati
1027,schleifen::V,кӏвенкӏв авун,brúsiti
1028,schneiden::V,атӏун,rézati
1029,rütteln::V,къарсурун,strésti
1030,schütteln::V,къарсурун,majáti
1031,schwenken::V,элягъун,obrníti
1032,schwenken::V,галтадун,obrníti
1033,schütten::V,цун,sípati
1034,füllen::V,ацӏурун,napolníti
1035,einwickeln::V,кутун,zavíti
1036,einwickeln::V,элкъуьрун,zavíti
1037,tragen::V,тухун,nêsti
1038,schleppen::V,галчӏурун,vláčiti
1039,ziehen::V,ялун,vléči
1040,ziehen::V,чӏугун,vléči
1041,aufbewahren::V,хуьн,shranjeváti
1042,werfen::V,гадрун,lúčati
1043,fangen::V,кьун,ujéti
1044,packen::V,кьун,prijéti
1045,verstecken::V,кӏевун,skríti
1046,teilen::V,паюн,razdelíti
1047,schicken::V,ракъурун,pošíljati
1048,bringen::V,гъун,prinêsti
1049,hinzufügen::V,алава авун,pristáviti
1050,bekommen::V,къачун,dobíti
1051,bekommen::V,жугъурун,dobíti
1052,erhalten::V,къачун,prejéti
1053,nehmen::V,къачун,vzéti
1054,wählen::V,хкягъун,izbírati
1055,auswählen::V,хкягъун,izbráti
1056,bewahren::V,хуьн,ohraníti
1057,behindern::V,манийвал авун,ovírati
1058,verderben::V,чӏурун,pokváriti
1059,beschädigen::V,нукьсанвал гун,poškodováti
1060,zerbrechen::V,хун,razlomíti
1061,zerreißen::V,къазунун,raztŕgati
1062,zerstören::V,чӏурун,razrúšiti
1063,zerstören::V,барбатӏун,razrúšiti
1064,verbrennen::V,ккун,sežgáti
1065,geben::V,гун,dáti
1066,reichen::V,вугун,séči
1067,reichen::V,вугун,molíti
1068,reichen::V,гун,séči
1069,reichen::V,гун,molíti
1070,schenken::V,пишкеш авун,podáriti
1071,versprechen::V,гаф гун,obljubíti
1072,wünschen::V,дуьа авун,vóščiti
1073,loben::V,тариф авун,hváliti
1074,küssen::V,темен гун,poljubováti
1075,wiegen::V,эчӏягъун,zíbati
1076,zudecken::V,гьалдун,pokríti
1077,wecken::V,ахварай авудун,zbudíti
1078,zeigen::V,къалурун,pokázati
1079,führen::V,тухун,vêsti
1080,lehren::V,кӏелиз тун,učíti
1081,unterrichten::V,тарс гун,poučeváti
1082,aufziehen::V,тербия гун,vzgojíti
1083,aufziehen::V,тербияламишун,vzgojíti
1084,leiten::V,идара авун,uprávljati
1085,antreiben::V,тади кутун,goníti
1086,einladen::V,теклиф авун,povábiti
1087,vereinigen::V,сад авун,zdrúžiti
1088,besuchen::V,кьилив атун,obiskáti
1089,treffen::V,гьалтун,pogodíti
1090,sich versammeln::V,алтӏушун,zbráti se
1091,spielen::V,къугъун,igráti se
1092,singen::V,лугьун,péti
1093,singen::V,мани лугьун,péti
1094,tanzen::V,кьуьл авун,plésati
1095,sich trennen::V,къакъатун,ločíti se
1096,verlassen::V,гъил къачун,zapustíti
1097,retten::V,къутармишун,réšiti
1098,bewachen::V,хуьн,strážiti
1099,schützen::V,хуьн,sčítiti
1100,verteidigen::V,хуьн,braníti
1101,sich schlagen::V,кукӏун,têpsti se
1102,schießen::V,акъатун,stréljati
1103,siegen::V,гъалиб хьун,zmágati
1104,ärgern::V,хъел гъун,jezíti
1105,ärgern::V,хъел гъун,razbúriti
1106,ärgern::V,хъел кутун,jezíti
1107,ärgern::V,хъел кутун,razbúriti
1108,schlagen::V,ягъун,têpsti
1109,schlagen::V,ягъун,udáriti
1110,schlagen::V,галукьарун,têpsti
1111,schlagen::V,галукьарун,udáriti
1112,treten::V,кьуьл къекъягъун,teptáti
1113,treten::V,кьуьл эцягъун,teptáti
1114,stechen::V,акьадарун,ubôsti
1115,stoßen::V,эцягъун,peháti
1116,stoßen::V,эцягъун,drégniti
1117,stehlen::V,чуьнуьхун,ukrásti
1118,stehlen::V,чуьнуьхун,pokrásti
1119,stören::V,хкуьрун,motíti
1120,belästigen::V,хкуьрун,nadlegováti
1121,belästigen::V,азият гун,nadlegováti
1122,verbergen::V,далдаламишун,skríti
1123,täuschen::V,алцурарун,slepíti
1124,täuschen::V,алцуррун,slepíti
1125,betrügen::V,алцурарун,várati
1126,betrügen::V,алцурарун,ogoljufáti
1127,betrügen::V,гьарамзадавал авун,várati
1128,betrügen::V,гьарамзадавал авун,ogoljufáti
1129,töten::V,яна кьин,ubíti
1130,wohnen::V,дуланмиш хьун,prebívati
1131,arbeiten::V,кӏвалахун,délati
1132,arbeiten::V,кӏвалах авун,délati
1133,sammeln::V,кӏватӏун,zbráti
1134,pflücken::V,атӏун,obráti
1135,jagen::V,гъуьрч авун,lovíti
1136,fischen::V,гъетер кьун,ribáriti
1137,fassen::V,кьун,zajéti
1138,hüten::V,чӏура хуьн,pásti
1139,treiben::V,гьалун,pogánjati
1140,anbinden::V,акалун,privézati
1141,füttern::V,ем гун,kŕmiti
1142,melken::V,ацун,mólsti
1143,hacken::V,куьткуьнун,sékati
1144,gießen::V,яд гун,ulíti
1145,reifen::V,чурун,zoréti
1146,reifen::V,агакьун,zoréti
1147,zubereiten::V,гьазурун,pripráviti
1148,kochen::V,ругун,kúhati
1149,backen::V,чурун,cvréti
1150,braten::V,чурун,pêči
1151,umrühren::V,какадарун,preméšati
1152,stricken::V,хурун,plêsti
1153,nähen::V,цун,šívati
1154,färben::V,шир ягъун,bárvati
1155,reinigen::V,михьун,očístiti
1156,waschen::V,чуьхуьн,opráti
1157,abwischen::V,гуьцӏун,obrísati
1158,spülen::V,экъуьрун,splakováti
1159,fegen::V,шуткун,pométati
1160,kehren::V,кул алтадун,mésti
1161,baden::V,эхъуьн,kópati se
1162,sich waschen::V,жендек чуьхуьн,umíti se
1163,ausziehen::V,хутӏунун,izvléči
1164,ausziehen::V,галудун,izvléči
1165,anziehen::V,алукӏун,obléči
1166,sich anziehen::V,алукӏун,obléči se
1167,sich anziehen::V,парталар алукӏун,obléči se
1168,kämmen::V,эвягъун,česáti
1169,schmücken::V,безетмишун,okrasíti
1170,schmücken::V,гуьрчегарун,okrasíti
1171,sagen::V,лугьун,dejáti
1172,sprechen::V,рахун,govoríti
1173,reden::V,рахун,rêči
1174,sich unterhalten::V,ихтилат авун,razgovárjati se
1175,fragen::V,жузун,vprášati
1176,bitten::V,тӏалабун,prosíti
1177,erzählen::V,ахъаюн,práviti
1178,mitteilen::V,хабар гун,naznániti
1179,nennen::V,тӏвар гун,imenováti
1180,rufen::V,эверун,klícati
1181,prahlen::V,яцӏу гафар авун,baháti se
1182,übersetzen::V,таржума авун,prevêsti
1183,übersetzen::V,гафладун,prevêsti
1184,denken::V,фикир авун,mísliti
1185,glauben::V,агъун,verjéti
1186,bemerken::V,фикир гун,opáziti
1187,begreifen::V,гъавурда акьун,pôjmiti
1188,lernen::V,кӏелун,učíti se
1189,wissen::V,чир хьун,znáti
1190,wissen::V,чир хьун,védeti
1191,wissen::V,чирхьун,znáti
1192,wissen::V,чирхьун,védeti
1193,sich erinnern an::V,рикӏел хуьн,spómniti se
1194,vergessen::V,рикӏелай фин,pozábiti
1195,vergessen::V,рикӏелай алатун,pozábiti
1196,messen::V,алцумун,mériti
1197,zählen::V,гьисабун,štéti
1198,rechnen::V,гьисабун,račúnati
1199,lesen::V,кӏелун,bráti
1200,lesen::V,кӏелун,čítati
1201,malen::V,кхьин,slíkati
1202,malen::V,шикилар чӏугун,slíkati
1203,zeichnen::V,чӏугун,rísati
1204,schreiben::V,кхьин,písati
1205,besitzen::V,иеси хьун,iméti
1206,kaufen::V,къачун,kupíti
1207,kaufen::V,маса къачун,kupíti
1208,verkaufen::V,гун,prodáti
1209,verkaufen::V,маса гун,prodáti
1210,bezahlen::V,къимет гун,pláčati
1211,bezahlen::V,эвезда авун,pláčati
1212,bezahlen::V,гьакъи агакьрун,pláčati
1213,zahlen::V,къимет гун,plačeváti
1214,zahlen::V,эвезда авун,plačeváti
1215,zahlen::V,гьакъи агакьрун,plačeváti
1216,beherrschen::V,иеси хьун,obvládati
1217,ertragen::V,таб гун,prenêsti
1218,Oberschenkel::N,,stêgno
1219,Strömung::N,,strúja
1220,Moor::N,,bárje
1221,Gedächtnis::N,,pámet
1222,Ski::N,,smučí
1223,Platte::N,,plôča
1224,Leine::N,,konôpec
1225,Geschäft::N,,kupčíja
1226,dick[Gegenstand]::A,,dêbel
1227,auf einmal::ADV,,obênem
1228,zurück::ADV,,nazáj
1229,wieder::ADV,,spét
1230,wehen::V,,píhati
1231,rauchen::V,,kadíti se
1232,schaukeln::V,,kolébati
1233,rühren::V,,ganíti
1234,scheinen::V,,zdéti se
1235,zu sehen sein::V,,vídeti se
1236,vernehmen::V,,čúti
1237,wenden::V,,obrníti
1238,binden::V,,vézati
1239,lassen::V,,povzročíti
1240,erkennen::V,,spoznáti
1241,verstehen::V,,razuméti
