,Concept_ID,kl,ady
1252,lachen::V,,щхын
1253,anschauen::V,,плъэн
1254,anschauen::V,,еплъы́н
1255,probieren::V,,хэӏэн
1256,zu sehen sein::V,,зэрэлъэгъу́н
1257,vernehmen::V,,зэхэхын
1258,können::V,,лъэкӏы́н
1259,gelingen::V,,хъун
1260,ändern::V,,зэблэхъу́н
1261,drehen::V,,гъэчэрегъу́
1262,schieben::V,,уеӏункӏын
1263,schieben::V,,уетӏыргун
1264,rütteln::V,,гъэсысын
1265,schütten::V,,икӏэ́н
1266,packen::V,,къэубыты́н
1267,hinzufügen::V,,хэгъэхъо́н
1268,wählen::V,,къыхэхы́н
1269,auswählen::V,,къыхэхы́н
1270,behindern::V,,пэрыохъу хъун
1271,beschädigen::V,,къутэн
1272,reichen::V,,еты́н
1273,schenken::V,,еты́н
1274,wiegen::V,,гъэхъыен
1275,lassen::V,,еты́н
1276,verlassen::V,,бгынэн
1277,verlassen::V,,хэкӏыжьын
1278,bewachen::V,,къэгъэгъунэн
1279,verteidigen::V,,къэухъумэн
1280,sich schlagen::V,,эзэон
1281,siegen::V,,текӏо́н
1282,belästigen::V,,бгъэгумэкӏын
1283,täuschen::V,,гъэпцӏэ́н
1284,pflücken::V,,къыпычы́н
1285,fassen::V,,къэубыты́н
1286,hüten::V,,хэхъо́н
1287,treiben::V,,пфын
1288,melken::V,,щын
1289,hacken::V,,упкӏэтэн
1290,reifen::V,,игъо хъун
1291,zubereiten::V,,бгъэхьазырын
1292,backen::V,,гъэжъэ́н
1293,stricken::V,,хъын
1294,nähen::V,,дэн
1295,spülen::V,,дэгъэчъыхьан
1296,kehren::V,,пхъэнкӏы́н
1297,kämmen::V,,жьын
1298,schmücken::V,,гъэдэхэ́н
1299,sich unterhalten::V,,зэдэгущыӏэн
1300,nennen::V,,цӏэ фэусы́н
1301,bemerken::V,,гу лъыптэ́н
1302,begreifen::V,,гурыӏо́н
1303,zeichnen::V,,шӏын
1304,besitzen::V,,иӏэн
1305,zahlen::V,,птын
1306,zahlen::V,,лъыптын
