,Concept_ID,ga,az
804,arm::A,bocht,yoxsul
805,reich::A,saibhir,zəngin
806,reich::A,rachmasach,zəngin
807,bekannt::A,atá eolas air,tanış
808,berühmt::A,cailiúil,məşhur
809,berühmt::A,clúiteach,məşhur
810,fremd::A,coimhthíoch,yad
811,verschieden::A,éagsúil,dürlü
812,verschieden::A,difriúil,dürlü
813,nah::A,gar,yaxın
814,nah::A,deas,yaxın
815,fern::A,i bhfad uainn,uzaq
816,fern::A,i bhfad i gcéin,uzaq
817,linker::A,clé,sol
818,rechter::A,deas,sağ
819,anderer::A,eile,başqa
820,erster::A,céad,birinci
821,zweiter::A,dóú,ikinci
822,zweiter::A,dara,ikinci
823,dritter::A,tríú,üçüncü
824,dritter::A,treas,üçüncü
825,letzter::A,déanach,sonuncu
826,letzter::A,déanach,axırıncı
827,letzter::A,deireanach,sonuncu
828,letzter::A,deireanach,axırıncı
829,allein::ADV,i d'aonar,tək
830,allein::ADV,i d'aonar,yalqız
831,auf einmal::ADV,ag an am céanna,birdən
832,zusammen::ADV,le chéile,birlikdə
833,zusammen::ADV,in eineacht,birlikdə
834,lange::ADV,fada,uzun
835,plötzlich::ADV,go tobann,qəfildən
836,plötzlich::ADV,i dtobainne,qəfildən
837,sofort::ADV,ar an toirt,həmən
838,sofort::ADV,ar an toirt,dərhal
839,sofort::ADV,ar an bpointe,həmən
840,sofort::ADV,ar an bpointe,dərhal
841,später::ADV,níos déanaí,sonra
842,jetzt::ADV,anois,indi
843,heute::ADV,inniu,bugün
844,morgen::ADV,amárach,sabah
845,bald::ADV,go luath,yaxında
846,bald::ADV,go luath,tezliklə
847,bald::ADV,gan mhoill,yaxında
848,bald::ADV,gan mhoill,tezliklə
849,dann::ADV,ansin,onda
850,gestern::ADV,inné,dünən
851,einst::ADV,tráth,əvvəllər
852,einst::ADV,uair amháin,əvvəllər
853,damals::ADV,ag an am,o vaxt
854,damals::ADV,an t-am sin,o vaxt
855,danach::ADV,ina dhiaidh sin,sonra
856,vorher::ADV,cheana,qabaqcadan
857,vorher::ADV,roimhe sin,qabaqcadan
858,zuerst::ADV,ar dtús,əvvəl
859,einmal::ADV,uair amháin,bir dəfə
860,manchmal::ADV,uaireanta,hərdənbir
861,oft::ADV,minic,tez-tez
862,oft::ADV,minic,çox vaxt
863,immer::ADV,i gcónaí,daimi
864,immer::ADV,i gcónaí,həmişə
865,niemals::ADV,riamh,əsla
866,niemals::ADV,riamh,heç bir zaman
867,hier::ADV,anseo,bura
868,hier::ADV,anseo,burada
869,hierhin::ADV,anseo,buraya
870,von hier::ADV,an áit seo,buradan
871,dort::ADV,ann,ora
872,dort::ADV,ann,orada
873,dort::ADV,ansin,ora
874,dort::ADV,ansin,orada
875,dorthin::ADV,ann,oraya
876,dorthin::ADV,ansin,oraya
877,geradeaus::ADV,ar aghaidh,düz
878,rückwärts::ADV,siar,geri
879,zurück::ADV,ar ais,geriyə
880,unten::ADV,thíos,aşağıda
881,hinab::ADV,síos,aşağı
882,oben::ADV,thuas,yuxarıda
883,hinauf::ADV,suas,yuxarı
884,überall::ADV,i ngach áit,hər yerdə
885,überall::ADV,ar fud na háite,hər yerdə
886,nicht::ADV,ní,-ma-
887,nicht::ADV,cha,-ma-
888,ein wenig::ADV,beagán,bir az
889,kaum::ADV,ar éigean,güclə
890,sehr::ADV,an-,çox
891,so::ADV,chomh,belə
892,so::ADV,mar sin,belə
893,noch::ADV,fós,hələ
894,noch::ADV,go fóill,hələ
895,nur::ADV,amháin,yalnız
896,nur::ADV,níl ach,yalnız
897,schon::ADV,cheana,artıq
898,schon::ADV,cheana féin,artıq
899,wieder::ADV,arís,yenə
900,wieder::ADV,athuair,yenə
901,vergebens::ADV,amú,boş yerə
902,vergebens::ADV,in aisce,boş yerə
903,vor::PRP,ar thosach,önündə
904,hinter::PRP,laistiar de,arxasında
905,hinter::PRP,taobh thiar de,arxasında
906,unter::PRP,faoi,altında
907,durch::PRP,trí,içindən
908,neben::PRP,taobh le,yanında
909,neben::PRP,in aice le,yanında
910,zwischen::PRP,idir,arasında
911,wegen::PRP,de bharr,üçün
912,wegen::PRP,de bharr,ötəri
913,wegen::PRP,mar gheall ar,üçün
914,wegen::PRP,mar gheall ar,ötəri
915,dies::PRN,seo,bu
916,das::PRN,sin,o
917,alles::PRN,gach rud,hər şey
918,ich::PRN,mé,mən
919,ich::PRN,mise,mən
920,du::PRN,tú,sən
921,du::PRN,tusa,sən
922,er::PRN,sé,o
923,er::PRN,seisean,o
924,wir::PRN,sinn,biz
925,ihr::PRN,sibh,siz
926,ihr::PRN,sibhse,siz
927,sie::PRN,siad,onlar
928,sie::PRN,siadsan,onlar
929,was::FPRN,cad,nə
930,was::FPRN,céard,nə
931,wer::FPRN,cé,kim
932,wo::FADV,cá,harada
933,wo::FADV,cén áit,harada
934,wohin::FADV,cá,haraya
935,wohin::FADV,cén áit,haraya
936,wie::FADV,conas,necə
937,wie::FADV,cén chaoi,necə
938,warum::FADV,cén fáth,niyə
939,warum::FADV,cén fáth,nə üçün
940,warum::FADV,cad chuige,niyə
941,warum::FADV,cad chuige,nə üçün
942,wieviel::FNUM,cá mhéad,neçə
943,wieviel::FNUM,cá mhéad,nə qədər
944,eins::NUM,aon,bir
945,zwei::NUM,dhá,iki
946,drei::NUM,trí,üç
947,vier::NUM,ceathair,dörd
948,fünf::NUM,cúig,beş
949,sechs::NUM,sé,altı
950,sieben::NUM,seacht,yeddi
951,acht::NUM,ocht,səkkiz
952,neun::NUM,naoi,doqquz
953,zehn::NUM,deich,on
954,elf::NUM,aon déag,on bir
955,zwölf::NUM,dó dhéag,on iki
956,zwanzig::NUM,fiche,iyirmi
957,dreißig::NUM,tríocha,otuz
958,vierzig::NUM,daichead,qırx
959,vierzig::NUM,ceathracha,qırx
960,fünfzig::NUM,caoga,əlli
961,sechzig::NUM,seasca,altmış
962,siebzig::NUM,seachtó,yetmiş
963,achtzig::NUM,ochtó,səksən
964,neunzig::NUM,nócha,doxsan
965,hundert::NUM,céad,yüz
966,tausend::NUM,míle,min
967,und::CNJ,agus,və
968,oder::CNJ,nó,ya
969,stehen::V,seas,durmaq
970,sitzen::V,suigh,oturmaq
971,liegen::V,luigh,uzanmaq
972,hängen::V,tá crochta,asılmaq
973,werden::V,éirigh,olmaq
974,passieren::V,tarlaigh,olmaq
975,passieren::V,tarlaigh,baş vermək
976,beginnen::V,tosaigh,başlamaq
977,enden::V,críochnaigh,bitmək
978,wechseln::V,athraigh,dəyişmək
979,aufgehen[Sonne]::V,éirigh,doğmaq
980,untergehen[Sonne]::V,fuin,batmaq
981,untergehen[Sonne]::V,téigh faoi,batmaq
982,scheinen[Sonne]::V,taitin,parlamaq
983,scheinen[Sonne]::V,soilsigh,parlamaq
984,donnern::V,tá toirneach ann,guruldamaq
985,wehen::V,séid,əsmək
986,strömen::V,sil,axmaq
987,fließen::V,rith,axmaq
988,fließen::V,snigh,axmaq
989,sich drehen::V,cas,dönmək
990,sich drehen::V,imrothlaigh,dönmək
991,schwanken::V,luasc,yellənmək
992,schwingen::V,luasc,yellənmək
993,fallen::V,tit,düşmek
994,brennen::V,dóigh,yanmaq
995,rauchen::V,plúch toite,tüstüləmək
996,regnen::V,báistigh,yağmaq
997,regnen::V,tá ag cur báistí,yağmaq
998,gefrieren::V,sioc,donmaq
999,gefrieren::V,reoigh,donmaq
1000,tauen::V,leáigh,ərimək
1001,tauen::V,coscair,ərimək
1002,schmelzen::V,leáigh,ərimək
1003,trocknen::V,triomaigh,qurumaq
1004,sieden::V,fiuch,qaynamaq
1005,sieden::V,beirigh,qaynamaq
1006,faulen::V,lobh,çürümək
1007,faulen::V,dreoigh,çürümək
1008,verfaulen::V,lobh,çürümək
1009,verfaulen::V,feoigh,çürümək
1010,reißen::V,bris,yırtılmaq
1011,versinken::V,téigh síos,batmaq
1012,vergehen::V,téigh thart,ötmək
1013,erscheinen::V,tar,görünmək
1014,verschwinden::V,imigh,yox olmaq
1015,sinken::V,tit,enmək
1016,sinken::V,ísligh,enmək
1017,abnehmen::V,maolaigh,azalmaq
1018,abnehmen::V,laghdaigh,azalmaq
1019,zunehmen::V,méadaigh,artmaq
1020,steigen::V,éirigh,yüksəlmək
1021,wachsen::V,fás,böyümək
1022,glänzen::V,lonraigh,parlamaq
1023,funkeln::V,drithligh,parıldamaq
1024,lärmen::V,tóg callán,səs-küy etmək
1025,läuten::V,buail,çalmaq
1026,klingeln::V,buail,zəng etmək
1027,klirren::V,cling,cingildəmək
1028,brausen::V,búir,gurlamaq
1029,rauschen::V,tá ag siosarnach,xışıldamaq
1030,klingen::V,tá glór ag,səslənmək
1031,bellen::V,amhastraigh,hürmək
1032,heulen::V,glam,ulamaq
1033,blasen::V,séid,üfləmək
1034,pfeifen::V,lig fead,fit vermek
1035,schreien::V,béic,bağırmaq
1036,schreien::V,béic,qışqırmaq
1037,schreien::V,glaoigh,bağırmaq
1038,schreien::V,glaoigh,qışqırmaq
1039,stöhnen::V,lig cnead,inləmək
1040,zittern::V,crith,titrəmək
1041,zittern::V,creathnaigh,titrəmək
1042,leben::V,mair,yaşamaq
1043,geboren werden::V,rugadh,doğmaq
1044,atmen::V,análaigh,nəfəs almaq
1045,trinken::V,ól,içmek
1046,essen::V,ith,yemək
1047,schlucken::V,slog,udmaq
1048,müde werden::V,tuirsigh,yorulmaq
1049,einschlafen::V,tit ina chodladh,yuxuya getmək
1050,schlafen::V,codail,uyumaq
1051,aufwachen::V,múscail,oyanmaq
1052,aufstehen::V,éirigh,yuxudan durmaq
1053,sich erholen::V,lig scíth,dincəlmək
1054,krank werden::V,éirigh tinn,xəstə olmaq
1055,krank sein::V,tá tinn,azarlanmaq
1056,krank sein::V,tá tinn,xəstələnmək
1057,schmerzen::V,tá pian i,ağrimaq
1058,husten::V,déan casacht,öksürmək
1059,genesen::V,téarnaigh,sağalmaq
1060,sterben::V,éag,ölmək
1061,sterben::V,éag,vəfat etmək
1062,sterben::V,faigh bás,ölmək
1063,sterben::V,faigh bás,vəfat etmək
1064,umkommen::V,caill,həlak olmaq
1065,sich bewegen::V,bog,hərəkət etmək
1066,sich bewegen::V,gluais,hərəkət etmək
1067,sich rühren::V,corraigh,tərpənmək
1068,sich erheben::V,seas suas,qalxmaq
1069,sich setzen::V,suigh,oturmaq
1070,hinfallen::V,tit,yıxılmaq
1071,laufen::V,siúil,yerimək
1072,schreiten::V,siúil,addım atmaq
1073,spazierengehen::V,téigh ag spaisteoireacht,gəzmək
1074,eilen::V,deifrigh,atılmaq
1075,eilen::V,brostaigh,atılmaq
1076,sich beeilen::V,deifrigh,tələsmək
1077,sich beeilen::V,déan deifir,tələsmək
1078,sausen::V,luathaigh,çırpmaq
1079,rennen::V,rith,qaçmaq
1080,springen::V,léim,sıçramaq
1081,klettern::V,dreap,dırmanmaq
1082,schaukeln::V,téigh ar an maide corrach,sallanmaq
1083,kriechen::V,snámh,sürünmək
1084,schwimmen::V,snámh,üzmek
1085,tauchen::V,tum,dalmaq
1086,rudern::V,iomair,avarlamaq
1087,rudern::V,rámhaigh,avarlamaq
1088,fahren::V,tiomáin,sürmək
1089,fliegen::V,eitil,uçmaq
1090,gehen::V,téigh,getmək
1091,weggehen::V,imigh,getmək
1092,abfahren::V,imigh,yola düşmək
1093,anhalten::V,stad,saxlamaq
1094,hineingehen::V,téigh isteach,girmək
1095,eintreten::V,téigh isteach,girmək
1096,eintreten::V,téigh isteach,daxil olmaq
1097,kommen::V,tar,gəlmək
1098,ankommen::V,tar,gəlib çatmaq
1099,zurückkommen::V,fill,qayıtmaq
1100,bleiben::V,fan,qalmaq
1101,warten::V,fan,gözləmək
1102,erwarten::V,tá ag súil le,bəkləmək
1103,erwarten::V,tá ag dréim le,bəkləmək
1104,suchen::V,lorg,aramaq
1105,suchen::V,lorg,axtarmaq
1106,finden::V,faigh,tapmaq
1107,finden::V,aimsigh,tapmaq
1108,versuchen::V,triail,çalışmaq
1109,vorbereiten::V,réitigh,hazırlamaq
1110,lieben::V,gráigh,sevmək
1111,mögen::V,taitin le,xoşlamaq
1112,mögen::V,is maith le,xoşlamaq
1113,lachen::V,gáir,gülmək
1114,rühren::V,téigh i bhfeidhm ar,həyəcanlandırmaq
1115,weinen::V,goil,ağlamaq
1116,weinen::V,caoin,ağlamaq
1117,schimpfen::V,tá ag clamhsán,küfr etmək
1118,sich ärgern::V,tá corraithe,acıqlanmaq
1119,sich fürchten::V,tá eagla ar,qorxmaq
1120,fürchten::V,tá eagla ar,qorxmaq
1121,fliehen::V,teith,qaçmaq
1122,flüchten::V,éalaigh,qaçmaq
1123,sehen::V,feic,görmək
1124,anschauen::V,dearc,baxmaq
1125,anschauen::V,féach ar,baxmaq
1126,ansehen::V,breathnaigh,baxmaq
1127,hören::V,cluin,duymaq
1128,hören::V,cluin,eşitmək
1129,zuhören::V,éist,dinləmək
1130,probieren::V,bliais,dadına baxmaq
1131,riechen::V,bolaigh,qoxlamaq
1132,fühlen::V,braith,duymaq
1133,fühlen::V,mothaigh,duymaq
1134,scheinen::V,tá an chuma ar,görünmək
1135,zu sehen sein::V,tá le feiceáil,görünmək
1136,vernehmen::V,clois,eşitmək
1137,frieren::V,tá fuar,üşümək
1138,tun::V,déan,etmək
1139,können::V,féad,bilmək
1140,können::V,féad,bacarmaq
1141,können::V,is féidir le,bilmək
1142,können::V,is féidir le,bacarmaq
1143,wollen::V,tá ag iarraidh,istəmək
1144,anfangen::V,tosaigh,başlamaq
1145,anfangen::V,cuir tús le,başlamaq
1146,beenden::V,críochnaigh,bitirmək
1147,beenden::V,cuir deireadh le,bitirmək
1148,aufhören::V,stad,bitmək
1149,aufhören::V,stad,qurtarmaq
1150,gelingen::V,éirigh le,müvəffəq olmaq
1151,geraten::V,tá deireadh ar,düşmək
1152,öffnen::V,oscail,açmaq
1153,schließen::V,dún,qapamaq
1154,schließen::V,iaigh,qapamaq
1155,stellen::V,cuir,qoymaq
1156,setzen::V,cuir,oturtmaq
1157,setzen::V,socraigh,oturtmaq
1158,legen::V,cuir,qoymaq
1159,berühren::V,teagmhaigh le,toxunmaq
1160,verbinden::V,ceangail,bağlamaq
1161,bedecken::V,clúdaigh,örtmək
1162,bedecken::V,cumhdaigh,örtmək
1163,aufhängen::V,croch,asmaq
1164,anzünden::V,las,yandırmaq
1165,anzünden::V,adhain,yandırmaq
1166,aufheben::V,tóg,qaldırmaq
1167,aufheben::V,ardaigh,qaldırmaq
1168,zurücklassen::V,fág,buraxmaq
1169,verlieren::V,caill,itirmək
1170,fallen lassen::V,lig uait,düşürmək
1171,fallen lassen::V,caith uait,düşürmək
1172,machen::V,déan,etmək
1173,machen::V,réitigh,etmək
1174,herstellen::V,táirg,istehsal etmək
1175,bauen::V,tóg,tikmək
1176,reparieren::V,deisigh,təmir etmək
1177,verbessern::V,feabhsaigh,düzəltmək
1178,ändern::V,athraigh,dəyişdirmək
1179,graben::V,tochail,qazımaq
1180,beugen::V,crom,əymək
1181,biegen::V,lúb,bükmək
1182,drehen::V,cas,döndərmək
1183,wenden::V,tiontaigh,çevirmək
1184,umdrehen::V,iompaigh,çevirmək
1185,umdrehen::V,tiontaigh,çevirmək
1186,heben::V,ardaigh,qaldırmaq
1187,hochheben::V,tóg,qaldırmaq
1188,ergreifen::V,beir ar,tutmaq
1189,halten::V,coimeád,saxlamaq
1190,halten::V,coinnigh,saxlamaq
1191,drücken::V,brúigh,sıxmaq
1192,schieben::V,brúigh,sürmək
1193,kratzen::V,scríob,qaşımaq
1194,lecken::V,ligh,yalamaq
1195,lecken::V,leadhb,yalamaq
1196,beißen::V,bain greim as,dişləmək
1197,abreißen::V,stróic,qoparmaq
1198,abreißen::V,tarraing,qoparmaq
1199,abschneiden::V,scoith,ayırmaq
1200,binden::V,ceangail,bağlamaq
1201,stecken::V,sáigh,soxmaq
1202,brechen::V,bris,qırmaq
1203,klopfen::V,cnag,sındırmaq
1204,hauen::V,buail,vurmaq
1205,kleben::V,gliúáil,apışdırmaq
1206,reiben::V,cuimil,ovmaq
1207,streichen::V,leath,sürtmək
1208,schleifen::V,líomh,bülövləmək
1209,schneiden::V,gearr,kəsmək
1210,rütteln::V,croith,sirkələmək
1211,schütteln::V,croith,çalxalamaq
1212,schwenken::V,luasc,yelləmək
1213,schütten::V,doirt,tökmək
1214,füllen::V,líon,doldurmaq
1215,einwickeln::V,cuach,sarımaq
1216,einwickeln::V,clúdaigh,sarımaq
1217,tragen::V,iompair,daşımaq
1218,schleppen::V,tarraing,sürükləmək
1219,ziehen::V,tarraing,çəkmək
1220,aufbewahren::V,coinnigh,gizlətmək
1221,werfen::V,caith,atmaq
1222,fangen::V,ceap,tutmaq
1223,packen::V,beir ar,yaxalamaq
1224,verstecken::V,folaigh,gizlətmək
1225,verstecken::V,cuir i bhfolach,gizlətmək
1226,teilen::V,roinn,bölmək
1227,schicken::V,seol,yollamaq
1228,schicken::V,seol,göndərmək
1229,bringen::V,beir,gətirmək
1230,bringen::V,tabhair,gətirmək
1231,hinzufügen::V,cuir le,əlavə etmək
1232,bekommen::V,faigh,almaq
1233,bekommen::V,faigh,əldə etmək
1234,erhalten::V,faigh,almaq
1235,nehmen::V,tóg,almaq
1236,nehmen::V,glac,almaq
1237,wählen::V,pioc,seçmək
1238,wählen::V,roghnaigh,seçmək
1239,auswählen::V,roghnaigh,arımaq
1240,bewahren::V,caomhnaigh,qorumaq
1241,behindern::V,cuir bac ar,mane olmaq
1242,verderben::V,mill,pozmaq
1243,beschädigen::V,loit,zədələmək
1244,beschädigen::V,déan damáiste do,zədələmək
1245,zerbrechen::V,bris,qırmaq
1246,zerbrechen::V,bris,sındırmaq
1247,zerreißen::V,stiall,yırtmaq
1248,zerstören::V,mill,dağıtmaq
1249,zerstören::V,scrios,dağıtmaq
1250,verbrennen::V,las,yandırmaq
1251,verbrennen::V,dóigh,yandırmaq
1252,geben::V,tabhair,vermək
1253,reichen::V,sín,uzatmaq
1254,reichen::V,cuir,uzatmaq
1255,schenken::V,bronn,vermək
1256,schenken::V,tabhair,vermək
1257,versprechen::V,geall,vəd vermək
1258,wünschen::V,guigh,arzulamaq
1259,loben::V,mol,tərifləmək
1260,küssen::V,póg,öpmək
1261,wiegen::V,bog,tərpətmək
1262,wiegen::V,luasc,tərpətmək
1263,zudecken::V,clúdaigh,örtmək
1264,wecken::V,dúisigh,oyatmaq
1265,zeigen::V,taispeáin,göstərmək
1266,führen::V,treoraigh,rəhbərlik etmək
1267,lehren::V,múin,öyrətmək
1268,lehren::V,teagasc,öyrətmək
1269,unterrichten::V,múin,öyrətmək
1270,unterrichten::V,múin,dərs vermək
1271,unterrichten::V,teagasc,öyrətmək
1272,unterrichten::V,teagasc,dərs vermək
1273,aufziehen::V,tóg,tərbiyə etmək
1274,leiten::V,tá i gceannas ar,idarə etmək
1275,antreiben::V,gríosaigh,bizləmək
1276,lassen::V,cuir ag,-tırmaq
1277,einladen::V,cuir cuireadh ar,dəvət etmək
1278,vereinigen::V,aontaigh,birləşdirmək
1279,besuchen::V,tabhair cuairt ar,baş çəkmək
1280,besuchen::V,tabhair cuairt ar,ziyarət etmək
1281,treffen::V,cas ar,rastlaşmaq
1282,treffen::V,cas ar,rast gəlmək
1283,treffen::V,buail le,rastlaşmaq
1284,treffen::V,buail le,rast gəlmək
1285,sich versammeln::V,bailigh,toplanmaq
1286,sich versammeln::V,cruinnigh,toplanmaq
1287,spielen::V,imir,oynamaq
1288,spielen::V,tá ag spraoi,oynamaq
1289,singen::V,can,oxumaq
1290,tanzen::V,rinc,oynamaq
1291,tanzen::V,rinc,rəqs etmək
1292,tanzen::V,damhsaigh,oynamaq
1293,tanzen::V,damhsaigh,rəqs etmək
1294,sich trennen::V,scar,ayrılmaq
1295,verlassen::V,fág,tərk etmək
1296,retten::V,tarrtháil,xilas etmək
1297,bewachen::V,cosain,gözətmək
1298,bewachen::V,gardáil,gözətmək
1299,schützen::V,cosain,qorumaq
1300,verteidigen::V,cosain,qorumaq
1301,sich schlagen::V,tá ag bruíon,döyüşmək
1302,schießen::V,caith,atmaq
1303,schießen::V,caith,atəş açmaq
1304,schießen::V,scaoil,atmaq
1305,schießen::V,scaoil,atəş açmaq
1306,siegen::V,bain,yenmək
1307,siegen::V,buaigh,yenmək
1308,ärgern::V,cuir isteach ar,acışdırmaq
1309,schlagen::V,buail,döymək
1310,treten::V,ciceáil,təpmək
1311,stechen::V,sáigh,soxmaq
1312,stoßen::V,brúigh,itələmək
1313,stoßen::V,soncáil,itələmək
1314,stehlen::V,goid,çalmaq
1315,stehlen::V,goid,oğurlamaq
1316,stören::V,cuir isteach ar,pozmaq
1317,belästigen::V,cuir as do,narahat etmək
1318,verbergen::V,ceil,gizləmək
1319,täuschen::V,cuir dallamullóg ar,aldatmaq
1320,betrügen::V,déan calaois ar,aldatmaq
1321,töten::V,maraigh,öldürmək
1322,wohnen::V,cuir faoi,yaşamaq
1323,wohnen::V,tá ina chónaí,yaşamaq
1324,arbeiten::V,oibrigh,işləmək
1325,arbeiten::V,oibrigh,çalışmaq
1326,sammeln::V,bailigh,yığmaq
1327,sammeln::V,bailigh,toplamaq
1328,sammeln::V,cruinnigh,yığmaq
1329,sammeln::V,cruinnigh,toplamaq
1330,pflücken::V,pioc,qoparmaq
1331,jagen::V,seilg,ovlamaq
1332,fischen::V,iasc,balıq tutmaq
1333,fassen::V,beir ar,tutmaq
1334,hüten::V,aoirigh,güdmək
1335,treiben::V,seol,haylamaq
1336,treiben::V,tiomáin,haylamaq
1337,anbinden::V,ceangail,bağlamaq
1338,füttern::V,cothaigh,bəsləmək
1339,füttern::V,beathaigh,bəsləmək
1340,melken::V,bligh,sağmaq
1341,melken::V,crúigh,sağmaq
1342,hacken::V,gearr,yarmaq
1343,gießen::V,uiscigh,sulamaq
1344,reifen::V,aibigh,dəymək
1345,zubereiten::V,cócaráil,bişirmək
1346,kochen::V,bruith,qaynatmaq
1347,kochen::V,beirigh,qaynatmaq
1348,backen::V,bácáil,bişirmək
1349,braten::V,róst,qızartmaq
1350,braten::V,frioch,qızartmaq
1351,umrühren::V,measc,qarışdırmaq
1352,stricken::V,cniotáil,hörmək
1353,nähen::V,fuaigh,tikmək
1354,färben::V,dathaigh,boyamaq
1355,reinigen::V,glan,təmizləmək
1356,waschen::V,nigh,yumaq
1357,abwischen::V,glan,silmək
1358,spülen::V,sruthlaigh,çalxamaq
1359,fegen::V,scuab,süpürmək
1360,kehren::V,scuab,süpürmək
1361,baden::V,folc,çimmək
1362,sich waschen::V,nigh é féin,yuyunmaq
1363,ausziehen::V,bain de,soyunmaq
1364,anziehen::V,cuir ar,geymək
1365,sich anziehen::V,gléas é féin,geyinmək
1366,kämmen::V,cíor,daramaq
1367,schmücken::V,maisigh,bəzəmək
1368,sagen::V,abair,demək
1369,sagen::V,abair,söymek
1370,sprechen::V,labhair,danışmaq
1371,reden::V,caintigh,danışmaq
1372,sich unterhalten::V,caintigh,söhbət etmək
1373,sich unterhalten::V,tá ag comhrá,söhbət etmək
1374,fragen::V,fiafraigh,soruşmaq
1375,fragen::V,cuir ceist,soruşmaq
1376,bitten::V,iarr,diləmək
1377,bitten::V,iarr,xahiş etmək
1378,erzählen::V,inis,bəhs etmək
1379,erzählen::V,eachtraigh,bəhs etmək
1380,mitteilen::V,aithris,bildirmək
1381,mitteilen::V,cuir in iúl,bildirmək
1382,nennen::V,ainmnigh,adlandırmaq
1383,rufen::V,glaoigh,çağırmaq
1384,prahlen::V,maígh,öyünmək
1385,übersetzen::V,aistrigh,tərcümə etmək
1386,denken::V,síl,düşünmək
1387,denken::V,síl,fikirləşmək
1388,denken::V,ceap,düşünmək
1389,denken::V,ceap,fikirləşmək
1390,glauben::V,creid,inanmaq
1391,bemerken::V,tabhair faoi deara,qeyd etmək
1392,erkennen::V,aithin,tanımaq
1393,begreifen::V,tuig,anlamaq
1394,verstehen::V,tuig,duymaq
1395,lernen::V,foghlaim,öyrənmək
1396,wissen::V,tá a fhios ag,bilmək
1397,sich erinnern an::V,cuimhnigh ar,xatırlamaq
1398,sich erinnern an::V,is cuimhne ar,xatırlamaq
1399,vergessen::V,dearmad,unutmaq
1400,messen::V,tomhais,ölçmək
1401,zählen::V,cuntais,saymaq
1402,rechnen::V,ríomh,hesablamaq
1403,rechnen::V,áirigh,hesablamaq
1404,lesen::V,léigh,oxumaq
1405,malen::V,péinteáil,şəkil çəkmək
1406,zeichnen::V,línigh,cızmaq
1407,zeichnen::V,tarraing,cızmaq
1408,schreiben::V,scríobh,yazmaq
1409,besitzen::V,is le,yiyələnmək
1410,besitzen::V,is le,malik olmaq
1411,kaufen::V,ceannaigh,satın almaq
1412,verkaufen::V,díol,satmaq
1413,bezahlen::V,íoc as,ödəmək
1414,zahlen::V,íoc,ödəmək
1415,beherrschen::V,rialaigh,idarə etmək
1416,ertragen::V,seas,dözmək
1417,ertragen::V,fulaing,dözmək
1418,ertragen::V,foighnigh,dözmək
1419,Ader::N,,damar
1420,vorwärts::ADV,,irəli
