,Concept_ID,fr,vep
841,hinauf::ADV,vers le haut,ülähäks
842,überall::ADV,partout,kaikjal
843,nicht::ADV,ne ... pas,ei
844,ein wenig::ADV,un peu,vähän
845,kaum::ADV,à peine,habi
846,sehr::ADV,très,lujas
847,so::ADV,si,muga
848,so::ADV,si,ninga
849,so::ADV,ainsi,muga
850,so::ADV,ainsi,ninga
851,noch::ADV,encore,völ
852,nur::ADV,seulement,järg
853,nur::ADV,seulement,vaiše
854,nur::ADV,ne ... que,järg
855,nur::ADV,ne ... que,vaiše
856,schon::ADV,déjà,jo
857,wieder::ADV,de nouveau,möst
858,vergebens::ADV,en vain,uhtei
859,vor::PRP,devant,edes
860,hinter::PRP,derrière,taga
861,unter::PRP,sous,al
862,unter::PRP,au-dessous de,al
863,durch::PRP,par,läbi
864,durch::PRP,par,kal't
865,durch::PRP,à travers,läbi
866,durch::PRP,à travers,kal't
867,neben::PRP,à côté de,rindal
868,zwischen::PRP,entre,keskes
869,wegen::PRP,à cause de,tagut
870,dies::PRN,ceci,nece
871,das::PRN,ce,se
872,das::PRN,cela,se
873,alles::PRN,tout,kaik
874,ich::PRN,je,minä
875,ich::PRN,moi,minä
876,du::PRN,tu,sinä
877,du::PRN,toi,sinä
878,er::PRN,il,hän
879,er::PRN,lui,hän
880,wir::PRN,nous,mö
881,ihr::PRN,vous,tö
882,sie::PRN,ils,hö
883,sie::PRN,elles,hö
884,was::FPRN,que,mi
885,was::FPRN,quoi,mi
886,wer::FPRN,qui,ken
887,wo::FADV,où,kus
888,wohin::FADV,où,kuna
889,wie::FADV,comment,kut
890,wie::FADV,comment,mit'
891,warum::FADV,pourquoi,mikš
892,wieviel::FNUM,combien,äjak
893,wieviel::FNUM,combien,kuverz'
894,eins::NUM,un,üks'
895,zwei::NUM,deux,kaks'
896,drei::NUM,trois,koume
897,vier::NUM,quatre,nel'l'
898,fünf::NUM,cinq,viž
899,sechs::NUM,six,kuz'
900,sieben::NUM,sept,seičeme
901,acht::NUM,huit,kahesa
902,neun::NUM,neuf,ühesa
903,zehn::NUM,dix,kümne
904,elf::NUM,onze,üks'toštkümne
905,zwölf::NUM,douze,kaks'toštkümne
906,zwanzig::NUM,vingt,kaks'kümne
907,dreißig::NUM,trente,koumekümne
908,vierzig::NUM,quarante,nel'l'kümne
909,fünfzig::NUM,cinquante,vižkümne
910,sechzig::NUM,soixante,kuz'kümne
911,siebzig::NUM,soixante-dix,seičemekümne
912,achtzig::NUM,quatre-vingt,kahesakümne
913,neunzig::NUM,quatre-vingt-dix,ühesakümne
914,hundert::NUM,cent,sada
915,tausend::NUM,mille,tuha
916,und::CNJ,et,i
917,und::CNJ,et,da
918,oder::CNJ,ou,vai
919,stehen::V,être debout,seišta
920,sitzen::V,être assis,ištta
921,liegen::V,être couché,venuda
922,hängen::V,pendre,ripta
923,werden::V,devenir,lindä
924,werden::V,devenir,tehtas
925,passieren::V,se passer,ozaitas
926,beginnen::V,commencer,augotadas
927,enden::V,finir,loptas
928,enden::V,se terminer,loptas
929,wechseln::V,changer,vajehtadas
930,wechseln::V,alterner,vajehtadas
931,aufgehen[Sonne]::V,se lever,nousta
932,untergehen[Sonne]::V,se coucher,lasktas
933,scheinen[Sonne]::V,briller,paštta
934,donnern::V,tonner,juraita
935,wehen::V,souffler,dölta
936,wehen::V,souffler,puhuda
937,strömen::V,affluer,valadas
938,fließen::V,couler,valuda
939,sich drehen::V,tourner,punotas
940,schwanken::V,osciller,čibuda
941,schwanken::V,chanceler,čibuda
942,schwingen::V,vibrer,čibuda
943,schwingen::V,osciller,čibuda
944,fallen::V,tomber,langeta
945,brennen::V,brûler,pallada
946,brennen::V,flamber,pallada
947,rauchen::V,fumer,savustada
948,regnen::V,pleuvoir,vihmda
949,gefrieren::V,geler,jäduda
950,gefrieren::V,geler,kül'mdä
951,tauen::V,dégeler,sulada
952,schmelzen::V,fondre,sulada
953,trocknen::V,sécher,kuida
954,trocknen::V,sécher,kuivehtuda
955,sieden::V,bouillir,kehuda
956,faulen::V,pourrir,hapata
957,faulen::V,pourrir,traudäs
958,faulen::V,se putréfier,hapata
959,faulen::V,se putréfier,traudäs
960,verfaulen::V,pourrir,hapata
961,reißen::V,rompre,rebita
962,reißen::V,se déchirer,rebita
963,versinken::V,s'enfoncer,upota
964,vergehen::V,passer,mända
965,erscheinen::V,apparaître,ozutadas
966,verschwinden::V,disparaître,hajeta
967,sinken::V,descendre,väheta
968,sinken::V,descendre,lasktas
969,sinken::V,s'abaisser,väheta
970,sinken::V,s'abaisser,lasktas
971,abnehmen::V,diminuer,peneta
972,zunehmen::V,augmenter,ližaduda
973,steigen::V,monter,nousta
974,wachsen::V,croître,kazda
975,glänzen::V,briller,loštta
976,funkeln::V,étinceler,hoštta
977,lärmen::V,faire du bruit,robaita
978,läuten::V,sonner,judaita
979,klingeln::V,sonner,kelotada
980,klirren::V,cliqueter,biraita
981,brausen::V,mugir,bruncta
982,rauschen::V,bruire,šobaita
983,klingen::V,sonner,heläita
984,bellen::V,aboyer,nutta
985,heulen::V,hurler,ulaita
986,blasen::V,souffler,puhuda
987,pfeifen::V,siffler,pistta
988,pfeifen::V,siffler,vihelta
989,schreien::V,crier,kirkta
990,schreien::V,crier,kidastada
991,stöhnen::V,gémir,ohkta
992,stöhnen::V,gémir,voivotada
993,zittern::V,trembler,säraita
994,leben::V,vivre,eläda
995,geboren werden::V,naître,sünduda
996,atmen::V,respirer,henktä
997,trinken::V,boire,joda
998,essen::V,manger,söda
999,schlucken::V,avaler,lainata
1000,müde werden::V,se lasser,väzuda
1001,müde werden::V,se lasser,šuštuda
1002,müde werden::V,se fatiguer,väzuda
1003,müde werden::V,se fatiguer,šuštuda
1004,einschlafen::V,s'endormir,uinota
1005,schlafen::V,dormir,magata
1006,schlafen::V,dormir,nukkuda
1007,aufwachen::V,se réveiller,heraštuda
1008,aufstehen::V,se lever,nousta
1009,sich erholen::V,se reposer,lebaitas
1010,sich erholen::V,se détendre,lebaitas
1011,krank werden::V,tomber malade,läžegata
1012,krank sein::V,être malade,läžuda
1013,schmerzen::V,faire mal,kibištada
1014,husten::V,tousser,rügda
1015,genesen::V,guérir,tervehtuda
1016,genesen::V,se remettre,tervehtuda
1017,sterben::V,mourir,kolda
1018,umkommen::V,périr,kolda
1019,sich bewegen::V,bouger,likkuda
1020,sich rühren::V,broncher,likahtada
1021,sich rühren::V,broncher,kubahtada
1022,sich erheben::V,se lever,nousta
1023,sich setzen::V,s'asseoir,išttas
1024,hinfallen::V,tomber,langeta
1025,laufen::V,marcher,kävuda
1026,laufen::V,aller à pied,kävuda
1027,schreiten::V,marcher,astta
1028,schreiten::V,marcher,haškta
1029,spazierengehen::V,se promener,kävelta
1030,eilen::V,courir,kiruhtada
1031,sich beeilen::V,se hâter,kiruhtada
1032,sich beeilen::V,se dépêcher,kiruhtada
1033,sausen::V,filer,fun'urta
1034,rennen::V,courir,joksta
1035,springen::V,sauter,hüptä
1036,klettern::V,grimper,libuda
1037,schaukeln::V,se balancer,čibuda
1038,kriechen::V,ramper,ličtas
1039,schwimmen::V,nager,ujuda
1040,tauchen::V,plonger,čukautas
1041,rudern::V,ramer,souta
1042,fahren::V,aller,ajada
1043,fahren::V,aller,ajelda
1044,fahren::V,rouler,ajada
1045,fahren::V,rouler,ajelda
1046,fliegen::V,voler,leta
1047,gehen::V,aller,mända
1048,gehen::V,aller,kävuda
1049,weggehen::V,s'en aller,päzda
1050,weggehen::V,s'en aller,lähtta
1051,abfahren::V,partir,tönduda
1052,anhalten::V,s'arrêter,seižutadas
1053,hineingehen::V,entrer,mända südäimehe
1054,eintreten::V,entrer,tulda
1055,kommen::V,venir,tulda
1056,ankommen::V,arriver,tulda
1057,zurückkommen::V,revenir,pörtas
1058,bleiben::V,rester,jäda
1059,bleiben::V,demeurer,jäda
1060,warten::V,attendre,varastada
1061,erwarten::V,attendre,varastada
1062,suchen::V,chercher,ectä
1063,finden::V,trouver,löuta
1064,versuchen::V,essayer,ladida
1065,versuchen::V,essayer,rohkaita
1066,vorbereiten::V,préparer,vaumita
1067,lieben::V,aimer,armastada
1068,mögen::V,aimer,navedida
1069,mögen::V,vouloir,navedida
1070,lachen::V,rire,nagrda
1071,rühren::V,toucher,likutada
1072,rühren::V,attendrir,likutada
1073,weinen::V,pleurer,itkta
1074,schimpfen::V,gronder,laidas
1075,schimpfen::V,gronder,pačatada
1076,sich ärgern::V,se fâcher,rändüda
1077,sich fürchten::V,avoir peur,varaita
1078,fürchten::V,craindre,varaita
1079,fürchten::V,avoir peur de,varaita
1080,fliehen::V,fuir,pageta
1081,flüchten::V,s'enfuir,pageta
1082,flüchten::V,s'enfuir,joksta
1083,sehen::V,voir,nähta
1084,anschauen::V,regarder,kacta
1085,ansehen::V,regarder,kacta
1086,hören::V,entendre,kulda
1087,zuhören::V,écouter,kundeltas
1088,probieren::V,goûter,mujada
1089,riechen::V,sentir,rižada
1090,fühlen::V,sentir,mujada
1091,scheinen::V,sembler,näguda
1092,scheinen::V,paraître,näguda
1093,zu sehen sein::V,se voir,näguda
1094,zu sehen sein::V,être visible,näguda
1095,vernehmen::V,entendre,kulištada
1096,vernehmen::V,percevoir,kulištada
1097,frieren::V,avoir froid,kül'mdä
1098,tun::V,faire,tehta
1099,können::V,savoir,voida
1100,können::V,savoir,mahtta
1101,können::V,pouvoir,voida
1102,können::V,pouvoir,mahtta
1103,wollen::V,vouloir,himoita
1104,wollen::V,vouloir,tahtoida
1105,anfangen::V,commencer,zavottä
1106,anfangen::V,commencer,augotada
1107,beenden::V,finir,loptä
1108,beenden::V,terminer,loptä
1109,aufhören::V,cesser,loptas
1110,aufhören::V,arrêter,loptas
1111,gelingen::V,réussir,lähtta
1112,gelingen::V,réussir,tehtas
1113,geraten::V,réussir,tulda
1114,öffnen::V,ouvrir,avaita
1115,schließen::V,fermer,saubata
1116,stellen::V,poser,panda
1117,stellen::V,poser,seižutada
1118,stellen::V,mettre,panda
1119,stellen::V,mettre,seižutada
1120,setzen::V,placer,ištutada
1121,legen::V,placer,panda
1122,berühren::V,toucher,koskta
1123,berühren::V,toucher,käziduda
1124,verbinden::V,lier,ühtenzoitta
1125,bedecken::V,couvrir,katta
1126,bedecken::V,couvrir,peitta
1127,aufhängen::V,accrocher,riputada
1128,anzünden::V,allumer,sütutada
1129,aufheben::V,ramasser,leta
1130,zurücklassen::V,laisser,jätta
1131,verlieren::V,perdre,kadotada
1132,fallen lassen::V,lâcher,kirbotada
1133,fallen lassen::V,laisser tomber,kirbotada
1134,machen::V,faire,säta
1135,machen::V,faire,tehta
1136,herstellen::V,produire,tehta
1137,herstellen::V,fabriquer,tehta
1138,bauen::V,bâtir,leta
1139,bauen::V,bâtir,sauda
1140,bauen::V,construire,leta
1141,bauen::V,construire,sauda
1142,reparieren::V,réparer,koheta
1143,verbessern::V,améliorer,paremboita
1144,ändern::V,changer,vajehtada
1145,ändern::V,modifier,vajehtada
1146,graben::V,creuser,kaida
1147,graben::V,creuser,čongoida
1148,beugen::V,plier,koverta
1149,beugen::V,ployer,koverta
1150,biegen::V,courber,painda
1151,drehen::V,tordre,punotada
1152,drehen::V,tourner,punotada
1153,wenden::V,retourner,käta
1154,wenden::V,retourner,kärauta
1155,umdrehen::V,tourner,käta
1156,heben::V,soulever,leta
1157,hochheben::V,lever,libutada
1158,ergreifen::V,saisir,tabata
1159,ergreifen::V,prendre,tabata
1160,halten::V,tenir,pidada
1161,drücken::V,presser,painda
1162,schieben::V,pousser,žigutada
1163,kratzen::V,gratter,künstä
1164,kratzen::V,égratigner,künstä
1165,lecken::V,lécher,nolda
1166,beißen::V,mordre,purda
1167,beißen::V,mordre,hambastada
1168,abreißen::V,arracher,ratketa
1169,abschneiden::V,couper,čapata
1170,abschneiden::V,couper,leikata
1171,binden::V,lier,sidoda
1172,binden::V,attacher,sidoda
1173,stecken::V,enfoncer,čokaita
1174,brechen::V,rompre,katkaita
1175,klopfen::V,frapper,kolkotada
1176,hauen::V,frapper,löda
1177,kleben::V,coller,klejata
1178,reiben::V,frotter,hosta
1179,reiben::V,frotter,törkita
1180,reiben::V,frotter,jorotada
1181,streichen::V,empâter,voita
1182,schleifen::V,affiler,hijoida
1183,schleifen::V,affiler,teravzoitta
1184,schleifen::V,aiguiser,hijoida
1185,schleifen::V,aiguiser,teravzoitta
1186,schneiden::V,couper,leikata
1187,schneiden::V,trancher,leikata
1188,rütteln::V,cahoter,heilutada
1189,schütteln::V,secouer,pudištada
1190,schwenken::V,agiter,maihutada
1191,schütten::V,verser,valada
1192,füllen::V,remplir,täutta
1193,einwickeln::V,envelopper,kärdä
1194,tragen::V,porter,kantta
1195,tragen::V,porter,kandišta
1196,schleppen::V,traîner,vedätada
1197,ziehen::V,tirer,vedada
1198,aufbewahren::V,garder,kaita
1199,aufbewahren::V,conserver,kaita
1200,werfen::V,jeter,čuta
1201,werfen::V,jeter,tactä
1202,werfen::V,lancer,čuta
1203,werfen::V,lancer,tactä
1204,fangen::V,attraper,püta
1205,packen::V,agripper,tabata
1206,verstecken::V,cacher,peitta
1207,teilen::V,diviser,jagada
1208,schicken::V,envoyer,oigeta
1209,bringen::V,apporter,veda
1210,hinzufügen::V,ajouter,ližata
1211,bekommen::V,obtenir,sada
1212,erhalten::V,recevoir,sada
1213,nehmen::V,prendre,otta
1214,wählen::V,choisir,valita
1215,auswählen::V,choisir,valita
1216,auswählen::V,sélectionner,valita
1217,bewahren::V,préserver,kaita
1218,behindern::V,gêner,telustada
1219,verderben::V,gâter,travida
1220,verderben::V,corrompre,travida
1221,beschädigen::V,endommager,satatada
1222,zerbrechen::V,casser,mureta
1223,zerreißen::V,déchirer,rebitada
1224,zerstören::V,détruire,mureta
1225,verbrennen::V,brûler,poltta
1226,geben::V,donner,antta
1227,reichen::V,tendre,antta
1228,schenken::V,offrir,lahjoita
1229,versprechen::V,promettre,toivotada
1230,wünschen::V,souhaiter,toivotada
1231,loben::V,louer,kitta
1232,küssen::V,embrasser,tervehtada
1233,wiegen::V,bercer,likutada
1234,zudecken::V,couvrir,katta
1235,wecken::V,éveiller,noustatada
1236,wecken::V,réveiller,noustatada
1237,zeigen::V,montrer,ozutada
1238,zeigen::V,faire voir,ozutada
1239,führen::V,guider,astutada
1240,lehren::V,apprendre,opeta
1241,unterrichten::V,instruire,opeta
1242,aufziehen::V,élever,kazvatada
1243,leiten::V,diriger,ohjata
1244,leiten::V,conduire,ohjata
1245,antreiben::V,pousser,rigehtoitta
1246,lassen::V,faire,käskta
1247,einladen::V,inviter,kucta
1248,vereinigen::V,unir,ühtenzoitta
1249,vereinigen::V,réunir,ühtenzoitta
1250,besuchen::V,visiter,rižada
1251,besuchen::V,aller voir,rižada
1252,treffen::V,rencontrer,vastata
1253,sich versammeln::V,s'assembler,kägeta
1254,sich versammeln::V,s'assembler,sätas
1255,spielen::V,jouer,väta
1256,singen::V,chanter,pajatada
1257,tanzen::V,danser,kargaita
1258,sich trennen::V,se séparer,erigata
1259,verlassen::V,quitter,jätta
1260,retten::V,sauver,päzutada
1261,bewachen::V,garder,varjoita
1262,schützen::V,protéger,kaita
1263,verteidigen::V,défendre,kaita
1264,sich schlagen::V,se taper,torata
1265,schießen::V,tirer,ampta
1266,siegen::V,vaincre,vägestada
1267,ärgern::V,agacer,verdutada
1268,ärgern::V,agacer,rändütada
1269,schlagen::V,battre,löda
1270,schlagen::V,battre,iškta
1271,schlagen::V,frapper,löda
1272,schlagen::V,frapper,iškta
1273,treten::V,botter,peksta
1274,treten::V,botter,topsta
1275,treten::V,donner un coup de pied à,peksta
1276,treten::V,donner un coup de pied à,topsta
1277,stechen::V,piquer,pystiä
1278,stoßen::V,heurter,iškta
1279,stoßen::V,heurter,pudištada
1280,stehlen::V,voler,vargastada
1281,stören::V,gêner,keskustada
1282,stören::V,déranger,keskustada
1283,belästigen::V,molester,tartuteldas
1284,belästigen::V,importuner,tartuteldas
1285,verbergen::V,cacher,katelda
1286,verbergen::V,dissimuler,katelda
1287,täuschen::V,abuser,manitada
1288,täuschen::V,tromper,manitada
1289,betrügen::V,duper,manitada
1290,betrügen::V,frauder,manitada
1291,töten::V,tuer,rikta
1292,töten::V,tuer,surmita
1293,wohnen::V,habiter,eläda
1294,wohnen::V,demeurer,eläda
1295,arbeiten::V,travailler,rata
1296,sammeln::V,collectionner,kogota
1297,pflücken::V,cueillir,poimda
1298,jagen::V,chasser,mecata
1299,fischen::V,pêcher,kalatada
1300,fassen::V,capturer,tabata
1301,hüten::V,garder,paimeta
1302,treiben::V,mener,ajada
1303,anbinden::V,attacher,küttestada
1304,anbinden::V,attacher,sidoda
1305,füttern::V,faire manger,sötta
1306,melken::V,traire,lüpsta
1307,hacken::V,fendre,sauda
1308,gießen::V,arroser,valada
1309,reifen::V,mûrir,küpseta
1310,zubereiten::V,préparer,vaumištada
1311,kochen::V,cuire,keitta
1312,backen::V,cuire,paštta
1313,braten::V,rôtir,žarda
1314,umrühren::V,remuer,segoitada
1315,stricken::V,tricoter,kudoda
1316,nähen::V,coudre,ombelta
1317,färben::V,teindre,mujutada
1318,reinigen::V,nettoyer,puhtastada
1319,waschen::V,laver,pesta
1320,abwischen::V,essuyer,pühktä
1321,spülen::V,rincer,huhtoida
1322,fegen::V,balayer,pühkta
1323,kehren::V,balayer,uhoita
1324,baden::V,se baigner,kül'ptäs
1325,sich waschen::V,se laver,pestas
1326,ausziehen::V,ôter,riičta
1327,ausziehen::V,ôter,rušta
1328,ausziehen::V,enlever,riičta
1329,ausziehen::V,enlever,rušta
1330,anziehen::V,mettre,panda päle
1331,anziehen::V,mettre,panda kädehe
1332,anziehen::V,mettre,panda jaugha
1333,sich anziehen::V,s'habiller,sobdas
1334,kämmen::V,peigner,harjata
1335,schmücken::V,orner,čomitada
1336,schmücken::V,décorer,čomitada
1337,sagen::V,dire,sanuda
1338,sprechen::V,parler,pagišta
1339,reden::V,parler,pagišta
1340,sich unterhalten::V,bavarder,lodaita
1341,sich unterhalten::V,s'entretenir,lodaita
1342,fragen::V,demander,küzuda
1343,bitten::V,prier,pakita
1344,erzählen::V,raconter,sanuda
1345,erzählen::V,raconter,starinoita
1346,mitteilen::V,communiquer,tedotada
1347,nennen::V,nommer,nimitada
1348,nennen::V,appeler,nimitada
1349,rufen::V,appeler,kucta
1350,prahlen::V,se vanter,kittäs
1351,übersetzen::V,traduire,käta
1352,denken::V,penser,meletada
1353,glauben::V,croire,uskta
1354,bemerken::V,remarquer,homaita
1355,bemerken::V,apercevoir,homaita
1356,erkennen::V,reconnaître,tundištada
1357,begreifen::V,concevoir,tabata
1358,verstehen::V,entendre,el'geta
1359,verstehen::V,entendre,toimetada
1360,verstehen::V,comprendre,el'geta
1361,verstehen::V,comprendre,toimetada
1362,lernen::V,apprendre,opetas
1363,wissen::V,savoir,teta
1364,sich erinnern an::V,se souvenir de,johtutada
1365,vergessen::V,oublier,unohtada
1366,messen::V,mesurer,märita
1367,zählen::V,compter,lugeda
1368,rechnen::V,calculer,lugeda
1369,lesen::V,lire,lugeda
1370,malen::V,peindre,pirta
1371,zeichnen::V,dessiner,pirta
1372,schreiben::V,écrire,kirjutada
1373,besitzen::V,posséder,omištada
1374,kaufen::V,acheter,ostta
1375,verkaufen::V,vendre,möda
1376,bezahlen::V,payer,maksta
1377,zahlen::V,payer,maksta
1378,beherrschen::V,dominer,valdoita
1379,beherrschen::V,maîtriser,valdoita
1380,ertragen::V,tolérer,tirpta
1381,ertragen::V,supporter,tirpta
