,Concept_ID,cv,tr
1420,kehren::V,шӑл,süpürmek
1421,baden::V,шыва кӗр,yıkanmak
1422,baden::V,шыва кӗр,banyo yapmak
1423,sich waschen::V,ҫӑвӑн,yıkanmak
1424,ausziehen::V,салан,çıkarmak
1425,anziehen::V,тӑхӑн,giymek
1426,sich anziehen::V,тӑхӑн,giyinmek
1427,kämmen::V,тура,taramak
1428,schmücken::V,илемлет,süslemek
1429,sagen::V,те,demek
1430,sagen::V,те,söylemek
1431,sprechen::V,кала,konuşmak
1432,reden::V,сӑмахла,konuşmak
1433,reden::V,калаҫ,konuşmak
1434,sich unterhalten::V,пупле,sohbet etmek
1435,fragen::V,ыйт,sormak
1436,bitten::V,ыйт,dilemek
1437,bitten::V,ыйт,rica etmek
1438,erzählen::V,каласа пар,bahsetmek
1439,erzählen::V,каласа пар,hikâye etmek
1440,mitteilen::V,пӗлтер,bildirmek
1441,mitteilen::V,хыпарла,bildirmek
1442,nennen::V,те,adlandırmak
1443,nennen::V,чӗн,adlandırmak
1444,rufen::V,чӗн,çağırmak
1445,prahlen::V,мухтан,övünmek
1446,prahlen::V,вӗҫкӗнлен,övünmek
1447,übersetzen::V,куҫар,çevirmek
1448,übersetzen::V,куҫар,tercüme etmek
1449,denken::V,шухӑшла,düşünmek
1450,glauben::V,ӗнен,inanmak
1451,glauben::V,ӗнен,zannetmek
1452,bemerken::V,асӑрха,farkına varmak
1453,erkennen::V,палла,tanımak
1454,begreifen::V,ӑнлан,anlamak
1455,begreifen::V,ӑнлан,kavramak
1456,verstehen::V,пӗл,duymak
1457,verstehen::V,пӗл,anlamak
1458,lernen::V,вӗрен,öğrenmek
1459,wissen::V,пӗл,bilmek
1460,wissen::V,ӑнкар,bilmek
1461,sich erinnern an::V,аса ил,hatırlamak
1462,vergessen::V,ман,unutmak
1463,vergessen::V,манса кай,unutmak
1464,messen::V,виҫ,ölçmek
1465,zählen::V,шутла,saymak
1466,rechnen::V,шутла,hesap etmek
1467,lesen::V,вула,okumak
1468,malen::V,ӳкер,resmini yapmak
1469,zeichnen::V,ӳкер,çizmek
1470,schreiben::V,ҫыр,yazmak
1471,besitzen::V,тыт,haiz olmak
1472,besitzen::V,тыт,sahip olmak
1473,kaufen::V,ил,almak
1474,kaufen::V,туян,almak
1475,verkaufen::V,сут,satmak
1476,bezahlen::V,тӳле,ödemek
1477,zahlen::V,тӳле,ödemek
1478,beherrschen::V,тыт,hâkim olmak
1479,ertragen::V,тӳс,dayanmak
1480,ertragen::V,тӳс,katlanmak
1481,Bauch::N,,karın
