,Concept_ID,lez,mhr
722,damals::ADV,а чӏавуз,туна́м
723,danach::ADV,ахпа,вара́
724,vorher::ADV,вилик,о́нчыч
725,zuerst::ADV,сифте,онда́к
726,einmal::ADV,садра,икана́
727,manchmal::ADV,гагь-гагь,ка́шын
728,manchmal::ADV,гагь-гагь,кокла́н
729,oft::ADV,гзаф вахтара,чӱ́чкыдын
730,immer::ADV,гьамиша,эре́
731,immer::ADV,гьамиша,ту́тыш
732,niemals::ADV,са чӏавузни,ок нигуна́м
733,niemals::ADV,са вахтундани,ок нигуна́м
734,hier::ADV,ина,ты́ште
735,hierhin::ADV,иниз,ты́шке
736,hierhin::ADV,иниз,тыш
737,von hier::ADV,инай,тыше́ч
738,von hier::ADV,инай,тыве́ч
739,dort::ADV,ана,ту́што
740,dorthin::ADV,аниз,туш
741,dorthin::ADV,аниз,ту́шко
742,geradeaus::ADV,дуьз,вик
743,vorwärts::ADV,вилик,о́нчыко
744,vorwärts::ADV,виликди,о́нчыко
745,rückwärts::ADV,кьулухъ,шеҥге́к
746,unten::ADV,агъада,ӱ́лнӧ
747,unten::ADV,агъада,йыма́лне
748,hinab::ADV,агъуз,йыма́к
749,oben::ADV,винел,кӱ́шнӧ
750,oben::ADV,винел,ӱмба́лне
751,hinauf::ADV,виниз,кӱ́ш
752,hinauf::ADV,виниз,кӱ́шкӧ
753,überall::ADV,вирина,чыла́ вере́
754,nicht::ADV,ваъ,ок
755,nicht::ADV,ваъ,о́геш
756,ein wenig::ADV,са тӏимил,изи́ш
757,kaum::ADV,жизви,пыкше́
758,sehr::ADV,лап,чот
759,so::ADV,икӏ,тыге́
760,noch::ADV,гьеле,а́ле
761,nur::ADV,анжах,гына́
762,schon::ADV,хъувуна,ы́нде
763,schon::ADV,мадни дардиз,ы́нде
764,schon::ADV,мадни гуьтӏуьз,ы́нде
765,schon::ADV,мадни гуьтӏуь я,ы́нде
766,vergebens::ADV,нагьакь,ара́м
767,vergebens::ADV,нагьакьа,ара́м
768,vor::PRP,вилик,о́нчыч
769,hinter::PRP,кьулухъ,шеҥге́лне
770,unter::PRP,кӏаник,йыма́лне
771,durch::PRP,арадай,вошт
772,durch::PRP,-кай хкатна,вошт
773,neben::PRP,патав,вокте́н
774,neben::PRP,мукьув,вокте́н
775,zwischen::PRP,ара,кокла́ште
776,zwischen::PRP,арада,кокла́ште
777,wegen::PRP,гъиляй,верч
778,dies::PRN,и,ти́де
779,dies::PRN,им,ти́де
780,das::PRN,а,са́де
781,das::PRN,ам,са́де
782,alles::PRN,вири,чыла́
783,alles::PRN,михьиз,чыла́
784,ich::PRN,за,мый
785,ich::PRN,зун,мый
786,du::PRN,вун,тый
787,er::PRN,ам,ту́до
788,er::PRN,гьа,ту́до
789,wir::PRN,чун,ме
790,ihr::PRN,куьн,те
791,sie::PRN,абур,ну́но
792,was::FPRN,вуч,мо
793,wer::FPRN,вуж,кӧ
794,wo::FADV,гьина,куша́н
795,wohin::FADV,гьиниз,куш
796,wohin::FADV,гьиниз,ку́шко
797,wie::FADV,гьикӏ,кузе́
798,warum::FADV,вучиз,мо
799,warum::FADV,вучиз,мола́н
800,wieviel::FNUM,шумуд,куна́р
801,eins::NUM,са,ик
802,zwei::NUM,кьвед,ко́кыт
803,drei::NUM,пуд,кум
804,vier::NUM,кьуд,ныл
805,fünf::NUM,вад,вич
806,sechs::NUM,ругуд,куд
807,sieben::NUM,ирид,шым
808,acht::NUM,муьжуьд,канда́ш
809,neun::NUM,кӏуьд,инде́ш
810,zehn::NUM,цӏуд,лу
811,elf::NUM,цӏусад,лати́к
812,zwölf::NUM,цӏикьвед,латко́к
813,zwanzig::NUM,къад,ко́ло
814,dreißig::NUM,къанницӏуд,ку́мло
815,vierzig::NUM,яхцӏур,ны́лле
816,fünfzig::NUM,яхцӏурни цӏуд,ви́тле
817,sechzig::NUM,пудкъад,ку́дло
818,siebzig::NUM,пудкъанни цӏуд,шы́мле
819,achtzig::NUM,кьудкъад,канда́шле
820,neunzig::NUM,кьудкъанни цӏуд,инде́шле
821,hundert::NUM,виш,шӱ́дӧ
822,tausend::NUM,агъзур,тӱже́м
823,und::CNJ,ва,да
824,und::CNJ,ва,ден
825,oder::CNJ,я,я
826,oder::CNJ,я,а́ле
827,stehen::V,акъвазун,шога́ш
828,sitzen::V,ацукьун,шинча́ш
829,liegen::V,къаткун,кия́ш
830,hängen::V,куьрс хьун,кеча́ш
831,werden::V,хьун,лия́ш
832,passieren::V,хьун,лия́ш
833,beginnen::V,башламиш хьун,тӱҥгала́ш
834,enden::V,куьтягь хьун,пыта́ш
835,wechseln::V,дегиш хьун,вашталта́ш
836,aufgehen[Sonne]::V,экъечӏун,лекта́ш
837,untergehen[Sonne]::V,акӏун,шинча́ш
838,scheinen[Sonne]::V,ишигь гун,волгалта́ш
839,donnern::V,къукърумар авун,кӱдырта́ш
840,donnern::V,къукърумар авун,сургалта́ш
841,strömen::V,авахьун,шийалтара́ш
842,fließen::V,авахьун,йога́ш
843,sich drehen::V,элкъуьн,пӧрда́ш
844,schwanken::V,юзун,лӱҥга́ш
845,schwanken::V,юзун,тайныла́ш
846,schwingen::V,галтад хьун,рӱпшалта́ш
847,fallen::V,аватун,воза́ш
848,fallen::V,аватун,йӧрла́ш
849,brennen::V,кун,йӱла́ш
850,brennen::V,ккун,йӱла́ш
851,regnen::V,къун,йӱра́ш
852,gefrieren::V,муркӏади кьун,кылма́ш
853,gefrieren::V,муркӏади кьун,ияҥа́ш
854,tauen::V,цӏурун,шула́ш
855,schmelzen::V,цӏурун,лева́ш
856,trocknen::V,кьурун,кошка́ш
857,sieden::V,ругун,шола́ш
858,faulen::V,кутӏун,шӱя́ш
859,verfaulen::V,чуьруьтмиш хьун,шӱйы́н шуа́ш
860,verfaulen::V,кутӏун,шӱйы́н шуа́ш
861,reißen::V,атӏун,кӱрла́ш
862,reißen::V,къазунун,кӱрла́ш
863,versinken::V,батмиш хьун,пуре́н кая́ш
864,vergehen::V,алатун,эрте́н кая́ш
865,erscheinen::V,майдандиз акъатун,толы́н лекта́ш
866,verschwinden::V,квахьун,йома́ш
867,sinken::V,элекьун,пуча́ш
868,abnehmen::V,тӏимил хьун,пуча́ш
869,abnehmen::V,гъвечӏи хьун,пуча́ш
870,zunehmen::V,артух хьун,шукема́ш
871,steigen::V,хкаж хьун,нӧлталта́ш
872,wachsen::V,экъечӏун,кушка́ш
873,glänzen::V,цӏарцӏар гун,йылгыжа́ш
874,funkeln::V,нур гун,чолга́ш
875,lärmen::V,ван авун,рӱшка́ш
876,läuten::V,зенг ягъун,мура́ш
877,klingeln::V,зенг ягъун,йыҥгырта́ш
878,klirren::V,зигринг авун,чылдыртата́ш
879,brausen::V,къати хьун,лӱшка́ш
880,rauschen::V,вишриш авун,лыжга́ш
881,klingen::V,ван авун,йоҥга́ш
882,bellen::V,элуькьун,опта́ш
883,heulen::V,къув ягъун,урмыжа́ш
884,blasen::V,уф гун,пуала́ш
885,pfeifen::V,уьфт ягъун,шӱ́шкаш
886,schreien::V,гьараюн,кычкыра́ш
887,stöhnen::V,суза авун,йыҥыса́ш
888,zittern::V,зурзун,чытыра́ш
889,leben::V,яшамиш хьун,ила́ш
890,geboren werden::V,хьун,шоча́ш
891,atmen::V,нефес чӏугун,шӱла́ш
892,trinken::V,хъун,йӱа́ш
893,essen::V,тӏуьн,кочка́ш
894,schlucken::V,туькьуьнун,нела́ш
895,müde werden::V,галатун,ноя́ш
896,müde werden::V,юргъун хьун,ноя́ш
897,einschlafen::V,ксун,мале́н колта́ш
898,schlafen::V,ксун,мала́ш
899,aufwachen::V,ахварай аватун,помыжалта́ш
900,aufstehen::V,къарагъун,кынела́ш
901,sich erholen::V,ял ягъун,кана́ш
902,krank werden::V,кефсуз хьун,черлане́н воза́ш
903,krank sein::V,тӏа хьун,черлане́н кия́ш
904,schmerzen::V,тӏа хьун,коршта́ш
905,husten::V,уьгьуь ягъун,кокыра́ш
906,genesen::V,сагъ хъхьун,тӱрла́ш
907,genesen::V,сагъ хъхьун,тазаҥа́ш
908,sterben::V,кьин,кола́ш
909,umkommen::V,терг хьун,вуй йома́ш
910,sich bewegen::V,юзун,кошта́ш
911,sich rühren::V,юзун,тарвана́ш
912,sich erheben::V,къарагъун,кынела́ш
913,sich setzen::V,ацукьун,шинча́ш
914,hinfallen::V,алукьун,йӧрла́ш
915,laufen::V,къекъуьн,кошта́ш
916,schreiten::V,ккамар къачун,ошкыла́ш
917,spazierengehen::V,сейр авун,гуля́яш
918,eilen::V,тади авун,вашка́ш
919,sich beeilen::V,гьерекатун,вашкешта́ш
920,sausen::V,чкурун,юлтка́ш
921,rennen::V,катун,куржтала́ш
922,rennen::V,зверун,куржтала́ш
923,springen::V,хкадарун,тӧршта́ш
924,klettern::V,акьахун,кӱза́ш
925,kriechen::V,капаралди фин,нушка́ш
926,schwimmen::V,сирнав авун,ия́ш
927,tauchen::V,кьилихъди циз вегьин,шуҥгалта́ш
928,rudern::V,кьусуйралди лодка гьалун,удыра́ш
929,rudern::V,цуьруьгъуьлдалди кӏватӏун,удыра́ш
930,fahren::V,фин,кудала́ш
931,fliegen::V,лув гун,чоҥешта́ш
932,fliegen::V,цавай фин,чоҥешта́ш
933,gehen::V,фин,кая́ш
934,weggehen::V,хъфин,кораҥа́ш
935,abfahren::V,фин,лекта́ш
936,abfahren::V,рекье гьатун,лекта́ш
937,anhalten::V,акъвазун,чарна́ш
938,hineingehen::V,гьахьун,пура́ш
939,eintreten::V,гьахьун,пура́ш
940,kommen::V,атун,тола́ш
941,ankommen::V,атун,шуа́ш
942,zurückkommen::V,хтун,пӧртыла́ш
943,bleiben::V,амукьун,кода́ш
944,warten::V,гуьзлемишун,вуча́ш
945,erwarten::V,вил алаз акъвазун,вуча́ш
946,suchen::V,къекъуьн,кычала́ш
947,finden::V,жугъун,муа́ш
948,versuchen::V,алахъун,толаша́ш
949,vorbereiten::V,гьазурун,ямдыла́ш
950,lieben::V,кӏан хьун,йӧрата́ш
951,mögen::V,рикӏ ацукьун,йӧрата́ш
952,lachen::V,хъуьруьн,воштыла́ш
953,weinen::V,шехьун,шорта́ш
954,schimpfen::V,сеперар гун,каргаша́ш
955,schimpfen::V,экъуьгъунар авун,каргаша́ш
956,sich ärgern::V,хъел акатун,сыра́ш
957,sich fürchten::V,кичӏе хьун,лӱда́ш
958,fürchten::V,къурхутмиш хьун,лӱда́ш
959,fliehen::V,катун,куржа́ш
960,flüchten::V,катун,куржа́ш
961,sehen::V,акун,ужа́ш
962,anschauen::V,вил вегьин,онча́ш
963,ansehen::V,килигун,эскера́ш
964,hören::V,ван хьун,кола́ш
965,zuhören::V,яб гун,колышта́ш
966,probieren::V,дад акун,тамла́ш
967,riechen::V,ни чӏугун,ӱпшынча́ш
968,fühlen::V,гьисс авун,шижа́ш
969,frieren::V,кьун,кылма́ш
970,frieren::V,мекьи хьун,кылма́ш
971,tun::V,авун,ышта́ш
972,können::V,хьун,мошта́ш
973,können::V,акъакьун,мошта́ш
974,wollen::V,кӏан хьун,тӱна́ш
975,anfangen::V,башламишун,тӱҥала́ш
976,beenden::V,куьтягьун,пытара́ш
977,aufhören::V,акъвазун,чарна́ш
978,gelingen::V,арадал атун,сай лекта́ш
979,geraten::V,акъатун,лекта́ш
980,öffnen::V,ахъаюн,поча́ш
981,schließen::V,акьалун,петыра́ш
982,stellen::V,эцигун,шында́ш
983,setzen::V,ацукьарун,шында́ш
984,legen::V,эцигун,опта́ш
985,legen::V,эцигун,пышта́ш
986,berühren::V,хкӏурун,тӱка́ш
987,verbinden::V,гилигун,пида́ш
988,bedecken::V,кӏевун,леведа́ш
989,aufhängen::V,куьрсарун,сака́ш
990,anzünden::V,куькӏуьрун,чӱкта́ш
991,aufheben::V,хкажун,нӧлтала́ш
992,zurücklassen::V,тун,кода́ш
993,verlieren::V,квадарун,йомдара́ш
994,fallen lassen::V,авадрун,воза́ш
995,machen::V,авун,ышта́ш
996,machen::V,кар авун,ышта́ш
997,herstellen::V,расун,ямдыла́ш
998,bauen::V,туькӏуьрун,чоҥа́ш
999,reparieren::V,расун,ачала́ш
1000,verbessern::V,хъсанрун,саемда́ш
1001,ändern::V,табдил авун,весемда́ш
1002,graben::V,эгъуьнун,кӱнча́ш
1003,beugen::V,акӏажарун,пӱгырта́ш
1004,beugen::V,кангур авун,пӱгырта́ш
1005,biegen::V,патахъарун,лывырта́ш
1006,drehen::V,алчударун,пӱтыра́ш
1007,umdrehen::V,элкъуьрун,савырала́ш
1008,heben::V,хкажун,нӧлта́ш
1009,hochheben::V,хкажун,нӧлта́ш
1010,ergreifen::V,агалчна кьун,руалта́ш
1011,halten::V,кьун,куча́ш
1012,drücken::V,чуькьуьн,иша́ш
1013,drücken::V,чуькьуьн,темда́ш
1014,schieben::V,хуртӏ гун,шӱкала́ш
1015,kratzen::V,къадгъунун,удыра́ш
1016,lecken::V,мез гун,нула́ш
1017,beißen::V,кӏасун,пура́ш
1018,abreißen::V,галудун,кӱрла́ш
1019,abschneiden::V,атӏун,пӱчка́ш
1020,stecken::V,сухун,шуралта́ш
1021,brechen::V,хун,тодышта́ш
1022,brechen::V,кукӏварун,тодышта́ш
1023,klopfen::V,тахъ-тахъ авун,кыра́ш
1024,hauen::V,ягъун,тӱя́ш
1025,kleben::V,алкӏурун,клеитла́ш
1026,kleben::V,кукӏурун,клеитла́ш
1027,reiben::V,тӏушунун,йыга́ш
1028,reiben::V,тӏушунун,туржала́ш
1029,streichen::V,алтадун,шӱра́ш
1030,schleifen::V,кӏвенкӏв авун,шума́ш
1031,schleifen::V,кӏвенкӏв авун,яна́ш
1032,schneiden::V,атӏун,пӱчка́ш
1033,rütteln::V,къарсурун,рӱза́ш
1034,schütteln::V,къарсурун,почка́ш
1035,schwenken::V,элягъун,рӱза́ш
1036,schwenken::V,галтадун,рӱза́ш
1037,schütten::V,цун,опта́ш
1038,füllen::V,ацӏурун,тема́ш
1039,einwickeln::V,кутун,вӱдыла́ш
1040,einwickeln::V,элкъуьрун,вӱдыла́ш
1041,tragen::V,тухун,нумала́ш
1042,schleppen::V,галчӏурун,шӱдыра́ш
1043,ziehen::V,ялун,шупша́ш
1044,ziehen::V,чӏугун,шупша́ш
1045,aufbewahren::V,хуьн,арала́ш
1046,werfen::V,гадрун,шуа́ш
1047,werfen::V,гадрун,кышка́ш
1048,fangen::V,кьун,куча́ш
1049,packen::V,кьун,руалта́ш
1050,verstecken::V,кӏевун,тоя́ш
1051,teilen::V,паюн,пӧла́ш
1052,schicken::V,ракъурун,колта́ш
1053,bringen::V,гъун,конда́ш
1054,hinzufügen::V,алава авун,ешара́ш
1055,bekommen::V,къачун,нала́ш
1056,bekommen::V,жугъурун,нала́ш
1057,erhalten::V,къачун,нала́ш
1058,nehmen::V,къачун,нала́ш
1059,wählen::V,хкягъун,сайла́ш
1060,auswählen::V,хкягъун,таҥгла́ш
1061,bewahren::V,хуьн,сакла́ш
1062,behindern::V,манийвал авун,чаракла́ш
1063,verderben::V,чӏурун,пужа́ш
1064,beschädigen::V,нукьсанвал гун,пужа́ш
1065,zerbrechen::V,хун,пудырта́ш
1066,zerreißen::V,къазунун,кӱрла́ш
1067,zerstören::V,чӏурун,шалата́ш
1068,zerstören::V,барбатӏун,шалата́ш
1069,verbrennen::V,ккун,йӱлата́ш
1070,geben::V,гун,пуа́ш
1071,reichen::V,вугун,пуа́ш
1072,reichen::V,гун,пуа́ш
1073,schenken::V,пишкеш авун,пӧлекла́ш
1074,versprechen::V,гаф гун,сӧра́ш
1075,wünschen::V,дуьа авун,тылана́ш
1076,loben::V,тариф авун,мокта́ш
1077,küssen::V,темен гун,шупшала́ш
1078,wiegen::V,эчӏягъун,рӱпша́ш
1079,zudecken::V,гьалдун,леведа́ш
1080,wecken::V,ахварай авудун,помыжалтара́ш
1081,zeigen::V,къалурун,ончыкта́ш
1082,führen::V,тухун,вӱда́ш
1083,lehren::V,кӏелиз тун,туныкта́ш
1084,unterrichten::V,тарс гун,туныкта́ш
1085,aufziehen::V,тербия гун,орышта́ш
1086,aufziehen::V,тербияламишун,орышта́ш
1087,leiten::V,идара авун,вӱда́ш
1088,leiten::V,идара авун,вуйлата́ш
1089,antreiben::V,тади кутун,поктыла́ш
1090,einladen::V,теклиф авун,ӱжа́ш
1091,vereinigen::V,сад авун,иктешла́ш
1092,besuchen::V,кьилив атун,то́лын кая́ш
1093,treffen::V,гьалтун,вашлия́ш
1094,sich versammeln::V,алтӏушун,погына́ш
1095,sich versammeln::V,алтӏушун,чумырга́ш
1096,spielen::V,къугъун,мода́ш
1097,singen::V,лугьун,мура́ш
1098,singen::V,мани лугьун,мура́ш
1099,tanzen::V,кьуьл авун,кушта́ш
1100,sich trennen::V,къакъатун,ойырла́ш
1101,verlassen::V,гъил къачун,кудалта́ш
1102,retten::V,къутармишун,утара́ш
1103,bewachen::V,хуьн,орола́ш
1104,schützen::V,хуьн,арала́ш
1105,verteidigen::V,хуьн,арала́ш
1106,sich schlagen::V,кукӏун,кредала́ш
1107,schießen::V,акъатун,лӱя́ш
1108,siegen::V,гъалиб хьун,сеҥа́ш
1109,ärgern::V,хъел гъун,сырыкта́ш
1110,ärgern::V,хъел кутун,сырыкта́ш
1111,schlagen::V,ягъун,пера́ш
1112,schlagen::V,галукьарун,пера́ш
1113,treten::V,кьуьл къекъягъун,тошка́ш
1114,treten::V,кьуьл эцягъун,тошка́ш
1115,stechen::V,акьадарун,кера́ш
1116,stoßen::V,эцягъун,шӱкала́ш
1117,stehlen::V,чуьнуьхун,шолышта́ш
1118,stören::V,хкуьрун,мешая́ш
1119,belästigen::V,хкуьрун,толаштара́ш
1120,belästigen::V,азият гун,толаштара́ш
1121,verbergen::V,далдаламишун,шылта́ш
1122,täuschen::V,алцурарун,ондала́ш
1123,täuschen::V,алцуррун,ондала́ш
1124,betrügen::V,алцурарун,ондала́ш
1125,betrügen::V,гьарамзадавал авун,ондала́ш
1126,töten::V,яна кьин,пушта́ш
1127,wohnen::V,дуланмиш хьун,ила́ш
1128,arbeiten::V,кӏвалахун,пашалана́ш
1129,arbeiten::V,кӏвалахун,паша́м ышта́ш
1130,arbeiten::V,кӏвалах авун,пашалана́ш
1131,arbeiten::V,кӏвалах авун,паша́м ышта́ш
1132,sammeln::V,кӏватӏун,пога́ш
1133,pflücken::V,атӏун,кӱра́ш
1134,jagen::V,гъуьрч авун,сонарла́ш
1135,fischen::V,гъетер кьун,кол куча́ш
1136,fassen::V,кьун,куча́ш
1137,hüten::V,чӏура хуьн,кӱта́ш
1138,treiben::V,гьалун,покта́ш
1139,anbinden::V,акалун,йолышта́ш
1140,füttern::V,ем гун,пукша́ш
1141,melken::V,ацун,лӱшта́ш
1142,hacken::V,куьткуьнун,руа́ш
1143,gießen::V,яд гун,шава́ш
1144,reifen::V,чурун,кӱа́ш
1145,reifen::V,агакьун,кӱа́ш
1146,zubereiten::V,гьазурун,ямдыла́ш
1147,kochen::V,ругун,шолта́ш
1148,backen::V,чурун,кӱкташ
1149,braten::V,чурун,пуштыла́ш
1150,braten::V,чурун,жаритла́ш
1151,umrühren::V,какадарун,луга́ш
1152,stricken::V,хурун,пида́ш
1153,nähen::V,цун,урга́ш
1154,färben::V,шир ягъун,чиялта́ш
1155,reinigen::V,михьун,эрыкта́ш
1156,waschen::V,чуьхуьн,мушка́ш
1157,abwischen::V,гуьцӏун,ӱшта́ш
1158,spülen::V,экъуьрун,шӱалта́ш
1159,fegen::V,шуткун,ӱшта́ш
1160,kehren::V,кул алтадун,ӱшта́ш
1161,baden::V,эхъуьн,йӱштыла́ш
1162,sich waschen::V,жендек чуьхуьн,мушкылта́ш
1163,ausziehen::V,хутӏунун,кудаша́ш
1164,ausziehen::V,галудун,кудаша́ш
1165,anziehen::V,алукӏун,чия́ш
1166,sich anziehen::V,алукӏун,чия́ш
1167,sich anziehen::V,парталар алукӏун,чия́ш
1168,kämmen::V,эвягъун,шера́ш
1169,schmücken::V,безетмишун,тӱзата́ш
1170,schmücken::V,безетмишун,чеверта́ш
1171,schmücken::V,гуьрчегарун,тӱзата́ш
1172,schmücken::V,гуьрчегарун,чеверта́ш
1173,sagen::V,лугьун,ойла́ш
1174,sagen::V,лугьун,каласа́ш
1175,sprechen::V,рахун,кутыра́ш
1176,reden::V,рахун,мутлана́ш
1177,sich unterhalten::V,ихтилат авун,кутыра́ш
1178,fragen::V,жузун,йода́ш
1179,bitten::V,тӏалабун,йода́ш
1180,erzählen::V,ахъаюн,ойла́ш
1181,mitteilen::V,хабар гун,увертара́ш
1182,nennen::V,тӏвар гун,лӱмда́ш
1183,rufen::V,эверун,ӱжа́ш
1184,prahlen::V,яцӏу гафар авун,моктана́ш
1185,übersetzen::V,таржума авун,кусара́ш
1186,übersetzen::V,гафладун,кусара́ш
1187,denken::V,фикир авун,шона́ш
1188,glauben::V,агъун,ӱшана́ш
1189,bemerken::V,фикир гун,шижа́ш
1190,begreifen::V,гъавурда акьун,ыҥла́ш
1191,lernen::V,кӏелун,тунема́ш
1192,wissen::V,чир хьун,шинча́ш
1193,wissen::V,чирхьун,шинча́ш
1194,sich erinnern an::V,рикӏел хуьн,шарна́ш
1195,vergessen::V,рикӏелай фин,монда́ш
1196,vergessen::V,рикӏелай алатун,монда́ш
1197,messen::V,алцумун,виса́ш
1198,zählen::V,гьисабун,шотла́ш
1199,rechnen::V,гьисабун,шотла́ш
1200,lesen::V,кӏелун,луда́ш
1201,malen::V,кхьин,сӱретла́ш
1202,malen::V,шикилар чӏугун,сӱретла́ш
1203,zeichnen::V,чӏугун,сӱретла́ш
1204,schreiben::V,кхьин,воза́ш
1205,besitzen::V,иеси хьун,лия́ш
1206,kaufen::V,къачун,нала́ш
1207,kaufen::V,маса къачун,нала́ш
1208,verkaufen::V,гун,ужала́ш
1209,verkaufen::V,маса гун,ужала́ш
1210,bezahlen::V,къимет гун,тӱла́ш
1211,bezahlen::V,эвезда авун,тӱла́ш
1212,bezahlen::V,гьакъи агакьрун,тӱла́ш
1213,zahlen::V,къимет гун,тӱла́ш
1214,zahlen::V,эвезда авун,тӱла́ш
1215,zahlen::V,гьакъи агакьрун,тӱла́ш
1216,beherrschen::V,иеси хьун,куча́ш
1217,ertragen::V,таб гун,турка́ш
1218,Oberschenkel::N,,э́рде
1219,Strömung::N,,йо́гын
1220,Moor::N,,куп
1221,Gedächtnis::N,,шарныма́ш
1222,Ski::N,,е́че
1223,Platte::N,,аста́р
1224,Leine::N,,вӱра́ҥ
1225,Geschäft::N,,сатулыма́ш
1226,dick[Gegenstand]::A,,кӱ́жгӧ
1227,auf einmal::ADV,,икана́ште
1228,zurück::ADV,,мӧҥге́ш
1229,wieder::ADV,,ада́к
1230,wehen::V,,пуа́ш
1231,rauchen::V,,шикша́ш
1232,schaukeln::V,,лӱҥгалта́ш
1233,rühren::V,,ку́мыл тарвата́ш
1234,scheinen::V,,чуча́ш
1235,zu sehen sein::V,,коя́ш
1236,vernehmen::V,,кола́ш
1237,wenden::V,,ирала́ш
1238,binden::V,,кылда́ш
1239,lassen::V,,-та́ш
1240,erkennen::V,,пала́ш
1241,verstehen::V,,умыла́ш
