,Concept_ID,ab,hy
680,wahr::A,агəҭылса,իրական
681,wahr::A,абзиаҵəҟьа,ճիշտ
682,wahr::A,абзиаҵəҟьа,իրական
683,alt::A,Ажə,հին
684,neu::A,аҿыц,նոր
685,ehemalig::A,анкьатәи,նախկին
686,alt[Lebewesen]::A,абырг,ծեր
687,alt[Lebewesen]::A,абырг,պառավ
688,alt[Lebewesen]::A,ақабада,ծեր
689,alt[Lebewesen]::A,ақабада,պառավ
690,alt[Lebewesen]::A,Ажə,ծեր
691,alt[Lebewesen]::A,Ажə,պառավ
692,jung::A,аҟата,մատաղ
693,arm::A,ананамга,աղքատ
694,reich::A,абеиа,հարուստ
695,bekannt::A,адыр,ծանոթ
696,berühmt::A,адыр,հայտնի
697,berühmt::A,адыр,հռչակավոր
698,fremd::A,атəым,օտար
699,verschieden::A,Еиуа-еиҧшым,տարբեր
700,nah::A,ааигəа,մոտ
701,nah::A,ааигəа,մերձ
702,fern::A,ахара,հեռավոր
703,linker::A,арма,ձախ
704,rechter::A,арҕьа,աջ
705,anderer::A,даҽа,այլ
706,anderer::A,даҽа,ուրիշ
707,anderer::A,даҽакы,այլ
708,anderer::A,даҽакы,ուրիշ
709,erster::A,актәи,առաջին
710,zweiter::A,аҩбатəи,երկրորդ
711,dritter::A,ахҕатәи,երրորդ
712,letzter::A,аҵыхəтəантəи,վերջին
713,allein::ADV,мацара,միայնակ
714,auf einmal::ADV,зныкала,միասնաբար
715,auf einmal::ADV,зныкҟьара,միասնաբար
716,zusammen::ADV,аиц...,միասին
717,zusammen::ADV,аиц...,իրար հետ
718,lange::ADV,акыраамҭа,երկար ժամանակ
719,plötzlich::ADV,иаалырҟьаны,հանկարծ
720,sofort::ADV,иаразнакҵәҟьа,իսկույն
721,später::ADV,уажəшьҭаншəа,ավելի ուշ
722,später::ADV,уажəшьҭаншəа,հետո
723,jetzt::ADV,уажәы,այժմ
724,heute::ADV,иахьа,այսօր
725,morgen::ADV,уаҵәы,վաղը
726,bald::ADV,иласны,շուտով
727,dann::ADV,нас,ապա
728,dann::ADV,нас,հետո
729,gestern::ADV,иацы,երեկ
730,einst::ADV,зны,հին ատեն
731,damals::ADV,усҟан,ատէնին
732,danach::ADV,нас,ապա
733,danach::ADV,нас,այն ժամանակ
734,vorher::ADV,уаанӡа,առաջ
735,zuerst::ADV,азнаказы,նախ
736,zuerst::ADV,аҧхьа,նախ
737,einmal::ADV,зны,մի անգամ
738,manchmal::ADV,зны-зынла,երբեմն
739,oft::ADV,лассы-лассы,հաճախ
740,immer::ADV,енагь,միշտ
741,immer::ADV,еснагь,միշտ
742,niemals::ADV,ианакəызаалак,երբեք
743,hier::ADV,ара,այստեղ
744,hier::ADV,абра,այստեղ
745,hier::ADV,араҟа,այստեղ
746,hierhin::ADV,ара,այստեղ
747,hierhin::ADV,араҟа,այստեղ
748,von hier::ADV,арантә,այդտեղից
749,dort::ADV,уа,այնտեղ
750,dorthin::ADV,уахь,այնտեղ
751,dorthin::ADV,анахь,այնտեղ
752,geradeaus::ADV,ишиашоу,ուղիղ
753,vorwärts::ADV,ҕхьаҟа,առաջ
754,rückwärts::ADV,шьҭахьла,դեպի ետ
755,zurück::ADV,шьҭахьҟа,ետ
756,unten::ADV,лбаа,ներքեւում
757,hinab::ADV,алада,ներքեւ
758,oben::ADV,хыхь,վերեւում
759,hinauf::ADV,аҩада,վերեւ
760,überall::ADV,зегьынцьара,ամենուր
761,nicht::ADV,-м,չէ
762,ein wenig::ADV,ҕыҭк,մի քիչ
763,kaum::ADV,аарлаҳәа,հազիվ
764,kaum::ADV,афергьҳәа,հազիվ
765,sehr::ADV,даара,շատ
766,so::ADV,ас,այդպես
767,so::ADV,абас,այդպես
768,noch::ADV,макьана,դեռ
769,nur::ADV,заҵәык,միայն
770,schon::ADV,уажәшьҭа,արդեն
771,schon::ADV,аиҳа ипоу,արդեն
772,wieder::ADV,ҿыц,նորից
773,wieder::ADV,ҿыц,դարձյալ
774,wieder::ADV,дырҩегь,նորից
775,wieder::ADV,дырҩегь,դարձյալ
776,wieder::ADV,дырҩегьых,նորից
777,wieder::ADV,дырҩегьых,դարձյալ
778,vergebens::ADV,баша,իզուր
779,vor::PRP,аҕхьа,դիմացը
780,hinter::PRP,нхыҵ,ետեւը
781,unter::PRP,амҵа,տակ
782,unter::PRP,амҵан,տակ
783,neben::PRP,ааигуара,քովը
784,zwischen::PRP,абжьара,միջեւ
785,wegen::PRP,-иззы,պատճառով
786,wegen::PRP,-иззы,շնորհից
787,wegen::PRP,-ҟнытә,պատճառով
788,wegen::PRP,-ҟнытә,շնորհից
789,dies::PRN,ари,սա
790,dies::PRN,ари,այս
791,dies::PRN,абри,սա
792,dies::PRN,абри,այս
793,das::PRN,Абни,դա
794,das::PRN,Абни,այդ
795,das::PRN,убри,դա
796,das::PRN,убри,այդ
797,alles::PRN,зегьы,ամեն ինչ
798,ich::PRN,са,ես
799,ich::PRN,сара,ես
800,du::PRN,бара,դու
801,er::PRN,иара,նա
802,wir::PRN,ҳара,մենք
803,ihr::PRN,шәара,դուք
804,sie::PRN,дара,նրանք
805,wer::FPRN,дарбан,ով
806,wo::FADV,иабыкуу,ուր
807,wo::FADV,иабыкуу,որտեղ
808,wo::FADV,аба-,ուր
809,wo::FADV,аба-,որտեղ
810,wo::FADV,ахь-,ուր
811,wo::FADV,ахь-,որտեղ
812,wohin::FADV,иабыкуу,դեպի ուր
813,wohin::FADV,аба-,դեպի ուր
814,wohin::FADV,ахь-,դեպի ուր
815,wie::FADV,-шҕа,ինչպես
816,warum::FADV,избан,ինչու
817,wieviel::FNUM,заҟа,որչափ
818,eins::NUM,акы,մեկ
819,eins::NUM,аӡәы,մեկ
820,zwei::NUM,ҩба,երկու
821,drei::NUM,хҕа,երեք
822,vier::NUM,ҕшьба,չորս
823,fünf::NUM,хəба,հինգ
824,sechs::NUM,фба,վեց
825,sieben::NUM,Бжьба,յոթ
826,acht::NUM,ааба,ութ
827,neun::NUM,жәба,ինը
828,zehn::NUM,жәаба,տասը
829,elf::NUM,жәеизатәи,տասնմեկ
830,zwölf::NUM,жәаҩа,տասներկու
831,zwanzig::NUM,ҩажәа,քսան
832,dreißig::NUM,ҩажәижәабатәи,երեսուն
833,vierzig::NUM,ҩынҩажәа,քառասուն
834,fünfzig::NUM,ҩынҩажәеижәаба,հիսուն
835,sechzig::NUM,хынҩажәа,վաթսուն
836,siebzig::NUM,хынҩажәижәаба,յոթանասուն
837,achtzig::NUM,ҕшьынҩажәа,ութսուն
838,neunzig::NUM,ҕшьынҩажәижәаба,իննսուն
839,hundert::NUM,шәкы,հարյուր
840,tausend::NUM,зқьы,հազար
841,und::CNJ,-и,ու
842,oder::CNJ,ма,կամ
843,stehen::V,агылазаара,կանգնել
844,sitzen::V,атəара,նստել
845,sitzen::V,атəа(заа)ра,նստել
846,liegen::V,аиара,ստել
847,hängen::V,акнаҳара,կախվել
848,werden::V,аҟалара,դառնալ
849,passieren::V,аҟалара,պատահել
850,beginnen::V,алагара,սկսվել
851,enden::V,алгара,վերջանալ
852,wechseln::V,аҽыҧсахра,փոխվել
853,aufgehen[Sonne]::V,агылара,բարձրանալ
854,aufgehen[Sonne]::V,агылара,ելնել 
855,aufgehen[Sonne]::V,ахашлара,բարձրանալ
856,aufgehen[Sonne]::V,ахашлара,ելնել 
857,aufgehen[Sonne]::V,аҩаҵхахара,բարձրանալ
858,aufgehen[Sonne]::V,аҩаҵхахара,ելնել 
859,untergehen[Sonne]::V,аҭашəара,մտնել
860,scheinen[Sonne]::V,акаҧхара,շողալ
861,scheinen[Sonne]::V,акаҧхара,փայլել
862,donnern::V,адыдра,որոտալ
863,wehen::V,асра,փչել
864,strömen::V,акаҭəара,հոսել
865,fließen::V,ацара,հոսել
866,sich drehen::V,ахагьежьра,պտտվել
867,schwanken::V,аҵысра,տատանվել
868,schwingen::V,ахызазара,ճոճվել
869,schwingen::V,акьаандара,ճոճվել
870,fallen::V,акаҳара,ընկնել
871,brennen::V,абылра,այրվել
872,rauchen::V,ахылҵра,ծխել
873,regnen::V,аура,անձրեւ գալ
874,gefrieren::V,аҵаара,սառչել
875,tauen::V,аӡҭра,լկիլ
876,schmelzen::V,ақəӡыҭра,հալիլ
877,schmelzen::V,аҭəара,հալիլ
878,trocknen::V,абара,չորանալ
879,sieden::V,ашра,եռալ
880,faulen::V,абаара,փտել
881,verfaulen::V,абаара,նեխել
882,verfaulen::V,аилашра,նեխել
883,reißen::V,аҧжəара,պատռվել
884,reißen::V,аҧжəара,ճղվել
885,versinken::V,аӡааҟəрылара,սուզվել
886,vergehen::V,ацара,անցնել 
887,erscheinen::V,ацəырҵра,հայտնվել
888,erscheinen::V,ацəырҵра,երեւալ
889,verschwinden::V,аҵашəкəара,անհետանալ
890,sinken::V,атəара,ընկնել
891,sinken::V,алаҟəра,ընկնել
892,abnehmen::V,ацӡаара,փոքրանալ
893,abnehmen::V,аиҵалара,փոքրանալ
894,zunehmen::V,аҽырҭбаара,մեծանալ
895,zunehmen::V,аиҵыҵра,մեծանալ
896,zunehmen::V,арацəахара,մեծանալ
897,steigen::V,азҳара,բարձրանալ
898,steigen::V,ашьҭыҵра,բարձրանալ
899,steigen::V,адухара,բարձրանալ
900,steigen::V,ацлара,բարձրանալ
901,wachsen::V,азҳара,աճել
902,glänzen::V,ацыр-цырра,նշուլել
903,glänzen::V,ацыр-цырра,փայլիլ
904,glänzen::V,ацыҩ-цыҩра,նշուլել
905,glänzen::V,ацыҩ-цыҩра,փայլիլ
906,glänzen::V,аказказра,նշուլել
907,glänzen::V,аказказра,փայլիլ
908,funkeln::V,ашап-шапра,փայլատակել
909,funkeln::V,ацым-цымра,փայլատակել
910,lärmen::V,ашьҭыбжьгара,աղմուկ հանել
911,lärmen::V,аҕьҕьаҳәа аилалара,աղմուկ հանել
912,läuten::V,аҵəҵəасра,զնգալ
913,klingeln::V,аҵəҵəасра,զնգալ
914,klirren::V,ахьархьарра,զնգզնգալ
915,klirren::V,архьархьарра,զնգզնգալ
916,brausen::V,аилаҽҽара,մոլեգնել
917,brausen::V,еилашуера,մոլեգնել
918,klingen::V,агара,հնչել
919,klingen::V,ашьҭыбжь гара,հնչել
920,bellen::V,ашра,հաչել
921,heulen::V,ауура,ոռնալ 
922,blasen::V,аҭəҳəара,փչել 
923,pfeifen::V,ашəшəра,սուլել
924,schreien::V,аҳəҳəара,գոռալ 
925,schreien::V,ахəаара,գոռալ 
926,schreien::V,аҟаара,գոռալ 
927,stöhnen::V,ақьра,տնքալ
928,zittern::V,аҵыс-ҵысра,դողալ
929,leben::V,аҟазаара,ապրել
930,geboren werden::V,Аира,ծնվել
931,atmen::V,аҕсыҕ лагаҩагара,շնչել
932,trinken::V,ажəра,խմել
933,essen::V,акрыфара,ուտել
934,schlucken::V,албаадара,կլանել
935,schlucken::V,албаадара,կուլ տալ
936,müde werden::V,ааҕсара,հոգնել
937,einschlafen::V,ацəара,քուն մտնել
938,schlafen::V,ацəазаара,քնել
939,aufwachen::V,аҿыхара,արթննալ
940,aufstehen::V,Агəылҵра,ելլել
941,sich erholen::V,аҧсшьара,հանգստանալ
942,krank werden::V,ачмазаҩхара,հիւանդանալ
943,krank sein::V,аҳəарҧсарра,հիվանդ լինել
944,schmerzen::V,ахьра,ցավել
945,husten::V,аимҳәара,հազալ
946,genesen::V,абзиахара,ապաքինվել
947,genesen::V,аӷəӷəахара,ապաքինվել
948,sterben::V,аҧсра,մեռնել
949,sterben::V,аҧсра,վախճանվել
950,umkommen::V,аҭахара,կործանվել
951,sich bewegen::V,аиҭаҵра,ընթանալ
952,sich rühren::V,ақəацара,շարժվել
953,sich erheben::V,аҩагылара,կանգնել
954,sich erheben::V,аҩагылара,վեր կենալ
955,sich setzen::V,атəара,նստել
956,hinfallen::V,акаҳара,ընկնել
957,laufen::V,аныҟəара,քայլել
958,schreiten::V,ашьаҿа еихгара,ճեմել
959,spazierengehen::V,анеи-ааира,շրջագայել
960,eilen::V,аццакра,շտապել
961,sich beeilen::V,аццакра,շտապել 
962,sausen::V,аҧырра,սլանալ
963,sausen::V,иҭрысны,սլանալ
964,sausen::V,ишьҭҟьаны ацара,սլանալ
965,rennen::V,аҩра,վազել
966,springen::V,аҧара,ցատկել
967,klettern::V,ақəлара,մագլցել
968,schaukeln::V,аҟəараҟəанҽара,ճոճվել
969,schaukeln::V,аҟəараҟəанҽара,օրորվել
970,kriechen::V,аҳəазара,սողալ
971,schwimmen::V,аӡсара,լողալ
972,tauchen::V,ахəӡааҵəира,սուզվել
973,rudern::V,аҵшьра,թիավարել
974,fahren::V,акала,ընթանալ
975,fliegen::V,аҧырра,թռչել
976,gehen::V,аиҭаҵра,գնալ
977,weggehen::V,ацара,հեռանալ
978,abfahren::V,адəықəлара,ճանապարհվել
979,abfahren::V,ацара,ճանապարհվել
980,anhalten::V,ааныргылара,կանգնել
981,hineingehen::V,аҭалара,մտնել
982,eintreten::V,аҩналара,մտնել
983,kommen::V,аара,գալ
984,kommen::V,ааира,գալ
985,ankommen::V,ааира,ժամանել
986,ankommen::V,аара,ժամանել
987,ankommen::V,анеира,ժամանել
988,zurückkommen::V,азыхынҳəра,վերադառնալ
989,bleiben::V,аанхара,մնալ
990,bleiben::V,анхара,մնալ
991,bleiben::V,аангылара,մնալ
992,warten::V,азҧшзаара,սպասել
993,erwarten::V,азҧшра,սպասել
994,suchen::V,ашьҭазаара,որոնել
995,finden::V,аҧшаара,գտնել
996,versuchen::V,аҽазкра,փորձել
997,vorbereiten::V,армазеира,պատրաստել
998,lieben::V,абзиабара,սիրել
999,mögen::V,агəаҧхара,հավանել
1000,mögen::V,агəаҧхара,սիրել
1001,lachen::V,аччара,ծիծաղել
1002,rühren::V,арҵəуара,հուզել
1003,weinen::V,аҵəуара,լալ
1004,schimpfen::V,ацəҳара,տրտնջալ
1005,schimpfen::V,ацəҳара,քրթմնջել
1006,sich ärgern::V,агəаара,զայրանալ
1007,sich fürchten::V,аӡыӡара,վախնալ
1008,fürchten::V,ацəшəара,վախենալ
1009,fliehen::V,абналара,փախչել
1010,fliehen::V,ацəцара,փախչել
1011,flüchten::V,абналара,փախչել
1012,flüchten::V,ацəцара,փախչել
1013,sehen::V,абара,տեսնել
1014,anschauen::V,ахəаҧшра,դիտել
1015,ansehen::V,ахəаҧшра,նայել
1016,hören::V,аҳара,լսել
1017,zuhören::V,азыӡырҩра,ունկնդրել
1018,probieren::V,аҧышəара,համը տեսել
1019,riechen::V,афыҩра,հոտ առնել
1020,fühlen::V,анырра,զգալ
1021,fühlen::V,ацәакырра,զգալ
1022,scheinen::V,шәа,երեւալ
1023,scheinen::V,аацәырҵа,երեւալ
1024,vernehmen::V,аҳара,իմանալ 
1025,frieren::V,ашəра,մրսել
1026,frieren::V,аҵаара,մրսել
1027,tun::V,аҟаҵара,անել
1028,können::V,алшара,կարողանալ
1029,wollen::V,аҭахра,ուզել
1030,wollen::V,аҭахра,ցանկանալ
1031,anfangen::V,алагара,սկսել
1032,beenden::V,алгара,վերջացնել
1033,aufhören::V,аҟəыҵра,դադարել
1034,gelingen::V,аура,հաջողվել
1035,gelingen::V,аура,գլուխ գալ
1036,gelingen::V,аманшəалахара,հաջողվել
1037,gelingen::V,аманшəалахара,գլուխ գալ
1038,gelingen::V,алҵра,հաջողվել
1039,gelingen::V,алҵра,գլուխ գալ
1040,geraten::V,нзаарын,ստացվել
1041,öffnen::V,аартра,բաց անել
1042,schließen::V,аркра,փակել 
1043,stellen::V,аргылара,դնել
1044,setzen::V,артəара,նստեցնել
1045,legen::V,ақəҵара,դնել
1046,berühren::V,акьысра,դիպչել
1047,berühren::V,акьысра,շոշափել
1048,berühren::V,алакьысра,դիպչել
1049,berühren::V,алакьысра,շոշափել
1050,verbinden::V,аҿаҳəара,շաղկապել
1051,bedecken::V,ақəршəра,ծածկել
1052,aufhängen::V,акнаҳара,կախել
1053,anzünden::V,аркра,վառել
1054,aufheben::V,ашьҭыхра,վերցնել
1055,zurücklassen::V,аныжьра,թողնել
1056,verlieren::V,ацəыӡра,կորցնել
1057,fallen lassen::V,ацəкаҳара,գցել
1058,machen::V,ачаҧара,անել
1059,herstellen::V,аиҵдара,արտադրել
1060,bauen::V,аргылара,կառուցել
1061,reparieren::V,арҽеира,նորոգել
1062,verbessern::V,аиҕьтəра,բարելավել
1063,ändern::V,аҧсахра,փոխել
1064,graben::V,ажра,փորել
1065,beugen::V,арҟəра,ծռել
1066,beugen::V,архəара,ծռել
1067,biegen::V,арҟəра,թեքել
1068,biegen::V,архəара,թեքել
1069,drehen::V,аргьежьра,ոլորել
1070,umdrehen::V,аарҳәра,շրջել
1071,heben::V,аҩахара,բարձրացնել
1072,heben::V,араҳара,բարձրացնել
1073,hochheben::V,ахагалара,բարձրացնել
1074,hochheben::V,ашьҭҳəара,բարձրացնել
1075,halten::V,акра,բռնել
1076,drücken::V,ақəрӷəӷəара,ճնշել
1077,schieben::V,аҵгəара,հրել
1078,schieben::V,агəара,հրել
1079,kratzen::V,ацəҟьара,քերել
1080,lecken::V,арбзара,լիզել
1081,beißen::V,ацҳара,կծել
1082,abreißen::V,амжəара,պոկել
1083,abschneiden::V,ахҵəара,կտրել 
1084,abschneiden::V,аҿахҵəара,կտրել 
1085,binden::V,аҿаҳəара,կապել
1086,stecken::V,алаҵара,խրել
1087,brechen::V,аҧҵəара,կոտրել 
1088,klopfen::V,асра,թակել
1089,hauen::V,ақəкшара,ծեծել
1090,kleben::V,аҷабра,կպցնել
1091,reiben::V,арҟəыҷра,շփել
1092,streichen::V,ахьшьра,վրան քսել
1093,schleifen::V,ахра,սրել 
1094,schneiden::V,аҧҟара,կտրել
1095,rütteln::V,арҵысра,ցնցել
1096,schütteln::V,аршəшəара,թափահարել
1097,schwenken::V,аҟьара,ճոճել
1098,schütten::V,аҭаҭəара,լցնել
1099,füllen::V,арҭəра,լիքը լցնել
1100,einwickeln::V,алаҳəара,փաթաթել
1101,tragen::V,аҩагара,կրել
1102,tragen::V,аҩагара,տանել
1103,schleppen::V,арҳəазара,քաշել
1104,ziehen::V,ахара,ձգել
1105,ziehen::V,ахара,քաշել
1106,aufbewahren::V,аҵəахра,պահել 
1107,werfen::V,аршəра,նետել
1108,fangen::V,акра,
1109,packen::V,анкра,հափշտակել
1110,packen::V,аҵкаара,հափշտակել
1111,verstecken::V,аҵəахра,ծածկել
1112,teilen::V,ашара,բաժանել
1113,schicken::V,ашьҭра,ուղարկել
1114,bringen::V,аагара,բերել
1115,hinzufügen::V,ацҵара,ավելացնել
1116,bekommen::V,аҧшаара,հայթայթել
1117,bekommen::V,архиара,հայթայթել
1118,bekommen::V,аура,հայթայթել
1119,erhalten::V,аиура,ստանալ
1120,nehmen::V,агара,վերցնել
1121,wählen::V,алҧшаара,ընտրել
1122,auswählen::V,алхра,գերադասել
1123,behindern::V,аҧырхагахара,խոչընդոտել
1124,verderben::V,алгара,փչացնել
1125,verderben::V,абжьыхра,փչացնել
1126,verderben::V,аҧхасҭатəра,փչացնել
1127,beschädigen::V,аҧхасҭатəра,վնասել
1128,zerbrechen::V,аҧҽра,ջարդել
1129,zerbrechen::V,аҧҽра,կոտրել
1130,zerreißen::V,аҧжəара,պատռել
1131,zerstören::V,аилаҧыххаара,քանդել
1132,verbrennen::V,абылра,այրել
1133,geben::V,аҭара,տալ
1134,reichen::V,аҭара,հանձնել
1135,schenken::V,аҩгара,նվիրել
1136,versprechen::V,ақəргəыӷра,խոստանալ
1137,loben::V,арҽхəара,գովել
1138,küssen::V,агəӡра,համբուրել
1139,zudecken::V,аҵахҩара,վրան գցել
1140,zudecken::V,ақəршəра,վրան գցել
1141,wecken::V,арҿыхара,զարթնեցնել
1142,zeigen::V,арбара,ցույց տալ
1143,führen::V,аныҟəгара,ուղեկցել
1144,lehren::V,арҵара,սովորեցնել
1145,unterrichten::V,арҧхьара,ավանդել
1146,aufziehen::V,ааӡара,դաստիարակել
1147,leiten::V,ахагылазаара,ղեկավարել
1148,leiten::V,ахагылазаара,կառավարել
1149,antreiben::V,арццакра,շտապեցնել
1150,lassen::V,арҟаҵара,ստիպել
1151,einladen::V,ааҕхьара,հրավիրել
1152,einladen::V,анаҧхьара,հրավիրել
1153,vereinigen::V,аилаҵара,միացնել
1154,besuchen::V,абара,այցելել
1155,treffen::V,аҧылара,հանդիպել
1156,sich versammeln::V,аизара,հավաքվել
1157,spielen::V,ахəмарра,խաղալ
1158,singen::V,ашəаҳəара,երգել
1159,tanzen::V,акəашара,պարել
1160,sich trennen::V,аилыҵра,ցրվել
1161,verlassen::V,акажьра,լքել
1162,retten::V,Аиқəрхара,փրկել
1163,bewachen::V,ахьчара,պահել
1164,schützen::V,ацəыхьчара,պաշտպանել
1165,verteidigen::V,ахьчара,պաշտպանել
1166,sich schlagen::V,аисра,կռվել
1167,schießen::V,ахысра,կրակել
1168,siegen::V,аиааира,հաղթել
1169,ärgern::V,аргəаара,ձանձրացնել
1170,schlagen::V,асра,խփել
1171,schlagen::V,аҭасра,խփել
1172,stechen::V,алакшара,խայթել
1173,stoßen::V,агəҭасра,մղել
1174,stehlen::V,аӡара,գողանալ
1175,stören::V,аҧырхагахара,խանգարել
1176,belästigen::V,аргəамҵра,անհանգստացնել
1177,verbergen::V,аӡара,թաքցնել
1178,täuschen::V,ажьара,խաբել
1179,betrügen::V,ажьара,խաբել
1180,töten::V,ашьра,սպանել 
1181,wohnen::V,анхара,բնակվել
1182,arbeiten::V,аусура,աշխատել
1183,sammeln::V,аҟəшəара,հավաքել
1184,pflücken::V,аҿыршəара,քաղել
1185,pflücken::V,аҿыхра,քաղել
1186,jagen::V,ашəарыцара,որս անել
1187,fischen::V,аҧсыӡ икуеит,ձուկ բռնել
1188,fassen::V,акра,բռնել
1189,hüten::V,арҳəра,արածեցնել
1190,hüten::V,ахьчара,արածեցնել
1191,treiben::V,акацара,հովուել
1192,anbinden::V,адҳəалара,չուանել
1193,füttern::V,акырҿаҵара,կերակրել
1194,melken::V,ахьара,կթել
1195,hacken::V,аҟəаҟəара,կոտորել
1196,gießen::V,аҵаҭəара,ջրել
1197,reifen::V,ашəра,հասունանալ 
1198,reifen::V,аҟалара,հասունանալ 
1199,zubereiten::V,ацура,պատրաստել
1200,kochen::V,ажəра,եփել
1201,backen::V,аӡра,թխել
1202,braten::V,аӡра,տապակել
1203,umrühren::V,аилрыхра,խառնել
1204,stricken::V,аҧара,գործել
1205,nähen::V,аӡахра,կարել
1206,färben::V,ашəра,ներկել
1207,reinigen::V,арыцқьара,մաքրել
1208,waschen::V,аӡәӡәара,լվանալ
1209,abwischen::V,арбара,սրբել
1210,spülen::V,аҭыршара,ողողել
1211,spülen::V,аҭыршара,պարզաջրել
1212,fegen::V,аҧссара,ավլել
1213,baden::V,аҽыкəабара,լողանալ
1214,sich waschen::V,аҽыӡəӡəара,լվացվել
1215,ausziehen::V,ашəыхра,հանել
1216,anziehen::V,ашəҵара,հագնել
1217,sich anziehen::V,аҽеилаҳəара,հագնվել
1218,kämmen::V,аҳəара,սանրել
1219,schmücken::V,арҧшӡара,զարդարել
1220,sagen::V,аҳəара,ասել
1221,sprechen::V,ацəажəара,խոսել
1222,reden::V,ацəажəара,զրուցել
1223,reden::V,аицәажәара,զրուցել
1224,sich unterhalten::V,аицәажәара,խոսակցել
1225,fragen::V,азҵаара,հարցնել
1226,bitten::V,аҳəара,խնդրել
1227,erzählen::V,аҳəара,պատմել
1228,mitteilen::V,азыцҳара,հաղորդել
1229,nennen::V,ахьӡҵара,անվանել
1230,rufen::V,азҿыҭра,կանչել
1231,prahlen::V,аҽхəара,պարծենալ
1232,übersetzen::V,аиҭагара,թարգմանել
1233,denken::V,азхəыцра,մտածել
1234,glauben::V,ахаҵара,հավատալ
1235,bemerken::V,агəаҭара,նկատել
1236,erkennen::V,адырра,ճանաչել
1237,begreifen::V,аилкаара,հասկանալ
1238,verstehen::V,аҳара,ըմբռնել
1239,lernen::V,аҵара,սովորել
1240,wissen::V,адырра,իմանալ
1241,sich erinnern an::V,агəаларшəара,հիշել
1242,sich erinnern an::V,агəаларшəара,մտաբերել
1243,vergessen::V,ахашҭра,մոռանալ
1244,messen::V,ашəара,չափել
1245,zählen::V,аҧхьаӡара,թվել
1246,zählen::V,аҧхьаӡара,հաշվել
1247,rechnen::V,аҳасабра,հաշվել
1248,rechnen::V,аҳасабра,հաշվարկել
1249,lesen::V,аҧхьара,կարդալ
1250,besitzen::V,амазаара,ունենալ
1251,besitzen::V,амазаара,տեր լինել
1252,kaufen::V,Аахəара,գնել
1253,verkaufen::V,аҭира,վաճառել
1254,bezahlen::V,ахҭынҵара,վճարել
1255,bezahlen::V,ашəара,վճարել
1256,zahlen::V,ашəара,վճարել
1257,ertragen::V,ачҳара,դիմանալ
1258,Moor::N,,ճահիճ
1259,Kralle::N,,ճանկ
1260,Schwarm::N,,երամ
1261,Sache::N,,բան
1262,Menge::N,,քանակ
1263,Essen::N,,կերակուր
1264,Geschäft::N,,գործ
1265,Geschäft::N,,աշխատանք
1266,Monat::N,,ամիս
1267,Jahr::N,,տարի
1268,dünn::A,,բարակ
1269,roh::A,,հում
1270,durch::PRP,,միջով
1271,was::FPRN,,ինչ
1272,rauschen::V,,սոսափել
1273,zu sehen sein::V,,երեւալ
1274,wenden::V,,պտտել
1275,ergreifen::V,,վարակվել
1276,bewahren::V,,պահպանել
1277,wünschen::V,,մաղթել
1278,wiegen::V,,օրորել
1279,treten::V,,քացի տալ
1280,kehren::V,,ավլել
1281,malen::V,,նկարել
1282,zeichnen::V,,գծել
1283,schreiben::V,,գրել
1284,beherrschen::V,,ղեկավարել
