,Concept_ID,kk,lbe
1402,einladen::V,шақыру,хъамалу оьвчин
1403,vereinigen::V,біріктіру,ца бан
1404,vereinigen::V,біріктіріп қою,ца бан
1405,besuchen::V,кіріп шығу,ялун уххан
1406,besuchen::V,барып шығу,ялун уххан
1407,treffen::V,кездесу,хьуна бакьин
1408,sich versammeln::V,топталу,батӏин
1409,spielen::V,ойнау,тӏуркӏу тӏун
1410,singen::V,сайрау,балай тӏун
1411,tanzen::V,билеу,къавтӏун
1412,sich trennen::V,айрылысу,ппив хьун
1413,verlassen::V,тастау,увккун гьан
1414,retten::V,құтқару,ххассал бан
1415,bewachen::V,күзету,къарал бан
1416,schützen::V,жақтау,ябан
1417,schützen::V,жақтасу,ябан
1418,verteidigen::V,қорғау,буруччин
1419,sich schlagen::V,алысу,биян
1420,schießen::V,ату,битлан
1421,siegen::V,жеңу,ххув хьун
1422,siegen::V,жеңу,ххувшаву ласун
1423,ärgern::V,ашуландыру,ссибизан уллан
1424,schlagen::V,ұру,рищун
1425,treten::V,тебу,
1426,stechen::V,шаншу,кьутӏин
1427,stoßen::V,түрту,щун
1428,stehlen::V,ұрлау,дацин
1429,stören::V,кесірлен,кьючин
1430,belästigen::V,мазасын алу,бизар уллан
1431,verbergen::V,сездірмеу,лабитан
1432,verbergen::V,сездірмеу,кӏучӏ бан
1433,täuschen::V,жалған айту,хъяврин ан
1434,betrügen::V,алдау,аьикьин ан
1435,betrügen::V,алдап кету,аьикьин ан
1436,betrügen::V,ақымақ қылу,аьикьин ан
1437,töten::V,құрту,ивчӏан
1438,töten::V,өлтіру,ивчӏан
1439,wohnen::V,мекендеу,оьрму бутлан
1440,wohnen::V,өмір сүру,оьрму бутлан
1441,arbeiten::V,істеу,зун
1442,arbeiten::V,еңбектену,зун
1443,sammeln::V,жыю,ттихӏин
1444,sammeln::V,жыю,вив дишин
1445,pflücken::V,жұлу,риттун
1446,jagen::V,аулау,авли занан
1447,fischen::V,балык_аулау,чавахъру бугьлан
1448,fassen::V,ұстау,бугьан
1449,hüten::V,жаю,урттуйн бакьлан
1450,hüten::V,бағу,урттуйн бакьлан
1451,treiben::V,айдау,дачин дуллан
1452,treiben::V,айдау,лихъан буллан
1453,anbinden::V,байлау,бахӏин
1454,füttern::V,ас ішкізу,канаки буллан
1455,füttern::V,азықтандыру,канаки буллан
1456,füttern::V,қоректендіру,канаки буллан
1457,melken::V,сауу,ттизин
1458,hacken::V,турау,мюрш буллан
1459,hacken::V,турау,мюрш бан
1460,gießen::V,суару,щин дишин
1461,reifen::V,жетілу,диян
1462,zubereiten::V,даяр ету,хӏадур дан
1463,zubereiten::V,даяр ету,хӏадур бан
1464,kochen::V,асу,шашан
1465,kochen::V,асу,шашан дуллан
1466,backen::V,пісіру,бишлан
1467,backen::V,пісіру,шахьлан
1468,braten::V,қуыру,цӏарайх дуллан
1469,umrühren::V,былғалау,хӏала бан
1470,umrühren::V,сапырылыстыру,хӏала бан
1471,stricken::V,торлау,щащлан
1472,stricken::V,торлау,щащан
1473,stricken::V,тоқу,щащлан
1474,stricken::V,тоқу,щащан
1475,nähen::V,тігу,дуруххан
1476,färben::V,бояу,ранг щун
1477,färben::V,сырлау,ранг щун
1478,reinigen::V,аршу,марцӏ бан
1479,reinigen::V,тазалау,марцӏ бан
1480,waschen::V,жуу,шюшин
1481,abwischen::V,сүрту,лишин
1482,spülen::V,шаю,вилаган
1483,fegen::V,сыпыру,башин
1484,kehren::V,сыпыру,бахьлан
1485,baden::V,шомылу,щинавун учӏлан
1486,sich waschen::V,жуыну,диссун
1487,sich waschen::V,жуыну,лажин диссун
1488,sich waschen::V,жуыну,лажин дислан
1489,sich waschen::V,жуыну,биссун
1490,sich waschen::V,жуыну,чурх бислан
1491,ausziehen::V,шешу,ликкан
1492,anziehen::V,кигізу,лаххан
1493,sich anziehen::V,киіну,янна лаххан
1494,kämmen::V,тарау,ттарал дуккан
1495,schmücken::V,әсемдеу,чӏюлу бан
1496,schmücken::V,мәнерлеу,чӏюлу бан
1497,schmücken::V,көріктендіру,чӏюлу бан
1498,sagen::V,деу,учин
1499,sagen::V,айту,учин
1500,sprechen::V,деу,гъалгъа тӏун
1501,sprechen::V,айту,гъалгъа тӏун
1502,reden::V,сөйлеу,гъалгъа тӏун
1503,reden::V,сөйлесу,гъалгъа тӏун
1504,reden::V,тіл қатысу,гъалгъа тӏун
1505,sich unterhalten::V,сұхбаттасу,гъалгъа тӏун
1506,fragen::V,сұрау,цӏуххин
1507,bitten::V,өтіну,тавакъю буллан
1508,bitten::V,жалыну,тавакъю буллан
1509,erzählen::V,айту,хавар бусан
1510,mitteilen::V,білдіру,баян бан
1511,mitteilen::V,білдіру,хавар бан
1512,nennen::V,атау,цӏа дизан
1513,rufen::V,шақыру,оьвтӏун
1514,prahlen::V,бөсу,цӏа дуллан
1515,übersetzen::V,аудару,таржума бан
1516,denken::V,ойлау,пикри буллан
1517,glauben::V,нану,вих хьун
1518,glauben::V,илану,вих хьун
1519,bemerken::V,аңғару,хӏисав хъун
1520,erkennen::V,тану,увчӏин
1521,begreifen::V,ұғу,бувчӏин
1522,begreifen::V,аңғарып алу,бувчӏин
1523,verstehen::V,пайым,
1524,verstehen::V,түсіну,
1525,lernen::V,оқу,лахьлан
1526,lernen::V,оқу,лахьхьин
1527,wissen::V,хабардар болу,кӏулну бикӏан
1528,wissen::V,хабардар болу,хавар бикӏан
1529,sich erinnern an::V,еске түсіру,дакӏнин бутан
1530,vergessen::V,ұмыту,хъама битан
1531,messen::V,өлшеу,дуцин дуллан
1532,messen::V,өлшеу,дуцин дан
1533,zählen::V,санау,дуккин
1534,rechnen::V,санап шығару,хӏисав дан
1535,rechnen::V,санап шығу,хӏисав дан
1536,rechnen::V,санау,хӏисав дан
1537,lesen::V,оқу,ккалан
1538,malen::V,сурет салу,сурат дуллан
1539,zeichnen::V,сурет салу,сурат дуллан
1540,schreiben::V,жазу,чичин
1541,schreiben::V,жазу,чичлан
1542,besitzen::V,болу,дуну икӏан
1543,besitzen::V,болу,дуну дикӏан
1544,besitzen::V,болу,заллуну икӏан
1545,kaufen::V,алу,машан ласун
1546,kaufen::V,әперу,машан ласун
1547,verkaufen::V,сату,баххан
1548,bezahlen::V,төлеу,арцу дулун
1549,bezahlen::V,төлеу,багьа булун
1550,bezahlen::V,ақы беру,арцу дулун
1551,bezahlen::V,ақы беру,багьа булун
1552,bezahlen::V,ақы төлеу,арцу дулун
1553,bezahlen::V,ақы төлеу,багьа булун
1554,zahlen::V,төлеу,арцу дулун
1555,zahlen::V,төлеу,багьа булун
1556,beherrschen::V,билеу,дуну икӏан
1557,beherrschen::V,билеу,заллуну икӏан
1558,ertragen::V,төзу,бухӏан
1559,ertragen::V,шыдау,бухӏан
