,Concept_ID,lv,mhr
717,Spitze::N,galotne,вуй
718,Ende::N,пом,муча́ш
719,Ende::N,gals,муча́ш
720,Ende::N,uzgalis,муча́ш
721,Loch::N,розь,рож
722,Loch::N,caurums,рож
723,Winkel::N,пельӧс,лук
724,Winkel::N,leņķis,лук
725,Muster::N,сер,пеза́к
726,Muster::N,сер,узо́р
727,Muster::N,сер,ӱ́лгӧ
728,Muster::N,piemērs,пеза́к
729,Muster::N,piemērs,узо́р
730,Muster::N,piemērs,ӱ́лгӧ
731,Größe::N,ыджда,кӱ́кшыт
732,Größe::N,lielums,кӱ́кшыт
733,Länge::N,кузьта,ку́тыш
734,Länge::N,garums,ку́тыш
735,Höhe::N,джуджда,кӱ́кшыт
736,Höhe::N,augstums,кӱ́кшыт
737,Gewicht::N,сьӧкта,не́лыт
738,Gewicht::N,сьӧкталун,не́лыт
739,Gewicht::N,svars,не́лыт
740,Gewicht::N,smagums,не́лыт
741,Menge::N,лун,чот
742,Menge::N,числӧ,чот
743,Menge::N,masa,чот
744,Menge::N,daudzums,чот
745,Haufen::N,чукӧр,кы́шыл
746,Haufen::N,čupa,кы́шыл
747,Haufen::N,grēda,кы́шыл
748,Haufen::N,kaudze,кы́шыл
749,Reihe::N,рад,рада́м
750,Reihe::N,rinda,рада́м
751,Reihe::N,virkne,рада́м
752,Boot::N,пыж,пуш
753,Boot::N,laiva,пуш
754,Ruder::N,пелыс,эшка́к
755,Ruder::N,ӧпаснӧй,эшка́к
756,Ruder::N,airis,эшка́к
757,Ruder::N,irklis,эшка́к
758,Schlitten::N,дадь,тер
759,Schlitten::N,дадь,изде́р
760,Schlitten::N,ragavas,тер
761,Schlitten::N,ragavas,изде́р
762,Ski::N,лызь,е́че
763,Ski::N,slēpe,е́че
764,Lagerfeuer::N,бипур,туло́то
765,Lagerfeuer::N,ugunskurs,туло́то
766,Last::N,сьӧкыдтор,нӧ́лтыш
767,Last::N,krava,нӧ́лтыш
768,Gang::N,мунӧм,ошкылма́ш
769,Gang::N,ветлӧм,ошкылма́ш
770,Gang::N,eja,ошкылма́ш
771,Gang::N,gājums,ошкылма́ш
772,Schritt::N,воськов,о́шкыл
773,Schritt::N,воськовтӧм,о́шкыл
774,Schritt::N,solis,о́шкыл
775,Norden::N,войвыв,йӱдйыма́л
776,Norden::N,ziemeļi,йӱдйыма́л
777,Süden::N,лунвыв,кечывалве́л
778,Süden::N,dienvidi,кечывалве́л
779,Westen::N,рытыв,касве́л
780,Westen::N,rietumi,касве́л
781,Osten::N,асыв,эрве́л
782,Osten::N,austrumi,эрве́л
783,Holz::N,пу,пу
784,Holz::N,koks,пу
785,Holz::N,koksne,пу
786,Brett::N,пӧв,оҥа́
787,Brett::N,dēlis,оҥа́
788,Platte::N,плита,аста́р
789,Platte::N,plate,аста́р
790,Platte::N,plāksne,аста́р
791,Stütze::N,пыкӧд,чара́к
792,Stütze::N,мыджӧд,чара́к
793,Stütze::N,balsts,чара́к
794,Stütze::N,atspaids,чара́к
795,Stange::N,потш,лома́ш
796,Stange::N,maikste,лома́ш
797,Stock::N,бедь,тоя́
798,Stock::N,boze,тоя́
799,Stock::N,spieķis,тоя́
800,Stab::N,зир,вара́
801,Stab::N,зир,кашта́
802,Stab::N,zizlis,вара́
803,Stab::N,zizlis,кашта́
804,Rohr::N,труба,пуч
805,Rohr::N,caurule,пуч
806,Haus::N,керка,пӧрт
807,Haus::N,māja,пӧрт
808,Heim::N,горт,мӧ́ҥгӧ
809,Heim::N,mājas,мӧ́ҥгӧ
810,Ofen::N,пач,комака́
811,Ofen::N,krāsns,комака́
812,Fußboden::N,джодж,кӱва́р
813,Fußboden::N,grīda,кӱва́р
814,Tisch::N,пызан,ӱсте́л
815,Tisch::N,galds,ӱсте́л
816,Stuhl::N,улӧс,пӱке́н
817,Stuhl::N,krēsls,пӱке́н
818,Wiege::N,зыбка,шепка́
819,Wiege::N,šūpulis,шепка́
820,Bett::N,вольпась,ва́кшыш
821,Bett::N,gulta,ва́кшыш
822,Regal::N,джадж,шӧ́рлык
823,Regal::N,plaukts,шӧ́рлык
824,Kiste::N,куд,шо́ндык
825,Kiste::N,куд,я́шлык
826,Kiste::N,ящик,шо́ндык
827,Kiste::N,ящик,я́шлык
828,Kiste::N,kaste,шо́ндык
829,Kiste::N,kaste,я́шлык
830,Kiste::N,šķirsts,шо́ндык
831,Kiste::N,šķirsts,я́шлык
832,Fenster::N,ӧшинь,окна́
833,Fenster::N,logs,окна́
834,Tür::N,ӧдзӧс,омса́
835,Tür::N,durvis,омса́
836,Tor::N,дзиръя,капка́
837,Tor::N,vārti,капка́
838,Zaun::N,потшӧс,сава́р
839,Zaun::N,žogs,сава́р
840,Dach::N,вевт,леве́дыш
841,Dach::N,jumts,леве́дыш
842,Leiter::N,пос,тошка́лтыш
843,Leiter::N,kāpnes,тошка́лтыш
844,Leiter::N,redeles,тошка́лтыш
845,Besen::N,рос,ӱштерво́штыр
846,Besen::N,slota,ӱштерво́штыр
847,Spaten::N,зыр,ко́льмо
848,Spaten::N,lāpsta,ко́льмо
849,Schaufel::N,тэльӧб,сово́к
850,Schaufel::N,тэльӧб,су́ско
851,Schaufel::N,liekšķere,сово́к
852,Schaufel::N,liekšķere,су́ско
853,Gabel::N,вилки,ви́лке
854,Gabel::N,dakšiņa,ви́лке
855,Löffel::N,пань,па́не
856,Löffel::N,пань,совла́
857,Löffel::N,karote,па́не
858,Löffel::N,karote,совла́
859,Messer::N,пурт,кӱ́зӧ
860,Messer::N,nazis,кӱ́зӧ
861,Nagel::N,тув,пуда́
862,Nagel::N,кӧрт тув,пуда́
863,Nagel::N,nagla,пуда́
864,Netz::N,тыв,вапш
865,Netz::N,tīkls,вапш
866,Haken::N,крук,са́гыле
867,Haken::N,āķis,са́гыле
868,Haken::N,kāsis,са́гыле
869,Haken::N,krampis,са́гыле
870,Griff::N,нуд,кыл
871,Griff::N,kāts,кыл
872,Griff::N,rokturis,кыл
873,Schloss::N,томан,кӧгӧ́н
874,Schloss::N,aizslēgs,кӧгӧ́н
875,Bild::N,серпас,сӱре́т
876,Bild::N,glezna,сӱре́т
877,Figur::N,пертас,фигу́р
878,Figur::N,вежньӧг,фигу́р
879,Figur::N,figūra,фигу́р
880,Puppe::N,акань,курча́к
881,Puppe::N,lelle,курча́к
882,Beutel::N,мешӧк,меша́к
883,Beutel::N,kule,меша́к
884,Beutel::N,maisiņš,меша́к
885,Bündel::N,кӧртӧд,арша́ш
886,Bündel::N,sainis,арша́ш
887,Tasche::N,сумка,сумка́
888,Tasche::N,soma,сумка́
889,Eimer::N,ведра,ведра́
890,Eimer::N,spainis,ведра́
891,Deckel::N,пӧдан,ко́мдыш
892,Deckel::N,тупкӧд,ко́мдыш
893,Deckel::N,vāks,ко́мдыш
894,Geschirr::N,дозмук,а́те
895,Geschirr::N,тасьті-пань,а́те
896,Geschirr::N,trauki,а́те
897,Sack::N,мешӧк,куль
898,Sack::N,мешӧк,меша́к
899,Sack::N,maiss,куль
900,Sack::N,maiss,меша́к
901,Tasse::N,бекар,чу́кыр
902,Tasse::N,бекар,чашка́
903,Tasse::N,тасьті,чу́кыр
904,Tasse::N,тасьті,чашка́
905,Tasse::N,tase,чу́кыр
906,Tasse::N,tase,чашка́
907,Topf::N,гырнич,ми́ске
908,Topf::N,pods,ми́ске
909,Kessel::N,пӧрт,под
910,Kessel::N,katls,под
911,Essen::N,сёйӧм,ко́чкыш
912,Essen::N,ēdiens,ко́чкыш
913,Nahrung::N,сёян,ку́рго
914,Nahrung::N,barība,ку́рго
915,Speise::N,сёян,ко́чкыш
916,Speise::N,сёянтор,ко́чкыш
917,Speise::N,ēdiens,ко́чкыш
918,Fleisch::N,яй,шыл
919,Fleisch::N,gaļa,шыл
920,Getreide::N,нянь,шу́рно
921,Getreide::N,labība,шу́рно
922,Brei::N,рок,пу́чымыш
923,Brei::N,putra,пу́чымыш
924,Brei::N,biezenis,пу́чымыш
925,Brot::N,нянь,ки́нде
926,Brot::N,maize,ки́нде
927,Scheibe::N,шӧрӧм,ка́тыш
928,Scheibe::N,чӧлан,ка́тыш
929,Scheibe::N,šķēle,ка́тыш
930,Scheibe::N,rieciens,ка́тыш
931,Fett::N,гос,коя́
932,Fett::N,тшог,коя́
933,Fett::N,tauki,коя́
934,Butter::N,вый,ӱй
935,Butter::N,sviests,ӱй
936,Öl::N,вый,ӱй
937,Öl::N,eļļa,ӱй
938,Salz::N,сов,шинча́л
939,Salz::N,sāls,шинча́л
940,Suppe::N,шыд,шӱр
941,Suppe::N,zupa,шӱр
942,Honig::N,ма,мӱй
943,Honig::N,medus,мӱй
944,Milch::N,йӧв,шӧр
945,Milch::N,piens,шӧр
946,Tee::N,чай,чай
947,Tee::N,tēja,чай
948,Leder::N,ку,сура́н
949,Leder::N,ку,шӱ́штӧ
950,Leder::N,āda,сура́н
951,Leder::N,āda,шӱ́штӧ
952,Wolle::N,вурун,пун
953,Wolle::N,vilna,пун
954,Stoff::N,дӧра,куэ́м
955,Stoff::N,дӧра,посто́
956,Stoff::N,drāna,куэ́м
957,Stoff::N,drāna,посто́
958,Stoff::N,audums,куэ́м
959,Stoff::N,audums,посто́
960,Nadel::N,ем,и́ме
961,Nadel::N,adata,и́ме
962,Faden::N,сунис,шӱ́ртӧ
963,Faden::N,diegs,шӱ́ртӧ
964,Faden::N,pavediens,шӱ́ртӧ
965,Knopf::N,кизь,по́лдыш
966,Knopf::N,poga,по́лдыш
967,Knoten::N,гӧрӧд,пышке́м
968,Knoten::N,mezgls,пышке́м
969,Farbe::N,краска,чия́
970,Farbe::N,вап,чия́
971,Farbe::N,krāsa,чия́
972,Kleidung::N,паськӧм,чие́м
973,Kleidung::N,паськӧм,вурге́м
974,Kleidung::N,tērps,чие́м
975,Kleidung::N,tērps,вурге́м
976,Kleidung::N,drēbes,чие́м
977,Kleidung::N,drēbes,вурге́м
978,Hemd::N,дӧрӧм,ту́выр
979,Hemd::N,krekls,ту́выр
980,Kragen::N,воротник,сога́
981,Kragen::N,apkakle,сога́
982,Ärmel::N,сос,шокш
983,Ärmel::N,piedurkne,шокш
984,Hose::N,гач,йола́ш
985,Hose::N,bikses,йола́ш
986,Gürtel::N,вӧнь,ӱ́штӧ
987,Gürtel::N,josta,ӱ́штӧ
988,Mütze::N,шапка,упш
989,Mütze::N,cepure,упш
990,Schuh::N,башмак,боти́нке
991,Schuh::N,ботинки,боти́нке
992,Schuh::N,kurpe,боти́нке
993,Stiefel::N,сапӧг,кем
994,Stiefel::N,zābaks,кем
995,Ring::N,кытш,шерга́ш
996,Ring::N,gredzens,шерга́ш
997,Band::N,лента,тасма́
998,Band::N,лента,ле́нте
999,Band::N,вундас,тасма́
1000,Band::N,вундас,ле́нте
1001,Band::N,lente,тасма́
1002,Band::N,lente,ле́нте
1003,Kamm::N,сынан,шерге́
1004,Kamm::N,ķemme,шерге́
1005,Spiegel::N,рӧмпӧштан,вошто́нчыш
1006,Spiegel::N,spogulis,вошто́нчыш
1007,Riemen::N,тасма,кӱзанӱ́штӧ
1008,Riemen::N,siksna,кӱзанӱ́штӧ
1009,Schnur::N,гез,кере́м
1010,Schnur::N,гез,кандыра́
1011,Schnur::N,aukla,кере́м
1012,Schnur::N,aukla,кандыра́
1013,Leine::N,юргез,вӱра́ҥ
1014,Leine::N,saite,вӱра́ҥ
1015,Decke::N,эшкын,леве́дыш
1016,Decke::N,эшкын,одея́л
1017,Decke::N,шебрас,леве́дыш
1018,Decke::N,шебрас,одея́л
1019,Decke::N,sega,леве́дыш
1020,Decke::N,sega,одея́л
1021,Kissen::N,юрлӧс,кӱ́пчык
1022,Kissen::N,spilvens,кӱ́пчык
1023,Tuch::N,чышъян,шо́выч
1024,Tuch::N,vadmala,шо́выч
1025,Handtuch::N,ки чышкӧд,со́лык
1026,Handtuch::N,кизьчышъян,со́лык
1027,Handtuch::N,dvielis,со́лык
1028,Kraft::N,этш,вий
1029,Kraft::N,этш,куа́т
1030,Kraft::N,эбӧс,вий
1031,Kraft::N,эбӧс,куа́т
1032,Kraft::N,spēks,вий
1033,Kraft::N,spēks,куа́т
1034,Stärke::N,ёнлун,куа́т
1035,Stärke::N,ёнлун,карма́н
1036,Stärke::N,чорыдлун,куа́т
1037,Stärke::N,чорыдлун,карма́н
1038,Stärke::N,stiprums,куа́т
1039,Stärke::N,stiprums,карма́н
1040,Gesundheit::N,дзоньвидзалун,таза́лык
1041,Gesundheit::N,veselība,таза́лык
1042,Krankheit::N,висьӧм,чер
1043,Krankheit::N,slimība,чер
1044,Schmerz::N,висьӧм,ко́рштыш
1045,Schmerz::N,sāpes,ко́рштыш
1046,Wunde::N,дой,су́сыр
1047,Wunde::N,brūce,су́сыр
1048,Wunde::N,jēlums,су́сыр
1049,Fieber::N,жар,йӱштыму́ж
1050,Fieber::N,жар,лихора́дке
1051,Fieber::N,drudzis,йӱштыму́ж
1052,Fieber::N,drudzis,лихора́дке
1053,Fieber::N,karstums,йӱштыму́ж
1054,Fieber::N,karstums,лихора́дке
1055,Arznei::N,лекарство,эм
1056,Arznei::N,зелля,эм
1057,Arznei::N,zāles,эм
1058,Arznei::N,medikaments,эм
1059,Brücke::N,пос,кӱва́р
1060,Brücke::N,tilts,кӱва́р
1061,Brunnen::N,юкмӧс,вӱдвыне́м
1062,Brunnen::N,aka,вӱдвыне́м
1063,Weide::N,пӧскӧтина,нурше́р
1064,Weide::N,ganības,нурше́р
1065,Pfad::N,туй,йолго́рно
1066,Pfad::N,туй,сокма́к
1067,Pfad::N,кыснан,йолго́рно
1068,Pfad::N,кыснан,сокма́к
1069,Pfad::N,taka,йолго́рно
1070,Pfad::N,taka,сокма́к
1071,Weg::N,туй,ко́рно
1072,Weg::N,ceļš,ко́рно
1073,Straße::N,туй,ко́рно
1074,Straße::N,iela,ко́рно
1075,Dorf::N,сикт,ял
1076,Dorf::N,ciems,ял
1077,Stadt::N,кар,ола́
1078,Stadt::N,pilsēta,ола́
1079,Brief::N,письмӧ,се́рыш
1080,Brief::N,vēstule,се́рыш
1081,Buch::N,небӧг,книга́
1082,Buch::N,grāmata,книга́
1083,Buchstabe::N,шыпас,буква́
1084,Buchstabe::N,burts,буква́
1085,Zeitung::N,газет,газе́т
1086,Zeitung::N,avīze,газе́т
1087,Zeitung::N,laikraksts,газе́т
1088,Leben::N,лов,и́лыш
1089,Leben::N,олӧм,и́лыш
1090,Leben::N,dzīve,и́лыш
1091,Tod::N,кулӧм,колыма́ш
1092,Tod::N,nāve,колыма́ш
1093,Grab::N,гу,шӱга́р
1094,Grab::N,kaps,шӱга́р
1095,Kirche::N,вичко,че́рке
1096,Kirche::N,baznīca,че́рке
1097,Sünde::N,мыж,су́лык
1098,Sünde::N,grēks,су́лык
1099,Gott::N,ен,ю́мо
1100,Gott::N,dievs,ю́мо
1101,Arbeiter::N,уджалысь,паша́зе
1102,Arbeiter::N,strādnieks,паша́зе
1103,Chef::N,юралысь,тӧра́
1104,Chef::N,веськӧдлысь,тӧра́
1105,Chef::N,šefs,тӧра́
1106,Chef::N,vadītajs,тӧра́
1107,Chef::N,priekšnieks,тӧра́
1108,Meister::N,вӧчысь,маста́р
1109,Meister::N,meistars,маста́р
1110,Arzt::N,врач,врач
1111,Arzt::N,бурдӧдысь,врач
1112,Arzt::N,ārsts,врач
1113,Lehrer::N,велӧдысь,ту́ныктышо
1114,Lehrer::N,skolotājs,ту́ныктышо
1115,Geld::N,сьӧм,окса́
1116,Geld::N,nauda,окса́
1117,Geschäft::N,удж,сатулыма́ш
1118,Geschäft::N,bizness,сатулыма́ш
1119,Geschäft::N,darījums,сатулыма́ш
1120,Laden::N,вузасянін,ке́выт
1121,Laden::N,bode,ке́выт
1122,Laden::N,veikals,ке́выт
1123,Preis::N,дон,ак
1124,Preis::N,cena,ак
1125,Ware::N,тӧвар,сату́
1126,Ware::N,prece,сату́
1127,Nutzen::N,воӧм,пайда́
1128,Nutzen::N,выгӧда,пайда́
1129,Nutzen::N,labums,пайда́
1130,Reichtum::N,озырлун,поя́нлык
1131,Reichtum::N,bagātība,поя́нлык
1132,Welt::N,енкӧла,тӱня́
1133,Welt::N,pasaule,тӱня́
1134,Land::N,му,эл
1135,Land::N,zeme,эл
1136,Staat::N,канму,кугыжа́ныш
1137,Staat::N,государство,кугыжа́ныш
1138,Staat::N,valsts,кугыжа́ныш
1139,König::N,кан,кугыжа́
1140,König::N,ķēniņš,кугыжа́
1141,König::N,karalis,кугыжа́
1142,Macht::N,каналӧм,власть
1143,Macht::N,vara,власть
1144,Grenze::N,су,грани́ца
1145,Grenze::N,суйӧр,грани́ца
1146,Grenze::N,robeža,грани́ца
1147,Krieg::N,ожман,сар
1148,Krieg::N,karš,сар
1149,Feind::N,враг,тушма́н
1150,Feind::N,вӧрӧг,тушма́н
1151,Feind::N,ienaidnieks,тушма́н
1152,Gewalt::N,мырдöналöм,виешлыма́ш
1153,Gewalt::N,vara,виешлыма́ш
1154,Gewalt::N,vardarbība,виешлыма́ш
1155,Kampf::N,вермасьӧм,кредалма́ш
1156,Kampf::N,cīņa,кредалма́ш
1157,Bogen[Waffe]::N,ньӧввуж,юҥе́ж
1158,Bogen[Waffe]::N,loks,юҥе́ж
1159,Pfeil::N,ньӧв,пикш
1160,Pfeil::N,bulta,пикш
1161,Gewehr::N,пишшаль,пыча́л
1162,Gewehr::N,šautene,пыча́л
1163,Fehler::N,сорсьӧм,йо́ҥылыш
1164,Fehler::N,дзугсьӧм,йо́ҥылыш
1165,Fehler::N,kļūda,йо́ҥылыш
1166,Lüge::N,пӧръясьӧм,шоя́к
1167,Lüge::N,ылӧдлӧм,шоя́к
1168,Lüge::N,meli,шоя́к
1169,Schaden::N,лёк,зия́н
1170,Schaden::N,изъян,зия́н
1171,Schaden::N,пакӧсьт,зия́н
1172,Schaden::N,bojājums,зия́н
1173,Schaden::N,kaitējums,зия́н
1174,Unglück::N,шог,эҥге́к
1175,Unglück::N,kļūme,эҥге́к
1176,Unglück::N,klizma,эҥге́к
1177,Unglück::N,nelaime,эҥге́к
1178,Schuld::N,мыж,тита́к
1179,Schuld::N,мыж,йола́
1180,Schuld::N,vaina,тита́к
1181,Schuld::N,vaina,йола́
1182,Alter::N,арлыд,ийго́т
1183,Alter::N,vecums,ийго́т
1184,Schluss::N,пом,муча́ш
1185,Schluss::N,beigas,муча́ш
1186,Zeit::N,кад,жап
1187,Zeit::N,кад,па́гыт
1188,Zeit::N,laiks,жап
1189,Zeit::N,laiks,па́гыт
1190,Tag::N,лун,ке́че
1191,Tag::N,diena,ке́че
1192,Morgen::N,асыв,эр
1193,Morgen::N,rīts,эр
1194,Mittag::N,лун шӧр,кечыва́л
1195,Mittag::N,pusdiena,кечыва́л
1196,Abend::N,рыт,кас
1197,Abend::N,vakars,кас
1198,Nacht::N,вой,йӱд
1199,Nacht::N,nakts,йӱд
1200,Woche::N,вежон,арня́
1201,Woche::N,nedēļa,арня́
1202,Monat::N,тӧлысь,ты́лзе
1203,Monat::N,mēnesis,ты́лзе
1204,Jahr::N,во,ий
1205,Jahr::N,gads,ий
1206,Frühling::N,тулыс,шо́шо
1207,Frühling::N,pavasaris,шо́шо
1208,Sommer::N,гожӧм,кеҥе́ж
1209,Sommer::N,vasara,кеҥе́ж
1210,Herbst::N,ар,шы́же
1211,Herbst::N,rudens,шы́же
1212,Winter::N,тӧв,те́ле
1213,Winter::N,ziema,те́ле
1214,Januar::N,тӧв шӧр,шоркыйол
1215,Januar::N,тӧв шӧр,идалыкву́й
1216,Januar::N,тӧв шӧр,янва́рь
1217,Januar::N,janvāris,шоркыйол
1218,Januar::N,janvāris,идалыкву́й
1219,Januar::N,janvāris,янва́рь
1220,Februar::N,урасьӧм,пургыж
1221,Februar::N,урасьӧм,февра́ль
1222,Februar::N,februāris,пургыж
1223,Februar::N,februāris,февра́ль
1224,März::N,рака,ӱярня
1225,März::N,рака,март
1226,März::N,marts,ӱярня
1227,März::N,marts,март
1228,April::N,кос му,апре́ль
1229,April::N,aprīlis,апре́ль
1230,Mai::N,ода-кора,ага
1231,Mai::N,ода-кора,май
1232,Mai::N,maijs,ага
1233,Mai::N,maijs,май
1234,Juni::N,лӧддза-номъя,пеледыш
1235,Juni::N,лӧддза-номъя,ию́нь
1236,Juni::N,jūnijs,пеледыш
1237,Juni::N,jūnijs,ию́нь
1238,Juli::N,сора,сӱрем
1239,Juli::N,сора,ию́ль
1240,Juli::N,jūlijs,сӱрем
1241,Juli::N,jūlijs,ию́ль
1242,August::N,моз,сорла
1243,August::N,моз,агарма́н
1244,August::N,моз,а́вгуст
1245,August::N,augusts,сорла
1246,August::N,augusts,агарма́н
1247,August::N,augusts,а́вгуст
1248,September::N,кӧч,идым
1249,September::N,кӧч,сентя́брь
1250,September::N,septembris,идым
1251,September::N,septembris,сентя́брь
1252,Oktober::N,йирым,шыжа
1253,Oktober::N,йирым,октя́брь
1254,Oktober::N,oktobris,шыжа
1255,Oktober::N,oktobris,октя́брь
1256,November::N,вӧльгым,кылме тылзе
1257,November::N,вӧльгым,ноя́брь
1258,November::N,novembris,кылме тылзе
1259,November::N,novembris,ноя́брь
1260,Dezember::N,ӧшым,дека́брь
1261,Dezember::N,decembris,дека́брь
1262,Montag::N,выльлун,шо́чмо
1263,Montag::N,pirmdiena,шо́чмо
1264,Dienstag::N,воторник,ку́шкыжмо
1265,Dienstag::N,otrdiena,ку́шкыжмо
1266,Mittwoch::N,середа,вӱрге́че
1267,Mittwoch::N,trešdiena,вӱрге́че
1268,Donnerstag::N,четверг,изарня́
1269,Donnerstag::N,ceturtdiena,изарня́
1270,Freitag::N,пекнича,кугарня́
1271,Freitag::N,piektdiena,кугарня́
1272,Samstag::N,субӧта,шуматке́че
1273,Samstag::N,sestdiena,шуматке́че
1274,Sonntag::N,вӧскресенньӧ,рушарня́
1275,Sonntag::N,svētdiena,рушарня́
1276,groß::A,ыджыд,кугу́
1277,groß::A,dižs,кугу́
1278,groß::A,liels,кугу́
1279,klein::A,ичӧт,изи́
1280,klein::A,mazs,изи́
1281,lang::A,кузь,кужу́
1282,lang::A,garš,кужу́
1283,kurz::A,дженьыд,кӱ́чык
1284,kurz::A,īss,кӱ́чык
1285,breit::A,ота,кумда́
1286,breit::A,паськыд,кумда́
1287,breit::A,plats,кумда́
1288,schmal::A,оттӧм,а́ҥысыр
1289,schmal::A,tievs,а́ҥысыр
1290,dicht::A,сук,ну́гыдо
1291,dicht::A,blīvs,ну́гыдо
1292,dick[Gegenstand]::A,кыз,кӱ́жгӧ
1293,dick[Gegenstand]::A,biezs,кӱ́жгӧ
1294,dünn::A,вӧсни,ви́чкыж
1295,dünn::A,вӧсньыд,ви́чкыж
1296,dünn::A,plāns,ви́чкыж
1297,fein::A,посни,ты́гыде
1298,fein::A,smalks,ты́гыде
1299,fest::A,зумыд,чо́ткыдо
1300,fest::A,tvirts,чо́ткыдо
1301,fest::A,noturīgs,чо́ткыдо
1302,flach::A,плавкӧс,лапка́
1303,flach::A,тшӧтшкӧс,лапка́
1304,flach::A,lēzens,лапка́
1305,flach::A,līdzens,лапка́
1306,glatt::A,вольк,яклака́
1307,glatt::A,мольыд,яклака́
1308,glatt::A,gluds,яклака́
1309,glatt::A,slidens,яклака́
1310,hart::A,зумыд,пе́ҥгыде
1311,hart::A,ciets,пе́ҥгыде
1312,weich::A,небыд,пу́шкыдо
1313,weich::A,mīksts,пу́шкыдо
1314,rund::A,гӧгрӧс,йырге́шке
1315,rund::A,apaļš,йырге́шке
1316,spitz::A,ёсь йыла,коша́р
1317,spitz::A,smails,коша́р
1318,scharf::A,ёсь,пӱ́сӧ
1319,scharf::A,ass,пӱ́сӧ
1320,stumpf::A,ныж,токма́к
1321,stumpf::A,truls,токма́к
1322,stumpf::A,strups,токма́к
1323,schwer::A,сьӧкыд,не́ле
1324,schwer::A,smags,не́ле
1325,schön::A,мича,сы́лне
1326,schön::A,лӧсьыд,сы́лне
1327,schön::A,daiļš,сы́лне
1328,schön::A,skaists,сы́лне
1329,heiß::A,пӧсь,шо́кшо
1330,heiß::A,karsts,шо́кшо
1331,warm::A,шоныд,ле́ве
1332,warm::A,silts,ле́ве
1333,kalt::A,кӧдзыд,йӱ́штӧ
1334,kalt::A,salts,йӱ́штӧ
1335,kalt::A,auksts,йӱ́штӧ
1336,kühl::A,юзыд,юа́лге
1337,kühl::A,юзыд,южгата́
1338,kühl::A,ыркыд,юа́лге
1339,kühl::A,ыркыд,южгата́
1340,kühl::A,vēss,юа́лге
1341,kühl::A,vēss,южгата́
1342,kühl::A,dzestrs,юа́лге
1343,kühl::A,dzestrs,южгата́
1344,frisch::A,выль,свежа́
1345,frisch::A,svaigs,свежа́
1346,feucht::A,уль,вӱ́дыжгӧ
1347,feucht::A,mitrs,вӱ́дыжгӧ
1348,feucht::A,drēgns,вӱ́дыжгӧ
1349,nass::A,ва,нӧ́рӧ
1350,nass::A,slapjš,нӧ́рӧ
1351,trocken::A,кос,ку́кшо
1352,trocken::A,sauss,ку́кшо
1353,voll::A,кыз,тич
1354,voll::A,pilns,тич
1355,leer::A,куш,яра́
1356,leer::A,тыртӧм,яра́
1357,leer::A,tukšs,яра́
1358,offen::A,восьса,виш
1359,offen::A,vaļējs,виш
1360,offen::A,atvērts,виш
1361,geschlossen::A,пӧдса,пе́тырыме
1362,geschlossen::A,пӧдса,тӱ́чмӧ
1363,geschlossen::A,slēgts,пе́тырыме
1364,geschlossen::A,slēgts,тӱ́чмӧ
1365,sauber::A,сӧстӧм,ару́
1366,sauber::A,сӧстӧм,янда́р
1367,sauber::A,tīrs,ару́
1368,sauber::A,tīrs,янда́р
1369,sauber::A,spodrs,ару́
1370,sauber::A,spodrs,янда́р
1371,schmutzig::A,няйт,лавыра́н
1372,schmutzig::A,няйт,ла́выргыше
1373,schmutzig::A,netīrs,лавыра́н
1374,schmutzig::A,netīrs,ла́выргыше
1375,schmutzig::A,dubļains,лавыра́н
1376,schmutzig::A,dubļains,ла́выргыше
1377,roh::A,уль,кӱ́чымӧ
1378,roh::A,jēls,кӱ́чымӧ
1379,reif::A,кисьмӧм,лӧза́
1380,reif::A,gatavs,лӧза́
1381,reif::A,nobriedis,лӧза́
1382,lecker::A,чӧскыд,ту́тло
1383,lecker::A,gards,ту́тло
1384,lecker::A,garšīgs,ту́тло
1385,süß::A,юмов,ше́ре
1386,süß::A,чӧскыд,ше́ре
1387,süß::A,salds,ше́ре
1388,bitter::A,курыд,ко́чо
1389,bitter::A,sūrs,ко́чо
1390,bitter::A,rūgts,ко́чо
1391,sauer::A,шома,шо́по
1392,sauer::A,skābs,шо́по
1393,hell::A,югыд,во́лгыдо
1394,hell::A,gaišs,во́лгыдо
1395,dunkel::A,пемыд,пычке́мыш
1396,dunkel::A,tumšs,пычке́мыш
1397,schwarz::A,сьӧд,шола́
1398,schwarz::A,melns,шола́
1399,weiß::A,еджыд,ош
1400,weiß::A,balts,ош
1401,rot::A,гӧрд,йошка́р
1402,rot::A,sarkans,йошка́р
1403,gelb::A,виж,сар
1404,gelb::A,dzeltens,сар
1405,blau::A,лӧз,ка́нде
1406,blau::A,zils,ка́нде
1407,grün::A,веж,ужа́р
1408,grün::A,турунвиж,ужа́р
1409,grün::A,zaļš,ужа́р
1410,grau::A,руд,сур
1411,grau::A,pelēks,сур
1412,bunt::A,сера,олача́
1413,bunt::A,raibs,олача́
1414,bunt::A,krāsains,олача́
1415,billig::A,донтӧг,шу́лдо
1416,billig::A,lēts,шу́лдо
1417,teuer::A,дона,ше́рге
1418,teuer::A,dārgs,ше́рге
1419,wertvoll::A,дона,шергака́н
1420,wertvoll::A,vērtīgs,шергака́н
1421,blind::A,синтӧм,со́кыр
1422,blind::A,akls,со́кыр
