,Concept_ID,bn,lbe
661,nah::A,নিকটবতী,гъансса
662,fern::A,দুরবতী,архсса
663,linker::A,বাম,кияхсса
664,linker::A,বাম,кюччахсса
665,rechter::A,ডান,урчӏахсса
666,rechter::A,ডাইন,урчӏахсса
667,anderer::A,অন্যতর,цамур
668,erster::A,প্রথম,цалчинмур
669,erster::A,প্রথম,цалчиннсса
670,zweiter::A,দ্বিতীয়,кӏилчиимур
671,dritter::A,তৃতীয়,шамулчинмур
672,letzter::A,সর্বশেষ,махъва-махъмур
673,allein::ADV,একক,ялгъузну
674,auf einmal::ADV,জলদি,
675,zusammen::ADV,একসঙ্গে,цачӏу
676,zusammen::ADV,একসঙ্গে,архӏал
677,lange::ADV,লম্বা,батӏи къабуклай
678,lange::ADV,লম্বা,хъунмасса хӏаллай
679,plötzlich::ADV,হঠাৎ,цакуну
680,sofort::ADV,মুহ্ণর্তমধ্যে,мугьлат бакъа
681,später::ADV,পশ্চাতে,махъ
682,jetzt::ADV,এখন,утти
683,jetzt::ADV,এখন,цӏана
684,heute::ADV,আজ,хӏакьину
685,morgen::ADV,আগামিকাল,гьуит
686,morgen::ADV,আগামিকাল,гьунттий
687,bald::ADV,অস্পকালমধ্যে,
688,dann::ADV,তখন,яла
689,gestern::ADV,গতকাল,лахьхьу
690,einst::ADV,একবার মাত্র,
691,damals::ADV,তখন,та чӏумал
692,danach::ADV,পরে,яла
693,vorher::ADV,আগে,хьхьнчӏ
694,vorher::ADV,আগে,хьхьичӏва
695,zuerst::ADV,আগে,бакӏрай
696,zuerst::ADV,আগে,цӏу бутӏуй
697,einmal::ADV,একবার,цал
698,manchmal::ADV,কখনও কখনও,ваксса-таксса
699,oft::ADV,ঘনঘন,чӏявуну
700,immer::ADV,সর্বদা,мудан
701,immer::ADV,সর্বদা,даиман
702,niemals::ADV,কখলও নহে,тачӏав
703,hier::ADV,এখানে,шикку
704,hierhin::ADV,এখানে,шиккун
705,von hier::ADV,ত্রই স্তান হইতে,шичча
706,dort::ADV,ওখানে,гикку
707,dorthin::ADV,ওখানে,тиккун
708,geradeaus::ADV,অগ্রগামী,тӏайланм
709,vorwärts::ADV,সন্মুখিকে,хьхьичӏунмай
710,rückwärts::ADV,খিরিয়া,махъа-хьхьичӏунмай
711,zurück::ADV,পিঠ,махъунмай
712,unten::ADV,নীচে,лув
713,hinab::ADV,নিম্নগামী,бакӏ-ялавай
714,hinab::ADV,নিম্নগামী,бакӏъялавай
715,oben::ADV,উপরে,ялув
716,hinauf::ADV,উচ্চতর অংশে,лавай
717,überall::ADV,সর্বত্র,гьариий
718,überall::ADV,সর্বত্র,хьу-хьуний
719,überall::ADV,সর্বত্র,гьарца кӏанай
720,nicht::ADV,না,къа-
721,ein wenig::ADV,অল্প,чанни
722,ein wenig::ADV,অল্প,ца чансса
723,kaum::ADV,কষ্টসহকাবে,дахьа
724,sehr::ADV,খুব,оьну
725,sehr::ADV,খুব,гужну
726,sehr::ADV,খুব,хъинну
727,so::ADV,তত,укукн
728,noch::ADV,এখন পর্যস্ত,гьала
729,noch::ADV,এখন পর্যস্ত,уттигу
730,noch::ADV,এখন পর্যস্ত,цакьинва
731,noch::ADV,এখন পর্যস্ত,ттигу-шилагу
732,nur::ADV,শুধু,анжагь
733,schon::ADV,ইতঃপুর্বে,
734,wieder::ADV,আবার,цӏуницӏа
735,vergebens::ADV,বিফলে,аьдада
736,vergebens::ADV,বিফলে,нахӏакь
737,vor::PRP,সম্মুখে,хьхьичӏ
738,hinter::PRP,পশ্চাতে,махъ
739,unter::PRP,নীচে,лув
740,durch::PRP,দ্বারা,-х
741,neben::PRP,কাছে,чӏарав
742,zwischen::PRP,মধ্যে,дянив
743,wegen::PRP,জন্য,цӏаний
744,dies::PRN,এটা,ва
745,das::PRN,ওটা,та
746,das::PRN,ওটা,кӏа
747,das::PRN,ওটা,га
748,alles::PRN,সব,щала
749,ich::PRN,আমি,на
750,du::PRN,তুমি,ина
751,er::PRN,উনি,му
752,wir::PRN,আমরা,жу
753,ihr::PRN,তোমরা,зу
754,sie::PRN,তারা,
755,was::FPRN,কি,ци
756,wer::FPRN,কে,цу
757,wo::FADV,কোথায়,чув
758,wohin::FADV,কোথায়,чун
759,wie::FADV,কেমন,цукун
760,warum::FADV,কেন,цан
761,wieviel::FNUM,কত,циксса
762,eins::NUM,অক,ца
763,zwei::NUM,দুই,кӏива
764,drei::NUM,তিন,шамма
765,vier::NUM,চার,мукьа
766,vier::NUM,চার,мукьва
767,fünf::NUM,পাঁচ,ххюва
768,sechs::NUM,ছয়,ряхва
769,sieben::NUM,সাত,арула
770,acht::NUM,আট,мяйва
771,neun::NUM,নয়,урчӏва
772,zehn::NUM,দশ,ацӏва
773,elf::NUM,এগারো,ацӏния цава
774,zwölf::NUM,দ্বাদশ,ацӏиия кӏива
775,zwanzig::NUM,বিশ,кьува
776,dreißig::NUM,ত্রিশ,зувира
777,vierzig::NUM,চল্লিশ,мукьцӏала
778,fünfzig::NUM,পঞ্চাশ,ххюцӏала
779,sechzig::NUM,ষাট,ряхцӏала
780,siebzig::NUM,সত্তর,
781,achtzig::NUM,আশি,мяйцӏала
782,neunzig::NUM,নব্বুই,урчӏцӏала
783,hundert::NUM,শত,ттурш
784,hundert::NUM,শত,ттуршва
785,tausend::NUM,হাজার,азарва
786,und::CNJ,আর,-гу
787,und::CNJ,এবং,-гу
788,oder::CNJ,বা,я
789,oder::CNJ,বা,ягу
790,stehen::V,দাঁড়ানো,ацӏан
791,sitzen::V,বসা,щяивкӏун икӏан
792,liegen::V,শোয়া,утту нвхьуну икӏан
793,hängen::V,ঝোলা,зурчӏай тӏун
794,werden::V,হইয়া উঠা,хьун
795,passieren::V,ঘটা,хьун
796,beginnen::V,আরম্ভ হওয়া,дайдишин
797,beginnen::V,আরম্ভ হওয়া,дайдирхьуну дикӏан
798,enden::V,শেষ হওয়া,къуртал дан
799,wechseln::V,রূপাস্তর করা,даххана хьун
800,wechseln::V,রূপাস্তর করা,даххана дуллан
801,aufgehen[Sonne]::V,উদিত হওয়া,буклай бур
802,untergehen[Sonne]::V,অস্ত যাওয়া,лаглай бур
803,scheinen[Sonne]::V,আলো দেওয়া,битан
804,scheinen[Sonne]::V,আলো দেওয়া,чани буллан
805,donnern::V,বজ্রধ্বনি করা,тӏий бур
806,wehen::V,প্রবাহিত হওয়া,бишлай бур
807,strömen::V,প্রবাহিত হওয়া,экьинан
808,fließen::V,ছুটা,экьинан
809,sich drehen::V,পাক খাওয়া,гьанан
810,schwanken::V,দোলা,хъюлчу тӏун
811,schwanken::V,দোলা,хӏуркку тӏун
812,schwingen::V,দোলা,хъюлчай тӏун
813,schwingen::V,দোলা,хъюлчу тӏун
814,fallen::V,পড়া,багьлан
815,brennen::V,সেঁকা,ччучлан
816,rauchen::V,ধোঁয়া ছড়ান,пуркӏу тӏун
817,regnen::V,বর্ষণ_করা,лачӏун
818,regnen::V,বর্ষণ_করা,лачIлай дур
819,gefrieren::V,হিমায়িত হওয়া,микӏ лачӏун
820,tauen::V,গলা,баслан
821,schmelzen::V,গলা,баслан
822,trocknen::V,শুষ্ক করা,кьакьан
823,sieden::V,ফোঁড়া,щаран
824,faulen::V,ক্ষয় হওয়া,аьллан
825,verfaulen::V,ক্ষয় হওয়া ,аьллан
826,verfaulen::V,ক্ষয় হওয়া ,аьян
827,reißen::V,ছিঁড়া,ххя дукан
828,versinken::V,ডুবা,оькьлан
829,versinken::V,ডুবা,оькьан
830,vergehen::V,যাওয়া,лялиян
831,erscheinen::V,আসা,буккан
832,erscheinen::V,আসা,загьир хьун
833,verschwinden::V,অদৃশ্য হওয়া,бат хьун
834,verschwinden::V,অদৃশ্য হওয়া,акъа хьун
835,sinken::V,হ্রাস হওয়া,чахь учин
836,abnehmen::V,হ্রাস হওয়া,чан хьун
837,abnehmen::V,হ্রাস হওয়া,ссуссукьу хьун
838,zunehmen::V,বৃদ্ধি পাওয়া,гьарза хьун
839,steigen::V,ওঠা,гьаз хьун
840,wachsen::V,বড় হওয়া,ххяххан
841,glänzen::V,জ্বলা,цӏай буккан
842,funkeln::V,জ্বল্জ্বল করা,цӏай-цӏай тӏун
843,läuten::V,রুসুঝুসু করা,занг ришлан
844,läuten::V,রুসুঝুসু করা,занг дуллан
845,klingeln::V,বাজা,занг ришлан
846,klingeln::V,বাজা,занг дуллан
847,klirren::V,টুংটাং-শব্দ করা,
848,brausen::V,গর্জন করা,никъащилан
849,rauschen::V,মর্মরধ্বনি করা,щурщур тӏун
850,klingen::V,শব্দ করা,чӏу буклан
851,bellen::V,ঘেউ ঘেউ করা,хӏап тӏун
852,heulen::V,গর্জন করা,
853,blasen::V,ফুঁ দেওয়া,уф тӏун
854,pfeifen::V,শিস্ দেওয়া,щютӏа тӏун
855,schreien::V,চিৎকার করা,чӏу бан
856,stöhnen::V,গোঁ-গো করা,угь-къак тӏун
857,zittern::V,কাঁপা,зурзу чин
858,zittern::V,কাঁপা,зурзу тӏун
859,leben::V,বাঁচা,ялапар хъанан
860,geboren werden::V,জন্মানো,ан
861,atmen::V,শ্বাস ফেলা,ссихӏ ласлан
862,atmen::V,শ্বাস ফেলা,ссихӏ бигьлан
863,trinken::V,পান করা,хӏачӏан
864,trinken::V,পান করা,хӏачӏлан
865,essen::V,ভক্ষণ করা,канан
866,schlucken::V,গেলা,кьюлтӏа тӏун
867,müde werden::V,পরিশ্রান্ত হওয়া,аьхчӏин
868,einschlafen::V,নিদ্রামগ্ন হওয়া,шанан икӏан
869,schlafen::V,নিদ্রা যাওয়া,шанан
870,aufwachen::V,জাগা,чантӏ учин
871,aufstehen::V,জাগা,бизан
872,sich erholen::V,আরাম করা,бигьалаган
873,krank werden::V,অসুস্থ হত্তয়া,къашай хьун
874,krank sein::V,রূগ্ণ হত্তয়া,къашай хъанан
875,krank sein::V,রূগ্ণ হত্তয়া,къашавай икӏан
876,schmerzen::V,কন্কন করা,цӏун
877,husten::V,কাশা,хъугьу чин
878,husten::V,কাশা,хъугьу тӏун
879,genesen::V,আরোগ্য হওয়া,хъин хьун
880,genesen::V,আরোগ্য হওয়া,сагъ лаган
881,sterben::V,মারা যাওয়া,ивчӏан
882,umkommen::V,মারা যাওয়া,лиллан
883,umkommen::V,মারা যাওয়া,литӏлан
884,umkommen::V,মারা যাওয়া,ажал биян
885,umkommen::V,মারা যাওয়া,личӏи хьун
886,umkommen::V,মারা যাওয়া,иакьлу хьун
887,umkommen::V,মারা যাওয়া,ахир жан хъанан
888,umkommen::V,মারা যাওয়া,рухӏирачӏа икӏан
889,sich bewegen::V,চলা,сукку хьун
890,sich rühren::V,নড়া,сукку хьун
891,sich erheben::V,উদিত হওয়া,бизан
892,sich setzen::V,বসা,щяикӏан
893,sich setzen::V,বসা,щябикӏан
894,hinfallen::V,পড়া,багьан
895,laufen::V,হাঁটা,занан
896,schreiten::V,হাঁটা,ша ласлан
897,spazierengehen::V,পায়চারি করা,сайр буллан
898,eilen::V,ত্বরাম্বিত করা,анавар буккан
899,sich beeilen::V,ত্বরাম্বিত করা,анавар буккан
900,sausen::V,ধেয়ে যাওয়া,никъа щилан
901,sausen::V,ধেয়ে যাওয়া,никъа щун
902,rennen::V,চলা,лечлан
903,springen::V,লাফানো,тӏанкӏ дан
904,klettern::V,আরোহণ করা,лахълан
905,schaukeln::V,দোলা,гьайжак бигьлан
906,kriechen::V,হামাগুড়ি দেওয়া,ххярк тӏун
907,schwimmen::V,সাঁতার কাটা,гьузун
908,tauchen::V,ডোবা,лултту уккан
909,rudern::V,দাঁড় টানা,бяхлан
910,rudern::V,দাঁড় টানা,батӏлан
911,rudern::V,দাঁড় টানা,ххялаххи дуклан
912,fahren::V,চালান,гьан
913,fliegen::V,ওড়া,лехлан
914,gehen::V,যাওয়া,нан
915,weggehen::V,প্রস্থান করা,ялагьан
916,abfahren::V,প্রস্থান করা,гьан
917,anhalten::V,থামা,бацӏан
918,hineingehen::V,ঢোকা,буххан
919,eintreten::V,ঢোকা,буххан
920,kommen::V,আসা,учӏан
921,ankommen::V,আসা,биян
922,ankommen::V,আসা,бучӏан
923,zurückkommen::V,ফিরা,зана хъун
924,zurückkommen::V,ফিরা,зана бикӏан
925,bleiben::V,থাকা,личӏан
926,warten::V,অপেক্ষা করা,ялугьлан
927,erwarten::V,অপেক্ষা করা,ялугьлан
928,suchen::V,খোঁজ করা,луглан
929,finden::V,পাওয়া,лякъин
930,versuchen::V,পরখ করা,ххал буллан
931,vorbereiten::V,প্রস্তুত করা,хӏадур бан
932,lieben::V,ভালবাসা,эшкьи хьуиу бикӏан
933,mögen::V,পছন্দ করা,ххиран бикӏан
934,lachen::V,হাসা,хъян
935,rühren::V,হৃদয়ম্পর্শ করা,
936,weinen::V,কাঁদা,аьтӏун
937,schimpfen::V,নালিশ করা,дяъван
938,schimpfen::V,নালিশ করা,ссугайи агьан
939,sich ärgern::V,রাগ হত্তয়া,ссибизлан
940,sich fürchten::V,ভয় করা,ингъауслан
941,fürchten::V,ডরা,хӏучӏ тӏун
942,fliehen::V,পালানো,ака бан
943,flüchten::V,পালানো,лихъан
944,sehen::V,দেখা,чӏалан
945,anschauen::V,দেখা,урган
946,ansehen::V,দেখা,буруглан
947,hören::V,শোনা,баллан
948,zuhören::V,শোনা,вичӏи дихьлан
949,probieren::V,পরখ করা,тӏин ххал буллан
950,riechen::V,শুঁকা,ссунтӏа тӏун
951,fühlen::V,অনুভব করা,дакӏнил буслан
952,scheinen::V,মনে হত্তয়া,ххан
953,scheinen::V,মনে হত্তয়া,бизан
954,scheinen::V,মনে হত্তয়া,ххан бикӏлай бикӏан
955,zu sehen sein::V,দেখা দেত্তয়া,
956,vernehmen::V,শোনা,баян
957,frieren::V,শীত লাগা,лигьулул хъанан
958,tun::V,করা,бан
959,können::V,পারা,хьун
960,wollen::V,ইচ্ছা করা,
961,anfangen::V,আরম্ভ করা,дайдишин
962,beenden::V,শেষ করা,къуртал бан
963,aufhören::V,থামা,кьабагьан
964,gelingen::V,সিদ্ধিলাভ করা,бюхъан
965,geraten::V,পরিণত হত্তয়া,
966,öffnen::V,খোলা,тӏитӏин
967,schließen::V,বন্ধ করা,лакьин
968,stellen::V,স্থাপন করা,дацӏан дан
969,stellen::V,স্থাপন করা,бишин
970,setzen::V,স্থাপন করা,щяитан
971,legen::V,স্থাপন করা,бишин
972,berühren::V,স্পর্শ করা,ка щун
973,verbinden::V,সংযুক্ত করা,бахӏин
974,verbinden::V,সংযুক্ত করা,дахӏин
975,bedecken::V,ঢাকা,ялтту бущин
976,bedecken::V,ঢাকা,ялтту бакьин
977,aufhängen::V,ঝুলানো,лахъан
978,anzünden::V,জ্বালান,лахъан
979,aufheben::V,কুড়াইয়া তোলা,гьаз бан
980,zurücklassen::V,পরিত্যাগ করা,кьаитан
981,zurücklassen::V,পরিত্যাগ করা,битан
982,verlieren::V,হারান,дакъа дан
983,fallen lassen::V,ফেলা,рутан
984,machen::V,গঠন করা,дан
985,herstellen::V,সৃষ্টি করা,яраг ишла бувиу бан
986,bauen::V,নির্মাণ করা,дан
987,reparieren::V,মেরামত করা,дакьин дан
988,verbessern::V,উন্নতিলাভ করা,ххуй дан
989,ändern::V,পরিবর্তিত করা,баххана бан
990,graben::V,খনন করা,дуклан
991,beugen::V,নোয়া,лахӏан бан
992,beugen::V,নোয়া,кьус бикӏан
993,biegen::V,নোয়া,баччин
994,biegen::V,নোয়া,лахӏан бан
995,drehen::V,ঘোরান,гьанан
996,wenden::V,উলটাইয়া দেত্তয়া,кӏура баен бан
997,umdrehen::V,উলটানো,кӏура баен бан
998,heben::V,উত্তোলন করা,гьаз бан
999,hochheben::V,উঁচু করা,гьаз бан
1000,ergreifen::V,দখল করা,хъап дан
1001,ergreifen::V,দখল করা,хъап увиу угьан
1002,halten::V,ধরা,бугьлан
1003,drücken::V,টেপা,кьюч бигьлан
1004,schieben::V,ঠেলা,щун
1005,kratzen::V,চাঁচা,
1006,lecken::V,চাটা,ланцӏа тӏун
1007,beißen::V,দংশন করা,хъапа тӏун
1008,beißen::V,দংশন করা,кьацӏа тӏун
1009,abreißen::V,বিচ্ছিন্ন করা,буцан
1010,abschneiden::V,বিচ্ছিন্ন করা,бухъан
1011,abschneiden::V,বিচ্ছিন্ন করা,кьукьин
1012,binden::V,বন্ধন করা,бахӏин
1013,binden::V,বন্ধন করা,дахӏин
1014,stecken::V,বিদ্ধ করা,
1015,brechen::V,ভাঙা,гъагъан
1016,klopfen::V,আঘাত করা,кьутӏа тӏун
1017,hauen::V,আঘাত করা,рищун
1018,kleben::V,সাঁটা,лачӏун буллан
1019,reiben::V,ঘষা,ссуку буллан
1020,streichen::V,ছড়াইয়া,дугъан
1021,streichen::V,ছড়াইয়া,аьгъу дан
1022,schleifen::V,ধার দেওয়া,
1023,schneiden::V,কাটা,духълан
1024,schneiden::V,কাটা,кьукьлан
1025,rütteln::V,নাড়ান,
1026,schütteln::V,নড়া,хъюлчу буллан
1027,schwenken::V,দোলা,палцӏ дуллан
1028,schütten::V,বর্ষণ করা,рутӏин
1029,füllen::V,পরিপূর্ণ করা,буцӏин бан
1030,einwickeln::V,মুড়া,кай-кай бан
1031,tragen::V,বহন করা,ларсун занан
1032,tragen::V,বহন করা,ларсун ачин
1033,schleppen::V,টানা,ххилан
1034,ziehen::V,টানা,
1035,aufbewahren::V,রাখা,ядан
1036,aufbewahren::V,রাখা,ядуллан
1037,werfen::V,ছুড়া,личин
1038,fangen::V,লোফা,бугьан
1039,fangen::V,লোফা,бугьлан
1040,packen::V,ধরা,
1041,verstecken::V,গোপন করা,ладитан
1042,verstecken::V,গোপন করা,кьюлтӏ дан
1043,verstecken::V,গোপন করা,дахьлаган дан
1044,teilen::V,বিভক্ত করা,бачӏин
1045,teilen::V,বিভক্ত করা,бутӏа бан
1046,schicken::V,প্রেরণ করা,тӏайла буккан
1047,bringen::V,আনা,диян дан
1048,hinzufügen::V,একত্র করা,ххи бан
1049,bekommen::V,পাওয়া,ласун
1050,erhalten::V,পাওয়া,ласун
1051,nehmen::V,নেওয়া,ласун
1052,wählen::V,বাছা,бувчӏин
1053,auswählen::V,বাছা,бувчӏин
1054,auswählen::V,বাছা,язи бугьан
1055,bewahren::V,বাঁচাইয়া রাখা,ядан
1056,behindern::V,বাধা দেওয়া,дайщишруду дуллан
1057,verderben::V,নষ্ট করা,зия дан
1058,beschädigen::V,ক্ষতি করা,зарал буллан
1059,zerbrechen::V,ভাঙ্গিয়া যাওয়া,гьагъан
1060,zerbrechen::V,ভাঙ্গিয়া যাওয়া,гьагъан бан
1061,zerreißen::V,ছিঁড়া,ххяхха дуккан
1062,zerstören::V,বিনাশ করা,лекьан дан
1063,verbrennen::V,দহন করা,ччуччин
1064,geben::V,দেওয়া,дулун
1065,reichen::V,দেওয়া,дулун
1066,schenken::V,উপহার দেত্তয়া,пишкаш дан
1067,schenken::V,উপহার দেত্তয়া,багъишла дан
1068,schenken::V,উপহার দেত্তয়া,ихӏсандалун дуллун
1069,versprechen::V,প্রতিশ্রুতি দেওয়া,банна чин
1070,wünschen::V,আকাঙ্ক্ষা করা,
1071,loben::V,প্রশংসা করা,цӏа дан
1072,küssen::V,চুম্বন করা,ппай тӏун
1073,wiegen::V,দুলানো,гьуркку тӏун
1074,wiegen::V,দুলানো,гьуркку буллан
1075,wiegen::V,দুলানো,гьуркку бан
1076,zudecken::V,ঢাকা,
1077,wecken::V,জাগানো,чантӏ учин ан
1078,zeigen::V,দেখানো,ккаккан бан
1079,führen::V,পথ দেখানো,буцин
1080,lehren::V,শেখানো,лахьхьин бан
1081,lehren::V,শেখানো,лахьхьин буллан
1082,unterrichten::V,শিক্ষা দেওয়া,дарс дишаван
1083,aufziehen::V,পালন করা,хъуна ан
1084,aufziehen::V,পালন করা,тарбия ан
1085,leiten::V,পরিচালনা করা,каялувшиву дан
1086,antreiben::V,চালনা করা,
1087,lassen::V,অনুমতি দেওয়া,
1088,einladen::V,নিমন্ত্রণ করা,хъамалу оьвчин
1089,vereinigen::V,এক করা,ца бан
1090,besuchen::V,দেখিতে যাওয়া,ялун уххан
1091,treffen::V,সন্মুখীন হওয়া,хьуна бакьин
1092,sich versammeln::V,জড়ো হওয়া,батӏин
1093,spielen::V,খেলা,тӏуркӏу тӏун
1094,singen::V,গাওয়া,балай тӏун
1095,tanzen::V,নাচা,къавтӏун
1096,sich trennen::V,পৃথক করা,ппив хьун
1097,verlassen::V,পরিত্যাগ করা,увккун гьан
1098,retten::V,উদ্ধার করা,ххассал бан
1099,bewachen::V,পাহারা দেওয়া,къарал бан
1100,schützen::V,রক্ষা করা,ябан
1101,verteidigen::V,রক্ষা করা,буруччин
1102,sich schlagen::V,লড়াই করা,биян
1103,schießen::V,তীরবেগে ছোটা,битлан
1104,siegen::V,জেতা,ххув хьун
1105,siegen::V,জেতা,ххувшаву ласун
1106,ärgern::V,বিরক্ত করা,ссибизан уллан
1107,schlagen::V,আঘাত করা,рищун
1108,treten::V,লাথি মারা,
1109,stechen::V,দংশন করা,кьутӏин
1110,stoßen::V,ঠেলা,щун
1111,stehlen::V,অপহরণ করা,дацин
1112,stören::V,ঘাঁটান,кьючин
1113,belästigen::V,বিরক্ত করা,бизар уллан
1114,verbergen::V,গোপন করা,лабитан
1115,verbergen::V,গোপন করা,кӏучӏ бан
1116,täuschen::V,প্রবঞ্চনা করা,хъяврин ан
1117,betrügen::V,প্রতারণা করা,аьикьин ан
1118,töten::V,হত্যা করা,ивчӏан
1119,wohnen::V,বাস করা,оьрму бутлан
1120,arbeiten::V,কাজ করা,зун
1121,sammeln::V,সংগ্রহ করা,ттихӏин
1122,sammeln::V,সংগ্রহ করা,вив дишин
1123,pflücken::V,চয়ন করা,риттун
1124,jagen::V,শিকার করা,авли занан
1125,fischen::V,মাছ ধরা,чавахъру бугьлан
1126,fassen::V,ধরা,бугьан
1127,hüten::V,যুথভুক্ত করা,урттуйн бакьлан
1128,treiben::V,চালনা করা,дачин дуллан
1129,treiben::V,চালনা করা,лихъан буллан
1130,anbinden::V,বন্ধন করা,бахӏин
1131,füttern::V,ভোজন করানো,канаки буллан
1132,melken::V,দুগ্ধ দোহন করা,ттизин
1133,hacken::V,কাটা,мюрш буллан
1134,hacken::V,কাটা,мюрш бан
1135,gießen::V,বর্ষণ করা,щин дишин
1136,reifen::V,পাকা,диян
1137,zubereiten::V,রন্ধন করা,хӏадур дан
1138,zubereiten::V,রন্ধন করা,хӏадур бан
1139,kochen::V,রন্ধন করা,шашан
1140,kochen::V,রন্ধন করা,шашан дуллан
1141,backen::V,সেকা,бишлан
1142,backen::V,সেকা,шахьлан
1143,braten::V,ভাজা,цӏарайх дуллан
1144,umrühren::V,নড়ানো,хӏала бан
1145,stricken::V,বোনা,щащлан
1146,stricken::V,বোনা,щащан
1147,nähen::V,সেলাই করা,дуруххан
1148,färben::V,রঞ্জিত করা,ранг щун
1149,reinigen::V,পরিষ্কার করা,марцӏ бан
1150,waschen::V,পরিষ্কার করা,шюшин
1151,abwischen::V,মুছা,лишин
1152,spülen::V,পরিষ্কার করা,вилаган
1153,fegen::V,ঝাঁট দেওয়া,башин
1154,kehren::V,ঝাঁট দেওয়া,бахьлан
1155,baden::V,অবগাহন করা,щинавун учӏлан
1156,sich waschen::V,ধোয়া,диссун
1157,sich waschen::V,ধোয়া,лажин диссун
1158,sich waschen::V,ধোয়া,лажин дислан
1159,sich waschen::V,ধোয়া,биссун
1160,sich waschen::V,ধোয়া,чурх бислан
1161,ausziehen::V,খুলা,ликкан
1162,anziehen::V,গায়ে দেত্তয়া,лаххан
1163,sich anziehen::V,পোশাক পরা,янна лаххан
1164,kämmen::V,আঁচড়ানো,ттарал дуккан
1165,schmücken::V,সাজান করা,чӏюлу бан
1166,sagen::V,উচ্চারণ করা,учин
1167,sprechen::V,বলা,гъалгъа тӏун
1168,reden::V,আলাপ করা,гъалгъа тӏун
1169,sich unterhalten::V,আড্ডা দেওয়া,гъалгъа тӏун
1170,fragen::V,জিজ্ঞাসা করা,цӏуххин
1171,bitten::V,প্রার্থনা করা,тавакъю буллан
1172,erzählen::V,বর্ণনা করা,хавар бусан
1173,mitteilen::V,বলা,баян бан
1174,mitteilen::V,বলা,хавар бан
1175,nennen::V,নাম দেওয়া,цӏа дизан
1176,rufen::V,আমন্ত্রণ করা,оьвтӏун
1177,prahlen::V,বড়াই করা,цӏа дуллан
1178,übersetzen::V,ভাষাস্তরিত করা,таржума бан
1179,denken::V,ভাবা,пикри буллан
1180,glauben::V,বিশ্বাস করা,вих хьун
1181,bemerken::V,লক্ষ্য করা,хӏисав хъун
1182,erkennen::V,চিনিতে পারা,увчӏин
1183,begreifen::V,উপলব্ধি করা,бувчӏин
1184,verstehen::V,উপলব্ধি করা,
1185,lernen::V,শেখা,лахьлан
1186,lernen::V,শেখা,лахьхьин
1187,wissen::V,জানা,кӏулну бикӏан
1188,wissen::V,জানা,хавар бикӏан
1189,sich erinnern an::V,মনে করা,дакӏнин бутан
1190,vergessen::V,বিস্মৃত হওয়া,хъама битан
1191,messen::V,মাপা,дуцин дуллан
1192,messen::V,মাপা,дуцин дан
1193,zählen::V,গণনা করা,дуккин
1194,rechnen::V,হিসাব করা,хӏисав дан
1195,lesen::V,পাঠ করা,ккалан
1196,malen::V,আঁকা,сурат дуллан
1197,zeichnen::V,ছকা,сурат дуллан
1198,schreiben::V,লেখা,чичин
1199,schreiben::V,লেখা,чичлан
1200,besitzen::V,অধিকার করা,дуну икӏан
1201,besitzen::V,অধিকার করা,дуну дикӏан
1202,besitzen::V,অধিকার করা,заллуну икӏан
1203,kaufen::V,ক্রয় করা,машан ласун
1204,verkaufen::V,বেচা,баххан
1205,bezahlen::V,প্রদান করা,арцу дулун
1206,bezahlen::V,প্রদান করা,багьа булун
1207,zahlen::V,প্রদান করা,арцу дулун
1208,zahlen::V,প্রদান করা,багьа булун
1209,beherrschen::V,শাসন করা,дуну икӏан
1210,beherrschen::V,শাসন করা,заллуну икӏан
1211,ertragen::V,বহন করা,бухӏан
1212,lärmen::V,,чӏу буллан
1213,lärmen::V,,аьлагъужа буллан
