,Concept_ID,os,ar
739,klug::A,зондджын,عاقل
740,geschickt::A,хӕрзарӕхст,ماهر
741,lieb::A,уарзон,عزيز
742,lustig::A,хъӕлдзӕг,مرح
743,sanft::A,мынчын,حليم
744,hungrig::A,ӕххормаг,جائع
745,krank::A,нӕфӕразгӕ,مريض
746,nackt::A,бӕгънӕг,عار
747,traurig::A,ӕрхӕндӕг,حزين
748,lebendig::A,цардӕгас,حي
749,gut::A,хорз,جيد
750,schlecht::A,цауд,سيء
751,richtig::A,раст,صحيح
752,schlimm::A,ӕвзӕр,خبيث
753,wahr::A,ӕцӕг,حق
754,alt::A,зӕронд,قديم
755,neu::A,ног,جديد
756,ehemalig::A,раздӕры,سابق
757,alt[Lebewesen]::A,ацӕргӕ,مسن
758,jung::A,ӕрыгон,شاب
759,jung::A,ӕрыгон,صغير
760,arm::A,мӕгуыр,فقير
761,reich::A,хъӕздыг,غني
762,bekannt::A,зонгӕ,معلوم
763,berühmt::A,номдзыд,مشهور
764,fremd::A,æцæгæлон,أجنبي
765,verschieden::A,æндæр æмæ æндæр,مختلف
766,verschieden::A,алы,مختلف
767,verschieden::A,алыхуызон,مختلف
768,nah::A,хӕстӕг,قريب
769,fern::A,дард,بعيد
770,fern::A,дӕрддаг,بعيد
771,linker::A,галиу,يسار
772,rechter::A,рахиз,يمين
773,anderer::A,иннӕ,آخر
774,anderer::A,ӕндӕр,آخر
775,erster::A,фыццаг,أول
776,erster::A,фыццӕгӕм,أول
777,zweiter::A,дыккаг,ثان
778,zweiter::A,дыккæгæм,ثان
779,dritter::A,æртыккаг,ثالث
780,dritter::A,æртыккæгæм,ثالث
781,letzter::A,фӕстаг,أخير
782,allein::ADV,иунæг,وحده
783,auf einmal::ADV,уайтагъд,بالمرة
784,auf einmal::ADV,æвиппайды,بالمرة
785,auf einmal::ADV,æваст,بالمرة
786,zusammen::ADV,иумӕ,معا
787,lange::ADV,бирæ рæстæг,مدة طويلة
788,plötzlich::ADV,æвиппайды,فجأة
789,plötzlich::ADV,æваст,فجأة
790,sofort::ADV,уыцы сахат,حالا
791,sofort::ADV,уыцы сахат,فورا
792,sofort::ADV,уайтагъд,حالا
793,sofort::ADV,уайтагъд,فورا
794,später::ADV,фæстæдæр,فيما بعد
795,jetzt::ADV,ныр,الآن
796,jetzt::ADV,ныр,حاليا
797,heute::ADV,абон,اليوم
798,morgen::ADV,райсом,غدا
799,bald::ADV,тагъд,قريبا
800,bald::ADV,рæхджы,قريبا
801,dann::ADV,стæй,ثم
802,gestern::ADV,знон,أمس
803,gestern::ADV,знон,البارحة
804,einst::ADV,кӕддӕр,قديما
805,damals::ADV,уæд,حينئذ
806,danach::ADV,стæй,ثم
807,danach::ADV,стæй,بعد ذلك
808,danach::ADV,уый фæстæ,ثم
809,danach::ADV,уый фæстæ,بعد ذلك
810,vorher::ADV,раздæр,من قبل
811,vorher::ADV,раздæр,قبل ذلك
812,zuerst::ADV,фыццаг,أولا
813,einmal::ADV,иу хатт,مرة
814,manchmal::ADV,хатт,أحيانا
815,oft::ADV,арæх,كثيرا
816,immer::ADV,ӕдзух,دائما
817,niemals::ADV,никуы,لا أبدا
818,niemals::ADV,никæд,لا أبدا
819,hier::ADV,ам,هنا
820,hierhin::ADV,ардӕм,إلى هنا
821,von hier::ADV,ардыгæй,من هنا
822,dort::ADV,уым,هناك
823,dorthin::ADV,уырдӕм,إلى هناك
824,geradeaus::ADV,æргом,إلى الأمام
825,vorwärts::ADV,размӕ,إلى الأمام
826,rückwärts::ADV,фӕстӕмӕ,إلى الوراء
827,zurück::ADV,фӕстӕмӕ,عودا
828,zurück::ADV,фӕстӕмӕ,إلى الخلف
829,unten::ADV,дæлæ,تحت
830,unten::ADV,дæлæ,في الأسفل
831,unten::ADV,дæлейы,تحت
832,unten::ADV,дæлейы,في الأسفل
833,unten::ADV,бынæй,تحت
834,unten::ADV,бынæй,في الأسفل
835,hinab::ADV,дӕлӕмӕ,إلى تحت
836,hinab::ADV,уырдыгмӕ,إلى تحت
837,oben::ADV,уӕле,فوق
838,oben::ADV,уӕле,في الأعلى
839,hinauf::ADV,уӕлӕмӕ,إلى فوق
840,hinauf::ADV,уӕлӕмӕ,إلى الأعلى
841,überall::ADV,алыран,في كل مكان
842,überall::ADV,алкæм,في كل مكان
843,überall::ADV,кæмдæриддæр,في كل مكان
844,nicht::ADV,нӕ,لا
845,nicht::ADV,нӕ,لم
846,ein wenig::ADV,чысыл,قليلا
847,kaum::ADV,цъус,كاد لا
848,sehr::ADV,тынг,جدا
849,sehr::ADV,тынг,كثيرا
850,sehr::ADV,иттӕг,جدا
851,sehr::ADV,иттӕг,كثيرا
852,so::ADV,афтӕ,كذا
853,so::ADV,афтӕ,كذلك
854,noch::ADV,ма,ما زال
855,nur::ADV,канд,فقط
856,nur::ADV,ӕрмӕст,فقط
857,schon::ADV,нырид,قد
858,wieder::ADV,ногӕй,من جديد
859,wieder::ADV,ногӕй,مرة أخرى
860,vergebens::ADV,дзæгъæлы,عبثا
861,vergebens::ADV,уæгъды,عبثا
862,vergebens::ADV,æнæхъуаджы,عبثا
863,vor::PRP,разы,أمام
864,hinter::PRP,фӕстӕ,خلف
865,hinter::PRP,фӕстӕ,وراء
866,unter::PRP,бын,تحت
867,durch::PRP,æхсæнты,عبر
868,durch::PRP,æхсæнты,خلال
869,neben::PRP,цур,جنب
870,neben::PRP,цур,بجانب
871,zwischen::PRP,астӕу,بين
872,wegen::PRP,тыххай,بسبب
873,dies::PRN,ай,هذا
874,das::PRN,уый,ذلك
875,alles::PRN,алцы,الكل
876,alles::PRN,æппæтдæр,الكل
877,alles::PRN,иууылдӕр,الكل
878,ich::PRN,æз,أنا
879,du::PRN,ды,أنت
880,er::PRN,уый,هو
881,wir::PRN,мах,نحن
882,ihr::PRN,сымах,أنتم
883,ihr::PRN,сымах,أنتن
884,sie::PRN,уыдон,هم
885,sie::PRN,уыдон,هن
886,was::FPRN,цы,ما
887,wer::FPRN,чи,من
888,wo::FADV,кӕм,أين
889,wohin::FADV,кӕдӕм,إلى أين
890,wie::FADV,куыд,كيف
891,warum::FADV,цӕмӕн,لماذا
892,wieviel::FNUM,цал,كم
893,eins::NUM,иу,واحد
894,zwei::NUM,дыууӕ,اثنين
895,drei::NUM,ӕртӕ,ثلاثة
896,vier::NUM,цыппар,أربعة
897,fünf::NUM,фондз,خمسة
898,sechs::NUM,ӕхсӕз,ستة
899,sieben::NUM,авд,سبعة
900,acht::NUM,аст,ثمانية
901,neun::NUM,фараст,تسعة
902,zehn::NUM,дӕс,عشرة
903,elf::NUM,иуæндæс,أحد عشر
904,zwölf::NUM,дыууадæс,اثنا عشر
905,zwanzig::NUM,дыууын,عشرون
906,dreißig::NUM,æртын,ثلاثون
907,dreißig::NUM,дæсæмæссæдз,ثلاثون
908,vierzig::NUM,цыппор,أربعون
909,vierzig::NUM,цыппур,أربعون
910,vierzig::NUM,дыууиссæдзы,أربعون
911,fünfzig::NUM,фӕндзай,خمسون
912,sechzig::NUM,æхсай,ستون
913,sechzig::NUM,æртиссæдзы,ستون
914,siebzig::NUM,æвдай,سبعون
915,siebzig::NUM,дæс æмæ æртиссæдзы,سبعون
916,achtzig::NUM,цыппарыссæдзы,ثمانون
917,achtzig::NUM,æстай,ثمانون
918,neunzig::NUM,нæуæдз,تسعون
919,neunzig::NUM,дæс æмæ цыппарыссæдзы,تسعون
920,hundert::NUM,сӕдӕ,مئة
921,tausend::NUM,мин,ألف
922,und::CNJ,ӕмӕ,و
923,oder::CNJ,кӕнӕ,أو
924,stehen::V,лӕууын,وقف
925,sitzen::V,бадын,جلس
926,liegen::V,хуыссын,رقد
927,hängen::V,ауыгъд уын,تعلق
928,werden::V,суӕвын,صار
929,werden::V,суӕвын,أصبح
930,passieren::V,æрцæуын,حدث
931,beginnen::V,райдайын,ابتدأ
932,enden::V,фæуын,انتهى
933,wechseln::V,ивын,تغير
934,aufgehen[Sonne]::V,скæсын,شرق
935,untergehen[Sonne]::V, аныгуылын,غرب
936,scheinen[Sonne]::V,рухс кӕнын,أضاء
937,donnern::V,нæрын,رعد
938,wehen::V,дымын,هب
939,strömen::V,кӕлын,جرى
940,fließen::V,цæуын,سال
941,fließen::V,уайын,سال
942,fließen::V,кæлын,سال
943,sich drehen::V,зилын,دار
944,schwanken::V,æнкъуысын,ترنح
945,schwingen::V,æнкъуысын,ترجح
946,schwingen::V,змæлын,ترجح
947,fallen::V,хауын,سقط
948,brennen::V,судзын,احترق
949,rauchen::V,фæздæг кæнын,دخن
950,regnen::V,уарын,أمطر
951,gefrieren::V,сӕлын,تجمد
952,tauen::V,стайын,ذاب
953,schmelzen::V,тайын,ذاب
954,trocknen::V,хус кæнын,نشف
955,sieden::V,фыцын,غلى
956,faulen::V,ӕмбийын,فسد
957,verfaulen::V,бамбийын,تعفن
958,reißen::V,скъуийын,انقطع
959,versinken::V,дӕлдон_кӕнын,غرق
960,vergehen::V,аивгъуийын,مضى
961,erscheinen::V,разынын,لاح
962,erscheinen::V,разынын,ظهر
963,verschwinden::V,фæтары уын,غاب
964,verschwinden::V,фæдæлдзæх уын,غاب
965,verschwinden::V,фесæфын,غاب
966,verschwinden::V,æрбайсæфын,غاب
967,sinken::V,дæлæмæ æрхауын,هبط
968,abnehmen::V,фæкъаддæр уын,نقص
969,abnehmen::V,фæцух уын,نقص
970,zunehmen::V,фæфылдæр уын,ازداد
971,zunehmen::V,сбирæ уын,ازداد
972,zunehmen::V,сахадын,ازداد
973,steigen::V,сыстын,صعد
974,steigen::V,сыстын,ارتفع
975,wachsen::V,рӕзын,نما
976,wachsen::V,рӕзын,نبت
977,glänzen::V,ӕрттивын,لمع
978,funkeln::V,тыбар-тыбур_кӕнын,تلألأ
979,lärmen::V,хъæлæба кæнын,ضج
980,lärmen::V,хъæлæба кæнын,صخب
981,läuten::V,цæгъдын,قرع
982,klingeln::V,цæгъдын,دق
983,klirren::V,дзыгъал-мыгъул кæнын,قعقع
984,klirren::V,дзæгъ-дзæгъ кæнын,قعقع
985,brausen::V,абухын,عج
986,klingen::V,зæлын,رن
987,klingen::V,азæлын,رن
988,klingen::V,хъуысын,رن
989,bellen::V,рæйын,نبح
990,heulen::V,ниуын,عوى
991,blasen::V,фу кӕнын,نفخ
992,pfeifen::V,æхситт кæнын,صفر
993,pfeifen::V,къуыззитт кæнын,صفر
994,schreien::V,хъӕр кӕнын,صرخ
995,stöhnen::V,хъæрзын,أن
996,stöhnen::V,дзыназын,أن
997,zittern::V,ризын,ارتعش
998,leben::V,цӕрын,عاش
999,geboren werden::V,райгуырын,ولد
1000,atmen::V,улӕфын,تنفس
1001,trinken::V,нуазын,شرب
1002,essen::V,хӕрын,أكل
1003,schlucken::V,ныхъуырын,جرع
1004,müde werden::V,бафæллайын,تعب
1005,müde werden::V,бафæлмæцын,تعب
1006,müde werden::V,сфæлмæцын,تعب
1007,einschlafen::V,бафынæй уын,نام
1008,schlafen::V,хуыссын,نام
1009,schlafen::V,фынӕй кӕнын,نام
1010,aufwachen::V,райхъал уын,استيقظ
1011,aufstehen::V,стын,قام
1012,sich erholen::V,фæллад уадзын,استجم
1013,sich erholen::V,улæфын,استجم
1014,krank werden::V,фӕрынчын уын,مرض
1015,krank sein::V,сӕйын,مرض
1016,schmerzen::V,риссын,آلم
1017,husten::V,хуыфын,كح
1018,husten::V,хуыфын,سعل
1019,genesen::V,сдзæбæх уын,نقه
1020,genesen::V,рандидзын,نقه
1021,genesen::V,сæндидзын,نقه
1022,sterben::V,мӕлын,مات
1023,umkommen::V,фесæфын,هلك
1024,umkommen::V,байсæфын,هلك
1025,umkommen::V,бабын уын,هلك
1026,umkommen::V,мард фæуын,هلك
1027,sich bewegen::V,тæлфын,تحرك
1028,sich bewegen::V,цæуын,تحرك
1029,sich rühren::V,змӕлын,تحرك
1030,sich erheben::V,стын,قام
1031,sich setzen::V,сбадын,جلس
1032,hinfallen::V,ӕрхауын,وقع
1033,laufen::V,цӕуын,مشى
1034,laufen::V,рацу-бацу_кӕнын,مشى
1035,schreiten::V,къахдзæф кæнын,خطا
1036,schreiten::V,санчъех кæнын,خطا
1037,schreiten::V,цæуын,خطا
1038,spazierengehen::V,озер кæнын,تنزه
1039,spazierengehen::V,тезгъо кæнын,تنزه
1040,eilen::V,тагъд кæнын,عجل
1041,eilen::V,тындзын,عجل
1042,sich beeilen::V,тагъд кæнын,استعجل
1043,sich beeilen::V,тындзын,استعجل
1044,sausen::V,уайын,أسرع
1045,sausen::V,тæхын,أسرع
1046,rennen::V,згъорын,عدا
1047,rennen::V,згъорын,ركض
1048,springen::V,гæпп кæнын,قفز
1049,springen::V,сæррæтт кæнын,قفز
1050,springen::V,лиуырын,قفز
1051,klettern::V,хилын,تسلق
1052,schaukeln::V,хецъро кæнын,تأرجح
1053,schaukeln::V,херыйыл бадын,تأرجح
1054,kriechen::V,бырын,دب
1055,kriechen::V,бырын,زحف
1056,schwimmen::V,ленк кӕнын,سبح
1057,tauchen::V,ныгъуылын,غطس
1058,rudern::V,бæлæгъ тæрын,جذف
1059,rudern::V,чема тæрын,جذف
1060,fahren::V,цӕуын,ركب
1061,fahren::V,цӕуын,سافر
1062,fliegen::V,тӕхын,طار
1063,gehen::V,цӕуын,سار
1064,gehen::V,цӕуын,ذهب
1065,weggehen::V,ацӕуын,ذهب
1066,weggehen::V,ацӕуын,انصرف
1067,abfahren::V,араст уын,رحل
1068,anhalten::V,æрлæууын,توقف
1069,hineingehen::V,мидæмæ цæуын,دخل
1070,eintreten::V,бацӕуын,دخل
1071,kommen::V,æрцæуын,أتى
1072,kommen::V,æрцæуын,جاء
1073,ankommen::V,æрцæуын,وصل
1074,zurückkommen::V,раздæхын,عاد
1075,zurückkommen::V,раздæхын,رجع
1076,zurückkommen::V,фæстæмæ_раздæхын,عاد
1077,zurückkommen::V,фæстæмæ_раздæхын,رجع
1078,zurückkommen::V,æрбаздæхын,عاد
1079,zurückkommen::V,æрбаздæхын,رجع
1080,zurückkommen::V,аздæхын,عاد
1081,zurückkommen::V,аздæхын,رجع
1082,bleiben::V,лӕууын,مكث
1083,warten::V,ӕнхъӕлмӕ кӕсын,انتظر
1084,erwarten::V,ӕнхъӕлмӕ кӕсын,ترقب
1085,erwarten::V,ӕнхъӕлмӕ кӕсын,انتظر
1086,suchen::V,агурын,بحث
1087,finden::V,ссарын,وجد
1088,versuchen::V,фӕлварын,حاول
1089,vorbereiten::V,бацаттæ кæнын,أعد
1090,vorbereiten::V,бацаттæ кæнын,حضر
1091,vorbereiten::V,æрæввонг кæнын,أعد
1092,vorbereiten::V,æрæввонг кæнын,حضر
1093,lieben::V,уарзын,أحب
1094,mögen::V,зæрдæмæ цæуын,أحب
1095,lachen::V,худын,ضحك
1096,rühren::V,зæрдæ суынгæг кæнын,أثر
1097,weinen::V,кӕуын,بكى
1098,schimpfen::V,æлгъитын,سب
1099,schimpfen::V,æлгъитын,شتم
1100,sich ärgern::V,мæсты кæнын,زعل
1101,sich fürchten::V,тæрсын,هاب
1102,fürchten::V,тæрсын,خاف
1103,fürchten::V,тæрсын,خشي
1104,fliehen::V,лидзын,هرب
1105,flüchten::V,алидзын,فر
1106,sehen::V,уынын,رأى
1107,anschauen::V,акӕсын,نظر
1108,ansehen::V,кӕсын,نظر
1109,hören::V,хъусын,سمع
1110,zuhören::V,хъусын,أصغى
1111,probieren::V,уынын,ذاق
1112,probieren::V,аходын,ذاق
1113,riechen::V,смудын,شم
1114,riechen::V,смудын,استنشق
1115,fühlen::V,ӕнкъарын,شعر
1116,scheinen::V,зынын,ظهر
1117,zu sehen sein::V,зынын,ظهر
1118,vernehmen::V,фехъусын,سمع
1119,frieren::V,сийын,بردان
1120,tun::V,кӕнын,فعل
1121,können::V,фӕразын,قدر
1122,können::V,фӕразын,استطاع
1123,wollen::V,фӕндын,شاء
1124,wollen::V,фӕндын,أراد
1125,anfangen::V,райдайын,بدأ
1126,beenden::V,фӕуын,أنهى
1127,aufhören::V,банцайын,توقف
1128,aufhören::V,банцайын,انقطع
1129,aufhören::V,фенцайын,توقف
1130,aufhören::V,фенцайын,انقطع
1131,gelingen::V,бантысын,نجح
1132,geraten::V,разынын,طلع
1133,öffnen::V,гом кӕнын,فتح
1134,schließen::V,ӕхгӕнын,أغلق
1135,stellen::V,ӕвӕрын,وضع
1136,stellen::V,ӕвӕрын,أقام
1137,setzen::V,сбадын кӕнын,أجلس
1138,legen::V,ӕрӕвӕрын,وضع
1139,berühren::V,агайын,مس
1140,berühren::V,агайын,لمس
1141,verbinden::V,бӕттын,ربط
1142,verbinden::V,бӕттын,وصل
1143,bedecken::V,ӕмбӕрзын,غطى
1144,aufhängen::V,ауындзын,علق
1145,anzünden::V,ссудзын,أوقد
1146,aufheben::V,сисын,لقط
1147,zurücklassen::V,ныууадзын,ترك
1148,verlieren::V,фесафын,فقد
1149,fallen lassen::V,ӕрӕппарын,أسقط
1150,fallen lassen::V,къухтӕй феуӕгъд кӕнын,أسقط
1151,machen::V,саразын,فعل
1152,herstellen::V,сцæттæ кæнын,صنع
1153,herstellen::V,сцæттæ кæнын,أنتج
1154,herstellen::V,саразын,صنع
1155,herstellen::V,саразын,أنتج
1156,bauen::V,амайын,بنى
1157,bauen::V,амайын,شيد
1158,reparieren::V,æмпъузын,صلح
1159,reparieren::V,цалцæг кæнын,صلح
1160,verbessern::V,фæхуыздæр кæнын,صحح
1161,ändern::V,аивын,غير
1162,graben::V,къахын,حفر
1163,beugen::V,æркъæдз кæнын,ثنى
1164,beugen::V,æркъæдз кæнын,أحنى
1165,beugen::V,æртасын кæнын,ثنى
1166,beugen::V,æртасын кæнын,أحنى
1167,biegen::V,тасын кӕнын,لوى
1168,drehen::V,здухын,أدار
1169,drehen::V,здухын,دور
1170,wenden::V,афæлдахын,قلب
1171,wenden::V,рафæлдахын,قلب
1172,umdrehen::V,афæлдахын,قلب
1173,heben::V,сдарын,رفع
1174,heben::V,схæцын,رفع
1175,hochheben::V,уæлæмæ хæцын,رفع
1176,ergreifen::V,фӕлӕбурын,مسك
1177,halten::V,дарын,مسك
1178,drücken::V,æлхъивын,ضغط
1179,drücken::V,хæцын,ضغط
1180,schieben::V,схойын,حرك
1181,kratzen::V,хафын,خدش
1182,lecken::V,сдæрын,لعق
1183,beißen::V,хæцын,عض
1184,abreißen::V,ратонын,قلع
1185,abschneiden::V,ралыг кӕнын,قطع
1186,binden::V,бабӕттын,ربط
1187,stecken::V,ныссадзын,دس
1188,brechen::V,асæттын,كسر
1189,brechen::V,басæттын,كسر
1190,brechen::V,ныссæттын,كسر
1191,klopfen::V,хойын,طرق
1192,klopfen::V,гуыпп-гуыпп кæнын,طرق
1193,klopfen::V,къуырцц-къуырцц кæнын,طرق
1194,hauen::V,цӕвын,ضرب
1195,hauen::V,нӕмын,ضرب
1196,kleben::V,ныхасын,ألصق
1197,kleben::V,æндадзын,ألصق
1198,reiben::V,сӕрфын,حك
1199,reiben::V,хафын,حك
1200,streichen::V,байсæрдын,نشر
1201,streichen::V,сахорын,نشر
1202,schleifen::V,ссын,سن
1203,schleifen::V,цыргъ кӕнын,سن
1204,schneiden::V,кӕрдын,قطع
1205,rütteln::V,æнкъусын,رج
1206,schütteln::V,уигъын,هز
1207,schwenken::V,тилын,لوح
1208,schwenken::V,уигъын,لوح
1209,schütten::V,ныккӕнын,صب
1210,füllen::V,байдзаг кæнын,ملأ
1211,einwickeln::V,батухын,لف
1212,tragen::V,хӕссын,حمل
1213,schleppen::V,ласын,سحب
1214,ziehen::V,ласын,سحب
1215,aufbewahren::V,æвæрын,حفظ
1216,werfen::V,зыввытт кӕнын,رمى
1217,werfen::V,зыввытт кӕнын,ألقى
1218,fangen::V,ӕрцахсын,التقط
1219,packen::V,рацахсын,مسك
1220,verstecken::V,æмбæхсын,خبأ
1221,verstecken::V,нымæхсын,خبأ
1222,teilen::V,уарын,قسم
1223,schicken::V,ӕрвитын,بعث
1224,schicken::V,ӕрвитын,أرسل
1225,bringen::V,æрхæссын,جلب
1226,bringen::V,æрбахæссын,جلب
1227,hinzufügen::V,ӕфтауын,أضاف
1228,bekommen::V,ссарын,حصل
1229,bekommen::V,сфæрæз кæнын,حصل
1230,bekommen::V,самал кæнын,حصل
1231,erhalten::V,райсын,استلم
1232,nehmen::V,райсын,أخذ
1233,wählen::V,равзарын,اختار
1234,auswählen::V,авзарын,انتقى
1235,bewahren::V,бавæрын,حافظ
1236,bewahren::V,нывæрын,حافظ
1237,behindern::V,цæлхдур æвæрын,عاق
1238,behindern::V,ныхдур æвæрын,عاق
1239,behindern::V,къуылымпы кæнын,عاق
1240,behindern::V,хъыг дарын,عاق
1241,verderben::V,фесафын,أفسد
1242,beschädigen::V,халын,أضر
1243,zerbrechen::V,асӕттын,كسر
1244,zerreißen::V,аскъуынын,مزق
1245,zerstören::V,фехалын,دمر
1246,verbrennen::V,басудзын,حرق
1247,geben::V,дӕттын,أعطى
1248,reichen::V,адæттын,ناول
1249,schenken::V,лæвар кæнын,وهب
1250,versprechen::V,дзырд раттын,وعد
1251,versprechen::V,зӕрдӕ бавӕрын,وعد
1252,wünschen::V,зæрдæ зæгъы,تمنى
1253,loben::V,раппӕлын,مدح
1254,küssen::V,пъа кæнын,قبل
1255,küssen::V,ба кæнын,قبل
1256,wiegen::V,узын,هدهد
1257,zudecken::V,бамбӕрзын,غطى
1258,wecken::V,райхъал кӕнын,أيقظ
1259,zeigen::V,амонын,أرى
1260,führen::V,кӕнын,دل
1261,führen::V,фæкæнын,دل
1262,lehren::V,ахуыр кæнын,علم
1263,unterrichten::V,ахуыр кæнын,علم
1264,aufziehen::V,хъомыл кӕнын,ربى
1265,leiten::V,разамынд дӕттын,دل
1266,leiten::V,разамынд дӕттын,أدار
1267,antreiben::V,тагъд кæнын,حث
1268,antreiben::V,рог кæнын,حث
1269,lassen::V,кæнын,حدا
1270,einladen::V,ӕрхонын,دعا
1271,einladen::V,ӕрбахонын,دعا
1272,vereinigen::V,баиу кӕнын,وحد
1273,besuchen::V,абæрæг кæнын,زار
1274,besuchen::V,бабæрæг кæнын,زار
1275,besuchen::V,бауайын,زار
1276,treffen::V,фембæлын,قابل
1277,sich versammeln::V,æрæмбырд уын,اجتمع
1278,spielen::V,хъазын,لعب
1279,singen::V,зарын,غنى
1280,tanzen::V,кафын,رقص
1281,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,افترق
1282,verlassen::V,ныууадзын,ترك
1283,retten::V,фервӕзын кӕнын,نجى
1284,retten::V,фервӕзын кӕнын,أنقذ
1285,bewachen::V,хъахъхъӕнын,حرس
1286,schützen::V,хъахъхъӕнын,حمى
1287,verteidigen::V,бахизын,دافع
1288,sich schlagen::V,хыл кæнын,تضارب
1289,schießen::V,ӕхсын,أطلق
1290,siegen::V,басӕттын,انتصر
1291,siegen::V,фӕуӕлахиз уӕвын,انتصر
1292,ärgern::V,мӕсты кӕнын,أزعل
1293,schlagen::V,ныццæвын,ضرب
1294,stechen::V,фæрæхойын,شك
1295,stoßen::V,риуыгъын,دفع
1296,stehlen::V,давын,سرق
1297,stören::V,хъыгдарын,ضايق
1298,belästigen::V,хъыгдарын,أزعج
1299,verbergen::V,бамбӕхсын,كتم
1300,verbergen::V,басусӕг кӕнын,كتم
1301,täuschen::V,фӕливын,خدع
1302,täuschen::V,асайын,خدع
1303,betrügen::V,асайын,غش
1304,töten::V,амарын,قتل
1305,wohnen::V,цӕрын,سكن
1306,arbeiten::V,кусын,عمل
1307,arbeiten::V,кусын,اشتغل
1308,sammeln::V,æртонын,جمع
1309,pflücken::V,тонын,جنى
1310,pflücken::V,тонын,قطف
1311,jagen::V,цуан кæнын,صاد
1312,fischen::V,кæсаг ахсын æнгуырæй,اصطاد
1313,fischen::V,æнгуыр дарын,اصطاد
1314,fassen::V,ӕрцахсын,قبض
1315,hüten::V,хизын,رعى
1316,treiben::V,скъӕрын,ساق
1317,anbinden::V,бабæттын,ربط
1318,anbinden::V,æрбæттын,ربط
1319,füttern::V,холлаг дæттын,علف
1320,füttern::V,холлаг æвæрын,علف
1321,füttern::V,дарын,علف
1322,melken::V,дуцын,حلب
1323,hacken::V,кæрдын,فرم
1324,hacken::V,лыгтæ кæнын,فرم
1325,gießen::V,бакалын,سقى
1326,reifen::V,срæгъæд уын,نضج
1327,reifen::V,сцæттæ уын,نضج
1328,zubereiten::V,сцӕттӕ кӕнын,حضر
1329,kochen::V,фыцын,طبخ
1330,backen::V,фыцын,خبز
1331,braten::V,цурын,قلى
1332,braten::V,цурын,حمر
1333,umrühren::V,ахæццæ кæнын,قلب
1334,umrühren::V,азмæнтын,قلب
1335,umrühren::V,астауын,قلب
1336,stricken::V,кæнын,حاك
1337,stricken::V,бийын,حاك
1338,nähen::V,хуыйын,خاط
1339,färben::V,ахорын,صبغ
1340,färben::V,ахорын,لون
1341,reinigen::V,ссыгъдæг кæнын,نظف
1342,reinigen::V,ныссыгъдæг кæнын,نظف
1343,reinigen::V,ныссæрфын,نظف
1344,waschen::V,ӕхсын,غسل
1345,abwischen::V,сӕрфын,مسح
1346,spülen::V,æнхъæвзын,شطف
1347,fegen::V,мӕрзын,كنس
1348,kehren::V,мӕрзын,كنس
1349,baden::V,хи найын,استحم
1350,sich waschen::V,хи æхсын,اغتسل
1351,ausziehen::V,ласын,خلع
1352,anziehen::V,скæнын,لبس
1353,sich anziehen::V,дзаума скæнын,اكتسى
1354,sich anziehen::V,дарæс скæнын,اكتسى
1355,kämmen::V,ныффасын,مشط
1356,kämmen::V,æрфасын,مشط
1357,schmücken::V,фӕлындын,زين
1358,sagen::V,зæгъын,قال
1359,sprechen::V,дзурын,تكلم
1360,reden::V,ныхас кӕнын,تكلم
1361,sich unterhalten::V,ныхас кæнын,تحادث
1362,fragen::V,фӕрсын,سأل
1363,bitten::V,курын,رجا
1364,erzählen::V,радзурын,حكي
1365,erzählen::V,ратаурæгъ кæнын,حكي
1366,mitteilen::V,фехъусын кæнын,بلغ
1367,nennen::V,хонын,سمى
1368,rufen::V,сидын,نادى
1369,prahlen::V,ӕппӕлын,فشر
1370,prahlen::V,ӕппӕлын,تفاخر
1371,übersetzen::V,ратæлмац кæнын,ترجم
1372,denken::V,ӕнхъӕлын,فكر
1373,denken::V,хъуыды кӕнын,فكر
1374,glauben::V,уырнын,اعتقد
1375,bemerken::V,фенын,لاحظ
1376,erkennen::V,базонын,عرف
1377,begreifen::V,ӕмбарын,فهم
1378,begreifen::V,ӕмбарын,أدرك
1379,begreifen::V,бамбарын,فهم
1380,begreifen::V,бамбарын,أدرك
1381,lernen::V,ахуыр кӕнын,درس
1382,wissen::V,зонын,علم
1383,sich erinnern an::V,зæрдыл æрлæууын,تذكر
1384,sich erinnern an::V,æрымысын,تذكر
1385,sich erinnern an::V,æрбаймысын,تذكر
1386,sich erinnern an::V,æрхъуыды кæнын,تذكر
1387,vergessen::V,ферох кæнын,نسي
1388,vergessen::V,айрох кæнын,نسي
1389,messen::V,барын,قاس
1390,zählen::V,нымайын,عد
1391,zählen::V,нымайын,أحصى
1392,rechnen::V,хынцын,حسب
1393,lesen::V,кӕсын,قرأ
1394,lesen::V,фӕрсын,قرأ
1395,malen::V,ныв кӕнын,صور
1396,zeichnen::V,ныв кӕнын,رسم
1397,schreiben::V,фыссын,كتب
1398,besitzen::V,хицау уын,حاز
1399,besitzen::V,хицау уын,ملك
1400,kaufen::V,балхӕнын,اشترى
1401,verkaufen::V,уӕй кӕнын,باع
1402,bezahlen::V,бафидын,دفع
1403,zahlen::V,фидын,سدد
1404,beherrschen::V,æлдариуæг кæнын,حكم
1405,ertragen::V,бавзарын,أطاق
1406,ertragen::V,бавзарын,تحمل
1407,Leine::N,,قيد
1408,rauschen::V,,حف
1409,treten::V,,رفس
