,Concept_ID,is,fa
806,auf einmal::ADV,allt í einu,همزمان
807,zusammen::ADV,saman,باهم
808,lange::ADV,lengi,مدت‌ها
809,lange::ADV,lengi,مدت زیادی
810,plötzlich::ADV,skyndilega,ناگهان
811,sofort::ADV,strax,فوراً
812,sofort::ADV,þegar í stað,فوراً
813,später::ADV,seinna,بعدها
814,jetzt::ADV,nú,حالا
815,jetzt::ADV,nú,اکنون
816,jetzt::ADV,núna,حالا
817,jetzt::ADV,núna,اکنون
818,heute::ADV,í dag,امروز
819,morgen::ADV,á morgun,فردا
820,bald::ADV,brátt,زود
821,bald::ADV,brátt,بزودی
822,bald::ADV,bráðum,زود
823,bald::ADV,bráðum,بزودی
824,dann::ADV,svo,سپس
825,dann::ADV,svo,آنوقت
826,dann::ADV,síðan,سپس
827,dann::ADV,síðan,آنوقت
828,gestern::ADV,í gær,دیروز
829,einst::ADV,forðum,وقتی
830,einst::ADV,forðum,زمانی
831,damals::ADV,þá,آنوقت
832,damals::ADV,þá,آنزمان
833,damals::ADV,á þeim tímum,آنوقت
834,damals::ADV,á þeim tímum,آنزمان
835,danach::ADV,á eftir því,بعد
836,vorher::ADV,áður,قبلاً
837,zuerst::ADV,fyrst,اول
838,zuerst::ADV,fyrst,ابتداء
839,einmal::ADV,einu sinni,یکدفعه
840,manchmal::ADV,stundum,گاهی
841,manchmal::ADV,stundum,بعضی اوقات
842,oft::ADV,oft,اغلب
843,immer::ADV,alltaf,همیشه
844,immer::ADV,sífellt,همیشه
845,niemals::ADV,aldrei,هرگز
846,hier::ADV,hér,اینجا
847,hierhin::ADV,hingað,به اینجا
848,von hier::ADV,héðan,از اینجا
849,dort::ADV,þar,آنجا
850,dort::ADV,þarna,آنجا
851,dorthin::ADV,þangað,به آنجا
852,geradeaus::ADV,beint áfram,راست
853,vorwärts::ADV,áfram,جلو
854,vorwärts::ADV,áfram,به پیش
855,rückwärts::ADV,aftur á bak,عقب
856,zurück::ADV,aftur,پس
857,zurück::ADV,aftur,عقب
858,zurück::ADV,aftur,بالعکس
859,zurück::ADV,til baka,پس
860,zurück::ADV,til baka,عقب
861,zurück::ADV,til baka,بالعکس
862,unten::ADV,niðri,زیر
863,unten::ADV,niðri,پایین
864,unten::ADV,fyrir neðan,زیر
865,unten::ADV,fyrir neðan,پایین
866,hinab::ADV,niður,به پایین
867,hinab::ADV,niður eftir,به پایین
868,oben::ADV,uppi,بالا
869,hinauf::ADV,upp,به بالا
870,hinauf::ADV,upp eftir,به بالا
871,überall::ADV,alls staðar,همه‌جا
872,nicht::ADV,ekki,نه
873,ein wenig::ADV,dálítið,کمی
874,kaum::ADV,varla,به سختی
875,kaum::ADV,tæplega,به سختی
876,sehr::ADV,mjög,خیلی
877,sehr::ADV,mjög,بسیار
878,so::ADV,svo,چنین
879,so::ADV,svo,اینطور
880,so::ADV,þannig,چنین
881,so::ADV,þannig,اینطور
882,noch::ADV,enn,هنوز
883,noch::ADV,ennþá,هنوز
884,nur::ADV,bara,فقط
885,nur::ADV,bara,تنها
886,nur::ADV,aðeins,فقط
887,nur::ADV,aðeins,تنها
888,schon::ADV,nú þegar,قبلاً
889,schon::ADV,nú þegar,به این زودی
890,wieder::ADV,aftur,باز
891,wieder::ADV,aftur,دوباره
892,wieder::ADV,að nýju,باز
893,wieder::ADV,að nýju,دوباره
894,vergebens::ADV,árangurslaust,بیهوده
895,vor::PRP,fyrir,در جلوی
896,hinter::PRP,bak við,پشت
897,hinter::PRP,aftur fyrir,پشت
898,unter::PRP,undir,تحت
899,durch::PRP,gegnum,از وسط
900,durch::PRP,gegnum,از ميان
901,neben::PRP,hjá,کنار
902,neben::PRP,hjá,پهلوی
903,neben::PRP,við hliðina á,کنار
904,neben::PRP,við hliðina á,پهلوی
905,zwischen::PRP,milli,بین
906,zwischen::PRP,milli,میان
907,zwischen::PRP,á milli,بین
908,zwischen::PRP,á milli,میان
909,wegen::PRP,vegna,برای
910,wegen::PRP,vegna,بخاطر
911,dies::PRN,þetta,این
912,das::PRN,það,آن
913,alles::PRN,allt,تمام
914,alles::PRN,allt,همه‌چیر
915,ich::PRN,ég,من
916,du::PRN,þú,تو
917,er::PRN,hann,او
918,wir::PRN,við,ما
919,ihr::PRN,þið,شما
920,sie::PRN,þær,آنها
921,sie::PRN,þeir,آنها
922,was::FPRN,hvað,چه
923,wer::FPRN,hver,کی
924,wo::FADV,hvar,کجا
925,wohin::FADV,hvert,بکجا
926,wie::FADV,hvernig,چطور
927,wie::FADV,hvernig,چگونه
928,warum::FADV,hvers vegna,چرا
929,warum::FADV,hvers vegna,برای چه
930,wieviel::FNUM,hve mikill,چند
931,wieviel::FNUM,hve mikill,چقدر
932,eins::NUM,einn,یک
933,zwei::NUM,tveir,دو
934,drei::NUM,þrír,سه
935,vier::NUM,fjórir,چهار
936,fünf::NUM,fimm,پنج
937,sechs::NUM,sex,شش
938,sieben::NUM,sjö,هفت
939,acht::NUM,átta,هشت
940,neun::NUM,níu,نه
941,zehn::NUM,tíu,ده
942,elf::NUM,ellefu,یازده
943,zwölf::NUM,tólf,دوازده
944,zwanzig::NUM,tuttugu,بیست
945,dreißig::NUM,þrjátíu,سی
946,vierzig::NUM,fjörutíu,چهل
947,fünfzig::NUM,fimmtíu,پنجاه
948,sechzig::NUM,sextíu,شصت
949,siebzig::NUM,sjötíu,هفتاد
950,achtzig::NUM,áttatíu,هشتاد
951,neunzig::NUM,níutíu,نود
952,hundert::NUM,hundrað,صد
953,tausend::NUM,þúsund,هزار
954,und::CNJ,og,و
955,oder::CNJ,eða,یا
956,stehen::V,standa,ایستادن
957,sitzen::V,sitja,نشستن
958,liegen::V,liggja,خوابیدن
959,liegen::V,liggja,دراز کشیدن
960,hängen::V,hanga,آویزان بودن
961,werden::V,verða,شدن
962,passieren::V,gerast,گذشتن
963,passieren::V,gerast,اتفاق افتادن
964,beginnen::V,byrja,شروع شدن
965,enden::V,enda,تمام شدن
966,enden::V,lykta,تمام شدن
967,wechseln::V,skipta,عوض شدن
968,aufgehen[Sonne]::V,koma upp,برآمدن
969,aufgehen[Sonne]::V,koma upp,طلوع کردن
970,untergehen[Sonne]::V,ganga til viðar,غروب کردن
971,scheinen[Sonne]::V,skína,تابیدن
972,donnern::V,þruma,رعد زدن
973,wehen::V,blása,دمیدن
974,strömen::V,streyma,روان شدن
975,fließen::V,fljóta,روان شدن
976,sich drehen::V,snúast,چرخیدن
977,schwanken::V,riða,خم و راست شدن
978,schwanken::V,rugga,خم و راست شدن
979,schwingen::V,sveiflast,تاب خوردن
980,schwingen::V,sveiflast,نوسان کردن
981,fallen::V,falla,افتادن
982,fallen::V,falla,سقوط کردن
983,brennen::V,brenna,سوزاندن
984,rauchen::V,reykja,دود کردن
985,regnen::V,rigna,باران آمدن
986,gefrieren::V,frjósa,یخ بستن
987,tauen::V,þiðna,آب شدن
988,schmelzen::V,bráðna,آب شدن
989,trocknen::V,þorna,خشک شدن
990,sieden::V,sjóða,جوشیدن
991,faulen::V,rotna,فاسد شدن
992,verfaulen::V,rotna,پوسیدن
993,reißen::V,rifna,پاره شدن
994,versinken::V,sökkva,غرق شدن
995,vergehen::V,líða,گذشتن
996,erscheinen::V,birtast,ظاهر شدن
997,verschwinden::V,hverfa,گم شدن
998,verschwinden::V,hverfa,از بین رفتن
999,sinken::V,síga,پایین آمدن
1000,abnehmen::V,lækka,کم شدن
1001,abnehmen::V,minnka,کم شدن
1002,zunehmen::V,aukast,زیاد شدن
1003,steigen::V,stíga,بالا رفتن
1004,wachsen::V,vaxa,قد کشیدن
1005,glänzen::V,glóa,برق زدن
1006,glänzen::V,glampa,برق زدن
1007,funkeln::V,leiftra,جرقه زدن
1008,lärmen::V,hafa hátt,شلوغ کردن
1009,läuten::V,hringja,زنگ زدن
1010,klingeln::V,hringja,زنگ زدن
1011,klirren::V,glamra,جرنگ جرنگ صدا کردن
1012,klirren::V,skrölta,جرنگ جرنگ صدا کردن
1013,brausen::V,ólga,طوفانی بودن
1014,rauschen::V,suða,خش‌خش کردن
1015,klingen::V,hljóma,صدا دادن
1016,bellen::V,gelta,عوعو کردن
1017,heulen::V,væla,زوزه کشیدن
1018,heulen::V,ýlfra,زوزه کشیدن
1019,blasen::V,blása,فوت کردن
1020,pfeifen::V,blístra,سوت زدن
1021,schreien::V,æpa,فریاد زدن
1022,stöhnen::V,stynja,نالیدن
1023,zittern::V,titra,لرزیدن
1024,zittern::V,skjálfa,لرزیدن
1025,leben::V,lifa,زیستن
1026,leben::V,lifa,زندگی کردن
1027,geboren werden::V,fæðast,متولد شدن
1028,atmen::V,anda,تنفس کردن
1029,atmen::V,draga andann,تنفس کردن
1030,trinken::V,drekka,نوشیدن
1031,essen::V,borða,خوردن
1032,schlucken::V,kingja,بلعیدن
1033,schlucken::V,kingja,قورت دادن
1034,müde werden::V,þreytast,خسته شدن
1035,einschlafen::V,sofna,خواب رفتن
1036,schlafen::V,sofa,خوابیدن
1037,aufwachen::V,vakna,از خواب بیدار شدن
1038,aufstehen::V,fara á fætur,بیدار شدن
1039,sich erholen::V,hvíla sig,استراحت کردن
1040,krank werden::V,veikjast,مریض شدن
1041,krank werden::V,verða veikur,مریض شدن
1042,krank sein::V,vera veikur,بیمار بودن
1043,schmerzen::V,kenna til,درد کردن
1044,husten::V,hósta,سرفه کردن
1045,genesen::V,batna,بهبود یافتن
1046,genesen::V,frískast,بهبود یافتن
1047,sterben::V,deyja,مردن
1048,umkommen::V,farast,کشته شدن
1049,sich bewegen::V,bifast,حرکت کردن
1050,sich rühren::V,hreyfast,تکان خوردن
1051,sich erheben::V,standa upp,برخواستن
1052,sich setzen::V,setjast,نشستن
1053,hinfallen::V,detta,زمین خوردن
1054,laufen::V,labba,پیاده رفتن
1055,schreiten::V,ganga,قدم زدن
1056,spazierengehen::V,ganga sér til skemmtunar,گردش رفتن
1057,eilen::V,fara hratt,شتاب کردن
1058,sich beeilen::V,flýta sér,عجله کردن
1059,sausen::V,þjóta,صفیر کشیدن
1060,rennen::V,hlaupa,دویدن
1061,springen::V,stökkva,پریدن
1062,klettern::V,klifra,بالا رفتن
1063,schaukeln::V,róla,تاب خوردن
1064,schaukeln::V,rugga,تاب خوردن
1065,kriechen::V,skríða,خزیدن
1066,schwimmen::V,synda,شنا کردن
1067,tauchen::V,kafa,غواصی کردن
1068,rudern::V,róa,پارو زدن
1069,fahren::V,aka,سواره رفتن
1070,fahren::V,fara,سواره رفتن
1071,fliegen::V,fljúga,پریدن
1072,gehen::V,fara,رفتن
1073,gehen::V,ganga,رفتن
1074,weggehen::V,fara burt,رفتن
1075,weggehen::V,ganga burt,رفتن
1076,abfahren::V,aka burt,حرکت کردن
1077,anhalten::V,stöðva,ایست کردن
1078,hineingehen::V,ganga inn,داخل شدن
1079,eintreten::V,koma inn,وارد شدن
1080,eintreten::V,ganga inn,وارد شدن
1081,kommen::V,koma,آمدن
1082,ankommen::V,koma til,رسیدن
1083,zurückkommen::V,koma til baka,برگشتن
1084,bleiben::V,haldast,ماندن
1085,bleiben::V,vera kyrr,ماندن
1086,warten::V,bíða,منتظر بودن
1087,erwarten::V,búast við,انتظار داشتن
1088,erwarten::V,eiga von á,انتظار داشتن
1089,suchen::V,leita,جستجو کردن
1090,finden::V,finna,یافتن
1091,finden::V,finna,پیدا کردن
1092,versuchen::V,reyna,سعی کردن
1093,versuchen::V,reyna,کوشش کردن
1094,vorbereiten::V,undirbúa,آماده کردن
1095,lieben::V,elska,عاشق بودن
1096,mögen::V,þykja gott,میل داشتن
1097,mögen::V,þykja gott,دوست داشتن
1098,mögen::V,falla í geð,میل داشتن
1099,mögen::V,falla í geð,دوست داشتن
1100,lachen::V,hlæja,خندیدن
1101,rühren::V,snerta,به رقت آوردن
1102,weinen::V,gráta,گریه کردن
1103,schimpfen::V,skammast,فحاشی کردن
1104,sich ärgern::V,sárna,ناراحت شدن
1105,sich ärgern::V,gremjast,ناراحت شدن
1106,sich fürchten::V,óttast,واهمه کردن
1107,fürchten::V,óttast,ترسیدن
1108,fliehen::V,flýja,گریختن
1109,flüchten::V,strjúka,فرار کردن
1110,sehen::V,sjá,دیدن
1111,anschauen::V,horfa á,نگاه کردن
1112,ansehen::V,líta á,تماشا کردن
1113,hören::V,heyra,شنیدن
1114,zuhören::V,hlusta,گوش دادن
1115,probieren::V,smakka,چشیدن
1116,riechen::V,þefa,بوییدن
1117,riechen::V,þefa,بو کردن
1118,fühlen::V,finna til,احساس کردن
1119,scheinen::V,virðast,بنظر آمدن
1120,zu sehen sein::V,vera að sjá,دیده شدن
1121,vernehmen::V,heyra,شنیدن
1122,vernehmen::V,greina,شنیدن
1123,frieren::V,frjósa,سرد بودن
1124,tun::V,gera,کردن
1125,können::V,geta,توانستن
1126,wollen::V,ætla,خواستن
1127,wollen::V,vilja,خواستن
1128,anfangen::V,hefja,شروع کردن
1129,beenden::V,enda,تمام کردن
1130,beenden::V,enda,پایان دادن
1131,beenden::V,ljúka,تمام کردن
1132,beenden::V,ljúka,پایان دادن
1133,aufhören::V,lykta,دست کشیدن
1134,gelingen::V,heppnast,موفق شدن
1135,geraten::V,lukkast,نتیجه دادن
1136,öffnen::V,opna,گشودن
1137,öffnen::V,opna,باز کردن
1138,schließen::V,loka,بستن
1139,schließen::V,loka,قفل کردن
1140,stellen::V,láta,گذاردن
1141,stellen::V,setja,گذاردن
1142,setzen::V,láta,نشاندن
1143,setzen::V,setja,نشاندن
1144,legen::V,láta,گذاشتن
1145,legen::V,leggja,گذاشتن
1146,berühren::V,koma við,دست زدن
1147,berühren::V,koma við,لمس کردن
1148,verbinden::V,sameina,وصل کردن
1149,bedecken::V,hylja,پوشاندن
1150,aufhängen::V,hengja,آویختن
1151,aufhängen::V,hengja upp,آویختن
1152,anzünden::V,kveikja í,سوزاندن
1153,aufheben::V,taka upp,برداشتن
1154,aufheben::V,taka upp,بلند کردن
1155,aufheben::V,lyfta upp,برداشتن
1156,aufheben::V,lyfta upp,بلند کردن
1157,zurücklassen::V,skilja eftir,گذاشتن
1158,verlieren::V,týna,گم کردن
1159,verlieren::V,glata,گم کردن
1160,fallen lassen::V,missa,انداختن
1161,machen::V,búa til,کردن
1162,machen::V,búa til,ساختن
1163,herstellen::V,framleiða,ساختن
1164,herstellen::V,framleiða,تولید کردن
1165,bauen::V,smíða,ساختن
1166,bauen::V,smíða,بنا کردن
1167,bauen::V,byggja,ساختن
1168,bauen::V,byggja,بنا کردن
1169,reparieren::V,gera við,درست کردن
1170,reparieren::V,gera við,تعمیر کردن
1171,verbessern::V,bæta,بهتر کردن
1172,ändern::V,breyta,تغییر دادن
1173,graben::V,grafa,کندن
1174,graben::V,grafa,گود کردن
1175,beugen::V,beygja,کج کردن
1176,biegen::V,sveigja,خم کردن
1177,drehen::V,snúa,چرخاندن
1178,wenden::V,snúa,برگرداندن
1179,wenden::V,venda,برگرداندن
1180,umdrehen::V,venda,برگرداندن
1181,umdrehen::V,snúa við,برگرداندن
1182,heben::V,hefja,برداشتن
1183,hochheben::V,lyfta upp,برآوردن
1184,hochheben::V,lyfta upp,بلند کردن
1185,ergreifen::V,grípa,گرفتن
1186,halten::V,rúma,نگاه داشتن
1187,halten::V,halda,نگاه داشتن
1188,drücken::V,þjá,فشار دادن
1189,drücken::V,þjá,فشار آوردن
1190,drücken::V,þrýsta,فشار دادن
1191,drücken::V,þrýsta,فشار آوردن
1192,schieben::V,ýta,هل دادن
1193,kratzen::V,klóra,خاریدن
1194,lecken::V,sleikja,لیسیدن
1195,beißen::V,bíta,گاز زدن
1196,abreißen::V,rífa af,پاره کردن
1197,abreißen::V,rífa frá,پاره کردن
1198,abschneiden::V,skera af,بریدن
1199,abschneiden::V,skera af,قطع کردن
1200,abschneiden::V,klippa af,بریدن
1201,abschneiden::V,klippa af,قطع کردن
1202,binden::V,binda,بستن
1203,stecken::V,stinga,فرو کردن
1204,brechen::V,brjóta,شکستن
1205,klopfen::V,berja,کوبیدن
1206,klopfen::V,klappa,کوبیدن
1207,hauen::V,berja,زدن
1208,hauen::V,höggva,زدن
1209,kleben::V,líma,چسباندن
1210,reiben::V,núa,مالش دادن
1211,streichen::V,smyrja,مالیدن
1212,schleifen::V,slípa,تیز کردن
1213,schneiden::V,skera,چیدن
1214,schneiden::V,skera,بریدن
1215,schneiden::V,klippa,چیدن
1216,schneiden::V,klippa,بریدن
1217,rütteln::V,skaka,لرزاندن
1218,rütteln::V,skaka,تکان دادن
1219,schütteln::V,hrista,تکان دادن
1220,schwenken::V,sveifla,تاب دادن
1221,schütten::V,hella,ریختن
1222,füllen::V,fylla,پر کردن
1223,einwickeln::V,vefja inn í,پیچیدن
1224,tragen::V,bera,بردن
1225,tragen::V,bera,حمل کردن
1226,schleppen::V,draga,کشیدن
1227,ziehen::V,toga,کشیدن
1228,ziehen::V,draga,کشیدن
1229,aufbewahren::V,geyma,نگهداری کردن
1230,werfen::V,kasta,انداختن
1231,werfen::V,kasta,پرتاب کردن
1232,fangen::V,grípa,گرفتن
1233,packen::V,þrífa í,گرفتن
1234,verstecken::V,fela,قایم کردن
1235,verstecken::V,fela,پنهان کردن
1236,teilen::V,deila,قسمت کردن
1237,teilen::V,deila,تقسیم کردن
1238,schicken::V,senda,فرستادن
1239,schicken::V,senda,ارسال کردن
1240,bringen::V,færa,آوردن
1241,bringen::V,flytja,آوردن
1242,hinzufügen::V,bæta við,افزودن
1243,hinzufügen::V,bæta við,اضافه کردن
1244,bekommen::V,hljóta,گرفتن
1245,bekommen::V,ná,گرفتن
1246,erhalten::V,fá,دریافت کردن
1247,nehmen::V,taka,گرفتن
1248,nehmen::V,taka,برداشتن
1249,wählen::V,velja,انتخاب کردن
1250,auswählen::V,velja úr,برگزیدن
1251,bewahren::V,gæta,حفظ کردن
1252,bewahren::V,gæta,حفاظت کردن
1253,bewahren::V,vernda,حفظ کردن
1254,bewahren::V,vernda,حفاظت کردن
1255,behindern::V,varna,مانع بودن
1256,verderben::V,spilla,از بین بردن
1257,beschädigen::V,skemma,صدمه زدن
1258,zerbrechen::V,brjóta,شکستن
1259,zerreißen::V,rífa,دریدن
1260,zerreißen::V,rífa,پاره کردن
1261,zerreißen::V,rífa sundur,دریدن
1262,zerreißen::V,rífa sundur,پاره کردن
1263,zerstören::V,rífa niður,خراب کردن
1264,zerstören::V,rífa niður,ویران کردن
1265,verbrennen::V,brenna,سوزاندن
1266,geben::V,gefa,دادن
1267,reichen::V,rétta,دادن
1268,schenken::V,gefa,هدیه دادن
1269,versprechen::V,lofa,قول دادن
1270,versprechen::V,lofa,وعده دادن
1271,versprechen::V,heita,قول دادن
1272,versprechen::V,heita,وعده دادن
1273,wünschen::V,óska,آرزو کردن
1274,loben::V,lofa,ستایش کردن
1275,loben::V,hrósa,ستایش کردن
1276,küssen::V,kyssa,بوسیدن
1277,wiegen::V,rugga,نوسان کردن
1278,zudecken::V,þekja,پوشاندن
1279,zudecken::V,breiða yfir,پوشاندن
1280,wecken::V,vekja,بیدار کردن
1281,zeigen::V,sýna,نشان دادن
1282,führen::V,leiða,رهنمائی کردن
1283,lehren::V,kenna,آموختن
1284,lehren::V,kenna,یاد دادن
1285,unterrichten::V,fræða,درس دادن
1286,unterrichten::V,fræða,تدریس کردن
1287,aufziehen::V,ala upp,تربیت کردن
1288,leiten::V,stjórna,اداره کردن
1289,antreiben::V,hvetja,عجله دادن
1290,lassen::V,láta,وادار کردن
1291,einladen::V,bjóða heim,دعوت کردن
1292,einladen::V,bjóða heim,مهمان کردن
1293,vereinigen::V,sameina,یکی کردن
1294,vereinigen::V,sameina,متحد کردن
1295,besuchen::V,heimsækja,دیدار کردن
1296,treffen::V,hitta,ملاقات کردن
1297,sich versammeln::V,safnast saman,جمع شدن
1298,spielen::V,leika sér,بازی کردن
1299,singen::V,syngja,آواز خواندن
1300,tanzen::V,dansa,رقصیدن
1301,sich trennen::V,skiljast,جدا شدن
1302,verlassen::V,yfirgefa,ترک کردن
1303,retten::V,bjarga,نجات دادن
1304,bewachen::V,gæta,حراست کردن
1305,bewachen::V,hafa vörð á,حراست کردن
1306,schützen::V,vernda,حفظ کردن
1307,verteidigen::V,verja,دفاع کردن
1308,sich schlagen::V,slást,کتک‌کاری کردن
1309,sich schlagen::V,berjast,کتک‌کاری کردن
1310,schießen::V,skjóta,تیر زدن
1311,siegen::V,sigra,پیروز شدن
1312,ärgern::V,ergja,ناراحت کردن
1313,ärgern::V,skaprauna,ناراحت کردن
1314,schlagen::V,slá,زدن
1315,schlagen::V,slá,کوبیدن
1316,schlagen::V,lemja,زدن
1317,schlagen::V,lemja,کوبیدن
1318,treten::V,sparka,لگد زدن
1319,stechen::V,stinga,چاقو زدن
1320,stoßen::V,hrinda,هل دادن
1321,stehlen::V,stela,دزدیدن
1322,stören::V,trufla,مزاحم شدن
1323,belästigen::V,ónáða,زحمت دادن
1324,verbergen::V,leyna,پنهان کردن
1325,täuschen::V,gabba,گول زدن
1326,täuschen::V,gabba,فریب دادن
1327,täuschen::V,blekkja,گول زدن
1328,täuschen::V,blekkja,فریب دادن
1329,betrügen::V,svíkja,گول زدن
1330,betrügen::V,svíkja,فریب دادن
1331,betrügen::V,blekkja,گول زدن
1332,betrügen::V,blekkja,فریب دادن
1333,töten::V,drepa,کشتن
1334,wohnen::V,búa,منزل داشتن
1335,wohnen::V,búa,سکونت داشتن
1336,arbeiten::V,vinna,کار کردن
1337,sammeln::V,safna,جمع کردن
1338,pflücken::V,tína,چیدن
1339,pflücken::V,reyta,چیدن
1340,jagen::V,veiða,شکار کردن
1341,fischen::V,fiska,صید کردن
1342,fischen::V,fiska,ماهی‌گیری کردن
1343,fassen::V,veiða,گرفتن
1344,hüten::V,gæta,چراندن
1345,hüten::V,gæta,مراقبت کردن
1346,hüten::V,vakta,چراندن
1347,hüten::V,vakta,مراقبت کردن
1348,treiben::V,reka,راندن
1349,anbinden::V,binda við,متصل کردن
1350,anbinden::V,binda fast,متصل کردن
1351,füttern::V,fóðra,غذا دادن
1352,melken::V,mjólka,دوشیدن
1353,hacken::V,höggva,خرد کردن
1354,gießen::V,hella,ریختن
1355,reifen::V,þroskast,رسیدن
1356,zubereiten::V,elda,طبخ کردن
1357,zubereiten::V,elda,آماده کردن
1358,zubereiten::V,tilbúa,طبخ کردن
1359,zubereiten::V,tilbúa,آماده کردن
1360,kochen::V,sjóða,پختن
1361,kochen::V,sjóða,آشپزی کردن
1362,backen::V,baka,پختن
1363,braten::V,steikja,سرخ کردن
1364,umrühren::V,hræra í,هم زدن
1365,stricken::V,prjóna,بافتن
1366,nähen::V,sauma,دوختن
1367,färben::V,lita,رنگ زدن
1368,reinigen::V,hreinsa,پاک کردن
1369,reinigen::V,hreinsa,تمیز کردن
1370,waschen::V,þvo,شستن
1371,abwischen::V,þerra,زدودن
1372,spülen::V,skola,شستن
1373,spülen::V,þvo upp,شستن
1374,fegen::V,sópa,جارو کردن
1375,fegen::V,hreinsa,جارو کردن
1376,kehren::V,sópa,جارو کردن
1377,baden::V,baða sig,شنا کردن
1378,baden::V,baða sig,حمام کردن
1379,sich waschen::V,þvo sér,شستشو کردن
1380,ausziehen::V,fara úr,درآوردن
1381,anziehen::V,fara í,پوشیدن
1382,sich anziehen::V,klæðast,لباس پوشیدن
1383,kämmen::V,greiða,شانه زدن
1384,schmücken::V,prýða,زینت دادن
1385,schmücken::V,skreyta,زینت دادن
1386,sagen::V,segja,گفتن
1387,sprechen::V,tala,حرف زدن
1388,sprechen::V,tala,صحبت کردن
1389,reden::V,ræða,حرف زدن
1390,reden::V,ræða,صحبت کردن
1391,sich unterhalten::V,spjalla,گپ زدن
1392,sich unterhalten::V,ræðast við,گپ زدن
1393,fragen::V,spyrja,پرسیدن
1394,fragen::V,spyrja,سؤال کردن
1395,bitten::V,biðja,خواهش کردن
1396,bitten::V,biðja,درخواست کردن
1397,erzählen::V,segja frá,نقل کردن
1398,erzählen::V,segja frá,حکایت کردن
1399,mitteilen::V,tilkynna,خبر دادن
1400,nennen::V,nefna,نامیدن
1401,rufen::V,kalla,صدا کردن
1402,prahlen::V,gorta,پز آمدن
1403,übersetzen::V,þýða,ترجمه کردن
1404,denken::V,hugsa,فکر کردن
1405,glauben::V,trúa,باور کردن
1406,glauben::V,trúa,عقیده داشتن
1407,bemerken::V,taka eftir,متوجه شدن
1408,erkennen::V,þekkja,شناختن
1409,erkennen::V,þekkja,تشخیص دادن
1410,begreifen::V,skilja,فهمیدن
1411,begreifen::V,skilja,درک کردن
1412,verstehen::V,skilja,فهمیدن
1413,lernen::V,læra,آموختن
1414,lernen::V,læra,یاد گرفتن
1415,wissen::V,vita,دانستن
1416,sich erinnern an::V,minnast,به یاد آوردن
1417,vergessen::V,gleyma,فراموش کردن
1418,messen::V,mæla,اندازه گرفتن
1419,zählen::V,telja,شمردن
1420,rechnen::V,reikna,حساب کردن
1421,lesen::V,lesa,خواندن
1422,malen::V,mála,نقاشی کردن
1423,zeichnen::V,teikna,کشیدن
1424,zeichnen::V,teikna,رسم کردن
1425,schreiben::V,skrifa,نوشتن
1426,besitzen::V,hafa,داشتن
1427,kaufen::V,kaupa,خریدن
1428,kaufen::V,kaupa,خرید کردن
1429,verkaufen::V,selja,فروختن
1430,bezahlen::V,borga,پرداختن
1431,zahlen::V,borga,پرداخت کردن
1432,beherrschen::V,hafa á valdi sínu,مسلط بودن
1433,ertragen::V,þola,تحمل کردن
