,Concept_ID,lez,hr
808,dann::ADV,ахпа,zatim
809,gestern::ADV,накь,juče
810,gestern::ADV,накь,jučer
811,einst::ADV,садра,negda
812,einst::ADV,садра,nekada
813,damals::ADV,а чӏавуз,tada
814,damals::ADV,а чӏавуз,onda
815,danach::ADV,ахпа,poslije
816,danach::ADV,ахпа,nakon toga
817,vorher::ADV,вилик,prije
818,vorher::ADV,вилик,prije toga
819,zuerst::ADV,сифте,prvo
820,zuerst::ADV,сифте,najprije
821,einmal::ADV,садра,jednom
822,einmal::ADV,садра,jedanput
823,manchmal::ADV,гагь-гагь,katkad
824,manchmal::ADV,гагь-гагь,katkada
825,oft::ADV,гзаф вахтара,često
826,immer::ADV,гьамиша,vazda
827,immer::ADV,гьамиша,uvijek
828,niemals::ADV,са чӏавузни,nikad
829,niemals::ADV,са чӏавузни,nikada
830,niemals::ADV,са вахтундани,nikad
831,niemals::ADV,са вахтундани,nikada
832,hier::ADV,ина,tu
833,hier::ADV,ина,ovdje
834,hierhin::ADV,иниз,amo
835,hierhin::ADV,иниз,ovamo
836,von hier::ADV,инай,odavde
837,dort::ADV,ана,ondje
838,dorthin::ADV,аниз,onamo
839,geradeaus::ADV,дуьз,ravno
840,vorwärts::ADV,вилик,naprijed
841,vorwärts::ADV,виликди,naprijed
842,rückwärts::ADV,кьулухъ,natrag
843,unten::ADV,агъада,dolje
844,hinab::ADV,агъуз,nizbrdo
845,oben::ADV,винел,gore
846,hinauf::ADV,виниз,uzbrdo
847,überall::ADV,вирина,svuda
848,überall::ADV,вирина,svagdje
849,nicht::ADV,ваъ,ne
850,ein wenig::ADV,са тӏимил,malo
851,kaum::ADV,жизви,tek
852,kaum::ADV,жизви,jedva
853,sehr::ADV,лап,jako
854,sehr::ADV,лап,veoma
855,so::ADV,икӏ,tako
856,so::ADV,икӏ,ovako
857,noch::ADV,гьеле,još
858,nur::ADV,анжах,samo
859,schon::ADV,хъувуна,već
860,schon::ADV,мадни дардиз,već
861,schon::ADV,мадни гуьтӏуьз,već
862,schon::ADV,мадни гуьтӏуь я,već
863,vergebens::ADV,нагьакь,uzalud
864,vergebens::ADV,нагьакь,zabadava
865,vergebens::ADV,нагьакьа,uzalud
866,vergebens::ADV,нагьакьа,zabadava
867,vor::PRP,вилик,pred
868,vor::PRP,вилик,ispred
869,hinter::PRP,кьулухъ,za
870,hinter::PRP,кьулухъ,iza
871,unter::PRP,кӏаник,pod
872,unter::PRP,кӏаник,ispod
873,durch::PRP,арадай,po
874,durch::PRP,арадай,kroz
875,durch::PRP,-кай хкатна,po
876,durch::PRP,-кай хкатна,kroz
877,neben::PRP,патав,kraj
878,neben::PRP,патав,pored
879,neben::PRP,патав,pokraj
880,neben::PRP,мукьув,kraj
881,neben::PRP,мукьув,pored
882,neben::PRP,мукьув,pokraj
883,zwischen::PRP,ара,među
884,zwischen::PRP,ара,između
885,zwischen::PRP,арада,među
886,zwischen::PRP,арада,između
887,wegen::PRP,гъиляй,radi
888,wegen::PRP,гъиляй,zbog
889,dies::PRN,и,ovo
890,dies::PRN,им,ovo
891,das::PRN,а,to
892,das::PRN,а,ono
893,das::PRN,ам,to
894,das::PRN,ам,ono
895,alles::PRN,вири,sve
896,alles::PRN,михьиз,sve
897,ich::PRN,за,ja
898,ich::PRN,зун,ja
899,du::PRN,вун,ti
900,er::PRN,ам,on
901,er::PRN,гьа,on
902,wir::PRN,чун,mi
903,ihr::PRN,куьн,vi
904,sie::PRN,абур,oni
905,was::FPRN,вуч,što
906,wer::FPRN,вуж,tko
907,wo::FADV,гьина,gdje
908,wohin::FADV,гьиниз,kuda
909,wohin::FADV,гьиниз,kamo
910,wie::FADV,гьикӏ,kako
911,warum::FADV,вучиз,zašto
912,wieviel::FNUM,шумуд,koliko
913,eins::NUM,са,jedan
914,zwei::NUM,кьвед,dva
915,drei::NUM,пуд,tri
916,vier::NUM,кьуд,četiri
917,fünf::NUM,вад,pet
918,sechs::NUM,ругуд,šest
919,sieben::NUM,ирид,sedam
920,acht::NUM,муьжуьд,osam
921,neun::NUM,кӏуьд,devet
922,zehn::NUM,цӏуд,deset
923,elf::NUM,цӏусад,jedanaest
924,zwölf::NUM,цӏикьвед,dvanaest
925,zwanzig::NUM,къад,dvadeset
926,dreißig::NUM,къанницӏуд,trideset
927,vierzig::NUM,яхцӏур,četrdeset
928,fünfzig::NUM,яхцӏурни цӏуд,pedeset
929,sechzig::NUM,пудкъад,šezdeset
930,siebzig::NUM,пудкъанни цӏуд,sedamdeset
931,achtzig::NUM,кьудкъад,osamdeset
932,neunzig::NUM,кьудкъанни цӏуд,devetdeset
933,hundert::NUM,виш,sto
934,tausend::NUM,агъзур,tisuća
935,und::CNJ,ва,i
936,und::CNJ,ва,te
937,oder::CNJ,я,ili
938,stehen::V,акъвазун,stajati
939,sitzen::V,ацукьун,sjediti
940,liegen::V,къаткун,ležati
941,hängen::V,куьрс хьун,visiti
942,werden::V,хьун,postati
943,werden::V,хьун,činiti se
944,passieren::V,хьун,desiti se
945,passieren::V,хьун,dogoditi se
946,beginnen::V,башламиш хьун,početi
947,enden::V,куьтягь хьун,prestati
948,enden::V,куьтягь хьун,svršiti se
949,wechseln::V,дегиш хьун,mijenjati se
950,aufgehen[Sonne]::V,экъечӏун,izići
951,untergehen[Sonne]::V,акӏун,zaći
952,scheinen[Sonne]::V,ишигь гун,sijati
953,donnern::V,къукърумар авун,grmjeti
954,strömen::V,авахьун,strujati
955,fließen::V,авахьун,teći
956,sich drehen::V,элкъуьн,obrtati se
957,sich drehen::V,элкъуьн,vrtjeti se
958,schwanken::V,юзун,teturati
959,schwanken::V,юзун,kolebati se
960,schwingen::V,галтад хьун,njihati
961,schwingen::V,галтад хьун,titrati
962,fallen::V,аватун,padati
963,brennen::V,кун,gorjeti
964,brennen::V,ккун,gorjeti
965,regnen::V,къун,kišiti
966,regnen::V,къун,daždjeti
967,gefrieren::V,муркӏади кьун,smrznuti se
968,tauen::V,цӏурун,kopnjeti
969,tauen::V,цӏурун,kraviti se
970,schmelzen::V,цӏурун,topiti se
971,trocknen::V,кьурун,sušiti se
972,sieden::V,ругун,kipjeti
973,sieden::V,ругун,ključati
974,faulen::V,кутӏун,gnjiti
975,verfaulen::V,чуьруьтмиш хьун,sagnjiti
976,verfaulen::V,кутӏун,sagnjiti
977,reißen::V,атӏун,otrgnuti se
978,reißen::V,къазунун,otrgnuti se
979,versinken::V,батмиш хьун,tonuti
980,versinken::V,батмиш хьун,propasti
981,vergehen::V,алатун,prolaziti
982,erscheinen::V,майдандиз акъатун,pojaviti se
983,verschwinden::V,квахьун,nestati
984,verschwinden::V,квахьун,izgubiti se
985,sinken::V,элекьун,trgnuti
986,sinken::V,элекьун,spustiti se
987,abnehmen::V,тӏимил хьун,opasti
988,abnehmen::V,гъвечӏи хьун,opasti
989,zunehmen::V,артух хьун,povećati se
990,steigen::V,хкаж хьун,uzići
991,steigen::V,хкаж хьун,nadoći
992,wachsen::V,экъечӏун,rasti
993,glänzen::V,цӏарцӏар гун,blistati
994,glänzen::V,цӏарцӏар гун,sjati se
995,funkeln::V,нур гун,svjetlucati
996,lärmen::V,ван авун,bučati
997,lärmen::V,ван авун,galamiti
998,läuten::V,зенг ягъун,zvoniti
999,klingeln::V,зенг ягъун,zvoniti
1000,klirren::V,зигринг авун,zvečati
1001,brausen::V,къати хьун,hujati
1002,rauschen::V,вишриш авун,šumiti
1003,rauschen::V,вишриш авун,šuškati
1004,klingen::V,ван авун,zvučati
1005,bellen::V,элуькьун,lajati
1006,heulen::V,къув ягъун,zavijati
1007,blasen::V,уф гун,puhati
1008,pfeifen::V,уьфт ягъун,fućkati
1009,schreien::V,гьараюн,vikati
1010,schreien::V,гьараюн,kričati
1011,stöhnen::V,суза авун,stenjati
1012,zittern::V,зурзун,drhtati
1013,zittern::V,зурзун,trepetati
1014,leben::V,яшамиш хьун,živjeti
1015,geboren werden::V,хьун,roditi se
1016,atmen::V,нефес чӏугун,disati
1017,trinken::V,хъун,piti
1018,essen::V,тӏуьн,jesti
1019,schlucken::V,туькьуьнун,gutati
1020,müde werden::V,галатун,umoriti se
1021,müde werden::V,юргъун хьун,umoriti se
1022,einschlafen::V,ксун,usnuti
1023,einschlafen::V,ксун,zaspati
1024,schlafen::V,ксун,spati
1025,aufwachen::V,ахварай аватун,probuditi se
1026,aufstehen::V,къарагъун,ustati
1027,sich erholen::V,ял ягъун,odmoriti se
1028,krank werden::V,кефсуз хьун,oboljeti se
1029,krank werden::V,кефсуз хьун,razboljeti se
1030,krank sein::V,тӏа хьун,bolovati
1031,schmerzen::V,тӏа хьун,boljeti
1032,husten::V,уьгьуь ягъун,kašljati
1033,genesen::V,сагъ хъхьун,ozdraviti
1034,genesen::V,сагъ хъхьун,oporaviti se
1035,sterben::V,кьин,umrijeti
1036,umkommen::V,терг хьун,skapati
1037,sich bewegen::V,юзун,gibati se
1038,sich bewegen::V,юзун,kretati se
1039,sich rühren::V,юзун,maknuti se
1040,sich erheben::V,къарагъун,dići se
1041,sich setzen::V,ацукьун,sjesti
1042,hinfallen::V,алукьун,pasti
1043,laufen::V,къекъуьн,hodati
1044,schreiten::V,ккамар къачун,stupati
1045,spazierengehen::V,сейр авун,šetati se
1046,eilen::V,тади авун,hitati
1047,sich beeilen::V,гьерекатун,požuriti se
1048,sausen::V,чкурун,juriti
1049,rennen::V,катун,trčati
1050,rennen::V,зверун,trčati
1051,springen::V,хкадарун,skakati
1052,klettern::V,акьахун,popeti se
1053,klettern::V,акьахун,penjati se
1054,kriechen::V,капаралди фин,puzati
1055,kriechen::V,капаралди фин,gmizati
1056,schwimmen::V,сирнав авун,plivati
1057,tauchen::V,кьилихъди циз вегьин,roniti
1058,tauchen::V,кьилихъди циз вегьин,gnjuriti
1059,rudern::V,кьусуйралди лодка гьалун,veslati
1060,rudern::V,цуьруьгъуьлдалди кӏватӏун,veslati
1061,fahren::V,фин,voziti se
1062,fliegen::V,лув гун,letjeti
1063,fliegen::V,лув гун,lijetati
1064,fliegen::V,цавай фин,letjeti
1065,fliegen::V,цавай фин,lijetati
1066,gehen::V,фин,ići
1067,weggehen::V,хъфин,otići
1068,abfahren::V,фин,krenuti
1069,abfahren::V,фин,otputovati
1070,abfahren::V,рекье гьатун,krenuti
1071,abfahren::V,рекье гьатун,otputovati
1072,anhalten::V,акъвазун,stati
1073,anhalten::V,акъвазун,zaustaviti
1074,hineingehen::V,гьахьун,ulaziti
1075,eintreten::V,гьахьун,ući
1076,kommen::V,атун,doći
1077,ankommen::V,атун,stići
1078,zurückkommen::V,хтун,vratiti se
1079,zurückkommen::V,хтун,povratiti se
1080,bleiben::V,амукьун,ostati
1081,warten::V,гуьзлемишун,čekati
1082,erwarten::V,вил алаз акъвазун,očekivati
1083,suchen::V,къекъуьн,tražiti
1084,finden::V,жугъун,naći
1085,versuchen::V,алахъун,pokušati
1086,vorbereiten::V,гьазурун,spremiti
1087,vorbereiten::V,гьазурун,pripremiti
1088,lieben::V,кӏан хьун,voljeti
1089,mögen::V,рикӏ ацукьун,voljeti
1090,lachen::V,хъуьруьн,smijati se
1091,weinen::V,шехьун,plakati
1092,schimpfen::V,сеперар гун,psovati
1093,schimpfen::V,экъуьгъунар авун,psovati
1094,sich ärgern::V,хъел акатун,ljutiti se
1095,sich fürchten::V,кичӏе хьун,bojati se
1096,fürchten::V,къурхутмиш хьун,bojati se
1097,fliehen::V,катун,pobjeći
1098,flüchten::V,катун,utjeći
1099,sehen::V,акун,vidjeti
1100,anschauen::V,вил вегьин,ogledati
1101,ansehen::V,килигун,gledati
1102,hören::V,ван хьун,čuti
1103,zuhören::V,яб гун,slušati
1104,probieren::V,дад акун,probati
1105,riechen::V,ни чӏугун,osjećati miris
1106,fühlen::V,гьисс авун,osjećati
1107,frieren::V,кьун,zima je
1108,frieren::V,мекьи хьун,zima je
1109,tun::V,авун,raditi
1110,können::V,хьун,moći
1111,können::V,акъакьун,moći
1112,wollen::V,кӏан хьун,htjeti
1113,anfangen::V,башламишун,početi
1114,beenden::V,куьтягьун,svršiti
1115,beenden::V,куьтягьун,dovršiti
1116,aufhören::V,акъвазун,prestati
1117,gelingen::V,арадал атун,uspjeti
1118,geraten::V,акъатун,desiti se
1119,öffnen::V,ахъаюн,otvoriti
1120,schließen::V,акьалун,zatvoriti
1121,stellen::V,эцигун,metnuti
1122,stellen::V,эцигун,postaviti
1123,setzen::V,ацукьарун,posaditi
1124,legen::V,эцигун,polagati
1125,berühren::V,хкӏурун,doticati
1126,berühren::V,хкӏурун,dodirivati
1127,verbinden::V,гилигун,spojiti
1128,verbinden::V,гилигун,zavezati
1129,bedecken::V,кӏевун,pokriti
1130,aufhängen::V,куьрсарун,objesiti
1131,anzünden::V,куькӏуьрун,upaliti
1132,anzünden::V,куькӏуьрун,zapaliti
1133,aufheben::V,хкажун,podići
1134,aufheben::V,хкажун,podignuti
1135,zurücklassen::V,тун,ostaviti
1136,zurücklassen::V,тун,pustiti natrag
1137,verlieren::V,квадарун,izgubiti
1138,fallen lassen::V,авадрун,ispustiti
1139,machen::V,авун,uraditi
1140,machen::V,авун,načiniti
1141,machen::V,авун,napraviti
1142,machen::V,кар авун,uraditi
1143,machen::V,кар авун,načiniti
1144,machen::V,кар авун,napraviti
1145,herstellen::V,расун,proizvesti
1146,bauen::V,туькӏуьрун,graditi
1147,reparieren::V,расун,popraviti
1148,verbessern::V,хъсанрун,poboljšati
1149,ändern::V,табдил авун,promijeniti
1150,graben::V,эгъуьнун,kopati
1151,graben::V,эгъуьнун,kopkati
1152,beugen::V,акӏажарун,saviti
1153,beugen::V,кангур авун,saviti
1154,biegen::V,патахъарун,saviti
1155,biegen::V,патахъарун,sagnuti
1156,drehen::V,алчударун,vrtjeti
1157,umdrehen::V,элкъуьрун,okrenuti
1158,umdrehen::V,элкъуьрун,prevŕnuti
1159,heben::V,хкажун,dizati
1160,hochheben::V,хкажун,dignuti
1161,ergreifen::V,агалчна кьун,uhvatiti
1162,ergreifen::V,агалчна кьун,prihvatiti
1163,halten::V,кьун,držati
1164,drücken::V,чуькьуьн,pritiskivati
1165,schieben::V,хуртӏ гун,gurati
1166,kratzen::V,къадгъунун,česati
1167,kratzen::V,къадгъунун,grepsti
1168,lecken::V,мез гун,lizati
1169,beißen::V,кӏасун,ujesti
1170,beißen::V,кӏасун,gristi
1171,abreißen::V,галудун,otkinuti
1172,abschneiden::V,атӏун,odrezati
1173,stecken::V,сухун,turiti
1174,brechen::V,хун,slomiti
1175,brechen::V,кукӏварун,slomiti
1176,klopfen::V,тахъ-тахъ авун,lupati
1177,klopfen::V,тахъ-тахъ авун,kucati
1178,hauen::V,ягъун,tući
1179,hauen::V,ягъун,udarati
1180,kleben::V,алкӏурун,lijepiti
1181,kleben::V,кукӏурун,lijepiti
1182,reiben::V,тӏушунун,trti
1183,streichen::V,алтадун,namazati
1184,schleifen::V,кӏвенкӏв авун,brusiti
1185,schneiden::V,атӏун,rezati
1186,rütteln::V,къарсурун,drmati
1187,schütteln::V,къарсурун,tresti
1188,schwenken::V,элягъун,mahati
1189,schwenken::V,галтадун,mahati
1190,schütten::V,цун,sipati
1191,schütten::V,цун,lijevati
1192,füllen::V,ацӏурун,napuniti
1193,einwickeln::V,кутун,umotati
1194,einwickeln::V,кутун,zamotati
1195,einwickeln::V,элкъуьрун,umotati
1196,einwickeln::V,элкъуьрун,zamotati
1197,tragen::V,тухун,nositi
1198,schleppen::V,галчӏурун,tegliti
1199,ziehen::V,ялун,vući
1200,ziehen::V,чӏугун,vući
1201,aufbewahren::V,хуьн,čuvati
1202,werfen::V,гадрун,bacati
1203,fangen::V,кьун,loviti
1204,fangen::V,кьун,hvatati
1205,packen::V,кьун,ščepati
1206,packen::V,кьун,zgrabiti
1207,verstecken::V,кӏевун,sakriti
1208,teilen::V,паюн,podijeliti
1209,schicken::V,ракъурун,slati
1210,bringen::V,гъун,donijeti
1211,hinzufügen::V,алава авун,dodati
1212,hinzufügen::V,алава авун,pridati
1213,bekommen::V,къачун,dobiti
1214,bekommen::V,жугъурун,dobiti
1215,erhalten::V,къачун,primiti
1216,nehmen::V,къачун,uzeti
1217,wählen::V,хкягъун,izabrati
1218,auswählen::V,хкягъун,odabrati
1219,bewahren::V,хуьн,sačuvati
1220,behindern::V,манийвал авун,smetati
1221,verderben::V,чӏурун,pokvariti
1222,beschädigen::V,нукьсанвал гун,oštetiti
1223,zerbrechen::V,хун,razbiti
1224,zerbrechen::V,хун,prelomiti
1225,zerreißen::V,къазунун,poderati
1226,zerreißen::V,къазунун,rastrgnuti
1227,zerstören::V,чӏурун,razoriti
1228,zerstören::V,чӏурун,razrušiti
1229,zerstören::V,барбатӏун,razoriti
1230,zerstören::V,барбатӏун,razrušiti
1231,verbrennen::V,ккун,spaliti
1232,verbrennen::V,ккун,sagorjeti
1233,geben::V,гун,dati
1234,reichen::V,вугун,pružiti
1235,reichen::V,гун,pružiti
1236,schenken::V,пишкеш авун,darivati
1237,versprechen::V,гаф гун,obećati
1238,wünschen::V,дуьа авун,željeti
1239,loben::V,тариф авун,hvaliti
1240,küssen::V,темен гун,ljubiti
1241,wiegen::V,эчӏягъун,njihati
1242,wiegen::V,эчӏягъун,ljuljati
1243,zudecken::V,гьалдун,pokriti
1244,wecken::V,ахварай авудун,probuditi
1245,zeigen::V,къалурун,pokazati
1246,führen::V,тухун,voditi
1247,lehren::V,кӏелиз тун,učiti
1248,unterrichten::V,тарс гун,poučiti
1249,aufziehen::V,тербия гун,uzgajati
1250,aufziehen::V,тербияламишун,uzgajati
1251,leiten::V,идара авун,upravljati
1252,antreiben::V,тади кутун,natjeravati
1253,einladen::V,теклиф авун,pozvati
1254,vereinigen::V,сад авун,ujediniti
1255,besuchen::V,кьилив атун,posjetiti
1256,treffen::V,гьалтун,sresti
1257,sich versammeln::V,алтӏушун,okupiti se
1258,spielen::V,къугъун,igrati se
1259,singen::V,лугьун,pjevati
1260,singen::V,мани лугьун,pjevati
1261,tanzen::V,кьуьл авун,plesati
1262,sich trennen::V,къакъатун,razići se
1263,verlassen::V,гъил къачун,ostaviti
1264,verlassen::V,гъил къачун,napustiti
1265,retten::V,къутармишун,spasiti
1266,bewachen::V,хуьн,čuvati
1267,bewachen::V,хуьн,stražariti
1268,schützen::V,хуьн,čuvati
1269,verteidigen::V,хуьн,obraniti
1270,sich schlagen::V,кукӏун,biti se
1271,sich schlagen::V,кукӏун,udariti se
1272,schießen::V,акъатун,pucati
1273,schießen::V,акъатун,strijeljati
1274,siegen::V,гъалиб хьун,pobijediti
1275,ärgern::V,хъел гъун,ljutiti
1276,ärgern::V,хъел кутун,ljutiti
1277,schlagen::V,ягъун,biti
1278,schlagen::V,ягъун,udariti
1279,schlagen::V,галукьарун,biti
1280,schlagen::V,галукьарун,udariti
1281,treten::V,кьуьл къекъягъун,šutnuti
1282,treten::V,кьуьл эцягъун,šutnuti
1283,stechen::V,акьадарун,ubosti
1284,stoßen::V,эцягъун,gurnuti
1285,stehlen::V,чуьнуьхун,ukrasti
1286,stören::V,хкуьрун,smetati
1287,belästigen::V,хкуьрун,smetati
1288,belästigen::V,хкуьрун,dosaditi
1289,belästigen::V,азият гун,smetati
1290,belästigen::V,азият гун,dosaditi
1291,verbergen::V,далдаламишун,skriti
1292,täuschen::V,алцурарун,obmanuti
1293,täuschen::V,алцуррун,obmanuti
1294,betrügen::V,алцурарун,prevarati
1295,betrügen::V,гьарамзадавал авун,prevarati
1296,töten::V,яна кьин,ubiti
1297,wohnen::V,дуланмиш хьун,stanovati
1298,arbeiten::V,кӏвалахун,raditi
1299,arbeiten::V,кӏвалах авун,raditi
1300,sammeln::V,кӏватӏун,sabrati
1301,pflücken::V,атӏун,ubrati
1302,jagen::V,гъуьрч авун,loviti
1303,fischen::V,гъетер кьун,ribati
1304,fischen::V,гъетер кьун,loviti ribu
1305,fassen::V,кьун,uloviti
1306,hüten::V,чӏура хуьн,pasti
1307,treiben::V,гьалун,goniti
1308,anbinden::V,акалун,privezati
1309,füttern::V,ем гун,hraniti
1310,melken::V,ацун,musti
1311,hacken::V,куьткуьнун,sjeckati
1312,gießen::V,яд гун,politi
1313,reifen::V,чурун,sazreti
1314,reifen::V,агакьун,sazreti
1315,zubereiten::V,гьазурун,prigotoviti
1316,kochen::V,ругун,kuhati
1317,backen::V,чурун,peći
1318,braten::V,чурун,peći
1319,braten::V,чурун,pržiti
1320,umrühren::V,какадарун,promiješati
1321,stricken::V,хурун,plesti
1322,nähen::V,цун,šiti
1323,färben::V,шир ягъун,obojiti
1324,reinigen::V,михьун,očistiti
1325,reinigen::V,михьун,počistiti
1326,waschen::V,чуьхуьн,prati
1327,abwischen::V,гуьцӏун,otrti
1328,spülen::V,экъуьрун,isprati
1329,spülen::V,экъуьрун,oplakati
1330,fegen::V,шуткун,mesti
1331,fegen::V,шуткун,pomesti
1332,kehren::V,кул алтадун,mesti
1333,baden::V,эхъуьн,kupati se
1334,sich waschen::V,жендек чуьхуьн,umiti se
1335,sich waschen::V,жендек чуьхуьн,prati se
1336,ausziehen::V,хутӏунун,svući
1337,ausziehen::V,галудун,svući
1338,anziehen::V,алукӏун,obući
1339,sich anziehen::V,алукӏун,obući se
1340,sich anziehen::V,парталар алукӏун,obući se
1341,kämmen::V,эвягъун,češljati
1342,schmücken::V,безетмишун,uresiti
1343,schmücken::V,безетмишун,nakititi
1344,schmücken::V,гуьрчегарун,uresiti
1345,schmücken::V,гуьрчегарун,nakititi
1346,sagen::V,лугьун,reći
1347,sagen::V,лугьун,kazati
1348,sprechen::V,рахун,govoriti
1349,reden::V,рахун,govoriti
1350,reden::V,рахун,besjediti
1351,sich unterhalten::V,ихтилат авун,razgovarati se
1352,fragen::V,жузун,pitati
1353,bitten::V,тӏалабун,moliti
1354,erzählen::V,ахъаюн,ispričati
1355,erzählen::V,ахъаюн,pripovjediti
1356,mitteilen::V,хабар гун,saopćiti
1357,nennen::V,тӏвар гун,nazvati
1358,rufen::V,эверун,zvati
1359,rufen::V,эверун,dozvati
1360,prahlen::V,яцӏу гафар авун,hvalisati se
1361,übersetzen::V,таржума авун,prevesti
1362,übersetzen::V,гафладун,prevesti
1363,denken::V,фикир авун,misliti
1364,glauben::V,агъун,vjerovati
1365,bemerken::V,фикир гун,zapaziti
1366,bemerken::V,фикир гун,primijetiti
1367,begreifen::V,гъавурда акьун,pojmiti
1368,begreifen::V,гъавурда акьун,shvatiti
1369,lernen::V,кӏелун,učiti se
1370,wissen::V,чир хьун,znati
1371,wissen::V,чирхьун,znati
1372,sich erinnern an::V,рикӏел хуьн,sjetiti se
1373,vergessen::V,рикӏелай фин,zaboraviti
1374,vergessen::V,рикӏелай алатун,zaboraviti
1375,messen::V,алцумун,mjeriti
1376,zählen::V,гьисабун,brojiti
1377,rechnen::V,гьисабун,računati
1378,lesen::V,кӏелун,čitati
1379,malen::V,кхьин,slikati
1380,malen::V,шикилар чӏугун,slikati
1381,zeichnen::V,чӏугун,crtati
1382,schreiben::V,кхьин,pisati
1383,besitzen::V,иеси хьун,imati
1384,besitzen::V,иеси хьун,posjedovati
1385,kaufen::V,къачун,kupiti
1386,kaufen::V,маса къачун,kupiti
1387,verkaufen::V,гун,prodati
1388,verkaufen::V,гун,raspačati
1389,verkaufen::V,маса гун,prodati
1390,verkaufen::V,маса гун,raspačati
1391,bezahlen::V,къимет гун,platiti
1392,bezahlen::V,эвезда авун,platiti
1393,bezahlen::V,гьакъи агакьрун,platiti
1394,zahlen::V,къимет гун,plaćati
1395,zahlen::V,эвезда авун,plaćati
1396,zahlen::V,гьакъи агакьрун,plaćati
1397,beherrschen::V,иеси хьун,vladati
1398,beherrschen::V,иеси хьун,gospodariti
1399,ertragen::V,таб гун,trpjeti
1400,ertragen::V,таб гун,podnijeti
1401,Oberschenkel::N,,bedro
1402,Strömung::N,,struja
1403,Strömung::N,,strujanje
1404,Moor::N,,močvara
1405,Gedächtnis::N,,pamćenje
1406,Ski::N,,ski
1407,Ski::N,,smučka
1408,Platte::N,,ploča
1409,Leine::N,,uzica
1410,Geschäft::N,,posao
1411,Geschäft::N,,trgovina
1412,dick[Gegenstand]::A,,debeo
1413,auf einmal::ADV,,istodobno
1414,zurück::ADV,,nazad
1415,zurück::ADV,,natrag
1416,wieder::ADV,,opet
1417,wieder::ADV,,ponovo
1418,wehen::V,,duhati
1419,rauchen::V,,dimiti se
1420,schaukeln::V,,ljuljati se
1421,rühren::V,,taknuti
1422,scheinen::V,,činiti se
1423,zu sehen sein::V,,biti vidljiv
1424,vernehmen::V,,saznati
1425,wenden::V,,obrnuti
1426,binden::V,,vezati
1427,lassen::V,,dati
1428,erkennen::V,,prepoznati
1429,verstehen::V,,razabrati
