,Concept_ID,mn,et
810,anderer::A,өөр,muu
811,anderer::A,өөр,teine
812,anderer::A,нөгөө,muu
813,anderer::A,нөгөө,teine
814,erster::A,нэгдэх,esimene
815,erster::A,нэгдүгээр,esimene
816,zweiter::A,хоёрдугаар,teine
817,dritter::A,гуравдугаар,kolmas
818,letzter::A,сүүлийн,viimane
819,allein::ADV,ганцаараа,üksi
820,auf einmal::ADV,нэгмөсөн,korraga
821,auf einmal::ADV,нэгмөсөн,ühekorraga
822,zusammen::ADV,цуг,koos
823,zusammen::ADV,цуг,üheskoos
824,zusammen::ADV,хамт,koos
825,zusammen::ADV,хамт,üheskoos
826,lange::ADV,удаан,kaua
827,plötzlich::ADV,гэнэт,äkki
828,plötzlich::ADV,гэнэт,järsku
829,sofort::ADV,дороо,kohe
830,später::ADV,дараа,hiljem
831,jetzt::ADV,өнөө,nüüd
832,heute::ADV,өнөө,täna
833,heute::ADV,өнөөдөр,täna
834,morgen::ADV,маргааш,homme
835,morgen::ADV,маргаадар,homme
836,bald::ADV,түргэн,pea
837,bald::ADV,түргэн,varsti
838,bald::ADV,удахгүй,pea
839,bald::ADV,удахгүй,varsti
840,dann::ADV,хожим,siis
841,dann::ADV,тэгээд,siis
842,gestern::ADV,өчигдөр,eile
843,einst::ADV,нэг,vanasti
844,damals::ADV,тэгэхэд,tookord
845,danach::ADV,тэгээд,seejärel
846,danach::ADV,дараа нь,seejärel
847,vorher::ADV,урьд,enne
848,zuerst::ADV,анх,enne
849,zuerst::ADV,анх,esmalt
850,zuerst::ADV,эхлээд,enne
851,zuerst::ADV,эхлээд,esmalt
852,einmal::ADV,нэг удаа,kord
853,einmal::ADV,нэг удаа,üks kord
854,manchmal::ADV,хааяа,mõnikord
855,manchmal::ADV,заримдаа,mõnikord
856,oft::ADV,олонтоо,tihti
857,oft::ADV,олонтоо,sageli
858,immer::ADV,байнга,ikka
859,immer::ADV,байнга,alati
860,niemals::ADV,хэзээ ч,mitte kunagi
861,niemals::ADV,хэдийд ч,mitte kunagi
862,hier::ADV,энд,siin
863,hierhin::ADV,нааш,siia
864,von hier::ADV,эндээс,siit
865,dort::ADV,тэнд,seal
866,dorthin::ADV,тийш,sinna
867,geradeaus::ADV,шулуун,otse edasi
868,vorwärts::ADV,урагшаа,edasi
869,rückwärts::ADV,буцаан,tagurpidi
870,rückwärts::ADV,сөөргөө,tagurpidi
871,zurück::ADV,буцаж,tagasi
872,zurück::ADV,гэдрэг,tagasi
873,unten::ADV,дор,all
874,unten::ADV,дор,allpool
875,hinab::ADV,уруу,alla
876,oben::ADV,дээр,ülal
877,hinauf::ADV,өөд,üles
878,hinauf::ADV,дээш,üles
879,überall::ADV,хааяагүй,kõikjal
880,überall::ADV,энд тэндгүй,kõikjal
881,nicht::ADV,эс,ei
882,nicht::ADV,эс,mitte
883,nicht::ADV,-гүй,ei
884,nicht::ADV,-гүй,mitte
885,ein wenig::ADV,жаахан,veidi
886,ein wenig::ADV,жаахан,natuke
887,kaum::ADV,арай,vaevalt
888,kaum::ADV,арай гэж,vaevalt
889,sehr::ADV,тун,väga
890,so::ADV,тэгж,nii
891,so::ADV,ингээд,nii
892,noch::ADV,дахин,veel
893,noch::ADV,дахиад,veel
894,nur::ADV,зөвхөн,ainult
895,nur::ADV,гагцхүү,ainult
896,schon::ADV,нэгэнт,juba
897,wieder::ADV,дахин,jälle
898,wieder::ADV,дахиад,jälle
899,vergebens::ADV,хий,asjata
900,vor::PRP,өмнө,ees
901,hinter::PRP,ард,taha
902,unter::PRP,доор,all
903,durch::PRP,дундуур,läbi
904,durch::PRP,дундуур,kaudu
905,neben::PRP,хажууд,kõrval
906,zwischen::PRP,завсар,vahel
907,zwischen::PRP,хооронд,vahel
908,wegen::PRP,төлөө,tõttu
909,wegen::PRP,төлөө,pärast
910,wegen::PRP,дээрээс,tõttu
911,wegen::PRP,дээрээс,pärast
912,dies::PRN,энэ,see
913,das::PRN,тэр,see
914,alles::PRN,цөм,kõik
915,alles::PRN,бүгд,kõik
916,ich::PRN,би,mina
917,du::PRN,чи,sina
918,er::PRN,тэр,tema
919,er::PRN,тэр хүн,tema
920,wir::PRN,бид,me
921,ihr::PRN,та нар,te
922,sie::PRN,тэд,nad
923,was::FPRN,юу,mis
924,wer::FPRN,хэн,kes
925,wo::FADV,хаа,kus
926,wo::FADV,хаана,kus
927,wohin::FADV,хааш,kuhu
928,wohin::FADV,хаана,kuhu
929,wie::FADV,яаж,kuidas
930,wie::FADV,хэрхэн,kuidas
931,warum::FADV,юунд,miks
932,warum::FADV,яагаад,miks
933,wieviel::FNUM,хэдий,mitu
934,wieviel::FNUM,хэдий,kui palju
935,wieviel::FNUM,хэд,mitu
936,wieviel::FNUM,хэд,kui palju
937,eins::NUM,нэг,üks
938,zwei::NUM,хоёр,kaks
939,drei::NUM,гурав,kolm
940,vier::NUM,дөрөв,neli
941,fünf::NUM,тав,viis
942,sechs::NUM,зургаа,kuus
943,sieben::NUM,долоо,seitse
944,acht::NUM,найм,kaheksa
945,neun::NUM,ес,üheksa
946,zehn::NUM,арав,kümme
947,elf::NUM,арван нэг,üksteist
948,zwölf::NUM,арван хоёр,kaksteist
949,zwanzig::NUM,хорь,kakskümmend
950,dreißig::NUM,гуч,kolmkümmend
951,vierzig::NUM,дөч,nelikümmend
952,fünfzig::NUM,тавь,viiskümmend
953,sechzig::NUM,жар,kuuskümmend
954,siebzig::NUM,дал,seitsekümmend
955,achtzig::NUM,ная,kaheksakümmend
956,neunzig::NUM,ер,üheksakümmend
957,hundert::NUM,зуу,sada
958,tausend::NUM,мянга,tuhat
959,und::CNJ,ч,ja
960,und::CNJ,болон,ja
961,oder::CNJ,буюу,või
962,stehen::V,зогсох,seisma
963,sitzen::V,суух,istuma
964,liegen::V,хэвтэх,lamama
965,hängen::V,өлгөөтэй байх,rippuma
966,hängen::V,дүүжлээтэй байх,rippuma
967,werden::V,болох,saama
968,werden::V,болох,hakkama
969,passieren::V,тохиох,juhtuma
970,beginnen::V,эхлэх,algama
971,beginnen::V,эхлэх,hakkama
972,enden::V,дүүрэх,lõppema
973,wechseln::V,хувирах,vahelduma
974,aufgehen[Sonne]::V,мандах,tõusma
975,untergehen[Sonne]::V,жаргах,loojuma
976,scheinen[Sonne]::V,гэрэлтэх,paistma
977,donnern::V,дуугарах,kõmisema
978,wehen::V,салхилах,puhuma
979,wehen::V,хөөрөгдөх,puhuma
980,strömen::V,гүйх,voolama
981,strömen::V,урсах,voolama
982,fließen::V,урсах,voolama
983,sich drehen::V,эргэлдэх,pöörduma
984,schwanken::V,хэлбэлзэх,kõikuma
985,schwingen::V,ганхах,võnkuma
986,schwingen::V,хэлбэлзэх,võnkuma
987,fallen::V,унах,langema
988,brennen::V,шатах,põlema
989,rauchen::V,баагих,suitsema
990,regnen::V,бороо орно,sadama
991,gefrieren::V,хөлдөх,kinni külmuma
992,tauen::V,хайлах,sulama
993,schmelzen::V,уярах,sulama
994,trocknen::V,хатах,kuivama
995,sieden::V,буцлах,keema
996,sieden::V,даргилах,keema
997,faulen::V,үжрэх,mädanema
998,faulen::V,өмхийрөх,mädanema
999,verfaulen::V,бээх,mädanema
1000,verfaulen::V,өгрөх,mädanema
1001,reißen::V,цуурах,rebenema
1002,versinken::V,живэх,uppuma
1003,vergehen::V,нөгчих,mööduma
1004,vergehen::V,өнгөрөх,mööduma
1005,erscheinen::V,гарах,ilmuma
1006,erscheinen::V,бултайх,ilmuma
1007,verschwinden::V,далд орох,kaduma
1008,verschwinden::V,алга болох,kaduma
1009,sinken::V,татрах,vajuma
1010,sinken::V,татрах,langema
1011,sinken::V,доошлох,vajuma
1012,sinken::V,доошлох,langema
1013,abnehmen::V,багасах,vähenema
1014,abnehmen::V,багасах,kahenema
1015,abnehmen::V,хорогдох,vähenema
1016,abnehmen::V,хорогдох,kahenema
1017,zunehmen::V,ихсэх,kasvama
1018,steigen::V,нэмэгдэх,tõusma
1019,steigen::V,нэмэгдэх,üles minema
1020,wachsen::V,өсөх,kasvama
1021,wachsen::V,ургах,kasvama
1022,glänzen::V,гилгэнэх,läikimä
1023,glänzen::V,гилбэгнэх,läikimä
1024,funkeln::V,гялжах,sädelema
1025,funkeln::V,гялалзах,sädelema
1026,lärmen::V,шуугих,lärmama
1027,läuten::V,цохих,helisema
1028,klingeln::V,хонхдох,helisema
1029,klingeln::V,дуугарах,helisema
1030,klirren::V,хангир жингэр хийх,kõlisema
1031,brausen::V,бургилах,kohisema
1032,rauschen::V,сэржигнэх,kohisema
1033,klingen::V,хангинах,kõlama
1034,bellen::V,хуцах,haukuma
1035,heulen::V,улих,uluma
1036,blasen::V,үлзэх,puhuma
1037,pfeifen::V,исгэрэх,vilistama
1038,schreien::V,хашгирах,karjuma
1039,stöhnen::V,ёолох,oigama
1040,stöhnen::V,гэнгэнэх,oigama
1041,zittern::V,дагжих,värisema
1042,leben::V,амьдрах,elama
1043,leben::V,амьдрах,elus olema
1044,geboren werden::V,төрөх,sündima
1045,atmen::V,амьсгалах,hingama
1046,trinken::V,уух,jooma
1047,essen::V,идэх,sööma
1048,schlucken::V,залгих,neelama
1049,müde werden::V,ядрах,väsima
1050,einschlafen::V,унтчих,uinuma
1051,schlafen::V,унтах,magama
1052,aufwachen::V,сэрэх,ärkama
1053,aufstehen::V,босох,ärkama
1054,aufstehen::V,босох,üles tõusma
1055,sich erholen::V,амрах,puhkama
1056,krank werden::V,өвдөж эхлэх,haigestuma
1057,krank werden::V,өвдөж эхлэх,haigeks jääma
1058,krank sein::V,өвдөх,haige olema
1059,schmerzen::V,өвдөх,valutama
1060,schmerzen::V,шархирах,valutama
1061,husten::V,ханиах,köhima
1062,genesen::V,засрах,toibuma
1063,sterben::V,үхэх,surema
1064,sterben::V,нас барах,surema
1065,umkommen::V,үхэх,surma saama
1066,sich bewegen::V,хөдлөх,liikuma
1067,sich rühren::V,хөдлөх,liikuma
1068,sich erheben::V,босох,kerkima
1069,sich setzen::V,суух,istet võtma
1070,hinfallen::V,ойчих,kukkuma
1071,hinfallen::V,ойчих,maha kukkuma
1072,laufen::V,явган явах,kõndima
1073,schreiten::V,алхах,astuma
1074,spazierengehen::V,зугаалах,jalutama
1075,eilen::V,хурдлах,ruttama
1076,eilen::V,хурдлах,kiirustama
1077,sich beeilen::V,яарах,ruttama
1078,sich beeilen::V,яарах,kiirustama
1079,sich beeilen::V,шамдах,ruttama
1080,sich beeilen::V,шамдах,kiirustama
1081,sausen::V,давхих,kihutama
1082,sausen::V,давхих,tormama
1083,rennen::V,гүйх,jooksma
1084,rennen::V,гүйх,kihutama
1085,springen::V,харайх,hüppama
1086,springen::V,дэвхрэх,hüppama
1087,klettern::V,авирах,ronima
1088,schaukeln::V,ганхалзах,kiikuma
1089,kriechen::V,мөлхөх,roomama
1090,schwimmen::V,сэлэх,ujuma
1091,tauchen::V,шунгах,sukelduma
1092,rudern::V,сэлүүрдэх,sõudma
1093,fahren::V,явах,sõitma
1094,fliegen::V,нисэх,lendama
1095,gehen::V,явах,käima
1096,gehen::V,явах,minema
1097,weggehen::V,явах,ära minema
1098,weggehen::V,явах,välja minema
1099,abfahren::V,одох,väljuma
1100,abfahren::V,одох,ära sõitma
1101,abfahren::V,хөдлөх,väljuma
1102,abfahren::V,хөдлөх,ära sõitma
1103,anhalten::V,зогсох,peatuma
1104,hineingehen::V,орох,sisenema
1105,hineingehen::V,орох,sisse minema
1106,eintreten::V,орох,sisenema
1107,eintreten::V,орох,sisse astuma
1108,kommen::V,ирэх,tulema
1109,ankommen::V,хүрэх,saabuma
1110,zurückkommen::V,харих,tagasi tulema
1111,zurückkommen::V,буцаж ирэх,tagasi tulema
1112,bleiben::V,үлдэх,jääma
1113,warten::V,хүлээх,ootama
1114,erwarten::V,хүлээх,ootama
1115,erwarten::V,хүлээх,lootma
1116,suchen::V,эрэх,otsima
1117,suchen::V,бэдрэх,otsima
1118,finden::V,олох,leidma
1119,versuchen::V,оролдох,püüdma
1120,versuchen::V,оролдох,üritama
1121,versuchen::V,оролдох,katsetama
1122,vorbereiten::V,бэлтгэх,valmistama
1123,lieben::V,янаглах,armastama
1124,mögen::V,таалах,sallima
1125,mögen::V,таалах,meeldima
1126,lachen::V,инээх,naerma
1127,rühren::V,сэтгэл уяруулах,liigutama
1128,rühren::V,сэтгэл уяруулах,heldima panema
1129,weinen::V,уйлах,nutma
1130,schimpfen::V,хараах,sõimama
1131,sich ärgern::V,уурлах,ärrituma
1132,sich ärgern::V,уурлах,vihastuma
1133,sich fürchten::V,айх,kartma
1134,sich fürchten::V,айх,hirmu tundma
1135,fürchten::V,айх,kartma
1136,fliehen::V,зугтах,põgenema
1137,fliehen::V,гүйж очих,põgenema
1138,flüchten::V,оргох,põgenema
1139,sehen::V,үзэх,nägema
1140,anschauen::V,харах,vaatama
1141,ansehen::V,харах,vaatama
1142,hören::V,дуулах,kuulma
1143,zuhören::V,чагнах,kuulama
1144,probieren::V,амсаж үзэх,proovima
1145,riechen::V,үнэрлэх,nuusutama
1146,fühlen::V,мэдрэх,tundma
1147,scheinen::V,шиг үзэгдэх,näida
1148,scheinen::V,шиг үзэгдэх,ilmuda
1149,zu sehen sein::V,үзэгдэх,ilmuma
1150,zu sehen sein::V,харагдах,ilmuma
1151,vernehmen::V,дуулах,üle kuulama
1152,frieren::V,даарах,külmetada
1153,tun::V,хийх,tegema
1154,tun::V,үйлдэх,tegema
1155,können::V,болох,võima
1156,können::V,болох,oskama
1157,wollen::V,хүсэх,tahtma
1158,anfangen::V,эхлэх,hakkama
1159,anfangen::V,эхлэх,alustama
1160,beenden::V,дуусгах,lõpetama
1161,aufhören::V,болих,lakkama
1162,aufhören::V,зогсох,lakkama
1163,gelingen::V,бүтэх,õnnestuma
1164,geraten::V,илрэх,jõudma
1165,öffnen::V,нээх,avama
1166,öffnen::V,тайлах,avama
1167,schließen::V,хаах,sulgema
1168,stellen::V,тавих,panema
1169,stellen::V,тавих,asetama
1170,stellen::V,босгох,panema
1171,stellen::V,босгох,asetama
1172,setzen::V,суулгах,panema
1173,legen::V,хийх,panema
1174,legen::V,хийх,asetama
1175,legen::V,тавих,panema
1176,legen::V,тавих,asetama
1177,berühren::V,шүргэх,riivama
1178,berühren::V,шүргэх,puudutama
1179,verbinden::V,залгах,ühendama
1180,bedecken::V,бүрэх,katma
1181,aufhängen::V,өлгөх,riputama
1182,aufhängen::V,дүүжлэх,riputama
1183,anzünden::V,асаах,süütama
1184,anzünden::V,ноцоох,süütama
1185,aufheben::V,өргөх,üles tõstma
1186,zurücklassen::V,орхих,jätma
1187,zurücklassen::V,үлдээх,jätma
1188,verlieren::V,гээх,kaotama
1189,fallen lassen::V,унагах,maha pillama
1190,fallen lassen::V,унагах,kukkuda laskma
1191,machen::V,хийх,tegema
1192,machen::V,гаргах,tegema
1193,herstellen::V,бүтээх,valmistama
1194,bauen::V,барих,ehitama
1195,reparieren::V,засах,parandama
1196,reparieren::V,сэлбэх,parandama
1197,verbessern::V,засах,parandama
1198,verbessern::V,сайжруулах,parandama
1199,ändern::V,өөрчлөх,muutma
1200,ändern::V,өөрчлөх,ümber tegema
1201,graben::V,малтах,kaevama
1202,beugen::V,бөгтийлгөх,painutama
1203,biegen::V,матах,painutama
1204,biegen::V,муруйлгах,painutama
1205,drehen::V,эргүүлэх,keerama
1206,wenden::V,эргүүлэх,ümber pöörama
1207,umdrehen::V,хөрвүүлэх,ümber keerama
1208,heben::V,өргөх,tõstma
1209,hochheben::V,өргөх,üles tõstma
1210,hochheben::V,өргөх,kõrgele tõstma
1211,ergreifen::V,атгах,haarama
1212,halten::V,барих,hoidma
1213,drücken::V,дарах,pigistama
1214,schieben::V,түлхэх,lükkama
1215,kratzen::V,хусах,kraapima
1216,kratzen::V,маажих,kraapima
1217,lecken::V,долоох,lakkuma
1218,beißen::V,зуух,purema
1219,beißen::V,зуух,hammustama
1220,beißen::V,хазах,purema
1221,beißen::V,хазах,hammustama
1222,abreißen::V,таслах,rebima
1223,abreißen::V,таслах,ära rebima
1224,abschneiden::V,тайрах,ära lõikama
1225,binden::V,боох,siduma
1226,binden::V,хүлэх,siduma
1227,stecken::V,шаах,pistma
1228,stecken::V,шигтгэх,pistma
1229,brechen::V,хугалах,murdma
1230,klopfen::V,цохих,koputama
1231,klopfen::V,тогших,koputama
1232,hauen::V,дэлдэх,lööma
1233,kleben::V,наах,kleepima
1234,reiben::V,нухах,hõõruma
1235,reiben::V,нидчих,hõõruma
1236,streichen::V,нялах,silitama
1237,streichen::V,түрхэх,silitama
1238,schleifen::V,билүүдэх,lihvima
1239,schleifen::V,билүүдэх,teritama
1240,schleifen::V,гуранздах,lihvima
1241,schleifen::V,гуранздах,teritama
1242,schneiden::V,огтлох,lõikama
1243,rütteln::V,холхнулах,raputama
1244,schütteln::V,сэгсрэх,raputama
1245,schütteln::V,сэгсрэх,loksutama
1246,schwenken::V,дэвэх,vehkima
1247,schwenken::V,дэвэх,lehvitama
1248,schwenken::V,даллах,vehkima
1249,schwenken::V,даллах,lehvitama
1250,schütten::V,цутгах,kallama
1251,schütten::V,аягалах,kallama
1252,füllen::V,дүүргэх,täitma
1253,einwickeln::V,боох,sisse mähkima
1254,einwickeln::V,ороох,sisse mähkima
1255,tragen::V,авчрах,kandma
1256,schleppen::V,чирэх,tassima
1257,schleppen::V,чирэх,lohistama
1258,ziehen::V,татах,vedama
1259,ziehen::V,татах,tõmbama
1260,aufbewahren::V,хадгалах,säilitama
1261,aufbewahren::V,хадгалах,alal hoidma
1262,werfen::V,хаях,viskama
1263,werfen::V,шидэх,viskama
1264,fangen::V,барих,püüdma
1265,packen::V,шүүрэх,kinni haarama
1266,packen::V,шүүрэх,kinni võtma
1267,verstecken::V,нуух,peitma
1268,teilen::V,хуваах,jagama
1269,teilen::V,хуваах,jaotama
1270,schicken::V,илгээх,saatma
1271,schicken::V,явуулах,saatma
1272,bringen::V,авчрах,viima
1273,bringen::V,аваачих,viima
1274,hinzufügen::V,нэмэх,lisama
1275,bekommen::V,хүлээн авах,saama
1276,erhalten::V,хүлээн авах,saama
1277,nehmen::V,авах,võtma
1278,wählen::V,сонгох,valima
1279,auswählen::V,шилэх,valima
1280,bewahren::V,гамнах,hoidma
1281,behindern::V,саад хийх,takistama
1282,behindern::V,тотгор болох,takistama
1283,verderben::V,эвдэх,rikkuma
1284,beschädigen::V,гэмтээх,rikkuma
1285,zerbrechen::V,хагалах,katki tegema
1286,zerbrechen::V,хага цохих,katki tegema
1287,zerreißen::V,урах,katki rebima
1288,zerstören::V,эвдэх,purustama
1289,zerstören::V,сүйтгэх,purustama
1290,verbrennen::V,шатаах,põletama
1291,geben::V,өгөх,andma
1292,reichen::V,өгөх,andma
1293,reichen::V,өгөх,ulatama
1294,reichen::V,дамжуулах,andma
1295,reichen::V,дамжуулах,ulatama
1296,schenken::V,бэлэглэх,kinkima
1297,versprechen::V,амлах,lubama
1298,versprechen::V,амлах,tõotama
1299,wünschen::V,ерөөх,soovima
1300,loben::V,магтах,kiitma
1301,loben::V,сайшаах,kiitma
1302,küssen::V,озох,suudlema
1303,küssen::V,үнсэх,suudlema
1304,wiegen::V,бүүвэйлэх,hällitama
1305,zudecken::V,хучих,kaanetama
1306,zudecken::V,хучих,kinni katma
1307,zudecken::V,бүтээх,kaanetama
1308,zudecken::V,бүтээх,kinni katma
1309,wecken::V,сэрээх,äratama
1310,zeigen::V,үзүүлэх,näitama
1311,führen::V,хөтлөх,juhatama
1312,lehren::V,заах,õpetama
1313,unterrichten::V,сургах,õpetama
1314,aufziehen::V,өсгөх,üles kasvatama
1315,aufziehen::V,хүмүүжүүлэх,üles kasvatama
1316,leiten::V,удирдах,juhtima
1317,antreiben::V,шамдуулах,ergutama
1318,lassen::V,-уулах,laskma
1319,einladen::V,залах,kutsuma
1320,vereinigen::V,нэгтгэх,ühendama
1321,vereinigen::V,хамтруулах,ühendama
1322,besuchen::V,зочлох,külastama
1323,treffen::V,учрах,kohtama
1324,treffen::V,дайралдах,kohtama
1325,sich versammeln::V,хуралдах,kogunema
1326,spielen::V,наадах,mängima
1327,singen::V,дуулах,laulma
1328,tanzen::V,бүжиглэх,tantsima
1329,sich trennen::V,салах,lahku minema
1330,verlassen::V,хаях,maha jätma
1331,retten::V,гэтэлгэх,päästma
1332,bewachen::V,сахих,valvama
1333,schützen::V,хамгаалах,kaitsma
1334,verteidigen::V,хамгаалах,kaitsma
1335,sich schlagen::V,зодолдох,kaklema
1336,schießen::V,харвах,tulistama
1337,schießen::V,буу буудах,tulistama
1338,siegen::V,ялах,võitma
1339,ärgern::V,уурлуулах,ärritama
1340,ärgern::V,уурлуулах,vihastama
1341,ärgern::V,уур хүргэх,ärritama
1342,ärgern::V,уур хүргэх,vihastama
1343,schlagen::V,цохих,lööma
1344,treten::V,өшиглөх,sõtkuma
1345,stechen::V,хатгах,pistma
1346,stechen::V,хатгах,torkama
1347,stoßen::V,ёврох,tõukama
1348,stoßen::V,нудрах,tõukama
1349,stehlen::V,хулгайлах,varastama
1350,stören::V,саад болох,segama
1351,stören::V,саад болох,häirima
1352,belästigen::V,зовоох,ahistama
1353,belästigen::V,амраахгүй байх,ahistama
1354,verbergen::V,нуух,peitma
1355,verbergen::V,нуух,varjama
1356,verbergen::V,далдлах,peitma
1357,verbergen::V,далдлах,varjama
1358,täuschen::V,мэхлэх,petma
1359,täuschen::V,мэхлэх,tüssama
1360,betrügen::V,хуурах,petma
1361,betrügen::V,хуурах,tüssama
1362,betrügen::V,хуурах,truudust murtma
1363,töten::V,алах,tapma
1364,töten::V,алах,surmama
1365,wohnen::V,суух,elama
1366,wohnen::V,амьдрах,elama
1367,arbeiten::V,ажиллах,töötama
1368,arbeiten::V,хөдөлмөрлөх,töötama
1369,sammeln::V,түүх,koguma
1370,sammeln::V,түүх,korjama
1371,sammeln::V,хураах,koguma
1372,sammeln::V,хураах,korjama
1373,pflücken::V,түүх,noppima
1374,jagen::V,агнах,jahtima
1375,jagen::V,гөрөөлөх,jahtima
1376,fischen::V,загасчлах,kalastama
1377,fischen::V,загасчлах,kala püüdma
1378,fischen::V,загас барих,kalastama
1379,fischen::V,загас барих,kala püüdma
1380,fassen::V,барих,püüdma
1381,hüten::V,маллах,karjatama
1382,hüten::V,хариулах,karjatama
1383,treiben::V,туух,ajama
1384,anbinden::V,уях,kinni siduma
1385,füttern::V,тэжээх,söötma
1386,melken::V,саах,lüpsma
1387,hacken::V,цавчих,raiuma
1388,hacken::V,цавчих,lõhkuma
1389,gießen::V,услах,kastma
1390,reifen::V,боловсрох,valmima
1391,zubereiten::V,бэлдэх,valmistama
1392,kochen::V,чанах,keetma
1393,backen::V,жигнэх,küpsetama
1394,braten::V,шарах,praadima
1395,braten::V,хайрах,praadima
1396,umrühren::V,хутгах,segama
1397,stricken::V,нэхэх,kuduma
1398,stricken::V,сүлжих,kuduma
1399,nähen::V,оёх,õmblema
1400,färben::V,будах,värvima
1401,reinigen::V,арилгах,puhastama
1402,reinigen::V,цэвэрлэх,puhastama
1403,waschen::V,угаах,pesema
1404,abwischen::V,арчих,puhtaks pühkima
1405,spülen::V,зайлах,uhtma
1406,fegen::V,хамах,pühkima
1407,fegen::V,шүүрдэх,pühkima
1408,kehren::V,шүүрдэх,pühkima
1409,kehren::V,туужуудах,pühkima
1410,baden::V,усанд орох,suplema
1411,baden::V,усанд орох,kümblema
1412,sich waschen::V,биеэ угаах,end pesema
1413,ausziehen::V,тайлах,käest võtma
1414,ausziehen::V,тайлах,jalast võtma
1415,ausziehen::V,тайлах,seljast võtma
1416,anziehen::V,өмсөх,jalga panema
1417,sich anziehen::V,хувцаслах,riietuma
1418,kämmen::V,самнах,kammima
1419,schmücken::V,гоёх,kaunistama
1420,schmücken::V,чимэх,kaunistama
1421,sagen::V,гэх,ütlema
1422,sagen::V,хэлэх,ütlema
1423,sprechen::V,ярих,rääkima
1424,sprechen::V,ярих,kõnelema
1425,sprechen::V,өгүүлэх,rääkima
1426,sprechen::V,өгүүлэх,kõnelema
1427,reden::V,хэлэх,kõnelema
1428,reden::V,хөөрөлдөх,kõnelema
1429,sich unterhalten::V,ярилцах,vestlema
1430,fragen::V,асуух,küsima
1431,bitten::V,гуйх,paluma
1432,erzählen::V,өгүүлэх,jutustama
1433,mitteilen::V,дуулгах,teatama
1434,mitteilen::V,дуулгах,teada andma
1435,mitteilen::V,мэдээлэх,teatama
1436,mitteilen::V,мэдээлэх,teada andma
1437,nennen::V,нэрлэх,nimetama
1438,rufen::V,дуудах,kutsuma
1439,prahlen::V,бардах,hooplema
1440,prahlen::V,сайрхах,hooplema
1441,übersetzen::V,орчуулах,tõlkima
1442,denken::V,санах,mõtlema
1443,glauben::V,итгэх,uskuma
1444,bemerken::V,ажих,märkama
1445,bemerken::V,ажиглах,märkama
1446,erkennen::V,таних,ära tundma
1447,begreifen::V,ойлгох,aru saama
1448,verstehen::V,мэдэж авах,mõistma
1449,lernen::V,сурах,õppima
1450,wissen::V,мэдэх,teadma
1451,sich erinnern an::V,дурсах,mäletama
1452,vergessen::V,мартах,unustama
1453,messen::V,хэмжих,mõõtma
1454,zählen::V,тоолох,loendama
1455,rechnen::V,тооцоох,arvutama
1456,lesen::V,унших,lugema
1457,malen::V,зурах,maalima
1458,zeichnen::V,дүрслэн бичих,joonistama
1459,schreiben::V,бичих,kirjutama
1460,besitzen::V,эзэмших,omama
1461,kaufen::V,худалдан авах,ostma
1462,verkaufen::V,худалдах,müüma
1463,bezahlen::V,төлөх,tasuma
1464,zahlen::V,төлөх,maksma
1465,beherrschen::V,эзэмших,valitsema
1466,ertragen::V,тэсэх,taluma
