,Concept_ID,cy,udm
790,vorher::ADV,o'r blaen,азьвыл
791,zuerst::ADV,yn gyntaf,азьло
792,einmal::ADV,unwaith,огпол
793,manchmal::ADV,weithiau,куддыръя
794,manchmal::ADV,ar brydiau,куддыръя
795,oft::ADV,yn aml,ӵем
796,oft::ADV,yn fynych,ӵем
797,immer::ADV,bob amser,пыр
798,immer::ADV,bob amser,котьку
799,niemals::ADV,ni ... byth,уз ноку
800,niemals::ADV,ni ... erioed,уз ноку
801,hier::ADV,yma,татын
802,hierhin::ADV,hyd yma,татчы
803,von hier::ADV,oddi yma,татысь
804,dort::ADV,acw,отӥ
805,dort::ADV,acw,отын
806,dorthin::ADV,tuag yno,отчы
807,geradeaus::ADV,syth ymlaen,меӵак
808,vorwärts::ADV,ymlaen,азьлань
809,rückwärts::ADV,yn ôl,берлань
810,zurück::ADV,yn ôl,берен
811,zurück::ADV,yn ôl,берлань
812,unten::ADV,isod,улын
813,unten::ADV,oddi tanodd,улын
814,hinab::ADV,i lawr,улэ
815,hinab::ADV,i waered,улэ
816,oben::ADV,fry,вылын
817,oben::ADV,fry,вылӥын
818,hinauf::ADV,i fyny,вылэ
819,hinauf::ADV,i fyny,вылӥе
820,hinauf::ADV,i fyny,выллань
821,hinauf::ADV,i'r lan,вылэ
822,hinauf::ADV,i'r lan,вылӥе
823,hinauf::ADV,i'r lan,выллань
824,überall::ADV,ym mhobman,котькытын
825,überall::ADV,ym mhobman,пасьтана
826,nicht::ADV,ni,уз
827,nicht::ADV,nid,уз
828,ein wenig::ADV,tipyn,ичи
829,ein wenig::ADV,tipyn,ӧжыт
830,ein wenig::ADV,tipyn,огшап
831,ein wenig::ADV,ychydig,ичи
832,ein wenig::ADV,ychydig,ӧжыт
833,ein wenig::ADV,ychydig,огшап
834,kaum::ADV,prin,муртса
835,sehr::ADV,iawn,туж
836,sehr::ADV,iawn,лекос
837,so::ADV,fel,озьы
838,so::ADV,fel,тазьы
839,so::ADV,felly,озьы
840,so::ADV,felly,тазьы
841,noch::ADV,eto,на
842,nur::ADV,yn unig,гинэ
843,schon::ADV,eisoes,ни
844,schon::ADV,eisoes,ини
845,schon::ADV,yn barod,ни
846,schon::ADV,yn barod,ини
847,wieder::ADV,drachefn,нош
848,wieder::ADV,drachefn,кайта
849,vergebens::ADV,yn ofer,юнме
850,vor::PRP,o flaen,азьын
851,hinter::PRP,ar ôl,берын
852,hinter::PRP,ar ôl,бӧрсьы
853,unter::PRP,islaw,улын
854,durch::PRP,trwy,пыр
855,durch::PRP,trwy,пыртӥ
856,neben::PRP,ar bwys,бордын
857,zwischen::PRP,rhwng,вискын
858,zwischen::PRP,cydrhwng,вискын
859,wegen::PRP,o achos,сэрен
860,wegen::PRP,oherwydd,сэрен
861,dies::PRN,hyn,та
862,das::PRN,hynny,со
863,alles::PRN,popeth,ваньмыз
864,ich::PRN,fi,мон
865,du::PRN,ti,тон
866,er::PRN,fe,со
867,wir::PRN,ni,ми
868,ihr::PRN,chi,тӥ
869,sie::PRN,hwy,соос
870,was::FPRN,pa beth,ма
871,wer::FPRN,pwy,кин
872,wo::FADV,ble,кытын
873,wo::FADV,ym mha le,кытын
874,wohin::FADV,i ble,кытчы
875,wohin::FADV,i ba le,кытчы
876,wie::FADV,sut,кызьы
877,warum::FADV,pam,малы
878,wieviel::FNUM,faint,кӧня
879,eins::NUM,un,одӥг
880,zwei::NUM,dau,кык
881,drei::NUM,tri,куинь
882,vier::NUM,pedwar,ньыль
883,fünf::NUM,pump,вить
884,sechs::NUM,chwech,куать
885,sieben::NUM,saith,сизьым
886,acht::NUM,wyth,тямыс
887,neun::NUM,naw,укмыс
888,zehn::NUM,deg,дас
889,elf::NUM,un ar ddeg,дас одӥг
890,zwölf::NUM,deuddeg,дас кык
891,zwölf::NUM,un deg dau,дас кык
892,zwanzig::NUM,ugain,кызь
893,dreißig::NUM,tri deg,куамын
894,dreißig::NUM,deg ar hugain,куамын
895,vierzig::NUM,deugain,ньыльдон
896,fünfzig::NUM,hanner cant,витьтон
897,sechzig::NUM,chwe deg,куатьтон
898,siebzig::NUM,saith deg,сизьымдон
899,siebzig::NUM,deg a thrigain,сизьымдон
900,achtzig::NUM,wyth deg,тямыстон
901,achtzig::NUM,pedar ugain,тямыстон
902,neunzig::NUM,naw deg,укмыстон
903,neunzig::NUM,deg a phedwar ugain,укмыстон
904,hundert::NUM,cant,сю
905,tausend::NUM,mil,сюрс
906,und::CNJ,a,и
907,und::CNJ,a,но
908,oder::CNJ,neu,яке
909,stehen::V,sefyll,сылыны
910,sitzen::V,eistedd,пукыны
911,liegen::V,gorwedd,кылльыны
912,hängen::V,hongian,ошкыса улыны
913,werden::V,dod yn,луыны
914,werden::V,mynd yn,луыны
915,passieren::V,digwydd,луыны
916,beginnen::V,cychwyn,кутскыны
917,enden::V,gorffen,бырыны
918,wechseln::V,newid,воштӥськыны
919,aufgehen[Sonne]::V,codi,ӝужаны
920,untergehen[Sonne]::V,machlud,пуксьыны
921,scheinen[Sonne]::V,tywynnu,пиштыны
922,scheinen[Sonne]::V,tywynnu,чиляны
923,donnern::V,taranu,гудыръяны
924,wehen::V,chwythu,пелляськыны
925,strömen::V,ffrydio,киськыны
926,strömen::V,ffrydio,исьтӥськыны
927,fließen::V,llifo,бызьыны
928,sich drehen::V,troi,берганы
929,sich drehen::V,cylchdroi,берганы
930,schwanken::V,siglo,вошъяськыны
931,schwingen::V,siglo,шонаськыны
932,fallen::V,cwympo,усьыны
933,brennen::V,llosgi,ӝуаны
934,rauchen::V,mygu,ӵындыны
935,regnen::V,glawio,зорыны
936,gefrieren::V,rhewi,кынмыны
937,tauen::V,toddi,шунаны
938,tauen::V,meirioli,шунаны
939,schmelzen::V,toddi,шунаны
940,trocknen::V,sychu,куасьмыны
941,sieden::V,berwi,пӧзьыны
942,faulen::V,pydru,сисьмыны
943,faulen::V,braenu,сисьмыны
944,verfaulen::V,pydru,сисьмыны
945,verfaulen::V,dadfeilio,сисьмыны
946,reißen::V,clecian,кеськыны
947,reißen::V,torri'n glats,кеськыны
948,versinken::V,suddo,выйыны
949,vergehen::V,myned heibio,ортчыны
950,vergehen::V,pasio,ортчыны
951,erscheinen::V,ymddangos,адскыны
952,verschwinden::V,diflannu,бырыны
953,sinken::V,syrthio,усьыны
954,abnehmen::V,lleihau,синыны
955,zunehmen::V,cynyddu,йылыны
956,steigen::V,codi,лӧпкыны
957,wachsen::V,tyfu,будыны
958,glänzen::V,disgleirio,чиляны
959,glänzen::V,disgleirio,пиштыны
960,funkeln::V,pefrio,чилекъяны
961,lärmen::V,cadw sŵn,уретыны
962,lärmen::V,cadw sŵn,ӵашетыны
963,lärmen::V,gwneud twrw,уретыны
964,lärmen::V,gwneud twrw,ӵашетыны
965,läuten::V,canu,жингыртыны
966,klingeln::V,canu,жингыртыны
967,klingeln::V,seinio,жингыртыны
968,klirren::V,tincian,жильккетыны
969,brausen::V,rhuo,лекъяськыны
970,rauschen::V,siffrwd,ӵашетыны
971,rauschen::V,chwithrwd,ӵашетыны
972,klingen::V,seinio,кылӥськыны
973,bellen::V,cyfarth,утыны
974,heulen::V,udo,вузыны
975,heulen::V,oernadu,вузыны
976,blasen::V,chwythu,пельтыны
977,pfeifen::V,chwibanu,шуланы
978,schreien::V,gweiddi,черекъяны
979,schreien::V,gweiddi,кесяськыны
980,schreien::V,bloeddio,черекъяны
981,schreien::V,bloeddio,кесяськыны
982,stöhnen::V,griddfan,ӝуштыны
983,zittern::V,crynu,дырекъяны
984,zittern::V,crynu,куалекъяны
985,leben::V,byw,улыны
986,geboren werden::V,cael eich geni,вордӥськыны
987,atmen::V,anadlu,шоканы
988,trinken::V,yfed,юыны
989,essen::V,bwyta,сиыны
990,schlucken::V,llyncu,ньылыны
991,müde werden::V,blino,жадьыны
992,einschlafen::V,mynd i gysgu,умме усьыны
993,einschlafen::V,syrthio i gysgu,умме усьыны
994,schlafen::V,huno,кӧлыны
995,schlafen::V,cysgu,кӧлыны
996,aufwachen::V,dihuno,сайканы
997,aufstehen::V,codi,султыны
998,sich erholen::V,ymlacio,шутэтскыны
999,sich erholen::V,dadflino,шутэтскыны
1000,krank werden::V,mynd yn sâl,висьыны
1001,krank werden::V,mynd yn wael,висьыны
1002,krank sein::V,gwaelu,висьыны
1003,schmerzen::V,brifo,висьыны
1004,husten::V,pesychu,кызыны
1005,genesen::V,gwella,юнматскыны
1006,genesen::V,gwella,бурмытскылыны
1007,genesen::V,cael yn ôl,юнматскыны
1008,genesen::V,cael yn ôl,бурмытскылыны
1009,sterben::V,marw,кулыны
1010,umkommen::V,trengi,бырыны
1011,sich bewegen::V,symud,вырыны
1012,sich rühren::V,syflyd,вырӟыны
1013,sich rühren::V,syflyd,вырӟылыны
1014,sich erheben::V,codi,султыны
1015,sich setzen::V,eistedd,пуксьыны
1016,hinfallen::V,cwympo,усьыны
1017,laufen::V,cerdded,мыныны
1018,schreiten::V,camu,вамышъяны
1019,spazierengehen::V,mynd am dro,мыныны
1020,spazierengehen::V,mynd am dro,ветлыны
1021,eilen::V,rhuthro,дыртыны
1022,sich beeilen::V,brysio,дыртыны
1023,sausen::V,rhuthro,туж ӝог мыныны
1024,rennen::V,rhedeg,бызьылыны
1025,springen::V,llamu,тэтчаны
1026,springen::V,neidio,тэтчаны
1027,klettern::V,dringo,тубаны
1028,schaukeln::V,siglo,лэйканы
1029,schaukeln::V,siglo,шонаськыны
1030,kriechen::V,cropian,нюж ветлыны
1031,schwimmen::V,nofio,уяны
1032,tauchen::V,plymio,зумылыны
1033,tauchen::V,ymsuddo,зумылыны
1034,rudern::V,rhwyfo,полсаны
1035,fahren::V,gyrru,ветлыны
1036,fahren::V,dreifio,ветлыны
1037,fliegen::V,hedfan,лобаны
1038,gehen::V,mynd,мыныны
1039,weggehen::V,mynd,кошкыны
1040,weggehen::V,ymadael,кошкыны
1041,abfahren::V,ymadael,кошкыны
1042,anhalten::V,stopio,дугдыны
1043,hineingehen::V,mynd i mewn,пырыны
1044,eintreten::V,mynd i,пырыны
1045,kommen::V,dod,вуыны
1046,kommen::V,dod,лыктыны
1047,ankommen::V,cyrraedd,вуыны
1048,zurückkommen::V,dychwelyd,берытскыны
1049,bleiben::V,aros,кыльыны
1050,bleiben::V,sefyll,кыльыны
1051,warten::V,aros,витьыны
1052,warten::V,disgwyl,витьыны
1053,erwarten::V,disgwyl,витьыны
1054,erwarten::V,disgwyl,возьманы
1055,suchen::V,chwilio am,утчаны
1056,finden::V,darganfod,шедьтыны
1057,versuchen::V,profi,турттыны
1058,versuchen::V,ceisio,турттыны
1059,vorbereiten::V,paratoi,дасяны
1060,lieben::V,caru,гажаны
1061,mögen::V,hoffi,яратыны
1062,lachen::V,chwerthin,серекъяны
1063,rühren::V,cynhyrfu,сюлме йӧтыны
1064,weinen::V,wylo,бӧрдыны
1065,weinen::V,llefain,бӧрдыны
1066,schimpfen::V,grwgnach,даллашыны
1067,sich ärgern::V,gofidio,лекъяськыны
1068,sich fürchten::V,ofni,кышканы
1069,sich fürchten::V,ofni,курданы
1070,fürchten::V,arswydo,курданы
1071,fürchten::V,arswydo,кышканы
1072,fliehen::V,ffoi,пегӟыны
1073,flüchten::V,dianc,пегӟыны
1074,sehen::V,gweld,адӟыны
1075,anschauen::V,syllu,учкыны
1076,anschauen::V,edrych,учкыны
1077,ansehen::V,gwylio,учкыны
1078,hören::V,clywed,кылыны
1079,zuhören::V,gwrando,кылзыны
1080,probieren::V,profi,веръяны
1081,riechen::V,arogli,зынъяны
1082,fühlen::V,teimlo,шӧдыны
1083,fühlen::V,clywed,шӧдыны
1084,scheinen::V,ymddangos,адскыны
1085,zu sehen sein::V,dod i'r golwg,адӟиськыны
1086,vernehmen::V,clywed sôn am,кылыны
1087,frieren::V,bod yn oer,кынмыны
1088,tun::V,gwneud,карыны
1089,können::V,gallu,быгатыны
1090,wollen::V,bod mewn angen,потыны
1091,anfangen::V,dechrau,кутскыны
1092,beenden::V,darfod,быдтыны
1093,beenden::V,darfod,быдэстыны
1094,beenden::V,gorffen,быдтыны
1095,beenden::V,gorffen,быдэстыны
1096,aufhören::V,peidio,дугдыны
1097,gelingen::V,llwyddo,быгатыны
1098,gelingen::V,llwyddo,луыны
1099,geraten::V,diweddu,лэсяны
1100,öffnen::V,agor,усьтыны
1101,schließen::V,cau,пытсаны
1102,stellen::V,gosod,пуктыны
1103,setzen::V,gosod,пуктыны
1104,legen::V,gosod,поныны
1105,berühren::V,cyffwrdd,исаны
1106,verbinden::V,cysylltu,герӟаны
1107,bedecken::V,gorchuddio,пытсаны
1108,aufhängen::V,crogi,ошыны
1109,aufhängen::V,hongian,ошыны
1110,anzünden::V,cynnau,ӝуатыны
1111,aufheben::V,codi,ӝутыны
1112,zurücklassen::V,gadael,кельтыны
1113,verlieren::V,colli,ыштыны
1114,fallen lassen::V,gollwng,уськытыны
1115,machen::V,gwneud,лэсьтыны
1116,herstellen::V,cynhyrchu,лэсьтыны
1117,bauen::V,adeiladu,пуктыны
1118,reparieren::V,trwsio,тупатыны
1119,reparieren::V,atgyweirio,тупатыны
1120,verbessern::V,diwygio,умоятыны
1121,ändern::V,altro,воштыны
1122,graben::V,palu,копаны
1123,graben::V,cloddio,копаны
1124,beugen::V,plygu,губыртыны
1125,biegen::V,plygu,куасаны
1126,drehen::V,troelli,бергатыны
1127,wenden::V,troi,берыктыны
1128,umdrehen::V,troi,берыктыны
1129,heben::V,codi,ӝутыны
1130,hochheben::V,dyrchafu,ӝутъяны
1131,ergreifen::V,gafael,кутыны
1132,ergreifen::V,gafael,кырмыны
1133,halten::V,dal,возьыны
1134,drücken::V,pwyso,зӥбыны
1135,drücken::V,pwyso,пачкатыны
1136,drücken::V,gwasgu,зӥбыны
1137,drücken::V,gwasgu,пачкатыны
1138,schieben::V,gwthio,донганы
1139,kratzen::V,crafu,вуштыны
1140,lecken::V,llyfu,нюлыны
1141,beißen::V,cnoi,куртчыны
1142,beißen::V,brathu,куртчыны
1143,abreißen::V,tynnu ymaith,ишкалтыны
1144,abschneiden::V,torri,шорыны
1145,abschneiden::V,torri,вандыны
1146,binden::V,clymu,керттыны
1147,stecken::V,plannu,мертчытыны
1148,brechen::V,torri,тӥяны
1149,klopfen::V,taro,йыганы
1150,klopfen::V,taro,шарккетыны
1151,hauen::V,taro,жугыны
1152,hauen::V,taro,тышканы
1153,kleben::V,gludio,лякыны
1154,reiben::V,rhwbio,зыраны
1155,reiben::V,rhwbio,вуштыны
1156,streichen::V,taenu,зыраны
1157,schleifen::V,hogi,шерыны
1158,schneiden::V,torri,вандыны
1159,rütteln::V,ysgytio,зуркатыны
1160,schütteln::V,siglo,куалекъятыны
1161,schütteln::V,ysgwyd,куалекъятыны
1162,schwenken::V,siglo,шонаны
1163,schütten::V,tywallt,лэзьыны
1164,füllen::V,llenwi,тырмытыны
1165,einwickeln::V,lapio,биньыны
1166,tragen::V,cludo,нуыны
1167,schleppen::V,llusgo,кыскыны
1168,ziehen::V,tynnu,кыскыны
1169,aufbewahren::V,cadw,возьыны
1170,werfen::V,taflu,куяны
1171,werfen::V,taflu,лэзяны
1172,fangen::V,dal,кутыны
1173,packen::V,cipio,кутыны
1174,packen::V,cipio,кырмыны
1175,packen::V,crafangu,кутыны
1176,packen::V,crafangu,кырмыны
1177,verstecken::V,celu,ватыны
1178,verstecken::V,cuddio,ватыны
1179,teilen::V,rhannu,люкыны
1180,schicken::V,anfon,ыстыны
1181,bringen::V,dod â,вайыны
1182,hinzufügen::V,chwanegu,ватсаны
1183,bekommen::V,cael,басьтыны
1184,erhalten::V,derbyn,басьтыны
1185,nehmen::V,cymryd,кутыны
1186,nehmen::V,cymryd,басьтыны
1187,wählen::V,dewis,бырйыны
1188,auswählen::V,dethol,бырйыны
1189,bewahren::V,cadw,возьыны
1190,behindern::V,atal,могӟытыны
1191,behindern::V,rhwystro,могӟытыны
1192,verderben::V,difetha,сӧрыны
1193,beschädigen::V,niweidio,урод лэсьтыны
1194,zerbrechen::V,torri,сӧрыны
1195,zerreißen::V,rhwygo,кесяны
1196,zerstören::V,dinistrio,куашкатыны
1197,verbrennen::V,llosgi,сутыны
1198,geben::V,rhoi,сётыны
1199,reichen::V,estyn,сётыны
1200,schenken::V,rhoddi,кузьманы
1201,versprechen::V,addo,кыл сётыны
1202,wünschen::V,dymuno,сӥзьыны
1203,loben::V,canmol,ушъяны
1204,küssen::V,cusanu,чупаны
1205,wiegen::V,siglo,веттаны
1206,wiegen::V,siglo,лэйкатыны
1207,zudecken::V,gorchuddio,шобыртыны
1208,wecken::V,deffro,сайкатыны
1209,zeigen::V,dangos,возьматыны
1210,führen::V,arwain,нуыны
1211,lehren::V,dysgu,дышетыны
1212,unterrichten::V,hyfforddi,дышетыны
1213,aufziehen::V,dod i fyny,будэтыны
1214,leiten::V,arwain,кивалтыны
1215,antreiben::V,annog,дыртытыны
1216,lassen::V,gadael,-ытыны
1217,einladen::V,gwahodd,ӧтьыны
1218,vereinigen::V,uno,огазеяны
1219,vereinigen::V,cyfuno,огазеяны
1220,besuchen::V,ymweld â,адӟыськыны
1221,treffen::V,cwrdd,пумитаны
1222,treffen::V,cyfarfod,пумитаны
1223,sich versammeln::V,casglu,люкаськыны
1224,sich versammeln::V,cynnull,люкаськыны
1225,spielen::V,chwarae,шудыны
1226,singen::V,canu,кырӟаны
1227,tanzen::V,dawnsio,эктыны
1228,sich trennen::V,ymwahanu,люкиськыны
1229,verlassen::V,gadael,куштыны
1230,retten::V,achub,утьыны
1231,bewachen::V,gwarchod,возьманы
1232,schützen::V,noddi,утялтыны
1233,verteidigen::V,amddiffyn,возьманы
1234,sich schlagen::V,ffraeo,жугиськыны
1235,sich schlagen::V,terfysgu,жугиськыны
1236,schießen::V,saethu,ыбылӥськны
1237,siegen::V,ennill,вормыны
1238,ärgern::V,cythruddo,вожпоттыны
1239,schlagen::V,curo,жуккыны
1240,treten::V,cicio,лёганы
1241,stechen::V,pigo,бышкалтыны
1242,stoßen::V,gwthio,донгыны
1243,stehlen::V,dwyn,вораны
1244,stehlen::V,dwyn,лушканы
1245,stehlen::V,lladrata,вораны
1246,stehlen::V,lladrata,лушканы
1247,stören::V,aflonyddu,люкетыны
1248,belästigen::V,trafferthu,акыльтыны
1249,belästigen::V,trafferthu,вукылмыны
1250,verbergen::V,cuddio,ватыны
1251,täuschen::V,twyllo,алданы
1252,betrügen::V,hocedu,пӧяны
1253,töten::V,lladd,виыны
1254,wohnen::V,byw,улыны
1255,arbeiten::V,gweithio,ужаны
1256,sammeln::V,casglu,бичаны
1257,pflücken::V,casglu,ишкыны
1258,jagen::V,hela,пӧйшураны
1259,fischen::V,pysgota,чорыганы
1260,fassen::V,dal,кутыны
1261,hüten::V,bugeilio,возьманы
1262,treiben::V,gyrru,улляны
1263,anbinden::V,clymu,думыны
1264,füttern::V,porthi,сюдыны
1265,melken::V,godro,кыскыны
1266,hacken::V,torri,кораны
1267,gießen::V,dyfrhau,киськаны
1268,reifen::V,aeddfedu,вуыны
1269,reifen::V,aeddfedu,кисьманы
1270,zubereiten::V,coginio,лесьтыны
1271,kochen::V,berwi,пӧзьтыны
1272,backen::V,pobi,пыжыны
1273,backen::V,crasu,пыжыны
1274,braten::V,ffrio,пыжыны
1275,umrühren::V,cyffroi,сураны
1276,stricken::V,gwau,керттыны
1277,nähen::V,gwnïo,вурыны
1278,färben::V,lliwio,буяны
1279,reinigen::V,glanhau,сузяны
1280,waschen::V,golchi,мисьтаськыны
1281,abwischen::V,sychu,ӵушылыны
1282,spülen::V,streulio,гылъяны
1283,fegen::V,ysgubo,ӵужыны
1284,kehren::V,ysgubo,ӵужыны
1285,baden::V,cael bath,пыласькыны
1286,sich waschen::V,ymolchi,пыласькыны
1287,ausziehen::V,tynnu,кыльыны
1288,anziehen::V,gwisgo,дӥсяны
1289,sich anziehen::V,ymwisgo,дӥсьяськыны
1290,kämmen::V,cribo,сынаны
1291,schmücken::V,harddu,чеберъяны
1292,schmücken::V,addurno,чеберъяны
1293,sagen::V,dweud,шуыны
1294,sagen::V,dweud,вераны
1295,sprechen::V,llefaru,вераськыны
1296,reden::V,siarad,вераськыны
1297,sich unterhalten::V,sgwrsio,вераськыны
1298,fragen::V,gofyn,юаны
1299,bitten::V,gofyn am,курыны
1300,erzählen::V,dweud,вераны
1301,erzählen::V,dweud,мадьыны
1302,mitteilen::V,cyfleu,ивортыны
1303,nennen::V,enwi,шуыны
1304,rufen::V,galw,ӧтьыны
1305,prahlen::V,brolio,ушъяськыны
1306,prahlen::V,ymffrostio,ушъяськыны
1307,übersetzen::V,cyfieithu,берыктыны
1308,denken::V,meddwl,малпаны
1309,glauben::V,credu,оскыны
1310,glauben::V,coelio,оскыны
1311,bemerken::V,sylwi,адӟыны
1312,erkennen::V,adnabod,тодыны
1313,begreifen::V,amgyffred,валаны
1314,verstehen::V,deall,валаны
1315,lernen::V,dysgu,дышетскыны
1316,wissen::V,gwybod,тодыны
1317,sich erinnern an::V,cofio,тодэ вайыны
1318,vergessen::V,anghofio,вунэтыны
1319,messen::V,mesur,мертаны
1320,zählen::V,cyfrif,лыдъяны
1321,rechnen::V,cyfrifo,лыдъяны
1322,lesen::V,darllen,лыдӟыны
1323,malen::V,peintio,суреданы
1324,zeichnen::V,tynnu,суреданы
1325,schreiben::V,ysgrifennu,гожъяны
1326,besitzen::V,meddu,луыны
1327,kaufen::V,prynu,басьтыны
1328,verkaufen::V,gwerthu,вузаны
1329,bezahlen::V,talu am,тырыны
1330,zahlen::V,talu,тырыны
1331,beherrschen::V,rheoli,кузёяськыны
1332,beherrschen::V,llywodraethu,кузёяськыны
1333,ertragen::V,dioddef,чиданы
