,Concept_ID,fr,hi
782,Buch::N,livre,किताब
783,Buch::N,livre,पुस्तक
784,Buchstabe::N,lettre,अक्षर
785,Buchstabe::N,caractère,अक्षर
786,Zeitung::N,journal,अख़बार
787,Zeitung::N,journal,समाचार-पत्र
788,Leben::N,vie,जीवन
789,Leben::N,vie,ज़िंदगी
790,Tod::N,mort,मौत
791,Tod::N,mort,मृत्यु
792,Grab::N,tombe,क़ब्र
793,Kirche::N,église,चर्च
794,Kirche::N,église,गिरजा
795,Sünde::N,péché,पाप
796,Sünde::N,péché,गुनाह
797,Gott::N,dieu,देव
798,Gott::N,dieu,ईश्वर
799,Arbeiter::N,ouvrier,मज़दूर
800,Arbeiter::N,travailleur,मज़दूर
801,Chef::N,chef,अध्यक्ष
802,Chef::N,patron,अध्यक्ष
803,Meister::N,maître,शिल्पज्ञ
804,Arzt::N,médecin,वैद्य
805,Arzt::N,médecin,डॉक्टर
806,Arzt::N,médecin,चिकित्सक
807,Lehrer::N,professeur,शिक्षक
808,Lehrer::N,professeur,अध्यापक
809,Lehrer::N,instituteur,शिक्षक
810,Lehrer::N,instituteur,अध्यापक
811,Geld::N,argent,धन
812,Geld::N,argent,पैसा
813,Geschäft::N,affaire,सौदा
814,Geschäft::N,affaire,व्यापार
815,Geschäft::N,commerce,सौदा
816,Geschäft::N,commerce,व्यापार
817,Laden::N,magasin,दुकान
818,Laden::N,boutique,दुकान
819,Preis::N,prix,दाम
820,Preis::N,prix,मूल्य
821,Ware::N,marchandise,माल
822,Ware::N,marchandise,पण्य
823,Nutzen::N,profit,लाभ
824,Nutzen::N,profit,फ़ायदा
825,Reichtum::N,richesse,धन
826,Reichtum::N,richesse,दौलत
827,Welt::N,monde,विश्व
828,Welt::N,monde,दुनिया
829,Land::N,pays,देश
830,Land::N,pays,मुल्क
831,Staat::N,État,राज्य
832,Staat::N,État,राष्ट्र
833,König::N,roi,राजा
834,König::N,roi,बादशाह
835,Macht::N,pouvoir,शासन
836,Macht::N,pouvoir,सत्ता
837,Macht::N,puissance,शासन
838,Macht::N,puissance,सत्ता
839,Grenze::N,frontière,सरहद
840,Krieg::N,guerre,जंग
841,Krieg::N,guerre,युद्ध
842,Feind::N,ennemi,शत्रु
843,Feind::N,ennemi,दुश्मन
844,Gewalt::N,violence,हिंसा
845,Kampf::N,lutte,लड़ाई
846,Kampf::N,lutte,संघर्ष
847,Kampf::N,combat,लड़ाई
848,Kampf::N,combat,संघर्ष
849,Bogen[Waffe]::N,arc,कमान
850,Pfeil::N,flèche,बान
851,Gewehr::N,fusil,बंदूक़
852,Fehler::N,faute,भूल
853,Fehler::N,faute,ग़लती
854,Fehler::N,erreur,भूल
855,Fehler::N,erreur,ग़लती
856,Lüge::N,mensonge,झूठ
857,Lüge::N,mensonge,असत्य
858,Schaden::N,dégât,हानि
859,Schaden::N,dégât,नुक़सान
860,Schaden::N,dommage,हानि
861,Schaden::N,dommage,नुक़सान
862,Unglück::N,malheur,मुसीबत
863,Unglück::N,malheur,विपात्ति
864,Schuld::N,faute,दोष
865,Schuld::N,faute,क़सूर
866,Schuld::N,culpabilité,दोष
867,Schuld::N,culpabilité,क़सूर
868,Alter::N,âge,आयु
869,Alter::N,âge,उम्र
870,Schluss::N,fin,अंत
871,Schluss::N,fin,समाप्ति
872,Zeit::N,temps,काल
873,Zeit::N,temps,वक़्त
874,Tag::N,jour,दिन
875,Tag::N,jour,रोज़
876,Tag::N,journée,दिन
877,Tag::N,journée,रोज़
878,Morgen::N,matin,सुबह
879,Morgen::N,matinée,सुबह
880,Mittag::N,midi,दोपहर
881,Mittag::N,midi,मध्याह्न
882,Abend::N,soir,शाम
883,Abend::N,soir,संध्या
884,Abend::N,soirée,शाम
885,Abend::N,soirée,संध्या
886,Nacht::N,nuit,रात
887,Nacht::N,nuit,रात्रि
888,Woche::N,semaine,हफ़्ता
889,Monat::N,mois,मास
890,Monat::N,mois,महीना
891,Jahr::N,an,बरस
892,Jahr::N,an,वर्ष
893,Jahr::N,année,बरस
894,Jahr::N,année,वर्ष
895,Frühling::N,printemps,वसंत
896,Sommer::N,été,गरमी
897,Sommer::N,été,ग्रीष्म
898,Herbst::N,automne,शरत्
899,Herbst::N,automne,पतझड़
900,Winter::N,hiver,जाड़ा
901,Winter::N,hiver,सर्दियाँ
902,Januar::N,janvier,जनवरी
903,Februar::N,février,फ़रवरी
904,März::N,mars,मार्च
905,April::N,avril,अप्रैल
906,Mai::N,mai,मई
907,Juni::N,juin,जून
908,Juli::N,juillet,जुलाई
909,August::N,août,अगस्त
910,September::N,septembre,सितंबर
911,Oktober::N,octobre,अक्तूबर
912,November::N,novembre,नवंबर
913,Dezember::N,décembre,दिसंबर
914,Montag::N,lundi,पीर
915,Montag::N,lundi,सोमवार
916,Dienstag::N,mardi,मंगलवार
917,Mittwoch::N,mercredi,बुधवार
918,Donnerstag::N,jeudi,गुरुवार
919,Donnerstag::N,jeudi,बृहस्पतिवार
920,Freitag::N,vendredi,शुक्रवार
921,Samstag::N,samedi,सनीचर
922,Samstag::N,samedi,शनिवार
923,Sonntag::N,dimanche,इतवार
924,Sonntag::N,dimanche,रविवार
925,groß::A,grand,बड़ा
926,klein::A,petit,कम
927,klein::A,petit,छोटा
928,lang::A,long,लंबा
929,lang::A,long,दीर्घ
930,kurz::A,court,लधु
931,kurz::A,court,छोटा
932,breit::A,large,चौड़ा
933,schmal::A,étroit,तंग
934,schmal::A,étroit,सँकरा
935,dicht::A,dense,सघन
936,dick[Gegenstand]::A,épais,मोटा
937,dünn::A,mince,महीन
938,dünn::A,mince,बारीक
939,fein::A,fin,कोमल
940,fein::A,fin,सूक्ष्म
941,fein::A,menu,कोमल
942,fein::A,menu,सूक्ष्म
943,fest::A,ferme,दृढ़
944,fest::A,ferme,मज़बूत
945,fest::A,solide,दृढ़
946,fest::A,solide,मज़बूत
947,flach::A,plat,चपटा
948,glatt::A,poli,चौरस
949,glatt::A,poli,चिकना
950,glatt::A,lisse,चौरस
951,glatt::A,lisse,चिकना
952,hart::A,dur,कठोर
953,hart::A,dur,सख़्त
954,weich::A,mou,नरम
955,weich::A,mou,मुलायम
956,rund::A,rond,गोल
957,rund::A,rond,वर्तुल
958,spitz::A,aigu,नुकीला
959,spitz::A,pointu,नुकीला
960,scharf::A,tranchant,पैना
961,stumpf::A,mousse,भोथरा
962,stumpf::A,émoussé,भोथरा
963,schwer::A,lourd,भारी
964,schwer::A,lourd,वज़नी
965,schwer::A,pesant,भारी
966,schwer::A,pesant,वज़नी
967,schön::A,beau,सुंदर
968,heiß::A,chaud,उष्ण
969,heiß::A,très chaud,उष्ण
970,warm::A,chaud,गरम
971,kalt::A,froid,सर्द
972,kühl::A,frais,ठंडा
973,frisch::A,frais,तर
974,frisch::A,frais,ताज़ा
975,feucht::A,humide,नम
976,feucht::A,humide,भीगा
977,nass::A,mouillé,गीला
978,trocken::A,sec,सूखा
979,trocken::A,sec,ख़ुश्क
980,voll::A,plein,भरा
981,voll::A,plein,पूरा
982,voll::A,rempli,भरा
983,voll::A,rempli,पूरा
984,leer::A,vide,ख़ाली
985,offen::A,ouvert,खुला
986,geschlossen::A,clos,बंद
987,geschlossen::A,fermé,बंद
988,sauber::A,net,साफ़
989,sauber::A,net,सुथरा
990,sauber::A,propre,साफ़
991,sauber::A,propre,सुथरा
992,schmutzig::A,sale,गंदा
993,schmutzig::A,crasseux,गंदा
994,roh::A,cru,कच्चा
995,roh::A,brut,कच्चा
996,reif::A,mûr,पक्व
997,reif::A,mûr,पक्का
998,lecker::A,délicieux,मज़ेदार
999,lecker::A,délicieux,स्वादिष्ट
1000,lecker::A,appétissant,मज़ेदार
1001,lecker::A,appétissant,स्वादिष्ट
1002,süß::A,doux,मीठा
1003,bitter::A,amer,कटु
1004,bitter::A,amer,कड़वा
1005,sauer::A,aigre,खट्टा
1006,hell::A,clair,रोशन
1007,dunkel::A,sombre,अँधेरा
1008,schwarz::A,noir,काला
1009,schwarz::A,noir,स्याह
1010,weiß::A,blanc,सफ़ेद
1011,rot::A,rouge,लाल
1012,rot::A,rouge,सुर्ख़
1013,gelb::A,jaune,पीला
1014,gelb::A,jaune,ज़र्द
1015,blau::A,bleu,नीला
1016,blau::A,bleu,आसमानी
1017,grün::A,vert,हरा
1018,grau::A,gris,धूसर
1019,bunt::A,multicolore,रंगीन
1020,bunt::A,multicolore,बहुरंगा
1021,billig::A,bon marché,सस्ता
1022,teuer::A,cher,महँगा
1023,wertvoll::A,précieux,क़ीमती
1024,wertvoll::A,précieux,मूल्यवान्
1025,blind::A,aveugle,अंधा
1026,taub::A,sourd,बहरा
1027,kräftig::A,fort,ताक़तवर
1028,kräftig::A,fort,शक्तिशाली
1029,kräftig::A,vigoureux,ताक़तवर
1030,kräftig::A,vigoureux,शक्तिशाली
1031,stark::A,fort,प्रबल
1032,stark::A,fort,बलवान्
1033,stark::A,puissant,प्रबल
1034,stark::A,puissant,बलवान्
1035,schwach::A,faible,कमज़ोर
1036,fett::A,gras,मोटा
1037,fett::A,gras,मांसल
1038,schlank::A,svelte,पतला
1039,schlank::A,svelte,छरहरा
1040,hübsch::A,joli,सुंदर
1041,hübsch::A,joli,ख़ूबसूरत
1042,böse::A,mauvais,पापी
1043,böse::A,mauvais,दुष्ट
1044,dumm::A,sot,मूर्ख
1045,dumm::A,sot,बुद्धू
1046,dumm::A,bête,मूर्ख
1047,dumm::A,bête,बुद्धू
1048,faul::A,fainéant,आलसी
1049,faul::A,fainéant,सुस्त
1050,faul::A,paresseux,आलसी
1051,faul::A,paresseux,सुस्त
1052,fleißig::A,appliqué,मेहनती
1053,fleißig::A,appliqué,परिश्रमी
1054,geizig::A,avare,कृपण
1055,geizig::A,avare,कंजूस
1056,klug::A,intelligent,समझदार
1057,klug::A,intelligent,होशियार
1058,klug::A,intelligent,अक़्लमंद
1059,geschickt::A,habile,किशल
1060,lieb::A,cher,प्रिय
1061,lieb::A,cher,प्यारा
1062,lieb::A,gentil,प्रिय
1063,lieb::A,gentil,प्यारा
1064,lustig::A,gai,हँसमुख
1065,lustig::A,gai,ख़ुशदिल
1066,lustig::A,joyeux,हँसमुख
1067,lustig::A,joyeux,ख़ुशदिल
1068,sanft::A,doux,नम्र
1069,hungrig::A,affamé,भूखा
1070,krank::A,malade,बीमार
1071,krank::A,malade,अस्वस्थ
1072,nackt::A,nu,नग्न
1073,traurig::A,triste,उदास
1074,traurig::A,triste,रंजीदा
1075,lebendig::A,vivant,जीता
1076,lebendig::A,vivant,ज़िंदा
1077,gut::A,bon,अच्छा
1078,schlecht::A,mauvais,बुरा
1079,schlecht::A,mauvais,ख़राब
1080,richtig::A,juste,ठीक
1081,richtig::A,correct,ठीक
1082,schlimm::A,grave,बुरा
1083,schlimm::A,grave,अप्रिय
1084,schlimm::A,mauvais,बुरा
1085,schlimm::A,mauvais,अप्रिय
1086,wahr::A,vrai,सच
1087,wahr::A,véritable,सच
1088,alt::A,vieux,पुराना
1089,neu::A,neuf,नया
1090,neu::A,nouveau,नया
1091,ehemalig::A,ancien,भूतपूर्व
1092,alt[Lebewesen]::A,âgé,बूढ़ा
1093,alt[Lebewesen]::A,âgé,वृद्ध
1094,alt[Lebewesen]::A,vieux,बूढ़ा
1095,alt[Lebewesen]::A,vieux,वृद्ध
1096,jung::A,jeune,जवान
1097,arm::A,pauvre,ग़रीब
1098,reich::A,riche,धनी
1099,reich::A,riche,अमीर
1100,bekannt::A,connu,मालूम
1101,berühmt::A,fameux,मशहूर
1102,berühmt::A,fameux,प्रसिद्ध
1103,berühmt::A,célèbre,मशहूर
1104,berühmt::A,célèbre,प्रसिद्ध
1105,fremd::A,étranger,विदेशी
1106,fremd::A,étranger,अपरिचित
1107,verschieden::A,différent,अलग
1108,verschieden::A,différent,भिन्न
1109,nah::A,lié,नज़दीकी
1110,nah::A,proche,नज़दीकी
1111,fern::A,éloigné,दूर
1112,fern::A,éloigné,दूरस्थ
1113,fern::A,lointain,दूर
1114,fern::A,lointain,दूरस्थ
1115,linker::A,gauche,बायाँ
1116,rechter::A,droit,दायाँ
1117,rechter::A,droit,दाहिना
1118,anderer::A,autre,अन्य
1119,anderer::A,autre,दूसरा
1120,erster::A,premier,पहला
1121,erster::A,premier,प्रथम
1122,zweiter::A,second,दूसरा
1123,zweiter::A,second,द्वितीय
1124,zweiter::A,deuxième,दूसरा
1125,zweiter::A,deuxième,द्वितीय
1126,dritter::A,troisième,तीसरा
1127,letzter::A,dernier,अंतिम
1128,letzter::A,dernier,आख़िरी
1129,allein::ADV,seul,तनहा
1130,allein::ADV,seul,अकेले
1131,auf einmal::ADV,à la fois,वक़्त में
1132,zusammen::ADV,ensemble,एक साथ
1133,zusammen::ADV,ensemble,साथ साथ
1134,lange::ADV,longtemps,देर तक
1135,plötzlich::ADV,tout à coup,सहसा
1136,plötzlich::ADV,tout à coup,अचानक
1137,sofort::ADV,immédiatement,तुरंत
1138,später::ADV,plus tard,बाद को
1139,später::ADV,plus tard,बाद में
1140,jetzt::ADV,maintenant,अब
1141,jetzt::ADV,maintenant,अभी
1142,heute::ADV,aujourd'hui,आज
1143,morgen::ADV,demain,कल
1144,bald::ADV,bientôt,जल्दी
1145,dann::ADV,puis,तब
1146,dann::ADV,ensuite,तब
1147,gestern::ADV,hier,कल
1148,einst::ADV,jadis,एक दिन
1149,einst::ADV,jadis,पहले कभी
1150,einst::ADV,autrefois,एक दिन
1151,einst::ADV,autrefois,पहले कभी
1152,damals::ADV,alors,उस समय
1153,damals::ADV,alors,उन दिनों
1154,damals::ADV,à l'époque,उस समय
1155,damals::ADV,à l'époque,उन दिनों
1156,danach::ADV,après,इसके बाद
1157,danach::ADV,après,इसके पश्चात्
1158,danach::ADV,ensuite,इसके बाद
1159,danach::ADV,ensuite,इसके पश्चात्
1160,vorher::ADV,auparavant,पहले
1161,vorher::ADV,auparavant,पेशतर
1162,zuerst::ADV,d'abord,पहले
1163,zuerst::ADV,premièrement,पहले
1164,einmal::ADV,une fois,एक बार
1165,einmal::ADV,une fois,एक दफ़ा
1166,manchmal::ADV,parfois,कभी कभी
1167,manchmal::ADV,quelquefois,कभी कभी
1168,oft::ADV,souvent,अक्सर
1169,immer::ADV,toujours,सदा
1170,immer::ADV,toujours,हमेशा
1171,niemals::ADV,ne ... jamais,कभी नहीं
1172,niemals::ADV,ne ... jamais,कदापि नहीं
1173,hier::ADV,ici,इधर
1174,hier::ADV,ici,यहाँ
1175,hierhin::ADV,par ici,इधर को
1176,hierhin::ADV,par ici,यहाँ को
1177,von hier::ADV,d'ici,यहाँ से
1178,dort::ADV,là,उधर
1179,dort::ADV,là,वहाँ
1180,dort::ADV,là-bas,उधर
1181,dort::ADV,là-bas,वहाँ
1182,dorthin::ADV,y,उधर को
1183,dorthin::ADV,y,वहाँ को
1184,dorthin::ADV,par là,उधर को
1185,dorthin::ADV,par là,वहाँ को
1186,geradeaus::ADV,tout droit,सीधे
1187,vorwärts::ADV,en avant,आगे
1188,vorwärts::ADV,en avant,आगे को
1189,rückwärts::ADV,en arrière,पीछे को
1190,zurück::ADV,de retour,वापस
1191,unten::ADV,en bas,नीचे
1192,unten::ADV,au-dessous,नीचे
1193,hinab::ADV,en bas,नीचे को
1194,hinab::ADV,vers le bas,नीचे को
1195,oben::ADV,dessus,ऊपर
1196,oben::ADV,en haut,ऊपर
1197,hinauf::ADV,en haut,ऊपर को
1198,hinauf::ADV,vers le haut,ऊपर को
1199,überall::ADV,partout,हर जगह
1200,überall::ADV,partout,हर स्थान
1201,nicht::ADV,ne ... pas,न
1202,nicht::ADV,ne ... pas,नहीं
1203,ein wenig::ADV,un peu,कुछ
1204,ein wenig::ADV,un peu,ज़रा
1205,ein wenig::ADV,un peu,थोड़ा
1206,kaum::ADV,à peine,लगभग नहीं
1207,kaum::ADV,à peine,बराबर नहीं
1208,sehr::ADV,très,बहुत
1209,so::ADV,si,ऐसा
1210,so::ADV,ainsi,ऐसा
1211,noch::ADV,encore,अभी तक
1212,nur::ADV,seulement,केवल
1213,nur::ADV,seulement,सिर्फ़
1214,nur::ADV,ne ... que,केवल
1215,nur::ADV,ne ... que,सिर्फ़
1216,schon::ADV,déjà,चुकना
1217,wieder::ADV,de nouveau,फिर
1218,wieder::ADV,de nouveau,दुबारा
1219,vergebens::ADV,en vain,व्यर्थ
1220,vor::PRP,devant,के आगे
1221,vor::PRP,devant,के सामने
1222,hinter::PRP,derrière,के पीछे
1223,unter::PRP,sous,के तले
1224,unter::PRP,sous,के नीचे
1225,unter::PRP,au-dessous de,के तले
1226,unter::PRP,au-dessous de,के नीचे
1227,durch::PRP,par,के पार
1228,durch::PRP,à travers,के पार
1229,neben::PRP,à côté de,के पास
1230,neben::PRP,à côté de,की बग़ल में
1231,zwischen::PRP,entre,के बीच
1232,wegen::PRP,à cause de,के कारण
1233,wegen::PRP,à cause de,की वजह से
1234,dies::PRN,ceci,यह
1235,das::PRN,ce,वह
1236,das::PRN,cela,वह
1237,alles::PRN,tout,सब
1238,alles::PRN,tout,सब कुछ
1239,ich::PRN,je,मैं
1240,ich::PRN,moi,मैं
1241,du::PRN,tu,तू
1242,du::PRN,toi,तू
1243,er::PRN,il,यह
1244,er::PRN,lui,यह
1245,wir::PRN,nous,हम
1246,ihr::PRN,vous,तुम
1247,sie::PRN,ils,ये
1248,sie::PRN,elles,ये
1249,was::FPRN,que,क्या
1250,was::FPRN,quoi,क्या
1251,wer::FPRN,qui,कौन
1252,wo::FADV,où,किधर
1253,wohin::FADV,où,किधर
1254,wie::FADV,comment,कैसे
1255,warum::FADV,pourquoi,क्यों
1256,wieviel::FNUM,combien,कितना
1257,eins::NUM,un,एक
1258,zwei::NUM,deux,दो
1259,drei::NUM,trois,तीन
1260,vier::NUM,quatre,चार
1261,fünf::NUM,cinq,पाँच
1262,sechs::NUM,six,छह
1263,sieben::NUM,sept,सात
1264,acht::NUM,huit,आठ
1265,neun::NUM,neuf,नौ
1266,zehn::NUM,dix,दस
1267,elf::NUM,onze,ग्यारह
1268,zwölf::NUM,douze,बारह
1269,zwanzig::NUM,vingt,बीस
1270,dreißig::NUM,trente,तीस
1271,vierzig::NUM,quarante,चालीस
1272,fünfzig::NUM,cinquante,पचास
1273,sechzig::NUM,soixante,साठ
1274,siebzig::NUM,soixante-dix,सत्तर
1275,achtzig::NUM,quatre-vingt,अस्सी
1276,neunzig::NUM,quatre-vingt-dix,नव्वे
1277,hundert::NUM,cent,सौ
1278,tausend::NUM,mille,हज़ार
1279,und::CNJ,et,और
1280,oder::CNJ,ou,या
1281,stehen::V,être debout,खड़ा होना
1282,sitzen::V,être assis,बैठना
1283,liegen::V,être couché,लेटना
1284,hängen::V,pendre,लटकना
1285,werden::V,devenir,बनना
1286,passieren::V,se passer,होना
1287,beginnen::V,commencer,आरंभ होना
1288,beginnen::V,commencer,प्रारंभ होना
1289,enden::V,finir,अंत होना
1290,enden::V,finir,ख़तम होना
1291,enden::V,se terminer,अंत होना
1292,enden::V,se terminer,ख़तम होना
1293,wechseln::V,changer,बदलना
1294,wechseln::V,alterner,बदलना
1295,aufgehen[Sonne]::V,se lever,चढ़ना
1296,aufgehen[Sonne]::V,se lever,उदित होना
1297,untergehen[Sonne]::V,se coucher,अस्त हो जाना
1298,scheinen[Sonne]::V,briller,रोशनी देना
1299,donnern::V,tonner,गरजना
1300,wehen::V,souffler,चलना
1301,strömen::V,affluer,बहना
1302,strömen::V,affluer,प्रवाहित होना
1303,fließen::V,couler,बहना
1304,fließen::V,couler,प्रवाहित होना
1305,sich drehen::V,tourner,घूमना
1306,schwanken::V,osciller,हिलना
1307,schwanken::V,chanceler,हिलना
1308,schwingen::V,vibrer,हिलना
1309,schwingen::V,osciller,हिलना
1310,fallen::V,tomber,गिरना
1311,brennen::V,brûler,जलना
1312,brennen::V,flamber,जलना
1313,rauchen::V,fumer,धुआँ उड़ाना
1314,regnen::V,pleuvoir,बरसना
1315,gefrieren::V,geler,जमना
1316,tauen::V,dégeler,गलना
1317,tauen::V,dégeler,पिघलना
1318,schmelzen::V,fondre,गलना
1319,schmelzen::V,fondre,पिघलना
1320,trocknen::V,sécher,सूखना
1321,sieden::V,bouillir,उबलना
1322,faulen::V,pourrir,गलना
1323,faulen::V,pourrir,सड़ना
1324,faulen::V,se putréfier,गलना
1325,faulen::V,se putréfier,सड़ना
1326,verfaulen::V,pourrir,गलना
1327,verfaulen::V,pourrir,सड़ना
1328,reißen::V,rompre,फटना
1329,reißen::V,se déchirer,फटना
1330,versinken::V,s'enfoncer,डूबना
1331,vergehen::V,passer,बीतना
1332,vergehen::V,passer,गुज़रना
1333,erscheinen::V,apparaître,दिखाई देना
1334,verschwinden::V,disparaître,ग़ायब होना
1335,sinken::V,descendre,घटना
1336,sinken::V,descendre,उतरना
1337,sinken::V,s'abaisser,घटना
1338,sinken::V,s'abaisser,उतरना
1339,abnehmen::V,diminuer,घटना
1340,zunehmen::V,augmenter,बढ़ना
1341,steigen::V,monter,बढ़ना
1342,wachsen::V,croître,उगना
1343,glänzen::V,briller,चमकना
1344,funkeln::V,étinceler,जगमगाना
1345,funkeln::V,étinceler,टिमटिमाना
1346,lärmen::V,faire du bruit,शोर मचाना
1347,läuten::V,sonner,बजना
1348,klingeln::V,sonner,बजना
1349,klirren::V,cliqueter,झनझनाना
1350,brausen::V,mugir,साँय-साँय करना
1351,rauschen::V,bruire,सरसराना
1352,klingen::V,sonner,बजना
1353,bellen::V,aboyer,भौंकना
1354,heulen::V,hurler,गुर्राना
1355,blasen::V,souffler,फूँकना
1356,pfeifen::V,siffler,सीटी देना
1357,schreien::V,crier,चिल्लाना
1358,stöhnen::V,gémir,कराहना
1359,stöhnen::V,gémir,आहें भरना
1360,zittern::V,trembler,काँपना
1361,leben::V,vivre,जीना
1362,geboren werden::V,naître,पैदा होना
1363,atmen::V,respirer,साँस लेना
1364,trinken::V,boire,पीना
1365,essen::V,manger,खाना
1366,schlucken::V,avaler,निगलना
1367,müde werden::V,se lasser,थकना
1368,müde werden::V,se lasser,उकताना
1369,müde werden::V,se fatiguer,थकना
1370,müde werden::V,se fatiguer,उकताना
1371,einschlafen::V,s'endormir,सो जाना
1372,schlafen::V,dormir,सोना
1373,aufwachen::V,se réveiller,जागना
1374,aufstehen::V,se lever,उठना
1375,sich erholen::V,se reposer,सुस्ताना
1376,sich erholen::V,se reposer,आराम करना
1377,sich erholen::V,se détendre,सुस्ताना
1378,sich erholen::V,se détendre,आराम करना
1379,krank werden::V,tomber malade,बीमार पड़ना
1380,krank sein::V,être malade,बीमार होना
1381,schmerzen::V,faire mal,दुखना
1382,schmerzen::V,faire mal,दर्द करना
1383,husten::V,tousser,खाँसना
1384,genesen::V,guérir,ठीक हो जाना
1385,genesen::V,guérir,स्वस्थ हो जाना
1386,genesen::V,se remettre,ठीक हो जाना
1387,genesen::V,se remettre,स्वस्थ हो जाना
1388,sterben::V,mourir,मरना
1389,umkommen::V,périr,मरना
1390,sich bewegen::V,bouger,चलना
1391,sich bewegen::V,bouger,हिलना
1392,sich rühren::V,broncher,हिलना
1393,sich erheben::V,se lever,उठना
1394,sich setzen::V,s'asseoir,बैठना
1395,hinfallen::V,tomber,गिरना
1396,laufen::V,marcher,चलना
1397,laufen::V,aller à pied,चलना
1398,schreiten::V,marcher,क़दम जाना
1399,spazierengehen::V,se promener,सैर करना
1400,eilen::V,courir,तेज़ी से जाना
1401,eilen::V,courir,शीघ्रता से चलना
1402,sich beeilen::V,se hâter,जल्दी करना
1403,sich beeilen::V,se hâter,शीघ्रता करना
1404,sich beeilen::V,se dépêcher,जल्दी करना
1405,sich beeilen::V,se dépêcher,शीघ्रता करना
1406,sausen::V,filer,बड़ी तेज़ी से चलना
1407,rennen::V,courir,भागना
1408,rennen::V,courir,दौड़ना
1409,springen::V,sauter,उछलना
1410,klettern::V,grimper,चढ़ना
1411,schaukeln::V,se balancer,झूलना
1412,kriechen::V,ramper,रेंगना
1413,schwimmen::V,nager,तैरना
1414,tauchen::V,plonger,डूबना
1415,rudern::V,ramer,खेना
1416,rudern::V,ramer,चप्पू चलाना
1417,fahren::V,aller,चलना
1418,fahren::V,aller,यात्रा करना
1419,fahren::V,rouler,चलना
1420,fahren::V,rouler,यात्रा करना
1421,fliegen::V,voler,उड़ना
1422,gehen::V,aller,जाना
1423,weggehen::V,s'en aller,चला जाना
1424,weggehen::V,s'en aller,बाहर जाना
1425,abfahren::V,partir,छूटना
1426,abfahren::V,partir,रवाना होना
1427,anhalten::V,s'arrêter,रुकना
1428,anhalten::V,s'arrêter,खड़ा होना
1429,hineingehen::V,entrer,घुसना
1430,hineingehen::V,entrer,अंदर जाना
1431,eintreten::V,entrer,प्रवेश करना
1432,kommen::V,venir,आना
1433,ankommen::V,arriver,पहुँचना
1434,zurückkommen::V,revenir,लौटना
1435,zurückkommen::V,revenir,वापस आना
1436,bleiben::V,rester,रहना
1437,bleiben::V,rester,रुकना
1438,bleiben::V,demeurer,रहना
1439,bleiben::V,demeurer,रुकना
1440,warten::V,attendre,इंतज़ार करना
1441,erwarten::V,attendre,प्रतीक्षा करना
1442,suchen::V,chercher,ढूँढ़ना
1443,finden::V,trouver,पाना
1444,finden::V,trouver,ढूँढ़ निकालना
1445,versuchen::V,essayer,कोशिश करना
1446,vorbereiten::V,préparer,तैयार करना
1447,lieben::V,aimer,प्यार करना
1448,mögen::V,aimer,पसंद होना
1449,mögen::V,vouloir,पसंद होना
1450,lachen::V,rire,हँसना
1451,rühren::V,toucher,छूना
1452,rühren::V,attendrir,छूना
1453,weinen::V,pleurer,रोना
1454,schimpfen::V,gronder,गाली देना
1455,sich ärgern::V,se fâcher,चिढ़ना
1456,sich ärgern::V,se fâcher,नाराज़ होना
1457,sich fürchten::V,avoir peur,डरना
1458,sich fürchten::V,avoir peur,भय खाना
1459,fürchten::V,craindre,डरना से
1460,fürchten::V,craindre,भय खाना से
1461,fürchten::V,avoir peur de,डरना से
1462,fürchten::V,avoir peur de,भय खाना से
1463,fliehen::V,fuir,भागना
1464,flüchten::V,s'enfuir,निकल भागना
1465,sehen::V,voir,देखना
1466,anschauen::V,regarder,देखना
1467,ansehen::V,regarder,दृष्टि डालना पर
1468,hören::V,entendre,सुनना
1469,zuhören::V,écouter,सुनना
1470,probieren::V,goûter,चखना
1471,riechen::V,sentir,सूँघना
1472,fühlen::V,sentir,महसूस करना
1473,scheinen::V,sembler,लगना
1474,scheinen::V,paraître,लगना
1475,zu sehen sein::V,se voir,दिखाई देना
1476,zu sehen sein::V,être visible,दिखाई देना
1477,vernehmen::V,entendre,सुनना
1478,vernehmen::V,percevoir,सुनना
1479,frieren::V,avoir froid,ठंड लगना
1480,frieren::V,avoir froid,सर्दी लगना
1481,tun::V,faire,करना
1482,können::V,savoir,सकना
1483,können::V,savoir,जानना
1484,können::V,pouvoir,सकना
1485,können::V,pouvoir,जानना
1486,wollen::V,vouloir,चाहना
1487,anfangen::V,commencer,शुरू करना
1488,beenden::V,finir,ख़त्म करना
1489,beenden::V,finir,समाप्त करना
1490,beenden::V,terminer,ख़त्म करना
1491,beenden::V,terminer,समाप्त करना
1492,aufhören::V,cesser,बंद जाना
1493,aufhören::V,cesser,समाप्त जाना
1494,aufhören::V,arrêter,बंद जाना
1495,aufhören::V,arrêter,समाप्त जाना
1496,gelingen::V,réussir,बनना
1497,gelingen::V,réussir,अच्छा होना
1498,geraten::V,réussir,बन पड़ना
1499,öffnen::V,ouvrir,खोलना
1500,schließen::V,fermer,बंद करना
1501,stellen::V,poser,रखना
1502,stellen::V,mettre,रखना
1503,setzen::V,placer,रखना
1504,setzen::V,placer,बिठाना
1505,legen::V,placer,रखना
1506,legen::V,placer,लिटाना
1507,berühren::V,toucher,छूना
1508,berühren::V,toucher,स्पर्श करना
