,Concept_ID,se,ja
2354,Bett::N,seŋgâ,ベッド
2355,Bett::N,sââ´jj,ベッド
2356,Bett::N,вуэдтӭмсайй,ベッド
2357,Regal::N,hælla,棚
2358,Regal::N,hilldo,棚
2359,Regal::N,hildu,棚
2360,Regal::N,ildee,棚
2361,Regal::N,i´lddi,棚
2362,Regal::N,ылльтэ,棚
2363,Kiste::N,aeskie,箱
2364,Kiste::N,kássa,箱
2365,Kiste::N,kássa,箱
2366,Kiste::N,árkku,箱
2367,Kiste::N,ču´ǩǩ,箱
2368,Kiste::N,чуххьк,箱
2369,Fenster::N,klaase,窓
2370,Fenster::N,vinndek,窓
2371,Fenster::N,láse,窓
2372,Fenster::N,laasâ,窓
2373,Fenster::N,ikkân,窓
2374,Fenster::N,эххкан,窓
2375,Tür::N,okse,戸
2376,Tür::N,okse,ドア
2377,Tür::N,uksa,戸
2378,Tür::N,uksa,ドア
2379,Tür::N,uksa,戸
2380,Tür::N,uksa,ドア
2381,Tür::N,uksâ,戸
2382,Tür::N,uksâ,ドア
2383,Tür::N,uhss,戸
2384,Tür::N,uhss,ドア
2385,Tür::N,уккс,戸
2386,Tür::N,уккс,ドア
2387,Tor::N,okse,門
2388,Tor::N,pårttå,門
2389,Tor::N,uksa,門
2390,Tor::N,poarta,門
2391,Tor::N,porttâ,門
2392,Tor::N,uustõk,門
2393,Tor::N,čuâlluhss,門
2394,Tor::N,уккс,門
2395,Zaun::N,haakene,垣根
2396,Zaun::N,jerra,垣根
2397,Zaun::N,gárdde,垣根
2398,Zaun::N,áidi,垣根
2399,Zaun::N,äiđi,垣根
2400,Zaun::N,äidd,垣根
2401,Zaun::N,čuâll,垣根
2402,Zaun::N,а̄ййт,垣根
2403,Dach::N,rehpie,屋根
2404,Dach::N,dæhkko,屋根
2405,Dach::N,gáhttu,屋根
2406,Dach::N,káttu,屋根
2407,Dach::N,laakk,屋根
2408,Dach::N,пэ̄ҏҏтэ̄ля,屋根
2409,Dach::N,кры̄ша,屋根
2410,Leiter::N,raajtere,梯子
2411,Leiter::N,tjajmos,梯子
2412,Leiter::N,boagos,梯子
2413,Leiter::N,ráidalas,梯子
2414,Leiter::N,raidlâs,梯子
2415,Leiter::N,лествец,梯子
2416,Besen::N,saehpie,ほうき
2417,Besen::N,gaerpene,ほうき
2418,Besen::N,njáman,ほうき
2419,Besen::N,luvdá,ほうき
2420,Besen::N,luvdá,ほうき
2421,Besen::N,västt,ほうき
2422,Besen::N,ва̄сст,ほうき
2423,Spaten::N,gåajvoe,スコップ
2424,Spaten::N,spádá,スコップ
2425,Spaten::N,goajvvo,スコップ
2426,Spaten::N,goaivu,スコップ
2427,Spaten::N,kuái'vu,スコップ
2428,Spaten::N,kuäivv,スコップ
2429,Spaten::N,куаййв,スコップ
2430,Schaufel::N,gåajvoe,シャベル
2431,Schaufel::N,gåjvun,シャベル
2432,Schaufel::N,goajvvo,シャベル
2433,Schaufel::N,goaivu,シャベル
2434,Schaufel::N,kuái'vu,シャベル
2435,Schaufel::N,kuäivv,シャベル
2436,Schaufel::N,куаййв,シャベル
2437,Gabel::N,tjåagka,フォーク
2438,Gabel::N,gáffil,フォーク
2439,Gabel::N,káffal,フォーク
2440,Gabel::N,kaahvâl,フォーク
2441,Gabel::N,velkk,フォーク
2442,Gabel::N,а̄лльс,フォーク
2443,Löffel::N,buste,スプーン
2444,Löffel::N,bassti,スプーン
2445,Löffel::N,baste,スプーン
2446,Löffel::N,pastem,スプーン
2447,Löffel::N,pâ´sttem,スプーン
2448,Löffel::N,пасьтэмь,スプーン
2449,Messer::N,nejpie,ナイフ
2450,Messer::N,nijbbe,ナイフ
2451,Messer::N,niibi,ナイフ
2452,Messer::N,nijbe,ナイフ
2453,Messer::N,nei´bb,ナイフ
2454,Messer::N,ныййп,ナイフ
2455,Nagel::N,spæjhkere,釘
2456,Nagel::N,spiger,釘
2457,Nagel::N,návlle,釘
2458,Nagel::N,spiikkár,釘
2459,Nagel::N,spijkkár,釘
2460,Nagel::N,näu´ll,釘
2461,Nagel::N,на̄ввьл,釘
2462,Netz::N,viermie,網
2463,Netz::N,viermme,網
2464,Netz::N,næhtta,網
2465,Netz::N,fierbmi,網
2466,Netz::N,viermi,網
2467,Netz::N,säi´mm,網
2468,Netz::N,нӯжхьт,網
2469,Haken::N,kruehkie,鉤
2470,Haken::N,kruehkie,フック
2471,Haken::N,ruohkke,鉤
2472,Haken::N,ruohkke,フック
2473,Haken::N,vagge,鉤
2474,Haken::N,vagge,フック
2475,Haken::N,roahkki,鉤
2476,Haken::N,roahkki,フック
2477,Haken::N,faggi,鉤
2478,Haken::N,faggi,フック
2479,Haken::N,kuák'ki,鉤
2480,Haken::N,kuák'ki,フック
2481,Haken::N,kuä´ǩ'ǩ,鉤
2482,Haken::N,kuä´ǩ'ǩ,フック
2483,Haken::N,ва̄ӈӈк,鉤
2484,Haken::N,ва̄ӈӈк,フック
2485,Haken::N,куэххьк,鉤
2486,Haken::N,куэххьк,フック
2487,Griff::N,rehpie,取っ手
2488,Griff::N,taatje,取っ手
2489,Griff::N,gavlla,取っ手
2490,Griff::N,guottáldahka,取っ手
2491,Griff::N,geavja,取っ手
2492,Griff::N,novdâ,取っ手
2493,Griff::N,nõđđ,取っ手
2494,Griff::N,kå´ǧǧ,取っ手
2495,Griff::N,нэ̄дт,取っ手
2496,Schloss::N,laesie,錠
2497,Schloss::N,lássa,錠
2498,Schloss::N,lohkka,錠
2499,Schloss::N,lukkâ,錠
2500,Schloss::N,lokk,錠
2501,Schloss::N,ло̄ххк,錠
2502,Bild::N,guvvie,絵
2503,Bild::N,gåvvå,絵
2504,Bild::N,govva,絵
2505,Bild::N,koṿe,絵
2506,Bild::N,kartt,絵
2507,Bild::N,картина,絵
2508,Figur::N,guvvie,像
2509,Figur::N,gåvos,像
2510,Figur::N,figuvrra,像
2511,Figur::N,figuvra,像
2512,Figur::N,kovos,像
2513,Figur::N,kuâŋas,像
2514,Puppe::N,dåahka,人形
2515,Puppe::N,dåhkko,人形
2516,Puppe::N,doahkko,人形
2517,Puppe::N,dohkká,人形
2518,Puppe::N,duhkká,人形
2519,Puppe::N,kuuhlaž,人形
2520,Puppe::N,кукла,人形
2521,Beutel::N,voessetje,袋
2522,Beutel::N,påvsså,袋
2523,Beutel::N,seahkaš,袋
2524,Beutel::N,bursa,袋
2525,Beutel::N,guhkkár,袋
2526,Beutel::N,čooṿâs,袋
2527,Beutel::N,siâk'k,袋
2528,Beutel::N,kå´ššel,袋
2529,Beutel::N,ве̄ҏҏц,袋
2530,Bündel::N,paantje,束
2531,Bündel::N,paantje,包み
2532,Bündel::N,buduk,束
2533,Bündel::N,buduk,包み
2534,Bündel::N,gurppe,束
2535,Bündel::N,gurppe,包み
2536,Bündel::N,gihppu,束
2537,Bündel::N,gihppu,包み
2538,Bündel::N,kiäs'tu,束
2539,Bündel::N,kiäs'tu,包み
2540,Bündel::N,šnâpp,束
2541,Bündel::N,šnâpp,包み
2542,Bündel::N,пуччк,束
2543,Bündel::N,пуччк,包み
2544,Tasche::N,veaskoe,かばん
2545,Tasche::N,væssko,かばん
2546,Tasche::N,lávkka,かばん
2547,Tasche::N,lávka,かばん
2548,Tasche::N,seahkka,かばん
2549,Tasche::N,lavkkâ,かばん
2550,Tasche::N,laukk,かばん
2551,Tasche::N,суӎӎьк,かばん
2552,Tasche::N,ло̄а̄ффк,かばん
2553,Eimer::N,bæhtoe,バケツ
2554,Eimer::N,skiello,バケツ
2555,Eimer::N,skállu,バケツ
2556,Eimer::N,eebir,バケツ
2557,Eimer::N,skääll,バケツ
2558,Eimer::N,е̄мьперь,バケツ
2559,Deckel::N,luehkie,蓋
2560,Deckel::N,låhkke,蓋
2561,Deckel::N,lohkki,蓋
2562,Deckel::N,lokke,蓋
2563,Deckel::N,lå´ǩǩ,蓋
2564,Deckel::N,ко̄а̄ххтнэсс,蓋
2565,Geschirr::N,lihtie,食器
2566,Geschirr::N,lihte,食器
2567,Geschirr::N,lihtit,食器
2568,Geschirr::N,litte,食器
2569,Geschirr::N,kärldõk,食器
2570,Geschirr::N,ка̄ррь,食器
2571,Sack::N,voesse,袋
2572,Sack::N,vuossa,袋
2573,Sack::N,seahkka,袋
2574,Sack::N,sekkâ,袋
2575,Sack::N,siâk'k,袋
2576,Sack::N,ве̄ҏҏц,袋
2577,Tasse::N,guksie,カップ
2578,Tasse::N,gåhppå,カップ
2579,Tasse::N,gohppu,カップ
2580,Tasse::N,pollo,カップ
2581,Tasse::N,kopp,カップ
2582,Tasse::N,на̄ххьп,カップ
2583,Topf::N,baetie,鍋
2584,Topf::N,krovhte,鍋
2585,Topf::N,rujtta,鍋
2586,Topf::N,giebbme,鍋
2587,Topf::N,báhti,鍋
2588,Topf::N,gievdni,鍋
2589,Topf::N,pääti,鍋
2590,Topf::N,kruâitt,鍋
2591,Topf::N,кӣммьн,鍋
2592,Kessel::N,giebnie,釜
2593,Kessel::N,skallo,釜
2594,Kessel::N,giebbme,釜
2595,Kessel::N,gieđbmi,釜
2596,Kessel::N,kiem'ni,釜
2597,Kessel::N,ǩie´mnn,釜
2598,Kessel::N,кӣммьн,釜
2599,Essen::N,åesie,食事
2600,Essen::N,beapmoe,食事
2601,Essen::N,biebbmo,食事
2602,Essen::N,borramuš,食事
2603,Essen::N,purrâmâš,食事
2604,Essen::N,porrmõš,食事
2605,Essen::N,по̄ррмушш,食事
2606,Nahrung::N,beapmoe,食物
2607,Nahrung::N,biebbmo,食物
2608,Nahrung::N,biebmu,食物
2609,Nahrung::N,purrâmâš,食物
2610,Nahrung::N,porrmõš,食物
2611,Nahrung::N,по̄ррмушш,食物
2612,Speise::N,beapmoe,料理
2613,Speise::N,biebbmo,料理
2614,Speise::N,biebmu,料理
2615,Speise::N,määlis,料理
2616,Speise::N,aasâs,料理
2617,Speise::N,porrmõš,料理
2618,Speise::N,по̄ррмушш,料理
2619,Fleisch::N,bearkoe,肉
2620,Fleisch::N,oadtje,肉
2621,Fleisch::N,bierggo,肉
2622,Fleisch::N,biergu,肉
2623,Fleisch::N,uáž'ži,肉
2624,Fleisch::N,vuä´ǯ'ǯ,肉
2625,Fleisch::N,вуэннч,肉
2626,Getreide::N,gernie,麦
2627,Getreide::N,gernie,穀物
2628,Getreide::N,gårnne,麦
2629,Getreide::N,gårnne,穀物
2630,Getreide::N,gordni,麦
2631,Getreide::N,gordni,穀物
2632,Getreide::N,valje,麦
2633,Getreide::N,valje,穀物
2634,Getreide::N,ле̄ййп,麦
2635,Getreide::N,ле̄ййп,穀物
2636,Brei::N,kraavhtse,粥
2637,Brei::N,ráktsa,粥
2638,Brei::N,buvru,粥
2639,Brei::N,suoḥâd,粥
2640,Brei::N,hutt,粥
2641,Brei::N,уххт,粥
2642,Brot::N,gaahkoe,パン
2643,Brot::N,lájbbe,パン
2644,Brot::N,stummpa,パン
2645,Brot::N,láibi,パン
2646,Brot::N,gáhkku,パン
2647,Brot::N,leibi,パン
2648,Brot::N,lei´bb,パン
2649,Brot::N,ле̄ййп,パン
2650,Scheibe::N,snaejrie,枚
2651,Scheibe::N,snaejrie,切れ
2652,Scheibe::N,sárdde,枚
2653,Scheibe::N,sárdde,切れ
2654,Scheibe::N,vajahas,枚
2655,Scheibe::N,vajahas,切れ
2656,Scheibe::N,časkkis,枚
2657,Scheibe::N,časkkis,切れ
2658,Scheibe::N,ča'skes,枚
2659,Scheibe::N,ča'skes,切れ
2660,Scheibe::N,ku´sǩǩ,枚
2661,Scheibe::N,ku´sǩǩ,切れ
2662,Scheibe::N,кусськ,枚
2663,Scheibe::N,кусськ,切れ
2664,Fett::N,buejtie,脂肪
2665,Fett::N,vuodja,脂肪
2666,Fett::N,buoidi,脂肪
2667,Fett::N,pyei'di,脂肪
2668,Fett::N,puõi´dd,脂肪
2669,Fett::N,пуййт,脂肪
2670,Butter::N,voeje,バター
2671,Butter::N,vuodja,バター
2672,Butter::N,vuodja,バター
2673,Butter::N,vuojâ,バター
2674,Butter::N,vuõjj,バター
2675,Butter::N,вӯйй,バター
2676,Öl::N,ålja,油
2677,Öl::N,ulljo,油
2678,Öl::N,oalljo,油
2679,Öl::N,olju,油
2680,Öl::N,oljo,油
2681,Öl::N,vuõjj,油
2682,Öl::N,вӯйй,油
2683,Salz::N,saelhtie,塩
2684,Salz::N,sállte,塩
2685,Salz::N,sálti,塩
2686,Salz::N,sältti,塩
2687,Salz::N,sä´ltt,塩
2688,Salz::N,сӯлль,塩
2689,Suppe::N,joptse,スープ
2690,Suppe::N,jupptsa,スープ
2691,Suppe::N,málli,スープ
2692,Suppe::N,määḷi,スープ
2693,Suppe::N,lieṃâ,スープ
2694,Suppe::N,liõmm,スープ
2695,Suppe::N,лӣмм,スープ
2696,Honig::N,hååneske,蜂蜜
2697,Honig::N,meda,蜂蜜
2698,Honig::N,miehta,蜂蜜
2699,Honig::N,mietâ,蜂蜜
2700,Honig::N,miõtt,蜂蜜
2701,Honig::N,мӣдт,蜂蜜
2702,Milch::N,mielhkie,牛乳
2703,Milch::N,mielkke,牛乳
2704,Milch::N,mielki,牛乳
2705,Milch::N,miel'kki,牛乳
2706,Milch::N,mie´lǩǩ,牛乳
2707,Milch::N,ма̄ййт,牛乳
2708,Tee::N,löövje,茶
2709,Tee::N,löövje,お茶
2710,Tee::N,tedja,茶
2711,Tee::N,tedja,お茶
2712,Tee::N,deadju,茶
2713,Tee::N,deadju,お茶
2714,Tee::N,čee,茶
2715,Tee::N,čee,お茶
2716,Tee::N,teej̣â,茶
2717,Tee::N,teej̣â,お茶
2718,Tee::N,čee,茶
2719,Tee::N,čee,お茶
2720,Tee::N,чайй,茶
2721,Tee::N,чайй,お茶
2722,Leder::N,hovre,革
2723,Leder::N,sassne,革
2724,Leder::N,náhkki,革
2725,Leder::N,leaira,革
2726,Leder::N,čevđi,革
2727,Leder::N,čåu´dd,革
2728,Leder::N,на̄ххьк,革
2729,Wolle::N,ålloe,毛糸
2730,Wolle::N,hullo,毛糸
2731,Wolle::N,ullu,毛糸
2732,Wolle::N,ullo,毛糸
2733,Wolle::N,oll,毛糸
2734,Wolle::N,улл,毛糸
2735,Stoff::N,tyjje,布
2736,Stoff::N,gápptás,布
2737,Stoff::N,stoaffa,布
2738,Stoff::N,ávnnas,布
2739,Stoff::N,käägus,布
2740,Stoff::N,aaunâs,布
2741,Stoff::N,лыййн,布
2742,Nadel::N,naaloe,針
2743,Nadel::N,nállo,針
2744,Nadel::N,nállu,針
2745,Nadel::N,nááḷu,針
2746,Nadel::N,neu´ll,針
2747,Nadel::N,нӣввьл,針
2748,Faden::N,laejkie,糸
2749,Faden::N,hárppo,糸
2750,Faden::N,árpu,糸
2751,Faden::N,läigi,糸
2752,Faden::N,lääi´j,糸
2753,Faden::N,сӯнн,糸
2754,Knopf::N,balhka,ボタン
2755,Knopf::N,boallo,ボタン
2756,Knopf::N,boallu,ボタン
2757,Knopf::N,puál'lu,ボタン
2758,Knopf::N,puäll,ボタン
2759,Knopf::N,пуалл,ボタン
2760,Knoten::N,tjoelme,結び目
2761,Knoten::N,tjuolmma,結び目
2762,Knoten::N,čuolbma,結び目
2763,Knoten::N,čuol'mâ,結び目
2764,Knoten::N,čuõlmm,結び目
2765,Knoten::N,чӯллм,結び目
2766,Farbe::N,klaerie,ペンキ
2767,Farbe::N,ivnne,ペンキ
2768,Farbe::N,bájnno,ペンキ
2769,Farbe::N,mola,ペンキ
2770,Farbe::N,fearga,ペンキ
2771,Farbe::N,maalâ,ペンキ
2772,Farbe::N,páinu,ペンキ
2773,Farbe::N,kälkk,ペンキ
2774,Farbe::N,по̄а̄ййн,ペンキ
2775,Kleidung::N,tyjje,衣服
2776,Kleidung::N,gárvvo,衣服
2777,Kleidung::N,bivttas,衣服
2778,Kleidung::N,piivtâs,衣服
2779,Kleidung::N,pivoh,衣服
2780,Kleidung::N,piiutâs,衣服
2781,Kleidung::N,о̄а̄з,衣服
2782,Hemd::N,sjåarhtoe,シャツ
2783,Hemd::N,skirtto,シャツ
2784,Hemd::N,báidi,シャツ
2785,Hemd::N,päiđi,シャツ
2786,Hemd::N,päidd,シャツ
2787,Hemd::N,па̄ййт,シャツ
2788,Kragen::N,döörhke,襟
2789,Kragen::N,tjiebet,襟
2790,Kragen::N,tjehpuris,襟
2791,Kragen::N,čeabet,襟
2792,Kragen::N,kráva,襟
2793,Kragen::N,siä'pulâs,襟
2794,Kragen::N,seäp'plõs,襟
2795,Kragen::N,ко̄а̄влас,襟
2796,Ärmel::N,sissie,袖
2797,Ärmel::N,sasse,袖
2798,Ärmel::N,soadji,袖
2799,Ärmel::N,suájá,袖
2800,Ärmel::N,suäjj,袖
2801,Ärmel::N,суэйй,袖
2802,Hose::N,måvhka,ズボン
2803,Hose::N,båkså,ズボン
2804,Hose::N,buvssat,ズボン
2805,Hose::N,puuvsah,ズボン
2806,Hose::N,puus,ズボン
2807,Hose::N,пукс,ズボン
2808,Hose::N,ко̄а̄дтӭ,ズボン
2809,Gürtel::N,juvvie,帯
2810,Gürtel::N,juvvie,ベルト
2811,Gürtel::N,beelhte,帯
2812,Gürtel::N,beelhte,ベルト
2813,Gürtel::N,avve,帯
2814,Gürtel::N,avve,ベルト
2815,Gürtel::N,getsam,帯
2816,Gürtel::N,getsam,ベルト
2817,Gürtel::N,boagán,帯
2818,Gürtel::N,boagán,ベルト
2819,Gürtel::N,pooṿij,帯
2820,Gürtel::N,pooṿij,ベルト
2821,Gürtel::N,puäǥǥanj,帯
2822,Gürtel::N,puäǥǥanj,ベルト
2823,Gürtel::N,эвв,帯
2824,Gürtel::N,эвв,ベルト
2825,Mütze::N,tjohpe,帽子
2826,Mütze::N,gahper,帽子
2827,Mütze::N,gahpir,帽子
2828,Mütze::N,kappeer,帽子
2829,Mütze::N,keä´p'per,帽子
2830,Mütze::N,кабперь,帽子
2831,Schuh::N,gaamege,靴
2832,Schuh::N,gáma,靴
2833,Schuh::N,skuovva,靴
2834,Schuh::N,gáma,靴
2835,Schuh::N,kaamâ,靴
2836,Schuh::N,kaammi,靴
2837,Schuh::N,камаша,靴
2838,Stiefel::N,steeblege,ブーツ
2839,Stiefel::N,stiebil,ブーツ
2840,Stiefel::N,sáhpis,ブーツ
2841,Stiefel::N,sáppat,ブーツ
2842,Stiefel::N,steevvil,ブーツ
2843,Stiefel::N,sa´ppi,ブーツ
2844,Stiefel::N,са̄ххпе,ブーツ
2845,Ring::N,rïngke,輪
2846,Ring::N,suormas,輪
2847,Ring::N,suorpmas,輪
2848,Ring::N,suormâs,輪
2849,Ring::N,suõrmâs,輪
2850,Ring::N,сӯрмас,輪
2851,Band::N,baante,リボン
2852,Band::N,bádde,リボン
2853,Band::N,báddi,リボン
2854,Band::N,päddi,リボン
2855,Band::N,liântt,リボン
2856,Band::N,källre´ppiǩ,リボン
2857,Band::N,ля̄ӊӊт,リボン
2858,Kamm::N,gaampe,櫛
2859,Kamm::N,rájdam,櫛
2860,Kamm::N,tjåhkom,櫛
2861,Kamm::N,čohkun,櫛
2862,Kamm::N,čohhoom,櫛
2863,Kamm::N,čååǥǥam,櫛
2864,Kamm::N,чоагкь,櫛
2865,Spiegel::N,guelmiedahke,鏡
2866,Spiegel::N,spiedjil,鏡
2867,Spiegel::N,speajal,鏡
2868,Spiegel::N,speeijal,鏡
2869,Spiegel::N,suei´mkar,鏡
2870,Spiegel::N,кыффкэмка̄ррь,鏡
2871,Spiegel::N,зе̄ркал,鏡
2872,Riemen::N,györtenje,緒
2873,Riemen::N,rájppe,緒
2874,Riemen::N,garttsa,緒
2875,Riemen::N,lávži,緒
2876,Riemen::N,läbži,緒
2877,Riemen::N,läbǯǯ,緒
2878,Riemen::N,ре̄ммь,緒
2879,Schnur::N,gurrie,紐
2880,Schnur::N,gáras,紐
2881,Schnur::N,garca,紐
2882,Schnur::N,orrâ,紐
2883,Schnur::N,nue´rr,紐
2884,Schnur::N,нӯррь,紐
2885,Leine::N,baante,綱
2886,Leine::N,gájnno,綱
2887,Leine::N,báddi,綱
2888,Leine::N,oarra,綱
2889,Leine::N,läbži,綱
2890,Leine::N,läbǯǯ,綱
2891,Leine::N,ла̄ммч,綱
2892,Decke::N,gaptjese,掛け布団
2893,Decke::N,rádno,掛け布団
2894,Decke::N,gåbtjås,掛け布団
2895,Decke::N,tæhppin,掛け布団
2896,Decke::N,govččas,掛け布団
2897,Decke::N,loovdâ,掛け布団
2898,Decke::N,räänn,掛け布団
2899,Decke::N,ра̄нн,掛け布団
2900,Kissen::N,nalhke,枕
2901,Kissen::N,guoddá,枕
2902,Kissen::N,oajvevuolle,枕
2903,Kissen::N,guoddá,枕
2904,Kissen::N,bolsttar,枕
2905,Kissen::N,polster,枕
2906,Kissen::N,pee´ren,枕
2907,Kissen::N,pooddâšǩ,枕
2908,Kissen::N,по̄дэшк,枕
2909,Tuch::N,tyjje,スカーフ
2910,Tuch::N,tyddja,スカーフ
2911,Tuch::N,gådo,スカーフ
2912,Tuch::N,liidni,スカーフ
2913,Tuch::N,läđđee,スカーフ
2914,Tuch::N,re´ppiǩ,スカーフ
2915,Tuch::N,ree´ppiǩ,スカーフ
2916,Tuch::N,ребпехь,スカーフ
2917,Handtuch::N,njaamelijnie,タオル
2918,Handtuch::N,sigárdahka,タオル
2919,Handtuch::N,sihkaldat,タオル
2920,Handtuch::N,siholdâs,タオル
2921,Handtuch::N,seekkldõs,タオル
2922,Handtuch::N,u´tree´lniǩ,タオル
2923,Handtuch::N,отеральнэхьк,タオル
2924,Kraft::N,faamoe,力
2925,Kraft::N,fábmo,力
2926,Kraft::N,fápmu,力
2927,Kraft::N,fááṃu,力
2928,Kraft::N,viõkk,力
2929,Kraft::N,вӣгк,力
2930,Stärke::N,vieksiesvoete,強さ
2931,Stärke::N,gievrrudahka,強さ
2932,Stärke::N,gievrrodus,強さ
2933,Stärke::N,veahka,強さ
2934,Stärke::N,vuoibmi,強さ
2935,Stärke::N,viek'sâvuotâ,強さ
2936,Stärke::N,viõkk,強さ
2937,Stärke::N,са̄м,強さ
2938,Stärke::N,вӣгк,強さ
2939,Gesundheit::N,healsoe,健康
2940,Gesundheit::N,starne,健康
2941,Gesundheit::N,hælsso,健康
2942,Gesundheit::N,varresvuohta,健康
2943,Gesundheit::N,dearvvasvuohta,健康
2944,Gesundheit::N,tie'rvâsvuotâ,健康
2945,Gesundheit::N,tiõrvâsvuõtt,健康
2946,Gesundheit::N,тӣрвасвӯдт,健康
2947,Krankheit::N,skïemtjelasse,病気
2948,Krankheit::N,skihpudahka,病気
2949,Krankheit::N,dávdda,病気
2950,Krankheit::N,vihke,病気
2951,Krankheit::N,dávda,病気
2952,Krankheit::N,tavdâ,病気
2953,Krankheit::N,puá'cuvuotâ,病気
2954,Krankheit::N,kõpp,病気
2955,Krankheit::N,puõccmoš,病気
2956,Krankheit::N,кэ̄бп,病気
2957,Schmerz::N,haerhpie,痛み
2958,Schmerz::N,bávtjas,痛み
2959,Schmerz::N,bávčča,痛み
2960,Schmerz::N,tuške,痛み
2961,Schmerz::N,poovčâs,痛み
2962,Schmerz::N,tå´sǩǩ,痛み
2963,Schmerz::N,кэ̄бп,痛み
2964,Wunde::N,saejrie,傷
2965,Wunde::N,hávve,傷
2966,Wunde::N,hávvi,傷
2967,Wunde::N,hävvi,傷
2968,Wunde::N,hää´vv,傷
2969,Wunde::N,ра̄ӊӊҍ,傷
2970,Fieber::N,vaejlie,熱
2971,Fieber::N,fiebar,熱
2972,Fieber::N,báhkkadávda,熱
2973,Fieber::N,žaar,熱
2974,Fieber::N,жоарр,熱
2975,Arznei::N,daalhkesh,薬
2976,Arznei::N,dálkas,薬
2977,Arznei::N,dálkkas,薬
2978,Arznei::N,taalhâs,薬
2979,Arznei::N,lekittâs,薬
2980,Arznei::N,taalkâs,薬
2981,Arznei::N,лоаддв,薬
2982,Brücke::N,pruvvie,橋
2983,Brücke::N,råvve,橋
2984,Brücke::N,šaldi,橋
2985,Brücke::N,šalde,橋
2986,Brücke::N,mostt,橋
2987,Brücke::N,мо̄сст,橋
2988,Brunnen::N,prutnie,井戸
2989,Brunnen::N,ruddne,井戸
2990,Brunnen::N,gáivo,井戸
2991,Brunnen::N,káivu,井戸
2992,Brunnen::N,käivv,井戸
2993,Brunnen::N,ка̄ййв,井戸
2994,Weide::N,gåatome,牧場
2995,Weide::N,guohtom,牧場
2996,Weide::N,guohtun,牧場
2997,Weide::N,kuátu,牧場
2998,Weide::N,luátu,牧場
2999,Weide::N,та̄нтар,牧場
3000,Pfad::N,baalka,小路
3001,Pfad::N,bálges,小路
3002,Pfad::N,bálggis,小路
3003,Pfad::N,päälgis,小路
3004,Pfad::N,pää´ljes,小路
3005,Pfad::N,поалкас,小路
3006,Weg::N,geajnoe,道
3007,Weg::N,gæjnno,道
3008,Weg::N,væddja,道
3009,Weg::N,geaidnu,道
3010,Weg::N,luod'dâ,道
3011,Weg::N,čuâǥǥas,道
3012,Weg::N,чуэкас,道
3013,Straße::N,geajnoe,街道
3014,Straße::N,joene,街道
3015,Straße::N,gahttun,街道
3016,Straße::N,geaidnu,街道
3017,Straße::N,maađij,街道
3018,Straße::N,uu´lec,街道
3019,Straße::N,чуэкас,街道
3020,Dorf::N,sïjte,村
3021,Dorf::N,bájkke,村
3022,Dorf::N,gilli,村
3023,Dorf::N,sijdâ,村
3024,Dorf::N,sijdd,村
3025,Dorf::N,сыййт,村
3026,Stadt::N,staare,町
3027,Stadt::N,staare,都市
3028,Stadt::N,sjeltie,町
3029,Stadt::N,sjeltie,都市
3030,Stadt::N,stáda,町
3031,Stadt::N,stáda,都市
3032,Stadt::N,gávpot,町
3033,Stadt::N,gávpot,都市
3034,Stadt::N,kaavpug,町
3035,Stadt::N,kaavpug,都市
3036,Stadt::N,lâ´nn,町
3037,Stadt::N,lâ´nn,都市
3038,Stadt::N,gåårad,町
3039,Stadt::N,gåårad,都市
3040,Stadt::N,ланнҍ,町
3041,Stadt::N,ланнҍ,都市
3042,Brief::N,prievie,手紙
3043,Brief::N,girjje,手紙
3044,Brief::N,reive,手紙
3045,Brief::N,kirje,手紙
3046,Brief::N,ǩe´rjj,手紙
3047,Brief::N,кыррьй,手紙
3048,Buch::N,gærja,本
3049,Buch::N,girjje,本
3050,Buch::N,girji,本
3051,Buch::N,kirje,本
3052,Buch::N,ǩe´rjj,本
3053,Buch::N,кыррьй,本
3054,Buchstabe::N,baakoe,文字
3055,Buchstabe::N,bokstávva,文字
3056,Buchstabe::N,bustávva,文字
3057,Buchstabe::N,puustav,文字
3058,Buchstabe::N,bukva,文字
3059,Buchstabe::N,буква,文字
3060,Zeitung::N,plaerie,新聞
3061,Zeitung::N,avijssa,新聞
3062,Zeitung::N,bláđđi,新聞
3063,Zeitung::N,aavis,新聞
3064,Zeitung::N,listt,新聞
3065,Zeitung::N,ga´zaat,新聞
3066,Zeitung::N,газет,新聞
3067,Leben::N,hïegke,生活
3068,Leben::N,hægga,生活
3069,Leben::N,iellem,生活
3070,Leben::N,viessom,生活
3071,Leben::N,eallin,生活
3072,Leben::N,eellim,生活
3073,Leben::N,jie´llem,生活
3074,Leben::N,я̄лл,生活
3075,Tod::N,jaame,死
3076,Tod::N,jábmem,死
3077,Tod::N,jápmin,死
3078,Tod::N,jäämmim,死
3079,Tod::N,så´rmm,死
3080,Tod::N,jää´mmem,死
3081,Tod::N,соаррьм,死
3082,Grab::N,gaelmie,墓
3083,Grab::N,ráhpo,墓
3084,Grab::N,hávdde,墓
3085,Grab::N,hávdi,墓
3086,Grab::N,hävdi,墓
3087,Grab::N,äu´dd,墓
3088,Grab::N,ка̄лльм,墓
3089,Kirche::N,gærhkoe,教会
3090,Kirche::N,girkko,教会
3091,Kirche::N,girku,教会
3092,Kirche::N,kirkko,教会
